energy_ev,total_up,C_s_up,C_p_up,Rh_p_up,Rh_d_up,Se_s_up,Se_p_up,Zn_p_up,Zn_d_up
-0.39319660,1.08065482,0.02410649,0.06174598,0.14227841,0.56367210,0.03425033,0.35954805,0.28568022,0.00074477
-0.38719360,1.11905137,0.02664318,0.06465336,0.15222420,0.58181021,0.03773661,0.36456851,0.29509757,0.00078789
-0.38119060,1.16367079,0.02929444,0.06781197,0.16341972,0.60296639,0.04153209,0.37103149,0.30710898,0.00083592
-0.37518759,1.21462827,0.03203857,0.07121227,0.17571814,0.62719918,0.04560083,0.37915850,0.32183996,0.00088890
-0.36918459,1.27202460,0.03485130,0.07484361,0.18897308,0.65455753,0.04990337,0.38917409,0.33941637,0.00094685
-0.36318159,1.33593762,0.03770616,0.07869387,0.20303990,0.68507684,0.05439676,0.40129928,0.35996099,0.00100979
-0.35717859,1.40641309,0.04057497,0.08274913,0.21777690,0.71877465,0.05903474,0.41574479,0.38358937,0.00107772
-0.35117559,1.48345509,0.04342835,0.08699340,0.23304664,0.75564593,0.06376813,0.43270415,0.41040505,0.00115062
-0.34517259,1.56701594,0.04623636,0.09140842,0.24871711,0.79565803,0.06854530,0.45234675,0.44049408,0.00122847
-0.33916958,1.65698582,0.04896912,0.09597338,0.26466276,0.83874537,0.07331280,0.47481093,0.47391898,0.00131119
-0.33316658,1.75318184,0.05159746,0.10066485,0.28076538,0.88480394,0.07801613,0.50019724,0.51071214,0.00139869
-0.32716358,1.85533696,0.05409357,0.10545653,0.29691460,0.93368570,0.08260055,0.52856191,0.55086876,0.00149086
-0.32116058,1.96308877,0.05643154,0.11031923,0.31300811,0.98519303,0.08701201,0.55991060,0.59433959,0.00158751
-0.31515758,2.07596840,0.05858796,0.11522069,0.32895146,1.03907345,0.09119808,0.59419266,0.64102349,0.00168842
-0.30915458,2.19339025,0.06054228,0.12012558,0.34465740,1.09501488,0.09510890,0.63129608,0.69076036,0.00179329
-0.30315158,2.31464287,0.06227717,0.12499548,0.36004498,1.15264182,0.09869808,0.67104323,0.74332447,0.00190174
-0.29714857,2.43888196,0.06377874,0.12978895,0.37503822,1.21151281,0.10192349,0.71318782,0.79841886,0.00201330
-0.29114557,2.56512624,0.06503658,0.13446170,0.38956466,1.27111949,0.10474809,0.75741322,0.85567111,0.00212736
-0.28514257,2.69225717,0.06604381,0.13896692,0.40355381,1.33088791,0.10714047,0.80333248,0.91463095,0.00224323
-0.27913957,2.81902325,0.06679685,0.14325568,0.41693574,1.39018220,0.10907543,0.85049034,0.97477018,0.00236007
-0.27313657,2.94404998,0.06729527,0.14727765,0.42963987,1.44831120,0.11053433,0.89836745,1.03548529,0.00247690
-0.26713357,3.06585577,0.06754141,0.15098187,0.44159425,1.50453794,0.11150531,0.94638688,1.09610309,0.00259264
-0.26113057,3.18287445,0.06754007,0.15431782,0.45272541,1.55809240,0.11198346,0.99392318,1.15588964,0.00270607
-0.25512756,3.29348416,0.06729813,0.15723663,0.46295889,1.60818714,0.11197078,1.04031380,1.21406232,0.00281586
-0.24912456,3.39604244,0.06682413,0.15969249,0.47222055,1.65403569,0.11147606,1.08487280,1.26980530,0.00292062
-0.24312156,3.48892668,0.06612795,0.16164415,0.48043866,1.69487316,0.11051472,1.12690650,1.32228772,0.00301892
-0.23711856,3.57057871,0.06522047,0.16305653,0.48754674,1.72997848,0.10910850,1.16573077,1.37068439,0.00310929
-0.23111556,3.63955203,0.06411336,0.16390229,0.49348696,1.75869726,0.10728510,1.20068923,1.41419826,0.00319032
-0.22511256,3.69455971,0.06281885,0.16416335,0.49821401,1.78046455,0.10507777,1.23117192,1.45208379,0.00326069
-0.21910955,3.73452090,0.06134963,0.16383224,0.50169919,1.79482625,0.10252485,1.25663354,1.48367030,0.00331917
-0.21310655,3.75860362,0.05971882,0.16291317,0.50393432,1.80145815,0.09966921,1.27661062,1.50838445,0.00336477
-0.20710355,3.76626165,0.05793995,0.16142279,0.50493540,1.80018172,0.09655767,1.29073678,1.52577049,0.00339666
-0.20110055,3.75726333,0.05602704,0.15939056,0.50474543,1.79097538,0.09324038,1.29875537,1.53550760,0.00341433
-0.19509755,3.73171052,0.05399464,0.15685858,0.50343634,1.77398085,0.08977005,1.30052889,1.53742318,0.00341753
-0.18909455,3.69004630,0.05185794,0.15388100,0.50110959,1.74950370,0.08620122,1.29604459,1.53150149,0.00340633
-0.18309155,3.63305037,0.04963278,0.15052285,0.49789537,1.71800804,0.08258935,1.28541600,1.51788695,0.00338114
-0.17708854,3.56182201,0.04733572,0.14685839,0.49395020,1.68010511,0.07898992,1.26888011,1.49688190,0.00334267
-0.17108554,3.47775070,0.04498398,0.14296904,0.48945295,1.63653632,0.07545743,1.24679020,1.46893868,0.00329195
-0.16508254,3.38247548,0.04259535,0.13894086,0.48459932,1.58815100,0.07204438,1.21960474,1.43464637,0.00323027
-0.15907954,3.27783448,0.04018805,0.13486173,0.47959498,1.53588001,0.06880016,1.18787252,1.39471249,0.00315917
-0.15307654,3.16580666,0.03778048,0.13081843,0.47464759,1.48070608,0.06577000,1.15221471,1.34994062,0.00308036
-0.14707354,3.04844823,0.03539098,0.12689355,0.46995813,1.42363222,0.06299394,1.11330475,1.30120471,0.00299568
-0.14107054,2.92782656,0.03303750,0.12316257,0.46571189,1.36564952,0.06050577,1.07184656,1.24942125,0.00290703
-0.13506753,2.80595432,0.03073725,0.11969111,0.46206962,1.30770575,0.05833221,1.02855242,1.19552053,0.00281631
-0.12906453,2.68472690,0.02850636,0.11653251,0.45915931,1.25067616,0.05649213,0.98412111,1.14041806,0.00272532
-0.12306153,2.56586562,0.02635951,0.11372593,0.45706915,1.19533766,0.05499597,0.93921740,1.08498760,0.00263575
-0.11705853,2.45086933,0.02430971,0.11129499,0.45584187,1.14234748,0.05384538,0.89445367,1.03003663,0.00254909
-0.11105553,2.34097624,0.02236797,0.10924695,0.45547122,1.09222718,0.05303308,0.85037445,0.97628542,0.00246660
-0.10505253,2.23713743,0.02054321,0.10757274,0.45590042,1.04535261,0.05254300,0.80744426,0.92435031,0.00238925
-0.09904952,2.14000295,0.01884210,0.10624748,0.45702310,1.00195006,0.05235067,0.76603935,0.87473190,0.00231771
-0.09304652,2.04992065,0.01726913,0.10523183,0.45868661,0.96209858,0.05242384,0.72644344,0.82780821,0.00225235
-0.08704352,1.96694743,0.01582663,0.10447380,0.46069757,0.92573827,0.05272346,0.68884733,0.78383311,0.00219324
-0.08104052,1.89087184,0.01451500,0.10391117,0.46282962,0.89268381,0.05320478,0.65335248,0.74293959,0.00214015
-0.07503752,1.82124675,0.01333295,0.10347431,0.46483288,0.86264251,0.05381868,0.61997790,0.70514759,0.00209258
-0.06903452,1.75742988,0.01227779,0.10308927,0.46644478,0.83523593,0.05451320,0.58866995,0.67037574,0.00204982
-0.06303152,1.69863031,0.01134580,0.10268102,0.46740175,0.81002383,0.05523513,0.55931450,0.63845627,0.00201096
-0.05702851,1.64395847,0.01053260,0.10217677,0.46745124,0.78652933,0.05593163,0.53175060,0.60915224,0.00197500
-0.05102551,1.59247711,0.00983352,0.10150902,0.46636344,0.76426415,0.05655193,0.50578508,0.58217616,0.00194082
-0.04502251,1.54325111,0.00924399,0.10061852,0.46394232,0.74275268,0.05704882,0.48120722,0.55720914,0.00190733
-0.03901951,1.49539387,0.00875984,0.09945676,0.46003525,0.72155398,0.05738017,0.45780292,0.53391977,0.00187344
-0.03301651,1.44810843,0.00837755,0.09798802,0.45454106,0.70028081,0.05751016,0.43536769,0.51198175,0.00183818
-0.02701351,1.40072189,0.00809448,0.09619094,0.44741594,0.67861499,0.05741033,0.41371807,0.49108989,0.00180070
-0.02101051,1.35271213,0.00790894,0.09405943,0.43867719,0.65631868,0.05706040,0.39270099,0.47097370,0.00176032
-0.01500750,1.30372603,0.00782027,0.09160316,0.42840451,0.63324147,0.05644873,0.37220095,0.45140842,0.00171655
-0.00900450,1.25358927,0.00782871,0.08884732,0.41673907,0.60932299,0.05557261,0.35214485,0.43222305,0.00166915
-0.00300150,1.20230781,0.00793530,0.08583200,0.40388023,0.58459157,0.05443815,0.33250458,0.41330554,0.00161806
0.00300150,1.15006170,0.00814162,0.08261100,0.39008038,0.55915915,0.05305992,0.31329740,0.39460506,0.00156349
0.00900450,1.09719225,0.00844949,0.07925032,0.37563807,0.53321303,0.05146038,0.29458447,0.37613158,0.00150584
0.01500750,1.04418361,0.00886063,0.07582629,0.36088975,0.50700503,0.04966901,0.27646778,0.35795318,0.00144572
0.02101051,0.99164013,0.00937624,0.07242350,0.34620075,0.48083892,0.04772129,0.25908578,0.34019122,0.00138391
0.02701351,0.94026093,0.00999658,0.06913255,0.33195555,0.45505670,0.04565749,0.24260819,0.32301405,0.00132136
0.03301651,0.89081296,0.01072060,0.06604778,0.31854814,0.43002451,0.04352143,0.22723020,0.30662943,0.00125913
0.03901951,0.84410381,0.01154554,0.06326489,0.30637247,0.40611874,0.04135908,0.21316646,0.29127636,0.00119838
0.04502251,0.80095555,0.01246658,0.06087875,0.29581354,0.38371313,0.03921723,0.20064516,0.27721640,0.00114031
0.05102551,0.76218026,0.01347663,0.05898117,0.28723929,0.36316698,0.03714211,0.18990223,0.26472507,0.00108618
0.05702851,0.72855825,0.01456611,0.05765889,0.28099343,0.34481519,0.03517816,0.18117599,0.25408347,0.00103725
0.06303152,0.70081911,0.01572293,0.05699164,0.27738944,0.32895999,0.03336683,0.17470221,0.24557042,0.00099473
0.06903452,0.67962621,0.01693255,0.05705040,0.27670564,0.31586482,0.03174550,0.17070953,0.23945513,0.00095984
0.07503752,0.66556427,0.01817810,0.05789579,0.27918137,0.30574993,0.03034660,0.16941537,0.23599070,0.00093372
0.08104052,0.65913011,0.01944076,0.05957666,0.28501434,0.29879004,0.02919682,0.17102197,0.23540823,0.00091745
0.08704352,0.66072624,0.02070014,0.06212883,0.29435871,0.29511338,0.02831651,0.17571273,0.23791172,0.00091203
0.09304652,0.67065672,0.02193480,0.06557404,0.30732418,0.29480234,0.02771932,0.18364852,0.24367358,0.00091841
0.09904952,0.68912506,0.02312286,0.06991902,0.32397557,0.29789494,0.02741186,0.19496395,0.25283070,0.00093743
0.10505253,0.71623344,0.02424268,0.07515488,0.34433301,0.30438726,0.02739371,0.20976350,0.26548118,0.00096987
0.11105553,0.75198297,0.02527354,0.08125670,0.36837243,0.31423618,0.02765750,0.22811752,0.28168127,0.00101641
0.11705853,0.79627457,0.02619635,0.08818332,0.39602626,0.32736238,0.02818917,0.25005806,0.30144294,0.00107764
0.12306153,0.84891000,0.02699429,0.09587756,0.42718432,0.34365322,0.02896842,0.27557457,0.32473167,0.00115407
0.12906453,0.90959314,0.02765344,0.10426664,0.46169469,0.36296541,0.02996926,0.30460977,0.35146470,0.00124609
0.13506753,0.97793108,0.02816322,0.11326305,0.49936456,0.38512729,0.03116076,0.33705564,0.38150971,0.00135397
0.14107054,1.05343532,0.02851682,0.12276567,0.53996115,0.40994066,0.03250792,0.37274994,0.41468392,0.00147785
0.14707354,1.13552312,0.02871137,0.13266136,0.58321247,0.43718216,0.03397255,0.41147341,0.45075393,0.00161774
0.15307654,1.22351910,0.02874804,0.14282680,0.62880827,0.46660430,0.03551440,0.45294796,0.48943612,0.00177344
0.15907954,1.31665766,0.02863191,0.15313073,0.67640094,0.49793622,0.03709221,0.49683614,0.53039803,0.00194458
0.16508254,1.41408632,0.02837176,0.16343637,0.72560675,0.53088425,0.03866490,0.54274204,0.57326061,0.00213056
0.17108554,1.51487049,0.02797957,0.17360416,0.77600728,0.56513261,0.04019274,0.59021396,0.61760163,0.00233054
0.17708854,1.61800004,0.02747009,0.18349455,0.82715149,0.60034436,0.04163844,0.63874885,0.66296024,0.00254340
0.18309155,1.72239793,0.02686009,0.19297089,0.87855823,0.63616276,0.04296832,0.68779875,0.70884284,0.00276777
0.18909455,1.82693130,0.02616774,0.20190230,0.92971966,0.67221335,0.04415333,0.73677905,0.75473015,0.00300198
0.19509755,1.93042512,0.02541181,0.21016647,0.98010556,0.70810683,0.04516992,0.78507857,0.80008566,0.00324405
0.20110055,2.03167851,0.02461092,0.21765216,1.02916873,0.74344286,0.04600089,0.83207129,0.84436516,0.00349177
0.20710355,2.12948369,0.02378290,0.22426162,1.07635152,0.77781502,0.04663602,0.87712929,0.88702741,0.00374265
0.21310655,2.22264733,0.02294408,0.22991249,1.12109364,0.81081671,0.04707251,0.91963668,0.92754564,0.00399398
0.21910955,2.31001403,0.02210882,0.23453954,1.16284116,0.84204815,0.04731535,0.95900406,0.96541966,0.00424289
0.22511256,2.39049127,0.02128907,0.23809583,1.20105667,0.87112426,0.04737738,0.99468293,1.00018822,0.00448640
0.23111556,2.46307528,0.02049411,0.24055355,1.23523037,0.89768331,0.04727922,1.02617959,1.03144143,0.00472147
0.23711856,2.52687707,0.01973042,0.24190444,1.26489199,0.92139596,0.04704903,1.05306808,1.05883250,0.00494513
0.24312156,2.58114746,0.01900171,0.24215976,1.28962292,0.94197454,0.04672206,1.07500146,1.08208872,0.00515451
0.24912456,2.62530036,0.01830906,0.24134984,1.30906843,0.95918201,0.04634000,1.09172125,1.10102098,0.00534696
0.25512756,2.65893317,0.01765119,0.23952330,1.32294926,0.97284035,0.04595023,1.10306430,1.11553142,0.00552015
0.26113057,2.68184307,0.01702480,0.23674584,1.33107206,0.98283784,0.04560485,1.10896716,1.12561883,0.00567210
0.26713357,2.69403853,0.01642506,0.23309879,1.33333825,0.98913484,0.04535956,1.10946735,1.13138136,0.00580132
0.27313657,2.69574483,0.01584603,0.22867722,1.32975049,0.99176770,0.04527245,1.10470183,1.13301624,0.00590682
0.27913957,2.68740314,0.01528119,0.22358790,1.32041655,0.99085038,0.04540260,1.09490237,1.13081622,0.00598816
0.28514257,2.66966249,0.01472389,0.21794691,1.30554983,0.98657353,0.04580857,1.08038815,1.12516265,0.00604550
0.29114557,2.64336456,0.01416780,0.21187711,1.28546658,0.97920092,0.04654680,1.06155585,1.11651527,0.00607958
0.29714857,2.60952124,0.01360732,0.20550533,1.26057934,0.96906298,0.04766996,1.03886751,1.10539867,0.00609168
0.30315158,2.56928560,0.01303783,0.19895949,1.23138687,0.95654779,0.04922513,1.01283658,1.09238601,0.00608362
0.30915458,2.52391683,0.01245597,0.19236561,1.19846073,0.94208940,0.05125206,0.98401291,1.07808016,0.00605763
0.31515758,2.47474036,0.01185977,0.18584481,1.16242883,0.92615407,0.05378145,0.95296684,1.06309313,0.00601631
0.32116058,2.42310461,0.01124867,0.17951031,1.12395663,0.90922485,0.05683320,0.92027338,1.04802434,0.00596250
0.32716358,2.37033587,0.01062349,0.17346460,1.08372679,0.89178490,0.06041496,0.88649672,1.03343864,0.00589918
0.33316658,2.31769323,0.00998638,0.16779684,1.04241794,0.87430050,0.06452071,0.85217577,1.01984505,0.00582931
0.33916958,2.26632541,0.00934055,0.16258058,1.00068365,0.85720421,0.06912976,0.81781118,1.00767695,0.00575576
0.34517259,2.21723136,0.00869017,0.15787183,0.95913253,0.84087915,0.07420604,0.78385417,0.99727492,0.00568114
0.35117559,2.17122652,0.00804004,0.15370777,0.91831030,0.82564487,0.07969782,0.75069769,0.98887275,0.00560772
0.35717859,2.12891612,0.00739538,0.15010594,0.87868467,0.81174578,0.08553793,0.71866977,0.98258762,0.00553734
0.36318159,2.09067700,0.00676157,0.14706409,0.84063380,0.79934242,0.09164449,0.68802964,0.97841486,0.00547133
0.36918459,2.05664877,0.00614389,0.14456079,0.80443865,0.78850621,0.09792224,0.65896618,0.97622763,0.00541048
0.37518759,2.02673474,0.00554735,0.14255665,0.77027976,0.77921788,0.10426437,0.63159897,0.97578181,0.00535499
0.38119060,2.00061273,0.00497644,0.14099623,0.73823823,0.77136974,0.11055497,0.60598149,0.97672580,0.00530451
0.38719360,1.97775521,0.00443508,0.13981058,0.70830103,0.76477160,0.11667189,0.58210645,0.97861503,0.00525817
0.39319660,1.95745791,0.00392643,0.13892027,0.68037003,0.75916027,0.12249003,0.55991273,0.98093049,0.00521462
0.39919960,1.93887550,0.00345292,0.13823880,0.65427431,0.75421203,0.12788493,0.53929365,0.98310052,0.00517214
0.40520260,1.92106276,0.00301617,0.13767630,0.62978497,0.74955758,0.13273652,0.52010626,0.98452485,0.00512870
0.41120560,1.90301921,0.00261704,0.13714327,0.60663169,0.74479882,0.13693284,0.50218102,0.98459993,0.00508212
0.41720860,1.88373515,0.00225568,0.13655424,0.58452002,0.73952652,0.14037367,0.48533177,0.98274417,0.00503013
0.42321161,1.86223706,0.00193162,0.13583119,0.56314869,0.73333825,0.14297384,0.46936534,0.97842217,0.00497054
0.42921461,1.83763026,0.00164385,0.13490651,0.54222594,0.72585568,0.14466599,0.45409063,0.97116668,0.00490130
0.43521761,1.80913697,0.00139096,0.13372547,0.52148425,0.71674043,0.14540291,0.43932686,0.96059745,0.00482065
0.44122061,1.77612825,0.00117122,0.13224796,0.50069278,0.70570794,0.14515904,0.42491068,0.94643605,0.00472717
0.44722361,1.73814859,0.00098276,0.13044951,0.47966711,0.69253864,0.14393126,0.41070202,0.92851626,0.00461988
0.45322661,1.69493228,0.00082367,0.12832157,0.45827604,0.67708621,0.14173888,0.39658855,0.90678944,0.00449826
0.45922961,1.64641129,0.00069212,0.12587100,0.43644521,0.65928247,0.13862283,0.38248873,0.88132514,0.00436228
0.46523262,1.59271472,0.00058648,0.12311888,0.41415783,0.63913905,0.13464406,0.36835337,0.85230680,0.00421243
0.47123562,1.53416019,0.00050549,0.12009867,0.39145258,0.61674575,0.12988135,0.35416583,0.82002316,0.00404969
0.47723862,1.47123823,0.00044828,0.11685391,0.36841916,0.59226595,0.12442844,0.33994095,0.78485597,0.00387550
0.48324162,1.40459059,0.00041458,0.11343552,0.34519185,0.56592938,0.11839083,0.32572277,0.74726465,0.00369168
0.48924462,1.33498409,0.00040476,0.10989903,0.32194177,0.53802279,0.11188230,0.31158132,0.70776899,0.00350042
0.49524762,1.26328129,0.00041995,0.10630162,0.29886817,0.50887894,0.10502127,0.29760852,0.66693057,0.00330416
0.50125063,1.19040966,0.00046216,0.10269945,0.27618950,0.47886471,0.09792728,0.28391356,0.62533408,0.00310556
0.50725363,1.11733070,0.00053434,0.09914518,0.25413463,0.44836862,0.09071762,0.27061781,0.58356922,0.00290738
0.51325663,1.04501032,0.00064051,0.09568594,0.23293471,0.41778864,0.08350429,0.25784947,0.54221405,0.00271240
0.51925963,0.97439171,0.00078580,0.09236181,0.21281593,0.38752043,0.07639144,0.24573827,0.50182036,0.00252341
0.52526263,0.90637153,0.00097655,0.08920477,0.19399353,0.35794680,0.06947323,0.23441027,0.46290155,0.00234309
0.53126563,0.84178011,0.00122031,0.08623833,0.17666709,0.32942838,0.06283233,0.22398292,0.42592325,0.00217393
0.53726863,0.78136598,0.00152593,0.08347762,0.16101716,0.30229595,0.05653890,0.21456063,0.39129682,0.00201829
0.54327164,0.72578480,0.00190345,0.08093004,0.14720315,0.27684442,0.05065016,0.20623084,0.35937557,0.00187823
0.54927464,0.67559248,0.00236413,0.07859634,0.13536236,0.25332854,0.04521044,0.19906071,0.33045352,0.00175560
0.55527764,0.63124214,0.00292027,0.07647192,0.12560984,0.23196022,0.04025165,0.19309458,0.30476632,0.00165194
0.56128064,0.59308429,0.00358506,0.07454848,0.11803894,0.21290739,0.03579411,0.18835214,0.28249386,0.00156853
0.56728364,0.56136958,0.00437231,0.07281560,0.11272222,0.19629409,0.03184767,0.18482740,0.26376401,0.00150632
0.57328664,0.53625343,0.00529616,0.07126241,0.10971240,0.18220170,0.02841293,0.18248846,0.24865711,0.00146601
0.57928964,0.51780165,0.00637066,0.06987897,0.10904323,0.17067086,0.02548263,0.18127802,0.23721059,0.00144800
0.58529265,0.50599675,0.00760929,0.06865754,0.11072996,0.16170410,0.02304295,0.18111469,0.22942327,0.00145240
0.59129565,0.50074392,0.00902440,0.06759344,0.11476932,0.15526866,0.02107483,0.18189495,0.22525910,0.00147906
0.59729865,0.50187669,0.01062663,0.06668556,0.12113902,0.15129954,0.01955513,0.18349581,0.22465004,0.00152754
0.60330165,0.50916177,0.01242426,0.06593654,0.12979654,0.14970248,0.01845759,0.18577792,0.22749785,0.00159715
0.60930465,0.52230298,0.01442251,0.06535256,0.14067760,0.15035685,0.01775370,0.18858929,0.23367505,0.00168695
0.61530765,0.54094455,0.01662290,0.06494282,0.15369417,0.15311840,0.01741331,0.19176923,0.24302481,0.00179572
0.62131066,0.56467382,0.01902264,0.06471875,0.16873245,0.15782175,0.01740513,0.19515260,0.25536036,0.00192202
0.62731366,0.59302377,0.02161406,0.06469313,0.18565092,0.16428288,0.01769702,0.19857421,0.27046394,0.00206414
0.63331666,0.62547582,0.02438418,0.06487901,0.20427877,0.17230147,0.01825622,0.20187314,0.28808587,0.00222017
0.63931966,0.66146346,0.02731447,0.06528878,0.22441512,0.18166337,0.01904947,0.20489699,0.30794390,0.00238795
0.64532266,0.70037698,0.03038068,0.06593330,0.24582914,0.19214317,0.02004310,0.20750578,0.32972357,0.00256515
0.65132566,0.74157004,0.03355301,0.06682119,0.26826133,0.20350712,0.02120311,0.20957558,0.35307958,0.00274929
0.65732866,0.78436805,0.03679644,0.06795853,0.29142633,0.21551631,0.02249529,0.21100155,0.37763870,0.00293775
0.66333167,0.82807887,0.04007129,0.06934871,0.31501703,0.22793034,0.02388544,0.21170043,0.40300435,0.00312782
0.66933467,0.87200564,0.04333409,0.07099271,0.33871029,0.24051141,0.02533961,0.21161241,0.42876287,0.00331680
0.67533767,0.91546163,0.04653859,0.07288969,0.36217404,0.25302880,0.02682448,0.21070222,0.45449150,0.00350200
0.68134067,0.95778678,0.04963702,0.07503784,0.38507549,0.26526365,0.02830784,0.20895961,0.47976785,0.00368087
0.68734367,0.99836522,0.05258152,0.07743545,0.40709036,0.27701397,0.02975913,0.20639898,0.50418051,0.00385100
0.69334667,1.03664324,0.05532561,0.08008214,0.42791250,0.28809962,0.03115003,0.20305841,0.52734040,0.00401025
0.69934967,1.07214667,0.05782574,0.08298003,0.44726366,0.29836707,0.03245515,0.19899800,0.54889228,0.00415679
0.70535268,1.10449676,0.06004282,0.08613495,0.46490279,0.30769379,0.03365265,0.19429764,0.56852586,0.00428916
0.71135568,1.13342369,0.06194362,0.08955728,0.48063432,0.31599182,0.03472484,0.18905428,0.58598587,0.00440633
0.71735868,1.15877665,0.06350200,0.09326262,0.49431511,0.32321048,0.03565874,0.18337887,0.60108043,0.00450773
0.72336168,1.18052976,0.06469994,0.09727199,0.50585938,0.32933792,0.03644646,0.17739294,0.61368729,0.00459326
0.72936468,1.19878321,0.06552820,0.10161151,0.51524152,0.33440131,0.03708549,0.17122504,0.62375728,0.00466331
0.73536768,1.21375917,0.06598675,0.10631162,0.52249629,0.33846561,0.03757877,0.16500716,0.63131495,0.00471873
0.74137069,1.22579228,0.06608474,0.11140575,0.52771652,0.34163085,0.03793459,0.15887115,0.63645589,0.00476080
0.74737369,1.23531509,0.06584018,0.11692851,0.53104812,0.34402795,0.03816631,0.15294527,0.63934107,0.00479115
0.75337669,1.24283871,0.06527922,0.12291344,0.53268288,0.34581324,0.03829184,0.14735107,0.64018818,0.00481169
0.75937969,1.24892953,0.06443511,0.12939043,0.53284900,0.34716184,0.03833293,0.14220050,0.63926046,0.00482455
0.76538269,1.25418302,0.06334693,0.13638295,0.53180020,0.34826008,0.03831439,0.13759340,0.63685350,0.00483194
0.77138569,1.25919584,0.06205803,0.14390527,0.52980371,0.34929747,0.03826310,0.13361552,0.63328076,0.00483607
0.77738869,1.26453759,0.06061442,0.15195976,0.52712777,0.35045838,0.03820693,0.13033688,0.62885838,0.00483903
0.78339170,1.27072355,0.05906299,0.16053450,0.52402950,0.35191395,0.03817369,0.12781073,0.62389032,0.00484270
0.78939470,1.27818997,0.05744984,0.16960138,0.52074353,0.35381448,0.03818999,0.12607298,0.61865442,0.00484867
0.79539770,1.28727289,0.05581865,0.17911471,0.51747211,0.35628272,0.03828025,0.12514210,0.61339015,0.00485814
0.80140070,1.29819181,0.05420922,0.18901064,0.51437722,0.35940839,0.03846568,0.12501956,0.60828875,0.00487192
0.80740370,1.31103894,0.05265629,0.19920726,0.51157496,0.36324408,0.03876349,0.12569067,0.60348619,0.00489032
0.81340670,1.32577440,0.05118851,0.20960557,0.50913262,0.36780272,0.03918619,0.12712589,0.59905928,0.00491324
0.81940970,1.34222784,0.04982784,0.22009123,0.50706833,0.37305686,0.03974108,0.12928241,0.59502510,0.00494012
0.82541271,1.36010603,0.04858919,0.23053710,0.50535338,0.37893948,0.04042998,0.13210614,0.59134372,0.00496999
0.83141571,1.37900619,0.04748039,0.24080632,0.50391691,0.38534656,0.04124905,0.13553382,0.58792384,0.00500157
0.83741871,1.39843418,0.04650248,0.25075608,0.50265271,0.39214103,0.04218897,0.13949541,0.58463125,0.00503331
0.84342171,1.41782660,0.04565023,0.26024156,0.50142753,0.39915804,0.04323513,0.14391649,0.58129927,0.00506351
0.84942471,1.43657569,0.04491293,0.26912021,0.50009060,0.40621121,0.04436811,0.14872071,0.57774078,0.00509039
0.85542771,1.45405580,0.04427534,0.27725599,0.49848359,0.41309961,0.04556432,0.15383225,0.57376106,0.00511223
0.86143072,1.46965020,0.04371879,0.28452339,0.49645064,0.41961522,0.04679666,0.15917816,0.56917075,0.00512743
0.86743372,1.48277697,0.04322234,0.29081118,0.49384782,0.42555046,0.04803542,0.16469059,0.56379836,0.00513464
0.87343672,1.49291302,0.04276398,0.29602573,0.49055162,0.43070562,0.04924914,0.17030880,0.55750152,0.00513279
0.87943972,1.49961522,0.04232187,0.30009362,0.48646611,0.43489585,0.05040562,0.17598108,0.55017673,0.00512122
0.88544272,1.50253802,0.04187539,0.30296374,0.48152850,0.43795760,0.05147284,0.18166633,0.54176690,0.00509965
0.89144572,1.50144705,0.04140626,0.30460861,0.47571292,0.43975419,0.05241995,0.18733544,0.53226666,0.00506825
0.89744872,1.49622834,0.04089943,0.30502506,0.46903244,0.44018055,0.05321820,0.19297249,0.52172515,0.00502766
0.90345173,1.48689330,0.04034386,0.30423420,0.46153933,0.43916684,0.05384178,0.19857553,0.51024628,0.00497893
0.90945473,1.47357934,0.03973317,0.30228074,0.45332373,0.43668110,0.05426860,0.20415722,0.49798657,0.00492353
0.91545773,1.45654662,0.03906612,0.29923185,0.44451098,0.43273081,0.05448096,0.20974504,0.48515083,0.00486327
0.92146073,1.43617120,0.03834696,0.29517548,0.43525778,0.42736328,0.05446610,0.21538122,0.47198580,0.00480028
0.92746373,1.41293507,0.03758555,0.29021828,0.42574758,0.42066519,0.05421658,0.22112228,0.45877221,0.00473690
0.93346673,1.38741367,0.03679746,0.28448333,0.41618533,0.41276108,0.05373054,0.22703820,0.44581565,0.00467563
0.93946973,1.36026128,0.03600379,0.27810756,0.40679202,0.40381092,0.05301181,0.23321107,0.43343651,0.00461905
0.94547274,1.33219491,0.03523099,0.27123910,0.39779904,0.39400695,0.05206986,0.23973336,0.42195948,0.00456972
0.95147574,1.30397711,0.03451046,0.26403460,0.38944277,0.38356979,0.05091957,0.24670566,0.41170296,0.00453013
0.95747874,1.27639812,0.03387809,0.25665646,0.38195931,0.37274395,0.04958089,0.25423393,0.40296873,0.00450257
0.96348174,1.25025778,0.03337365,0.24927018,0.37557955,0.36179275,0.04807836,0.26242626,0.39603215,0.00448914
0.96948474,1.22634752,0.03304013,0.24204175,0.37052463,0.35099291,0.04644051,0.27138923,0.39113323,0.00449159
0.97548774,1.20543270,0.03292289,0.23513511,0.36700168,0.34062879,0.04469920,0.28122385,0.38846872,0.00451137
0.98149075,1.18823554,0.03306878,0.22870974,0.36519993,0.33098633,0.04288882,0.29202123,0.38818549,0.00454947
0.98749375,1.17541897,0.03352508,0.22291839,0.36528708,0.32234699,0.04104554,0.30385806,0.39037532,0.00460650
