energy_ev,total_up,Ge_p_up,Ge_d_up,Pd_p_up,Pd_d_up,S_s_up,S_p_up
-4.30115058,6.07303566,0.14472940,0.00000000,0.68243234,5.08709997,0.07458527,0.64470689
-4.29514757,6.43374030,0.15260026,0.00000000,0.72279275,5.39125544,0.07780307,0.68548387
-4.28914457,6.78698649,0.16021228,0.00000000,0.76261647,5.68947262,0.08075512,0.72566131
-4.28314157,7.12973377,0.16750348,0.00000000,0.80162609,5.97918617,0.08340239,0.76485190
-4.27713857,7.45906630,0.17441893,0.00000000,0.83955608,6.25791774,0.08571236,0.80266643
-4.27113557,7.77222468,0.18091167,0.00000000,0.87615534,6.52330056,0.08765973,0.83871810
-4.26513257,8.06663237,0.18694338,0.00000000,0.91118959,6.77310013,0.08922695,0.87262694
-4.25912956,8.33991753,0.19248483,0.00000000,0.94444359,7.00523160,0.09040454,0.90402450
-4.25312656,8.58993109,0.19751608,0.00000000,0.97572347,7.21777474,0.09119116,0.93255873
-4.24712356,8.81476220,0.20202648,0.00000000,1.00485923,7.40898758,0.09159342,0.95789918
-4.24112056,9.01275212,0.20601448,0.00000000,1.03170740,7.57731965,0.09162561,0.97974248
-4.23511756,9.18250728,0.20948718,0.00000000,1.05615381,7.72142563,0.09130906,0.99781809
-4.22911456,9.32291234,0.21245983,0.00000000,1.07811649,7.84017984,0.09067154,1.01189407
-4.22311156,9.43314307,0.21495511,0.00000000,1.09754844,7.93269183,0.08974637,1.02178293
-4.21710855,9.51267904,0.21700221,0.00000000,1.11444003,7.99832255,0.08857152,1.02734710
-4.21110555,9.56131522,0.21863595,0.00000000,1.12882075,8.03670048,0.08718860,1.02850388
-4.20510255,9.57917151,0.21989554,0.00000000,1.14076014,8.04773665,0.08564185,1.02522951
-4.19909955,9.56669864,0.22082343,0.00000000,1.15036738,8.03163710,0.08397703,1.01756214
-4.19309655,9.52467926,0.22146390,0.00000000,1.15778954,7.98891123,0.08224039,1.00560330
-4.18709355,9.45422250,0.22186163,0.00000000,1.16320819,7.92037478,0.08047763,0.98951773
-4.18109055,9.35675112,0.22206020,0.00000000,1.16683433,7.82714591,0.07873291,0.96953138
-4.17508754,9.23398034,0.22210055,0.00000000,1.16890180,7.71063360,0.07704786,0.94592756
-4.16908454,9.08788826,0.22201946,0.00000000,1.16965926,7.57251776,0.07546076,0.91904115
-4.16308154,8.92067823,0.22184818,0.00000000,1.16936111,7.41472131,0.07400575,0.88925123
-4.15707854,8.73473430,0.22161111,0.00000000,1.16825783,7.23937465,0.07271212,0.85697221
-4.15107554,8.53257140,0.22132476,0.00000000,1.16658625,7.04877395,0.07160375,0.82264386
-4.14507254,8.31678237,0.22099704,0.00000000,1.16456025,6.84533479,0.07069868,0.78672072
-4.13906953,8.08998438,0.22062682,0.00000000,1.16236265,6.63154331,0.07000881,0.74966130
-4.13306653,7.85476736,0.22020393,0.00000000,1.16013865,6.40990719,0.06953973,0.71191753
-4.12706353,7.61364698,0.21970956,0.00000000,1.15799130,6.18290859,0.06929077,0.67392499
-4.12106053,7.36902451,0.21911713,0.00000000,1.15597954,5.95296145,0.06925516,0.63609429
-4.11505753,7.12315541,0.21839352,0.00000000,1.15411865,5.72237494,0.06942035,0.59880385
-4.10905453,6.87812789,0.21750066,0.00000000,1.15238342,5.49332435,0.06976852,0.56239451
-4.10305153,6.63585194,0.21639748,0.00000000,1.15071367,5.26783065,0.07027719,0.52716587
-4.09704852,6.39805889,0.21504196,0.00000000,1.14902195,5.04774876,0.07091998,0.49337454
-4.09104552,6.16631042,0.21339342,0.00000000,1.14720276,4.83476435,0.07166745,0.46123408
-4.08504252,5.94201570,0.21141465,0.00000000,1.14514298,4.63039856,0.07248806,0.43091659
-4.07903952,5.72645488,0.20907408,0.00000000,1.14273256,4.43601911,0.07334907,0.40255545
-4.07303652,5.52080651,0.20634763,0.00000000,1.13987509,4.25285657,0.07421759,0.37624914
-4.06703352,5.32617663,0.20322033,0.00000000,1.13649744,4.08202369,0.07506151,0.35206561
-4.06103052,5.14362736,0.19968759,0.00000000,1.13255800,3.92453634,0.07585044,0.33004697
-4.05502751,4.97420264,0.19575601,0.00000000,1.12805311,3.78133393,0.07655658,0.31021404
-4.04902451,4.81894959,0.19144384,0.00000000,1.12302121,3.65329809,0.07715546,0.29257062
-4.04302151,4.67893386,0.18678105,0.00000000,1.11754472,3.54126803,0.07762661,0.27710720
-4.03701851,4.55524839,0.18180895,0.00000000,1.11174951,3.44605185,0.07795414,0.26380393
-4.03101551,4.44901489,0.17657963,0.00000000,1.10580215,3.36843289,0.07812707,0.25263275
-4.02501251,4.36137818,0.17115505,0.00000000,1.09990516,3.30917112,0.07813964,0.24355879
-4.01900950,4.29349385,0.16560601,0.00000000,1.09429057,3.26899944,0.07799142,0.23654093
-4.01300650,4.24650992,0.16001104,0.00000000,1.08921228,3.24861522,0.07768726,0.23153172
-4.00700350,4.22154355,0.15445526,0.00000000,1.08493763,3.24866764,0.07723710,0.22847679
-4.00100050,4.21965383,0.14902930,0.00000000,1.08173860,3.26974160,0.07665568,0.22731387
-3.99499750,4.24181200,0.14382830,0.00000000,1.07988322,3.31233886,0.07596204,0.22797167
-3.98899450,4.28887027,0.13895110,0.00000000,1.07962734,3.37685739,0.07517891,0.23036875
-3.98299150,4.36153037,0.13449956,0.00000000,1.08120743,3.46356985,0.07433207,0.23441248
-3.97698849,4.46031314,0.13057804,0.00000000,1.08483428,3.57260205,0.07344946,0.23999840
-3.97098549,4.58553011,0.12729303,0.00000000,1.09068817,3.70391222,0.07256032,0.24700987
-3.96498249,4.73725799,0.12475296,0.00000000,1.09891529,3.85727213,0.07169423,0.25531825
-3.95897949,4.91531725,0.12306808,0.00000000,1.10962566,4.03225065,0.07088014,0.26478358
-3.95297649,5.11925520,0.12235032,0.00000000,1.12289242,4.22820061,0.07014541,0.27525568
-3.94697349,5.34833462,0.12271328,0.00000000,1.13875230,4.44424974,0.06951484,0.28657582
-3.94097049,5.60152831,0.12427204,0.00000000,1.15720734,4.67929607,0.06900979,0.29857874
-3.93496748,5.87752009,0.12714292,0.00000000,1.17822739,4.93200852,0.06864750,0.31109500
-3.92896448,6.17471242,0.13144303,0.00000000,1.20175344,5.20083274,0.06844039,0.32395359
-3.92296148,6.49124072,0.13728963,0.00000000,1.22770124,5.48400270,0.06839564,0.33698460
-3.91695848,6.82499414,0.14479910,0.00000000,1.25596523,5.77955756,0.06851494,0.35002196
-3.91095548,7.17364224,0.15408572,0.00000000,1.28642229,6.08536387,0.06879441,0.36290610
-3.90495248,7.53466686,0.16525990,0.00000000,1.31893521,6.39914230,0.06922482,0.37548632
-3.89894947,7.90539797,0.17842613,0.00000000,1.35335562,6.71849820,0.06979190,0.38762301
-3.89294647,8.28305239,0.19368045,0.00000000,1.38952612,7.04095502,0.07047694,0.39918941
-3.88694347,8.66477374,0.21110750,0.00000000,1.42728158,7.36398924,0.07125759,0.41007306
-3.88094047,9.04767228,0.23077714,0.00000000,1.46644948,7.68506572,0.07210873,0.42017673
-3.87493747,9.42886291,0.25274087,0.00000000,1.50684927,8.00167212,0.07300354,0.42941898
-3.86893447,9.80550027,0.27702778,0.00000000,1.54829087,8.31135113,0.07391465,0.43773426
-3.86293147,10.17480956,0.30364059,0.00000000,1.59057249,8.61172959,0.07481529,0.44507265
-3.85692846,10.53411264,0.33255154,0.00000000,1.63347788,8.90054375,0.07568048,0.45139920
-3.85092546,10.88084895,0.36369855,0.00000000,1.67677352,9.17566012,0.07648821,0.45669301
-3.84492246,11.21259150,0.39698178,0.00000000,1.72020593,9.43509214,0.07722047,0.46094614
-3.83891946,11.52705857,0.43226074,0.00000000,1.76349959,9.67701268,0.07786427,0.46416233
-3.83291646,11.82212217,0.46935228,0.00000000,1.80635579,9.89976333,0.07841244,0.46635570
-3.82691346,12.09581458,0.50802963,0.00000000,1.84845289,10.10186119,0.07886429,0.46754944
-3.82091046,12.34633455,0.54802262,0.00000000,1.88944815,10.28200438,0.07922609,0.46777461
-3.81490745,12.57205444,0.58901935,0.00000000,1.92898134,10.43907739,0.07951137,0.46706904
-3.80890445,12.77152988,0.63066931,0.00000000,1.96668037,10.57215715,0.07974093,0.46547637
-3.80290145,12.94351264,0.67258801,0.00000000,2.00216863,10.68052080,0.07994268,0.46304532
-3.79689845,13.08696725,0.71436311,0.00000000,2.03507400,10.76365536,0.08015124,0.45982904
-3.79089545,13.20109123,0.75556192,0.00000000,2.06503907,10.82126941,0.08040729,0.45588467
-3.78489245,13.28533797,0.79574001,0.00000000,2.09173207,10.85330611,0.08075669,0.45127292
-3.77888944,13.33944101,0.83445078,0.00000000,2.11485799,10.85995674,0.08124936,0.44605784
-3.77288644,13.36343747,0.87125549,0.00000000,2.13416906,10.84167313,0.08193797,0.44030640
-3.76688344,13.35768859,0.90573346,0.00000000,2.14947398,10.79917741,0.08287638,0.43408820
-3.76088044,13.32289448,0.93749209,0.00000000,2.16064530,10.73346713,0.08411792,0.42747494
-3.75487744,13.26010087,0.96617607,0.00000000,2.16762420,10.64581395,0.08571353,0.42053978
-3.74887444,13.17069540,0.99147557,0.00000000,2.17042242,10.53775429,0.08770975,0.41335659
-3.74287144,13.05639210,1.01313301,0.00000000,2.16912097,10.41107066,0.09014666,0.40599890
-3.73686843,12.91920277,1.03094807,0.00000000,2.16386558,10.26776327,0.09305584,0.39853874
-3.73086543,12.76139555,1.04478082,0.00000000,2.15485911,10.11001164,0.09645838,0.39104536
-3.72486243,12.58544137,1.05455286,0.00000000,2.14235128,9.94012733,0.10036297,0.38358375
-3.71885943,12.39395029,1.06024644,0.00000000,2.12662626,9.76049911,0.10476434,0.37621317
-3.71285643,12.18960030,1.06190177,0.00000000,2.10798896,9.57353283,0.10964195,0.36898577
-3.70685343,11.97506208,1.05961263,0.00000000,2.08675079,9.38158875,0.11495901,0.36194514
-3.70085043,11.75292351,1.05352069,0.00000000,2.06321575,9.18691916,0.12066215,0.35512527
-3.69484742,11.52561790,1.04380881,0.00000000,2.03766786,8.99160983,0.12668144,0.34854955
-3.68884442,11.29535993,1.03069377,0.00000000,2.01036059,8.79752797,0.13293120,0.34223028
-3.68284142,11.06409258,1.01441874,0.00000000,1.98150895,8.60627962,0.13931127,0.33616843
-3.67683842,10.83344805,0.99524603,0.00000000,1.95128471,8.41917870,0.14570900,0.33035388
-3.67083542,10.60472448,0.97345023,0.00000000,1.91981510,8.23722913,0.15200180,0.32476603
-3.66483242,10.37887944,0.94931221,0.00000000,1.88718473,8.06112065,0.15806026,0.31937490
-3.65882941,10.15654004,0.92311404,0.00000000,1.85344076,7.89123858,0.16375163,0.31414248
-3.65282641,9.93802874,0.89513498,0.00000000,1.81860076,7.72768618,0.16894373,0.30902452
-3.64682341,9.72340259,0.86564856,0.00000000,1.78266265,7.57031839,0.17350897,0.30397254
-3.64082041,9.51250342,0.83492074,0.00000000,1.74561602,7.41878459,0.17732837,0.29893592
-3.63481741,9.30501565,0.80320885,0.00000000,1.70745405,7.27257795,0.18029552,0.29386423
-3.62881441,9.10052829,0.77076142,0.00000000,1.66818524,7.13108859,0.18232011,0.28870934
-3.62281141,8.89859771,0.73781844,0.00000000,1.62784414,6.99365777,0.18333103,0.28342760
-3.61680840,8.69880780,0.70461192,0.00000000,1.58650052,6.85963069,0.18327887,0.27798170
-3.61080540,8.50082490,0.67136666,0.00000000,1.54426636,6.72840534,0.18213760,0.27234227
-3.60480240,8.30444486,0.63830079,0.00000000,1.50130042,6.59947588,0.17990551,0.26648919
-3.59879940,8.10963082,0.60562621,0.00000000,1.45781010,6.47246873,0.17660522,0.26041248
-3.59279640,7.91654041,0.57354856,0.00000000,1.41405059,6.34717073,0.17228288,0.25411283
-3.58679340,7.72554201,0.54226683,0.00000000,1.37032145,6.22354866,0.16700653,0.24760165
-3.58079040,7.53721994,0.51197252,0.00000000,1.32696080,6.10175997,0.16086368,0.24090082
-3.57478739,7.35236924,0.48284835,0.00000000,1.28433750,5.98215498,0.15395837,0.23404197
-3.56878439,7.17198057,0.45506660,0.00000000,1.24284175,5.86527080,0.14640762,0.22706554
-3.56278139,6.99721643,0.42878714,0.00000000,1.20287440,5.75181766,0.13833766,0.22001943
-3.55677839,6.82937966,0.40415526,0.00000000,1.16483555,5.64265824,0.12988000,0.21295756
-3.55077539,6.66987554,0.38129935,0.00000000,1.12911278,5.53878064,0.12116744,0.20593810
-3.54477239,6.52016864,0.36032859,0.00000000,1.09606945,5.44126615,0.11233038,0.19902173
-3.53876938,6.38173585,0.34133074,0.00000000,1.06603333,5.35125228,0.10349337,0.19226981
-3.53276638,6.25601679,0.32437008,0.00000000,1.03928605,5.26989245,0.09477209,0.18574250
-3.52676338,6.14436319,0.30948566,0.00000000,1.01605349,5.19831333,0.08627095,0.17949700
-3.52076038,6.04798875,0.29668979,0.00000000,0.99649757,5.13757112,0.07808118,0.17358594
-3.51475738,5.96792104,0.28596710,0.00000000,0.98070951,5.08860843,0.07027956,0.16805590
-3.50875438,5.90495749,0.27727390,0.00000000,0.96870487,5.05221322,0.06292777,0.16294613
-3.50275138,5.85962701,0.27053819,0.00000000,0.96042063,5.02898165,0.05607228,0.15828759
-3.49674837,5.83215923,0.26566014,0.00000000,0.95571434,5.01928662,0.04974479,0.15410222
-3.49074537,5.82246301,0.26251322,0.00000000,0.95436563,5.02325352,0.04396307,0.15040257
-3.48474237,5.83011555,0.26094592,0.00000000,0.95607999,5.04074485,0.03873217,0.14719170
-3.47873937,5.85436335,0.26078414,0.00000000,0.96049491,5.07135468,0.03404593,0.14446348
-3.47273637,5.89413525,0.26183409,0.00000000,0.96718832,5.11441362,0.02988857,0.14220313
-3.46673337,5.94806769,0.26388586,0.00000000,0.97568901,5.16900451,0.02623649,0.14038807
-3.46073037,6.01454132,0.26671749,0.00000000,0.98548886,5.23398813,0.02305994,0.13898902
-3.45472736,6.09172738,0.27009939,0.00000000,0.99605648,5.30803786,0.02032477,0.13797125
-3.44872436,6.17764191,0.27379922,0.00000000,1.00685163,5.38968150,0.01799398,0.13729600
-3.44272136,6.27020498,0.27758681,0.00000000,1.01734016,5.47734807,0.01602912,0.13692189
-3.43671836,6.36730196,0.28123926,0.00000000,1.02700856,5.56941675,0.01439157,0.13680634
-3.43071536,6.46684358,0.28454585,0.00000000,1.03537778,5.66426549,0.01304359,0.13690690
-3.42471236,6.56682173,0.28731267,0.00000000,1.04201568,5.76031623,0.01194917,0.13718231
-3.41870935,6.66535799,0.28936689,0.00000000,1.04654754,5.85607456,0.01107479,0.13759350
-3.41270635,6.76074286,0.29056036,0.00000000,1.04866434,5.95016157,0.01038990,0.13810420
-3.40670335,6.85146384,0.29077257,0.00000000,1.04812853,6.04133663,0.00986740,0.13868132
-3.40070035,6.93622188,0.28991284,0.00000000,1.04477709,6.12851054,0.00948390,0.13929511
-3.39469735,7.01393621,0.28792162,0.00000000,1.03852205,6.21074907,0.00921999,0.13991896
-3.38869435,7.08373875,0.28477098,0.00000000,1.02934846,6.28726801,0.00906044,0.14052917
-3.38269135,7.14496003,0.28046419,0.00000000,1.01731032,6.35742130,0.00899440,0.14110449
-3.37668834,7.19710888,0.27503466,0.00000000,1.00252471,6.42068449,0.00901556,0.14162562
-3.37068534,7.23984908,0.26854403,0.00000000,0.98516477,6.47663591,0.00912244,0.14207479
-3.36468234,7.27297565,0.26107983,0.00000000,0.96545191,6.52493833,0.00931861,0.14243543
-3.35867934,7.29639382,0.25275263,0.00000000,0.94364788,6.56532331,0.00961306,0.14269208
-3.35267634,7.31010291,0.24369297,0.00000000,0.92004710,6.59758033,0.01002054,0.14283043
-3.34667334,7.31418682,0.23404806,0.00000000,0.89496971,6.62155209,0.01056202,0.14283781
-3.34067034,7.30881210,0.22397860,0.00000000,0.86875559,6.63713653,0.01126512,0.14270380
-3.33466733,7.29423341,0.21365560,0.00000000,0.84175959,6.64429533,0.01216456,0.14242127
-3.32866433,7.27080534,0.20325749,0.00000000,0.81434793,6.64306799,0.01330262,0.14198747
-3.32266133,7.23899904,0.19296747,0.00000000,0.78689581,6.63358952,0.01472947,0.14140542
-3.31665833,7.19942081,0.18297118,0.00000000,0.75978596,6.61610965,0.01650347,0.14068528
-3.31065533,7.15283005,0.17345470,0.00000000,0.73340792,6.59101078,0.01869129,0.13984563
-3.30465233,7.10015342,0.16460280,0.00000000,0.70815771,6.55882193,0.02136780,0.13891465
-3.29864932,7.04249237,0.15659748,0.00000000,0.68443751,6.52022633,0.02461580,0.13793095
-3.29264632,6.98112159,0.14961661,0.00000000,0.66265505,6.47606052,0.02852543,0.13694400
-3.28664332,6.91747679,0.14383274,0.00000000,0.64322236,6.42730365,0.03319319,0.13601408
-3.28064032,6.85313090,0.13941183,0.00000000,0.62655362,6.37505650,0.03872080,0.13521170
-3.27463732,6.78975898,0.13651188,0.00000000,0.61306191,6.32051071,0.04521349,0.13461639
-3.26863432,6.72909303,0.13528147,0.00000000,0.60315489,6.26490959,0.05277811,0.13431494
-3.26263132,6.67286892,0.13585800,0.00000000,0.59722920,6.20950281,0.06152079,0.13439909
-3.25662831,6.62276852,0.13836567,0.00000000,0.59566397,6.15549785,0.07154439,0.13496276
-3.25062531,6.58036043,0.14291324,0.00000000,0.59881337,6.10401164,0.08294566,0.13609894
-3.24462231,6.54704336,0.14959150,0.00000000,0.60699869,6.05602596,0.09581226,0.13789641
-3.23861931,6.52399594,0.15847060,0.00000000,0.62050009,6.01235005,0.11021974,0.14043629
-3.23261631,6.51213651,0.16959722,0.00000000,0.63954861,5.97359335,0.12622856,0.14378886
-3.22661331,6.51209580,0.18299183,0.00000000,0.66431854,5.94015096,0.14388128,0.14801059
-3.22061031,6.52420469,0.19864606,0.00000000,0.69492078,5.91220306,0.16320011,0.15314165
-3.21460730,6.54849811,0.21652040,0.00000000,0.73139727,5.88972904,0.18418485,0.15920401
-3.20860430,6.58473516,0.23654233,0.00000000,0.77371698,5.87253558,0.20681146,0.16620033
-3.20260130,6.63243441,0.25860514,0.00000000,0.82177350,5.86029736,0.23103128,0.17411360
-3.19659830,6.69092235,0.28256742,0.00000000,0.87538441,5.85260767,0.25677106,0.18290764
-3.19059530,6.75939219,0.30825352,0.00000000,0.93429253,5.84903603,0.28393382,0.19252850
-3.18459230,6.83696941,0.33545485,0.00000000,0.99816887,5.84918893,0.31240063,0.20290663
-3.17858929,6.92278026,0.36393233,0.00000000,1.06661732,5.85277006,0.34203325,0.21395976
-3.17258629,7.01601916,0.39341972,0.00000000,1.13918068,5.85963586,0.37267763,0.22559641
-3.16658329,7.11601100,0.42362796,0.00000000,1.21534803,5.86984315,0.40416816,0.23771972
-3.16058029,7.22226499,0.45425038,0.00000000,1.29456289,5.88368567,0.43633257,0.25023159
-3.15457729,7.33451688,0.48496858,0.00000000,1.37623200,5.90171712,0.46899727,0.26303674
-3.14857429,7.45275724,0.51545884,0.00000000,1.45973439,5.92475932,0.50199297,0.27604661
-3.14257129,7.57724442,0.54539893,0.00000000,1.54443028,5.95389464,0.53516030,0.28918275
-3.13656828,7.70850120,0.57447485,0.00000000,1.62966971,5.99044292,0.56835522,0.30237962
-3.13056528,7.84729544,0.60238749,0.00000000,1.71480049,6.03592387,0.60145384,0.31558660
-3.12456228,7.99460530,0.62885887,0.00000000,1.79917534,6.09200642,0.63435651,0.32876894
-3.11855928,8.15157069,0.65363768,0.00000000,1.88215807,6.16044728,0.66699074,0.34190787
-3.11255628,8.31943267,0.67650398,0.00000000,1.96312870,6.24302128,0.69931290,0.35499947
-3.10655328,8.49946341,0.69727288,0.00000000,2.04148759,6.34144616,0.73130822,0.36805263
-3.10055028,8.69288926,0.71579709,0.00000000,2.11665849,6.45730482,0.76298922,0.38108597
-3.09454727,8.90080987,0.73196824,0.00000000,2.18809077,6.59196784,0.79439221,0.39412401
-3.08854427,9.12411640,0.74571701,0.00000000,2.25526095,6.74651902,0.82557205,0.40719266
-3.08254127,9.36341171,0.75701208,0.00000000,2.31767361,6.92168652,0.85659517,0.42031434
-3.07653827,9.61893568,0.76585804,0.00000000,2.37486213,7.11778192,0.88753103,0.43350291
-3.07053527,9.89049841,0.77229234,0.00000000,2.42638932,7.33464919,0.91844236,0.44675880
-3.06453227,10.17742407,0.77638158,0.00000000,2.47184818,7.57162546,0.94937453,0.46006454
-3.05852926,10.47850799,0.77821725,0.00000000,2.51086316,7.82751488,0.98034468,0.47338094
-3.05252626,10.79198904,0.77791120,0.00000000,2.54309193,8.10057695,1.01133099,0.48664428
-3.04652326,11.11553944,0.77559103,0.00000000,2.56822789,8.38852995,1.04226285,0.49976466
-3.04052026,11.44627317,0.77139572,0.00000000,2.58600347,8.68857013,1.07301263,0.51262561
-3.03451726,11.78077406,0.76547158,0.00000000,2.59619427,8.99740674,1.10338951,0.52508524
-3.02851426,12.11514383,0.75796874,0.00000000,2.59862393,9.31131251,1.13313605,0.53697870
-3.02251126,12.44506955,0.74903828,0.00000000,2.59316963,9.62618901,1.16192807,0.54812211
-3.01650825,12.76590955,0.73883014,0.00000000,2.57976802,9.93764553,1.18937792,0.55831780
-3.01050525,13.07279558,0.72749171,0.00000000,2.55842121,10.24108977,1.21504152,0.56736048
-3.00450225,13.36074880,0.71516719,0.00000000,2.52920263,10.53182829,1.23842908,0.57504441
-2.99849925,13.62480588,0.70199759,0.00000000,2.49226223,10.80517380,1.25901914,0.58117085
-2.99249625,13.86015142,0.68812130,0.00000000,2.44783074,11.05655661,1.27627559,0.58555581
-2.98649325,14.06225206,0.67367504,0.00000000,2.39622254,11.28163658,1.28966697,0.58803750
-2.98049025,14.22698760,0.65879507,0.00000000,2.33783673,11.47641240,1.29868709,0.58848315
-2.97448724,14.35077440,0.64361856,0.00000000,2.27315624,11.63732454,1.30287625,0.58679497
-2.96848424,14.43067645,0.62828483,0.00000000,2.20274463,11.76134864,1.30184179,0.58291477
-2.96248124,14.46450000,0.61293645,0.00000000,2.12724058,11.84607625,1.29527704,0.57682725
-2.95647824,14.45086831,0.59772002,0.00000000,2.04734992,11.88978044,1.28297767,0.56856152
-2.95047524,14.38927376,0.58278661,0.00000000,1.96383563,11.89146415,1.26485445,0.55819102
-2.94447224,14.28010579,0.56829171,0.00000000,1.87750577,11.85089004,1.24094191,0.54583174
-2.93846923,14.12465383,0.55439479,0.00000000,1.78919999,11.76859104,1.21140213,0.53163888
-2.93246623,13.92508557,0.54125842,0.00000000,1.69977498,11.64586182,1.17652362,0.51580214
-2.92646323,13.68440197,0.52904701,0.00000000,1.61008950,11.48473168,1.13671523,0.49853986
-2.92046023,13.40637101,0.51792521,0.00000000,1.52098952,11.28792041,1.09249524,0.48009247
-2.91445723,13.09544298,0.50805613,0.00000000,1.43329421,11.05877867,1.04447635,0.46071531
-2.90845423,12.75665077,0.49959925,0.00000000,1.34778323,10.80121528,0.99334712,0.44067152
-2.90245123,12.39549851,0.49270834,0.00000000,1.26518579,10.51961366,0.93985073,0.42022498
-2.89644822,12.01784244,0.48752919,0.00000000,1.18617197,10.21874013,0.88476222,0.39963394
-2.89044522,11.62976746,0.48419742,0.00000000,1.11134646,9.90364635,0.82886502,0.37914530
-2.88444222,11.23746278,0.48283610,0.00000000,1.04124477,9.57956865,0.77292799,0.35898991
-2.87843922,10.84709955,0.48355353,0.00000000,0.97633189,9.25182623,0.71768379,0.33937899
-2.87243622,10.46471316,0.48644077,0.00000000,0.91700317,8.92572041,0.66380949,0.32050163
-2.86643322,10.09609224,0.49156934,0.00000000,0.86358702,8.60643678,0.61191017,0.30252338
-2.86043022,9.74667603,0.49898864,0.00000000,0.81634899,8.29895173,0.56250582,0.28558590
-2.85442721,9.42146147,0.50872343,0.00000000,0.77549671,8.00794484,0.51602220,0.26980741
-2.84842421,9.12492087,0.52077127,0.00000000,0.74118504,7.73771822,0.47278538,0.25528388
-2.84242121,8.86093087,0.53509989,0.00000000,0.71352097,7.49212390,0.43302027,0.24209065
-2.83641821,8.63271326,0.55164473,0.00000000,0.69256770,7.27450015,0.39685267,0.23028428
-2.83041521,8.44278789,0.57030660,0.00000000,0.67834744,7.08761754,0.36431457,0.21990456
-2.82441221,8.29293803,0.59094972,0.00000000,0.67084269,6.93363546,0.33535223,0.21097629
-2.81840920,8.18418847,0.61340020,0.00000000,0.66999578,6.81406981,0.30983645,0.20351084
-2.81240620,8.11679636,0.63744515,0.00000000,0.67570666,6.72977229,0.28757443,0.19750738
-2.80640320,8.09025528,0.66283265,0.00000000,0.68782907,6.68092191,0.26832273,0.19295366
-2.80040020,8.10331231,0.68927264,0.00000000,0.70616542,6.66702884,0.25180055,0.18982637
-2.79439720,8.15399827,0.71643883,0.00000000,0.73046078,6.68695108,0.23770299,0.18809113
-2.78839420,8.23967111,0.74397192,0.00000000,0.76039648,6.73892361,0.22571368,0.18770221
-2.78239120,8.35707189,0.77148395,0.00000000,0.79558407,6.82060009,0.21551646,0.18860200
-2.77638819,8.50239319,0.79856386,0.00000000,0.83556013,6.92910660,0.20680574,0.19072050
-2.77038519,8.67135896,0.82478427,0.00000000,0.87978277,7.06110672,0.19929538,0.19397487
-2.76438219,8.85931498,0.84970926,0.00000000,0.92763033,7.21287715,0.19272588,0.19826916
-2.75837919,9.06132865,0.87290298,0.00000000,0.97840291,7.38039248,0.18686990,0.20349450
-2.75237619,9.27229637,0.89393903,0.00000000,1.03132707,7.55941799,0.18153612,0.20952971
-2.74637319,9.48705689,0.91241003,0.00000000,1.08556409,7.74560835,0.17657144,0.21624241
-2.74037019,9.70050816,0.92793739,0.00000000,1.14022174,7.93461058,0.17186185,0.22349082
-2.73436718,9.90772533,0.94018082,0.00000000,1.19436956,8.12216872,0.16733191,0.23112609
-2.72836418,10.10407706,0.94884720,0.00000000,1.24705723,8.30422792,0.16294324,0.23899517
-2.72236118,10.28533712,0.95369858,0.00000000,1.29733561,8.47703503,0.15869215,0.24694420
-2.71635818,10.44778816,0.95455899,0.00000000,1.34427962,8.63723300,0.15460656,0.25482221
-2.71035518,10.58831420,0.95131974,0.00000000,1.38701219,8.78194599,0.15074253,0.26248500
-2.70435218,10.70447871,0.94394299,0.00000000,1.42472820,8.90885228,0.14718047,0.26979908
-2.69834917,10.79458516,0.93246348,0.00000000,1.45671743,9.01624222,0.14402116,0.27664540
-2.69234617,10.85771706,0.91698822,0.00000000,1.48238544,9.10305846,0.14138175,0.28292272
-2.68634317,10.89375531,0.89769417,0.00000000,1.50127132,9.16891647,0.13939174,0.28855044
-2.68034017,10.90337104,0.87482389,0.00000000,1.51306147,9.21410361,0.13818893,0.29347071
-2.67433717,10.88799295,0.84867942,0.00000000,1.51759871,9.23955581,0.13791548,0.29764971
-2.66833417,10.84974935,0.81961429,0.00000000,1.51488608,9.24681184,0.13871390,0.30107797
-2.66233117,10.79138577,0.78802428,0.00000000,1.50508521,9.23794590,0.14072298,0.30376976
-2.65632816,10.71616042,0.75433701,0.00000000,1.48850922,9.21548045,0.14407369,0.30576153
-2.65032516,10.62772089,0.71900074,0.00000000,1.46561043,9.18228199,0.14888495,0.30710948
-2.64432216,10.52996625,0.68247298,0.00000000,1.43696351,9.14144368,0.15525932,0.30788636
-2.63831916,10.42690000,0.64520902,0.00000000,1.40324471,9.09615931,0.16327867,0.30817773
-2.63231616,10.32247987,0.60765109,0.00000000,1.36520844,9.04959389,0.17299975,0.30807789
-2.62631316,10.22047078,0.57021833,0.00000000,1.32366203,9.00475653,0.18445005,0.30768561
-2.62031016,10.12430765,0.53329801,0.00000000,1.27944006,8.96438148,0.19762390,0.30710004
-2.61430715,10.03697435,0.49723829,0.00000000,1.23337938,8.93082273,0.21247900,0.30641702
-2.60830415,9.96090443,0.46234262,0.00000000,1.18629595,8.90596759,0.22893382,0.30572593
-2.60230115,9.89790863,0.42886611,0.00000000,1.13896450,8.89117326,0.24686579,0.30510735
