energy_ev,total_up,Au_p_up,Au_d_up,C_s_up,C_p_up,Cr_p_up,Cr_d_up,S_s_up,S_p_up
-3.32266133,1.50197253,0.22809951,0.80892789,0.02265586,0.05347409,0.50071341,0.29416344,0.04889911,0.28215402
-3.31665833,1.50680895,0.23460221,0.81035898,0.02310845,0.05485499,0.48269143,0.29715121,0.05048815,0.27602218
-3.31065533,1.51021989,0.24092117,0.81102758,0.02354254,0.05625624,0.46503319,0.29964384,0.05200258,0.26945621
-3.30465233,1.51226236,0.24698626,0.81095337,0.02395167,0.05767176,0.44809156,0.30162627,0.05342335,0.26257923
-3.29864932,1.51300306,0.25272538,0.81015052,0.02432878,0.05909256,0.43221255,0.30310299,0.05473110,0.25551469
-3.29264632,1.51252157,0.25806719,0.80862874,0.02466645,0.06050694,0.41772634,0.30410087,0.05590683,0.24838329
-3.28664332,1.51091536,0.26294404,0.80639558,0.02495710,0.06190071,0.40494040,0.30467201,0.05693242,0.24130041
-3.28064032,1.50830639,0.26729499,0.80345960,0.02519337,0.06325757,0.39413457,0.30489645,0.05779131,0.23437420
-3.27463732,1.50484869,0.27106875,0.79983410,0.02536833,0.06455957,0.38555846,0.30488456,0.05846907,0.22770430
-3.26863432,1.50073631,0.27422636,0.79554126,0.02547578,0.06578760,0.37943077,0.30477895,0.05895386,0.22138107
-3.26263132,1.49621090,0.27674353,0.79061630,0.02551050,0.06692204,0.37594034,0.30475570,0.05923690,0.21548537
-3.25662831,1.49156831,0.27861250,0.78511130,0.02546851,0.06794337,0.37524863,0.30502463,0.05931278,0.21008868
-3.25062531,1.48716337,0.27984327,0.77909845,0.02534718,0.06883288,0.37749312,0.30582857,0.05917972,0.20525359
-3.24462231,1.48341232,0.28046424,0.77267242,0.02514541,0.06957330,0.38279110,0.30744134,0.05883958,0.20103436
-3.23861931,1.48079225,0.28052204,0.76595169,0.02486369,0.07014948,0.39124352,0.31016431,0.05829797,0.19747758
-3.23261631,1.47983717,0.28008072,0.75907851,0.02450414,0.07054906,0.40293808,0.31432157,0.05756399,0.19462277
-3.22661331,1.48113030,0.27922015,0.75221757,0.02407045,0.07076296,0.41795145,0.32025346,0.05665010,0.19250276
-3.22061031,1.48529254,0.27803372,0.74555322,0.02356783,0.07078592,0.43634994,0.32830874,0.05557172,0.19114387
-3.21460730,1.49296702,0.27662551,0.73928518,0.02300285,0.07061679,0.45818855,0.33883518,0.05434683,0.19056581
-3.20860430,1.50480002,0.27510676,0.73362302,0.02238331,0.07025878,0.48350807,0.35216892,0.05299548,0.19078128
-3.20260130,1.52141853,0.27359201,0.72877929,0.02171796,0.06971953,0.51233031,0.36862282,0.05153927,0.19179521
-3.19659830,1.54340519,0.27219495,0.72496174,0.02101632,0.06901094,0.54465151,0.38847391,0.05000074,0.19360384
-3.19059530,1.57127126,0.27102396,0.72236476,0.02028841,0.06814894,0.58043425,0.41195044,0.04840280,0.19619355
-3.18459230,1.60542854,0.27017780,0.72116031,0.01954444,0.06715296,0.61959819,0.43921897,0.04676812,0.19953957
-3.17858929,1.64616149,0.26974136,0.72148885,0.01879456,0.06604533,0.66201026,0.47037184,0.04511859,0.20360472
-3.17258629,1.69360057,0.26978171,0.72345054,0.01804856,0.06485048,0.70747481,0.50541566,0.04347471,0.20833824
-3.16658329,1.74769820,0.27034469,0.72709719,0.01731564,0.06359401,0.75572457,0.54426125,0.04185516,0.21367485
-3.16058029,1.80820865,0.27145209,0.73242528,0.01660411,0.06230171,0.80641298,0.58671573,0.04027632,0.21953410
-3.15457729,1.87467307,0.27309966,0.73937060,0.01592122,0.06099855,0.85910874,0.63247712,0.03875194,0.22582026
-3.14857429,1.94641094,0.27525592,0.74780473,0.01527295,0.05970763,0.91329319,0.68113203,0.03729286,0.23242261
-3.14257129,2.02251877,0.27786208,0.75753382,0.01466390,0.05844923,0.96836099,0.73215682,0.03590686,0.23921641
-3.13656828,2.10187702,0.28083286,0.76829968,0.01409715,0.05723996,1.02362474,0.78492254,0.03459854,0.24606445
-3.13056528,2.18316543,0.28405850,0.77978361,0.01357425,0.05609210,1.07832346,0.83870375,0.03336942,0.25281926
-3.12456228,2.26488703,0.28740764,0.79161268,0.01309523,0.05501306,1.13163530,0.89269137,0.03221805,0.25932584
-3.11855928,2.34540049,0.29073129,0.80336866,0.01265867,0.05400513,1.18269398,0.94600924,0.03114026,0.26542501
-3.11255628,2.42295986,0.29386747,0.81459911,0.01226179,0.05306548,1.23060877,0.99773416,0.03012947,0.27095717
-3.10655328,2.49576095,0.29664659,0.82483042,0.01190064,0.05218633,1.27448727,1.04691878,0.02917713,0.27576629
-3.10055028,2.56199236,0.29889725,0.83358240,0.01157026,0.05135544,1.31346016,1.09261680,0.02827318,0.27970423
-3.09454727,2.61988971,0.30045222,0.84038370,0.01126497,0.05055679,1.34670704,1.13390939,0.02740654,0.28263488
-3.08854427,2.66779072,0.30115449,0.84478753,0.01097860,0.04977141,1.37348214,1.16993218,0.02656565,0.28443826
-3.08254127,2.70418908,0.30086289,0.84638706,0.01070474,0.04897841,1.39313892,1.19990146,0.02573903,0.28501421
-3.07653827,2.72778461,0.29945732,0.84482979,0.01043703,0.04815600,1.40515237,1.22313877,0.02491573,0.28428564
-3.07053527,2.73752788,0.29684317,0.83983020,0.01016942,0.04728266,1.40913791,1.23909273,0.02408582,0.28220105
-3.06453227,2.73265697,0.29295487,0.83118022,0.00989640,0.04633819,1.40486613,1.24735724,0.02324078,0.27873640
-3.05852926,2.71272496,0.28775823,0.81875706,0.00961320,0.04530470,1.39227256,1.24768515,0.02237380,0.27389600
-3.05252626,2.67761677,0.28125181,0.80252791,0.00931598,0.04416750,1.37146199,1.23999693,0.02148007,0.26771266
-3.04652326,2.62755475,0.27346690,0.78255149,0.00900192,0.04291576,1.34270713,1.22438379,0.02055682,0.26024680
-3.04052026,2.56309264,0.26446641,0.75897628,0.00866932,0.04154308,1.30644165,1.20110525,0.01960343,0.25158478
-3.03451726,2.48509836,0.25434264,0.73203561,0.00831762,0.04004771,1.26324794,1.17058118,0.01862138,0.24183638
-3.02851426,2.39472640,0.24321399,0.70203987,0.00794738,0.03843262,1.21384008,1.13337869,0.01761406,0.23113164
-3.02251126,2.29338115,0.23122095,0.66936615,0.00756022,0.03670537,1.15904281,1.09019455,0.01658659,0.21961704
-3.01650825,2.18267289,0.21852137,0.63444590,0.00715870,0.03487774,1.09976757,1.04183383,0.01554557,0.20745140
-3.01050525,2.06436840,0.20528539,0.59775119,0.00674624,0.03296522,1.03698641,0.98918571,0.01449874,0.19480145
-3.00450225,1.94033839,0.19169013,0.55978004,0.00632687,0.03098632,0.97170506,0.93319760,0.01345465,0.18183733
-2.99849925,1.81250392,0.17791448,0.52104168,0.00590518,0.02896187,0.90493627,0.87484854,0.01242231,0.16872828
-2.99249625,1.68278402,0.16413412,0.48204212,0.00548603,0.02691417,0.83767419,0.81512296,0.01141087,0.15563849
-2.98649325,1.55304641,0.15051694,0.44327074,0.00507445,0.02486619,0.77087107,0.75498578,0.01042928,0.14272339
-2.98049025,1.42506303,0.13721909,0.40518826,0.00467545,0.02284078,0.70541661,0.69535967,0.00948602,0.13012644
-2.97448724,1.30047166,0.12438171,0.36821654,0.00429384,0.02085994,0.64212082,0.63710519,0.00858886,0.11797650
-2.96848424,1.18074469,0.11212833,0.33273036,0.00393415,0.01894416,0.58170063,0.58100426,0.00774464,0.10638587
-2.96248124,1.06716542,0.10056321,0.29905149,0.00360046,0.01711191,0.52477028,0.52774725,0.00695916,0.09544888
-2.95647824,0.96081214,0.08977029,0.26744481,0.00329638,0.01537922,0.47183564,0.47792382,0.00623707,0.08524126
-2.95047524,0.86254968,0.07981298,0.23811673,0.00302488,0.01375940,0.42329206,0.43201741,0.00558181,0.07582000
-2.94447224,0.77302787,0.07073451,0.21121540,0.00278836,0.01226290,0.37942550,0.39040310,0.00499564,0.06722382
-2.93846923,0.69268618,0.06255889,0.18683280,0.00258852,0.01089724,0.34041641,0.35334858,0.00447962,0.05947408
-2.93246623,0.62176350,0.05529231,0.16500816,0.00242642,0.00966711,0.30634589,0.32101761,0.00403372,0.05257602
-2.92646323,0.56031205,0.04892484,0.14573255,0.00230244,0.00857453,0.27720353,0.29347572,0.00365689,0.04652041
-2.92046023,0.50821434,0.04343238,0.12895427,0.00221634,0.00761909,0.25289652,0.27069742,0.00334716,0.04128524
-2.91445723,0.46520221,0.03877872,0.11458475,0.00216723,0.00679827,0.23325936,0.25257465,0.00310173,0.03683766
-2.90845423,0.43087699,0.03491767,0.10250469,0.00215366,0.00610773,0.21806397,0.23892591,0.00291713,0.03313584
-2.90245123,0.40473011,0.03179506,0.09257019,0.00217360,0.00554174,0.20702978,0.22950586,0.00278931,0.03013091
-2.89644822,0.38616352,0.02935074,0.08461864,0.00222455,0.00509349,0.19983354,0.22401504,0.00271376,0.02776872
-2.89044522,0.37450953,0.02752038,0.07847438,0.00230353,0.00475553,0.19611876,0.22210957,0.00268565,0.02599155
-2.88444222,0.36904982,0.02623714,0.07395380,0.00240716,0.00452007,0.19550474,0.22341082,0.00269989,0.02473972
-2.87843922,0.36903354,0.02543316,0.07087006,0.00253174,0.00437938,0.19759510,0.22751483,0.00275129,0.02395295
-2.87243622,0.37369437,0.02504089,0.06903726,0.00267330,0.00432610,0.20198591,0.23400163,0.00283461,0.02357170
-2.86643322,0.38226672,0.02499426,0.06827411,0.00282765,0.00435350,0.20827353,0.24244450,0.00294473,0.02353827
-2.86043022,0.39400107,0.02522975,0.06840718,0.00299053,0.00445580,0.21606202,0.25241901,0.00307669,0.02379786
-2.85442721,0.40817845,0.02568727,0.06927367,0.00315762,0.00462838,0.22497040,0.26351202,0.00322580,0.02429943
-2.84842421,0.42412411,0.02631102,0.07072381,0.00332471,0.00486797,0.23463960,0.27533054,0.00338777,0.02499652
-2.84242121,0.44122029,0.02705018,0.07262287,0.00348774,0.00517282,0.24473906,0.28751024,0.00355876,0.02584784
-2.83641821,0.45891793,0.02785953,0.07485278,0.00364294,0.00554281,0.25497293,0.29972364,0.00373549,0.02681792
-2.83041521,0.47674710,0.02870000,0.07731348,0.00378691,0.00597949,0.26508566,0.31168757,0.00391529,0.02787744
-2.82441221,0.49432573,0.02953909,0.07992378,0.00391674,0.00648611,0.27486689,0.32316990,0.00409619,0.02900360
-2.81840920,0.51136648,0.03035121,0.08262190,0.00403005,0.00706756,0.28415527,0.33399494,0.00427696,0.03018017
-2.81240620,0.52768122,0.03111786,0.08536556,0.00412511,0.00773020,0.29284110,0.34404757,0.00445714,0.03139756
-2.80640320,0.54318282,0.03182770,0.08813164,0.00420088,0.00848172,0.30086759,0.35327554,0.00463703,0.03265251
-2.80040020,0.55788400,0.03247645,0.09091534,0.00425707,0.00933080,0.30823046,0.36168998,0.00481769,0.03394777
-2.79439720,0.57189301,0.03306663,0.09372887,0.00429411,0.01028684,0.31497587,0.36936367,0.00500087,0.03529142
-2.78839420,0.58540612,0.03360712,0.09659967,0.00431320,0.01135949,0.32119657,0.37642730,0.00518896,0.03669612
-2.78239120,0.59869688,0.03411259,0.09956824,0.00431627,0.01255821,0.32702635,0.38306355,0.00538490,0.03817813
-2.77638819,0.61210271,0.03460276,0.10268548,0.00430593,0.01389177,0.33263291,0.38949918,0.00559204,0.03975613
-2.77038519,0.62600885,0.03510146,0.10600981,0.00428539,0.01536770,0.33820932,0.39599540,0.00581400,0.04145003
-2.76438219,0.64083064,0.03563570,0.10960413,0.00425841,0.01699182,0.34396451,0.40283691,0.00605455,0.04327962
-2.75837919,0.65699458,0.03623456,0.11353256,0.00422919,0.01876768,0.35011306,0.41031997,0.00631746,0.04526322
-2.75237619,0.67491920,0.03692811,0.11785744,0.00420222,0.02069620,0.35686488,0.41874009,0.00660634,0.04741641
-2.74637319,0.69499651,0.03774629,0.12263638,0.00418223,0.02277529,0.36441503,0.42837993,0.00692451,0.04975088
-2.74037019,0.71757497,0.03871788,0.12791975,0.00417404,0.02499962,0.37293451,0.43949790,0.00727494,0.05227341
-2.73436718,0.74294484,0.03986951,0.13374868,0.00418246,0.02736061,0.38256209,0.45231805,0.00766011,0.05498515
-2.72836418,0.77132670,0.04122489,0.14015356,0.00421214,0.02984644,0.39339800,0.46702183,0.00808202,0.05788116
-2.72236118,0.80286366,0.04280410,0.14715330,0.00426753,0.03244238,0.40549941,0.48374200,0.00854218,0.06095032
-2.71635818,0.83761774,0.04462314,0.15475533,0.00435275,0.03513120,0.41887834,0.50255901,0.00904164,0.06417558
-2.71035518,0.87557056,0.04669364,0.16295623,0.00447152,0.03789382,0.43350176,0.52350011,0.00958109,0.06753456
-2.70435218,0.91662835,0.04902275,0.17174321,0.00462709,0.04071007,0.44929409,0.54654106,0.01016098,0.07100054
-2.69834917,0.96063090,0.05161330,0.18109611,0.00482221,0.04355958,0.46614193,0.57161033,0.01078169,0.07454376
-2.69234617,1.00736396,0.05446406,0.19098993,0.00505910,0.04642281,0.48390066,0.59859557,0.01144371,0.07813294
-2.68634317,1.05657429,0.05757014,0.20139780,0.00533938,0.04928199,0.50240263,0.62735180,0.01214782,0.08173705
-2.68034017,1.10798659,0.06092359,0.21229405,0.00566412,0.05212219,0.52146652,0.65771087,0.01289534,0.08532716
-2.67433717,1.16132114,0.06451397,0.22365737,0.00603386,0.05493218,0.54090717,0.68949162,0.01368829,0.08887830
-2.66833417,1.21631118,0.06832904,0.23547378,0.00644858,0.05770525,0.56054553,0.72250998,0.01452954,0.09237122
-2.66233117,1.27271903,0.07235536,0.24773920,0.00690779,0.06043976,0.58021812,0.75658856,0.01542303,0.09579402
-2.65632816,1.33034997,0.07657897,0.26046158,0.00741057,0.06313950,0.59978539,0.79156508,0.01637378,0.09914345
-2.65032516,1.38906310,0.08098588,0.27366232,0.00795565,0.06581376,0.61913867,0.82729915,0.01738796,0.10242589
-2.64432216,1.44877858,0.08556260,0.28737689,0.00854151,0.06847709,0.63820531,0.86367719,0.01847289,0.10565791
-2.63831916,1.50948098,0.09029642,0.30165474,0.00916644,0.07114877,0.65695168,0.90061511,0.01963693,0.10886639
-2.63231616,1.57121853,0.09517577,0.31655821,0.00982872,0.07385200,0.67538408,0.93805893,0.02088933,0.11208816
-2.62631316,1.63409858,0.10019034,0.33216071,0.01052669,0.07661284,0.69354744,0.97598338,0.02224003,0.11536919
-2.62031016,1.69827955,0.10533115,0.34854414,0.01125889,0.07945895,0.71152187,1.01438871,0.02369937,0.11876331
-2.61430715,1.76396008,0.11059066,0.36579551,0.01202419,0.08241813,0.72941762,1.05329627,0.02527778,0.12233063
-2.60830415,1.83136612,0.11596267,0.38400318,0.01282193,0.08551686,0.74736832,1.09274326,0.02698544,0.12613552
-2.60230115,1.90073685,0.12144235,0.40325256,0.01365198,0.08877885,0.76552333,1.13277718,0.02883184,0.13024447
-2.59629815,1.97231031,0.12702615,0.42362170,0.01451487,0.09222361,0.78403938,1.17345068,0.03082543,0.13472374
-2.59029515,2.04630967,0.13271188,0.44517669,0.01541184,0.09586525,0.80307206,1.21481705,0.03297319,0.13963696
-2.58429215,2.12293084,0.13849862,0.46796729,0.01634483,0.09971151,0.82276755,1.25692708,0.03528025,0.14504279
-2.57828914,2.20233209,0.14438686,0.49202275,0.01731652,0.10376301,0.84325510,1.29982723,0.03774952,0.15099268
-2.57228614,2.28462617,0.15037852,0.51734813,0.01833020,0.10801292,0.86464042,1.34355949,0.04038135,0.15752885
-2.56628314,2.36987503,0.15647706,0.54392112,0.01938970,0.11244690,0.88700049,1.38816283,0.04317328,0.16468255
-2.56028014,2.45808729,0.16268754,0.57168955,0.02049923,0.11704338,0.91037975,1.43367586,0.04611978,0.17247258
-2.55427714,2.54921815,0.16901670,0.60056967,0.02166316,0.12177420,0.93478790,1.48014066,0.04921208,0.18090424
-2.54827414,2.64317147,0.17547289,0.63044529,0.02288576,0.12660545,0.96019928,1.52760704,0.05243809,0.18996855
-2.54227114,2.73980343,0.18206602,0.66116770,0.02417098,0.13149858,0.98655384,1.57613673,0.05578234,0.19964195
-2.53626813,2.83892724,0.18880728,0.69255655,0.02552209,0.13641164,1.01375939,1.62580712,0.05922605,0.20988626
-2.53026513,2.94031830,0.19570885,0.72440159,0.02694139,0.14130054,1.04169518,1.67671367,0.06274717,0.22064906
-2.52426213,3.04371910,0.20278335,0.75646520,0.02842994,0.14612036,1.07021637,1.72897073,0.06632060,0.23186437
-2.51825913,3.14884348,0.21004323,0.78848574,0.02998725,0.15082657,1.09915931,1.78271033,0.06991842,0.24345356
-2.51225613,3.25537984,0.21750001,0.82018165,0.03161105,0.15537610,1.12834724,1.83807858,0.07351014,0.25532660
-2.50625313,3.36299294,0.22516341,0.85125607,0.03329708,0.15972820,1.15759620,1.89522979,0.07706310,0.26738343
-2.50025013,3.47132433,0.23304039,0.88140202,0.03503899,0.16384513,1.18672092,1.95431833,0.08054286,0.27951554
-2.49424712,3.57999155,0.24113425,0.91030801,0.03682828,0.16769258,1.21554040,2.01548846,0.08391366,0.29160774
-2.48824412,3.68858610,0.24944363,0.93766377,0.03865430,0.17123987,1.24388300,2.07886272,0.08713890,0.30353994
-2.48224112,3.79667089,0.25796172,0.96316626,0.04050439,0.17445995,1.27159083,2.14452934,0.09018170,0.31518910
-2.47623812,3.90377743,0.26667551,0.98652549,0.04236405,0.17732925,1.29852334,2.21252944,0.09300551,0.32643116
-2.47023512,4.00940328,0.27556525,1.00747030,0.04421724,0.17982735,1.32455990,2.28284466,0.09557464,0.33714304
-2.46423212,4.11301046,0.28460415,1.02575374,0.04604674,0.18193663,1.34960136,2.35538607,0.09785495,0.34720467
-2.45822911,4.21402512,0.29375829,1.04115806,0.04783452,0.18364195,1.37357048,2.42998484,0.09981447,0.35650094
-2.45222611,4.31183900,0.30298680,1.05349909,0.04956224,0.18493025,1.39641130,2.50638554,0.10142404,0.36492361
-2.44622311,4.40581289,0.31224226,1.06263005,0.05121168,0.18579036,1.41808733,2.58424227,0.10265793,0.37237323
-2.44022011,4.49528227,0.32147134,1.06844444,0.05276529,0.18621287,1.43857882,2.66311814,0.10349445,0.37876086
-2.43421711,4.57956502,0.33061563,1.07087821,0.05420663,0.18619011,1.45787898,2.74248809,0.10391650,0.38400966
-2.42821411,4.65797116,0.33961258,1.06991095,0.05552079,0.18571639,1.47598952,2.82174518,0.10391209,0.38805637
-2.42221111,4.72981419,0.34839654,1.06556616,0.05669481,0.18478820,1.49291560,2.90021001,0.10347476,0.39085251
-2.41620810,4.79442356,0.35689984,1.05791054,0.05771792,0.18340471,1.50866030,2.97714302,0.10260385,0.39236531
-2.41020510,4.85115783,0.36505379,1.04705227,0.05858183,0.18156815,1.52321915,3.05175924,0.10130481,0.39257844
-2.40420210,4.89941798,0.37278967,1.03313847,0.05928075,0.17928436,1.53657469,3.12324486,0.09958919,0.39149225
-2.39819910,4.93866017,0.38003958,1.01635164,0.05981149,0.17656324,1.54869157,3.19077502,0.09747465,0.38912384
-2.39219610,4.96840759,0.38673722,0.99690548,0.06017328,0.17341916,1.55951241,3.25353231,0.09498469,0.38550662
-2.38619310,4.98826089,0.39281850,0.97503989,0.06036765,0.16987124,1.56895477,3.31072522,0.09214836,0.38068959
-2.38019010,4.99790692,0.39822222,0.95101561,0.06039813,0.16594346,1.57690936,3.36160608,0.08899974,0.37473620
-2.37418709,4.99712559,0.40289057,0.92510844,0.06026992,0.16166466,1.58323994,3.40548790,0.08557726,0.36772292
-2.36818409,4.98579483,0.40676975,0.89760338,0.05998956,0.15706833,1.58778485,3.44175976,0.08192303,0.35973754
-2.36218109,4.96389364,0.40981076,0.86878879,0.05956453,0.15219217,1.59036038,3.46990030,0.07808191,0.35087720
-2.35617809,4.93150352,0.41197018,0.83895088,0.05900290,0.14707762,1.59076602,3.48948915,0.07410063,0.34124627
-2.35017509,4.88880836,0.41321138,0.80836866,0.05831304,0.14176911,1.58879139,3.50021607,0.07002685,0.33095420
-2.34417209,4.83609326,0.41350578,0.77730958,0.05750334,0.13631338,1.58422469,3.50188755,0.06590816,0.32011326
-2.33816908,4.77374231,0.41283453,0.74602593,0.05658209,0.13075863,1.57686246,3.49443109,0.06179119,0.30883649
-2.33216608,4.70223566,0.41119032,0.71475222,0.05555739,0.12515373,1.56652011,3.47789679,0.05772068,0.29723562
-2.32616308,4.62214601,0.40857938,0.68370348,0.05443719,0.11954749,1.55304297,3.45245658,0.05373874,0.28541938
-2.32016008,4.53413449,0.40502359,0.65307457,0.05322939,0.11398794,1.53631715,3.41840091,0.04988416,0.27349189
-2.31415708,4.43894591,0.40056246,0.62304039,0.05194210,0.10852178,1.51627976,3.37613309,0.04619182,0.26155141
-2.30815408,4.33740324,0.39525495,0.59375696,0.05058386,0.10319390,1.49292800,3.32616136,0.04269229,0.24968940
-2.30215108,4.23040109,0.38918090,0.56536303,0.04916399,0.09804709,1.46632655,3.26908884,0.03941155,0.23798978
-2.29614807,4.11889793,0.38244192,0.53798230,0.04769285,0.09312177,1.43661282,3.20560157,0.03637082,0.22652855
-2.29014507,4.00390690,0.37516150,0.51172586,0.04618218,0.08845594,1.40399974,3.13645488,0.03358655,0.21537355
-2.28414207,3.88648493,0.36748439,0.48669455,0.04464530,0.08408511,1.36877588,3.06245836,0.03107049,0.20458446
-2.27813907,3.76772007,0.35957492,0.46298132,0.04309728,0.08004232,1.33130270,2.98445992,0.02882987,0.19421300
-2.27213607,3.64871716,0.35161439,0.44067305,0.04155493,0.07635818,1.29200906,2.90332926,0.02686764,0.18430309
-2.26613307,3.53058184,0.34379743,0.41985191,0.04003676,0.07306089,1.25138313,2.81994121,0.02518280,0.17489121
-2.26013007,3.41440335,0.33632743,0.40059603,0.03856269,0.07017624,1.20996191,2.73515958,0.02377071,0.16600670
-2.25412706,3.30123644,0.32941118,0.38297945,0.03715375,0.06772749,1.16831887,2.64982189,0.02262351,0.15767213
-2.24812406,3.19208292,0.32325284,0.36707136,0.03583154,0.06573523,1.12705020,2.56472547,0.02173045,0.14990354
-2.24212106,3.08787368,0.31804755,0.35293456,0.03461761,0.06421710,1.08676003,2.48061556,0.02107827,0.14271082
-2.23611806,2.98945160,0.31397484,0.34062342,0.03353282,0.06318751,1.04804547,2.39817546,0.02065158,0.13609792
-2.23011506,2.89755619,0.31119226,0.33018131,0.03259655,0.06265715,1.01148186,2.31801936,0.02043322,0.13006318
-2.22411206,2.81281059,0.30982939,0.32163770,0.03182600,0.06263255,0.97760879,2.24068771,0.02040460,0.12459955
-2.21810905,2.73571136,0.30998265,0.31500528,0.03123542,0.06311557,0.94691745,2.16664532,0.02054601,0.11969496
-2.21210605,2.66662165,0.31171108,0.31027699,0.03083547,0.06410284,0.91983973,2.09628204,0.02083698,0.11533261
-2.20610305,2.60576793,0.31503331,0.30742351,0.03063269,0.06558525,0.89673930,2.02991584,0.02125654,0.11149146
-2.20010005,2.55324034,0.31992604,0.30639110,0.03062906,0.06754750,0.87790505,1.96779792,0.02178356,0.10814661
-2.19409705,2.50899689,0.32632392,0.30710017,0.03082181,0.06996772,0.86354693,1.91011944,0.02239703,0.10526992
-2.18809405,2.47287095,0.33412108,0.30944459,0.03120330,0.07281717,0.85379424,1.85701945,0.02307636,0.10283058
-2.18209105,2.44458207,0.34317411,0.31329189,0.03176125,0.07606014,0.84869640,1.80859352,0.02380161,0.10079577
-2.17608804,2.42374944,0.35330659,0.31848435,0.03247901,0.07965400,0.84822589,1.76490244,0.02455381,0.09913136
-2.17008504,2.40990756,0.36431474,0.32484110,0.03333613,0.08354944,0.85228339,1.72598075,0.02531515,0.09780265
-2.16408204,2.40252360,0.37597426,0.33216107,0.03430904,0.08769089,0.86070457,1.69184449,0.02606921,0.09677508
-2.15807904,2.40101567,0.38804788,0.34022686,0.03537187,0.09201723,0.87326838,1.66249786,0.02680117,0.09601496
-2.15207604,2.40477155,0.40029337,0.34880923,0.03649738,0.09646266,0.88970639,1.63793858,0.02749794,0.09549012
-2.14607304,2.41316712,0.41247173,0.35767230,0.03765794,0.10095782,0.90971284,1.61816164,0.02814831,0.09517058
-2.14007004,2.42558395,0.42435518,0.36657902,0.03882646,0.10543113,0.93295488,1.60316151,0.02874299,0.09502908
-2.13406703,2.44142556,0.43573462,0.37529701,0.03997738,0.10981024,0.95908263,1.59293258,0.02927473,0.09504165
-2.12806403,2.46013175,0.44642629,0.38360422,0.04108747,0.11402371,0.98773880,1.58746800,0.02973823,0.09518797
-2.12206103,2.48119057,0.45627735,0.39129458,0.04213654,0.11800276,1.01856725,1.58675706,0.03013018,0.09545172
-2.11605803,2.50414776,0.46517016,0.39818299,0.04310801,0.12168302,1.05122037,1.59078122,0.03044919,0.09582089
-2.11005503,2.52861313,0.47302510,0.40410994,0.04398926,0.12500636,1.08536498,1.59950898,0.03069565,0.09628791
-2.10405203,2.55426392,0.47980188,0.40894510,0.04477175,0.12792251,1.12068659,1.61288996,0.03087162,0.09684970
-2.09804902,2.58084497,0.48549922,0.41259014,0.04545100,0.13039065,1.15689185,1.63084844,0.03098068,0.09750769
-2.09204602,2.60816581,0.49015302,0.41498040,0.04602634,0.13238067,1.19370934,1.65327657,0.03102776,0.09826766
-2.08604302,2.63609482,0.49383312,0.41608550,0.04650046,0.13387421,1.23088868,1.68002779,0.03101892,0.09913944
-2.08004002,2.66455071,0.49663870,0.41590880,0.04687889,0.13486526,1.26819829,1.71091060,0.03096115,0.10013662
-2.07403702,2.69349185,0.49869272,0.41448578,0.04716927,0.13536045,1.30542190,1.74568319,0.03086215,0.10127594
-2.06803402,2.72290378,0.50013544,0.41188138,0.04738064,0.13537882,1.34235439,1.78404912,0.03073009,0.10257669
-2.06203102,2.75278563,0.50111752,0.40818648,0.04752272,0.13495118,1.37879707,1.82565445,0.03057340,0.10405992
-2.05602801,2.78313607,0.50179274,0.40351358,0.04760513,0.13411901,1.41455306,1.87008656,0.03040051,0.10574752
-2.05002501,2.81393930,0.50231085,0.39799205,0.04763676,0.13293297,1.44942297,1.91687474,0.03021966,0.10766116
-2.04402201,2.84515201,0.50281076,0.39176287,0.04762523,0.13145100,1.48320132,1.96549294,0.03003865,0.10982119
-2.03801901,2.87669164,0.50341431,0.38497338,0.04757645,0.12973615,1.51567396,2.01536433,0.02986468,0.11224540
-2.03201601,2.90842675,0.50422086,0.37777205,0.04749438,0.12785421,1.54661663,2.06586795,0.02970414,0.11494783
-2.02601301,2.94016968,0.50530293,0.37030355,0.04738092,0.12587124,1.57579489,2.11634713,0.02956252,0.11793749
-2.02001001,2.97167203,0.50670306,0.36270431,0.04723593,0.12385103,1.60296527,2.16611937,0.02944424,0.12121724
-2.01400700,3.00262304,0.50843188,0.35509865,0.04705747,0.12185281,1.62787763,2.21448753,0.02935263,0.12478272
-2.00800400,3.03265102,0.51046757,0.34759574,0.04684208,0.11992906,1.65027858,2.26075173,0.02928985,0.12862150
-2.00200100,3.06132762,0.51275666,0.34028732,0.04658521,0.11812370,1.66991560,2.30422169,0.02925693,0.13271240
-1.99599800,3.08817495,0.51521613,0.33324635,0.04628176,0.11647074,1.68654173,2.34422902,0.02925381,0.13702515
-1.98999500,3.11267520,0.51773665,0.32652649,0.04592655,0.11499332,1.69992048,2.38013906,0.02927943,0.14152037
-1.98399200,3.13428240,0.52018702,0.32016246,0.04551489,0.11370334,1.70983065,2.41136193,0.02933186,0.14614981
-1.97798899,3.15243604,0.52241942,0.31417127,0.04504311,0.11260166,1.71607101,2.43736251,0.02940847,0.15085712
-1.97198599,3.16657615,0.52427542,0.30855402,0.04450907,0.11167875,1.71846448,2.45766916,0.02950611,0.15557889
-1.96598299,3.17615938,0.52559255,0.30329842,0.04391253,0.11091597,1.71686186,2.47188112,0.02962133,0.16024607
-1.95997999,3.18067572,0.52621106,0.29838177,0.04325558,0.11028721,1.71114503,2.47967450,0.02975061,0.16478577
