energy_ev,total_up,Cr_p_up,Cr_d_up,Cu_p_up,Cu_d_up,N_s_up,N_p_up,S_s_up,S_p_up
-3.17258629,2.95962374,1.11740140,0.59576755,0.11414298,2.03082873,0.00012951,0.03951095,0.00553695,0.08646638
-3.16658329,3.06204359,1.16029130,0.62733691,0.11796220,2.09193138,0.00014895,0.04052667,0.00594282,0.08935246
-3.16058029,3.16598913,1.20169369,0.65862837,0.12195418,2.15515734,0.00017115,0.04150476,0.00635209,0.09227796
-3.15457729,3.27064267,1.24139493,0.68937687,0.12609520,2.21999632,0.00019640,0.04243471,0.00675996,0.09522302
-3.14857429,3.37516900,1.27926449,0.71933666,0.13036323,2.28588197,0.00022504,0.04330551,0.00716152,0.09817253
-3.14257129,3.47874748,1.31526598,0.74828991,0.13473972,2.35221250,0.00025739,0.04410592,0.00755184,0.10111671
-3.13656828,3.58060474,1.34946521,0.77605484,0.13921129,2.41837341,0.00029382,0.04482486,0.00792618,0.10405161
-3.13056528,3.68004662,1.38203445,0.80249264,0.14377117,2.48376106,0.00033467,0.04545181,0.00828007,0.10697952
-3.12456228,3.77648730,1.41325252,0.82751296,0.14842036,2.54780621,0.00038031,0.04597719,0.00860952,0.10990911
-3.11855928,3.86947412,1.44350000,0.85107743,0.15316832,2.60999613,0.00043107,0.04639279,0.00891112,0.11285553
-3.11255628,3.95870633,1.47324937,0.87320093,0.15803320,2.66989427,0.00048725,0.04669212,0.00918215,0.11584009
-3.10655328,4.04404628,1.50305003,0.89395031,0.16304147,2.72715619,0.00054913,0.04687077,0.00942067,0.11888975
-3.10055028,4.12552207,1.53350828,0.91344047,0.16822688,2.78154083,0.00061687,0.04692660,0.00962557,0.12203624
-3.09454727,4.20332067,1.56526261,0.93182778,0.17362883,2.83291640,0.00069060,0.04685995,0.00979661,0.12531484
-3.08854427,4.27777165,1.59895524,0.94930097,0.17929014,2.88126014,0.00077030,0.04667369,0.00993440,0.12876291
-3.08254127,4.34932136,1.63520051,0.96606987,0.18525427,2.92665191,0.00085585,0.04637312,0.01004032,0.13241800
-3.07653827,4.41849884,1.67455157,0.98235241,0.19156204,2.96926167,0.00094696,0.04596587,0.01011646,0.13631586
-3.07053527,4.48587462,1.71746667,0.99836038,0.19824817,3.00933127,0.00104321,0.04546158,0.01016549,0.14048816
-3.06453227,4.55201440,1.76427656,1.01428478,0.20533757,3.04715147,0.00114397,0.04487155,0.01019053,0.14496022
-3.05852926,4.61743002,1.81515469,1.03028149,0.21284175,3.08303529,0.00124846,0.04420829,0.01019496,0.14974874
-3.05252626,4.68253033,1.87009171,1.04645790,0.22075552,3.11728917,0.00135571,0.04348498,0.01018228,0.15485969
-3.04652326,4.74757479,1.92887598,1.06286144,0.22905407,3.15018357,0.00146457,0.04271498,0.01015588,0.16028648
-3.04052026,4.81263270,1.99108118,1.07947071,0.23769080,3.18192468,0.00157375,0.04191128,0.01011893,0.16600852
-3.03451726,4.87755063,2.05606241,1.09618960,0.24659596,3.21262914,0.00168179,0.04108594,0.01007421,0.17199031
-3.02851426,4.94193044,2.12296122,1.11284517,0.25567627,3.24230320,0.00178717,0.04024967,0.01002393,0.17818112
-3.02251126,5.00511967,2.19072007,1.12918925,0.26481564,3.27082795,0.00188827,0.03941144,0.00996972,0.18451534
-3.01650825,5.06621544,2.25810615,1.14490409,0.27387700,3.29795153,0.00198343,0.03857816,0.00991248,0.19091346
-3.01050525,5.12408240,2.32374378,1.15961167,0.28270518,3.32328919,0.00207104,0.03775454,0.00985241,0.19728387
-3.00450225,5.17738420,2.38615450,1.17288655,0.29113095,3.34633139,0.00214954,0.03694304,0.00978903,0.20352517
-2.99849925,5.22462753,2.44380336,1.18427158,0.29897585,3.36645967,0.00221749,0.03614390,0.00972119,0.20952917
-2.99249625,5.26421666,2.49514949,1.19329570,0.30605774,3.38296973,0.00227360,0.03535534,0.00964719,0.21518421
-2.98649325,5.29451607,2.53869894,1.19949322,0.31219687,3.39510044,0.00231683,0.03457388,0.00956489,0.22037891
-2.98049025,5.31391807,2.57305743,1.20242343,0.31722218,3.40206742,0.00234633,0.03379466,0.00947187,0.22500599
-2.97448724,5.32091208,2.59698072,1.20168971,0.32097741,3.40309933,0.00236158,0.03301191,0.00936555,0.22896606
-2.96848424,5.31415213,2.60942032,1.19695728,0.32332700,3.39747503,0.00236232,0.03221940,0.00924339,0.23217120
-2.96248124,5.29251919,2.60956251,1.18796858,0.32416126,3.38455953,0.00234862,0.03141095,0.00910305,0.23454811
-2.95647824,5.25517530,2.59685887,1.17455585,0.32340072,3.36383708,0.00232086,0.03058087,0.00894250,0.23604080
-2.95047524,5.20160692,2.57104709,1.15665002,0.32099938,3.33493956,0.00227969,0.02972439,0.00876021,0.23661251
-2.94447224,5.13165563,2.53216106,1.13428592,0.31694672,3.29766891,0.00222607,0.02883802,0.00855523,0.23624689
-2.93846923,5.04553489,2.48053013,1.10760339,0.31126848,3.25201284,0.00216119,0.02791987,0.00832730,0.23494847
-2.93246623,4.94383273,2.41676750,1.07684454,0.30402605,3.19815298,0.00208645,0.02696981,0.00807686,0.23274221
-2.92646323,4.82750048,2.34174876,1.04234732,0.29531463,3.13646588,0.00200340,0.02598962,0.00780513,0.22967236
-2.92046023,4.69782898,2.25658151,1.00453585,0.28526018,3.06751681,0.00191372,0.02498299,0.00751407,0.22580066
-2.91445723,4.55641394,2.16256789,0.96390825,0.27401548,2.99204754,0.00181916,0.02395550,0.00720634,0.22120398
-2.90845423,4.40511270,2.06116177,0.92102240,0.26175524,2.91095890,0.00172147,0.02291442,0.00688526,0.21597148
-2.90245123,4.24599507,1.95392263,0.87648057,0.24867081,2.82528947,0.00162237,0.02186862,0.00655471,0.21020170
-2.89644822,4.08129082,1.84246840,0.83091362,0.23496451,2.73619187,0.00152351,0.02082827,0.00621906,0.20399935
-2.89044522,3.91333656,1.72842911,0.78496547,0.22084391,2.64490783,0.00142644,0.01980465,0.00588302,0.19747239
-2.88444222,3.74452427,1.61340335,0.73927844,0.20651629,2.55274342,0.00133254,0.01880984,0.00555156,0.19072915
-2.87843922,3.57725357,1.49891908,0.69448006,0.19218354,2.46104529,0.00124306,0.01785654,0.00522980,0.18387588
-2.87243622,3.41388912,1.38640008,0.65117170,0.17803751,2.37117888,0.00115903,0.01695778,0.00492286,0.17701469
-2.86643322,3.25672408,1.27713885,0.60991921,0.16425621,2.28450881,0.00108133,0.01612675,0.00463581,0.17024191
-2.86043022,3.10795005,1.17227660,0.57124577,0.15100064,2.20238179,0.00101064,0.01537661,0.00437354,0.16364699
-2.85442721,2.96963320,1.07279016,0.53562677,0.13841249,2.12611175,0.00094743,0.01472035,0.00414065,0.15731175
-2.84842421,2.84369601,0.97948575,0.50348659,0.12661269,2.05696679,0.00089204,0.01417067,0.00394145,0.15131011
-2.84242121,2.73190346,0.89299888,0.47519700,0.11570062,1.99615750,0.00084460,0.01373984,0.00377981,0.14570808
-2.83641821,2.63585260,0.81379957,0.45107677,0.10575405,1.94482580,0.00080514,0.01343964,0.00365917,0.14056401
-2.83041521,2.55696393,0.74220192,0.43139221,0.09682971,1.90403367,0.00077353,0.01328122,0.00358245,0.13592889
-2.82441221,2.49647344,0.67837684,0.41635803,0.08896416,1.87475120,0.00074956,0.01327500,0.00355203,0.13184682
-2.81840920,2.45542412,0.62236694,0.40613842,0.08217523,1.85784342,0.00073291,0.01343051,0.00356971,0.12835526
-2.81240620,2.43465610,0.57410242,0.40084779,0.07646346,1.85405565,0.00072320,0.01375626,0.00363670,0.12548531
-2.80640320,2.43479495,0.53341708,0.40055111,0.07181383,1.86399742,0.00071999,0.01425948,0.00375355,0.12326170
-2.80040020,2.45623803,0.50006371,0.40526373,0.06819746,1.88812510,0.00072280,0.01494594,0.00392019,0.12170266
-2.79439720,2.49913934,0.47372815,0.41495045,0.06557325,1.92672385,0.00073114,0.01581965,0.00413587,0.12081957
-2.78839420,2.56339356,0.45404179,0.42952428,0.06388947,1.97988963,0.00074447,0.01688257,0.00439920,0.12061642
-2.78239120,2.64862031,0.44059219,0.44884466,0.06308530,2.04751222,0.00076227,0.01813435,0.00470810,0.12108920
-2.77638819,2.75415010,0.43293194,0.47271584,0.06309209,2.12926026,0.00078403,0.01957199,0.00505986,0.12222516
-2.77038519,2.87901340,0.43058578,0.50088527,0.06383470,2.22456954,0.00080922,0.02118964,0.00545113,0.12400214
-2.76438219,3.02193436,0.43305633,0.53304280,0.06523264,2.33263569,0.00083737,0.02297827,0.00587796,0.12638796
-2.75837919,3.18133066,0.43982883,0.56882072,0.06720115,2.45241210,0.00086800,0.02492558,0.00633586,0.12933997
-2.75237619,3.35532080,0.45037509,0.60779515,0.06965233,2.58261420,0.00090068,0.02701586,0.00681986,0.13280483
-2.74637319,3.54173978,0.46415732,0.64948896,0.07249618,2.72173050,0.00093501,0.02922996,0.00732458,0.13671861
-2.74037019,3.73816379,0.48063189,0.69337656,0.07564174,2.86804083,0.00097062,0.03154544,0.00784430,0.14100718
-2.73436718,3.94194415,0.49925358,0.73889052,0.07899822,3.01964185,0.00100721,0.03393671,0.00837309,0.14558701
-2.72836418,4.15025026,0.51948032,0.78543017,0.08247623,3.17447945,0.00104450,0.03637538,0.00890492,0.15036629
-2.72236118,4.36012077,0.54077876,0.83237204,0.08598902,3.33038742,0.00108227,0.03883067,0.00943375,0.15524646
-2.71635818,4.56852193,0.56263040,0.87908194,0.08945372,3.48513160,0.00112035,0.04126996,0.00995366,0.16012403
-2.71035518,4.77241141,0.58453850,0.92492835,0.09279268,3.63645804,0.00115862,0.04365941,0.01045899,0.16489265
-2.70435218,4.96880586,0.60603537,0.96929681,0.09593469,3.78214399,0.00119698,0.04596468,0.01094443,0.16944548
-2.69834917,5.15485000,0.62668991,1.01160476,0.09881615,3.92004997,0.00123539,0.04815169,0.01140516,0.17367765
-2.69234617,5.32788488,0.64611512,1.05131646,0.10138217,4.04817119,0.00127382,0.05018743,0.01183691,0.17748872
-2.68634317,5.48551301,0.66397518,1.08795722,0.10358743,4.16468670,0.00131226,0.05204075,0.01223608,0.18078525
-2.68034017,5.62565807,0.67999183,1.12112665,0.10539693,4.26800436,0.00135073,0.05368317,0.01259980,0.18348314
-2.67433717,5.74661691,0.69394971,1.15051033,0.10678644,4.35680029,0.00138920,0.05508961,0.01292595,0.18550982
-2.66833417,5.84710198,0.70570031,1.17588931,0.10774276,4.43005109,0.00142767,0.05623907,0.01321324,0.18680616
-2.66233117,5.92627253,0.71516446,1.19714722,0.10826364,4.48705789,0.00146608,0.05711516,0.01346117,0.18732801
-2.65632816,5.98375341,0.72233287,1.21427451,0.10835747,4.52746121,0.00150435,0.05770657,0.01367003,0.18704737
-2.65032516,6.01964055,0.72726494,1.22736966,0.10804271,4.55124609,0.00154236,0.05800737,0.01384090,0.18595308
-2.64432216,6.03449299,0.73008553,1.23663722,0.10734700,4.55873737,0.00157994,0.05801717,0.01397555,0.18405108
-2.63831916,6.02931153,0.73097988,1.24238249,0.10630614,4.55058518,0.00161684,0.05774113,0.01407638,0.18136413
-2.63231616,6.00550476,0.73018667,1.24500321,0.10496284,4.52774136,0.00165280,0.05718977,0.01414636,0.17793109
-2.62631316,5.96484363,0.72798951,1.24497806,0.10336530,4.49142754,0.00168749,0.05637875,0.01418892,0.17380579
-2.62031016,5.90940611,0.72470698,1.24285257,0.10156575,4.44309628,0.00172056,0.05532837,0.01420782,0.16905541
-2.61430715,5.84151405,0.72068158,1.23922260,0.09961890,4.38438670,0.00175161,0.05406309,0.01420707,0.16375860
-2.60830415,5.76366425,0.71626796,1.23471591,0.09758045,4.31707625,0.00178024,0.05261084,0.01419082,0.15800323
-2.60230115,5.67845651,0.71182060,1.22997240,0.09550559,4.24303061,0.00180606,0.05100236,0.01416320,0.15188410
-2.59629815,5.58852090,0.70768165,1.22562356,0.09344760,4.16415341,0.00182867,0.04927041,0.01412826,0.14550033
-2.59029515,5.49644702,0.70416901,1.22227173,0.09145666,4.08233782,0.00184772,0.04744906,0.01408986,0.13895294
-2.58429215,5.40471750,0.70156530,1.22047004,0.08957872,3.99942143,0.00186291,0.04557287,0.01405154,0.13234232
-2.57828914,5.31564807,0.70010787,1.22070346,0.08785458,3.91714628,0.00187399,0.04367624,0.01401649,0.12576596
-2.57228614,5.23133601,0.69998046,1.22337182,0.08631924,3.83712488,0.00188079,0.04179268,0.01398744,0.11931638
-2.56628314,5.15361844,0.70130655,1.22877537,0.08500130,3.76081335,0.00188323,0.03995427,0.01396664,0.11307923
-2.56028014,5.08404153,0.70414490,1.23710344,0.08392272,3.68949209,0.00188131,0.03819109,0.01395582,0.10713188
-2.55427714,5.02384117,0.70848730,1.24842675,0.08309866,3.62425410,0.00187512,0.03653082,0.01395616,0.10154224
-2.54827414,4.97393512,0.71425873,1.26269365,0.08253756,3.56600068,0.00186485,0.03499840,0.01396829,0.09636794
-2.54227114,4.93492615,0.72131993,1.27973050,0.08224131,3.51544394,0.00185078,0.03361573,0.01399233,0.09165595
-2.53626813,4.90711530,0.72947236,1.29924648,0.08220567,3.47311509,0.00183326,0.03240152,0.01402791,0.08744243
-2.53026513,4.89052396,0.73846536,1.32084240,0.08242067,3.43937758,0.00181273,0.03137118,0.01407420,0.08375302
-2.52426213,4.88492318,0.74800531,1.34402354,0.08287127,3.41444354,0.00178966,0.03053671,0.01412999,0.08060323
-2.51825913,4.88986828,0.75776647,1.36821595,0.08353789,3.39839236,0.00176461,0.02990670,0.01419375,0.07799923
-2.51225613,4.90473699,0.76740313,1.39278567,0.08439721,3.39118999,0.00173814,0.02948632,0.01426366,0.07593866
-2.50625313,4.92876913,0.77656257,1.41706017,0.08542282,3.39270771,0.00171085,0.02927738,0.01433775,0.07441162
-2.50025013,4.96110598,0.78489851,1.44035123,0.08658598,3.40273946,0.00168333,0.02927832,0.01441391,0.07340174
-2.49424712,5.00082779,0.79208430,1.46197833,0.08785639,3.42101681,0.00165618,0.02948426,0.01448999,0.07288721
-2.48824412,5.04698809,0.79782572,1.48129182,0.08920286,3.44722107,0.00162999,0.02988708,0.01456384,0.07284188
-2.48224112,5.09864382,0.80187250,1.49769481,0.09059406,3.48099250,0.00160530,0.03047547,0.01463337,0.07323622
-2.47623812,5.15488050,0.80402860,1.51066315,0.09199915,3.52193638,0.00158263,0.03123502,0.01469660,0.07403829
-2.47023512,5.21483241,0.80416049,1.51976279,0.09338844,3.56962663,0.00156244,0.03214833,0.01475170,0.07521456
-2.46423212,5.27769751,0.80220340,1.52466380,0.09473395,3.62360724,0.00154516,0.03319518,0.01479698,0.07673071
-2.45822911,5.34274774,0.79816533,1.52515087,0.09600991,3.68339232,0.00153113,0.03435274,0.01483098,0.07855233
-2.45222611,5.40933496,0.79212856,1.52112976,0.09719330,3.74846558,0.00152066,0.03559587,0.01485240,0.08064548
-2.44622311,5.47689338,0.78424881,1.51262994,0.09826414,3.81827978,0.00151396,0.03689744,0.01486016,0.08297726
-2.44022011,5.54493917,0.77475206,1.49980308,0.09920591,3.89225702,0.00151120,0.03822879,0.01485341,0.08551628
-2.43421711,5.61306784,0.76392912,1.48291801,0.10000573,3.96979026,0.00151245,0.03956023,0.01483149,0.08823301
-2.42821411,5.68095018,0.75212818,1.46235218,0.10065459,4.05024647,0.00151772,0.04086163,0.01479397,0.09110021
-2.42221111,5.74832706,0.73974573,1.43858017,0.10114734,4.13297130,0.00152693,0.04210306,0.01474065,0.09409311
-2.41620810,5.81500347,0.72721580,1.41215977,0.10148277,4.21729551,0.00153994,0.04325547,0.01467154,0.09718971
-2.41020510,5.88084194,0.71499827,1.38371602,0.10166345,4.30254248,0.00155652,0.04429144,0.01458689,0.10037085
-2.40420210,5.94575529,0.70356619,1.35392397,0.10169557,4.38803655,0.00157639,0.04518584,0.01448720,0.10362031
-2.39819910,6.00969865,0.69339270,1.32349046,0.10158866,4.47311157,0.00159920,0.04591653,0.01437320,0.10692473
-2.39219610,6.07266069,0.68493773,1.29313567,0.10135526,4.55711907,0.00162453,0.04646497,0.01424589,0.11027349
-2.38619310,6.13465378,0.67863495,1.26357469,0.10101055,4.63943556,0.00165194,0.04681674,0.01410650,0.11365845
-2.38019010,6.19570335,0.67487916,1.23549979,0.10057184,4.71946850,0.00168097,0.04696194,0.01395654,0.11707360
-2.37418709,6.25583640,0.67401450,1.20956360,0.10005820,4.79666076,0.00171113,0.04689545,0.01379774,0.12051467
-2.36818409,6.31506962,0.67632386,1.18636359,0.09948993,4.87049359,0.00174195,0.04661706,0.01363207,0.12397855
-2.36218109,6.37339772,0.68201963,1.16642833,0.09888815,4.94048817,0.00177299,0.04613138,0.01346171,0.12746283
-2.35617809,6.43078249,0.69123624,1.15020554,0.09827435,5.00620626,0.00180389,0.04544765,0.01328902,0.13096521
-2.35017509,6.48714367,0.70402462,1.13805243,0.09767009,5.06725040,0.00183434,0.04457937,0.01311650,0.13448297
-2.34417209,6.54235237,0.72034889,1.13022830,0.09709668,5.12326444,0.00186417,0.04354379,0.01294677,0.13801256
-2.33816908,6.59622787,0.74008538,1.12688975,0.09657498,5.17393476,0.00189331,0.04236128,0.01278249,0.14154928
-2.33216608,6.64853855,0.76302423,1.12808850,0.09612526,5.21899302,0.00192188,0.04105464,0.01262635,0.14508703
-2.32616308,6.69900725,0.78887344,1.13377185,0.09576715,5.25822057,0.00195013,0.03964831,0.01248104,0.14861835
-2.32016008,6.74732133,0.81726546,1.14378585,0.09551966,5.29145479,0.00197853,0.03816761,0.01234914,0.15213453
-2.31415708,6.79314686,0.84776623,1.15788101,0.09540119,5.31859700,0.00200773,0.03663798,0.01223315,0.15562595
-2.30815408,6.83614653,0.87988626,1.17572050,0.09542958,5.33962169,0.00203856,0.03508421,0.01213541,0.15908257
-2.30215108,6.87599986,0.91309366,1.19689039,0.09562223,5.35458612,0.00207204,0.03352984,0.01205811,0.16249451
-2.29614807,6.91242453,0.94682855,1.22091193,0.09599604,5.36363925,0.00210936,0.03199656,0.01200321,0.16585272
-2.29014507,6.94519705,0.98051842,1.24725517,0.09656738,5.36702898,0.00215185,0.03050374,0.01197245,0.16914965
-2.28414207,6.97417108,1.01359395,1.27535372,0.09735198,5.36510639,0.00220093,0.02906816,0.01196731,0.17237991
-2.27813907,6.99929160,1.04550466,1.30462014,0.09836466,5.35832578,0.00225811,0.02770374,0.01198903,0.17554073
-2.27213607,7.02060374,1.07573386,1.33446134,0.09961896,5.34723979,0.00232489,0.02642143,0.01203850,0.17863234
-2.26613307,7.03825486,1.10381233,1.36429378,0.10112671,5.33248871,0.00240271,0.02522928,0.01211633,0.18165806
-2.26013007,7.05248947,1.12933032,1.39355774,0.10289748,5.31478405,0.00249296,0.02413247,0.01222275,0.18462418
-2.25412706,7.06363690,1.15194736,1.42173051,0.10493788,5.29488646,0.00259680,0.02313352,0.01235763,0.18753953
-2.24812406,7.07209225,1.17139972,1.44833803,0.10725097,5.27357882,0.00271523,0.02223251,0.01252040,0.19041487
-2.24212106,7.07829169,1.18750523,1.47296473,0.10983555,5.25163566,0.00284893,0.02142738,0.01271007,0.19326197
-2.23611806,7.08268393,1.20016546,1.49526149,0.11268555,5.22979059,0.00299827,0.02071420,0.01292517,0.19609257
-2.23011506,7.08569953,1.20936533,1.51495159,0.11578950,5.20870354,0.00316327,0.02008752,0.01316373,0.19891727
-2.22411206,7.08772071,1.21517031,1.53183459,0.11913016,5.18892982,0.00334357,0.01954061,0.01342326,0.20174434
-2.21810905,7.08905355,1.21772150,1.54578837,0.12268431,5.17089303,0.00353842,0.01906583,0.01370080,0.20457867
-2.21210605,7.08990503,1.21722898,1.55676931,0.12642277,5.15486363,0.00374669,0.01865485,0.01399284,0.20742084
-2.20610305,7.09036661,1.21396371,1.56481091,0.13031066,5.14094478,0.00396689,0.01829893,0.01429547,0.21026649
-2.20010005,7.09040581,1.20824855,1.57002096,0.13430788,5.12906641,0.00419725,0.01798913,0.01460432,0.21310595
-2.19409705,7.08986662,1.20044871,1.57257764,0.13836984,5.11898819,0.00443573,0.01771651,0.01491474,0.21592427
-2.18809405,7.08847896,1.19096206,1.57272456,0.14244845,5.11031143,0.00468013,0.01747233,0.01522180,0.21870163
-2.18209105,7.08587672,1.18020956,1.57076513,0.14649323,5.10249936,0.00492816,0.01724817,0.01552049,0.22141414
-2.17608804,7.08162349,1.16862623,1.56705636,0.15045261,5.09490472,0.00517756,0.01703610,0.01580580,0.22403498
-2.17008504,7.07524426,1.15665271,1.56200216,0.15427530,5.08680321,0.00542616,0.01682878,0.01607285,0.22653587
-2.16408204,7.06626141,1.14472756,1.55604640,0.15791176,5.07743098,0.00567203,0.01661961,0.01631709,0.22888872
-2.15807904,7.05423253,1.13328050,1.54966563,0.16131556,5.06602421,0.00591354,0.01640274,0.01653439,0.23106748
-2.15207604,7.03878815,1.12272633,1.54336158,0.16444478,5.05185871,0.00614947,0.01617324,0.01672121,0.23304996
-2.14607304,7.01966688,1.11345969,1.53765336,0.16726319,5.03428751,0.00637909,0.01592710,0.01687473,0.23481963
-2.14007004,6.99674621,1.10585044,1.53306948,0.16974135,5.01277488,0.00660222,0.01566129,0.01699295,0.23636720
-2.13406703,6.97006716,1.10023957,1.53013941,0.17185750,4.98692509,0.00681928,0.01537383,0.01707476,0.23769197
-2.12806403,6.93985159,1.09693548,1.52938489,0.17359820,4.95650493,0.00703133,0.01506377,0.01712005,0.23880285
-2.12206103,6.90651133,1.09621064,1.53131079,0.17495881,4.92145927,0.00724009,0.01473117,0.01712975,0.23971887
-2.11605803,6.87064874,1.09829827,1.53639558,0.17594370,4.88191928,0.00744795,0.01437712,0.01710580,0.24046940
-2.11005503,6.83304880,1.10338925,1.54508152,0.17656622,4.83820347,0.00765793,0.01400365,0.01705117,0.24109382
-2.10405203,6.79466328,1.11162905,1.55776450,0.17684853,4.79081171,0.00787370,0.01361373,0.01696985,0.24164074
-2.09804902,6.75658761,1.12311480,1.57478376,0.17682116,4.74041306,0.00809952,0.01321111,0.01686678,0.24216686
-2.09204602,6.72003171,1.13789248,1.59641178,0.17652246,4.68782807,0.00834024,0.01280027,0.01674775,0.24273539
-2.08604302,6.68628596,1.15595445,1.62284438,0.17599786,4.63400653,0.00860122,0.01238634,0.01661939,0.24341428
-2.08004002,6.65668352,1.17723734,1.65419154,0.17529903,4.58000155,0.00888838,0.01197489,0.01648901,0.24427411
-2.07403702,6.63256070,1.20162066,1.69046927,0.17448289,4.52694103,0.00920808,0.01157190,0.01636455,0.24538594
-2.06803402,6.61521639,1.22892619,1.73159284,0.17361058,4.47599734,0.00956719,0.01118357,0.01625444,0.24681904
-2.06203102,6.60587223,1.25891847,1.77737196,0.17274633,4.42835612,0.00997300,0.01081620,0.01616750,0.24863878
-2.05602801,6.60563449,1.29130653,1.82750815,0.17195627,4.38518495,0.01043326,0.01047606,0.01611285,0.25090451
-2.05002501,6.61545897,1.32574709,1.88159483,0.17130721,4.34760257,0.01095614,0.01016925,0.01609975,0.25366775
-2.04402201,6.63611977,1.36184934,1.93912034,0.17086537,4.31664939,0.01155021,0.00990160,0.01613751,0.25697062
-2.03801901,6.66818297,1.39918142,1.99947421,0.17069515,4.29325971,0.01222444,0.00967849,0.01623535,0.26084463
-2.03201601,6.71198570,1.43727848,2.06195672,0.17085781,4.27823630,0.01298809,0.00950482,0.01640225,0.26530972
-2.02601301,6.76762138,1.47565236,2.12579170,0.17141021,4.27222778,0.01385073,0.00938486,0.01664683,0.27037385
-2.02001001,6.83493120,1.51380255,2.19014249,0.17240358,4.27570932,0.01482205,0.00932214,0.01697722,0.27603280
-2.01400700,6.91350221,1.55122828,2.25413056,0.17388234,4.28896694,0.01591177,0.00931940,0.01740082,0.28227043
-2.00800400,7.00267189,1.58744124,2.31685635,0.17588294,4.31208588,0.01712944,0.00937850,0.01792424,0.28905929
-2.00200100,7.10153881,1.62197853,2.37742172,0.17843280,4.34494320,0.01848424,0.00950035,0.01855304,0.29636140
-1.99599800,7.20897906,1.65441532,2.43495306,0.18154938,4.38720497,0.01998464,0.00968490,0.01929165,0.30412936
-1.98999500,7.32366770,1.68437670,2.48862438,0.18523934,4.43832780,0.02163819,0.00993102,0.02014310,0.31230761
-1.98399200,7.44410428,1.71154811,2.53767941,0.18949783,4.49756506,0.02345102,0.01023656,0.02110896,0.32083368
-1.97798899,7.56864168,1.73568400,2.58145173,0.19430800,4.56397725,0.02542759,0.01059832,0.02218910,0.32963959
-1.97198599,7.69551701,1.75661414,2.61938223,0.19964064,4.63644651,0.02757016,0.01101201,0.02338163,0.33865309
-1.96598299,7.82288355,1.77424738,2.65103317,0.20545407,4.71369463,0.02987841,0.01147236,0.02468273,0.34779881
-1.95997999,7.94884290,1.78857260,2.67609812,0.21169428,4.79430433,0.03234903,0.01197314,0.02608660,0.35699933
-1.95397699,8.07147613,1.79965683,2.69440768,0.21829523,4.87674301,0.03497530,0.01250722,0.02758541,0.36617595
-1.94797399,8.18887352,1.80764059,2.70593057,0.22517956,4.95938859,0.03774676,0.01306670,0.02916925,0.37524932
-1.94197099,8.29916209,1.81273087,2.71077036,0.23225944,5.04055681,0.04064890,0.01364307,0.03082620,0.38413991
-1.93596798,8.40053092,1.81519187,2.70915807,0.23943783,5.11852941,0.04366302,0.01422731,0.03254239,0.39276827
-1.92996498,8.49125400,1.81533429,2.70144113,0.24660995,5.19158280,0.04676611,0.01481012,0.03430211,0.40105521
-1.92396198,8.56971094,1.81350363,2.68806951,0.25366511,5.25801669,0.04993091,0.01538210,0.03608800,0.40892193
-1.91795898,8.63440590,1.81006813,2.66957966,0.26048871,5.31618248,0.05312611,0.01593402,0.03788130,0.41629018
-1.91195598,8.68398518,1.80540720,2.64657736,0.26696461,5.36451093,0.05631667,0.01645705,0.03966208,0.42308251
-1.90595298,8.71725407,1.79990070,2.61972021,0.27297759,5.40153908,0.05946436,0.01694298,0.04140961,0.42922270
-1.89994997,8.73319351,1.79391990,2.58970075,0.27841603,5.42593600,0.06252838,0.01738455,0.04310272,0.43463644
-1.89394697,8.73097680,1.78782037,2.55723091,0.28317465,5.43652722,0.06546620,0.01777562,0.04472025,0.43925225
-1.88794397,8.70998676,1.78193723,2.52302848,0.28715725,5.43231761,0.06823444,0.01811146,0.04624145,0.44300279
-1.88194097,8.66983302,1.77658282,2.48780593,0.29027943,5.41251228,0.07078993,0.01838897,0.04764648,0.44582636
-1.87593797,8.61036925,1.77204677,2.45226187,0.29247108,5.37653520,0.07309083,0.01860679,0.04891691,0.44766879
-1.86993497,8.53170963,1.76859827,2.41707515,0.29367868,5.32404496,0.07509771,0.01876549,0.05003615,0.44848545
-1.86393197,8.43424344,1.76649007,2.38290128,0.29386722,5.25494724,0.07677477,0.01886763,0.05099000,0.44824345
-1.85792896,8.31864678,1.76596383,2.35037083,0.29302170,5.16940331,0.07809081,0.01891778,0.05176698,0.44692378
-1.85192596,8.18588991,1.76725597,2.32008929,0.29114818,5.06783401,0.07902033,0.01892250,0.05235880,0.44452338
-1.84592296,8.03723893,1.77060347,2.29263752,0.28827423,4.95091870,0.07954429,0.01889023,0.05276059,0.44105691
-1.83991996,7.87425038,1.77624880,2.26857227,0.28444884,4.81958861,0.07965086,0.01883115,0.05297120,0.43655818
-1.83391696,7.69875767,1.78444330,2.24842591,0.27974168,4.67501435,0.07933584,0.01875694,0.05299328,0.43108098
-1.82791396,7.51284860,1.79544842,2.23270478,0.27424185,4.51858749,0.07860293,0.01868054,0.05283334,0.42469930
-1.82191096,7.31883339,1.80953421,2.22188565,0.26805604,4.35189606,0.07746372,0.01861585,0.05250167,0.41750685
-1.81590795,7.11920350,1.82697493,2.21640996,0.26130614,4.17669472,0.07593745,0.01857740,0.05201212,0.40961582
-1.80990495,6.91658177,1.84804151,2.21667572,0.25412652,3.99486977,0.07405049,0.01857999,0.05138181,0.40115483
