energy_ev,total_up,Ca_p_up,Ca_d_up,N_s_up,N_p_up,S_s_up,S_p_up,Sc_p_up,Sc_d_up
-3.43071536,4.87002672,0.01582244,0.00000000,0.00307558,1.78051958,0.02681335,1.78971340,2.80814607,0.76647232
-3.42471236,4.92198501,0.01582044,0.00000000,0.00305372,1.80371904,0.02651475,1.80689469,2.81920940,0.77596114
-3.41870935,4.96902184,0.01578998,0.00000000,0.00301810,1.82643642,0.02616503,1.82118700,2.83006783,0.78445045
-3.41270635,5.01140675,0.01573347,0.00000000,0.00296903,1.84893088,0.02576312,1.83256953,2.84115428,0.79196030
-3.40670335,5.04952723,0.01565383,0.00000000,0.00290709,1.87147682,0.02530907,1.84109141,2.85289114,0.79854059
-3.40070035,5.08385826,0.01555426,0.00000000,0.00283307,1.89434768,0.02480413,1.84686288,2.86565977,0.80426764
-3.39469735,5.11492848,0.01543820,0.00000000,0.00274801,1.91779947,0.02425078,1.85004430,2.87977142,0.80923969
-3.38869435,5.14328457,0.01530914,0.00000000,0.00265307,1.94205443,0.02365272,1.85083371,2.89544108,0.81357146
-3.38269135,5.16945541,0.01517054,0.00000000,0.00254957,1.96728575,0.02301488,1.84945338,2.91276549,0.81738802
-3.37668834,5.19391742,0.01502570,0.00000000,0.00243891,1.99360382,0.02234338,1.84613620,2.93170655,0.82081810
-3.37068534,5.21706261,0.01487768,0.00000000,0.00232254,2.02104445,0.02164543,1.84111258,2.95208077,0.82398720
-3.36468234,5.23917046,0.01472920,0.00000000,0.00220193,2.04955963,0.02092918,1.83459831,2.97355541,0.82701068
-3.35867934,5.26038479,0.01458259,0.00000000,0.00207854,2.07901113,0.02020364,1.82678406,2.99565129,0.82998716
-3.35267634,5.28069640,0.01443972,0.00000000,0.00195374,2.10916717,0.01947840,1.81782680,3.01775231,0.83299245
-3.34667334,5.29993225,0.01430200,0.00000000,0.00182887,2.13970235,0.01876347,1.80784356,3.03912108,0.83607427
-3.34067034,5.31775144,0.01417033,0.00000000,0.00170514,2.17020093,0.01806897,1.79690761,3.05892002,0.83924806
-3.33466733,5.33364839,0.01404509,0.00000000,0.00158364,2.20016347,0.01740485,1.78504715,3.07623696,0.84249406
-3.32866433,5.34696292,0.01392620,0.00000000,0.00146534,2.22901660,0.01678062,1.77224639,3.09011419,0.84575574
-3.32266133,5.35689726,0.01381307,0.00000000,0.00135109,2.25612591,0.01620498,1.75844892,3.09957969,0.84893994
-3.31665833,5.36253912,0.01370470,0.00000000,0.00124157,2.28081144,0.01568557,1.74356298,3.10367937,0.85191848
-3.31065533,5.36289043,0.01359967,0.00000000,0.00113733,2.30236554,0.01522866,1.72746837,3.10150895,0.85453150
-3.30465233,5.35690055,0.01349621,0.00000000,0.00103880,2.32007254,0.01483888,1.71002462,3.09224438,0.85659225
-3.29864932,5.34350297,0.01339227,0.00000000,0.00094626,2.33322962,0.01451905,1.69107991,3.07516965,0.85789332
-3.29264632,5.32165417,0.01328556,0.00000000,0.00085988,2.34116830,0.01427000,1.67048042,3.04970101,0.85821401
-3.28664332,5.29037328,0.01317363,0.00000000,0.00077972,2.34327578,0.01409047,1.64807963,3.01540691,0.85732860
-3.28064032,5.24878112,0.01305397,0.00000000,0.00070574,2.33901545,0.01397712,1.62374728,2.97202287,0.85501517
-3.27463732,5.19613701,0.01292403,0.00000000,0.00063781,2.32794570,0.01392461,1.59737761,2.91946114,0.85106453
-3.26863432,5.13187217,0.01278136,0.00000000,0.00057575,2.30973648,0.01392568,1.56889658,2.85781468,0.84528908
-3.26263132,5.05561809,0.01262366,0.00000000,0.00051928,2.28418275,0.01397143,1.53826799,2.78735577,0.83753090
-3.25662831,4.96722893,0.01244887,0.00000000,0.00046811,2.25121437,0.01405157,1.50549811,2.70852919,0.82766899
-3.25062531,4.86679683,0.01225521,0.00000000,0.00042191,2.21090190,0.01415478,1.47063891,2.62194058,0.81562514
-3.24462231,4.75465943,0.01204131,0.00000000,0.00038030,2.16345797,0.01426909,1.43378971,2.52834037,0.80136822
-3.23861931,4.63139922,0.01180619,0.00000000,0.00034292,2.10923420,0.01438228,1.39509725,2.42860400,0.78491676
-3.23261631,4.49783451,0.01154937,0.00000000,0.00030938,2.04871352,0.01448235,1.35475410,2.32370919,0.76633947
-3.22661331,4.35500224,0.01127086,0.00000000,0.00027933,1.98249824,0.01455790,1.31299564,2.21471103,0.74575399
-3.22061031,4.20413321,0.01097117,0.00000000,0.00025240,1.91129431,0.01459856,1.27009546,2.10271575,0.72332364
-3.21460730,4.04662054,0.01065136,0.00000000,0.00022824,1.83589216,0.01459532,1.22635940,1.98885404,0.69925251
-3.20860430,3.88398241,0.01031293,0.00000000,0.00020655,1.75714501,0.01454085,1.18211835,1.87425463,0.67377900
-3.20260130,3.71782056,0.00995787,0.00000000,0.00018703,1.67594548,0.01442969,1.13771996,1.76001903,0.64716820
-3.19659830,3.54977602,0.00958855,0.00000000,0.00016942,1.59320120,0.01425848,1.09351955,1.64719792,0.61970335
-3.19059530,3.38148373,0.00920765,0.00000000,0.00015348,1.50981061,0.01402593,1.04987034,1.53676997,0.59167692
-3.18459230,3.21452784,0.00881813,0.00000000,0.00013901,1.42663973,0.01373290,1.00711349,1.42962347,0.56338151
-3.17858929,3.05039931,0.00842306,0.00000000,0.00012582,1.34450070,0.01338222,0.96556809,1.32654112,0.53510115
-3.17258629,2.89045745,0.00802562,0.00000000,0.00011376,1.26413307,0.01297859,0.92552163,1.22818834,0.50710320
-3.16658329,2.73589678,0.00762891,0.00000000,0.00010271,1.18618817,0.01252830,0.88722128,1.13510525,0.47963132
-3.16058029,2.58772049,0.00723595,0.00000000,0.00009257,1.11121738,0.01203896,0.85086622,1.04770222,0.45289967
-3.15457729,2.44672131,0.00684953,0.00000000,0.00008323,1.03966426,0.01151918,0.81660168,0.96625912,0.42708849
-3.14857429,2.31347037,0.00647216,0.00000000,0.00007463,0.97186090,0.01097822,0.78451461,0.89092801,0.40234139
-3.14257129,2.18831438,0.00610604,0.00000000,0.00006671,0.90802829,0.01042562,0.75463159,0.82173897,0.37876408
-3.13656828,2.07138085,0.00575296,0.00000000,0.00005943,0.84828052,0.00987088,0.72691886,0.75860893,0.35642476
-3.13056528,1.96259094,0.00541434,0.00000000,0.00005274,0.79263236,0.00932313,0.70128474,0.70135282,0.33535589
-3.12456228,1.86167914,0.00509119,0.00000000,0.00004661,0.74100973,0.00879084,0.67758419,0.64969685,0.31555721
-3.11855928,1.76821868,0.00478412,0.00000000,0.00004101,0.69326242,0.00828158,0.65562560,0.60329331,0.29699984
-3.11255628,1.68165142,0.00449338,0.00000000,0.00003592,0.64917837,0.00780180,0.63517931,0.56173630,0.27963112
-3.10655328,1.60132072,0.00421887,0.00000000,0.00003130,0.60849888,0.00735674,0.61598763,0.52457798,0.26337991
-3.10055028,1.52650584,0.00396024,0.00000000,0.00002715,0.57093388,0.00695029,0.59777597,0.49134483,0.24816214
-3.09454727,1.45645639,0.00371691,0.00000000,0.00002342,0.53617689,0.00658501,0.58026442,0.46155324,0.23388631
-3.08854427,1.39042534,0.00348812,0.00000000,0.00002010,0.50391879,0.00626214,0.56317944,0.43472420,0.22045863
-3.08254127,1.32769937,0.00327303,0.00000000,0.00001715,0.47386022,0.00598167,0.54626502,0.41039654,0.20778773
-3.07653827,1.26762551,0.00307076,0.00000000,0.00001456,0.44572204,0.00574244,0.52929294,0.38813846,0.19578864
-3.07053527,1.20963309,0.00288043,0.00000000,0.00001230,0.41925374,0.00554233,0.51207153,0.36755698,0.18438605
-3.06453227,1.15325067,0.00270124,0.00000000,0.00001035,0.39423958,0.00537842,0.49445276,0.34830536,0.17351670
-3.05852926,1.09811736,0.00253248,0.00000000,0.00000866,0.37050254,0.00524716,0.47633731,0.33008815,0.16313088
-3.05252626,1.04398872,0.00237357,0.00000000,0.00000723,0.34790615,0.00514461,0.45767739,0.31266410,0.15319321
-3.04652326,0.99073736,0.00222409,0.00000000,0.00000603,0.32635434,0.00506663,0.43847746,0.29584681,0.14368253
-3.04052026,0.93834858,0.00208374,0.00000000,0.00000502,0.30578954,0.00500906,0.41879277,0.27950348,0.13459123
-3.03451726,0.88691180,0.00195244,0.00000000,0.00000420,0.28618943,0.00496793,0.39872585,0.26355189,0.12592390
-3.02851426,0.83660836,0.00183020,0.00000000,0.00000355,0.26756248,0.00493960,0.37842135,0.24795582,0.11769567
-3.02251126,0.78769653,0.00171719,0.00000000,0.00000303,0.24994274,0.00492090,0.35805937,0.23271938,0.10993011
-3.01650825,0.74049452,0.00161368,0.00000000,0.00000265,0.23338407,0.00490922,0.33784774,0.21788046,0.10265701
-3.01050525,0.69536236,0.00152004,0.00000000,0.00000238,0.21795418,0.00490259,0.31801361,0.20350364,0.09591001
-3.00450225,0.65268332,0.00143665,0.00000000,0.00000221,0.20372857,0.00489970,0.29879460,0.18967294,0.08972425
-2.99849925,0.61284564,0.00136394,0.00000000,0.00000212,0.19078483,0.00489988,0.28043010,0.17648460,0.08413410
-2.99249625,0.57622512,0.00130232,0.00000000,0.00000212,0.17919717,0.00490307,0.26315282,0.16404033,0.07917106
-2.98649325,0.54316907,0.00125212,0.00000000,0.00000220,0.16903152,0.00490977,0.24718106,0.15244095,0.07486177
-2.98049025,0.51398205,0.00121362,0.00000000,0.00000233,0.16034121,0.00492085,0.23271174,0.14178093,0.07122636
-2.97448724,0.48891370,0.00118695,0.00000000,0.00000253,0.15316325,0.00493752,0.21991457,0.13214371,0.06827698
-2.96848424,0.46814885,0.00117211,0.00000000,0.00000278,0.14751541,0.00496113,0.20892740,0.12359794,0.06601662
-2.96248124,0.45180001,0.00116896,0.00000000,0.00000307,0.14339395,0.00499303,0.19985274,0.11619477,0.06443826
-2.95647824,0.43990242,0.00117714,0.00000000,0.00000341,0.14077208,0.00503441,0.19275567,0.10996597,0.06352433
-2.95047524,0.43241161,0.00119610,0.00000000,0.00000379,0.13959920,0.00508617,0.18766294,0.10492314,0.06324641
-2.94447224,0.42920342,0.00122512,0.00000000,0.00000419,0.13980089,0.00514879,0.18456336,0.10105765,0.06356537
-2.93846923,0.43007642,0.00126324,0.00000000,0.00000462,0.14127961,0.00522222,0.18340926,0.09834146,0.06443175
-2.93246623,0.43475672,0.00130935,0.00000000,0.00000507,0.14391614,0.00530579,0.18411911,0.09672855,0.06578652
-2.92646323,0.44290478,0.00136215,0.00000000,0.00000552,0.14757170,0.00539820,0.18658096,0.09615697,0.06756217
-2.92046023,0.45412431,0.00142018,0.00000000,0.00000598,0.15209074,0.00549747,0.19065676,0.09655136,0.06968405
-2.91445723,0.46797279,0.00148189,0.00000000,0.00000644,0.15730432,0.00560101,0.19618727,0.09782582,0.07207206
-2.90845423,0.48397338,0.00154564,0.00000000,0.00000689,0.16303399,0.00570566,0.20299746,0.09988697,0.07464255
-2.90245123,0.50162790,0.00160976,0.00000000,0.00000731,0.16909606,0.00580780,0.21090219,0.10263716,0.07731041
-2.89644822,0.52043044,0.00167257,0.00000000,0.00000771,0.17530621,0.00590348,0.21971207,0.10597764,0.07999131
-2.89044522,0.53988113,0.00173247,0.00000000,0.00000807,0.18148415,0.00598856,0.22923907,0.10981166,0.08260395
-2.88444222,0.55949961,0.00178795,0.00000000,0.00000838,0.18745825,0.00605887,0.23930201,0.11404723,0.08507230
-2.87843922,0.57883776,0.00183768,0.00000000,0.00000865,0.19307002,0.00611039,0.24973144,0.11859964,0.08732771
-2.87243622,0.59749104,0.00188047,0.00000000,0.00000886,0.19817811,0.00613942,0.26037386,0.12339348,0.08931082
-2.86643322,0.61510817,0.00191541,0.00000000,0.00000902,0.20266183,0.00614271,0.27109514,0.12836417,0.09097308
-2.86043022,0.63139856,0.00194180,0.00000000,0.00000911,0.20642384,0.00611762,0.28178280,0.13345885,0.09227801
-2.85442721,0.64613730,0.00195924,0.00000000,0.00000913,0.20939212,0.00606223,0.29234733,0.13863670,0.09320189
-2.84842421,0.65916735,0.00196759,0.00000000,0.00000909,0.21152092,0.00597539,0.30272219,0.14386855,0.09373407
-2.84242121,0.67039898,0.00196697,0.00000000,0.00000898,0.21279073,0.00585680,0.31286267,0.14913588,0.09387667
-2.83641821,0.67980629,0.00195779,0.00000000,0.00000881,0.21320732,0.00570701,0.32274359,0.15442920,0.09364384
-2.83041521,0.68742114,0.00194066,0.00000000,0.00000859,0.21279976,0.00552736,0.33235590,0.15974589,0.09306054
-2.82441221,0.69332475,0.00191639,0.00000000,0.00000830,0.21161762,0.00532000,0.34170240,0.16508759,0.09216083
-2.81840920,0.69763726,0.00188596,0.00000000,0.00000797,0.20972753,0.00508771,0.35079282,0.17045731,0.09098595
-2.81240620,0.70050610,0.00185042,0.00000000,0.00000760,0.20720907,0.00483387,0.35963840,0.17585636,0.08958204
-2.80640320,0.70209334,0.00181092,0.00000000,0.00000719,0.20415042,0.00456228,0.36824641,0.18128130,0.08799779
-2.80040020,0.70256318,0.00176856,0.00000000,0.00000676,0.20064388,0.00427704,0.37661485,0.18672109,0.08628205
-2.79439720,0.70206980,0.00172444,0.00000000,0.00000631,0.19678148,0.00398240,0.38472768,0.19215458,0.08448155
-2.78839420,0.70074653,0.00167954,0.00000000,0.00000584,0.19265084,0.00368263,0.39255086,0.19754857,0.08263888
-2.78239120,0.69869673,0.00163472,0.00000000,0.00000537,0.18833167,0.00338191,0.40002953,0.20285647,0.08079066
-2.77638819,0.69598701,0.00159069,0.00000000,0.00000491,0.18389275,0.00308414,0.40708644,0.20801787,0.07896627
-2.77038519,0.69264295,0.00154797,0.00000000,0.00000445,0.17938985,0.00279293,0.41362193,0.21295879,0.07718685
-2.76438219,0.68864772,0.00150690,0.00000000,0.00000400,0.17486440,0.00251145,0.41951539,0.21759301,0.07546492
-2.75837919,0.68394350,0.00146761,0.00000000,0.00000358,0.17034305,0.00224241,0.42462826,0.22182409,0.07380438
-2.75237619,0.67843560,0.00143009,0.00000000,0.00000317,0.16583811,0.00198804,0.42880839,0.22554826,0.07220106
-2.74637319,0.67199906,0.00139413,0.00000000,0.00000279,0.16134870,0.00175003,0.43189572,0.22865797,0.07064357
-2.74037019,0.66448721,0.00135940,0.00000000,0.00000244,0.15686267,0.00152957,0.43372876,0.23104588,0.06911459
-2.73436718,0.65574175,0.00132548,0.00000000,0.00000212,0.15235892,0.00132736,0.43415179,0.23260923,0.06759235
-2.72836418,0.64560367,0.00129186,0.00000000,0.00000183,0.14781017,0.00114367,0.43302221,0.23325420,0.06605235
-2.72236118,0.63392444,0.00125802,0.00000000,0.00000156,0.14318590,0.00097837,0.43021773,0.23290019,0.06446902
-2.71635818,0.62057669,0.00122341,0.00000000,0.00000133,0.13845523,0.00083099,0.42564301,0.23148367,0.06281749
-2.71035518,0.60546394,0.00118755,0.00000000,0.00000112,0.13358974,0.00070075,0.41923535,0.22896145,0.06107514
-2.70435218,0.58852871,0.00115001,0.00000000,0.00000094,0.12856590,0.00058670,0.41096912,0.22531322,0.05922296
-2.69834917,0.56975860,0.00111046,0.00000000,0.00000078,0.12336711,0.00048770,0.40085867,0.22054314,0.05724670
-2.69234617,0.54919012,0.00106868,0.00000000,0.00000064,0.11798520,0.00040250,0.38895965,0.21468049,0.05513763
-2.68634317,0.52691005,0.00102454,0.00000000,0.00000053,0.11242135,0.00032980,0.37536850,0.20777925,0.05289300
-2.68034017,0.50305429,0.00097807,0.00000000,0.00000043,0.10668650,0.00026829,0.36022032,0.19991676,0.05051621
-2.67433717,0.47780436,0.00092939,0.00000000,0.00000035,0.10080104,0.00021669,0.34368509,0.19119136,0.04801657
-2.66833417,0.45138188,0.00087876,0.00000000,0.00000028,0.09479414,0.00017376,0.32596258,0.18171932,0.04540886
-2.66233117,0.42404127,0.00082651,0.00000000,0.00000022,0.08870251,0.00013834,0.30727608,0.17163112,0.04271255
-2.65632816,0.39606114,0.00077307,0.00000000,0.00000017,0.08256889,0.00010934,0.28786545,0.16106725,0.03995091
-2.65032516,0.36773497,0.00071891,0.00000000,0.00000014,0.07644028,0.00008581,0.26797962,0.15017380,0.03714999
-2.64432216,0.33936137,0.00066454,0.00000000,0.00000011,0.07036601,0.00006685,0.24786910,0.13909805,0.03433744
-2.63831916,0.31123466,0.00061051,0.00000000,0.00000008,0.06439585,0.00005171,0.22777874,0.12798418,0.03154148
-2.63231616,0.28363596,0.00055734,0.00000000,0.00000006,0.05857814,0.00003971,0.20794104,0.11696936,0.02878981
-2.62631316,0.25682536,0.00050552,0.00000000,0.00000005,0.05295816,0.00003028,0.18857033,0.10618031,0.02610863
-2.62031016,0.23103542,0.00045552,0.00000000,0.00000004,0.04757667,0.00002292,0.16985801,0.09573049,0.02352186
-2.61430715,0.20646602,0.00040773,0.00000000,0.00000003,0.04246882,0.00001723,0.15196885,0.08571800,0.02105047
-2.60830415,0.18328100,0.00036250,0.00000000,0.00000002,0.03766330,0.00001285,0.13503868,0.07622413,0.01871203
-2.60230115,0.16160630,0.00032010,0.00000000,0.00000002,0.03318189,0.00000952,0.11917312,0.06731268,0.01652036
-2.59629815,0.14152966,0.00028072,0.00000000,0.00000001,0.02903925,0.00000700,0.10444763,0.05902992,0.01448549
-2.59029515,0.12310174,0.00024449,0.00000000,0.00000001,0.02524310,0.00000511,0.09090853,0.05140520,0.01261365
-2.58429215,0.10633841,0.00021145,0.00000000,0.00000001,0.02179455,0.00000371,0.07857486,0.04445200,0.01090748
-2.57828914,0.09122404,0.00018160,0.00000000,0.00000000,0.01868870,0.00000267,0.06744102,0.03816946,0.00936631
-2.57228614,0.07771547,0.00015487,0.00000000,0.00000000,0.01591539,0.00000191,0.05747994,0.03254419,0.00798657
-2.56628314,0.06574645,0.00013115,0.00000000,0.00000000,0.01346003,0.00000135,0.04864647,0.02755223,0.00676220
-2.56028014,0.05523229,0.00011027,0.00000000,0.00000000,0.01130448,0.00000095,0.04088100,0.02316113,0.00568517
-2.55427714,0.04607447,0.00009207,0.00000000,0.00000000,0.00942799,0.00000067,0.03411302,0.01933203,0.00474588
-2.54827414,0.03816509,0.00007632,0.00000000,0.00000000,0.00780802,0.00000046,0.02826454,0.01602159,0.00393371
-2.54227114,0.03139096,0.00006282,0.00000000,0.00000000,0.00642107,0.00000032,0.02325320,0.01318381,0.00323739
-2.53626813,0.02563722,0.00005134,0.00000000,0.00000000,0.00524340,0.00000022,0.01899504,0.01077162,0.00264538
-2.53026513,0.02079043,0.00004165,0.00000000,0.00000000,0.00425162,0.00000015,0.01540690,0.00873829,0.00214625
-2.52426213,0.01674114,0.00003356,0.00000000,0.00000000,0.00342321,0.00000010,0.01240831,0.00703850,0.00172889
-2.51825913,0.01338583,0.00002685,0.00000000,0.00000000,0.00273691,0.00000007,0.00992306,0.00562926,0.00138276
-2.51225613,0.01062837,0.00002133,0.00000000,0.00000000,0.00217299,0.00000004,0.00788030,0.00447052,0.00109804
-2.50625313,0.00838099,0.00001682,0.00000000,0.00000000,0.00171346,0.00000003,0.00621524,0.00352565,0.00086575
-2.50025013,0.00656476,0.00001318,0.00000000,0.00000000,0.00134216,0.00000002,0.00486963,0.00276162,0.00067775
-2.49424712,0.00510977,0.00001026,0.00000000,0.00000000,0.00104477,0.00000001,0.00379183,0.00214914,0.00052682
-2.48824412,0.00395503,0.00000795,0.00000000,0.00000000,0.00080882,0.00000001,0.00293679,0.00166260,0.00040665
-2.48224112,0.00304807,0.00000612,0.00000000,0.00000000,0.00062359,0.00000001,0.00226580,0.00127992,0.00031174
-2.47623812,0.00234447,0.00000471,0.00000000,0.00000000,0.00048001,0.00000000,0.00174611,0.00098236,0.00023742
-2.47023512,0.00180727,0.00000363,0.00000000,0.00000000,0.00037053,0.00000000,0.00135054,0.00075427,0.00017971
-2.46423212,0.00140633,0.00000282,0.00000000,0.00000000,0.00028903,0.00000000,0.00105702,0.00058280,0.00013534
-2.45822911,0.00111767,0.00000224,0.00000000,0.00000000,0.00023064,0.00000000,0.00084812,0.00045765,0.00010157
-2.45222611,0.00092293,0.00000185,0.00000000,0.00000000,0.00019165,0.00000000,0.00071062,0.00037081,0.00007619
-2.44622311,0.00080878,0.00000161,0.00000000,0.00000000,0.00016940,0.00000000,0.00063520,0.00031632,0.00005744
-2.44022011,0.00076648,0.00000152,0.00000000,0.00000000,0.00016219,0.00000000,0.00061603,0.00029003,0.00004392
-2.43421711,0.00079149,0.00000157,0.00000000,0.00000000,0.00016917,0.00000000,0.00065057,0.00028947,0.00003453
-2.42821411,0.00088320,0.00000174,0.00000000,0.00000000,0.00019034,0.00000000,0.00073936,0.00031369,0.00002848
-2.42221111,0.00104469,0.00000205,0.00000000,0.00000000,0.00022647,0.00000000,0.00088592,0.00036314,0.00002515
-2.41620810,0.00128258,0.00000252,0.00000000,0.00000000,0.00027910,0.00000000,0.00109663,0.00043960,0.00002415
-2.41020510,0.00160699,0.00000315,0.00000000,0.00000000,0.00035048,0.00000000,0.00138073,0.00054611,0.00002522
-2.40420210,0.00203146,0.00000398,0.00000000,0.00000000,0.00044362,0.00000000,0.00175029,0.00068698,0.00002823
-2.39819910,0.00257292,0.00000504,0.00000000,0.00000000,0.00056227,0.00000000,0.00222023,0.00086769,0.00003318
-2.39219610,0.00325164,0.00000637,0.00000000,0.00000000,0.00071087,0.00000000,0.00280830,0.00109493,0.00004014
-2.38619310,0.00409118,0.00000802,0.00000000,0.00000000,0.00089460,0.00000000,0.00353502,0.00137648,0.00004928
-2.38019010,0.00511822,0.00001003,0.00000000,0.00000000,0.00111931,0.00000000,0.00442355,0.00172126,0.00006081
-2.37418709,0.00636230,0.00001247,0.00000000,0.00000000,0.00139146,0.00000000,0.00549953,0.00213912,0.00007503
-2.36818409,0.00785545,0.00001540,0.00000000,0.00000000,0.00171808,0.00000000,0.00679070,0.00264079,0.00009226
-2.36218109,0.00963169,0.00001888,0.00000000,0.00000000,0.00210661,0.00000000,0.00832652,0.00323768,0.00011287
-2.35617809,0.01172628,0.00002298,0.00000000,0.00000000,0.00256475,0.00000000,0.01013749,0.00394162,0.00013726
-2.35017509,0.01417485,0.00002778,0.00000000,0.00000000,0.00310032,0.00000000,0.01225445,0.00476457,0.00016581
-2.34417209,0.01701229,0.00003334,0.00000000,0.00000000,0.00372094,0.00000000,0.01470757,0.00571826,0.00019893
-2.33816908,0.02027152,0.00003973,0.00000000,0.00000000,0.00443380,0.00000000,0.01752532,0.00681372,0.00023699
-2.33216608,0.02398195,0.00004700,0.00000000,0.00000000,0.00524535,0.00000000,0.02073313,0.00806085,0.00028034
-2.32616308,0.02816795,0.00005521,0.00000000,0.00000000,0.00616092,0.00000000,0.02435208,0.00946784,0.00032926
-2.32016008,0.03284713,0.00006438,0.00000000,0.00000000,0.00718436,0.00000000,0.02839740,0.01104060,0.00038394
-2.31415708,0.03802860,0.00007453,0.00000000,0.00000000,0.00831766,0.00000000,0.03287695,0.01278219,0.00044450
-2.30815408,0.04371128,0.00008567,0.00000000,0.00000000,0.00956058,0.00000000,0.03778981,0.01469225,0.00051092
-2.30215108,0.04988235,0.00009776,0.00000000,0.00000000,0.01091032,0.00000000,0.04312491,0.01676647,0.00058305
-2.29614807,0.05651586,0.00011076,0.00000000,0.00000000,0.01236121,0.00000000,0.04885980,0.01899613,0.00066058
-2.29014507,0.06357170,0.00012459,0.00000000,0.00000000,0.01390447,0.00000000,0.05495980,0.02136774,0.00074305
-2.28414207,0.07099492,0.00013914,0.00000000,0.00000000,0.01552809,0.00000000,0.06137741,0.02386284,0.00082981
-2.27813907,0.07871558,0.00015427,0.00000000,0.00000000,0.01721676,0.00000000,0.06805218,0.02645791,0.00092006
-2.27213607,0.08664910,0.00016982,0.00000000,0.00000000,0.01895199,0.00000000,0.07491097,0.02912453,0.00101278
-2.26613307,0.09469726,0.00018560,0.00000000,0.00000000,0.02071229,0.00000000,0.08186886,0.03182967,0.00110685
-2.26013007,0.10274973,0.00020138,0.00000000,0.00000000,0.02247354,0.00000000,0.08883049,0.03453627,0.00120097
-2.25412706,0.11068632,0.00021693,0.00000000,0.00000000,0.02420944,0.00000000,0.09569193,0.03720392,0.00129374
-2.24812406,0.11837968,0.00023201,0.00000000,0.00000000,0.02589213,0.00000000,0.10234309,0.03978982,0.00138366
-2.24212106,0.12569856,0.00024635,0.00000000,0.00000000,0.02749293,0.00000000,0.10867050,0.04224984,0.00146921
-2.23611806,0.13251145,0.00025971,0.00000000,0.00000000,0.02898305,0.00000000,0.11456047,0.04453979,0.00154884
-2.23011506,0.13869042,0.00027182,0.00000000,0.00000000,0.03033452,0.00000000,0.11990239,0.04661667,0.00162106
-2.22411206,0.14411510,0.00028245,0.00000000,0.00000000,0.03152101,0.00000000,0.12459220,0.04844001,0.00168447
-2.21810905,0.14867654,0.00029139,0.00000000,0.00000000,0.03251870,0.00000000,0.12853571,0.04997321,0.00173778
-2.21210605,0.15228087,0.00029845,0.00000000,0.00000000,0.03330704,0.00000000,0.13165177,0.05118470,0.00177991
-2.20610305,0.15485250,0.00030349,0.00000000,0.00000000,0.03386951,0.00000000,0.13387503,0.05204907,0.00180997
-2.20010005,0.15633673,0.00030640,0.00000000,0.00000000,0.03419414,0.00000000,0.13515820,0.05254795,0.00182732
-2.19409705,0.15670173,0.00030712,0.00000000,0.00000000,0.03427398,0.00000000,0.13547375,0.05267064,0.00183158
-2.18809405,0.15593964,0.00030562,0.00000000,0.00000000,0.03410729,0.00000000,0.13481489,0.05241448,0.00182268
-2.18209105,0.15406684,0.00030195,0.00000000,0.00000000,0.03369767,0.00000000,0.13319580,0.05178500,0.00180079
-2.17608804,0.15112343,0.00029618,0.00000000,0.00000000,0.03305388,0.00000000,0.13065112,0.05079566,0.00176638
-2.17008504,0.14717172,0.00028844,0.00000000,0.00000000,0.03218956,0.00000000,0.12723474,0.04946741,0.00172020
-2.16408204,0.14229411,0.00027888,0.00000000,0.00000000,0.03112272,0.00000000,0.12301788,0.04782794,0.00166319
-2.15807904,0.13659015,0.00026770,0.00000000,0.00000000,0.02987515,0.00000000,0.11808663,0.04591072,0.00159652
-2.15207604,0.13017328,0.00025512,0.00000000,0.00000000,0.02847164,0.00000000,0.11253902,0.04375388,0.00152152
-2.14607304,0.12316697,0.00024139,0.00000000,0.00000000,0.02693921,0.00000000,0.10648183,0.04139892,0.00143963
-2.14007004,0.11570088,0.00022676,0.00000000,0.00000000,0.02530621,0.00000000,0.10002714,0.03888941,0.00135238
-2.13406703,0.10790687,0.00021148,0.00000000,0.00000000,0.02360149,0.00000000,0.09328893,0.03626967,0.00126129
-2.12806403,0.09991520,0.00019582,0.00000000,0.00000000,0.02185353,0.00000000,0.08637983,0.03358350,0.00116790
-2.12206103,0.09185105,0.00018002,0.00000000,0.00000000,0.02008972,0.00000000,0.07940805,0.03087296,0.00107368
-2.11605803,0.08383145,0.00016430,0.00000000,0.00000000,0.01833564,0.00000000,0.07247474,0.02817738,0.00098000
-2.11005503,0.07596267,0.00014888,0.00000000,0.00000000,0.01661453,0.00000000,0.06567178,0.02553249,0.00088810
-2.10405203,0.06833832,0.00013394,0.00000000,0.00000000,0.01494686,0.00000000,0.05908005,0.02296973,0.00079911
-2.09804902,0.06103793,0.00011963,0.00000000,0.00000000,0.01335002,0.00000001,0.05276828,0.02051583,0.00071396
-2.09204602,0.05412622,0.00010608,0.00000000,0.00000000,0.01183815,0.00000001,0.04679237,0.01819253,0.00063345
-2.08604302,0.04765295,0.00009340,0.00000000,0.00000000,0.01042212,0.00000001,0.04119525,0.01601654,0.00055819
-2.08004002,0.04165326,0.00008164,0.00000000,0.00000000,0.00910957,0.00000002,0.03600720,0.01399963,0.00048866
-2.07403702,0.03614852,0.00007085,0.00000000,0.00000000,0.00790514,0.00000003,0.03124654,0.01214896,0.00042518
-2.06803402,0.03114749,0.00006105,0.00000000,0.00000000,0.00681069,0.00000004,0.02692061,0.01046740,0.00036799
