energy_ev,total_up,C_s_up,C_p_up,Cu_p_up,Cu_d_up,Te_p_up,Te_d_up,V_p_up,V_d_up
-5.18959480,6.32295231,0.01659298,1.61422507,0.83356319,0.55033631,1.79571917,0.00000000,2.57269920,2.86699605
-5.18359180,6.44602173,0.01754007,1.62068982,0.85921466,0.57536328,1.85859967,0.00000000,2.60797519,2.89180730
-5.17758879,6.53536254,0.01845578,1.61650795,0.88147672,0.59855701,1.91443470,0.00000000,2.62969012,2.89806311
-5.17158579,6.59010024,0.01933637,1.60175551,0.90001438,0.61976268,1.96258650,0.00000000,2.63736032,2.88584675
-5.16558279,6.61028015,0.02018031,1.57674656,0.91461819,0.63890158,2.00267712,0.00000000,2.63089296,2.85565322
-5.15957979,6.59686594,0.02098856,1.54202061,0.92521152,0.65597584,2.03460283,0.00000000,2.61058418,2.80837148
-5.15357679,6.55170529,0.02176462,1.49832235,0.93185297,0.67106991,2.05853824,0.00000000,2.57710370,2.74525322
-5.14757379,6.47746345,0.02251452,1.44657472,0.93473363,0.68434844,2.07492960,0.00000000,2.53146618,2.66786930
-5.14157079,6.37752706,0.02324665,1.38784641,0.93416932,0.69605045,2.08447709,0.00000000,2.47499094,2.57805596
-5.13556778,6.25588207,0.02397152,1.32331542,0.93058783,0.70648004,2.08810672,0.00000000,2.40925151,2.47785311
-5.12956478,6.11697060,0.02470135,1.25423026,0.92451181,0.71599371,2.08693258,0.00000000,2.33601736,2.36943735
-5.12356178,5.96553282,0.02544956,1.18187042,0.91653790,0.72498495,2.08221115,0.00000000,2.25719037,2.25505257
-5.11755878,5.80644028,0.02623017,1.10750781,0.90731302,0.73386667,2.07528941,0.00000000,2.17473852,2.13694110
-5.11155578,5.64452774,0.02705718,1.03237066,0.89750883,0.74305237,2.06754923,0.00000000,2.09062988,2.01727798
-5.10555278,5.48443043,0.02794381,0.95761111,0.88779548,0.75293672,2.06035032,0.00000000,2.00676924,1.89811098
-5.09954977,5.33043340,0.02890189,0.88427763,0.87881576,0.76387687,2.05497461,0.00000000,1.92494020,1.78130832
-5.09354677,5.18633888,0.02994111,0.81329310,0.87116092,0.77617499,2.05257431,0.00000000,1.84675454,1.66851594
-5.08754377,5.05535664,0.03106851,0.74543878,0.86534900,0.79006340,2.05412638,0.00000000,1.77361080,1.56112527
-5.08154077,4.94002140,0.03228794,0.68134466,0.86180675,0.80569264,2.06039519,0.00000000,1.70666319,1.46025224
-5.07553777,4.84213962,0.03359969,0.62148573,0.86085575,0.82312344,2.07190519,0.00000000,1.64680153,1.36672754
-5.06953477,4.76276694,0.03500030,0.56618401,0.86270332,0.84232283,2.08892455,0.00000000,1.59464245,1.28109776
-5.06353177,4.70221587,0.03648251,0.51561567,0.86743836,0.86316456,2.11146054,0.00000000,1.55053131,1.20363652
-5.05752876,4.66009209,0.03803532,0.46982243,0.87503228,0.88543394,2.13926625,0.00000000,1.51455421,1.13436433
-5.05152576,4.63535629,0.03964433,0.42872640,0.88534460,0.90883669,2.17185831,0.00000000,1.48655857,1.07307576
-5.04552276,4.62640767,0.04129208,0.39214742,0.89813291,0.93301131,2.20854414,0.00000000,1.46618095,1.01937206
-5.03951976,4.63118408,0.04295869,0.35982197,0.91306646,0.95754434,2.24845715,0.00000000,1.45288013,0.97269756
-5.03351676,4.64727349,0.04462242,0.33142271,0.92974250,0.98198757,2.29059791,0.00000000,1.44597358,0.93237790
-5.02751376,4.67203112,0.04626043,0.30657781,0.94770451,1.00587636,2.33387877,0.00000000,1.44467537,0.89765846
-5.02151076,4.70269656,0.04784951,0.28488945,0.96646147,1.02874803,2.37716989,0.00000000,1.44813383,0.86774136
-5.01550775,4.73650574,0.04936683,0.26595068,0.98550693,1.05015943,2.41934400,0.00000000,1.45546704,0.84181962
-5.00950475,4.77079296,0.05079060,0.24936041,1.00433725,1.06970281,2.45931802,0.00000000,1.46579501,0.81910740
-5.00350175,4.80307932,0.05210070,0.23473604,1.02246816,1.08701926,2.49608959,0.00000000,1.47826744,0.79886551
-4.99749875,4.83114464,0.05327924,0.22172365,1.03944892,1.10180920,2.52876716,0.00000000,1.49208625,0.78042170
-4.99149575,4.85308121,0.05431089,0.21000554,1.05487375,1.11383957,2.55659257,0.00000000,1.50652266,0.76318542
-4.98549275,4.86732871,0.05518321,0.19930546,1.06839026,1.12294763,2.57895589,0.00000000,1.52092877,0.74665728
-4.97948974,4.87269095,0.05588677,0.18939134,1.07970482,1.12904147,2.59540244,0.00000000,1.53474401,0.73043331
-4.97348674,4.86833571,0.05641516,0.18007606,1.08858502,1.13209744,2.60563258,0.00000000,1.54749705,0.71420490
-4.96748374,4.85378015,0.05676493,0.17121634,1.09485949,1.13215510,2.60949529,0.00000000,1.55880395,0.69775479
-4.96148074,4.82886458,0.05693537,0.16271027,1.09841563,1.12931016,2.60697667,0.00000000,1.56836348,0.68095015
-4.95547774,4.79371790,0.05692831,0.15449362,1.09919563,1.12370619,2.59818500,0.00000000,1.57595063,0.66373358
-4.94947474,4.74871810,0.05674782,0.14653552,1.09719148,1.11552556,2.58333366,0.00000000,1.58140914,0.64611277
-4.94347174,4.69445113,0.05639989,0.13883358,1.09243942,1.10498055,2.56272358,0.00000000,1.58464395,0.62814989
-4.93746873,4.63167096,0.05589219,0.13140905,1.08501438,1.09230490,2.53672646,0.00000000,1.58561423,0.60995122
-4.93146573,4.56126343,0.05523383,0.12430198,1.07502492,1.07774655,2.50576988,0.00000000,1.58432742,0.59165764
-4.92546273,4.48421546,0.05443513,0.11756684,1.06260877,1.06156154,2.47032503,0.00000000,1.58083457,0.57343655
-4.91945973,4.40159085,0.05350750,0.11126863,1.04792938,1.04400963,2.43089751,0.00000000,1.57522697,0.55547536
-4.91345673,4.31451280,0.05246334,0.10547962,1.03117333,1.02535121,2.38802125,0.00000000,1.56763401,0.53797670
-4.90745373,4.22415295,0.05131605,0.10027679,1.01254865,1.00584577,2.34225528,0.00000000,1.55822175,0.52115530
-4.90145073,4.13172583,0.05007997,0.09573991,0.99228371,0.98575134,2.29418279,0.00000000,1.54719198,0.50523634
-4.89544772,4.03848727,0.04877047,0.09195034,0.97062653,0.96532485,2.24441166,0.00000000,1.53478116,0.49045503
-4.88944472,3.94573507,0.04740395,0.08899035,0.94784403,0.94482273,2.19357568,0.00000000,1.52125878,0.47705691
-4.88344172,3.85480995,0.04599785,0.08694286,0.92422101,0.92450164,2.14233528,0.00000000,1.50692466,0.46529856
-4.87743872,3.76709495,0.04457061,0.08589155,0.90005843,0.90461868,2.09137705,0.00000000,1.49210499,0.45544819
-4.87143572,3.68401157,0.04314158,0.08592114,0.87567072,0.88543102,2.04141121,0.00000000,1.47714673,0.44778575
-4.86543272,3.60701117,0.04173089,0.08711758,0.85138203,0.86719447,1.99316629,0.00000000,1.46241054,0.44260207
-4.85942971,3.53756081,0.04035914,0.08956827,0.82752116,0.85016105,1.94738085,0.00000000,1.44826219,0.44019679
-4.85342671,3.47712288,0.03904710,0.09336179,0.80441538,0.83457538,1.90479194,0.00000000,1.43506284,0.44087480
-4.84742371,3.42712857,0.03781531,0.09858741,0.78238311,0.82067005,1.86612054,0.00000000,1.42315851,0.44494105
-4.84142071,3.38894557,0.03668359,0.10533393,0.76172582,0.80866001,1.83205431,0.00000000,1.41286927,0.45269368
-4.83541771,3.36384092,0.03567053,0.11368803,0.74271938,0.79873641,1.80322834,0.00000000,1.40447867,0.46441555
-4.82941471,3.35294035,0.03479292,0.12373197,0.72560533,0.79105997,1.78020451,0.00000000,1.39822386,0.48036431
-4.82341171,3.35718544,0.03406522,0.13554067,0.71058240,0.78575430,1.76345056,0.00000000,1.39428705,0.50076132
-4.81740870,3.37729071,0.03349903,0.14917821,0.69779877,0.78289955,1.75331965,0.00000000,1.39278857,0.52577978
-4.81140570,3.41370221,0.03310264,0.16469391,0.68734554,0.78252665,1.75003159,0.00000000,1.39378195,0.55553251
-4.80540270,3.46655979,0.03288064,0.18211798,0.67925160,0.78461255,1.75365645,0.00000000,1.39725121,0.59005983
-4.79939970,3.53566480,0.03283359,0.20145715,0.67348044,0.78907657,1.76410163,0.00000000,1.40311052,0.62931829
-4.79339670,3.62045517,0.03295792,0.22269026,0.66992893,0.79577825,1.78110304,0.00000000,1.41120607,0.67317069
-4.78739370,3.71998937,0.03324584,0.24576423,0.66842834,0.80451686,1.80422108,0.00000000,1.42132033,0.72137804
-4.78139070,3.83294075,0.03368541,0.27059066,0.66874753,0.81503256,1.83284180,0.00000000,1.43317828,0.77359413
-4.77538769,3.95760338,0.03426083,0.29704330,0.67059838,0.82700944,1.86618358,0.00000000,1.44645557,0.82936320
-4.76938469,4.09191013,0.03495269,0.32495670,0.67364324,0.84008032,1.90330941,0.00000000,1.46078836,0.88812124
-4.76338169,4.23346351,0.03573849,0.35412630,0.67750412,0.85383335,1.94314472,0.00000000,1.47578451,0.94920122
-4.75737869,4.37957907,0.03659313,0.38431017,0.68177347,0.86782021,1.98450030,0.00000000,1.49103594,1.01184253
-4.75137569,4.52734103,0.03748960,0.41523252,0.68602601,0.88156585,2.02610004,0.00000000,1.50613191,1.07520469
-4.74537269,4.67366898,0.03839955,0.44658908,0.68983133,0.89457946,2.06661258,0.00000000,1.52067287,1.13838518
-4.73936968,4.81539419,0.03929408,0.47805431,0.69276680,0.90636641,2.10468613,0.00000000,1.53428469,1.20044097
-4.73336668,4.94934337,0.04014442,0.50929022,0.69443024,0.91644093,2.13898534,0.00000000,1.54663293,1.26041332
-4.72736368,5.07242741,0.04092262,0.53995672,0.69445208,0.92433903,2.16822909,0.00000000,1.55743669,1.31735497
-4.72136068,5.18173200,0.04160224,0.56972293,0.69250641,0.92963129,2.19122784,0.00000000,1.56648178,1.37035876
-4.71535768,5.27460687,0.04215892,0.59827908,0.68832059,0.93193515,2.20691930,0.00000000,1.57363263,1.41858659
-4.70935468,5.34875010,0.04257102,0.62534849,0.68168322,0.93092621,2.21440092,0.00000000,1.57884235,1.46129744
-4.70335168,5.40228395,0.04282000,0.65069895,0.67244990,0.92634809,2.21295802,0.00000000,1.58216059,1.49787327
-4.69734867,5.43381870,0.04289089,0.67415282,0.66054688,0.91802046,2.20208640,0.00000000,1.58373837,1.52784138
-4.69134567,5.44250141,0.04277254,0.69559536,0.64597236,0.90584495,2.18150830,0.00000000,1.58382949,1.55089215
-4.68534267,5.42804707,0.04245781,0.71498056,0.62879538,0.88980854,2.15118108,0.00000000,1.58278797,1.56689118
-4.67933967,5.39075006,0.04194371,0.73233416,0.60915251,0.86998434,2.11129813,0.00000000,1.58106119,1.57588491
-4.67333667,5.33147494,0.04123133,0.74775333,0.58724237,0.84652959,2.06228182,0.00000000,1.57917845,1.57809940
-4.66733367,5.25162641,0.04032578,0.76140290,0.56331834,0.81968107,2.00476884,0.00000000,1.57773509,1.57393191
-4.66133067,5.15309916,0.03923594,0.77350822,0.53767972,0.78974781,1.93958825,0.00000000,1.57737230,1.56393565
-4.65532766,5.03820955,0.03797416,0.78434468,0.51066171,0.75710165,1.86773341,0.00000000,1.57875318,1.54879808
-4.64932466,4.90961183,0.03655591,0.79422439,0.48262464,0.72216582,1.79032869,0.00000000,1.58253579,1.52931381
-4.64332166,4.77020238,0.03499928,0.80348066,0.45394295,0.68540209,1.70859257,0.00000000,1.58934436,1.50635311
