energy_ev,total_up,total_down,C_s_up,C_s_down,C_p_up,C_p_down,Cr_p_up,Cr_p_down,Cr_d_up,Cr_d_down,Te_p_up,Te_p_down,Te_d_up,Te_d_down,Ti_p_up,Ti_p_down,Ti_d_up,Ti_d_down
-3.40070035,4.64385259,-3.38622924,0.00709225,-0.01235191,0.39938760,-0.20393032,2.05037844,-1.17675956,1.85733974,-0.79078716,2.13839309,-1.85754564,0.00000000,-0.00000000,0.37187305,-0.32462941,0.46833937,-0.64914679
-3.39469735,4.73738047,-3.49104383,0.00700461,-0.01274670,0.40806182,-0.20657781,2.09446753,-1.20276830,1.89576876,-0.81774592,2.17385632,-1.91767857,0.00000000,-0.00000000,0.38707796,-0.32873949,0.47096273,-0.66969203
-3.38869435,4.82275461,-3.58718467,0.00689514,-0.01307851,0.41532242,-0.20944399,2.13378419,-1.22856480,1.93019258,-0.84305471,2.20690083,-1.97243526,0.00000000,-0.00000000,0.40208871,-0.33219838,0.47261484,-0.68802653
-3.38269135,4.89898344,-3.67289421,0.00676693,-0.01334172,0.42107254,-0.21233620,2.16784712,-1.25328047,1.96021320,-0.86624183,2.23722227,-2.02103092,0.00000000,-0.00000000,0.41666539,-0.33488718,0.47330094,-0.70383345
-3.37668834,4.96496235,-3.74671875,0.00662334,-0.01353209,0.42523010,-0.21507952,2.19616780,-1.27613283,1.98540810,-0.88690309,2.26441756,-2.06284886,0.00000000,-0.00000000,0.43054430,-0.33673039,0.47302063,-0.71685470
-3.37068534,5.01949231,-3.80755016,0.00646785,-0.01364690,0.42772974,-0.21752258,2.21825733,-1.29645300,2.00533730,-0.90471380,2.28798898,-2.09745854,0.00000000,-0.00000000,0.44344577,-0.33769489,0.47176649,-0.72689862
-3.36468234,5.06131212,-3.85465633,0.00630394,-0.01368504,0.42852509,-0.21954258,2.23363775,-1.31370935,2.01955474,-0.91943821,2.30735676,-2.12462751,0.00000000,-0.00000000,0.45508333,-0.33778742,0.46952409,-0.73384559
-3.35867934,5.08914347,-3.88769945,0.00613504,-0.01364704,0.42759120,-0.22104939,2.24185778,-1.32752631,2.02762398,-0.93093633,2.32187960,-2.14432658,0.00000000,-0.00000000,0.46517409,-0.33705053,0.46627338,-0.73765124
-3.35267634,5.10174668,-3.90674155,0.00596446,-0.01353508,0.42492712,-0.22198853,2.24251222,-1.33769790,2.02913725,-0.93916759,2.33088234,-2.15672845,0.00000000,-0.00000000,0.47344962,-0.33555754,0.46199132,-0.73834734
-3.34667334,5.09798463,-3.91223725,0.00579536,-0.01335292,0.42055847,-0.22234286,2.23526405,-1.34419520,2.02373722,-0.94419138,2.33368948,-2.16219982,0.00000000,-0.00000000,0.47966697,-0.33340661,0.45665571,-0.73604014
-3.34067034,5.07689143,-3.90501429,0.00563078,-0.01310581,0.41453994,-0.22213304,2.21986806,-1.34716763,2.01114005,-0.94616442,2.32966272,-2.16128751,0.00000000,-0.00000000,0.48361929,-0.33071432,0.45024987,-0.73090651
-3.33466733,5.03774220,-3.88624260,0.00547368,-0.01280029,0.40695737,-0.22141647,2.19619461,-1.34693781,1.99115870,-0.94533492,2.31824054,-2.15469930,0.00000000,-0.00000000,0.48514542,-0.32760924,0.44276800,-0.72318785
-3.32866433,4.98011992,-3.85739341,0.00532701,-0.01244406,0.39792953,-0.22028496,2.16425196,-1.34399031,1.96372498,-0.94203385,2.29897768,-2.14328030,0.00000000,-0.00000000,0.48413810,-0.32422566,0.43422072,-0.71318206
-3.32266133,4.90397553,-3.82018976,0.00519380,-0.01204569,0.38760922,-0.21886101,2.12420584,-1.33895440,1.92890910,-0.93666355,2.27158216,-2.12798595,0.00000000,-0.00000000,0.48055034,-0.32069795,0.42464063,-0.70123403
-3.31665833,4.80967777,-3.77655059,0.00507724,-0.01161439,0.37618361,-0.21729286,2.07639474,-1.33258166,1.88693552,-0.92968410,2.23594788,-2.10985257,0.00000000,-0.00000000,0.47439954,-0.31715575,0.41408737,-0.68772474
-3.31065533,4.69804952,-3.72853014,0.00498085,-0.01115976,0.36387387,-0.21574852,2.02133990,-1.32571900,1.83819398,-0.92159788,2.19218084,-2.08996669,0.00000000,-0.00000000,0.46576935,-0.31372027,0.40265196,-0.67305967
-3.30465233,4.57038852,-3.67825490,0.00490851,-0.01069150,0.35093373,-0.21440884,1.95974903,-1.31927807,1.78324510,-0.91293285,2.14061744,-2.06943405,0.00000000,-0.00000000,0.45480898,-0.31050172,0.39046007,-0.65765662
-3.29864932,4.42847072,-3.62786009,0.00486461,-0.01021913,0.33764718,-0.21346006,1.89251320,-1.31420221,1.72281994,-0.90422512,2.08183377,-2.04934930,0.00000000,-0.00000000,0.44173011,-0.30759804,0.37767399,-0.64193359
-3.29264632,4.27453555,-3.57942762,0.00485408,-0.00975173,0.32432517,-0.21308586,1.82069679,-1.31143189,1.65781339,-0.89600137,2.01664533,-2.03076729,0.00000000,-0.00000000,0.42680150,-0.30509476,0.36449321,-0.62629689
-3.28664332,4.11125356,-3.53492732,0.00488242,-0.00929773,0.31130134,-0.21345949,1.74552050,-1.31187003,1.58927155,-0.88876165,1.94609682,-2.01467651,0.00000000,-0.00000000,0.41034157,-0.30306592,0.35115336,-0.61113004
-3.28064032,3.94167718,-3.49616295,0.00495572,-0.00886465,0.29892687,-0.21473598,1.66833801,-1.31634826,1.51837345,-0.88296320,1.87144265,-2.00197530,0.00000000,-0.00000000,0.39270925,-0.30157586,0.33792368,-0.59678353
-3.27463732,3.76917652,-3.46472437,0.00508059,-0.00845894,0.28756451,-0.21704502,1.59060704,-1.32559538,1.44640791,-0.87900563,1.79411876,-1.99345125,0.00000000,-0.00000000,0.37429352,-0.30068151,0.32510289,-0.58356601
-3.26863432,3.59736253,-3.44194691,0.00526404,-0.00808583,0.27758186,-0.22048459,1.51385584,-1.34020903,1.37474618,-0.87721812,1.71570689,-1.98976394,0.00000000,-0.00000000,0.35550211,-0.30043494,0.31301369,-0.57173682
-3.26263132,3.43000043,-3.42887868,0.00551334,-0.00774922,0.26934403,-0.22511573,1.43964633,-1.36063162,1.30481164,-0.87784883,1.63789292,-1.99143126,0.00000000,-0.00000000,0.33674969,-0.30088585,0.30199596,-0.56150028
-3.25662831,3.27091627,-3.42625647,0.00583582,-0.00745163,0.26320586,-0.23095863,1.36953514,-1.38713137,1.23804739,-0.88105699,1.56242078,-1.99881931,0.00000000,-0.00000000,0.31844621,-0.30208358,0.29239898,-0.55300165
-3.25062531,3.12390009,-3.43449048,0.00623859,-0.00719418,0.25950384,-0.23799023,1.30503405,-1.41978905,1.17588293,-0.88690774,1.49104371,-2.01213579,0.00000000,-0.00000000,0.30098552,-0.30407850,0.28457274,-0.54632507
-3.24462231,2.99260865,-3.45365805,0.00672826,-0.00697664,0.25854778,-0.24614348,1.24757106,-1.45849099,1.11970099,-0.89537002,1.42547468,-2.03142690,0.00000000,-0.00000000,0.28473494,-0.30692235,0.27885875,-0.54149319
-3.23861931,2.88047084,-3.48350613,0.00731058,-0.00679745,0.26061268,-0.25530833,1.19845340,-1.50292860,1.07080541,-0.90631742,1.36733765,-2.05657768,0.00000000,-0.00000000,0.27002588,-0.31066757,0.27558050,-0.53846878
-3.23261631,2.79059857,-3.52346256,0.00799013,-0.00665390,0.26593074,-0.26533442,1.15883378,-1.55260447,1.03039111,-0.91953208,1.31812117,-2.08731553,0.00000000,-0.00000000,0.25714584,-0.31536540,0.27503392,-0.53715797
-3.22661331,2.72570555,-3.57265535,0.00876995,-0.00654224,0.27468393,-0.27603540,1.12968081,-1.60684478,0.99951666,-0.93471136,1.27913583,-2.12321708,0.00000000,-0.00000000,0.24633205,-0.32106288,0.27747809,-0.53741519
-3.22061031,2.68803630,-3.62993977,0.00965117,-0.00645788,0.28699736,-0.28719477,1.11175461,-1.66481778,0.97908037,-0.95147726,1.25147669,-2.16371805,0.00000000,-0.00000000,0.23776675,-0.32779878,0.28312646,-0.53904954
-3.21460730,2.67930700,-3.69393229,0.01063271,-0.00639557,0.30293366,-0.29857301,1.10558825,-1.72555763,0.96980021,-0.96938806,1.23599171,-2.20812629,0.00000000,-0.00000000,0.23157431,-0.33559880,0.29213888,-0.54183245
-3.20860430,2.70065998,-3.76305074,0.01171103,-0.00634966,0.32248869,-0.30991577,1.11147578,-1.78799281,0.97219812,-0.98795209,1.23325694,-2.25563761,0.00000000,-0.00000000,0.22782009,-0.34447025,0.30461465,-0.54550635
-3.20260130,2.75263286,-3.83555956,0.01287990,-0.00631429,0.34558895,-0.32096272,1.12946712,-1.85097822,0.98658896,-1.00664291,1.24355909,-2.30535448,0.00000000,-0.00000000,0.22651110,-0.35439666,0.32058692,-0.54979413
-3.19659830,2.83514329,-3.90961927,0.01413028,-0.00628363,0.37209084,-0.33145687,1.15937016,-1.91332978,1.01307442,-1.02491572,1.26688580,-2.35630720,0.00000000,-0.00000000,0.22759838,-0.36533264,0.34001860,-0.55440905
-3.19059530,2.94748996,-3.98333874,0.01545032,-0.00625212,0.40178205,-0.34115384,1.20076002,-1.97386043,1.05154200,-1.04222419,1.30292395,-2.40747737,0.00000000,-0.00000000,0.23098090,-0.37719956,0.36280000,-0.55906480
-3.18459230,3.08837006,-4.05482909,0.01682542,-0.00621465,0.43438530,-0.34983088,1.25299545,-2.03141623,1.10166917,-1.05803746,1.35106591,-2.45782308,0.00000000,-0.00000000,0.23651094,-0.38988230,0.38874846,-0.56348539
-3.17858929,3.25591304,-4.12225770,0.01823847,-0.00616674,0.46956438,-0.35729509,1.31524188,-2.08491134,1.16293274,-1.07185655,1.41042370,-2.50630543,0.00000000,-0.00000000,0.24400075,-0.40322756,0.41760999,-0.56741455
-3.17258629,3.44773028,-4.18390094,0.01967013,-0.00610472,0.50693267,-0.36339082,1.38650052,-2.13336075,1.23462326,-1.08322985,1.47985078,-2.55191567,0.00000000,-0.00000000,0.25323023,-0.41704394,0.44906304,-0.57062425
-3.16658329,3.66097943,-4.23819400,0.02109933,-0.00602579,0.54606377,-0.36800562,1.46564281,-2.17590948,1.31586431,-1.09176700,1.55797086,-2.59370220,0.00000000,-0.00000000,0.26395544,-0.43110404,0.48272443,-0.57292211
-3.16058029,3.89244204,-4.28377631,0.02250374,-0.00592814,0.58650415,-0.37107493,1.55144881,-2.21185742,1.40563608,-1.09715092,1.64321320,-2.63079648,0.00000000,-0.00000000,0.27591764,-0.44514863,0.51815735,-0.57415743
-3.15457729,4.13861240,-4.31953123,0.02386046,-0.00581097,0.62778725,-0.37258495,1.64264847,-2.24067896,1.50280294,-1.09914752,1.73385349,-2.66243716,0.00000000,-0.00000000,0.28885260,-0.45889282,0.55488123,-0.57422554
-3.14857429,4.39579471,-4.34461839,0.02514672,-0.00567448,0.66944856,-0.37257401,1.73796407,-2.26203665,1.60614390,-1.09761281,1.82805909,-2.68799126,0.00000000,-0.00000000,0.30249980,-0.47203417,0.59238327,-0.57307041
-3.14257129,4.66020565,-4.35849785,0.02634056,-0.00551985,0.71104109,-0.37113213,1.83615202,-2.27578864,1.71438525,-1.09249719,1.92393760,-2.70697160,0.00000000,-0.00000000,0.31661122,-0.48426219,0.63013126,-0.57068530
-3.13656828,4.92807847,-4.36094486,0.02742164,-0.00534910,0.75215025,-0.36839902,1.93604232,-2.28198970,1.82623412,-1.08384687,2.01958699,-2.71904977,0.00000000,-0.00000000,0.33095936,-0.49526917,0.66758725,-0.56711160
-3.13056528,5.19576475,-4.35205472,0.02837189,-0.00516505,0.79240761,-0.36456058,2.03657366,-2.28088578,1.94041159,-1.07180233,2.11314595,-2.72406374,0.00000000,-0.00000000,0.34534419,-0.50476154,0.70422158,-0.56243576
-3.12456228,5.45982964,-4.33223739,0.02917625,-0.00497112,0.83150259,-0.35984400,2.13682251,-2.27290251,2.05568417,-1.05659400,2.20284262,-2.72201979,0.00000000,-0.00000000,0.35959867,-0.51247136,0.73952672,-0.55678451
-3.11855928,5.71713651,-4.30220193,0.02982312,-0.00477123,0.86919148,-0.35451189,2.23602443,-2.25862812,2.17089204,-1.03853521,2.28703993,-2.71308850,0.00000000,-0.00000000,0.37359259,-0.51816734,0.77303034,-0.55031861
-3.11255628,5.96491716,-4.26293120,0.03030488,-0.00456957,0.90530299,-0.34885539,2.33358654,-2.23879150,2.28497286,-1.01801283,2.36427606,-2.69759473,0.00000000,-0.00000000,0.38723452,-0.52166479,0.80430706,-0.54322543
-3.10655328,6.20082444,-4.21564765,0.03061815,-0.00437046,0.93974017,-0.34318679,2.42909003,-2.21423630,2.39697989,-0.99547581,2.43329831,-2.67600198,0.00000000,-0.00000000,0.40047186,-0.52283402,0.83298839,-0.53571061
-3.10055028,6.42296487,-4.16177146,0.03076388,-0.00417819,0.97247822,-0.33783165,2.52228258,-2.18589207,2.50609354,-0.97142213,2.49308925,-2.64889173,0.00000000,-0.00000000,0.41328874,-0.52160667,0.85877038,-0.52798930
-3.09454727,6.62990971,-4.10287259,0.03074733,-0.00399682,1.00355829,-0.33312094,2.61306080,-2.15474360,2.61162579,-0.94638450,2.54288402,-2.61693858,0.00000000,-0.00000000,0.42570207,-0.51797973,0.88141873,-0.52027730
-3.08854427,6.82068428,-4.04061858,0.03057781,-0.00383008,1.03307762,-0.32938310,2.70144352,-2.12179955,2.71301727,-0.92091547,2.58217839,-2.58088246,0.00000000,-0.00000000,0.43775577,-0.51201689,0.90077108,-0.51278255
-3.08254127,6.99473659,-3.97672021,0.03026829,-0.00368119,1.06117641,-0.32693656,2.78753752,-2.08806168,2.80982726,-0.89557230,2.61072721,-2.54149901,0.00000000,-0.00000000,0.44951363,-0.50384726,0.91673655,-0.50569739
-3.07653827,7.15188743,-3.91287723,0.02983483,-0.00355283,1.08802235,-0.32608256,2.87149747,-2.05449564,2.90171758,-0.87090213,2.62853382,-2.49956987,0.00000000,-0.00000000,0.46105096,-0.49366150,0.92929254,-0.49919192
-3.07053527,7.29226549,-3.85072631,0.02929591,-0.00344700,1.11379360,-0.32709866,2.95348275,-2.02200453,2.98843123,-0.84742810,2.63583089,-2.45585416,0.00000000,-0.00000000,0.47244575,-0.48170545,0.93847921,-0.49340871
-3.06453227,7.41623185,-3.79179348,0.02867166,-0.00336506,1.13866145,-0.33023294,3.03361387,-1.99140604,3.06976779,-0.82563664,2.63305417,-2.41106263,0.00000000,-0.00000000,0.48376971,-0.46827172,0.94439183,-0.48845921
-3.05852926,7.52429904,-3.73745299,0.02798303,-0.00330766,1.16277384,-0.33569890,3.11193136,-1.96341395,3.14555719,-0.80596651,2.62081050,-2.36583598,0.00000000,-0.00000000,0.49507974,-0.45368963,0.94717176,-0.48442194
-3.05252626,7.61705037,-3.68889412,0.02725095,-0.00327481,1.18624078,-0.34367139,3.18836008,-1.93862452,3.21563420,-0.78879984,2.59984199,-2.32072829,0.00000000,-0.00000000,0.50641045,-0.43831392,0.94699650,-0.48134249
-3.04652326,7.69506501,-3.64709752,0.02649550,-0.00326594,1.20912286,-0.35428328,3.26268170,-1.91750823,3.27981556,-0.77445547,2.57098828,-2.27619638,0.00000000,-0.00000000,0.51776812,-0.42251289,0.94406949,-0.47923534
-3.04052026,7.75885428,-3.61282156,0.02573516,-0.00327996,1.23142367,-0.36762319,3.33451741,-1.90040675,3.33788197,-0.76318474,2.53514904,-2.23259575,0.00000000,-0.00000000,0.52912657,-0.40665646,0.93861027,-0.47808732
-3.03451726,7.80881349,-3.58659926,0.02498617,-0.00331542,1.25308681,-0.38373425,3.40332267,-1.88753521,3.38956665,-0.75516977,2.49324849,-2.19018299,0.00000000,-0.00000000,0.54042531,-0.39110474,0.93084556,-0.47786258
-3.02851426,7.84519298,-3.56874549,0.02426198,-0.00337062,1.27399776,-0.40261382,3.46839478,-1.87898941,3.43455174,-0.75052418,2.44620373,-2.14912443,0.00000000,-0.00000000,0.55156998,-0.37619752,0.92100184,-0.47850860
-3.02251126,7.86809039,-3.55937365,0.02357290,-0.00344377,1.29399067,-0.42421435,3.52889343,-1.87475724,3.47247344,-0.74929621,2.39489843,-2.10951032,0.00000000,-0.00000000,0.56243533,-0.36224528,0.90929956,-0.47996304
-3.01650825,7.87746475,-3.55842076,0.02292584,-0.00353316,1.31285978,-0.44844528,3.58387339,-1.87473385,3.50293606,-0.75147382,2.34016276,-2.07137347,0.00000000,-0.00000000,0.57287041,-0.34952177,0.89594940,-0.48216097
-3.01050525,7.87317159,-3.56567906,0.02232431,-0.00363734,1.33037469,-0.47517611,3.63232779,-1.87873951,3.52553451,-0.75699163,2.28276029,-2.03471095,0.00000000,-0.00000000,0.58270589,-0.33825865,0.88115054,-0.48504200
-3.00450225,7.85501629,-3.58083237,0.02176853,-0.00375524,1.34629853,-0.50424044,3.67323953,-1.88653929,3.53988416,-0.76573908,2.22338197,-1.99950741,0.00000000,-0.00000000,0.59176300,-0.32864214,0.86509079,-0.48855702
-2.99849925,7.82282206,-3.60349486,0.02125566,-0.00388638,1.36040797,-0.53544111,3.70563804,-1.89786362,3.54565635,-0.77756962,2.16264686,-1.96575818,0.00000000,-0.00000000,0.59986364,-0.32081174,0.84794842,-0.49267393
-2.99249625,7.77650755,-3.63324987,0.02078025,-0.00403095,1.37251364,-0.56855629,3.72865783,-1.91242856,3.54261741,-0.79231021,2.10110900,-1.93349064,0.00000000,-0.00000000,0.60684105,-0.31486077,0.82989520,-0.49738231
-2.98649325,7.71616823,-3.66968662,0.02033469,-0.00418999,1.38247951,-0.60334628,3.74159539,-1.92995506,3.53066866,-0.80977072,2.03926918,-1.90278219,0.00000000,-0.00000000,0.61255043,-0.31083881,0.81110030,-0.50269644
-2.98049025,7.64215568,-3.71243252,0.01990985,-0.00436538,1.39024007,-0.63956104,3.74396088,-1.95018613,3.50988466,-0.82975280,1.97759037,-1.87377349,0.00000000,-0.00000000,0.61687893,-0.30875540,0.79173451,-0.50865668
-2.97448724,7.55514874,-3.76117920,0.01949565,-0.00455993,1.39581385,-0.67694798,3.73552138,-1.97290125,3.48054713,-0.85205771,1.91651537,-1.84667595,0.00000000,-0.00000000,0.61975428,-0.30858490,0.77197417,-0.51532891
-2.96848424,7.45621097,-3.81570078,0.01908171,-0.00477736,1.39931256,-0.71525990,3.71633287,-1.99792743,3.44317188,-0.87649274,1.85648500,-1.82177267,0.00000000,-0.00000000,0.62115178,-0.31027210,0.75200461,-0.52280215
-2.96248124,7.34682992,-3.87586325,0.01865795,-0.00502225,1.40094486,-0.75426266,3.68675892,-2.02514641,3.39852676,-0.90287596,1.79795533,-1.79941265,0.00000000,-0.00000000,0.62109898,-0.31373809,0.73202229,-0.53118436
-2.95647824,7.22893462,-3.94162437,0.01821514,-0.00529991,1.40101459,-0.79374221,3.64747479,-2.05449777,3.34763882,-0.93103904,1.74141267,-1.77999838,0.00000000,-0.00000000,0.61967799,-0.31888610,0.71223579,-0.54059658
-2.95047524,7.10488926,-4.01302395,0.01774540,-0.00561622,1.39991330,-0.83351066,3.59945635,-2.08597787,3.29178976,-0.96082809,1.68738505,-1.76396731,0.00000000,-0.00000000,0.61702517,-0.32560691,0.69286513,-0.55116562
-2.94447224,6.97746248,-4.09016516,0.01724255,-0.00597744,1.39810750,-0.87341096,3.54395455,-2.11963461,3.23249917,-0.99210251,1.63644936,-1.75176833,0.00000000,-0.00000000,0.61332820,-0.33378365,0.67413957,-0.56301575
-2.93846923,6.84977300,-4.17318763,0.01670240,-0.00638993,1.39612117,-0.91331987,3.48245643,-2.15555839,3.17149592,-1.02473202,1.58923348,-1.74383432,0.00000000,-0.00000000,0.60882078,-0.34329549,0.65629386,-0.57625964
-2.93246623,6.72521401,-4.26223392,0.01612290,-0.00685987,1.39451457,-0.95314909,3.41663492,-2.19386968,3.11067853,-1.05859200,1.54641330,-1.74055263,0.00000000,-0.00000000,0.60377517,-0.35402045,0.63956325,-0.59098905
-2.92646323,6.60735959,-4.35741123,0.01550418,-0.00739292,1.39386038,-0.99284405,3.34828993,-2.23470371,3.05206621,-1.09355758,1.50870448,-1.74223498,0.00000000,-0.00000000,0.59849291,-0.36583682,0.62417749,-0.60726568
-2.92046023,6.49985768,-4.45875037,0.01484850,-0.00799386,1.39471855,-1.03238071,3.27928379,-2.27819302,2.99774232,-1.12949686,1.47684944,-1.74908864,0.00000000,-0.00000000,0.59329432,-0.37862361,0.61035413,-0.62511272
-2.91445723,6.40631442,-4.56616456,0.01416009,-0.00866629,1.39761096,-1.07176005,3.21147424,-2.32444886,2.94979279,-1.16626370,1.45160008,-1.76119075,0.00000000,-0.00000000,0.58850721,-0.39225977,0.59829171,-0.64450744
-2.90845423,6.33017535,-4.67941043,0.01344489,-0.00941223,1.40299750,-1.11100070,3.14664826,-2.37354202,2.91024193,-1.20369063,1.43369707,-1.77846736,0.00000000,-0.00000000,0.58445525,-0.40662268,0.58816301,-0.66537528
-2.90245123,6.27460855,-4.79805372,0.01271024,-0.01023185,1.41125436,-1.15012996,3.08645975,-2.42548445,2.88098833,-1.24158239,1.42384653,-1.80067856,0.00000000,-0.00000000,0.58144669,-0.42158589,0.58010892,-0.68758587
-2.89644822,6.24239486,-4.92144213,0.01196458,-0.01112319,1.42265587,-1.18917367,3.03237379,-2.48021239,2.86374326,-1.27971070,1.42269524,-1.82741092,0.00000000,-0.00000000,0.57976373,-0.43701648,0.57423325,-0.71095114
-2.89044522,6.23582948,-5.04868735,0.01121703,-0.01208195,1.43736040,-1.22814560,2.98561968,-2.53757210,2.85997410,-1.31781063,1.43080527,-1.85807791,0.00000000,-0.00000000,0.57965301,-0.45277255,0.57059862,-0.73522584
-2.88444222,6.25663870,-5.17865808,0.01047708,-0.01310140,1.45540102,-1.26703688,2.94715446,-2.59730916,2.87085471,-1.35557908,1.44862921,-1.89192876,0.00000000,-0.00000000,0.58131757,-0.46870086,0.56922376,-0.76011053
-2.87843922,6.30591461,-5.30998532,0.00975419,-0.01417228,1.47668115,-1.30580640,2.91763790,-2.65906204,2.89722461,-1.39267572,1.47648687,-1.92806558,0.00000000,-0.00000000,0.58491041,-0.48463525,0.57008223,-0.78525712
-2.87243622,6.38406976,-5.44108076,0.00905750,-0.01528293,1.50097515,-1.34437271,2.89741933,-2.72236066,2.93955807,-1.42872653,1.51454442,-1.96546838,0.00000000,-0.00000000,0.59052992,-0.50039592,0.57310260,-0.81027679
-2.86643322,6.49081266,-5.57016827,0.00839555,-0.01641943,1.52793373,-1.38260813,2.88653628,-2.78663043,2.99794430,-1.46333008,1.56279679,-2.00302706,0.00000000,-0.00000000,0.59821713,-0.51578998,0.57817005,-0.83475009
-2.86043022,6.62514457,-5.69532811,0.00777610,-0.01756588,1.55709369,-1.42033571,2.88472399,-2.85120191,3.07207889,-1.49606659,1.62105404,-2.03957912,0.00000000,-0.00000000,0.60795485,-0.53061334,0.58512913,-0.85823910
-2.85442721,6.78537679,-5.81455258,0.00720591,-0.01870482,1.58789151,-1.45732939,2.89143490,-2.91532607,3.16126683,-1.52650932,1.68893224,-2.07395161,0.00000000,-0.00000000,0.61966848,-0.54465404,0.59378771,-0.88030088
-2.84842421,6.96916739,-5.92581131,0.00669069,-0.01981766,1.61967994,-1.49331753,2.90586643,-2.97819477,3.26443664,-1.55423827,1.76584944,-2.10500551,0.00000000,-0.00000000,0.63322861,-0.55769696,0.60392168,-0.90050216
-2.84242121,7.17357569,-6.02712369,0.00623501,-0.02088530,1.65174704,-1.52799000,2.92699557,-3.03896581,3.38016507,-1.57885530,1.85102689,-2.13168068,0.00000000,-0.00000000,0.64845485,-0.56952990,0.61528038,-0.91843435
-2.83641821,7.39513220,-6.11663543,0.00584236,-0.02188869,1.68333674,-1.56100845,2.95361830,-3.09679166,3.50671137,-1.60000037,1.94349584,-2.15303941,0.00000000,-0.00000000,0.66512116,-0.57995061,0.62759236,-0.93372850
-2.83041521,7.62992183,-6.19269598,0.00551515,-0.02280951,1.71367023,-1.59201943,2.98439219,-3.15085050,3.64206007,-1.61736795,2.04210988,-2.16830661,0.00000000,-0.00000000,0.68296203,-0.58877458,0.64057140,-0.94606948
-2.82441221,7.87367767,-6.25393309,0.00525478,-0.02363083,1.74196743,-1.62066967,3.01788038,-3.20037842,3.78397082,-1.63072282,2.14556271,-2.17690480,0.00000000,-0.00000000,0.70167967,-0.59584311,0.65392250,-0.95520887
-2.81840920,8.12188258,-6.29932079,0.00506178,-0.02433773,1.76746786,-1.64662278,3.05259541,-3.24470098,3.93003391,-1.63991444,2.25241098,-2.17848240,0.00000000,-0.00000000,0.72095172,-0.60103123,0.66734780,-0.96097579
-2.81240620,8.36987594,-6.32823726,0.00493589,-0.02491787,1.78945038,-1.66957634,3.08704142,-3.28326277,4.07772965,-1.64488905,2.36110187,-2.17293378,0.00000000,-0.00000000,0.74043947,-0.60425490,0.68055220,-0.96328544
-2.80640320,8.61296275,-6.34050929,0.00487616,-0.02536201,1.80725127,-1.68927840,3.11975374,-3.31565312,4.22449021,-1.64569866,2.47000459,-2.16041025,0.00000000,-0.00000000,0.75979630,-0.60547715,0.69324865,-0.96214464
-2.80040020,8.84652230,-6.33644037,0.00488109,-0.02566438,1.82028025,-1.70554247,3.14933471,-3.34162677,4.36776198,-1.64250626,2.57744523,-2.14132119,0.00000000,-0.00000000,0.77867612,-0.60471250,0.70516304,-0.95765424
-2.79439720,9.06611393,-6.31682049,0.00494867,-0.02582289,1.82803409,-1.71825988,3.17448528,-3.36111810,4.50506694,-1.63558676,2.68174386,-2.11632515,0.00000000,-0.00000000,0.79674177,-0.60202949,0.71603865,-0.95000813
-2.78839420,9.26757724,-6.28291609,0.00507646,-0.02583932,1.83010771,-1.72740881,3.19403175,-3.37424794,4.63406129,-1.62532323,2.78125283,-2.08631112,0.00000000,-0.00000000,0.81367298,-0.59755088,0.72564018,-0.93948878
-2.78239120,9.44712448,-6.23643980,0.00526165,-0.02571918,1.82620241,-1.73305934,3.20694754,-3.38132235,4.75258998,-1.61219840,2.87439528,-2.05237039,0.00000000,-0.00000000,0.82917393,-0.59145137,0.73375720,-0.92645952
-2.77638819,9.60142305,-6.17950046,0.00550106,-0.02547156,1.81613130,-1.73537393,3.21236987,-3.38282327,4.85873564,-1.59678142,2.95970259,-2.01576025,0.00000000,-0.00000000,0.84298005,-0.58395291,0.74020728,-0.91135365
-2.77038519,9.72766614,-6.11453485,0.00579113,-0.02510879,1.79982194,-1.73460348,3.20961144,-3.37939094,4.95086079,-1.57971037,3.03584955,-1.97786049,0.00000000,-0.00000000,0.85486407,-0.57531755,0.74483852,-0.89466081
-2.76438219,9.82363007,-6.04422366,0.00612792,-0.02464588,1.77731607,-1.73107871,3.19816740,-3.37179901,5.02764240,-1.56167089,3.10168627,-1.94012457,0.00000000,-0.00000000,0.86464097,-0.56583816,0.74753163,-0.87691116
-2.75837919,9.88771707,-5.97139478,0.00650704,-0.02409999,1.74876673,-1.72519757,3.17771794,-3.36092312,5.08809795,-1.54337206,3.15626568,-1.90402723,0.00000000,-0.00000000,0.87217195,-0.55582750,0.74820155,-0.85865788
-2.75237619,9.91898266,-5.89891810,0.00692364,-0.02348975,1.71443287,-1.71740905,3.14812685,-3.34770438,5.13160268,-1.52552025,3.19886585,-1.87101039,0.00000000,-0.00000000,0.87736706,-0.54560582,0.74679853,-0.84045870
-2.74637319,9.91714730,-5.82959604,0.00737236,-0.02283448,1.67467154,-1.70819447,3.10943662,-3.33310940,5.15789763,-1.50879219,3.22900634,-1.84242960,0.00000000,-0.00000000,0.88018661,-0.53548797,0.74330868,-0.82285713
-2.74037019,9.88259211,-5.76605489,0.00784729,-0.02215347,1.62992820,-1.69804700,3.06186047,-3.31808868,5.16708864,-1.49380857,3.24645814,-1.81950305,0.00000000,-0.00000000,0.88064123,-0.52577030,0.73775396,-0.80636421
