energy_ev,total_up,total_down,C_s_up,C_s_down,C_p_up,C_p_down,Cr_p_up,Cr_p_down,Cr_d_up,Cr_d_down,Na_s_up,Na_s_down,S_s_up,S_s_down,S_p_up,S_p_down
-3.43071536,7.29215966,-8.33334961,0.04517868,-0.03997086,0.42638716,-1.07652457,2.98145999,-5.75671815,2.24659422,-1.85613338,0.14812608,-0.28944337,0.08256878,-0.05443765,4.22649056,-4.64711742
-3.42471236,7.00771805,-8.54501343,0.04417297,-0.04021117,0.42459811,-1.07310073,2.87950456,-5.82366347,2.16602767,-1.90315865,0.14414745,-0.29297996,0.07821816,-0.05897981,4.04735417,-4.80709702
-3.41870935,6.70897324,-8.73642688,0.04304074,-0.04019706,0.42175219,-1.06551265,2.77165813,-5.86876173,2.08118012,-1.94729590,0.14050473,-0.29557448,0.07389874,-0.06376235,3.85908764,-4.95757744
-3.41270635,6.39859529,-8.90724036,0.04182133,-0.03993358,0.41774579,-1.05394760,2.65894606,-5.89255458,1.99256523,-1.98833080,0.13730048,-0.29729064,0.06963293,-0.06877329,3.66367085,-5.09806955
-3.40670335,6.07948155,-9.05736083,0.04055649,-0.03943105,0.41252375,-1.03868419,2.54253277,-5.89590300,1.90078456,-2.02610194,0.13464165,-0.29820145,0.06544266,-0.07399385,3.46317821,-5.22815214
-3.40070035,5.75468876,-9.18688626,0.03928904,-0.03870464,0.40607969,-1.02007685,2.42368636,-5.87992913,1.80651558,-2.06048668,0.13263582,-0.29838482,0.06134930,-0.07939768,3.25973044,-5.34744482
-3.39469735,5.42736009,-9.29603991,0.03806153,-0.03777377,0.39845433,-0.99853909,2.30374020,-5.84595417,1.71049671,-2.09138766,0.13138716,-0.29791936,0.05737350,-0.08495051,3.05544573,-5.45558253
-3.38869435,5.10064936,-9.38510944,0.03691478,-0.03666148,0.38973184,-0.97452625,2.18405287,-5.79543560,1.61351002,-2.11872097,0.13099203,-0.29688048,0.05353501,-0.09060997,2.85239187,-5.55219385
-3.38269135,4.77764506,-9.45439465,0.03588656,-0.03539359,0.38003450,-0.94851859,2.06596761,-5.72990726,1.51636211,-2.14240678,0.13153454,-0.29533705,0.04985231,-0.09632579,2.65254078,-5.63688510
-3.37668834,4.46129663,-9.50416761,0.03501025,-0.03399789,0.36951582,-0.92100560,1.95077287,-5.65092508,1.41986403,-2.16236313,0.13308214,-0.29334898,0.04634228,-0.10204036,2.45772684,-5.70923164
-3.37068534,4.15434553,-9.53464739,0.03431378,-0.03250328,0.35835266,-0.89247183,1.83966507,-5.56002089,1.32481083,-2.17850327,0.13568151,-0.29096556,0.04301986,-0.10768972,2.26961024,-5.76877759
-3.36468234,3.85926344,-9.54599080,0.03381857,-0.03093899,0.34673641,-0.86338508,1.73371500,-5.45866604,1.23196177,-2.19073665,0.13935479,-0.28822496,0.03989761,-0.11320485,2.08964646,-5.81504410
-3.35867934,3.57819963,-9.53829914,0.03353886,-0.02933378,0.33486411,-0.83418694,1.63383894,-5.34824580,1.14202176,-2.19897328,0.14409661,-0.28515466,0.03698540,-0.11851334,1.91906256,-5.84754604
-3.35267634,3.31293932,-9.51163980,0.03348113,-0.02771534,0.32292947,-0.80528593,1.54077541,-5.23004459,1.05562490,-2.20313119,0.14987179,-0.28177288,0.03429009,-0.12354135,1.75884091,-5.86581614
-3.34667334,3.06487419,-9.46608031,0.03364387,-0.02610974,0.31111457,-0.77705308,1.45506850,-5.10524165,0.97332072,-2.20314605,0.15661405,-0.27809083,0.03181528,-0.12821577,1.60971064,-5.86943487
-3.34067034,2.83498607,-9.40173161,0.03401762,-0.02454101,0.29958246,-0.74981990,1.37705810,-4.97491580,0.89556366,-2.19898212,0.16422584,-0.27411563,0.02956120,-0.13246644,1.47214671,-5.85806420
-3.33466733,2.62384405,-9.31879651,0.03458523,-0.02303093,0.28847101,-0.72387809,1.30687755,-4.84005752,0.82270607,-2.19064358,0.17257926,-0.26985369,0.02752463,-0.13622844,1.34637656,-5.83148270
-3.32866433,2.43161489,-9.21761892,0.03532242,-0.02159886,0.27788823,-0.69948090,1.24445858,-4.70158630,0.75499508,-2.17818500,0.18151829,-0.26531422,0.02569902,-0.13944428,1.23239357,-5.78961944
-3.32266133,2.25808607,-9.09872935,0.03619862,-0.02026173,0.26790939,-0.67684527,1.18954323,-4.56037071,0.69257317,-2.16172005,0.19086212,-0.26051274,0.02407460,-0.14206578,1.12997680,-5.73258403
-3.31665833,2.10270022,-8.96288248,0.03717795,-0.01903418,0.25857574,-0.65615458,1.14170238,-4.41724904,0.63548260,-2.14142742,0.20040966,-0.25547416,0.02263874,-0.14405572,1.03871597,-5.66069050
-3.31065533,1.96459953,-8.81108315,0.03822044,-0.01792865,0.24989512,-0.63756128,1.10035996,-4.27304805,0.58367296,-2.11755329,0.20994509,-0.25023536,0.02137632,-0.14538911,0.95804071,-5.57447292
-3.30465233,1.84267805,-8.64459790,0.03928340,-0.01695566,0.24184408,-0.62118913,1.06482179,-4.12859790,0.53701192,-2.09040980,0.21924412,-0.24484694,0.02027015,-0.14605385,0.88725281,-5.47469115
-3.29864932,1.73563977,-8.46495027,0.04032284,-0.01612400,0.23437153,-0.60713461,1.03430797,-3.98474185,0.49529811,-2.06036929,0.22808099,-0.23937403,0.01930160,-0.14605105,0.82556033,-5.36232601
-3.29264632,1.64205999,-8.27389928,0.04129494,-0.01544098,0.22740354,-0.59546748,1.00798734,-3.84233949,0.45827592,-2.02785452,0.23623570,-0.23389606,0.01845107,-0.14539472,0.77211220,-5.23856340
-3.28664332,1.56044777,-8.07340164,0.04215755,-0.01491256,0.22084902,-0.58623012,0.98501266,-3.70226309,0.42565117,-1.99332507,0.24350133,-0.22850551,0.01769868,-0.14411102,0.72603228,-5.10476810
-3.28064032,1.48930670,-7.86555939,0.04287154,-0.01454354,0.21460596,-0.57943604,0.96455507,-3.56538714,0.39710724,-1.95726077,0.24969106,-0.22330553,0.01702479,-0.14223700,0.68645158,-4.96244819
-3.27463732,1.42719202,-7.65255582,0.04340212,-0.01433756,0.20856781,-0.57506746,0.94583641,-3.43257169,0.37232074,-1.92014291,0.25464466,-0.21840666,0.01641058,-0.13981903,0.65253767,-4.81321198
-3.26863432,1.37276192,-7.43658311,0.04371986,-0.01429712,0.20262979,-0.57307237,0.92815815,-3.30464053,0.35097618,-1.88243442,0.25823403,-0.21392273,0.01583856,-0.13691087,0.62352045,-4.65871963
-3.26263132,1.32482121,-7.21976606,0.04380165,-0.01442342,0.19669460,-0.57336135,0.91092585,-3.18235568,0.33277902,-1.84456014,0.26036768,-0.20996615,0.01529301,-0.13357157,0.59871354,-4.50063200
-3.25662831,1.28235612,-7.00408620,0.04363132,-0.01471624,0.19067752,-0.57580462,0.89366819,-3.06638995,0.31746678,-1.80688829,0.26099383,-0.20664282,0.01476027,-0.12986333,0.57753076,-4.34055950
-3.25062531,1.24455926,-6.79131080,0.04319998,-0.01517364,0.18451043,-0.58022974,0.87605007,-2.95729949,0.30481755,-1.76971447,0.26010203,-0.20404692,0.01422908,-0.12584935,0.55949747,-4.18001347
-3.24462231,1.21084413,-6.58293090,0.04250616,-0.01579173,0.17814478,-0.58642018,0.85787925,-2.85549813,0.29465601,-1.73324896,0.25772323,-0.20225586,0.01369065,-0.12159182,0.54425658,-4.02036282
-3.23861931,1.18084930,-6.38011201,0.04155564,-0.01656432,0.17155334,-0.59411547,0.83910671,-2.76123548,0.28685661,-1.69760829,0.25392823,-0.20132563,0.01313874,-0.11715016,0.53156943,-3.86279786
-3.23261631,1.15443254,-6.18366016,0.04036103,-0.01748269,0.16473071,-0.60301279,0.81982075,-2.67458026,0.28134409,-1.66281155,0.24882467,-0.20128680,0.01256960,-0.11257953,0.52131168,-3.70830318
-3.22661331,1.13165572,-5.99400512,0.03894110,-0.01853529,0.15769275,-0.61277054,0.80023545,-2.59541023,0.27809133,-1.62878169,0.24255261,-0.20214145,0.01198185,-0.10792969,0.51346488,-3.55764054
-3.22061031,1.11276155,-5.81120175,0.03731997,-0.01970759,0.15047483,-0.62301373,0.78067426,-2.52340958,0.27711489,-1.59535181,0.23527904,-0.20386110,0.01137622,-0.10324423,0.50810408,-3.41134246
-3.21460730,1.09814364,-5.63494904,0.03552612,-0.02098199,0.14312937,-0.63334119,0.76154946,-2.45807431,0.27846854,-1.56227610,0.22719142,-0.20638592,0.01075530,-0.09856018,0.50538235,-3.26971626
-3.20860430,1.08831151,-5.46462559,0.03359126,-0.02233784,0.13572258,-0.64333453,0.74333883,-2.39872556,0.28223513,-1.52924474,0.21849063,-0.20962512,0.01012319,-0.09390795,0.50551289,-3.13285805
-3.20260130,1.08385207,-5.29933941,0.03154922,-0.02375163,0.12833078,-0.65256838,0.72656042,-2.34453052,0.28851726,-1.49590213,0.20938370,-0.21345871,0.00948517,-0.08931162,0.50874955,-3.00067523
-3.19659830,1.08538958,-5.13798905,0.02943483,-0.02519726,0.12103649,-0.66062170,0.71174674,-2.29453011,0.29742722,-1.46186718,0.20007653,-0.21774048,0.00884731,-0.08478941,0.51536669,-2.87291615
-3.19059530,1.09354567,-4.97933266,0.02728276,-0.02664652,0.11392455,-0.66708958,0.69941949,-2.24767213,0.30907667,-1.42675479,0.19076701,-0.22230214,0.00821613,-0.08035447,0.52563900,-2.74920483
-3.18459230,1.10890101,-4.82206117,0.02512655,-0.02806964,0.10707847,-0.67159508,0.69006577,-2.20284850,0.32356652,-1.39019726,0.18163873,-0.22695849,0.00759825,-0.07601567,0.53982215,-2.62907879
-3.17858929,1.13196025,-4.66487174,0.02299769,-0.02943601,0.10057709,-0.67380065,0.68411688,-2.15893488,0.34097736,-1.35186450,0.17285560,-0.23151330,0.00700007,-0.07177855,0.55813489,-2.51202776
-3.17258629,1.16312120,-4.50653793,0.02092490,-0.03071498,0.09449190,-0.67341844,0.68193028,-2.11483087,0.36136094,-1.31148215,0.16455755,-0.23576587,0.00642755,-0.06764624,0.58074320,-2.39753131
-3.16658329,1.20264961,-4.34597306,0.01893350,-0.03187668,0.08888500,-0.67021928,0.68377545,-2.06949900,0.38473304,-1.26884659,0.15685738,-0.23951774,0.00588593,-0.06362029,0.60774696,-2.28509364
-3.16058029,1.25065998,-4.18228412,0.01704503,-0.03289294,0.08380774,-0.66403963,0.68982392,-2.02200083,0.41106784,-1.22383633,0.14983886,-0.24257956,0.00537967,-0.05970148,0.63916945,-2.17427384
-3.15457729,1.30710324,-4.01481404,0.01527699,-0.03373815,0.07930021,-0.65478654,0.70014380,-1.97152858,0.44029433,-1.17641923,0.14355613,-0.24477751,0.00491223,-0.05589040,0.67495010,-2.06471053
-3.14857429,1.37176137,-3.84317080,0.01364272,-0.03439002,0.07539142,-0.64244005,0.71469872,-1.91743106,0.47229462,-1.12665543,0.13803427,-0.24595927,0.00448611,-0.05218799,0.71494049,-1.95614016
-3.14257129,1.44424916,-3.66724293,0.01215149,-0.03483041,0.07210024,-0.62705324,0.73335110,-1.85923297,0.50690455,-1.07469604,0.13327096,-0.24599915,0.00410281,-0.04859584,0.75890381,-1.84840845
-3.13656828,1.52402306,-3.48720122,0.01080870,-0.03504582,0.06943695,-0.60874973,0.75586949,-1.79664676,0.54391652,-1.02077776,0.12923912,-0.24480220,0.00376285,-0.04511640,0.80651774,-1.74147509
-3.13056528,1.61039673,-3.30348772,0.00961611,-0.03502787,0.06740536,-0.58771892,0.78193960,-1.72957707,0.58308463,-0.96521400,0.12589031,-0.24230716,0.00346588,-0.04175297,0.85738073,-1.63541208
-3.12456228,1.70256309,-3.11679306,0.00857226,-0.03477358,0.06600528,-0.56420915,0.81117848,-1.65811767,0.62413217,-0.90838307,0.12315869,-0.23848806,0.00321079,-0.03850968,0.91102154,-1.53039628
-3.11855928,1.79962218,-2.92802436,0.00767289,-0.03428540,0.06523540,-0.53851909,0.84315151,-1.58254140,0.66676123,-0.85071418,0.12096539,-0.23335462,0.00299579,-0.03539128,0.96691187,-1.42669726
-3.11255628,1.90061435,-2.73826549,0.00691138,-0.03357108,0.06509621,-0.51098779,0.87739137,-1.50328393,0.71066458,-0.79267199,0.11922302,-0.22695122,0.00281862,-0.03240289,1.02448195,-1.32466137
-3.10655328,2.00455806,-2.54873243,0.00627928,-0.03264338,0.06559301,-0.48198387,0.91341872,-1.42092235,0.75553934,-0.73474059,0.11784016,-0.21935468,0.00267663,-0.02954976,1.08313870,-1.22469331
-3.10055028,2.11049130,-2.36072603,0.00576675,-0.03151958,0.06673882,-0.45189421,0.95076368,-1.33614975,0.80110240,-0.67740759,0.11672573,-0.21067103,0.00256698,-0.02683693,1.14228626,-1.12723636
-3.09454727,2.21751592,-2.17558450,0.00536304,-0.03022082,0.06855695,-0.42111268,0.98898782,-1.24974720,0.84710723,-0.62114918,0.11579289,-0.20103124,0.00248678,-0.02426896,1.20134834,-1.03275238
-3.08854427,2.32484350,-1.99463802,0.00505694,-0.02877135,0.07108334,-0.39002940,1.02770583,-1.16255442,0.89336146,-0.56641654,0.11496263,-0.19058639,0.00243321,-0.02184966,1.25979212,-0.94170270
-3.08254127,2.43184159,-1.81916709,0.00483719,-0.02719773,0.07436831,-0.35902071,1.06660632,-1.07544063,0.93974497,-0.51362429,0.11416674,-0.17950231,0.00240367,-0.01958187,1.31715279,-0.85453067
-3.07653827,2.53807895,-1.65036650,0.00469284,-0.02552792,0.07847778,-0.32844047,1.10547124,-0.98927662,0.98622762,-0.46314125,0.11335019,-0.16795406,0.00239591,-0.01746729,1.37305843,-0.77164679
-3.07053527,2.64336798,-1.48931575,0.00461359,-0.02379043,0.08349389,-0.29861262,1.14419316,-0.90490935,1.03288602,-0.41528362,0.11247289,-0.15612046,0.00240811,-0.01550636,1.42725403,-0.69341660
-3.06453227,2.74780262,-1.33695686,0.00459007,-0.02201346,0.08951477,-0.26982551,1.18278986,-0.82313981,1.07991837,-0.37031083,0.11151080,-0.14417890,0.00243897,-0.01369820,1.47962399,-0.62015202
-3.05852926,2.85178993,-1.19407976,0.00461409,-0.02022412,0.09665366,-0.24232777,1.22141559,-0.74470490,1.12765657,-0.32842382,0.11045644,-0.13230061,0.00248779,-0.01204062,1.53021206,-0.55210598
-3.05252626,2.95607306,-1.06131526,0.00467883,-0.01844778,0.10503717,-0.21632595,1.26036843,-0.67026374,1.17657457,-0.28976568,0.10931877,-0.12064656,0.00255455,-0.01053014,1.57923747,-0.48947032
-3.04652326,3.06174402,-0.93913503,0.00477900,-0.01670746,0.11480278,-0.19198377,1.30009312,-0.60038847,1.22729195,-0.25442436,0.10812256,-0.10936414,0.00263989,-0.00916213,1.62710645,-0.43237689
-3.04052026,3.17024406,-0.82785800,0.00491094,-0.01502342,0.12609552,-0.16942281,1.34117899,-0.53555965,1.28057202,-0.22243710,0.10690722,-0.09858464,0.00274518,-0.00793088,1.67441777,-0.38090121
-3.03451726,3.28335024,-0.72766213,0.00507270,-0.01341287,0.13906402,-0.14872459,1.38435250,-0.47616569,1.33731333,-0.19379625,0.10572523,-0.08842154,0.00287249,-0.00682980,1.72196156,-0.33506850
-3.02851426,3.40314694,-0.63860046,0.00526404,-0.01188979,0.15385586,-0.12993365,1.43046421,-0.42250619,1.39853432,-0.16845596,0.10464011,-0.07896962,0.00302459,-0.00585158,1.77071044,-0.29486138
-3.02251126,3.53198144,-0.56062019,0.00548643,-0.01046488,0.17061252,-0.11306150,1.48047015,-0.37479818,1.46535040,-0.14633958,0.10372420,-0.07030487,0.00320491,-0.00498835,1.82180250,-0.26022870
-3.01650825,3.67240361,-0.49358358,0.00574296,-0.00914568,0.18946390,-0.09809113,1.53540768,-0.33318486,1.53894370,-0.12734709,0.10305605,-0.06248493,0.00341747,-0.00423189,1.87651570,-0.23109500
-3.01050525,3.82709022,-0.43728953,0.00603824,-0.00793671,0.21052279,-0.08498187,1.59636635,-0.29774583,1.62052558,-0.11136249,0.10271771,-0.05555017,0.00366682,-0.00357377,1.93623390,-0.20737000
-3.00450225,3.99875535,-0.39149454,0.00637825,-0.00683977,0.23387939,-0.07367425,1.66445427,-0.26850824,1.71129268,-0.09826068,0.10279185,-0.04952510,0.00395796,-0.00300555,2.00240494,-0.18895755
-2.99849925,4.19004911,-0.35593226,0.00677014,-0.00585424,0.25959603,-0.06409484,1.74076108,-0.24545790,1.81237768,-0.08791369,0.10335885,-0.04442003,0.00429618,-0.00251890,2.07649167,-0.17576378
-2.99249625,4.40344794,-0.33033074,0.00722202,-0.00497743,0.28770263,-0.05616062,1.82631855,-0.22854981,1.92479619,-0.08019593,0.10449395,-0.04023286,0.00468701,-0.00210573,2.15991738,-0.16770387
-2.98649325,4.64114003,-0.31442665,0.00774275,-0.00420500,0.31819273,-0.04978304,1.92206022,-0.21771756,2.04939190,-0.07498856,0.10626444,-0.03695089,0.00513602,-0.00175830,2.25400728,-0.16470732
-2.98049025,4.90491078,-0.30797617,0.00834160,-0.00353129,0.35102065,-0.04487138,2.02878160,-0.21288102,2.18678200,-0.07218264,0.10872704,-0.03455244,0.00564869,-0.00146930,2.35992830,-0.16672151
-2.97448724,5.19603285,-0.31076217,0.00902804,-0.00294976,0.38609974,-0.04133548,2.14710256,-0.21395208,2.33730561,-0.07168131,0.11192565,-0.03300836,0.00623029,-0.00123190,2.47862964,-0.17371335
-2.96848424,5.51516635,-0.32259772,0.00981148,-0.00245327,0.42330203,-0.03908785,2.27743351,-0.22083832,2.50097763,-0.07340080,0.11588932,-0.03228327,0.00688567,-0.00103981,2.61078658,-0.18566914
-2.96248124,5.86227406,-0.34332602,0.01070095,-0.00203442,0.46245914,-0.03804504,2.41994691,-0.23344445,2.67745085,-0.07727045,0.12063074,-0.03233648,0.00761911,-0.00088727,2.75675043,-0.20259272
-2.95647824,6.23655671,-0.37281688,0.01170493,-0.00168582,0.50336475,-0.03812836,2.57455551,-0.25167175,2.86598851,-0.08323187,0.12614522,-0.03312273,0.00843422,-0.00076909,2.91650709,-0.22450188
-2.95047524,6.63641248,-0.41096045,0.01283112,-0.00140032,0.54577831,-0.03926403,2.74089844,-0.27541562,3.06544974,-0.09123728,0.13241022,-0.03459254,0.00933373,-0.00068059,3.08964664,-0.25142356
-2.94447224,7.05942415,-0.45765839,0.01408625,-0.00117119,0.58943003,-0.04138287,2.91833594,-0.30456169,3.27428932,-0.10124727,0.13938547,-0.03669253,0.01031938,-0.00061764,3.27534603,-0.28338775
-2.93846923,7.50237600,-0.51281328,0.01547596,-0.00099226,0.63402683,-0.04441948,3.10595322,-0.33898072,3.49057314,-0.11322801,0.14701377,-0.03936543,0.01139183,-0.00057655,3.47236633,-0.32042067
-2.93246623,7.96130156,-0.57631687,0.01700476,-0.00085800,0.67925916,-0.04831121,3.30257333,-0.37852298,3.71200949,-0.12714821,0.15522233,-0.04255012,0.01255056,-0.00055411,3.67906543,-0.36253746
-2.92646323,8.43156155,-0.64803775,0.01867592,-0.00076365,0.72480810,-0.05299691,3.50677882,-0.42301238,3.93599608,-0.14297595,0.16392477,-0.04618161,0.01379377,-0.00054749,3.89342645,-0.40973465
-2.92046023,8.90794999,-0.72780921,0.02049150,-0.00070520,0.77035279,-0.05841564,3.71694112,-0.47224094,4.15968151,-0.16067542,0.17302353,-0.05019113,0.01511840,-0.00055424,4.11310128,-0.46198286
-2.91445723,9.38482525,-0.81541789,0.02245240,-0.00067945,0.81557743,-0.06450541,3.93125678,-0.52596413,4.38003939,-0.18020390,0.18241280,-0.05450633,0.01652011,-0.00057222,4.33546800,-0.51922001
-2.90845423,9.85626101,-0.91059386,0.02455835,-0.00068399,0.86017788,-0.07120212,4.14778876,-0.58389750,4.59395239,-0.20150898,0.19198168,-0.05905166,0.01799329,-0.00059957,4.55770016,-0.58134534
-2.90245123,10.31621163,-1.01300262,0.02680806,-0.00071723,0.90386735,-0.07843871,4.36451146,-0.64571486,4.79830313,-0.22452619,0.20161748,-0.06374905,0.01953120,-0.00063470,4.77684547,-0.64821456
-2.89644822,10.75868510,-1.12223963,0.02919922,-0.00077836,0.94638102,-0.08614476,4.57935741,-0.71104862,4.99006814,-0.24917716,0.21120906,-0.06851871,0.02112602,-0.00067622,4.98991072,-0.71963637
-2.89044522,11.17791685,-1.23782769,0.03172861,-0.00086735,0.98747952,-0.09424646,4.79026416,-0.77949228,5.16641118,-0.27536840,0.22064993,-0.07328032,0.02276909,-0.00072295,5.19394959,-0.79537060
-2.88444222,11.56853706,-1.35921765,0.03439210,-0.00098499,1.02695100,-0.10266707,4.99521952,-0.85060533,5.32477176,-0.30299071,0.22984116,-0.07795435,0.02445103,-0.00077389,5.38614986,-0.87512820
-2.87843922,11.92572497,-1.48579255,0.03718469,-0.00113286,1.06461209,-0.11132799,5.19230384,-0.92392080,5.46294532,-0.33191944,0.23869366,-0.08246359,0.02616207,-0.00082822,5.56391649,-0.95857313
-2.87243622,12.24534411,-1.61687567,0.04010051,-0.00131337,1.10030759,-0.12015032,5.37972814,-0.99895518,5.57915149,-0.36201551,0.24713002,-0.08673486,0.02789229,-0.00088528,5.72494733,-1.04532650
-2.86643322,12.52405324,-1.75174225,0.04313274,-0.00152982,1.13390931,-0.12905703,5.55586725,-1.07522087,5.67208769,-0.39312729,0.25508563,-0.09070070,0.02963196,-0.00094460,5.86729849,-1.13497283
-2.86043022,12.75938942,-1.88963527,0.04627359,-0.00178644,1.16531418,-0.13797562,5.71928741,-1.15224085,5.74096601,-0.42509342,0.26250913,-0.09430116,0.03137188,-0.00100588,5.98943717,-1.22706863
-2.85442721,12.94982059,-2.02978487,0.04951418,-0.00208848,1.19444193,-0.14684127,5.86876813,-1.22956538,5.78553187,-0.45774641,0.26936217,-0.09748541,0.03310375,-0.00106901,6.09028007,-1.32115321
-2.84842421,13.09476676,-2.17143135,0.05284445,-0.00244225,1.22123276,-0.15560049,6.00331843,-1.30679032,5.80606424,-0.49091723,0.27561855,-0.10021320,0.03482052,-0.00113411,6.16921637,-1.41676171
-2.84242121,13.19459028,-2.31385140,0.05625307,-0.00285527,1.24564511,-0.16421491,6.12218762,-1.38357669,5.80335770,-0.52444062,0.28126276,-0.10245620,0.03651675,-0.00120152,6.22611495,-1.51344011
-2.83641821,13.25055686,-2.45638687,0.05972741,-0.00333635,1.26765393,-0.17266543,6.22487110,-1.45967083,5.77868762,-0.55816116,0.28628819,-0.10419886,0.03818893,-0.00127183,6.26131607,-1.61076195
-2.83041521,13.26477015,-2.59847547,0.06325343,-0.00389564,1.28724957,-0.18095625,6.31111153,-1.53492471,5.73376035,-0.59193997,0.29069501,-0.10543912,0.03983571,-0.00134592,6.27560858,-1.70834642
-2.82441221,13.24008367,-2.73968246,0.06681573,-0.00454475,1.30443731,-0.18911892,6.38089585,-1.60931541,5.67065102,-0.62566176,0.29448793,-0.10618865,0.04145810,-0.00142494,6.27019383,-1.80587728
-2.81840920,13.17999422,-2.87973218,0.07039757,-0.00529678,1.31923773,-0.19721588,6.43444837,-1.68296318,5.59173171,-0.65924220,0.29767415,-0.10647274,0.04305957,-0.00151037,6.24663828,-1.90312194
-2.81240620,13.08852142,-3.01853809,0.07398103,-0.00616636,1.33168751,-0.20534369,6.47222011,-1.75614700,5.49959327,-0.69263516,0.30026136,-0.10632984,0.04464598,-0.00160400,6.20681670,-1.99994991
-2.80640320,12.97007782,-3.15622991,0.07754709,-0.00716955,1.34184085,-0.21363528,6.49487448,-1.82931686,5.39696384,-0.72583961,0.30225628,-0.10581074,0.04622543,-0.00170797,6.15284829,-2.09634981
-2.80040020,12.82933417,-3.29317626,0.08107586,-0.00832382,1.34977091,-0.22226148,6.50326905,-1.90310156,5.28662707,-0.75890585,0.30366352,-0.10497742,0.04780795,-0.00182471,6.08702781,-2.19244385
-2.79439720,12.67108374,-3.43000120,0.08454681,-0.00964784,1.35557117,-0.23143125,6.49843330,-1.97831131,5.17134309,-0.79194072,0.30448509,-0.10390168,0.04940502,-0.00195698,6.01175399,-2.28849888
-2.78839420,12.50010940,-3.56759303,0.08793900,-0.01116120,1.35935632,-0.24139066,6.48154218,-2.05593392,5.05377437,-0.82511140,0.30472034,-0.10266348,0.05102899,-0.00210781,5.92945728,-2.38493295
-2.78239120,12.32105656,-3.70710406,0.09123130,-0.01288413,1.36126240,-0.25242036,6.45388525,-2.13712416,4.93641872,-0.85864751,0.30436643,-0.10134915,0.05269230,-0.00228047,5.84252886,-2.48231654
-2.77638819,12.13831468,-3.84993998,0.09440265,-0.01483697,1.36144584,-0.26483151,6.41683157,-2.22318532,4.82155096,-0.89284118,0.30341934,-0.10004946,0.05440666,-0.00247837,5.75325264,-2.58136762
-2.77038519,11.95590971,-3.99773816,0.09743218,-0.01703973,1.36008141,-0.27896006,6.37179072,-2.31554291,4.71117434,-0.92804495,0.30187500,-0.09885766,0.05618212,-0.00270506,5.66374200,-2.68294007
-2.76438219,11.77740941,-4.15233443,0.10029938,-0.01951137,1.35735881,-0.29515938,6.32017046,-2.41571045,4.60698268,-0.96466728,0.29973081,-0.09786741,0.05802612,-0.00296402,5.57588269,-2.78800513
-2.75837919,11.60584339,-4.31571842,0.10298419,-0.02226911,1.35347806,-0.31379146,6.26333233,-2.52524752,4.51033337,-1.00316563,0.29698709,-0.09717080,0.05994254,-0.00325866,5.49128335,-2.89762606
-2.75237619,11.44363968,-4.48997833,0.10546699,-0.02532770,1.34864392,-0.33521664,6.20254655,-2.64571119,4.42223163,-1.04403728,0.29364848,-0.09685636,0.06193084,-0.00359209,5.41123494,-3.01292634
-2.74637319,11.29257924,-4.67723641,0.10772864,-0.02869850,1.34305949,-0.35978229,6.13894814,-2.77860171,4.34332568,-1.08780787,0.28972508,-0.09700716,0.06398531,-0.00396706,5.33668021,-3.13505229
-2.74037019,11.15377019,-4.87957704,0.10975041,-0.03238873,1.33691961,-0.38781073,6.07349626,-2.92530440,4.27391280,-1.13501823,0.28523327,-0.09769897,0.06609454,-0.00438576,5.26819452,-3.26513129
-2.73436718,11.02764290,-5.09896987,0.11151396,-0.03640054,1.33040436,-0.41958672,6.00693927,-3.08702955,4.21395568,-1.18620962,0.28019613,-0.09899855,0.06824105,-0.00484970,5.20597862,-3.40422705
-2.72836418,10.91396734,-5.33719101,0.11300134,-0.04073031,1.32367337,-0.45534507,5.93978761,-3.26475291,4.16310862,-1.24190798,0.27464342,-0.10096208,0.07040125,-0.00535955,5.14986433,-3.55329372
-2.72236118,10.81189310,-5.59574523,0.11419503,-0.04536789,1.31686139,-0.49525889,5.87229672,-3.45915909,4.12075290,-1.30260771,0.26861109,-0.10363367,0.07254572,-0.00591503,5.09933339,-3.71313070
-2.71635818,10.72001261,-5.87579264,0.11507805,-0.05029604,1.31007561,-0.53942892,5.80446179,-3.67059080,4.08604056,-1.36875544,0.26214043,-0.10704409,0.07463969,-0.00651479,5.05354945,-3.88434018
-2.71035518,10.63644661,-6.17808285,0.11563422,-0.05549001,1.30339521,-0.58787459,5.73602552,-3.89900638,4.05794548,-1.44073435,0.25527687,-0.11120969,0.07664399,-0.00715636,5.01140283,-4.06728917
-2.70435218,10.55895064,-6.50289974,0.11584842,-0.06091729,1.29687338,-0.64052728,5.66649955,-4.14394813,4.03532078,-1.51884949,0.24806866,-0.11613146,0.07851611,-0.00783607,4.97156694,-4.26207781
-2.69834917,10.48503985,-6.85001924,0.11570713,-0.06653763,1.29054184,-0.69722609,5.59519939,-4.40452348,4.01696089,-1.60331457,0.24056532,-0.12179447,0.08021168,-0.00854911,4.93256492,-4.46851541
-2.69234617,10.41212855,-7.21868207,0.11519893,-0.07230321,1.28441792,-0.75771673,5.52129169,-4.67940048,4.00166673,-1.69424046,0.23281626,-0.12816742,0.08168600,-0.00928956,4.89284428,-4.68610518
-2.68634317,10.33767985,-7.60758266,0.11431518,-0.07815917,1.27851377,-0.82165349,5.44385222,-4.96681876,3.98831190,-1.79162574,0.22486950,-0.13520264,0.08289574,-0.01005051,4.85085700,-4.91403829
