energy_ev,total_up,total_down,Cr_p_up,Cr_p_down,Cr_d_up,Cr_d_down,Mg_p_up,Mg_p_down,Mg_d_up,Mg_d_down,N_s_up,N_s_down,N_p_up,N_p_down,S_s_up,S_s_down,S_p_up,S_p_down
-2.82441221,1.97208625,-0.87218888,0.23037476,-0.17292408,1.52371259,-0.28428618,0.42253749,-0.22709439,0.00000000,-0.00000000,0.00185387,-0.00114959,0.04968188,-0.18085747,0.02597708,-0.01860564,0.22368763,-0.27261487
-2.81840920,2.00633829,-0.88685662,0.23652346,-0.17549261,1.54427943,-0.29349678,0.43832476,-0.23753064,0.00000000,-0.00000000,0.00203095,-0.00118432,0.04952923,-0.17875576,0.02765648,-0.01887918,0.22567893,-0.27141144
-2.81240620,2.03947918,-0.89722845,0.24251596,-0.17714147,1.56344496,-0.30146606,0.45404280,-0.24707096,0.00000000,-0.00000000,0.00221158,-0.00121326,0.04951052,-0.17562144,0.02931977,-0.01905938,0.22775146,-0.26864835
-2.80640320,2.07056408,-0.90309264,0.24820363,-0.17784135,1.58066577,-0.30804661,0.46931632,-0.25554344,0.00000000,-0.00000000,0.00239330,-0.00123594,0.04958122,-0.17149443,0.03093740,-0.01914396,0.22978886,-0.26436026
-2.80040020,2.09856993,-0.90432083,0.25343018,-0.17758011,1.59534166,-0.31311292,0.48375282,-0.26279039,0.00000000,-0.00000000,0.00257336,-0.00125198,0.04969481,-0.16643828,0.03247872,-0.01913202,0.23166530,-0.25861611
-2.79439720,2.12242859,-0.90086971,0.25803670,-0.17636286,1.60683514,-0.31656474,0.49695501,-0.26867304,0.00000000,-0.00000000,0.00274886,-0.00126107,0.04980453,-0.16053733,0.03391290,-0.01902404,0.23324978,-0.25151599
-2.78839420,2.14106385,-0.89278109,0.26186703,-0.17421150,1.61449434,-0.31833008,0.50853385,-0.27307588,0.00000000,-0.00000000,0.00291676,-0.00126306,0.04986503,-0.15389332,0.03520979,-0.01882193,0.23441064,-0.24318721
-2.78239120,2.15343084,-0.88018020,0.26477326,-0.17116406,1.61767825,-0.31836767,0.51812173,-0.27591061,0.00000000,-0.00000000,0.00307401,-0.00125787,0.04983390,-0.14662162,0.03634090,-0.01852895,0.23502029,-0.23377970
-2.77638819,2.15855622,-0.86327244,0.26662120,-0.16727357,1.61578330,-0.31666877,0.52538529,-0.27711953,0.00000000,-0.00000000,0.00321761,-0.00124556,0.04967309,-0.13884738,0.03728029,-0.01814969,0.23495983,-0.22346125
-2.77038519,2.15557735,-0.84233870,0.26729545,-0.16260674,1.60826981,-0.31325820,0.53003718,-0.27667805,0.00000000,-0.00000000,0.00334474,-0.00122630,0.04935005,-0.13070155,0.03800545,-0.01768999,0.23412347,-0.21241235
-2.76438219,2.14377844,-0.81772922,0.26670395,-0.15724233,1.59468722,-0.30819469,0.53184645,-0.27459635,0.00000000,-0.00000000,0.00345279,-0.00120037,0.04883865,-0.12231712,0.03849805,-0.01715687,0.23242248,-0.20082129
-2.75837919,2.12262207,-0.78985634,0.26478175,-0.15126936,1.57469663,-0.30157020,0.53064686,-0.27092006,0.00000000,-0.00000000,0.00353950,-0.00116817,0.04811988,-0.11382561,0.03874458,-0.01655840,0.22978861,-0.18887939
-2.75237619,2.09177450,-0.75918611,0.26149385,-0.14478518,1.54808958,-0.29350848,0.52634301,-0.26572980,0.00000000,-0.00000000,0.00360300,-0.00113019,0.04718221,-0.10535393,0.03873682,-0.01590359,0.22617673,-0.17677654
-2.74637319,2.05112345,-0.72622905,0.25683690,-0.13789345,1.51480197,-0.28416271,0.51891372,-0.25913968,0.00000000,-0.00000000,0.00364192,-0.00108700,0.04602165,-0.09702177,0.03847212,-0.01520222,0.22156662,-0.16469737
-2.74037019,2.00078749,-0.69153013,0.25083990,-0.13070200,1.47492242,-0.27371234,0.50841279,-0.25129477,0.00000000,-0.00000000,0.00365537,-0.00103927,0.04464159,-0.08893939,0.03795350,-0.01446469,0.21596388,-0.15281788
-2.73436718,1.94111671,-0.65565831,0.24356356,-0.12332082,1.42869475,-0.26235911,0.49496697,-0.24236752,0.00000000,-0.00000000,0.00364306,-0.00098769,0.04305232,-0.08120610,0.03718954,-0.01370186,0.20939982,-0.14130269
-2.72836418,1.87268450,-0.61919563,0.23509868,-0.11585990,1.37651419,-0.25032251,0.47877138,-0.23255338,0.00000000,-0.00000000,0.00360522,-0.00093303,0.04127034,-0.07390909,0.03619410,-0.01292480,0.20193046,-0.13030288
-2.72236118,1.79627116,-0.58272619,0.22556348,-0.10842734,1.31891792,-0.23783467,0.46008259,-0.22206569,0.00000000,-0.00000000,0.00354266,-0.00087605,0.03931755,-0.06712289,0.03498584,-0.01214468,0.19363466,-0.11995447
-2.71635818,1.71284012,-0.54682523,0.21510005,-0.10112740,1.25657015,-0.22513488,0.43920967,-0.21113004,0.00000000,-0.00000000,0.00345674,-0.00081754,0.03722014,-0.06090913,0.03358755,-0.01137251,0.18461146,-0.11037730
-2.71035518,1.62350811,-0.51204829,0.20387020,-0.09405872,1.19024282,-0.21246391,0.41650391,-0.19997829,0.00000000,-0.00000000,0.00334929,-0.00075826,0.03500759,-0.05531678,0.03202549,-0.01061894,0.17497683,-0.10167440
-2.70435218,1.52951090,-0.47892092,0.19205081,-0.08731278,1.12079287,-0.20005831,0.39234740,-0.18884247,0.00000000,-0.00000000,0.00322258,-0.00069896,0.03271144,-0.05038252,0.03032849,-0.00989409,0.16485997,-0.09393177
-2.69834917,1.43216628,-0.44792892,0.17982906,-0.08097237,1.04913722,-0.18814480,0.36714133,-0.17794872,0.00000000,-0.00000000,0.00307924,-0.00064034,0.03036422,-0.04613144,0.02852711,-0.00920737,0.15439934,-0.08721829
-2.69234617,1.33283617,-0.41950932,0.16739759,-0.07511039,0.97622695,-0.17693490,0.34129435,-0.16751154,0.00000000,-0.00000000,0.00292221,-0.00058304,0.02799833,-0.04257773,0.02665275,-0.00856725,0.14373865,-0.08158586
-2.68634317,1.23288968,-0.39404222,0.15495008,-0.06978875,0.90302163,-0.16662004,0.31521163,-0.15772845,0.00000000,-0.00000000,0.00275460,-0.00052764,0.02564508,-0.03972547,0.02473679,-0.00798117,0.13302292,-0.07706967
-2.68034017,1.13366863,-0.37184374,0.14267710,-0.06505752,0.83046531,-0.15736717,0.28928493,-0.14877519,0.00000000,-0.00000000,0.00257969,-0.00047467,0.02333388,-0.03756940,0.02280982,-0.00745536,0.12239487,-0.07368842
-2.67433717,1.03645700,-0.35316004,0.13076274,-0.06095426,0.75946488,-0.14931498,0.26388419,-0.14080168,0.00000000,-0.00000000,0.00240076,-0.00042458,0.02109150,-0.03609560,0.02090095,-0.00699476,0.11199173,-0.07144459
-2.66833417,0.94245544,-0.33816263,0.11938183,-0.05750362,0.69087186,-0.14257089,0.23935077,-0.13392875,0.00000000,-0.00000000,0.00222109,-0.00037773,0.01894157,-0.03528207,0.01903722,-0.00660289,0.10194261,-0.07032464
-2.66233117,0.85276142,-0.32694510,0.10869799,-0.05471704,0.62546798,-0.13720878,0.21599261,-0.12824571,0.00000000,-0.00000000,0.00204386,-0.00033446,0.01690425,-0.03509928,0.01724318,-0.00628183,0.09236643,-0.07029922
-2.65632816,0.76835556,-0.31952117,0.09886248,-0.05259286,0.56395504,-0.13326757,0.19408119,-0.12380887,0.00000000,-0.00000000,0.00187210,-0.00029501,0.01499606,-0.03551056,0.01554055,-0.00603217,0.08337059,-0.07132339
-2.65032516,0.69009393,-0.31582449,0.09001367,-0.05111644,0.50694888,-0.13075060,0.17385035,-0.12064092,0.00000000,-0.00000000,0.00170868,-0.00025959,0.01322987,-0.03647247,0.01394808,-0.00585304,0.07505019,-0.07333688
-2.64432216,0.61870607,-0.31570983,0.08227725,-0.05026069,0.45497735,-0.12962595,0.15549672,-0.11873120,0.00000000,-0.00000000,0.00155624,-0.00022838,0.01161502,-0.03793513,0.01248146,-0.00574211,0.06748794,-0.07626445
-2.63831916,0.55479802,-0.31895613,0.07576689,-0.04998673,0.40848183,-0.12982753,0.13918159,-0.11803696,0.00000000,-0.00000000,0.00141723,-0.00020154,0.01015760,-0.03984258,0.01115341,-0.00569566,0.06075456,-0.08001650
-2.63231616,0.49885933,-0.32527113,0.07058518,-0.05024478,0.36782162,-0.13125701,0.12503377,-0.11848529,0.00000000,-0.00000000,0.00129386,-0.00017922,0.00886080,-0.04213319,0.00997380,-0.00570872,0.05490958,-0.08448987
-2.62631316,0.45127321,-0.33429779,0.06682476,-0.05097531,0.33328044,-0.13378659,0.11315325,-0.11997594,0.00000000,-0.00000000,0.00118813,-0.00016159,0.00772531,-0.04474016,0.00894991,-0.00577513,0.05000255,-0.08956903
-2.62031016,0.41232835,-0.34562226,0.06456943,-0.05211040,0.30507428,-0.13726246,0.10361517,-0.12238477,0.00000000,-0.00000000,0.00110187,-0.00014885,0.00674980,-0.04759223,0.00808664,-0.00588773,0.04607432,-0.09512755
-2.61430715,0.38223138,-0.35878357,0.06389499,-0.05357526,0.28335965,-0.14150889,0.09647381,-0.12556787,0.00000000,-0.00000000,0.00103669,-0.00014126,0.00593136,-0.05061448,0.00738686,-0.00603857,0.04315849,-0.10103015
-2.60830415,0.36111881,-0.37328456,0.06486970,-0.05528999,0.26824153,-0.14633304,0.09176623,-0.12936612,0.00000000,-0.00000000,0.00099409,-0.00013913,0.00526600,-0.05372942,0.00685160,-0.00621902,0.04128272,-0.10713496
-2.60230115,0.34906742,-0.38860420,0.06755426,-0.05717147,0.25978015,-0.15153003,0.08951530,-0.13361015,0.00000000,-0.00000000,0.00097540,-0.00014287,0.00474906,-0.05685816,0.00648040,-0.00642009,0.04046988,-0.11329640
-2.59629815,0.34610223,-0.40421074,0.07200114,-0.05913533,0.25799617,-0.15688854,0.08973180,-0.13812560,0.00000000,-0.00000000,0.00098183,-0.00015299,0.00437560,-0.05992192,0.00627144,-0.00663260,0.04073896,-0.11936823
-2.59029515,0.35220155,-0.41957541,0.07825328,-0.06109801,0.26287372,-0.16219652,0.09241561,-0.14273835,0.00000000,-0.00000000,0.00101446,-0.00017009,0.00414073,-0.06284350,0.00622180,-0.00684741,0.04210565,-0.12520706
-2.58429215,0.36729871,-0.43418644,0.08634217,-0.06297891,0.27436110,-0.16724688,0.09755573,-0.14727986,0.00000000,-0.00000000,0.00107424,-0.00019490,0.00403988,-0.06554899,0.00632747,-0.00705572,0.04458247,-0.13067584
-2.57828914,0.39128038,-0.44756273,0.09628531,-0.06470237,0.29236911,-0.17184316,0.10512915,-0.15159215,0.00000000,-0.00000000,0.00116199,-0.00022826,0.00406901,-0.06796952,0.00658348,-0.00724922,0.04817864,-0.13564758
-2.57228614,0.42398174,-0.45926682,0.10808327,-0.06619966,0.31676710,-0.17580479,0.11509881,-0.15553243,0.00000000,-0.00000000,0.00127832,-0.00027110,0.00422474,-0.07004286,0.00698383,-0.00742035,0.05289948,-0.14000888
-2.56628314,0.46517894,-0.46891669,0.12171638,-0.06741077,0.34737719,-0.17897186,0.12741058,-0.15897719,0.00000000,-0.00000000,0.00142363,-0.00032448,0.00450438,-0.07171512,0.00752150,-0.00756249,0.05874557,-0.14366322
-2.56028014,0.51457956,-0.47619593,0.13714146,-0.06828592,0.38396709,-0.18120927,0.14198970,-0.16182555,0.00000000,-0.00000000,0.00159806,-0.00038952,0.00490602,-0.07294206,0.00818829,-0.00767009,0.06571159,-0.14653388
-2.55427714,0.57181189,-0.48086182,0.15428862,-0.06878696,0.42624222,-0.18241004,0.15873677,-0.16400177,0.00000000,-0.00000000,0.00180139,-0.00046739,0.00542843,-0.07369035,0.00897478,-0.00773886,0.07378506,-0.14856637
-2.54827414,0.63641417,-0.48275108,0.17305851,-0.06888826,0.47383782,-0.18249764,0.17752378,-0.16545682,0.00000000,-0.00000000,0.00203303,-0.00055928,0.00607099,-0.07393841,0.00987017,-0.00776576,0.08294504,-0.14973013
-2.54227114,0.70782473,-0.48178301,0.19332031,-0.06857740,0.52631197,-0.18142742,0.19819041,-0.16616897,0.00000000,-0.00000000,0.00229192,-0.00066637,0.00683360,-0.07367697,0.01086219,-0.00774912,0.09316084,-0.15001959
-2.53626813,0.78537422,-0.47795985,0.21491064,-0.06785541,0.58314021,-0.17918686,0.22054104,-0.16614329,0.00000000,-0.00000000,0.00257649,-0.00078974,0.00771651,-0.07290919,0.01193705,-0.00768862,0.10439094,-0.14945438
-2.53026513,0.86828096,-0.47136448,0.23763360,-0.06673676,0.64371258,-0.17579486,0.24434270,-0.16541013,0.00000000,-0.00000000,0.00288461,-0.00093036,0.00872020,-0.07165046,0.01307943,-0.00758519,0.11658225,-0.14807884
-2.52426213,0.95565026,-0.46215539,0.26126214,-0.06524883,0.70733375,-0.17129994,0.26932445,-0.16402274,0.00000000,-0.00000000,0.00321353,-0.00108900,0.00984520,-0.06992779,0.01427251,-0.00744098,0.12966959,-0.14596064
-2.51825913,1.04647847,-0.45055937,0.28554093,-0.06343127,0.77322678,-0.16577761,0.29517815,-0.16205390,0.00000000,-0.00000000,0.00355988,-0.00126616,0.01109193,-0.06777881,0.01549812,-0.00725919,0.14357582,-0.14318881
-2.51225613,1.13966219,-0.43686217,0.31019060,-0.06133490,0.84054074,-0.15932685,0.32156111,-0.15959203,0.00000000,-0.00000000,0.00391967,-0.00146206,0.01246051,-0.06525054,0.01673692,-0.00704390,0.15821225,-0.13987110
-2.50625313,1.23401284,-0.42139754,0.33491333,-0.05902050,0.90836248,-0.15206612,0.34810038,-0.15673664,0.00000000,-0.00000000,0.00428834,-0.00167648,0.01395063,-0.06239788,0.01796869,-0.00679990,0.17347966,-0.13613089
-2.50025013,1.32827640,-0.40453522,0.35939982,-0.05655742,0.97573230,-0.14412877,0.37439898,-0.15359361,0.00000000,-0.00000000,0.00466077,-0.00190880,0.01556140,-0.05928186,0.01917273,-0.00653248,0.18926972,-0.13210373
-2.49424712,1.42115789,-0.38666844,0.38333707,-0.05402198,1.04166324,-0.13565839,0.40004361,-0.15027035,0.00000000,-0.00000000,0.00503139,-0.00215789,0.01729114,-0.05596787,0.02032822,-0.00624719,0.20546684,-0.12793379
-2.48824412,1.51134983,-0.36820134,0.40641696,-0.05149600,1.10516336,-0.12680400,0.42461392,-0.14687110,0.00000000,-0.00000000,0.00539431,-0.00242210,0.01913730,-0.05252379,0.02141477,-0.00594967,0.22195026,-0.12377015
-2.48224112,1.59756354,-0.34953704,0.42834505,-0.04906510,1.16526025,-0.11771554,0.44769278,-0.14349270,0.00000000,-0.00000000,0.00574340,-0.00269924,0.02109626,-0.04901825,0.02241289,-0.00564541,0.23859637,-0.11976330
-2.47623812,1.67856208,-0.33106660,0.44884928,-0.04681724,1.22102676,-0.10853964,0.46887727,-0.14022079,0.00000000,-0.00000000,0.00607250,-0.00298655,0.02316319,-0.04551887,0.02330452,-0.00533959,0.25528106,-0.11606184
-2.47023512,1.75319337,-0.31315944,0.46768812,-0.04484114,1.27160685,-0.09941593,0.48778996,-0.13712687,0.00000000,-0.00000000,0.00637554,-0.00328077,0.02533192,-0.04209079,0.02407357,-0.00503693,0.27188192,-0.11280947
-2.46423212,1.82042190,-0.29615534,0.48465766,-0.04322492,1.31624048,-0.09047399,0.50408981,-0.13426612,0.00000000,-0.00000000,0.00664677,-0.00357813,0.02759477,-0.03879528,0.02470637,-0.00474154,0.28828027,-0.11014239
-2.45822911,1.87935758,-0.28035831,0.49959741,-0.04205468,1.35428622,-0.08183103,0.51748240,-0.13167618,0.00000000,-0.00000000,0.00688086,-0.00387445,0.02994240,-0.03568868,0.02519208,-0.00445689,0.30436275,-0.10818709
-2.45222611,1.92928031,-0.26603241,0.51239428,-0.04141327,1.38524057,-0.07359030,0.52772884,-0.12937690,0.00000000,-0.00000000,0.00707317,-0.00416520,0.03236366,-0.03282153,0.02552302,-0.00418569,0.32002248,-0.10705854
-2.44622311,1.96965897,-0.25339942,0.52298472,-0.04137899,1.40875303,-0.06584035,0.53465302,-0.12737089,0.00000000,-0.00000000,0.00721979,-0.00444565,0.03484547,-0.03023791,0.02569495,-0.00392994,0.33515969,-0.10685871
-2.44022011,2.00016389,-0.24263819,0.53135468,-0.04202440,1.42463604,-0.05865502,0.53814684,-0.12564508,0.00000000,-0.00000000,0.00731777,-0.00471094,0.03737267,-0.02797508,0.02570712,-0.00369090,0.34968174,-0.10767539
-2.43421711,2.02067221,-0.23388568,0.53753757,-0.04341512,1.43286926,-0.05209411,0.53817310,-0.12417286,0.00000000,-0.00000000,0.00736515,-0.00495625,0.03992797,-0.02606323,0.02556230,-0.00346919,0.36350267,-0.10958128
-2.42821411,2.03126566,-0.22723921,0.54161013,-0.04560853,1.43359796,-0.04620478,0.53476601,-0.12291685,0.00000000,-0.00000000,0.00736108,-0.00517694,0.04249188,-0.02452547,0.02526665,-0.00326484,0.37654227,-0.11263314
-2.42221111,2.03222108,-0.22275976,0.54368667,-0.04865264,1.42712535,-0.04102340,0.52802918,-0.12183214,0.00000000,-0.00000000,0.00730581,-0.00536869,0.04504276,-0.02337791,0.02482949,-0.00307740,0.38872480,-0.11687103
-2.41620810,2.02399397,-0.22047602,0.54391170,-0.05258477,1.41389938,-0.03657796,0.51813131,-0.12086965,0.00000000,-0.00000000,0.00720068,-0.00552765,0.04755685,-0.02262989,0.02426290,-0.00290604,0.39997752,-0.12231766
-2.41020510,2.00719597,-0.22038890,0.54245170,-0.05743033,1.39449434,-0.03289076,0.50529971,-0.11997963,0.00000000,-0.00000000,0.00704810,-0.00565058,0.05000850,-0.02228424,0.02358135,-0.00274971,0.41022920,-0.12897755
-2.40420210,1.98256742,-0.22247632,0.53948621,-0.06320172,1.36958821,-0.02998134,0.48981208,-0.11911498,0.00000000,-0.00000000,0.00685145,-0.00573494,0.05237041,-0.02233764,0.02280112,-0.00260722,0.41940881,-0.13683632
-2.39819910,1.95094632,-0.22669798,0.53519895,-0.06989722,1.33993673,-0.02786962,0.47198677,-0.11823439,0.00000000,-0.00000000,0.00661494,-0.00577901,0.05461399,-0.02278097,0.02193973,-0.00247739,0.42744458,-0.14585991
-2.39219610,1.91323524,-0.23300010,0.52976928,-0.07750020,1.30634543,-0.02657902,0.45217219,-0.11730495,0.00000000,-0.00000000,0.00634348,-0.00578194,0.05670986,-0.02359972,0.02101542,-0.00235914,0.43426357,-0.15599392
-2.38619310,1.87036781,-0.24131998,0.52336459,-0.08597856,1.26964082,-0.02613954,0.43073568,-0.11630438,0.00000000,-0.00000000,0.00604252,-0.00574378,0.05862841,-0.02477441,0.02004648,-0.00225161,0.43979184,-0.16716307
-2.38019010,1.82327627,-0.25159038,0.51613403,-0.09528451,1.23064202,-0.02659076,0.40805245,-0.11522270,0.00000000,-0.00000000,0.00571786,-0.00566552,0.06034047,-0.02628104,0.01905072,-0.00215422,0.44395546,-0.17927102
-2.37418709,1.77286168,-0.26374361,0.50820373,-0.10535486,1.19013419,-0.02798456,0.38449499,-0.11406331,0.00000000,-0.00000000,0.00537547,-0.00554903,0.06181806,-0.02809154,0.01804496,-0.00206676,0.44668218,-0.19220054
-2.36818409,1.71996792,-0.27771565,0.49967389,-0.11611180,1.14884470,-0.03038759,0.36042331,-0.11284351,0.00000000,-0.00000000,0.00502130,-0.00539702,0.06303520,-0.03017435,0.01704458,-0.00198940,0.44790393,-0.20581427
-2.36218109,1.66536062,-0.29344996,0.49061774,-0.12746427,1.10742325,-0.03388334,0.33617649,-0.11159457,0.00000000,-0.00000000,0.00466113,-0.00521298,0.06396873,-0.03249495,0.01606314,-0.00192277,0.44755988,-0.21995617
-2.35617809,1.60971174,-0.31090129,0.48108235,-0.13930991,1.06642649,-0.03857376,0.31206565,-0.11036128,0.00000000,-0.00000000,0.00430041,-0.00500103,0.06459913,-0.03501650,0.01511213,-0.00186789,0.44560006,-0.23445361
-2.35017509,1.55359018,-0.33003940,0.47109123,-0.15153761,1.02630780,-0.04458037,0.28836860,-0.10920115,0.00000000,-0.00000000,0.00394413,-0.00476586,0.06491134,-0.03770055,0.01420077,-0.00182625,0.44198926,-0.24912043
-2.34417209,1.49745840,-0.35085263,0.46064837,-0.16403061,0.98741242,-0.05204469,0.26532612,-0.10818337,0.00000000,-0.00000000,0.00359673,-0.00451256,0.06489542,-0.04050778,0.01333598,-0.00179972,0.43671101,-0.26376066
-2.33816908,1.44167508,-0.37335123,0.44974352,-0.17667004,0.94997788,-0.06112807,0.24314008,-0.10738748,0.00000000,-0.00000000,0.00326201,-0.00424651,0.06454722,-0.04339882,0.01252236,-0.00179055,0.42977141,-0.27817307
-2.33216608,1.38650289,-0.39757038,0.43835830,-0.18933874,0.91413960,-0.07201061,0.22197297,-0.10690200,0.00000000,-0.00000000,0.00294310,-0.00397324,0.06386879,-0.04633502,0.01176233,-0.00180130,0.42120252,-0.29215630
-2.32616308,1.33212096,-0.42357260,0.42647267,-0.20192531,0.87994091,-0.08488933,0.20194902,-0.10682300,0.00000000,-0.00000000,0.00264243,-0.00369831,0.06286872,-0.04927934,0.01105631,-0.00183483,0.41106517,-0.30551450
-2.32016008,1.27864076,-0.45144947,0.41407160,-0.21432807,0.84734693,-0.09997535,0.18315647,-0.10725261,0.00000000,-0.00000000,0.00236174,-0.00342722,0.06156225,-0.05219711,0.01040295,-0.00189420,0.39945086,-0.31806319
-2.31415708,1.22612447,-0.48132222,0.40115119,-0.22645878,0.81626141,-0.11749016,0.16565073,-0.10829766,0.00000000,-0.00000000,0.00210216,-0.00316528,0.05997121,-0.05505677,0.00979948,-0.00198261,0.38648273,-0.32963507
-2.30815408,1.17460458,-0.51334108,0.38772425,-0.23824589,0.78654546,-0.13766090,0.14945842,-0.11006828,0.00000000,-0.00000000,0.00186418,-0.00291757,0.05812373,-0.05783048,0.00924196,-0.00210339,0.37231541,-0.34008552
-2.30215108,1.12410356,-0.54768315,0.37382479,-0.24963722,0.75803715,-0.16071461,0.13458167,-0.11267668,0.00000000,-0.00000000,0.00164780,-0.00268888,0.05605377,-0.06049464,0.00872566,-0.00225989,0.35713375,-0.34929758
-2.29614807,1.07465245,-0.58454854,0.35951139,-0.26060167,0.73057090,-0.18687173,0.12100270,-0.11623584,0.00000000,-0.00000000,0.00145253,-0.00248366,0.05380053,-0.06303019,0.00824536,-0.00245546,0.34115042,-0.35718599
-2.29014507,1.02630740,-0.62415463,0.34486911,-0.27113008,0.70399574,-0.21633858,0.10868835,-0.12085836,0.00000000,-0.00000000,0.00127754,-0.00230600,0.05140762,-0.06542278,0.00779571,-0.00269338,0.32460250,-0.36370009
-2.28414207,0.97916333,-0.66672861,0.33001008,-0.28123491,0.67819143,-0.24929938,0.09759432,-0.12665518,0.00000000,-0.00000000,0.00112170,-0.00215965,0.04892216,-0.06766270,0.00737142,-0.00297681,0.30774707,-0.36882551
-2.27813907,0.93336401,-0.71249818,0.31507252,-0.29094896,0.65308169,-0.28590763,0.08766915,-0.13373443,0.00000000,-0.00000000,0.00098367,-0.00204802,0.04639374,-0.06974464,0.00696760,-0.00330878,0.29085616,-0.37258436
-2.27213607,0.88910808,-0.76168071,0.30021858,-0.30032283,0.62864406,-0.32627736,0.07885752,-0.14220005,0.00000000,-0.00000000,0.00086198,-0.00197416,0.04387337,-0.07166729,0.00657987,-0.00369215,0.27421098,-0.37503396
-2.26613307,0.84665089,-0.81447112,0.28563074,-0.30942160,0.60491585,-0.37047432,0.07110312,-0.15215052,0.00000000,-0.00000000,0.00075512,-0.00194082,0.04141234,-0.07343270,0.00620452,-0.00412956,0.25809583,-0.37626410
-2.26013007,0.80630202,-0.87102905,0.27150725,-0.31832049,0.58199611,-0.41850769,0.06435084,-0.16367738,0.00000000,-0.00000000,0.00066152,-0.00195041,0.03906108,-0.07504562,0.00583861,-0.00462342,0.24279179,-0.37639301
-2.25412706,0.76841869,-0.93146557,0.25805668,-0.32710007,0.56004354,-0.47032226,0.05854836,-0.17686376,0.00000000,-0.00000000,0.00057971,-0.00200505,0.03686811,-0.07651270,0.00548001,-0.00517593,0.22857037,-0.37556210
-2.24812406,0.73339553,-0.99583031,0.24549177,-0.33584091,0.53927069,-0.52579184,0.05364718,-0.19178279,0.00000000,-0.00000000,0.00050826,-0.00210650,0.03487896,-0.07784164,0.00512737,-0.00578901,0.21568736,-0.37392981
-2.24212106,0.70165105,-1.06409937,0.23402286,-0.34461824,0.51993463,-0.58471397,0.04960304,-0.20849600,0.00000000,-0.00000000,0.00044586,-0.00225620,0.03313519,-0.07904042,0.00478010,-0.00646432,0.20437688,-0.37166489
-2.23611806,0.67361163,-1.13616479,0.22385120,-0.35349676,0.50232487,-0.64680638,0.04637596,-0.22705168,0.00000000,-0.00000000,0.00039131,-0.00245515,0.03167350,-0.08011653,0.00443826,-0.00720327,0.19484596,-0.36893926
-2.23011506,0.64969364,-1.21182617,0.21516218,-0.36252582,0.48674902,-0.71170540,0.04392984,-0.24748324,0.00000000,-0.00000000,0.00034356,-0.00270393,0.03052489,-0.08107635,0.00410250,-0.00800696,0.18726951,-0.36592103
-2.22411206,0.63028467,-1.29078480,0.20811889,-0.37173538,0.47351701,-0.77896669,0.04223179,-0.26980759,0.00000000,-0.00000000,0.00030167,-0.00300255,0.02971402,-0.08192466,0.00377388,-0.00887619,0.18178596,-0.36276778
-2.21810905,0.61572454,-1.37264096,0.20285615,-0.38113281,0.46292467,-0.84806830,0.04125119,-0.29402362,0.00000000,-0.00000000,0.00026486,-0.00335043,0.02925856,-0.08266429,0.00345382,-0.00981143,0.17849352,-0.35962055
-2.21210605,0.60628712,-1.45689446,0.19947516,-0.39070084,0.45523743,-0.91841630,0.04095874,-0.32011067,0.00000000,-0.00000000,0.00023245,-0.00374626,0.02916875,-0.08329597,0.00314393,-0.01081280,0.17744720,-0.35659873
-2.20610305,0.60216366,-1.54294869,0.19803898,-0.40039663,0.45067503,-0.98935284,0.04132535,-0.34802719,0.00000000,-0.00000000,0.00020389,-0.00418794,0.02944709,-0.08381839,0.00284591,-0.01187999,0.17865659,-0.35379604
-2.20010005,0.60344858,-1.63011819,0.19856908,-0.41015212,0.44939790,-1.06016661,0.04232123,-0.37770943,0.00000000,-0.00000000,0.00017871,-0.00467251,0.03008807,-0.08422833,0.00256143,-0.01301222,0.18208450,-0.35127780
-2.19409705,0.61012828,-1.71763946,0.20104293,-0.41987557,0.45149598,-1.13010548,0.04391497,-0.40907026,0.00000000,-0.00000000,0.00015657,-0.00519603,0.03107821,-0.08452104,0.00229206,-0.01420817,0.18764652,-0.34907957
-2.18809405,0.62207371,-1.80468477,0.20539295,-0.42945426,0.45698041,-1.19839096,0.04607292,-0.44199819,0.00000000,-0.00000000,0.00013717,-0.00575359,0.03239608,-0.08469067,0.00203923,-0.01546591,0.19521156,-0.34720701
-2.18209105,0.63903724,-1.89037854,0.21150670,-0.43875814,0.46577873,-1.26423421,0.04875878,-0.47635639,0.00000000,-0.00000000,0.00012031,-0.00633924,0.03401266,-0.08473079,0.00180412,-0.01678275,0.20460351,-0.34563724
-2.17608804,0.66065400,-1.97381564,0.21922862,-0.44764439,0.47773372,-1.32685292,0.05193349,-0.51198206,0.00000000,-0.00000000,0.00010587,-0.00694606,0.03589179,-0.08463494,0.00158773,-0.01815519,0.21560391,-0.34432120
-2.17008504,0.68644822,-2.05408103,0.22836311,-0.45596250,0.49260624,-1.38548877,0.05555550,-0.54868586,0.00000000,-0.00000000,0.00009375,-0.00756619,0.03799081,-0.08439719,0.00139077,-0.01957883,0.22795594,-0.34318718
-2.16408204,0.71584427,-2.13027002,0.23867912,-0.46355976,0.51008188,-1.43942467,0.05958130,-0.58625170,0.00000000,-0.00000000,0.00008397,-0.00819095,0.04026145,-0.08401264,0.00121378,-0.02104818,0.24136949,-0.34214515
