energy_ev,total_up,Os_p_up,Os_d_up,S_s_up,S_p_up,Si_p_up,Si_d_up
-4.30115058,1.20951704,0.38735230,0.65503636,0.01571617,0.40939547,0.24942003,0.00000000
-4.29514757,1.23074592,0.37561294,0.67415909,0.01664753,0.40936198,0.24935778,0.00000000
-4.28914457,1.25140752,0.36322450,0.69322659,0.01758385,0.40876024,0.24902086,0.00000000
-4.28314157,1.27159834,0.35042422,0.71219107,0.01851985,0.40772359,0.24849021,0.00000000
-4.27713857,1.29138566,0.33745378,0.73097289,0.01945186,0.40639272,0.24784011,0.00000000
-4.27113557,1.31079722,0.32455105,0.74945687,0.02037784,0.40491026,0.24713420,0.00000000
-4.26513257,1.32981385,0.31194253,0.76749093,0.02129745,0.40341578,0.24642216,0.00000000
-4.25912956,1.34836536,0.29983660,0.78488707,0.02221196,0.40204119,0.24573723,0.00000000
-4.25312656,1.36633007,0.28841788,0.80142481,0.02312415,0.40090693,0.24509475,0.00000000
-4.24712356,1.38353787,0.27784288,0.81685698,0.02403815,0.40011887,0.24449162,0.00000000
-4.24112056,1.39977659,0.26823692,0.83091753,0.02495914,0.39976601,0.24390689,0.00000000
-4.23511756,1.41480132,0.25969251,0.84333115,0.02589312,0.39991918,0.24330319,0.00000000
-4.22911456,1.42834604,0.25226901,0.85382391,0.02684654,0.40063039,0.24262906,0.00000000
-4.22311156,1.44013687,0.24599357,0.86213471,0.02782601,0.40193312,0.24182201,0.00000000
-4.21710855,1.44990624,0.24086316,0.86802660,0.02883792,0.40384321,0.24081202,0.00000000
-4.21110555,1.45740707,0.23684761,0.87129755,0.02988812,0.40636041,0.23952542,0.00000000
-4.20510255,1.46242621,0.23389339,0.87179006,0.03098170,0.40947041,0.23788885,0.00000000
-4.19909955,1.46479647,0.23192798,0.86939910,0.03212269,0.41314717,0.23583317,0.00000000
-4.19309655,1.46440667,0.23086454,0.86407794,0.03331395,0.41735557,0.23329701,0.00000000
-4.18709355,1.46120912,0.23060685,0.85584166,0.03455703,0.42205410,0.23022992,0.00000000
-4.18109055,1.45522439,0.23105412,0.84476817,0.03585224,0.42719759,0.22659496,0.00000000
-4.17508754,1.44654315,0.23210565,0.83099677,0.03719860,0.43273983,0.22237055,0.00000000
-4.16908454,1.43532510,0.23366507,0.81472427,0.03859408,0.43863602,0.21755159,0.00000000
-4.16308154,1.42179530,0.23564418,0.79619907,0.04003574,0.44484489,0.21214987,0.00000000
-4.15707854,1.40623802,0.23796617,0.77571350,0.04152001,0.45133063,0.20619370,0.00000000
-4.15107554,1.38898875,0.24056817,0.75359483,0.04304295,0.45806438,0.19972685,0.00000000
-4.14507254,1.37042471,0.24340317,0.73019535,0.04460059,0.46502543,0.19280697,0.00000000
-4.13906953,1.35095445,0.24644119,0.70588227,0.04618924,0.47220203,0.18550339,0.00000000
-4.13306653,1.33100718,0.24966987,0.68102753,0.04780579,0.47959190,0.17789473,0.00000000
-4.12706353,1.31102213,0.25309430,0.65599835,0.04944802,0.48720240,0.17006613,0.00000000
-4.12106053,1.29143861,0.25673641,0.63114861,0.05111484,0.49505048,0.16210650,0.00000000
-4.11505753,1.27268708,0.26063369,0.60681148,0.05280647,0.50316236,0.15410571,0.00000000
-4.10905453,1.25518142,0.26483762,0.58329351,0.05452466,0.51157301,0.14615205,0.00000000
-4.10305153,1.23931269,0.26941163,0.56087027,0.05627269,0.52032552,0.13832986,0.00000000
-4.09704852,1.22544435,0.27442879,0.53978348,0.05805548,0.52947022,0.13071752,0.00000000
-4.09104552,1.21390891,0.27996923,0.52023975,0.05987944,0.53906373,0.12338583,0.00000000
-4.08504252,1.20500574,0.28611743,0.50241054,0.06175241,0.54916775,0.11639681,0.00000000
-4.07903952,1.19899991,0.29295926,0.48643332,0.06368343,0.55984771,0.10980293,0.00000000
-4.07303652,1.19612161,0.30057897,0.47241354,0.06568238,0.57117110,0.10364674,0.00000000
-4.06703352,1.19656589,0.30905603,0.46042723,0.06775968,0.58320550,0.09796085,0.00000000
-4.06103052,1.20049228,0.31846189,0.45052384,0.06992578,0.59601624,0.09276828,0.00000000
-4.05502751,1.20802403,0.32885670,0.44272918,0.07219062,0.60966372,0.08808298,0.00000000
-4.04902451,1.21924668,0.34028604,0.43704810,0.07456302,0.62420019,0.08391067,0.00000000
-4.04302151,1.23420589,0.35277760,0.43346683,0.07705004,0.63966635,0.08024962,0.00000000
-4.03701851,1.25290444,0.36633811,0.43195488,0.07965628,0.65608746,0.07709167,0.00000000
-4.03101551,1.27529860,0.38095043,0.43246634,0.08238321,0.67346949,0.07442309,0.00000000
-4.02501251,1.30129410,0.39657105,0.43494077,0.08522848,0.69179511,0.07222553,0.00000000
-4.01900950,1.33074216,0.41312807,0.43930363,0.08818539,0.71102009,0.07047681,0.00000000
-4.01300650,1.36343601,0.43052000,0.44546661,0.09124236,0.73107019,0.06915167,0.00000000
-4.00700350,1.39910861,0.44861526,0.45332778,0.09438267,0.75183889,0.06822241,0.00000000
-4.00100050,1.43743209,0.46725292,0.46277202,0.09758434,0.77318629,0.06765946,0.00000000
-3.99499750,1.47801947,0.48624446,0.47367183,0.10082020,0.79493939,0.06743190,0.00000000
-3.98899450,1.52042925,0.50537694,0.48588875,0.10405834,0.81689406,0.06750798,0.00000000
-3.98299150,1.56417307,0.52441734,0.49927547,0.10726270,0.83881882,0.06785552,0.00000000
-3.97698849,1.60872659,0.54311829,0.51367877,0.11039406,0.86046036,0.06844248,0.00000000
-3.97098549,1.65354354,0.56122493,0.52894331,0.11341117,0.88155093,0.06923744,0.00000000
-3.96498249,1.69807249,0.57848263,0.54491601,0.11627220,0.90181729,0.07021017,0.00000000
-3.95897949,1.74177574,0.59464551,0.56145108,0.11893629,0.92099076,0.07133221,0.00000000
-3.95297649,1.78414941,0.60948514,0.57841521,0.12136524,0.93881828,0.07257749,0.00000000
-3.94697349,1.82474373,0.62279921,0.59569269,0.12352519,0.95507344,0.07392294,0.00000000
-3.94097049,1.86318230,0.63441962,0.61319014,0.12538829,0.96956738,0.07534900,0.00000000
-3.93496748,1.89917906,0.64421954,0.63084026,0.12693411,0.98215850,0.07684010,0.00000000
-3.92896448,1.93255181,0.65211909,0.64860452,0.12815092,0.99276058,0.07838498,0.00000000
-3.92296148,1.96323114,0.65808916,0.66647415,0.12903649,1.00134875,0.07997686,0.00000000
-3.91695848,1.99126404,0.66215326,0.68446949,0.12959868,1.00796266,0.08161338,0.00000000
-3.91095548,2.01681150,0.66438691,0.70263728,0.12985542,1.01270676,0.08329628,0.00000000
-3.90495248,2.04013994,0.66491496,0.72104614,0.12983429,1.01574739,0.08503098,0.00000000
-3.89894947,2.06160675,0.66390645,0.73978018,0.12957170,1.01730668,0.08682574,0.00000000
-3.89294647,2.08164033,0.66156758,0.75893111,0.12911153,1.01765365,0.08869076,0.00000000
-3.88694347,2.10071572,0.65813291,0.77858914,0.12850346,1.01709270,0.09063709,0.00000000
-3.88094047,2.11932696,0.65385539,0.79883329,0.12780098,1.01595020,0.09267538,0.00000000
-3.87493747,2.13795777,0.64899550,0.81972161,0.12705921,1.01455977,0.09481468,0.00000000
-3.86893447,2.15705204,0.64381035,0.84128180,0.12633259,1.01324708,0.09706119,0.00000000
-3.86293147,2.17698593,0.63854303,0.86350307,0.12567264,1.01231488,0.09941717,0.00000000
-3.85692846,2.19804310,0.63341300,0.88632959,0.12512571,1.01202914,0.10188006,0.00000000
-3.85092546,2.22039456,0.62860774,0.90965609,0.12473116,1.01260696,0.10444174,0.00000000
-3.84492246,2.24408412,0.62427632,0.93332590,0.12451966,1.01420675,0.10708818,0.00000000
-3.83891946,2.26902049,0.62052490,0.95713176,0.12451200,1.01692139,0.10979935,0.00000000
-3.83291646,2.29497627,0.61741452,0.98081928,0.12471826,1.02077442,0.11254948,0.00000000
-3.82691346,2.32159388,0.61496112,1.00409305,0.12513753,1.02571943,0.11530759,0.00000000
-3.82091046,2.34839804,0.61313759,1.02662506,0.12575803,1.03164268,0.11803834,0.00000000
-3.81490745,2.37481411,0.61187783,1.04806508,0.12655766,1.03836864,0.12070312,0.00000000
-3.80890445,2.40019102,0.61108228,1.06805236,0.12750505,1.04566796,0.12326123,0.00000000
-3.80290145,2.42382774,0.61062469,1.08622820,0.12856082,1.05326762,0.12567121,0.00000000
-3.79689845,2.44500168,0.61035963,1.10224862,0.12967926,1.06086244,0.12789219,0.00000000
-3.79089545,2.46299760,0.61013035,1.11579655,0.13081005,1.06812754,0.12988518,0.00000000
-3.78489245,2.47713562,0.60977646,1.12659298,0.13190023,1.07473100,0.13161416,0.00000000
-3.77888944,2.48679704,0.60914127,1.13440656,0.13289610,1.08034622,0.13304713,0.00000000
-3.77288644,2.49144691,0.60807822,1.13906122,0.13374510,1.08466350,0.13415681,0.00000000
-3.76688344,2.49065242,0.60645638,1.14044165,0.13439758,1.08740036,0.13492116,0.00000000
-3.76088044,2.48409684,0.60416477,1.13849639,0.13480839,1.08831039,0.13532369,0.00000000
-3.75487744,2.47158849,0.60111545,1.13323863,0.13493821,1.08719030,0.13535350,0.00000000
-3.74887444,2.45306495,0.59724538,1.12474493,0.13475471,1.08388528,0.13500510,0.00000000
-3.74287144,2.42859278,0.59251723,1.11315192,0.13423335,1.07829240,0.13427813,0.00000000
-3.73686843,2.39836322,0.58691915,1.09865143,0.13335798,1.07036245,0.13317695,0.00000000
-3.73086543,2.36268449,0.58046373,1.08148443,0.13212111,1.06010009,0.13171017,0.00000000
-3.72486243,2.32197135,0.57318635,1.06193408,0.13052396,1.04756269,0.12989013,0.00000000
-3.71885943,2.27673283,0.56514312,1.04031835,0.12857626,1.03285796,0.12773248,0.00000000
-3.71285643,2.22755845,0.55640852,1.01698239,0.12629589,1.01614062,0.12525578,0.00000000
-3.70685343,2.17510399,0.54707298,0.99229115,0.12370823,0.99760835,0.12248118,0.00000000
-3.70085043,2.12007687,0.53724041,0.96662218,0.12084548,0.97749705,0.11943218,0.00000000
-3.69484742,2.06322184,0.52702585,0.94035896,0.11774578,0.95607570,0.11613450,0.00000000
-3.68884442,2.00530699,0.51655327,0.91388465,0.11445231,0.93364089,0.11261596,0.00000000
-3.68284142,1.94711037,0.50595346,0.88757633,0.11101221,0.91051099,0.10890646,0.00000000
-3.67683842,1.88940713,0.49536203,0.86179967,0.10747558,0.88702018,0.10503790,0.00000000
-3.67083542,1.83295724,0.48491753,0.83690396,0.10389440,0.86351225,0.10104405,0.00000000
-3.66483242,1.77849364,0.47475953,0.81321727,0.10032142,0.84033429,0.09696046,0.00000000
-3.65882941,1.72671081,0.46502673,0.79104198,0.09680910,0.81783017,0.09282412,0.00000000
-3.65282641,1.67825371,0.45585492,0.77065026,0.09340860,0.79633403,0.08867314,0.00000000
-3.64682341,1.63370703,0.44737492,0.75227977,0.09016871,0.77616374,0.08454618,0.00000000
-3.64082041,1.59358493,0.43971029,0.73612952,0.08713497,0.75761437,0.08048189,0.00000000
-3.63481741,1.55832128,0.43297501,0.72235595,0.08434869,0.74095187,0.07651811,0.00000000
-3.62881441,1.52826073,0.42727105,0.71106947,0.08184621,0.72640710,0.07269109,0.00000000
-3.62281141,1.50365083,0.42268584,0.70233144,0.07965809,0.71417018,0.06903462,0.00000000
-3.61680840,1.48463541,0.41928988,0.69615200,0.07780849,0.70438552,0.06557911,0.00000000
-3.61080540,1.47124970,0.41713432,0.69248874,0.07631466,0.69714767,0.06235084,0.00000000
-3.60480240,1.46341742,0.41624891,0.69124644,0.07518647,0.69249798,0.05937118,0.00000000
-3.59879940,1.46095015,0.41664014,0.69227810,0.07442616,0.69042243,0.05665597,0.00000000
-3.59279640,1.46354913,0.41828984,0.69538720,0.07402817,0.69085068,0.05421513,0.00000000
-3.58679340,1.47080979,0.42115426,0.70033134,0.07397919,0.69365641,0.05205243,0.00000000
-3.58079040,1.48222897,0.42516382,0.70682716,0.07425832,0.69865914,0.05016546,0.00000000
-3.57478739,1.49721481,0.43022340,0.71455651,0.07483739,0.70562739,0.04854593,0.00000000
-3.56878439,1.51509916,0.43621344,0.72317367,0.07568158,0.71428340,0.04718008,0.00000000
-3.56278139,1.53515225,0.44299175,0.73231343,0.07675002,0.72430908,0.04604945,0.00000000
-3.55677839,1.55659940,0.45039602,0.74159972,0.07799675,0.73535332,0.04513170,0.00000000
-3.55077539,1.57863904,0.45824712,0.75065464,0.07937167,0.74704038,0.04440168,0.00000000
-3.54477239,1.60046184,0.46635296,0.75910743,0.08082177,0.75897909,0.04383260,0.00000000
-3.53876938,1.62127022,0.47451295,0.76660318,0.08229237,0.77077284,0.04339723,0.00000000
-3.53276638,1.64029774,0.48252294,0.77281102,0.08372843,0.78202977,0.04306916,0.00000000
-3.52676338,1.65682766,0.49018037,0.77743139,0.08507600,0.79237307,0.04282396,0.00000000
-3.52076038,1.67021026,0.49728967,0.78020239,0.08628358,0.80145108,0.04264030,0.00000000
-3.51475738,1.67987834,0.50366760,0.78090487,0.08730339,0.80894661,0.04250085,0.00000000
-3.50875438,1.68536033,0.50914830,0.77936624,0.08809271,0.81458556,0.04239311,0.00000000
-3.50275138,1.68629080,0.51358807,0.77546293,0.08861492,0.81814413,0.04230991,0.00000000
-3.49674837,1.68241798,0.51686950,0.76912154,0.08884042,0.81945477,0.04224972,0.00000000
-3.49074537,1.67360807,0.51890489,0.76031868,0.08874737,0.81841027,0.04221673,0.00000000
-3.48474237,1.65984643,0.51963880,0.74907967,0.08832220,0.81496624,0.04222055,0.00000000
-3.47873937,1.64123545,0.51904963,0.73547617,0.08755975,0.80914154,0.04227587,0.00000000
-3.47273637,1.61798935,0.51715015,0.71962292,0.08646332,0.80101686,0.04240162,0.00000000
-3.46673337,1.59042623,0.51398690,0.70167385,0.08504432,0.79073148,0.04262020,0.00000000
-3.46073037,1.55895744,0.50963855,0.68181760,0.08332177,0.77847820,0.04295630,0.00000000
-3.45472736,1.52407490,0.50421317,0.66027269,0.08132150,0.76449678,0.04343579,0.00000000
-3.44872436,1.48633658,0.49784462,0.63728257,0.07907519,0.74906599,0.04408437,0.00000000
-3.44272136,1.44635085,0.49068805,0.61311053,0.07661930,0.73249471,0.04492635,0.00000000
-3.43671836,1.40475998,0.48291470,0.58803474,0.07399382,0.71511219,0.04598332,0.00000000
-3.43071536,1.36222343,0.47470633,0.56234346,0.07124099,0.69725798,0.04727302,0.00000000
-3.42471236,1.31940135,0.46624931,0.53633046,0.06840399,0.67927179,0.04880824,0.00000000
-3.41870935,1.27693886,0.45772860,0.51029073,0.06552568,0.66148365,0.05059599,0.00000000
-3.41270635,1.23545136,0.44932200,0.48451653,0.06264741,0.64420467,0.05263678,0.00000000
-3.40670335,1.19551145,0.44119476,0.45929377,0.05980794,0.62771877,0.05492425,0.00000000
-3.40070035,1.15763762,0.43349469,0.43489870,0.05704247,0.61227546,0.05744501,0.00000000
-3.39469735,1.12228508,0.42634816,0.41159493,0.05438192,0.59808410,0.06017874,0.00000000
-3.38869435,1.08983880,0.41985690,0.38963083,0.05185230,0.58530963,0.06309860,0.00000000
-3.38269135,1.06060888,0.41409585,0.36923709,0.04947435,0.57406996,0.06617188,0.00000000
-3.37668834,1.03482833,0.40911211,0.35062470,0.04726335,0.56443492,0.06936095,0.00000000
-3.37068534,1.01265310,0.40492497,0.33398312,0.04522907,0.55642689,0.07262431,0.00000000
-3.36468234,0.99416428,0.40152697,0.31947866,0.04337600,0.55002300,0.07591799,0.00000000
-3.35867934,0.97937220,0.39888600,0.30725322,0.04170364,0.54515860,0.07919686,0.00000000
-3.35267634,0.96822230,0.39694835,0.29742308,0.04020693,0.54173205,0.08241623,0.00000000
-3.34667334,0.96060229,0.39564235,0.29007805,0.03887686,0.53961043,0.08553333,0.00000000
-3.34067034,0.95635042,0.39488278,0.28528079,0.03770103,0.53863604,0.08850883,0.00000000
-3.33466733,0.95526438,0.39457548,0.28306631,0.03666442,0.53863332,0.09130822,0.00000000
-3.32866433,0.95711059,0.39462229,0.28344173,0.03574999,0.53941607,0.09390307,0.00000000
-3.32266133,0.96163346,0.39492585,0.28638630,0.03493947,0.54079453,0.09627207,0.00000000
-3.31665833,0.96856432,0.39539421,0.29185166,0.03421397,0.54258222,0.09840188,0.00000000
-3.31065533,0.97762976,0.39594499,0.29976233,0.03355464,0.54460220,0.10028762,0.00000000
-3.30465233,0.98855907,0.39650898,0.31001663,0.03294323,0.54669267,0.10193312,0.00000000
-3.29864932,1.00109071,0.39703295,0.32248774,0.03236260,0.54871160,0.10335081,0.00000000
-3.29264632,1.01497751,0.39748158,0.33702528,0.03179711,0.55054031,0.10456128,0.00000000
-3.28664332,1.02999058,0.39783851,0.35345713,0.03123301,0.55208600,0.10559251,0.00000000
-3.28064032,1.04592193,0.39810640,0.37159161,0.03065863,0.55328302,0.10647882,0.00000000
-3.27463732,1.06258571,0.39830591,0.39122004,0.03006460,0.55409292,0.10725948,0.00000000
-3.26863432,1.07981820,0.39847388,0.41211964,0.02944391,0.55450342,0.10797716,0.00000000
-3.26263132,1.09747658,0.39866054,0.43405661,0.02879195,0.55452623,0.10867610,0.00000000
-3.25662831,1.11543671,0.39892600,0.45678959,0.02810637,0.55419382,0.10940026,0.00000000
-3.25062531,1.13358994,0.39933618,0.48007319,0.02738706,0.55355545,0.11019129,0.00000000
-3.24462231,1.15183937,0.39995824,0.50366164,0.02663584,0.55267246,0.11108665,0.00000000
-3.23861931,1.17009558,0.40085587,0.52731254,0.02585634,0.55161315,0.11211774,0.00000000
-3.23261631,1.18827221,0.40208455,0.55079042,0.02505361,0.55044740,0.11330826,0.00000000
-3.22661331,1.20628161,0.40368704,0.57387032,0.02423390,0.54924135,0.11467276,0.00000000
-3.22061031,1.22403089,0.40568931,0.59634102,0.02340427,0.54805227,0.11621562,0.00000000
-3.21460730,1.24141850,0.40809714,0.61800809,0.02257230,0.54692408,0.11793033,0.00000000
-3.20860430,1.25833172,0.41089359,0.63869656,0.02174572,0.54588349,0.11979925,0.00000000
-3.20260130,1.27464521,0.41403746,0.65825319,0.02093210,0.54493714,0.12179382,0.00000000
-3.19659830,1.29022071,0.41746280,0.67654835,0.02013859,0.54406983,0.12387527,0.00000000
-3.19059530,1.30490809,0.42107972,0.69347743,0.01937162,0.54324403,0.12599577,0.00000000
-3.18459230,1.31854774,0.42477625,0.70896177,0.01863673,0.54240051,0.12810005,0.00000000
-3.17858929,1.33097420,0.42842141,0.72294910,0.01793837,0.54146040,0.13012740,0.00000000
-3.17258629,1.34202086,0.43186922,0.73541350,0.01727985,0.54032830,0.13201401,0.00000000
-3.16658329,1.35152569,0.43496362,0.74635483,0.01666324,0.53889646,0.13369549,0.00000000
-3.16058029,1.35933745,0.43754395,0.75579767,0.01608942,0.53704981,0.13510956,0.00000000
-3.15457729,1.36532221,0.43945086,0.76378973,0.01555810,0.53467151,0.13619874,0.00000000
-3.14857429,1.36936971,0.44053224,0.77039977,0.01506800,0.53164881,0.13691294,0.00000000
-3.14257129,1.37139918,0.44064905,0.77571500,0.01461690,0.52787890,0.13721179,0.00000000
-3.13656828,1.37136421,0.43968061,0.77983806,0.01420188,0.52327433,0.13706668,0.00000000
-3.13056528,1.36925632,0.43752925,0.78288351,0.01381952,0.51776790,0.13646231,0.00000000
-3.12456228,1.36510690,0.43412391,0.78497399,0.01346602,0.51131653,0.13539780,0.00000000
-3.11855928,1.35898741,0.42942274,0.78623614,0.01313747,0.50390408,0.13388714,0.00000000
-3.11255628,1.35100765,0.42341441,0.78679622,0.01282997,0.49554285,0.13195912,0.00000000
-3.10655328,1.34131215,0.41611825,0.78677580,0.01253981,0.48627377,0.12965653,0.00000000
-3.10055028,1.33007485,0.40758308,0.78628750,0.01226358,0.47616518,0.12703493,0.00000000
-3.09454727,1.31749228,0.39788492,0.78543098,0.01199827,0.46531040,0.12416076,0.00000000
-3.08854427,1.30377567,0.38712376,0.78428939,0.01174132,0.45382413,0.12110909,0.00000000
-3.08254127,1.28914229,0.37541948,0.78292643,0.01149064,0.44183795,0.11796092,0.00000000
-3.07653827,1.27380673,0.36290720,0.78138410,0.01124464,0.42949521,0.11480035,0.00000000
-3.07053527,1.25797233,0.34973236,0.77968150,0.01100214,0.41694545,0.11171158,0.00000000
-3.06453227,1.24182358,0.33604566,0.77781446,0.01076240,0.40433887,0.10877600,0.00000000
-3.05852926,1.22551967,0.32199827,0.77575636,0.01052502,0.39182095,0.10606931,0.00000000
-3.05252626,1.20918973,0.30773730,0.77345999,0.01028988,0.37952763,0.10365913,0.00000000
-3.04652326,1.19292994,0.29340199,0.77086046,0.01005712,0.36758112,0.10160278,0.00000000
-3.04052026,1.17680268,0.27912047,0.76787902,0.00982706,0.35608675,0.09994570,0.00000000
-3.03451726,1.16083780,0.26500740,0.76442775,0.00960017,0.34513071,0.09872031,0.00000000
-3.02851426,1.14503581,0.25116244,0.76041476,0.00937703,0.33477895,0.09794548,0.00000000
-3.02251126,1.12937278,0.23766944,0.75574981,0.00915836,0.32507706,0.09762658,0.00000000
-3.01650825,1.11380665,0.22459651,0.75034997,0.00894498,0.31605119,0.09775602,0.00000000
-3.01050525,1.09828453,0.21199669,0.74414517,0.00873781,0.30770976,0.09831440,0.00000000
-3.00450225,1.08275037,0.19990915,0.73708315,0.00853793,0.30004588,0.09927194,0.00000000
-2.99849925,1.06715275,0.18836086,0.72913380,0.00834654,0.29304024,0.10059042,0.00000000
-2.99249625,1.05145208,0.17736846,0.72029248,0.00816505,0.28666429,0.10222516,0.00000000
-2.98649325,1.03562686,0.16694028,0.71058220,0.00799499,0.28088342,0.10412729,0.00000000
-2.98049025,1.01967866,0.15707834,0.70005451,0.00783812,0.27566010,0.10624590,0.00000000
-2.97448724,1.00363551,0.14778026,0.68878918,0.00769632,0.27095668,0.10853018,0.00000000
-2.96848424,0.98755358,0.13904096,0.67689253,0.00757165,0.26673776,0.11093128,0.00000000
-2.96248124,0.97151707,0.13085405,0.66449454,0.00746627,0.26297213,0.11340405,0.00000000
-2.95647824,0.95563655,0.12321299,0.65174509,0.00738242,0.25963408,0.11590829,0.00000000
-2.95047524,0.94004582,0.11611194,0.63880932,0.00732235,0.25670426,0.11840980,0.00000000
-2.94447224,0.92489766,0.10954626,0.62586254,0.00728832,0.25417003,0.12088098,0.00000000
-2.93846923,0.91035889,0.10351287,0.61308500,0.00728247,0.25202543,0.12330115,0.00000000
-2.93246623,0.89660517,0.09801031,0.60065672,0.00730685,0.25027080,0.12565653,0.00000000
-2.92646323,0.88381591,0.09303869,0.58875287,0.00736333,0.24891231,0.12794002,0.00000000
-2.92046023,0.87216969,0.08859957,0.57753976,0.00745361,0.24796132,0.13015069,0.00000000
-2.91445723,0.86184067,0.08469581,0.56717183,0.00757916,0.24743385,0.13229328,0.00000000
-2.90845423,0.85299598,0.08133130,0.55778967,0.00774129,0.24735013,0.13437744,0.00000000
-2.90245123,0.84579443,0.07851093,0.54951917,0.00794106,0.24773430,0.13641717,0.00000000
-2.89644822,0.84038642,0.07624040,0.54247175,0.00817943,0.24861432,0.13843009,0.00000000
-2.89044522,0.83691492,0.07452624,0.53674556,0.00845719,0.25002197,0.14043687,0.00000000
-2.88444222,0.83551725,0.07337572,0.53242738,0.00877505,0.25199301,0.14246069,0.00000000
-2.87843922,0.83632726,0.07279691,0.52959504,0.00913363,0.25456722,0.14452674,0.00000000
-2.87243622,0.83947753,0.07279857,0.52831995,0.00953355,0.25778846,0.14666174,0.00000000
-2.86643322,0.84510101,0.07339004,0.52866942,0.00997536,0.26170431,0.14889344,0.00000000
-2.86043022,0.85333155,0.07458094,0.53070838,0.01045961,0.26636548,0.15125010,0.00000000
-2.85442721,0.86430312,0.07638079,0.53450020,0.01098674,0.27182461,0.15375983,0.00000000
-2.84842421,0.87814698,0.07879832,0.54010640,0.01155706,0.27813452,0.15644980,0.00000000
-2.84242121,0.89498692,0.08184059,0.54758491,0.01217065,0.28534587,0.15934528,0.00000000
-2.83641821,0.91493225,0.08551193,0.55698696,0.01282722,0.29350412,0.16246853,0.00000000
-2.83041521,0.93806879,0.08981255,0.56835257,0.01352601,0.30264594,0.16583745,0.00000000
-2.82441221,0.96444806,0.09473705,0.58170470,0.01426556,0.31279518,0.16946416,0.00000000
-2.81840920,0.99407518,0.10027283,0.59704255,0.01504361,0.32395851,0.17335347,0.00000000
-2.81240620,1.02689619,0.10639833,0.61433412,0.01585687,0.33612101,0.17750128,0.00000000
-2.80640320,1.06278544,0.11308143,0.63350873,0.01670091,0.34924194,0.18189314,0.00000000
-2.80040020,1.10153401,0.12027800,0.65444991,0.01757000,0.36325096,0.18650298,0.00000000
-2.79439720,1.14284010,0.12793065,0.67698914,0.01845700,0.37804516,0.19129209,0.00000000
-2.78839420,1.18630209,0.13596788,0.70090124,0.01935338,0.39348705,0.19620851,0.00000000
-2.78239120,1.23141534,0.14430381,0.72590159,0.02024915,0.40940388,0.20118702,0.00000000
-2.77638819,1.27757312,0.15283833,0.75164592,0.02113301,0.42558843,0.20614955,0.00000000
-2.77038519,1.32407231,0.16145800,0.77773270,0.02199249,0.44180144,0.21100633,0.00000000
-2.76438219,1.37012406,0.17003761,0.80370854,0.02281415,0.45777562,0.21565763,0.00000000
-2.75837919,1.41486928,0.17844239,0.82907643,0.02358390,0.47322135,0.21999615,0.00000000
-2.75237619,1.45739876,0.18653084,0.85330684,0.02428735,0.48783384,0.22390995,0.00000000
-2.74637319,1.49677725,0.19415822,0.87585118,0.02491020,0.50130156,0.22728582,0.00000000
-2.74037019,1.53207059,0.20118041,0.89615731,0.02543869,0.51331557,0.23001309,0.00000000
-2.73436718,1.56237498,0.20745812,0.91368641,0.02586005,0.52357953,0.23198747,0.00000000
-2.72836418,1.58684695,0.21286129,0.92793051,0.02616293,0.53181973,0.23311502,0.00000000
-2.72236118,1.60473290,0.21727338,0.93842993,0.02633782,0.53779492,0.23331590,0.00000000
-2.71635818,1.61539657,0.22059549,0.94478977,0.02637745,0.54130532,0.23252772,0.00000000
-2.71035518,1.61834352,0.22275006,0.94669481,0.02627704,0.54220044,0.23070845,0.00000000
-2.70435218,1.61324106,0.22368397,0.94392192,0.02603458,0.54038535,0.22783861,0.00000000
-2.69834917,1.59993285,0.22337090,0.93634957,0.02565093,0.53582494,0.22392264,0.00000000
-2.69234617,1.57844748,0.22181284,0.92396387,0.02512985,0.52854622,0.21898950,0.00000000
-2.68634317,1.54900044,0.21904066,0.90686082,0.02447794,0.51863821,0.21309233,0.00000000
-2.68034017,1.51198950,0.21511372,0.88524487,0.02370446,0.50624966,0.20630722,0.00000000
-2.67433717,1.46798372,0.21011853,0.85942359,0.02282108,0.49158457,0.19873128,0.00000000
-2.66833417,1.41770656,0.20416655,0.82979897,0.02184152,0.47489575,0.19047981,0.00000000
-2.66233117,1.36201393,0.19739115,0.79685570,0.02078114,0.45647674,0.18168310,0.00000000
-2.65632816,1.30186831,0.18994395,0.76114691,0.01965648,0.43665241,0.17248263,0.00000000
-2.65032516,1.23831003,0.18199074,0.72327829,0.01848482,0.41576872,0.16302714,0.00000000
-2.64432216,1.17242707,0.17370698,0.68389102,0.01728364,0.39418203,0.15346855,0.00000000
-2.63831916,1.10532475,0.16527326,0.64364458,0.01607021,0.37224857,0.14395801,0.00000000
-2.63231616,1.03809651,0.15687085,0.60319993,0.01486111,0.35031425,0.13464217,0.00000000
-2.62631316,0.97179696,0.14867735,0.56320380,0.01367188,0.32870551,0.12565987,0.00000000
-2.62031016,0.90741814,0.14086287,0.52427474,0.01251670,0.30772131,0.11713927,0.00000000
-2.61430715,0.84586978,0.13358649,0.48699113,0.01140815,0.28762664,0.10919557,0.00000000
-2.60830415,0.78796395,0.12699342,0.45188174,0.01035703,0.26864763,0.10192927,0.00000000
-2.60230115,0.73440432,0.12121268,0.41941859,0.00937227,0.25096853,0.09542505,0.00000000
