energy_ev,total_up,Co_p_up,Co_d_up,N_s_up,N_p_up,S_s_up,S_p_up,Zn_p_up,Zn_d_up
0.20710355,0.93010327,0.03056780,0.39817734,0.01529264,0.03775987,0.07905372,0.14689139,0.20692592,0.00000458
0.21310655,1.02813278,0.03453560,0.44003648,0.01687009,0.04176798,0.08712305,0.16520948,0.22813644,0.00000500
0.21910955,1.13106155,0.03888735,0.48395096,0.01851183,0.04596785,0.09549753,0.18519039,0.25016442,0.00000542
0.22511256,1.23872261,0.04365283,0.52984090,0.02021068,0.05034911,0.10413728,0.20696354,0.27290845,0.00000584
0.23111556,1.35100011,0.04886511,0.57764785,0.02195958,0.05490327,0.11300395,0.23067839,0.29627204,0.00000625
0.23711856,1.46785390,0.05456073,0.62734553,0.02375202,0.05962498,0.12206308,0.25650649,0.32017011,0.00000665
0.24312156,1.58934212,0.06077964,0.67894985,0.02558237,0.06451310,0.13128644,0.28464273,0.34453540,0.00000703
0.24912456,1.71563976,0.06756486,0.73252724,0.02744623,0.06957173,0.14065413,0.31530506,0.36932436,0.00000739
0.25512756,1.84705137,0.07496182,0.78820047,0.02934073,0.07481090,0.15015639,0.34873270,0.39452211,0.00000772
0.26113057,1.98401593,0.08301735,0.84615133,0.03126470,0.08024704,0.15979487,0.38518237,0.42014608,0.00000802
0.26713357,2.12710247,0.09177821,0.90661918,0.03321872,0.08590295,0.16958319,0.42492225,0.44624781,0.00000829
0.27313657,2.27699522,0.10128922,0.96989521,0.03520512,0.09180737,0.17954685,0.46822377,0.47291268,0.00000852
0.27913957,2.43446751,0.11159107,1.03631176,0.03722772,0.09799399,0.18972215,0.51535104,0.50025719,0.00000872
0.28514257,2.60034470,0.12271764,1.10622697,0.03929151,0.10449998,0.20015434,0.56654811,0.52842391,0.00000888
0.29114557,2.77545651,0.13469320,1.18000484,0.04140220,0.11136394,0.21089479,0.62202438,0.55757382,0.00000901
0.29714857,2.96058044,0.14752927,1.25799133,0.04356556,0.11862351,0.22199750,0.68193864,0.58787644,0.00000911
0.30315158,3.15637843,0.16122161,1.34048749,0.04578679,0.12631252,0.23351484,0.74638231,0.61949809,0.00000917
0.30915458,3.36332946,0.17574721,1.42772070,0.04806973,0.13445800,0.24549290,0.81536264,0.65258858,0.00000922
0.31515758,3.58166182,0.19106159,1.51981552,0.05041609,0.14307714,0.25796657,0.88878679,0.68726723,0.00000924
0.32116058,3.81128862,0.20709661,1.61676584,0.05282474,0.15217427,0.27095472,0.96644763,0.72360878,0.00000924
0.32716358,4.05175077,0.22375888,1.71840994,0.05529099,0.16173831,0.28445567,1.04801240,0.76163005,0.00000923
0.33316658,4.30217135,0.24092897,1.82441019,0.05780609,0.17174067,0.29844333,1.13301492,0.80127820,0.00000922
0.33916958,4.56122515,0.25846159,1.93423912,0.06035684,0.18213388,0.31286430,1.22085242,0.84242149,0.00000920
0.34517259,4.82712666,0.27618680,2.04717314,0.06292539,0.19285109,0.32763607,1.31078758,0.88484308,0.00000918
0.35117559,5.09763889,0.29391236,2.16229501,0.06548930,0.20380665,0.34264666,1.40195628,0.92823872,0.00000917
0.35717859,5.37010461,0.31142712,2.27850583,0.06802187,0.21489772,0.35775580,1.49338139,0.97221865,0.00000917
0.36318159,5.64150044,0.32850552,2.39454670,0.07049260,0.22600703,0.37279762,1.58399238,1.01631393,0.00000918
0.36918459,5.90851284,0.34491310,2.50902984,0.07286803,0.23700669,0.38758496,1.67265068,1.05998731,0.00000920
0.37518759,6.16763420,0.36041267,2.62047824,0.07511270,0.24776305,0.40191508,1.75817989,1.10264839,0.00000924
0.38119060,6.41527561,0.37477116,2.72737267,0.07719027,0.25814225,0.41557664,1.83939998,1.14367241,0.00000929
0.38719360,6.64789210,0.38776675,2.82820425,0.07906482,0.26801638,0.42835759,1.91516438,1.18242230,0.00000937
0.39319660,6.86211514,0.39919601,2.92153028,0.08070218,0.27727000,0.44005376,1.98439824,1.21827269,0.00000947
0.39919960,7.05488658,0.40888079,3.00603111,0.08207125,0.28580645,0.45047763,2.04613662,1.25063516,0.00000960
0.40520260,7.22358791,0.41667447,3.08056525,0.08314529,0.29355399,0.45946690,2.09956066,1.27898334,0.00000975
0.41120560,7.36615854,0.42246739,3.14422023,0.08390305,0.30047108,0.46689250,2.14403027,1.30287676,0.00000994
0.41720860,7.48119729,0.42619110,3.19635657,0.08432974,0.30655070,0.47266556,2.17911167,1.32198226,0.00001016
0.42321161,7.56804185,0.42782122,3.23664278,0.08441774,0.31182337,0.47674301,2.20459847,1.33609184,0.00001043
0.42921461,7.62682178,0.42737885,3.26507921,0.08416710,0.31635859,0.47913148,2.22052516,1.34513605,0.00001075
0.43521761,7.65848194,0.42493035,3.28200963,0.08358566,0.32026460,0.47988935,2.22717215,1.34919220,0.00001114
0.44122061,7.66477448,0.42058551,3.28811955,0.08268893,0.32368644,0.47912672,2.22506203,1.34848687,0.00001159
0.44722361,7.64821900,0.41449415,3.28442094,0.08149964,0.32680212,0.47700333,2.21494690,1.34339246,0.00001212
0.45322661,7.61203203,0.40684136,3.27222396,0.08004699,0.32981725,0.47372444,2.19778724,1.33441795,0.00001275
0.45922961,7.56002824,0.39784148,3.25309646,0.07836568,0.33295810,0.46953488,2.17472293,1.32219413,0.00001348
0.46523262,7.49649729,0.38773111,3.22881301,0.07649474,0.33646352,0.46471151,2.14703762,1.30745390,0.00001434
0.47123562,7.42606111,0.37676153,3.20129527,0.07447614,0.34057584,0.45955427,2.11611779,1.29100843,0.00001532
0.47723862,7.35351743,0.36519076,3.17254624,0.07235338,0.34553139,0.45437641,2.08340806,1.27372026,0.00001646
0.48324162,7.28367583,0.35327554,3.14458100,0.07017001,0.35155078,0.44949411,2.05036457,1.25647429,0.00001775
0.48924462,7.22119277,0.34126372,3.11935672,0.06796819,0.35882950,0.44521600,2.01840812,1.24014802,0.00001921
0.49524762,7.17041204,0.32938725,3.09870460,0.06578730,0.36752918,0.44183287,1.98887901,1.22558200,0.00002085
0.50125063,7.13521676,0.31785596,3.08426655,0.06366280,0.37776993,0.43960815,1.96299509,1.21355183,0.00002268
0.50725363,7.11889826,0.30685251,3.07743869,0.06162514,0.38962402,0.43876925,1.94181452,1.20474249,0.00002471
0.51325663,7.12404640,0.29652847,3.07932401,0.05969900,0.40311119,0.43950020,1.92620466,1.19972610,0.00002693
0.51925963,7.15246495,0.28700176,3.09069543,0.05790276,0.41819585,0.44193577,1.91681784,1.19894364,0.00002934
0.52526263,7.20511444,0.27835540,3.11197067,0.05624815,0.43478609,0.44615718,1.91407477,1.20269123,0.00003195
0.53126563,7.28208369,0.27063746,3.14319934,0.05474032,0.45273478,0.45218946,1.91815602,1.21111122,0.00003474
0.53726863,7.38259032,0.26386231,3.18406255,0.05337798,0.47184252,0.46000063,1.92900143,1.22418822,0.00003769
0.54327164,7.50500937,0.25801283,3.23388457,0.05215393,0.49186244,0.46950242,1.94631741,1.24175013,0.00004081
0.54927464,7.64692811,0.25304348,3.29165596,0.05105568,0.51250659,0.48055266,1.96959143,1.26347370,0.00004405
0.55527764,7.80522469,0.24888413,3.35606699,0.05006625,0.53345371,0.49295905,1.99811316,1.28889453,0.00004742
0.56128064,7.97616734,0.24544427,3.42554997,0.04916520,0.55435814,0.50648431,2.03100124,1.31742089,0.00005087
0.56728364,8.15553044,0.24261758,3.49832906,0.04832953,0.57485947,0.52085241,2.06723474,1.34835098,0.00005438
0.57328664,8.33872379,0.24028652,3.57247568,0.04753484,0.59459274,0.53575572,2.10568823,1.38089290,0.00005792
0.57928964,8.52093077,0.23832692,3.64596777,0.04675630,0.61319865,0.55086302,2.14516923,1.41418683,0.00006147
0.58529265,8.69725144,0.23661232,3.71675120,0.04596966,0.63033376,0.56582797,2.18445704,1.44732886,0.00006499
0.59129565,8.86284656,0.23501796,3.78280136,0.04515217,0.64568004,0.58029799,2.22234173,1.47939567,0.00006845
0.59729865,9.01307859,0.23342446,3.84218333,0.04428336,0.65895377,0.59392338,2.25766220,1.50946963,0.00007183
0.60330165,9.14364596,0.23172090,3.89310892,0.04334569,0.66991334,0.60636628,2.28934232,1.53666368,0.00007511
0.60930465,9.25070707,0.22980755,3.93398914,0.04232506,0.67836592,0.61730956,2.31642420,1.56014528,0.00007827
0.61530765,9.33099091,0.22759800,3.96348046,0.04121115,0.68417259,0.62646516,2.33809763,1.57915900,0.00008130
0.62131066,9.38189106,0.22502081,3.98052397,0.03999761,0.68725202,0.63358184,2.35372491,1.59304710,0.00008420
0.62731366,9.40154067,0.22202066,3.98437595,0.03868206,0.68758250,0.63845203,2.36286029,1.60126754,0.00008696
0.63331666,9.38886589,0.21855903,3.97462914,0.03726603,0.68520219,0.64091758,2.36526353,1.60340896,0.00008959
0.63931966,9.34361605,0.21461443,3.95122401,0.03575463,0.68020773,0.64087429,2.36090693,1.59920206,0.00009212
0.64532266,9.26636916,0.21018217,3.91444939,0.03415629,0.67275114,0.63827491,2.34997549,1.58852709,0.00009458
0.65132566,9.15851196,0.20527370,3.86493242,0.03248224,0.66303511,0.63313050,2.33286012,1.57141703,0.00009699
0.65732866,9.02219459,0.19991558,3.80361779,0.03074602,0.65130679,0.62551009,2.31014380,1.54805626,0.00009939
0.66333167,8.86026055,0.19414809,3.73173674,0.02896293,0.63785021,0.61553856,2.28258086,1.51877467,0.00010184
0.66933467,8.67615352,0.18802344,3.65076659,0.02714950,0.62297770,0.60339266,2.25107000,1.48403727,0.00010438
0.67533767,8.47380358,0.18160377,3.56238191,0.02532283,0.60702026,0.58929539,2.21662161,1.44442948,0.00010706
0.68134067,8.25749622,0.17495878,3.46839879,0.02350013,0.59031749,0.57350878,2.18032040,1.40063858,0.00010993
0.68734367,8.03172821,0.16816331,3.37071404,0.02169817,0.57320714,0.55632536,2.14328449,1.35343181,0.00011305
0.69334667,7.80105532,0.16129469,3.27124136,0.01993284,0.55601483,0.53805860,2.10662247,1.30363190,0.00011644
0.69934967,7.56993731,0.15443007,3.17184679,0.01821875,0.53904407,0.51903260,2.07138990,1.25209088,0.00012015
0.70535268,7.34258609,0.14764388,3.07428577,0.01656893,0.52256714,0.49957161,2.03854694,1.19966308,0.00012420
0.71135568,7.12282279,0.14100531,2.98014437,0.01499460,0.50681711,0.47998950,2.00891894,1.14717841,0.00012859
0.71735868,6.91394968,0.13457615,2.89078687,0.01350496,0.49198114,0.46057996,1.98316162,1.09541684,0.00013332
0.72336168,6.71864215,0.12840883,2.80731194,0.01210716,0.47819564,0.44160752,1.96173239,1.04508519,0.00013837
0.72936468,6.53886526,0.12254502,2.73051919,0.01080627,0.46554321,0.42329994,1.94486928,0.99679705,0.00014368
0.73536768,6.37581863,0.11701448,2.66088753,0.00960532,0.45405164,0.40584224,1.93257843,0.95105663,0.00014922
0.74137069,6.22991187,0.11183464,2.59856624,0.00850540,0.44369498,0.38937252,1.92463106,0.90824710,0.00015489
0.74737369,6.10077179,0.10701052,2.54337911,0.00750588,0.43439663,0.37397988,1.92057004,0.86862393,0.00016062
0.75337669,5.98728082,0.10253525,2.49484154,0.00660452,0.42603439,0.35970427,1.91972611,0.83231329,0.00016628
0.75937969,5.88764511,0.09839102,2.45218960,0.00579776,0.41844718,0.34653842,1.92124309,0.79931544,0.00017178
0.76538269,5.79948891,0.09455056,2.41441994,0.00508094,0.41144309,0.33443162,1.92411117,0.76951300,0.00017699
0.77138569,5.71997100,0.09097879,2.38033855,0.00444855,0.40480864,0.32329504,1.92720675,0.74268342,0.00018177
0.77738869,5.64591782,0.08763488,2.34861626,0.00389447,0.39831851,0.31300849,1.92933733,0.71851502,0.00018601
0.78339170,5.57396720,0.08447443,2.31784840,0.00341223,0.39174565,0.30342805,1.92928926,0.69662591,0.00018959
0.78939470,5.50071621,0.08145160,2.28661599,0.00299526,0.38487099,0.29439440,1.92587639,0.67658471,0.00019239
0.79539770,5.42286664,0.07852134,2.25354582,0.00263705,0.37749270,0.28574120,1.91798748,0.65793217,0.00019431
0.80140070,5.33736185,0.07564130,2.21736677,0.00233139,0.36943424,0.27730341,1.90463019,0.64020274,0.00019528
0.80740370,5.24150922,0.07277363,2.17696014,0.00207251,0.36055121,0.26892496,1.88496996,0.62294513,0.00019523
0.81340670,5.13308350,0.06988636,2.13140199,0.00185526,0.35073650,0.26046558,1.85836200,0.60574104,0.00019412
0.81940970,5.01040724,0.06695451,2.07999599,0.00167519,0.33992374,0.25180651,1.82437526,0.58822138,0.00019195
0.82541271,4.87240577,0.06396071,2.02229577,0.00152870,0.32808888,0.24285492,1.78280760,0.57007938,0.00018872
0.83141571,4.71863567,0.06089554,1.95811632,0.00141310,0.31524997,0.23354686,1.73369162,0.55108027,0.00018448
0.83741871,4.54928678,0.05775738,1.88753451,0.00132667,0.30146522,0.22384886,1.67729150,0.53106737,0.00017928
0.84342171,4.36515909,0.05455198,1.81087932,0.00126876,0.28682955,0.21375800,1.61409107,0.50996449,0.00017321
0.84942471,4.16761712,0.05129171,1.72871276,0.00123978,0.27146986,0.20330084,1.54477433,0.48777491,0.00016638
0.85542771,3.95852519,0.04799459,1.64180306,0.00124126,0.25553929,0.19253109,1.47019935,0.46457727,0.00015891
0.86143072,3.74016750,0.04468312,1.55109157,0.00127588,0.23921085,0.18152642,1.39136726,0.44051865,0.00015093
0.86743372,3.51515769,0.04138305,1.45765539,0.00134744,0.22267073,0.17038450,1.30938778,0.41580563,0.00014260
0.87343672,3.28634238,0.03812210,1.36266759,0.00146090,0.20611153,0.15921863,1.22544293,0.39069362,0.00013408
0.87943972,3.05670314,0.03492869,1.26735674,0.00162232,0.18972585,0.14815312,1.14075070,0.36547532,0.00012552
0.88544272,2.82926116,0.03183081,1.17296765,0.00183883,0.17370037,0.13731859,1.05652982,0.34046864,0.00011708
0.89144572,2.60698788,0.02885500,1.08072454,0.00211854,0.15821066,0.12684754,0.97396725,0.31600479,0.00010892
0.89744872,2.39272476,0.02602546,0.99179800,0.00247045,0.14341682,0.11687011,0.89418910,0.29241693,0.00010119
0.90345173,2.18911394,0.02336339,0.90727643,0.00290429,0.12946019,0.10751043,0.81823581,0.27002961,0.00009402
0.90945473,1.99854125,0.02088650,0.82814258,0.00343030,0.11646085,0.09888335,0.74704200,0.24914955,0.00008756
0.91545773,1.82309188,0.01860869,0.75525529,0.00405902,0.10451622,0.09109178,0.68142112,0.23005760,0.00008191
0.92146073,1.66451851,0.01653995,0.68933642,0.00480096,0.09370044,0.08422457,0.62205474,0.21300217,0.00007717
0.92746373,1.52422106,0.01468637,0.63096250,0.00566625,0.08406453,0.07835487,0.56948608,0.19819400,0.00007342
0.93346673,1.40323672,0.01305029,0.58056066,0.00666422,0.07563719,0.07353900,0.52411744,0.18580230,0.00007074
0.93946973,1.30223882,0.01163052,0.53840816,0.00780295,0.06842606,0.06981568,0.48621073,0.17595197,0.00006918
0.94547274,1.22154269,0.01042272,0.50463490,0.00908880,0.06241932,0.06720563,0.45589064,0.16872192,0.00006876
0.95147574,1.16111709,0.00941972,0.47922811,0.01052586,0.05758755,0.06571140,0.43314966,0.16414425,0.00006949
0.95747874,1.12059963,0.00861192,0.46203876,0.01211547,0.05388561,0.06531745,0.41785463,0.16220419,0.00007137
0.96348174,1.09931505,0.00798765,0.45278914,0.01385572,0.05125459,0.06599043,0.40975409,0.16284058,0.00007436
0.96948474,1.09629554,0.00753359,0.45108123,0.01574100,0.04962368,0.06767956,0.40848646,0.16594708,0.00007843
0.97548774,1.11030268,0.00723507,0.45640581,0.01776165,0.04891188,0.07031726,0.41358856,0.17137373,0.00008349
0.98149075,1.13985075,0.00707639,0.46815202,0.01990370,0.04902974,0.07381992,0.42450468,0.17892916,0.00008946
0.98749375,1.18323174,0.00704111,0.48561775,0.02214870,0.04988080,0.07808888,0.44059612,0.18838334,0.00009624
0.99349675,1.23854230,0.00711231,0.50802064,0.02447378,0.05136311,0.08301171,0.46115142,0.19947100,0.00010370
0.99949975,1.30371327,0.00727282,0.53451027,0.02685181,0.05337063,0.08846373,0.48539745,0.21189565,0.00011169
1.00550275,1.37654210,0.00750541,0.56418143,0.02925178,0.05579460,0.09430993,0.51251158,0.22533449,0.00012007
1.01150575,1.45472863,0.00779300,0.59608884,0.03163933,0.05852498,0.10040712,0.54163503,0.23944405,0.00012866
1.01750875,1.53591440,0.00811888,0.62926319,0.03397750,0.06145193,0.10660656,0.57188749,0.25386659,0.00013728
1.02351176,1.61772526,0.00846686,0.66272863,0.03622759,0.06446733,0.11275682,0.60238300,0.26823725,0.00014576
1.02951476,1.69781680,0.00882148,0.69552140,0.03835019,0.06746641,0.11870696,0.63224682,0.28219182,0.00015391
1.03551776,1.77392179,0.00916821,0.72670921,0.04030630,0.07034938,0.12430986,0.66063305,0.29537487,0.00016154
1.04152076,1.84389841,0.00949365,0.75541106,0.04205849,0.07302314,0.12942571,0.68674259,0.30744819,0.00016849
1.04752376,1.90577764,0.00978568,0.78081662,0.04357208,0.07540290,0.13392546,0.70984076,0.31809902,0.00017460
1.05352676,1.95780830,0.01003368,0.80220475,0.04481627,0.07741378,0.13769407,0.72927402,0.32704801,0.00017972
1.05952976,1.99849775,0.01022865,0.81896016,0.04576517,0.07899217,0.14063354,0.74448517,0.33405638,0.00018373
1.06553277,2.02664653,0.01036335,0.83058770,0.04639872,0.08008694,0.14266545,0.75502622,0.33893213,0.00018654
1.07153577,2.04137525,0.01043241,0.83672339,0.04670334,0.08066036,0.14373302,0.76056843,0.34153485,0.00018806
1.07753877,2.04214241,0.01043234,0.83714178,0.04667245,0.08068864,0.14380243,0.76090895,0.34177909,0.00018827
1.08354177,2.02875201,0.01036160,0.83175918,0.04630670,0.08016211,0.14286351,0.75597373,0.33963589,0.00018714
1.08954477,2.00135054,0.01022048,0.82063245,0.04561392,0.07908506,0.14092960,0.74581639,0.33513260,0.00018470
1.09554777,1.96041324,0.01001108,0.80395346,0.04460887,0.07747504,0.13803666,0.73061317,0.32835075,0.00018099
1.10155078,1.90672013,0.00973709,0.78203928,0.04331270,0.07536192,0.13424163,0.71065400,0.31942231,0.00017609
1.10755378,1.84132275,0.00940369,0.75531869,0.04175220,0.07278648,0.12962020,0.68633024,0.30852424,0.00017010
1.11355678,1.76550319,0.00901726,0.72431530,0.03995890,0.06979876,0.12426389,0.65811939,0.29587178,0.00016314
1.11955978,1.68072698,0.00858516,0.68962839,0.03796801,0.06645618,0.11827685,0.62656766,0.28171067,0.00015534
1.12556278,1.58859222,0.00811545,0.65191196,0.03581724,0.06282149,0.11177221,0.59227105,0.26630868,0.00014686
1.13156578,1.49077685,0.00761662,0.61185317,0.03354566,0.05896065,0.10486845,0.55585578,0.24994687,0.00013785
1.13756878,1.38898646,0.00709733,0.57015086,0.03119253,0.05494074,0.09768573,0.51795897,0.23291081,0.00012847
1.14357179,1.28490468,0.00656613,0.52749520,0.02879617,0.05082798,0.09034233,0.47921024,0.21548232,0.00011887
1.14957479,1.18014800,0.00603121,0.48454911,0.02639301,0.04668591,0.08295153,0.44021506,0.19793182,0.00010921
1.15557779,1.07622658,0.00550026,0.44193207,0.02401669,0.04257382,0.07561880,0.40154028,0.18051172,0.00009963
1.16158079,0.97451233,0.00498021,0.40020697,0.02169738,0.03854539,0.06843951,0.36370249,0.16345103,0.00009025
1.16758379,0.87621481,0.00447718,0.35987010,0.01946128,0.03464779,0.06149721,0.32715932,0.14695116,0.00008120
1.17358679,0.78236554,0.00399637,0.32134463,0.01733027,0.03092092,0.05486242,0.29230393,0.13118322,0.00007256
1.17958979,0.69381041,0.00354198,0.28497733,0.01532178,0.02739707,0.04859206,0.25946255,0.11628658,0.00006442
1.18559280,0.61120991,0.00311726,0.25103858,0.01344879,0.02410090,0.04272937,0.22889512,0.10236872,0.00005685
1.19159580,0.53504638,0.00272450,0.21972518,0.01171999,0.02104962,0.03730424,0.20079850,0.08950628,0.00004990
1.19759880,0.46563724,0.00236510,0.19116562,0.01014007,0.01825342,0.03233407,0.17531205,0.07774702,0.00004359
1.20360180,0.40315314,0.00203966,0.16542742,0.00871013,0.01571614,0.02782486,0.15252517,0.06711267,0.00003796
1.20960480,0.34763968,0.00174808,0.14252587,0.00742812,0.01343599,0.02377257,0.13248615,0.05760225,0.00003302
1.21560780,0.29904157,0.00148965,0.12243377,0.00628930,0.01140645,0.02016459,0.11521207,0.04919587,0.00002878
1.22161081,0.25722792,0.00126321,0.10509170,0.00528684,0.00961714,0.01698139,0.10069911,0.04185863,0.00002524
1.22761381,0.22201756,0.00106725,0.09041822,0.00441225,0.00805475,0.01419800,0.08893299,0.03554457,0.00002240
1.23361681,0.19320343,0.00090001,0.07831978,0.00365591,0.00670392,0.01178560,0.07989891,0.03020044,0.00002027
1.23961981,0.17057527,0.00075961,0.06869983,0.00300746,0.00554806,0.00971285,0.07359097,0.02576911,0.00001884
1.24562281,0.15393975,0.00064415,0.06146703,0.00245628,0.00457010,0.00794716,0.07002042,0.02219273,0.00001814
1.25162581,0.14313783,0.00055177,0.05654223,0.00199172,0.00375316,0.00645576,0.06922281,0.01941524,0.00001818
1.25762881,0.13805870,0.00048075,0.05386412,0.00160345,0.00308111,0.00520660,0.07126363,0.01738454,0.00001900
1.26363182,0.13865037,0.00042956,0.05339352,0.00128163,0.00253905,0.00416901,0.07624253,0.01605398,0.00002063
1.26963482,0.14492667,0.00039693,0.05511628,0.00101711,0.00211367,0.00331424,0.08429576,0.01538342,0.00002313
1.27563782,0.15697070,0.00038184,0.05904468,0.00080148,0.00179358,0.00261583,0.09559713,0.01533973,0.00002658
1.28164082,0.17493499,0.00038360,0.06521762,0.00062716,0.00156950,0.00204982,0.11035714,0.01589683,0.00003105
1.28764382,0.19903845,0.00040185,0.07369944,0.00048744,0.00143445,0.00159482,0.12882070,0.01703526,0.00003663
1.29364682,0.22956037,0.00043658,0.08457773,0.00037644,0.00138378,0.00123201,0.15126314,0.01874149,0.00004345
1.29964982,0.26683191,0.00048815,0.09796000,0.00028909,0.00141530,0.00094507,0.17798496,0.02100673,0.00005162
1.30565283,0.31122533,0.00055729,0.11396958,0.00022110,0.00152920,0.00071999,0.20930533,0.02382570,0.00006127
1.31165583,0.36314150,0.00064515,0.13274084,0.00016890,0.00172809,0.00054493,0.24555446,0.02719503,0.00007255
1.31765883,0.42299596,0.00075330,0.15441385,0.00012955,0.00201686,0.00041001,0.28706527,0.03111171,0.00008560
1.32366183,0.49120419,0.00088376,0.17912872,0.00010076,0.00240260,0.00030704,0.33416448,0.03557145,0.00010060
1.32966483,0.56816646,0.00103901,0.20701985,0.00008076,0.00289445,0.00022940,0.38716333,0.04056702,0.00011768
1.33566783,0.65425279,0.00122208,0.23821016,0.00006830,0.00350338,0.00017178,0.44634844,0.04608688,0.00013702
1.34167084,0.74978840,0.00143652,0.27280554,0.00006264,0.00424196,0.00012999,0.51197280,0.05211379,0.00015876
1.34767384,0.85504022,0.00168653,0.31088980,0.00006350,0.00512405,0.00010085,0.58424738,0.05862383,0.00018306
1.35367684,0.97020468,0.00197694,0.35251994,0.00007109,0.00616444,0.00008203,0.66333345,0.06558569,0.00021004
1.35967984,1.09539721,0.00231330,0.39772225,0.00008613,0.00737845,0.00007194,0.74933581,0.07296025,0.00023984
1.36568284,1.23064347,0.00270191,0.44648898,0.00010990,0.00878140,0.00006966,0.84229711,0.08070063,0.00027255
1.37168584,1.37587258,0.00314987,0.49877582,0.00014429,0.01038817,0.00007487,0.94219315,0.08875259,0.00030825
1.37768884,1.53091230,0.00366511,0.55450007,0.00019192,0.01221253,0.00008785,1.04892933,0.09705535,0.00034700
1.38369185,1.69548586,0.00425641,0.61353949,0.00025619,0.01426658,0.00010943,1.16233806,0.10554276,0.00038881
1.38969485,1.86921050,0.00493337,0.67573179,0.00034150,0.01656010,0.00014107,1.28217689,0.11414485,0.00043367
1.39569785,2.05159724,0.00570637,0.74087454,0.00045328,0.01909993,0.00018484,1.40812737,0.12278962,0.00048152
1.40170085,2.24205152,0.00658656,0.80872550,0.00059827,0.02188936,0.00024352,1.53979427,0.13140509,0.00053225
1.40770385,2.43987456,0.00758567,0.87900306,0.00078460,0.02492754,0.00032066,1.67670495,0.13992138,0.00058572
1.41370685,2.64426486,0.00871593,0.95138691,0.00102202,0.02820906,0.00042066,1.81830880,0.14827294,0.00064173
1.41970985,2.85431983,0.00998988,1.02551860,0.00132202,0.03172354,0.00054888,1.96397653,0.15640064,0.00070002
1.42571286,3.06903718,0.01142011,1.10100209,0.00169804,0.03545536,0.00071170,2.11299933,0.16425368,0.00076028
1.43171586,3.28731623,0.01301901,1.17740428,0.00216553,0.03938361,0.00091667,2.26458789,0.17179128,0.00082216
1.43771886,3.50795917,0.01479847,1.25425547,0.00274204,0.04348212,0.00117253,2.41787158,0.17898404,0.00088521
1.44372186,3.72967253,0.01676958,1.33105004,0.00344726,0.04771974,0.00148930,2.57189799,0.18581486,0.00094898
1.44972486,3.95106941,0.01894217,1.40724733,0.00430288,0.05206072,0.00187826,2.72563326,0.19227943,0.00101294
1.45572786,4.17067283,0.02132457,1.48227316,0.00533249,0.05646537,0.00235201,2.87796372,0.19838622,0.00107650
1.46173087,4.38692102,0.02392310,1.55552213,0.00656123,0.06089076,0.00292431,3.02769939,0.20415601,0.00113906
1.46773387,4.59817512,0.02674178,1.62636089,0.00801538,0.06529168,0.00360997,3.17357982,0.20962089,0.00119997
1.47373687,4.80272999,0.02978192,1.69413291,0.00972180,0.06962157,0.00442466,3.31428298,0.21482284,0.00125856
1.47973987,4.99882871,0.03304182,1.75816465,0.01170722,0.07383367,0.00538457,3.44843736,0.21981186,0.00131414
1.48574287,5.18468094,0.03651641,1.81777352,0.01399733,0.07788206,0.00650601,3.57463791,0.22464378,0.00136602
1.49174587,5.35848545,0.04019704,1.87227756,0.01661579,0.08172275,0.00780499,3.69146564,0.22937776,0.00141355
1.49774887,5.51845662,0.04407126,1.92100686,0.01958311,0.08531473,0.00929658,3.79751095,0.23407359,0.00145606
1.50375188,5.66285455,0.04812265,1.96331649,0.02291539,0.08862088,0.01099428,3.89140029,0.23878886,0.00149297
1.50975488,5.79001799,0.05233075,1.99860070,0.02662307,0.09160870,0.01290933,3.97182556,0.24357607,0.00152372
1.51575788,5.89839934,0.05667103,2.02630790,0.03070965,0.09425099,0.01504989,4.03757532,0.24847987,0.00154783
1.52176088,5.98660027,0.06111495,2.04595595,0.03517042,0.09652621,0.01742032,4.08756691,0.25353435,0.00156491
1.52776388,6.05340684,0.06563011,2.05714713,0.03999144,0.09841870,0.02002035,4.12087806,0.25876061,0.00157466
1.53376688,6.09782257,0.07018040,2.05958209,0.04514855,0.09991871,0.02284445,4.13677687,0.26416472,0.00157687
1.53976988,6.11909797,0.07472638,2.05307215,0.05060675,0.10102217,0.02588114,4.13474855,0.26973602,0.00157148
1.54577289,6.11675528,0.07922560,2.03754934,0.05631992,0.10173040,0.02911252,4.11451788,0.27544600,0.00155849
1.55177589,6.09060715,0.08363313,2.01307345,0.06223082,0.10204952,0.03251405,4.07606592,0.28124773,0.00153806
1.55777889,6.04076838,0.08790212,1.97983582,0.06827165,0.10198992,0.03605434,4.01964029,0.28707600,0.00151044
1.56378189,5.96766010,0.09198457,1.93815941,0.07436496,0.10156555,0.03969545,3.94575802,0.29284818,0.00147599
1.56978489,5.87200606,0.09583205,1.88849502,0.08042509,0.10079320,0.04339323,3.85520080,0.29846580,0.00143519
1.57578789,5.75482126,0.09939674,1.83141374,0.08636004,0.09969187,0.04709808,3.74900254,0.30381692,0.00138859
1.58179090,5.61739343,0.10263242,1.76759575,0.09207371,0.09828210,0.05075596,3.62842953,0.30877930,0.00133683
1.58779390,5.46125794,0.10549562,1.69781594,0.09746858,0.09658547,0.05430964,3.49495392,0.31322416,0.00128060
1.59379690,5.28816759,0.10794690,1.62292688,0.10244851,0.09462416,0.05770017,3.35022154,0.31702069,0.00122066
