energy_ev,total_up,Mn_p_up,Mn_d_up,N_s_up,N_p_up,Se_s_up,Se_p_up,Ti_p_up,Ti_d_up
-3.26263132,3.68336537,1.32148462,0.80043227,0.00181072,0.35379105,0.05027454,2.55120095,0.98453700,0.23236847
-3.25662831,3.48470294,1.25796127,0.76582100,0.00167274,0.33096970,0.04677983,2.42005408,0.92368878,0.21960056
-3.25062531,3.28822937,1.19454617,0.73151627,0.00153781,0.30823732,0.04338344,2.28980545,0.86373169,0.20699723
-3.24462231,3.09588862,1.13188167,0.69787699,0.00140728,0.28582735,0.04012110,2.16175619,0.80522857,0.19468994
-3.23861931,2.90959988,1.07061223,0.66527229,0.00128240,0.26396201,0.03702721,2.03720319,0.74872108,0.18280986
-3.23261631,2.73125049,1.01138136,0.63408404,0.00116428,0.24284999,0.03413452,1.91743308,0.69472524,0.17148754
-3.22661331,2.56269050,0.95482856,0.60470921,0.00105392,0.22268454,0.03147394,1.80371684,0.64372790,0.16085257
-3.22061031,2.40572792,0.90158612,0.57756191,0.00095215,0.20364212,0.02907432,1.69730462,0.59618380,0.15103335
-3.21460730,2.26212385,0.85227560,0.55307446,0.00085968,0.18588154,0.02696235,1.59942016,0.55251326,0.14215682
-3.20860430,2.13358679,0.80750351,0.53169748,0.00077710,0.16954358,0.02516239,1.51125426,0.51310020,0.13434808
-3.20260130,2.02176493,0.76785629,0.51389849,0.00070486,0.15475095,0.02369635,1.43395706,0.47829034,0.12772999
-3.19659830,1.92823601,0.73389408,0.50015894,0.00064331,0.14160854,0.02258359,1.36862832,0.44838947,0.12242249
-3.19059530,1.85449382,0.70614345,0.49096938,0.00059269,0.13020394,0.02184072,1.31630568,0.42366136,0.11854171
-3.18459230,1.80193093,0.68508888,0.48682278,0.00055315,0.12060799,0.02148148,1.27795048,0.40432550,0.11619887
-3.17858929,1.77181751,0.67116308,0.48820590,0.00052477,0.11287535,0.02151643,1.25443107,0.39055429,0.11549874
-3.17258629,1.76527595,0.66473635,0.49558889,0.00050757,0.10704500,0.02195275,1.24650387,0.38246964,0.11653788
-3.16658329,1.78325188,0.66610519,0.50941313,0.00050149,0.10314061,0.02279384,1.25479226,0.38013922,0.11940249
-3.16058029,1.82648184,0.67548041,0.53007778,0.00050642,0.10117055,0.02403902,1.27976398,0.38357210,0.12416592
-3.15457729,1.89545876,0.69297530,0.55792511,0.00052220,0.10112780,0.02568312,1.32170749,0.39271422,0.13088594
-3.14857429,1.99039618,0.71859427,0.59322534,0.00054861,0.10298947,0.02771607,1.38070841,0.40744375,0.13960177
-3.14257129,2.11119282,0.75222244,0.63616120,0.00058539,0.10671609,0.03012252,1.45662681,0.42756665,0.15033095
-3.13656828,2.25739903,0.79361693,0.68681298,0.00063219,0.11225076,0.03288151,1.54907668,0.45281289,0.16306624
-3.13056528,2.42818703,0.84240024,0.74514457,0.00068860,0.11951808,0.03596623,1.65740859,0.48283352,0.17777257
-3.12456228,2.62232684,0.89805636,0.81099119,0.00075415,0.12842312,0.03934384,1.78069698,0.51719922,0.19438427
-3.11855928,2.83816969,0.95993022,0.88404945,0.00082825,0.13885050,0.04297549,1.91773310,0.55540048,0.21280272
-3.11255628,3.07364094,1.02723064,0.96387027,0.00091023,0.15066367,0.04681649,2.06702476,0.59684997,0.23289463
-3.10655328,3.32624388,1.09903740,1.04985545,0.00099932,0.16370464,0.05081666,2.22680381,0.64088721,0.25449094
-3.10055028,3.59307582,1.17431236,1.14125812,0.00109464,0.17779410,0.05492092,2.39504198,0.68678592,0.27738682
-3.09454727,3.87085737,1.25191473,1.23718764,0.00119520,0.19273238,0.05907007,2.56947543,0.73376395,0.30134253
-3.08854427,4.15597508,1.33062040,1.33661917,0.00129991,0.20830092,0.06320177,2.74763809,0.78099588,0.32608553
-3.08254127,4.44453742,1.40914478,1.43840781,0.00140755,0.22426469,0.06725176,2.92690335,0.82762806,0.35131376
-3.07653827,4.73244318,1.48616883,1.54130738,0.00151686,0.24037533,0.07115513,3.10453327,0.87279568,0.37670015
-3.07053527,5.01546069,1.56036743,1.64399338,0.00162646,0.25637515,0.07484789,3.27773428,0.91564158,0.40189829
-3.06453227,5.28931602,1.63043927,1.74508961,0.00173496,0.27200174,0.07826838,3.44371760,0.95533599,0.42654919
-3.05852926,5.54978726,1.69513734,1.84319775,0.00184091,0.28699327,0.08135889,3.59976268,0.99109674,0.45028896
-3.05252626,5.79280194,1.75329893,1.93692888,0.00194287,0.30109416,0.08406713,3.74328142,1.02220893,0.47275725
-3.04652326,6.01453414,1.80387399,2.02493602,0.00203943,0.31406098,0.08634760,3.87188087,1.04804355,0.49360602
-3.04052026,6.21149761,1.84595092,2.10594645,0.00212924,0.32566836,0.08816278,3.98342219,1.06807412,0.51250858
-3.03451726,6.38063150,1.87877878,2.17879263,0.00221105,0.33571466,0.08948416,4.07607343,1.08189058,0.52916840
-3.02851426,6.51937516,1.90178494,2.24244052,0.00228373,0.34402715,0.09029288,4.14835420,1.08921007,0.54332736
-3.02251126,6.62572910,1.91458761,2.29601434,0.00234629,0.35046648,0.09058022,4.19917036,1.08988381,0.55477313
-3.01650825,6.69829959,1.91700278,2.33881660,0.00239792,0.35493024,0.09034763,4.22783730,1.08389998,0.56334542
-3.01050525,6.73632520,1.90904513,2.37034285,0.00243801,0.35735538,0.08960650,4.23409107,1.07138236,0.56894073
-3.00450225,6.73968428,1.89092322,2.39029048,0.00246615,0.35771951,0.08837765,4.21808680,1.05258482,0.57151533
-2.99849925,6.70888317,1.86302892,2.39856145,0.00248215,0.35604085,0.08669046,4.18038463,1.02788178,0.57108652
-2.99249625,6.64502598,1.82592181,2.39525885,0.00248602,0.35237694,0.08458181,4.12192401,0.99775526,0.56773184
-2.98649325,6.54976744,1.78030908,2.38067766,0.00247800,0.34682214,0.08209478,4.04398742,0.96277888,0.56158643
-2.98049025,6.42525107,1.72702192,2.35529029,0.00245852,0.33950399,0.07927725,3.94815527,0.92359957,0.55283853
-2.97448724,6.27403559,1.66698944,2.31972764,0.00242818,0.33057864,0.07618043,3.83625407,0.88091778,0.54172334
-2.96848424,6.09901286,1.60121101,2.27475670,0.00238776,0.32022559,0.07285730,3.71029996,0.83546694,0.52851547
-2.96248124,5.90332092,1.53072839,2.22125568,0.00233818,0.30864183,0.06936118,3.57244010,0.78799305,0.51352031
-2.95647824,5.69025571,1.45659847,2.16018786,0.00228046,0.29603587,0.06574436,3.42489417,0.73923505,0.49706471
-2.95047524,5.46318496,1.37986771,2.09257520,0.00221570,0.28262164,0.06205692,3.26989833,0.68990678,0.47948724
-2.94447224,5.22546742,1.30154907,2.01947282,0.00214509,0.26861274,0.05834567,3.10965330,0.64068106,0.46112866
-2.93846923,4.98038001,1.22260211,1.94194517,0.00206982,0.25421710,0.05465337,2.94627856,0.59217628,0.44232268
-2.93246623,4.73105509,1.14391666,1.86104462,0.00199114,0.23963229,0.05101812,2.78177357,0.54494595,0.42338765
-2.92646323,4.48042913,1.06630043,1.77779309,0.00191026,0.22504170,0.04747303,2.61798696,0.49947119,0.40461929
-2.92046023,4.23120374,0.99047050,1.69316691,0.00182840,0.21061144,0.04404607,2.45659396,0.45615629,0.38628476
-2.91445723,3.98581888,0.91704866,1.60808503,0.00174674,0.19648833,0.04076014,2.29908204,0.41532721,0.36861824
-2.90845423,3.74643785,0.84656025,1.52340065,0.00166645,0.18279869,0.03763327,2.14674421,0.37723268,0.35181811
-2.90245123,3.51494298,0.77943613,1.43989576,0.00158864,0.16964801,0.03467901,2.00067926,0.34204765,0.33604566
-2.89644822,3.29294047,0.71601717,1.35827838,0.00151441,0.15712143,0.03190689,1.86179783,0.30987866,0.32142531
-2.89044522,3.08177257,0.65656085,1.27918196,0.00144481,0.14528478,0.02932298,1.73083314,0.28077061,0.30804620
-2.88444222,2.88253528,0.60124920,1.20316641,0.00138085,0.13418620,0.02693038,1.60835514,0.25471465,0.29596483
-2.87843922,2.69609946,0.55019761,1.13072020,0.00132351,0.12385807,0.02472987,1.49478665,0.23165641,0.28520870
-2.87243622,2.52313357,0.50346390,1.06226304,0.00127377,0.11431912,0.02272034,1.39042050,0.21150449,0.27578038
-2.86643322,2.36412622,0.46105728,0.99814872,0.00123252,0.10557666,0.02089932,1.29543635,0.19413857,0.26766199
-2.86043022,2.21940737,0.42294666,0.93866772,0.00120065,0.09762866,0.01926335,1.20991648,0.17941698,0.26081964
-2.85442721,2.08916675,0.38906819,0.88404932,0.00117899,0.09046567,0.01780831,1.13385978,0.16718341,0.25520759
-2.84842421,1.97346910,0.35933170,0.83446312,0.00116831,0.08407254,0.01652961,1.06719345,0.15727257,0.25077195
-2.84242121,1.87226562,0.33362595,0.79001987,0.00116931,0.07842972,0.01542239,1.00978225,0.14951482,0.24745372
-2.83641821,1.78540172,0.31182279,0.75077173,0.00118261,0.07351435,0.01448155,0.96143521,0.14373961,0.24519100
-2.83041521,1.71262145,0.29378007,0.71671214,0.00120872,0.06930091,0.01370178,0.92190996,0.13977785,0.24392042
-2.82441221,1.65356893,0.27934369,0.68777542,0.00124803,0.06576163,0.01307751,0.89091508,0.13746337,0.24357767
-2.81840920,1.60778786,0.26834866,0.66383649,0.00130078,0.06286660,0.01260286,0.86811077,0.13663343,0.24409737
-2.81240620,1.57471980,0.26061956,0.64471102,0.00136704,0.06058370,0.01227155,0.85310861,0.13712867,0.24541216
-2.80640320,1.55370232,0.25597059,0.63015626,0.00144673,0.05887841,0.01207678,0.84547068,0.13879252,0.24745141
-2.80040020,1.54396803,0.25420529,0.61987283,0.00153953,0.05771345,0.01201123,0.84470900,0.14147045,0.25013963
-2.79439720,1.54464539,0.25511631,0.61350789,0.00164494,0.05704858,0.01206701,0.85028548,0.14500902,0.25339476
-2.78839420,1.55476225,0.25848523,0.61065966,0.00176222,0.05684030,0.01223566,0.86161326,0.14925511,0.25712667
-2.78239120,1.57325265,0.26408282,0.61088361,0.00189043,0.05704181,0.01250822,0.87805957,0.15405546,0.26123595
-2.77638819,1.59896755,0.27166961,0.61370024,0.00202838,0.05760299,0.01287540,0.89895065,0.15925646,0.26561323
-2.77038519,1.63068964,0.28099716,0.61860444,0.00217469,0.05847071,0.01332771,0.92357881,0.16470453,0.27013921
-2.76438219,1.66715216,0.29180982,0.62507629,0.00232774,0.05958923,0.01385571,0.95121176,0.17024690,0.27468537
-2.75837919,1.70706176,0.30384727,0.63259302,0.00248578,0.06090086,0.01445033,0.98110418,0.17573297,0.27911550
-2.75237619,1.74912460,0.31684763,0.64064182,0.00264685,0.06234680,0.01510318,1.01251125,0.18101609,0.28328800
-2.74637319,1.79207520,0.33055131,0.64873311,0.00280889,0.06386814,0.01580689,1.04470394,0.18595572,0.28705892
-2.74037019,1.83470701,0.34470529,0.65641372,0.00296975,0.06540698,0.01655550,1.07698552,0.19041994,0.29028551
-2.73436718,1.87590363,0.35906798,0.66327963,0.00312723,0.06690767,0.01734481,1.10870877,0.19428804,0.29283024
-2.72836418,1.91466956,0.37341435,0.66898757,0.00327914,0.06831805,0.01817275,1.13929332,0.19745324,0.29456505
-2.72236118,1.95015911,0.38754120,0.67326510,0.00342333,0.06959070,0.01903960,1.16824239,0.19982517,0.29537562
-2.71635818,1.98170220,0.40127248,0.67591861,0.00355776,0.07068410,0.01994828,1.19515824,0.20133224,0.29516537
-2.71035518,2.00882590,0.41446425,0.67683892,0.00368054,0.07156368,0.02090445,1.21975549,0.20192348,0.29385917
-2.70435218,2.03127043,0.42700925,0.67600403,0.00378999,0.07220272,0.02191659,1.24187186,0.20157000,0.29140628
-2.69834917,2.04899878,0.43884067,0.67347886,0.00388471,0.07258300,0.02299585,1.26147535,0.20026578,0.28778265
-2.69234617,2.06219895,0.44993499,0.66941186,0.00396357,0.07269525,0.02415585,1.27866754,0.19802787,0.28299227
-2.68634317,2.07127857,0.46031358,0.66402851,0.00402580,0.07253931,0.02541236,1.29368242,0.19489584,0.27706746
-2.68034017,2.07685124,0.47004286,0.65762178,0.00407098,0.07212402,0.02678274,1.30688042,0.19093060,0.27006828
-2.67433717,2.07971502,0.47923288,0.65053996,0.00409911,0.07146678,0.02828531,1.31873754,0.18621254,0.26208086
-2.66833417,2.08082313,0.48803409,0.64317206,0.00411054,0.07059294,0.02993858,1.32982951,0.18083907,0.25321475
-2.66233117,2.08124767,0.49663234,0.63593153,0.00410605,0.06953478,0.03176036,1.34081123,0.17492160,0.24359959
-2.65632816,2.08213739,0.50524205,0.62923866,0.00408678,0.06833036,0.03376680,1.35239197,0.16858219,0.23338092
-2.65032516,2.08467066,0.51409766,0.62350246,0.00405418,0.06702214,0.03597132,1.36530679,0.16194980,0.22271560
-2.64432216,2.09000544,0.52344349,0.61910270,0.00401004,0.06565540,0.03838362,1.38028526,0.15515642,0.21176690
-2.63831916,2.09922771,0.53352243,0.61637277,0.00395633,0.06427662,0.04100862,1.39801828,0.14833310,0.20069940
-2.63231616,2.11330059,0.54456365,0.61558407,0.00389524,0.06293174,0.04384558,1.41912437,0.14160615,0.18967402
-2.62631316,2.13301600,0.55676993,0.61693269,0.00382901,0.06166450,0.04688721,1.44411662,0.13509347,0.17884330
-2.62031016,2.15895092,0.57030503,0.62052872,0.00375991,0.06051474,0.05011911,1.47337175,0.12890122,0.16834714
-2.61430715,2.19143029,0.58528182,0.62638893,0.00369011,0.05951694,0.05351929,1.50710274,0.12312101,0.15830906
-2.60830415,2.23049815,0.60175154,0.63443290,0.00362165,0.05869888,0.05705804,1.54533623,0.11782746,0.14883327
-2.60230115,2.27589882,0.61969505,0.64448301,0.00355631,0.05808050,0.06069803,1.58789618,0.11307653,0.14000235
-2.59629815,2.32706907,0.63901637,0.65626824,0.00349557,0.05767314,0.06439475,1.63439466,0.10890432,0.13187598
-2.59029515,2.38314216,0.65953917,0.66943168,0.00344057,0.05747900,0.06809723,1.68423064,0.10532665,0.12449031
-2.58429215,2.44296409,0.68100645,0.68354148,0.00339201,0.05749100,0.07174907,1.73659736,0.10233928,0.11785834
-2.57828914,2.50512176,0.70308375,0.69810487,0.00335019,0.05769293,0.07528977,1.79049830,0.09991876,0.11197089
-2.57228614,2.56798238,0.72536590,0.71258466,0.00331498,0.05806003,0.07865627,1.84477162,0.09802393,0.10679847
-2.56628314,2.62974285,0.74738714,0.72641760,0.00328580,0.05855982,0.08178469,1.89812239,0.09659795,0.10229360
-2.56028014,2.68848730,0.76863456,0.73903382,0.00326171,0.05915331,0.08461222,1.94916147,0.09557083,0.09839365
-2.55427714,2.74225071,0.78856420,0.74987666,0.00324142,0.05979638,0.08707897,1.99644988,0.09486227,0.09502412
-2.54827414,2.78908613,0.80661924,0.75842198,0.00322334,0.06044147,0.08912993,2.03854671,0.09438485,0.09210197
-2.54227114,2.82713266,0.82224969,0.76419631,0.00320571,0.06103927,0.09071672,2.07405886,0.09404733,0.08953920
-2.53626813,2.85468160,0.83493260,0.76679301,0.00318663,0.06154065,0.09179921,2.10169039,0.09375797,0.08724627
-2.53026513,2.87023789,0.84419206,0.76588588,0.00316417,0.06189840,0.09234686,2.12028953,0.09342775,0.08513535
-2.52426213,2.87257433,0.84961791,0.76123981,0.00313646,0.06206898,0.09233980,2.12889125,0.09297340,0.08312330
-2.51825913,2.86077633,0.85088268,0.75271788,0.00310176,0.06201414,0.09176945,2.12675366,0.09232010,0.08113429
-2.51225613,2.83427555,0.84775557,0.74028506,0.00305857,0.06170219,0.09063890,2.11338656,0.09140374,0.07910188
-2.50625313,2.79287091,0.84011334,0.72400811,0.00300564,0.06110912,0.08896279,2.08857117,0.09017269,0.07697070
-2.50025013,2.73673655,0.82794731,0.70405211,0.00294206,0.06021935,0.08676678,2.05237005,0.08858908,0.07469747
-2.49424712,2.66641650,0.81136638,0.68067371,0.00286730,0.05902609,0.08408678,2.00512724,0.08662945,0.07225160
-2.48824412,2.58280674,0.79059605,0.65421159,0.00278118,0.05753145,0.08096772,1.94745844,0.08428487,0.06961522
-2.48224112,2.48712571,0.76597348,0.62507460,0.00268393,0.05574608,0.07746211,1.88023225,0.08156049,0.06678266
-2.47623812,2.38087482,0.73793896,0.59372825,0.00257613,0.05368863,0.07362840,1.80454322,0.07847457,0.06375964
-2.47023512,2.26579107,0.70702428,0.56067999,0.00245870,0.05138481,0.06952921,1.72167828,0.07505715,0.06056202
-2.46423212,2.14379387,0.67383860,0.52646409,0.00233285,0.04886630,0.06522946,1.63307804,0.07134827,0.05721426
-2.45822911,2.01692859,0.63905236,0.49162665,0.00220002,0.04616945,0.06079456,1.54029481,0.06739605,0.05374776
-2.45222611,1.88730903,0.60338015,0.45671123,0.00206184,0.04333390,0.05628868,1.44494917,0.06325446,0.05019907
-2.44622311,1.75706119,0.56756299,0.42224569,0.00192004,0.04040116,0.05177314,1.34868663,0.05898122,0.04660806
-2.44022011,1.62827019,0.53235084,0.38873040,0.00177640,0.03741318,0.04730505,1.25313621,0.05463558,0.04301620
-2.43421711,1.50293207,0.49848570,0.35662835,0.00163270,0.03441107,0.04293617,1.15987207,0.05027636,0.03946496
-2.42821411,1.38291162,0.46668594,0.32635702,0.00149061,0.03143390,0.03871198,1.07037937,0.04596011,0.03599435
-2.42221111,1.26990711,0.43763190,0.29828229,0.00135174,0.02851767,0.03467112,0.98602501,0.04173961,0.03264180
-2.41620810,1.16542232,0.41195324,0.27271416,0.00121750,0.02569453,0.03084506,0.90803359,0.03766258,0.02944114
-2.41020510,1.07074575,0.39021783,0.24990424,0.00108911,0.02299218,0.02725796,0.83746893,0.03377089,0.02642205
-2.40420210,0.98693681,0.37292225,0.23004479,0.00096759,0.02043346,0.02392694,0.77522056,0.03009989,0.02360955
-2.39819910,0.91481819,0.36048387,0.21326911,0.00085375,0.01803625,0.02086236,0.72199520,0.02667829,0.02102397
-2.39219610,0.85497385,0.35323420,0.19965296,0.00074817,0.01581343,0.01806841,0.67831232,0.02352817,0.01868096
-2.38619310,0.80775142,0.35141340,0.18921684,0.00065120,0.01377315,0.01554374,0.64450340,0.02066536,0.01659184
-2.38019010,0.77326845,0.35516589,0.18192891,0.00056302,0.01191915,0.01328226,0.62071406,0.01809999,0.01476403
-2.37418709,0.75142144,0.36453682,0.17770840,0.00048360,0.01025120,0.01127389,0.60690866,0.01583721,0.01320166
-2.36818409,0.74189710,0.37946957,0.17642920,0.00041278,0.00876567,0.00950542,0.60287664,0.01387805,0.01190617
-2.36218109,0.74418526,0.39980415,0.17792389,0.00035026,0.00745609,0.00796128,0.60824047,0.01222034,0.01087707
-2.35617809,0.75759314,0.42527676,0.18198778,0.00029564,0.00631376,0.00662426,0.62246485,0.01085959,0.01011257
-2.35017509,0.78126081,0.45552074,0.18838328,0.00024843,0.00532831,0.00547625,0.64486726,0.00978990,0.00961028
-2.34417209,0.81417792,0.49006914,0.19684443,0.00020812,0.00448826,0.00449879,0.67462977,0.00900475,0.00936781
-2.33816908,0.85520173,0.52835914,0.20708173,0.00017414,0.00378154,0.00367359,0.71081241,0.00849770,0.00938318
-2.33216608,0.90307681,0.56973880,0.21878730,0.00014593,0.00319588,0.00298298,0.75236830,0.00826293,0.00965531
-2.32616308,0.95645637,0.61347616,0.23164030,0.00012295,0.00271921,0.00241017,0.79816075,0.00829567,0.01018418
-2.32016008,1.01392560,0.65877095,0.24531276,0.00010467,0.00233994,0.00193952,0.84698252,0.00859240,0.01097097
-2.31415708,1.07402688,0.70476892,0.25947570,0.00009059,0.00204720,0.00155673,0.89757717,0.00915094,0.01201802
-2.30815408,1.13528673,0.75057870,0.27380535,0.00008025,0.00183095,0.00124886,0.94866265,0.00997036,0.01332866
-2.30215108,1.19624423,0.79529085,0.28798959,0.00007325,0.00168215,0.00100440,0.99895663,0.01105068,0.01490689
-2.29614807,1.25548034,0.83799868,0.30173421,0.00006920,0.00159271,0.00081324,1.04720316,0.01239255,0.01675691
-2.29014507,1.31164741,0.87782028,0.31476890,0.00006780,0.00155555,0.00066660,1.09220010,0.01399669,0.01888269
-2.28414207,1.36349798,0.91392102,0.32685278,0.00006875,0.00156454,0.00055695,1.13282647,0.01586333,0.02128727
-2.27813907,1.40991201,0.94553558,0.33777915,0.00007180,0.00161446,0.00047792,1.16806866,0.01799163,0.02397220
-2.27213607,1.44992143,0.97198884,0.34737945,0.00007672,0.00170088,0.00042416,1.19704478,0.02037896,0.02693689
-2.26613307,1.48273102,0.99271456,0.35552603,0.00008333,0.00182011,0.00039123,1.21902590,0.02302041,0.03017801
-2.26013007,1.50773489,1.00727111,0.36213384,0.00009145,0.00196909,0.00037548,1.23345337,0.02590821,0.03368902
-2.25412706,1.52452767,1.01535348,0.36716078,0.00010090,0.00214533,0.00037396,1.23995139,0.02903138,0.03745982
-2.24812406,1.53291004,1.01680109,0.37060694,0.00011154,0.00234680,0.00038430,1.23833423,0.03237552,0.04147651
-2.24212106,1.53288829,1.01160089,0.37251255,0.00012323,0.00257191,0.00040461,1.22860765,0.03592280,0.04572150
-2.23611806,1.52466807,0.99988573,0.37295503,0.00013581,0.00281945,0.00043343,1.21096452,0.03965214,0.05017370
-2.23011506,1.50864251,0.98192790,0.37204507,0.00014915,0.00308852,0.00046964,1.18577463,0.04353975,0.05480909
-2.22411206,1.48537540,0.95812834,0.36992219,0.00016312,0.00337857,0.00051242,1.15356927,0.04755976,0.05960148
-2.21810905,1.45558024,0.92900184,0.36674988,0.00017759,0.00368936,0.00056120,1.11502114,0.05168522,0.06452352
-2.21210605,1.42009606,0.89515907,0.36271060,0.00019245,0.00402099,0.00061564,1.07092062,0.05588924,0.06954795
-2.20610305,1.37986115,0.85728608,0.35800092,0.00020758,0.00437388,0.00067557,1.02214926,0.06014627,0.07464894
-2.20010005,1.33588576,0.81612241,0.35282687,0.00022290,0.00474877,0.00074103,0.96965176,0.06443357,0.07980360
-2.19409705,1.28922480,0.77243851,0.34739982,0.00023835,0.00514679,0.00081219,0.91440761,0.06873259,0.08499345
-2.18809405,1.24095161,0.72701354,0.34193281,0.00025389,0.00556939,0.00088939,0.85740343,0.07303040,0.09020580
-2.18209105,1.19213348,0.68061440,0.33663744,0.00026952,0.00601834,0.00097309,0.79960708,0.07732088,0.09543501
-2.17608804,1.14380965,0.63397663,0.33172135,0.00028527,0.00649572,0.00106392,0.74194451,0.08160576,0.10068337
-2.17008504,1.09697210,0.58778787,0.32738607,0.00030121,0.00700382,0.00116259,0.68527986,0.08589526,0.10596175
-2.16408204,1.05254954,0.54267428,0.32382528,0.00031746,0.00754511,0.00126992,0.63039951,0.09020842,0.11128971
-2.15807904,1.01139439,0.49919016,0.32122319,0.00033418,0.00812209,0.00138683,0.57800013,0.09457289,0.11669516
-2.15207604,0.97427281,0.45781089,0.31975307,0.00035157,0.00873723,0.00151429,0.52868101,0.09902427,0.12221353
-2.14607304,0.94185752,0.41892907,0.31957558,0.00036985,0.00939280,0.00165332,0.48294028,0.10360502,0.12788638
-2.14007004,0.91472292,0.38285375,0.32083705,0.00038930,0.01009075,0.00180496,0.44117487,0.10836276,0.13375956
-2.13406703,0.89334238,0.34981230,0.32366742,0.00041023,0.01083255,0.00197020,0.40368370,0.11334829,0.13988094
-2.12806403,0.87808714,0.31995456,0.32817790,0.00043293,0.01161910,0.00215002,0.37067358,0.11861310,0.14629781
-2.12206103,0.86922661,0.29335892,0.33445850,0.00045775,0.01245058,0.00234531,0.34226707,0.12420678,0.15305412
-2.11605803,0.86692977,0.27003967,0.34257532,0.00048500,0.01332638,0.00255685,0.31851192,0.13017415,0.16018761
-2.11005503,0.87126746,0.24995533,0.35256784,0.00051503,0.01424507,0.00278529,0.29939125,0.13655255,0.16772703
-2.10405203,0.88221550,0.23301740,0.36444645,0.00054813,0.01520433,0.00303114,0.28483402,0.14336910,0.17568962
-2.09804902,0.89965847,0.21909917,0.37819018,0.00058459,0.01620104,0.00329470,0.27472527,0.15063837,0.18407894
-2.09204602,0.92339425,0.20804433,0.39374507,0.00062467,0.01723133,0.00357614,0.26891573,0.15836037,0.19288319
-2.08604302,0.95313931,0.19967494,0.41102320,0.00066859,0.01829067,0.00387538,0.26723038,0.16651916,0.20207419
-2.08004002,0.98853472,0.19379873,0.42990257,0.00071655,0.01937408,0.00419219,0.26947581,0.17508191,0.21160698
-2.07403702,1.02915295,0.19021541,0.45022796,0.00076867,0.02047622,0.00452611,0.27544623,0.18399879,0.22142012
-2.06803402,1.07450535,0.18872209,0.47181278,0.00082506,0.02159170,0.00487650,0.28492799,0.19320343,0.23143672
-2.06203102,1.12405041,0.18911755,0.49444193,0.00088579,0.02271517,0.00524252,0.29770261,0.20261408,0.24156616
-2.05602801,1.17720235,0.19120553,0.51787563,0.00095085,0.02384158,0.00562315,0.31354854,0.21213542,0.25170627
-2.05002501,1.23334023,0.19479704,0.54185407,0.00102024,0.02496630,0.00601720,0.33224150,0.22166089,0.26174614
-2.04402201,1.29181712,0.19971173,0.56610268,0.00109387,0.02608528,0.00642328,0.35355392,0.23107546,0.27156916
-2.03801901,1.35196914,0.20577840,0.59033795,0.00117165,0.02719511,0.00683981,0.37725326,0.24025878,0.28105627
-2.03201601,1.41312421,0.21283487,0.61427341,0.00125342,0.02829307,0.00726504,0.40309991,0.24908845,0.29008933
-2.02601301,1.47461032,0.22072724,0.63762567,0.00133898,0.02937707,0.00769702,0.43084455,0.25744336,0.29855434
-2.02001001,1.53576300,0.22930872,0.66012027,0.00142808,0.03044555,0.00813358,0.46022539,0.26520697,0.30634442
-2.01400700,1.59593216,0.23843821,0.68149715,0.00152044,0.03149740,0.00857233,0.49096568,0.27227039,0.31336254
-2.00800400,1.65448802,0.24797877,0.70151557,0.00161567,0.03253170,0.00901064,0.52277151,0.27853506,0.31952378
-2.00200100,1.71082654,0.25779609,0.71995843,0.00171336,0.03354754,0.00944566,0.55533040,0.28391519,0.32475713
-1.99599800,1.76437414,0.26775724,0.73663595,0.00181299,0.03454379,0.00987426,0.58831074,0.28833964,0.32900689
-1.98999500,1.81459229,0.27772963,0.75138868,0.00191396,0.03551887,0.01029308,0.62136249,0.29175341,0.33223355
-1.98399200,1.86098207,0.28758053,0.76408993,0.00201559,0.03647053,0.01069855,0.65411905,0.29411863,0.33441430
-1.97798899,1.90308907,0.29717708,0.77464771,0.00211710,0.03739574,0.01108688,0.68620061,0.29541516,0.33554318
-1.97198599,1.94050892,0.30638692,0.78300638,0.00221761,0.03829057,0.01145415,0.71721894,0.29564078,0.33563105
-1.96598299,1.97289377,0.31507942,0.78914807,0.00231617,0.03915016,0.01179632,0.74678361,0.29481114,0.33470530
-1.95997999,1.99995987,0.32312760,0.79309413,0.00241173,0.03996883,0.01210937,0.77450950,0.29295936,0.33280963
-1.95397699,2.02149643,0.33041058,0.79490660,0.00250318,0.04074020,0.01238934,0.80002546,0.29013559,0.33000378
-1.94797399,2.03737557,0.33681656,0.79469000,0.00258937,0.04145750,0.01263248,0.82298387,0.28640644,0.32636344
-1.94197099,2.04756346,0.34224618,0.79259331,0.00266913,0.04211385,0.01283533,0.84307073,0.28185439,0.32198028
-1.93596798,2.05213205,0.34661608,0.78881225,0.00274131,0.04270273,0.01299488,0.86001592,0.27657724,0.31696229
-1.92996498,2.05127124,0.34986256,0.78359179,0.00280483,0.04321845,0.01310866,0.87360325,0.27068764,0.31143420
-1.92396198,2.04530066,0.35194509,0.77722863,0.00285869,0.04365664,0.01317492,0.88367980,0.26431270,0.30553828
-1.91795898,2.03468059,0.35284954,0.77007368,0.00290203,0.04401484,0.01319269,0.89016411,0.25759365,0.29943518
-1.91195598,2.02002110,0.35259087,0.76253405,0.00293420,0.04429294,0.01316192,0.89305287,0.25068561,0.29330489
-1.90595298,2.00208883,0.35121515,0.75507434,0.00295475,0.04449374,0.01308355,0.89242561,0.24375730,0.28734777
-1.89994997,1.98181049,0.34880082,0.74821699,0.00296353,0.04462331,0.01295960,0.88844712,0.23699075,0.28178537
