energy_ev,total_up,Ru_p_up,Ru_d_up,Sb_p_up,Sb_d_up,Se_s_up,Se_p_up
-4.30115058,0.59025300,0.28639140,0.22391927,0.09418851,0.00151929,0.00760792,0.24549394
-4.29514757,0.61193747,0.28349541,0.23486176,0.10268042,0.00162148,0.00777651,0.24420979
-4.28914457,0.63906477,0.28454439,0.24762495,0.11152399,0.00173328,0.00803499,0.24623037
-4.28314157,0.67035431,0.28882553,0.26173910,0.12057895,0.00185166,0.00836292,0.25091451
-4.27713857,0.70453963,0.29564922,0.27673828,0.12969783,0.00197362,0.00874098,0.25764405
-4.27113557,0.74038363,0.30435791,0.29216581,0.13872939,0.00209616,0.00915108,0.26582930
-4.26513257,0.77669599,0.31433470,0.30758077,0.14752266,0.00221636,0.00957640,0.27491463
-4.25912956,0.81235245,0.32501198,0.32256552,0.15593165,0.00233140,0.01000155,0.28438433
-4.25312656,0.84631551,0.33587986,0.33673397,0.16382034,0.00243864,0.01041270,0.29376844
-4.24712356,0.87765594,0.34649442,0.34974032,0.17106792,0.00253569,0.01079782,0.30264881
-4.24112056,0.90557434,0.35648557,0.36128797,0.17757416,0.00262045,0.01114685,0.31066492
-4.23511756,0.92942180,0.36556426,0.37113814,0.18326442,0.00269120,0.01145193,0.31751940
-4.22911456,0.94871881,0.37352879,0.37911788,0.18809433,0.00274663,0.01170759,0.32298299
-4.22311156,0.96317142,0.38026990,0.38512702,0.19205378,0.00278592,0.01191095,0.32689864
-4.21710855,0.97268378,0.38577430,0.38914374,0.19517007,0.00280876,0.01206184,0.32918460
-4.21110555,0.97736627,0.39012632,0.39122835,0.19750992,0.00281540,0.01216292,0.32983617
-4.20510255,0.97753872,0.39350752,0.39152506,0.19918038,0.00280663,0.01221970,0.32892603
-4.19909955,0.97372804,0.39619393,0.39026162,0.20032839,0.00278384,0.01224056,0.32660289
-4.19309655,0.96666039,0.39855083,0.38774661,0.20113893,0.00274893,0.01223663,0.32308858
-4.18709355,0.95724747,0.40102509,0.38436439,0.20183188,0.00270433,0.01222165,0.31867336
-4.18109055,0.94656748,0.40413493,0.38056782,0.20265747,0.00265293,0.01221174,0.31370962
-4.17508754,0.93584083,0.40845739,0.37686882,0.20389059,0.00259802,0.01222514,0.30860402
-4.16908454,0.92640138,0.41461358,0.37382695,0.20582389,0.00254320,0.01228181,0.30380822
-4.16308154,0.91966363,0.42325212,0.37203634,0.20876011,0.00249235,0.01240305,0.29980832
-4.15707854,0.91708682,0.43503088,0.37211117,0.21300362,0.00244944,0.01261104,0.29711322
-4.15107554,0.92013664,0.45059776,0.37467000,0.21885151,0.00241850,0.01292833,0.29624218
-4.14507254,0.93024550,0.47057068,0.38031945,0.22658461,0.00240350,0.01337730,0.29771157
-4.13906953,0.94877220,0.49551748,0.38963728,0.23645843,0.00240819,0.01397961,0.30202131
-4.13306653,0.97696189,0.52593612,0.40315562,0.24869464,0.00243608,0.01475560,0.30964096
-4.12706353,1.01590741,0.56223592,0.42134435,0.26347313,0.00249022,0.01572368,0.32099588
-4.12106053,1.06651261,0.60472026,0.44459532,0.28092493,0.00257318,0.01689978,0.33645358
-4.11505753,1.12945895,0.65357141,0.47320762,0.30112644,0.00268695,0.01829674,0.35631058
-4.10905453,1.20517595,0.70883800,0.50737443,0.32409491,0.00283278,0.01992374,0.38078019
-4.10305153,1.29381667,0.77042563,0.54717175,0.34978559,0.00301119,0.02178582,0.40998124
-4.09704852,1.39523894,0.83809117,0.59254962,0.37809049,0.00322188,0.02388338,0.44392856
-4.09104552,1.50899329,0.91144095,0.64332601,0.40883909,0.00346368,0.02621181,0.48252518
-4.08504252,1.63431827,0.98993334,0.69918395,0.44180073,0.00373454,0.02876119,0.52555702
-4.07903952,1.77014384,1.07288565,0.75967207,0.47668889,0.00403154,0.03151610,0.57269014
-4.07303652,1.91510334,1.15948548,0.82420896,0.51316715,0.00435094,0.03445554,0.62347131
-4.06703352,2.06755427,1.24880638,0.89209139,0.55085672,0.00468819,0.03755307,0.67733184
-4.06103052,2.22560781,1.33982740,0.96250644,0.58934528,0.00503807,0.04077702,0.73359524
-4.05502751,2.38716695,1.43145616,1.03454750,0.62819686,0.00539477,0.04409092,0.79148866
-4.04902451,2.54997239,1.52255471,1.10723377,0.66696246,0.00575204,0.04745414,0.85015813
-4.04302151,2.71165539,1.61196753,1.17953298,0.70519109,0.00610336,0.05082266,0.90868746
-4.03701851,2.86979604,1.69855072,1.25038656,0.74244080,0.00644212,0.05415004,0.96612045
-4.03101551,3.02198559,1.78120142,1.31873673,0.77828935,0.00676180,0.05738850,1.02148576
-4.02501251,3.16589061,1.85888655,1.38355453,0.81234425,0.00705618,0.06049022,1.07382395
-4.01900950,3.29931719,1.93066996,1.44386790,0.84425184,0.00731954,0.06340867,1.12221554
-4.01300650,3.42027272,1.99573696,1.49878890,0.87370508,0.00754688,0.06609994,1.16580930
-4.00700350,3.52702336,2.05341552,1.54753898,0.90045003,0.00773404,0.06852424,1.20384967
-4.00100050,3.61814473,2.10319354,1.58947147,0.92429073,0.00787788,0.07064716,1.23570209
-3.99499750,3.69256430,2.14473155,1.62409045,0.94509256,0.00797644,0.07244097,1.26087522
-3.98899450,3.74959367,2.17787063,1.65106530,0.96278396,0.00802896,0.07388569,1.27903915
-3.98299150,3.78894947,2.20263527,1.67024034,0.97735679,0.00803599,0.07496997,1.29003854
-3.97698849,3.81076225,2.21923135,1.68163937,0.98886512,0.00799937,0.07569169,1.29390008
-3.97098549,3.81557284,2.22803914,1.68546482,0.99742291,0.00792216,0.07605833,1.29083399
-3.96498249,3.80431633,2.22960189,1.68209173,1.00320043,0.00780864,0.07608691,1.28122896
-3.95897949,3.77829431,2.22461022,1.67205667,1.00641977,0.00766413,0.07580369,1.26564107
-3.95297649,3.73913614,2.21388272,1.65604219,1.00734939,0.00749486,0.07524347,1.24477654
-3.94697349,3.68875079,2.19834348,1.63485721,1.00629791,0.00730779,0.07444858,1.21946933
-3.94097049,3.62927067,2.17899693,1.60941423,1.00360717,0.00711041,0.07346756,1.19065406
-3.93496748,3.56298944,2.15690052,1.58070397,0.99964453,0.00691053,0.07235362,1.15933542
-3.92896448,3.49229574,2.13313605,1.54976836,0.99479465,0.00671606,0.07116283,1.12655516
-3.92296148,3.41960481,2.10877994,1.51767274,0.98945050,0.00653478,0.06995220,1.09335797
-3.91695848,3.34729036,2.08487340,1.48547793,0.98400396,0.00637413,0.06877773,1.06075734
-3.91095548,3.27761850,2.06239289,1.45421332,0.97883589,0.00624107,0.06769237,1.02970292
-3.90495248,3.21268580,2.04222175,1.42485131,0.97430594,0.00614184,0.06674417,1.00105033
-3.89894947,3.15436338,2.02512368,1.39828415,0.97074229,0.00608188,0.06597450,0.97553470
-3.89294647,3.10424861,2.01171895,1.37530367,0.96843157,0.00606567,0.06541658,0.95374868
-3.88694347,3.06362589,2.00246403,1.35658431,0.96760935,0.00609672,0.06509423,0.93612590
-3.88094047,3.03343769,1.99763560,1.34267014,0.96845158,0.00617747,0.06502106,0.92293022
-3.87493747,3.01426672,1.99731965,1.33396594,0.97106740,0.00630935,0.06519992,0.91425115
-3.86893447,3.00632983,2.00140630,1.33073269,0.97549371,0.00649274,0.06562289,0.91000561
-3.86293147,3.00948373,2.00959103,1.33308750,0.98169204,0.00672710,0.06627160,0.90994568
-3.85692846,3.02324232,2.02138253,1.34100777,0.98954778,0.00701102,0.06711799,0.91367222
-3.85092546,3.04680498,2.03611736,1.35433950,0.99887239,0.00734232,0.06812540,0.92065348
-3.84492246,3.07909479,2.05298115,1.37280929,1.00940826,0.00771822,0.06925007,0.93024818
-3.83891946,3.11880507,2.07103600,1.39603934,1.02083662,0.00813542,0.07044282,0.94173190
-3.83291646,3.16445248,2.08925312,1.42356493,1.03278794,0.00859026,0.07165096,0.95432591
-3.82691346,3.21443460,2.10654967,1.45485356,1.04485475,0.00907885,0.07282036,0.96722718
-3.82091046,3.26708940,2.12182854,1.48932471,1.05660618,0.00959716,0.07389746,0.97963842
-3.81490745,3.32075447,2.13401936,1.52636957,1.06760380,0.01014116,0.07483131,0.99079706
-3.80890445,3.37382332,2.14211923,1.56536961,1.07741786,0.01070685,0.07557539,1.00000204
-3.80290145,3.42479668,2.14523144,1.60571344,1.08564340,0.01129034,0.07608931,1.00663744
-3.79689845,3.47232673,2.14260051,1.64681113,1.09191533,0.01188786,0.07634011,1.01019219
-3.79089545,3.51525282,2.13364230,1.68810559,1.09592194,0.01249576,0.07630335,1.01027527
-3.78489245,3.55262751,2.11796773,1.72908074,1.09741612,0.01311047,0.07596375,1.00662593
-3.77888944,3.58373267,2.09539951,1.76926653,1.09622405,0.01372848,0.07531554,0.99911888
-3.77288644,3.60808559,2.06598126,1.80824092,1.09225079,0.01434626,0.07436235,0.98776450
-3.76688344,3.62543591,2.02997890,1.84562939,1.08548300,0.01496020,0.07311680,0.97270436
-3.76088044,3.63575457,1.98787460,1.88110259,1.07598850,0.01556658,0.07159984,0.95420267
-3.75487744,3.63921646,1.94035394,1.91437294,1.06391327,0.01616152,0.06983973,0.93263416
-3.74887444,3.63617865,1.88828716,1.94519108,1.04947589,0.01674094,0.06787090,0.90846935
-3.74287144,3.62715620,1.83270558,1.97334288,1.03296018,0.01730061,0.06573269,0.88225797
-3.73686843,3.61279764,1.77477449,1.99864801,1.01470639,0.01783621,0.06346798,0.85461140
-3.73086543,3.59386189,1.71576379,2.02096037,0.99510160,0.01834339,0.06112187,0.82618498
-3.72486243,3.57119800,1.65701758,2.04017109,0.97456971,0.01881794,0.05874046,0.79766093
-3.71885943,3.54572886,1.59992385,2.05621384,0.95356170,0.01925595,0.05636965,0.76973243
-3.71285643,3.51843921,1.54588520,2.06907259,0.93254622,0.01965403,0.05405418,0.74308935
-3.70685343,3.49036813,1.49629139,2.07879111,0.91200113,0.02000952,0.05183681,0.71840600
-3.70085043,3.46260524,1.45249405,2.08548355,0.89240575,0.02032073,0.04975770,0.69633091
-3.69484742,3.43628980,1.41578403,2.08934530,0.87423420,0.02058718,0.04785392,0.67747872
-3.68884442,3.41261140,1.38737145,2.09066280,0.85794948,0.02080982,0.04615921,0.66242397
-3.68284142,3.39281074,1.36836830,2.08982152,0.84399838,0.02099119,0.04470384,0.65169671
-3.67683842,3.37817906,1.35977363,2.08731087,0.83280685,0.02113556,0.04351456,0.64577940
-3.67083542,3.37005482,1.36246107,2.08372531,0.82477576,0.02124903,0.04261472,0.64510501
-3.66483242,3.36981656,1.37716861,2.07976084,0.82027690,0.02133948,0.04202436,0.65005593
-3.65882941,3.37887124,1.40449048,2.07620678,0.81964900,0.02141656,0.04176039,0.66096336
-3.65282641,3.39863765,1.44487124,2.07393250,0.82319373,0.02149155,0.04183672,0.67810710
-3.64682341,3.43052518,1.49860207,2.07386965,0.83117184,0.02157711,0.04226445,0.70171550
-3.64082041,3.47590833,1.56581942,2.07699030,0.84379926,0.02168705,0.04305194,0.73196548
-3.63481741,3.53609808,1.64650619,2.08428203,0.86124351,0.02183599,0.04420490,0.76898264
-3.62881441,3.61231115,1.74049570,2.09672082,0.88362052,0.02203898,0.04572642,0.81284140
-3.62281141,3.70563857,1.84747834,2.11524310,0.91099196,0.02231112,0.04761697,0.86356523
-3.61680840,3.81701471,1.96701104,2.14071799,0.94336338,0.02266715,0.04987434,0.92112689
-3.61080540,3.94718819,2.09852915,2.17392089,0.98068318,0.02312097,0.05249358,0.98544878
-3.60480240,4.09669543,2.24136057,2.21550946,1.02284251,0.02368532,0.05546688,1.05640317
-3.59879940,4.26583766,2.39474118,2.26600264,1.06967604,0.02437132,0.05878349,1.13381237
-3.59279640,4.45466166,2.55783099,2.32576339,1.12096361,0.02518811,0.06242953,1.21744855
-3.58679340,4.66294442,2.72972984,2.39498536,1.17643247,0.02614258,0.06638791,1.30703314
-3.58079040,4.89018138,2.90949168,2.47368361,1.23575991,0.02723902,0.07063814,1.40223554
-3.57478739,5.13557806,3.09613631,2.56168937,1.29857617,0.02847893,0.07515624,1.50267111
-3.56878439,5.39804458,3.28865765,2.65864839,1.36446715,0.02986081,0.07991455,1.60789826
-3.56278139,5.67619285,3.48602770,2.76402288,1.43297698,0.03138004,0.08488170,1.71741473
-3.55677839,5.96833617,3.68719599,2.87709644,1.50361010,0.03302881,0.09002249,1.83065323
-3.55077539,6.27249147,3.89108411,2.99698183,1.57583292,0.03479612,0.09529785,1.94697661
-3.54477239,6.58638454,4.09657615,3.12263145,1.64907515,0.03666779,0.10066495,2.06567313
-3.53876938,6.90745901,4.30250559,3.25285016,1.72273095,0.03862663,0.10607729,2.18595230
-3.53276638,7.23289001,4.50764007,3.38631078,1.79616018,0.04065262,0.11148496,2.30694206
-3.52676338,7.55960377,4.71066571,3.52157196,1.86869020,0.04272316,0.11683499,2.42768784
-3.52076038,7.88430425,4.91017283,3.65709874,1.93961862,0.04481344,0.12207194,2.54715451
-3.51475738,8.20350788,5.10464513,3.79128570,2.00821737,0.04689684,0.12713854,2.66423156
-3.50875438,8.51358727,5.29245425,3.92248283,2.07373865,0.04894542,0.13197652,2.77774242
-3.50275138,8.81082410,5.47186150,4.04902369,2.13542284,0.05093048,0.13652769,2.88645789
-3.49674837,9.09147105,5.64102813,4.16925573,2.19250874,0.05282316,0.14073502,2.98911420
-3.49074537,9.35182186,5.79803497,4.28157216,2.24424599,0.05459506,0.14454396,3.08443516
-3.48474237,9.58828786,5.94091174,4.38444449,2.28990961,0.05621893,0.14790375,3.17115831
-3.47873937,9.79747884,6.06767556,4.47645491,2.32881615,0.05766930,0.15076883,3.24806398
-3.47273637,9.97628546,6.17637759,4.55632730,2.36034106,0.05892307,0.15310022,3.31400664
-3.46673337,10.12195988,6.26515611,4.62295582,2.38393640,0.05996018,0.15486676,3.36794701
-3.46073037,10.23219143,6.33229368,4.67542973,2.39914827,0.06076403,0.15604635,3.40898374
-3.45472736,10.30517364,6.37627584,4.71305352,2.40563297,0.06132192,0.15662689,3.43638332
-3.44872436,10.33965971,6.39584839,4.73536130,2.40317110,0.06162538,0.15660707,3.44960659
-3.44272136,10.33500353,6.39007037,4.74212485,2.39167881,0.06167031,0.15599685,3.44833087
-3.43671836,10.29118425,6.35835987,4.73335488,2.37121554,0.06145708,0.15481766,3.43246636
-3.43071536,10.20881296,6.30053026,4.70929553,2.34198771,0.06099043,0.15310231,3.40216601
-3.42471236,10.08912108,6.21681484,4.67041235,2.30434805,0.06027930,0.15089454,3.35782841
-3.41870935,9.93393085,6.10787829,4.61737439,2.25879057,0.05933648,0.14824829,3.30009330
-3.41270635,9.74560899,5.97481438,4.55103121,2.20594105,0.05817825,0.14522666,3.22982979
-3.40670335,9.52700544,5.81912960,4.47238608,2.14654360,0.05682387,0.14190063,3.14811775
-3.40070035,9.28137983,5.64271334,4.38256630,2.08144361,0.05529503,0.13834750,3.05622296
-3.39469735,9.01231831,5.44779575,4.28279218,2.01156773,0.05361527,0.13464916,2.95556687
-3.38869435,8.72364400,5.23689493,4.17434576,1.93790168,0.05180937,0.13089022,2.84769207
-3.38269135,8.41932423,5.01275550,4.05854037,1.86146656,0.04990273,0.12715599,2.73422473
-3.37668834,8.10337753,4.77828101,3.93669207,1.78329454,0.04792085,0.12353038,2.61683506
-3.37068534,7.77978326,4.53646257,3.81009370,1.70440460,0.04588869,0.12009387,2.49719720
-3.36468234,7.45239639,4.29030638,3.67999201,1.62577924,0.04383029,0.11692137,2.37694973
-3.35867934,7.12486939,4.04276259,3.54756823,1.54834255,0.04176824,0.11408028,2.25765792
-3.35267634,6.80058306,3.79665789,3.41392221,1.47294053,0.03972335,0.11162853,2.14077873
-3.34667334,6.48258750,3.55463378,3.28005996,1.40032382,0.03771435,0.10961295,2.02762959
-3.34067034,6.17355408,3.31909239,3.14688460,1.33113352,0.03575765,0.10806772,1.91936161
-3.33466733,5.87573900,3.09215126,3.01519021,1.26589017,0.03386715,0.10701316,1.81693804
-3.32866433,5.59095867,2.87560808,2.88565850,1.20498629,0.03205418,0.10645486,1.72111820
-3.32266133,5.32057697,2.67091610,2.75885783,1.14868239,0.03032744,0.10638313,1.63244759
-3.31665833,5.06550415,2.47917050,2.63524447,1.09710668,0.02869305,0.10677291,1.55125394
-3.31065533,4.82620698,2.30110560,2.51516566,1.05025831,0.02715457,0.10758410,1.47764961
-3.30465233,4.60272965,2.13710266,2.39886452,1.00801410,0.02571320,0.10876239,1.41153994
-3.29864932,4.39472458,1.98720730,2.28648654,0.97013845,0.02436792,0.11024052,1.35263723
-3.29264632,4.20149225,1.85115579,2.17808754,0.93629622,0.02311572,0.11194008,1.30048011
-3.28664332,4.02202897,1.72840881,2.07364308,0.90606815,0.02195185,0.11377362,1.25445732
-3.28064032,3.85508108,1.61819130,1.97305911,0.87896839,0.02087013,0.11564727,1.21383537
-3.27463732,3.69920413,1.51953683,1.87618386,0.85446354,0.01986322,0.11746357,1.17778897
-3.26863432,3.55282523,1.43133478,1.78282047,0.83199274,0.01892299,0.11912453,1.14543328
-3.26263132,3.41430667,1.35237866,1.69274049,0.81098791,0.01804079,0.12053480,1.11585682
-3.25662831,3.28200873,1.28141386,1.60569748,0.79089371,0.01720785,0.12160478,1.08815390
-3.25062531,3.15434970,1.21718320,1.52144067,0.77118640,0.01641551,0.12225359,1.06145540
-3.24462231,3.02986102,1.15846896,1.43972797,0.75139097,0.01565558,0.12241183,1.03495688
-3.23861931,2.90723571,1.10412987,1.36033799,0.73109598,0.01492053,0.12202381,1.00794296
-3.23261631,2.78536852,1.05313235,1.28308062,0.70996553,0.01420374,0.12104943,0.97980729
-3.22661331,2.66338642,1.00457495,1.20780569,0.68774808,0.01349967,0.11946539,0.95006741
-3.22061031,2.54066861,0.95770583,1.13440937,0.66428174,0.01280396,0.11726585,0.91837411
-3.21460730,2.41685557,0.91193284,1.06283814,0.63949601,0.01211348,0.11446239,0.88451526
-3.20860430,2.29184727,0.86682669,0.99309009,0.61340996,0.01142637,0.11108334,0.84841413
-3.20260130,2.16579095,0.82211730,0.92521364,0.58612708,0.01074196,0.10717255,0.81012262
-3.19659830,2.03905966,0.77768433,0.85930377,0.55782711,0.01006071,0.10278759,0.76980991
-3.19059530,1.91222265,0.73354255,0.79549597,0.52875534,0.00938408,0.09799751,0.72774739
-3.18459230,1.78600957,0.68982320,0.73395844,0.49920985,0.00871433,0.09288026,0.68429064
-3.17858929,1.66127025,0.64675248,0.67488282,0.46952744,0.00805439,0.08751989,0.63985954
-3.17258629,1.53893208,0.60462821,0.61847406,0.44006871,0.00740763,0.08200371,0.59491749
-3.16658329,1.41995707,0.56379596,0.56494002,0.41120312,0.00677770,0.07641940,0.54995059
-3.16058029,1.30530044,0.52462562,0.51448124,0.38329452,0.00616829,0.07085230,0.50544793
-3.15457729,1.19587256,0.48748938,0.46728151,0.35668773,0.00558301,0.06538297,0.46188353
-3.14857429,1.09250563,0.45274201,0.42349965,0.33169665,0.00502520,0.06008505,0.41970077
-3.14257129,0.99592622,0.42070393,0.38326286,0.30859429,0.00449783,0.05502353,0.37929966
-3.13656828,0.90673470,0.39164775,0.34666197,0.28760503,0.00400339,0.05025343,0.34102726
-3.13056528,0.82539164,0.36578839,0.31374883,0.26889912,0.00354384,0.04581896,0.30517147
-3.12456228,0.75221167,0.34327704,0.28453574,0.25258976,0.00312058,0.04175312,0.27195802
-3.11855928,0.68736430,0.32419879,0.25899715,0.23873246,0.00273447,0.03807769,0.24155054
-3.11255628,0.63088140,0.30857394,0.23707337,0.22732673,0.00238581,0.03480369,0.21405341
-3.10655328,0.58267054,0.29636250,0.21867609,0.21831991,0.00207445,0.03193210,0.18951695
-3.10055028,0.54253329,0.28747170,0.20369563,0.21161280,0.00179983,0.02945487,0.16794451
-3.09454727,0.51018755,0.28176579,0.19200934,0.20706687,0.00156107,0.02735624,0.14930091
-3.08854427,0.48529268,0.27907786,0.18349111,0.20451277,0.00135707,0.02561405,0.13352183
-3.08254127,0.46747634,0.27922294,0.17802127,0.20375956,0.00118661,0.02420133,0.12052356
-3.07653827,0.45636198,0.28201182,0.17549678,0.20460467,0.00104842,0.02308775,0.11021259
-3.07053527,0.45159563,0.28726495,0.17584111,0.20684376,0.00094131,0.02224114,0.10249481
-3.06453227,0.45287110,0.29482590,0.17901339,0.21028051,0.00086422,0.02162891,0.09728374
-3.05852926,0.45995246,0.30457355,0.18501651,0.21473568,0.00081631,0.02121933,0.09450753
-3.05252626,0.47269286,0.31643261,0.19390370,0.22005525,0.00079699,0.02098269,0.09411456
-3.04652326,0.49104891,0.33038188,0.20578324,0.22611725,0.00080600,0.02089221,0.09607726
-3.04052026,0.51508975,0.34645958,0.22082091,0.23283698,0.00084336,0.02092483,0.10039416
-3.03451726,0.54500055,0.36476564,0.23924000,0.24017046,0.00090946,0.02106168,0.10708999
-3.02851426,0.58107960,0.38546029,0.26131862,0.24811580,0.00100496,0.02128841,0.11621380
-3.02251126,0.62372927,0.40875900,0.28738414,0.25671254,0.00113081,0.02159523,0.12783522
-3.01650825,0.67344057,0.43492373,0.31780487,0.26603876,0.00128817,0.02197674,0.14203879
-3.01050525,0.73077170,0.46425036,0.35297892,0.27620619,0.00147839,0.02243158,0.15891673
-3.00450225,0.79632122,0.49705295,0.39332067,0.28735330,0.00170288,0.02296187,0.17856023
-2.99849925,0.87069659,0.53364502,0.43924505,0.29963679,0.00196302,0.02357247,0.20104957
-2.99249625,0.95447933,0.57431869,0.49115024,0.31322165,0.00226014,0.02427021,0.22644356
-2.98649325,1.04818801,0.61932246,0.54939940,0.32827035,0.00259536,0.02506290,0.25476866
-2.98049025,1.15224080,0.66883857,0.61430221,0.34493157,0.00296949,0.02595837,0.28600815
-2.97448724,1.26691925,0.72296107,0.68609696,0.36332894,0.00338302,0.02696355,0.32009215
-2.96848424,1.39233508,0.78167569,0.76493425,0.38355052,0.00383598,0.02808352,0.35688875
-2.96248124,1.52840190,0.84484268,0.85086293,0.40563934,0.00432789,0.02932067,0.39619693
-2.95647824,1.67481343,0.91218364,0.94381938,0.42958568,0.00485776,0.03067404,0.43774179
-2.95047524,1.83102981,0.98327336,1.04362062,0.45532151,0.00542406,0.03213873,0.48117235
-2.94447224,1.99627316,1.05753739,1.14996204,0.48271737,0.00602472,0.03370564,0.52606254
-2.93846923,2.16953305,1.13425579,1.26241995,0.51158196,0.00665722,0.03536126,0.57191528
-2.93246623,2.34958245,1.21257346,1.38045923,0.54166468,0.00731861,0.03708781,0.61816997
-2.92646323,2.53500362,1.29151679,1.50344584,0.57266089,0.00800561,0.03886354,0.66421318
-2.92046023,2.72422340,1.37001632,1.63066388,0.60421980,0.00871479,0.04066328,0.70939225
-2.91445723,2.91555645,1.44693454,1.76133646,0.63595475,0.00944262,0.04245909,0.75303152
-2.90845423,3.10725470,1.52109796,1.89464938,0.66745524,0.01018570,0.04422115,0.79445044
-2.90245123,3.29756077,1.59133195,2.02977663,0.69830032,0.01094084,0.04591872,0.83298292
-2.89644822,3.48476269,1.65649695,2.16590616,0.72807263,0.01170527,0.04752116,0.86799716
-2.89044522,3.66724746,1.71552446,2.30226473,0.75637240,0.01247669,0.04899899,0.89891503
-2.88444222,3.84355039,1.76745113,2.43814026,0.78283076,0.01325346,0.05032485,0.92523010
-2.87843922,4.01239791,1.81144934,2.57290040,0.80712167,0.01403460,0.05147447,0.94652359
-2.87243622,4.17274124,1.84685302,2.70600612,0.82897192,0.01481987,0.05242744,0.96247741
-2.86643322,4.32377929,1.87317735,2.83701934,0.84816876,0.01560972,0.05316783,0.97288371
-2.86043022,4.46496924,1.89013159,2.96560393,0.86456468,0.01640524,0.05368464,0.97765046
-2.85442721,4.59602422,1.89762453,3.09151981,0.87807932,0.01720803,0.05397203,0.97680291
-2.84842421,4.71689807,1.89576235,3.21461026,0.88869834,0.01802005,0.05402933,0.97048080
-2.84242121,4.82775788,1.88483919,3.33478282,0.89646946,0.01884339,0.05386086,0.95893148
-2.83641821,4.92894577,1.86532110,3.45198476,0.90149585,0.01968001,0.05347554,0.94249941
-2.83041521,5.02093177,1.83782413,3.56617439,0.90392743,0.02053151,0.05288634,0.92161252
-2.82441221,5.10426060,1.80308794,3.67728959,0.90395042,0.02139877,0.05210965,0.89676607
-2.81840920,5.17949494,1.76194614,3.78521554,0.90177583,0.02228172,0.05116444,0.86850494
-2.81240620,5.24715857,1.71529492,3.88975347,0.89762752,0.02317905,0.05007150,0.83740500
-2.80640320,5.30768241,1.66406144,3.99059233,0.89173043,0.02408794,0.04885259,0.80405453
-2.80040020,5.36135662,1.60917330,4.08728547,0.88429954,0.02500393,0.04752962,0.76903644
-2.79439720,5.40829140,1.55153050,4.17923390,0.87553026,0.02592073,0.04612393,0.73291193
-2.78839420,5.44838894,1.49198090,4.26567770,0.86559046,0.02683021,0.04465564,0.69620637
-2.78239120,5.48132823,1.43129995,4.34569660,0.85461473,0.02772245,0.04314313,0.65939758
-2.77638819,5.50656375,1.37017534,4.41822044,0.84270085,0.02858581,0.04160264,0.62290701
-2.77038519,5.52333860,1.30919678,4.48204971,0.82990874,0.02940720,0.04004800,0.58709396
-2.76438219,5.53071137,1.24885091,4.53588571,0.81626174,0.03017237,0.03849055,0.55225259
-2.75837919,5.52759593,1.18952111,4.57836950,0.80175007,0.03086629,0.03693911,0.51861186
-2.75237619,5.51281212,1.13149176,4.60812825,0.78633621,0.03147363,0.03540015,0.48633792
-2.74637319,5.48514496,1.07495619,4.62382703,0.76996179,0.03197923,0.03387801,0.45553863
-2.74037019,5.44340960,1.02002770,4.62422398,0.75255563,0.03236864,0.03237519,0.42626986
-2.73436718,5.38651870,0.96675275,4.60822625,0.73404237,0.03262871,0.03089274,0.39854291
-2.72836418,5.31354906,0.91512546,4.57494413,0.71435130,0.03274804,0.02943063,0.37233286
-2.72236118,5.22380403,0.86510258,4.52374085,0.69342483,0.03271754,0.02798815,0.34758710
-2.71635818,5.11686881,0.81661819,4.45427554,0.67122618,0.03253079,0.02656427,0.32423384
-2.71035518,4.99265592,0.76959754,4.36653723,0.64774599,0.03218443,0.02515803,0.30219015
-2.70435218,4.85143860,0.72396935,4.26086819,0.62300748,0.03167840,0.02376878,0.28136931
-2.69834917,4.69387080,0.67967632,4.13797547,0.59706994,0.03101606,0.02239641,0.26168717
-2.69234617,4.52099292,0.63668352,3.99893001,0.57003050,0.03020421,0.02104157,0.24306747
-2.68634317,4.33422324,0.59498460,3.84515339,0.54202414,0.02925305,0.01970571,0.22544606
-2.68034017,4.13533595,0.55460583,3.67839296,0.51322197,0.02817593,0.01839111,0.20877397
-2.67433717,3.92642702,0.51560812,3.50068653,0.48382811,0.02698911,0.01710090,0.19301944
-2.66833417,3.70987000,0.47808727,3.31431854,0.45407519,0.02571134,0.01583890,0.17816907
-2.66233117,3.48826425,0.44217271,3.12176981,0.42421892,0.02436347,0.01460956,0.16422810
-2.65632816,3.26437822,0.40802512,2.92566325,0.39453208,0.02296799,0.01341777,0.15122009
-2.65032516,3.04109080,0.37583318,2.72870828,0.36529810,0.02154849,0.01226871,0.13918617
-2.64432216,2.82133330,0.34580993,2.53364612,0.33680475,0.02012923,0.01116769,0.12818390
-2.63831916,2.60803478,0.31818889,2.34319856,0.30933815,0.01873466,0.01011997,0.11828603
-2.63231616,2.40407285,0.29322019,2.16002192,0.28317739,0.01738900,0.00913063,0.10957909
-2.62631316,2.21223152,0.27116690,1.98666787,0.25858986,0.01611590,0.00820451,0.10216211
-2.62031016,2.03516722,0.25230168,1.82555198,0.23582761,0.01493811,0.00734611,0.09614526
-2.61430715,1.87538350,0.23690357,1.67893057,0.21512457,0.01387729,0.00655957,0.09164860
-2.60830415,1.73521415,0.22525501,1.54888573,0.19669479,0.01295379,0.00584874,0.08880087
-2.60230115,1.61681417,0.21763887,1.43731794,0.18073150,0.01218660,0.00521721,0.08773817
