energy_ev,total_up,C_s_up,C_p_up,Mo_p_up,Mo_d_up,Na_s_up,Se_s_up,Se_p_up
-3.03451726,4.22811543,0.02275587,0.74392219,1.96114558,2.02310723,0.09469607,0.01739831,1.97265468
-3.02851426,4.37720226,0.02246905,0.75854587,2.00340331,2.08844809,0.09697774,0.01720937,2.07013703
-3.02251126,4.54095837,0.02235412,0.77672674,2.05472701,2.15799107,0.10017922,0.01716572,2.17498345
-3.01650825,4.71859980,0.02241869,0.79846437,2.11505933,2.23135293,0.10431414,0.01727950,2.28657030
-3.01050525,4.90906275,0.02266638,0.82372271,2.18414728,2.30807409,0.10937783,0.01756058,2.40409921
-3.00450225,5.11101609,0.02309669,0.85243051,2.26154316,2.38762649,0.11534623,0.01801641,2.52660598
-2.99849925,5.32288318,0.02370493,0.88448227,2.34661170,2.46942422,0.12217537,0.01865194,2.65297587
-2.99249625,5.54287236,0.02448229,0.91973958,2.43854307,2.55283668,0.12980137,0.01946952,2.78196500
-2.98649325,5.76901490,0.02541607,0.95803274,2.53637136,2.63720366,0.13814111,0.02046895,2.91222729
-2.98049025,5.99920910,0.02648998,0.99916266,2.63899781,2.72185180,0.14709333,0.02164740,3.04234579
-2.97448724,6.23126888,0.02768454,1.04290287,2.74521800,2.80611168,0.15654037,0.02299951,3.17086755
-2.96848424,6.46297502,0.02897763,1.08900163,2.85375208,2.88933491,0.16635042,0.02451737,3.29634059
-2.96248124,6.69212730,0.03034509,1.13718415,2.96327686,2.97091045,0.17638019,0.02619067,3.41735154
-2.95647824,6.91659543,0.03176137,1.18715490,3.07245885,3.05027931,0.18647804,0.02800676,3.53256279
-2.95047524,7.13436707,0.03320023,1.23860001,3.17998684,3.12694728,0.19648734,0.02995077,3.64074733
-2.94447224,7.34359109,0.03463549,1.29118969,3.28460317,3.20049474,0.20625015,0.03200579,3.74082035
-2.93846923,7.54261464,0.03604178,1.34458077,3.38513242,3.27058342,0.21561094,0.03415306,3.83186615
-2.93246623,7.73001263,0.03739521,1.39841933,3.48050666,3.33695957,0.22442034,0.03637219,3.91315946
-2.92646323,7.90460878,0.03867405,1.45234322,3.56978647,3.39945354,0.23253873,0.03864143,3.98418051
-2.92046023,8.06548756,0.03985935,1.50598463,3.65217716,3.45797570,0.23983966,0.04093794,4.04462329
-2.91445723,8.21199695,0.04093539,1.55897244,3.72703963,3.51250903,0.24621288,0.04323814,4.09439690
-2.90845423,8.34374216,0.04189010,1.61093448,3.79389591,3.56309859,0.25156685,0.04551802,4.13362018
-2.90245123,8.46057105,0.04271526,1.66149939,3.85242948,3.60983872,0.25583086,0.04775352,4.16261003
-2.89644822,8.56255221,0.04340668,1.71029827,3.90248050,3.65285835,0.25895641,0.04992089,4.18186423
-2.89044522,8.64994723,0.04396411,1.75696594,3.94403682,3.69230554,0.26091799,0.05199703,4.19203963
-2.88444222,8.72317873,0.04439111,1.80114190,3.97722128,3.72833198,0.26171320,0.05395990,4.19392695
-2.87843922,8.78279611,0.04469470,1.84247112,4.00227647,3.76107846,0.26136221,0.05578878,4.18842336
-2.87243622,8.82944102,0.04488498,1.88060465,4.01954771,3.79066220,0.25990658,0.05746466,4.17650424
-2.86643322,8.86381452,0.04497460,1.91520044,4.02946554,3.81716693,0.25740752,0.05897050,4.15919523
-2.86043022,8.88664783,0.04497816,1.94592433,4.03252859,3.84063639,0.25394365,0.06029147,4.13754592
-2.85442721,8.89867818,0.04491159,1.97245174,4.02928778,3.86107183,0.24960837,0.06141524,4.11260601
-2.84842421,8.90063114,0.04479150,1.99446999,4.02033262,3.87843383,0.24450695,0.06233215,4.08540470
-2.84242121,8.89321003,0.04463451,2.01168168,4.00628002,3.89264845,0.23875341,0.06303541,4.05693390
-2.83641821,8.87709280,0.04445672,2.02380920,3.98776602,3.90361751,0.23246732,0.06352126,4.02813533
-2.83041521,8.85293587,0.04427309,2.03060031,3.96544015,3.91123249,0.22577066,0.06378908,3.99989133
-2.82441221,8.82138406,0.04409703,2.03183492,3.93996233,3.91539127,0.21878476,0.06384154,3.97301916
-2.81840920,8.78308514,0.04393998,2.02733272,3.91200141,3.91601653,0.21162746,0.06368463,3.94826780
-2.81240620,8.73870698,0.04381117,2.01696154,3.88223479,3.91307479,0.20441054,0.06332776,3.92631672
-2.80640320,8.68895507,0.04371738,2.00064582,3.85134796,3.90659442,0.19723748,0.06278369,3.90777536
-2.80040020,8.63458807,0.04366283,1.97837488,3.82003282,3.89668152,0.19020156,0.06206849,3.89318248
-2.79439720,8.57642884,0.04364922,1.95021029,3.78898409,3.88353202,0.18338430,0.06120146,3.88300441
-2.78839420,8.51536896,0.04367574,1.91629185,3.75889251,3.86743900,0.17685439,0.06020484,3.87763134
-2.78239120,8.45236498,0.04373918,1.87684150,3.73043457,3.84879415,0.17066686,0.05910359,3.87737126
-2.77638819,8.38842532,0.04383412,1.83216485,3.70425821,3.82808283,0.16486274,0.05792494,3.88244134
-2.77038519,8.32458755,0.04395314,1.78264982,3.68096470,3.80587242,0.15946901,0.05669796,3.89295683
-2.76438219,8.26188643,0.04408710,1.72876222,3.66108723,3.78279432,0.15449890,0.05545289,3.90891812
-2.75837919,8.20131433,0.04422536,1.67103827,3.64506709,3.75952020,0.14995247,0.05422055,3.93019681
-2.75237619,8.14377593,0.04435616,1.61007422,3.63322882,3.73673365,0.14581752,0.05303153,3.95652215
-2.74637319,8.09004025,0.04446689,1.54651341,3.62575593,3.71509880,0.14207073,0.05191539,3.98746911
-2.74037019,8.04069338,0.04454450,1.48103128,3.62266918,3.69522760,0.13867899,0.05089986,4.02244985
-2.73436718,7.99609529,0.04457585,1.41431912,3.62380907,3.67764790,0.13560100,0.05000997,4.06070997
-2.72836418,7.95634465,0.04454805,1.34706709,3.62882464,3.66277421,0.13278892,0.04926734,4.10133107
-2.72236118,7.92125464,0.04444894,1.27994760,3.63716999,3.65088315,0.13019019,0.04868939,4.14324080
-2.71635818,7.89034254,0.04426741,1.21359964,3.64810977,3.64209528,0.12774948,0.04828882,4.18523083
-2.71035518,7.86283510,0.04399380,1.14861480,3.66073440,3.63636467,0.12541047,0.04807313,4.22598337
-2.70435218,7.83769030,0.04362028,1.08552572,3.67398492,3.63347701,0.12311782,0.04804436,4.26410548
-2.69834917,7.81363548,0.04314112,1.02479724,3.68668717,3.63305663,0.12081888,0.04819904,4.29817048
-2.69234617,7.78922022,0.04255301,0.96682061,3.69759390,3.63458218,0.11846533,0.04852825,4.32676488
-2.68634317,7.76288163,0.04185518,0.91191087,3.70543312,3.63741017,0.11601463,0.04901797,4.34853876
-2.68034017,7.73301853,0.04104958,0.86030711,3.70896034,3.64080502,0.11343120,0.04964961,4.36225731
-2.67433717,7.69807048,0.04014084,0.81217556,3.70701217,3.64397391,0.11068735,0.05040061,4.36685079
-2.66833417,7.65659688,0.03913621,0.76761483,3.69855839,3.64610433,0.10776387,0.05124533,4.36146041
-2.66233117,7.60735171,0.03804538,0.72666296,3.68274962,3.64640221,0.10465037,0.05215587,4.34547727
-2.65632816,7.54934935,0.03688015,0.68930555,3.65895807,3.64412826,0.10134519,0.05310307,4.31857238
-2.65032516,7.48191742,0.03565409,0.65548453,3.62680906,3.63863063,0.09785511,0.05405745,4.28071563
-2.64432216,7.40473390,0.03438209,0.62510681,3.58620157,3.62937201,0.09419473,0.05499014,4.23218274
-2.63831916,7.31784598,0.03307983,0.59805247,3.53731669,3.61594986,0.09038558,0.05587375,4.17354939
-2.63231616,7.22167019,0.03176325,0.57418205,3.48061358,3.59810886,0.08645508,0.05668307,4.10567276
-2.62631316,7.11697382,0.03044803,0.55334267,3.41681319,3.57574530,0.08243533,0.05739568,4.02966140
-2.62031016,7.00483916,0.02914904,0.53537283,3.34687089,3.54890359,0.07836186,0.05799240,3.94683482
-2.61430715,6.88661314,0.02787988,0.52010592,3.27193926,3.51776570,0.07427227,0.05845756,3.85867493
-2.60830415,6.76384564,0.02665246,0.50737243,3.19332345,3.48263454,0.07020498,0.05877910,3.76677184
-2.60230115,6.63822040,0.02547669,0.49700119,3.11243129,3.44391292,0.06619806,0.05894851,3.67276667
-2.59629815,6.51148266,0.02436021,0.48881973,3.03072071,3.40207965,0.06228818,0.05896069,3.57829423
-2.59029515,6.38536776,0.02330835,0.48265416,2.94964712,3.35766458,0.05850970,0.05881367,3.48492821
-2.58429215,6.26153447,0.02232403,0.47832876,2.87061303,3.31122411,0.05489398,0.05850818,3.39413131
-2.57828914,6.14150632,0.02140791,0.47566560,2.79492209,3.26331882,0.05146889,0.05804736,3.30721233
-2.57228614,6.02662341,0.02055853,0.47448435,2.72373922,3.21449403,0.04825846,0.05743622,3.22529167
-2.56628314,5.91800632,0.01977260,0.47460248,2.65805801,3.16526447,0.04528285,0.05668133,3.14927622
-2.56028014,5.81653278,0.01904532,0.47583584,2.59867620,3.11610294,0.04255826,0.05579040,3.07984387
-2.55427714,5.72282678,0.01837069,0.47799982,2.54617949,3.06743331,0.04009720,0.05477194,3.01743752
-2.54827414,5.63725912,0.01774196,0.48091075,2.50093344,3.01962724,0.03790872,0.05363508,2.96226785
-2.54227114,5.55995774,0.01715192,0.48438776,2.46308293,2.97300387,0.03599871,0.05238927,2.91432370
-2.53626813,5.49082551,0.01659332,0.48825468,2.43255841,2.92783174,0.03437025,0.05104425,2.87338869
-2.53026513,5.42956327,0.01605919,0.49234204,2.40908777,2.88433182,0.03302396,0.04960990,2.83906267
-2.52426213,5.37569564,0.01554303,0.49648889,2.39221297,2.84268064,0.03195821,0.04809620,2.81078622
-2.51825913,5.32859742,0.01503911,0.50054434,2.38131005,2.80301277,0.03116939,0.04651328,2.78786704
-2.51225613,5.28751887,0.01454258,0.50436873,2.37561179,2.76542189,0.03065201,0.04487137,2.76950662
-2.50625313,5.25160854,0.01404954,0.50783437,2.37423192,2.72996016,0.03039871,0.04318079,2.75482654
-2.50025013,5.21993293,0.01355712,0.51082578,2.37619033,2.69663570,0.03040022,0.04145198,2.74289336
-2.49424712,5.19149284,0.01306340,0.51323957,2.38043853,2.66540855,0.03064525,0.03969543,2.73274184
-2.48824412,5.16523697,0.01256738,0.51498397,2.38588522,2.63618560,0.03112028,0.03792164,2.72339624
-2.48224112,5.14007339,0.01206886,0.51597804,2.39142135,2.60881520,0.03180943,0.03614104,2.71388981
-2.47623812,5.11488026,0.01156831,0.51615090,2.39594482,2.58308243,0.03269425,0.03436384,2.70328267
-2.47023512,5.08851699,0.01106676,0.51544095,2.39838438,2.55870610,0.03375361,0.03259998,2.69067831
-2.46423212,5.05983723,0.01056562,0.51379522,2.39772275,2.53533822,0.03496370,0.03085895,2.67523919
-2.45822911,5.02770471,0.01006657,0.51116915,2.39301864,2.51256703,0.03629810,0.02914969,2.65620161
-2.45222611,4.99101288,0.00957144,0.50752656,2.38342751,2.48992414,0.03772807,0.02748045,2.63289003
-2.44622311,4.94870875,0.00908208,0.50284031,2.36822070,2.46689602,0.03922293,0.02585873,2.60473091
-2.44022011,4.89982071,0.00860030,0.49709314,2.34680246,2.44294002,0.04075065,0.02429121,2.57126605
-2.43421711,4.84348999,0.00812778,0.49027914,2.31872467,2.41750449,0.04227865,0.02278375,2.53216492
-2.42821411,4.77900450,0.00766608,0.48240540,2.28369848,2.39005243,0.04377461,0.02134134,2.48723587
-2.42221111,4.70583374,0.00721654,0.47349393,2.24160265,2.36008746,0.04520754,0.01996823,2.43643548
-2.41620810,4.62366284,0.00678038,0.46358361,2.19248816,2.32718117,0.04654885,0.01866796,2.37987564
-2.41020510,4.53242386,0.00635861,0.45273203,2.13657860,2.29100014,0.04777340,0.01744353,2.31782769
-2.40420210,4.43232216,0.00595214,0.44101705,2.07426642,2.25133122,0.04886058,0.01629750,2.25072315
-2.39819910,4.32385600,0.00556173,0.42853787,2.00610480,2.20810359,0.04979522,0.01523218,2.17915061
-2.39219610,4.20782749,0.00518810,0.41541545,1.93279526,2.16140598,0.05056842,0.01424979,2.10384849
-2.38619310,4.08534352,0.00483192,0.40179225,1.85517139,2.11149802,0.05117806,0.01335261,2.02569344
-2.38019010,3.95780575,0.00449382,0.38783106,1.77417909,2.05881469,0.05162909,0.01254318,1.94568467
-2.37418709,3.82688919,0.00417448,0.37371293,1.69085378,2.00396310,0.05193358,0.01182439,1.86492414
-2.36818409,3.69450946,0.00387460,0.35963423,1.60629553,1.94771166,0.05211033,0.01119965,1.78459336
-2.36218109,3.56277954,0.00359493,0.34580283,1.52164259,1.89097148,0.05218427,0.01067296,1.70592715
-2.35617809,3.43395721,0.00333629,0.33243352,1.43804438,1.83477090,0.05218547,0.01024896,1.63018523
-2.35017509,3.31038491,0.00309956,0.31974286,1.35663462,1.78022384,0.05214797,0.00993302,1.55862247
-2.34417209,3.19442418,0.00288566,0.30794350,1.27850557,1.72849343,0.05210828,0.00973117,1.49245872
-2.33816908,3.08838729,0.00269559,0.29723840,1.20468397,1.68075237,0.05210377,0.00965017,1.43284904
-2.33216608,2.99446843,0.00253036,0.28781492,1.13610943,1.63814186,0.05217101,0.00969739,1.38085548
-2.32616308,2.91467736,0.00239102,0.27983929,1.07361592,1.60173074,0.05234400,0.00988079,1.33742103
-2.32016008,2.85077809,0.00227862,0.27345140,1.01791656,1.57247688,0.05265255,0.01020879,1.30334672
-2.31415708,2.80423483,0.00219419,0.26876045,0.96959225,1.55119234,0.05312083,0.01069023,1.27927246
-2.30815408,2.77616752,0.00213873,0.26584138,0.92908409,1.53851382,0.05376603,0.01133418,1.26566211
-2.30215108,2.76731830,0.00211318,0.26473236,0.89668972,1.53487976,0.05459749,0.01214985,1.26279323
-2.29614807,2.77803030,0.00211838,0.26543348,0.87256339,1.54051485,0.05561600,0.01314642,1.27075171
-2.29014507,2.80823921,0.00215510,0.26790659,0.85671946,1.55542256,0.05681361,0.01433292,1.28943132
-2.28414207,2.85747773,0.00222396,0.27207643,0.84903910,1.57938575,0.05817379,0.01571801,1.31853801
-2.27813907,2.92489234,0.00232541,0.27783283,0.84927961,1.61197508,0.05967194,0.01730984,1.35759884
-2.27213607,3.00927142,0.00245975,0.28503407,0.85708590,1.65256470,0.06127632,0.01911584,1.40597501
-2.26613307,3.10908324,0.00262708,0.29351108,0.87200358,1.70035405,0.06294931,0.02114252,1.46287856
-2.26013007,3.22252196,0.00282724,0.30307241,0.89349320,1.75439471,0.06464887,0.02339527,1.52739212
-2.25412706,3.34755966,0.00305985,0.31350969,0.92094490,1.81362077,0.06633027,0.02587816,1.59849106
-2.24812406,3.48200207,0.00332423,0.32460338,0.95369317,1.87688135,0.06794786,0.02859370,1.67506732
-2.24212106,3.62354592,0.00361941,0.33612856,0.99103124,1.94297354,0.06945693,0.03154269,1.75595427
-2.23611806,3.76983566,0.00394413,0.34786056,1.03222463,2.01067461,0.07081546,0.03472401,1.83995181
-2.23011506,3.91851774,0.00429679,0.35958019,1.07652384,2.07877196,0.07198574,0.03813447,1.92585120
-2.22411206,4.06729074,0.00467544,0.37107848,1.12317576,2.14609005,0.07293577,0.04176872,2.01245892
-2.21810905,4.21395010,0.00507785,0.38216072,1.17143393,2.21151326,0.07364041,0.04561911,2.09861905
-2.21210605,4.35642659,0.00550143,0.39264972,1.22056756,2.27400455,0.07408220,0.04967574,2.18323376
-2.20610305,4.49281790,0.00594331,0.40238837,1.26986948,2.33261951,0.07425175,0.05392638,2.26528158
-2.20010005,4.62141339,0.00640035,0.41124130,1.31866306,2.38651611,0.07414793,0.05835662,2.34383306
-2.19409705,4.74071197,0.00686917,0.41909597,1.36630840,2.43496049,0.07377754,0.06294991,2.41806371
-2.18809405,4.84943368,0.00734619,0.42586292,1.41220784,2.47732933,0.07315478,0.06768776,2.48726405
-2.18209105,4.94652563,0.00782768,0.43147562,1.45581100,2.51310958,0.07230041,0.07254984,2.55084668
-2.17608804,5.03116282,0.00830984,0.43588974,1.49661942,2.54189613,0.07124059,0.07751418,2.60835028
-2.17008504,5.10274475,0.00878880,0.43908220,1.53419089,2.56338835,0.07000570,0.08255732,2.65944065
-2.16408204,5.16088842,0.00926073,0.44104988,1.56814332,2.57738591,0.06862893,0.08765445,2.70390876
-2.15807904,5.20541833,0.00972184,0.44180821,1.59815820,2.58378443,0.06714491,0.09277948,2.74166587
-2.15207604,5.23635391,0.01016847,0.44138963,1.62398335,2.58257135,0.06558830,0.09790510,2.77273586
-2.14607304,5.25389473,0.01059709,0.43984208,1.64543482,2.57382195,0.06399252,0.10300273,2.79724505
-2.14007004,5.25840371,0.01100435,0.43722726,1.66239772,2.55769564,0.06238859,0.10804248,2.81540954
-2.13406703,5.25038854,0.01138709,0.43361906,1.67482569,2.53443221,0.06080418,0.11299299,2.82752060
-2.12806403,5.23048138,0.01174236,0.42910170,1.68273896,2.50434781,0.05926274,0.11782135,2.83392843
-2.12206103,5.19941695,0.01206739,0.42376794,1.68622071,2.46783021,0.05778307,0.12249289,2.83502467
-2.11605803,5.15800946,0.01235965,0.41771707,1.68541188,2.42533312,0.05637890,0.12697113,2.83122449
-2.11005503,5.10712859,0.01261678,0.41105283,1.68050441,2.37736924,0.05505882,0.13121773,2.82294866
-2.10405203,5.04767504,0.01283663,0.40388116,1.67173321,2.32450181,0.05382642,0.13519260,2.81060642
-2.09804902,4.98055655,0.01301722,0.39630791,1.65936702,2.26733479,0.05268059,0.13885409,2.79457988
-2.09204602,4.90666490,0.01315676,0.38843647,1.64369877,2.20650172,0.05161598,0.14215946,2.77521062
-2.08604302,4.82685504,0.01325368,0.38036541,1.62503579,2.14265353,0.05062366,0.14506543,2.75278911
-2.08004002,4.74192721,0.01330660,0.37218628,1.60369044,2.07644591,0.04969182,0.14752906,2.72754762
-2.07403702,4.65261292,0.01331443,0.36398156,1.57997169,2.00852662,0.04880659,0.14950868,2.69965686
-2.06803402,4.55956554,0.01327633,0.35582297,1.55417812,1.93952351,0.04795282,0.15096512,2.66922670
-2.06203102,4.46335618,0.01319184,0.34777017,1.52659284,1.87003378,0.04711497,0.15186298,2.63631092
-2.05602801,4.36447503,0.01306087,0.33986996,1.49748045,1.80061517,0.04627788,0.15217200,2.60091584
-2.05002501,4.26333825,0.01288381,0.33215597,1.46708645,1.73177949,0.04542748,0.15186845,2.56301233
-2.04402201,4.16029998,0.01266156,0.32464904,1.43563893,1.66398888,0.04455150,0.15093639,2.52255061
-2.03801901,4.05566893,0.01239560,0.31735802,1.40335250,1.59765497,0.04363993,0.14936887,2.47947708
-2.03201601,3.94972841,0.01208801,0.31028127,1.37043423,1.53314106,0.04268549,0.14716880,2.43375209
-2.02601301,3.84275878,0.01174153,0.30340842,1.33709110,1.47076691,0.04168387,0.14434962,2.38536789
-2.02001001,3.73506081,0.01135956,0.29672264,1.30353855,1.41081606,0.04063389,0.14093558,2.33436545
-2.01400700,3.62697858,0.01094615,0.29020303,1.27000960,1.35354500,0.03953744,0.13696167,2.28084941
-2.00800400,3.51892051,0.01050599,0.28382715,1.23676389,1.29919376,0.03839938,0.13247314,2.22500014
-2.00200100,3.41137721,0.01004435,0.27757338,1.20409614,1.24799708,0.03722724,0.12752463,2.16708234
-1.99599800,3.30493510,0.00956701,0.27142318,1.17234358,1.20019583,0.03603083,0.12217895,2.10744954
-1.98999500,3.20028503,0.00908023,0.26536292,1.14189183,1.15604771,0.03482177,0.11650558,2.04654439
-1.98399200,3.09822545,0.00859059,0.25938529,1.11317896,1.11583700,0.03361293,0.11057888,1.98489469
-1.97798899,2.99965992,0.00810493,0.25349021,1.08669757,1.07988267,0.03241785,0.10447612,1.92310535
-1.97198599,2.90558946,0.00763026,0.24768517,1.06299474,1.04854481,0.03125011,0.09827552,1.86184681
-1.96598299,2.81710003,0.00717361,0.24198504,1.04266999,1.02222892,0.03012276,0.09205418,1.80184060
-1.95997999,2.73534621,0.00674197,0.23641135,1.02637123,1.00138817,0.02904774,0.08588616,1.74384286
-1.95397699,2.66153198,0.00634221,0.23099122,1.01478904,0.98652364,0.02803538,0.07984076,1.68862657
-1.94797399,2.59688969,0.00598093,0.22575584,1.00864945,0.97818260,0.02709396,0.07398095,1.63696366
-1.94197099,2.54265856,0.00566447,0.22073889,1.00870548,0.97695502,0.02622943,0.06836218,1.58960767
-1.93596798,2.50006344,0.00539881,0.21597475,1.01572774,0.98346850,0.02544514,0.06303146,1.54727786
-1.92996498,2.47029492,0.00518953,0.21149683,1.03049414,0.99838180,0.02474180,0.05802679,1.51064534
-1.92396198,2.45449131,0.00504176,0.20733608,1.05377908,1.02237699,0.02411745,0.05337696,1.48032173
-1.91795898,2.45372272,0.00496017,0.20351972,1.08634182,1.05615027,0.02356765,0.04910161,1.45685042
-1.91195598,2.46897738,0.00494890,0.20007027,1.12891441,1.10040154,0.02308569,0.04521170,1.44070065
-1.90595298,2.50114961,0.00501157,0.19700500,1.18218872,1.15582243,0.02266292,0.04171008,1.43226389
-1.89994997,2.55102911,0.00515122,0.19433574,1.24680262,1.22308263,0.02228922,0.03859241,1.43185230
-1.89394697,2.61929044,0.00537027,0.19206889,1.32332504,1.30281445,0.02195343,0.03584809,1.43969859
-1.88794397,2.70648193,0.00567047,0.19020587,1.41223980,1.39559505,0.02164384,0.03346140,1.45595654
-1.88194097,2.81301287,0.00605287,0.18874362,1.51392805,1.50192658,0.02134873,0.03141254,1.48070157
-1.87593797,2.93913819,0.00651768,0.18767522,1.62864925,1.62221370,0.02105686,0.02967880,1.51393055
-1.86993497,3.08493989,0.00706429,0.18699049,1.75652094,1.75673887,0.02075785,0.02823550,1.55556029
-1.86393197,3.25030488,0.00769111,0.18667648,1.89749745,1.90563550,0.02044269,0.02705693,1.60542434
-1.85792896,3.43489931,0.00839551,0.18671775,2.05134809,2.06885948,0.02010391,0.02611716,1.66326781
-1.85192596,3.63813989,0.00917376,0.18709641,2.21763556,2.24615986,0.01973593,0.02539061,1.72874042
-1.84592296,3.85916335,0.01002095,0.18779192,2.39569532,2.43704965,0.01933507,0.02485258,1.80138787
-1.83991996,4.09679553,0.01093092,0.18878055,2.58461721,2.64077812,0.01889965,0.02447955,1.88064248
-1.83391696,4.34952219,0.01189622,0.19003470,2.78323040,2.85630595,0.01842991,0.02424934,1.96581360
-1.82791396,4.61546382,0.01290814,0.19152201,2.99009297,3.08228502,0.01792780,0.02414121,2.05607915
-1.82191096,4.89235716,0.01395667,0.19320448,3.20348759,3.31704455,0.01739680,0.02413574,2.15047915
-1.81590795,5.17754597,0.01503062,0.19503762,3.42142446,3.55858527,0.01684162,0.02421479,2.24791277
-1.80990495,5.46798369,0.01611767,0.19696976,3.64165259,3.80458333,0.01626785,0.02436126,2.34713976
-1.80390195,5.76025000,0.01720454,0.19894172,3.86168050,4.05240517,0.01568163,0.02455891,2.44678738
-1.79789895,6.05058314,0.01827714,0.20088682,4.07880654,4.29913455,0.01508928,0.02479220,2.54536365
-1.79189595,6.33492887,0.01932083,0.20273142,4.29015939,4.54161213,0.01449699,0.02504611,2.64127717
-1.78589295,6.60900620,0.02032061,0.20439592,4.49274808,4.77648761,0.01391049,0.02530603,2.73286374
-1.77988994,6.86838924,0.02126150,0.20579639,4.68352090,5.00028391,0.01333484,0.02555772,2.81841927
-1.77388694,7.10860340,0.02212877,0.20684654,4.85943189,5.20947194,0.01277421,0.02578728,2.89623836
-1.76788394,7.32523323,0.02290829,0.20746026,5.01751302,5.40055415,0.01223175,0.02598127,2.96465713
-1.76188094,7.51403860,0.02358690,0.20755441,5.15494999,5.57015436,0.01170955,0.02612684,3.02209906
-1.75587794,7.67107476,0.02415265,0.20705176,5.26915901,5.71511066,0.01120862,0.02621190,3.06712182
-1.74987494,7.79281189,0.02459522,0.20588407,5.35786170,5.83256818,0.01072898,0.02622538,3.09846317
-1.74387194,7.87624894,0.02490611,0.20399489,5.41915534,5.92006794,0.01026973,0.02615745,3.11508395
-1.73786893,7.91901680,0.02507891,0.20134223,5.45157546,5.97562808,0.00982924,0.02599980,3.11620612
-1.73186593,7.91946635,0.02510953,0.19790067,5.45414819,5.99781399,0.00940531,0.02574590,3.10134400
-1.72586293,7.87673686,0.02499628,0.19366297,5.42642980,5.98579413,0.00899537,0.02539118,3.07032731
-1.71985993,7.79080168,0.02473996,0.18864109,5.36853177,5.93937873,0.00859669,0.02493320,3.02331463
-1.71385693,7.66248861,0.02434387,0.18286640,5.28112981,5.85903959,0.00820654,0.02437180,2.96079678
-1.70785393,7.49347379,0.02381376,0.17638923,5.16545631,5.74590954,0.00782240,0.02370906,2.88358969
-1.70185093,7.28624892,0.02315765,0.16927777,5.02327612,5.60176148,0.00744210,0.02294937,2.79281702
-1.69584792,7.04406301,0.02238564,0.16161628,4.85684653,5.42896744,0.00706388,0.02209920,2.68988336
-1.68984492,6.77084091,0.02150967,0.15350275,4.66886265,5.23043924,0.00668657,0.02116701,2.57643886
-1.68384192,6.47108174,0.02054320,0.14504614,4.46239051,5.00955299,0.00630952,0.02016297,2.45433705
-1.67783892,6.14974148,0.01950083,0.13636338,4.24079010,4.77006047,0.00593271,0.01909863,2.32558730
-1.67183592,5.81210416,0.01839799,0.12757608,4.00763146,4.51599070,0.00555663,0.01798660,2.19230392
-1.66583292,5.46364676,0.01725046,0.11880728,3.76660685,4.25154573,0.00518229,0.01684020,2.05665384
-1.65982991,5.10990264,0.01607406,0.11017833,3.52144214,3.98099436,0.00481112,0.01567303,1.92080454
-1.65382691,4.75632851,0.01488426,0.10180586,3.27581050,3.70856769,0.00444487,0.01449862,1.78687416
-1.64782391,4.40817904,0.01369581,0.09379914,3.03325120,3.43835999,0.00408552,0.01333009,1.65688510
-1.64182091,4.07039299,0.01252245,0.08625772,2.79709595,3.17423811,0.00373516,0.01217979,1.53272236
-1.63581791,3.74749380,0.01137668,0.07926956,2.57040457,2.91976176,0.00339591,0.01105904,1.41609753
-1.62981491,3.44350671,0.01026950,0.07290949,2.35591170,2.67811676,0.00306977,0.00997792,1.30851893
-1.62381191,3.16189364,0.00921033,0.06723809,2.15598514,2.45206227,0.00275860,0.00894505,1.21126833
-1.61780890,2.90550647,0.00820686,0.06230110,1.97259623,2.24389277,0.00246402,0.00796754,1.12538396
-1.61180590,2.67655823,0.00726507,0.05812900,1.80730217,2.05541449,0.00218736,0.00705091,1.05164996
-1.60580290,2.47661149,0.00638925,0.05473708,1.66123963,1.88793584,0.00192963,0.00619908,0.99059154
-1.59979990,2.30658251,0.00558203,0.05212572,1.53512865,1.74227080,0.00169148,0.00541447,0.94247563
-1.59379690,2.16675959,0.00484456,0.05028098,1.42928585,1.61875381,0.00147324,0.00469806,0.90731637
-1.58779390,2.05683379,0.00417661,0.04917531,1.34364552,1.51726483,0.00127491,0.00404953,0.88488493
-1.58179090,1.97594018,0.00357674,0.04876860,1.27778722,1.43726274,0.00109620,0.00346743,0.87472322
-1.57578789,1.92270783,0.00304254,0.04900920,1.23096873,1.37782569,0.00093653,0.00294936,0.87616102
-1.56978489,1.89531686,0.00257073,0.04983528,1.20216299,1.33769668,0.00079512,0.00249213,0.88833620
-1.56378189,1.89156115,0.00215746,0.05117621,1.19009789,1.31533308,0.00067101,0.00209198,0.91021773
-1.55777889,1.90891520,0.00179838,0.05295407,1.19329799,1.30895882,0.00056311,0.00174471,0.94063112
-1.55177589,1.94460396,0.00148892,0.05508535,1.21012731,1.31661802,0.00047026,0.00144587,0.97828611
-1.54577289,1.99567454,0.00122435,0.05748274,1.23883222,1.33622912,0.00039124,0.00119093,1.02180618
-1.53976988,2.05906849,0.00099997,0.06005693,1.27758399,1.36563851,0.00032487,0.00097537,1.06975956
-1.53376688,2.13169354,0.00081118,0.06271862,1.32452003,1.40267280,0.00027001,0.00079479,1.12069115
-1.52776388,2.21049357,0.00065360,0.06538045,1.37778346,1.44518875,0.00022557,0.00064502,1.17315477
-1.52176088,2.29251532,0.00052312,0.06795895,1.43555999,1.49112015,0.00019058,0.00052216,1.22574508
