energy_ev,total_up,C_s_up,C_p_up,Cd_p_up,Cd_d_up,Se_s_up,Se_p_up,V_p_up,V_d_up
-3.09454727,4.30018997,0.20727050,0.67503029,1.25319619,0.25992525,0.08901842,1.82649258,0.70404150,0.82477627
-3.08854427,4.43073470,0.21085104,0.68546264,1.27993977,0.26612498,0.09001463,1.90250274,0.72054949,0.86275420
-3.08254127,4.55920622,0.21376403,0.69521931,1.30610174,0.27204885,0.09102338,1.97874199,0.73707333,0.90048768
-3.07653827,4.68305694,0.21595499,0.70405161,1.33116311,0.27757641,0.09200527,2.05382845,0.75321627,0.93726664
-3.07053527,4.79969991,0.21737905,0.71171320,1.35459290,0.28258690,0.09292150,2.12633716,0.76857296,0.97236726
-3.06453227,4.90656706,0.21800208,0.71796666,1.37585948,0.28696219,0.09373447,2.19482974,0.78273735,1.00506909
-3.05852926,5.00117088,0.21780160,0.72259043,1.39444280,0.29058974,0.09440830,2.25788647,0.79531133,1.03467313
-3.05252626,5.08116784,0.21676755,0.72538553,1.40984693,0.29336567,0.09490936,2.31414006,0.80591392,1.06052021
-3.04652326,5.14442162,0.21490286,0.72618222,1.42161295,0.29519777,0.09520682,2.36231001,0.81419081,1.08200912
-3.04052026,5.18906419,0.21222384,0.72484613,1.42933166,0.29600841,0.09527317,2.40123641,0.81982378,1.09861382
-3.03451726,5.21355247,0.20876033,0.72128385,1.43265581,0.29573719,0.09508482,2.42991209,0.82253990,1.10989895
-3.02851426,5.21671873,0.20455569,0.71544765,1.43131161,0.29434322,0.09462262,2.44751178,0.82211984,1.11553322
-3.02251126,5.19781244,0.19966650,0.70733931,1.42510897,0.29180698,0.09387239,2.45341722,0.81840533,1.11530000
-3.01650825,5.15653214,0.19416203,0.69701272,1.41395022,0.28813175,0.09282549,2.44723718,0.81130502,1.10910470
-3.01050525,5.09304560,0.18812354,0.68457529,1.39783685,0.28334433,0.09147915,2.42882145,0.80079888,1.09697859
-3.00450225,5.00799744,0.18164322,0.67018797,1.37687408,0.27749520,0.08983691,2.39826823,0.78694053,1.07907899
-2.99849925,4.90250344,0.17482295,0.65406382,1.35127279,0.27065802,0.08790881,2.35592447,0.76985768,1.05568568
-2.99249625,4.77813153,0.16777279,0.63646515,1.32134878,0.26292846,0.08571150,2.30237911,0.74975042,1.02719376
-2.98649325,4.63686968,0.16060924,0.61769919,1.28751903,0.25442236,0.08326814,2.23844942,0.72688740,0.99410321
-2.98049025,4.48108171,0.15345321,0.59811239,1.25029513,0.24527331,0.08060817,2.16516079,0.70160006,0.95700547
-2.97448724,4.31345213,0.14642792,0.57808337,1.21027377,0.23562967,0.07776688,2.08372079,0.67427508,0.91656782
-2.96848424,4.13692177,0.13965648,0.55801474,1.16812447,0.22565112,0.07478473,1.99548842,0.64534518,0.87351578
-2.96248124,3.95461618,0.13325943,0.53832395,1.12457492,0.21550489,0.07170660,1.90193958,0.61527879,0.82861450
-2.95647824,3.76976896,0.12735217,0.51943329,1.08039421,0.20536165,0.06858079,1.80462996,0.58456863,0.78264961
-2.95047524,3.58564234,0.12204233,0.50175945,1.03637439,0.19539134,0.06545789,1.70515673,0.55371988,0.73640822
-2.94447224,3.40544741,0.11742720,0.48570280,0.99331101,0.18575897,0.06238957,1.60511997,0.52323799,0.69066059
-2.93846923,3.23226634,0.11359126,0.47163665,0.95198305,0.17662052,0.05942730,1.50608542,0.49361670,0.64614314
-2.93246623,3.06897870,0.11060379,0.45989696,0.91313305,0.16811906,0.05662100,1.40954915,0.46532653,0.60354296
-2.92646323,2.91819392,0.10851685,0.45077265,0.87744788,0.16038124,0.05401770,1.31690549,0.43880399,0.56348441
-2.92046023,2.78219172,0.10736342,0.44449688,0.84554096,0.15351425,0.05166032,1.22941867,0.41444179,0.52651791
-2.91445723,2.66287182,0.10715602,0.44123965,0.81793638,0.14760323,0.04958645,1.14819890,0.39258036,0.49311097
-2.90845423,2.56171419,0.10788575,0.44110190,0.79505542,0.14270938,0.04782730,1.07418320,0.37350070,0.46364167
-2.90245123,2.47975075,0.10952179,0.44411136,0.77720610,0.13886865,0.04640686,1.00812129,0.35741879,0.43839441
-2.89644822,2.41754889,0.11201151,0.45022044,0.76457589,0.13609121,0.04534117,0.95056649,0.34448161,0.41755793
-2.89044522,2.37520712,0.11528108,0.45930621,0.75722791,0.13436153,0.04463785,0.90187161,0.33476487,0.40122535
-2.88444222,2.35236271,0.11923682,0.47117246,0.75510085,0.13363925,0.04429588,0.86218970,0.32827242,0.38939618
-2.87843922,2.34821098,0.12376699,0.48555408,0.75801235,0.13386067,0.04430559,0.83147928,0.32493733,0.38198008
-2.87243622,2.36153547,0.12874429,0.50212345,0.76566598,0.13494092,0.04464890,0.80951368,0.32462466,0.37880211
-2.86643322,2.39074809,0.13402882,0.52049879,0.77766139,0.13677662,0.04529982,0.79589427,0.32713576,0.37960940
-2.86043022,2.43393810,0.13947155,0.54025418,0.79350733,0.13924911,0.04622515,0.79006684,0.33221406,0.38407901
-2.85442721,2.48892838,0.14491812,0.56093108,0.81263707,0.14222800,0.04738540,0.79134094,0.33955225,0.39182685
-2.84842421,2.55333745,0.15021294,0.58205071,0.83442559,0.14557499,0.04873591,0.79891140,0.34880053,0.40241741
-2.84242121,2.62464542,0.15520341,0.60312717,0.85820804,0.14914789,0.05022805,0.81188172,0.35957591,0.41537431
-2.83641821,2.70026191,0.15974412,0.62368055,0.88329868,0.15280455,0.05181062,0.82928859,0.37147225,0.43019123
-2.83041521,2.77759392,0.16370089,0.64324979,0.90900972,0.15640677,0.05343123,0.85012707,0.38407074,0.44634338
-2.82441221,2.85411175,0.16695450,0.66140463,0.93466925,0.15982392,0.05503772,0.87337579,0.39695055,0.46329901
-2.81840920,2.92741087,0.16940397,0.67775630,0.95963789,0.16293619,0.05657959,0.89802156,0.40969944,0.48053088
-2.81240620,2.99526793,0.17096921,0.69196656,0.98332329,0.16563735,0.05800934,0.92308287,0.42192384,0.49752746
-2.80640320,3.05568943,0.17159301,0.70375475,1.00519236,0.16783702,0.05928359,0.94763153,0.43325824,0.51380362
-2.80040020,3.10695151,0.17124227,0.71290261,1.02478066,0.16946226,0.06036421,0.97081220,0.44337356,0.52891045
-2.79439720,3.14763008,0.16990839,0.71925684,1.04169894,0.17045854,0.06121913,0.99185908,0.45198415,0.54244415
-2.78839420,3.17662051,0.16760678,0.72272923,1.05563663,0.17079004,0.06182294,1.01010948,0.45885339,0.55405359
-2.78239120,3.19314691,0.16437570,0.72329469,1.06636261,0.17043929,0.06215736,1.02501413,0.46379760,0.56344651
-2.77638819,3.19676115,0.16027421,0.72098722,1.07372331,0.16940631,0.06221133,1.03614380,0.46668819,0.57039402
-2.77038519,3.18733238,0.15537962,0.71589419,1.07763864,0.16770712,0.06198096,1.04319250,0.46745213,0.57473352
-2.76438219,3.16502817,0.14978435,0.70814934,1.07809618,0.16537195,0.06146925,1.04597716,0.46607071,0.57636983
-2.75837919,3.13028865,0.14359247,0.69792491,1.07514414,0.16244309,0.06068561,1.04443416,0.46257680,0.57527463
-2.75237619,3.08379529,0.13691601,0.68542333,1.06888375,0.15897257,0.05964521,1.03861303,0.45705077,0.57148432
-2.74637319,3.02643612,0.12987124,0.67086898,1.05946154,0.15501979,0.05836822,1.02866777,0.44961532,0.56509638
-2.74037019,2.95926922,0.12257512,0.65450033,1.04706203,0.15064918,0.05687899,1.01484630,0.44042955,0.55626454
-2.73436718,2.88348612,0.11514195,0.63656303,1.03190136,0.14592807,0.05520517,0.99747870,0.42968255,0.54519289
-2.72836418,2.80037679,0.10768045,0.61730390,1.01422205,0.14092471,0.05337683,0.97696458,0.41758678,0.53212923
-2.72236118,2.71129744,0.10029134,0.59696635,0.99428920,0.13570673,0.05142562,0.95376042,0.40437160,0.51735800
-2.71635818,2.61764210,0.09306538,0.57578710,0.97238808,0.13033979,0.04938403,0.92836706,0.39027716,0.50119294
-2.71035518,2.52081864,0.08608216,0.55399428,0.94882317,0.12488673,0.04728467,0.90131788,0.37554882,0.48396983
-2.70435218,2.42222947,0.07940930,0.53180672,0.92391833,0.11940696,0.04515974,0.87316795,0.36043233,0.46603946
-2.69834917,2.32325675,0.07310236,0.50943444,0.89801777,0.11395625,0.04304052,0.84448423,0.34516985,0.44776099
-2.69234617,2.22525173,0.06720510,0.48707986,0.87148756,0.10858675,0.04095702,0.81583702,0.32999673,0.42949588
-2.68634317,2.12952755,0.06175034,0.46493957,0.84471708,0.10334722,0.03893771,0.78779247,0.31513919,0.41160241
-2.68034017,2.03735458,0.05676098,0.44320641,0.81812000,0.09828343,0.03700936,0.76090615,0.30081270,0.39443081
-2.67433717,1.94995736,0.05225141,0.42207140,0.79213438,0.09343859,0.03519688,0.73571750,0.28722103,0.37831904
-2.66833417,1.86851220,0.04822893,0.40172539,0.76722139,0.08885382,0.03352325,0.71274483,0.27455578,0.36358907
-2.66233117,1.79414442,0.04469534,0.38236010,0.74386245,0.08456856,0.03200946,0.69248083,0.26299629,0.35054374
-2.65632816,1.72792464,0.04164833,0.36416842,0.72255447,0.08062084,0.03067448,0.67538821,0.25270975,0.33946389
-2.65032516,1.67086331,0.03908288,0.34734385,0.70380323,0.07704743,0.02953516,0.66189546,0.24385141,0.33060599
-2.64432216,1.62390333,0.03699242,0.33207897,0.68811475,0.07388386,0.02860615,0.65239252,0.23656470,0.32419986
-2.63831916,1.58791057,0.03536974,0.31856306,0.67598508,0.07116420,0.02789982,0.64722640,0.23098134,0.32044667
-2.63231616,1.56366246,0.03420771,0.30697893,0.66788852,0.06892071,0.02742608,0.64669668,0.22722109,0.31951711
-2.62631316,1.55183494,0.03349970,0.29749898,0.66426495,0.06718338,0.02719222,0.65105108,0.22539146,0.32154962
-2.62031016,1.55298842,0.03323972,0.29028089,0.66550649,0.06597932,0.02720275,0.66048122,0.22558706,0.32664893
-2.61430715,1.56755346,0.03342240,0.28546302,0.67194434,0.06533202,0.02745922,0.67511859,0.22788879,0.33488465
-2.60830415,1.59581676,0.03404270,0.28315970,0.68383608,0.06526071,0.02796001,0.69503124,0.23236281,0.34629020
-2.60230115,1.63790850,0.03509545,0.28345690,0.70135432,0.06577956,0.02870027,0.72022105,0.23905943,0.36086203
-2.59629815,1.69379165,0.03657485,0.28640821,0.72457700,0.06689705,0.02967175,0.75062192,0.24801179,0.37855915
-2.59029515,1.76325398,0.03847376,0.29203157,0.75348010,0.06861536,0.03086281,0.78609906,0.25923457,0.39930316
-2.58429215,1.84590330,0.04078303,0.30030686,0.78793295,0.07092986,0.03225846,0.82644928,0.27272265,0.42297866
-2.57828914,1.94116642,0.04349084,0.31117442,0.82769669,0.07382874,0.03384048,0.87140251,0.28844979,0.44943415
-2.57228614,2.04829195,0.04658207,0.32453473,0.87242586,0.07729285,0.03558762,0.92062435,0.30636740,0.47848344
-2.56628314,2.16635703,0.05003771,0.34024919,0.92167338,0.08129557,0.03747590,0.97371970,0.32640330,0.50990746
-2.56028014,2.29427784,0.05383445,0.35814200,0.97489863,0.08580298,0.03947903,1.03023729,0.34846070,0.54345649
-2.55427714,2.43082358,0.05794436,0.37800317,1.03147859,0.09077407,0.04156879,1.08967487,0.37241724,0.57885278
-2.54827414,2.57463344,0.06233473,0.39959240,1.09072149,0.09616119,0.04371561,1.15148510,0.39812425,0.61579341
-2.54227114,2.72423598,0.06696807,0.42264382,1.15188261,0.10191056,0.04588913,1.21508173,0.42540618,0.65395335
-2.53626813,2.87807043,0.07180228,0.44687132,1.21418152,0.10796294,0.04805875,1.27984610,0.45406038,0.69298871
-2.53026513,3.03450900,0.07679097,0.47197432,1.27682021,0.11425440,0.05019428,1.34513368,0.48385713,0.73253998
-2.52426213,3.19187980,0.08188398,0.49764360,1.33900124,0.12071710,0.05226648,1.41028076,0.51454017,0.77223534
-2.51825913,3.34848961,0.08702800,0.52356726,1.39994539,0.12728026,0.05424769,1.47461105,0.54582773,0.81169398
-2.51225613,3.50264614,0.09216732,0.54943627,1.45890799,0.13387101,0.05611223,1.53744234,0.57741409,0.85052935
-2.50625313,3.65267918,0.09724475,0.57494967,1.51519337,0.14041541,0.05783693,1.59809324,0.60897194,0.88835247
-2.50025013,3.79696066,0.10220253,0.59981910,1.56816703,0.14683936,0.05940146,1.65589005,0.64015546,0.92477530
-2.49424712,3.93392324,0.10698342,0.62377271,1.61726507,0.15306963,0.06078855,1.71017390,0.67060423,0.95941414
-2.48824412,4.06207756,0.11153170,0.64655824,1.66200075,0.15903474,0.06198424,1.76030829,0.69994800,0.99189329
-2.48224112,4.18002829,0.11579433,0.66794542,1.70196825,0.16466598,0.06297794,1.80568705,0.72781240,1.02184894
-2.47623812,4.28648912,0.11972193,0.68772760,1.73684363,0.16989830,0.06376240,1.84574286,0.75382538,1.04893331
-2.47023512,4.38029702,0.12326989,0.70572283,1.76638337,0.17467122,0.06433367,1.87995625,0.77762443,1.07281923
-2.46423212,4.46042594,0.12639928,0.72177442,1.79042106,0.17892974,0.06469094,1.90786510,0.79886434,1.09320499
-2.45822911,4.52600031,0.12907781,0.73575124,1.80886254,0.18262521,0.06483636,1.92907445,0.81722540,1.10981960
-2.45222611,4.57630836,0.13128057,0.74754787,1.82168026,0.18571617,0.06477476,1.94326636,0.83242165,1.12242831
-2.44622311,4.61081539,0.13299074,0.75708470,1.82890737,0.18816918,0.06451350,1.95020961,0.84420905,1.13083824
-2.44022011,4.62917673,0.13420013,0.76430826,1.83063211,0.18995956,0.06406214,1.94976876,0.85239316,1.13490407
-2.43421711,4.63125018,0.13490951,0.76919170,1.82699295,0.19107212,0.06343224,1.94191228,0.85683598,1.13453348
-2.42821411,4.61710743,0.13512888,0.77173563,1.81817480,0.19150176,0.06263713,1.92671905,0.85746174,1.12969216
-2.42221111,4.58704366,0.13487747,0.77196912,1.80440640,0.19125397,0.06169177,1.90438306,0.85426119,1.12040808
-2.41620810,4.54158469,0.13418351,0.76995090,1.78595905,0.19034522,0.06061252,1.87521555,0.84729416,1.10677481
-2.41020510,4.48149066,0.13308386,0.76577061,1.76314628,0.18880306,0.05941707,1.83964445,0.83669026,1.08895358
-2.40420210,4.40775535,0.13162330,0.75954983,1.73632435,0.18666612,0.05812429,1.79821059,0.82264740,1.06717378
-2.39819910,4.32160027,0.12985370,0.75144272,1.70589287,0.18398377,0.05675415,1.75156066,0.80542818,1.04173190
-2.39219610,4.22446273,0.12783285,0.74163601,1.67229529,0.18081557,0.05532757,1.70043665,0.78535419,1.01298843
-2.38619310,4.11797731,0.12562312,0.73034813,1.63601844,0.17723031,0.05386633,1.64566205,0.76279825,0.98136307
-2.38019010,4.00395050,0.12328986,0.71782722,1.59759060,0.17330484,0.05239286,1.58812490,0.73817483,0.94732785
-2.37418709,3.88432850,0.12089964,0.70434790,1.55757782,0.16912253,0.05093006,1.52875814,0.71192904,0.91139860
-2.36818409,3.76115857,0.11851840,0.69020673,1.51657777,0.16477143,0.04950099,1.46851783,0.68452445,0.87412464
-2.36218109,3.63654479,0.11620942,0.67571634,1.47521131,0.16034224,0.04812854,1.40835988,0.65643027,0.83607729
-2.35617809,3.51259937,0.11403133,0.66119829,1.43411148,0.15592600,0.04683503,1.34921610,0.62810837,0.79783722
-2.35017509,3.39139102,0.11203617,0.64697496,1.39391028,0.15161168,0.04564176,1.29197048,0.60000054,0.75998131
-2.34417209,3.27489221,0.11026761,0.63336065,1.35522362,0.14748374,0.04456847,1.23743639,0.57251672,0.72306923
-2.33816908,3.16492732,0.10875929,0.62065229,1.31863502,0.14361971,0.04363285,1.18633587,0.54602430,0.68763041
-2.33216608,3.06312373,0.10753357,0.60912017,1.28467876,0.14008791,0.04284997,1.13928161,0.52083937,0.65415169
-2.32616308,2.97086801,0.10660062,0.59899921,1.25382343,0.13694540,0.04223178,1.09676237,0.49721977,0.62306623
-2.32016008,2.88926909,0.10595790,0.59048101,1.22645663,0.13423630,0.04178665,1.05913251,0.47536058,0.59474391
-2.31415708,2.81913008,0.10559019,0.58370742,1.20287180,0.13199049,0.04151899,1.02660604,0.45539195,0.56948377
-2.30815408,2.76093020,0.10547006,0.57876566,1.18325785,0.13022277,0.04142893,0.99925531,0.43737939,0.54750854
-2.30215108,2.71481749,0.10555887,0.57568557,1.16769230,0.12893265,0.04151223,0.97701452,0.42132639,0.52896149
-2.29614807,2.68061295,0.10580830,0.57443888,1.15613840,0.12810452,0.04176024,0.95968775,0.40717929,0.51390579
-2.29014507,2.65782579,0.10616221,0.57494091,1.14844647,0.12770855,0.04216005,0.94696122,0.39483389,0.50232616
-2.28414207,2.64567914,0.10655892,0.57705427,1.14435943,0.12770197,0.04269481,0.93841918,0.38414370,0.49413276
-2.27813907,2.64314519,0.10693377,0.58059468,1.14352234,0.12803085,0.04334416,0.93356271,0.37492923,0.48916723
-2.27213607,2.64898798,0.10722176,0.58533847,1.14549564,0.12863233,0.04408486,0.93183063,0.36698789,0.48721034
-2.26613307,2.66181204,0.10736027,0.59103149,1.14977116,0.12943704,0.04489148,0.93262155,0.36010404,0.48799119
-2.26013007,2.68011452,0.10729168,0.59739885,1.15579052,0.13037177,0.04573717,0.93531621,0.35405879,0.49119727
-2.25412706,2.70233872,0.10696575,0.60415515,1.16296471,0.13136216,0.04659455,0.93929911,0.34863902,0.49648525
-2.24812406,2.72692653,0.10634168,0.61101466,1.17069420,0.13233539,0.04743653,0.94397853,0.34364532,0.50349183
-2.24212106,2.75236767,0.10538977,0.61770099,1.17838851,0.13322267,0.04823714,0.94880428,0.33889852,0.51184438
-2.23611806,2.77724390,0.10409256,0.62395581,1.18548448,0.13396144,0.04897233,0.95328245,0.33424470,0.52117100
-2.23011506,2.80026643,0.10244545,0.62954629,1.19146256,0.13449725,0.04962060,0.95698673,0.32955839,0.53110959
-2.22411206,2.82030562,0.10045678,0.63427104,1.19586050,0.13478527,0.05016362,0.95956608,0.32474417,0.54131576
-2.21810905,2.83641208,0.09814737,0.63796438,1.19828406,0.13479120,0.05058655,0.96074850,0.31973649,0.55146930
-2.21210605,2.84782901,0.09554957,0.64049885,1.19841450,0.13449188,0.05087836,0.96034126,0.31449811,0.56127923
-2.20610305,2.85399612,0.09270586,0.64178605,1.19601288,0.13387530,0.05103190,0.95822765,0.30901725,0.57048729
-2.20010005,2.85454573,0.08966723,0.64177597,1.19092131,0.13294027,0.05104381,0.95436081,0.30330369,0.57886993
-2.19409705,2.84929210,0.08649114,0.64045500,1.18306136,0.13169561,0.05091436,0.94875519,0.29738426,0.58623904
-2.18809405,2.83821529,0.08323954,0.63784291,1.17243013,0.13015916,0.05064707,0.94147631,0.29129796,0.59244146
-2.18209105,2.82144116,0.07997674,0.63398905,1.15909434,0.12835639,0.05024828,0.93262952,0.28509105,0.59735748
-2.17608804,2.79921878,0.07676743,0.62896815,1.14318306,0.12631900,0.04972669,0.92234839,0.27881236,0.60089874
-2.17008504,2.77189711,0.07367483,0.62287601,1.12487959,0.12408338,0.04909277,0.91078357,0.27250917,0.60300562
-2.16408204,2.73990199,0.07075913,0.61582521,1.10441281,0.12168908,0.04835826,0.89809256,0.26622377,0.60364436
-2.15807904,2.70371486,0.06807615,0.60794128,1.08204863,0.11917734,0.04753562,0.88443089,0.25999086,0.60280427
-2.15207604,2.66385392,0.06567636,0.59935920,1.05808170,0.11658985,0.04663761,0.86994517,0.25383594,0.60049509
-2.14607304,2.62085847,0.06360422,0.59022055,1.03282769,0.11396754,0.04567683,0.85476810,0.24777455,0.59674460
-2.14007004,2.57527656,0.06189778,0.58067117,1.00661631,0.11134970,0.04466545,0.83901562,0.24181248,0.59159670
-2.13406703,2.52765599,0.06058862,0.57085930,0.97978499,0.10877323,0.04361498,0.82278594,0.23594674,0.58510986
-2.12806403,2.47853844,0.05970190,0.56093428,0.95267338,0.10627215,0.04253614,0.80616052,0.23016717,0.57735593
-2.12206103,2.42845610,0.05925673,0.55104541,0.92561848,0.10387722,0.04143880,0.78920640,0.22445850,0.56841937
-2.11605803,2.37793024,0.05926652,0.54134108,0.89895027,0.10161585,0.04033203,0.77197978,0.21880280,0.55839657
-2.11005503,2.32747105,0.05973939,0.53196791,0.87298782,0.09951199,0.03922417,0.75453018,0.21318188,0.54739538
-2.10405203,2.27757804,0.06067867,0.52306989,0.84803568,0.09758625,0.03812296,0.73690504,0.20757973,0.53553463
-2.09804902,2.22874029,0.06208328,0.51478722,0.82438051,0.09585598,0.03703570,0.71915400,0.20198469,0.52294341
-2.09204602,2.18143621,0.06394803,0.50725514,0.80228793,0.09433544,0.03596939,0.70133292,0.19639119,0.50976031
-2.08604302,2.13613236,0.06626394,0.50060243,0.78199951,0.09303601,0.03493087,0.68350701,0.19080116,0.49613216
-2.08004002,2.09328117,0.06901834,0.49494979,0.76373004,0.09196628,0.03392692,0.66575305,0.18522483,0.48221264
-2.07403702,2.05331767,0.07219498,0.49040810,0.74766510,0.09113223,0.03296436,0.64816060,0.17968104,0.46816042
-2.06803402,2.01665519,0.07577413,0.48707671,0.73395909,0.09053739,0.03205005,0.63083203,0.17419710,0.45413709
-2.06203102,1.98368056,0.07973259,0.48504183,0.72273377,0.09018289,0.03119090,0.61388164,0.16880810,0.44030476
-2.05602801,1.95474891,0.08404370,0.48437511,0.71407745,0.09006762,0.03039382,0.59743376,0.16355598,0.42682360
-2.05002501,1.93017859,0.08867753,0.48513253,0.70804495,0.09018832,0.02966561,0.58162020,0.15848819,0.41384921
-2.04402201,1.91024652,0.09360095,0.48735372,0.70465828,0.09053969,0.02901289,0.56657707,0.15365622,0.40153011
-2.03801901,1.89518414,0.09877797,0.49106158,0.70390812,0.09111454,0.02844192,0.55244136,0.14911407,0.39000521
-2.03201601,1.88517437,0.10417001,0.49626242,0.70575595,0.09190393,0.02795854,0.53934723,0.14491666,0.37940158
-2.02601301,1.88034932,0.10973641,0.50294638,0.71013677,0.09289735,0.02756798,0.52742244,0.14111833,0.36983243
-2.02001001,1.88078895,0.11543491,0.51108811,0.71696222,0.09408289,0.02727478,0.51678492,0.13777150,0.36139530
-2.01400700,1.88652049,0.12122217,0.52064771,0.72612387,0.09544741,0.02708268,0.50753957,0.13492543,0.35417065
-2.00800400,1.89751824,0.12705442,0.53157154,0.73749648,0.09697673,0.02699458,0.49977548,0.13262525,0.34822065
-2.00200100,1.91370366,0.13288792,0.54379316,0.75094102,0.09865574,0.02701248,0.49356353,0.13091111,0.34358842
-1.99599800,1.93494551,0.13867948,0.55723385,0.76630724,0.10046852,0.02713747,0.48895444,0.12981753,0.34029733
-1.98999500,1.96105969,0.14438685,0.57180304,0.78343560,0.10239839,0.02736976,0.48597726,0.12937294,0.33835081
-1.98399200,1.99180886,0.14996902,0.58739833,0.80215860,0.10442790,0.02770868,0.48463835,0.12959930,0.33773222
-1.97798899,2.02690174,0.15538631,0.60390517,0.82230126,0.10653881,0.02815278,0.48492078,0.13051182,0.33840514
-1.97198599,2.06599232,0.16060049,0.62119637,0.84368106,0.10871203,0.02869987,0.48678430,0.13211876,0.34031379
-1.96598299,2.10867915,0.16557465,0.63913140,0.86610724,0.11092746,0.02934708,0.49016578,0.13442130,0.34338388
-1.95997999,2.15450515,0.17027307,0.65755572,0.88937980,0.11316396,0.03009096,0.49498023,0.13741334,0.34752369
-1.95397699,2.20295841,0.17466109,0.67630025,0.91328839,0.11539928,0.03092756,0.50112235,0.14108143,0.35262554
-1.94797399,2.25347432,0.17870490,0.69518126,0.93761131,0.11760999,0.03185245,0.50846876,0.14540464,0.35856762
-1.94197099,2.30543970,0.18237149,0.71400079,0.96211497,0.11977162,0.03286084,0.51688080,0.15035449,0.36521626
-1.93596798,2.35819902,0.18562867,0.73254780,0.98655405,0.12185880,0.03394758,0.52620792,0.15589493,0.37242858
-1.92996498,2.41106326,0.18844527,0.75060020,1.01067255,0.12384555,0.03510721,0.53629164,0.16198234,0.38005548
-1.92396198,2.46332126,0.19079151,0.76792781,1.03420591,0.12570571,0.03633399,0.54696999,0.16856571,0.38794504
-1.91795898,2.51425356,0.19263952,0.78429624,1.05688436,0.12741344,0.03762192,0.55808220,0.17558688,0.39594613
-1.91195598,2.56314848,0.19396418,0.79947175,1.07843739,0.12894391,0.03896474,0.56947374,0.18298096,0.40391216
-1.90595298,2.60931984,0.19474397,0.81322679,1.09859940,0.13027398,0.04035592,0.58100117,0.19067692,0.41170494
-1.89994997,2.65212587,0.19496201,0.82534620,1.11711627,0.13138300,0.04178869,0.59253694,0.19859838,0.41919840
-1.89394697,2.69098830,0.19460718,0.83563376,1.13375275,0.13225358,0.04325604,0.60397365,0.20666466,0.42628206
-1.88794397,2.72541106,0.19367513,0.84391882,1.14830022,0.13287235,0.04475073,0.61522786,0.21479197,0.43286416
-1.88194097,2.75499758,0.19216935,0.85006269,1.16058473,0.13323062,0.04626530,0.62624292,0.22289489,0.43887429
-1.87593797,2.77946595,0.19010190,0.85396459,1.17047474,0.13332498,0.04779219,0.63699104,0.23088806,0.44426535
-1.86993497,2.79866125,0.18749405,0.85556679,1.17788835,0.13315766,0.04932376,0.64747428,0.23868804,0.44901491
-1.86393197,2.81256439,0.18437655,0.85485870,1.18279974,0.13273677,0.05085243,0.65772443,0.24621528,0.45312573
-1.85792896,2.82129721,0.18078958,0.85187977,1.18524426,0.13207638,0.05237081,0.66780195,0.25339632,0.45662558
-1.85192596,2.82512337,0.17678236,0.84672096,1.18532222,0.13119631,0.05387188,0.67779384,0.26016590,0.45956630
-1.84592296,2.82444525,0.17241243,0.83952485,1.18320094,0.13012176,0.05534920,0.68781067,0.26646915,0.46202221
-1.83991996,2.81979674,0.16774457,0.83048411,1.17911488,0.12888283,0.05679715,0.69798283,0.27226362,0.46408775
-1.83391696,2.81183230,0.16284949,0.81983867,1.17336397,0.12751376,0.05821113,0.70845627,0.27752114,0.46587479
-1.82791396,2.80131267,0.15780222,0.80787135,1.16630979,0.12605212,0.05958785,0.71938770,0.28222939,0.46750930
-1.82191096,2.78908754,0.15268046,0.79490240,1.15836977,0.12453792,0.06092553,0.73093963,0.28639306,0.46912782
-1.81590795,2.77607588,0.14756277,0.78128284,1.15000953,0.12301259,0.06222412,0.74327524,0.29003461,0.47087361
-1.80990495,2.76324426,0.14252684,0.76738696,1.14173325,0.12151804,0.06348541,0.75655324,0.29319440,0.47289268
-1.80390195,2.75158375,0.13764778,0.75360409,1.13407249,0.12009566,0.06471308,0.77092286,0.29593025,0.47532974
-1.79789895,2.74208594,0.13299659,0.74032992,1.12757350,0.11878538,0.06591274,0.78651890,0.29831632,0.47832416
-1.79189595,2.73571841,0.12863881,0.72795753,1.12278340,0.11762478,0.06709172,0.80345712,0.30044137,0.48200594
-1.78589295,2.73340023,0.12463343,0.71686840,1.12023550,0.11664838,0.06825885,0.82182976,0.30240624,0.48649187
-1.77988994,2.73597789,0.12103197,0.70742348,1.12043410,0.11588683,0.06942408,0.84170141,0.30432089,0.49188180
-1.77388694,2.74420210,0.11787789,0.69995478,1.12383928,0.11536642,0.07059798,0.86310516,0.30630076,0.49825513
-1.76788394,2.75870599,0.11520617,0.69475733,1.13085198,0.11510853,0.07179112,0.88603918,0.30846280,0.50566762
-1.76188094,2.77998512,0.11304312,0.69208195,1.14179999,0.11512923,0.07301341,0.91046374,0.31092119,0.51414853
-1.75587794,2.80837994,0.11140638,0.69212893,1.15692513,0.11543903,0.07427332,0.93629884,0.31378300,0.52369817
-1.74987494,2.84406114,0.11030501,0.69504275,1.17637234,0.11604263,0.07557713,0.96342263,0.31714387,0.53428607
-1.74387194,2.88701865,0.10973976,0.70090798,1.20018093,0.11693886,0.07692820,0.99167063,0.32108400,0.54584975
-1.73786893,2.93705461,0.10970337,0.70974649,1.22827844,0.11812069,0.07832623,1.02083613,0.32566458,0.55829419
-1.73186593,2.99378105,0.11018090,0.72151617,1.26047757,0.11957526,0.07976677,1.05067182,0.33092489,0.57149225
