energy_ev,total_up,total_down,Mn_p_up,Mn_p_down,Mn_d_up,Mn_d_down,N_s_up,N_s_down,N_p_up,N_p_down,S_s_up,S_s_down,S_p_up,S_p_down,Zn_p_up,Zn_p_down,Zn_d_up,Zn_d_down
0.46523262,1.21854434,-3.70088468,0.10983875,-0.38878540,0.47327198,-2.59609715,0.01286513,-0.00455636,0.25945411,-0.10393240,0.02176365,-0.03656155,0.14497913,-0.33991753,0.24354702,-0.83721708,0.00064816,-0.00191687
0.47123562,1.18501866,-3.84019718,0.10773869,-0.38955471,0.46478304,-2.74639976,0.01161819,-0.00506797,0.26425118,-0.10622441,0.02077454,-0.03594832,0.13960697,-0.34161864,0.22419531,-0.82414633,0.00061569,-0.00189188
0.47723862,1.16686366,-3.98232328,0.10693946,-0.38992339,0.46290060,-2.90014861,0.01050689,-0.00562309,0.27275196,-0.10873002,0.02000554,-0.03542693,0.13590600,-0.34322001,0.20735302,-0.80857427,0.00058960,-0.00186401
0.48324162,1.16459553,-4.12676815,0.10754227,-0.39000878,0.46779910,-3.05639975,0.00954143,-0.00622157,0.28500916,-0.11146253,0.01946335,-0.03501632,0.13391970,-0.34479530,0.19315106,-0.79083734,0.00057046,-0.00183411
0.48924462,1.17850063,-4.27287061,0.10963060,-0.38992329,0.47956306,-3.21406516,0.00873020,-0.00686254,0.30101702,-0.11442862,0.01915099,-0.03473213,0.13367303,-0.34641003,0.18167539,-0.77129523,0.00055873,-0.00180302
0.49524762,1.20862709,-4.41978932,0.11326838,-0.38976931,0.49818287,-3.37191399,0.00807999,-0.00754438,0.32070841,-0.11762724,0.01906766,-0.03458619,0.13517080,-0.34811844,0.17296833,-0.75031980,0.00055475,-0.00177153
0.50125063,1.25477897,-4.56649651,0.11849839,-0.38963455,0.52355150,-3.52857965,0.00759626,-0.00826470,0.34395268,-0.12104874,0.01920880,-0.03458619,0.13839622,-0.34996076,0.16703040,-0.72828413,0.00055873,-0.00174038
0.50725363,1.31651325,-4.71178031,0.12534086,-0.38958812,0.55546213,-3.68257337,0.00728337,-0.00902033,0.37055446,-0.12467422,0.01956608,-0.03473544,0.14330964,-0.35196114,0.16382269,-0.70555218,0.00057075,-0.00171025
0.51325663,1.39313978,-4.85425655,0.13379231,-0.38967742,0.59360697,-3.83230439,0.00714480,-0.00980737,0.40025355,-0.12847523,0.02012756,-0.03503291,0.14984762,-0.35412629,0.16326947,-0.68246949,0.00059074,-0.00168170
0.51925963,1.48372466,-4.99238996,0.14382463,-0.38992608,0.63757747,-3.97610679,0.00718338,-0.01062129,0.43272621,-0.13241390,0.02087785,-0.03547330,0.15792237,-0.35644490,0.16526099,-0.65935501,0.00061851,-0.00165517
0.52526263,1.58709721,-5.12452482,0.15538459,-0.39033313,0.68686610,-4.11227231,0.00740135,-0.01145701,0.46758781,-0.13644338,0.02179834,-0.03604740,0.16742159,-0.35888790,0.16965632,-0.63649453,0.00065373,-0.00163102
0.53126563,1.70186115,-5.24892394,0.16839354,-0.39087318,0.74086997,-4.23908851,0.00780055,-0.01230910,0.50439716,-0.14050873,0.02286754,-0.03674254,0.17820882,-0.36140951,0.17628625,-0.61413575,0.00069593,-0.00160946
0.53726863,1.82641011,-5.36381486,0.18274761,-0.39149791,0.79889647,-4.35488094,0.00838231,-0.01317190,0.54266245,-0.14454814,0.02406135,-0.03754315,0.19012439,-0.36394900,0.18495613,-0.59248500,0.00074451,-0.00159058
0.54327164,1.95894788,-5.46744126,0.19831837,-0.39213856,0.86017112,-4.45805779,0.00914750,-0.01403977,0.58184888,-0.14849453,0.02535353,-0.03843148,0.20298685,-0.36643321,0.19544881,-0.57170566,0.00079873,-0.00157437
0.54927464,2.09751341,-5.55811755,0.21495392,-0.39270941,0.92384767,-4.54715536,0.01009633,-0.01490724,0.62138779,-0.15227737,0.02671609,-0.03938830,0.21659517,-0.36877949,0.20752756,-0.55191823,0.00085776,-0.00156072
0.55527764,2.24001064,-5.63428409,0.23248048,-0.39311197,0.98902043,-4.62088229,0.01122814,-0.01576928,0.66068732,-0.15582477,0.02811983,-0.04039373,0.23073141,-0.37089908,0.22093915,-0.53320173,0.00092062,-0.00154942
0.56128064,2.38424279,-5.69456055,0.25070464,-0.39323976,1.05473881,-4.67816060,0.01254119,-0.01662146,0.69914410,-0.15906566,0.02953485,-0.04142791,0.24516410,-0.37270066,0.23541707,-0.51559639,0.00098628,-0.00154019
0.56728364,2.52795067,-5.73779473,0.26941593,-0.39298339,1.12002374,-4.71816173,0.01403233,-0.01746014,0.73615595,-0.16193192,0.03093110,-0.04247180,0.25965215,-0.37409401,0.25068497,-0.49910731,0.00105360,-0.00153268
0.57328664,2.66885431,-5.76310469,0.28839010,-0.39223566,1.18388572,-4.74033558,0.01569661,-0.01828259,0.77113498,-0.16436057,0.03227901,-0.04350770,0.27394922,-0.37499345,0.26646036,-0.48370887,0.00112140,-0.00152652
0.57928964,2.80469692,-5.76991200,0.30739273,-0.39089649,1.24534399,-4.74443147,0.01752698,-0.01908712,0.80352081,-0.16629568,0.03355007,-0.04451985,0.28780855,-0.37532110,0.28245858,-0.46934956,0.00118845,-0.00152131
0.58529265,2.93329018,-5.75796466,0.32618328,-0.38887749,1.30344637,-4.73050962,0.01951394,-0.01987311,0.83279342,-0.16769006,0.03471747,-0.04549468,0.30098802,-0.37500965,0.29839694,-0.45595712,0.00125354,-0.00151663
0.59129565,3.05255941,-5.72734871,0.34451945,-0.38610584,1.35728914,-4.69894284,0.02164515,-0.02064100,0.85848524,-0.16850664,0.03575671,-0.04642110,0.31325533,-0.37400472,0.31399920,-0.44344371,0.00131544,-0.00151209
0.59729865,3.16058740,-5.67848809,0.36216174,-0.38252749,1.40603632,-4.65040821,0.02390522,-0.02139221,0.88019189,-0.16871946,0.03664617,-0.04729054,0.32439325,-0.37226661,0.32900010,-0.43171084,0.00137299,-0.00150730
0.60330165,3.25565552,-5.61213307,0.37887814,-0.37810953,1.44893776,-4.58586926,0.02627550,-0.02212902,0.89758147,-0.16831426,0.03736768,-0.04809681,0.33420454,-0.36977153,0.34314993,-0.42065416,0.00142511,-0.00150192
0.60930465,3.33628072,-5.52933816,0.39444876,-0.37284158,1.48534540,-4.50654947,0.02873397,-0.02285434,0.91040179,-0.16728865,0.03790704,-0.04883590,0.34251670,-0.36651217,0.35621911,-0.41016766,0.00147081,-0.00149562
0.61530765,3.40124734,-5.43143076,0.40867039,-0.36673639,1.51472720,-4.41389861,0.03125524,-0.02357151,0.91848551,-0.16565193,0.03825441,-0.04950558,0.34918606,-0.36249781,0.36800257,-0.40014761,0.00150922,-0.00148816
0.62131066,3.44963262,-5.31997254,0.42136077,-0.35982952,1.53667822,-4.30955337,0.03381073,-0.02428399,0.92175294,-0.16342447,0.03840472,-0.05010503,0.35410130,-0.35775393,0.37832386,-0.39049585,0.00153966,-0.00147933
0.62731366,3.48082521,-5.19671546,0.43236255,-0.35217829,1.55092859,-4.19529434,0.03636895,-0.02499506,0.92021246,-0.16063686,0.03835795,-0.05063429,0.35718617,-0.35232141,0.38703879,-0.38112269,0.00156160,-0.00146895
0.63331666,3.49453624,-5.06355492,0.44154682,-0.34386002,1.55734814,-4.07300119,0.03889593,-0.02570750,0.91395869,-0.15732874,0.03811922,-0.05109373,0.35840144,-0.34625538,0.39403870,-0.37194925,0.00157469,-0.00145695
0.63931966,3.49080267,-4.92248200,0.44881617,-0.33496977,1.55594748,-3.94460811,0.04135582,-0.02642329,0.90316849,-0.15354752,0.03769898,-0.05148363,0.35774577,-0.33962387,0.39925298,-0.36290938,0.00157880,-0.00144328
0.64532266,3.46998311,-4.77553708,0.45410715,-0.32561768,1.54687589,-3.81206111,0.04371159,-0.02714329,0.88809500,-0.14934695,0.03711285,-0.05180366,0.35525582,-0.33250629,0.40265109,-0.35395116,0.00157401,-0.00142795
0.65132566,3.43274647,-4.62476648,0.45739224,-0.31592601,1.53041581,-3.67727888,0.04592588,-0.02786704,0.86906009,-0.14478566,0.03638156,-0.05205258,0.35100530,-0.32499170,0.40424373,-0.34503797,0.00156060,-0.00141105
0.65732866,3.38005406,-4.47218358,0.45868107,-0.30602603,1.50697464,-3.54211827,0.04796194,-0.02859252,0.84644560,-0.13992571,0.03553064,-0.05222794,0.34510329,-0.31717715,0.40408340,-0.33614919,0.00153905,-0.00139269
0.66333167,3.31313605,-4.31973539,0.45802120,-0.29605488,1.47707383,-3.40834518,0.04978460,-0.02931607,0.82068353,-0.13483127,0.03459010,-0.05232599,0.33769160,-0.30916590,0.40226414,-0.32728058,0.00151004,-0.00137305
0.66933467,3.23346302,-4.16927506,0.45549814,-0.28615245,1.44133603,-3.27761134,0.05136129,-0.03003234,0.79224588,-0.12956731,0.03359393,-0.05234163,0.32894164,-0.30106562,0.39892059,-0.31844427,0.00147445,-0.00135236
0.67533767,3.14271389,-4.02254036,0.45123477,-0.27645842,1.40047054,-3.15143679,0.05266304,-0.03073432,0.76163421,-0.12419847,0.03257960,-0.05226860,0.31905055,-0.29298664,0.39422627,-0.30966843,0.00143330,-0.00133089
0.68134067,3.04274099,-3.88113788,0.44539017,-0.26710940,1.35525763,-3.03119789,0.05366543,-0.03141350,0.72936941,-0.11878814,0.03158741,-0.05209967,0.30823700,-0.28504012,0.38839120,-0.30099661,0.00138775,-0.00130895
0.68734367,2.93553337,-3.74653215,0.43815778,-0.25823627,1.30653218,-2.91812005,0.05434935,-0.03206006,0.69598188,-0.11339750,0.03065979,-0.05182701,0.29673667,-0.27733623,0.38165885,-0.29248668,0.00133910,-0.00128689
0.69334667,2.82317914,-3.62003897,0.42976287,-0.24996181,1.25516693,-2.81327448,0.05470176,-0.03266317,0.66200237,-0.10808489,0.02984056,-0.05144264,0.28479754,-0.26998233,0.37430242,-0.28420956,0.00128874,-0.00126508
0.69934967,2.70782751,-3.50282186,0.42045946,-0.24239849,1.20205587,-2.71757789,0.05471613,-0.03321141,0.62795352,-0.10290515,0.02917412,-0.05093891,0.27267509,-0.26308108,0.36662041,-0.27624751,0.00123814,-0.00124391
0.70535268,2.59165119,-3.39589068,0.41052640,-0.23564649,1.14809790,-2.63179430,0.05439273,-0.03369309,0.59434240,-0.09790913,0.02870456,-0.05030898,0.26062759,-0.25672864,0.35893172,-0.26869219,0.00118878,-0.00122381
0.71135568,2.47680949,-3.30010146,0.40026295,-0.22979211,1.09418098,-2.55653795,0.05373873,-0.03409681,0.56165371,-0.09314325,0.02847479,-0.04954739,0.24891143,-0.25101284,0.35156997,-0.26164249,0.00114220,-0.00120520
0.71735868,2.36541232,-3.21615677,0.38998348,-0.22490628,1.04116706,-2.49227674,0.05276799,-0.03441184,0.53034393,-0.08864915,0.02852557,-0.04865045,0.23777667,-0.24601142,0.34487737,-0.25520210,0.00109992,-0.00118850
0.72336168,2.25948551,-3.14460608,0.38001167,-0.22104350,0.98987776,-2.43933551,0.05150064,-0.03462867,0.50083617,-0.08446334,0.02889463,-0.04761671,0.22746272,-0.24179047,0.33919793,-0.24947696,0.00106341,-0.00117413
0.72936468,2.16093730,-3.08584582,0.37067395,-0.21824104,0.94108100,-2.39789897,0.04996250,-0.03473940,0.47351556,-0.08061697,0.02961564,-0.04644727,0.21819430,-0.23840299,0.33487028,-0.24457267,0.00103412,-0.00116250
0.73536768,2.07152624,-3.04011918,0.36229245,-0.21651855,0.89547853,-2.36801417,0.04818424,-0.03473814,0.44872530,-0.07713563,0.03071729,-0.04514598,0.21017760,-0.23588775,0.33221998,-0.24059182,0.00101338,-0.00115399
0.74137069,1.99283070,-3.00751580,0.35517739,-0.21587793,0.85369460,-2.34959264,0.04620039,-0.03462138,0.42676298,-0.07403918,0.03222236,-0.04371958,0.20359667,-0.23426838,0.33155155,-0.23763149,0.00100243,-0.00114896
0.74737369,1.92622005,-2.98797184,0.34961924,-0.21630375,0.81626569,-2.34241264,0.04404829,-0.03438820,0.40787725,-0.07134166,0.03414686,-0.04217767,0.19861010,-0.23355299,0.33314029,-0.23578077,0.00100240,-0.00114774
0.75337669,1.87282791,-2.98127077,0.34588064,-0.21776394,0.78363156,-2.34612182,0.04176690,-0.03404045,0.39226485,-0.06905134,0.03649916,-0.04053263,0.19534792,-0.23373398,0.33722416,-0.23511859,0.00101422,-0.00115060
0.75937969,1.83352801,-2.98704576,0.34418837,-0.22021097,0.75612765,-2.36024098,0.03939568,-0.03358280,0.38006778,-0.06717079,0.03927938,-0.03879936,0.19390879,-0.23478850,0.34399578,-0.23571170,0.00103868,-0.00115780
0.76538269,1.80891302,-3.00478386,0.34472563,-0.22358339,0.73397911,-2.38416942,0.03697340,-0.03302272,0.37137092,-0.06569711,0.04247874,-0.03699495,0.19435759,-0.23667919,0.35359494,-0.23761298,0.00107632,-0.00116953
0.77138569,1.79927720,-3.03383269,0.34762492,-0.22780770,0.71729661,-2.41719219,0.03453712,-0.03237026,0.36619989,-0.06462221,0.04607917,-0.03513837,0.19672332,-0.23935540,0.36610181,-0.24085996,0.00112750,-0.00118594
0.77738869,1.80460361,-3.07340982,0.35296169,-0.23280054,0.70607412,-2.45848984,0.03212123,-0.03163785,0.36451962,-0.06393332,0.05005312,-0.03324990,0.20099754,-0.24275483,0.38153117,-0.24547373,0.00119229,-0.00120712
0.78339170,1.82455667,-3.12261498,0.36074917,-0.23847109,0.70018890,-2.50715057,0.02975664,-0.03083991,0.36623342,-0.06361347,0.05436360,-0.03135076,0.20713331,-0.24680535,0.39982785,-0.25145802,0.00127049,-0.00123312
0.78939470,1.85848081,-3.18044503,0.37093469,-0.24472360,0.69940392,-2.56218492,0.02747023,-0.02999243,0.37118304,-0.06364213,0.05896437,-0.02946252,0.21504480,-0.25142724,0.42086385,-0.25879858,0.00136162,-0.00126392
0.79539770,1.90540605,-3.24581121,0.38339755,-0.25145991,0.70337264,-2.62254269,0.02528437,-0.02911248,0.37914966,-0.06399598,0.06380057,-0.02760665,0.22460764,-0.25653541,0.44443717,-0.26746273,0.00146491,-0.00129947
0.80140070,1.96406094,-3.31755842,0.39794889,-0.25858192,0.71164654,-2.68713157,0.02321671,-0.02821767,0.38985618,-0.06464958,0.06880944,-0.02580405,0.23566007,-0.26204176,0.47027265,-0.27739918,0.00157926,-0.00133963
0.80740370,2.03289341,-3.39448554,0.41433361,-0.26599384,0.72368505,-2.75483701,0.02128016,-0.02732560,0.40297072,-0.06557622,0.07392149,-0.02407460,0.24800502,-0.26785747,0.49802502,-0.28853789,0.00170327,-0.00138421
0.81340670,2.11009930,-3.47536626,0.43223436,-0.27360420,0.73886800,-2.82454250,0.01948304,-0.02645330,0.41811160,-0.06674862,0.07906175,-0.02243676,0.26141310,-0.27389508,0.52728405,-0.30079022,0.00183525,-0.00143296
0.81940970,2.19365881,-3.55896937,0.45127778,-0.28132735,0.75651020,-2.89514940,0.01782936,-0.02561672,0.43485380,-0.06813968,0.08415135,-0.02090732,0.27562652,-0.28007035,0.55758195,-0.31404905,0.00197325,-0.00148553
0.82541271,2.28137982,-3.64407790,0.47104275,-0.28908469,0.77587800,-2.96559566,0.01631926,-0.02483029,0.45273675,-0.06972302,0.08910931,-0.01950107,0.29036398,-0.28630384,0.58840287,-0.32818925,0.00211506,-0.00154154
0.83141571,2.37094762,-3.72950625,0.49107050,-0.29680526,0.79620723,-3.03487255,0.01494958,-0.02410645,0.47127348,-0.07147354,0.09385431,-0.01823064,0.30532636,-0.29252206,0.61919418,-0.34306819,0.00225827,-0.00160050
0.83741871,2.45997951,-3.81411482,0.51087650,-0.30442590,0.81672217,-3.10203877,0.01371444,-0.02345541,0.48996088,-0.07336775,0.09830672,-0.01710641,0.32020321,-0.29865820,0.64937937,-0.35852659,0.00240032,-0.00166184
0.84342171,2.54608296,-3.89682175,0.52996340,-0.31189096,0.83665493,-3.16623153,0.01260589,-0.02288493,0.50829085,-0.07538397,0.10239051,-0.01613640,0.33467982,-0.30465250,0.67837220,-0.37438958,0.00253853,-0.00172492
0.84942471,2.62691544,-3.97661164,0.54783503,-0.31915152,0.85526457,-3.22667435,0.01161461,-0.02240020,0.52576194,-0.07750236,0.10603511,-0.01532633,0.34844469,-0.31045218,0.70559153,-0.39046820,0.00267023,-0.00178901
0.85542771,2.70024403,-4.05254130,0.56401062,-0.32616429,0.87185552,-3.28268139,0.01073046,-0.02200389,0.54189130,-0.07970477,0.10917718,-0.01467958,0.36119716,-0.31601102,0.73047650,-0.40656128,0.00279275,-0.00185331
0.86143072,2.76400288,-4.12374282,0.57803895,-0.33289028,0.88579447,-3.33365866,0.00994317,-0.02169629,0.55622631,-0.08197453,0.11176217,-0.01419738,0.37265505,-0.32128861,0.75250135,-0.42245782,0.00290355,-0.00191694
0.86743372,2.81634636,-4.18942447,0.58951177,-0.33929332,0.89652545,-3.37910236,0.00924283,-0.02147553,0.56835570,-0.08429599,0.11374562,-0.01387884,0.38256193,-0.32624943,0.77118963,-0.43793987,0.00300027,-0.00197896
0.87343672,2.85569617,-4.24886999,0.59807602,-0.34533852,0.90358234,-3.41859493,0.00862032,-0.02133789,0.57791963,-0.08665405,0.11509413,-0.01372111,0.39069385,-0.33086171,0.78612697,-0.45278595,0.00308081,-0.00203840
0.87943972,2.88078073,-4.30143695,0.60344442,-0.35099092,0.90659873,-3.45179936,0.00806776,-0.02127829,0.58461836,-0.08903364,0.11578609,-0.01371955,0.39686526,-0.33509630,0.79697225,-0.46677501,0.00314336,-0.00209423
0.88544272,2.89066524,-4.34655488,0.60540386,-0.35621430,0.90531456,-3.47845269,0.00757870,-0.02129067,0.58821925,-0.09141910,0.11581197,-0.01386788,0.40093389,-0.33892551,0.80346658,-0.47969082,0.00318652,-0.00214543
0.89144572,2.88477174,-4.38372374,0.60382146,-0.36097031,0.89957963,-3.49835903,0.00714839,-0.02136852,0.58856183,-0.09379373,0.11517433,-0.01415832,0.40280444,-0.34232215,0.80543981,-0.49132675,0.00320927,-0.00219101
0.89744872,2.86288815,-4.41251335,0.59864788,-0.36521800,0.88935382,-3.51138313,0.00677381,-0.02150538,0.58556063,-0.09613927,0.11388741,-0.01458176,0.40243091,-0.34525866,0.80281449,-0.50149075,0.00321106,-0.00223000
0.90345173,2.82516645,-4.43256407,0.58991794,-0.36891376,0.87470417,-3.51744473,0.00645376,-0.02169535,0.57920587,-0.09843566,0.11197653,-0.01512794,0.39981752,-0.34770662,0.79560693,-0.51001045,0.00319178,-0.00226152
0.90945473,2.77210996,-4.44358885,0.57774841,-0.37201177,0.85579908,-3.51651430,0.00618876,-0.02193345,0.56956183,-0.10066079,0.10947708,-0.01578558,0.39501809,-0.34963644,0.78392567,-0.51673809,0.00315180,-0.00228478
0.91545773,2.70455062,-4.44537685,0.56233319,-0.37446479,0.83289980,-3.50861019,0.00598093,-0.02221608,0.55676313,-0.10279061,0.10643335,-0.01654258,0.38813410,-0.35101744,0.76796716,-0.52155520,0.00309194,-0.00229912
0.92146073,2.62361723,-4.43779824,0.54393614,-0.37622540,0.80634981,-3.49379754,0.00583382,-0.02254124,0.54100900,-0.10479929,0.10289719,-0.01738613,0.37931129,-0.35181829,0.74800911,-0.52437662,0.00301340,-0.00230404
0.92746373,2.53069594,-4.42080996,0.52288178,-0.37724756,0.77656235,-3.47218849,0.00575217,-0.02290873,0.52255590,-0.10665977,0.09892647,-0.01830294,0.36873507,-0.35200766,0.72440169,-0.52515389,0.00291781,-0.00229922
0.93346673,2.42738489,-4.39446197,0.49954442,-0.37748844,0.74400675,-3.44394385,0.00574164,-0.02332025,0.50170862,-0.10834435,0.09458355,-0.01927941,0.35662484,-0.35155531,0.69755696,-0.52387765,0.00280709,-0.00228450
0.93946973,2.31544454,-4.35890343,0.47433609,-0.37691034,0.70919394,-3.40927557,0.00580851,-0.02377931,0.47881054,-0.10982563,0.08993367,-0.02030182,0.34322754,-0.35043336,0.66793694,-0.52057901,0.00268341,-0.00225996
0.94547274,2.19674567,-4.31438831,0.44769388,-0.37548267,0.67266173,-3.36844978,0.00595932,-0.02429111,0.45423307,-0.11107754,0.08504344,-0.02135658,0.32881052,-0.34861773,0.63604090,-0.51532972,0.00254915,-0.00222586
0.95147574,2.07321702,-4.26127986,0.42006707,-0.37318397,0.63496030,-3.32178990,0.00620052,-0.02486226,0.42836497,-0.11207655,0.07997933,-0.02243043,0.31365404,-0.34608979,0.60239213,-0.50824118,0.00240678,-0.00218268
0.95747874,1.94679417,-4.20005353,0.39190460,-0.37000365,0.59663830,-3.26967940,0.00653816,-0.02550045,0.40160177,-0.11280295,0.07480631,-0.02351071,0.29804378,-0.34283806,0.56752481,-0.49946221,0.00225885,-0.00213109
0.96348174,1.81937143,-4.13129792,0.36364341,-0.36594358,0.55822995,-3.21256383,0.00697743,-0.02621401,0.37433568,-0.11324212,0.06958669,-0.02458565,0.28226333,-0.33885988,0.53197124,-0.48917573,0.00210784,-0.00207196
0.96948474,1.69275815,-4.05571355,0.33569785,-0.36101932,0.52024354,-3.15095177,0.00752240,-0.02701139,0.34694634,-0.11338586,0.06437901,-0.02564458,0.26658722,-0.33416306,0.49625004,-0.47759445,0.00195617,-0.00200630
0.97548774,1.56864038,-3.97410927,0.30845056,-0.35526110,0.48315131,-3.08541441,0.00817557,-0.02790075,0.31979264,-0.11323351,0.05923722,-0.02667820,0.25127441,-0.32876736,0.46085531,-0.46495580,0.00180609,-0.00193529
0.98149075,1.44854907,-3.88739637,0.28224509,-0.34871427,0.44738126,-3.01658373,0.00893766,-0.02888935,0.29320574,-0.11279299,0.05421003,-0.02767885,0.23656269,-0.32270579,0.42624732,-0.45151623,0.00165965,-0.00186018
0.98749375,1.33383501,-3.79658035,0.25738022,-0.34143945,0.41331057,-2.94514895,0.00980722,-0.02998311,0.26748355,-0.11208151,0.04934038,-0.02864068,0.22266388,-0.31602560,0.39284464,-0.43754518,0.00151867,-0.00178236
0.99349675,1.22565100,-3.70275063,0.23410617,-0.33351219,0.38126105,-2.87185153,0.01078050,-0.03118618,0.24288660,-0.11112607,0.04466516,-0.02955983,0.20976016,-0.30878902,0.36101803,-0.42331899,0.00138471,-0.00170322
0.99949975,1.12494114,-3.60706836,0.21262254,-0.32502226,0.35149628,-2.79747852,0.01185119,-0.03250055,0.21963534,-0.10996357,0.04021514,-0.03043450,0.19800146,-0.30107358,0.33108591,-0.40911493,0.00125905,-0.00162422
1.00550275,1.03243694,-3.51075256,0.19307797,-0.31607253,0.32422060,-2.72285451,0.01301040,-0.03392577,0.19790884,-0.10864052,0.03601496,-0.03126503,0.18750401,-0.29297207,0.30331157,-0.39520568,0.00114266,-0.00154678
1.01150575,0.94865975,-3.41506488,0.17557127,-0.30677751,0.29957967,-2.64883224,0.01424666,-0.03545881,0.17784470,-0.10721237,0.03208331,-0.03205381,0.17835005,-0.28459209,0.27790197,-0.38185430,0.00103628,-0.00147231
1.01750875,0.87392901,-3.32129333,0.16015382,-0.29726151,0.27766254,-2.57628206,0.01554594,-0.03709397,0.15954015,-0.10574243,0.02843331,-0.03280516,0.17058855,-0.27605508,0.25500792,-0.36931002,0.00094033,-0.00140217
1.02351176,0.80837521,-3.23073496,0.14683304,-0.28765664,0.25850501,-2.50608048,0.01689194,-0.03882295,0.14305405,-0.10430036,0.02507283,-0.03352511,0.16423704,-0.26749506,0.23472566,-0.35780472,0.00085504,-0.00133764
1.02951476,0.75195704,-3.14467813,0.13557668,-0.27810045,0.24209406,-2.43909782,0.01826635,-0.04063502,0.12840964,-0.10296031,0.02200507,-0.03422105,0.15928426,-0.25905683,0.21709948,-0.34755041,0.00078038,-0.00127990
1.03551776,0.70448156,-3.06438415,0.12631769,-0.26873347,0.22837321,-2.37618539,0.01964924,-0.04251729,0.11559792,-0.10179875,0.01922904,-0.03490138,0.15569359,-0.25089378,0.20212533,-0.33873746,0.00071616,-0.00123006
1.04152076,0.66562648,-2.99106883,0.11895941,-0.25969662,0.21724846,-2.31816221,0.02101961,-0.04445511,0.10458143,-0.10089201,0.01674018,-0.03557505,0.15340707,-0.24316543,0.18975513,-0.33153363,0.00066205,-0.00118911
1.04752376,0.63496375,-2.92588403,0.11338096,-0.25112858,0.20859474,-2.26580161,0.02235593,-0.04643246,0.09529820,-0.10031373,0.01453094,-0.03625100,0.15234979,-0.23603453,0.17990168,-0.32608384,0.00061759,-0.00115793
1.05352676,0.61198348,-2.86989939,0.10944258,-0.24316313,0.20226246,-2.21981787,0.02363680,-0.04843249,0.08766590,-0.10013216,0.01259138,-0.03693764,0.15243455,-0.22966400,0.17244387,-0.32251038,0.00058224,-0.00113729
1.05952976,0.59611741,-2.82408456,0.10699083,-0.23592664,0.19808418,-2.18085320,0.02484160,-0.05043802,0.08158590,-0.10040754,0.01090971,-0.03764233,0.15356646,-0.22421359,0.16723221,-0.32091364,0.00055543,-0.00112786
1.06553277,0.58676116,-2.78929210,0.10586358,-0.22953561,0.19588091,-2.14946531,0.02595123,-0.05243205,0.07694721,-0.10118967,0.00947285,-0.03837081,0.15564732,-0.21983651,0.16409430,-0.32137293,0.00053656,-0.00113018
1.07153577,0.58329481,-2.76624142,0.10589454,-0.22409451,0.19546816,-2.12611570,0.02694873,-0.05439823,0.07363021,-0.10251563,0.00826687,-0.03912675,0.15857973,-0.21667591,0.16284031,-0.32394746,0.00052505,-0.00114472
1.07753877,0.58510102,-2.75550397,0.10691753,-0.21969374,0.19666132,-2.11115924,0.02781991,-0.05632132,0.07151022,-0.10440805,0.00727740,-0.03991135,0.16227048,-0.21486144,0.16326831,-0.32867716,0.00052032,-0.00117181
1.08354177,0.59158056,-2.75748997,0.10877027,-0.21640803,0.19928041,-2.10483490,0.02855390,-0.05818751,0.07046060,-0.10687362,0.00648995,-0.04072306,0.16663332,-0.21450593,0.16516924,-0.33558337,0.00052188,-0.00121171
1.08954477,0.60216482,-2.77243700,0.11129771,-0.21429508,0.20315400,-2.10725821,0.02914356,-0.05998470,0.07035578,-0.10990233,0.00589021,-0.04155741,0.17159091,-0.21570220,0.16833158,-0.34466914,0.00052924,-0.00126455
1.09554777,0.61632517,-2.80040074,0.11435494,-0.21339454,0.20812224,-2.11841549,0.02958578,-0.06170265,0.07107374,-0.11346717,0.00546418,-0.04240698,0.17707582,-0.21852015,0.17254560,-0.35591927,0.00054201,-0.00133040
1.10155078,0.63357927,-2.84124804,0.11780966,-0.21372745,0.21403906,-2.13816007,0.02988164,-0.06333301,0.07249839,-0.11752455,0.00519836,-0.04326156,0.18303064,-0.22300412,0.17760715,-0.36929992,0.00055982,-0.00140918
1.10755378,0.65349429,-2.89465262,0.12154420,-0.21529587,0.22077338,-2.16621065,0.03003642,-0.06486922,0.07452146,-0.12201525,0.00507971,-0.04410844,0.18940721,-0.22917072,0.18332094,-0.38475798,0.00058236,-0.00150073
1.11355678,0.67568734,-2.96009350,0.12545713,-0.21808299,0.22820957,-2.20215188,0.03005943,-0.06630638,0.07704427,-0.12686603,0.00509570,-0.04493284,0.19616504,-0.23700698,0.18950330,-0.40222011,0.00060936,-0.00160476
1.11955978,0.69982357,-3.03685633,0.12946445,-0.22205349,0.23624704,-2.24543721,0.02996371,-0.06764092,0.07997905,-0.13199178,0.00523428,-0.04571850,0.20326898,-0.24646905,0.19598439,-0.42159170,0.00064057,-0.00172086
1.12556278,0.72561212,-3.12403784,0.13350036,-0.22715408,0.24479930,-2.29539406,0.02976562,-0.06887030,0.08325010,-0.13729807,0.00548371,-0.04644839,0.21068649,-0.25748148,0.20260997,-0.44275583,0.00067576,-0.00184848
1.13156578,0.75280074,-3.22055322,0.13751768,-0.23331443,0.25379242,-2.35123120,0.02948429,-0.06999254,0.08679458,-0.14268416,0.00583257,-0.04710549,0.21838445,-0.26993696,0.20924258,-0.46557231,0.00071469,-0.00198695
