energy_ev,total_up,N_s_up,N_p_up,Rh_p_up,Rh_d_up,Te_p_up,Te_d_up,Ti_p_up,Ti_d_up
-3.05852926,2.12084582,0.00599262,0.03880509,0.28604725,0.99413313,0.26273599,0.00000000,0.59423402,0.57105940
-3.05252626,2.07988479,0.00602658,0.03759621,0.27002307,0.97832727,0.25206627,0.00000000,0.58289635,0.56071929
-3.04652326,2.03794738,0.00606652,0.03650325,0.25598139,0.96301296,0.24237506,0.00000000,0.57121804,0.54900575
-3.04052026,1.99638401,0.00611539,0.03556842,0.24415943,0.94888024,0.23387342,0.00000000,0.55957601,0.53622035
-3.03451726,1.95660793,0.00617621,0.03483304,0.23476908,0.93665032,0.22675838,0.00000000,0.54836411,0.52268906
-3.02851426,1.92006421,0.00625198,0.03433687,0.22799448,0.92706031,0.22120989,0.00000000,0.53798420,0.50875417
-3.02251126,1.88819477,0.00634562,0.03411725,0.22398950,0.92084519,0.21738769,0.00000000,0.52883614,0.49476531
-3.01650825,1.86239996,0.00645988,0.03420831,0.22287504,0.91871775,0.21542813,0.00000000,0.52130704,0.48106996
-3.01050525,1.84399812,0.00659724,0.03464014,0.22473613,0.92134676,0.21544102,0.00000000,0.51575998,0.46800372
-3.00450225,1.83418418,0.00675982,0.03543792,0.22961894,0.92933415,0.21750640,0.00000000,0.51252271,0.45588087
-2.99849925,1.83398896,0.00694925,0.03662110,0.23752769,0.94319189,0.22167151,0.00000000,0.51187668,0.44498535
-2.99249625,1.84424059,0.00716660,0.03820258,0.24842175,0.96331954,0.22794798,0.00000000,0.51404670,0.43556284
-2.98649325,1.86552967,0.00741227,0.04018798,0.26221284,0.98998321,0.23630927,0.00000000,0.51919183,0.42781400
-2.98049025,1.89817973,0.00768591,0.04257495,0.27876288,1.02329709,0.24668879,0.00000000,0.52739769,0.42188932
-2.97448724,1.94222441,0.00798637,0.04535270,0.29788238,1.06320826,0.25897860,0.00000000,0.53867058,0.41788569
-2.96848424,1.99739258,0.00831166,0.04850160,0.31932996,1.10948581,0.27302900,0.00000000,0.55293372,0.41584492
-2.96248124,2.06310246,0.00865892,0.05199305,0.34281286,1.16171497,0.28864910,0.00000000,0.57002571,0.41575414
-2.95647824,2.13846546,0.00902447,0.05578955,0.36798907,1.21929690,0.30560864,0.00000000,0.58970152,0.41754818
-2.95047524,2.22230000,0.00940384,0.05984500,0.39447086,1.28145456,0.32364086,0.00000000,0.61163596,0.42111369
-2.94447224,2.31315554,0.00979186,0.06410539,0.42183007,1.34724487,0.34244686,0.00000000,0.63542963,0.42629483
-2.93846923,2.40934603,0.01018276,0.06850963,0.44960512,1.41557722,0.36170103,0.00000000,0.66061737,0.43290031
-2.93246623,2.50899231,0.01057031,0.07299072,0.47730962,1.48523786,0.38105772,0.00000000,0.68667889,0.44071132
-2.92646323,2.61007193,0.01094800,0.07747722,0.50444254,1.55491972,0.40015901,0.00000000,0.71305142,0.44949014
-2.92046023,2.71047499,0.01130918,0.08189488,0.53049953,1.62325672,0.41864313,0.00000000,0.73914404,0.45898889
-2.91445723,2.80806383,0.01164724,0.08616842,0.55498524,1.68886154,0.43615350,0.00000000,0.76435324,0.46895809
-2.90845423,2.90073466,0.01195583,0.09022353,0.57742602,1.75036541,0.45234801,0.00000000,0.78807923,0.47915467
-2.90245123,2.98647855,0.01222902,0.09398879,0.59738268,1.80645848,0.46690808,0.00000000,0.80974254,0.48934907
-2.89644822,3.06343961,0.01246144,0.09739765,0.61446267,1.85592926,0.47954723,0.00000000,0.82880028,0.49933109
-2.89044522,3.12996782,0.01264845,0.10039024,0.62833124,1.89770134,0.49001885,0.00000000,0.84476151,0.50891434
-2.88444222,3.18466460,0.01278627,0.10291502,0.63872102,1.93086606,0.49812268,0.00000000,0.85720114,0.51793923
-2.87843922,3.22641914,0.01287202,0.10493018,0.64543960,1.95470948,0.50370990,0.00000000,0.86577184,0.52627419
-2.87243622,3.25443411,0.01290382,0.10640468,0.64837475,1.96873276,0.50668642,0.00000000,0.87021357,0.53381547
-2.86643322,3.26823980,0.01288081,0.10731899,0.64749695,1.97266482,0.50701443,0.00000000,0.87036021,0.54048544
-2.86043022,3.26769631,0.01280310,0.10766538,0.64285917,1.96646688,0.50471200,0.00000000,0.86614317,0.54622973
-2.85442721,3.25298396,0.01267175,0.10744782,0.63459389,1.95032869,0.49985081,0.00000000,0.85759182,0.55101331
-2.84842421,3.22458257,0.01248870,0.10668154,0.62290741,1.92465679,0.49255220,0.00000000,0.84483070,0.55481604
-2.84242121,3.18324111,0.01225667,0.10539213,0.60807186,1.89005529,0.48298166,0.00000000,0.82807378,0.55762792
-2.83641821,3.12993924,0.01197903,0.10361442,0.59041511,1.84730030,0.47134207,0.00000000,0.80761595,0.55944439
-2.83041521,3.06584287,0.01165971,0.10139106,0.57030930,1.79730931,0.45786608,0.00000000,0.78382234,0.56026205
-2.82441221,2.99225622,0.01130303,0.09877085,0.54815823,1.74110693,0.44280790,0.00000000,0.75711579,0.56007518
-2.81840920,2.91057265,0.01091362,0.09580712,0.52438455,1.67978874,0.42643496,0.00000000,0.72796327,0.55887320
-2.81240620,2.82222661,0.01049624,0.09255592,0.49941701,1.61448497,0.40901968,0.00000000,0.69686180,0.55663924
-2.80640320,2.72864919,0.01005575,0.08907434,0.47367850,1.54632553,0.39083191,0.00000000,0.66432451,0.55335012
-2.80040020,2.63122880,0.00959694,0.08541894,0.44757536,1.47640803,0.37213210,0.00000000,0.63086749,0.54897746
-2.79439720,2.53127878,0.00912450,0.08164434,0.42148826,1.40576997,0.35316550,0.00000000,0.59699795,0.54349007
-2.78839420,2.43001285,0.00864292,0.07780204,0.39576509,1.33536606,0.33415767,0.00000000,0.56320412,0.53685741
-2.78239120,2.32852896,0.00815651,0.07393953,0.37071583,1.26605147,0.31531113,0.00000000,0.52994721,0.52905376
-2.77638819,2.22780147,0.00766930,0.07009957,0.34660970,1.19857113,0.29680344,0.00000000,0.49765563,0.52006307
-2.77038519,2.12868133,0.00718506,0.06631987,0.32367426,1.13355510,0.27878644,0.00000000,0.46672142,0.50988388
-2.76438219,2.03190314,0.00670732,0.06263290,0.30209644,1.07151974,0.26138657,0.00000000,0.43749885,0.49853426
-2.75837919,1.93809804,0.00623932,0.05906605,0.28202523,1.01287379,0.24470623,0.00000000,0.41030498,0.48605619
-2.75237619,1.84781062,0.00578405,0.05564185,0.26357549,0.95792867,0.22882578,0.00000000,0.38542166,0.47251926
-2.74637319,1.76151850,0.00534427,0.05237846,0.24683281,0.90691186,0.21380608,0.00000000,0.36309875,0.45802338
-2.74037019,1.67965247,0.00492249,0.04929017,0.23185867,0.85998216,0.19969138,0.00000000,0.34355796,0.44270018
-2.73436718,1.60261590,0.00452099,0.04638799,0.21869574,0.81724568,0.18651223,0.00000000,0.32699677,0.42671318
-2.72836418,1.53080158,0.00414185,0.04368026,0.20737281,0.77877150,0.17428826,0.00000000,0.31359208,0.41025645
-2.72236118,1.46460498,0.00378690,0.04117319,0.19790910,0.74460588,0.16303073,0.00000000,0.30350303,0.39355192
-2.71635818,1.40443276,0.00345777,0.03887135,0.19031762,0.71478411,0.15274463,0.00000000,0.29687264,0.37684531
-2.71035518,1.35070600,0.00315585,0.03677809,0.18460745,0.68933957,0.14343032,0.00000000,0.29382809,0.36040086
-2.70435218,1.30385784,0.00288229,0.03489578,0.18078483,0.66830928,0.13508464,0.00000000,0.29447933,0.34449505
-2.69834917,1.26432567,0.00263800,0.03322601,0.17885300,0.65173589,0.12770142,0.00000000,0.29891614,0.32940951
-2.69234617,1.23253809,0.00242361,0.03176962,0.17881096,0.63966622,0.12127159,0.00000000,0.30720363,0.31542337
-2.68634317,1.20889772,0.00223950,0.03052663,0.18065118,0.63214639,0.11578278,0.00000000,0.31937646,0.30280535
-2.68034017,1.19376042,0.00208575,0.02949607,0.18435654,0.62921422,0.11121860,0.00000000,0.33543203,0.29180582
-2.67433717,1.18741253,0.00196216,0.02867575,0.18989675,0.63088945,0.10755774,0.00000000,0.35532318,0.28264913
-2.66833417,1.19004710,0.00186824,0.02806203,0.19722454,0.63716248,0.10477287,0.00000000,0.37895078,0.27552642
-2.66233117,1.20174083,0.00180319,0.02764943,0.20627186,0.64798259,0.10282962,0.00000000,0.40615683,0.27058917
-2.65632816,1.22243287,0.00176590,0.02743044,0.21694659,0.66324640,0.10168572,0.00000000,0.43671856,0.26794378
-2.65032516,1.25190704,0.00175501,0.02739524,0.22912977,0.68278755,0.10129030,0.00000000,0.47034421,0.26764715
-2.64432216,1.28977855,0.00176885,0.02753155,0.24267390,0.70636832,0.10158357,0.00000000,0.50667077,0.26970366
-2.63831916,1.33548643,0.00180549,0.02782455,0.25740229,0.73367394,0.10249694,0.00000000,0.54526434,0.27406351
-2.63231616,1.38829237,0.00186277,0.02825691,0.27310979,0.76431021,0.10395352,0.00000000,0.58562323,0.28062256
-2.62631316,1.44728649,0.00193833,0.02880896,0.28956478,0.79780475,0.10586907,0.00000000,0.62718407,0.28922377
-2.62031016,1.51140055,0.00202961,0.02945899,0.30651266,0.83361226,0.10815352,0.00000000,0.66933099,0.29966014
-2.61430715,1.57942810,0.00213394,0.03018358,0.32368061,0.87112363,0.11071275,0.00000000,0.71140768,0.31167925
-2.60830415,1.65005165,0.00224855,0.03095821,0.34078349,0.90967894,0.11345082,0.00000000,0.75273208,0.32498922
-2.60230115,1.72187568,0.00237066,0.03175781,0.35753079,0.94858383,0.11627242,0.00000000,0.79261327,0.33926610
-2.59629815,1.79346481,0.00249751,0.03255743,0.37363423,0.98712874,0.11908549,0.00000000,0.83036995,0.35416231
-2.59029515,1.86338561,0.00262645,0.03333301,0.38881578,1.02461037,0.12180391,0.00000000,0.86534989,0.36931619
-2.58429215,1.93025065,0.00275500,0.03406205,0.40281573,1.06035443,0.12435007,0.00000000,0.89694950,0.38436207
-2.57828914,1.99276306,0.00288091,0.03472440,0.41540054,1.09373882,0.12665730,0.00000000,0.92463266,0.39894090
-2.57228614,2.04975979,0.00300224,0.03530285,0.42636994,1.12421625,0.12867198,0.00000000,0.94794810,0.41271074
-2.56628314,2.10025192,0.00311744,0.03578374,0.43556324,1.15133530,0.13035523,0.00000000,0.96654444,0.42535706
-2.56028014,2.14346011,0.00322539,0.03615744,0.44286431,1.17475895,0.13168415,0.00000000,0.98018216,0.43660218
-2.55427714,2.17884371,0.00332547,0.03641862,0.44820517,1.19427982,0.13265251,0.00000000,0.98874192,0.44621375
-2.54827414,2.20612218,0.00341760,0.03656650,0.45156792,1.20983116,0.13327081,0.00000000,0.99222879,0.45401172
-2.54227114,2.22528765,0.00350227,0.03660482,0.45298509,1.22149327,0.13356586,0.00000000,0.99077205,0.45987359
-2.53626813,2.23660791,0.00358054,0.03654165,0.45253819,1.22949461,0.13357964,0.00000000,0.98462054,0.46373765
-2.53026513,2.24061953,0.00365407,0.03638916,0.45035468,1.23420771,0.13336777,0.00000000,0.97413365,0.46560411
-2.52426213,2.23811098,0.00372511,0.03616306,0.44660340,1.23613957,0.13299740,0.00000000,0.95976824,0.46553398
-2.51825913,2.23009638,0.00379644,0.03588203,0.44148880,1.23591700,0.13254474,0.00000000,0.94206208,0.46364566
-2.51225613,2.21778065,0.00387134,0.03556702,0.43524397,1.23426710,0.13209234,0.00000000,0.92161433,0.46010960
-2.50625313,2.20251725,0.00395356,0.03524041,0.42812306,1.23199371,0.13172610,0.00000000,0.89906413,0.45514089
-2.50025013,2.18576010,0.00404721,0.03492519,0.42039312,1.22995043,0.13153230,0.00000000,0.87506782,0.44899033
-2.49424712,2.16901146,0.00415674,0.03464411,0.41232586,1.22901119,0.13159458,0.00000000,0.85027616,0.44193438
-2.48824412,2.15376782,0.00428682,0.03441879,0.40418954,1.23003951,0.13199112,0.00000000,0.82531207,0.43426417
-2.48224112,2.14146570,0.00444232,0.03426898,0.39624133,1.23385743,0.13279208,0.00000000,0.80075025,0.42627430
-2.47623812,2.13342979,0.00462817,0.03421182,0.38872036,1.24121538,0.13405734,0.00000000,0.77709906,0.41825181
-2.47023512,2.13082509,0.00484936,0.03426126,0.38184160,1.25276398,0.13583470,0.00000000,0.75478574,0.41046573
-2.46423212,2.13461520,0.00511086,0.03442757,0.37579093,1.26902912,0.13815851,0.00000000,0.73414523,0.40315777
-2.45822911,2.14552823,0.00541757,0.03471704,0.37072126,1.29039098,0.14104885,0.00000000,0.71541317,0.39653434
-2.45222611,2.16403174,0.00577430,0.03513181,0.36674996,1.31706815,0.14451121,0.00000000,0.69872314,0.39076044
-2.44622311,2.19031755,0.00618570,0.03566985,0.36395745,1.34910735,0.14853673,0.00000000,0.68410808,0.38595537
-2.44022011,2.22429705,0.00665632,0.03632510,0.36238706,1.38637927,0.15310290,0.00000000,0.67150583,0.38219056
-2.43421711,2.26560709,0.00719051,0.03708774,0.36204591,1.42858079,0.15817471,0.00000000,0.66076828,0.37948946
-2.42821411,2.31362607,0.00779244,0.03794463,0.36290687,1.47524353,0.16370629,0.00000000,0.65167359,0.37782938
-2.42221111,2.36749957,0.00846610,0.03887974,0.36491134,1.52574855,0.16964273,0.00000000,0.64394089,0.37714516
-2.41620810,2.42617427,0.00921521,0.03987479,0.36797271,1.57934650,0.17592221,0.00000000,0.63724666,0.37733444
-2.41020510,2.48843874,0.01004321,0.04090983,0.37198039,1.63518266,0.18247830,0.00000000,0.63124197,0.37826408
-2.40420210,2.55296934,0.01095321,0.04196390,0.37680418,1.69232579,0.18924215,0.00000000,0.62556994,0.37977759
-2.39819910,2.61837919,0.01194783,0.04301566,0.38229887,1.74979958,0.19614477,0.00000000,0.61988236,0.38170301
-2.39219610,2.68326832,0.01302919,0.04404396,0.38830882,1.80661555,0.20311904,0.00000000,0.61385506,0.38386103
-2.38619310,2.74627266,0.01419868,0.04502842,0.39467255,1.86180593,0.21010148,0.00000000,0.60720130,0.38607275
-2.38019010,2.80611009,0.01545686,0.04594990,0.40122697,1.91445524,0.21703374,0.00000000,0.59968264,0.38816709
-2.37418709,2.86162158,0.01680329,0.04679084,0.40781140,1.96372920,0.22386366,0.00000000,0.59111710,0.38998720
-2.36818409,2.91180581,0.01823629,0.04753563,0.41427112,2.00889972,0.23054592,0.00000000,0.58138423,0.39139588
-2.36218109,2.95584608,0.01975281,0.04817074,0.42046042,2.04936512,0.23704228,0.00000000,0.57042720,0.39227977
-2.35617809,2.99312844,0.02134822,0.04868491,0.42624518,2.08466455,0.24332140,0.00000000,0.55825194,0.39255213
-2.35017509,3.02325070,0.02301614,0.04906913,0.43150488,2.11448625,0.24935818,0.00000000,0.54492350,0.39215433
-2.34417209,3.04602210,0.02474830,0.04931666,0.43613400,2.13866932,0.25513294,0.00000000,0.53056003,0.39105583
-2.33816908,3.06145405,0.02653443,0.04942289,0.44004298,2.15719912,0.26063010,0.00000000,0.51532476,0.38925303
-2.33216608,3.06974268,0.02836222,0.04938527,0.44315852,2.17019656,0.26583684,0.00000000,0.49941647,0.38676684
-2.32616308,3.07124425,0.03021732,0.04920313,0.44542353,2.17790218,0.27074158,0.00000000,0.48305895,0.38363937
-2.32016008,3.06644500,0.03208338,0.04887752,0.44679657,2.18065557,0.27533244,0.00000000,0.46648993,0.37992980
-2.31415708,3.05592679,0.03394222,0.04841105,0.44725093,2.17887163,0.27959584,0.00000000,0.44995012,0.37570975
-2.30815408,3.04033073,0.03577405,0.04780776,0.44677345,2.17301470,0.28351522,0.00000000,0.43367266,0.37105838
-2.30215108,3.02032032,0.03755772,0.04707293,0.44536311,2.16357197,0.28707003,0.00000000,0.41787355,0.36605746
-2.29614807,2.99654624,0.03927111,0.04621304,0.44302951,2.15102769,0.29023507,0.00000000,0.40274332,0.36078668
-2.29014507,2.96961436,0.04089158,0.04523559,0.43979128,2.13583928,0.29298023,0.00000000,0.38844031,0.35531940
-2.28414207,2.94005874,0.04239643,0.04414910,0.43567467,2.11841681,0.29527056,0.00000000,0.37508569,0.34971907
-2.27813907,2.90832069,0.04376345,0.04296301,0.43071216,2.09910672,0.29706688,0.00000000,0.36276039,0.34403646
-2.27213607,2.87473514,0.04497148,0.04168764,0.42494139,2.07818068,0.29832678,0.00000000,0.35150392,0.33830778
-2.26613307,2.83952476,0.04600102,0.04033413,0.41840438,2.05583010,0.29900599,0.00000000,0.34131519,0.33255392
-2.26013007,2.80280205,0.04683481,0.03891445,0.41114711,2.03216651,0.29906017,0.00000000,0.33215499,0.32678057
-2.25412706,2.76457930,0.04745839,0.03744134,0.40321948,2.00722780,0.29844702,0.00000000,0.32395012,0.32097946
-2.24812406,2.72478569,0.04786063,0.03592823,0.39467562,1.98098981,0.29712847,0.00000000,0.31659893,0.31513043
-2.24212106,2.68329056,0.04803420,0.03438926,0.38557467,1.95338271,0.29507317,0.00000000,0.30997782,0.30920425
-2.23611806,2.63993149,0.04797597,0.03283919,0.37598172,1.92431110,0.29225891,0.00000000,0.30394861,0.30316613
-2.23011506,2.59454559,0.04768727,0.03129331,0.36596915,1.89367666,0.28867487,0.00000000,0.29836626,0.29697952
-2.22411206,2.54700213,0.04717411,0.02976742,0.35561792,1.86140209,0.28432381,0.00000000,0.29308669,0.29061013
-2.21810905,2.49723462,0.04644725,0.02827770,0.34501898,1.82745482,0.27922377,0.00000000,0.28797426,0.28402981
-2.21210605,2.44527042,0.04552209,0.02684065,0.33427448,1.79186905,0.27340947,0.00000000,0.28290869,0.27722017
-2.20610305,2.39125597,0.04441850,0.02547296,0.32349867,1.75476481,0.26693305,0.00000000,0.27779104,0.27017564
-2.20010005,2.33547614,0.04316052,0.02419142,0.31281841,1.71636263,0.25986432,0.00000000,0.27254853,0.26290580
-2.19409705,2.27836615,0.04177584,0.02301275,0.30237308,1.67699295,0.25229024,0.00000000,0.26713798,0.25543690
-2.18809405,2.22051530,0.04029527,0.02195351,0.29231380,1.63709932,0.24431384,0.00000000,0.26154778,0.24781232
-2.18209105,2.16266180,0.03875209,0.02102986,0.28280195,1.59723510,0.23605234,0.00000000,0.25579829,0.24009213
-2.17608804,2.10567863,0.03718122,0.02025743,0.27400683,1.55805332,0.22763473,0.00000000,0.24994063,0.23235156
-2.17008504,2.05055084,0.03561846,0.01965107,0.26610256,1.52029010,0.21919875,0.00000000,0.24405409,0.22467867
-2.16408204,1.99834510,0.03409964,0.01922461,0.25926431,1.48474216,0.21088737,0.00000000,0.23824212,0.21717112
-2.15807904,1.95017276,0.03265968,0.01899057,0.25366375,1.45223924,0.20284496,0.00000000,0.23262720,0.20993235
-2.15207604,1.90714808,0.03133179,0.01895991,0.24946413,1.42361278,0.19521326,0.00000000,0.22734491,0.20306741
-2.14607304,1.87034344,0.03014663,0.01914166,0.24681495,1.39966210,0.18812722,0.00000000,0.22253736,0.19667852
-2.14007004,1.84074375,0.02913153,0.01954262,0.24584656,1.38111971,0.18171110,0.00000000,0.21834638,0.19086069
-2.13406703,1.81920215,0.02830984,0.02016702,0.24666486,1.36861748,0.17607470,0.00000000,0.21490677,0.18569769
-2.12806403,1.80639913,0.02770032,0.02101621,0.24934630,1.36265513,0.17131006,0.00000000,0.21233997,0.18125844
-2.12206103,1.80280718,0.02731672,0.02208837,0.25393354,1.36357271,0.16748882,0.00000000,0.21074833,0.17759420
-2.11605803,1.80866265,0.02716744,0.02337825,0.26043188,1.37152846,0.16466007,0.00000000,0.21021038,0.17473655
-2.11005503,1.82394631,0.02725534,0.02487697,0.26880661,1.38648312,0.16284914,0.00000000,0.21077721,0.17269634
-2.10405203,1.84837371,0.02757773,0.02657193,0.27898165,1.40819162,0.16205707,0.00000000,0.21247008,0.17146371
-2.09804902,1.88139587,0.02812644,0.02844678,0.29083935,1.43620263,0.16226100,0.00000000,0.21527946,0.17100917
-2.09204602,1.92221053,0.02888807,0.03048153,0.30422164,1.46986623,0.16341528,0.00000000,0.21916540,0.17128557
-2.08604302,1.96978351,0.02984441,0.03265272,0.31893254,1.50834932,0.16545345,0.00000000,0.22405923,0.17223112
-2.08004002,2.02287954,0.03097284,0.03493376,0.33474189,1.55065844,0.16829081,0.00000000,0.22986649,0.17377309
-2.07403702,2.08010109,0.03224701,0.03729540,0.35139034,1.59566892,0.17182757,0.00000000,0.23647090,0.17583211
-2.06803402,2.13993379,0.03363745,0.03970630,0.36859528,1.64215927,0.17595251,0.00000000,0.24373912,0.17832687
-2.06203102,2.20079652,0.03511234,0.04213371,0.38605762,1.68884943,0.18054687,0.00000000,0.25152619,0.18117901
-2.05602801,2.26109390,0.03663826,0.04454425,0.40346917,1.73444120,0.18548839,0.00000000,0.25968121,0.18431785
-2.05002501,2.31926927,0.03818098,0.04690476,0.42052033,1.77765929,0.19065536,0.00000000,0.26805313,0.18768490
-2.04402201,2.37385572,0.03970627,0.04918323,0.43690784,1.81729124,0.19593051,0.00000000,0.27649633,0.19123775
-2.03801901,2.42352313,0.04118065,0.05134968,0.45234236,1.85222472,0.20120457,0.00000000,0.28487567,0.19495324
-2.03201601,2.46711946,0.04257210,0.05337707,0.46655552,1.88148055,0.20637942,0.00000000,0.29307095,0.19882974
-2.02601301,2.50370444,0.04385075,0.05524219,0.47930636,1.90424041,0.21137066,0.00000000,0.30098050,0.20288824
-2.02001001,2.53257460,0.04498941,0.05692635,0.49038679,1.91986813,0.21610964,0.00000000,0.30852369,0.20717243
-2.01400700,2.55327863,0.04596417,0.05841607,0.49962606,1.92792386,0.22054470,0.00000000,0.31564252,0.21174739
-2.00800400,2.56562277,0.04675471,0.05970355,0.50689402,1.92817089,0.22464179,0.00000000,0.32230196,0.21669723
-2.00200100,2.56966611,0.04734468,0.06078694,0.51210312,1.92057491,0.22838428,0.00000000,0.32848926,0.22212146
-1.99599800,2.56570645,0.04772191,0.06167051,0.51520922,1.90529625,0.23177216,0.00000000,0.33421231,0.22813035
-1.98999500,2.55425734,0.04787853,0.06236448,0.51621107,1.88267552,0.23482052,0.00000000,0.33949698,0.23483942
-1.98399200,2.53601780,0.04781096,0.06288469,0.51514869,1.85321357,0.23755745,0.00000000,0.34438380,0.24236329
-1.97798899,2.51183597,0.04751990,0.06325208,0.51210064,1.81754697,0.24002145,0.00000000,0.34892403,0.25080905
-1.97198599,2.48266861,0.04701016,0.06349191,0.50718041,1.77641998,0.24225847,0.00000000,0.35317541,0.26026955
-1.96598299,2.44953826,0.04629039,0.06363281,0.50053203,1.73065459,0.24431866,0.00000000,0.35719767,0.27081685
-1.95997999,2.41348989,0.04537286,0.06370572,0.49232509,1.68111983,0.24625298,0.00000000,0.36104823,0.28249617
-1.95397699,2.37554901,0.04427301,0.06374267,0.48274936,1.62870154,0.24810988,0.00000000,0.36477811,0.29532059
-1.94797399,2.33668290,0.04300910,0.06377550,0.47200926,1.57427401,0.24993201,0.00000000,0.36842829,0.30926687
-1.94197099,2.29776655,0.04160167,0.06383458,0.46031821,1.51867432,0.25175342,0.00000000,0.37202678,0.32427257
-1.93596798,2.25955457,0.04007314,0.06394755,0.44789323,1.46268031,0.25359697,0.00000000,0.37558646,0.34023475
-1.92996498,2.22266002,0.03844717,0.06413820,0.43494979,1.40699287,0.25547245,0.00000000,0.37910377,0.35701027
-1.92396198,2.18754078,0.03674819,0.06442536,0.42169709,1.35222274,0.25737530,0.00000000,0.38255842,0.37441795
-1.91795898,2.15449386,0.03500084,0.06482214,0.40833389,1.29888222,0.25928602,0.00000000,0.38591400,0.39224239
-1.91195598,2.12365729,0.03322942,0.06533531,0.39504498,1.24738163,0.26117040,0.00000000,0.38911961,0.41023950
-1.90595298,2.09501944,0.03145738,0.06596491,0.38199832,1.19803016,0.26298045,0.00000000,0.39211233,0.42814356
-1.89994997,2.06843480,0.02970684,0.06670425,0.36934283,1.15104085,0.26465623,0.00000000,0.39482044,0.44567552
-1.89394697,2.04364539,0.02799816,0.06754003,0.35720696,1.10653891,0.26612821,0.00000000,0.39716727,0.46255224
-1.88794397,2.02030639,0.02634954,0.06845292,0.34569788,1.06457287,0.26732032,0.00000000,0.39907554,0.47849640
-1.88194097,1.99801473,0.02477671,0.06941823,0.33490134,1.02512765,0.26815347,0.00000000,0.40047186,0.49324657
-1.87593797,1.97633926,0.02329270,0.07040696,0.32488210,0.98813882,0.26854937,0.00000000,0.40129134,0.50656709
-1.86993497,1.95485081,0.02190770,0.07138688,0.31568484,0.95350733,0.26843448,0.00000000,0.40148200,0.51825732
-1.86393197,1.93315101,0.02062889,0.07232387,0.30733561,0.92111390,0.26774396,0.00000000,0.40100878,0.52815991
-1.85792896,1.91089844,0.01946056,0.07318326,0.29984350,0.89083244,0.26642534,0.00000000,0.39985701,0.53616761
-1.85192596,1.88783108,0.01840410,0.07393122,0.29320271,0.86254210,0.26444179,0.00000000,0.39803517,0.54222855
-1.84592296,1.86378415,0.01745818,0.07453607,0.28739477,0.83613729,0.26177489,0.00000000,0.39557676,0.54634947
-1.83991996,1.83870281,0.01661902,0.07496952,0.28239088,0.81153558,0.25842657,0.00000000,0.39254122,0.54859707
-1.83391696,1.81264923,0.01588059,0.07520773,0.27815433,0.78868327,0.25442030,0.00000000,0.38901388,0.54909711
-1.82791396,1.78580396,0.01523502,0.07523218,0.27464290,0.76755846,0.24980146,0.00000000,0.38510482,0.54803156
-1.82191096,1.75846190,0.01467292,0.07503030,0.27181119,0.74817189,0.24463674,0.00000000,0.38094681,0.54563371
-1.81590795,1.73102296,0.01418378,0.07459588,0.26961284,0.73056549,0.23901266,0.00000000,0.37669218,0.54218157
-1.80990495,1.70397819,0.01375638,0.07392918,0.26800246,0.71480909,0.23303336,0.00000000,0.37250893,0.53798968
-1.80390195,1.67789210,0.01337914,0.07303682,0.26693742,0.70099541,0.22681761,0.00000000,0.36857598,0.53339974
-1.79789895,1.65338177,0.01304056,0.07193140,0.26637930,0.68923376,0.22049529,0.00000000,0.36507790,0.52877037
-1.79189595,1.63109402,0.01272953,0.07063094,0.26629496,0.67964282,0.21420347,0.00000000,0.36219904,0.52446634
-1.78589295,1.61168122,0.01243564,0.06915812,0.26665723,0.67234275,0.20808219,0.00000000,0.36011748,0.52084765
-1.77988994,1.59577700,0.01214946,0.06753940,0.26744527,0.66744722,0.20227022,0.00000000,0.35899878,0.51825892
-1.77388694,1.58397254,0.01186274,0.06580400,0.26864439,0.66505547,0.19690099,0.00000000,0.35898981,0.51701924
-1.76788394,1.57679452,0.01156857,0.06398292,0.27024556,0.66524487,0.19209873,0.00000000,0.36021288,0.51741309
-1.76188094,1.57468531,0.01126147,0.06210788,0.27224450,0.66806428,0.18797507,0.00000000,0.36276035,0.51968230
-1.75587794,1.57798631,0.01093745,0.06021029,0.27464052,0.67352845,0.18462625,0.00000000,0.36668990,0.52401960
-1.74987494,1.58692478,0.01059397,0.05832039,0.27743502,0.68161365,0.18213096,0.00000000,0.37202070,0.53056370
-1.74387194,1.60160485,0.01022988,0.05646642,0.28062990,0.69225479,0.18054885,0.00000000,0.37873066,0.53939617
-1.73786893,1.62200275,0.00984532,0.05467393,0.28422598,0.70534414,0.17991989,0.00000000,0.38675494,0.55054018
-1.73186593,1.64796662,0.00944155,0.05296531,0.28822144,0.72073157,0.18026438,0.00000000,0.39598582,0.56396099
-1.72586293,1.67922061,0.00902081,0.05135940,0.29261041,0.73822657,0.18158369,0.00000000,0.40627409,0.57956832
-1.71985993,1.71537331,0.00858610,0.04987133,0.29738199,0.75760173,0.18386159,0.00000000,0.41743189,0.59722019
-1.71385693,1.75592989,0.00814097,0.04851252,0.30251952,0.77859759,0.18706612,0.00000000,0.42923711,0.61672840
-1.70785393,1.80030751,0.00768937,0.04729079,0.30800032,0.80092880,0.19115187,0.00000000,0.44143925,0.63786497
-1.70185093,1.84785324,0.00723541,0.04621067,0.31379591,0.82429103,0.19606242,0.00000000,0.45376645,0.66036969
-1.69584792,1.89786372,0.00678323,0.04527373,0.31987263,0.84836854,0.20173300,0.00000000,0.46593365,0.68395805
