energy_ev,total_up,total_down,C_s_up,C_s_down,C_p_up,C_p_down,Ca_p_up,Ca_p_down,Ca_d_up,Ca_d_down,Ni_p_up,Ni_p_down,Ni_d_up,Ni_d_down,Se_s_up,Se_s_down,Se_p_up,Se_p_down
-2.93246623,3.22884014,-4.14921342,0.00035825,-0.00039947,0.15762983,-0.18015426,0.00671202,-0.00722822,0.00000000,-0.00000000,0.40729409,-0.49714196,2.59812775,-3.49473469,0.00797392,-0.00849464,0.57980823,-0.66846221
-2.92646323,3.06965046,-4.05143438,0.00034508,-0.00039348,0.15103035,-0.17922102,0.00649908,-0.00727359,0.00000000,-0.00000000,0.38914090,-0.48776071,2.45795790,-3.38909203,0.00776362,-0.00863775,0.55778777,-0.66452792
-2.92046023,2.90512284,-3.94313507,0.00033060,-0.00038702,0.14390335,-0.17737917,0.00625580,-0.00728205,0.00000000,-0.00000000,0.37005175,-0.47707791,2.31550857,-3.27682756,0.00750836,-0.00873073,0.53376795,-0.65788077
-2.91445723,2.73653116,-3.82449968,0.00031494,-0.00037986,0.13634155,-0.17464405,0.00598561,-0.00725222,0.00000000,-0.00000000,0.35018101,-0.46506108,2.17170323,-3.15822935,0.00721262,-0.00877030,0.50801496,-0.64845962
-2.90845423,2.56524242,-3.69588791,0.00029826,-0.00037180,0.12844197,-0.17104530,0.00569239,-0.00718349,0.00000000,-0.00000000,0.32970212,-0.45170411,2.02751826,-3.03368670,0.00688162,-0.00875442,0.48082590,-0.63625485
-2.90245123,2.39268513,-3.55784213,0.00028075,-0.00036270,0.12030378,-0.16662632,0.00538036,-0.00707596,0.00000000,-0.00000000,0.30880272,-0.43702956,1.88396208,-2.90369632,0.00652115,-0.00868237,0.45252082,-0.62131032
-2.89644822,2.22031553,-3.41108804,0.00026264,-0.00035246,0.11202607,-0.16144337,0.00505398,-0.00693055,0.00000000,-0.00000000,0.28767953,-0.42108982,1.74205253,-2.76886415,0.00613737,-0.00855473,0.42343417,-0.60372360
-2.89044522,2.04958308,-3.25652861,0.00024413,-0.00034104,0.10370573,-0.15556438,0.00471780,-0.00674890,0.00000000,-0.00000000,0.26653283,-0.40396704,1.60279372,-2.62990255,0.00573661,-0.00837332,0.39390599,-0.58364452
-2.88444222,1.88189669,-3.09523128,0.00022546,-0.00032845,0.09543546,-0.14906747,0.00437636,-0.00653337,0.00000000,-0.00000000,0.24556113,-0.38577187,1.46715334,-2.48762270,0.00532521,-0.00814114,0.36427327,-0.56127193
-2.87843922,1.71859309,-2.92840866,0.00020685,-0.00031473,0.08730200,-0.14203920,0.00403405,-0.00628695,0.00000000,-0.00000000,0.22495602,-0.36664105,1.33604143,-2.34292250,0.00490931,-0.00786226,0.33486176,-0.53684894
-2.87243622,1.56090873,-2.75739372,0.00018851,-0.00029997,0.07938452,-0.13457257,0.00369506,-0.00601321,0.00000000,-0.00000000,0.20489756,-0.34673405,1.21029160,-2.19677046,0.00449472,-0.00754163,0.30597858,-0.51065663
-2.86643322,1.40995619,-2.58361010,0.00017065,-0.00028432,0.07175346,-0.12676490,0.00336323,-0.00571614,0.00000000,-0.00000000,0.18555032,-0.32622874,1.09064538,-2.05018620,0.00408680,-0.00718496,0.27790584,-0.48300653
-2.86043022,1.26670582,-2.40853909,0.00015343,-0.00026792,0.06446960,-0.11871567,0.00304202,-0.00540009,0.00000000,-0.00000000,0.16706014,-0.30531648,0.97774036,-1.90421844,0.00369032,-0.00679847,0.25089551,-0.45423232
-2.85442721,1.13197336,-2.23368456,0.00013701,-0.00025095,0.05758352,-0.11052422,0.00273444,-0.00506963,0.00000000,-0.00000000,0.14955190,-0.28419685,0.87210242,-1.75992148,0.00330940,-0.00638874,0.22516571,-0.42468091
-2.84842421,1.00641346,-2.06053729,0.00012151,-0.00023361,0.05113538,-0.10228763,0.00244304,-0.00472940,0.00000000,-0.00000000,0.13312805,-0.26307209,0.77414215,-1.61833121,0.00294746,-0.00596251,0.20089834,-0.39470332
-2.84242121,0.89051906,-1.89054040,0.00010701,-0.00021610,0.04515509,-0.09409873,0.00216985,-0.00438404,0.00000000,-0.00000000,0.11786820,-0.24214173,0.68415550,-1.48044187,0.00260722,-0.00552643,0.17823822,-0.36464583
-2.83641821,0.78462633,-1.72505715,0.00009359,-0.00019863,0.03966270,-0.08604422,0.00191642,-0.00403801,0.00000000,-0.00000000,0.10382943,-0.22159744,0.60232808,-1.34718430,0.00229067,-0.00508695,0.15729344,-0.33484161
-2.83041521,0.68892427,-1.56534253,0.00008129,-0.00018137,0.03466915,-0.07820321,0.00168383,-0.00369555,0.00000000,-0.00000000,0.09104744,-0.20161849,0.52874299,-1.21940696,0.00199912,-0.00465012,0.13813703,-0.30560324
-2.82441221,0.60346833,-1.41251964,0.00007011,-0.00016453,0.03017710,-0.07064588,0.00147271,-0.00336055,0.00000000,-0.00000000,0.07953835,-0.18236780,0.46339112,-1.09786023,0.00173326,-0.00422147,0.12080957,-0.27721635
-2.81840920,0.52819694,-1.26756158,0.00006004,-0.00014825,0.02618207,-0.06343269,0.00128329,-0.00303650,0.00000000,-0.00000000,0.06930094,-0.16398889,0.40618353,-0.98318465,0.00149320,-0.00380590,0.10532260,-0.24993456
-2.81240620,0.46294994,-1.13127952,0.00005107,-0.00013269,0.02267351,-0.05661376,0.00111545,-0.00272642,0.00000000,-0.00000000,0.06031934,-0.14660367,0.35696498,-0.87590343,0.00127853,-0.00340761,0.09166267,-0.22397584
-2.80640320,0.40748776,-1.00431690,0.00004313,-0.00011795,0.01963609,-0.05022871,0.00096875,-0.00243283,0.00000000,-0.00000000,0.05256585,-0.13031117,0.31552774,-0.77641943,0.00108847,-0.00303006,0.07979563,-0.19952038
-2.80040020,0.36151043,-0.88714969,0.00003617,-0.00010413,0.01705081,-0.04430684,0.00084255,-0.00215777,0.00000000,-0.00000000,0.04600385,-0.11518719,0.28162515,-0.68501626,0.00092186,-0.00267595,0.06967111,-0.17670989
-2.79439720,0.32467547,-0.78009233,0.00003014,-0.00009130,0.01489613,-0.03886753,0.00073597,-0.00190274,0.00000000,-0.00000000,0.04059061,-0.10128481,0.25498405,-0.60186346,0.00077731,-0.00234722,0.06122688,-0.15564829
-2.78839420,0.29661386,-0.68330844,0.00002494,-0.00007950,0.01314905,-0.03392097,0.00064801,-0.00166879,0.00000000,-0.00000000,0.03627993,-0.08863567,0.23531564,-0.52702502,0.00065323,-0.00204511,0.05439291,-0.13640355
-2.78239120,0.27694352,-0.59682566,0.00002052,-0.00006874,0.01178594,-0.02946913,0.00057758,-0.00145650,0.00000000,-0.00000000,0.03302445,-0.07725183,0.22232435,-0.46047068,0.00054794,-0.00177021,0.04909502,-0.11901065
-2.77638819,0.26527985,-0.52055344,0.00001678,-0.00005903,0.01078330,-0.02550677,0.00052351,-0.00126604,0.00000000,-0.00000000,0.03077758,-0.06712821,0.21571435,-0.40208922,0.00045968,-0.00152251,0.04525797,-0.10347527
-2.77038519,0.26124320,-0.45430264,0.00001367,-0.00005034,0.01011832,-0.02202270,0.00048461,-0.00109726,0.00000000,-0.00000000,0.02949504,-0.05824532,0.21519381,-0.35170297,0.00038672,-0.00130150,0.04280794,-0.08977805
-2.76438219,0.26446315,-0.39780609,0.00001110,-0.00004263,0.00976933,-0.01900094,0.00045970,-0.00094967,0.00000000,-0.00000000,0.02913591,-0.05057220,0.22047660,-0.30908270,0.00032734,-0.00110624,0.04167434,-0.07787919
-2.75837919,0.27457987,-0.35073867,0.00000901,-0.00003586,0.00971598,-0.01642196,0.00044759,-0.00082256,0.00000000,-0.00000000,0.02966324,-0.04406942,0.23128200,-0.27396207,0.00027993,-0.00093546,0.04179096,-0.06772313
-2.75237619,0.29124276,-0.31273642,0.00000736,-0.00002996,0.00993935,-0.01426382,0.00044714,-0.00071503,0.00000000,-0.00000000,0.03104416,-0.03869192,0.24733237,-0.24605108,0.00024294,-0.00078765,0.04309644,-0.05924309
-2.74637319,0.31410693,-0.28341345,0.00000607,-0.00002487,0.01042188,-0.01250322,0.00045720,-0.00062606,0.00000000,-0.00000000,0.03324965,-0.03439173,0.26834941,-0.22504780,0.00021494,-0.00066110,0.04553415,-0.05236532
-2.74037019,0.34282798,-0.26237637,0.00000513,-0.00002052,0.01114723,-0.01111639,0.00047668,-0.00055452,0.00000000,-0.00000000,0.03625385,-0.03112032,0.29404942,-0.21064799,0.00019464,-0.00055403,0.04905159,-0.04701285
-2.73436718,0.37705571,-0.24923557,0.00000448,-0.00001684,0.01209999,-0.01007990,0.00050449,-0.00049923,0.00000000,-0.00000000,0.04003309,-0.02883057,0.32413802,-0.20255237,0.00018085,-0.00046459,0.05359926,-0.04310872
-2.72836418,0.41642750,-0.24361323,0.00000411,-0.00001377,0.01326532,-0.00937122,0.00053959,-0.00045903,0.00000000,-0.00000000,0.04456466,-0.02747829,0.35830492,-0.20047130,0.00017249,-0.00039096,0.05912925,-0.04057850
-2.72236118,0.46056178,-0.24514804,0.00000400,-0.00001123,0.01462863,-0.00896911,0.00058092,-0.00043272,0.00000000,-0.00000000,0.04982535,-0.02702335,0.39621925,-0.20412695,0.00016863,-0.00033137,0.06559356,-0.03935211
-2.71635818,0.50905235,-0.25349661,0.00000415,-0.00000916,0.01617515,-0.00885394,0.00062743,-0.00041916,0.00000000,-0.00000000,0.05578996,-0.02743023,0.43752591,-0.21325303,0.00016840,-0.00028413,0.07294229,-0.03936501
-2.71035518,0.56146405,-0.26833212,0.00000456,-0.00000752,0.01788956,-0.00900771,0.00067811,-0.00041723,0.00000000,-0.00000000,0.06242966,-0.02866816,0.48184332,-0.22759253,0.00017107,-0.00024766,0.08112178,-0.04055860
-2.70435218,0.61733014,-0.28934040,0.00000523,-0.00000626,0.01975561,-0.00941405,0.00073189,-0.00042584,0.00000000,-0.00000000,0.06971044,-0.03071088,0.52876296,-0.24689367,0.00017598,-0.00022050,0.09007286,-0.04288010
-2.69834917,0.67615178,-0.31621416,0.00000619,-0.00000533,0.02175586,-0.01005798,0.00078776,-0.00044395,0.00000000,-0.00000000,0.07759169,-0.03353588,0.57785079,-0.27090460,0.00018254,-0.00020131,0.09972925,-0.04628177
-2.69234617,0.73739972,-0.34864588,0.00000747,-0.00000471,0.02387139,-0.01092571,0.00084469,-0.00047055,0.00000000,-0.00000000,0.08602489,-0.03712348,0.62865078,-0.29936745,0.00019026,-0.00018889,0.11001624,-0.05071972
-2.68634317,0.80051844,-0.38632013,0.00000912,-0.00000437,0.02608168,-0.01200422,0.00090165,-0.00050465,0.00000000,-0.00000000,0.09495260,-0.04145546,0.68069041,-0.33201214,0.00019871,-0.00018214,0.12084961,-0.05615238
-2.68034017,0.86493251,-0.42890578,0.00001116,-0.00000431,0.02836449,-0.01328088,0.00095766,-0.00054526,0.00000000,-0.00000000,0.10430770,-0.04651362,0.73348809,-0.36855063,0.00020751,-0.00018009,0.13213510,-0.06253857
-2.67433717,0.93005507,-0.47604899,0.00001367,-0.00000451,0.03069594,-0.01474304,0.00101176,-0.00059141,0.00000000,-0.00000000,0.11401303,-0.05227818,0.78656221,-0.40867200,0.00021635,-0.00018188,0.14376819,-0.06983562
-2.66833417,0.99529817,-0.52736732,0.00001671,-0.00000498,0.03305054,-0.01637758,0.00106306,-0.00064214,0.00000000,-0.00000000,0.12398137,-0.05872606,0.83944152,-0.45203887,0.00022497,-0.00018675,0.15563440,-0.07799723
-2.66233117,1.06008461,-0.58244562,0.00002036,-0.00000573,0.03540150,-0.01817051,0.00111070,-0.00069647,0.00000000,-0.00000000,0.13411586,-0.06582930,0.89167640,-0.49828563,0.00023318,-0.00019401,0.16761016,-0.08697156
-2.65632816,1.12386075,-0.64083395,0.00002470,-0.00000679,0.03772094,-0.02010662,0.00115395,-0.00075340,0.00000000,-0.00000000,0.14431086,-0.07355347,0.94285062,-0.54701848,0.00024082,-0.00020307,0.17956401,-0.09669942
-2.65032516,1.18610992,-0.70204789,0.00002982,-0.00000819,0.03998031,-0.02216920,0.00119213,-0.00081196,0.00000000,-0.00000000,0.15445327,-0.08185629,0.99259306,-0.59781776,0.00024778,-0.00021339,0.19135846,-0.10711271
-2.64432216,1.24636587,-0.76557139,0.00003583,-0.00000997,0.04215086,-0.02433978,0.00122470,-0.00087114,0.00000000,-0.00000000,0.16442418,-0.09068652,1.04058891,-0.65024240,0.00025403,-0.00022451,0.20285219,-0.11813321
-2.63831916,1.30422565,-0.83086204,0.00004284,-0.00001218,0.04420413,-0.02659804,0.00125124,-0.00092997,0.00000000,-0.00000000,0.17410103,-0.09998309,1.08658993,-0.70383643,0.00025955,-0.00023603,0.21390260,-0.12967177
-2.63231616,1.35936157,-0.89735875,0.00005097,-0.00001488,0.04611249,-0.02892177,0.00127145,-0.00098748,0.00000000,-0.00000000,0.18336004,-0.10967455,1.13042323,-0.75813746,0.00026437,-0.00024759,0.22436883,-0.14162800
-2.62631316,1.41153166,-0.96449154,0.00006036,-0.00001813,0.04784977,-0.03128691,0.00128519,-0.00104273,0.00000000,-0.00000000,0.19207892,-0.11967900,1.17199828,-0.81268665,0.00026857,-0.00025891,0.23411481,-0.15389040
-2.62031016,1.46058820,-1.03169307,0.00007112,-0.00002201,0.04939182,-0.03366774,0.00129243,-0.00109486,0.00000000,-0.00000000,0.20013986,-0.12990437,1.21131177,-0.86703990,0.00027227,-0.00026973,0.24301262,-0.16633707
-2.61430715,1.50648390,-1.09841153,0.00008342,-0.00002660,0.05071709,-0.03603716,0.00129330,-0.00114305,0.00000000,-0.00000000,0.20743250,-0.14024912,1.24845007,-0.92077979,0.00027560,-0.00027988,0.25094574,-0.17883686
-2.60830415,1.54927554,-1.16412420,0.00009739,-0.00003201,0.05180720,-0.03836700,0.00128806,-0.00118657,0.00000000,-0.00000000,0.21385704,-0.15060343,1.28358910,-0.97352767,0.00027874,-0.00028919,0.25781225,-0.19125114
-2.60230115,1.58912465,-1.22835134,0.00011319,-0.00003832,0.05264745,-0.04062847,0.00127707,-0.00122478,0.00000000,-0.00000000,0.21932716,-0.16085076,1.31699151,-1.02495539,0.00028187,-0.00029760,0.26352783,-0.20343592
-2.59629815,1.62629517,-1.29066967,0.00013098,-0.00004566,0.05322719,-0.04279270,0.00126084,-0.00125718,0.00000000,-0.00000000,0.22377273,-0.17086984,1.34900110,-1.07479616,0.00028521,-0.00030504,0.26802840,-0.21524448
-2.59029515,1.66114797,-1.35072488,0.00015092,-0.00005413,0.05354025,-0.04483124,0.00123994,-0.00128337,0.00000000,-0.00000000,0.22714225,-0.18053703,1.38003461,-1.12285409,0.00028897,-0.00031154,0.27127227,-0.22653027
-2.58429215,1.69413215,-1.40824270,0.00017315,-0.00006386,0.05358513,-0.04671669,0.00121504,-0.00130310,0.00000000,-0.00000000,0.22940481,-0.18972891,1.41057083,-1.16901173,0.00029339,-0.00031714,0.27324182,-0.23715013
-2.57828914,1.72577335,-1.46303789,0.00019784,-0.00007498,0.05336518,-0.04842329,0.00118689,-0.00131625,0.00000000,-0.00000000,0.23055155,-0.19832513,1.44113743,-1.21323544,0.00029868,-0.00032194,0.27394450,-0.24696761
-2.57228614,1.75665920,-1.51502084,0.00022513,-0.00008762,0.05288855,-0.04992755,0.00115625,-0.00132286,0.00000000,-0.00000000,0.23059655,-0.20621139,1.47229565,-1.25557818,0.00030509,-0.00032607,0.27341315,-0.25585636
-2.56628314,1.78742215,-1.56420132,0.00025517,-0.00010191,0.05216815,-0.05120877,0.00112393,-0.00132307,0.00000000,-0.00000000,0.22957702,-0.21328245,1.50462322,-1.29617945,0.00031284,-0.00032970,0.27170559,-0.26370345
-2.56028014,1.81872026,-1.61068910,0.00028808,-0.00011799,0.05122135,-0.05224967,0.00109074,-0.00131720,0.00000000,-0.00000000,0.22755294,-0.21944504,1.53869605,-1.33526228,0.00032214,-0.00033302,0.26890354,-0.27041244
-2.55427714,1.85121638,-1.65469137,0.00032397,-0.00013600,0.05006970,-0.05303678,0.00105752,-0.00130566,0.00000000,-0.00000000,0.22460589,-0.22462062,1.57506904,-1.37312726,0.00033323,-0.00033626,0.26511075,-0.27590623
-2.54827414,1.88555638,-1.69650680,0.00036296,-0.00015607,0.04873838,-0.05356088,0.00102503,-0.00128898,0.00000000,-0.00000000,0.22083742,-0.22874784,1.61425680,-1.41014367,0.00034632,-0.00033965,0.26045060,-0.28012937
-2.54227114,1.92234722,-1.73651629,0.00040511,-0.00017834,0.04725569,-0.05381728,0.00099405,-0.00126777,0.00000000,-0.00000000,0.21636672,-0.23178466,1.65671482,-1.44673780,0.00036164,-0.00034345,0.25506305,-0.28304994
-2.53626813,1.96213569,-1.77517063,0.00045050,-0.00020294,0.04565242,-0.05380602,0.00096529,-0.00124274,0.00000000,-0.00000000,0.21132781,-0.23370992,1.70282179,-1.48337888,0.00037939,-0.00034791,0.24910118,-0.28466077
-2.53026513,2.00538862,-1.81297540,0.00049915,-0.00022997,0.04396108,-0.05353193,0.00093942,-0.00121463,0.00000000,-0.00000000,0.20586645,-0.23452441,1.75286394,-1.52056291,0.00039980,-0.00035330,0.24272741,-0.28498000
-2.52426213,2.05247549,-1.85047335,0.00055107,-0.00025955,0.04221525,-0.05300461,0.00091704,-0.00118425,0.00000000,-0.00000000,0.20013664,-0.23425140,1.80702192,-1.55879483,0.00042312,-0.00035988,0.23610955,-0.28405094
-2.51825913,2.10365422,-1.88822506,0.00060626,-0.00029177,0.04044877,-0.05223820,0.00089871,-0.00115240,0.00000000,-0.00000000,0.19429702,-0.23293646,1.86536111,-1.59856969,0.00044956,-0.00036791,0.22941673,-0.28194126
-2.51225613,2.15906095,-1.92678832,0.00066468,-0.00032672,0.03869504,-0.05125113,0.00088490,-0.00111989,0.00000000,-0.00000000,0.18850727,-0.23064670,1.92782573,-1.64035334,0.00047940,-0.00037765,0.22281552,-0.27874141
-2.50625313,2.21870428,-1.96669708,0.00072626,-0.00036445,0.03698626,-0.05006571,0.00087603,-0.00108753,0.00000000,-0.00000000,0.18292455,-0.22746941,1.99423734,-1.68456349,0.00051290,-0.00038935,0.21646624,-0.27456252
-2.50025013,2.28246443,-2.00844079,0.00079093,-0.00040501,0.03535286,-0.04870759,0.00087246,-0.00105610,0.00000000,-0.00000000,0.17770016,-0.22351014,2.06429796,-1.73155177,0.00055032,-0.00040328,0.21051956,-0.26953360
-2.49424712,2.35009740,-2.05244498,0.00085858,-0.00044843,0.03382284,-0.04720522,0.00087447,-0.00102632,0.00000000,-0.00000000,0.17297644,-0.21889030,2.13759775,-1.78158759,0.00059197,-0.00041968,0.20511361,-0.26379843
-2.48824412,2.42124407,-2.09905398,0.00092908,-0.00049473,0.03242133,-0.04558918,0.00088229,-0.00099889,0.00000000,-0.00000000,0.16888409,-0.21374432,2.21362713,-1.83484462,0.00063811,-0.00043883,0.20037150,-0.25751201
-2.48224112,2.49544375,-2.14851664,0.00100230,-0.00054388,0.03117014,-0.04389146,0.00089608,-0.00097442,0.00000000,-0.00000000,0.16553977,-0.20821657,2.29179296,-1.89139052,0.00068906,-0.00046098,0.19639943,-0.25083681
-2.47623812,2.57215149,-2.20097575,0.00107806,-0.00059588,0.03008749,-0.04214481,0.00091597,-0.00095350,0.00000000,-0.00000000,0.16304428,-0.20245808,2.37143781,-1.95118062,0.00074507,-0.00048643,0.19328523,-0.24393901
-2.47023512,2.65075827,-2.25646193,0.00115621,-0.00065069,0.02918774,-0.04038193,0.00094199,-0.00093661,0.00000000,-0.00000000,0.16148094,-0.19662316,2.45186172,-2.01405592,0.00080640,-0.00051545,0.19109751,-0.23698469
-2.46423212,2.73061286,-2.31489225,0.00123654,-0.00070825,0.02848135,-0.03863490,0.00097416,-0.00092421,0.00000000,-0.00000000,0.16091455,-0.19086608,2.53234506,-2.07974585,0.00087327,-0.00054837,0.18988516,-0.23013632
-2.45822911,2.81104411,-2.37607385,0.00131883,-0.00076852,0.02797474,-0.03693443,0.00101240,-0.00091667,0.00000000,-0.00000000,0.16139062,-0.18533787,2.61217150,-2.14787577,0.00094584,-0.00058550,0.18967733,-0.22354940
-2.45222611,2.89138244,-2.43971258,0.00140286,-0.00083143,0.02767044,-0.03530935,0.00105658,-0.00091430,0.00000000,-0.00000000,0.16293494,-0.18018334,2.69064965,-2.21797903,0.00102420,-0.00062717,0.19048371,-0.21736962
-2.44622311,2.97097912,-2.50542615,0.00148835,-0.00089691,0.02756709,-0.03378607,0.00110654,-0.00091737,0.00000000,-0.00000000,0.16555340,-0.17553837,2.76713235,-2.28951328,0.00110837,-0.00067373,0.19229499,-0.21173029
-2.44022011,3.04922239,-2.57276120,0.00157500,-0.00096491,0.02765968,-0.03238816,0.00116199,-0.00092608,0.00000000,-0.00000000,0.16923215,-0.17152758,2.84103249,-2.36188021,0.00119827,-0.00072552,0.19508365,-0.20675038
-2.43421711,3.12554949,-2.64121346,0.00166246,-0.00103536,0.02793976,-0.03113600,0.00122263,-0.00094058,0.00000000,-0.00000000,0.17393787,-0.16826222,2.91183442,-2.43444784,0.00129369,-0.00078289,0.19880473,-0.20253289
-2.42821411,3.19945401,-2.71024967,0.00175034,-0.00110820,0.02839564,-0.03004655,0.00128802,-0.00096097,0.00000000,-0.00000000,0.17961828,-0.16583856,2.97910064,-2.50657427,0.00139431,-0.00084616,0.20339680,-0.19916375
-2.42221111,3.27048847,-2.77933016,0.00183817,-0.00118336,0.02901275,-0.02913315,0.00135767,-0.00098730,0.00000000,-0.00000000,0.18620285,-0.16433652,3.04247337,-2.57763147,0.00149966,-0.00091561,0.20878294,-0.19671106
-2.41620810,3.33826211,-2.84793048,0.00192544,-0.00126077,0.02977390,-0.02840548,0.00143099,-0.00101959,0.00000000,-0.00000000,0.19360370,-0.16381861,3.10167127,-2.64702801,0.00160914,-0.00099148,0.21487186,-0.19522476
-2.41020510,3.40243467,-2.91556094,0.00201156,-0.00134033,0.03065967,-0.02786950,0.00150731,-0.00105777,0.00000000,-0.00000000,0.20171677,-0.16432920,3.15648176,-2.71422912,0.00172199,-0.00107395,0.22155902,-0.19473645
-2.40420210,3.46270690,-2.98178262,0.00209587,-0.00142192,0.03164879,-0.02752755,0.00158584,-0.00110173,0.00000000,-0.00000000,0.21042315,-0.16589396,3.20674989,-2.77877310,0.00183733,-0.00116310,0.22872796,-0.19525951
-2.39819910,3.51880894,-3.04621889,0.00217765,-0.00150541,0.03271852,-0.02737839,0.00166572,-0.00115130,0.00000000,-0.00000000,0.21959080,-0.16851963,3.25236466,-2.84028303,0.00195415,-0.00125892,0.23625174,-0.19678938
-2.39219610,3.57048799,-3.10856171,0.00225613,-0.00159057,0.03384508,-0.02741743,0.00174602,-0.00120625,0.00000000,-0.00000000,0.22907653,-0.17219380,3.29324434,-2.89847298,0.00207131,-0.00136124,0.24399468,-0.19930388
-2.38619310,3.61749650,-3.16857232,0.00233049,-0.00167716,0.03500413,-0.02763686,0.00182571,-0.00126624,0.00000000,-0.00000000,0.23872830,-0.17688507,3.32932183,-2.95314847,0.00218762,-0.00146980,0.25181425,-0.20276364
-2.38019010,3.65958232,-3.22607635,0.00239992,-0.00176483,0.03617124,-0.02802590,0.00190374,-0.00133087,0.00000000,-0.00000000,0.24838788,-0.18254325,3.36053159,-3.00420119,0.00230179,-0.00158415,0.25956331,-0.20711266
-2.37418709,3.69648185,-3.28095390,0.00246358,-0.00185316,0.03732235,-0.02857105,0.00197900,-0.00139965,0.00000000,-0.00000000,0.25789385,-0.18909984,3.38679922,-3.05159843,0.00241252,-0.00170369,0.26709261,-0.21227884
-2.36818409,3.72791719,-3.33312528,0.00252070,-0.00194164,0.03843429,-0.02925640,0.00205038,-0.00147198,0.00000000,-0.00000000,0.26708477,-0.19646876,3.40803463,-3.09536793,0.00251851,-0.00182765,0.27425362,-0.21817475
-2.36218109,3.75359764,-3.38253384,0.00257057,-0.00202964,0.03948525,-0.03006389,0.00211680,-0.00154716,0.00000000,-0.00000000,0.27580264,-0.20454729,3.42412931,-3.13557948,0.00261853,-0.00195509,0.28090150,-0.22469844
-2.35617809,3.77322585,-3.42912719,0.00261262,-0.00211647,0.04045526,-0.03097372,0.00217721,-0.00162441,0.00000000,-0.00000000,0.28389646,-0.21321741,3.43495820,-3.17232456,0.00271140,-0.00208494,0.28689830,-0.23173461
-2.35017509,3.78650827,-3.47283847,0.00264642,-0.00220131,0.04132662,-0.03196468,0.00223066,-0.00170283,0.00000000,-0.00000000,0.29122570,-0.22234745,3.44038570,-3.20569560,0.00279607,-0.00221596,0.29211621,-0.23915594
-2.34417209,3.79316924,-3.51356928,0.00267174,-0.00228329,0.04208425,-0.03301458,0.00227629,-0.00178146,0.00000000,-0.00000000,0.29766374,-0.23179413,3.44027559,-3.23576636,0.00287167,-0.00234682,0.29644077,-0.24682485
-2.33816908,3.79296775,-3.55117582,0.00268858,-0.00236149,0.04271604,-0.03410062,0.00231338,-0.00185927,0.00000000,-0.00000000,0.30310099,-0.24140499,3.43450395,-3.26257511,0.00293749,-0.00247607,0.29977385,-0.25459553
-2.33216608,3.78571561,-3.58545942,0.00269721,-0.00243495,0.04321304,-0.03519993,0.00234139,-0.00193515,0.00000000,-0.00000000,0.30744757,-0.25102119,3.42297392,-3.28611167,0.00299304,-0.00260225,0.30203642,-0.26231646
-2.32616308,3.77129572,-3.61616253,0.00269820,-0.00250273,0.04356961,-0.03628995,0.00235996,-0.00200799,0.00000000,-0.00000000,0.31063558,-0.26048069,3.40563130,-3.30630950,0.00303806,-0.00272386,0.30317076,-0.26983320
-2.32016008,3.74967898,-3.64297063,0.00269240,-0.00256393,0.04378344,-0.03734892,0.00236892,-0.00207668,0.00000000,-0.00000000,0.31262064,-0.26962163,3.38247953,-3.32304329,0.00307254,-0.00283943,0.30314224,-0.27699162
-2.31415708,3.72093853,-3.66552004,0.00268099,-0.00261776,0.04385549,-0.03835637,0.00236834,-0.00214014,0.00000000,-0.00000000,0.31338280,-0.27828595,3.35359294,-3.33613233,0.00309672,-0.00294758,0.30194032,-0.28364126
-2.30815408,3.68526029,-3.68341145,0.00266545,-0.00266357,0.04378982,-0.03929348,0.00235846,-0.00219733,0.00000000,-0.00000000,0.31292668,-0.28632307,3.31912719,-3.34534930,0.00311108,-0.00304703,0.29957898,-0.28963894
-2.30215108,3.64294885,-3.69622813,0.00264754,-0.00270089,0.04359328,-0.04014355,0.00233978,-0.00224733,0.00000000,-0.00000000,0.31128096,-0.29359347,3.27932613,-3.35043405,0.00311632,-0.00313668,0.29609628,-0.29485234
-2.29614807,3.59442843,-3.70355770,0.00262928,-0.00272949,0.04327521,-0.04089229,0.00231296,-0.00228934,0.00000000,-0.00000000,0.30849704,-0.29997209,3.23452450,-3.35111101,0.00311336,-0.00321560,0.29155328,-0.29916353
-2.29014507,3.54023856,-3.70501611,0.00261292,-0.00274940,0.04284703,-0.04152807,0.00227887,-0.00232271,0.00000000,-0.00000000,0.30464721,-0.30535142,3.18514637,-3.34710930,0.00310331,-0.00328311,0.28603222,-0.30247214
-2.28414207,3.48102499,-3.70027199,0.00260085,-0.00276096,0.04232177,-0.04204218,0.00223850,-0.00234699,0.00000000,-0.00000000,0.29982220,-0.30964413,3.13169937,-3.33818385,0.00308744,-0.00333877,0.27963409,-0.30469825
-2.27813907,3.41752637,-3.68907004,0.00259560,-0.00276485,0.04171361,-0.04242884,0.00219300,-0.00236190,0.00000000,-0.00000000,0.29412840,-0.31278501,3.07476531,-3.32413629,0.00306713,-0.00338241,0.27247575,-0.30578462
-2.27213607,3.35055755,-3.67125166,0.00259972,-0.00276205,0.04103746,-0.04268528,0.00214359,-0.00236739,0.00000000,-0.00000000,0.28768482,-0.31473246,3.01498779,-3.30483394,0.00304384,-0.00341414,0.26468662,-0.30569832
