energy_ev,total_up,C_s_up,C_p_up,Li_s_up,Se_s_up,Se_p_up,Ti_p_up,Ti_d_up
0.00300150,3.23856657,0.00665157,0.17038131,0.03216503,0.03317178,0.53332172,0.24781814,2.43964117
0.00900450,3.36008192,0.00630603,0.18754481,0.03368092,0.03443077,0.56666170,0.26955740,2.51450495
0.01500750,3.50269236,0.00595834,0.20622824,0.03539648,0.03585609,0.60363146,0.29326693,2.60486818
0.02101051,3.66568682,0.00561334,0.22630128,0.03731148,0.03743870,0.64403843,0.31877440,2.71034378
0.02701351,3.84771925,0.00527547,0.24759328,0.03941901,0.03916391,0.68758168,0.34585579,2.83007019
0.03301651,4.04679676,0.00494860,0.26989289,0.04170505,0.04101124,0.73384959,0.37423535,2.96270206
0.03901951,4.26028961,0.00463597,0.29294915,0.04414811,0.04295450,0.78232137,0.40358742,3.10641698
0.04502251,4.48496409,0.00434014,0.31647413,0.04671932,0.04496210,0.83237258,0.43354006,3.25893917
0.05102551,4.71703867,0.00406299,0.34014708,0.04938273,0.04699768,0.88328486,0.46368065,3.41758023
0.05702851,4.95226279,0.00380566,0.36362020,0.05209594,0.04902087,0.93425955,0.49356339,3.57929675
0.06303152,5.18601650,0.00356862,0.38652579,0.05481103,0.05098838,0.98443530,0.52271843,3.74076306
0.06903452,5.41342814,0.00335172,0.40848464,0.05747580,0.05285519,1.03290873,0.55066248,3.89845752
0.07503752,5.62950643,0.00315423,0.42911545,0.06003520,0.05457590,1.07875795,0.57691055,4.04875940
0.08104052,5.82928227,0.00297495,0.44804485,0.06243297,0.05610615,1.12106777,0.60098839,4.18805291
0.08704352,6.00795512,0.00281231,0.46491776,0.06461341,0.05740412,1.15895592,0.62244529,4.31283483
0.09304652,6.16103821,0.00266444,0.47940762,0.06652318,0.05843185,1.19159911,0.64086656,4.41982133
0.09904952,6.28449688,0.00252933,0.49122607,0.06811310,0.05915664,1.21825804,0.65588543,4.50604985
0.10505253,6.37487426,0.00240488,0.50013174,0.06933982,0.05955208,1.23830020,0.66719374,4.56897186
0.11105553,6.42939928,0.00228901,0.50593768,0.07016733,0.05959903,1.25121960,0.67455105,4.60653265
0.11705853,6.44607223,0.00217976,0.50851720,0.07056816,0.05928624,1.25665260,0.67779179,4.61723484
0.12306153,6.42372454,0.00207535,0.50780778,0.07052438,0.05861074,1.25438913,0.67683008,4.60018297
0.12906453,6.36205039,0.00197422,0.50381293,0.07002817,0.05757787,1.24437890,0.67166219,4.55510747
0.13506753,6.26160883,0.00187511,0.49660191,0.06908203,0.05620105,1.22673235,0.66236635,4.48236706
0.14107054,6.12379691,0.00177702,0.48630733,0.06769866,0.05450128,1.20171631,0.64910002,4.38292986
0.14707354,5.95079519,0.00167927,0.47312074,0.06590038,0.05250633,1.16974464,0.63209483,4.25833425
0.15307654,5.74548854,0.00158146,0.45728638,0.06371836,0.05024972,1.13136431,0.61164917,4.11063158
0.15907954,5.51136588,0.00148347,0.43909344,0.06119140,0.04776961,1.08723758,0.58811902,3.94231342
0.16508254,5.25240374,0.00138540,0.41886715,0.05836458,0.04510744,1.03812109,0.56190727,3.75622698
0.17108554,4.97293878,0.00128757,0.39695901,0.05528772,0.04230668,0.98484269,0.53345194,3.55548226
0.17708854,4.67753468,0.00119044,0.37373670,0.05201375,0.03941143,0.92827726,0.50321387,3.34335522
0.18309155,4.37084923,0.00109459,0.34957399,0.04859700,0.03646518,0.86932215,0.47166426,3.12319093
0.18909455,4.05750642,0.00100065,0.32484097,0.04509165,0.03350963,0.80887356,0.43927264,2.89831046
0.19509755,3.74197863,0.00090929,0.29989520,0.04155020,0.03058368,0.74780448,0.40649556,2.67192503
0.20110055,3.42848251,0.00082117,0.27507375,0.03802214,0.02772261,0.68694504,0.37376646,2.44706020
0.20710355,3.12089185,0.00073688,0.25068659,0.03455282,0.02495739,0.62706593,0.34148701,2.22649248
0.21310655,2.82266929,0.00065696,0.22701142,0.03118255,0.02231425,0.56886521,0.31002006,2.01269955
0.21910955,2.53681804,0.00058185,0.20428997,0.02794600,0.01981447,0.51295879,0.27968447,1.80782516
0.22511256,2.26585359,0.00051188,0.18272588,0.02487175,0.01747430,0.45987467,0.25075173,1.61365851
0.23111556,2.01179450,0.00044728,0.16248395,0.02198222,0.01530508,0.41005083,0.22344443,1.43162745
0.23711856,1.77617078,0.00038817,0.14369084,0.01929368,0.01331355,0.36383646,0.19793645,1.26280444
0.24312156,1.56004741,0.00033456,0.12643687,0.01681657,0.01150220,0.32149622,0.17435467,1.10792352
0.24912456,1.36406042,0.00028638,0.11077876,0.01455591,0.00986978,0.28321699,0.15278204,0.96740617
0.25512756,1.18846243,0.00024345,0.09674322,0.01251187,0.00841182,0.24911653,0.13326167,0.84139420
0.26113057,1.03317474,0.00020556,0.08433092,0.01068043,0.00712120,0.21925358,0.11580186,0.72978707
0.26713357,0.89784279,0.00017241,0.07352085,0.00905405,0.00598874,0.19363874,0.10038150,0.63228184
0.27313657,0.78189234,0.00014367,0.06427459,0.00762236,0.00500376,0.17224550,0.08695586,0.54841347
0.27913957,0.68458390,0.00011899,0.05654062,0.00637293,0.00415458,0.15502101,0.07546239,0.47759388
0.28514257,0.60506325,0.00009803,0.05025815,0.00529182,0.00342898,0.14189610,0.06582623,0.41914837
0.29114557,0.54240666,0.00008041,0.04536066,0.00436427,0.00281465,0.13279412,0.05796546,0.37234811
0.29714857,0.49565954,0.00006579,0.04177877,0.00357517,0.00229947,0.12763836,0.05179573,0.33643822
0.30315158,0.46386801,0.00005385,0.03944261,0.00290953,0.00187187,0.12635780,0.04723426,0.31066086
0.30915458,0.44610309,0.00004430,0.03828356,0.00235283,0.00152097,0.12889105,0.04420312,0.29427336
0.31515758,0.44147780,0.00003686,0.03823534,0.00189132,0.00123678,0.13518854,0.04263175,0.28656152
0.32116058,0.44915776,0.00003133,0.03923453,0.00151221,0.00101027,0.14521283,0.04245870,0.28684864
0.32716358,0.46836585,0.00002752,0.04122065,0.00120384,0.00083347,0.15893728,0.04363262,0.29450072
0.33316658,0.49838220,0.00002528,0.04413568,0.00095571,0.00069942,0.17634315,0.04611252,0.30892869
0.33916958,0.53854024,0.00002452,0.04792334,0.00075853,0.00060221,0.19741539,0.04986739,0.32958834
0.34517259,0.58822025,0.00002519,0.05252805,0.00060424,0.00053692,0.22213728,0.05487523,0.35597873
0.35117559,0.64684105,0.00002726,0.05789379,0.00048589,0.00049955,0.25048433,0.06112154,0.38763972
0.35717859,0.71385111,0.00003076,0.06396287,0.00039763,0.00048695,0.28241756,0.06859737,0.42414930
0.36318159,0.78871957,0.00003573,0.07067478,0.00033458,0.00049677,0.31787655,0.07729714,0.46512093
0.36918459,0.87092798,0.00004226,0.07796512,0.00029274,0.00052731,0.35677262,0.08721600,0.51020143
0.37518759,0.95996297,0.00005047,0.08576477,0.00026891,0.00057750,0.39898225,0.09834725,0.55906930
0.38119060,1.05531020,0.00006047,0.09399930,0.00026055,0.00064672,0.44434119,0.11067947,0.61143347
0.38719360,1.15644939,0.00007242,0.10258861,0.00026570,0.00073482,0.49263951,0.12419380,0.66703231
0.39319660,1.26285056,0.00008646,0.11144702,0.00028286,0.00084192,0.54361762,0.13886126,0.72563255
0.39919960,1.37397084,0.00010274,0.12048353,0.00031090,0.00096836,0.59696378,0.15464021,0.78702758
0.40520260,1.48925188,0.00012140,0.12960250,0.00034901,0.00111463,0.65231302,0.17147410,0.85103497
0.41120560,1.60811719,0.00014255,0.13870456,0.00039653,0.00128123,0.70924764,0.18928956,0.91749256
0.41720860,1.72996925,0.00016630,0.14768782,0.00045299,0.00146861,0.76729945,0.20799489,0.98625296
0.42321161,1.85418615,0.00019269,0.15644927,0.00051795,0.00167707,0.82595367,0.22747896,1.05717617
0.42921461,1.98011749,0.00022175,0.16488631,0.00059099,0.00190667,0.88465453,0.24761079,1.13012039
0.43521761,2.10707983,0.00025341,0.17289846,0.00067163,0.00215717,0.94281237,0.26823959,1.20493111
0.44122061,2.23435166,0.00028757,0.18038901,0.00075932,0.00242795,0.99981230,0.28919546,1.28142890
0.44722361,2.36116848,0.00032406,0.18726675,0.00085339,0.00271793,1.05502398,0.31029077,1.35939640
0.45322661,2.48671832,0.00036262,0.19344756,0.00095302,0.00302556,1.10781245,0.33132217,1.43856531
0.45922961,2.61013850,0.00040295,0.19885591,0.00105722,0.00334878,1.15754972,0.35207320,1.51860406
0.46523262,2.73051420,0.00044463,0.20342618,0.00116486,0.00368500,1.20362667,0.37231757,1.59910728
0.47123562,2.84687961,0.00048720,0.20710378,0.00127462,0.00403110,1.24546513,0.39182287,1.67958785
0.47723862,2.95822220,0.00053014,0.20984603,0.00138506,0.00438349,1.28252960,0.41035477,1.75947229
0.48324162,3.06349056,0.00057287,0.21162282,0.00149461,0.00473814,1.31433840,0.42768160,1.83810037
0.48924462,3.16160616,0.00061477,0.21241698,0.00160159,0.00509064,1.34047384,0.44357905,1.91472927
0.49524762,3.25147908,0.00065519,0.21222437,0.00170431,0.00543632,1.36059114,0.45783501,1.98854258
0.50125063,3.33202733,0.00069348,0.21105378,0.00180105,0.00577034,1.37442584,0.47025427,2.05866415
0.50725363,3.40219946,0.00072898,0.20892649,0.00189013,0.00608781,1.38179942,0.48066309,2.12417633
0.51325663,3.46099961,0.00076109,0.20587571,0.00196999,0.00638390,1.38262304,0.48891321,2.18414212
0.51925963,3.50751403,0.00078924,0.20194573,0.00203921,0.00665399,1.37689921,0.49488552,2.23763028
0.52526263,3.54093803,0.00081292,0.19719091,0.00209657,0.00689382,1.36472145,0.49849296,2.28374240
0.53126563,3.56060210,0.00083171,0.19167459,0.00214108,0.00709955,1.34627181,0.49968269,2.32164067
0.53726863,3.56599591,0.00084528,0.18546775,0.00217207,0.00726792,1.32181651,0.49843740,2.35057512
0.54327164,3.55678922,0.00085340,0.17864769,0.00218914,0.00739633,1.29169973,0.49477579,2.36990919
0.54927464,3.53284842,0.00085598,0.17129662,0.00219223,0.00748292,1.25633575,0.48875207,2.37914237
0.55527764,3.49424814,0.00085302,0.16350017,0.00218165,0.00752661,1.21619978,0.48045465,2.37792893
0.56128064,3.44127706,0.00084465,0.15534598,0.00215800,0.00752717,1.17181765,0.47000389,2.36609207
0.56728364,3.37443794,0.00083109,0.14692226,0.00212223,0.00748517,1.12375476,0.45754924,2.34363296
0.57328664,3.29444155,0.00081269,0.13831640,0.00207559,0.00740202,1.07260448,0.44326559,2.31073417
0.57928964,3.20219497,0.00078988,0.12961373,0.00201958,0.00727994,1.01897658,0.42734917,2.26775789
0.58529265,3.09878466,0.00076317,0.12089629,0.00195592,0.00712187,0.96348564,0.41001307,2.21523876
0.59129565,2.98545508,0.00073313,0.11224182,0.00188652,0.00693145,0.90674011,0.39148252,2.15387212
0.59729865,2.86358363,0.00070039,0.10372278,0.00181338,0.00671292,0.84933203,0.37199004,2.08449799
0.60330165,2.73465309,0.00066558,0.09540565,0.00173858,0.00647107,0.79182775,0.35177076,2.00808184
0.60930465,2.60022232,0.00062936,0.08735030,0.00166420,0.00621114,0.73475985,0.33105783,1.92569268
0.61530765,2.46189646,0.00059237,0.07960962,0.00159225,0.00593873,0.67862036,0.31007822,1.83847952
0.62131066,2.32129743,0.00055525,0.07222921,0.00152465,0.00565977,0.62385542,0.28904888,1.74764700
0.62731366,2.18003567,0.00051857,0.06524739,0.00146315,0.00538037,0.57086137,0.26817348,1.65443090
0.63331666,2.03968381,0.00048287,0.05869527,0.00140930,0.00510682,0.51998239,0.24763956,1.56007438
0.63931966,1.90175290,0.00044863,0.05259700,0.00136440,0.00484550,0.47150947,0.22761645,1.46580539
0.64532266,1.76767160,0.00041625,0.04697017,0.00132948,0.00460280,0.42568079,0.20825360,1.37281598
0.65132566,1.63876865,0.00038608,0.04182634,0.00130527,0.00438510,0.38268329,0.18967963,1.28224371
0.65732866,1.51625875,0.00035838,0.03717161,0.00129221,0.00419868,0.34265533,0.17200193,1.19515559
0.66333167,1.40123194,0.00033333,0.03300729,0.00129038,0.00404967,0.30569025,0.15530672,1.11253461
0.66933467,1.29464624,0.00031108,0.02933062,0.00129957,0.00394398,0.27184072,0.13965965,1.03526912
0.67533767,1.19732354,0.00029165,0.02613547,0.00131925,0.00388725,0.24112352,0.12510685,0.96414485
0.68134067,1.10994841,0.00027505,0.02341303,0.00134861,0.00388471,0.21352482,0.11167629,0.89983965
0.68734367,1.03306941,0.00026120,0.02115248,0.00138657,0.00394113,0.18900559,0.09937945,0.84292075
0.69334667,0.96710272,0.00024999,0.01934154,0.00143180,0.00406069,0.16750695,0.08821326,0.79384429
0.69934967,0.91233761,0.00024125,0.01796706,0.00148280,0.00424685,0.14895551,0.07816215,0.75295699
0.70535268,0.86894333,0.00023478,0.01701536,0.00153792,0.00450224,0.13326830,0.06920019,0.72049956
0.71135568,0.83697715,0.00023037,0.01647261,0.00159540,0.00482849,0.12035739,0.06129336,0.69661158
0.71735868,0.81639302,0.00022778,0.01632502,0.00165344,0.00522613,0.11013391,0.05440163,0.68133767
0.72336168,0.80705072,0.00022674,0.01655898,0.00171024,0.00569441,0.10251148,0.04848103,0.67463438
0.72936468,0.80872497,0.00022701,0.01716110,0.00176409,0.00623123,0.09740897,0.04348559,0.67637783
0.73536768,0.82111442,0.00022834,0.01811816,0.00181336,0.00683300,0.09475253,0.03936900,0.68637150
0.74137069,0.84385023,0.00023048,0.01941697,0.00185663,0.00749462,0.09447679,0.03608610,0.70435414
0.74737369,0.87650405,0.00023322,0.02104423,0.00189270,0.00820944,0.09652528,0.03359401,0.73000756
0.75337669,0.91859540,0.00023635,0.02298630,0.00192064,0.00896926,0.10085008,0.03185304,0.76296403
0.75937969,0.96959821,0.00023970,0.02522898,0.00193983,0.00976446,0.10741064,0.03082717,0.80281320
0.76538269,1.02894671,0.00024313,0.02775726,0.00195002,0.01058414,0.11617187,0.03048428,0.84910856
0.77138569,1.09604048,0.00024652,0.03055511,0.00195135,0.01141631,0.12710152,0.03079602,0.90137320
0.77738869,1.17024896,0.00024980,0.03360528,0.00194437,0.01224817,0.14016705,0.03173740,0.95910504
0.78339170,1.25091530,0.00025294,0.03688912,0.00193011,0.01306648,0.15533189,0.03328600,1.02178150
0.78939470,1.33735986,0.00025593,0.04038643,0.00191004,0.01385786,0.17255151,0.03542115,1.08886359
0.79539770,1.42888350,0.00025880,0.04407546,0.00188617,0.01460933,0.19176922,0.03812270,1.15979978
0.80140070,1.52477070,0.00026162,0.04793286,0.00186101,0.01530865,0.21291209,0.04136986,1.23402943
0.80740370,1.62429305,0.00026449,0.05193375,0.00183765,0.01594482,0.23588702,0.04513994,1.31098633
0.81340670,1.72671295,0.00026754,0.05605189,0.00181976,0.01650856,0.26057740,0.04940708,1.39010213
0.81940970,1.83128810,0.00027092,0.06025989,0.00181163,0.01699265,0.28684037,0.05414120,1.47081019
0.82541271,1.93727673,0.00027478,0.06452951,0.00181822,0.01739235,0.31450502,0.05930700,1.55254972
0.83141571,2.04394386,0.00027931,0.06883207,0.00184517,0.01770568,0.34337172,0.06486339,1.63477059
0.83741871,2.15056871,0.00028469,0.07313893,0.00189886,0.01793364,0.37321260,0.07076304,1.71693871
0.84342171,2.25645318,0.00029109,0.07742200,0.00198641,0.01808033,0.40377345,0.07695238,1.79854212
0.84942471,2.36093148,0.00029867,0.08165438,0.00211574,0.01815295,0.43477691,0.08337198,1.87909781
0.85542771,2.46338053,0.00030758,0.08581096,0.00229552,0.01816172,0.46592699,0.08995718,1.95815891
0.86143072,2.56323090,0.00031793,0.08986914,0.00253518,0.01811967,0.49691473,0.09663914,2.03532227
0.86743372,2.65997778,0.00032980,0.09380946,0.00284483,0.01804234,0.52742487,0.10334615,2.11023590
0.87343672,2.75319135,0.00034321,0.09761620,0.00323517,0.01794736,0.55714314,0.11000516,2.18260594
0.87943972,2.84252589,0.00035816,0.10127794,0.00371737,0.01785398,0.58576395,0.11654345,2.25220261
0.88544272,2.92772680,0.00037456,0.10478794,0.00430282,0.01778248,0.61299801,0.12289032,2.31886448
0.89144572,3.00863478,0.00039230,0.10814447,0.00500295,0.01775358,0.63857950,0.12897881,2.38250078
0.89744872,3.08518654,0.00041118,0.11135080,0.00582883,0.01778779,0.66227247,0.13474722,2.44309079
0.90345173,3.15741129,0.00043096,0.11441515,0.00679087,0.01790474,0.68387599,0.14014039,2.50068039
0.90945473,3.22542282,0.00045136,0.11735025,0.00789837,0.01812255,0.70322793,0.14511080,2.55537503
0.91545773,3.28940693,0.00047203,0.12017283,0.00915904,0.01845718,0.72020703,0.14961919,2.60732944
0.92146073,3.34960447,0.00049260,0.12290276,0.01057852,0.01892188,0.73473320,0.15363491,2.65673397
0.92746373,3.40629060,0.00051267,0.12556205,0.01215990,0.01952664,0.74676615,0.15713587,2.70379819
0.93346673,3.45975100,0.00053184,0.12817376,0.01390316,0.02027781,0.75630237,0.16010816,2.74873235
0.93946973,3.51025651,0.00054969,0.13076075,0.01580481,0.02117771,0.76337078,0.16254536,2.79172767
0.94547274,3.55803744,0.00056584,0.13334440,0.01785743,0.02222446,0.76802740,0.16444769,2.83293672
0.95147574,3.60325943,0.00057992,0.13594346,0.02004943,0.02341185,0.77034933,0.16582090,2.87245493
0.95747874,3.64600238,0.00059163,0.13857293,0.02236489,0.02472937,0.77042863,0.16667529,2.91030490
0.96348174,3.68624433,0.00060071,0.14124318,0.02478358,0.02616238,0.76836649,0.16702459,2.94642456
0.96948474,3.72385167,0.00060701,0.14395935,0.02728112,0.02769239,0.76426804,0.16688507,2.98066038
0.97548774,3.75857681,0.00061043,0.14672097,0.02982937,0.02929752,0.75823826,0.16627486,3.01276666
0.98149075,3.79006418,0.00061099,0.14952194,0.03239699,0.03095303,0.75037916,0.16521340,3.04241131
0.98749375,3.81786470,0.00060882,0.15235085,0.03495027,0.03263199,0.74078848,0.16372131,3.06918838
0.99349675,3.84145840,0.00060414,0.15519159,0.03745403,0.03430605,0.72955986,0.16182035,3.09263710
0.99949975,3.86028439,0.00059730,0.15802418,0.03987282,0.03594631,0.71678436,0.15953380,3.11226663
1.00550275,3.87377660,0.00058877,0.16082593,0.04217207,0.03752413,0.70255334,0.15688688,3.12758546
1.01150575,3.88140358,0.00057911,0.16357259,0.04431951,0.03901211,0.68696207,0.15390739,3.13813389
1.01750875,3.88270999,0.00056899,0.16623965,0.04628645,0.04038491,0.67011397,0.15062638,3.14351797
1.02351176,3.87735748,0.00055921,0.16880358,0.04804915,0.04162012,0.65212501,0.14707880,3.14344268
1.02951476,3.86516227,0.00055063,0.17124294,0.04958993,0.04269901,0.63312772,0.14330400,3.13774264
1.03551776,3.84612732,0.00054420,0.17353940,0.05089830,0.04360711,0.61327456,0.13934608,3.12640821
1.04152076,3.82046675,0.00054092,0.17567836,0.05197172,0.04433474,0.59274025,0.13525402,3.10960548
1.04752376,3.78862087,0.00054188,0.17764950,0.05281611,0.04487730,0.57172279,0.13108151,3.08768851
1.05352676,3.75126071,0.00054818,0.17944693,0.05344607,0.04523539,0.55044296,0.12688644,3.06120307
1.05952976,3.70928128,0.00056091,0.18106909,0.05388470,0.04541472,0.52914230,0.12273010,3.03088116
1.06553277,3.66378364,0.00058121,0.18251841,0.05416311,0.04542589,0.50807947,0.11867619,2.99762645
1.07153577,3.61604636,0.00061013,0.18380084,0.05431946,0.04528388,0.48752533,0.11478942,2.96249088
1.07753877,3.56748756,0.00064868,0.18492514,0.05439778,0.04500748,0.46775668,0.11113406,2.92664354
1.08354177,3.51961914,0.00069780,0.18590218,0.05444641,0.04461850,0.44904919,0.10777229,2.89133309
1.08954477,3.47399526,0.00075826,0.18674417,0.05451616,0.04414088,0.43166971,0.10476254,2.85784520
1.09554777,3.43215737,0.00083073,0.18746401,0.05465839,0.04359982,0.41586836,0.10215779,2.82745720
1.10155078,3.39557835,0.00091563,0.18807469,0.05492291,0.04302073,0.40187086,0.10000407,2.80139164
1.10755378,3.36560814,0.00101321,0.18858884,0.05535587,0.04242831,0.38987128,0.09833903,2.78077109
1.11355678,3.34342327,0.00112343,0.18901844,0.05599779,0.04184567,0.38002577,0.09719078,2.76657588
1.11955978,3.32998267,0.00124600,0.18937473,0.05688170,0.04129347,0.37244734,0.09657699,2.75960695
1.12556278,3.32599141,0.00138031,0.18966828,0.05803159,0.04078925,0.36720217,0.09650433,2.76045525
1.13156578,3.33187431,0.00152544,0.18990910,0.05946117,0.04034694,0.36430738,0.09696824,2.76947903
1.13756878,3.34776024,0.00168017,0.19010704,0.06117309,0.03997644,0.36373051,0.09795305,2.78679020
1.14357179,3.37347809,0.00184295,0.19027209,0.06315853,0.03968352,0.36539080,0.09943249,2.81225031
1.14957479,3.40856461,0.00201196,0.19041486,0.06539739,0.03946981,0.36916211,0.10137050,2.84547645
1.15557779,3.45228386,0.00218512,0.19054691,0.06785888,0.03933305,0.37487738,0.10372244,2.88585698
1.16158079,3.50365755,0.00236011,0.19068118,0.07050264,0.03926746,0.38233470,0.10643651,2.93257654
1.16758379,3.56150531,0.00253450,0.19083227,0.07328027,0.03926430,0.39130439,0.10945549,2.98464940
1.17358679,3.62449303,0.00270573,0.19101661,0.07613729,0.03931255,0.40153719,0.11271863,3.04095991
1.17958979,3.69118755,0.00287125,0.19125258,0.07901528,0.03939970,0.41277301,0.11616366,3.10030840
1.18559280,3.76011529,0.00302858,0.19156044,0.08185436,0.03951251,0.42474988,0.11972885,3.16146066
1.19159580,3.82982235,0.00317536,0.19196218,0.08459563,0.03963791,0.43721291,0.12335505,3.22319881
1.19759880,3.89893346,0.00330950,0.19248116,0.08718361,0.03976378,0.44992271,0.12698757,3.28437149
1.20360180,3.96620707,0.00342920,0.19314167,0.08956854,0.03987966,0.46266287,0.13057786,3.34394090
1.20960480,4.03058403,0.00353303,0.19396836,0.09170842,0.03997739,0.47524641,0.13408494,3.40102467
1.21560780,4.09122758,0.00362000,0.19498550,0.09357058,0.04005156,0.48752052,0.13747639,3.45493053
1.22161081,4.14755265,0.00368956,0.19621612,0.09513291,0.04009982,0.49936973,0.14072899,3.50518198
1.22761381,4.19924304,0.00374168,0.19768114,0.09638452,0.04012300,0.51071708,0.14382883,3.55153384
1.23361681,4.24625562,0.00377677,0.19939829,0.09732581,0.04012501,0.52152340,0.14677101,3.59397678
1.23961981,4.28881122,0.00379572,0.20138109,0.09796809,0.04011256,0.53178463,0.14955878,3.63273064
1.24562281,4.32737292,0.00379980,0.20363776,0.09833255,0.04009471,0.54152743,0.15220231,3.66822684
1.25162581,4.36261268,0.00379065,0.20617015,0.09844891,0.04008227,0.55080317,0.15471704,3.70108092
1.25762881,4.39536830,0.00377016,0.20897280,0.09835353,0.04008705,0.55968080,0.15712171,3.73205653
1.26363182,4.42659296,0.00374041,0.21203208,0.09808743,0.04012111,0.56823890,0.15943627,3.76202295
1.26963482,4.45730018,0.00370353,0.21532555,0.09769398,0.04019588,0.57655740,0.16167960,3.79190839
1.27563782,4.48850722,0.00366166,0.21882161,0.09721674,0.04032139,0.58470944,0.16386738,3.82265153
1.28164082,4.52118003,0.00361679,0.22247937,0.09669730,0.04050555,0.59275391,0.16601009,3.85515397
1.28764382,4.55618258,0.00357071,0.22624900,0.09617339,0.04075353,0.60072899,0.16811134,3.89023600
1.29364682,4.59423347,0.00352492,0.23007235,0.09567740,0.04106735,0.60864727,0.17016665,3.92859787
1.29964982,4.63587168,0.00348056,0.23388407,0.09523520,0.04144562,0.61649259,0.17216262,3.97078858
1.30565283,4.68143319,0.00343840,0.23761310,0.09486552,0.04188350,0.62421884,0.17407680,4.01718322
1.31165583,4.73103929,0.00339878,0.24118451,0.09457986,0.04237291,0.63175087,0.17587809,4.06796987
1.31765883,4.78459646,0.00336164,0.24452173,0.09438281,0.04290292,0.63898736,0.17752769,4.12314594
1.32366183,4.84180732,0.00332653,0.24754892,0.09427285,0.04346031,0.64580547,0.17898062,4.18252369
1.32966483,4.90219116,0.00329268,0.25019359,0.09424352,0.04403033,0.65206710,0.18018772,4.24574360
1.33566783,4.96511211,0.00325902,0.25238922,0.09428489,0.04459752,0.65762623,0.18109792,4.31229431
1.34167084,5.02981257,0.00322427,0.25407769,0.09438509,0.04514661,0.66233690,0.18166079,4.38153714
1.34767384,5.09544931,0.00318705,0.25521162,0.09453198,0.04566340,0.66606139,0.18182914,4.45273316
1.35367684,5.16112951,0.00314591,0.25575625,0.09471465,0.04613556,0.66867804,0.18156152,4.52507076
1.35967984,5.22594422,0.00309948,0.25569089,0.09492474,0.04655336,0.67008815,0.18082453,4.59769170
1.36568284,5.28899722,0.00304650,0.25500977,0.09515735,0.04691013,0.67022165,0.17959471,4.66971412
1.37168584,5.34942732,0.00298590,0.25372226,0.09541174,0.04720265,0.66904108,0.17785998,4.74025097
1.37768884,5.40642329,0.00291688,0.25185245,0.09569135,0.04743118,0.66654365,0.17562054,4.80842343
1.38369185,5.45923076,0.00283893,0.24943798,0.09600356,0.04759934,0.66276129,0.17288912,4.87336868
1.38969485,5.50715166,0.00275189,0.24652829,0.09635887,0.04771373,0.65775869,0.16969064,4.93424260
1.39569785,5.54953679,0.00265589,0.24318233,0.09676980,0.04778328,0.65162937,0.16606124,4.99021807
1.40170085,5.58577337,0.00255142,0.23946576,0.09724938,0.04781857,0.64449022,0.16204677,5.04048001
1.40770385,5.61526919,0.00243926,0.23544792,0.09780954,0.04783088,0.63647464,0.15770091,5.08421879
1.41370685,5.63743572,0.00232045,0.23119859,0.09845936,0.04783128,0.62772488,0.15308282,5.12062355
1.41970985,5.65167251,0.00219625,0.22678485,0.09920340,0.04782967,0.61838404,0.14825473,5.14887729
1.42571286,5.65735487,0.00206806,0.22226803,0.10004024,0.04783388,0.60858814,0.14327938,5.16815512
1.43171586,5.65382697,0.00193742,0.21770118,0.10096128,0.04784897,0.59845882,0.13821758,5.17762711
1.43771886,5.64040168,0.00180586,0.21312688,0.10195008,0.04787661,0.58809713,0.13312598,5.17646661
1.44372186,5.61636822,0.00167493,0.20857581,0.10298202,0.04791473,0.57757873,0.12805516,5.16386448
1.44972486,5.58100788,0.00154608,0.20406591,0.10402468,0.04795748,0.56695076,0.12304817,5.13904919
1.45572786,5.53361752,0.00142067,0.19960234,0.10503867,0.04799532,0.55623064,0.11813947,5.10131234
1.46173087,5.47353985,0.00129987,0.19517816,0.10597906,0.04801550,0.54540672,0.11335448,5.05003826
1.46773387,5.40019918,0.00118469,0.19077570,0.10679726,0.04800273,0.53444085,0.10870958,4.98473663
1.47373687,5.31314036,0.00107595,0.18636852,0.10744329,0.04794004,0.52327259,0.10421258,4.90507593
1.47973987,5.21206901,0.00097424,0.18192386,0.10786840,0.04780981,0.51182481,0.09986367,4.81091616
1.48574287,5.09689031,0.00087996,0.17740545,0.10802773,0.04759496,0.50001038,0.09565666,4.70233856
1.49174587,4.96774418,0.00079333,0.17277649,0.10788310,0.04728008,0.48773951,0.09158054,4.57967051
1.49774887,4.82503442,0.00071439,0.16800265,0.10740562,0.04685264,0.47492729,0.08762110,4.44350397
1.50375188,4.66944997,0.00064303,0.16305492,0.10657798,0.04630405,0.46150104,0.08376272,4.29470604
1.50975488,4.50197682,0.00057904,0.15791220,0.10539647,0.04563058,0.44740708,0.07998998,4.13442068
1.51575788,4.32389945,0.00052211,0.15256340,0.10387239,0.04483412,0.43261649,0.07628923,3.96406116
1.52176088,4.13679146,0.00047186,0.14700907,0.10203296,0.04392272,0.41712965,0.07264991,3.78529319
1.52776388,3.94249550,0.00042792,0.14126238,0.09992163,0.04291079,0.40097928,0.06906558,3.60000920
1.53376688,3.74309308,0.00038989,0.13534950,0.09759767,0.04181914,0.38423192,0.06553461,3.41029464
1.53976988,3.54086548,0.00035741,0.12930929,0.09513520,0.04067466,0.36698765,0.06206062,3.21838762
1.54577289,3.33824718,0.00033014,0.12319242,0.09262160,0.03950978,0.34937839,0.05865252,3.02663323
