energy_ev,total_up,Cu_p_up,Cu_d_up,N_s_up,N_p_up,Te_p_up,Te_d_up,Zr_p_up,Zr_d_up
-0.23111556,0.47114572,0.31190606,0.00827226,0.00101985,0.03317204,0.07064253,0.00000000,0.09998313,0.32865017
-0.22511256,0.44013440,0.28319321,0.00752877,0.00088442,0.03093617,0.06764168,0.00000000,0.09648656,0.30858056
-0.21910955,0.41173285,0.25780001,0.00689695,0.00076809,0.02880833,0.06532658,0.00000000,0.09293004,0.28983366
-0.21310655,0.38613622,0.23568295,0.00637751,0.00067049,0.02679821,0.06377860,0.00000000,0.08940937,0.27257019
-0.20710355,0.36355967,0.21680050,0.00597146,0.00059115,0.02491665,0.06308677,0.00000000,0.08603054,0.25696475
-0.20110055,0.34423933,0.20111893,0.00568024,0.00052949,0.02317573,0.06334751,0.00000000,0.08290781,0.24320501
-0.19509755,0.32843111,0.18861625,0.00550595,0.00048494,0.02158873,0.06466382,0.00000000,0.08016144,0.23148955
-0.18909455,0.31640743,0.17928427,0.00545133,0.00045693,0.02017000,0.06714391,0.00000000,0.07791533,0.22202453
-0.18309155,0.30845221,0.17312887,0.00551985,0.00044492,0.01893479,0.07089915,0.00000000,0.07629437,0.21501925
-0.17708854,0.30485417,0.17016878,0.00571561,0.00044843,0.01789906,0.07604156,0.00000000,0.07542187,0.21068080
-0.17108554,0.30589888,0.17043281,0.00604324,0.00046704,0.01707923,0.08268063,0.00000000,0.07541683,0.20920803
-0.16508254,0.31185962,0.17395614,0.00650774,0.00050036,0.01649196,0.09091980,0.00000000,0.07639132,0.21078503
-0.15907954,0.32298763,0.18077554,0.00711424,0.00054805,0.01615389,0.10085247,0.00000000,0.07844787,0.21557425
-0.15307654,0.33950182,0.19092409,0.00786777,0.00060974,0.01608145,0.11255779,0.00000000,0.08167695,0.22370961
-0.14707354,0.36157845,0.20442556,0.00877299,0.00068509,0.01629060,0.12609628,0.00000000,0.08615460,0.23528977
-0.14107054,0.38934090,0.22128861,0.00983384,0.00077364,0.01679663,0.14150544,0.00000000,0.09194015,0.25037163
-0.13506753,0.42285008,0.24150122,0.01105329,0.00087485,0.01761394,0.15879557,0.00000000,0.09907422,0.26896457
-0.12906453,0.46209555,0.26502542,0.01243296,0.00098807,0.01875581,0.17794590,0.00000000,0.10757686,0.29102539
-0.12306153,0.50698792,0.29179254,0.01397287,0.00111242,0.02023414,0.19890125,0.00000000,0.11744597,0.31645429
-0.11705853,0.55735256,0.32169921,0.01567113,0.00124687,0.02205915,0.22156941,0.00000000,0.12865611,0.34509202
-0.11105553,0.61292512,0.35460407,0.01752368,0.00139011,0.02423905,0.24581939,0.00000000,0.14115755,0.37671848
-0.10505253,0.67334893,0.39032550,0.01952412,0.00154062,0.02677966,0.27148060,0.00000000,0.15487582,0.41105278
-0.09904952,0.73817452,0.42864017,0.02166346,0.00169663,0.02968398,0.29834329,0.00000000,0.16971170,0.44775500
-0.09304652,0.80686145,0.46928263,0.02393008,0.00185612,0.03295165,0.32616005,0.00000000,0.18554167,0.48642953
-0.08704352,0.87878239,0.51194583,0.02630962,0.00201686,0.03657850,0.35464860,0.00000000,0.20221894,0.52663022
-0.08104052,0.95322954,0.55628260,0.02878502,0.00217642,0.04055595,0.38349581,0.00000000,0.21957496,0.56786701
-0.07503752,1.02942322,0.60190791,0.03133654,0.00233227,0.04487047,0.41236279,0.00000000,0.23742152,0.60961413
-0.06903452,1.10652256,0.64840208,0.03394193,0.00248176,0.04950305,0.44089100,0.00000000,0.25555337,0.65131950
-0.06303152,1.18363801,0.69531461,0.03657662,0.00262225,0.05442874,0.46870932,0.00000000,0.27375128,0.69241513
-0.05702851,1.25984534,0.74216879,0.03921395,0.00275115,0.05961631,0.49544159,0.00000000,0.29178564,0.73232827
-0.05102551,1.33420091,0.78846689,0.04182555,0.00286600,0.06502798,0.52071472,0.00000000,0.30942027,0.77049282
-0.04502251,1.40575780,0.83369597,0.04438167,0.00296455,0.07061942,0.54416686,0.00000000,0.32641671,0.80636084
-0.03901951,1.47358236,0.87733422,0.04685168,0.00304483,0.07633986,0.56545556,0.00000000,0.34253852,0.83941356
-0.03301651,1.53677090,0.91885790,0.04920448,0.00310520,0.08213255,0.58426547,0.00000000,0.35755579,0.86917187
-0.02701351,1.59446616,0.95774871,0.05140911,0.00314442,0.08793536,0.60031551,0.00000000,0.37124960,0.89520561
-0.02101051,1.64587310,0.99350167,0.05343527,0.00316171,0.09368174,0.61336525,0.00000000,0.38341632,0.91714176
-0.01500750,1.69027375,1.02563346,0.05525395,0.00315672,0.09930188,0.62322018,0.00000000,0.39387178,0.93467114
-0.00900450,1.72704089,1.05369097,0.05683799,0.00312959,0.10472411,0.62973597,0.00000000,0.40245498,0.94755347
-0.00300150,1.75565008,1.07726020,0.05816271,0.00308093,0.10987651,0.63282137,0.00000000,0.40903150,0.95562085
0.00300150,1.77569005,1.09597506,0.05920652,0.00301179,0.11468863,0.63243984,0.00000000,0.41349635,0.95877955
0.00900450,1.78687089,1.10952601,0.05995143,0.00292363,0.11909332,0.62860986,0.00000000,0.41577620,0.95701021
0.01500750,1.78903019,1.11766826,0.06038356,0.00281827,0.12302849,0.62140386,0.00000000,0.41583107,0.95036642
0.02101051,1.78213664,1.12022911,0.06049359,0.00269781,0.12643889,0.61094598,0.00000000,0.41365518,0.93897197
0.02701351,1.76629106,1.11711415,0.06027707,0.00256458,0.12927761,0.59740860,0.00000000,0.40927719,0.92301674
0.03301651,1.74172479,1.10831206,0.05973465,0.00242107,0.13150742,0.58100783,0.00000000,0.40275960,0.90275153
0.03901951,1.70879529,1.09389754,0.05887222,0.00226982,0.13310177,0.56199816,0.00000000,0.39419740,0.87848184
0.04502251,1.66797897,1.07403220,0.05770080,0.00211339,0.13404540,0.54066631,0.00000000,0.38371601,0.85056091
0.05102551,1.61986137,1.04896312,0.05623646,0.00195426,0.13433464,0.51732453,0.00000000,0.37146848,0.81938202
0.05702851,1.56512480,1.01901907,0.05449995,0.00179478,0.13397723,0.49230356,0.00000000,0.35763208,0.78537042
0.06303152,1.50453372,0.98460427,0.05251628,0.00163710,0.13299177,0.46594539,0.00000000,0.34240429,0.74897482
0.06903452,1.43891827,0.94618987,0.05031412,0.00148316,0.13140681,0.43859604,0.00000000,0.32599836,0.71065878
0.07503752,1.36915627,0.90430337,0.04792518,0.00133464,0.12925963,0.41059860,0.00000000,0.30863858,0.67089212
0.08104052,1.29615437,0.85951627,0.04538339,0.00119294,0.12659477,0.38228653,0.00000000,0.29055526,0.63014245
0.08704352,1.22082877,0.81243049,0.04272415,0.00105917,0.12346242,0.35397768,0.00000000,0.27197981,0.58886711
0.09304652,1.14408629,0.76366400,0.03998343,0.00093416,0.11991672,0.32596890,0.00000000,0.25313982,0.54750564
0.09904952,1.06680627,0.71383618,0.03719698,0.00081848,0.11601407,0.29853148,0.00000000,0.23425445,0.50647289
0.10505253,0.98982400,0.66355358,0.03439951,0.00071242,0.11181151,0.27190755,0.00000000,0.21553026,0.46615308
0.11105553,0.91391606,0.61339659,0.03162400,0.00061607,0.10736534,0.24630739,0.00000000,0.19715750,0.42689479
0.11705853,0.83978828,0.56390745,0.02890098,0.00052933,0.10272987,0.22190782,0.00000000,0.17930710,0.38900706
0.12306153,0.76806630,0.51558010,0.02625811,0.00045189,0.09795649,0.19885145,0.00000000,0.16212831,0.35275670
0.12906453,0.69928920,0.46885211,0.02371967,0.00038335,0.09309300,0.17724703,0.00000000,0.14574715,0.31836682
0.13506753,0.63390617,0.42409897,0.02130636,0.00032318,0.08818321,0.15717050,0.00000000,0.13026557,0.28601651
0.14107054,0.57227606,0.38163067,0.01903513,0.00027078,0.08326682,0.13866694,0.00000000,0.11576135,0.25584171
0.14707354,0.51466974,0.34169075,0.01691918,0.00022553,0.07837952,0.12175309,0.00000000,0.10228877,0.22793716
0.15307654,0.46127489,0.30445736,0.01496807,0.00018676,0.07355332,0.10642037,0.00000000,0.08987977,0.20235919
0.15907954,0.41220270,0.27004645,0.01318791,0.00015379,0.06881698,0.09263828,0.00000000,0.07854575,0.17912930
0.16508254,0.36749624,0.23851641,0.01158167,0.00012600,0.06419653,0.08035800,0.00000000,0.06827973,0.15823829
0.17108554,0.32713978,0.20987409,0.01014954,0.00010275,0.05971591,0.06951599,0.00000000,0.05905879,0.13965068
0.17708854,0.29106870,0.18408160,0.00888930,0.00008346,0.05539748,0.06003763,0.00000000,0.05084676,0.12330934
0.18309155,0.25917940,0.16106374,0.00779675,0.00006761,0.05126261,0.05184057,0.00000000,0.04359686,0.10913997
0.18909455,0.23133889,0.14071538,0.00686609,0.00005469,0.04733211,0.04483782,0.00000000,0.03725444,0.09705540
0.19509755,0.20739360,0.12290885,0.00609034,0.00004429,0.04362663,0.03894055,0.00000000,0.03175949,0.08695947
0.20110055,0.18717722,0.10750070,0.00546166,0.00003602,0.04016691,0.03406040,0.00000000,0.02704897,0.07875041
0.20710355,0.17051727,0.09433789,0.00497169,0.00002953,0.03697391,0.03011146,0.00000000,0.02305892,0.07232360
0.21310655,0.15724036,0.08326319,0.00461175,0.00002454,0.03406890,0.02701177,0.00000000,0.01972625,0.06757375
0.21910955,0.14717619,0.07411964,0.00437310,0.00002080,0.03147337,0.02468444,0.00000000,0.01699021,0.06439641
0.22511256,0.14016016,0.06675407,0.00424702,0.00001811,0.02920892,0.02305845,0.00000000,0.01479355,0.06268893
0.23111556,0.13603487,0.06101987,0.00422496,0.00001628,0.02729702,0.02206909,0.00000000,0.01308338,0.06235090
0.23711856,0.13465066,0.05677877,0.00429851,0.00001519,0.02575872,0.02165817,0.00000000,0.01181173,0.06328413
0.24312156,0.13586528,0.05390204,0.00445950,0.00001470,0.02461436,0.02177407,0.00000000,0.01093591,0.06539239
0.24912456,0.13954316,0.05227101,0.00469992,0.00001474,0.02388317,0.02237169,0.00000000,0.01041855,0.06858097
0.25512756,0.14555420,0.05177717,0.00501190,0.00001524,0.02358287,0.02341225,0.00000000,0.01022755,0.07275612
0.26113057,0.15377262,0.05232193,0.00538767,0.00001614,0.02372928,0.02486314,0.00000000,0.01033586,0.07782468
0.26713357,0.16407586,0.05381612,0.00581956,0.00001742,0.02433586,0.02669787,0.00000000,0.01072113,0.08369382
0.27313657,0.17634383,0.05617946,0.00629993,0.00001907,0.02541335,0.02889592,0.00000000,0.01136532,0.09027113
0.27913957,0.19045861,0.05934001,0.00682121,0.00002109,0.02696927,0.03144280,0.00000000,0.01225427,0.09746501
0.28514257,0.20630460,0.06323361,0.00737589,0.00002350,0.02900763,0.03433007,0.00000000,0.01337722,0.10518549
0.29114557,0.22376943,0.06780349,0.00795660,0.00002635,0.03152854,0.03755550,0.00000000,0.01472635,0.11334541
0.29714857,0.24274524,0.07300002,0.00855615,0.00002971,0.03452797,0.04112316,0.00000000,0.01629633,0.12186203
0.30315158,0.26313056,0.07878053,0.00916767,0.00003364,0.03799752,0.04504352,0.00000000,0.01808391,0.13065887
0.30915458,0.28483256,0.08510923,0.00978470,0.00003827,0.04192431,0.04933345,0.00000000,0.02008751,0.13966779
0.31515758,0.30776944,0.09195724,0.01040132,0.00004370,0.04629100,0.05401605,0.00000000,0.02230684,0.14883120
0.32116058,0.33187289,0.09930249,0.01101230,0.00005010,0.05107588,0.05912037,0.00000000,0.02474252,0.15810413
0.32716358,0.35709021,0.10712969,0.01161322,0.00005764,0.05625306,0.06468074,0.00000000,0.02739578,0.16745620
0.33316658,0.38338606,0.11542999,0.01220061,0.00006650,0.06179280,0.07073590,0.00000000,0.03026806,0.17687311
0.33916958,0.41074334,0.12420048,0.01277203,0.00007691,0.06766192,0.07732781,0.00000000,0.03336072,0.18635772
0.34517259,0.43916318,0.13344340,0.01332610,0.00008911,0.07382425,0.08450007,0.00000000,0.03667464,0.19593037
0.35117559,0.46866372,0.14316495,0.01386261,0.00010333,0.08024115,0.09229612,0.00000000,0.04020990,0.20562849
0.35717859,0.49927764,0.15337374,0.01438243,0.00011983,0.08687204,0.10075712,0.00000000,0.04396539,0.21550532
0.36318159,0.53104819,0.16407888,0.01488745,0.00013888,0.09367488,0.10991967,0.00000000,0.04793843,0.22562775
0.36918459,0.56402402,0.17528764,0.01538053,0.00016072,0.10060661,0.11981342,0.00000000,0.05212443,0.23607324
0.37518759,0.59825264,0.18700287,0.01586527,0.00018558,0.10762346,0.13045874,0.00000000,0.05651652,0.24692596
0.38119060,0.63377283,0.19922017,0.01634585,0.00021366,0.11468125,0.14186451,0.00000000,0.06110529,0.25827216
0.38719360,0.67060641,0.21192502,0.01682678,0.00024514,0.12173542,0.15402621,0.00000000,0.06587848,0.27019503
0.39319660,0.70874948,0.22508989,0.01731267,0.00028011,0.12874112,0.16692445,0.00000000,0.07082090,0.28276919
0.39919960,0.74816392,0.23867164,0.01780792,0.00031863,0.13565301,0.18052405,0.00000000,0.07591432,0.29605513
0.40520260,0.78876936,0.25260932,0.01831649,0.00036066,0.14242515,0.19477369,0.00000000,0.08113759,0.31009373
0.41120560,0.83043629,0.26682252,0.01884162,0.00040608,0.14901075,0.20960638,0.00000000,0.08646678,0.32490135
0.41720860,0.87298084,0.28121043,0.01938561,0.00045469,0.15536201,0.22494058,0.00000000,0.09187558,0.34046555
0.42321161,0.91616152,0.29565187,0.01994963,0.00050615,0.16142999,0.24068201,0.00000000,0.09733577,0.35674188
0.42921461,0.95967847,0.31000621,0.02053353,0.00056006,0.16716463,0.25672613,0.00000000,0.10281777,0.37365182
0.43521761,1.00317538,0.32411528,0.02113582,0.00061590,0.17251493,0.27296109,0.00000000,0.10829136,0.39108215
0.44122061,1.04624416,0.33780640,0.02175358,0.00067303,0.17742937,0.28927102,0.00000000,0.11372638,0.40888568
0.44722361,1.08843247,0.35089627,0.02238250,0.00073075,0.18185654,0.30553939,0.00000000,0.11909346,0.42688366
0.45322661,1.12925363,0.36319570,0.02301701,0.00078830,0.18574605,0.32165243,0.00000000,0.12436470,0.44486945
0.45922961,1.16819892,0.37451495,0.02365036,0.00084483,0.18904965,0.33750204,0.00000000,0.12951425,0.46261366
0.46523262,1.20475136,0.38466959,0.02427486,0.00089951,0.19172250,0.35298833,0.00000000,0.13451868,0.47987031
0.47123562,1.23840071,0.39348635,0.02488210,0.00095148,0.19372463,0.36802133,0.00000000,0.13935724,0.49638392
0.47723862,1.26865874,0.40080899,0.02546320,0.00099994,0.19502246,0.38252195,0.00000000,0.14401180,0.51189706
0.48324162,1.29507417,0.40650369,0.02600909,0.00104415,0.19559019,0.39642198,0.00000000,0.14846661,0.52615819
0.48924462,1.31724661,0.41046377,0.02651079,0.00108352,0.19541124,0.40966314,0.00000000,0.15270777,0.53892926
0.49524762,1.33483865,0.41261358,0.02695965,0.00111757,0.19447936,0.42219531,0.00000000,0.15672253,0.54999293
0.50125063,1.34758585,0.41291122,0.02734761,0.00114607,0.19279947,0.43397412,0.00000000,0.16049838,0.55915885
0.50725363,1.35530394,0.41135015,0.02766742,0.00116901,0.19038823,0.44495793,0.00000000,0.16402208,0.56626905
0.51325663,1.35789319,0.40795954,0.02791279,0.00118667,0.18727411,0.45510474,0.00000000,0.16727867,0.57120199
0.51925963,1.35533980,0.40280342,0.02807856,0.00119966,0.18349715,0.46436904,0.00000000,0.17025052,0.57387526
0.52526263,1.34771440,0.39597863,0.02816076,0.00120898,0.17910820,0.47269916,0.00000000,0.17291658,0.57424692
0.53126563,1.33516798,0.38761192,0.02815671,0.00121602,0.17416786,0.48003526,0.00000000,0.17525192,0.57231550
0.53726863,1.31792560,0.37785621,0.02806502,0.00122264,0.16874500,0.48630827,0.00000000,0.17722752,0.56811866
0.54327164,1.29627840,0.36688627,0.02788561,0.00123117,0.16291511,0.49143998,0.00000000,0.17881056,0.56173085
0.54927464,1.27057444,0.35489418,0.02761967,0.00124446,0.15675831,0.49534434,0.00000000,0.17996500,0.55326002
0.55527764,1.24120890,0.34208472,0.02726961,0.00126590,0.15035739,0.49793010,0.00000000,0.18065276,0.54284372
0.56128064,1.20861419,0.32867081,0.02683907,0.00129946,0.14379573,0.49910456,0.00000000,0.18083510,0.53064475
0.56728364,1.17325039,0.31486948,0.02633276,0.00134966,0.13715534,0.49877838,0.00000000,0.18047445,0.51684655
0.57328664,1.13559640,0.30089812,0.02575649,0.00142163,0.13051501,0.49687111,0.00000000,0.17953644,0.50164870
0.57928964,1.09614198,0.28697147,0.02511707,0.00152104,0.12394867,0.49331710,0.00000000,0.17799206,0.48526243
0.58529265,1.05538075,0.27329900,0.02442221,0.00165414,0.11752401,0.48807148,0.00000000,0.17581976,0.46790653
0.59129565,1.01380433,0.26008301,0.02368051,0.00182766,0.11130132,0.48111568,0.00000000,0.17300747,0.44980347
0.59729865,0.97189715,0.24751706,0.02290130,0.00204876,0.10533271,0.47246225,0.00000000,0.16955428,0.43117603
0.60330165,0.93013217,0.23578485,0.02209458,0.00232494,0.09966154,0.46215845,0.00000000,0.16547180,0.41224417
0.60930465,0.88896689,0.22505925,0.02127088,0.00266389,0.09432217,0.45028843,0.00000000,0.16078493,0.39322235
0.61530765,0.84883960,0.21550139,0.02044115,0.00307337,0.08933992,0.43697376,0.00000000,0.15553215,0.37431707
0.62131066,0.81016568,0.20725980,0.01961653,0.00356093,0.08473134,0.42237214,0.00000000,0.14976516,0.35572470
0.62731366,0.77333359,0.20046921,0.01880820,0.00413377,0.08050456,0.40667444,0.00000000,0.14354794,0.33762951
0.63331666,0.73870068,0.19524925,0.01802714,0.00479839,0.07665987,0.39009995,0.00000000,0.13695529,0.32020184
0.63931966,0.70658860,0.19170281,0.01728391,0.00556036,0.07319045,0.37289026,0.00000000,0.13007084,0.30359653
0.64532266,0.67727863,0.18991420,0.01658840,0.00642393,0.07008310,0.35530194,0.00000000,0.12298470,0.28795149
0.65132566,0.65100689,0.18994718,0.01594956,0.00739179,0.06731917,0.33759844,0.00000000,0.11579087,0.27338652
0.65732866,0.62795994,0.19184292,0.01537519,0.00846469,0.06487544,0.32004159,0.00000000,0.10858451,0.26000248
0.66333167,0.60827087,0.19561824,0.01487167,0.00964113,0.06272511,0.30288318,0.00000000,0.10145926,0.24788088
0.66933467,0.59201649,0.20126416,0.01444382,0.01091715,0.06083879,0.28635696,0.00000000,0.09450472,0.23708394
0.67533767,0.57921581,0.20874511,0.01409471,0.01228606,0.05918549,0.27067159,0.00000000,0.08780417,0.22765529
0.68134067,0.56983026,0.21799902,0.01382560,0.01373833,0.05773362,0.25600470,0.00000000,0.08143281,0.21962134
0.68734367,0.56376599,0.22893845,0.01363588,0.01526151,0.05645196,0.24249852,0.00000000,0.07545636,0.21299340
0.69334667,0.56087834,0.24145291,0.01352315,0.01684033,0.05531064,0.23025714,0.00000000,0.06993025,0.20777061
0.69934967,0.56097866,0.25541259,0.01348330,0.01845682,0.05428201,0.21934551,0.00000000,0.06489940,0.20394357
0.70535268,0.56384343,0.27067336,0.01351073,0.02009060,0.05334150,0.20979025,0.00000000,0.06039854,0.20149871
0.71135568,0.56922551,0.28708313,0.01359859,0.02171932,0.05246837,0.20158212,0.00000000,0.05645296,0.20042333
0.71735868,0.57686717,0.30448926,0.01373909,0.02331910,0.05164633,0.19468004,0.00000000,0.05307988,0.20071092
0.72336168,0.58651447,0.32274691,0.01392391,0.02486522,0.05086413,0.18901631,0.00000000,0.05029000,0.20236687
0.72936468,0.59793233,0.34172780,0.01414455,0.02633275,0.05011588,0.18450285,0.00000000,0.04808949,0.20541405
0.73536768,0.61091970,0.36132912,0.01439280,0.02769732,0.04940133,0.18103812,0.00000000,0.04648196,0.20989814
0.74137069,0.62532403,0.38148195,0.01466112,0.02893584,0.04872588,0.17851423,0.00000000,0.04547053,0.21589231
0.74737369,0.64105412,0.40215872,0.01494308,0.03002733,0.04810051,0.17682402,0.00000000,0.04505983,0.22350094
0.75337669,0.65809074,0.42337916,0.01523367,0.03095354,0.04754147,0.17586766,0.00000000,0.04525761,0.23286212
0.75937969,0.67649411,0.44521418,0.01552960,0.03169961,0.04706974,0.17555855,0.00000000,0.04607621,0.24414850
0.76538269,0.69640765,0.46778730,0.01582953,0.03225456,0.04671046,0.17582808,0.00000000,0.04753340,0.25756631
0.77138569,0.71805746,0.49127319,0.01613418,0.03261169,0.04649203,0.17662917,0.00000000,0.04965281,0.27335237
0.77738869,0.74174714,0.51589304,0.01644634,0.03276875,0.04644514,0.17793834,0.00000000,0.05246373,0.29176881
0.78339170,0.76784780,0.54190685,0.01677076,0.03272802,0.04660169,0.17975626,0.00000000,0.05600030,0.31309560
0.78939470,0.79678339,0.56960251,0.01711398,0.03249612,0.04699355,0.18210671,0.00000000,0.06030011,0.33762078
0.79539770,0.82901149,0.59928200,0.01748398,0.03208375,0.04765127,0.18503406,0.00000000,0.06540213,0.36562865
0.80140070,0.86500035,0.63124516,0.01788980,0.03150525,0.04860277,0.18859933,0.00000000,0.07134426,0.39738619
0.80740370,0.90520269,0.66577165,0.01834101,0.03077793,0.04987199,0.19287508,0.00000000,0.07816024,0.43312799
0.81340670,0.95002746,0.70310172,0.01884721,0.02992148,0.05147759,0.19793936,0.00000000,0.08587641,0.47304031
0.81940970,0.99981061,0.74341676,0.01941742,0.02895714,0.05343179,0.20386896,0.00000000,0.09450818,0.51724475
0.82541271,1.05478614,0.78682053,0.02005946,0.02790698,0.05573926,0.21073235,0.00000000,0.10405648,0.56578232
0.83141571,1.11505887,0.83332193,0.02077940,0.02679308,0.05839619,0.21858265,0.00000000,0.11450443,0.61859855
0.83741871,1.18058025,0.88282047,0.02158099,0.02563683,0.06138964,0.22745097,0.00000000,0.12581429,0.67553048
0.84342171,1.25112847,0.93509504,0.02246518,0.02445827,0.06469708,0.23734039,0.00000000,0.13792495,0.73629623
0.84942471,1.32629419,0.98979693,0.02342978,0.02327553,0.06828617,0.24822106,0.00000000,0.15075011,0.80048788
0.85542771,1.40547282,1.04644767,0.02446915,0.02210445,0.07211498,0.26002654,0.00000000,0.16417734,0.86756832
0.86143072,1.48786411,1.10444196,0.02557409,0.02095823,0.07613240,0.27265161,0.00000000,0.17806807,0.93687252
0.86743372,1.57247958,1.16305603,0.02673189,0.01984732,0.08027891,0.28595187,0.00000000,0.19225873,1.00761368
0.87343672,1.65815791,1.22146126,0.02792641,0.01877938,0.08448772,0.29974495,0.00000000,0.20656289,1.07889425
0.87943972,1.74358806,1.27874273,0.02913847,0.01775940,0.08868617,0.31381357,0.00000000,0.22077460,1.14972194
0.88544272,1.82733966,1.33392223,0.03034627,0.01678990,0.09279739,0.32791028,0.00000000,0.23467270,1.21903035
0.89144572,1.90789964,1.38598489,0.03152596,0.01587123,0.09674219,0.34176362,0.00000000,0.24802610,1.28570372
0.89744872,1.98371399,1.43390847,0.03265234,0.01500194,0.10044121,0.35508575,0.00000000,0.26059979,1.34860509
0.90345173,2.05323305,1.47669423,0.03369963,0.01417916,0.10381702,0.36758091,0.00000000,0.27216141,1.40660699
0.90945473,2.11495875,1.51339814,0.03464227,0.01339903,0.10679643,0.37895471,0.00000000,0.28248806,1.45862348
0.91545773,2.16749188,1.54316126,0.03545575,0.01265709,0.10931261,0.38892356,0.00000000,0.29137321,1.50364240
0.92146073,2.20957757,1.56523794,0.03611746,0.01194864,0.11130727,0.39722416,0.00000000,0.29863324,1.54075662
0.92746373,2.24014708,1.57902085,0.03660743,0.01126909,0.11273247,0.40362233,0.00000000,0.30411353,1.56919289
0.93346673,2.25835419,1.58406170,0.03690904,0.01061422,0.11355230,0.40792111,0.00000000,0.30769359,1.58833723
0.93946973,2.26360482,1.58008689,0.03700958,0.00998036,0.11374422,0.40996755,0.00000000,0.30929128,1.59775571
0.94547274,2.25557841,1.56700742,0.03690072,0.00936461,0.11329997,0.40965806,0.00000000,0.30886569,1.59720970
0.95147574,2.23424051,1.54492274,0.03657878,0.00876481,0.11222612,0.40694201,0.00000000,0.30641866,1.58666502
0.95747874,2.19984578,1.51411846,0.03604489,0.00817965,0.11054421,0.40182353,0.00000000,0.30199490,1.56629448
0.96348174,2.15293167,1.47505799,0.03530494,0.00760859,0.10829040,0.39436137,0.00000000,0.29568064,1.53647374
0.96948474,2.09430278,1.42836865,0.03436936,0.00705180,0.10551469,0.38466690,0.00000000,0.28760092,1.49777076
0.97548774,2.02500696,1.37482273,0.03325282,0.00651006,0.10227982,0.37290035,0.00000000,0.27791563,1.45092908
0.98149075,1.94630394,1.31531462,0.03197371,0.00598460,0.09865969,0.35926548,0.00000000,0.26681452,1.39684590
0.98749375,1.85962813,1.25083461,0.03055356,0.00547701,0.09473760,0.34400297,0.00000000,0.25451135,1.33654571
0.99349675,1.76654684,1.18244086,0.02901634,0.00498906,0.09060410,0.32738277,0.00000000,0.24123747,1.27115064
0.99949975,1.66871596,1.11123025,0.02738774,0.00452259,0.08635481,0.30969576,0.00000000,0.22723518,1.20184876
1.00550275,1.56783452,1.03830960,0.02569440,0.00407940,0.08208798,0.29124512,0.00000000,0.21275093,1.12986148
1.01150575,1.46559999,0.96476802,0.02396316,0.00366111,0.07790215,0.27233770,0.00000000,0.19802889,1.05641138
1.01750875,1.36366584,0.89165141,0.02222031,0.00326914,0.07389374,0.25327572,0.00000000,0.18330489,0.98269149
1.02351176,1.26360262,0.81993994,0.02049097,0.00290462,0.07015476,0.23434913,0.00000000,0.16880112,0.90983713
1.02951476,1.16686384,0.75052899,0.01879848,0.00256833,0.06677069,0.21582878,0.00000000,0.15472152,0.83890110
1.03551776,1.07475730,0.68421410,0.01716392,0.00226076,0.06381856,0.19796070,0.00000000,0.14124826,0.77083286
1.04152076,0.98842265,0.62167999,0.01560573,0.00198206,0.06136521,0.18096156,0.00000000,0.12853902,0.70646211
1.04752376,0.90881512,0.56349374,0.01413943,0.00173208,0.05946589,0.16501530,0.00000000,0.11672536,0.64648700
1.05352676,0.83669570,0.51010202,0.01277749,0.00151039,0.05816314,0.15027106,0.00000000,0.10591199,0.59146697
1.05952976,0.77262737,0.46183192,0.01152928,0.00131636,0.05748596,0.13684237,0.00000000,0.09617691,0.54182005
1.06553277,0.71697689,0.41889513,0.01040109,0.00114916,0.05744933,0.12480728,0.00000000,0.08757226,0.49782425
1.07153577,0.66992164,0.38139481,0.00939628,0.00100783,0.05805408,0.11420969,0.00000000,0.08012589,0.45962268
1.07753877,0.63146074,0.34933465,0.00851548,0.00089132,0.05928708,0.10506131,0.00000000,0.07384329,0.42723175
1.08354177,0.60142963,0.32262957,0.00775688,0.00079854,0.06112177,0.09734446,0.00000000,0.06870999,0.40055197
1.08954477,0.57951736,0.30111741,0.00711648,0.00072838,0.06351899,0.09101525,0.00000000,0.06469407,0.37938064
1.09554777,0.56528590,0.28457112,0.00658847,0.00067973,0.06642822,0.08600716,0.00000000,0.06174882,0.36342604
1.10155078,0.55819050,0.27271096,0.00616552,0.00065153,0.06978894,0.08223477,0.00000000,0.05981531,0.35232230
1.10755378,0.55760069,0.26521632,0.00583914,0.00064272,0.07353246,0.07959758,0.00000000,0.05882487,0.34564468
1.11355678,0.56282117,0.26173683,0.00560003,0.00065227,0.07758377,0.07798367,0.00000000,0.05870138,0.34292469
1.11955978,0.57311217,0.26190248,0.00543832,0.00067920,0.08186372,0.07727327,0.00000000,0.05936332,0.34366475
1.12556278,0.58770879,0.26533266,0.00534392,0.00072249,0.08629122,0.07734202,0.00000000,0.06072555,0.34735203
1.13156578,0.60583906,0.27164398,0.00530669,0.00078111,0.09078553,0.07806398,0.00000000,0.06270080,0.35347131
1.13756878,0.62674046,0.28045689,0.00531673,0.00085396,0.09526858,0.07931420,0.00000000,0.06520091,0.36151656
1.14357179,0.64967459,0.29140113,0.00536451,0.00093989,0.09966709,0.08097106,0.00000000,0.06813788,0.37100131
1.14957479,0.67394011,0.30412013,0.00544102,0.00103761,0.10391468,0.08291814,0.00000000,0.07142465,0.38146757
