energy_ev,total_up,Au_p_up,Au_d_up,C_s_up,C_p_up,Ni_p_up,Ni_d_up,Se_s_up,Se_p_up
-0.11705853,8.74087010,2.43052711,1.16499443,0.23750398,1.31033208,1.60508306,1.41380711,0.22300855,3.90348095
-0.11105553,8.56695994,2.39618536,1.13921418,0.22236755,1.30321748,1.55447841,1.38919571,0.22302731,3.79052011
-0.10505253,8.39484511,2.36393856,1.11423671,0.20840784,1.29603945,1.50246680,1.36648722,0.22310433,3.67338280
-0.09904952,8.22564472,2.33384839,1.09029749,0.19575590,1.28864286,1.44952556,1.34567015,0.22316439,3.55342392
-0.09304652,8.06016992,2.30589085,1.06757070,0.18450409,1.28086346,1.39608681,1.32665846,0.22313249,3.43192304
-0.08704352,7.89893340,2.27995963,1.04616890,0.17470638,1.27253540,1.34253328,1.30929935,0.22293671,3.31006163
-0.08104052,7.74216912,2.25587165,1.02614439,0.16637973,1.26349856,1.28919624,1.29338339,0.22251064,3.18890508
-0.07503752,7.58986078,2.23337485,1.00749212,0.15950628,1.25360549,1.23635546,1.27865650,0.22179566,3.06938995
-0.06903452,7.44177713,2.21215780,0.99015389,0.15403633,1.24272766,1.18424088,1.26483310,0.22074255,2.95231626
-0.06303152,7.29751207,2.19186111,0.97402378,0.14989188,1.23076086,1.13303586,1.25160985,0.21931281,2.83834481
-0.05702851,7.15652732,2.17209004,0.95895454,0.14697063,1.21762934,1.08288149,1.23867927,0.21747937,2.72799886
-0.05102551,7.01819531,2.15242799,0.94476465,0.14515022,1.20328874,1.03388184,1.22574247,0.21522681,2.62166975
-0.04502251,6.88184032,2.13245029,0.93124601,0.14429267,1.18772748,0.98610955,1.21252058,0.21255111,2.51962555
-0.03901951,6.74677592,2.11173780,0.91817188,0.14424885,1.17096667,0.93961165,1.19876418,0.20945892,2.42202204
-0.03301651,6.61233718,2.08988982,0.90530485,0.14486281,1.15305837,0.89441514,1.18426046,0.20596654,2.32891522
-0.02701351,6.47790654,2.06653561,0.89240481,0.14597599,1.13408249,0.85053215,1.16883794,0.20209847,2.24027449
-0.02101051,6.34293272,2.04134442,0.87923646,0.14743111,1.11414224,0.80796454,1.15236850,0.19788584,2.15599592
-0.01500750,6.20694249,2.01403329,0.86557631,0.14907580,1.09335846,0.76670767,1.13476702,0.19336470,2.07591501
-0.00900450,6.06954554,1.98437275,0.85121907,0.15076568,1.07186310,0.72675343,1.11598874,0.18857418,1.99981849
-0.00300150,5.93043320,1.95218998,0.83598304,0.15236722,1.04979212,0.68809237,1.09602471,0.18355482,1.92745495
0.00300150,5.78937205,1.91736972,0.81971465,0.15375988,1.02727824,0.65071514,1.07489588,0.17834693,1.85854413
0.00900450,5.64619377,1.87985295,0.80229184,0.15483796,1.00444391,0.61461317,1.05264622,0.17298919,1.79278490
0.01500750,5.50078261,1.83963359,0.78362641,0.15551179,0.98139488,0.57977881,1.02933548,0.16751744,1.72986210
0.02101051,5.35306219,1.79675371,0.76366519,0.15570853,0.95821475,0.54620501,1.00503217,0.16196379,1.66945231
0.02701351,5.20298284,1.75129760,0.74239009,0.15537242,0.93496086,0.51388474,0.97980719,0.15635603,1.61122896
0.03301651,5.05051099,1.70338518,0.71981723,0.15446462,0.91166168,0.48281023,0.95372843,0.15071725,1.55486702
0.03901951,4.89562156,1.65316527,0.69599499,0.15296259,0.88831603,0.45297219,0.92685687,0.14506589,1.50004744
0.04502251,4.73829407,1.60080916,0.67100141,0.15085923,0.86489407,0.42435912,0.89924415,0.13941592,1.44646165
0.05102551,4.57851289,1.54650480,0.64494084,0.14816156,0.84134008,0.39695680,0.87093179,0.13377736,1.39381620
0.05702851,4.41627155,1.49045200,0.61794018,0.14488935,0.81757691,0.37074791,0.84195198,0.12815689,1.34183767
0.06303152,4.25158076,1.43285870,0.59014477,0.14107343,0.79351184,0.34571204,0.81232972,0.12255863,1.29027770
0.06903452,4.08447943,1.37393852,0.56171420,0.13675401,0.76904352,0.32182577,0.78208620,0.11698504,1.23891819
0.07503752,3.91504769,1.31390936,0.53281804,0.13197894,0.74406964,0.29906310,0.75124283,0.11143776,1.18757629
0.08104052,3.74342079,1.25299310,0.50363182,0.12680196,0.71849480,0.27739597,0.71982576,0.10591848,1.13610912
0.08704352,3.56980260,1.19141601,0.47433319,0.12128102,0.69223824,0.25679496,0.68787045,0.10042968,1.08441778
0.09304652,3.39447745,1.12940966,0.44509847,0.11547679,0.66524088,0.23722998,0.65542579,0.09497535,1.03245049
0.09904952,3.21781924,1.06721201,0.41609953,0.10945116,0.63747134,0.21867106,0.62255763,0.08956141,0.98020450
0.10505253,3.04029686,1.00506834,0.38750117,0.10326601,0.60893058,0.20108892,0.58935124,0.08419613,0.92772663
0.11105553,2.86247519,0.94323182,0.35945886,0.09698206,0.57965494,0.18445562,0.55591267,0.07889019,0.87511227
0.11705853,2.68501145,0.88196334,0.33211695,0.09065793,0.54971731,0.16874495,0.52236888,0.07365673,0.82250283
0.12306153,2.50864680,0.82153074,0.30560726,0.08434931,0.51922664,0.15393268,0.48886647,0.06851110,0.77008162
0.12906453,2.33419360,0.76220704,0.28004803,0.07810829,0.48832557,0.13999667,0.45556943,0.06347053,0.71806832
0.13506753,2.16251891,0.70426809,0.25554324,0.07198286,0.45718664,0.12691680,0.42265568,0.05855368,0.66671241
0.14107054,1.99452525,0.64798943,0.23218221,0.06601643,0.42600706,0.11467481,0.39031299,0.05378003,0.61628568
0.14707354,1.83112962,0.59364282,0.21003952,0.06024761,0.39500264,0.10325395,0.35873430,0.04916931,0.56707433
0.15307654,1.67324213,0.54149258,0.18917514,0.05470994,0.36440106,0.09263871,0.32811288,0.04474087,0.51937101
0.15907954,1.52174549,0.49179198,0.16963489,0.04943185,0.33443496,0.08281438,0.29863764,0.04051308,0.47346728
0.16508254,1.37747641,0.44478015,0.15145104,0.04443661,0.30533520,0.07376674,0.27048880,0.03650275,0.42964677
0.17108554,1.24121014,0.40067957,0.13464322,0.03974243,0.27732472,0.06548180,0.24383422,0.03272473,0.38817947
0.17708854,1.11364900,0.35969455,0.11921951,0.03536264,0.25061314,0.05794561,0.21882661,0.02919153,0.34931740
0.18309155,0.99541523,0.32201070,0.10517770,0.03130588,0.22539253,0.05114416,0.19560176,0.02591310,0.31329180
0.18909455,0.88704871,0.28779558,0.09250678,0.02757648,0.20183433,0.04506351,0.17427772,0.02289673,0.28031196
0.19509755,0.78900934,0.25720043,0.08118852,0.02417479,0.18008760,0.03968996,0.15495517,0.02014707,0.25056559
0.20110055,0.70168374,0.23036290,0.07119918,0.02109767,0.16027855,0.03501033,0.13771866,0.01766633,0.22422074
0.20710355,0.62539559,0.20741066,0.06251128,0.01833895,0.14251121,0.03101240,0.12263871,0.01545450,0.20142883
0.21310655,0.56041878,0.18846536,0.05509530,0.01588998,0.12686913,0.02768533,0.10977455,0.01350970,0.18232865
0.21910955,0.50699217,0.17364690,0.04892139,0.01374019,0.11341794,0.02502012,0.09917729,0.01182863,0.16705081
0.22511256,0.46533476,0.16307738,0.04396084,0.01187759,0.10220827,0.02301007,0.09089309,0.01040696,0.15572236
0.23111556,0.43566002,0.15688435,0.04018741,0.01028941,0.09327912,0.02165108,0.08496636,0.00923983,0.14847091
0.23711856,0.41818805,0.15520310,0.03757831,0.00896253,0.08666105,0.02094188,0.08144242,0.00832225,0.14542806
0.24312156,0.41315432,0.15817730,0.03611484,0.00788403,0.08237912,0.02088408,0.08036952,0.00764952,0.14673149
0.24912456,0.42081409,0.16595800,0.03578266,0.00704158,0.08045520,0.02148198,0.08179997,0.00721753,0.15252551
0.25512756,0.44144152,0.17870043,0.03657159,0.00642383,0.08090960,0.02274221,0.08579016,0.00702301,0.16295968
0.26113057,0.47532313,0.19655869,0.03847496,0.00602074,0.08376168,0.02467302,0.09239943,0.00706363,0.17818541
0.26713357,0.52274512,0.21967818,0.04148854,0.00582378,0.08902947,0.02728351,0.10168766,0.00733807,0.19835045
0.27313657,0.58397503,0.24818594,0.04560905,0.00582615,0.09672827,0.03058243,0.11371162,0.00784589,0.22359122
0.27913957,0.65923796,0.28217915,0.05083232,0.00602283,0.10686823,0.03457704,0.12852016,0.00858731,0.25402343
0.28514257,0.74868851,0.32171229,0.05715118,0.00641070,0.11945101,0.03927162,0.14614851,0.00956295,0.28973119
0.29114557,0.85237961,0.36678345,0.06455320,0.00698851,0.13446580,0.04466611,0.16661179,0.01077340,0.33075502
0.29714857,0.97022981,0.41732053,0.07301841,0.00775685,0.15188486,0.05075468,0.18989815,0.01221875,0.37707966
0.30315158,1.10199114,0.47316815,0.08251713,0.00871812,0.17165893,0.05752446,0.21596191,0.01389809,0.42862205
0.30915458,1.24721932,0.53407614,0.09300806,0.00987643,0.19371278,0.06495445,0.24471707,0.01580901,0.48522058
0.31515758,1.40524880,0.59969049,0.10443677,0.01123756,0.21794135,0.07301473,0.27603170,0.01794707,0.54662614
0.32116058,1.57517455,0.66954764,0.11673483,0.01280884,0.24420678,0.08166609,0.30972359,0.02030535,0.61249600
0.32716358,1.75584266,0.74307292,0.12981952,0.01459912,0.27233665,0.09086005,0.34555765,0.02287410,0.68239110
0.33316658,1.94585149,0.81958377,0.14359437,0.01661867,0.30212376,0.10053936,0.38324537,0.02564050,0.75577741
0.33916958,2.14356446,0.89829819,0.15795055,0.01887909,0.33332772,0.11063904,0.42244660,0.02858853,0.83203181
0.34517259,2.34713527,0.97834857,0.17276910,0.02139327,0.36567834,0.12108791,0.46277392,0.03169904,0.91045269
0.35117559,2.55454554,1.05880098,0.18792395,0.02417522,0.39888112,0.13181046,0.50379962,0.03495000,0.99027521
0.35717859,2.76365417,1.13867926,0.20328566,0.02723989,0.43262445,0.14272924,0.54506507,0.03831688,1.07069103
0.36318159,2.97225685,1.21699352,0.21872577,0.03060298,0.46658860,0.15376733,0.58609249,0.04177325,1.15087172
0.36918459,3.17815373,1.29277167,0.23412149,0.03428058,0.50045599,0.16485104,0.62639844,0.04529149,1.22999518
0.37518759,3.37922221,1.36509306,0.24936055,0.03828875,0.53392240,0.17591251,0.66550877,0.04884365,1.30727381
0.38119060,3.57349158,1.43312240,0.26434592,0.04264298,0.56670849,0.18689211,0.70297418,0.05240240,1.38198317
0.38719360,3.75921572,1.49614254,0.27900014,0.04735754,0.59857113,0.19774046,0.73838575,0.05594190,1.45348969
0.39319660,3.93493998,1.55358427,0.29326903,0.05244467,0.62931376,0.20841992,0.77138972,0.05943881,1.52127592
0.39919960,4.09955846,1.60505151,0.30712437,0.05791374,0.65879520,0.21890548,0.80170060,0.06287313,1.58496186
0.40520260,4.25235818,1.65034046,0.32056554,0.06377030,0.68693623,0.22918483,0.82911204,0.06622885,1.64432103
0.41120560,4.39304723,1.68945131,0.33361987,0.07001509,0.71372347,0.23925770,0.85350473,0.06949457,1.69929025
0.41720860,4.52176484,1.72259165,0.34634153,0.07664316,0.73921003,0.24913441,0.87485085,0.07266378,1.74997223
0.42321161,4.63907216,1.75017111,0.35880918,0.08364294,0.76351276,0.25883374,0.89321483,0.07573491,1.79663066
0.42921461,4.74592367,1.77278706,0.37112216,0.09099563,0.78680603,0.26838011,0.90875018,0.07871120,1.83967772
0.43521761,4.84362026,1.79120193,0.38339569,0.09867473,0.80931204,0.27780049,0.92169260,0.08160023,1.87965443
0.44122061,4.93374610,1.80631291,0.39575511,0.10664588,0.83128820,0.28712087,0.93234960,0.08441331,1.91720483
0.44722361,5.01809244,1.81911550,0.40832950,0.11486710,0.85301194,0.29636296,0.94108716,0.08716459,1.95304494
0.45322661,5.09857215,1.83066248,0.42124508,0.12328939,0.87476385,0.30554091,0.94831414,0.08987015,1.98792835
0.45922961,5.17712953,1.84202041,0.43461881,0.13185780,0.89680979,0.31465869,0.95446508,0.09254696,2.02260996
0.46523262,5.25565022,1.85422568,0.44855230,0.14051286,0.91938324,0.32370801,0.95998251,0.09521182,2.05780984
0.47123562,5.33587569,1.86824232,0.46312677,0.14919246,0.94266853,0.33266718,0.96529932,0.09788046,2.09417909
0.47723862,5.41932701,1.88492359,0.47839890,0.15783398,0.96678633,0.34150088,0.97082237,0.10056671,2.13226934
0.48324162,5.50724138,1.90497928,0.49439820,0.16637670,0.99178185,0.35016098,0.97691776,0.10328189,2.17250751
0.48924462,5.60052448,1.92895007,0.51112567,0.17476424,1.01761693,0.35858830,0.98389868,0.10603441,2.21517686
0.49524762,5.69972045,1.95719010,0.52855405,0.18294701,1.04416622,0.36671528,0.99201598,0.10882969,2.26040523
0.50125063,5.80500009,1.98985832,0.54662938,0.19088442,1.07121794,0.37446940,1.00145191,0.11167023,2.30816065
0.50725363,5.91616697,2.02691865,0.56527378,0.19854675,1.09847919,0.38177709,1.01231697,0.11455599,2.35825434
0.51325663,6.03267964,2.06814848,0.58438922,0.20591649,1.12558563,0.38856784,1.02464969,0.11748492,2.41035032
0.51925963,6.15368764,2.11315465,0.60386190,0.21298906,1.15211493,0.39477830,1.03841914,0.12045365,2.46398090
0.52526263,6.27807779,2.16139551,0.62356687,0.21977279,1.17760340,0.40035609,1.05352958,0.12345815,2.51856667
0.53126563,6.40452726,2.21220750,0.64337264,0.22628809,1.20156477,0.40526285,1.06982676,0.12649445,2.57343951
0.53726863,6.53155924,2.26483445,0.66314520,0.23256583,1.22351010,0.40947661,1.08710534,0.12955924,2.62786725
0.54327164,6.65759776,2.31845774,0.68275145,0.23864496,1.24296776,0.41299300,1.10511678,0.13265024,2.68107833
0.54927464,6.78101796,2.37222566,0.70206152,0.24456946,1.25950238,0.41582534,1.12357732,0.13576635,2.73228515
0.55527764,6.90018953,2.42528025,0.72095006,0.25038476,1.27273159,0.41800360,1.14217545,0.13890758,2.78070505
0.56128064,7.01351112,2.47678055,0.73929630,0.25613380,1.28234004,0.41957216,1.16057883,0.14207457,2.82557799
0.56728364,7.11943507,2.52592132,0.75698314,0.26185303,1.28808961,0.42058660,1.17844028,0.14526796,2.86618055
0.57328664,7.21648255,2.57194674,0.77389524,0.26756846,1.28982573,0.42110970,1.19540308,0.14848739,2.90183611
0.57928964,7.30324996,2.61415908,0.78991655,0.27329205,1.28747949,0.42120683,1.21110541,0.15173039,2.93192142
0.58529265,7.37840851,2.65192283,0.80492746,0.27901880,1.28106568,0.42094115,1.22518444,0.15499111,2.95587014
0.59129565,7.44069927,2.68466484,0.81880210,0.28472448,1.27067711,0.42036887,1.23728017,0.15825908,2.97317403
0.59729865,7.48892634,2.71187160,0.83140596,0.29036443,1.25647581,0.41953483,1.24703936,0.16151804,2.98338271
0.60330165,7.52195090,2.73308476,0.84259446,0.29587338,1.23868185,0.41846885,1.25411989,0.16474497,2.98610296
0.60930465,7.53868869,2.74789609,0.85221242,0.30116640,1.21756057,0.41718290,1.25819568,0.16790944,2.98099829
0.61530765,7.53811293,2.75594309,0.86009502,0.30614101,1.19340926,0.41566947,1.25896251,0.17097332,2.96778962
0.62131066,7.51926425,2.75690619,0.86607010,0.31068026,1.16654397,0.41390112,1.25614444,0.17389094,2.94625762
0.62731366,7.48126818,2.75050841,0.86996199,0.31465680,1.13728747,0.41183129,1.24950108,0.17660977,2.91624674
0.63331666,7.42336032,2.73651776,0.87159660,0.31793764,1.10595884,0.40939645,1.23883525,0.17907155,2.87767123
0.63931966,7.34491791,2.71475278,0.87080780,0.32038942,1.07286541,0.40651925,1.22400078,0.18121391,2.83052254
0.64532266,7.24549647,2.68509078,0.86744458,0.32188388,1.03829711,0.40311274,1.20491000,0.18297240,2.77487777
0.65132566,7.12486903,2.64747847,0.86137873,0.32230343,1.00252362,0.39908525,1.18154056,0.18428286,2.71090839
0.65732866,6.98306541,2.60194407,0.85251260,0.32154625,0.96579407,0.39434576,1.15394091,0.18508403,2.63888834
0.66333167,6.82040865,2.54861012,0.84078646,0.31953103,0.92833904,0.38880946,1.12223419,0.18532029,2.55920071
0.66933467,6.63754590,2.48770579,0.82618514,0.31620083,0.89037461,0.38240317,1.08661996,0.18494433,2.47234205
0.67533767,6.43547116,2.41957772,0.80874341,0.31152604,0.85210779,0.37507038,1.04737369,0.18391973,2.37892378
0.68134067,6.21553784,2.34469834,0.78854993,0.30550637,0.81374285,0.36677569,1.00484367,0.18222330,2.27966992
0.68734367,5.97945963,2.26367085,0.76574936,0.29817156,0.77548799,0.35750836,0.95944548,0.17984696,2.17541103
0.69334667,5.72929892,2.17723006,0.74054258,0.28958109,0.73756166,0.34728490,0.91165405,0.17679917,2.06707420
0.69934967,5.46744261,2.08623888,0.71318505,0.27982279,0.70019815,0.33615057,0.86199365,0.17310590,1.95566924
0.70535268,5.19656597,1.99168004,0.68398302,0.26901034,0.66365186,0.32417969,0.81102613,0.16881088,1.84227162
0.71135568,4.91958580,1.89464331,0.65328819,0.25728009,0.62820010,0.31147490,0.75933800,0.16397528,1.72800267
0.71735868,4.63960453,1.79630836,0.62149062,0.24478702,0.59414392,0.29816530,0.70752671,0.15867682,1.61400787
0.72336168,4.35984759,1.69792398,0.58901039,0.23170032,0.56180706,0.28440362,0.65618691,0.15300822,1.50143408
0.72936468,4.08359612,1.60078415,0.55628826,0.21819860,0.53153297,0.27036259,0.60589698,0.14707517,1.39140668
0.73536768,3.81411771,1.50620182,0.52377566,0.20446504,0.50367976,0.25623065,0.55720654,0.14099382,1.28500737
0.74137069,3.55459739,1.41548124,0.49192439,0.19068260,0.47861360,0.24220710,0.51062523,0.13488782,1.18325361
0.74737369,3.30807112,1.32988977,0.46117628,0.17702947,0.45670041,0.22849707,0.46661317,0.12888521,1.08708020
0.75337669,3.07736360,1.25062981,0.43195322,0.16367499,0.43829651,0.21530621,0.42557320,0.12311496,0.99732375
0.75937969,2.86503222,1.17881186,0.40464781,0.15077596,0.42373822,0.20283555,0.38784521,0.11770355,0.91471021
0.76538269,2.67331821,1.11542929,0.37961474,0.13847368,0.41333101,0.19127647,0.35370241,0.11277146,0.83984591
0.77138569,2.50410612,1.06133546,0.35716338,0.12689152,0.40733857,0.18080607,0.32334955,0.10842988,0.77321200
0.77738869,2.35889218,1.01722385,0.33755136,0.11613327,0.40597207,0.17158300,0.29692298,0.10477753,0.71516236
0.78339170,2.23876212,0.98361160,0.32097968,0.10628201,0.40938027,0.16374387,0.27449230,0.10189787,0.66592485
0.78939470,2.14437855,0.96082699,0.30758906,0.09739978,0.41764068,0.15740030,0.25606339,0.09985660,0.62560564
0.79539770,2.07597817,0.94900120,0.29745789,0.08952772,0.43075246,0.15263675,0.24158274,0.09869975,0.59419631
0.80140070,2.03337868,0.94806465,0.29060165,0.08268677,0.44863120,0.14950916,0.23094257,0.09845215,0.57158360
0.80740370,2.01599540,0.95774833,0.28697393,0.07687892,0.47110616,0.14804442,0.22398692,0.09911662,0.55756128
0.81340670,2.02286739,0.97759019,0.28646894,0.07208874,0.49792023,0.14824074,0.22051812,0.10067366,0.55184410
0.81940970,2.05269278,1.00694686,0.28892560,0.06828533,0.52873285,0.15006884,0.22030392,0.10308194,0.55408316
0.82541271,2.10387281,1.04501059,0.29413310,0.06542450,0.56312602,0.15347408,0.22308477,0.10627932,0.56388269
0.83141571,2.17456394,1.09083122,0.30183780,0.06345114,0.60061353,0.15837941,0.22858134,0.11018458,0.58081762
0.83741871,2.26273690,1.14334309,0.31175141,0.06230170,0.64065313,0.16468902,0.23650223,0.11469988,0.60445157
0.84342171,2.36624151,1.20139596,0.32356022,0.06190678,0.68266151,0.17229267,0.24655153,0.11971360,0.63435476
0.84942471,2.48287533,1.26378953,0.33693516,0.06219365,0.72603156,0.18107060,0.25843627,0.12510388,0.67012124
0.85542771,2.61045412,1.32931020,0.35154231,0.06308874,0.77015137,0.19089862,0.27187359,0.13074241,0.71138476
0.86143072,2.74688156,1.39676901,0.36705367,0.06451997,0.81442411,0.20165354,0.28659739,0.13649860,0.75783247
0.86743372,2.89021534,1.46503932,0.38315765,0.06641893,0.85828803,0.21321829,0.30236423,0.14224376,0.80921581
0.87343672,3.03872668,1.53309239,0.39956892,0.06872274,0.90123552,0.22548683,0.31895840,0.14785533,0.86535768
0.87943972,3.19095008,1.60002952,0.41603720,0.07137560,0.94283025,0.23836833,0.33619569,0.15322082,0.92615519
0.88544272,3.34572047,1.66510885,0.43235451,0.07433001,0.98272150,0.25179052,0.35392587,0.15824144,0.99157733
0.89144572,3.50219507,1.72776543,0.44836056,0.07754752,1.02065465,0.26570185,0.37203353,0.16283505,1.06165717
0.89744872,3.65985800,1.78762325,0.46394588,0.08099908,1.05647720,0.28007239,0.39043715,0.16693853,1.13647824
0.90345173,3.81850628,1.84449820,0.47905250,0.08466482,1.09013979,0.29489318,0.40908644,0.17050924,1.21615537
0.90945473,3.97821701,1.89839167,0.49367211,0.08853354,1.12169189,0.31017407,0.42795779,0.17352559,1.30081015
0.91545773,4.13929631,1.94947438,0.50784157,0.09260157,1.15127227,0.32594003,0.44704814,0.17598667,1.39054211
0.92146073,4.30221203,1.99806135,0.52163604,0.09687136,1.17909456,0.34222602,0.46636729,0.17791094,1.48539650
0.92746373,4.46751314,2.04457880,0.53515998,0.10134972,1.20542860,0.35907068,0.48592924,0.17933397,1.58533048
0.93346673,4.63573988,2.08952466,0.54853642,0.10604580,1.23057844,0.37650903,0.50574273,0.18030552,1.69017929
0.93946973,4.80732941,2.13342466,0.56189515,0.11096899,1.25485829,0.39456473,0.52580177,0.18088588,1.79962463
0.94547274,4.98252264,2.17678650,0.57536028,0.11612679,1.27856774,0.41324221,0.54607647,0.18114184,1.91316726
0.95147574,5.16127780,2.22005445,0.58903812,0.12152282,1.30196758,0.43251915,0.56650496,0.18114244,2.03010596
0.95747874,5.34319649,2.26356732,0.60300581,0.12715506,1.32525797,0.45233993,0.58698689,0.18095468,2.14952476
0.96348174,5.52746758,2.30752213,0.61730161,0.13301445,1.34855993,0.47261041,0.60737897,0.18063958,2.27029007
0.96948474,5.71283312,2.35194584,0.63191734,0.13908394,1.37190172,0.49319452,0.62749307,0.18024861,2.39105882
0.97548774,5.89757981,2.39667702,0.64679350,0.14533805,1.39521072,0.51391298,0.64709710,0.17982087,2.51029826
0.98149075,6.07955769,2.44135875,0.66181744,0.15174297,1.41831155,0.53454439,0.66591873,0.17938098,2.62631723
0.98749375,6.25622640,2.48544335,0.67682465,0.15825722,1.44093058,0.55482876,0.68365201,0.17893806,2.73730835
0.99349675,6.42472766,2.52820903,0.69160334,0.16483283,1.46270669,0.57447356,0.69996659,0.17848553,2.84139949
0.99949975,6.58198082,2.56878761,0.70590192,0.17141688,1.48320762,0.59316184,0.71451915,0.17800198,2.93671261
1.00550275,6.72479709,2.60620186,0.71943916,0.17795351,1.50195120,0.61056242,0.72696647,0.17745296,3.02142733
1.01150575,6.85000665,2.63941059,0.73191628,0.18438606,1.51842993,0.62634146,0.73697944,0.17679351,3.09384615
1.01750875,6.95459210,2.66735891,0.74303063,0.19065931,1.53213793,0.64017487,0.74425742,0.17597139,3.15245835
1.02351176,7.03582113,2.68903098,0.75248981,0.19672170,1.54259832,0.65176113,0.74854185,0.17493076,3.19599905
1.02951476,7.09137141,2.70350222,0.76002588,0.20252736,1.54938986,0.66083368,0.74962877,0.17361603,3.22350064
1.03551776,7.11944092,2.70998838,0.76540852,0.20803783,1.55217113,0.66717228,0.74737915,0.17197583,3.23433381
1.04152076,7.11883818,2.70788861,0.76845673,0.21322338,1.55070114,0.67061297,0.74172674,0.16996668,3.22823600
1.04752376,7.08904742,2.69682047,0.76904832,0.21806397,1.54485529,0.67105574,0.73268290,0.16755631,3.20532593
1.05352676,7.03026600,2.67664510,0.76712683,0.22254963,1.53463595,0.66846996,0.72033817,0.16472640,3.16610349
1.05952976,6.94341222,2.64748149,0.76270549,0.22668042,1.52017728,0.66289705,0.70486055,0.16147459,3.11143507
1.06553277,6.83010392,2.60970929,0.75586821,0.23046597,1.50174424,0.65445032,0.68649056,0.15781577,3.04252540
1.07153577,6.69260958,2.56396046,0.74676762,0.23392463,1.47972605,0.64331221,0.66553350,0.15378241,2.96087730
1.07753877,6.53377520,2.51110040,0.73562031,0.23708229,1.45462472,0.62972887,0.64234923,0.14942422,2.86824184
1.08354177,6.35693120,2.45219992,0.72269969,0.23997109,1.42703929,0.61400262,0.61734017,0.14480690,2.76656133
1.08954477,6.16578466,2.38849981,0.70832696,0.24262785,1.39764693,0.59648250,0.59093810,0.14001023,2.65790826
1.09554777,5.96430248,2.32136982,0.69286052,0.24509263,1.36718177,0.57755356,0.56359043,0.13512562,2.54442305
1.10155078,5.75659116,2.25226436,0.67668466,0.24740717,1.33641256,0.55762529,0.53574672,0.13025316,2.42825351
1.10755378,5.54677872,2.18267696,0.66019778,0.24961346,1.30612027,0.53711970,0.50784587,0.12549839,2.31149869
1.11355678,5.33890347,2.11409545,0.64380087,0.25175238,1.27707631,0.51645959,0.48030474,0.12096891,2.19615900
1.11955978,5.13681380,2.04795982,0.62788658,0.25386244,1.25002244,0.49605745,0.45350838,0.11677099,2.08409441
1.12556278,4.94408191,1.98562410,0.61282928,0.25597858,1.22565274,0.47630529,0.42780233,0.11300630,1.97699165
1.13156578,4.76393353,1.92832355,0.59897642,0.25813107,1.20459812,0.45756569,0.40348703,0.10976893,1.87634069
1.13756878,4.59919455,1.87714788,0.58664123,0.26034443,1.18741378,0.44016438,0.38081431,0.10714268,1.78342043
1.14357179,4.45225440,1.83302095,0.57609706,0.26263631,1.17456960,0.42438428,0.35998605,0.10519882,1.69929280
1.14957479,4.32504549,1.79668710,0.56757318,0.26501650,1.16644346,0.41046122,0.34115445,0.10399433,1.62480408
1.15557779,4.21903706,1.76870386,0.56125213,0.26748590,1.16331749,0.39858114,0.32442399,0.10357059,1.56059221
1.16158079,4.13524145,1.74944076,0.55726837,0.27003551,1.16537697,0.38887876,0.30985449,0.10395263,1.50709827
1.16758379,4.07423062,1.73908341,0.55570822,0.27264565,1.17271166,0.38143769,0.29746504,0.10514887,1.46458082
1.17358679,4.03616065,1.73764236,0.55661091,0.27528525,1.18531939,0.37629157,0.28723833,0.10715131,1.43313127
1.17958979,4.02080187,1.74496582,0.55997048,0.27791149,1.20311140,0.37342632,0.27912529,0.10993621,1.41268934
1.18559280,4.02757283,1.76075538,0.56573851,0.28046980,1.22591944,0.37278329,0.27304955,0.11346510,1.40305731
1.19159580,4.05557625,1.78458393,0.57382741,0.28289427,1.25350393,0.37426296,0.26891161,0.11768617,1.40391255
1.19759880,4.10363557,1.81591494,0.58411416,0.28510861,1.28556311,0.37772936,0.26659263,0.12253589,1.41481784
1.20360180,4.17033120,1.85412233,0.59644440,0.28702769,1.32174273,0.38301471,0.26595767,0.12794086,1.43522963
1.20960480,4.25403547,1.89851006,0.61063666,0.28855964,1.36164579,0.38992455,0.26685846,0.13381974,1.46450437
1.21560780,4.35294602,1.94833092,0.62648672,0.28960852,1.40484214,0.39824284,0.26913573,0.14008530,1.50190352
1.22161081,4.46511719,2.00280382,0.64377183,0.29007742,1.45087729,0.40773725,0.27262107,0.14664638,1.54659789
1.22761381,4.58848943,2.06112910,0.66225485,0.28987198,1.49928035,0.41816443,0.27713857,0.15340981,1.59767216
1.23361681,4.72091662,2.12250136,0.68168813,0.28890408,1.54957056,0.42927510,0.28250636,0.16028225,1.65413024
1.23961981,4.86019145,2.18611973,0.70181702,0.28709562,1.60126229,0.44081901,0.28853794,0.16717175,1.71490233
1.24562281,5.00406905,2.25119522,0.72238307,0.28438208,1.65386831,0.45254959,0.29504374,0.17398916,1.77885423
1.25162581,5.15028903,2.31695538,0.74312676,0.28071578,1.70690141,0.46422830,0.30183274,0.18064934,1.84479922
1.25762881,5.29659620,2.38264638,0.76378983,0.27606854,1.75987436,0.47562861,0.30871426,0.18707202,1.91151281
1.26363182,5.44076024,2.44753288,0.78411727,0.27043370,1.81229864,0.48653941,0.31550003,0.19318260,1.97775031
