energy_ev,total_up,Hf_p_up,Hf_d_up,S_s_up,S_p_up,Sb_p_up,Sb_d_up
-4.30115058,0.87105718,0.77135985,0.29342212,0.00449786,0.60776686,0.10555960,0.00234570
-4.29514757,0.85534476,0.75345127,0.28354915,0.00471228,0.59249038,0.10321873,0.00239224
-4.28914457,0.84154750,0.73627264,0.27487034,0.00493970,0.57879320,0.10101259,0.00244457
-4.28314157,0.82927762,0.71963531,0.26726472,0.00517532,0.56645552,0.09889361,0.00250047
-4.27713857,0.81811703,0.70333276,0.26058977,0.00541399,0.55522008,0.09682219,0.00255767
-4.27113557,0.80763372,0.68715047,0.25468763,0.00565037,0.54480306,0.09476857,0.00261392
-4.26513257,0.79739817,0.67087579,0.24939160,0.00587911,0.53490551,0.09271409,0.00266708
-4.25912956,0.78699928,0.65430749,0.24453263,0.00609507,0.52522505,0.09065204,0.00271516
-4.25312656,0.77605914,0.63726461,0.23994550,0.00629347,0.51546730,0.08858793,0.00275637
-4.24712356,0.76424614,0.61959418,0.23547472,0.00647011,0.50535657,0.08653920,0.00278920
-4.24112056,0.75128601,0.60117767,0.23097963,0.00662149,0.49464554,0.08453447,0.00281241
-4.23511756,0.73697028,0.58193581,0.22633877,0.00674501,0.48312357,0.08261227,0.00282509
-4.22911456,0.72116202,0.56183170,0.22145324,0.00683900,0.47062322,0.08081938,0.00282670
-4.22311156,0.70379857,0.54087205,0.21624906,0.00690285,0.45702498,0.07920881,0.00281705
-4.21710855,0.68489132,0.51910672,0.21067838,0.00693705,0.44225995,0.07783753,0.00279628
-4.21110555,0.66452251,0.49662639,0.20471950,0.00694314,0.42631043,0.07676400,0.00276488
-4.20510255,0.64283932,0.47355871,0.19837599,0.00692366,0.40920857,0.07604559,0.00272362
-4.19909955,0.62004551,0.45006306,0.19167460,0.00688210,0.39103316,0.07573605,0.00267356
-4.19309655,0.59639113,0.42632413,0.18466248,0.00682272,0.37190473,0.07588301,0.00261592
-4.18709355,0.57216066,0.40254477,0.17740361,0.00675043,0.35197934,0.07652571,0.00255210
-4.18109055,0.54766023,0.37893827,0.16997476,0.00667053,0.33144136,0.07769295,0.00248357
-4.17508754,0.52320450,0.35572053,0.16246112,0.00658860,0.31049551,0.07940140,0.00241183
-4.16908454,0.49910378,0.33310242,0.15495192,0.00651019,0.28935869,0.08165432,0.00233832
-4.16308154,0.47565193,0.31128258,0.14753607,0.00644065,0.26825190,0.08444066,0.00226441
-4.15707854,0.45311569,0.29044110,0.14029829,0.00638490,0.24739252,0.08773479,0.00219130
-4.15107554,0.43172562,0.27073411,0.13331553,0.00634727,0.22698740,0.09149665,0.00212002
-4.14507254,0.41166933,0.25228965,0.12665424,0.00633127,0.20722688,0.09567249,0.00205138
-4.13906953,0.39308695,0.23520475,0.12036822,0.00633952,0.18828004,0.10019614,0.00198599
-4.13306653,0.37606911,0.21954404,0.11449735,0.00637361,0.17029118,0.10499076,0.00192419
-4.12706353,0.36065736,0.20533957,0.10906710,0.00643403,0.15337765,0.10997111,0.00186615
-4.12106053,0.34684694,0.19259203,0.10408886,0.00652019,0.13762904,0.11504619,0.00181180
-4.11505753,0.33459170,0.18127314,0.09956095,0.00663042,0.12310757,0.12012221,0.00176094
-4.10905453,0.32381075,0.17132911,0.09547028,0.00676204,0.10984957,0.12510582,0.00171325
-4.10305153,0.31439659,0.16268488,0.09179457,0.00691147,0.09786800,0.12990743,0.00166833
-4.09704852,0.30622421,0.15524905,0.08850486,0.00707437,0.08715563,0.13444457,0.00162575
-4.09104552,0.29916074,0.14891923,0.08556836,0.00724581,0.07768879,0.13864510,0.00158511
-4.08504252,0.29307509,0.14358750,0.08295127,0.00742046,0.06943150,0.14245026,0.00154609
-4.07903952,0.28784732,0.13914590,0.08062164,0.00759280,0.06233965,0.14581724,0.00150848
-4.07303652,0.28337716,0.13549159,0.07855197,0.00775736,0.05636517,0.14872135,0.00147221
-4.06703352,0.27959135,0.13253161,0.07672157,0.00790889,0.05145992,0.15115763,0.00143739
-4.06103052,0.27644959,0.13018702,0.07511849,0.00804259,0.04757926,0.15314177,0.00140433
-4.05502751,0.27394876,0.12839627,0.07374091,0.00815432,0.04468502,0.15471027,0.00137352
-4.04902451,0.27212524,0.12711769,0.07259815,0.00824074,0.04274794,0.15591989,0.00134564
-4.04302151,0.27105531,0.12633110,0.07171098,0.00829946,0.04174942,0.15684632,0.00132155
-4.03701851,0.27085359,0.12603836,0.07111142,0.00832912,0.04168251,0.15758203,0.00130225
-4.03101551,0.27166944,0.12626293,0.07084195,0.00832946,0.04255224,0.15823345,0.00128885
-4.02501251,0.27368158,0.12704847,0.07095424,0.00830136,0.04437514,0.15891745,0.00128253
-4.01900950,0.27709108,0.12845643,0.07150726,0.00824675,0.04717801,0.15975725,0.00128448
-4.01300650,0.28211278,0.13056276,0.07256510,0.00816860,0.05099613,0.16087794,0.00129587
-4.00700350,0.28896561,0.13345386,0.07419424,0.00807075,0.05587061,0.16240166,0.00131779
-4.00100050,0.29786195,0.13722176,0.07646063,0.00795780,0.06184539,0.16444262,0.00135117
-3.99499750,0.30899656,0.14195889,0.07942656,0.00783488,0.06896356,0.16710216,0.00139678
-3.98899450,0.32253519,0.14775237,0.08314731,0.00770749,0.07726342,0.17046410,0.00145514
-3.98299150,0.33860361,0.15467822,0.08766786,0.00758123,0.08677423,0.17459037,0.00152650
-3.97698849,0.35727715,0.16279553,0.09301971,0.00746159,0.09751188,0.17951731,0.00161081
-3.97098549,0.37857140,0.17214094,0.09921789,0.00735372,0.10947456,0.18525268,0.00170768
-3.96498249,0.40243437,0.18272356,0.10625825,0.00726221,0.12263871,0.19177357,0.00181639
-3.95897949,0.42874055,0.19452064,0.11411534,0.00719087,0.13695542,0.19902538,0.00193587
-3.95297649,0.45728716,0.20747414,0.12274074,0.00714260,0.15234734,0.20692182,0.00206468
-3.94697349,0.48779294,0.22148842,0.13206214,0.00711924,0.16870653,0.21534616,0.00220111
-3.94097049,0.51989973,0.23642928,0.14198315,0.00712146,0.18589317,0.22415360,0.00234311
-3.93496748,0.55317680,0.25212434,0.15238398,0.00714877,0.20373552,0.23317478,0.00248841
-3.92896448,0.58712824,0.26836500,0.16312295,0.00719949,0.22203099,0.24222033,0.00263450
-3.92296148,0.62120300,0.28490992,0.17403896,0.00727080,0.24054868,0.25108631,0.00277876
-3.91695848,0.65480762,0.30148990,0.18495478,0.00735888,0.25903317,0.25956039,0.00291847
-3.91095548,0.68732124,0.31781431,0.19568109,0.00745899,0.27720957,0.26742852,0.00305090
-3.90495248,0.71811232,0.33357854,0.20602131,0.00756572,0.29478986,0.27448187,0.00317337
-3.89894947,0.74655673,0.34847253,0.21577688,0.00767314,0.31148014,0.28052380,0.00328335
-3.89294647,0.77205645,0.36218995,0.22475301,0.00777505,0.32698874,0.28537650,0.00337850
-3.88694347,0.79405812,0.37443769,0.23276444,0.00786522,0.34103469,0.28888718,0.00345676
-3.88094047,0.81207096,0.38494528,0.23964135,0.00793761,0.35335651,0.29093346,0.00351640
-3.87493747,0.82568304,0.39347399,0.24523479,0.00798661,0.36372070,0.29142775,0.00355608
-3.86893447,0.83457550,0.39982499,0.24942168,0.00800725,0.37192965,0.29032053,0.00357486
-3.86293147,0.83853397,0.40384647,0.25210911,0.00799536,0.37782871,0.28760236,0.00357227
-3.85692846,0.83745669,0.40543925,0.25323767,0.00794774,0.38131199,0.28330456,0.00354832
-3.85092546,0.83135914,0.40456062,0.25278368,0.00786224,0.38232664,0.27749849,0.00350348
-3.84492246,0.82037476,0.40122644,0.25076038,0.00773788,0.38087536,0.27029361,0.00343867
-3.83891946,0.80475187,0.39551108,0.24721773,0.00757481,0.37701718,0.26183437,0.00335525
-3.83291646,0.78484689,0.38754554,0.24224115,0.00737433,0.37086617,0.25229595,0.00325499
-3.82691346,0.76111409,0.37751355,0.23594893,0.00713881,0.36258836,0.24187922,0.00313999
-3.82091046,0.73409229,0.36564602,0.22848874,0.00687163,0.35239689,0.23080508,0.00301265
-3.81490745,0.70438916,0.35221393,0.22003308,0.00657701,0.34054561,0.21930827,0.00287559
-3.80890445,0.67266358,0.33752009,0.21077416,0.00625989,0.32732130,0.20763108,0.00273159
-3.80290145,0.63960683,0.32188998,0.20091811,0.00592576,0.31303502,0.19601703,0.00258351
-3.79689845,0.60592338,0.30566220,0.19067905,0.00558049,0.29801276,0.18470478,0.00243422
-3.79089545,0.57231174,0.28917869,0.18027305,0.00523016,0.28258581,0.17392242,0.00228655
-3.78489245,0.53944633,0.27277529,0.16991226,0.00488086,0.26708134,0.16388238,0.00214317
-3.77888944,0.50796061,0.25677283,0.15979946,0.00453858,0.25181325,0.15477691,0.00200660
-3.77288644,0.47843230,0.24146909,0.15012310,0.00420905,0.23707394,0.14677434,0.00187910
-3.76688344,0.45137077,0.22713188,0.14105313,0.00389762,0.22312704,0.14001614,0.00176264
-3.76088044,0.42720707,0.21399341,0.13273759,0.00360914,0.21020136,0.13461476,0.00165890
-3.75487744,0.40628680,0.20224604,0.12530009,0.00334791,0.19848628,0.13065234,0.00156918
-3.74887444,0.38886573,0.19203948,0.11883818,0.00311764,0.18812857,0.12818012,0.00149444
-3.74287144,0.37510828,0.18347956,0.11342272,0.00292137,0.17923080,0.12721868,0.00143525
-3.73686843,0.36508876,0.17662828,0.10909797,0.00276150,0.17185123,0.12775887,0.00139183
-3.73086543,0.35879509,0.17150528,0.10588267,0.00263980,0.16600505,0.12976338,0.00136402
-3.72486243,0.35613492,0.16809051,0.10377168,0.00255741,0.16166705,0.13316890,0.00135134
-3.71885943,0.35694376,0.16632791,0.10273836,0.00251489,0.15877537,0.13788894,0.00135300
-3.71285643,0.36099478,0.16613006,0.10273741,0.00251228,0.15723629,0.14381699,0.00136792
-3.70685343,0.36801015,0.16738340,0.10370808,0.00254915,0.15692972,0.15083023,0.00139481
-3.70085043,0.37767322,0.16995409,0.10557771,0.00262463,0.15771533,0.15879351,0.00143218
-3.69484742,0.38964151,0.17369411,0.10826529,0.00273757,0.15943902,0.16756368,0.00147841
-3.68884442,0.40355983,0.17844750,0.11168519,0.00288652,0.16193942,0.17699402,0.00153181
-3.68284142,0.41907332,0.18405653,0.11575063,0.00306988,0.16505438,0.18693880,0.00159065
-3.67683842,0.43583990,0.19036765,0.12037702,0.00328592,0.16862707,0.19725772,0.00165328
-3.67083542,0.45354176,0.19723696,0.12548491,0.00353292,0.17251156,0.20782024,0.00171809
-3.66483242,0.47189554,0.20453514,0.13100261,0.00380922,0.17657767,0.21850952,0.00178367
-3.65882941,0.49066078,0.21215159,0.13686817,0.00411328,0.18071501,0.22922585,0.00184876
-3.65282641,0.50964638,0.21999774,0.14303092,0.00444378,0.18483587,0.23988950,0.00191236
-3.64682341,0.52871475,0.22800931,0.14945222,0.00479968,0.18887715,0.25044277,0.00197372
-3.64082041,0.54778347,0.23614751,0.15610572,0.00518022,0.19280105,0.26085111,0.00203239
-3.63481741,0.56682443,0.24439908,0.16297682,0.00558499,0.19659456,0.27110328,0.00208818
-3.62881441,0.58586030,0.25277513,0.17006151,0.00601393,0.20026788,0.28121048,0.00214122
-3.62281141,0.60495847,0.26130887,0.17736460,0.00646731,0.20385170,0.29120431,0.00219189
-3.61680840,0.62422278,0.27005215,0.18489741,0.00694565,0.20739360,0.30113383,0.00224080
-3.61080540,0.64378314,0.27907108,0.19267498,0.00744971,0.21095364,0.31106154,0.00228877
-3.60480240,0.66378366,0.28844071,0.20071301,0.00798036,0.21459942,0.32105862,0.00233675
-3.59879940,0.68436969,0.29823916,0.20902452,0.00853842,0.21840074,0.33119949,0.00238576
-3.59279640,0.70567440,0.30854121,0.21761655,0.00912458,0.22242426,0.34155600,0.00243686
-3.58679340,0.72780552,0.31941184,0.22648697,0.00973918,0.22672832,0.35219143,0.00249103
-3.58079040,0.75083293,0.33089985,0.23562160,0.01038205,0.23135813,0.36315466,0.00254913
-3.57478739,0.77477768,0.34303197,0.24499181,0.01105233,0.23634173,0.37447479,0.00261185
-3.56878439,0.79960315,0.35580771,0.25455268,0.01174831,0.24168680,0.38615639,0.00267962
-3.56278139,0.82520879,0.36919531,0.26424198,0.01246729,0.24737850,0.39817589,0.00275261
-3.55677839,0.85142692,0.38312897,0.27397992,0.01320541,0.25337855,0.41047903,0.00283067
-3.55077539,0.87802279,0.39750764,0.28366984,0.01395765,0.25962550,0.42297984,0.00291333
-3.54477239,0.90469822,0.41219552,0.29319977,0.01471775,0.26603633,0.43556107,0.00299981
-3.53876938,0.93109860,0.42702431,0.30244493,0.01547825,0.27250922,0.44807625,0.00308903
-3.53276638,0.95682318,0.44179734,0.31127101,0.01623057,0.27892740,0.46035326,0.00317968
-3.52676338,0.98143829,0.45629535,0.31953815,0.01696520,0.28516400,0.47219938,0.00327025
-3.52076038,1.00449294,0.47028383,0.32710552,0.01767186,0.29108756,0.48340770,0.00335911
-3.51475738,1.02553627,0.48352179,0.33383623,0.01833981,0.29656808,0.49376446,0.00344461
-3.50875438,1.04413599,0.49577140,0.33960247,0.01895814,0.30148322,0.50305725,0.00352516
-3.50275138,1.05989719,0.50680835,0.34429059,0.01951613,0.30572452,0.51108367,0.00359930
-3.49674837,1.07248052,0.51643235,0.34780592,0.02000363,0.30920316,0.51765993,0.00366584
-3.49074537,1.08161911,0.52447747,0.35007716,0.02041139,0.31185522,0.52262931,0.00372390
-3.48474237,1.08713329,0.53082163,0.35106008,0.02073150,0.31364595,0.52586980,0.00377301
-3.47873937,1.08894250,0.53539500,0.35074042,0.02095763,0.31457306,0.52730082,0.00381315
-3.47273637,1.08707389,0.53818680,0.34913580,0.02108537,0.31466872,0.52688855,0.00384482
-3.46673337,1.08166690,0.53925006,0.34629657,0.02111245,0.31400025,0.52464972,0.00386900
-3.46073037,1.07297391,0.53870421,0.34230557,0.02103885,0.31266932,0.52065349,0.00388722
-3.45472736,1.06135638,0.53673511,0.33727669,0.02086692,0.31080981,0.51502159,0.00390145
-3.44872436,1.04727695,0.53359248,0.33135241,0.02060130,0.30858417,0.50792635,0.00391410
-3.44272136,1.03128739,0.52958474,0.32470022,0.02024883,0.30617865,0.49958684,0.00392792
-3.43671836,1.01401292,0.52507129,0.31750819,0.01981837,0.30379731,0.49026323,0.00394590
-3.43071536,0.99613341,0.52045247,0.30997978,0.01932049,0.30165509,0.48024940,0.00397116
-3.42471236,0.97836205,0.51615740,0.30232800,0.01876713,0.29997028,0.46986431,0.00400681
-3.41870935,0.96142232,0.51263029,0.29476927,0.01817124,0.29895650,0.45944214,0.00405584
-3.41270635,0.94602403,0.51031542,0.28751711,0.01754630,0.29881457,0.44932180,0.00412093
-3.40670335,0.93283933,0.50964149,0.28077584,0.01690589,0.29972452,0.43983608,0.00420437
-3.40070035,0.92247965,0.51100592,0.27473469,0.01626324,0.30183819,0.43130090,0.00430792
-3.39469735,0.91547435,0.51475949,0.26956233,0.01563083,0.30527244,0.42400501,0.00443268
-3.38869435,0.91225199,0.52119222,0.26540224,0.01501996,0.31010361,0.41820058,0.00457902
-3.38269135,0.91312496,0.53052076,0.26236884,0.01444045,0.31636311,0.41409513,0.00474653
-3.37668834,0.91827808,0.54287800,0.26054480,0.01390036,0.32403468,0.41184489,0.00493399
-3.37068534,0.92776173,0.55830532,0.25997939,0.01340581,0.33305320,0.41155015,0.00513933
-3.36468234,0.94148970,0.57674781,0.26068815,0.01296088,0.34330539,0.41325258,0.00535973
-3.35867934,0.95924208,0.59805278,0.26265363,0.01256758,0.35463219,0.41693466,0.00559165
-3.35267634,0.98067301,0.62197168,0.26582741,0.01222595,0.36683297,0.42252135,0.00583090
-3.34667334,1.00532295,0.64816543,0.27013311,0.01193413,0.37967137,0.42988385,0.00607285
-3.34067034,1.03263529,0.67621310,0.27547037,0.01168865,0.39288251,0.43884526,0.00631248
-3.33466733,1.06197629,0.70562362,0.28171957,0.01148462,0.40618142,0.44918796,0.00654463
-3.32866433,1.09265783,0.73585016,0.28874698,0.01131609,0.41927235,0.46066241,0.00676411
-3.32266133,1.12396187,0.76630671,0.29641033,0.01117636,0.43185853,0.47299689,0.00696591
-3.31665833,1.15516568,0.79638612,0.30456426,0.01105829,0.44365204,0.48590788,0.00714539
-3.31065533,1.18556678,0.82547916,0.31306561,0.01095469,0.45438340,0.49911054,0.00729838
-3.30465233,1.21450650,0.85299357,0.32177821,0.01085858,0.46381044,0.51232884,0.00742136
-3.29864932,1.24139133,0.87837266,0.33057701,0.01076350,0.47172616,0.52530502,0.00751158
-3.29264632,1.26571097,0.90111249,0.33935132,0.01066373,0.47796521,0.53780788,0.00756710
-3.28664332,1.28705269,0.92077713,0.34800718,0.01055446,0.48240878,0.54963957,0.00758688
-3.28064032,1.30511126,0.93701139,0.35646854,0.01043192,0.48498768,0.56064076,0.00757075
-3.27463732,1.31969433,0.94955048,0.36467760,0.01029348,0.48568363,0.57069391,0.00751943
-3.26863432,1.33072314,0.95822638,0.37259404,0.01013757,0.48452867,0.57972462,0.00743444
-3.26263132,1.33822874,0.96297068,0.38019347,0.00996372,0.48160277,0.58770113,0.00731802
-3.25662831,1.34234425,0.96381396,0.38746515,0.00977241,0.47702991,0.59463205,0.00717303
-3.25062531,1.34329347,0.96088168,0.39440920,0.00956497,0.47097277,0.60056258,0.00700281
-3.24462231,1.34137683,0.95438706,0.40103354,0.00934339,0.46362629,0.60556947,0.00681105
-3.23861931,1.33695526,0.94462121,0.40735068,0.00911019,0.45521049,0.60975495,0.00660164
-3.23261631,1.33043293,0.93194103,0.41337472,0.00886819,0.44596286,0.61324020,0.00637853
-3.22661331,1.32223962,0.91675553,0.41911855,0.00862035,0.43613046,0.61615840,0.00614560
-3.22061031,1.31281355,0.89951097,0.42459154,0.00836963,0.42596233,0.61864793,0.00590655
-3.21460730,1.30258527,0.88067569,0.42979783,0.00811880,0.41570215,0.62084587,0.00566479
-3.20860430,1.29196313,0.86072490,0.43473509,0.00787036,0.40558155,0.62288206,0.00542335
-3.20260130,1.28132085,0.84012621,0.43939402,0.00762644,0.39581422,0.62487397,0.00518487
-3.19659830,1.27098732,0.81932620,0.44375832,0.00738875,0.38659079,0.62692236,0.00495154
-3.19059530,1.26123873,0.79873841,0.44780525,0.00715855,0.37807473,0.62910795,0.00472510
-3.18459230,1.25229314,0.77873315,0.45150649,0.00693664,0.37039916,0.63148896,0.00450685
-3.17858929,1.24430723,0.75962915,0.45482935,0.00672343,0.36366461,0.63409965,0.00429769
-3.17258629,1.23737520,0.74168731,0.45773811,0.00651893,0.35793772,0.63694964,0.00409815
-3.16658329,1.23152941,0.72510652,0.46019542,0.00632287,0.35325079,0.64002407,0.00390848
-3.16058029,1.22674268,0.71002153,0.46216363,0.00613472,0.34960215,0.64328440,0.00372864
-3.15457729,1.22293194,0.69650280,0.46360603,0.00595378,0.34695729,0.64666988,0.00355844
-3.14857429,1.21996301,0.68455822,0.46448784,0.00577929,0.34525076,0.65009948,0.00339752
-3.14257129,1.21765637,0.67413651,0.46477710,0.00561042,0.34438862,0.65347438,0.00324548
-3.13656828,1.21579368,0.66513218,0.46444528,0.00544640,0.34425162,0.65668077,0.00310186
-3.13056528,1.21412503,0.65739182,0.46346778,0.00528650,0.34469886,0.65959310,0.00296621
-3.12456228,1.21237670,0.65072146,0.46182426,0.00513011,0.34557201,0.66207754,0.00283812
-3.11855928,1.21025932,0.64489485,0.45949888,0.00497674,0.34669987,0.66399573,0.00271720
-3.11255628,1.20747636,0.63966231,0.45648049,0.00482602,0.34790329,0.66520870,0.00260314
-3.10655328,1.20373268,0.63475999,0.45276274,0.00467770,0.34900037,0.66558077,0.00249569
-3.10055028,1.19874304,0.62991914,0.44834425,0.00453166,0.34981158,0.66498356,0.00239464
-3.09454727,1.19224026,0.62487524,0.44322876,0.00438784,0.35016496,0.66329969,0.00229982
-3.08854427,1.18398288,0.61937661,0.43742516,0.00424630,0.34990099,0.66042628,0.00221108
-3.08254127,1.17376200,0.61319223,0.43094764,0.00410711,0.34887706,0.65627802,0.00212830
-3.07653827,1.16140705,0.60611865,0.42381559,0.00397039,0.34697142,0.65078962,0.00205132
-3.07053527,1.14679030,0.59798562,0.41605360,0.00383626,0.34408636,0.64391772,0.00197999
-3.06453227,1.12982993,0.58866037,0.40769114,0.00370483,0.34015059,0.63564199,0.00191407
-3.05852926,1.11049159,0.57805047,0.39876225,0.00357620,0.33512067,0.62596544,0.00185333
-3.05252626,1.08878829,0.56610513,0.38930502,0.00345041,0.32898152,0.61491409,0.00179741
-3.04652326,1.06477892,0.55281505,0.37936100,0.00332749,0.32174591,0.60253580,0.00174595
-3.04052026,1.03856526,0.53821091,0.36897446,0.00320742,0.31345306,0.58889853,0.00169847
-3.03451726,1.01028793,0.52236060,0.35819167,0.00309015,0.30416643,0.57408818,0.00165447
-3.02851426,0.98012142,0.50536549,0.34706023,0.00297561,0.29397078,0.55820597,0.00161338
-3.02251126,0.94826859,0.48735588,0.33562835,0.00286370,0.28296872,0.54136582,0.00157460
-3.01650825,0.91495495,0.46848597,0.32394440,0.00275434,0.27127689,0.52369158,0.00153750
-3.01050525,0.88042302,0.44892859,0.31205659,0.00264746,0.25902199,0.50531457,0.00150146
-3.00450225,0.84492704,0.42886997,0.30001286,0.00254299,0.24633683,0.48637134,0.00146588
-2.99849925,0.80872843,0.40850466,0.28786098,0.00244094,0.23335651,0.46700182,0.00143018
-2.99249625,0.77209182,0.38803101,0.27564893,0.00234134,0.22021500,0.44734800,0.00139386
-2.98649325,0.73528210,0.36764709,0.26342537,0.00224433,0.20704213,0.42755293,0.00135653
-2.98049025,0.69856223,0.34754731,0.25124032,0.00215007,0.19396106,0.40776019,0.00131787
-2.97448724,0.66219187,0.32791967,0.23914583,0.00205885,0.18108644,0.38811373,0.00127771
-2.96848424,0.62642665,0.30894373,0.22719671,0.00197102,0.16852295,0.36875788,0.00123602
-2.96248124,0.59151788,0.29078907,0.21545111,0.00188701,0.15636458,0.34983745,0.00119293
-2.95647824,0.55771263,0.27361438,0.20397093,0.00180733,0.14469425,0.33149791,0.00114872
-2.95047524,0.52525387,0.25756683,0.19282207,0.00173256,0.13358394,0.31388538,0.00110387
-2.94447224,0.49438046,0.24278183,0.18207431,0.00166333,0.12309515,0.29714641,0.00105901
-2.93846923,0.46532707,0.22938296,0.17180100,0.00160030,0.11327961,0.28142747,0.00101496
-2.93246623,0.43832359,0.21748199,0.16207837,0.00154415,0.10418013,0.26687418,0.00097269
-2.92646323,0.41359434,0.20717897,0.15298462,0.00149555,0.09583165,0.25363016,0.00093334
-2.92046023,0.39135678,0.19856224,0.14459878,0.00145515,0.08826219,0.24183564,0.00089818
-2.91445723,0.37181987,0.19170852,0.13699937,0.00142353,0.08149387,0.23162577,0.00086862
-2.90845423,0.35518218,0.18668283,0.13026296,0.00140123,0.07554381,0.22312885,0.00084619
-2.90245123,0.34162975,0.18353846,0.12446272,0.00138870,0.07042498,0.21646443,0.00083248
-2.89644822,0.33133376,0.18231686,0.11966689,0.00138627,0.06614685,0.21174134,0.00082918
-2.89044522,0.32444820,0.18304757,0.11593747,0.00139418,0.06271599,0.20905589,0.00083798
-2.88444222,0.32110743,0.18574807,0.11332885,0.00141257,0.06013652,0.20849006,0.00086062
-2.87843922,0.32142383,0.19042374,0.11188669,0.00144145,0.05841034,0.21010987,0.00089879
-2.87243622,0.32548542,0.19706770,0.11164687,0.00148075,0.05753737,0.21396383,0.00095411
-2.86643322,0.33335346,0.20566077,0.11263461,0.00153027,0.05751551,0.22008159,0.00102813
-2.86043022,0.34506008,0.21617126,0.11486364,0.00158977,0.05834058,0.22847259,0.00112223
-2.85442721,0.36060586,0.22855482,0.11833550,0.00165892,0.06000610,0.23912483,0.00123761
-2.84842421,0.37995730,0.24275418,0.12303891,0.00173734,0.06250297,0.25200371,0.00137525
-2.84242121,0.40304443,0.25869885,0.12894911,0.00182462,0.06581907,0.26705081,0.00153582
-2.83641821,0.42975828,0.27630480,0.13602731,0.00192035,0.06993877,0.28418284,0.00171969
-2.83041521,0.45994864,0.29547419,0.14422018,0.00202408,0.07484248,0.30329066,0.00192685
-2.82441221,0.49342214,0.31609519,0.15345937,0.00213539,0.08050612,0.32423845,0.00215690
-2.81840920,0.52994084,0.33804207,0.16366123,0.00225383,0.08690066,0.34686326,0.00240901
-2.81240620,0.56922166,0.36117566,0.17472671,0.00237900,0.09399181,0.37097500,0.00268190
-2.80640320,0.61093695,0.38534431,0.18654155,0.00251047,0.10173975,0.39635702,0.00297384
-2.80040020,0.65471636,0.41038557,0.19897690,0.00264784,0.11009919,0.42276755,0.00328266
-2.79439720,0.70015046,0.43612870,0.21189034,0.00279068,0.11901954,0.44994212,0.00360578
-2.78839420,0.74679609,0.46239804,0.22512755,0.00293855,0.12844544,0.47759696,0.00394026
-2.78239120,0.79418380,0.48901746,0.23852452,0.00309099,0.13831752,0.50543374,0.00428284
-2.77638819,0.84182713,0.51581567,0.25191047,0.00324752,0.14857352,0.53314536,0.00463002
-2.77038519,0.88923386,0.54263247,0.26511135,0.00340764,0.15914963,0.56042299,0.00497817
-2.76438219,0.93591873,0.56932556,0.27795392,0.00357082,0.16998208,0.58696399,0.00532357
-2.75837919,0.98141735,0.59577781,0.29027029,0.00373652,0.18100891,0.61248059,0.00566259
-2.75237619,1.02530077,0.62190447,0.30190280,0.00390420,0.19217182,0.63670903,0.00599175
-2.74637319,1.06718990,0.64765988,0.31270896,0.00407338,0.20341800,0.65941857,0.00630783
-2.74037019,1.10676919,0.67304330,0.32256632,0.00424360,0.21470187,0.68042013,0.00660795
-2.73436718,1.14379872,0.69810313,0.33137689,0.00441449,0.22598650,0.69957395,0.00688970
-2.72836418,1.17812393,0.72293928,0.33907109,0.00458581,0.23724479,0.71679578,0.00715116
-2.72236118,1.20968231,0.74770299,0.34561063,0.00475747,0.24846010,0.73206121,0.00739098
-2.71635818,1.23850647,0.77259390,0.35099052,0.00492954,0.25962638,0.74540774,0.00760837
-2.71035518,1.26472314,0.79785416,0.35523968,0.00510231,0.27074775,0.75693428,0.00780314
-2.70435218,1.28854787,0.82375949,0.35842024,0.00527629,0.28183738,0.76679794,0.00797566
-2.69834917,1.31027554,0.85060725,0.36062548,0.00545222,0.29291583,0.77520814,0.00812680
-2.69234617,1.33026674,0.87870202,0.36197631,0.00563108,0.30400885,0.78241812,0.00825787
-2.68634317,1.34893076,0.90833912,0.36261655,0.00581406,0.31514464,0.78871413,0.00837056
-2.68034017,1.36670564,0.93978669,0.36270709,0.00600257,0.32635085,0.79440281,0.00846683
-2.67433717,1.38403628,0.97326736,0.36241922,0.00619816,0.33765126,0.79979722,0.00854877
-2.66833417,1.40135177,1.00894028,0.36192740,0.00640254,0.34906255,0.80520221,0.00861855
-2.66233117,1.41904273,1.04688464,0.36140180,0.00661744,0.36059113,0.81089980,0.00867830
-2.65632816,1.43744010,1.08708557,0.36100102,0.00684465,0.37223026,0.81713530,0.00872997
-2.65032516,1.45679627,1.12942342,0.36086524,0.00708587,0.38395773,0.82410490,0.00877531
-2.64432216,1.47726958,1.17366719,0.36111012,0.00734269,0.39573410,0.83194522,0.00881574
-2.63831916,1.49891296,1.21947267,0.36182193,0.00761648,0.40750172,0.84072559,0.00885235
-2.63231616,1.52166745,1.26638580,0.36305379,0.00790839,0.41918460,0.85044318,0.00888580
-2.62631316,1.54536070,1.31385120,0.36482356,0.00821920,0.43068910,0.86102149,0.00891638
-2.62031016,1.56971084,1.36122587,0.36711316,0.00854936,0.44190561,0.87231216,0.00894395
-2.61430715,1.59433537,1.40779752,0.36986955,0.00889889,0.45271096,0.88410000,0.00896796
-2.60830415,1.61876468,1.45280685,0.37300711,0.00926734,0.46297168,0.89611113,0.00898753
-2.60230115,1.64245969,1.49547289,0.37641152,0.00965382,0.47254780,0.90802368,0.00900146
