energy_ev,total_up,N_s_up,N_p_up,Na_s_up,S_s_up,S_p_up,Y_p_up,Y_d_up
-0.12306153,0.92500150,0.00041054,0.04430016,0.18911320,0.01033597,0.06197505,0.09737105,0.62844439
-0.11705853,0.98462672,0.00046839,0.04793465,0.19326743,0.01048308,0.06910502,0.10390243,0.67028757
-0.11105553,1.04594140,0.00053087,0.05175697,0.19679336,0.01058858,0.07671286,0.11061711,0.71346612
-0.10505253,1.10879816,0.00059772,0.05575811,0.19971388,0.01065488,0.08476412,0.11749140,0.75787772
-0.09904952,1.17297936,0.00066857,0.05992350,0.20206082,0.01068510,0.09321055,0.12449340,0.80336853
-0.09304652,1.23818533,0.00074291,0.06423228,0.20387219,0.01068289,0.10198954,0.13158208,0.84972497
-0.08704352,1.30402504,0.00082012,0.06865690,0.20518924,0.01065227,0.11102415,0.13870653,0.89666723
-0.08104052,1.37001010,0.00089944,0.07316277,0.20605345,0.01059739,0.12022349,0.14580576,0.94384525
-0.07503752,1.43555291,0.00098000,0.07770831,0.20650379,0.01052231,0.12948381,0.15280886,0.99083751
-0.06903452,1.49996964,0.00106082,0.08224523,0.20657419,0.01043084,0.13869002,0.15963570,1.03715326
-0.06303152,1.56248827,0.00114085,0.08671916,0.20629160,0.01032634,0.14771782,0.16619813,1.08223834
-0.05702851,1.62226194,0.00121894,0.09107055,0.20567460,0.01021160,0.15643633,0.17240176,1.12548475
-0.05102551,1.67838742,0.00129394,0.09523596,0.20473275,0.01008873,0.16471115,0.17814814,1.16624374
-0.04502251,1.72992806,0.00136465,0.09914952,0.20346663,0.00995912,0.17240777,0.18333743,1.20384215
-0.03901951,1.77594068,0.00142992,0.10274476,0.20186859,0.00982340,0.17939520,0.18787132,1.23760145
-0.03301651,1.81550510,0.00148862,0.10595649,0.19992417,0.00968152,0.18554971,0.19165619,1.26685874
-0.02701351,1.84775533,0.00153972,0.10872282,0.19761410,0.00953280,0.19075854,0.19460630,1.29098888
-0.02101051,1.87191088,0.00158229,0.11098724,0.19491667,0.00937606,0.19492334,0.19664689,1.30942671
-0.01500750,1.88730679,0.00161555,0.11270055,0.19181046,0.00920975,0.19796337,0.19771708,1.32168847
-0.00900450,1.89342101,0.00163885,0.11382269,0.18827714,0.00903212,0.19981813,0.19777237,1.32739133
-0.00300150,1.88989785,0.00165176,0.11432434,0.18430420,0.00884136,0.20044946,0.19678663,1.32627015
0.00300150,1.87656617,0.00165403,0.11418812,0.17988748,0.00863583,0.19984293,0.19475356,1.31819068
0.00900450,1.85345170,0.00164562,0.11340951,0.17503336,0.00841418,0.19800852,0.19168740,1.30315841
0.01500750,1.82078254,0.00162667,0.11199736,0.16976041,0.00817545,0.19498043,0.18762302,1.28132288
0.02101051,1.77898781,0.00159754,0.10997383,0.16410050,0.00791929,0.19081624,0.18261523,1.25297692
0.02701351,1.72868934,0.00155880,0.10737407,0.15809927,0.00764592,0.18559527,0.17673748,1.21855106
0.03301651,1.67068665,0.00151116,0.10424530,0.15181591,0.00735625,0.17941627,0.17007987,1.17860319
0.03901951,1.60593605,0.00145548,0.10064560,0.14532236,0.00705190,0.17239456,0.16274666,1.13380392
0.04502251,1.53552457,0.00139277,0.09664228,0.13870180,0.00673510,0.16465872,0.15485338,1.08491832
0.05102551,1.46063987,0.00132411,0.09231006,0.13204667,0.00640871,0.15634696,0.14652357,1.03278468
0.05702851,1.38253731,0.00125066,0.08772888,0.12545620,0.00607608,0.14760328,0.13788540,0.97829123
0.06303152,1.30250548,0.00117361,0.08298176,0.11903363,0.00574098,0.13857365,0.12906827,0.92235167
0.06903452,1.22183148,0.00109414,0.07815246,0.11288311,0.00540741,0.12940223,0.12019940,0.86588048
0.07503752,1.14176719,0.00101340,0.07332328,0.10710657,0.00507954,0.12022788,0.11140076,0.80976881
0.08104052,1.06349764,0.00093251,0.06857288,0.10180051,0.00476149,0.11118093,0.10278622,0.75486182
0.08704352,0.98811244,0.00085249,0.06397434,0.09705292,0.00445722,0.10238042,0.09445908,0.70193820
0.09304652,0.91658121,0.00077426,0.05959345,0.09294044,0.00417041,0.09393185,0.08651015,0.65169235
0.09904952,0.84973340,0.00069862,0.05548723,0.08952578,0.00390430,0.08592541,0.07901615,0.60471980
0.10505253,0.78824309,0.00062628,0.05170281,0.08685549,0.00366162,0.07843481,0.07203879,0.56150607
0.11105553,0.73261890,0.00055779,0.04827661,0.08495829,0.00344448,0.07151660,0.06562419,0.52241917
0.11705853,0.68319909,0.00049358,0.04523393,0.08384382,0.00325433,0.06521010,0.05980291,0.48770583
0.12306153,0.64015158,0.00043395,0.04258878,0.08350192,0.00309193,0.05953774,0.05459031,0.45749121
0.12906453,0.60347877,0.00037910,0.04034412,0.08390258,0.00295729,0.05450590,0.04998736,0.43178218
0.13506753,0.57302667,0.00032908,0.03849235,0.08499639,0.00284976,0.05010608,0.04598176,0.41047352
0.14107054,0.54849785,0.00028389,0.03701609,0.08671559,0.00276800,0.04631641,0.04254935,0.39335710
0.14707354,0.52946768,0.00024340,0.03588924,0.08897572,0.00271005,0.04310339,0.03965569,0.38013326
0.15307654,0.51540319,0.00020744,0.03507814,0.09167779,0.00267346,0.04042378,0.03725783,0.37042430
0.15907954,0.50568400,0.00017577,0.03454299,0.09471085,0.00265528,0.03822667,0.03530615,0.36378931
0.16508254,0.49962453,0.00014811,0.03423931,0.09795510,0.00265225,0.03645546,0.03374621,0.35974013
0.17108554,0.49649700,0.00012415,0.03411951,0.10128517,0.00266088,0.03504995,0.03252061,0.35775777
0.17708854,0.49555434,0.00010356,0.03413441,0.10457371,0.00267752,0.03394827,0.03157071,0.35730894
0.18309155,0.49605262,0.00008600,0.03423481,0.10769506,0.00269856,0.03308874,0.03083837,0.35786212
0.18909455,0.49727222,0.00007115,0.03437296,0.11052883,0.00272044,0.03241157,0.03026737,0.35890285
0.19509755,0.49853727,0.00005867,0.03450387,0.11296340,0.00273984,0.03186030,0.02980480,0.35994780
0.20110055,0.49923284,0.00004828,0.03458654,0.11489912,0.00275371,0.03138316,0.02940221,0.36055716
0.20710355,0.49881948,0.00003967,0.03458499,0.11625108,0.00275940,0.03093408,0.02901647,0.36034517
0.21310655,0.49684477,0.00003259,0.03446904,0.11695136,0.00275467,0.03047349,0.02861052,0.35898858
0.21910955,0.49295167,0.00002680,0.03421495,0.11695079,0.00273778,0.02996895,0.02815382,0.35623267
0.22511256,0.48688351,0.00002209,0.03380578,0.11621992,0.00270752,0.02939541,0.02762259,0.35189497
0.23111556,0.47848568,0.00001827,0.03323149,0.11474935,0.00266317,0.02873534,0.02699985,0.34586654
0.23711856,0.46770413,0.00001519,0.03248890,0.11254946,0.00260456,0.02797862,0.02627522,0.33811097
0.24312156,0.45458090,0.00001270,0.03158135,0.10964929,0.00253201,0.02712224,0.02544457,0.32866124
0.24912456,0.43924701,0.00001070,0.03051825,0.10609501,0.00244628,0.02616983,0.02450951,0.31761468
0.25512756,0.42191320,0.00000908,0.02931443,0.10194770,0.00234856,0.02513108,0.02347676,0.30512639
0.26113057,0.40285899,0.00000777,0.02798940,0.09728081,0.00224036,0.02402102,0.02235738,0.29140140
0.26713357,0.38242059,0.00000670,0.02656649,0.09217732,0.00212347,0.02285934,0.02116600,0.27668605
0.27313657,0.36097820,0.00000581,0.02507196,0.08672665,0.00199991,0.02166955,0.01992000,0.26125897
0.27913957,0.33894334,0.00000509,0.02353414,0.08102163,0.00187179,0.02047822,0.01863867,0.24542195
0.28514257,0.31674646,0.00000448,0.02198256,0.07515552,0.00174131,0.01931427,0.01734246,0.22949118
0.29114557,0.29482560,0.00000396,0.02044710,0.06921921,0.00161064,0.01820821,0.01605220,0.21378909
0.29714857,0.27361609,0.00000353,0.01895732,0.06329878,0.00148192,0.01719157,0.01478853,0.19863707
0.30315158,0.25354170,0.00000317,0.01754178,0.05747338,0.00135713,0.01629627,0.01357129,0.18434915
0.30915458,0.23500738,0.00000286,0.01622755,0.05181360,0.00123813,0.01555415,0.01241908,0.17122677
0.31515758,0.21839337,0.00000262,0.01503974,0.04638026,0.00112657,0.01499651,0.01134895,0.15955470
0.32116058,0.20405094,0.00000242,0.01400121,0.04122365,0.00102390,0.01465372,0.01037610,0.14959785
0.32716358,0.19229921,0.00000228,0.01313236,0.03638328,0.00093134,0.01455484,0.00951378,0.14159903
0.33316658,0.18342300,0.00000220,0.01245090,0.03188797,0.00084989,0.01472729,0.00877317,0.13577737
0.33916958,0.17767146,0.00000218,0.01197179,0.02775634,0.00078032,0.01519643,0.00816340,0.13232709
0.34517259,0.17525696,0.00000222,0.01170718,0.02399756,0.00072319,0.01598516,0.00769156,0.13141664
0.35117559,0.17635418,0.00000232,0.01166633,0.02061233,0.00067884,0.01711350,0.00736279,0.13318772
0.35717859,0.18109893,0.00000250,0.01185556,0.01759406,0.00064742,0.01859809,0.00718034,0.13775413
0.36318159,0.18958665,0.00000276,0.01227821,0.01493004,0.00062889,0.02045156,0.00714566,0.14520028
0.36918459,0.20187042,0.00000311,0.01293455,0.01260273,0.00062305,0.02268198,0.00725845,0.15557925
0.37518759,0.21795836,0.00000355,0.01382168,0.01059094,0.00062954,0.02529220,0.00751673,0.16891040
0.38119060,0.23781061,0.00000409,0.01493341,0.00887100,0.00064785,0.02827917,0.00791688,0.18517655
0.38719360,0.26133593,0.00000473,0.01626017,0.00741776,0.00067733,0.03163329,0.00845359,0.20432090
0.39319660,0.28838825,0.00000548,0.01778889,0.00620546,0.00071719,0.03533788,0.00911992,0.22624377
0.39919960,0.31876335,0.00000635,0.01950293,0.00520854,0.00076654,0.03936865,0.00990721,0.25079965
0.40520260,0.35219619,0.00000734,0.02138204,0.00440215,0.00082434,0.04369342,0.01080513,0.27779446
0.41120560,0.38835911,0.00000844,0.02340242,0.00376267,0.00088945,0.04827193,0.01180160,0.30698376
0.41720860,0.42686138,0.00000967,0.02553685,0.00326796,0.00096062,0.05305599,0.01288289,0.33807183
0.42321161,0.46725039,0.00001101,0.02775493,0.00289757,0.00103652,0.05798981,0.01403358,0.37071219
0.42921461,0.50901488,0.00001245,0.03002341,0.00263286,0.00111572,0.06301061,0.01523672,0.40450968
0.43521761,0.55159024,0.00001400,0.03230671,0.00245694,0.00119673,0.06804962,0.01647397,0.43902422
0.44122061,0.59436615,0.00001563,0.03456750,0.00235466,0.00127801,0.07303324,0.01772580,0.47377655
0.44722361,0.63669646,0.00001734,0.03676741,0.00231250,0.00135802,0.07788457,0.01897179,0.50825573
0.45322661,0.67791121,0.00001909,0.03886784,0.00231843,0.00143520,0.08252508,0.02019095,0.54192845
0.45922961,0.71733046,0.00002088,0.04083083,0.00236175,0.00150804,0.08687653,0.02136209,0.57424995
0.46523262,0.75427964,0.00002267,0.04261999,0.00243300,0.00157509,0.09086294,0.02246430,0.60467616
0.47123562,0.78810578,0.00002445,0.04420145,0.00252377,0.00163501,0.09441265,0.02347741,0.63267676
0.47723862,0.81819422,0.00002617,0.04554469,0.00262664,0.00168657,0.09746031,0.02438241,0.65774867
0.48324162,0.84398496,0.00002781,0.04662345,0.00273503,0.00172872,0.09994875,0.02516200,0.67942949
0.48924462,0.86498814,0.00002935,0.04741643,0.00284315,0.00176057,0.10183067,0.02580098,0.69731029
0.49524762,0.88079800,0.00003075,0.04790787,0.00294596,0.00178148,0.10307002,0.02628670,0.71104733
0.50125063,0.89110454,0.00003198,0.04808800,0.00303909,0.00179098,0.10364309,0.02660940,0.72037204
0.50725363,0.89570265,0.00003303,0.04795329,0.00311886,0.00178887,0.10353920,0.02676245,0.72509903
0.51325663,0.89449797,0.00003386,0.04750650,0.00318224,0.00177518,0.10276096,0.02674256,0.72513156
0.51925963,0.88750951,0.00003447,0.04675655,0.00322683,0.00175016,0.10132412,0.02654985,0.72046438
0.52526263,0.87486865,0.00003484,0.04571819,0.00325089,0.00171429,0.09925703,0.02618783,0.71118369
0.53126563,0.85681469,0.00003495,0.04441146,0.00325332,0.00166826,0.09659971,0.02566329,0.69746424
0.53726863,0.83368712,0.00003482,0.04286107,0.00323360,0.00161292,0.09340250,0.02498602,0.67956371
0.54327164,0.80591481,0.00003444,0.04109561,0.00319184,0.00154930,0.08972449,0.02416857,0.65781457
0.54927464,0.77400280,0.00003381,0.03914664,0.00312868,0.00147854,0.08563175,0.02322580,0.63261377
0.55527764,0.73851697,0.00003296,0.03704777,0.00304526,0.00140185,0.08119532,0.02217445,0.60441071
0.56128064,0.70006747,0.00003190,0.03483373,0.00294317,0.00132052,0.07648922,0.02103266,0.57369393
0.56728364,0.65929138,0.00003066,0.03253939,0.00282440,0.00123584,0.07158843,0.01981941,0.54097714
0.57328664,0.61683542,0.00002925,0.03019892,0.00269120,0.00114909,0.06656696,0.01855403,0.50678509
0.57928964,0.57333923,0.00002770,0.02784496,0.00254608,0.00106150,0.06149606,0.01725573,0.47163980
0.58529265,0.52941986,0.00002605,0.02550793,0.00239165,0.00097422,0.05644269,0.01594304,0.43604769
0.59129565,0.48565800,0.00002432,0.02321545,0.00223059,0.00088831,0.05146816,0.01463348,0.40048796
0.59729865,0.44258630,0.00002255,0.02099188,0.00206556,0.00080472,0.04662709,0.01334316,0.36540264
0.60330165,0.40067999,0.00002075,0.01885807,0.00189910,0.00072425,0.04196667,0.01208649,0.33118855
0.60930465,0.36035016,0.00001896,0.01683112,0.00173360,0.00064758,0.03752623,0.01087601,0.29819128
0.61530765,0.32193954,0.00001720,0.01492441,0.00157123,0.00057526,0.03333700,0.00972220,0.26670126
0.62131066,0.28572073,0.00001550,0.01314763,0.00141390,0.00050768,0.02942227,0.00863348,0.23695194
0.62731366,0.25189688,0.00001387,0.01150697,0.00126323,0.00044512,0.02579765,0.00761620,0.20911986
0.63331666,0.22060433,0.00001233,0.01000541,0.00112056,0.00038771,0.02247165,0.00667471,0.18332648
0.63931966,0.19191704,0.00001089,0.00864303,0.00098690,0.00033550,0.01944625,0.00581152,0.15964151
0.64532266,0.16585242,0.00000956,0.00741738,0.00086297,0.00028841,0.01671780,0.00502746,0.13808739
0.65132566,0.14237818,0.00000835,0.00632389,0.00074920,0.00024630,0.01427775,0.00432191,0.11864477
0.65732866,0.12141988,0.00000727,0.00535629,0.00064578,0.00020896,0.01211360,0.00369304,0.10125851
0.66333167,0.10286869,0.00000631,0.00450696,0.00055266,0.00017611,0.01020974,0.00313805,0.08584399
0.66933467,0.08658925,0.00000549,0.00376738,0.00046958,0.00014744,0.00854829,0.00265343,0.07229349
0.67533767,0.07242717,0.00000481,0.00312842,0.00039613,0.00012263,0.00710990,0.00223522,0.06048231
0.68134067,0.06021609,0.00000426,0.00258070,0.00033178,0.00010131,0.00587439,0.00187923,0.05027460
0.68734367,0.04978401,0.00000385,0.00211480,0.00027590,0.00008314,0.00482142,0.00158131,0.04152856
0.69334667,0.04095888,0.00000360,0.00172153,0.00022778,0.00006778,0.00393098,0.00133750,0.03410104
0.69934967,0.03357337,0.00000350,0.00139210,0.00018671,0.00005489,0.00318377,0.00114427,0.02785147
0.70535268,0.02746867,0.00000358,0.00111822,0.00015195,0.00004415,0.00256158,0.00099863,0.02264503
0.71135568,0.02249758,0.00000384,0.00089224,0.00012277,0.00003527,0.00204747,0.00089829,0.01835518
0.71735868,0.01852667,0.00000431,0.00070718,0.00009849,0.00002799,0.00162593,0.00084179,0.01486541
0.72336168,0.01543781,0.00000503,0.00055675,0.00007844,0.00002207,0.00128299,0.00082854,0.01207055
0.72936468,0.01312895,0.00000601,0.00043538,0.00006203,0.00001728,0.00100619,0.00085891,0.00987733
0.73536768,0.01151438,0.00000730,0.00033818,0.00004870,0.00001344,0.00078458,0.00093426,0.00820470
0.74137069,0.01052445,0.00000896,0.00026091,0.00003796,0.00001038,0.00060864,0.00105692,0.00698353
0.74737369,0.01010491,0.00001102,0.00019994,0.00002937,0.00000796,0.00047022,0.00123020,0.00615622
0.75337669,0.01021584,0.00001355,0.00015218,0.00002257,0.00000607,0.00036236,0.00145827,0.00567585
0.75937969,0.01083033,0.00001661,0.00011505,0.00001722,0.00000459,0.00027925,0.00174612,0.00550530
0.76538269,0.01193286,0.00002027,0.00008638,0.00001304,0.00000345,0.00021604,0.00209940,0.00561614
0.77138569,0.01351754,0.00002460,0.00006442,0.00000980,0.00000258,0.00016875,0.00252424,0.00598744
0.77738869,0.01558609,0.00002967,0.00004771,0.00000732,0.00000191,0.00013414,0.00302704,0.00660455
0.78339170,0.01814569,0.00003555,0.00003510,0.00000542,0.00000141,0.00010960,0.00361420,0.00745776
0.78939470,0.02120678,0.00004231,0.00002564,0.00000399,0.00000103,0.00009304,0.00429186,0.00854107
0.79539770,0.02478068,0.00005000,0.00001860,0.00000292,0.00000075,0.00008281,0.00506552,0.00985080
0.80140070,0.02887720,0.00005868,0.00001341,0.00000212,0.00000054,0.00007760,0.00593972,0.01138442
0.80740370,0.03350232,0.00006837,0.00000959,0.00000152,0.00000039,0.00007641,0.00691765,0.01313925
0.81340670,0.03865584,0.00007910,0.00000682,0.00000109,0.00000027,0.00007844,0.00800079,0.01511131
0.81940970,0.04432918,0.00009087,0.00000481,0.00000077,0.00000019,0.00008307,0.00918852,0.01729428
0.82541271,0.05050346,0.00010363,0.00000337,0.00000055,0.00000014,0.00008981,0.01047782,0.01967855
0.83141571,0.05714782,0.00011734,0.00000235,0.00000038,0.00000009,0.00009826,0.01186294,0.02225038
0.83741871,0.06421808,0.00013190,0.00000162,0.00000027,0.00000007,0.00010809,0.01333520,0.02499129
0.84342171,0.07165594,0.00014722,0.00000111,0.00000019,0.00000005,0.00011901,0.01488286,0.02787765
0.84942471,0.07938867,0.00016313,0.00000076,0.00000013,0.00000003,0.00013076,0.01649110,0.03088047
0.85542771,0.08732938,0.00017946,0.00000051,0.00000010,0.00000002,0.00014310,0.01814205,0.03396545
0.86143072,0.09537794,0.00019601,0.00000035,0.00000008,0.00000002,0.00015579,0.01981507,0.03709326
0.86743372,0.10342254,0.00021255,0.00000023,0.00000008,0.00000001,0.00016860,0.02148701,0.04022017
0.87343672,0.11134185,0.00022883,0.00000015,0.00000009,0.00000001,0.00018129,0.02313275,0.04329879
0.87943972,0.11900778,0.00024459,0.00000010,0.00000011,0.00000001,0.00019363,0.02472573,0.04627919
0.88544272,0.12628872,0.00025956,0.00000007,0.00000015,0.00000001,0.00020539,0.02623863,0.04911009
0.89144572,0.13305318,0.00027347,0.00000004,0.00000023,0.00000001,0.00021633,0.02764417,0.05174029
0.89744872,0.13917362,0.00028605,0.00000003,0.00000034,0.00000002,0.00022625,0.02891584,0.05412017
0.90345173,0.14453044,0.00029707,0.00000002,0.00000050,0.00000003,0.00023494,0.03002881,0.05620317
0.90945473,0.14901581,0.00030630,0.00000001,0.00000075,0.00000004,0.00024222,0.03096068,0.05794736
0.91545773,0.15253730,0.00031355,0.00000001,0.00000112,0.00000006,0.00024795,0.03169224,0.05931679
0.92146073,0.15502102,0.00031867,0.00000001,0.00000164,0.00000009,0.00025201,0.03220811,0.06028273
0.92746373,0.15641423,0.00032156,0.00000000,0.00000241,0.00000013,0.00025430,0.03249732,0.06082467
0.93346673,0.15668719,0.00032216,0.00000000,0.00000350,0.00000018,0.00025480,0.03255366,0.06093109
0.93946973,0.15583429,0.00032046,0.00000000,0.00000506,0.00000026,0.00025349,0.03237593,0.06059982
0.94547274,0.15387423,0.00031651,0.00000001,0.00000726,0.00000038,0.00025041,0.03196794,0.05983819
0.95147574,0.15084941,0.00031040,0.00000001,0.00001034,0.00000054,0.00024564,0.03133842,0.05866274
0.95747874,0.14682447,0.00030228,0.00000001,0.00001463,0.00000076,0.00023931,0.03050070,0.05709868
0.96348174,0.14188405,0.00029233,0.00000002,0.00002054,0.00000107,0.00023158,0.02947222,0.05517906
0.96948474,0.13612999,0.00028078,0.00000003,0.00002864,0.00000150,0.00022264,0.02827394,0.05294360
0.97548774,0.12967792,0.00026790,0.00000005,0.00003966,0.00000208,0.00021272,0.02692965,0.05043747
0.98149075,0.12265361,0.00025398,0.00000008,0.00005454,0.00000286,0.00020207,0.02546517,0.04770981
0.98749375,0.11518911,0.00023932,0.00000012,0.00007447,0.00000391,0.00019098,0.02390753,0.04481230
0.99349675,0.10741893,0.00022426,0.00000018,0.00010099,0.00000531,0.00017976,0.02228417,0.04179762
0.99949975,0.09947637,0.00020912,0.00000027,0.00013600,0.00000716,0.00016873,0.02062216,0.03871811
1.00550275,0.09149019,0.00019426,0.00000039,0.00018190,0.00000959,0.00015826,0.01894746,0.03562447
1.01150575,0.08358176,0.00018002,0.00000057,0.00024162,0.00001276,0.00014873,0.01728433,0.03256466
1.01750875,0.07586273,0.00016673,0.00000083,0.00031876,0.00001686,0.00014057,0.01565480,0.02958302
1.02351176,0.06843330,0.00015475,0.00000120,0.00041768,0.00002214,0.00013423,0.01407829,0.02671966
1.02951476,0.06138112,0.00014441,0.00000172,0.00054362,0.00002887,0.00013023,0.01257134,0.02401005
1.03551776,0.05478089,0.00013605,0.00000244,0.00070280,0.00003741,0.00012917,0.01114751,0.02148483
1.04152076,0.04869444,0.00013002,0.00000344,0.00090254,0.00004816,0.00013173,0.00981737,0.01917000
1.04752376,0.04317142,0.00012665,0.00000482,0.00115142,0.00006160,0.00013871,0.00858860,0.01708709
1.05352676,0.03825040,0.00012630,0.00000671,0.00145931,0.00007829,0.00015105,0.00746624,0.01525371
1.05952976,0.03396041,0.00012932,0.00000927,0.00183754,0.00009889,0.00016986,0.00645296,0.01368413
1.06553277,0.03032261,0.00013609,0.00001271,0.00229895,0.00012414,0.00019648,0.00554942,0.01238997
1.07153577,0.02735219,0.00014698,0.00001730,0.00285794,0.00015489,0.00023249,0.00475473,0.01138097
1.07753877,0.02506039,0.00016236,0.00002339,0.00353051,0.00019210,0.00027977,0.00406682,0.01066574
1.08354177,0.02345635,0.00018262,0.00003138,0.00433427,0.00023684,0.00034055,0.00348292,0.01025254
1.08954477,0.02254899,0.00020813,0.00004181,0.00528838,0.00029030,0.00041747,0.00300000,0.01014998
1.09554777,0.02234861,0.00023924,0.00005531,0.00641347,0.00035379,0.00051359,0.00261519,0.01036762
1.10155078,0.02286832,0.00027628,0.00007264,0.00773152,0.00042873,0.00063252,0.00232619,0.01091651
1.10755378,0.02412520,0.00031954,0.00009471,0.00926567,0.00051668,0.00077838,0.00213160,0.01180961
1.11355678,0.02614117,0.00036925,0.00012260,0.01104003,0.00061929,0.00095593,0.00203123,0.01306204
1.11955978,0.02894346,0.00042554,0.00015756,0.01307932,0.00073832,0.00117054,0.00202640,0.01469124
1.12556278,0.03256493,0.00048848,0.00020105,0.01540865,0.00087560,0.00142825,0.00212008,0.01671697
1.13156578,0.03704387,0.00055799,0.00025469,0.01805304,0.00103306,0.00173576,0.00231706,0.01916117
1.13756878,0.04242357,0.00063388,0.00032034,0.02103705,0.00121267,0.00210044,0.00262398,0.02204766
1.14357179,0.04875157,0.00071583,0.00040002,0.02438429,0.00141641,0.00253025,0.00304935,0.02540174
1.14957479,0.05607851,0.00080332,0.00049594,0.02811688,0.00164626,0.00303366,0.00360341,0.02924956
1.15557779,0.06445665,0.00089571,0.00061046,0.03225488,0.00190414,0.00361960,0.00429794,0.03361742
1.16158079,0.07393818,0.00099216,0.00074606,0.03681565,0.00219190,0.00429719,0.00514603,0.03853089
1.16758379,0.08457302,0.00109171,0.00090526,0.04181319,0.00251120,0.00507562,0.00616164,0.04401381
1.17358679,0.09640649,0.00119323,0.00109060,0.04725743,0.00286351,0.00596387,0.00735917,0.05008710
1.17958979,0.10947665,0.00129545,0.00130453,0.05315344,0.00325001,0.00697038,0.00875292,0.05676752
1.18559280,0.12381140,0.00139701,0.00154933,0.05950066,0.00367152,0.00810274,0.01035643,0.06406629
1.19159580,0.13942547,0.00149648,0.00182703,0.06629212,0.00412843,0.00936731,0.01218185,0.07198764
1.19759880,0.15631742,0.00159238,0.00213927,0.07351361,0.00462061,0.01076880,0.01423917,0.08052737
1.20360180,0.17446661,0.00168323,0.00248725,0.08114297,0.00514734,0.01230987,0.01653553,0.08967142
1.20960480,0.19383052,0.00176760,0.00287159,0.08914937,0.00570722,0.01399076,0.01907455,0.09939457
1.21560780,0.21434247,0.00184414,0.00329224,0.09749281,0.00629812,0.01580891,0.02185569,0.10965928
1.22161081,0.23590999,0.00191162,0.00374845,0.10612376,0.00691714,0.01775869,0.02487379,0.12041496
1.22761381,0.25841407,0.00196899,0.00423870,0.11498299,0.00756055,0.01983119,0.02811876,0.13159747
1.23361681,0.28170950,0.00201536,0.00476071,0.12400186,0.00822382,0.02201414,0.03157546,0.14312928
1.23961981,0.30562661,0.00205013,0.00531144,0.13310281,0.00890165,0.02429199,0.03522391,0.15492018
1.24562281,0.32997444,0.00207289,0.00588724,0.14220046,0.00958806,0.02664616,0.03903978,0.16686873
1.25162581,0.35454575,0.00208353,0.00648394,0.15120303,0.01027646,0.02905543,0.04299518,0.17886451
1.25762881,0.37912371,0.00208220,0.00709708,0.16001446,0.01095987,0.03149660,0.04705990,0.19079124
1.26363182,0.40349051,0.00206935,0.00772215,0.16853687,0.01163110,0.03394534,0.05120292,0.20253073
1.26963482,0.42743761,0.00204565,0.00835492,0.17667373,0.01228300,0.03637719,0.05539431,0.21396775
1.27563782,0.45077774,0.00201206,0.00899182,0.18433328,0.01290880,0.03876877,0.05960742,0.22499558
1.28164082,0.47335802,0.00196976,0.00963031,0.19143254,0.01350237,0.04109914,0.06382130,0.23552229
1.28764382,0.49507407,0.00192014,0.01026937,0.19790146,0.01405863,0.04335127,0.06802333,0.24547742
1.29364682,0.51588448,0.00186480,0.01090994,0.20368718,0.01457388,0.04551351,0.07221185,0.25481896
1.29964982,0.53582501,0.00180546,0.01155538,0.20875835,0.01504617,0.04758112,0.07639878,0.26354025
1.30565283,0.55502195,0.00174400,0.01221188,0.21310906,0.01547562,0.04955764,0.08061205,0.27167654
1.31165583,0.57370372,0.00168239,0.01288885,0.21676240,0.01586469,0.05145617,0.08489766,0.27931088
1.31765883,0.59221007,0.00162268,0.01359920,0.21977328,0.01621846,0.05330035,0.08932132,0.28657893
1.32366183,0.61099810,0.00156699,0.01435956,0.22223041,0.01654472,0.05512506,0.09396945,0.29367241
1.32966483,0.63064432,0.00151742,0.01519034,0.22425719,0.01685407,0.05697675,0.09894940,0.30084082
1.33566783,0.65184217,0.00147612,0.01611559,0.22601133,0.01715986,0.05891326,0.10438889,0.30839111
1.34167084,0.67539444,0.00144518,0.01716284,0.22768318,0.01747800,0.06100325,0.11043441,0.31668510
1.34767384,0.70220030,0.00142666,0.01836255,0.22949258,0.01782672,0.06332498,0.11724862,0.32613444
1.35367684,0.73323671,0.00142254,0.01974752,0.23168427,0.01822609,0.06596467,0.12500676,0.33719298
1.35967984,0.76953426,0.00143471,0.02135204,0.23452196,0.01869755,0.06901424,0.13389199,0.35034664
1.36568284,0.81214784,0.00146488,0.02321082,0.23828103,0.01926324,0.07256856,0.14408976,0.36610074
1.37168584,0.86212249,0.00151465,0.02535781,0.24324016,0.01994528,0.07672233,0.15578136,0.38496511
1.37768884,0.92045547,0.00158535,0.02782480,0.24967205,0.02076497,0.08156648,0.16913679,0.40743719
1.38369185,0.98805538,0.00167810,0.03063996,0.25783355,0.02174192,0.08718444,0.18430708,0.43398364
1.38969485,1.06569989,0.00179372,0.03382626,0.26795546,0.02289322,0.09364811,0.20141651,0.46502095
1.39569785,1.15399325,0.00193268,0.03739993,0.28023246,0.02423256,0.10101401,0.22055479,0.50089559
1.40170085,1.25332562,0.00209507,0.04136896,0.29481349,0.02576947,0.10931951,0.24176969,0.54186461
1.40770385,1.36383571,0.00228059,0.04573167,0.31179301,0.02750859,0.11857940,0.26506037,0.58807723
1.41370685,1.48537868,0.00248844,0.05047557,0.33120353,0.02944909,0.12878296,0.29037191,0.63955835
