energy_ev,total_up,C_s_up,C_p_up,Co_p_up,Co_d_up,Mo_p_up,Mo_d_up,S_s_up,S_p_up
-3.19059530,1.48139620,0.00221914,0.09958145,0.37491681,0.10525015,0.50665273,0.26561641,0.00022289,1.03946378
-3.18459230,1.45587747,0.00197828,0.09945886,0.37380309,0.10518081,0.49785818,0.25058356,0.00022008,1.02922988
-3.17858929,1.44079243,0.00175215,0.10006046,0.37501911,0.10590335,0.49228597,0.23812840,0.00022429,1.02561524
-3.17258629,1.43656033,0.00154173,0.10137981,0.37856153,0.10746183,0.48995455,0.22858084,0.00023630,1.02869107
-3.16658329,1.44337824,0.00134770,0.10339285,0.38435964,0.10988690,0.49078447,0.22225868,0.00025708,1.03834780
-3.16058029,1.46122290,0.00117040,0.10605849,0.39227602,0.11319602,0.49460131,0.21946713,0.00028781,1.05429622
-3.15457729,1.48986157,0.00100987,0.10931990,0.40210994,0.11739426,0.50114243,0.22049877,0.00032983,1.07607593
-3.14857429,1.52887093,0.00086588,0.11310648,0.41360350,0.12247549,0.51006712,0.22563354,0.00038468,1.10307076
-3.14257129,1.57766214,0.00073794,0.11733636,0.42645002,0.12842386,0.52096967,0.23513832,0.00045405,1.13453009
-3.13656828,1.63551051,0.00062534,0.12191945,0.44030440,0.13521543,0.53339480,0.24926547,0.00053979,1.16959498
-3.13056528,1.70158754,0.00052723,0.12676066,0.45479488,0.14281984,0.54685466,0.26825016,0.00064387,1.20732778
-3.12456228,1.77499341,0.00044261,0.13176332,0.46953572,0.15120175,0.56084676,0.29230593,0.00076831,1.24674381
-3.11855928,1.85478797,0.00037044,0.13683253,0.48414010,0.16032203,0.57487186,0.32161858,0.00091520,1.28684364
-3.11255628,1.94001851,0.00030959,0.14187834,0.49823279,0.17013863,0.58845122,0.35633817,0.00108660,1.32664443
-3.10655328,2.02974273,0.00025896,0.14681852,0.51146191,0.18060686,0.60114238,0.39656932,0.00128450,1.36520905
-3.10055028,2.12304613,0.00021743,0.15158093,0.52350932,0.19167926,0.61255283,0.44236023,0.00151073,1.40167188
-3.09454727,2.21905313,0.00018396,0.15610520,0.53409928,0.20330505,0.62235110,0.49369087,0.00176691,1.43526022
-3.08854427,2.31693189,0.00015754,0.16034385,0.54300495,0.21542907,0.63027479,0.55046098,0.00205433,1.46531071
-3.08254127,2.41589345,0.00013724,0.16426267,0.55005264,0.22799059,0.63613531,0.61247883,0.00237394,1.49128047
-3.07653827,2.51518608,0.00012219,0.16784046,0.55512367,0.24092187,0.63981942,0.67945155,0.00272622,1.51275282
-3.07053527,2.61408633,0.00011162,0.17106822,0.55815397,0.25414691,0.64128750,0.75097796,0.00311113,1.52943790
-3.06453227,2.71188846,0.00010481,0.17394773,0.55913156,0.26758042,0.64056889,0.82654508,0.00352806,1.54116868
-3.05852926,2.80789436,0.00010115,0.17648984,0.55809226,0.28112742,0.63775478,0.90552890,0.00397581,1.54789314
-3.05252626,2.90140572,0.00010005,0.17871256,0.55511394,0.29468339,0.63298919,0.98720041,0.00445256,1.54966357
-3.04652326,2.99172049,0.00010102,0.18063899,0.55030980,0.30813545,0.62645851,1.07073726,0.00495587,1.54662390
-3.04052026,3.07813510,0.00010362,0.18229544,0.54382112,0.32136451,0.61838054,1.15524133,0.00548275,1.53899615
-3.03451726,3.15995369,0.00010746,0.18370981,0.53580998,0.33424840,0.60899343,1.23976214,0.00602969,1.52706691
-3.02851426,3.23650473,0.00011218,0.18491035,0.52645233,0.34666620,0.59854533,1.32332564,0.00659278,1.51117472
-3.02251126,3.30716512,0.00011748,0.18592487,0.51593171,0.35850336,0.58728513,1.40496762,0.00716781,1.49169900
-3.01650825,3.37139090,0.00012310,0.18678054,0.50443406,0.36965763,0.57545489,1.48377040,0.00775043,1.46905084
-3.01050525,3.42875308,0.00012879,0.18750422,0.49214363,0.38004545,0.56328406,1.55890149,0.00833626,1.44366596
-3.00450225,3.47897659,0.00013436,0.18812325,0.47924014,0.38960850,0.55098572,1.62965229,0.00892114,1.41599976
-2.99849925,3.52197963,0.00013964,0.18866673,0.46589706,0.39831991,0.53875478,1.69547485,0.00950122,1.38652411
-2.99249625,3.55791051,0.00014449,0.18916693,0.45228110,0.40618988,0.52676799,1.75601473,0.01007319,1.35572549
-2.98649325,3.58717893,0.00014880,0.18966099,0.43855234,0.41327007,0.51518539,1.81113779,0.01063439,1.32410388
-2.98049025,3.61047858,0.00015250,0.19019239,0.42486515,0.41965658,0.50415288,1.86094916,0.01118296,1.29217172
-2.97448724,3.62879833,0.00015555,0.19081225,0.41136922,0.42549097,0.49380542,1.90580269,0.01171795,1.26045231
-2.96848424,3.64341982,0.00015793,0.19158015,0.39821070,0.43095914,0.48427036,1.94629964,0.01223937,1.22947712
-2.96248124,3.65589983,0.00015967,0.19256438,0.38553296,0.43628793,0.47567049,1.98327602,0.01274825,1.19978132
-2.95647824,3.66803669,0.00016082,0.19384145,0.37347692,0.44173933,0.46812628,2.01777832,0.01324655,1.17189755
-2.95047524,3.68182119,0.00016145,0.19549482,0.36218061,0.44760234,0.46175718,2.05102803,0.01373718,1.14634751
-2.94447224,3.69937296,0.00016169,0.19761289,0.35177800,0.45418288,0.45668154,2.08437621,0.01422381,1.12363162
-2.93846923,3.72286474,0.00016167,0.20028609,0.34239704,0.46179188,0.45301521,2.11924963,0.01471080,1.10421709
-2.93246623,3.75443747,0.00016156,0.20360349,0.33415694,0.47073221,0.45086884,2.15709072,0.01520294,1.08852479
-2.92646323,3.79611019,0.00016155,0.20764876,0.32716494,0.48128490,0.45034392,2.19929399,0.01570529,1.07691563
-2.92046023,3.84968897,0.00016187,0.21249587,0.32151266,0.49369535,0.45152802,2.24714198,0.01622295,1.06967728
-2.91445723,3.91667962,0.00016276,0.21820473,0.31727244,0.50816026,0.45448938,2.30174361,0.01676078,1.06701193
-2.90845423,3.99820876,0.00016449,0.22481699,0.31449370,0.52481580,0.45927149,2.36397830,0.01732324,1.06902608
-2.90245123,4.09495777,0.00016736,0.23235224,0.31319991,0.54372790,0.46588794,2.43444859,0.01791413,1.07572299
-2.89644822,4.20711348,0.00017171,0.24080487,0.31338618,0.56488502,0.47431799,2.51344391,0.01853640,1.08699850
-2.89044522,4.33433869,0.00017790,0.25014184,0.31501781,0.58819397,0.48450339,2.60091757,0.01919203,1.10264077
-2.88444222,4.47576475,0.00018633,0.26030144,0.31802997,0.61347908,0.49634667,2.69647834,0.01988190,1.12233407
-2.87843922,4.63000712,0.00019744,0.27119324,0.32232860,0.64048484,0.50971117,2.79939731,0.02060572,1.14566686
-2.87243622,4.79520375,0.00021173,0.28269918,0.32779252,0.66888201,0.52442287,2.90863006,0.02136200,1.17214380
-2.86643322,4.96907490,0.00022972,0.29467591,0.33427675,0.69827695,0.54027419,3.02285295,0.02214810,1.20120133
-2.86043022,5.14900158,0.00025202,0.30695817,0.34161687,0.72822388,0.55702937,3.14051224,0.02296029,1.23222623
-2.85442721,5.33211919,0.00027925,0.31936321,0.34963425,0.75823940,0.57443150,3.25988328,0.02379385,1.26457612
-2.84842421,5.51542151,0.00031211,0.33169588,0.35814187,0.78781873,0.59221052,3.37913723,0.02464322,1.29760112
-2.84242121,5.69587022,0.00035132,0.34375434,0.36695047,0.81645281,0.61009206,3.49641165,0.02550216,1.33066550
-2.83641821,5.87050421,0.00039766,0.35533603,0.37587461,0.84364547,0.62780638,3.60988169,0.02636394,1.36316815
-2.83041521,6.03654338,0.00045190,0.36624356,0.38473844,0.86892996,0.64509709,3.71782807,0.02722148,1.39456101
-2.82441221,6.19148167,0.00051483,0.37629047,0.39338085,0.89188391,0.66172912,3.81869867,0.02806758,1.42436424
-2.81840920,6.33316491,0.00058720,0.38530639,0.40165960,0.91214211,0.67749537,3.91116054,0.02889503,1.45217765
-2.81240620,6.45984969,0.00066971,0.39314150,0.40945448,0.92940656,0.69222187,3.99414004,0.02969677,1.47768758
-2.80640320,6.57024069,0.00076298,0.39967011,0.41666900,0.94345340,0.70577093,4.06684902,0.03046602,1.50066904
-2.80040020,6.66350526,0.00086747,0.40479322,0.42323096,0.95413637,0.71804242,4.12879642,0.03119635,1.52098306
-2.79439720,6.73926497,0.00098351,0.40844009,0.42909149,0.96138693,0.72897284,4.17978475,0.03188172,1.53856957
-2.78839420,6.79756553,0.00111121,0.41056860,0.43422303,0.96521106,0.73853247,4.21989228,0.03251653,1.55343617
-2.78239120,6.83882743,0.00125042,0.41116476,0.43861613,0.96568310,0.74672081,4.24944228,0.03309564,1.56564375
-2.77638819,6.86378074,0.00140071,0.41024119,0.44227548,0.96293713,0.75356052,4.26896144,0.03361430,1.57528974
-2.77038519,6.87338831,0.00156136,0.40783490,0.44521537,0.95715633,0.75909039,4.27913013,0.03406816,1.58249024
-2.76438219,6.86876221,0.00173129,0.40400434,0.44745490,0.94856123,0.76335778,4.28072748,0.03445320,1.58736206
-2.75837919,6.85107840,0.00190906,0.39882616,0.44901330,0.93739727,0.76641098,4.27457460,0.03476571,1.59000588
-2.75237619,6.82149461,0.00209292,0.39239160,0.44990561,0.92392257,0.76829205,4.26147907,0.03500223,1.59049157
-2.74637319,6.78107605,0.00228075,0.38480283,0.45013900,0.90839641,0.76903057,4.24218398,0.03515952,1.58884666
-2.74037019,6.73073302,0.00247015,0.37616945,0.44971006,0.89106909,0.76863871,4.21732402,0.03523455,1.58504853
-2.73436718,6.67117353,0.00265842,0.36660508,0.44860308,0.87217349,0.76710790,4.18739112,0.03522452,1.57902102
-2.72836418,6.60287313,0.00284270,0.35622444,0.44678957,0.85191884,0.76440738,4.15271112,0.03512686,1.57063541
-2.72236118,6.52606326,0.00301994,0.34514073,0.44422892,0.83048660,0.76048463,4.11343249,0.03493928,1.55971591
-2.71635818,6.44073781,0.00318706,0.33346358,0.44087026,0.80802873,0.75526764,4.06952751,0.03465989,1.54604918
-2.71035518,6.34667715,0.00334100,0.32129743,0.43665527,0.78466813,0.74866902,4.02080536,0.03428720,1.52939721
-2.70435218,6.24348742,0.00347882,0.30874046,0.43152189,0.76050094,0.74059149,3.96693599,0.03382031,1.50951300
-2.69834917,6.13065236,0.00359778,0.29588392,0.42540858,0.73560060,0.73093451,3.90748341,0.03325899,1.48615773
-2.69234617,6.00759417,0.00369545,0.28281195,0.41825896,0.71002303,0.71960173,3.84194602,0.03260379,1.45911870
-2.68634317,5.87373955,0.00376979,0.26960166,0.41002645,0.68381260,0.70650859,3.76980171,0.03185615,1.42822667
-2.68034017,5.72858708,0.00381918,0.25632360,0.40067867,0.65700847,0.69158985,3.69055508,0.03101851,1.39337185
-2.67433717,5.57177180,0.00384255,0.24304233,0.39020136,0.62965078,0.67480646,3.60378425,0.03009441,1.35451734
-2.66833417,5.40312367,0.00383933,0.22981720,0.37860158,0.60178636,0.65615144,3.50918463,0.02908850,1.31170946
-2.66233117,5.22271652,0.00380954,0.21670315,0.36590994,0.57347359,0.63565443,3.40660744,0.02800661,1.26508437
-2.65632816,5.03090528,0.00375376,0.20375148,0.35218186,0.54478613,0.61338467,3.29609119,0.02685568,1.21487053
-2.65032516,4.82834962,0.00367312,0.19101066,0.33749767,0.51581549,0.58945223,3.17788445,0.02564377,1.16138707
-2.64432216,4.61602318,0.00356922,0.17852692,0.32196164,0.48667214,0.56400743,3.05245921,0.02437991,1.10503811
-2.63831916,4.39520827,0.00344415,0.16634477,0.30570002,0.45748534,0.53723865,2.92051423,0.02307401,1.04630344
-2.63231616,4.16747678,0.00330035,0.15450737,0.28885809,0.42840174,0.50936835,2.78296859,0.02173666,0.98572610
-2.62631316,3.93465859,0.00314055,0.14305673,0.27159649,0.39958284,0.48064788,2.64094600,0.02037896,0.92389752
-2.62031016,3.69879941,0.00296770,0.13203373,0.25408703,0.37120159,0.45135106,2.49575086,0.01901225,0.86144104
-2.61430715,3.46211042,0.00278487,0.12147803,0.23650812,0.34343836,0.42176708,2.34883734,0.01764796,0.79899464
-2.60830415,3.22691219,0.00259514,0.11142782,0.21904004,0.31647640,0.39219284,2.20177320,0.01629728,0.73719365
-2.60230115,2.99557552,0.00240153,0.10191950,0.20186037,0.29049726,0.36292527,2.05619993,0.01497097,0.67665426
-2.59629815,2.77046181,0.00220695,0.09298723,0.18513964,0.26567626,0.33425389,1.91379081,0.01367913,0.61795839
-2.59029515,2.55386520,0.00201406,0.08466248,0.16903741,0.24217817,0.30645379,1.77620886,0.01243102,0.56164061
-2.58429215,2.34795845,0.00182529,0.07697350,0.15369893,0.22015340,0.27977943,1.64506570,0.01123483,0.50817729
-2.57828914,2.15474427,0.00164276,0.06994482,0.13925242,0.19973473,0.25445937,1.52188303,0.01009762,0.45797844
-2.57228614,1.97601315,0.00146825,0.06359672,0.12580705,0.18103469,0.23069204,1.40805742,0.00902515,0.41138207
-2.56628314,1.81330838,0.00130321,0.05794477,0.11345156,0.16414354,0.20864264,1.30482929,0.00802191,0.36865121
-2.56028014,1.66789865,0.00114874,0.05299935,0.10225358,0.14912801,0.18844113,1.21325655,0.00709101,0.32997323
-2.55427714,1.54075806,0.00100561,0.04876525,0.09225951,0.13603053,0.17018130,1.13419316,0.00623427,0.29546136
-2.54827414,1.43255330,0.00087425,0.04524132,0.08349496,0.12486913,0.15392088,1.06827260,0.00545228,0.26515785
-2.54227114,1.34363738,0.00075483,0.04242011,0.07596552,0.11563773,0.13968243,1.01589631,0.00474444,0.23903859
-2.53626813,1.27404950,0.00064726,0.04028762,0.06965799,0.10830690,0.12745501,0.97722682,0.00410915,0.21701868
-2.53026513,1.22352020,0.00055124,0.03882313,0.06454173,0.10282493,0.11719646,0.95218546,0.00354386,0.19895862
-2.52426213,1.19148142,0.00046628,0.03799901,0.06057027,0.09911913,0.10883608,0.94045450,0.00304529,0.18467085
-2.51825913,1.17708107,0.00039177,0.03778070,0.05768294,0.09709750,0.10227773,0.94148354,0.00260954,0.17392635
-2.51225613,1.17920165,0.00032699,0.03812672,0.05580657,0.09665047,0.09740311,0.95450013,0.00223223,0.16646113
-2.50625313,1.19648293,0.00027117,0.03898887,0.05485723,0.09765298,0.09407518,0.97852462,0.00190868,0.16198246
-2.50025013,1.22734855,0.00022349,0.04031252,0.05474196,0.09996668,0.09214173,1.01238913,0.00163403,0.16017483
-2.49424712,1.27003654,0.00018315,0.04203703,0.05536047,0.10344250,0.09143889,1.05476086,0.00140334,0.16070563
-2.48824412,1.32263385,0.00014935,0.04409640,0.05660690,0.10792339,0.09179474,1.10416943,0.00121171,0.16323060
-2.48224112,1.38311466,0.00012136,0.04642008,0.05837156,0.11324737,0.09303281,1.15903825,0.00105438,0.16739905
-2.47623812,1.44938235,0.00009847,0.04893398,0.06054277,0.11925093,0.09497565,1.21771959,0.00092680,0.17285901
-2.47023512,1.51931459,0.00008007,0.05156161,0.06300867,0.12577260,0.09744820,1.27853268,0.00082467,0.17926234
-2.46423212,1.59081093,0.00006560,0.05422549,0.06565919,0.13265684,0.10028115,1.33980429,0.00074399,0.18626981
-2.45822911,1.66184181,0.00005461,0.05684862,0.06838793,0.13975801,0.10331417,1.39991067,0.00068109,0.19355616
-2.45222611,1.73049780,0.00004671,0.05935605,0.07109423,0.14694443,0.10639892,1.45731968,0.00063267,0.20081517
-2.44622311,1.79503748,0.00004161,0.06167658,0.07368504,0.15410231,0.10940180,1.51063175,0.00059575,0.20776458
-2.44022011,1.85393238,0.00003910,0.06374438,0.07607687,0.16113948,0.11220640,1.55861822,0.00056773,0.21415081
-2.43421711,1.90590716,0.00003907,0.06550055,0.07819755,0.16798869,0.11471557,1.60025535,0.00054635,0.21975331
-2.42821411,1.94997326,0.00004149,0.06689456,0.07998780,0.17461039,0.11685302,1.63475264,0.00052968,0.22438842
-2.42221111,1.98545444,0.00004640,0.06788553,0.08140256,0.18099470,0.11856433,1.66157412,0.00051609,0.22791253
-2.41620810,2.01200288,0.00005393,0.06844313,0.08241198,0.18716257,0.11981747,1.68045128,0.00050427,0.23022443
-2.41020510,2.02960474,0.00006428,0.06854833,0.08300204,0.19316599,0.12060262,1.69138702,0.00049317,0.23126669
-2.40420210,2.03857467,0.00007773,0.06819366,0.08317476,0.19908710,0.12093146,1.69465017,0.00048199,0.23102604
-2.39819910,2.03953929,0.00009460,0.06738324,0.08294793,0.20503640,0.12083576,1.69076054,0.00047016,0.22953263
-2.39219610,2.03341000,0.00011530,0.06613230,0.08235438,0.21114989,0.12036552,1.68046491,0.00045732,0.22685815
-2.38619310,2.02134634,0.00014026,0.06446650,0.08144085,0.21758539,0.11958661,1.66470519,0.00044326,0.22311304
-2.38019010,2.00471123,0.00016996,0.06242083,0.08026636,0.22451829,0.11857804,1.64457967,0.00042796,0.21844266
-2.37418709,1.98502030,0.00020489,0.06003827,0.07890031,0.23213670,0.11742910,1.62129943,0.00041152,0.21302276
-2.36818409,1.96388749,0.00024556,0.05736827,0.07742018,0.24063659,0.11623629,1.59614161,0.00039413,0.20705431
-2.36218109,1.94296940,0.00029248,0.05446507,0.07590912,0.25021701,0.11510045,1.57040188,0.00037609,0.20075800
-2.35617809,1.92391108,0.00034610,0.05138590,0.07445327,0.26107572,0.11412407,1.54534798,0.00035777,0.19436852
-2.35017509,1.90829563,0.00040684,0.04818933,0.07313920,0.27340566,0.11340892,1.52217671,0.00033961,0.18812887
-2.34417209,1.89759989,0.00047506,0.04493354,0.07205126,0.28739233,0.11305423,1.50197603,0.00032205,0.18228490
-2.33816908,1.89315818,0.00055100,0.04167486,0.07126918,0.30321244,0.11315535,1.48569395,0.00030562,0.17708022
-2.33216608,1.89613535,0.00063480,0.03846640,0.07086579,0.32103398,0.11380301,1.47411537,0.00029082,0.17275148
-2.32616308,1.90751021,0.00072648,0.03535699,0.07090510,0.34101761,0.11508322,1.46784774,0.00027821,0.16952427
-2.32016008,1.92806942,0.00082589,0.03239032,0.07144065,0.36331955,0.11707768,1.46731565,0.00026836,0.16760946
-2.31415708,1.95841164,0.00093273,0.02960442,0.07251428,0.38809562,0.11986463,1.47276431,0.00026187,0.16720006
-2.30815408,1.99896098,0.00104653,0.02703125,0.07415521,0.41550635,0.12352009,1.48427127,0.00025934,0.16846847
-2.30215108,2.04998830,0.00116665,0.02469673,0.07637956,0.44572268,0.12811927,1.50176515,0.00026145,0.17156406
-2.29614807,2.11163843,0.00129230,0.02262081,0.07919019,0.47893189,0.13373794,1.52505018,0.00026892,0.17661094
-2.29014507,2.18396122,0.00142253,0.02081780,0.08257695,0.51534324,0.14045367,1.55383473,0.00028252,0.18370583
-2.28414207,2.26694396,0.00155626,0.01929686,0.08651714,0.55519270,0.14834664,1.58776212,0.00030312,0.19291597
-2.27813907,2.36054265,0.00169234,0.01806250,0.09097630,0.59874636,0.15749992,1.62644165,0.00033167,0.20427697
-2.27213607,2.46470993,0.00182952,0.01711521,0.09590920,0.64630179,0.16799905,1.66947818,0.00036927,0.21779062
-2.26613307,2.57941741,0.00196655,0.01645208,0.10126098,0.69818698,0.17993072,1.71649843,0.00041710,0.23342269
-2.26013007,2.70467064,0.00210219,0.01606739,0.10696842,0.75475649,0.19338071,1.76717268,0.00047654,0.25110085
-2.25412706,2.84051560,0.00223528,0.01595317,0.11296125,0.81638441,0.20843079,1.82123047,0.00054908,0.27071278
-2.24812406,2.98703563,0.00236475,0.01609970,0.11916357,0.88345412,0.22515492,1.87846979,0.00063642,0.29210476
-2.24212106,3.14433898,0.00248968,0.01649593,0.12549519,0.95634488,0.24361465,1.93875918,0.00074038,0.31508081
-2.23611806,3.31253713,0.00260935,0.01712979,0.13187297,1.03541548,0.26385408,2.00203274,0.00086296,0.33940280
-2.23011506,3.49171515,0.00272325,0.01798844,0.13821220,1.12098544,0.28589447,2.06827866,0.00100631,0.36479149
-2.22411206,3.68189543,0.00283110,0.01905850,0.14442779,1.21331431,0.30972888,2.13752187,0.00117270,0.39092905
-2.21810905,3.88299699,0.00293284,0.02032607,0.15043557,1.31257997,0.33531712,2.20980199,0.00136447,0.41746278
-2.21210605,4.09479267,0.00302869,0.02177687,0.15615338,1.41885679,0.36258130,2.28514802,0.00158404,0.44401052
-2.20610305,4.31686672,0.00311905,0.02339616,0.16150230,1.53209470,0.39140236,2.36355130,0.00183377,0.47016740
-2.20010005,4.54857555,0.00320453,0.02516878,0.16640762,1.65210028,0.42161777,2.44493832,0.00211597,0.49551411
-2.19409705,4.78901421,0.00328590,0.02707908,0.17080001,1.77852094,0.45302069,2.52914522,0.00243277,0.51962630
-2.18809405,5.03699092,0.00336403,0.02911086,0.17461643,1.91083318,0.48536082,2.61589539,0.00278606,0.54208500
-2.18209105,5.29101182,0.00343985,0.03124736,0.17780115,2.04833586,0.51834691,2.70478177,0.00317737,0.56248753
-2.17608804,5.54927744,0.00351429,0.03347115,0.18030664,2.19014918,0.55165108,2.79525486,0.00360778,0.58045871
-2.17008504,5.80969200,0.00358821,0.03576418,0.18209439,2.33521991,0.58491475,2.88661758,0.00407781,0.59566164
-2.16408204,6.06988601,0.00366238,0.03810774,0.18313567,2.48233314,0.61775613,2.97802737,0.00458733,0.60780780
-2.15807904,6.32725205,0.00373737,0.04048251,0.18341212,2.63013044,0.64977897,3.06850585,0.00513546,0.61666601
-2.15207604,6.57899288,0.00381358,0.04286857,0.18291623,2.77713426,0.68058225,3.15695591,0.00572050,0.62206960
-2.14607304,6.82218064,0.00389116,0.04524556,0.18165158,2.92177784,0.70977049,3.24218573,0.00633984,0.62392179
-2.14007004,7.05382519,0.00397000,0.04759278,0.17963295,3.06243993,0.73696425,3.32293888,0.00698999,0.62219874
-2.13406703,7.27094934,0.00404973,0.04988939,0.17688616,3.19748304,0.76181037,3.39792948,0.00766650,0.61695032
-2.12806403,7.47066826,0.00412974,0.05211462,0.17344767,3.32529412,0.78399170,3.46588105,0.00836406,0.60829844
-2.12206103,7.65027023,0.00420920,0.05424808,0.16936396,3.44432615,0.80323572,3.52556755,0.00907652,0.59643308
-2.11605803,7.80729572,0.00428709,0.05627010,0.16469065,3.55313916,0.81932191,3.57585491,0.00979704,0.58160625
-2.11005503,7.93961177,0.00436224,0.05816205,0.15949141,3.65043915,0.83208752,3.61574150,0.01051817,0.56412407
-2.10405203,8.04547893,0.00443343,0.05990684,0.15383671,3.73511348,0.84143153,3.64439579,0.01123210,0.54433740
-2.09804902,8.12360787,0.00449943,0.06148929,0.14780235,3.80626132,0.84731673,3.66118960,0.01193081,0.52263143
-2.09204602,8.17320361,0.00455904,0.06289663,0.14146795,3.86321804,0.84976986,3.66572557,0.01260633,0.49941465
-2.08604302,8.19399526,0.00461122,0.06411888,0.13491531,3.90557246,0.84887977,3.65785744,0.01325096,0.47510767
-2.08004002,8.18624999,0.00465512,0.06514928,0.12822681,3.93317642,0.84479385,3.63770239,0.01385751,0.45013225
-2.07403702,8.15077023,0.00469013,0.06598462,0.12148379,3.94614610,0.83771273,3.60564440,0.01441954,0.42490098
-2.06803402,8.08887401,0.00471595,0.06662544,0.11476504,3.94485514,0.82788368,3.56232847,0.01493155,0.39980789
-2.06203102,8.00235863,0.00473263,0.06707613,0.10814538,3.92991969,0.81559267,3.50864557,0.01538916,0.37522022
-2.05602801,7.89344875,0.00474056,0.06734495,0.10169441,3.90217613,0.80115564,3.44570852,0.01578925,0.35147156
-2.05002501,7.76473047,0.00474049,0.06744375,0.09547538,3.86265213,0.78490923,3.37481965,0.01613000,0.32885638
-2.04402201,7.61907365,0.00473353,0.06738769,0.08954430,3.81253235,0.76720107,3.29743117,0.01641093,0.30762603
-2.03801901,7.45954511,0.00472111,0.06719460,0.08394921,3.75312009,0.74838030,3.21509957,0.01663284,0.28798614
-2.03201601,7.28931581,0.00470494,0.06688440,0.07872963,3.68579647,0.72878824,3.12943578,0.01679774,0.27009538
-2.02601301,7.11156571,0.00468696,0.06647819,0.07391623,3.61197870,0.70874979,3.04205293,0.01690866,0.25406534
-2.02001001,6.92938957,0.00466925,0.06599737,0.06953067,3.53307925,0.68856561,2.95451368,0.01696946,0.23996159
-2.01400700,6.74570775,0.00465401,0.06546271,0.06558562,3.45046739,0.66850541,2.86827931,0.01698460,0.22780555
-2.00800400,6.56318524,0.00464343,0.06489333,0.06208494,3.36543467,0.64880255,2.78466274,0.01695891,0.21757721
-2.00200100,6.38416238,0.00463965,0.06430581,0.05902401,3.27916569,0.62964994,2.70478717,0.01689729,0.20921842
-1.99599800,6.21059991,0.00464469,0.06371340,0.05639025,3.19271514,0.61119757,2.62955249,0.01680448,0.20263677
-1.98999500,6.04404058,0.00466035,0.06312540,0.05416369,3.10699177,0.59355158,2.55961070,0.01668484,0.19770988
-1.98399200,5.88558876,0.00468820,0.06254667,0.05231780,3.02274990,0.57677482,2.49535140,0.01654218,0.19428997
-1.97798899,5.73590871,0.00472952,0.06197751,0.05082029,2.94058825,0.56088896,2.43689818,0.01637958,0.19220873
-1.97198599,5.59524126,0.00478525,0.06141369,0.04963415,2.86095595,0.54587803,2.38411589,0.01619935,0.19128243
-1.96598299,5.46343781,0.00485599,0.06084678,0.04871873,2.78416499,0.53169309,2.33662850,0.01600301,0.19131702
-1.95997999,5.34000986,0.00494197,0.06026477,0.04803084,2.71040814,0.51825799,2.29384669,0.01579129,0.19211346
-1.95397699,5.22419135,0.00504308,0.05965285,0.04752603,2.63978127,0.50547581,2.25500383,0.01556429,0.19347284
-1.94797399,5.11501079,0.00515886,0.05899448,0.04715977,2.57230858,0.49323591,2.21919872,0.01532155,0.19520158
-1.94197099,5.01136952,0.00528852,0.05827246,0.04688871,2.50796945,0.48142101,2.18544295,0.01506232,0.19711626
-1.93596798,4.91212234,0.00543097,0.05747019,0.04667189,2.44672539,0.46991426,2.15271077,0.01478570,0.19904823
-1.92996498,4.81615672,0.00558483,0.05657291,0.04647184,2.38854568,0.45860593,2.11998916,0.01449091,0.20084778
-1.92396198,4.72246696,0.00574850,0.05556884,0.04625563,2.33343065,0.44739929,2.08632579,0.01417752,0.20238777
-1.91795898,4.63022004,0.00592012,0.05445023,0.04599574,2.28143132,0.43621578,2.05087276,0.01384560,0.20356663
-1.91195598,4.53881050,0.00609768,0.05321425,0.04567079,2.23266476,0.42499894,2.01292439,0.01349597,0.20431062
-1.90595298,4.44790199,0.00627899,0.05186361,0.04526608,2.18732457,0.41371726,1.97194747,0.01313031,0.20457535
-1.89994997,4.35745438,0.00646174,0.05040696,0.04477390,2.14568605,0.40236564,1.92760283,0.01275125,0.20434631
-1.89394697,4.26773554,0.00664354,0.04885896,0.04419362,2.10810623,0.39096564,1.87975784,0.01236244,0.20363870
-1.88794397,4.17931774,0.00682193,0.04724013,0.04353158,2.07501862,0.37956448,1.82848940,0.01196850,0.20249623
-1.88194097,4.09305961,0.00699441,0.04557633,0.04280076,2.04692324,0.36823283,1.77407797,0.01157499,0.20098918
-1.87593797,4.01007450,0.00715853,0.04389810,0.04202020,2.02437227,0.35706170,1.71699312,0.01118826,0.19921163
-1.86993497,3.93168729,0.00731188,0.04223964,0.04121432,2.00795186,0.34615841,1.65787173,0.01081530,0.19727794
-1.86393197,3.85938139,0.00745214,0.04063773,0.04041197,1.99826082,0.33564192,1.59749022,0.01046356,0.19531876
-1.85792896,3.79473830,0.00757717,0.03913041,0.03964543,1.99588677,0.32563782,1.53673202,0.01014064,0.19347641
-1.85192596,3.73937201,0.00768498,0.03775568,0.03894933,2.00138043,0.31627298,1.47655214,0.00985413,0.19189997
-1.84592296,3.69486074,0.00777385,0.03655009,0.03835937,2.01522884,0.30767024,1.41794018,0.00961125,0.19074018
-1.83991996,3.66267812,0.00784232,0.03554737,0.03791119,2.03782811,0.29994323,1.36188327,0.00941866,0.19014414
-1.83391696,3.64412622,0.00788922,0.03477718,0.03763908,2.06945654,0.29319149,1.30933046,0.00928213,0.19025021
-1.82791396,3.64027251,0.00791375,0.03426393,0.03757484,2.11024894,0.28749614,1.26115949,0.00920634,0.19118296
