energy_ev,total_up,Co_p_up,Co_d_up,N_s_up,N_p_up,Te_p_up,Te_d_up,Y_p_up,Y_d_up
-3.35267634,3.55706205,1.19142631,1.83913686,0.00345545,0.78247543,0.36423911,0.00000000,1.51433315,0.44285511
-3.34667334,3.47339394,1.12346432,1.78788735,0.00339173,0.78259757,0.35120987,0.00000000,1.52032875,0.43574582
-3.34067034,3.40448542,1.05823585,1.74423207,0.00333101,0.78663390,0.33934556,0.00000000,1.53393777,0.43035193
-3.33466733,3.35153265,0.99641590,1.70906576,0.00327513,0.79461130,0.32874625,0.00000000,1.55516780,0.42676053
-3.32866433,3.31537165,0.93858966,1.68308014,0.00322559,0.80647962,0.31948177,0.00000000,1.58386585,0.42501943
-3.32266133,3.29646397,0.88524424,1.66675197,0.00318356,0.82211170,0.31159129,0.00000000,1.61971919,0.42513643
-3.31665833,3.29489271,0.83676352,1.66033753,0.00314984,0.84130489,0.30508406,0.00000000,1.66226016,0.42707953
-3.31065533,3.31036882,0.79342604,1.66387363,0.00312481,0.86378437,0.29994109,0.00000000,1.71087491,0.43077823
-3.30465233,3.34224711,0.75540590,1.67718447,0.00310852,0.88920794,0.29611780,0.00000000,1.76481605,0.43612560
-3.29864932,3.38955112,0.72277640,1.69989419,0.00310060,0.91717232,0.29354740,0.00000000,1.82321861,0.44298123
-3.29264632,3.45100549,0.69551622,1.73144395,0.00310041,0.94722077,0.29214484,0.00000000,1.88511903,0.45117478
-3.28664332,3.52507464,0.67351764,1.77111294,0.00310700,0.97885168,0.29181113,0.00000000,1.94947638,0.46051016
-3.28064032,3.61000594,0.65659636,1.81804221,0.00311919,1.01152819,0.29243779,0.00000000,2.01519538,0.47077006
-3.27463732,3.70387594,0.64450251,1.87126033,0.00313565,1.04468832,0.29391123,0.00000000,2.08115021,0.48172070
-3.26863432,3.80463808,0.63693243,1.92970998,0.00315495,1.07775554,0.29611685,0.00000000,2.14620868,0.49311679
-3.26263132,3.91017046,0.63354056,1.99227454,0.00317560,1.11014954,0.29894271,0.00000000,2.20925591,0.50470640
-3.25662831,4.01832244,0.63395142,2.05780403,0.00319614,1.14129695,0.30228266,0.00000000,2.26921702,0.51623582
-3.25062531,4.12695917,0.63777090,2.12513970,0.00321516,1.17064186,0.30603880,0.00000000,2.32507826,0.52745418
-3.24462231,4.23400312,0.64459704,2.19313694,0.00323138,1.19765598,0.31012328,0.00000000,2.37590619,0.53811793
-3.23861931,4.33747235,0.65402966,2.26068613,0.00324364,1.22184832,0.31445941,0.00000000,2.42086471,0.54799498
-3.23261631,4.43551496,0.66567911,2.32673150,0.00325096,1.24277416,0.31898219,0.00000000,2.45922954,0.55686861
-3.22661331,4.52643980,0.67917365,2.39028770,0.00325254,1.26004338,0.32363827,0.00000000,2.49040022,0.56454104
-3.22061031,4.60874324,0.69416572,2.45045448,0.00324774,1.27332789,0.32838545,0.00000000,2.51390953,0.57083676
-3.21460730,4.68113210,0.71033700,2.50642935,0.00323616,1.28236797,0.33319194,0.00000000,2.52943025,0.57560542
-3.20860430,4.74254271,0.72740211,2.55751836,0.00321752,1.28697764,0.33803534,0.00000000,2.53677937,0.57872447
-3.20260130,4.79215600,0.74511131,2.60314524,0.00319173,1.28704865,0.34290158,0.00000000,2.53591973,0.58010131
-3.19659830,4.82940865,0.76325188,2.64285876,0.00315885,1.28255304,0.34778384,0.00000000,2.52695908,0.57967504
-3.19059530,4.85399986,0.78164848,2.67633824,0.00311908,1.27354420,0.35268160,0.00000000,2.51014658,0.57741769
-3.18459230,4.86589356,0.80016248,2.70339723,0.00307272,1.26015612,0.35759982,0.00000000,2.48586666,0.57333482
-3.17858929,4.86531571,0.81869023,2.72398497,0.00302016,1.24260084,0.36254827,0.00000000,2.45463038,0.56746553
-3.17258629,4.85274630,0.83716041,2.73818554,0.00296191,1.22116400,0.36754108,0.00000000,2.41706403,0.55988168
-3.16658329,4.82890572,0.85553065,2.74621435,0.00289851,1.19619847,0.37259643,0.00000000,2.37389523,0.55068644
-3.16058029,4.79473545,0.87378325,2.74841174,0.00283058,1.16811604,0.37773636,0.00000000,2.32593658,0.54001195
-3.15457729,4.75137295,0.89192049,2.74523367,0.00275877,1.13737741,0.38298671,0.00000000,2.27406695,0.52801627
-3.14857429,4.70012122,0.90995934,2.73723926,0.00268378,1.10448067,0.38837705,0.00000000,2.21921082,0.51487958
-3.14257129,4.64241328,0.92792609,2.72507551,0.00260633,1.06994850,0.39394065,0.00000000,2.16231609,0.50079967
-3.13656828,4.57977281,0.94585082,2.70945931,0.00252714,1.03431457,0.39971430,0.00000000,2.10433072,0.48598701
-3.13056528,4.51377165,0.96376216,2.69115728,0.00244694,0.99810948,0.40573811,0.00000000,2.04617916,0.47065929
-3.12456228,4.44598598,0.98168241,2.67096404,0.00236646,0.96184683,0.41205516,0.00000000,1.98873896,0.45503590
-3.11855928,4.37795234,0.99962331,2.64967959,0.00228641,0.92600993,0.41871088,0.00000000,1.93281863,0.43933232
-3.11255628,4.31112547,1.01758268,2.62808683,0.00220743,0.89103958,0.42575240,0.00000000,1.87913744,0.42375474
-3.10655328,4.24683937,1.03554190,2.60692983,0.00213015,0.85732341,0.43322760,0.00000000,1.82830792,0.40849516
-3.10055028,4.18627342,1.05346463,2.58689402,0.00205513,0.82518739,0.44118395,0.00000000,1.78082198,0.39372701
-3.09454727,4.13042460,1.07129650,2.56858881,0.00198285,0.79488952,0.44966726,0.00000000,1.73704106,0.37960162
-3.08854427,4.08008718,1.08896596,2.55253359,0.00191372,0.76661626,0.45872015,0.00000000,1.69719085,0.36624554
-3.08254127,4.03584026,1.10638609,2.53914733,0.00184806,0.74048158,0.46838039,0.00000000,1.66136095,0.35375894
-3.07653827,3.99804376,1.12345725,2.52874227,0.00178609,0.71652876,0.47867914,0.00000000,1.62950935,0.34221490
-3.07053527,3.96684245,1.14007039,2.52152155,0.00172797,0.69473471,0.48963902,0.00000000,1.60147173,0.33165979
-3.06453227,3.94217757,1.15611078,2.51758078,0.00167374,0.67501664,0.50127221,0.00000000,1.57697517,0.32211461
-3.05852926,3.92380513,1.17146191,2.51691307,0.00162338,0.65724071,0.51357847,0.00000000,1.55565559,0.31357713
-3.05252626,3.91131962,1.18600932,2.51941696,0.00157679,0.64123215,0.52654325,0.00000000,1.53707838,0.30602469
-3.04652326,3.90418169,1.19964412,2.52490660,0.00153381,0.62678645,0.54013598,0.00000000,1.52076116,0.29941761
-3.04052026,3.90174837,1.21226611,2.53312358,0.00149426,0.61368109,0.55430851,0.00000000,1.50619777,0.29370290
-3.03451726,3.90330413,1.22378623,2.54374945,0.00145789,0.60168722,0.56899395,0.00000000,1.49288260,0.28881810
-3.02851426,3.90809161,1.23412843,2.55641857,0.00142447,0.59058088,0.58410589,0.00000000,1.48033411,0.28469520
-3.02251126,3.91534057,1.24323078,2.57073057,0.00139374,0.58015327,0.59953809,0.00000000,1.46811673,0.28126425
-3.01650825,3.92429422,1.25104612,2.58626207,0.00136546,0.57021969,0.61516488,0.00000000,1.45586036,0.27845677
-3.01050525,3.93423223,1.25754211,2.60257749,0.00133943,0.56062688,0.63084213,0.00000000,1.44327666,0.27620868
-3.00450225,3.94449008,1.26270103,2.61923884,0.00131545,0.55125855,0.64640898,0.00000000,1.43017184,0.27446273
-2.99849925,3.95447460,1.26651937,2.63581459,0.00129339,0.54203898,0.66169040,0.00000000,1.41645535,0.27317039
-2.99249625,3.96367589,1.26900747,2.65188782,0.00127316,0.53293472,0.67650042,0.00000000,1.40214453,0.27229318
-2.98649325,3.97167599,1.27018926,2.66706380,0.00125471,0.52395437,0.69064609,0.00000000,1.38736509,0.27180347
-2.98049025,3.97815459,1.27010239,2.68097739,0.00123805,0.51514665,0.70393218,0.00000000,1.37234751,0.27168469
-2.97448724,3.98289237,1.26879851,2.69330034,0.00122325,0.50659695,0.71616633,0.00000000,1.35741979,0.27193111
-2.96848424,3.98577232,1.26634401,2.70374860,0.00121042,0.49842253,0.72716459,0.00000000,1.34299666,0.27254720
-2.96248124,3.98677925,1.26282090,2.71208961,0.00119974,0.49076671,0.73675725,0.00000000,1.32956585,0.27354657
-2.95647824,3.98599772,1.25832775,2.71814952,0.00119142,0.48379214,0.74479455,0.00000000,1.31767177,0.27495058
-2.95047524,3.98360833,1.25298062,2.72181969,0.00118572,0.47767370,0.75115227,0.00000000,1.30789709,0.27678671
-2.94447224,3.97988222,1.24691343,2.72306233,0.00118295,0.47259094,0.75573674,0.00000000,1.30084276,0.27908666
-2.93846923,3.97517341,1.24027794,2.72191455,0.00118344,0.46872050,0.75848926,0.00000000,1.29710687,0.28188426
-2.93246623,3.96990880,1.23324267,2.71849027,0.00118756,0.46622870,0.75938949,0.00000000,1.29726289,0.28521316
-2.92646323,3.96457523,1.22599087,2.71297945,0.00119569,0.46526435,0.75845773,0.00000000,1.30183787,0.28910454
-2.92046023,3.95970376,1.21871730,2.70564411,0.00120823,0.46595203,0.75575591,0.00000000,1.31129096,0.29358455
-2.91445723,3.95585063,1.21162366,2.69681092,0.00122557,0.46838608,0.75138717,0.00000000,1.32599292,0.29867189
-2.90845423,3.95357553,1.20491293,2.68686019,0.00124811,0.47262520,0.74549390,0.00000000,1.34620712,0.30437535
-2.90245123,3.95341718,1.19878259,2.67621151,0.00127624,0.47868804,0.73825440,0.00000000,1.37207269,0.31069146
-2.89644822,3.95586730,1.19341704,2.66530626,0.00131030,0.48654966,0.72987806,0.00000000,1.40359029,0.31760243
-2.89044522,3.96134372,1.18897962,2.65458795,0.00135063,0.49613925,0.72059921,0.00000000,1.44061131,0.32507438
-2.88444222,3.97016397,1.18560458,2.64448101,0.00139751,0.50733893,0.71067007,0.00000000,1.48283089,0.33305594
-2.87843922,3.98252080,1.18338954,2.63536925,0.00145118,0.51998397,0.70035265,0.00000000,1.52978544,0.34147753
-2.87243622,3.99846093,1.18238883,2.62757520,0.00151186,0.53386434,0.68991032,0.00000000,1.58085505,0.35025114
-2.86643322,4.01786864,1.18260828,2.62134138,0.00157971,0.54872771,0.67959905,0.00000000,1.63527112,0.35927093
-2.86043022,4.04045537,1.18400186,2.61681476,0.00165485,0.56428387,0.66965890,0.00000000,1.69212931,0.36841455
-2.85442721,4.06575649,1.18647031,2.61403531,0.00173739,0.58021059,0.66030595,0.00000000,1.75040787,0.37754532
-2.84842421,4.09313569,1.18986227,2.61292949,0.00182740,0.59616078,0.65172511,0.00000000,1.80899093,0.38651513
-2.84242121,4.12179752,1.19397763,2.61330903,0.00192493,0.61177069,0.64406406,0.00000000,1.86669632,0.39516805
-2.83641821,4.15080767,1.19857332,2.61487531,0.00203005,0.62666920,0.63742858,0.00000000,1.92230704,0.40334460
-2.83041521,4.17912042,1.20337109,2.61722901,0.00214284,0.64048763,0.63187942,0.00000000,1.97460553,0.41088638
-2.82441221,4.20561200,1.20806708,2.61988473,0.00226338,0.65286991,0.62743094,0.00000000,2.02240935,0.41764101
-2.81840920,4.22911860,1.21234263,2.62228961,0.00239179,0.66348276,0.62405138,0.00000000,2.06460706,0.42346710
-2.81240620,4.24847697,1.21587581,2.62384511,0.00252820,0.67202542,0.62166495,0.00000000,2.10019284,0.42823897
-2.80640320,4.26256587,1.21835316,2.62393071,0.00267280,0.67823856,0.62015538,0.00000000,2.12829840,0.43185100
-2.80040020,4.27034616,1.21948090,2.62192835,0.00282575,0.68191206,0.61937102,0.00000000,2.14822077,0.43422131
-2.79439720,4.27089782,1.21899526,2.61724633,0.00298726,0.68289133,0.61913099,0.00000000,2.15944498,0.43529458
-2.78839420,4.26345208,1.21667131,2.60934159,0.00315748,0.68108188,0.61923235,0.00000000,2.16166027,0.43504387
-2.78239120,4.24741714,1.21232989,2.59773935,0.00333655,0.67645190,0.61945782,0.00000000,2.15476954,0.43347140
-2.77638819,4.22239676,1.20584255,2.58204932,0.00352450,0.66903291,0.61958378,0.00000000,2.13889134,0.43060812
-2.77038519,4.18820084,1.19713412,2.56197800,0.00372128,0.65891838,0.61938829,0.00000000,2.11435455,0.42651225
-2.76438219,4.14484811,1.18618317,2.53733674,0.00392666,0.64626037,0.61865874,0.00000000,2.08168605,0.42126671
-2.75837919,4.09256118,1.17302029,2.50804559,0.00414025,0.63126448,0.61719894,0.00000000,2.04159206,0.41497576
-2.75237619,4.03175469,1.15772449,2.47413310,0.00436142,0.61418337,0.61483536,0.00000000,1.99493402,0.40776081
-2.74637319,3.96301768,1.14041817,2.43573256,0.00458929,0.59530908,0.61142238,0.00000000,1.94270038,0.39975587
-2.74037019,3.88709143,1.12126078,2.39307519,0.00482268,0.57496464,0.60684643,0.00000000,1.88597557,0.39110271
-2.73436718,3.80484432,1.10044192,2.34648098,0.00506015,0.55349528,0.60102888,0.00000000,1.82590749,0.38194599
-2.72836418,3.71724507,1.07817403,2.29634790,0.00529991,0.53125964,0.59392771,0.00000000,1.76367526,0.37242874
-2.72236118,3.62533590,1.05468523,2.24314009,0.00553991,0.50862146,0.58553799,0.00000000,1.70045828,0.36268819
-2.71635818,3.53020673,1.03021253,2.18737574,0.00577779,0.48594179,0.57589115,0.00000000,1.63740794,0.35285234
-2.71035518,3.43297157,1.00499589,2.12961527,0.00601097,0.46357229,0.56505331,0.00000000,1.57562305,0.34303724
-2.70435218,3.33474778,0.97927304,2.07044996,0.00623664,0.44184957,0.55312257,0.00000000,1.51612944,0.33334514
-2.69834917,3.23663865,0.95327546,2.01049163,0.00645186,0.42109067,0.54022560,0.00000000,1.45986452,0.32386357
-2.69234617,3.13971940,0.92722532,1.95036329,0.00665359,0.40158989,0.52651362,0.00000000,1.40766651,0.31466517
-2.68634317,3.04502652,0.90133351,1.89069073,0.00683881,0.38361658,0.51215782,0.00000000,1.36026860,0.30580840
-2.68034017,2.95354997,0.87579848,1.83209522,0.00700454,0.36741404,0.49734455,0.00000000,1.31829725,0.29733880
-2.67433717,2.86622758,0.85080581,1.77518669,0.00714796,0.35319918,0.48227030,0.00000000,1.28227424,0.28929078
-2.66833417,2.78394106,0.82652834,1.72055755,0.00726652,0.34116272,0.46713659,0.00000000,1.25262153,0.28168977
-2.66233117,2.70751271,0.80312652,1.66877662,0.00735792,0.33146971,0.45214499,0.00000000,1.22966820,0.27455438
-2.65632816,2.63770200,0.78074882,1.62038288,0.00742030,0.32426017,0.43749220,0.00000000,1.21365825,0.26789863
-2.65032516,2.57520142,0.75953211,1.57587907,0.00745220,0.31964946,0.42336545,0.00000000,1.20475874,0.26173390
-2.64432216,2.52063098,0.73960155,1.53572462,0.00745265,0.31772839,0.40993815,0.00000000,1.20306707,0.25607048
-2.63831916,2.47453093,0.72107020,1.50032811,0.00742121,0.31856277,0.39736595,0.00000000,1.20861699,0.25091870
-2.63231616,2.43735261,0.70403804,1.47003917,0.00735796,0.32219236,0.38578323,0.00000000,1.22138274,0.24628953
-2.62631316,2.40944751,0.68859043,1.44513995,0.00726351,0.32862928,0.37530003,0.00000000,1.24128099,0.24219455
-2.62031016,2.39105487,0.67479612,1.42583646,0.00713900,0.33785584,0.36599961,0.00000000,1.26817063,0.23864543
-2.61430715,2.38228839,0.66270479,1.41225008,0.00698603,0.34982200,0.35793655,0.00000000,1.30185043,0.23565290
-2.60830415,2.38312283,0.65234435,1.40440972,0.00680665,0.36444255,0.35113550,0.00000000,1.34205507,0.23322528
-2.60230115,2.39338154,0.64371811,1.40224503,0.00660330,0.38159447,0.34559067,0.00000000,1.38845002,0.23136682
-2.59629815,2.41272580,0.63680203,1.40558133,0.00637869,0.40111441,0.34126601,0.00000000,1.44062601,0.23007585
-2.59029515,2.44064721,0.63154237,1.41413663,0.00613582,0.42279698,0.33809617,0.00000000,1.49809389,0.22934298
-2.58429215,2.47646412,0.62785380,1.42752136,0.00587782,0.44639386,0.33598829,0.00000000,1.56028077,0.22914943
-2.57828914,2.51932301,0.62561838,1.44524109,0.00560790,0.47161411,0.33482447,0.00000000,1.62652819,0.22946581
-2.57228614,2.56820555,0.62468541,1.46670266,0.00532929,0.49812599,0.33446505,0.00000000,1.69609308,0.23025120
-2.56628314,2.62194184,0.62487249,1.49122376,0.00504517,0.52556031,0.33475255,0.00000000,1.76815221,0.23145287
-2.56028014,2.67923000,0.62596772,1.51804600,0.00475856,0.55351550,0.33551618,0.00000000,1.84181030,0.23300658
-2.55427714,2.73866187,0.62773322,1.54635131,0.00447232,0.58156431,0.33657680,0.00000000,1.91611222,0.23483752
-2.54827414,2.79875425,0.62990985,1.57528116,0.00418907,0.60926214,0.33775226,0.00000000,1.99005888,0.23686180
-2.54227114,2.85798482,0.63222312,1.60395815,0.00391118,0.63615664,0.33886280,0.00000000,2.06262665,0.23898863
-2.53626813,2.91483141,0.63439005,1.63150912,0.00364072,0.66179838,0.33973644,0.00000000,2.13278947,0.24112273
-2.53026513,2.96781314,0.63612675,1.65708904,0.00337947,0.68575211,0.34021416,0.00000000,2.19954289,0.24316730
-2.52426213,3.01553171,0.63715656,1.67990459,0.00312889,0.70760819,0.34015461,0.00000000,2.26192889,0.24502698
-2.51825913,3.05671103,0.63721827,1.69923659,0.00289015,0.72699368,0.33943814,0.00000000,2.31906031,0.24661091
-2.51225613,3.09023336,0.63607416,1.71446013,0.00266414,0.74358260,0.33797017,0.00000000,2.37014369,0.24783562
-2.50625313,3.11517034,0.63351756,1.72506173,0.00245147,0.75710483,0.33568353,0.00000000,2.41449928,0.24862760
-2.50025013,3.13080746,0.62937948,1.73065255,0.00225252,0.76735328,0.33253981,0.00000000,2.45157736,0.24892546
-2.49424712,3.13666082,0.62353410,1.73097732,0.00206745,0.77418892,0.32852967,0.00000000,2.48096975,0.24868148
-2.48824412,3.13248556,0.61590289,1.72591838,0.00189623,0.77754353,0.32367206,0.00000000,2.50241634,0.24786263
-2.48224112,3.11827556,0.60645709,1.71549498,0.00173871,0.77741996,0.31801241,0.00000000,2.51580599,0.24645086
-2.47623812,3.09425476,0.59521855,1.69985779,0.00159457,0.77388995,0.31161992,0.00000000,2.52117229,0.24444284
-2.47023512,3.06086061,0.58225887,1.67927904,0.00146343,0.76708972,0.30458402,0.00000000,2.51868432,0.24184901
-2.46423212,3.01872081,0.56769684,1.65413897,0.00134484,0.75721346,0.29701028,0.00000000,2.50863321,0.23869220
-2.45822911,2.96862462,0.55169444,1.62490925,0.00123829,0.74450523,0.28901582,0.00000000,2.49141552,0.23500586
-2.45222611,2.91149036,0.53445149,1.59213420,0.00114325,0.72924962,0.28072455,0.00000000,2.46751441,0.23083200
-2.44622311,2.84833080,0.51619926,1.55641088,0.00105922,0.71176165,0.27226242,0.00000000,2.43747979,0.22621898
-2.44022011,2.78021815,0.49719322,1.51836882,0.00098565,0.69237647,0.26375282,0.00000000,2.40190874,0.22121938
-2.43421711,2.70825014,0.47770546,1.47865043,0.00092206,0.67143926,0.25531241,0.00000000,2.36142695,0.21588794
-2.42821411,2.63351876,0.45801674,1.43789256,0.00086796,0.64929573,0.24704747,0.00000000,2.31667228,0.21027975
-2.42221111,2.55708241,0.43840878,1.39671009,0.00082293,0.62628371,0.23905090,0.00000000,2.26828085,0.20444875
-2.41620810,2.47994254,0.41915675,1.35568183,0.00078654,0.60272586,0.23139997,0.00000000,2.21687613,0.19844657
-2.41020510,2.40302491,0.40052242,1.31533891,0.00075843,0.57892380,0.22415480,0.00000000,2.16306087,0.19232173
-2.40420210,2.32716559,0.38274788,1.27615580,0.00073823,0.55515375,0.21735764,0.00000000,2.10741186,0.18611919
-2.39819910,2.25310146,0.36605019,1.23854389,0.00072561,0.53166344,0.21103290,0.00000000,2.05047682,0.17988016
-2.39219610,2.18146467,0.35061683,1.20284723,0.00072026,0.50867036,0.20518779,0.00000000,1.99277305,0.17364220
-2.38619310,2.11278035,0.33660204,1.16934032,0.00072186,0.48636109,0.19981358,0.00000000,1.93478693,0.16743945
-2.38019010,2.04746691,0.32412417,1.13822743,0.00073006,0.46489153,0.19488730,0.00000000,1.87697376,0.16130288
-2.37418709,1.98583811,0.31326381,1.10964325,0.00074452,0.44438773,0.19037378,0.00000000,1.81975719,0.15526060
-2.36818409,1.92810633,0.30406287,1.08365444,0.00076485,0.42494720,0.18622797,0.00000000,1.76352783,0.14933816
-2.36218109,1.87438645,0.29652444,1.06026190,0.00079061,0.40664044,0.18239734,0.00000000,1.70864076,0.14355858
-2.35617809,1.82470018,0.29061347,1.03940367,0.00082129,0.38951265,0.17882430,0.00000000,1.65541190,0.13794241
-2.35017509,1.77898054,0.28625822,1.02095829,0.00085632,0.37358535,0.17544864,0.00000000,1.60411339,0.13250759
-2.34417209,1.73707670,0.28335250,1.00474876,0.00089506,0.35885811,0.17220970,0.00000000,1.55496840,0.12726919
-2.33816908,1.69875938,0.28175860,0.99054723,0.00093678,0.34531011,0.16904851,0.00000000,1.50814586,0.12223910
-2.33216608,1.66372715,0.28131097,0.97808044,0.00098068,0.33290192,0.16590958,0.00000000,1.46375582,0.11742570
-2.32616308,1.63161406,0.28182057,0.96703619,0.00102588,0.32157717,0.16274255,0.00000000,1.42184613,0.11283356
-2.32016008,1.60199883,0.28307992,0.95707098,0.00107143,0.31126462,0.15950353,0.00000000,1.38240095,0.10846328
-2.31415708,1.57441611,0.28486863,0.94781878,0.00111636,0.30188027,0.15615619,0.00000000,1.34534185,0.10431146
-2.30815408,1.54836972,0.28695947,0.93890105,0.00115966,0.29332994,0.15267262,0.00000000,1.31053160,0.10037092
-2.30215108,1.52334794,0.28912479,0.92993783,0.00120031,0.28551211,0.14903391,0.00000000,1.27778096,0.09663115
-2.29614807,1.49884061,0.29114304,0.92055964,0.00123733,0.27832098,0.14523056,0.00000000,1.24685828,0.09307901
-2.29014507,1.47435752,0.29280538,0.91041999,0.00126980,0.27164995,0.14126258,0.00000000,1.21750159,0.08969972
-2.28414207,1.44944747,0.29392195,0.89920782,0.00129687,0.26539506,0.13713947,0.00000000,1.18943257,0.08647804
-2.27813907,1.42371723,0.29432783,0.88665963,0.00131783,0.25945852,0.13287993,0.00000000,1.16237166,0.08339970
-2.27213607,1.39684949,0.29388818,0.87257065,0.00133211,0.25375206,0.12851141,0.00000000,1.13605345,0.08045282
-2.26613307,1.36861893,0.29250261,0.85680437,0.00133932,0.24819995,0.12406954,0.00000000,1.11024138,0.07762957
-2.26013007,1.33890551,0.29010839,0.83930022,0.00133926,0.24274152,0.11959726,0.00000000,1.08474089,0.07492765
-2.25412706,1.30770420,0.28668258,0.82007872,0.00133196,0.23733306,0.11514399,0.00000000,1.05941017,0.07235175
-2.24812406,1.27513064,0.28224267,0.79924386,0.00131766,0.23194890,0.11076454,0.00000000,1.03416777,0.06991481
-2.24212106,1.24142219,0.27684607,0.77698262,0.00129683,0.22658172,0.10651797,0.00000000,1.00899684,0.06763908
-2.23611806,1.20693439,0.27058809,0.75356137,0.00127017,0.22124199,0.10246641,0.00000000,0.98394549,0.06555682
-2.23011506,1.17213273,0.26359880,0.72931945,0.00123862,0.21595654,0.09867378,0.00000000,0.95912347,0.06371075
-2.22411206,1.13758016,0.25603871,0.70466009,0.00120331,0.21076639,0.09520453,0.00000000,0.93469542,0.06215408
-2.21810905,1.10392077,0.24809349,0.68003895,0.00116553,0.20572392,0.09212236,0.00000000,0.91087112,0.06095014
-2.21210605,1.07186044,0.23996799,0.65595085,0.00112676,0.20088954,0.08948896,0.00000000,0.88789337,0.06017171
-2.20610305,1.04214504,0.23187971,0.63291512,0.00108859,0.19632810,0.08736289,0.00000000,0.86602440,0.05989989
-2.20010005,1.01553729,0.22405206,0.61146018,0.00105273,0.19210504,0.08579835,0.00000000,0.84553145,0.06022263
-2.19409705,0.99279295,0.21670759,0.59210785,0.00102094,0.18828275,0.08484423,0.00000000,0.82667249,0.06123296
-2.18809405,0.97463728,0.21006134,0.57535795,0.00099499,0.18491705,0.08454308,0.00000000,0.80968287,0.06302685
-2.18209105,0.96174244,0.20431473,0.56167368,0.00097667,0.18205413,0.08493025,0.00000000,0.79476341,0.06570083
-2.17608804,0.95470662,0.19964992,0.55146817,0.00096772,0.17972800,0.08603310,0.00000000,0.78207065,0.06934937
-2.17008504,0.95403529,0.19622493,0.54509255,0.00096979,0.17795851,0.08787031,0.00000000,0.77170950,0.07406203
-2.16408204,0.96012512,0.19416956,0.54282589,0.00098442,0.17675009,0.09045123,0.00000000,0.76372856,0.07992057
-2.15807904,0.97325074,0.19358222,0.54486701,0.00101302,0.17609117,0.09377539,0.00000000,0.75811804,0.08699586
-2.15207604,0.99355472,0.19452760,0.55132861,0.00105681,0.17595425,0.09783204,0.00000000,0.75481029,0.09534484
-2.14607304,1.02104068,0.19703535,0.56223340,0.00111679,0.17629658,0.10259985,0.00000000,0.75368254,0.10500760
-2.14007004,1.05556982,0.20109964,0.57751272,0.00119373,0.17706148,0.10804670,0.00000000,0.75456159,0.11600446
-2.13406703,1.09686060,0.20667955,0.59700714,0.00128814,0.17818005,0.11412964,0.00000000,0.75723006,0.12833345
-2.12806403,1.14449185,0.21370040,0.62046949,0.00140021,0.17957328,0.12079499,0.00000000,0.76143361,0.14196808
-2.12206103,1.19790891,0.22205573,0.64756990,0.00152984,0.18115452,0.12797864,0.00000000,0.76688893,0.15685547
-2.11605803,1.25643304,0.23161008,0.67790289,0.00167656,0.18283197,0.13560659,0.00000000,0.77329189,0.17291520
-2.11005503,1.31927361,0.24220240,0.71099639,0.00183957,0.18451140,0.14359572,0.00000000,0.78032561,0.19003858
-2.10405203,1.38554324,0.25364995,0.74632247,0.00201771,0.18609878,0.15185477,0.00000000,0.78766819,0.20808886
-2.09804902,1.45427529,0.26575273,0.78330955,0.00220943,0.18750282,0.16028563,0.00000000,0.79499978,0.22690204
-2.09204602,1.52444364,0.27829819,0.82135583,0.00241284,0.18863734,0.16878480,0.00000000,0.80200894,0.24628860
-2.08604302,1.59498418,0.29106624,0.85984363,0.00262568,0.18942346,0.17724515,0.00000000,0.80839817,0.26603602
-2.08004002,1.66481755,0.30383431,0.89815417,0.00284538,0.18979144,0.18555782,0.00000000,0.81388860,0.28591216
-2.07403702,1.73287252,0.31638241,0.93568239,0.00306909,0.18968218,0.19361420,0.00000000,0.81822385,0.30566932
-2.06803402,1.79810938,0.32849798,0.97185138,0.00329370,0.18904848,0.20130808,0.00000000,0.82117310,0.32504907
-2.06203102,1.85954260,0.33998045,1.00612586,0.00351590,0.18785578,0.20853774,0.00000000,0.82253343,0.34378755
-2.05602801,1.91626200,0.35064534,1.03802418,0.00373228,0.18608257,0.21520792,0.00000000,0.82213160,0.36162124
-2.05002501,1.96745174,0.36032777,1.06712858,0.00393934,0.18372045,0.22123179,0.00000000,0.81982517,0.37829290
-2.04402201,2.01240653,0.36888535,1.09309305,0.00413364,0.18077375,0.22653251,0.00000000,0.81550318,0.39355757
-2.03801901,2.05054434,0.37620020,1.11564873,0.00431181,0.17725886,0.23104467,0.00000000,0.80908642,0.40718848
-2.03201601,2.08141537,0.38218029,1.13460646,0.00447069,0.17320319,0.23471535,0.00000000,0.80052731,0.41898248
-2.02601301,2.10470688,0.38675990,1.14985652,0.00460738,0.16864392,0.23750478,0.00000000,0.78980939,0.42876501
-2.02001001,2.12024374,0.38989932,1.16136555,0.00471933,0.16362653,0.23938670,0.00000000,0.77694657,0.43639431
-2.01400700,2.12798498,0.39158376,1.16917090,0.00480440,0.15820315,0.24034835,0.00000000,0.76198205,0.44176473
-2.00800400,2.12801640,0.39182173,1.17337269,0.00486092,0.15243085,0.24039004,0.00000000,0.74498691,0.44480912
-2.00200100,2.12053980,0.39064275,1.17412399,0.00488777,0.14636990,0.23952446,0.00000000,0.72605845,0.44550002
-1.99599800,2.10585937,0.38809480,1.17161974,0.00488436,0.14008213,0.23777576,0.00000000,0.70531825,0.44384988
-1.98999500,2.08436597,0.38424136,1.16608481,0.00485068,0.13362928,0.23517835,0.00000000,0.68290994,0.43991004
