energy_ev,total_up,N_s_up,N_p_up,Te_p_up,Te_d_up,Zn_p_up,Zn_d_up,Zr_p_up,Zr_d_up
-3.33466733,0.46695218,0.00073246,0.00059699,0.18122861,0.00000000,0.26058920,0.00000591,0.09057315,0.22040955
-3.32866433,0.48656322,0.00082666,0.00067899,0.17613096,0.00000000,0.27304628,0.00000671,0.09049260,0.23798164
-3.32266133,0.50778578,0.00092652,0.00076710,0.17218670,0.00000000,0.28529800,0.00000758,0.09067341,0.25656514
-3.31665833,0.53061807,0.00103125,0.00086081,0.16961856,0.00000000,0.29728984,0.00000854,0.09113523,0.27606221
-3.31065533,0.55500496,0.00113984,0.00095947,0.16862012,0.00000000,0.30897428,0.00000957,0.09188339,0.29634182
-3.30465233,0.58083560,0.00125108,0.00106225,0.16935067,0.00000000,0.32031106,0.00001068,0.09290857,0.31723973
-3.29864932,0.60794247,0.00136358,0.00116818,0.17193074,0.00000000,0.33126664,0.00001186,0.09418717,0.33855957
-3.29264632,0.63610216,0.00147579,0.00127614,0.17643833,0.00000000,0.34181320,0.00001312,0.09568219,0.36007510
-3.28664332,0.66503783,0.00158602,0.00138488,0.18290597,0.00000000,0.35192692,0.00001444,0.09734467,0.38153369
-3.28064032,0.69442327,0.00169252,0.00149309,0.19131866,0.00000000,0.36158589,0.00001582,0.09911560,0.40266085
-3.27463732,0.72388868,0.00179345,0.00159940,0.20161273,0.00000000,0.37076768,0.00001726,0.10092827,0.42316588
-3.26863432,0.75302796,0.00188702,0.00170244,0.21367579,0.00000000,0.37944682,0.00001873,0.10271092,0.44274841
-3.26263132,0.78140743,0.00197147,0.00180092,0.22734780,0.00000000,0.38759236,0.00002022,0.10438964,0.46110575
-3.25662831,0.80857585,0.00204519,0.00189364,0.24242332,0.00000000,0.39516576,0.00002173,0.10589134,0.47794069
-3.25062531,0.83407546,0.00210670,0.00197963,0.25865506,0.00000000,0.40211945,0.00002324,0.10714677,0.49296960
-3.24462231,0.85745396,0.00215479,0.00205818,0.27575879,0.00000000,0.40839607,0.00002472,0.10809348,0.50593060
-3.23861931,0.87827694,0.00218848,0.00212892,0.29341953,0.00000000,0.41392874,0.00002617,0.10867858,0.51659137
-3.23261631,0.89614068,0.00220713,0.00219193,0.31129911,0.00000000,0.41864240,0.00002758,0.10886125,0.52475655
-3.22661331,0.91068496,0.00221041,0.00224781,0.32904483,0.00000000,0.42245634,0.00002891,0.10861493,0.53027427
-3.22061031,0.92160545,0.00219838,0.00229778,0.34629930,0.00000000,0.42528781,0.00003017,0.10792927,0.53304170
-3.21460730,0.92866559,0.00217143,0.00234379,0.36271106,0.00000000,0.42705673,0.00003135,0.10681152,0.53300951
-3.20860430,0.93170738,0.00213035,0.00238859,0.37794568,0.00000000,0.42769130,0.00003245,0.10528779,0.53018499
-3.20260130,0.93066109,0.00207624,0.00243586,0.39169726,0.00000000,0.42713431,0.00003345,0.10340374,0.52463386
-3.19659830,0.92555345,0.00201056,0.00249031,0.40369960,0.00000000,0.42534989,0.00003439,0.10122516,0.51648067
-3.19059530,0.91651410,0.00193505,0.00255779,0.41373696,0.00000000,0.42233034,0.00003526,0.09883811,0.50590805
-3.18459230,0.90378030,0.00185171,0.00264537,0.42165380,0.00000000,0.41810279,0.00003611,0.09634901,0.49315460
-3.17858929,0.88769956,0.00176278,0.00276151,0.42736320,0.00000000,0.41273532,0.00003696,0.09388440,0.47851185
-3.17258629,0.86873025,0.00167066,0.00291609,0.43085360,0.00000000,0.40634220,0.00003787,0.09159067,0.46232025
-3.16658329,0.84744011,0.00157788,0.00312056,0.43219347,0.00000000,0.39908796,0.00003890,0.08963371,0.44496450
-3.16058029,0.82450259,0.00148710,0.00338799,0.43153384,0.00000000,0.39119005,0.00004013,0.08819840,0.42686829
-3.15457729,0.80069113,0.00140100,0.00373313,0.42910834,0.00000000,0.38291989,0.00004164,0.08748802,0.40848870
-3.14857429,0.77687139,0.00132231,0.00417245,0.42523082,0.00000000,0.37460206,0.00004355,0.08772356,0.39031035
-3.14257129,0.75399138,0.00125377,0.00472413,0.42029044,0.00000000,0.36661169,0.00004597,0.08914277,0.37283939
-3.13656828,0.73306967,0.00119807,0.00540797,0.41474450,0.00000000,0.35936981,0.00004903,0.09199890,0.35659742
-3.13056528,0.71518163,0.00115787,0.00624535,0.40910898,0.00000000,0.35333682,0.00005290,0.09655908,0.34211529
-3.12456228,0.70144377,0.00113577,0.00725895,0.40394717,0.00000000,0.34900413,0.00005773,0.10310209,0.32992678
-3.11855928,0.69299615,0.00113427,0.00847259,0.39985660,0.00000000,0.34688402,0.00006369,0.11191542,0.32056212
-3.11255628,0.69098297,0.00115578,0.00991082,0.39745460,0.00000000,0.34749785,0.00007098,0.12329163,0.31454112
-3.10655328,0.69653129,0.00120259,0.01159849,0.39736292,0.00000000,0.35136299,0.00007977,0.13752362,0.31236589
-3.10055028,0.71072809,0.00127681,0.01356026,0.40019156,0.00000000,0.35897858,0.00009026,0.15489894,0.31451309
-3.09454727,0.73459565,0.00138037,0.01581995,0.40652239,0.00000000,0.37081038,0.00010265,0.17569307,0.32142538
-3.08854427,0.76906555,0.00151498,0.01839986,0.41689277,0.00000000,0.38727521,0.00011710,0.20016153,0.33350232
-3.08254127,0.81495166,0.00168203,0.02131997,0.43177955,0.00000000,0.40872524,0.00013380,0.22853111,0.35109044
-3.07653827,0.87292246,0.00188259,0.02459709,0.45158373,0.00000000,0.43543254,0.00015290,0.26099017,0.37447283
-3.07053527,0.94347330,0.00211729,0.02824401,0.47661627,0.00000000,0.46757450,0.00017451,0.29767839,0.40385817
-3.06453227,1.02689947,0.00238629,0.03226855,0.50708516,0.00000000,0.50522052,0.00019874,0.33867622,0.43936967
-3.05852926,1.12327069,0.00268918,0.03667273,0.54308425,0.00000000,0.54832048,0.00022563,0.38399433,0.48103418
-3.05252626,1.23240835,0.00302493,0.04145188,0.58458407,0.00000000,0.59669568,0.00025519,0.43356372,0.52877198
-3.04652326,1.35386629,0.00339183,0.04659392,0.63142505,0.00000000,0.65003265,0.00028738,0.48722672,0.58238764
-3.04052026,1.48691653,0.00378741,0.05207870,0.68331335,0.00000000,0.70788034,0.00032210,0.54472958,0.64156280
-3.03451726,1.63054089,0.00420844,0.05787753,0.73981974,0.00000000,0.76965120,0.00035916,0.60571716,0.70585114
-3.02851426,1.78342975,0.00465090,0.06395291,0.80038161,0.00000000,0.83462638,0.00039835,0.66973008,0.77467637
-3.02251126,1.94398872,0.00510999,0.07025846,0.86430859,0.00000000,0.90196528,0.00043936,0.73620492,0.84733360
-3.01650825,2.11035401,0.00558018,0.07673911,0.93079158,0.00000000,0.97071954,0.00048183,0.80447776,0.92299463
-3.01050525,2.28041691,0.00605528,0.08333157,0.99891555,0.00000000,1.03985114,0.00052531,0.87379121,1.00071732
-3.00450225,2.45185738,0.00652852,0.08996511,1.06767581,0.00000000,1.10825454,0.00056933,0.94330520,1.07945933
-2.99849925,2.62218644,0.00699270,0.09656253,1.13599767,0.00000000,1.17478203,0.00061334,1.01211129,1.15809594
-2.99249625,2.78879658,0.00744035,0.10304153,1.20275910,0.00000000,1.23827180,0.00065675,1.07925032,1.23544192
-2.98649325,2.94901904,0.00786390,0.10931619,1.26681586,0.00000000,1.29757768,0.00069896,1.14373304,1.31027666
-2.98049025,3.10018621,0.00825585,0.11529881,1.32702851,0.00000000,1.35159959,0.00073933,1.20456310,1.38137218
-2.97448724,3.23969737,0.00860902,0.12090178,1.38229048,0.00000000,1.39931357,0.00077723,1.26076164,1.44752284
-2.96848424,3.36508548,0.00891673,0.12603965,1.43155640,0.00000000,1.43980024,0.00081204,1.31139273,1.50757595
-2.96248124,3.47408254,0.00917302,0.13063124,1.47386958,0.00000000,1.47227060,0.00084317,1.35558870,1.56046205
-2.95647824,3.56468121,0.00937281,0.13460170,1.50838794,0.00000000,1.49608810,0.00087009,1.39257434,1.60522372
-2.95047524,3.63519011,0.00951205,0.13788448,1.53440708,0.00000000,1.51078605,0.00089231,1.42168913,1.64104177
-2.94447224,3.68428074,0.00958791,0.14042320,1.55137988,0.00000000,1.51607981,0.00090943,1.44240650,1.66725785
-2.93846923,3.71102408,0.00959880,0.14217320,1.55893170,0.00000000,1.51187312,0.00092113,1.45434940,1.68339232
-2.93246623,3.71491523,0.00954448,0.14310284,1.55687055,0.00000000,1.49825845,0.00092720,1.45730146,1.68915696
-2.92646323,3.69588533,0.00942602,0.14319445,1.54519183,0.00000000,1.47551141,0.00092752,1.45121329,1.68446172
-2.92046023,3.65430005,0.00924579,0.14244492,1.52407743,0.00000000,1.44407951,0.00092208,1.43620373,1.66941544
-2.91445723,3.59094503,0.00900738,0.14086581,1.49388912,0.00000000,1.40456588,0.00091099,1.41255580,1.64432048
-2.90845423,3.50699866,0.00871545,0.13848307,1.45515662,0.00000000,1.35770863,0.00089446,1.38070784,1.60966154
-2.90245123,3.40399367,0.00837564,0.13533641,1.40856066,0.00000000,1.30435690,0.00087277,1.34123985,1.56608927
-2.89644822,3.28376900,0.00799431,0.13147814,1.35491195,0.00000000,1.24544448,0.00084634,1.29485597,1.51439924
-2.89044522,3.14841416,0.00757841,0.12697181,1.29512671,0.00000000,1.18196226,0.00081562,1.24236355,1.45550737
-2.88444222,3.00020810,0.00713522,0.12189045,1.23019981,0.00000000,1.11493050,0.00078114,1.18464990,1.39042271
-2.87843922,2.84155537,0.00667218,0.11631459,1.16117668,0.00000000,1.04537190,0.00074349,1.12265742,1.32021877
-2.87243622,2.67492160,0.00619666,0.11033019,1.08912489,0.00000000,0.97428658,0.00070327,1.05735835,1.24600439
-2.86643322,2.50277097,0.00571577,0.10402642,1.01510661,0.00000000,0.90262948,0.00066111,0.98972974,1.16889527
-2.86043022,2.32750753,0.00523623,0.09749343,0.94015281,0.00000000,0.83129110,0.00061764,0.92072985,1.08998718
-2.85442721,2.15142234,0.00476416,0.09082030,0.86524006,0.00000000,0.76108163,0.00057345,0.85127653,1.01033153
-2.84842421,1.97664783,0.00430503,0.08409296,0.79127060,0.00000000,0.69271914,0.00052914,0.78222825,0.93091413
-2.84242121,1.80512037,0.00386355,0.07739251,0.71905625,0.00000000,0.62682144,0.00048523,0.71436838,0.85263752
-2.83641821,1.63855176,0.00344362,0.07079364,0.64930622,0.00000000,0.56390182,0.00044222,0.64839285,0.77630723
-2.83041521,1.47840982,0.00304831,0.06436339,0.58261931,0.00000000,0.50436828,0.00040054,0.58490150,0.70262205
-2.82441221,1.32590786,0.00267990,0.05816028,0.51947994,0.00000000,0.44852583,0.00036054,0.52439301,0.63216827
-2.81840920,1.18200253,0.00233985,0.05223366,0.46025819,0.00000000,0.39658153,0.00032254,0.46726327,0.56541774
-2.81240620,1.04739931,0.00202893,0.04662346,0.40521320,0.00000000,0.34865166,0.00028676,0.41380695,0.50272926
-2.80640320,0.92256448,0.00174725,0.04136015,0.35449953,0.00000000,0.30477058,0.00025338,0.36422175,0.44435310
-2.80040020,0.80774253,0.00149433,0.03646507,0.30817588,0.00000000,0.26490063,0.00022251,0.31861504,0.39043791
-2.79439720,0.70297777,0.00126923,0.03195089,0.26621568,0.00000000,0.22894278,0.00019419,0.27701234,0.34103970
-2.78839420,0.60813878,0.00107061,0.02782233,0.22851875,0.00000000,0.19674738,0.00016843,0.23936697,0.29613218
-2.78239120,0.52294462,0.00089685,0.02407700,0.19492371,0.00000000,0.16812475,0.00014519,0.20557068,0.25561808
-2.77638819,0.44699162,0.00074612,0.02070634,0.16522037,0.00000000,0.14285525,0.00012438,0.17546448,0.21934080
-2.77038519,0.37977981,0.00061643,0.01769661,0.13916185,0.00000000,0.12069866,0.00010590,0.14884948,0.18709617
-2.76438219,0.32073818,0.00050577,0.01502991,0.11647592,0.00000000,0.10140249,0.00008960,0.12549721,0.15864367
-2.75837919,0.26924805,0.00041210,0.01268516,0.09687533,0.00000000,0.08470940,0.00007535,0.10515930,0.13371705
-2.75237619,0.22466413,0.00033346,0.01063903,0.08006690,0.00000000,0.07036339,0.00006297,0.08757620,0.11203407
-2.74637319,0.18633299,0.00026795,0.00886684,0.06575934,0.00000000,0.05811500,0.00005230,0.07248478,0.09330500
-2.74037019,0.15360860,0.00021382,0.00734328,0.05366962,0.00000000,0.04772530,0.00004317,0.05962483,0.07724007
-2.73436718,0.12586518,0.00016945,0.00604309,0.04352797,0.00000000,0.03896904,0.00003541,0.04874430,0.06355566
-2.72836418,0.10250713,0.00013335,0.00494162,0.03508165,0.00000000,0.03163676,0.00002886,0.03960351,0.05197924
-2.72236118,0.08297649,0.00010421,0.00401527,0.02809749,0.00000000,0.02553617,0.00002338,0.03197816,0.04225323
-2.71635818,0.06675797,0.00008087,0.00324183,0.02236339,0.00000000,0.02049280,0.00001882,0.02566138,0.03413770
-2.71035518,0.05338192,0.00006232,0.00260069,0.01768895,0.00000000,0.01635009,0.00001506,0.02046499,0.02741220
-2.70435218,0.04242554,0.00004769,0.00207305,0.01390537,0.00000000,0.01296903,0.00001198,0.01621991,0.02187669
-2.69834917,0.03351264,0.00003624,0.00164191,0.01086474,0.00000000,0.01022740,0.00000947,0.01277603,0.01735179
-2.69234617,0.02631215,0.00002735,0.00129215,0.00843899,0.00000000,0.00801884,0.00000744,0.01000156,0.01367845
-2.68634317,0.02053591,0.00002050,0.00101046,0.00651840,0.00000000,0.00625162,0.00000582,0.00778211,0.01071716
-2.68034017,0.01593571,0.00001525,0.00078522,0.00501014,0.00000000,0.00484740,0.00000453,0.00601936,0.00834685
-2.67433717,0.01230008,0.00001127,0.00060647,0.00383656,0.00000000,0.00373994,0.00000352,0.00462975,0.00646358
-2.66833417,0.00945079,0.00000827,0.00046571,0.00293357,0.00000000,0.00287382,0.00000273,0.00354302,0.00497901
-2.66233117,0.00723941,0.00000603,0.00035577,0.00224914,0.00000000,0.00220316,0.00000214,0.00270070,0.00381895
-2.65632816,0.00554400,0.00000436,0.00027069,0.00174185,0.00000000,0.00169053,0.00000170,0.00205478,0.00292181
-2.65032516,0.00426600,0.00000314,0.00020558,0.00137966,0.00000000,0.00130589,0.00000139,0.00156633,0.00223723
-2.64432216,0.00332741,0.00000224,0.00015648,0.00113886,0.00000000,0.00102566,0.00000121,0.00120436,0.00172468
-2.63831916,0.00266840,0.00000159,0.00012022,0.00100323,0.00000000,0.00083201,0.00000113,0.00094475,0.00135237
-2.63231616,0.00224527,0.00000113,0.00009436,0.00096345,0.00000000,0.00071215,0.00000115,0.00076935,0.00109620
-2.62631316,0.00202882,0.00000079,0.00007704,0.00101672,0.00000000,0.00065794,0.00000129,0.00066525,0.00093892
-2.62031016,0.00200322,0.00000056,0.00006696,0.00116656,0.00000000,0.00066546,0.00000154,0.00062418,0.00086950
-2.61430715,0.00216522,0.00000041,0.00006331,0.00142292,0.00000000,0.00073489,0.00000194,0.00064210,0.00088271
-2.60830415,0.00252380,0.00000030,0.00006569,0.00180242,0.00000000,0.00087039,0.00000250,0.00071889,0.00097879
-2.60230115,0.00310025,0.00000024,0.00007410,0.00232880,0.00000000,0.00108022,0.00000327,0.00085819,0.00116342
-2.59629815,0.00392853,0.00000020,0.00008895,0.00303358,0.00000000,0.00137685,0.00000429,0.00106738,0.00144780
-2.59029515,0.00505602,0.00000019,0.00011103,0.00395675,0.00000000,0.00177730,0.00000562,0.00135762,0.00184887
-2.58429215,0.00654444,0.00000021,0.00014151,0.00514769,0.00000000,0.00230344,0.00000734,0.00174402,0.00238972
-2.57828914,0.00847103,0.00000024,0.00018198,0.00666602,0.00000000,0.00298241,0.00000953,0.00224583,0.00310009
-2.57228614,0.01092983,0.00000030,0.00023446,0.00858253,0.00000000,0.00384708,0.00001230,0.00288671,0.00401693
-2.56628314,0.01403290,0.00000038,0.00030142,0.01097994,0.00000000,0.00493644,0.00001578,0.00369499,0.00518504
-2.56028014,0.01791154,0.00000048,0.00038582,0.01395361,0.00000000,0.00629600,0.00002010,0.00470390,0.00665771
-2.55427714,0.02271721,0.00000062,0.00049114,0.01761188,0.00000000,0.00797805,0.00002543,0.00595179,0.00849728
-2.54827414,0.02862205,0.00000079,0.00062138,0.02207612,0.00000000,0.01004177,0.00003196,0.00748221,0.01077561
-2.54227114,0.03581898,0.00000101,0.00078110,0.02748035,0.00000000,0.01255322,0.00003988,0.00934390,0.01357436
-2.53626813,0.04452094,0.00000128,0.00097539,0.03397027,0.00000000,0.01558498,0.00004943,0.01159062,0.01698507
-2.53026513,0.05495949,0.00000161,0.00120987,0.04170165,0.00000000,0.01921550,0.00006083,0.01428074,0.02110883
-2.52426213,0.06738221,0.00000202,0.00149065,0.05083801,0.00000000,0.02352813,0.00007436,0.01747666,0.02605563
-2.51825913,0.08204915,0.00000251,0.00182425,0.06154749,0.00000000,0.02860972,0.00009027,0.02124391,0.03194320
-2.51225613,0.09922802,0.00000311,0.00221752,0.07399898,0.00000000,0.03454882,0.00010883,0.02565000,0.03889536
-2.50625313,0.11918808,0.00000382,0.00267754,0.08835734,0.00000000,0.04143337,0.00013031,0.03076297,0.04703979
-2.50025013,0.14219292,0.00000468,0.00321141,0.10477800,0.00000000,0.04934810,0.00015496,0.03664971,0.05650522
-2.49424712,0.16849200,0.00000569,0.00382613,0.12340080,0.00000000,0.05837139,0.00018303,0.04337394,0.06741802
-2.48824412,0.19831121,0.00000689,0.00452836,0.14434347,0.00000000,0.06857192,0.00021472,0.05099404,0.07989832
-2.48224112,0.23184279,0.00000830,0.00532419,0.16769470,0.00000000,0.08000507,0.00025020,0.05956067,0.09405559
-2.47623812,0.26923466,0.00000996,0.00621889,0.19350732,0.00000000,0.09270920,0.00028959,0.06911430,0.10998388
-2.47023512,0.31057991,0.00001189,0.00721670,0.22179167,0.00000000,0.10670197,0.00033294,0.07968280,0.12775693
-2.46423212,0.35590654,0.00001414,0.00832048,0.25250964,0.00000000,0.12197698,0.00038024,0.09127900,0.14742318
-2.45822911,0.40516829,0.00001675,0.00953156,0.28556959,0.00000000,0.13850070,0.00043138,0.10389858,0.16900101
-2.45222611,0.45823685,0.00001979,0.01084949,0.32082262,0.00000000,0.15621010,0.00048619,0.11751817,0.19247442
-2.44622311,0.51489605,0.00002331,0.01227183,0.35806037,0.00000000,0.17501106,0.00054440,0.13209388,0.21778943
-2.44022011,0.57483854,0.00002739,0.01379407,0.39701472,0.00000000,0.19477774,0.00060562,0.14756043,0.24485132
-2.43421711,0.63766532,0.00003212,0.01540954,0.43735946,0.00000000,0.21535304,0.00066941,0.16383073,0.27352311
-2.42821411,0.70288848,0.00003761,0.01710938,0.47871419,0.00000000,0.23655036,0.00073521,0.18079618,0.30362534
-2.42221111,0.76993723,0.00004397,0.01888267,0.52065037,0.00000000,0.25815651,0.00080239,0.19832771,0.33493738
-2.41620810,0.83816739,0.00005135,0.02071655,0.56269936,0.00000000,0.27993596,0.00087025,0.21627735,0.36720028
-2.41020510,0.90687406,0.00005991,0.02259646,0.60436243,0.00000000,0.30163617,0.00093803,0.23448061,0.40012118
-2.40420210,0.97530715,0.00006983,0.02450644,0.64512221,0.00000000,0.32299397,0.00100494,0.25275938,0.43337934
-2.39819910,1.04268946,0.00008134,0.02642951,0.68445541,0.00000000,0.34374275,0.00107018,0.27092534,0.46663335
-2.39219610,1.10823637,0.00009466,0.02834805,0.72184603,0.00000000,0.36362006,0.00113292,0.28878375,0.49952965
-2.38619310,1.17117665,0.00011005,0.03024431,0.75679891,0.00000000,0.38237553,0.00119238,0.30613758,0.53171164
-2.38019010,1.23077336,0.00012778,0.03210079,0.78885270,0.00000000,0.39977853,0.00124782,0.32279167,0.56282942
-2.37418709,1.28634395,0.00014816,0.03390076,0.81759201,0.00000000,0.41562533,0.00129856,0.33855693,0.59254937
-2.36818409,1.33727885,0.00017148,0.03562864,0.84265800,0.00000000,0.42974535,0.00134400,0.35325432,0.62056343
-2.36218109,1.38305742,0.00019805,0.03727039,0.86375722,0.00000000,0.44200626,0.00138363,0.36671855,0.64659745
-2.35617809,1.42326078,0.00022816,0.03881377,0.88066813,0.00000000,0.45231755,0.00141706,0.37880140,0.67041835
-2.35017509,1.45758084,0.00026208,0.04024861,0.89324529,0.00000000,0.46063241,0.00144401,0.38937447,0.69183957
-2.34417209,1.48582518,0.00030005,0.04156687,0.90142091,0.00000000,0.46694789,0.00146434,0.39833134,0.71072481
-2.33816908,1.50791750,0.00034226,0.04276271,0.90520394,0.00000000,0.47130315,0.00147799,0.40558921,0.72698957
-2.33216608,1.52389390,0.00038883,0.04383234,0.90467677,0.00000000,0.47377605,0.00148505,0.41108980,0.74060066
-2.32616308,1.53389496,0.00043979,0.04477393,0.89998976,0.00000000,0.47447818,0.00148570,0.41479966,0.75157364
-2.32016008,1.53815439,0.00049509,0.04558729,0.89135398,0.00000000,0.47354853,0.00148023,0.41670993,0.75996835
-2.31415708,1.53698466,0.00055455,0.04627358,0.87903250,0.00000000,0.47114625,0.00146900,0.41683547,0.76588274
-2.30815408,1.53076051,0.00061786,0.04683496,0.86333076,0.00000000,0.46744282,0.00145244,0.41521362,0.76944552
-2.30215108,1.51990122,0.00068461,0.04727421,0.84458627,0.00000000,0.46261406,0.00143103,0.41190245,0.77080784
-2.29614807,1.50485248,0.00075422,0.04759438,0.82315837,0.00000000,0.45683236,0.00140529,0.40697875,0.77013465
-2.29014507,1.48606890,0.00082599,0.04779848,0.79941815,0.00000000,0.45025968,0.00137575,0.40053576,0.76759610
-2.28414207,1.46399783,0.00089906,0.04788920,0.77373911,0.00000000,0.44304142,0.00134294,0.39268068,0.76335955
-2.27813907,1.43906542,0.00097249,0.04786874,0.74648874,0.00000000,0.43530175,0.00130740,0.38353214,0.75758254
-2.27213607,1.41166538,0.00104522,0.04773873,0.71802126,0.00000000,0.42714039,0.00126963,0.37321758,0.75040716
-2.26613307,1.38215097,0.00111609,0.04750022,0.68867171,0.00000000,0.41863105,0.00123011,0.36187076,0.74195608
-2.26013007,1.35083034,0.00118393,0.04715384,0.65875140,0.00000000,0.40982156,0.00118929,0.34962923,0.73233038
-2.25412706,1.31796535,0.00124751,0.04669995,0.62854475,0.00000000,0.40073560,0.00114756,0.33663206,0.72160934
-2.24812406,1.28377368,0.00130565,0.04613900,0.59830751,0.00000000,0.39137580,0.00110532,0.32301766,0.70985199
-2.24212106,1.24843388,0.00135720,0.04547185,0.56826622,0.00000000,0.38172807,0.00106291,0.30892189,0.69710047
-2.23611806,1.21209283,0.00140110,0.04470020,0.53861870,0.00000000,0.37176685,0.00102063,0.29447638,0.68338473
-2.23011506,1.17487509,0.00143644,0.04382697,0.50953551,0.00000000,0.36146075,0.00097881,0.27980711,0.66872833
-2.22411206,1.13689332,0.00146244,0.04285673,0.48116215,0.00000000,0.35077850,0.00093770,0.26503325,0.65315494
-2.21810905,1.09825910,0.00147852,0.04179605,0.45362168,0.00000000,0.33969462,0.00089761,0.25026635,0.63669503
-2.21210605,1.05909333,0.00148430,0.04065378,0.42701772,0.00000000,0.32819454,0.00085879,0.23560966,0.61939234
-2.20610305,1.01953561,0.00147962,0.03944121,0.40143751,0.00000000,0.31627894,0.00082154,0.22115777,0.60130966
-2.20010005,0.97975188,0.00146454,0.03817215,0.37695492,0.00000000,0.30396701,0.00078614,0.20699650,0.58253356
-2.19409705,0.93993976,0.00143937,0.03686286,0.35363312,0.00000000,0.29129848,0.00075291,0.19320281,0.56317764
-2.18809405,0.90033141,0.00140460,0.03553184,0.33152697,0.00000000,0.27833434,0.00072215,0.17984502,0.54338419
-2.18209105,0.86119347,0.00136094,0.03419949,0.31068478,0.00000000,0.26515631,0.00069419,0.16698302,0.52332396
-2.17608804,0.82282416,0.00130925,0.03288763,0.29114957,0.00000000,0.25186498,0.00066935,0.15466855,0.50319412
-2.17008504,0.78554760,0.00125056,0.03161892,0.27295970,0.00000000,0.23857697,0.00064797,0.14294551,0.48321439
-2.16408204,0.74970564,0.00118599,0.03041619,0.25614882,0.00000000,0.22542115,0.00063035,0.13185028,0.46362150
-2.15807904,0.71564769,0.00111673,0.02930169,0.24074530,0.00000000,0.21253415,0.00061678,0.12141196,0.44466235
-2.15207604,0.68371886,0.00104401,0.02829636,0.22677113,0.00000000,0.20005562,0.00060750,0.11165259,0.42658603
-2.14607304,0.65424735,0.00096908,0.02741901,0.21424041,0.00000000,0.18812323,0.00060272,0.10258734,0.40963527
-2.14007004,0.62753143,0.00089311,0.02668566,0.20315755,0.00000000,0.17686793,0.00060258,0.09422460,0.39403761
-2.13406703,0.60382700,0.00081726,0.02610887,0.19351543,0.00000000,0.16640955,0.00060713,0.08656617,0.37999679
-2.12806403,0.58333618,0.00074256,0.02569721,0.18529351,0.00000000,0.15685307,0.00061636,0.07960726,0.36768486
-2.12206103,0.56619762,0.00066996,0.02545482,0.17845618,0.00000000,0.14828562,0.00063014,0.07333674,0.35723528
-2.11605803,0.55247916,0.00060026,0.02538122,0.17295151,0.00000000,0.14077440,0.00064827,0.06773722,0.34873740
-2.11005503,0.54217300,0.00053417,0.02547118,0.16871044,0.00000000,0.13436557,0.00067041,0.06278539,0.34223264
-2.10405203,0.53519398,0.00047223,0.02571488,0.16564666,0.00000000,0.12908416,0.00069617,0.05845235,0.33771249
-2.09804902,0.53138079,0.00041488,0.02609811,0.16365705,0.00000000,0.12493478,0.00072503,0.05470411,0.33511842
-2.09204602,0.53050033,0.00036243,0.02660283,0.16262303,0.00000000,0.12190330,0.00075641,0.05150220,0.33434374
-2.08604302,0.53225482,0.00031511,0.02720767,0.16241245,0.00000000,0.11995917,0.00078964,0.04880435,0.33523724
-2.08004002,0.53629155,0.00027303,0.02788874,0.16288227,0.00000000,0.11905830,0.00082404,0.04656540,0.33760846
-2.07403702,0.54221456,0.00023629,0.02862044,0.16388178,0.00000000,0.11914622,0.00085885,0.04473816,0.34123432
-2.06803402,0.54959798,0.00020489,0.02937639,0.16525625,0.00000000,0.12016148,0.00089334,0.04327441,0.34586673
-2.06203102,0.55800015,0.00017886,0.03013028,0.16685095,0.00000000,0.12203894,0.00092679,0.04212590,0.35124093
-2.05602801,0.56697803,0.00015822,0.03085687,0.16851521,0.00000000,0.12471278,0.00095851,0.04124534,0.35708398
-2.05002501,0.57610110,0.00014302,0.03153278,0.17010647,0.00000000,0.12811916,0.00098787,0.04058729,0.36312327
-2.04402201,0.58496430,0.00013336,0.03213726,0.17149402,0.00000000,0.13219827,0.00101433,0.04010901,0.36909440
-2.03801901,0.59319927,0.00012944,0.03265279,0.17256238,0.00000000,0.13689568,0.00103743,0.03977115,0.37474839
-2.03201601,0.60048357,0.00013152,0.03306559,0.17321405,0.00000000,0.14216303,0.00105684,0.03953824,0.37985773
-2.02601301,0.60654746,0.00013999,0.03336584,0.17337157,0.00000000,0.14795794,0.00107232,0.03937910,0.38422129
-2.02001001,0.61117816,0.00015536,0.03354783,0.17297882,0.00000000,0.15424316,0.00108378,0.03926697,0.38766776
-2.01400700,0.61422145,0.00017827,0.03360984,0.17200151,0.00000000,0.16098512,0.00109120,0.03917946,0.39005781
-2.00800400,0.61558074,0.00020949,0.03355388,0.17042680,0.00000000,0.16815198,0.00109471,0.03909838,0.39128489
-2.00200100,0.61521389,0.00024991,0.03338527,0.16826223,0.00000000,0.17571129,0.00109452,0.03900939,0.39127477
-1.99599800,0.61312810,0.00030054,0.03311205,0.16553393,0.00000000,0.18362740,0.00109090,0.03890147,0.38998415
-1.98999500,0.60937323,0.00036249,0.03274440,0.16228431,0.00000000,0.19185900,0.00108420,0.03876643,0.38739831
-1.98399200,0.60403425,0.00043696,0.03229386,0.15856929,0.00000000,0.20035677,0.00107480,0.03859822,0.38352832
-1.97798899,0.59722303,0.00052516,0.03177265,0.15445531,0.00000000,0.20906142,0.00106313,0.03839237,0.37840779
-1.97198599,0.58907027,0.00062833,0.03119294,0.15001621,0.00000000,0.21790229,0.00104956,0.03814540,0.37208956
