energy_ev,total_up,C_s_up,C_p_up,Ca_p_up,Ca_d_up,Re_p_up,Re_d_up,Te_p_up,Te_d_up
-2.89644822,4.77661280,0.02803022,0.64989108,0.02943094,0.00000000,2.18459589,2.02658956,2.06774295,0.00000000
-2.89044522,4.77816343,0.02815414,0.65498750,0.02906444,0.00000000,2.20074277,2.02993013,2.05827866,0.00000000
-2.88444222,4.77834894,0.02823131,0.65932258,0.02864482,0.00000000,2.21607046,2.03412545,2.04830339,0.00000000
-2.87843922,4.77853221,0.02827228,0.66301319,0.02818298,0.00000000,2.23128139,2.03979455,2.03848175,0.00000000
-2.87243622,4.78009184,0.02828812,0.66619363,0.02769066,0.00000000,2.24709100,2.04753847,2.02947751,0.00000000
-2.86643322,4.78437529,0.02828995,0.66901082,0.02718007,0.00000000,2.26420262,2.05791943,2.02193170,0.00000000
-2.86043022,4.79265358,0.02828858,0.67161917,0.02666352,0.00000000,2.28328313,2.07144093,2.01644177,0.00000000
-2.85442721,4.80607892,0.02829408,0.67417545,0.02615308,0.00000000,2.30494025,2.08852970,2.01354230,0.00000000
-2.84842421,4.82564654,0.02831547,0.67683352,0.02566020,0.00000000,2.32970197,2.10951990,2.01368790,0.00000000
-2.84242121,4.85216174,0.02836039,0.67973927,0.02519547,0.00000000,2.35799852,2.13464011,2.01723891,0.00000000
-2.83641821,4.88621290,0.02843489,0.68302580,0.02476828,0.00000000,2.39014739,2.16400353,2.02444997,0.00000000
-2.83041521,4.92815119,0.02854320,0.68680888,0.02438664,0.00000000,2.42634151,2.19760169,2.03546201,0.00000000
-2.82441221,4.97807723,0.02868771,0.69118296,0.02405695,0.00000000,2.46664086,2.23530170,2.05029760,0.00000000
-2.81840920,5.03583491,0.02886888,0.69621763,0.02378391,0.00000000,2.51096757,2.27684721,2.06885981,0.00000000
-2.81240620,5.10101245,0.02908533,0.70195483,0.02357039,0.00000000,2.55910451,2.32186297,2.09093444,0.00000000
-2.80640320,5.17295037,0.02933397,0.70840670,0.02341742,0.00000000,2.61069743,2.36986273,2.11619558,0.00000000
-2.80040020,5.25075620,0.02961015,0.71555425,0.02332424,0.00000000,2.66526046,2.42026044,2.14421419,0.00000000
-2.79439720,5.33332529,0.02990797,0.72334689,0.02328832,0.00000000,2.72218494,2.47238406,2.17446943,0.00000000
-2.78839420,5.41936728,0.03022052,0.73170284,0.02330548,0.00000000,2.78075135,2.52549192,2.20636250,0.00000000
-2.78239120,5.50743749,0.03054026,0.74051040,0.02337009,0.00000000,2.84014416,2.57879085,2.23923247,0.00000000
-2.77638819,5.59597237,0.03085932,0.74963016,0.02347522,0.00000000,2.89946929,2.63145575,2.27237370,0.00000000
-2.77038519,5.68332820,0.03116987,0.75889805,0.02361288,0.00000000,2.95777389,2.68264999,2.30505444,0.00000000
-2.76438219,5.76782209,0.03146445,0.76812918,0.02377428,0.00000000,3.01406796,2.73154606,2.33653601,0.00000000
-2.75837919,5.84777404,0.03173632,0.77712235,0.02395005,0.00000000,3.06734744,2.77734588,2.36609213,0.00000000
-2.75237619,5.92154929,0.03197970,0.78566524,0.02413058,0.00000000,3.11661808,2.81930028,2.39302773,0.00000000
-2.74637319,5.98759948,0.03218999,0.79353987,0.02430622,0.00000000,3.16091961,2.85672702,2.41669686,0.00000000
-2.74037019,6.04450158,0.03236400,0.80052847,0.02446762,0.00000000,3.19934948,2.88902692,2.43651893,0.00000000
-2.73436718,6.09099358,0.03249997,0.80641933,0.02460593,0.00000000,3.23108534,2.91569755,2.45199311,0.00000000
-2.72836418,6.12600554,0.03259770,0.81101257,0.02471305,0.00000000,3.25540582,2.93634417,2.46271003,0.00000000
-2.72236118,6.14868523,0.03265844,0.81412552,0.02478184,0.00000000,3.27170865,2.95068753,2.46836081,0.00000000
-2.71635818,6.15841749,0.03268484,0.81559765,0.02480628,0.00000000,3.27952552,2.95856838,2.46874275,0.00000000
-2.71035518,6.15483648,0.03268079,0.81529476,0.02478162,0.00000000,3.27853330,2.95994844,2.46376185,0.00000000
-2.70435218,6.13783056,0.03265115,0.81311235,0.02470444,0.00000000,3.26856100,2.95490800,2.45343174,0.00000000
-2.69834917,6.10753962,0.03260158,0.80897804,0.02457274,0.00000000,3.24959225,2.94364008,2.43786948,0.00000000
-2.69234617,6.06434497,0.03253814,0.80285301,0.02438591,0.00000000,3.22176334,2.92644150,2.41728816,0.00000000
-2.68634317,6.00885221,0.03246710,0.79473232,0.02414469,0.00000000,3.18535679,2.90370121,2.39198673,0.00000000
-2.68034017,5.94186803,0.03239450,0.78464434,0.02385115,0.00000000,3.14079077,2.87588632,2.36233775,0.00000000
-2.67433717,5.86437168,0.03232593,0.77264920,0.02350850,0.00000000,3.08860504,2.84352639,2.32877325,0.00000000
-2.66833417,5.77748269,0.03226623,0.75883639,0.02312102,0.00000000,3.02944381,2.80719663,2.29176978,0.00000000
-2.66233117,5.68242596,0.03221920,0.74332178,0.02269386,0.00000000,2.96403654,2.76750067,2.25183299,0.00000000
-2.65632816,5.58049595,0.03218746,0.72624409,0.02223287,0.00000000,2.89317736,2.72505359,2.20948273,0.00000000
-2.65032516,5.47302135,0.03217225,0.70776108,0.02174443,0.00000000,2.81770415,2.68046584,2.16523903,0.00000000
-2.64432216,5.36133171,0.03217343,0.68804559,0.02123525,0.00000000,2.73847798,2.63432870,2.11960983,0.00000000
-2.63831916,5.24672728,0.03218942,0.66728162,0.02071218,0.00000000,2.65636390,2.58720164,2.07308058,0.00000000
-2.63231616,5.13045295,0.03221725,0.64566065,0.02018205,0.00000000,2.57221355,2.53960216,2.02610637,0.00000000
-2.62631316,5.01367728,0.03225274,0.62337821,0.01965152,0.00000000,2.48685019,2.49199816,1.97910638,0.00000000
-2.62031016,4.89747673,0.03229069,0.60063087,0.01912691,0.00000000,2.40105654,2.44480302,1.93246094,0.00000000
-2.61430715,4.78282534,0.03232504,0.57761363,0.01861412,0.00000000,2.31556539,2.39837338,1.88651080,0.00000000
-2.60830415,4.67058948,0.03234926,0.55451783,0.01811851,0.00000000,2.23105316,2.35300930,1.84155839,0.00000000
-2.60230115,4.56152727,0.03235655,0.53152935,0.01764483,0.00000000,2.14813600,2.30895661,1.79787063,0.00000000
-2.59629815,4.45629169,0.03234023,0.50882733,0.01719713,0.00000000,2.06736820,2.26641094,1.75568273,0.00000000
-2.59029515,4.35543661,0.03229397,0.48658301,0.01677877,0.00000000,1.98924246,2.22552299,1.71520249,0.00000000
-2.58429215,4.25942464,0.03221213,0.46495893,0.01639236,0.00000000,1.91419147,2.18640462,1.67661446,0.00000000
-2.57828914,4.16863576,0.03208997,0.44410811,0.01603975,0.00000000,1.84259031,2.14913506,1.64008360,0.00000000
-2.57228614,4.08337577,0.03192384,0.42417343,0.01572204,0.00000000,1.77475923,2.11376699,1.60575787,0.00000000
-2.56628314,4.00388377,0.03171132,0.40528683,0.01543955,0.00000000,1.71096633,2.08033193,1.57376956,0.00000000
-2.56028014,3.93033799,0.03145129,0.38756850,0.01519190,0.00000000,1.65142977,2.04884473,1.54423518,0.00000000
-2.55427714,3.86285960,0.03114393,0.37112602,0.01497797,0.00000000,1.59631945,2.01930687,1.51725376,0.00000000
-2.54827414,3.80151424,0.03079067,0.35605329,0.01479596,0.00000000,1.54575784,1.99170853,1.49290389,0.00000000
-2.54227114,3.74631145,0.03039406,0.34242940,0.01464344,0.00000000,1.49982006,1.96602939,1.47123955,0.00000000
-2.53626813,3.69720227,0.02995759,0.33031749,0.01451737,0.00000000,1.45853335,1.94223830,1.45228518,0.00000000
-2.53026513,3.65407538,0.02948551,0.31976353,0.01441417,0.00000000,1.42187605,1.92029197,1.43603042,0.00000000
-2.52426213,3.61675255,0.02898260,0.31079517,0.01432981,0.00000000,1.38977627,1.90013304,1.42242500,0.00000000
-2.51825913,3.58498402,0.02845388,0.30342075,0.01425988,0.00000000,1.36211073,1.88168768,1.41137417,0.00000000
-2.51225613,3.55844462,0.02790445,0.29762846,0.01419967,0.00000000,1.33870389,1.86486323,1.40273539,0.00000000
-2.50625313,3.53673128,0.02733922,0.29338579,0.01414430,0.00000000,1.31932769,1.84954609,1.39631643,0.00000000
-2.50025013,3.51936266,0.02676274,0.29063932,0.01408886,0.00000000,1.30370231,1.83560020,1.39187534,0.00000000
-2.49424712,3.50578147,0.02617905,0.28931490,0.01402847,0.00000000,1.29149792,1.82286646,1.38912259,0.00000000
-2.48824412,3.49535970,0.02559161,0.28931825,0.01395847,0.00000000,1.28233781,1.81116311,1.38772527,0.00000000
-2.48224112,3.48740718,0.02500322,0.29053607,0.01387454,0.00000000,1.27580292,1.80028741,1.38731361,0.00000000
-2.47623812,3.48118328,0.02441605,0.29283757,0.01377281,0.00000000,1.27143769,1.79001854,1.38748939,0.00000000
-2.47023512,3.47591162,0.02383166,0.29607651,0.01365000,0.00000000,1.26875740,1.78012163,1.38783624,0.00000000
-2.46423212,3.47079749,0.02325117,0.30009371,0.01350352,0.00000000,1.26725667,1.77035300,1.38793125,0.00000000
-2.45822911,3.46504717,0.02267527,0.30471993,0.01333155,0.00000000,1.26641909,1.76046617,1.38735750,0.00000000
-2.45222611,3.45788864,0.02210450,0.30977909,0.01313310,0.00000000,1.26572766,1.75021855,1.38571707,0.00000000
-2.44622311,3.44859272,0.02153931,0.31509180,0.01290806,0.00000000,1.26467586,1.73937836,1.38264382,0.00000000
-2.44022011,3.43649383,0.02098027,0.32047897,0.01265722,0.00000000,1.26277884,1.72773155,1.37781554,0.00000000
-2.43421711,3.42100932,0.02042819,0.32576558,0.01238220,0.00000000,1.25958458,1.71508827,1.37096479,0.00000000
-2.42821411,3.40165660,0.01988427,0.33078433,0.01208544,0.00000000,1.25468454,1.70128863,1.36188801,0.00000000
-2.42221111,3.37806728,0.01935018,0.33537912,0.01177010,0.00000000,1.24772346,1.68620735,1.35045253,0.00000000
-2.41620810,3.34999752,0.01882810,0.33940828,0.01143995,0.00000000,1.23840802,1.66975717,1.33660101,0.00000000
-2.41020510,3.31733428,0.01832076,0.34274739,0.01109926,0.00000000,1.22651397,1.65189078,1.32035328,0.00000000
-2.40420210,3.28009711,0.01783141,0.34529162,0.01075264,0.00000000,1.21189161,1.63260119,1.30180535,0.00000000
-2.39819910,3.23843541,0.01736373,0.34695757,0.01040489,0.00000000,1.19446927,1.61192058,1.28112575,0.00000000
-2.39219610,3.19262143,0.01692178,0.34768442,0.01006086,0.00000000,1.17425486,1.58991782,1.25854926,0.00000000
-2.38619310,3.14303937,0.01650979,0.34743461,0.00972531,0.00000000,1.15133534,1.56669466,1.23436842,0.00000000
-2.38019010,3.09017130,0.01613210,0.34619383,0.00940277,0.00000000,1.12587422,1.54238111,1.20892321,0.00000000
-2.37418709,3.03458059,0.01579291,0.34397045,0.00909740,0.00000000,1.09810727,1.51713020,1.18258932,0.00000000
-2.36818409,2.97689396,0.01549617,0.34079450,0.00881299,0.00000000,1.06833664,1.49111258,1.15576563,0.00000000
-2.36218109,2.91778294,0.01524537,0.33671623,0.00855281,0.00000000,1.03692368,1.46451127,1.12886153,0.00000000
-2.35617809,2.85794596,0.01504342,0.33180426,0.00831967,0.00000000,1.00428080,1.43751700,1.10228450,0.00000000
-2.35017509,2.79809191,0.01489250,0.32614364,0.00811588,0.00000000,0.97086275,1.41032445,1.07642877,0.00000000
-2.34417209,2.73892590,0.01479394,0.31983365,0.00794329,0.00000000,0.93715762,1.38312957,1.05166536,0.00000000
-2.33816908,2.68113803,0.01474817,0.31298570,0.00780341,0.00000000,0.90367798,1.35612817,1.02833397,0.00000000
-2.33216608,2.62539542,0.01475466,0.30572118,0.00769747,0.00000000,0.87095230,1.32951586,1.00673711,0.00000000
-2.32616308,2.57233770,0.01481194,0.29816946,0.00762653,0.00000000,0.83951703,1.30348917,0.98713650,0.00000000
-2.32016008,2.52257571,0.01491760,0.29046602,0.00759161,0.00000000,0.80990929,1.27824770,0.96975191,0.00000000
-2.31415708,2.47669313,0.01506836,0.28275074,0.00759382,0.00000000,0.78266033,1.25399698,0.95476218,0.00000000
-2.30815408,2.43525022,0.01526018,0.27516632,0.00763446,0.00000000,0.75828962,1.23095175,0.94230831,0.00000000
-2.30215108,2.39878895,0.01548836,0.26785677,0.00771512,0.00000000,0.73729946,1.20933897,0.93249811,0.00000000
-2.29614807,2.36783838,0.01574772,0.26096603,0.00783774,0.00000000,0.72016997,1.18940038,0.92541200,0.00000000
-2.29014507,2.34291930,0.01603266,0.25463642,0.00800469,0.00000000,0.70735406,1.17139393,0.92110941,0.00000000
-2.28414207,2.32454707,0.01633741,0.24900716,0.00821869,0.00000000,0.69927230,1.15559375,0.91963517,0.00000000
-2.27813907,2.31323179,0.01665612,0.24421263,0.00848288,0.00000000,0.69630732,1.14228825,0.92102528,0.00000000
-2.27213607,2.30947485,0.01698304,0.24038046,0.00880063,0.00000000,0.69879767,1.13177626,0.92531169,0.00000000
-2.26613307,2.31376166,0.01731261,0.23762939,0.00917550,0.00000000,0.70703092,1.12436088,0.93252540,0.00000000
-2.26013007,2.32655007,0.01763959,0.23606687,0.00961103,0.00000000,0.72123609,1.12034137,0.94269780,0.00000000
-2.25412706,2.34825488,0.01795915,0.23578645,0.01011059,0.00000000,0.74157548,1.12000307,0.95585987,0.00000000
-2.24812406,2.37922883,0.01826688,0.23686504,0.01067712,0.00000000,0.76813616,1.12360588,0.97203935,0.00000000
-2.24212106,2.41974091,0.01855888,0.23936009,0.01131296,0.00000000,0.80092141,1.13137174,0.99125595,0.00000000
-2.23611806,2.46995318,0.01883171,0.24330679,0.01201958,0.00000000,0.83984277,1.14347172,1.01351488,0.00000000
-2.23011506,2.52989747,0.01908240,0.24871550,0.01279739,0.00000000,0.88471293,1.16001352,1.03879922,0.00000000
-2.22411206,2.59945341,0.01930838,0.25556954,0.01364552,0.00000000,0.93524038,1.18103005,1.06706152,0.00000000
-2.21810905,2.67832939,0.01950745,0.26382345,0.01456171,0.00000000,0.99102608,1.20646978,1.09821541,0.00000000
-2.21210605,2.76604795,0.01967773,0.27340193,0.01554212,0.00000000,1.05156300,1.23618968,1.13212773,0.00000000
-2.20610305,2.86193691,0.01981753,0.28419957,0.01658132,0.00000000,1.11623872,1.26995119,1.16861186,0.00000000
-2.20010005,2.96512726,0.01992538,0.29608150,0.01767224,0.00000000,1.18434152,1.30741969,1.20742288,0.00000000
-2.19409705,3.07455860,0.01999991,0.30888504,0.01880625,0.00000000,1.25507017,1.34816773,1.24825487,0.00000000
-2.18809405,3.18899232,0.02003985,0.32242226,0.01997326,0.00000000,1.32754720,1.39168204,1.29074086,0.00000000
-2.18209105,3.30703250,0.02004400,0.33648365,0.02116184,0.00000000,1.40083559,1.43737420,1.33445552,0.00000000
-2.17608804,3.42715382,0.02001124,0.35084255,0.02235953,0.00000000,1.47395832,1.48459456,1.37892055,0.00000000
-2.17008504,3.54773558,0.01994053,0.36526046,0.02355301,0.00000000,1.54592013,1.53264887,1.42361281,0.00000000
-2.16408204,3.66710047,0.01983097,0.37949291,0.02472844,0.00000000,1.61573085,1.58081696,1.46797466,0.00000000
-2.15807904,3.78355630,0.01968183,0.39329567,0.02587178,0.00000000,1.68242919,1.62837258,1.51142619,0.00000000
-2.15207604,3.89543921,0.01949261,0.40643118,0.02696908,0.00000000,1.74510620,1.67460354,1.55337878,0.00000000
-2.14607304,4.00115616,0.01926309,0.41867481,0.02800687,0.00000000,1.80292741,1.71883131,1.59324942,0.00000000
-2.14007004,4.09922510,0.01899340,0.42982081,0.02897242,0.00000000,1.85515265,1.76042910,1.63047514,0.00000000
-2.13406703,4.18831125,0.01868406,0.43968764,0.02985404,0.00000000,1.90115294,1.79883783,1.66452689,0.00000000
-2.12806403,4.26725784,0.01833602,0.44812247,0.03064135,0.00000000,1.94042360,1.83357923,1.69492250,0.00000000
-2.12206103,4.33511063,0.01795066,0.45500477,0.03132551,0.00000000,1.97259335,1.86426564,1.72123809,0.00000000
-2.11605803,4.39113520,0.01752984,0.46024871,0.03189935,0.00000000,1.99742906,1.89060634,1.74311766,0.00000000
-2.11005503,4.43482712,0.01707584,0.46380448,0.03235754,0.00000000,2.01483615,1.91241025,1.76028062,0.00000000
-2.10405203,4.46591468,0.01659137,0.46565832,0.03269665,0.00000000,2.02485490,1.92958515,1.77252713,0.00000000
-2.09804902,4.48435505,0.01607948,0.46583149,0.03291518,0.00000000,2.02765302,1.94213376,1.77974122,0.00000000
-2.09204602,4.49032434,0.01554357,0.46437818,0.03301355,0.00000000,2.02351510,1.95014709,1.78189180,0.00000000
-2.08604302,4.48420258,0.01498727,0.46138243,0.03299407,0.00000000,2.01282947,1.95379556,1.77903167,0.00000000
-2.08004002,4.46655470,0.01441437,0.45695435,0.03286080,0.00000000,1.99607333,1.95331860,1.77129478,0.00000000
-2.07403702,4.43810853,0.01382883,0.45122576,0.03261949,0.00000000,1.97379669,1.94901326,1.75889184,0.00000000
-2.06803402,4.39973094,0.01323462,0.44434543,0.03227739,0.00000000,1.94660605,1.94122238,1.74210455,0.00000000
-2.06203102,4.35240295,0.01263571,0.43647418,0.03184308,0.00000000,1.91514808,1.93032295,1.72127875,0.00000000
-2.05602801,4.29719472,0.01203602,0.42777995,0.03132631,0.00000000,1.88009406,1.91671508,1.69681638,0.00000000
-2.05002501,4.23524083,0.01143937,0.41843304,0.03073776,0.00000000,1.84212538,1.90081176,1.66916670,0.00000000
-2.04402201,4.16771646,0.01084945,0.40860164,0.03008880,0.00000000,1.80192018,1.88302986,1.63881659,0.00000000
-2.03801901,4.09581461,0.01026976,0.39844784,0.02939131,0.00000000,1.76014144,1.86378218,1.60628029,0.00000000
-2.03201601,4.02072440,0.00970364,0.38812408,0.02865739,0.00000000,1.71742640,1.84347086,1.57208842,0.00000000
-2.02601301,3.94361070,0.00915422,0.37777016,0.02789912,0.00000000,1.67437730,1.82248175,1.53677664,0.00000000
-2.02001001,3.86559485,0.00862442,0.36751083,0.02712829,0.00000000,1.63155324,1.80117989,1.50087386,0.00000000
-2.01400700,3.78773661,0.00811690,0.35745404,0.02635617,0.00000000,1.58946322,1.77990570,1.46489038,0.00000000
-2.00800400,3.71101726,0.00763409,0.34768966,0.02559328,0.00000000,1.54855996,1.75897184,1.42930609,0.00000000
-2.00200100,3.63632415,0.00717815,0.33828883,0.02484909,0.00000000,1.50923477,1.73866053,1.39455906,0.00000000
-1.99599800,3.56443671,0.00675094,0.32930386,0.02413189,0.00000000,1.47181313,1.71922124,1.36103488,0.00000000
-1.98999500,3.49601434,0.00635401,0.32076857,0.02344856,0.00000000,1.43655130,1.70086863,1.32905716,0.00000000
-1.98399200,3.43158660,0.00598859,0.31269914,0.02280442,0.00000000,1.40363392,1.68378082,1.29887950,0.00000000
-1.97798899,3.37154604,0.00565552,0.30509538,0.02220317,0.00000000,1.37317277,1.66809785,1.27067948,0.00000000
-1.97198599,3.31614405,0.00535527,0.29794234,0.02164680,0.00000000,1.34520697,1.65392061,1.24455483,0.00000000
-1.96598299,3.26549035,0.00508792,0.29121233,0.02113557,0.00000000,1.31970469,1.64131017,1.22052228,0.00000000
-1.95997999,3.21955605,0.00485313,0.28486711,0.02066812,0.00000000,1.29656660,1.63028773,1.19851908,0.00000000
-1.95397699,3.17818074,0.00465013,0.27886039,0.02024155,0.00000000,1.27563109,1.62083524,1.17840743,0.00000000
-1.94797399,3.14108341,0.00447777,0.27314043,0.01985159,0.00000000,1.25668141,1.61289679,1.15998162,0.00000000
-1.94197099,3.10787696,0.00433448,0.26765275,0.01949281,0.00000000,1.23945443,1.60638089,1.14297783,0.00000000
-1.93596798,3.07808599,0.00421834,0.26234272,0.01915889,0.00000000,1.22365098,1.60116353,1.12708602,0.00000000
-1.92996498,3.05116710,0.00412709,0.25715816,0.01884291,0.00000000,1.20894743,1.59709211,1.11196372,0.00000000
-1.92396198,3.02653101,0.00405820,0.25205165,0.01853766,0.00000000,1.19500805,1.59398999,1.09725084,0.00000000
-1.91795898,3.00356554,0.00400894,0.24698257,0.01823591,0.00000000,1.18149768,1.59166175,1.08258507,0.00000000
-1.91195598,2.98165857,0.00397643,0.24191873,0.01793079,0.00000000,1.16809415,1.58989875,1.06761712,0.00000000
-1.90595298,2.96021981,0.00395770,0.23683758,0.01761601,0.00000000,1.15449999,1.58848498,1.05202505,0.00000000
-1.89994997,2.93870073,0.00394985,0.23172690,0.01728613,0.00000000,1.14045272,1.58720290,1.03552707,0.00000000
-1.89394697,2.91661163,0.00395005,0.22658490,0.01693678,0.00000000,1.12573339,1.58583908,1.01789240,0.00000000
-1.88794397,2.89353540,0.00395567,0.22141986,0.01656477,0.00000000,1.11017302,1.58418954,0.99894950,0.00000000
-1.88194097,2.86913739,0.00396437,0.21624920,0.01616822,0.00000000,1.09365650,1.58206452,0.97859162,0.00000000
-1.87593797,2.84317144,0.00397416,0.21109816,0.01574654,0.00000000,1.07612404,1.57929276,0.95677937,0.00000000
-1.86993497,2.81548190,0.00398348,0.20599799,0.01530044,0.00000000,1.05757012,1.57572494,0.93354038,0.00000000
-1.86393197,2.78600205,0.00399129,0.20098400,0.01483183,0.00000000,1.03804013,1.57123664,0.90896631,0.00000000
-1.85792896,2.75474947,0.00399708,0.19609339,0.01434367,0.00000000,1.01762498,1.56573051,0.88320742,0.00000000
-1.85192596,2.72181878,0.00400091,0.19136306,0.01383981,0.00000000,0.99645420,1.55913787,0.85646512,0.00000000
-1.84592296,2.68737265,0.00400347,0.18682757,0.01332475,0.00000000,0.97468789,1.55141980,0.82898313,0.00000000
-1.83991996,2.65163182,0.00400605,0.18251729,0.01280348,0.00000000,0.95250820,1.54256781,0.80103765,0.00000000
-1.83391696,2.61486477,0.00401055,0.17845692,0.01228123,0.00000000,0.93011070,1.53260412,0.77292718,0.00000000
-1.82791396,2.57737782,0.00401942,0.17466440,0.01176323,0.00000000,0.90769625,1.52158165,0.74496245,0.00000000
-1.82191096,2.53950605,0.00403564,0.17115033,0.01125456,0.00000000,0.88546380,1.50958386,0.71745695,0.00000000
-1.81590795,2.50160562,0.00406264,0.16791785,0.01075998,0.00000000,0.86360432,1.49672422,0.69071840,0.00000000
-1.80990495,2.46404743,0.00410422,0.16496304,0.01028374,0.00000000,0.84229618,1.48314560,0.66504143,0.00000000
-1.80390195,2.42721231,0.00416444,0.16227573,0.00982958,0.00000000,0.82170199,1.46901926,0.64070168,0.00000000
-1.79789895,2.39148758,0.00424753,0.15984072,0.00940057,0.00000000,0.80196691,1.45454358,0.61795118,0.00000000
-1.79189595,2.35726462,0.00435772,0.15763921,0.00899916,0.00000000,0.78321826,1.43994225,0.59701526,0.00000000
-1.78589295,2.32493699,0.00449917,0.15565048,0.00862714,0.00000000,0.76556621,1.42546203,0.57809055,0.00000000
-1.77988994,2.29489888,0.00467575,0.15385356,0.00828572,0.00000000,0.74910521,1.41136980,0.56134413,0.00000000
-1.77388694,2.26754314,0.00489097,0.15222879,0.00797554,0.00000000,0.73391587,1.39794900,0.54691334,0.00000000
-1.76788394,2.24325873,0.00514777,0.15075926,0.00769675,0.00000000,0.72006702,1.38549526,0.53490633,0.00000000
-1.76188094,2.22242704,0.00544844,0.14943193,0.00744912,0.00000000,0.70761750,1.37431143,0.52540282,0.00000000
-1.75587794,2.20541708,0.00579443,0.14823837,0.00723207,0.00000000,0.69661749,1.36470191,0.51845503,0.00000000
-1.74987494,2.19257926,0.00618628,0.14717512,0.00704475,0.00000000,0.68710935,1.35696646,0.51408868,0.00000000
-1.74387194,2.18423808,0.00662348,0.14624360,0.00688610,0.00000000,0.67912755,1.35139369,0.51230372,0.00000000
-1.73786893,2.18068381,0.00710442,0.14544964,0.00675493,0.00000000,0.67269805,1.34825443,0.51307510,0.00000000
-1.73186593,2.18216367,0.00762634,0.14480258,0.00664987,0.00000000,0.66783687,1.34779518,0.51635330,0.00000000
-1.72586293,2.18887293,0.00818530,0.14431414,0.00656950,0.00000000,0.66454830,1.35023204,0.52206481,0.00000000
-1.71985993,2.20094653,0.00877621,0.14399703,0.00651225,0.00000000,0.66282270,1.35574527,0.53011276,0.00000000
-1.71385693,2.21845186,0.00939286,0.14386346,0.00647646,0.00000000,0.66263437,1.36447488,0.54037759,0.00000000
-1.70785393,2.24138319,0.01002805,0.14392368,0.00646038,0.00000000,0.66393961,1.37651732,0.55271813,0.00000000
-1.70185093,2.26965833,0.01067371,0.14418453,0.00646211,0.00000000,0.66667523,1.39192360,0.56697302,0.00000000
-1.69584792,2.30311780,0.01132105,0.14464837,0.00647966,0.00000000,0.67075787,1.41069892,0.58296275,0.00000000
-1.68984492,2.34152688,0.01196078,0.14531208,0.00651089,0.00000000,0.67608411,1.43280365,0.60049211,0.00000000
-1.68384192,2.38458041,0.01258337,0.14616662,0.00655356,0.00000000,0.68253163,1.45815597,0.61935332,0.00000000
-1.67783892,2.43191039,0.01317924,0.14719683,0.00660532,0.00000000,0.68996139,1.48663561,0.63932961,0.00000000
-1.67183592,2.48309587,0.01373909,0.14838171,0.00666378,0.00000000,0.69822066,1.51808880,0.66019915,0.00000000
-1.66583292,2.53767480,0.01425414,0.14969501,0.00672651,0.00000000,0.70714698,1.55233392,0.68173930,0.00000000
-1.65982991,2.59515713,0.01471638,0.15110621,0.00679111,0.00000000,0.71657266,1.58916760,0.70373081,0.00000000
-1.65382691,2.65503836,0.01511886,0.15258172,0.00685525,0.00000000,0.72632964,1.62837088,0.72596189,0.00000000
-1.64782391,2.71681291,0.01545586,0.15408627,0.00691676,0.00000000,0.73625431,1.66971506,0.74823188,0.00000000
-1.64182091,2.77998642,0.01572310,0.15558441,0.00697365,0.00000000,0.74619222,1.71296681,0.77035429,0.00000000
-1.63581791,2.84408631,0.01591786,0.15704194,0.00702420,0.00000000,0.75600202,1.75789238,0.79215906,0.00000000
-1.62981491,2.90867000,0.01603906,0.15842726,0.00706697,0.00000000,0.76555877,1.80426047,0.81349389,0.00000000
-1.62381191,2.97333043,0.01608728,0.15971250,0.00710087,0.00000000,0.77475607,1.85184388,0.83422459,0.00000000
-1.61780890,3.03769843,0.01606472,0.16087447,0.00712515,0.00000000,0.78350714,1.90041957,0.85423443,0.00000000
-1.61180590,3.10144227,0.01597512,0.16189515,0.00713941,0.00000000,0.79174468,1.94976754,0.87342252,0.00000000
-1.60580290,3.16426431,0.01582357,0.16276203,0.00714360,0.00000000,0.79941951,1.99966851,0.89170150,0.00000000
-1.59979990,3.22589530,0.01561638,0.16346796,0.00713798,0.00000000,0.80649837,2.04990072,0.90899457,0.00000000
-1.59379690,3.28608703,0.01536078,0.16401085,0.00712309,0.00000000,0.81296078,2.10023629,0.92523229,0.00000000
-1.58779390,3.34460400,0.01506471,0.16439301,0.00709969,0.00000000,0.81879545,2.15043760,0.94034932,0.00000000
-1.58179090,3.40121514,0.01473652,0.16462039,0.00706868,0.00000000,0.82399659,2.20025408,0.95428153,0.00000000
-1.57578789,3.45568631,0.01438472,0.16470169,0.00703110,0.00000000,0.82856025,2.24942000,0.96696371,0.00000000
-1.56978489,3.50777475,0.01401770,0.16464748,0.00698799,0.00000000,0.83248124,2.29765370,0.97832818,0.00000000
-1.56378189,3.55722606,0.01364348,0.16446936,0.00694039,0.00000000,0.83575089,2.34465864,0.98830453,0.00000000
-1.55777889,3.60377450,0.01326955,0.16417930,0.00688928,0.00000000,0.83835574,2.39012659,0.99682071,0.00000000
-1.55177589,3.64714699,0.01290266,0.16378912,0.00683551,0.00000000,0.84027753,2.43374311,1.00380531,0.00000000
-1.54577289,3.68707103,0.01254874,0.16331035,0.00677982,0.00000000,0.84149446,2.47519539,1.00919135,0.00000000
-1.53976988,3.72328635,0.01221280,0.16275416,0.00672281,0.00000000,0.84198363,2.51418226,1.01292108,0.00000000
-1.53376688,3.75556001,0.01189897,0.16213175,0.00666497,0.00000000,0.84172466,2.55042611,1.01495182,0.00000000
