energy_ev,total_up,N_s_up,N_p_up,Ru_p_up,Ru_d_up,S_s_up,S_p_up,Zn_p_up,Zn_d_up
-3.19059530,0.80366945,0.00047848,0.04452420,0.23205905,0.51241695,0.01109726,0.15006907,0.21452571,0.00232205
-3.18459230,0.78913479,0.00044945,0.04035781,0.22209335,0.51891271,0.01019742,0.14252295,0.19995229,0.00219293
-3.17858929,0.77886955,0.00042825,0.03637518,0.21339000,0.52823665,0.00934955,0.13580931,0.18631936,0.00207670
-3.17258629,0.77298324,0.00041442,0.03261334,0.20605179,0.54031302,0.00856220,0.12999717,0.17374414,0.00197440
-3.16658329,0.77143099,0.00040757,0.02910132,0.20013402,0.55496586,0.00784190,0.12512734,0.16230346,0.00188667
-3.16058029,0.77401678,0.00040736,0.02586008,0.19564475,0.57192224,0.00719309,0.12121235,0.15203484,0.00181371
-3.15457729,0.78040235,0.00041352,0.02290279,0.19254662,0.59081907,0.00661824,0.11823742,0.14293896,0.00175531
-3.14857429,0.79012093,0.00042581,0.02023534,0.19076004,0.61121322,0.00611792,0.11616234,0.13498323,0.00171088
-3.14257129,0.80259551,0.00044405,0.01785698,0.19016761,0.63259464,0.00569096,0.11492419,0.12810631,0.00167949
-3.13656828,0.81716049,0.00046813,0.01576119,0.19061944,0.65440185,0.00533471,0.11444075,0.12222337,0.00165992
-3.13056528,0.83308614,0.00049800,0.01393657,0.19193942,0.67603934,0.00504525,0.11461438,0.11723162,0.00165069
-3.12456228,0.84960462,0.00053374,0.01236789,0.19393181,0.69689614,0.00481765,0.11533640,0.11301613,0.00165019
-3.11855928,0.86593692,0.00057553,0.01103697,0.19638829,0.71636488,0.00464630,0.11649162,0.10945545,0.00165665
-3.11255628,0.88131945,0.00062375,0.00992374,0.19909501,0.73386079,0.00452515,0.11796298,0.10642706,0.00166829
-3.10655328,0.89502961,0.00067895,0.00900707,0.20183952,0.74883970,0.00444800,0.11963615,0.10381227,0.00168336
-3.10055028,0.90640937,0.00074195,0.00826561,0.20441731,0.76081475,0.00440877,0.12140391,0.10150057,0.00170018
-3.09454727,0.91488614,0.00081385,0.00767853,0.20663791,0.76937087,0.00440176,0.12317019,0.09939329,0.00171722
-3.08854427,0.91999032,0.00089606,0.00722612,0.20833017,0.77417691,0.00442184,0.12485369,0.09740646,0.00173316
-3.08254127,0.92136895,0.00099034,0.00689028,0.20934688,0.77499472,0.00446462,0.12639088,0.09547289,0.00174689
-3.07653827,0.91879522,0.00109885,0.00665493,0.20956827,0.77168511,0.00452668,0.12773842,0.09354344,0.00175759
-3.07053527,0.91217341,0.00122410,0.00650626,0.20890467,0.76421055,0.00460557,0.12887473,0.09158754,0.00176474
-3.06453227,0.90153946,0.00136899,0.00643290,0.20729802,0.75263437,0.00469996,0.12980086,0.08959289,0.00176811
-3.05852926,0.88705699,0.00153679,0.00642600,0.20472232,0.73711692,0.00480962,0.13054044,0.08756461,0.00176778
-3.05252626,0.86900920,0.00173106,0.00647913,0.20118305,0.71790858,0.00493538,0.13113880,0.08552368,0.00176415
-3.04652326,0.84778687,0.00195561,0.00658823,0.19671558,0.69534014,0.00507910,0.13166121,0.08350493,0.00175787
-3.04052026,0.82387306,0.00221440,0.00675135,0.19138270,0.66981097,0.00524348,0.13219030,0.08155460,0.00174983
-3.03451726,0.79782500,0.00251143,0.00696840,0.18527133,0.64177534,0.00543196,0.13282276,0.07972764,0.00174115
-3.02851426,0.77025396,0.00285060,0.00724081,0.17848857,0.61172759,0.00564847,0.13366530,0.07808472,0.00173308
-3.02251126,0.74180369,0.00323552,0.00757116,0.17115728,0.58018664,0.00589718,0.13483013,0.07668919,0.00172698
-3.01650825,0.71312839,0.00366938,0.00796280,0.16341138,0.54768040,0.00618227,0.13643007,0.07560404,0.00172424
-3.01050525,0.68487081,0.00415475,0.00841942,0.15539091,0.51473065,0.00650764,0.13857345,0.07488896,0.00172621
-3.00450225,0.65764140,0.00469335,0.00894464,0.14723730,0.48183893,0.00687657,0.14135896,0.07459760,0.00173418
-2.99849925,0.63199911,0.00528593,0.00954163,0.13908869,0.44947379,0.00729152,0.14487080,0.07477509,0.00174927
-2.99249625,0.60843466,0.00593207,0.01021277,0.13107582,0.41805994,0.00775378,0.14917417,0.07545602,0.00177241
-2.98649325,0.58735660,0.00663004,0.01095932,0.12331833,0.38796939,0.00826330,0.15431151,0.07666278,0.00180426
-2.98049025,0.56908091,0.00737669,0.01178124,0.11592172,0.35951488,0.00881846,0.16029942,0.07840445,0.00184520
-2.97448724,0.55382422,0.00816742,0.01267700,0.10897507,0.33294576,0.00941599,0.16712677,0.08067626,0.00189531
-2.96848424,0.54170095,0.00899614,0.01364354,0.10254955,0.30844615,0.01005083,0.17475381,0.08345961,0.00195432
-2.96248124,0.53272436,0.00985535,0.01467632,0.09669763,0.28613542,0.01071619,0.18311254,0.08672265,0.00202165
-2.95647824,0.52681145,0.01073626,0.01576945,0.09145315,0.26607079,0.01140364,0.19210836,0.09042153,0.00209641
-2.95047524,0.52379128,0.01162897,0.01691591,0.08683209,0.24825179,0.01210323,0.20162296,0.09450204,0.00217741
-2.94447224,0.52341649,0.01252271,0.01810784,0.08283389,0.23262628,0.01280375,0.21151825,0.09890181,0.00226323
-2.93846923,0.52537722,0.01340614,0.01933695,0.07944340,0.21909772,0.01349303,0.22164138,0.10355283,0.00235229
-2.93246623,0.52931703,0.01426770,0.02059490,0.07663317,0.20753326,0.01415830,0.23183044,0.10838425,0.00244285
-2.92646323,0.53484989,0.01509598,0.02187373,0.07436604,0.19777232,0.01478660,0.24192065,0.11332522,0.00253313
-2.92046023,0.54157745,0.01588008,0.02316630,0.07259778,0.18963529,0.01536520,0.25175082,0.11830777,0.00262137
-2.91445723,0.54910591,0.01661002,0.02446661,0.07127982,0.18293197,0.01588203,0.26116954,0.12326951,0.00270588
-2.90845423,0.55706159,0.01727706,0.02577016,0.07036173,0.17746937,0.01632611,0.27004101,0.12815591,0.00278513
-2.90245123,0.56510455,0.01787402,0.02707409,0.06979350,0.17305873,0.01668795,0.27825005,0.13292216,0.00285779
-2.89644822,0.57293958,0.01839549,0.02837731,0.06952740,0.16952142,0.01695984,0.28570598,0.13753446,0.00292279
-2.89044522,0.58032416,0.01883804,0.02968040,0.06951948,0.16669361,0.01713618,0.29234528,0.14197061,0.00297934
-2.88444222,0.58707309,0.01920025,0.03098541,0.06973053,0.16442960,0.01721362,0.29813275,0.14621980,0.00302694
-2.87843922,0.59305956,0.01948271,0.03229551,0.07012653,0.16260383,0.01719117,0.30306118,0.15028178,0.00306540
-2.87243622,0.59821280,0.01968790,0.03361454,0.07067872,0.16111150,0.01707019,0.30714939,0.15416525,0.00309484
-2.86643322,0.60251266,0.01981997,0.03494636,0.07136312,0.15986807,0.01685432,0.31043902,0.15788565,0.00311561
-2.86043022,0.60598139,0.01988450,0.03629423,0.07215976,0.15880763,0.01654928,0.31299000,0.16146244,0.00312829
-2.85442721,0.60867329,0.01988809,0.03766009,0.07305157,0.15788052,0.01616260,0.31487505,0.16491611,0.00313362
-2.84842421,0.61066306,0.01983802,0.03904385,0.07402314,0.15705019,0.01570332,0.31617371,0.16826494,0.00313244
-2.84242121,0.61203338,0.01974182,0.04044278,0.07505936,0.15628986,0.01518161,0.31696597,0.17152192,0.00312563
-2.83641821,0.61286284,0.01960685,0.04185093,0.07614415,0.15557900,0.01460839,0.31732617,0.17469194,0.00311407
-2.83041521,0.61321473,0.01943995,0.04325879,0.07725930,0.15489990,0.01399487,0.31731742,0.17776937,0.00309851
-2.82441221,0.61312768,0.01924705,0.04465302,0.07838353,0.15423476,0.01335225,0.31698689,0.18073635,0.00307961
-2.81840920,0.61260851,0.01903297,0.04601652,0.07949195,0.15356319,0.01269128,0.31636233,0.18356191,0.00305784
-2.81240620,0.61162784,0.01880118,0.04732865,0.08055578,0.15286048,0.01202200,0.31544992,0.18620184,0.00303346
-2.80640320,0.61011884,0.01855374,0.04856566,0.08154255,0.15209667,0.01135344,0.31423378,0.18859960,0.00300653
-2.80040020,0.60797890,0.01829130,0.04970142,0.08241663,0.15123643,0.01069346,0.31267688,0.19068807,0.00297691
-2.79439720,0.60507439,0.01801315,0.05070832,0.08314021,0.15023972,0.01004864,0.31072356,0.19239213,0.00294425
-2.78839420,0.60124801,0.01771745,0.05155824,0.08367446,0.14906330,0.00942418,0.30830334,0.19363192,0.00290805
-2.78239120,0.59632826,0.01740144,0.05222374,0.08398114,0.14766274,0.00882397,0.30533577,0.19432668,0.00286771
-2.77638819,0.59014061,0.01706175,0.05267926,0.08402414,0.14599510,0.00825064,0.30173608,0.19439880,0.00282252
-2.77038519,0.58251940,0.01669471,0.05290227,0.08377127,0.14402178,0.00770568,0.29742121,0.19377812,0.00277182
-2.76438219,0.57332005,0.01629673,0.05287439,0.08319593,0.14171170,0.00718959,0.29231596,0.19240595,0.00271493
-2.75837919,0.56243070,0.01586459,0.05258238,0.08227865,0.13904435,0.00670210,0.28635872,0.19023879,0.00265133
-2.75237619,0.54978272,0.01539574,0.05201893,0.08100844,0.13601280,0.00624236,0.27950661,0.18725157,0.00258060
-2.74637319,0.53535952,0.01488858,0.05118328,0.07938389,0.13262636,0.00580910,0.27173971,0.18344007,0.00250253
-2.74037019,0.51920337,0.01434264,0.05008149,0.07741389,0.12891291,0.00540086,0.26306414,0.17882260,0.00241714
-2.73436718,0.50141982,0.01375868,0.04872662,0.07511801,0.12492076,0.00501617,0.25351383,0.17344080,0.00232467
-2.72836418,0.48217970,0.01313877,0.04713849,0.07252660,0.12072007,0.00465367,0.24315107,0.16735950,0.00222562
-2.72236118,0.46171881,0.01248624,0.04534331,0.06968047,0.11640377,0.00431224,0.23206569,0.16066576,0.00212072
-2.71635818,0.44033545,0.01180561,0.04337308,0.06663031,0.11208809,0.00399112,0.22037314,0.15346715,0.00201095
-2.71035518,0.41838599,0.01110241,0.04126478,0.06343591,0.10791264,0.00368995,0.20821153,0.14588939,0.00189747
-2.70435218,0.39627907,0.01038302,0.03905947,0.06016516,0.10404020,0.00340882,0.19573788,0.13807344,0.00178161
-2.69834917,0.37446862,0.00965440,0.03680132,0.05689296,0.10065625,0.00314828,0.18312390,0.13017227,0.00166484
-2.69234617,0.35344634,0.00892388,0.03453656,0.05370015,0.09796819,0.00290937,0.17055141,0.12234750,0.00154872
-2.68634317,0.33373377,0.00819886,0.03231249,0.05067239,0.09620443,0.00269358,0.15820779,0.11476584,0.00143485
-2.68034017,0.31587457,0.00748661,0.03017650,0.04789919,0.09561326,0.00250280,0.14628160,0.10759582,0.00132485
-2.67433717,0.30042690,0.00679400,0.02817523,0.04547298,0.09646145,0.00233938,0.13495859,0.10100450,0.00122031
-2.66833417,0.28795642,0.00612737,0.02635376,0.04348844,0.09903254,0.00220602,0.12441825,0.09515460,0.00112274
-2.66233117,0.27902954,0.00549232,0.02475496,0.04204182,0.10362482,0.00210579,0.11483096,0.09020174,0.00103359
-2.65632816,0.27420722,0.00489364,0.02341893,0.04123045,0.11054870,0.00204210,0.10635575,0.08629210,0.00095416
-2.65032516,0.27403886,0.00433523,0.02238255,0.04115235,0.12012352,0.00201868,0.09913879,0.08356024,0.00088567
-2.64432216,0.27905634,0.00382006,0.02167916,0.04190576,0.13267361,0.00203960,0.09331235,0.08212716,0.00082916
-2.63831916,0.28976779,0.00335022,0.02133826,0.04358879,0.14852348,0.00210924,0.08899434,0.08209847,0.00078554
-2.63231616,0.30665097,0.00292695,0.02138528,0.04629883,0.16799212,0.00223228,0.08628817,0.08356273,0.00075556
-2.62631316,0.33014603,0.00255073,0.02184145,0.05013189,0.19138634,0.00241375,0.08528290,0.08658975,0.00073984
-2.62031016,0.36064758,0.00222134,0.02272362,0.05518174,0.21899322,0.00265897,0.08605351,0.09122897,0.00073882
-2.61430715,0.39849605,0.00193801,0.02404414,0.06153873,0.25107178,0.00297360,0.08866120,0.09750780,0.00075282
-2.60830415,0.44396844,0.00169953,0.02581075,0.06928846,0.28784407,0.00336359,0.09315372,0.10543009,0.00078199
-2.60230115,0.49726866,0.00150434,0.02802650,0.07851004,0.32948590,0.00383519,0.09956546,0.11497460,0.00082634
-2.59629815,0.55851794,0.00135063,0.03068968,0.08927426,0.37611764,0.00439492,0.10791756,0.12609377,0.00088572
-2.59029515,0.62774561,0.00123648,0.03379384,0.10164144,0.42779545,0.00504950,0.11821778,0.13871277,0.00095986
-2.58429215,0.70488091,0.00115986,0.03732783,0.11565920,0.48450331,0.00580583,0.13046039,0.15272891,0.00104830
-2.57828914,0.78974642,0.00111879,0.04127596,0.13136021,0.54614657,0.00667092,0.14462595,0.16801179,0.00115047
-2.57228614,0.88205368,0.00111130,0.04561832,0.14876000,0.61254716,0.00765178,0.16068123,0.18440403,0.00126563
-2.56628314,0.98140155,0.00113547,0.05033113,0.16785490,0.68344115,0.00875535,0.17857920,0.20172289,0.00139289
-2.56028014,1.08727785,0.00118951,0.05538729,0.18862039,0.75847887,0.00998836,0.19825924,0.21976282,0.00153123
-2.55427714,1.19906453,0.00127165,0.06075712,0.21100976,0.83722792,0.01135718,0.21964769,0.23829890,0.00167952
-2.54827414,1.31604663,0.00138024,0.06640908,0.23495341,0.91917916,0.01286771,0.24265863,0.25709124,0.00183649
-2.54227114,1.43742485,0.00151365,0.07231072,0.26035864,1.00375566,0.01452515,0.26719506,0.27589029,0.00200077
-2.53626813,1.56233160,0.00167029,0.07842965,0.28711020,1.09032441,0.01633383,0.29315040,0.29444277,0.00217095
-2.53026513,1.68984991,0.00184859,0.08473453,0.31507153,1.17821053,0.01829698,0.32041020,0.31249828,0.00234553
-2.52426213,1.81903460,0.00204694,0.09119597,0.34408664,1.26671337,0.02041652,0.34885411,0.32981607,0.00252302
-2.51825913,1.94893475,0.00226376,0.09778742,0.37398267,1.35512390,0.02269283,0.37835785,0.34617195,0.00270190
-2.51225613,2.07861639,0.00249741,0.10448587,0.40457302,1.44274270,0.02512444,0.40879514,0.36136484,0.00288073
-2.50625313,2.20718455,0.00274623,0.11127224,0.43566086,1.52889765,0.02770786,0.44003947,0.37522272,0.00305811
-2.50025013,2.33380324,0.00300856,0.11813170,0.46704301,1.61296054,0.03043728,0.47196542,0.38760779,0.00323271
-2.49424712,2.45771261,0.00328272,0.12505350,0.49851388,1.69436189,0.03330439,0.50444962,0.39842034,0.00340335
-2.48824412,2.57824219,0.00356709,0.13203057,0.52986940,1.77260297,0.03629814,0.53737104,0.40760135,0.00356895
-2.48224112,2.69481964,0.00386007,0.13905884,0.56091069,1.84726487,0.03940464,0.57061068,0.41513347,0.00372857
-2.47623812,2.80697447,0.00416014,0.14613620,0.59144735,1.91801372,0.04260701,0.60405060,0.42104044,0.00388141
-2.47023512,2.91433660,0.00446590,0.15326125,0.62130013,1.98460222,0.04588536,0.63757231,0.42538489,0.00402682
-2.46423212,3.01663002,0.00477605,0.16043187,0.65030305,2.04686729,0.04921685,0.67105459,0.42826463,0.00416425
-2.45822911,3.11366175,0.00508945,0.16764367,0.67830464,2.10472400,0.05257578,0.70437095,0.42980750,0.00429328
-2.45222611,3.20530720,0.00540508,0.17488842,0.70516851,2.15815637,0.05593385,0.73738680,0.43016519,0.00441358
-2.44622311,3.29149255,0.00572208,0.18215264,0.73077308,2.20720553,0.05926043,0.76995665,0.42950622,0.00452490
-2.44022011,3.37217558,0.00603968,0.18941624,0.75501066,2.25195602,0.06252303,0.80192148,0.42800832,0.00462700
-2.43421711,3.44732600,0.00635723,0.19665154,0.77778595,2.29252102,0.06568774,0.83310657,0.42585086,0.00471970
-2.42821411,3.51690670,0.00667412,0.20382257,0.79901401,2.32902759,0.06871988,0.86332011,0.42320728,0.00480280
-2.42221111,3.58085699,0.00698973,0.21088487,0.81861809,2.36160242,0.07158460,0.89235253,0.42023829,0.00487608
-2.41620810,3.63907898,0.00730342,0.21778556,0.83652724,2.39035936,0.07424763,0.91997707,0.41708582,0.00493929
-2.41020510,3.69142787,0.00761445,0.22446405,0.85267414,2.41538888,0.07667602,0.94595138,0.41386808,0.00499214
-2.40420210,3.73770669,0.00792191,0.23085305,0.86699311,2.43675044,0.07883883,0.97002040,0.41067597,0.00503429
-2.39819910,3.77766594,0.00822470,0.23688005,0.87941866,2.45446770,0.08070792,0.99192039,0.40757090,0.00506535
-2.39219610,3.81100776,0.00852148,0.24246906,0.88988455,2.46852686,0.08225858,1.01138409,0.40458398,0.00508490
-2.38619310,3.83739468,0.00881064,0.24754270,0.89832348,2.47887811,0.08347018,1.02814672,0.40171674,0.00509252
-2.38019010,3.85646208,0.00909030,0.25202435,0.90466759,2.48543967,0.08432661,1.04195280,0.39894301,0.00508778
-2.37418709,3.86783360,0.00935829,0.25584040,0.90884954,2.48810419,0.08481674,1.05256325,0.39621205,0.00507028
-2.36818409,3.87113871,0.00961219,0.25892245,0.91080429,2.48674702,0.08493467,1.05976279,0.39345252,0.00503965
-2.36218109,3.86603117,0.00984935,0.26120937,0.91047141,2.48123552,0.08467983,1.06336697,0.39057718,0.00499563
-2.35617809,3.85220761,0.01006695,0.26264912,0.90779788,2.47143911,0.08405699,1.06322884,0.38748799,0.00493805
-2.35017509,3.82942496,0.01026207,0.26320026,0.90274110,2.45723921,0.08307609,1.05924474,0.38408130,0.00486686
-2.34417209,3.79751623,0.01043174,0.26283316,0.89527205,2.43853881,0.08175194,1.05135905,0.38025310,0.00478214
-2.33816908,3.75640372,0.01057304,0.26153076,0.88537847,2.41527102,0.08010382,1.03956766,0.37590379,0.00468416
-2.33216608,3.70610919,0.01068320,0.25928903,0.87306767,2.38740655,0.07815495,1.02392001,0.37094259,0.00457331
-2.32616308,3.64676093,0.01075965,0.25611695,0.85836919,2.35495970,0.07593188,1.00451962,0.36529120,0.00445018
-2.32016008,3.57859729,0.01080012,0.25203622,0.84133677,2.31799298,0.07346388,0.98152307,0.35888679,0.00431551
-2.31415708,3.50196712,0.01080272,0.24708063,0.82204984,2.27662019,0.07078216,0.95513754,0.35168419,0.00417019
-2.30815408,3.41732702,0.01076600,0.24129510,0.80061430,2.23100815,0.06791925,0.92561685,0.34365721,0.00401528
-2.30215108,3.32523601,0.01068902,0.23473464,0.77716255,2.18137718,0.06490828,0.89325642,0.33479927,0.00385192
-2.29614807,3.22634766,0.01057134,0.22746302,0.75185276,2.12800032,0.06178232,0.85838711,0.32512325,0.00368138
-2.29014507,3.12140043,0.01041314,0.21955141,0.72486747,2.07120153,0.05857379,0.82136825,0.31466070,0.00350500
-2.28414207,3.01120631,0.01021513,0.21107693,0.69641136,2.01135288,0.05531396,0.78258024,0.30346060,0.00332417
-2.27813907,2.89663819,0.00997863,0.20212122,0.66670846,1.94887063,0.05203246,0.74241670,0.29158757,0.00314031
-2.27213607,2.77861634,0.00970549,0.19276901,0.63599872,1.88421049,0.04875696,0.70127674,0.27911987,0.00295484
-2.26613307,2.65809411,0.00939814,0.18310670,0.60453417,1.81786169,0.04551289,0.65955731,0.26614712,0.00276915
-2.26013007,2.53604308,0.00905945,0.17322104,0.57257462,1.75034009,0.04232326,0.61764604,0.25276801,0.00258459
-2.25412706,2.41343793,0.00869276,0.16319790,0.54038317,1.68218014,0.03920857,0.57591461,0.23908787,0.00240243
-2.24812406,2.29124119,0.00830178,0.15312109,0.50822155,1.61392594,0.03618677,0.53471288,0.22521640,0.00222386
-2.24212106,2.17038797,0.00789050,0.14307130,0.47634555,1.54612119,0.03327334,0.49436393,0.21126550,0.00204998
-2.23611806,2.05177114,0.00746318,0.13312509,0.44500050,1.47929864,0.03048141,0.45515995,0.19734725,0.00188176
-2.23011506,1.93622715,0.00702420,0.12335405,0.41441714,1.41396894,0.02782185,0.41735921,0.18357214,0.00172007
-2.22411206,1.82452289,0.00657801,0.11382403,0.38480783,1.35060960,0.02530355,0.38118393,0.17004753,0.00156565
-2.21810905,1.71734396,0.00612904,0.10459447,0.35636333,1.28965423,0.02293360,0.34681923,0.15687639,0.00141912
-2.21210605,1.61528501,0.00568162,0.09571793,0.32925022,1.23148286,0.02071753,0.31441293,0.14415631,0.00128097
-2.20610305,1.51884230,0.00523992,0.08723964,0.30360901,1.17641373,0.01865959,0.28407635,0.13197882,0.00115158
-2.20010005,1.42840909,0.00480784,0.07919732,0.27955305,1.12469696,0.01676300,0.25588580,0.12042896,0.00103121
-2.19409705,1.34427419,0.00438898,0.07162107,0.25716819,1.07651084,0.01503022,0.22988483,0.10958519,0.00092003
-2.18809405,1.26662376,0.00398660,0.06453342,0.23651332,1.03196081,0.01346320,0.20608708,0.09951950,0.00081810
-2.18209105,1.19554653,0.00360352,0.05794957,0.21762154,0.99108137,0.01206366,0.18447959,0.09029777,0.00072542
-2.17608804,1.13104225,0.00324216,0.05187776,0.20050209,0.95384112,0.01083328,0.16502646,0.08198034,0.00064191
-2.17008504,1.07303309,0.00290446,0.04631976,0.18514287,0.92015045,0.00977397,0.14767276,0.07462273,0.00056741
-2.16408204,1.02137760,0.00259193,0.04127146,0.17151336,0.88987182,0.00888804,0.13234852,0.06827643,0.00050176
-2.15807904,0.97588630,0.00230559,0.03672366,0.15956784,0.86283193,0.00817834,0.11897267,0.06298972,0.00044473
-2.15207604,0.93633840,0.00204606,0.03266276,0.14924885,0.83883502,0.00764845,0.10745689,0.05880842,0.00039609
-2.14607304,0.90249851,0.00181351,0.02907165,0.14049054,0.81767679,0.00730269,0.09770911,0.05577655,0.00035560
-2.14007004,0.87413254,0.00160773,0.02593049,0.13322188,0.79915779,0.00714617,0.08963675,0.05393673,0.00032299
-2.13406703,0.85102183,0.00142819,0.02321755,0.12736955,0.78309568,0.00718476,0.08314941,0.05333030,0.00029802
-2.12806403,0.83297455,0.00127401,0.02090990,0.12286040,0.76933542,0.00742496,0.07816110,0.05399711,0.00028047
-2.12206103,0.81983389,0.00114408,0.01898415,0.11962335,0.75775688,0.00787373,0.07459192,0.05597487,0.00027010
-2.11605803,0.81148225,0.00103705,0.01741694,0.11759066,0.74827929,0.00853819,0.07236906,0.05929807,0.00026671
-2.11005503,0.80784142,0.00095140,0.01618545,0.11669860,0.74086227,0.00942533,0.07142728,0.06399644,0.00027010
-2.10405203,0.80886842,0.00088547,0.01526768,0.11688749,0.73550340,0.01054153,0.07170875,0.07009302,0.00028009
-2.09804902,0.81454750,0.00083751,0.01464268,0.11810111,0.73223254,0.01189210,0.07316233,0.07760180,0.00029648
-2.09204602,0.82487864,0.00080571,0.01429062,0.12028561,0.73110317,0.01348071,0.07574237,0.08652509,0.00031908
-2.08604302,0.83986330,0.00078822,0.01419280,0.12338806,0.73218155,0.01530887,0.07940706,0.09685076,0.00034770
-2.08004002,0.85948832,0.00078319,0.01433149,0.12735468,0.73553429,0.01737524,0.08411642,0.10854931,0.00038209
-2.07403702,0.88370906,0.00078883,0.01468980,0.13212889,0.74121528,0.01967516,0.08983006,0.12157123,0.00042199
-2.06803402,0.91243291,0.00080334,0.01525147,0.13764946,0.74925292,0.02220000,0.09650485,0.13584458,0.00046708
-2.06203102,0.94550424,0.00082504,0.01600065,0.14384873,0.75963851,0.02493679,0.10409250,0.15127300,0.00051701
-2.05602801,0.98269187,0.00085230,0.01692168,0.15065114,0.77231665,0.02786779,0.11253726,0.16773452,0.00057132
-2.05002501,1.02368013,0.00088359,0.01799897,0.15797216,0.78717846,0.03097031,0.12177388,0.18508109,0.00062952
-2.04402201,1.06806400,0.00091752,0.01921685,0.16571769,0.80405803,0.03421665,0.13172583,0.20313906,0.00069103
-2.03801901,1.11534914,0.00095278,0.02055957,0.17378401,0.82273245,0.03757415,0.14230401,0.22171080,0.00075520
-2.03201601,1.16495669,0.00098821,0.02201134,0.18205835,0.84292563,0.04100561,0.15340588,0.24057732,0.00082128
-2.02601301,1.21623316,0.00102277,0.02355648,0.19041997,0.86431560,0.04446970,0.16491525,0.25950194,0.00088849
-2.02001001,1.26846467,0.00105556,0.02517956,0.19874186,0.88654494,0.04792175,0.17670261,0.27823508,0.00095597
-2.01400700,1.32089518,0.00108583,0.02686572,0.20689287,0.90923381,0.05131459,0.18862619,0.29651979,0.00102281
-2.00800400,1.37274766,0.00111295,0.02860097,0.21474027,0.93199469,0.05459960,0.20053357,0.31409800,0.00108807
-2.00200100,1.42324717,0.00113644,0.03037244,0.22215262,0.95444796,0.05772791,0.21226395,0.33071724,0.00115081
-1.99599800,1.47164468,0.00115594,0.03216873,0.22900276,0.97623733,0.06065161,0.22365092,0.34613751,0.00121009
-1.98999500,1.51724021,0.00117122,0.03398010,0.23517087,0.99704416,0.06332504,0.23452581,0.36013795,0.00126499
-1.98399200,1.55940424,0.00118216,0.03579871,0.24054745,1.01659968,0.06570606,0.24472126,0.37252312,0.00131465
-1.97798899,1.59759602,0.00118875,0.03761861,0.24503609,1.03469437,0.06775722,0.25407513,0.38312858,0.00135828
-1.97198599,1.63137790,0.00119105,0.03943573,0.24855581,1.05118378,0.06944682,0.26243448,0.39182540,0.00139520
-1.96598299,1.66042491,0.00118924,0.04124766,0.25104310,1.06599042,0.07074983,0.26965947,0.39852343,0.00142481
-1.95997999,1.68452900,0.00118352,0.04305339,0.25245334,1.07910158,0.07164856,0.27562711,0.40317328,0.00144665
-1.95397699,1.70359790,0.00117417,0.04485278,0.25276165,1.09056315,0.07213310,0.28023455,0.40576674,0.00146042
-1.94797399,1.71764859,0.00116150,0.04664605,0.25196321,1.10046972,0.07220153,0.28340199,0.40633570,0.00146593
-1.94197099,1.72679596,0.00114583,0.04843314,0.25007287,1.10895180,0.07185985,0.28507483,0.40494974,0.00146317
-1.93596798,1.73123746,0.00112751,0.05021300,0.24712426,1.11616067,0.07112166,0.28522521,0.40171231,0.00145227
-1.92996498,1.73123453,0.00110686,0.05198296,0.24316830,1.12225214,0.07000762,0.28385270,0.39675592,0.00143349
-1.92396198,1.72709226,0.00108421,0.05373805,0.23827128,1.12737005,0.06854466,0.28098417,0.39023647,0.00140725
-1.91795898,1.71913838,0.00105986,0.05547050,0.23251260,1.13163083,0.06676509,0.27667282,0.38232702,0.00137406
-1.91195598,1.70770301,0.00103409,0.05716934,0.22598214,1.13510999,0.06470552,0.27099649,0.37321146,0.00133456
-1.90595298,1.69310034,0.00100714,0.05882021,0.21877763,1.13783164,0.06240576,0.26405520,0.36307816,0.00128945
-1.89994997,1.67561343,0.00097923,0.06040537,0.21100181,1.13976171,0.05990768,0.25596813,0.35211411,0.00123952
-1.89394697,1.65548299,0.00095052,0.06190393,0.20275980,1.14080545,0.05725405,0.24687011,0.34049972,0.00118557
-1.88794397,1.63290065,0.00092115,0.06329238,0.19415659,1.14080946,0.05448754,0.23690782,0.32840448,0.00112845
-1.88194097,1.60800727,0.00089124,0.06454528,0.18529474,1.13956820,0.05164973,0.22623579,0.31598365,0.00106898
-1.87593797,1.58089591,0.00086085,0.06563619,0.17627249,1.13683468,0.04878031,0.21501247,0.30337610,0.00100798
-1.86993497,1.55161944,0.00083004,0.06653873,0.16718221,1.13233475,0.04591646,0.20339636,0.29070318,0.00094622
-1.86393197,1.52020186,0.00079886,0.06722783,0.15810920,1.12578405,0.04309227,0.19154249,0.27806871,0.00088444
-1.85792896,1.48665252,0.00076732,0.06768088,0.14913097,1.11690670,0.04033852,0.17959928,0.26555993,0.00082329
-1.85192596,1.45098210,0.00073544,0.06787902,0.14031681,1.10545451,0.03768240,0.16770587,0.25324911,0.00076337
-1.84592296,1.41321920,0.00070324,0.06780823,0.13172777,1.09122562,0.03514753,0.15599001,0.24119581,0.00070519
-1.83991996,1.37342611,0.00067076,0.06746030,0.12341685,1.07408120,0.03275401,0.14456649,0.22944944,0.00064919
-1.83391696,1.33171279,0.00063802,0.06683354,0.11542948,1.05395945,0.03051861,0.13353615,0.21805192,0.00059572
-1.82791396,1.28824792,0.00060508,0.06593334,0.10780406,1.03088577,0.02845494,0.12298539,0.20704023,0.00054508
