energy_ev,total_up,Ir_p_up,Ir_d_up,Mn_p_up,Mn_d_up,N_s_up,N_p_up,Te_p_up,Te_d_up
-0.06303152,4.10305982,0.30766103,0.84481035,0.43102422,2.61806928,0.01997945,0.33501030,0.23893074,0.00000000
-0.05702851,4.09544761,0.30374518,0.84700083,0.43095168,2.60249548,0.02063811,0.33848566,0.23503717,0.00000000
-0.05102551,4.07657023,0.29912027,0.84799411,0.42976802,2.57816677,0.02130567,0.34125284,0.23044689,0.00000000
-0.04502251,4.04710743,0.29390093,0.84786728,0.42759464,2.54563597,0.02197493,0.34332674,0.22524709,0.00000000
-0.03901951,4.00793690,0.28821703,0.84671435,0.42459121,2.50560192,0.02263991,0.34473693,0.21954295,0.00000000
-0.03301651,3.96011708,0.28221116,0.84464469,0.42095389,2.45889482,0.02329601,0.34552732,0.21345547,0.00000000
-0.02701351,3.90486691,0.27603573,0.84178150,0.41691255,2.40645918,0.02394012,0.34575534,0.20711909,0.00000000
-0.02101051,3.84354272,0.26984998,0.83826031,0.41272704,2.34933477,0.02457066,0.34549087,0.20067879,0.00000000
-0.01500750,3.77761239,0.26381671,0.83422720,0.40868251,2.28863584,0.02518764,0.34481471,0.19428691,0.00000000
-0.00900450,3.70862694,0.25809891,0.82983681,0.40508367,2.22552908,0.02579262,0.34381661,0.18809969,0.00000000
-0.00300150,3.63818987,0.25285620,0.82524981,0.40224818,2.16121080,0.02638863,0.34259285,0.18227350,0.00000000
0.00300150,3.56792463,0.24824129,0.82062986,0.40049909,2.09688353,0.02698003,0.34124352,0.17696102,0.00000000
0.00900450,3.49944057,0.24439637,0.81614015,0.40015653,2.03373256,0.02757235,0.33986936,0.17230722,0.00000000
0.01500750,3.43429807,0.24144960,0.81193929,0.40152870,1.97290288,0.02817200,0.33856846,0.16844545,0.00000000
0.02101051,3.37397354,0.23951175,0.80817693,0.40490253,1.91547670,0.02878603,0.33743277,0.16549360,0.00000000
0.02701351,3.31982495,0.23867311,0.80498908,0.41053408,1.86245215,0.02942179,0.33654474,0.16355052,0.00000000
0.03301651,3.27305902,0.23900072,0.80249348,0.41863894,1.81472338,0.03008661,0.33597403,0.16269276,0.00000000
0.03901951,3.23470091,0.24053610,0.80078515,0.42938315,1.77306263,0.03078746,0.33577462,0.16297180,0.00000000
0.04502251,3.20556743,0.24329348,0.79993247,0.44287475,1.73810451,0.03153064,0.33598240,0.16441181,0.00000000
0.05102551,3.18624498,0.24725874,0.79997401,0.45915643,1.71033303,0.03232148,0.33661344,0.16700809,0.00000000
0.05702851,3.17707287,0.25238902,0.80091645,0.47819966,1.69007166,0.03316413,0.33766292,0.17072632,0.00000000
0.06303152,3.17813326,0.25861314,0.80273361,0.49990050,1.67747681,0.03406130,0.33910506,0.17550249,0.00000000
0.06903452,3.18924796,0.26583279,0.80536701,0.52407755,1.67253509,0.03501423,0.34089383,0.18124389,0.00000000
0.07503752,3.20998285,0.27392459,0.80872772,0.55047225,1.67506437,0.03602255,0.34296465,0.18783084,0.00000000
0.08104052,3.23965993,0.28274288,0.81269973,0.57875158,1.68471903,0.03708432,0.34523691,0.19511933,0.00000000
0.08704352,3.27737677,0.29212322,0.81714461,0.60851346,1.70099912,0.03819614,0.34761731,0.20294456,0.00000000
0.09304652,3.32203297,0.30188654,0.82190728,0.63929463,1.72326342,0.03935321,0.35000385,0.21112516,0.00000000
0.09904952,3.37236273,0.31184378,0.82682258,0.67058100,1.75074618,0.04054954,0.35229027,0.21946804,0.00000000
0.10505253,3.42697239,0.32180081,0.83172242,0.70182017,1.78257692,0.04177813,0.35437083,0.22777377,0.00000000
0.11105553,3.48438169,0.33156359,0.83644303,0.73243578,1.81780279,0.04303117,0.35614507,0.23584223,0.00000000
0.11705853,3.54306696,0.34094323,0.84083194,0.76184322,1.85541293,0.04430029,0.35752247,0.24347839,0.00000000
0.12306153,3.60150487,0.34976097,0.84475434,0.78946608,1.89436382,0.04557668,0.35842672,0.25049795,0.00000000
0.12906453,3.65821486,0.35785263,0.84809857,0.81475286,1.93360501,0.04685133,0.35879941,0.25673271,0.00000000
0.13506753,3.71179888,0.36507268,0.85078028,0.83719314,1.97210426,0.04811511,0.35860297,0.26203538,0.00000000
0.14107054,3.76097684,0.37129759,0.85274534,0.85633272,2.00887132,0.04935891,0.35782279,0.26628366,0.00000000
0.14707354,3.80461684,0.37642837,0.85397116,0.87178692,2.04297971,0.05057371,0.35646839,0.26938345,0.00000000
0.15307654,3.84175922,0.38039240,0.85446667,0.88325172,2.07358573,0.05175061,0.35457371,0.27127108,0.00000000
0.15907954,3.87163394,0.38314436,0.85427087,0.89051211,2.09994436,0.05288092,0.35219639,0.27191442,0.00000000
0.16508254,3.89367123,0.38466631,0.85345034,0.89344740,2.12142162,0.05395617,0.34941634,0.27131292,0.00000000
0.17108554,3.90750567,0.38496707,0.85209573,0.89203335,2.13750335,0.05496817,0.34633351,0.26949650,0.00000000
0.17708854,3.91297412,0.38408088,0.85031785,0.88634098,2.14780031,0.05590911,0.34306517,0.26652353,0.00000000
0.18309155,3.91010831,0.38206542,0.84824327,0.87653229,2.15204979,0.05677169,0.33974273,0.26247778,0.00000000
0.18909455,3.89912300,0.37899949,0.84601015,0.86285310,2.15011404,0.05754930,0.33650834,0.25746478,0.00000000
0.19509755,3.88040053,0.37498019,0.84376415,0.84562342,2.14197587,0.05823626,0.33351139,0.25160753,0.00000000
0.20110055,3.85447290,0.37012006,0.84165499,0.82522579,2.12773187,0.05882809,0.33090501,0.24504190,0.00000000
0.20710355,3.82200219,0.36454395,0.83983340,0.80209220,2.10758366,0.05932187,0.32884275,0.23791192,0.00000000
0.21310655,3.78376011,0.35838598,0.83844883,0.77669020,2.08182776,0.05971657,0.32747535,0.23036508,0.00000000
0.21910955,3.74060727,0.35178656,0.83764763,0.74950867,2.05084434,0.06001346,0.32694784,0.22254792,0.00000000
0.22511256,3.69347263,0.34488943,0.83757165,0.72104405,2.01508542,0.06021647,0.32739670,0.21460207,0.00000000
0.23111556,3.64333336,0.33783904,0.83835717,0.69178719,1.97506266,0.06033251,0.32894733,0.20666071,0.00000000
0.23711856,3.59119515,0.33077786,0.84013375,0.66221163,1.93133512,0.06037178,0.33171153,0.19884581,0.00000000
0.24312156,3.53807310,0.32384406,0.84302297,0.63276330,1.88449713,0.06034795,0.33578512,0.19126591,0.00000000
0.24912456,3.48497288,0.31716919,0.84713682,0.60385208,1.83516641,0.06027825,0.34124561,0.18401465,0.00000000
0.25512756,3.43287244,0.31087617,0.85257552,0.57584525,1.78397253,0.06018346,0.34814985,0.17716997,0.00000000
0.26113057,3.38270390,0.30507724,0.85942485,0.54906280,1.73154588,0.06008769,0.35653181,0.17079387,0.00000000
0.26713357,3.33533603,0.29987229,0.86775285,0.52377472,1.67850710,0.06001815,0.36640040,0.16493278,0.00000000
0.27313657,3.29155744,0.29534720,0.87760624,0.50019982,1.62545716,0.06000460,0.37773755,0.15961829,0.00000000
0.27913957,3.25206088,0.29157249,0.88900646,0.47850623,1.57296823,0.06007885,0.39049658,0.15486835,0.00000000
0.28514257,3.21742927,0.28860228,0.90194602,0.45881308,1.52157535,0.06027401,0.40460120,0.15068864,0.00000000
0.29114557,3.18812396,0.28647359,0.91638509,0.44119333,1.47176922,0.06062367,0.41994504,0.14707418,0.00000000
0.29714857,3.16447612,0.28520599,0.93224900,0.42567733,1.42399017,0.06116105,0.43639221,0.14401101,0.00000000
0.30315158,3.14668168,0.28480187,0.94942696,0.41225701,1.37862347,0.06191802,0.45377877,0.14147788,0.00000000
0.30915458,3.13480053,0.28524718,0.96777211,0.40089048,1.33599628,0.06292415,0.47191546,0.13944800,0.00000000
0.31515758,3.12876042,0.28651280,0.98710346,0.39150678,1.29637603,0.06420577,0.49059148,0.13789060,0.00000000
0.32116058,3.12836549,0.28855641,1.00720950,0.38401072,1.25997066,0.06578500,0.50957961,0.13677249,0.00000000
0.32716358,3.13330951,0.29132506,1.02785368,0.37828765,1.22693031,0.06767891,0.52864229,0.13605941,0.00000000
0.33316658,3.14319326,0.29475809,1.04878156,0.37420807,1.19735064,0.06989869,0.54753865,0.13571732,0.00000000
0.33916958,3.15754530,0.29879051,1.06972920,0.37163192,1.17127739,0.07244899,0.56603208,0.13571337,0.00000000
0.34517259,3.17584503,0.30335657,1.09043252,0.37041268,1.14871201,0.07532731,0.58389812,0.13601689,0.00000000
0.35117559,3.19754689,0.30839337,1.11063699,0.37040097,1.12961799,0.07852359,0.60093214,0.13659997,0.00000000
0.35717859,3.22210414,0.31384437,1.13010701,0.37144784,1.11392751,0.08201986,0.61695647,0.13743799,0.00000000
0.36318159,3.24899089,0.31966245,1.14863459,0.37340756,1.10154797,0.08579018,0.63182650,0.13850986,0.00000000
0.36918459,3.27772089,0.32581251,1.16604640,0.37613995,1.09236813,0.08980060,0.64543537,0.13979807,0.00000000
0.37518759,3.30786203,0.33227324,1.18220903,0.37951225,1.08626337,0.09400942,0.65771697,0.14128847,0.00000000
0.38119060,3.33904546,0.33903805,1.19703179,0.38340042,1.08309984,0.09836757,0.66864690,0.14296996,0.00000000
0.38719360,3.37096898,0.34611501,1.21046705,0.38769005,1.08273730,0.10281923,0.67824140,0.14483388,0.00000000
0.39319660,3.40339431,0.35352569,1.22250790,0.39227672,1.08503050,0.10730258,0.68655422,0.14687338,0.00000000
0.39919960,3.43613880,0.36130302,1.23318334,0.39706591,1.08982909,0.11175083,0.69367152,0.14908254,0.00000000
0.40520260,3.46906203,0.36948825,1.24255136,0.40197255,1.09697622,0.11609339,0.69970517,0.15145558,0.00000000
0.41120560,3.50204857,0.37812700,1.25069029,0.40692020,1.10630598,0.12025719,0.70478481,0.15398600,0.00000000
0.41720860,3.53498816,0.38726479,1.25768913,0.41183998,1.11763992,0.12416821,0.70904907,0.15666576,0.00000000
0.42321161,3.56775488,0.39694214,1.26363738,0.41666928,1.13078308,0.12775311,0.71263665,0.15948466,0.00000000
0.42921461,3.60018705,0.40718958,1.26861532,0.42135033,1.14551998,0.13094095,0.71567766,0.16242975,0.00000000
0.43521761,3.63206929,0.41802284,1.27268522,0.42582881,1.16161078,0.13366494,0.71828578,0.16548512,0.00000000
0.44122061,3.66311837,0.42943848,1.27588417,0.43005245,1.17878822,0.13586421,0.72055183,0.16863169,0.00000000
0.44722361,3.69297389,0.44141022,1.27821904,0.43396977,1.19675568,0.13748550,0.72253888,0.17184742,0.00000000
0.45322661,3.72119465,0.45388624,1.27966386,0.43752904,1.21518658,0.13848468,0.72427948,0.17510764,0.00000000
0.45922961,3.74726127,0.46678753,1.28015985,0.44067745,1.23372548,0.13882814,0.72577484,0.17838557,0.00000000
0.46523262,3.77058486,0.48000758,1.27961790,0.44336060,1.25199097,0.13849392,0.72699610,0.18165296,0.00000000
0.47123562,3.79052154,0.49341324,1.27792352,0.44552229,1.26958047,0.13747247,0.72788749,0.18488090,0.00000000
0.47723862,3.80639188,0.50684695,1.27494371,0.44710468,1.28607687,0.13576713,0.72837108,0.18804055,0.00000000
0.48324162,3.81750431,0.52013019,1.27053525,0.44804875,1.30105676,0.13339421,0.72835277,0.19110386,0.00000000
0.48924462,3.82318093,0.53306793,1.26455393,0.44829510,1.31410026,0.13038267,0.72772907,0.19404418,0.00000000
0.49524762,3.82278457,0.54545409,1.25686394,0.44778506,1.32480181,0.12677343,0.72639409,0.19683675,0.00000000
0.50125063,3.81574525,0.55707751,1.24734694,0.44646200,1.33278174,0.12261827,0.72424639,0.19945890,0.00000000
0.50725363,3.80158482,0.56772852,1.23591004,0.44427291,1.33769804,0.11797843,0.72119523,0.20189009,0.00000000
0.51325663,3.77993838,0.57720541,1.22249234,0.44117006,1.33925787,0.11292293,0.71716571,0.20411177,0.00000000
0.51925963,3.75057135,0.58532094,1.20706967,0.43711278,1.33722826,0.10752666,0.71210269,0.20610693,0.00000000
0.52526263,3.71339154,0.59190827,1.18965709,0.43206920,1.33144556,0.10186835,0.70597324,0.20785966,0.00000000
0.53126563,3.66845548,0.59682631,1.17030941,0.42601794,1.32182308,0.09602845,0.69876756,0.20935442,0.00000000
0.53726863,3.61596910,0.59996414,1.14911943,0.41894959,1.30835657,0.09008709,0.69049847,0.21057548,0.00000000
0.54327164,3.55628276,0.60124440,1.12621439,0.41086805,1.29112724,0.08412211,0.68119958,0.21150627,0.00000000
0.54927464,3.48988107,0.60062545,1.10175083,0.40179150,1.27030196,0.07820728,0.67092247,0.21212890,0.00000000
0.55527764,3.41736824,0.59810237,1.07590823,0.39175303,1.24613077,0.07241079,0.65973305,0.21242393,0.00000000
0.56128064,3.33944987,0.59370669,1.04888198,0.38080096,1.21894147,0.06679396,0.64770761,0.21237029,0.00000000
0.56728364,3.25691204,0.58750492,1.02087606,0.36899864,1.18913161,0.06141033,0.63492876,0.21194557,0.00000000
0.57328664,3.17059897,0.57959602,0.99209597,0.35642390,1.15715812,0.05630506,0.62148161,0.21112657,0.00000000
0.57928964,3.08139016,0.57010795,0.96274226,0.34316812,1.12352499,0.05151463,0.60745056,0.20989014,0.00000000
0.58529265,2.99017812,0.55919343,0.93300498,0.32933484,1.08876939,0.04706690,0.59291667,0.20821430,0.00000000
0.59129565,2.89784749,0.54702522,0.90305939,0.31503810,1.05344702,0.04298137,0.57795606,0.20607954,0.00000000
0.59729865,2.80525648,0.53379096,0.87306294,0.30040054,1.01811709,0.03926975,0.56263902,0.20347022,0.00000000
0.60330165,2.71322092,0.51968807,0.84315371,0.28555123,0.98332763,0.03593660,0.54703017,0.20037607,0.00000000
0.60930465,2.62250161,0.50491860,0.81345011,0.27062343,0.94960175,0.03298020,0.53118918,0.19679355,0.00000000
0.61530765,2.53379480,0.48968447,0.78405182,0.25575229,0.91742541,0.03039341,0.51517220,0.19272710,0.00000000
0.62131066,2.44772609,0.47418314,0.75504165,0.24107258,0.88723700,0.02816455,0.49903358,0.18819008,0.00000000
0.62731366,2.36484730,0.45860383,0.72648821,0.22671655,0.85941932,0.02627830,0.48282782,0.18320549,0.00000000
0.63331666,2.28563617,0.44312446,0.69844892,0.21281189,0.83429391,0.02471646,0.46661132,0.17780613,0.00000000
0.63931966,2.21049831,0.42790925,0.67097320,0.19948000,0.81211800,0.02345867,0.45044389,0.17203452,0.00000000
0.64532266,2.13977094,0.41310703,0.64410556,0.18683438,0.79308398,0.02248296,0.43438982,0.16594225,0.00000000
0.65132566,2.07372789,0.39885025,0.61788835,0.17497940,0.77732113,0.02176626,0.41851832,0.15958900,0.00000000
0.65732866,2.01258536,0.38525460,0.59236389,0.16400931,0.76489943,0.02128472,0.40290326,0.15304113,0.00000000
0.66333167,1.95650786,0.37241911,0.56757603,0.15400745,0.75583501,0.02101395,0.38762232,0.14636998,0.00000000
0.66933467,1.90561404,0.36042675,0.54357098,0.14504587,0.75009685,0.02092922,0.37275549,0.13964998,0.00000000
0.67533767,1.85998206,0.34934529,0.52039740,0.13718500,0.74761429,0.02100555,0.35838301,0.13295661,0.00000000
0.68134067,1.81965423,0.33922831,0.49810584,0.13047372,0.74828484,0.02121780,0.34458301,0.12636431,0.00000000
0.68734367,1.78464095,0.33011645,0.47674770,0.12494944,0.75198195,0.02154074,0.33142893,0.11994448,0.00000000
0.69334667,1.75492385,0.32203850,0.45637372,0.12063850,0.75856236,0.02194914,0.31898683,0.11376373,0.00000000
0.69934967,1.73045821,0.31501250,0.43703230,0.11755653,0.76787274,0.02241792,0.30731302,0.10788225,0.00000000
0.70535268,1.71117490,0.30904669,0.41876770,0.11570906,0.77975533,0.02292235,0.29645189,0.10235262,0.00000000
0.71135568,1.69698195,0.30414030,0.40161842,0.11509213,0.79405265,0.02343826,0.28643428,0.09721892,0.00000000
0.71735868,1.68776598,0.30028409,0.38561570,0.11569294,0.81061100,0.02394239,0.27727640,0.09251632,0.00000000
0.72336168,1.68339364,0.29746082,0.37078250,0.11749065,0.82928297,0.02441274,0.26897939,0.08827097,0.00000000
0.72936468,1.68371330,0.29564546,0.35713280,0.12045710,0.84992886,0.02482896,0.26152954,0.08450035,0.00000000
0.73536768,1.68855695,0.29480533,0.34467144,0.12455762,0.87241729,0.02517280,0.25489917,0.08121392,0.00000000
0.74137069,1.69774250,0.29490015,0.33339427,0.12975187,0.89662501,0.02542850,0.24904806,0.07841411,0.00000000
0.74737369,1.71107625,0.29588205,0.32328891,0.13599456,0.92243612,0.02558322,0.24392538,0.07609742,0.00000000
0.75337669,1.72835564,0.29769570,0.31433560,0.14323631,0.94974076,0.02562736,0.23947195,0.07425582,0.00000000
0.75937969,1.74937188,0.30027840,0.30650851,0.15142438,0.97843353,0.02555481,0.23562286,0.07287806,0.00000000
0.76538269,1.77391246,0.30356047,0.29977701,0.16050333,1.00841151,0.02536316,0.23231003,0.07195102,0.00000000
0.77138569,1.80176320,0.30746572,0.29410701,0.17041567,1.03957219,0.02505372,0.22946490,0.07146097,0.00000000
0.77738869,1.83270958,0.31191219,0.28946221,0.18110235,1.07181113,0.02463146,0.22702093,0.07139462,0.00000000
0.78339170,1.86653727,0.31681312,0.28580516,0.19250315,1.10501955,0.02410482,0.22491583,0.07173999,0.00000000
0.78939470,1.90303161,0.32207814,0.28309799,0.20455689,1.13908178,0.02348538,0.22309352,0.07248691,0.00000000
0.79539770,1.94197599,0.32761475,0.28130291,0.21720150,1.17387264,0.02278745,0.22150567,0.07362733,0.00000000
0.80140070,1.98314910,0.33332986,0.28038224,0.23037387,1.20925478,0.02202754,0.22011287,0.07515525,0.00000000
0.80740370,2.02632118,0.33913153,0.28029821,0.24400956,1.24507609,0.02122375,0.21888524,0.07706633,0.00000000
0.81340670,2.07124944,0.34493078,0.28101233,0.25804229,1.28116715,0.02039515,0.21780278,0.07935731,0.00000000
0.81940970,2.11767290,0.35064333,0.28248456,0.27240333,1.31733901,0.01956111,0.21685509,0.08202506,0.00000000
0.82541271,2.16530706,0.35619125,0.28467225,0.28702070,1.35338139,0.01874068,0.21604084,0.08506552,0.00000000
0.83141571,2.21383874,0.36150444,0.28752897,0.30181842,1.38906142,0.01795193,0.21536681,0.08847257,0.00000000
0.83741871,2.26292166,0.36652178,0.29100332,0.31671570,1.42412317,0.01721149,0.21484658,0.09223673,0.00000000
0.84342171,2.31217313,0.37119202,0.29503788,0.33162627,1.45828818,0.01653404,0.21449906,0.09634400,0.00000000
0.84942471,2.36117243,0.37547425,0.29956830,0.34645789,1.49125711,0.01593204,0.21434668,0.10077480,0.00000000
0.85542771,2.40946118,0.37933796,0.30452273,0.36111214,1.52271266,0.01541548,0.21441354,0.10550307,0.00000000
0.86143072,2.45654611,0.38276275,0.30982162,0.37548461,1.55232385,0.01499183,0.21472350,0.11049567,0.00000000
0.86743372,2.50190450,0.38573761,0.31537802,0.38946552,1.57975179,0.01466610,0.21529820,0.11571211,0.00000000
0.87343672,2.54499234,0.38825995,0.32109833,0.40294087,1.60465665,0.01444102,0.21615527,0.12110467,0.00000000
0.87943972,2.58525514,0.39033436,0.32688360,0.41579415,1.62670602,0.01431732,0.21730663,0.12661882,0.00000000
0.88544272,2.62214136,0.39197126,0.33263141,0.42790860,1.64558411,0.01429413,0.21875717,0.13219419,0.00000000
0.89144572,2.65511777,0.39318554,0.33823814,0.43916990,1.66100174,0.01436948,0.22050362,0.13776582,0.00000000
0.89744872,2.68368660,0.39399528,0.34360177,0.44946946,1.67270665,0.01454073,0.22253392,0.14326579,0.00000000
0.90345173,2.70740341,0.39442061,0.34862490,0.45870783,1.68049363,0.01480516,0.22482709,0.14862513,0.00000000
0.90945473,2.72589515,0.39448297,0.35321798,0.46679839,1.68421409,0.01516041,0.22735343,0.15377596,0.00000000
0.91545773,2.73887734,0.39420455,0.35730265,0.47367098,1.68378448,0.01560495,0.23007542,0.15865369,0.00000000
0.92146073,2.74616951,0.39360822,0.36081483,0.47927525,1.67919313,0.01613847,0.23294897,0.16319930,0.00000000
0.92746373,2.74770793,0.39271777,0.36370758,0.48358358,1.67050501,0.01676209,0.23592516,0.16736139,0.00000000
0.93346673,2.74355465,0.39155840,0.36595341,0.48659331,1.65786399,0.01747849,0.23895234,0.17109814,0.00000000
0.93946973,2.73390231,0.39015758,0.36754596,0.48832810,1.64149240,0.01829192,0.24197850,0.17437882,0.00000000
0.94547274,2.71907379,0.38854588,0.36850088,0.48883822,1.62168760,0.01920798,0.24495373,0.17718492,0.00000000
0.95147574,2.69951658,0.38675792,0.36885575,0.48819975,1.59881554,0.02023330,0.24783270,0.17951079,0.00000000
0.95747874,2.67579158,0.38483312,0.36866903,0.48651257,1.57330146,0.02137504,0.25057694,0.18136365,0.00000000
0.96348174,2.64855653,0.38281610,0.36801800,0.48389710,1.54561789,0.02264028,0.25315678,0.18276310,0.00000000
0.96948474,2.61854455,0.38075683,0.36699568,0.48049004,1.51627048,0.02403528,0.25555284,0.18373994,0.00000000
0.97548774,2.58653845,0.37871007,0.36570691,0.47643916,1.48578207,0.02556471,0.25775690,0.18433458,0.00000000
0.98149075,2.55334187,0.37673437,0.36426365,0.47189735,1.45467571,0.02723077,0.25977209,0.18459487,0.00000000
0.98749375,2.51974856,0.37489040,0.36277967,0.46701632,1.42345741,0.02903246,0.26161232,0.18457358,0.00000000
0.99349675,2.48651117,0.37323877,0.36136509,0.46194022,1.39259938,0.03096478,0.26330100,0.18432571,0.00000000
0.99949975,2.45431110,0.37183729,0.36012066,0.45679949,1.36252456,0.03301815,0.26486909,0.18390558,0.00000000
1.00550275,2.42373098,0.37073801,0.35913250,0.45170544,1.33359320,0.03517792,0.26635248,0.18336409,0.00000000
1.01150575,2.39523143,0.36998393,0.35846721,0.44674569,1.30609233,0.03742414,0.26778906,0.18274605,0.00000000
1.01750875,2.36913319,0.36960590,0.35816795,0.44198101,1.28022849,0.03973155,0.26921537,0.18208803,0.00000000
1.02351176,2.34560602,0.36961971,0.35825147,0.43744354,1.25612433,0.04206980,0.27066334,0.18141657,0.00000000
1.02951476,2.32466508,0.37002368,0.35870644,0.43313680,1.23381927,0.04440399,0.27215709,0.18074702,0.00000000
1.03551776,2.30617507,0.37079703,0.35949322,0.42903729,1.21327421,0.04669541,0.27371017,0.18008311,0.00000000
1.04152076,2.28986246,0.37189900,0.36054505,0.42509793,1.19438025,0.04890256,0.27532337,0.17941718,0.00000000
1.04752376,2.27533500,0.37326912,0.36177068,0.42125290,1.17697085,0.05098236,0.27698323,0.17873111,0.00000000
1.05352676,2.26210797,0.37482853,0.36305836,0.41742396,1.16083696,0.05289150,0.27866150,0.17799799,0.00000000
1.05952976,2.24963559,0.37648227,0.36428102,0.41352761,1.14574432,0.05458790,0.28031544,0.17718432,0.00000000
1.06553277,2.23734624,0.37812274,0.36530236,0.40948302,1.13145194,0.05603221,0.28188908,0.17625267,0.00000000
1.07153577,2.22467941,0.37963392,0.36598354,0.40522007,1.11773085,0.05718921,0.28331539,0.17516474,0.00000000
1.07753877,2.21112245,0.38089622,0.36619020,0.40068715,1.10438203,0.05802919,0.28451912,0.17388448,0.00000000
1.08354177,2.19624498,0.38179180,0.36579936,0.39585823,1.09125244,0.05852907,0.28542033,0.17238123,0.00000000
1.08954477,2.17972901,0.38220988,0.36470589,0.39073883,1.07824830,0.05867329,0.28593816,0.17063269,0.00000000
1.09554777,2.16139306,0.38205192,0.36282818,0.38537043,1.06534470,0.05845448,0.28599484,0.16862745,0.00000000
1.10155078,2.14120863,0.38123622,0.36011268,0.37983316,1.05259104,0.05787377,0.28551959,0.16636704,0.00000000
1.10755378,2.11930815,0.37970178,0.35653716,0.37424639,1.04011185,0.05694073,0.28445209,0.16386734,0.00000000
1.11355678,2.09598378,0.37741106,0.35211242,0.36876727,1.02810282,0.05567311,0.28274554,0.16115927,0.00000000
1.11955978,2.07167704,0.37435166,0.34688240,0.36358721,1.01682231,0.05409612,0.28036886,0.15828866,0.00000000
1.12556278,2.04695974,0.37053661,0.34092275,0.35892627,1.00657868,0.05224155,0.27730814,0.15531543,0.00000000
1.13156578,2.02250728,0.36600352,0.33433777,0.35502591,0.99771410,0.05014661,0.27356718,0.15231198,0.00000000
1.13756878,1.99906575,0.36081238,0.32725617,0.35214015,0.99058581,0.04785266,0.26916707,0.14936090,0.00000000
1.14357179,1.97741469,0.35504242,0.31982561,0.35052580,0.98554585,0.04540375,0.26414495,0.14655220,0.00000000
1.14957479,1.95832762,0.34878807,0.31220645,0.35043190,0.98292042,0.04284522,0.25855205,0.14398005,0.00000000
1.15557779,1.94253254,0.34215438,0.30456512,0.35208905,0.98299005,0.04022228,0.25245107,0.14173931,0.00000000
1.16158079,1.93067466,0.33525208,0.29706715,0.35569904,0.98597185,0.03757868,0.24591320,0.13992189,0.00000000
1.16758379,1.92328340,0.32819280,0.28987063,0.36142518,0.99200483,0.03495556,0.23901491,0.13861326,0.00000000
1.17358679,1.92074553,0.32108444,0.28312006,0.36938383,1.00113912,0.03239048,0.23183470,0.13788907,0.00000000
1.17958979,1.92328589,0.31402722,0.27694097,0.37963747,1.01332986,0.02991660,0.22445004,0.13781218,0.00000000
1.18559280,1.93095655,0.30711047,0.27143568,0.39218957,1.02843610,0.02756222,0.21693468,0.13843018,0.00000000
1.19159580,1.94363501,0.30041031,0.26668016,0.40698157,1.04622473,0.02535039,0.20935637,0.13977345,0.00000000
1.19759880,1.96103126,0.29398841,0.26272215,0.42389195,1.06637926,0.02329892,0.20177518,0.14185381,0.00000000
1.20360180,1.98270306,0.28789165,0.25958062,0.44273759,1.08851289,0.02142044,0.19424243,0.14466395,0.00000000
1.20960480,2.00807831,0.28215283,0.25724646,0.46327721,1.11218509,0.01972272,0.18680021,0.14817741,0.00000000
1.21560780,2.03648307,0.27679209,0.25568424,0.48521687,1.13692057,0.01820911,0.17948149,0.15234932,0.00000000
1.22161081,2.06717324,0.27181902,0.25483500,0.50821713,1.16222965,0.01687905,0.17231071,0.15711767,0.00000000
1.22761381,2.09936800,0.26723511,0.25461981,0.53190181,1.18762854,0.01572869,0.16530477,0.16240516,0.00000000
1.23361681,2.13228288,0.26303648,0.25494381,0.55586778,1.21265847,0.01475151,0.15847434,0.16812146,0.00000000
1.23961981,2.16516047,0.25921640,0.25570058,0.57969551,1.23690242,0.01393889,0.15182526,0.17416581,0.00000000
1.24562281,2.19729705,0.25576762,0.25677659,0.60296000,1.25999843,0.01328071,0.14536003,0.18042988,0.00000000
1.25162581,2.22806356,0.25268422,0.25805552,0.62524156,1.28164880,0.01276586,0.13907917,0.18680069,0.00000000
1.25762881,2.25692014,0.24996280,0.25942212,0.64613626,1.30162463,0.01238265,0.13298244,0.19316356,0.00000000
1.26363182,2.28342349,0.24760298,0.26076576,0.66526547,1.31976567,0.01211920,0.12706983,0.19940495,0.00000000
1.26963482,2.30722714,0.24560721,0.26198319,0.68228445,1.33597543,0.01196366,0.12134219,0.20541508,0.00000000
1.27563782,2.32807511,0.24397987,0.26298080,0.69688949,1.35021239,0.01190447,0.11580165,0.21109028,0.00000000
1.28164082,2.34578991,0.24272579,0.26367606,0.70882366,1.36247773,0.01193044,0.11045167,0.21633495,0.00000000
1.28764382,2.36025618,0.24184828,0.26399840,0.71788095,1.37280089,0.01203087,0.10529686,0.22106327,0.00000000
1.29364682,2.37140169,0.24134697,0.26388941,0.72390883,1.38122397,0.01219556,0.10034261,0.22520034,0.00000000
1.29964982,2.37917729,0.24121556,0.26330264,0.72680925,1.38778628,0.01241486,0.09559451,0.22868304,0.00000000
1.30565283,2.38353785,0.24143966,0.26220287,0.72653824,1.39251027,0.01267971,0.09105782,0.23146053,0.00000000
1.31165583,2.38442569,0.24199509,0.26056530,0.72310421,1.39538989,0.01298159,0.08673678,0.23349436,0.00000000
1.31765883,2.38175803,0.24284665,0.25837443,0.71656517,1.39638242,0.01331264,0.08263412,0.23475837,0.00000000
1.32366183,2.37541960,0.24394757,0.25562309,0.70702512,1.39540444,0.01366571,0.07875067,0.23523833,0.00000000
