energy_ev,total_up,Pb_p_up,Pb_d_up,Ru_p_up,Ru_d_up,Se_s_up,Se_p_up
-4.30115058,0.54816679,0.09635240,0.00048345,0.13165389,0.47342880,0.00252726,0.02318449
-4.29514757,0.52418115,0.09237345,0.00045968,0.13165025,0.45308576,0.00266717,0.02087421
-4.28914457,0.51032146,0.09047625,0.00044522,0.13440340,0.44121553,0.00285290,0.01908798
-4.28314157,0.50672536,0.09066004,0.00044029,0.13996081,0.43795530,0.00308574,0.01782439
-4.27713857,0.51342753,0.09291100,0.00044500,0.14834843,0.44334731,0.00336616,0.01708156
-4.27113557,0.53036329,0.09720210,0.00045940,0.15956926,0.45734227,0.00369387,0.01685805
-4.26513257,0.55737111,0.10349250,0.00048346,0.17360170,0.47980200,0.00406766,0.01715353
-4.25912956,0.59419401,0.11172662,0.00051709,0.19039774,0.51050135,0.00448545,0.01796922
-4.25312656,0.64047999,0.12183289,0.00056011,0.20988113,0.54912957,0.00494424,0.01930798
-4.24712356,0.69578182,0.13372240,0.00061226,0.23194569,0.59529122,0.00544010,0.02117421
-4.24112056,0.75955673,0.14728755,0.00067320,0.25645393,0.64850712,0.00596824,0.02357342
-4.23511756,0.83116656,0.16240090,0.00074250,0.28323616,0.70821570,0.00652301,0.02651157
-4.22911456,0.90987890,0.17891443,0.00081963,0.31209027,0.77377537,0.00709803,0.02999418
-4.22311156,0.99487005,0.19665937,0.00090395,0.34278244,0.84446816,0.00768627,0.03402528
-4.21710855,1.08523022,0.21544674,0.00099473,0.37504871,0.91950536,0.00828017,0.03860619
-4.21110555,1.17997145,0.23506881,0.00109114,0.40859771,0.99803527,0.00887184,0.04373430
-4.20510255,1.27803873,0.25530146,0.00119223,0.44311455,1.07915343,0.00945320,0.04940175
-4.19909955,1.37832443,0.27590758,0.00129698,0.47826584,1.16191544,0.01001615,0.05559426
-4.19309655,1.47968595,0.29664154,0.00140427,0.51370578,1.24535231,0.01055281,0.06229008
-4.18709355,1.58096666,0.31725445,0.00151292,0.54908336,1.32848817,0.01105567,0.06945907
-4.18109055,1.68101946,0.33750042,0.00162172,0.58405038,1.41035994,0.01151782,0.07706222
-4.17508754,1.77873265,0.35714334,0.00172941,0.61827012,1.49003862,0.01193304,0.08505139
-4.16908454,1.87305725,0.37596411,0.00183476,0.65142661,1.56665146,0.01229604,0.09336954
-4.16308154,1.96303501,0.39376811,0.00193657,0.68323395,1.63940444,0.01260253,0.10195134
-4.15707854,2.04782600,0.41039241,0.00203369,0.71344563,1.70760415,0.01284930,0.11072429
-4.15107554,2.12673500,0.42571264,0.00212509,0.74186342,1.77067842,0.01303431,0.11961028
-4.14507254,2.19923536,0.43964906,0.00220986,0.76834552,1.82819478,0.01315671,0.12852762
-4.13906953,2.26498941,0.45217147,0.00228724,0.79281357,1.87987597,0.01321681,0.13739330
-4.13306653,2.32386429,0.46330286,0.00235666,0.81525832,1.92561163,0.01321606,0.14612571
-4.12706353,2.37594237,0.47312129,0.00241777,0.83574340,1.96546572,0.01315699,0.15464739
-4.12106053,2.42152523,0.48175995,0.00247041,0.85440696,1.99967877,0.01304309,0.16288780
-4.11505753,2.46113065,0.48940520,0.00251468,0.87146098,2.02866471,0.01287874,0.17078608
-4.10905453,2.49548205,0.49629238,0.00255090,0.88718776,2.05300186,0.01266906,0.17829336
-4.10305153,2.52549010,0.50269956,0.00257959,0.90193362,2.07341792,0.01241978,0.18537471
-4.09704852,2.55222653,0.50893912,0.00260150,0.91609955,2.09076911,0.01213710,0.19201050
-4.09104552,2.57689049,0.51534734,0.00261755,0.93012893,2.10601369,0.01182755,0.19819697
-4.08504252,2.60076791,0.52227239,0.00262882,0.94449237,2.12018028,0.01149783,0.20394603
-4.07903952,2.62518510,0.53006083,0.00263647,0.95967006,2.13433196,0.01115467,0.20928421
-4.07303652,2.65145767,0.53904320,0.00264177,0.97613193,2.14952695,0.01080472,0.21425072
-4.06703352,2.68083646,0.54951912,0.00264595,0.99431642,2.16677720,0.01045434,0.21889467
-4.06103052,2.71445258,0.56174253,0.00265024,1.01460841,2.18700633,0.01010953,0.22327171
-4.05502751,2.75326340,0.57590766,0.00265576,1.03731737,2.21100851,0.00977578,0.22744003
-4.04902451,2.79800217,0.59213629,0.00266352,1.06265672,2.23940996,0.00945797,0.23145605
-4.04302151,2.84913334,0.61046709,0.00267430,1.09072532,2.27263493,0.00916026,0.23537005
-4.03701851,2.90681613,0.63084752,0.00268868,1.12149237,2.31087775,0.00888599,0.23922194
-4.03101551,2.97087845,0.65312890,0.00270700,1.15478655,2.35408261,0.00863767,0.24303750
-4.02501251,3.04080294,0.67706501,0.00272929,1.19029046,2.40193241,0.00841688,0.24682522
-4.01900950,3.11572672,0.70231466,0.00275532,1.22754095,2.45384780,0.00822430,0.25057417
-4.01300650,3.19445566,0.72844819,0.00278458,1.26593587,2.50899699,0.00805973,0.25425278
-4.00700350,3.27549337,0.75495809,0.00281628,1.30474739,2.56631655,0.00792210,0.25780903
-4.00100050,3.35708466,0.78127336,0.00284940,1.34314180,2.62454302,0.00780964,0.26117168
-3.99499750,3.43727214,0.80677717,0.00288275,1.38020518,2.68225433,0.00771991,0.26425288
-3.98899450,3.51396422,0.83082741,0.00291497,1.41497421,2.73791989,0.00765004,0.26695185
-3.98299150,3.58501196,0.85277918,0.00294463,1.44647095,2.78995728,0.00759686,0.26915948
-3.97698849,3.64829163,0.87200838,0.00297027,1.47374016,2.83679356,0.00755714,0.27076381
-3.97098549,3.70178975,0.88793544,0.00299049,1.49588756,2.87692849,0.00752780,0.27165578
-3.96498249,3.74368655,0.90004818,0.00300401,1.51211738,2.90899692,0.00750617,0.27173532
-3.95897949,3.77243436,0.90792273,0.00300972,1.52176748,2.93182756,0.00749019,0.27091714
-3.95297649,3.78682715,0.91124164,0.00300675,1.52434035,2.94449545,0.00747866,0.26913617
-3.94697349,3.78605793,0.90980825,0.00299452,1.51952864,2.94636554,0.00747145,0.26635211
-3.94097049,3.76976132,0.90355689,0.00297275,1.50723394,2.93712526,0.00746963,0.26255317
-3.93496748,3.73803911,0.89255817,0.00294154,1.48757806,2.91680454,0.00747562,0.25775842
-3.92896448,3.69146756,0.87701943,0.00290131,1.46090628,2.88578212,0.00749327,0.25201903
-3.92296148,3.63108606,0.85728010,0.00285287,1.42778245,2.84477770,0.00752785,0.24541807
-3.91695848,3.55836748,0.83380249,0.00279731,1.38897637,2.79483031,0.00758606,0.23806901
-3.91095548,3.47517172,0.80715824,0.00273604,1.34544403,2.73726372,0.00767584,0.23011302
-3.90495248,3.38368443,0.77801124,0.00267072,1.29830177,2.67364038,0.00780626,0.22171521
-3.89894947,3.28634371,0.74709768,0.00260317,1.24879562,2.60570598,0.00798722,0.21306001
-3.89294647,3.18575806,0.71520430,0.00253537,1.19826712,2.53532714,0.00822920,0.20434587
-3.88694347,3.08461921,0.68314552,0.00246934,1.14811728,2.46442478,0.00854286,0.19577974
-3.88094047,2.98561349,0.65174059,0.00240705,1.09977001,2.39490630,0.00893869,0.18757125
-3.87493747,2.89133544,0.62179153,0.00235043,1.05463649,2.32859922,0.00942652,0.17992718
-3.86893447,2.80420701,0.59406260,0.00230121,1.01408161,2.26718915,0.01001512,0.17304619
-3.86293147,2.72640549,0.56926197,0.00226093,0.97939361,2.21216445,0.01071175,0.16711409
-3.85692846,2.65980251,0.54802609,0.00223085,0.95175748,2.16476976,0.01152169,0.16229981
-3.85092546,2.60591611,0.53090707,0.00221193,0.93223275,2.12596979,0.01244789,0.15875204
-3.84492246,2.56587688,0.51836312,0.00220478,0.92173578,2.09642476,0.01349060,0.15659672
-3.83891946,2.54040894,0.51075229,0.00220966,0.92102646,2.07647762,0.01464707,0.15593524
-3.83291646,2.52982539,0.50832910,0.00222649,0.93069912,2.06615352,0.01591139,0.15684337
-3.82691346,2.53403756,0.51124404,0.00225483,0.95117723,2.06517056,0.01727437,0.15937083
-3.82091046,2.55257686,0.51954546,0.00229393,0.98271126,2.07296118,0.01872359,0.16354136
-3.81490745,2.58462737,0.53318355,0.00234276,1.02537922,2.08870273,0.02024346,0.16935321
-3.80890445,2.62906742,0.55201602,0.00240004,1.07908924,2.11135550,0.02181555,0.17677989
-3.80290145,2.68451780,0.57581506,0.00246433,1.14358379,2.13970657,0.02341888,0.18577117
-3.79689845,2.74939455,0.60427520,0.00253403,1.21844503,2.17241737,0.02503047,0.19625410
-3.79089545,2.82196404,0.63702182,0.00260750,1.30310121,2.20807297,0.02662583,0.20813410
-3.78489245,2.90039836,0.67362008,0.00268308,1.39683389,2.24523140,0.02817970,0.22129610
-3.77888944,2.98282928,0.71358397,0.00275918,1.49878617,2.28247103,0.02966670,0.23560562
-3.77288644,3.06739908,0.75638556,0.00283433,1.60797210,2.31843463,0.03106208,0.25091000
-3.76688344,3.15230719,0.80146420,0.00290722,1.72328762,2.35186866,0.03234248,0.26703966
-3.76088044,3.23585155,0.84823581,0.00297674,1.84352340,2.38165688,0.03348666,0.28380961
-3.75487744,3.31646417,0.89610225,0.00304206,1.96737996,2.40684757,0.03447614,0.30102124
-3.74887444,3.39274044,0.94446066,0.00310260,2.09348540,2.42667370,0.03529581,0.31846442
-3.74287144,3.46346214,0.99271304,0.00315808,2.22041591,2.44056621,0.03593438,0.33592016
-3.73686843,3.52761414,1.04027573,0.00320851,2.34671912,2.44816017,0.03638477,0.35316361
-3.73086543,3.58439501,1.08658895,0.00325418,2.47093994,2.44929427,0.03664430,0.36996771
-3.72486243,3.63322184,1.13112615,0.00329566,2.59164859,2.44400415,0.03671473,0.38610717
-3.71885943,3.67372947,1.17340296,0.00333373,2.70746987,2.43251006,0.03660221,0.40136290
-3.71285643,3.70576467,1.21298551,0.00336939,2.81711280,2.41519972,0.03631701,0.41552673
-3.70685343,3.72937540,1.24949781,0.00340377,2.91939936,2.39260702,0.03587317,0.42840613
-3.70085043,3.74479556,1.28262772,0.00343807,3.01329106,2.36538755,0.03528795,0.43982888
-3.69484742,3.75242566,1.31213136,0.00347357,3.09791183,2.33429164,0.03458127,0.44964743
-3.68884442,3.75280951,1.33783551,0.00351147,3.17256601,2.30013587,0.03377502,0.45774260
-3.68284142,3.74660774,1.35963774,0.00355288,3.23675023,2.26377387,0.03289230,0.46402658
-3.67683842,3.73456828,1.37750419,0.00359878,3.29015821,2.22606705,0.03195666,0.46844497
-3.67083542,3.71749475,1.39146492,0.00364989,3.33267806,2.18785631,0.03099137,0.47097762
-3.66483242,3.69621339,1.40160693,0.00370669,3.36438188,2.14993517,0.03001867,0.47163838
-3.65882941,3.67153964,1.40806513,0.00376935,3.38550808,2.11302529,0.02905910,0.47047352
-3.65282641,3.64424526,1.41101164,0.00383768,3.39643723,2.07775484,0.02813090,0.46755910
-3.64682341,3.61502749,1.41064392,0.00391115,3.39766278,2.04464057,0.02724954,0.46299722
-3.64082041,3.58448136,1.40717253,0.00398885,3.38975824,2.01407385,0.02642730,0.45691148
-3.63481741,3.55307648,1.40080898,0.00406954,3.37334290,1.98631145,0.02567304,0.44944182
-3.62881441,3.52113961,1.39175457,0.00415162,3.34904800,1.96147114,0.02499207,0.44073904
-3.62281141,3.48884403,1.38019084,0.00423321,3.31748561,1.93953251,0.02438614,0.43095932
-3.61680840,3.45620635,1.36627219,0.00431220,3.27922189,1.92034304,0.02385359,0.42025900
-3.61080540,3.42309151,1.35012124,0.00438630,3.23475664,1.90362911,0.02338963,0.40878994
-3.60480240,3.38922570,1.33182706,0.00445312,3.18451009,1.88901190,0.02298669,0.39669557
-3.59879940,3.35421704,1.31144655,0.00451025,3.12881767,1.87602734,0.02263488,0.38410797
-3.59279640,3.31758300,1.28900869,0.00455535,3.06793294,1.86414956,0.02232257,0.37114591
-3.58679340,3.27878353,1.26452146,0.00458622,3.00203813,1.85281681,0.02203696,0.35791399
-3.58079040,3.23725790,1.23798082,0.00460088,2.93126124,1.84145884,0.02176475,0.34450274
-3.57478739,3.19246377,1.20938124,0.00459769,2.85569845,1.82952444,0.02149270,0.33098963
-3.56878439,3.14391599,1.17872684,0.00457534,2.77543970,1.81650804,0.02120833,0.31744080
-3.56278139,3.09122327,1.14604254,0.00453296,2.69059573,1.80197406,0.02090040,0.30391326
-3.55677839,3.03412049,1.11138428,0.00447012,2.60132427,1.78557788,0.02055947,0.29045738
-3.55077539,2.97249491,1.07484759,0.00438689,2.50785361,1.76708247,0.02017825,0.27711936
-3.54477239,2.90640473,1.03657397,0.00428379,2.41050155,1.74636981,0.01975196,0.26394363
-3.53876938,2.83608882,0.99675461,0.00416181,2.30968859,1.72344656,0.01927846,0.25097472
-3.53276638,2.76196719,0.95563105,0.00402238,2.20594426,1.69844382,0.01875833,0.23825872
-3.52676338,2.68463202,0.91349286,0.00386732,2.09990619,1.67161072,0.01819485,0.22584406
-3.52076038,2.60482973,0.87067242,0.00369875,1.99231203,1.64330250,0.01759375,0.21378172
-3.51475738,2.52343501,0.82753701,0.00351907,1.88398469,1.61396340,0.01696305,0.20212470
-3.50875438,2.44141836,0.78447883,0.00333085,1.77581190,1.58410539,0.01631257,0.19092702
-3.50275138,2.35980863,0.74190338,0.00313678,1.66872156,1.55428373,0.01565360,0.18024224
-3.49674837,2.27965277,0.70021704,0.00293954,1.56365418,1.52507051,0.01499838,0.17012167
-3.49074537,2.20197470,0.65981432,0.00274178,1.46153431,1.49702767,0.01435959,0.16061246
-3.48474237,2.12773557,0.62106580,0.00254603,1.36324263,1.47068056,0.01374986,0.15175568
-3.47873937,2.05779721,0.58430700,0.00235461,1.26959016,1.44649350,0.01318129,0.14358461
-3.47273637,1.99289068,0.54982915,0.00216960,1.18129605,1.42484848,0.01266500,0.13612336
-3.46673337,1.93359139,0.51787188,0.00199283,1.09897021,1.40602788,0.01221077,0.12938589
-3.46073037,1.88030174,0.48861857,0.00182578,1.02310123,1.39020224,0.01182673,0.12337556
-3.45472736,1.83324220,0.46219411,0.00166963,0.95405038,1.37742335,0.01151915,0.11808531
-3.44872436,1.79245089,0.43866534,0.00152521,0.89205151,1.36762329,0.01129231,0.11349822
-3.44272136,1.75779168,0.41804406,0.00139303,0.83721666,1.36061905,0.01114851,0.10958882
-3.43671836,1.72897005,0.40029212,0.00127331,0.78954688,1.35612292,0.01108809,0.10632464
-3.43071536,1.70555595,0.38532853,0.00116597,0.74894720,1.35375768,0.01110964,0.10366828
-3.42471236,1.68701233,0.37303796,0.00107070,0.71524501,1.35307627,0.01121017,0.10157965
-3.41870935,1.67272790,0.36328026,0.00098695,0.68821041,1.35358473,0.01138545,0.10001829
-3.41270635,1.66205232,0.35590031,0.00091404,0.66757743,1.35476738,0.01163028,0.09894572
-3.40670335,1.65433231,0.35073794,0.00085115,0.65306488,1.35611313,0.01193891,0.09832762
-3.40070035,1.64894671,0.34763709,0.00079736,0.64439562,1.35714163,0.01230531,0.09813567
-3.39469735,1.64533880,0.34645400,0.00075172,0.64131313,1.35742788,0.01272357,0.09834900
-3.38869435,1.64304446,0.34706389,0.00071330,0.64359464,1.35662438,0.01318814,0.09895521
-3.38269135,1.64171468,0.34936585,0.00068115,0.65105989,1.35447959,0.01369411,0.09995071
-3.37668834,1.64113138,0.35328562,0.00065442,0.66357525,1.35085175,0.01423733,0.10134052
-3.37068534,1.64121593,0.35877630,0.00063229,0.68105284,1.34571767,0.01481452,0.10313750
-3.36468234,1.64202972,0.36581679,0.00061408,0.70344474,1.33917569,0.01542326,0.10536085
-3.35867934,1.64376708,0.37440814,0.00059918,0.73073263,1.33144303,0.01606188,0.10803422
-3.35267634,1.64674081,0.38456805,0.00058710,0.76291326,1.32284740,0.01672932,0.11118329
-3.34667334,1.65136105,0.39632368,0.00057745,0.79998076,1.31381348,0.01742482,0.11483297
-3.34067034,1.65810880,0.40970341,0.00056994,0.84190654,1.30484486,0.01814766,0.11900450
-3.33466733,1.66750533,0.42472770,0.00056437,0.88861808,1.29650246,0.01889682,0.12371237
-3.32866433,1.68007920,0.44139990,0.00056061,0.93997778,1.28938042,0.01967055,0.12896142
-3.32266133,1.69633272,0.45969735,0.00055861,0.99576322,1.28408079,0.02046612,0.13474415
-3.31665833,1.71670950,0.47956332,0.00055835,1.05564995,1.28118826,0.02127942,0.14103852
-3.31065533,1.74156505,0.50090043,0.00055983,1.11919826,1.28124622,0.02210474,0.14780621
-3.30465233,1.77114184,0.52356587,0.00056309,1.18584467,1.28473519,0.02293463,0.15499168
-3.29864932,1.80555019,0.54736883,0.00056814,1.25489918,1.29205480,0.02375978,0.16252194
-3.29264632,1.84475603,0.57207043,0.00057501,1.32554871,1.30350990,0.02456910,0.17030719
-3.28664332,1.88857605,0.59738613,0.00058368,1.39686694,1.31930145,0.02534991,0.17824226
-3.28064032,1.93668042,0.62299079,0.00059411,1.46783060,1.33952226,0.02608816,0.18620897
-3.27463732,1.98860270,0.64852605,0.00060624,1.53734149,1.36415759,0.02676890,0.19407909
-3.26863432,2.04375640,0.67360981,0.00061998,1.60425376,1.39309017,0.02737672,0.20171806
-3.26263132,2.10145689,0.69784739,0.00063520,1.66740515,1.42610899,0.02789633,0.20898909
-3.25662831,2.16094744,0.72084385,0.00065175,1.72565093,1.46292111,0.02831319,0.21575758
-3.25062531,2.22142767,0.74221686,0.00066949,1.77789906,1.50316545,0.02861406,0.22189563
-3.24462231,2.28208294,0.76160958,0.00068825,1.82314504,1.54642758,0.02878768,0.22728637
-3.23861931,2.34211272,0.77870285,0.00070787,1.86050468,1.59225456,0.02882526,0.23182797
-3.23261631,2.40075674,0.79322617,0.00072823,1.88924348,1.64016893,0.02872096,0.23543715
-3.22661331,2.45731744,0.80496703,0.00074921,1.90880107,1.68968104,0.02847226,0.23805191
-3.22061031,2.51117779,0.81377805,0.00077075,1.91880980,1.74029936,0.02808016,0.23963343
-3.21460730,2.56181383,0.81958169,0.00079281,1.91910651,1.79153837,0.02754930,0.24016714
-3.20860430,2.60880181,0.82237252,0.00081544,1.90973707,1.84292396,0.02688785,0.23966269
-3.20260130,2.65181982,0.82221672,0.00083870,1.89095355,1.89399675,0.02610735,0.23815309
-3.19659830,2.69064472,0.81924920,0.00086275,1.86320430,1.94431332,0.02522234,0.23569285
-3.19059530,2.72514476,0.81366836,0.00088778,1.82711744,1.99344632,0.02424989,0.23235550
-3.18459230,2.75526908,0.80572885,0.00091404,1.78347861,2.04098363,0.02320905,0.22823028
-3.17858929,2.78103507,0.79573267,0.00094182,1.73320415,2.08652753,0.02212019,0.22341856
-3.17258629,2.80251460,0.78401904,0.00097147,1.67731081,2.12969414,0.02100434,0.21802987
-3.16658329,2.81982015,0.77095339,0.00100332,1.61688342,2.17011381,0.01988251,0.21217786
-3.16058029,2.83309176,0.75691601,0.00103776,1.55304178,2.20743257,0.01877495,0.20597644
-3.15457729,2.84248530,0.74229062,0.00107514,1.48690821,2.24131495,0.01770059,0.19953610
-3.14857429,2.84816267,0.72745326,0.00111581,1.41957672,2.27144785,0.01667644,0.19296074
-3.14257129,2.85028406,0.71276185,0.00116006,1.35208506,2.29754554,0.01571710,0.18634497
-3.13656828,2.84900234,0.69854664,0.00120812,1.28539037,2.31935522,0.01483445,0.17977205
-3.13056528,2.84445937,0.68510178,0.00126016,1.22034907,2.33666278,0.01403733,0.17331254
-3.12456228,2.83678409,0.67267812,0.00131623,1.15770149,2.34929836,0.01333146,0.16702352
-3.11855928,2.82609200,0.66147760,0.00137629,1.09806136,2.35714117,0.01271942,0.16094852
-3.11255628,2.81248588,0.65164903,0.00144014,1.04191030,2.36012326,0.01220073,0.15511801
-3.10655328,2.79605727,0.64328563,0.00150748,0.98959700,2.35823210,0.01177210,0.14955045
-3.10055028,2.77688896,0.63642430,0.00157784,0.94134102,2.35151175,0.01142773,0.14425368
-3.09454727,2.75505798,0.63104662,0.00165062,0.89724052,2.34006281,0.01115968,0.13922677
-3.08854427,2.73063964,0.62708168,0.00172507,0.85728368,2.32404127,0.01095834,0.13446196
-3.08254127,2.70371238,0.62441077,0.00180033,0.82136295,2.30365678,0.01081289,0.12994685
-3.07653827,2.67436385,0.62287370,0.00187543,0.78929173,2.27917047,0.01071184,0.12566656
-3.07053527,2.64269824,0.62227679,0.00194930,0.76082264,2.25089315,0.01064351,0.12160586
-3.06453227,2.60884510,0.62240231,0.00202083,0.73566669,2.21918388,0.01059654,0.11775119
-3.05852926,2.57296949,0.62301902,0.00208889,0.71351278,2.18444952,0.01056034,0.11409247
-3.05252626,2.53528338,0.62389360,0.00215235,0.69404672,2.14714532,0.01052548,0.11062470
-3.04652326,2.49605783,0.62480239,0.00221018,0.67696905,2.10777649,0.01048408,0.10734925
-3.04052026,2.45563542,0.62554310,0.00226141,0.66201124,2.06690064,0.01042999,0.10427478
-3.03451726,2.41444209,0.62594596,0.00230524,0.64894950,2.02513056,0.01035905,0.10141791
-3.02851426,2.37299757,0.62588360,0.00234104,0.63761573,1.98313693,0.01026918,0.09880338
-3.02251126,2.33192313,0.62527936,0.00236838,0.62790536,1.94165004,0.01016035,0.09646397
-3.01650825,2.29194589,0.62411340,0.00238709,0.61978160,1.90145990,0.01003455,0.09443986
-3.01050525,2.25389834,0.62242615,0.00239724,0.61327599,1.86341374,0.00989563,0.09277781
-3.00450225,2.21871253,0.62031898,0.00239916,0.60848535,1.82841035,0.00974911,0.09152975
-2.99849925,2.18740797,0.61795171,0.00239345,0.60556507,1.79739044,0.00960186,0.09075126
-2.99249625,2.16107315,0.61553713,0.00238094,0.60471921,1.77132270,0.00946186,0.09049962
-2.98649325,2.14084048,0.61333253,0.00236270,0.60618776,1.75118535,0.00933780,0.09083171
-2.98049025,2.12785526,0.61162862,0.00233997,0.61023163,1.73794321,0.00923874,0.09180177
-2.97448724,2.12323927,0.61073638,0.00231414,0.61711617,1.73252086,0.00917378,0.09345904
-2.96848424,2.12805029,0.61097231,0.00228669,0.62709397,1.73577248,0.00915169,0.09584557
-2.96248124,2.14323912,0.61264289,0.00225916,0.64038771,1.74844943,0.00918065,0.09899401
-2.95647824,2.16960576,0.61602899,0.00223305,0.65717410,1.77116688,0.00926793,0.10292583
-2.95047524,2.20775683,0.62137106,0.00220980,0.67756956,1.80437093,0.00941969,0.10764976
-2.94447224,2.25806634,0.62885580,0.00219070,0.70161856,1.84830776,0.00964082,0.11316068
-2.93846923,2.32064170,0.63860502,0.00217687,0.72928506,1.90299649,0.00993483,0.11943910
-2.93246623,2.39529698,0.65066737,0.00216922,0.76044769,1.96820730,0.01030380,0.12645111
-2.92646323,2.48153504,0.66501320,0.00216835,0.79489875,2.04344619,0.01074836,0.13414888
-2.92046023,2.57853973,0.68153289,0.00217460,0.83234729,2.12794758,0.01126776,0.14247180
-2.91445723,2.68517898,0.70003874,0.00218800,0.87242579,2.22067571,0.01185996,0.15134804
-2.90845423,2.80001931,0.72027018,0.00220826,0.91470035,2.32033523,0.01252173,0.16069659
-2.90245123,2.92135127,0.74190207,0.00223477,0.95868356,2.42539128,0.01324878,0.17042952
-2.89644822,3.04722538,0.76455549,0.00226666,1.00384932,2.53409851,0.01403592,0.18045454
-2.89044522,3.17549724,0.78781061,0.00230278,1.04964880,2.64453859,0.01487718,0.19067747
-2.88444222,3.30388010,0.81122063,0.00234177,1.09552657,2.75466483,0.01576592,0.20100466
-2.87843922,3.43000315,0.83432637,0.00238210,1.14093589,2.86235256,0.01669497,0.21134509
-2.87243622,3.55147299,0.85667051,0.00242213,1.18535238,2.96545352,0.01765663,0.22161208
-2.86643322,3.66593610,0.87781099,0.00246013,1.22828528,3.06185212,0.01864279,0.23172449
-2.86043022,3.77113994,0.89733282,0.00249439,1.26928584,3.14952175,0.01964489,0.24160734
-2.85442721,3.86499031,0.91485795,0.00252327,1.30795236,3.22657880,0.02065394,0.25119183
-2.84842421,3.94560295,0.93005290,0.00254520,1.34393205,3.29133259,0.02166047,0.26041479
-2.84242121,4.01134781,0.94263386,0.00255881,1.37691959,3.34232930,0.02265455,0.26921761
-2.83641821,4.06088444,0.95236948,0.00256291,1.40665312,3.37838843,0.02362572,0.27754487
-2.83041521,4.09318787,0.95908142,0.00255659,1.43290809,3.39863063,0.02456303,0.28534262
-2.82441221,4.10756432,0.96264290,0.00253917,1.45548982,3.40249605,0.02545506,0.29255669
-2.81840920,4.10365705,0.96297578,0.00251029,1.47422566,3.38975295,0.02628998,0.29913116
-2.81240620,4.08144260,0.96004651,0.00246987,1.48895759,3.36049646,0.02705571,0.30500710
-2.80640320,4.04121840,0.95386150,0.00241815,1.49953617,3.31513807,0.02774006,0.31012183
-2.80040020,3.98358275,0.94446231,0.00235562,1.50581647,3.25438662,0.02833098,0.31440881
-2.79439720,3.90940856,0.93192098,0.00228306,1.50765654,3.17922176,0.02881684,0.31779828
-2.78839420,3.81981219,0.91633607,0.00220147,1.50491873,3.09086129,0.02918676,0.32021855
-2.78239120,3.71611887,0.89782923,0.00211205,1.49747381,2.99072385,0.02943091,0.32159812
-2.77638819,3.59982604,0.87654275,0.00201619,1.48520776,2.88038831,0.02954095,0.32186836
-2.77038519,3.47256583,0.85263788,0.00191535,1.46803070,2.76155146,0.02951026,0.32096667
-2.76438219,3.33606774,0.82629380,0.00181111,1.44588729,2.63598547,0.02933436,0.31884001
-2.75837919,3.19212242,0.79770722,0.00170504,1.41876782,2.50549617,0.02901111,0.31544839
-2.75237619,3.04254721,0.76709219,0.00159874,1.38671898,2.37188346,0.02854094,0.31076832
-2.74637319,2.88915379,0.73467987,0.00149371,1.34985351,2.23690471,0.02792694,0.30479578
-2.74037019,2.73371848,0.70071819,0.00139141,1.30835783,2.10224167,0.02717492,0.29754861
-2.73436718,2.57795505,0.66547085,0.00129314,1.26249691,1.96947163,0.02629329,0.28906812
-2.72836418,2.42349045,0.62921583,0.00120006,1.21261583,1.84004299,0.02529295,0.27941972
-2.72236118,2.27184322,0.59224305,0.00111317,1.15913778,1.71525534,0.02418696,0.26869259
-2.71635818,2.12440478,0.55485120,0.00103329,1.10255835,1.59624420,0.02299026,0.25699832
-2.71035518,1.98242352,0.51734395,0.00096101,1.04343640,1.48397029,0.02171921,0.24446856
-2.70435218,1.84699184,0.48002540,0.00089677,0.98238174,1.37921299,0.02039119,0.23125181
-2.69834917,1.71903619,0.44319523,0.00084077,0.92004042,1.28256814,0.01902405,0.21750949
-2.69234617,1.59931022,0.40714353,0.00079304,0.85707822,1.19444949,0.01763570,0.20341151
-2.68634317,1.48839126,0.37214576,0.00075341,0.79416328,1.11509394,0.01624358,0.18913149
-2.68034017,1.38668010,0.33845793,0.00072154,0.73194862,1.04456994,0.01486423,0.17484198
-2.67433717,1.29440429,0.30631234,0.00069696,0.67105554,0.98278896,0.01351297,0.16070975
-2.66833417,1.21162491,0.27591403,0.00067904,0.61205855,0.92951956,0.01220349,0.14689148
-2.66233117,1.13824659,0.24743813,0.00066706,0.55547244,0.88440374,0.01094770,0.13352997
-2.65632816,1.07403083,0.22102805,0.00066020,0.50174206,0.84697508,0.00975547,0.12075098
-2.65032516,1.01861193,0.19679480,0.00065758,0.45123505,0.81667825,0.00863465,0.10866087
-2.64432216,0.97151531,0.17481711,0.00065829,0.40423761,0.79288940,0.00759097,0.09734503
-2.63831916,0.93217753,0.15514251,0.00066141,0.36095332,0.77493675,0.00662816,0.08686710
-2.63231616,0.89996732,0.13778904,0.00066602,0.32150480,0.76212097,0.00574805,0.07726900
-2.62631316,0.87420687,0.12274762,0.00067125,0.28593778,0.75373456,0.00495072,0.06857162
-2.62031016,0.85419261,0.10998471,0.00067628,0.25422732,0.74907993,0.00423475,0.06077617
-2.61430715,0.83921482,0.09944524,0.00068037,0.22628553,0.74748534,0.00359741,0.05386600
-2.60830415,0.82857527,0.09105550,0.00068286,0.20197044,0.74831854,0.00303492,0.04780880
-2.60230115,0.82160237,0.08472600,0.00068321,0.18109538,0.75099756,0.00254268,0.04255910
