energy_ev,total_up,C_s_up,C_p_up,Hf_p_up,Hf_d_up,Se_s_up,Se_p_up,Ti_p_up,Ti_d_up
-2.92046023,0.60015304,0.00000011,0.22958255,0.46693357,0.14653997,0.00000903,0.25345178,0.11274227,0.06677899
-2.91445723,0.56944604,0.00000008,0.21947053,0.45037179,0.13805356,0.00000703,0.23951241,0.10546091,0.06362585
-2.90845423,0.54036719,0.00000006,0.21024666,0.43578643,0.13005482,0.00000545,0.22579018,0.09830589,0.06055989
-2.90245123,0.51300273,0.00000004,0.20186902,0.42301265,0.12255590,0.00000420,0.21243470,0.09135174,0.05760951
-2.89644822,0.48740244,0.00000003,0.19428542,0.41186556,0.11556304,0.00000322,0.19957094,0.08466264,0.05479653
-2.89044522,0.46357444,0.00000003,0.18743194,0.40213840,0.10907490,0.00000248,0.18729681,0.07829106,0.05213583
-2.88444222,0.44148312,0.00000002,0.18123261,0.39360330,0.10308177,0.00000192,0.17568214,0.07227715,0.04963522
-2.87843922,0.42105029,0.00000002,0.17560027,0.38601429,0.09756547,0.00000151,0.16476905,0.06664869,0.04729585
-2.87243622,0.40215929,0.00000002,0.17043851,0.37911244,0.09250007,0.00000122,0.15457355,0.06142165,0.04511281
-2.86643322,0.38466136,0.00000002,0.16564441,0.37263260,0.08785323,0.00000105,0.14508816,0.05660121,0.04307603
-2.86043022,0.36838413,0.00000003,0.16111194,0.36631136,0.08358805,0.00000097,0.13628544,0.05218320,0.04117143
-2.85442721,0.35314121,0.00000004,0.15673575,0.35989553,0.07966535,0.00000098,0.12812204,0.04815589,0.03938213
-2.84842421,0.33874254,0.00000005,0.15241504,0.35315070,0.07604614,0.00000108,0.12054315,0.04450191,0.03768978
-2.84242121,0.32500471,0.00000007,0.14805732,0.34586934,0.07269419,0.00000127,0.11348690,0.04120029,0.03607585
-2.83641821,0.31176082,0.00000010,0.14358179,0.33787778,0.06957857,0.00000156,0.10688878,0.03822850,0.03452284
-2.83041521,0.29886916,0.00000014,0.13892219,0.32904198,0.06667602,0.00000197,0.10068555,0.03556437,0.03301543
-2.82441221,0.28622066,0.00000018,0.13402891,0.31927145,0.06397305,0.00000252,0.09481870,0.03318787,0.03154136
-2.81840920,0.27374453,0.00000025,0.12887035,0.30852140,0.06146769,0.00000323,0.08923731,0.03108265,0.03009221
-2.81240620,0.26141214,0.00000033,0.12343342,0.29679300,0.05917087,0.00000415,0.08390019,0.02923733,0.02866394
-2.80640320,0.24923902,0.00000044,0.11772329,0.28413166,0.05710736,0.00000531,0.07877727,0.02764651,0.02725720
-2.80040020,0.23728508,0.00000058,0.11176230,0.27062376,0.05531629,0.00000675,0.07385037,0.02631147,0.02587750
-2.79439720,0.22565319,0.00000076,0.10558829,0.25639181,0.05385124,0.00000855,0.06911328,0.02524066,0.02453514
-2.78839420,0.21448629,0.00000099,0.09925237,0.24158852,0.05277988,0.00001075,0.06457131,0.02444982,0.02324502
-2.78239120,0.20396342,0.00000128,0.09281629,0.22639006,0.05218331,0.00001344,0.06024035,0.02396198,0.02202634
-2.77638819,0.19429468,0.00000164,0.08634967,0.21098890,0.05215491,0.00001670,0.05614562,0.02380714,0.02090219
-2.77038519,0.18571570,0.00000209,0.07992708,0.19558657,0.05279892,0.00002063,0.05232011,0.02402186,0.01989906
-2.76438219,0.17848157,0.00000264,0.07362519,0.18038673,0.05422867,0.00002532,0.04880292,0.02464863,0.01904636
-2.75837919,0.17286061,0.00000332,0.06752015,0.16558866,0.05656447,0.00003090,0.04563757,0.02573515,0.01837590
-2.75237619,0.16912807,0.00000415,0.06168521,0.15138168,0.05993121,0.00003748,0.04287021,0.02733353,0.01792141
-2.74637319,0.16755987,0.00000514,0.05618873,0.13794039,0.06445559,0.00004519,0.04054801,0.02949939,0.01771795
-2.74037019,0.16842650,0.00000633,0.05109251,0.12542091,0.07026318,0.00005419,0.03871760,0.03229097,0.01780152
-2.73436718,0.17198700,0.00000774,0.04645061,0.11395827,0.07747508,0.00006462,0.03742359,0.03576825,0.01820854
-2.72836418,0.17848322,0.00000940,0.04230846,0.10366466,0.08620434,0.00007665,0.03670731,0.03999197,0.01897539
-2.72236118,0.18813416,0.00001134,0.03870235,0.09462873,0.09655230,0.00009043,0.03660550,0.04502292,0.02013794
-2.71635818,0.20113054,0.00001358,0.03565926,0.08691557,0.10860458,0.00010616,0.03714928,0.05092109,0.02173111
-2.71035518,0.21762953,0.00001615,0.03319687,0.08056747,0.12242724,0.00012402,0.03836302,0.05774511,0.02378837
-2.70435218,0.23774982,0.00001908,0.03132377,0.07560504,0.13806278,0.00014419,0.04026344,0.06555175,0.02634126
-2.69834917,0.26156694,0.00002239,0.03003980,0.07202879,0.15552651,0.00016688,0.04285865,0.07439564,0.02941892
-2.69234617,0.28910905,0.00002610,0.02933644,0.06982084,0.17480313,0.00019230,0.04614732,0.08432912,0.03304760
-2.68634317,0.32035343,0.00003021,0.02919728,0.06894676,0.19584388,0.00022065,0.05011793,0.09540236,0.03725018
-2.68034017,0.35522370,0.00003473,0.02959843,0.06935735,0.21856433,0.00025216,0.05474811,0.10766367,0.04204583
-2.67433717,0.39358805,0.00003967,0.03050897,0.07099041,0.24284299,0.00028705,0.06000415,0.12115990,0.04744957
-2.66833417,0.43525872,0.00004501,0.03189138,0.07377234,0.26852094,0.00032554,0.06584069,0.13593711,0.05347210
-2.66233117,0.47999284,0.00005073,0.03370199,0.07761965,0.29540254,0.00036785,0.07220070,0.15204124,0.06011964
-2.65632816,0.52749480,0.00005681,0.03589146,0.08244033,0.32325726,0.00041419,0.07901566,0.16951874,0.06739395
-2.65032516,0.57742026,0.00006322,0.03840529,0.08813520,0.35182278,0.00046477,0.08620617,0.18841726,0.07529251
-2.64432216,0.62938177,0.00006989,0.04118449,0.09459915,0.38080929,0.00051976,0.09368291,0.20878596,0.08380883
-2.63831916,0.68295594,0.00007680,0.04416626,0.10172235,0.40990482,0.00057933,0.10134793,0.23067565,0.09293299
-2.63231616,0.73769205,0.00008387,0.04728493,0.10939163,0.43878159,0.00064357,0.10909643,0.25413843,0.10265219
-2.62631316,0.79312173,0.00009104,0.05047292,0.11749170,0.46710314,0.00071256,0.11681877,0.27922684,0.11295157
-2.62031016,0.84876954,0.00009825,0.05366195,0.12590663,0.49453192,0.00078629,0.12440291,0.30599237,0.12381495
-2.61430715,0.90416382,0.00010542,0.05678428,0.13452132,0.52073717,0.00086468,0.13173703,0.33448341,0.13522564
-2.60830415,0.95884759,0.00011249,0.05977412,0.14322297,0.54540275,0.00094757,0.13871236,0.36474239,0.14716719
-2.60230115,1.01238888,0.00011940,0.06256904,0.15190271,0.56823458,0.00103467,0.14522596,0.39680243,0.15962404
-2.59629815,1.06439008,0.00012608,0.06511145,0.16045708,0.58896738,0.00112563,0.15118355,0.43068343,0.17258194
-2.59029515,1.11449585,0.00013249,0.06734991,0.16878956,0.60737055,0.00121993,0.15650209,0.46638773,0.18602820
-2.58429215,1.16239937,0.00013857,0.06924045,0.17681198,0.62325280,0.00131696,0.16111206,0.50389563,0.19995165
-2.57828914,1.20784648,0.00014430,0.07074763,0.18444570,0.63646558,0.00141600,0.16495938,0.54316101,0.21434230
-2.57228614,1.25063777,0.00014964,0.07184535,0.19162278,0.64690491,0.00151622,0.16800674,0.58410725,0.22919072
-2.56628314,1.29062855,0.00015459,0.07251749,0.19828673,0.65451195,0.00161668,0.17023452,0.62662383,0.24448718
-2.56028014,1.32772678,0.00015913,0.07275808,0.20439326,0.65927208,0.00171640,0.17164096,0.67056395,0.26022062
-2.55427714,1.36188933,0.00016327,0.07257128,0.20991060,0.66121267,0.00181435,0.17224184,0.71574335,0.27637735
-2.54827414,1.39311678,0.00016701,0.07197097,0.21481976,0.66039984,0.00190949,0.17206955,0.76194071,0.29293994
-2.54227114,1.42144741,0.00017039,0.07098003,0.21911453,0.65693429,0.00200083,0.17117166,0.80889973,0.30988596
-2.53626813,1.44695065,0.00017340,0.06962938,0.22280131,0.65094650,0.00208745,0.16960900,0.85633309,0.32718710
-2.53026513,1.46972062,0.00017606,0.06795676,0.22589882,0.64259162,0.00216857,0.16745348,0.90392821,0.34480843
-2.52426213,1.48987018,0.00017841,0.06600538,0.22843775,0.63204421,0.00224358,0.16478565,0.95135482,0.36270815
-2.51825913,1.50752588,0.00018043,0.06382242,0.23046024,0.61949319,0.00231208,0.16169211,0.99827405,0.38083778
-2.51225613,1.52282410,0.00018215,0.06145757,0.23201940,0.60513705,0.00237392,0.15826300,1.04434882,0.39914284
-2.50625313,1.53590855,0.00018356,0.05896158,0.23317873,0.58917968,0.00242927,0.15458958,1.08925496,0.41756401
-2.50025013,1.54692920,0.00018466,0.05638485,0.23401149,0.57182674,0.00247859,0.15076196,1.13269276,0.43603880
-2.49424712,1.55604247,0.00018542,0.05377626,0.23460001,0.55328273,0.00252267,0.14686716,1.17439814,0.45450355
-2.48824412,1.56341247,0.00018584,0.05118218,0.23503490,0.53374870,0.00256263,0.14298750,1.21415310,0.47289576
-2.48224112,1.56921292,0.00018588,0.04864559,0.23541411,0.51342064,0.00259989,0.13919925,1.25179465,0.49115643
-2.47623812,1.57362943,0.00018551,0.04620560,0.23584185,0.49248835,0.00263620,0.13557174,1.28722176,0.50923244
-2.47023512,1.57686156,0.00018472,0.04389705,0.23642732,0.47113476,0.00267351,0.13216664,1.32039987,0.52707861
-2.46423212,1.57912423,0.00018348,0.04175040,0.23728316,0.44953554,0.00271401,0.12903769,1.35136257,0.54465941
-2.45822911,1.58064816,0.00018177,0.03979179,0.23852377,0.42785891,0.00276002,0.12623052,1.38021023,0.56195005
-2.45222611,1.58167895,0.00017959,0.03804324,0.24026330,0.40626546,0.00281395,0.12378273,1.40710562,0.57893692
-2.44622311,1.58247461,0.00017696,0.03652298,0.24261353,0.38490801,0.00287820,0.12172412,1.43226651,0.59561730
-2.44022011,1.58330147,0.00017392,0.03524584,0.24568157,0.36393126,0.00295513,0.12007696,1.45595570,0.61199825
-2.43421711,1.58442863,0.00017051,0.03422368,0.24956747,0.34347140,0.00304694,0.11885630,1.47846883,0.62809482
-2.42821411,1.58612110,0.00016683,0.03346578,0.25436186,0.32365548,0.00315563,0.11807038,1.50012075,0.64392764
-2.42221111,1.58863211,0.00016300,0.03297923,0.26014363,0.30460075,0.00328296,0.11772094,1.52123090,0.65952002
-2.41620810,1.59219489,0.00015917,0.03276921,0.26697789,0.28641377,0.00343034,0.11780362,1.54210883,0.67489481
-2.41020510,1.59701468,0.00015556,0.03283924,0.27491416,0.26918968,0.00359884,0.11830836,1.56304033,0.69007123
-2.40420210,1.60326135,0.00015239,0.03319122,0.28398489,0.25301142,0.00378915,0.11921974,1.58427515,0.70506184
-2.39819910,1.61106326,0.00014997,0.03382549,0.29420453,0.23794914,0.00400155,0.12051749,1.60601680,0.71986994
-2.39219610,1.62050279,0.00014864,0.03474070,0.30556901,0.22405979,0.00423590,0.12217700,1.62841518,0.73448767
-2.38619310,1.63161397,0.00014882,0.03593361,0.31805579,0.21138708,0.00449167,0.12416987,1.65156218,0.74889472
-2.38019010,1.64438228,0.00015097,0.03739886,0.33162436,0.19996165,0.00476795,0.12646463,1.67549052,0.76305808
-2.37418709,1.65874692,0.00015563,0.03912862,0.34621734,0.18980169,0.00506346,0.12902749,1.70017589,0.77693263
-2.36818409,1.67460520,0.00016343,0.04111227,0.36176188,0.18091383,0.00537660,0.13182319,1.72554200,0.79046256
-2.36218109,1.69181904,0.00017507,0.04333603,0.37817160,0.17329440,0.00570549,0.13481588,1.75146823,0.80358370
-2.35617809,1.71022301,0.00019132,0.04578271,0.39534866,0.16693084,0.00604799,0.13797012,1.77779937,0.81622645
-2.35017509,1.72963357,0.00021308,0.04843141,0.41318617,0.16180343,0.00640177,0.14125174,1.80435662,0.82831911
-2.34417209,1.74985876,0.00024131,0.05125739,0.43157056,0.15788696,0.00676433,0.14462879,1.83094937,0.83979154
-2.33816908,1.77070794,0.00027707,0.05423205,0.45038408,0.15515249,0.00713306,0.14807229,1.85738671,0.85057872
-2.33216608,1.79200083,0.00032152,0.05732300,0.46950714,0.15356895,0.00750527,0.15155694,1.88348826,0.86062414
-2.32616308,1.81357527,0.00037588,0.06049434,0.48882051,0.15310447,0.00787822,0.15506162,1.90909342,0.86988270
-2.32016008,1.83529343,0.00044146,0.06370702,0.50820729,0.15372748,0.00824916,0.15856967,1.93406864,0.87832291
-2.31415708,1.85704575,0.00051960,0.06691946,0.52755452,0.15540731,0.00861539,0.16206899,1.95831227,0.88592836
-2.30815408,1.87875267,0.00061168,0.07008822,0.54675448,0.15811439,0.00897421,0.16555188,1.98175667,0.89269828
-2.30215108,1.90036373,0.00071905,0.07316885,0.56570561,0.16181997,0.00932304,0.16901458,2.00436754,0.89864709
-2.29614807,1.92185426,0.00084304,0.07611684,0.58431290,0.16649525,0.00965936,0.17245669,2.02614050,0.90380304
-2.29014507,1.94321966,0.00098486,0.07888860,0.60248791,0.17211014,0.00998077,0.17588022,2.04709504,0.90820600
-2.28414207,1.96446750,0.00114558,0.08144257,0.62014828,0.17863151,0.01028499,0.17928861,2.06726629,0.91190434
-2.27813907,1.98560801,0.00132607,0.08374015,0.63721681,0.18602114,0.01056989,0.18268540,2.08669492,0.91495122
-2.27213607,2.00664313,0.00152693,0.08574675,0.65362010,0.19423344,0.01083345,0.18607301,2.10541580,0.91740039
-2.26613307,2.02755497,0.00174842,0.08743259,0.66928682,0.20321308,0.01107383,0.18945127,2.12344598,0.91930162
-2.26013007,2.04829415,0.00199043,0.08877347,0.68414566,0.21289267,0.01128930,0.19281612,2.14077266,0.92069612
-2.25412706,2.06876877,0.00225238,0.08975126,0.69812321,0.22319071,0.01147830,0.19615830,2.15734191,0.92161210
-2.24812406,2.08883461,0.00253321,0.09035430,0.71114166,0.23400995,0.01163940,0.19946224,2.17304866,0.92206072
-2.24212106,2.10828745,0.00283130,0.09057749,0.72311675,0.24523633,0.01177130,0.20270516,2.18772892,0.92203266
-2.23611806,2.12685791,0.00314448,0.09042226,0.73395595,0.25673865,0.01187286,0.20585650,2.20115451,0.92149562
-2.23011506,2.14420964,0.00347000,0.08989627,0.74355723,0.26836916,0.01194307,0.20887764,2.21303120,0.92039287
-2.22411206,2.15994110,0.00380456,0.08901297,0.75180842,0.27996504,0.01198105,0.21172215,2.22300029,0.91864303
-2.21810905,2.17359144,0.00414432,0.08779103,0.75858755,0.29135094,0.01198610,0.21433633,2.23064429,0.91614129
-2.21210605,2.18465044,0.00448496,0.08625358,0.76376407,0.30234248,0.01195770,0.21666033,2.23549648,0.91276210
-2.20610305,2.19257253,0.00482177,0.08442750,0.76720124,0.31275070,0.01189553,0.21862966,2.23705441,0.90836324
-2.20010005,2.19679448,0.00514974,0.08234260,0.76875953,0.32238729,0.01179952,0.22017715,2.23479693,0.90279140
-2.19409705,2.19675634,0.00546368,0.08003085,0.76830110,0.33107041,0.01166989,0.22123521,2.22820420,0.89588884
-2.18809405,2.19192457,0.00575833,0.07752562,0.76569515,0.33863092,0.01150719,0.22173843,2.21678001,0.88750116
-2.18209105,2.18181664,0.00602856,0.07486105,0.76082391,0.34491864,0.01131235,0.22162626,2.20007525,0.87748559
-2.17608804,2.16602573,0.00626946,0.07207145,0.75358909,0.34980844,0.01108674,0.22084584,2.17771162,0.86571967
-2.17008504,2.14424434,0.00647651,0.06919084,0.74391829,0.35320573,0.01083218,0.21935461,2.14940426,0.85210960
-2.16408204,2.11628543,0.00664574,0.06625259,0.73177121,0.35505112,0.01055101,0.21712278,2.11498213,0.83659803
-2.15807904,2.08209991,0.00677384,0.06328907,0.71714496,0.35532393,0.01024607,0.21413534,2.07440488,0.81917073
-2.15207604,2.04178917,0.00685828,0.06033147,0.70007853,0.35404432,0.00992074,0.21039366,2.02777518,0.79986164
-2.14607304,1.99561188,0.00689739,0.05740958,0.68065566,0.35127377,0.00957886,0.20591637,1.97534567,0.77875605
-2.14007004,1.94398422,0.00689043,0.05455163,0.65900617,0.34711400,0.00922473,0.20073970,1.91751973,0.75599156
-2.13406703,1.88747331,0.00683761,0.05178414,0.63530543,0.34170408,0.00886300,0.19491695,1.85484594,0.73175661
-2.12806403,1.82678369,0.00674009,0.04913171,0.60977190,0.33521599,0.00849863,0.18851734,1.78800608,0.70628666
-2.12206103,1.76273740,0.00659992,0.04661679,0.58266289,0.32784860,0.00813669,0.18162416,1.71779707,0.67985795
-2.11605803,1.69624830,0.00642001,0.04425947,0.55426850,0.31982047,0.00778232,0.17433224,1.64510747,0.65277913
-2.11005503,1.62829172,0.00620401,0.04207709,0.52490417,0.31136174,0.00744049,0.16674496,1.57088961,0.62538120
-2.10405203,1.55987075,0.00595618,0.04008401,0.49490209,0.30270531,0.00711593,0.15897089,1.49612847,0.59800601
-2.09804902,1.49198088,0.00568129,0.03829120,0.46460184,0.29407797,0.00681289,0.15112014,1.42180877,0.57099408
-2.09204602,1.42557440,0.00538442,0.03670590,0.43434072,0.28569166,0.00653508,0.14330079,1.34888183,0.54467216
-2.08604302,1.36152646,0.00507084,0.03533139,0.40444427,0.27773545,0.00628546,0.13561528,1.27823355,0.51934123
-2.08004002,1.30060434,0.00474584,0.03416668,0.37521728,0.27036839,0.00606619,0.12815718,1.21065523,0.49526550
-2.07403702,1.24344133,0.00441459,0.03320641,0.34693588,0.26371384,0.00587850,0.12100834,1.14681836,0.47266298
-2.06803402,1.19051648,0.00408202,0.03244083,0.31984081,0.25785527,0.00572268,0.11423662,1.08725454,0.45169801
-2.06203102,1.14214108,0.00375266,0.03185585,0.29413232,0.25283395,0.00559801,0.10789420,1.03234143,0.43247622
-2.05602801,1.09845256,0.00343058,0.03143336,0.26996676,0.24864834,0.00550285,0.10201662,0.98229517,0.41504203
-2.05002501,1.05941573,0.00311935,0.03115159,0.24745493,0.24525555,0.00543462,0.09662257,0.93716952,0.39937885
-2.04402201,1.02483145,0.00282190,0.03098569,0.22666228,0.24257443,0.00538995,0.09171425,0.89686159,0.38541192
-2.03801901,0.99435195,0.00254059,0.03090840,0.20761064,0.24049037,0.00536479,0.08727857,0.86112371,0.37301363
-2.03201601,0.96750213,0.00227716,0.03089082,0.19028153,0.23886138,0.00535456,0.08328874,0.82958069,0.36201095
-2.02601301,0.94370548,0.00203278,0.03090335,0.17462066,0.23752531,0.00535430,0.07970645,0.80175157,0.35219468
-2.02001001,0.92231347,0.00180807,0.03091654,0.16054342,0.23630775,0.00535887,0.07648434,0.77707460,0.34332998
-2.01400700,0.90263694,0.00160314,0.03090206,0.14794092,0.23503028,0.00536317,0.07356876,0.75493441,0.33516762
-2.00800400,0.88397785,0.00141769,0.03083361,0.13668647,0.23351861,0.00536227,0.07090252,0.73468986,0.32745547
-2.00200100,0.86566016,0.00125105,0.03068771,0.12664204,0.23161046,0.00535161,0.06842766,0.71570141,0.31994977
-1.99599800,0.84705829,0.00110229,0.03044443,0.11766447,0.22916255,0.00532720,0.06608807,0.69735691,0.31242541
-1.98999500,0.82762217,0.00097023,0.03008799,0.10961118,0.22605665,0.00528566,0.06383181,0.67909450,0.30468521
-1.98399200,0.80689778,0.00085357,0.02960715,0.10234528,0.22220439,0.00522444,0.06161304,0.66042211,0.29656741
-1.97798899,0.78454270,0.00075092,0.02899546,0.09573972,0.21755062,0.00514181,0.05939368,0.64093265,0.28795143
-1.97198599,0.76033600,0.00066087,0.02825134,0.08968071,0.21207531,0.00503692,0.05714441,0.62031463,0.27876166
-1.96598299,0.73418270,0.00058203,0.02737793,0.08406999,0.20579395,0.00490984,0.05484541,0.59835798,0.26896910
-1.95997999,0.70611259,0.00051305,0.02638281,0.07882636,0.19875657,0.00476149,0.05248649,0.57495523,0.25859115
-1.95397699,0.67627417,0.00045269,0.02527755,0.07388615,0.19104531,0.00459361,0.05006691,0.55009828,0.24768941
-1.94797399,0.64492398,0.00039981,0.02407716,0.06920304,0.18277101,0.00440865,0.04759468,0.52387125,0.23636590
-1.94197099,0.61241238,0.00035338,0.02279940,0.06474703,0.17406877,0.00420969,0.04508571,0.49644002,0.22475791
-1.93596798,0.57916637,0.00031250,0.02146408,0.06050300,0.16509281,0.00400030,0.04256258,0.46803934,0.21303171
-1.92996498,0.54567058,0.00027639,0.02009230,0.05646871,0.15601095,0.00378439,0.04005315,0.43895799,0.20137556
-1.92396198,0.51244716,0.00024438,0.01870569,0.05265258,0.14699875,0.00356612,0.03758909,0.40952315,0.18999222
-1.91795898,0.48003553,0.00021592,0.01732570,0.04907130,0.13823381,0.00334971,0.03520437,0.38008448,0.17909130
-1.91195598,0.44897269,0.00019054,0.01597295,0.04574730,0.12989011,0.00313932,0.03293371,0.35099870,0.16888184
-1.90595298,0.41977481,0.00016787,0.01466662,0.04270640,0.12213286,0.00293893,0.03081122,0.32261533,0.15956507
-1.89994997,0.39292047,0.00014758,0.01342400,0.03997550,0.11511375,0.00275223,0.02886899,0.29526397,0.15132789
-1.89394697,0.36883615,0.00012942,0.01226008,0.03758046,0.10896683,0.00258250,0.02713600,0.26924355,0.14433686
-1.88794397,0.34788402,0.00011319,0.01118729,0.03554432,0.10380507,0.00243256,0.02563708,0.24481378,0.13873313
-1.88194097,0.33035227,0.00009870,0.01021530,0.03388568,0.09971757,0.00230469,0.02439212,0.22218878,0.13462810
-1.87593797,0.31644796,0.00008582,0.00935098,0.03261745,0.09676752,0.00220056,0.02341544,0.20153306,0.13210004
-1.86993497,0.30629242,0.00007441,0.00859838,0.03174585,0.09499077,0.00212125,0.02271536,0.18295958,0.13119161
-1.86393197,0.29991899,0.00006435,0.00795885,0.03126973,0.09439517,0.00206718,0.02229395,0.16652975,0.13190823
-1.85792896,0.29727309,0.00005555,0.00743118,0.03118018,0.09496048,0.00203819,0.02214696,0.15225519,0.13421743
-1.85192596,0.29821435,0.00004788,0.00701182,0.03146038,0.09663899,0.00203346,0.02226391,0.14010085,0.13804906
-1.84592296,0.30252078,0.00004127,0.00669512,0.03208573,0.09935665,0.00205163,0.02262834,0.12998929,0.14329637
-1.83991996,0.30989471,0.00003560,0.00647363,0.03302423,0.10301486,0.00209080,0.02321824,0.12180582,0.14981800
-1.83391696,0.31997047,0.00003080,0.00633839,0.03423704,0.10749278,0.00214858,0.02400652,0.11540420,0.15744087
-1.82791396,0.33232357,0.00002676,0.00627927,0.03567933,0.11265016,0.00222219,0.02496172,0.11061274,0.16596383
-1.82191096,0.34648129,0.00002341,0.00628523,0.03730119,0.11833071,0.00230848,0.02604873,0.10724044,0.17516216
-1.81590795,0.36193449,0.00002064,0.00634473,0.03904883,0.12436588,0.00240406,0.02722971,0.10508318,0.18479285
-1.80990495,0.37815041,0.00001840,0.00644597,0.04086584,0.13057908,0.00250539,0.02846498,0.10392968,0.19460048
-1.80390195,0.39458626,0.00001659,0.00657726,0.04269459,0.13679020,0.00260883,0.02971409,0.10356713,0.20432368
-1.79789895,0.41070328,0.00001515,0.00672729,0.04447766,0.14282034,0.00271076,0.03093683,0.10378652,0.21370196
-1.79189595,0.42598098,0.00001401,0.00688542,0.04615936,0.14849667,0.00280768,0.03209430,0.10438736,0.22248273
-1.78589295,0.43993106,0.00001313,0.00704198,0.04768718,0.15365728,0.00289630,0.03314999,0.10518202,0.23042839
-1.77988994,0.45211087,0.00001244,0.00718853,0.04901322,0.15815585,0.00297362,0.03407077,0.10599939,0.23732312
-1.77388694,0.46213566,0.00001190,0.00731807,0.05009549,0.16186599,0.00303702,0.03482785,0.10668799,0.24297921
-1.76788394,0.46968953,0.00001149,0.00742527,0.05089905,0.16468519,0.00308433,0.03539755,0.10711838,0.24724274
-1.76188094,0.47453446,0.00001116,0.00750669,0.05139700,0.16653807,0.00311388,0.03576208,0.10718499,0.24999831
-1.75587794,0.47651729,0.00001090,0.00756090,0.05157117,0.16737904,0.00312456,0.03591001,0.10680721,0.25117264
-1.74987494,0.47557431,0.00001069,0.00758865,0.05141265,0.16719406,0.00311583,0.03583666,0.10592988,0.25073697
-1.74387194,0.47173322,0.00001054,0.00759296,0.05092195,0.16600156,0.00308776,0.03554427,0.10452305,0.24870809
-1.73786893,0.46511267,0.00001044,0.00757922,0.05010895,0.16385252,0.00304097,0.03504198,0.10258125,0.24514792
-1.73186593,0.45591905,0.00001041,0.00755517,0.04899262,0.16082958,0.00297669,0.03434564,0.10012211,0.24016182
-1.72586293,0.44444111,0.00001047,0.00753100,0.04760042,0.15704537,0.00289663,0.03347744,0.09718452,0.23389551
-1.71985993,0.43104225,0.00001066,0.00751928,0.04596757,0.15264013,0.00280301,0.03246536,0.09382636,0.22653087
-1.71385693,0.41615110,0.00001103,0.00753492,0.04413613,0.14777854,0.00269845,0.03134253,0.09012203,0.21828072
-1.70785393,0.40025065,0.00001163,0.00759512,0.04215399,0.14264619,0.00258590,0.03014650,0.08615959,0.20938285
-1.70185093,0.38386633,0.00001256,0.00771926,0.04007376,0.13744554,0.00246860,0.02891837,0.08203795,0.20009345
-1.69584792,0.36755348,0.00001391,0.00792877,0.03795174,0.13239167,0.00234995,0.02770198,0.07786395,0.19068026
-1.68984492,0.35188465,0.00001580,0.00824697,0.03584681,0.12770789,0.00223347,0.02654302,0.07374964,0.18141561
-1.68384192,0.33743710,0.00001838,0.00869890,0.03381952,0.12362132,0.00212270,0.02548822,0.06980961,0.17256960
-1.67783892,0.32478067,0.00002183,0.00931105,0.03193125,0.12035862,0.00202113,0.02458451,0.06615864,0.16440367
-1.67183592,0.31446651,0.00002636,0.01011112,0.03024346,0.11814174,0.00193215,0.02387829,0.06290961,0.15716453
-1.66583292,0.30701662,0.00003221,0.01112768,0.02881719,0.11718404,0.00185895,0.02341475,0.06017170,0.15107882
-1.65982991,0.30291448,0.00003967,0.01238978,0.02771253,0.11768652,0.00180451,0.02323724,0.05804893,0.14634842
-1.65382691,0.30259670,0.00004905,0.01392654,0.02698838,0.11983433,0.00177154,0.02338673,0.05663896,0.14314660
-1.64782391,0.30644583,0.00006071,0.01576666,0.02670217,0.12379358,0.00176242,0.02390125,0.05603220,0.14161481
-1.64182091,0.31478405,0.00007508,0.01793777,0.02690964,0.12970827,0.00177920,0.02481548,0.05631107,0.14186050
-1.63581791,0.32786810,0.00009258,0.02046591,0.02766463,0.13769755,0.00182355,0.02616024,0.05754944,0.14395553
-1.62981491,0.34588488,0.00011369,0.02337473,0.02901879,0.14785315,0.00189675,0.02796209,0.05981222,0.14793552
-1.62381191,0.36894818,0.00013893,0.02668481,0.03102118,0.16023705,0.00199967,0.03024287,0.06315493,0.15379987
-1.61780890,0.39709612,0.00016882,0.03041282,0.03371771,0.17487936,0.00213276,0.03301927,0.06762324,0.16151257
-1.61180590,0.43028954,0.00020389,0.03457074,0.03715038,0.19177650,0.00229602,0.03630230,0.07325250,0.17100371
-1.60580290,0.46841130,0.00024467,0.03916498,0.04135628,0.21088972,0.00248904,0.04009688,0.08006717,0.18217164
-1.59979990,0.51126648,0.00029166,0.04419560,0.04636639,0.23214401,0.00271092,0.04440128,0.08808011,0.19488587
-1.59379690,0.55858366,0.00034531,0.04965552,0.05220416,0.25542741,0.00296032,0.04920667,0.09729185,0.20899050
-1.58779390,0.61001735,0.00040600,0.05552987,0.05888387,0.28059099,0.00323548,0.05449664,0.10768971,0.22430825
-1.58179090,0.66515158,0.00047402,0.06179535,0.06640891,0.30744935,0.00353414,0.06024679,0.11924696,0.24064503
-1.57578789,0.72350481,0.00054954,0.06841986,0.07476993,0.33578193,0.00385367,0.06642443,0.13192197,0.25779487
-1.56978489,0.78453623,0.00063259,0.07536223,0.08394314,0.36533506,0.00419098,0.07298836,0.14565754,0.27554517
-1.56378189,0.84765335,0.00072301,0.08257217,0.09388861,0.39582487,0.00454261,0.07988884,0.16038038,0.29368218
-1.55777889,0.91222109,0.00082047,0.08999053,0.10454898,0.42694106,0.00490477,0.08706775,0.17600093,0.31199643
