energy_ev,total_up,C_s_up,C_p_up,Sc_p_up,Sc_d_up,Se_s_up,Se_p_up,Y_p_up,Y_d_up
-0.35117559,3.48012502,0.04013529,0.20406721,0.29407440,0.44886932,0.01473436,0.77592603,2.85857757,2.27933647
-0.34517259,3.52694941,0.03928167,0.20836024,0.29584438,0.45085266,0.01517996,0.79978917,2.88412610,2.31155157
-0.33916958,3.56771256,0.03829917,0.21284203,0.29718147,0.45262992,0.01561244,0.82247067,2.90442541,2.33862228
-0.33316658,3.60234008,0.03720597,0.21751015,0.29811767,0.45432422,0.01602963,0.84355491,2.91982028,2.36053689
-0.32716358,3.63080494,0.03602150,0.22236440,0.29868876,0.45605568,0.01642968,0.86263014,2.93070079,2.37733195
-0.32116058,3.65312170,0.03476589,0.22740397,0.29893232,0.45793757,0.01681099,0.87930121,2.93747863,2.38908701
-0.31515758,3.66934211,0.03345946,0.23262469,0.29888580,0.46007278,0.01717222,0.89320247,2.94056503,2.39592011
-0.30915458,3.67955274,0.03212214,0.23801680,0.29858478,0.46255093,0.01751230,0.90401029,2.94035181,2.39798441
-0.30315158,3.68387503,0.03077300,0.24356312,0.29806154,0.46544605,0.01783046,0.91145471,2.93719662,2.39546642
-0.29714857,3.68246792,0.02942984,0.24923788,0.29734400,0.46881529,0.01812622,0.91532978,2.93141335,2.38858607
-0.29114557,3.67553306,0.02810878,0.25500637,0.29645519,0.47269844,0.01839947,0.91550189,2.92326817,2.37759855
-0.28514257,3.66332232,0.02682397,0.26082518,0.29541327,0.47711849,0.01865049,0.91191595,2.91298163,2.36279782
-0.27913957,3.64614712,0.02558746,0.26664342,0.29423208,0.48208324,0.01887997,0.90459903,2.90073635,2.34452140
-0.27313657,3.62438869,0.02440904,0.27240457,0.29292233,0.48758769,0.01908912,0.89366117,2.88668990,2.32315577
-0.26713357,3.59850863,0.02329627,0.27804907,0.29149318,0.49361736,0.01927965,0.87929344,2.87099185,2.29914172
-0.26113057,3.56905840,0.02225458,0.28351745,0.28995433,0.50015203,0.01945381,0.86176329,2.85380380,2.27297897
-0.25512756,3.53668693,0.02128740,0.28875386,0.28831836,0.50717001,0.01961443,0.84140723,2.83532077,2.24522912
-0.24912456,3.50214517,0.02039647,0.29370981,0.28660318,0.51465237,0.01976486,0.81862131,2.81579250,2.21651611
-0.24312156,3.46628672,0.01958205,0.29834792,0.28483450,0.52258701,0.01990897,0.79384972,2.79554286,2.18752388
-0.23711856,3.43006361,0.01884332,0.30264537,0.28304807,0.53097227,0.02005104,0.76757187,2.77498587,2.15899028
-0.23111556,3.39451696,0.01817865,0.30659699,0.28129156,0.53981972,0.02019571,0.74028868,2.75463692,2.13169746
-0.22511256,3.36076200,0.01758598,0.31021759,0.27962587,0.54915600,0.02034782,0.71250838,2.73511793,2.10645835
-0.21910955,3.32996770,0.01706312,0.31354351,0.27812578,0.55902347,0.02051227,0.68473249,2.71715574,2.08409967
-0.21310655,3.30333128,0.01660803,0.31663308,0.27687983,0.56947951,0.02069386,0.65744248,2.70157320,2.06544200
-0.20710355,3.28204835,0.01621905,0.31956612,0.27598924,0.58059448,0.02089709,0.63108743,2.68927297,2.05127746
-0.20110055,3.26727967,0.01589507,0.32244214,0.27556604,0.59244843,0.02112600,0.60607329,2.68121434,2.04234604
-0.19509755,3.26011564,0.01563566,0.32537760,0.27573025,0.60512646,0.02138397,0.58275379,2.67838397,2.03931161
-0.18909455,3.26153999,0.01544109,0.32850197,0.27660630,0.61871324,0.02167356,0.56142344,2.68176154,2.04273849
-0.18309155,3.27239416,0.01531236,0.33195305,0.27831872,0.63328666,0.02199633,0.54231256,2.69228184,2.05307001
-0.17708854,3.29334386,0.01525109,0.33587143,0.28098737,0.64891118,0.02235277,0.52558456,2.71079497,2.07060972
-0.17108554,3.32484924,0.01525942,0.34039465,0.28472229,0.66563103,0.02274217,0.51133523,2.73802635,2.09550636
-0.16508254,3.36714014,0.01533985,0.34565099,0.28961847,0.68346384,0.02316260,0.49959407,2.77453859,2.12774330
-0.15907954,3.42019753,0.01549503,0.35175348,0.29575080,0.70239500,0.02361090,0.49032740,2.82069675,2.16713277
-0.15307654,3.48374207,0.01572756,0.35879421,0.30316943,0.72237301,0.02408273,0.48344309,2.87663909,2.21331544
-0.14707354,3.55723050,0.01603977,0.36683929,0.31189570,0.74330639,0.02457263,0.47879660,2.94225438,2.26576519
-0.14107054,3.63986026,0.01643345,0.37592475,0.32191901,0.76506208,0.02507418,0.47619809,3.01716734,2.32379901
-0.13506753,3.73058226,0.01690972,0.38605351,0.33319473,0.78746587,0.02558012,0.47542029,3.10073297,2.38659160
-0.12906453,3.82812172,0.01746875,0.39719362,0.34564321,0.81030455,0.02608259,0.47620692,3.19204036,2.45319414
-0.12306153,3.93100640,0.01810964,0.40927795,0.35915017,0.83333013,0.02657326,0.47828130,3.28992617,2.52255663
-0.11705853,4.03760141,0.01883028,0.42220519,0.37356834,0.85626574,0.02704363,0.48135499,3.39299753,2.59355284
-0.11105553,4.14614964,0.01962728,0.43584238,0.38872032,0.87881321,0.02748520,0.48513618,3.49966392,2.66500731
-0.10505253,4.25481640,0.02049586,0.45002866,0.40440271,0.90066191,0.02788974,0.48933777,3.60817694,2.73572320
-0.09904952,4.36173701,0.02142992,0.46458031,0.42039118,0.92149859,0.02824943,0.49368471,3.71667679,2.80451053
-0.09304652,4.46506578,0.02242204,0.47929667,0.43644647,0.94101776,0.02855714,0.49792083,3.82324405,2.87021367
-0.08704352,4.56302491,0.02346357,0.49396700,0.45232093,0.95893218,0.02880652,0.50181471,3.92595494,2.93173763
-0.08104052,4.65395167,0.02454479,0.50837771,0.46776549,0.97498309,0.02899222,0.50516475,4.02293826,2.98807219
-0.07503752,4.73634252,0.02565504,0.52231999,0.48253665,0.98894961,0.02910995,0.50780320,4.11243208,3.03831358
-0.06903452,4.80889273,0.02678295,0.53559733,0.49640340,1.00065704,0.02915659,0.50959925,4.19283834,3.08168298
-0.06303152,4.87053030,0.02791669,0.54803279,0.50915366,1.00998360,0.02913023,0.51046109,4.26277334,3.11754155
-0.05702851,4.92044308,0.02904418,0.55947573,0.52060008,1.01686544,0.02903024,0.51033683,4.32111252,3.14540162
-0.05102551,4.95809831,0.03015340,0.56980780,0.53058506,1.02129957,0.02885717,0.50921451,4.36702800,3.16493388
-0.04502251,4.98325397,0.03123262,0.57894793,0.53898467,1.02334463,0.02861282,0.50712092,4.40001749,3.17597042
-0.03901951,4.99596155,0.03227070,0.58685620,0.54571156,1.02311956,0.02830009,0.50411953,4.41992362,3.17850355
-0.03301651,4.99656024,0.03325730,0.59353643,0.55071664,1.02080001,0.02792295,0.50030743,4.42694299,3.17268058
-0.02701351,4.98566267,0.03418312,0.59903750,0.55398954,1.01661282,0.02748633,0.49581126,4.42162455,3.15879468
-0.02101051,4.96413272,0.03504010,0.60345315,0.55555795,1.01082864,0.02699596,0.49078251,4.40485735,3.13727221
-0.01500750,4.93305607,0.03582155,0.60692043,0.55548578,1.00375303,0.02645826,0.48539192,4.37784786,3.10865679
-0.00900450,4.89370459,0.03652224,0.60961678,0.55387032,0.99571639,0.02588019,0.47982343,4.34208763,3.07359088
-0.00300150,4.84749556,0.03713851,0.61175569,0.55083846,0.98706302,0.02526908,0.47426758,4.29931213,3.03279514
0.00300150,4.79594722,0.03766823,0.61358112,0.54654219,0.97813979,0.02463248,0.46891480,4.25145203,2.98704661
0.00900450,4.74063205,0.03811077,0.61536078,0.54115343,0.96928480,0.02397797,0.46394846,4.20057828,2.93715616
0.01500750,4.68312927,0.03846695,0.61737836,0.53485849,0.96081643,0.02331300,0.45953822,4.14884257,2.88394621
0.02101051,4.62497826,0.03873890,0.61992496,0.52785222,0.95302328,0.02264477,0.45583369,4.09841504,2.82822932
0.02701351,4.56763423,0.03892991,0.62328975,0.52033213,0.94615515,0.02198001,0.45295863,4.05142079,2.77078841
0.03301651,4.51242775,0.03904426,0.62775034,0.51249251,0.94041561,0.02132490,0.45100604,4.00987720,2.71235935
0.03901951,4.46052925,0.03908705,0.63356281,0.50451896,0.93595631,0.02068493,0.45003423,3.97563385,2.65361641
0.04502251,4.41291968,0.03906399,0.64095196,0.49658319,0.93287316,0.02006480,0.45006402,3.95031669,2.59516099
0.05102551,4.37036819,0.03898121,0.65010181,0.48883850,0.93120463,0.01946832,0.45107734,3.93527818,2.53751394
0.05702851,4.33341739,0.03884509,0.66114691,0.48141588,0.93093209,0.01889841,0.45301718,3.93155495,2.48111161
0.06303152,4.30237649,0.03866209,0.67416460,0.47442102,0.93198218,0.01835703,0.45578904,3.93983418,2.42630558
0.06903452,4.27732253,0.03843860,0.68916862,0.46793211,0.93423112,0.01784521,0.45926382,3.96042989,2.37336582
0.07503752,4.25810920,0.03818084,0.70610440,0.46199866,0.93751071,0.01736309,0.46328205,3.99327003,2.32248707
0.08104052,4.24438298,0.03789471,0.72484628,0.45664129,0.94161571,0.01690995,0.46765948,4.03789482,2.27379776
0.08704352,4.23560580,0.03758580,0.74519690,0.45185257,0.94631246,0.01648434,0.47219359,4.09346682,2.22737111
0.09304652,4.23108319,0.03725929,0.76688901,0.44759868,0.95134810,0.01608416,0.47667107,4.15879246,2.18323763
0.09904952,4.22999693,0.03691996,0.78958964,0.44382215,0.95646034,0.01570683,0.48087576,4.23235477,2.14139834
0.10505253,4.23144085,0.03657218,0.81290690,0.44044522,0.96138712,0.01534939,0.48459690,4.31235642,2.10183809
0.11105553,4.23445849,0.03621995,0.83639904,0.43737397,0.96587590,0.01500868,0.48763729,4.39677209,2.06453831
0.11705853,4.23808140,0.03586693,0.85958584,0.43450297,0.96969236,0.01468148,0.48982102,4.48340854,2.02948848
0.12306153,4.24136647,0.03551652,0.88196184,0.43172014,0.97262796,0.01436470,0.49100052,4.56997065,1.99669601
0.12906453,4.24343125,0.03517188,0.90301107,0.42891193,0.97450638,0.01405548,0.49106262,4.65413131,1.96619384
0.13506753,4.24348602,0.03483604,0.92222280,0.42596830,0.97518853,0.01375133,0.48993328,4.73360297,1.93804573
0.14107054,4.24086155,0.03451196,0.93910773,0.42278753,0.97457604,0.01345026,0.48758092,4.80620826,1.91234882
0.14707354,4.23503165,0.03420257,0.95321400,0.41928062,0.97261327,0.01315083,0.48401817,4.86994732,1.88923363
0.15307654,4.22563003,0.03391087,0.96414233,0.41537500,0.96928785,0.01285225,0.47930191,4.92305927,1.86886131
0.15907954,4.21246080,0.03363995,0.97155978,0.41101765,0.96462979,0.01255438,0.47353167,4.96407579,1.85141858
0.16508254,4.19550263,0.03339299,0.97521142,0.40617729,0.95870943,0.01225777,0.46684644,4.99186450,1.83711046
0.17108554,4.17490650,0.03317333,0.97492947,0.40084567,0.95163429,0.01196360,0.45942003,5.00566068,1.82615130
0.17708854,4.15098732,0.03298440,0.97063948,0.39503804,0.94354524,0.01167365,0.45145513,5.00508620,1.81875449
0.18309155,4.12421007,0.03282973,0.96236333,0.38879259,0.93461194,0.01139024,0.44317645,4.99015478,1.81512147
0.18909455,4.09517106,0.03271281,0.95021879,0.38216913,0.92502808,0.01111616,0.43482301,4.96126381,1.81543052
0.19509755,4.06457531,0.03263708,0.93441580,0.37524694,0.91500640,0.01085453,0.42664012,4.91917294,1.81982613
0.20110055,4.03321116,0.03260577,0.91524953,0.36812202,0.90477388,0.01060874,0.41887120,4.86497074,1.82840926
0.20710355,4.00192321,0.03262180,0.89309062,0.36090385,0.89456712,0.01038231,0.41174983,4.80003107,1.84122945
0.21310655,3.97158488,0.03268764,0.86837292,0.35371174,0.88462809,0.01017884,0.40549237,4.72596100,1.85827899
0.21910955,3.94307178,0.03280519,0.84157949,0.34667109,0.87520043,0.01000184,0.40029129,4.64454304,1.87948980
0.22511256,3.91723704,0.03297563,0.81322719,0.33990958,0.86652614,0.00985469,0.39630965,4.55767407,1.90473329
0.23111556,3.89488968,0.03319938,0.78385080,0.33355347,0.85884289,0.00974059,0.39367667,4.46730383,1.93382349
0.23711856,3.87677667,0.03347602,0.75398707,0.32772426,0.85238169,0.00966242,0.39248473,4.37537560,1.96652329
0.24312156,3.86356947,0.03380421,0.72415963,0.32253563,0.84736502,0.00962279,0.39278779,4.28377147,2.00255386
0.24912456,3.85585513,0.03418182,0.69486506,0.31809087,0.84400522,0.00962395,0.39460118,4.19426439,2.04160679
0.25512756,3.85413208,0.03460589,0.66656072,0.31448088,0.84250300,0.00966780,0.39790286,4.10847851,2.08335833
0.26113057,3.85881017,0.03507286,0.63965483,0.31178257,0.84304598,0.00975587,0.40263591,4.02785903,2.12748517
0.26713357,3.87021444,0.03557867,0.61449882,0.31005791,0.84580703,0.00988935,0.40871220,3.95365199,2.17368076
0.27313657,3.88859164,0.03611896,0.59138228,0.30935335,0.85094242,0.01006906,0.41601696,3.88689389,2.22167112
0.27913957,3.91411852,0.03668938,0.57053040,0.30969972,0.85858946,0.01029548,0.42441409,3.82841060,2.27122930
0.28514257,3.94691067,0.03728573,0.55210375,0.31111243,0.86886374,0.01056876,0.43375195,3.77882421,2.32218718
0.29114557,3.98703068,0.03790427,0.53620031,0.31359196,0.88185578,0.01088866,0.44386935,3.73856646,2.37444386
0.29714857,4.03449460,0.03854188,0.52285920,0.31712447,0.89762724,0.01125460,0.45460148,3.70789678,2.42796977
0.30315158,4.08927554,0.03919623,0.51206599,0.32168255,0.91620662,0.01166559,0.46578555,3.68692303,2.48280586
0.30915458,4.15130401,0.03986591,0.50375887,0.32722594,0.93758475,0.01212019,0.47726590,3.67562290,2.53905767
0.31515758,4.22046428,0.04055043,0.49783558,0.33370227,0.96171015,0.01261646,0.48889843,3.67386431,2.59688431
0.32116058,4.29658708,0.04125019,0.49416043,0.34104769,0.98848456,0.01315192,0.50055410,3.68142310,2.65648257
0.32716358,4.37943882,0.04196632,0.49257117,0.34918746,1.01775899,0.01372346,0.51212155,3.69799698,2.71806707
0.33316658,4.46870818,0.04270053,0.49288536,0.35803652,1.04933058,0.01432729,0.52350867,3.72321506,2.78184733
0.33916958,4.56399125,0.04345481,0.49490606,0.36749999,1.08294067,0.01495889,0.53464313,3.75664251,2.84800309
0.34517259,4.66477638,0.04423107,0.49842661,0.37747374,1.11827434,0.01561297,0.54547201,3.79778099,2.91665924
0.35117559,4.77043048,0.04503087,0.50323454,0.38784510,1.15496181,0.01628348,0.55596051,3.84606520,2.98786206
0.35717859,4.88018815,0.04585496,0.50911449,0.39849366,1.19258188,0.01696358,0.56608992,3.90085673,3.06155805
0.36318159,4.99314516,0.04670300,0.51585039,0.40929236,1.23066760,0.01764575,0.57585503,3.96143659,3.13757689
0.36918459,5.10825741,0.04757323,0.52322692,0.42010876,1.26871402,0.01832185,0.58526109,4.02699775,3.21561967
0.37518759,5.22434647,0.04846219,0.53103045,0.43080673,1.30618826,0.01898325,0.59432052,4.09663919,3.29525317
0.38119060,5.34011191,0.04936459,0.53904977,0.44124829,1.34254124,0.01962099,0.60304957,4.16936281,3.37591073
0.38719360,5.45415061,0.05027322,0.54707667,0.45129583,1.37722108,0.02022599,0.61146504,4.24407438,3.45689974
0.39319660,5.56498253,0.05117897,0.55490663,0.46081444,1.40968743,0.02078930,0.61958118,4.31958922,3.53741549
0.39919960,5.67108190,0.05207094,0.56233984,0.46967450,1.43942618,0.02130227,0.62740693,4.39464320,3.61656059
0.40520260,5.77091265,0.05293667,0.56918252,0.47775417,1.46596406,0.02175690,0.63494356,4.46790902,3.69336897
0.41120560,5.86296617,0.05376245,0.57524870,0.48494194,1.48888220,0.02214599,0.64218276,4.53801745,3.76683310
0.41720860,5.94579983,0.05453367,0.58036246,0.49113893,1.50782813,0.02246342,0.64910516,4.60358291,3.83593315
0.42321161,6.01807409,0.05523525,0.58436053,0.49626094,1.52252556,0.02270436,0.65567941,4.66323231,3.89966640
0.42921461,6.07858655,0.05585209,0.58709516,0.50024005,1.53278149,0.02286540,0.66186167,4.71563597,3.95707563
0.43521761,6.12630130,0.05636954,0.58843715,0.50302586,1.53849010,0.02294464,0.66759560,4.75953929,4.00727515
0.44122061,6.16037226,0.05677378,0.58827891,0.50458618,1.53963348,0.02294181,0.67281283,4.79379385,4.04947339
0.44722361,6.18015971,0.05705232,0.58653716,0.50490718,1.53627894,0.02285822,0.67743381,4.81738657,4.08299143
0.45322661,6.18523956,0.05719430,0.58315545,0.50399305,1.52857319,0.02269672,0.68136915,4.82946576,4.10727682
0.45922961,6.17540546,0.05719078,0.57810596,0.50186524,1.51673377,0.02246158,0.68452132,4.82936311,4.12191271
0.46523262,6.15066426,0.05703503,0.57139073,0.49856127,1.50103820,0.02215834,0.68678676,4.81661082,4.12662245
0.47123562,6.11122566,0.05672268,0.56304201,0.49413327,1.48181146,0.02179363,0.68805843,4.79095335,4.12126991
0.47723862,6.05748714,0.05625179,0.55312180,0.48864632,1.45941266,0.02137493,0.68822871,4.75235361,4.10585627
0.48324162,5.99001570,0.05562293,0.54172053,0.48217671,1.43422155,0.02091037,0.68719254,4.70099345,4.08051386
0.48924462,5.90952739,0.05483911,0.52895486,0.47481025,1.40662568,0.02040848,0.68485099,4.63726868,4.04549777
0.49524762,5.81686635,0.05390578,0.51496471,0.46664066,1.37700894,0.01987797,0.68111497,4.56177904,4.00117596
0.50125063,5.71298417,0.05283061,0.49990965,0.45776819,1.34574196,0.01932760,0.67590896,4.47531350,3.94801839
0.50725363,5.59892063,0.05162342,0.48396474,0.44829840,1.31317485,0.01876595,0.66917490,4.37883158,3.88658574
0.51325663,5.47578653,0.05029594,0.46731600,0.43834126,1.27963260,0.01820137,0.66087576,4.27344134,3.81751803
0.51925963,5.34474868,0.04886162,0.45015571,0.42801047,1.24541313,0.01764185,0.65099893,4.16037484,3.74152323
0.52526263,5.20701748,0.04733536,0.43267766,0.41742302,1.21078790,0.01709505,0.63955907,4.04096181,3.65936616
0.53126563,5.06383660,0.04573334,0.41507265,0.40669886,1.17600481,0.01656827,0.62660037,3.91660236,3.57185760
0.53726863,4.91647460,0.04407265,0.39752421,0.39596074,1.14129299,0.01606852,0.61219813,3.78873953,3.47984344
0.54327164,4.76621797,0.04237112,0.38020492,0.38533408,1.10686888,0.01560257,0.59645934,3.65883261,3.38419418
0.54927464,4.61436503,0.04064700,0.36327326,0.37494679,1.07294309,0.01517705,0.57952247,3.52833185,3.28579441
0.55527764,4.46222021,0.03891868,0.34687118,0.36492898,1.03972728,0.01479852,0.56155617,3.39865551,3.18553259
0.56128064,4.31108836,0.03720445,0.33112244,0.35541253,1.00744065,0.01447359,0.54275712,3.27116983,3.08429125
0.56728364,4.16226863,0.03552226,0.31613176,0.34653044,0.97631517,0.01420895,0.52334681,3.14717247,2.98293765
0.57328664,4.01704785,0.03388941,0.30198470,0.33841596,0.94659950,0.01401140,0.50356768,3.02787989,2.88231543
0.57928964,3.87669324,0.03232241,0.28874831,0.33120135,0.91856082,0.01388792,0.48367838,2.91441902,2.78323729
0.58529265,3.74244452,0.03083676,0.27647243,0.32501653,0.89248470,0.01384555,0.46394863,2.80782302,2.68647922
0.59129565,3.61550557,0.02944674,0.26519158,0.31998730,0.86867274,0.01389139,0.44465369,2.70903119,2.59277636
0.59729865,3.49703573,0.02816536,0.25492720,0.31623339,0.84743805,0.01403243,0.42606863,2.61889250,2.50282071
0.60330165,3.38814091,0.02700420,0.24569022,0.31386627,0.82909892,0.01427543,0.40846266,2.53817207,2.41726075
0.60930465,3.28986485,0.02597339,0.23748378,0.31298679,0.81397077,0.01462670,0.39209366,2.46755984,2.33670287
0.61530765,3.20318033,0.02508156,0.23030578,0.31368263,0.80235690,0.01509190,0.37720307,2.40768046,2.26171432
0.62131066,3.12898077,0.02433584,0.22415140,0.31602574,0.79453849,0.01567577,0.36401124,2.35910322,2.19282741
0.62731366,3.06807199,0.02374193,0.21901516,0.32006975,0.79076435,0.01638193,0.35271347,2.32235108,2.13054435
0.63331666,3.02116430,0.02330412,0.21489259,0.32584739,0.79124085,0.01721258,0.34347666,2.29790766,2.07534236
0.63931966,2.98886485,0.02302541,0.21178129,0.33336821,0.79612267,0.01816832,0.33643669,2.28622139,2.02767820
0.64532266,2.97167019,0.02290756,0.20968150,0.34261640,0.80550474,0.01924792,0.33169656,2.28770611,1.98799180
0.65132566,2.96995929,0.02295125,0.20859597,0.35354912,0.81941576,0.02044813,0.32932532,2.30273780,1.95670825
0.65732866,2.98398682,0.02315612,0.20852924,0.36609526,0.83781376,0.02176362,0.32935758,2.33164720,1.93423791
0.66333167,3.01387712,0.02352099,0.20948646,0.38015476,0.86058380,0.02318687,0.33179383,2.37470874,1.92097416
0.66933467,3.05961884,0.02404389,0.21147169,0.39559867,0.88753804,0.02470820,0.33660126,2.43212619,1.91728886
0.67533767,3.12106078,0.02472223,0.21448593,0.41227005,0.91841829,0.02631583,0.34371518,2.50401596,1.92352535
0.68134067,3.19790892,0.02555291,0.21852491,0.42998564,0.95290077,0.02799606,0.35304095,2.59038897,1.93998934
0.68734367,3.28972519,0.02653243,0.22357695,0.44853849,0.99060316,0.02973344,0.36445623,2.69113248,1.96693794
0.69334667,3.39592814,0.02765700,0.22962080,0.46770150,1.03109354,0.03151108,0.37781366,2.80599295,2.00456726
0.69934967,3.51579564,0.02892266,0.23662385,0.48723176,1.07390081,0.03331101,0.39294375,2.93456126,2.05299919
0.70535268,3.64846984,0.03032534,0.24454067,0.50687578,1.11852634,0.03511454,0.40965797,3.07626132,2.11226786
0.71135568,3.79296422,0.03186093,0.25331200,0.52637521,1.16445609,0.03690275,0.42775200,3.23034308,2.18230643
0.71735868,3.94817267,0.03352536,0.26286437,0.54547314,1.21117299,0.03865688,0.44700897,3.39588030,2.26293476
0.72336168,4.11288015,0.03531456,0.27311022,0.56392055,1.25816871,0.04035882,0.46720276,3.57177370,2.35384853
0.72936468,4.28577479,0.03722448,0.28394864,0.58148276,1.30495453,0.04199160,0.48810116,3.75675919,2.45461016
0.73536768,4.46546065,0.03925099,0.29526661,0.59794559,1.35107083,0.04353973,0.50946891,3.94942093,2.56464208
0.74137069,4.65047085,0.04138980,0.30694082,0.61312097,1.39609463,0.04498962,0.53107061,4.14820857,2.68322256
0.74737369,4.83928048,0.04363624,0.31883969,0.62685165,1.43964510,0.04632985,0.55267334,4.35145784,2.80948434
0.75337669,5.03031892,0.04598507,0.33082590,0.63901491,1.48138676,0.04755143,0.57404909,4.55741342,2.94241627
0.75937969,5.22198130,0.04843022,0.34275885,0.64952503,1.52103037,0.04864787,0.59497691,4.76425294,3.08086802
0.76538269,5.41263885,0.05096444,0.35449736,0.65833427,1.55833164,0.04961526,0.61524482,4.97011132,3.22355792
0.77138569,5.60064839,0.05357900,0.36590216,0.66543259,1.59308802,0.05045217,0.63465152,5.17310426,3.36908401
0.77738869,5.78436103,0.05626330,0.37683830,0.67084573,1.62513393,0.05115951,0.65300784,5.37135026,3.51593806
0.78339170,5.96213059,0.05900454,0.38717727,0.67463216,1.65433490,0.05174028,0.67013810,5.56299075,3.66252275
0.78939470,6.13232228,0.06178741,0.39679884,0.67687866,1.68058122,0.05219922,0.68588127,5.74620805,3.80717169
0.79539770,6.29332224,0.06459378,0.40559255,0.67769509,1.70378164,0.05254246,0.70009216,5.91924114,3.94817208
0.80140070,6.44354859,0.06740260,0.41345893,0.67720840,1.72385768,0.05277709,0.71264244,6.08039984,4.08378993
0.80740370,6.58146467,0.07018971,0.42031029,0.67555627,1.74073906,0.05291073,0.72342177,6.22807763,4.21229727
0.81340670,6.70559478,0.07292799,0.42607133,0.67288075,1.75436067,0.05295112,0.73233886,6.36076395,4.33200115
0.81940970,6.81454284,0.07558748,0.43067947,0.66932208,1.76466134,0.05290575,0.73932248,6.47705667,4.44127365
0.82541271,6.90701379,0.07813575,0.43408497,0.66501316,1.77158459,0.05278149,0.74432254,6.57567538,4.53858262
0.83141571,6.98183768,0.08053837,0.43625099,0.66007479,1.77508124,0.05258435,0.74731092,6.65547606,4.62252209
0.83741871,7.03799563,0.08275963,0.43715354,0.65461196,1.77511374,0.05231931,0.74828232,6.71546749,4.69184193
0.84342171,7.07464696,0.08476327,0.43678138,0.64871134,1.77166194,0.05199025,0.74725472,6.75482950,4.74547564
0.84942471,7.09115632,0.08651342,0.43513604,0.64243992,1.76472958,0.05159991,0.74426968,6.77293270,4.78256567
0.85542771,7.08711953,0.08797559,0.43223166,0.63584496,1.75435132,0.05115006,0.73939207,6.76935937,4.80248540
0.86143072,7.06238677,0.08911772,0.42809507,0.62895511,1.74059936,0.05064165,0.73270955,6.74392446,4.80485693
0.86743372,7.01708173,0.08991128,0.42276571,0.62178247,1.72358929,0.05007508,0.72433138,6.69669571,4.78956413
0.87343672,6.95161530,0.09033221,0.41629562,0.61432561,1.70348448,0.04945053,0.71438674,6.62801154,4.75676034
0.87943972,6.86669290,0.09036193,0.40874929,0.60657315,1.68049871,0.04876831,0.70302257,6.53849534,4.70687034
0.88544272,6.76331431,0.08998812,0.40020342,0.59850774,1.65489652,0.04802921,0.69040083,6.42906470,4.64058636
0.89144572,6.64276568,0.08920537,0.39074653,0.59011018,1.62699140,0.04723488,0.67669534,6.30093437,4.55885806
0.89744872,6.50660338,0.08801560,0.38047830,0.58136347,1.59714146,0.04638811,0.66208834,6.15561162,4.46287671
0.90345173,6.35662997,0.08642829,0.36950868,0.57225647,1.56574305,0.04549315,0.64676672,5.99488339,4.35405377
0.90945473,6.19486283,0.08446047,0.35795668,0.56278712,1.53322252,0.04455588,0.63091825,5.82079448,4.23399450
0.91545773,6.02349633,0.08213639,0.34594885,0.55296497,1.50002643,0.04358392,0.61472788,5.63561691,4.10446715
0.92146073,5.84485879,0.07948705,0.33361745,0.54281298,1.46661099,0.04258668,0.59837414,5.44181060,3.96736856
0.92746373,5.66136560,0.07654944,0.32109832,0.53236847,1.43343101,0.04157526,0.58202606,5.24197636,3.82468703
0.93346673,5.47547003,0.07336561,0.30852848,0.52168332,1.40092916,0.04056230,0.56584041,5.03880213,3.67846344
0.93946973,5.28961338,0.06998158,0.29604354,0.51082334,1.36952594,0.03956170,0.54995965,4.83500425,3.53075147
0.94547274,5.10617613,0.06644616,0.28377495,0.49986700,1.33961081,0.03858830,0.53451040,4.63326566,3.38357808
0.95147574,4.92743144,0.06280964,0.27184726,0.48890347,1.31153504,0.03765746,0.51960269,4.43617289,3.23890508
0.95747874,4.75550251,0.05912250,0.26037538,0.47803033,1.28560620,0.03678463,0.50532980,4.24615448,3.09859277
0.96348174,4.59232496,0.05543421,0.24946198,0.46735091,1.26208475,0.03598484,0.49176877,4.06542282,2.96436647
0.96948474,4.43961511,0.05179198,0.23919522,0.45697145,1.24118248,0.03527221,0.47898151,3.89592174,2.83778678
0.97548774,4.29884491,0.04823972,0.22964677,0.44699833,1.22306286,0.03465951,0.46701631,3.73928203,2.72022411
0.98149075,4.17122409,0.04481712,0.22087028,0.43753543,1.20784291,0.03415771,0.45590982,3.59678652,2.61283825
0.98749375,4.05768958,0.04155893,0.21290043,0.42868180,1.19559652,0.03377563,0.44568920,3.46934621,2.51656321
0.99349675,3.95890234,0.03849441,0.20575244,0.42052970,1.18635877,0.03351959,0.43637449,3.35748867,2.43209774
0.99949975,3.87525143,0.03564699,0.19942235,0.41316316,1.18013088,0.03339327,0.42798097,3.26135896,2.35990177
1.00550275,3.80686479,0.03303416,0.19388779,0.40665715,1.17688563,0.03339756,0.42052144,3.18073337,2.30019860
1.01150575,3.75362629,0.03066753,0.18910945,0.40107721,1.17657277,0.03353060,0.41400838,3.11504539,2.25298289
1.01750875,3.71519838,0.02855309,0.18503302,0.39647983,1.17912432,0.03378786,0.40845581,3.06342289,2.21803408
1.02351176,3.69104929,0.02669164,0.18159176,0.39291316,1.18445942,0.03416238,0.40388090,3.02473515,2.19493476
1.02951476,3.68048409,0.02507934,0.17870934,0.39041842,1.19248870,0.03464508,0.40030527,2.99764768,2.18309350
