energy_ev,total_up,Hg_p_up,Hg_d_up,N_s_up,N_p_up,Ni_p_up,Ni_d_up,Te_p_up,Te_d_up
-0.09904952,1.36371599,0.24474176,0.03703820,0.02152109,0.18668304,0.47959536,0.29509200,0.55407718,0.00000000
-0.09304652,1.48685791,0.26721950,0.04026891,0.02389123,0.20361100,0.52225191,0.32224405,0.60261948,0.00000000
-0.08704352,1.61356939,0.29023286,0.04357413,0.02638750,0.22099004,0.56665955,0.35023056,0.65224413,0.00000000
-0.08104052,1.74227638,0.31350158,0.04690837,0.02898574,0.23859725,0.61228537,0.37871967,0.70232284,0.00000000
-0.07503752,1.87131301,0.33672703,0.05022419,0.03165786,0.25619736,0.65857065,0.40735777,0.75219942,0.00000000
-0.06903452,1.99894742,0.35959736,0.05347296,0.03437220,0.27354647,0.70493678,0.43577480,0.80120072,0.00000000
-0.06303152,2.12341251,0.38179373,0.05660579,0.03709394,0.29039646,0.75079234,0.46359078,0.84864932,0.00000000
-0.05702851,2.24294090,0.40299732,0.05957443,0.03978579,0.30649992,0.79554147,0.49042329,0.89387733,0.00000000
-0.05102551,2.35580299,0.42289707,0.06233237,0.04240881,0.32161554,0.83859318,0.51589573,0.93624102,0.00000000
-0.04502251,2.46034701,0.44119782,0.06483585,0.04492330,0.33551374,0.87937140,0.53964612,0.97513573,0.00000000
-0.03901951,2.55503961,0.45762858,0.06704497,0.04728996,0.34798227,0.91732554,0.56133608,1.01001054,0.00000000
-0.03301651,2.63850550,0.47195063,0.06892461,0.04947096,0.35883168,0.95194116,0.58065974,1.04038222,0.00000000
-0.02701351,2.70956457,0.48396509,0.07044539,0.05143119,0.36790029,0.98275045,0.59735212,1.06584780,0.00000000
-0.02101051,2.76726497,0.49351974,0.07158436,0.05313944,0.37505860,1.00934228,0.61119678,1.08609533,0.00000000
-0.01500750,2.81091077,0.50051461,0.07232566,0.05456948,0.38021290,1.03137131,0.62203224,1.10091245,0.00000000
-0.00900450,2.84008285,0.50490622,0.07266087,0.05570110,0.38330784,1.04856603,0.62975696,1.11019225,0.00000000
-0.00300150,2.85465206,0.50671013,0.07258919,0.05652094,0.38432796,1.06073531,0.63433264,1.11393626,0.00000000
0.00300150,2.85478385,0.50600168,0.07211746,0.05702312,0.38329808,1.06777322,0.63578561,1.11225439,0.00000000
0.00900450,2.84093394,0.50291474,0.07125984,0.05720958,0.38028241,1.06966198,0.63420612,1.10536160,0.00000000
0.01500750,2.81383492,0.49763855,0.07003737,0.05709020,0.37538257,1.06647270,0.62974570,1.09357162,0.00000000
0.02101051,2.77447417,0.49041252,0.06847730,0.05668259,0.36873441,1.05836394,0.62261235,1.07728756,0.00000000
0.02701351,2.72406352,0.48151927,0.06661227,0.05601158,0.36050385,1.04557801,0.61306394,1.05698993,0.00000000
0.03301651,2.66400184,0.47127602,0.06447928,0.05510841,0.35088191,1.02843489,0.60139992,1.03322232,0.00000000
0.03901951,2.59583173,0.46002463,0.06211867,0.05400974,0.34007893,1.00732408,0.58795163,1.00657524,0.00000000
0.04502251,2.52119185,0.44812067,0.05957292,0.05275631,0.32831843,0.98269436,0.57307157,0.97766862,0.00000000
0.05102551,2.44176667,0.43592184,0.05688553,0.05139157,0.31583064,0.95504185,0.55712214,0.94713359,0.00000000
0.05702851,2.35923553,0.42377622,0.05409983,0.04996008,0.30284602,0.92489664,0.54046412,0.91559419,0.00000000
0.06303152,2.27522285,0.41201084,0.05125792,0.04850594,0.28958896,0.89280847,0.52344546,0.88364963,0.00000000
0.06903452,2.19125136,0.40092086,0.04839965,0.04707125,0.27627190,0.85933181,0.50639081,0.85185773,0.00000000
0.07503752,2.10870030,0.39076008,0.04556178,0.04569459,0.26309004,0.82501106,0.48959218,0.82072015,0.00000000
0.08104052,2.02876983,0.38173283,0.04277721,0.04440973,0.25021684,0.79036618,0.47330110,0.79066997,0.00000000
0.08704352,1.95245325,0.37398786,0.04007450,0.04324455,0.23780039,0.75587950,0.45772258,0.76206201,0.00000000
0.09304652,1.88051784,0.36761435,0.03747742,0.04222015,0.22596083,0.72198405,0.44301114,0.73516634,0.00000000
0.09904952,1.81349490,0.36264026,0.03500482,0.04135032,0.21478877,0.68905400,0.42926892,0.71016508,0.00000000
0.10505253,1.75167930,0.35903304,0.03267059,0.04064133,0.20434487,0.65739748,0.41654603,0.68715265,0.00000000
0.11105553,1.69513816,0.35670279,0.03048384,0.04009196,0.19466036,0.62725210,0.40484296,0.66613942,0.00000000
0.11705853,1.64372816,0.35550757,0.02844917,0.03969396,0.18573863,0.59878329,0.39411497,0.64705845,0.00000000
0.12306153,1.59712041,0.35526082,0.02656712,0.03943265,0.17755768,0.57208550,0.38427814,0.62977507,0.00000000
0.12906453,1.55483159,0.35574038,0.02483472,0.03928794,0.17007329,0.54718614,0.37521681,0.61409881,0.00000000
0.13506753,1.51625974,0.35669883,0.02324606,0.03923537,0.16322281,0.52405187,0.36679193,0.59979702,0.00000000
0.14107054,1.48072295,0.35787461,0.02179296,0.03924746,0.15692934,0.50259707,0.35885004,0.58660959,0.00000000
0.14707354,1.44749911,0.35900347,0.02046561,0.03929500,0.15110614,0.48269389,0.35123228,0.57426404,0.00000000
0.15307654,1.41586478,0.35982970,0.01925320,0.03934848,0.14566115,0.46418331,0.34378320,0.56249027,0.00000000
0.15907954,1.38513149,0.36011667,0.01814453,0.03937939,0.14050122,0.44688671,0.33635869,0.55103428,0.00000000
0.16508254,1.35467781,0.35965613,0.01712855,0.03936144,0.13553623,0.43061730,0.32883297,0.53967019,0.00000000
0.17108554,1.32397592,0.35827602,0.01619474,0.03927161,0.13068260,0.41519084,0.32110415,0.52821011,0.00000000
0.17708854,1.29261155,0.35584632,0.01533355,0.03909102,0.12586633,0.40043517,0.31309825,0.51651140,0.00000000
0.18309155,1.26029678,0.35228279,0.01453657,0.03880555,0.12102538,0.38619818,0.30477143,0.50448103,0.00000000
0.18909455,1.22687536,0.34754849,0.01379674,0.03840617,0.11611130,0.37235375,0.29611066,0.49207704,0.00000000
0.19509755,1.19232067,0.34165307,0.01310837,0.03788906,0.11109019,0.35880571,0.28713255,0.47930704,0.00000000
0.20110055,1.15672695,0.33464998,0.01246710,0.03725544,0.10594294,0.34548958,0.27788074,0.46622409,0.00000000
0.20710355,1.12029459,0.32663177,0.01186981,0.03651118,0.10066484,0.33237224,0.26842206,0.45292016,0.00000000
0.21310655,1.08331060,0.31772383,0.01131441,0.03566622,0.09526458,0.31944976,0.25884152,0.43951786,0.00000000
0.21910955,1.04612575,0.30807701,0.01079967,0.03473378,0.08976276,0.30674358,0.24923678,0.42616081,0.00000000
0.22511256,1.00912976,0.29785943,0.01032495,0.03372954,0.08419009,0.29429558,0.23971216,0.41300335,0.00000000
0.23111556,0.97272610,0.28724807,0.00988997,0.03267068,0.07858531,0.28216230,0.23037274,0.40020031,0.00000000
0.23711856,0.93730801,0.27642046,0.00949458,0.03157494,0.07299298,0.27040881,0.22131884,0.38789730,0.00000000
0.24312156,0.90323688,0.26554708,0.00913855,0.03045976,0.06746131,0.25910274,0.21264106,0.37622220,0.00000000
0.24912456,0.87082442,0.25478463,0.00882143,0.02934147,0.06204005,0.24830880,0.20441641,0.36527834,0.00000000
0.25512756,0.84031935,0.24427062,0.00854242,0.02823459,0.05677862,0.23808409,0.19670539,0.35513964,0.00000000
0.26113057,0.81189923,0.23411946,0.00830033,0.02715132,0.05172454,0.22847461,0.18955046,0.34584799,0.00000000
0.26713357,0.78566780,0.22442008,0.00809358,0.02610118,0.04692216,0.21951301,0.18297566,0.33741304,0.00000000
0.27313657,0.76165766,0.21523529,0.00792027,0.02509088,0.04241172,0.21121771,0.17698760,0.32981422,0.00000000
0.27913957,0.73983796,0.20660259,0.00777829,0.02412425,0.03822890,0.20359342,0.17157754,0.32300491,0.00000000
0.28514257,0.72012646,0.19853646,0.00766549,0.02320248,0.03440457,0.19663284,0.16672446,0.31691836,0.00000000
0.29114557,0.70240500,0.19103172,0.00757985,0.02232437,0.03096502,0.19031943,0.16239891,0.31147505,0.00000000
0.29714857,0.68653730,0.18406791,0.00751970,0.02148680,0.02793233,0.18463104,0.15856740,0.30659093,0.00000000
0.30315158,0.67238789,0.17761406,0.00748394,0.02068518,0.02532503,0.17954391,0.15519691,0.30218601,0.00000000
0.30915458,0.65984095,0.17163386,0.00747221,0.01991400,0.02315884,0.17503697,0.15225943,0.29819281,0.00000000
0.31515758,0.64881773,0.16609056,0.00748509,0.01916739,0.02144754,0.17109590,0.14973609,0.29456405,0.00000000
0.32116058,0.63929145,0.16095161,0.00752424,0.01843962,0.02020375,0.16771670,0.14762065,0.29127915,0.00000000
0.32716358,0.63129876,0.15619244,0.00759245,0.01772559,0.01943964,0.16490856,0.14592215,0.28834908,0.00000000
0.33316658,0.62494678,0.15179950,0.00769367,0.01702115,0.01916751,0.16269566,0.14466651,0.28581924,0.00000000
0.33916958,0.62041530,0.14777212,0.00783297,0.01632346,0.01940010,0.16111785,0.14389695,0.28377018,0.00000000
0.34517259,0.61795377,0.14412326,0.00801642,0.01563110,0.02015066,0.16023002,0.14367320,0.28231589,0.00000000
0.35117559,0.61787308,0.14087912,0.00825085,0.01494417,0.02143275,0.16010021,0.14406939,0.28159996,0.00000000
0.35717859,0.62053231,0.13807760,0.00854364,0.01426424,0.02325968,0.16080646,0.14517083,0.28178941,0.00000000
0.36318159,0.62632108,0.13576575,0.00890234,0.01359423,0.02564369,0.16243248,0.14706971,0.28306666,0.00000000
0.36918459,0.63563812,0.13399635,0.00933430,0.01293813,0.02859482,0.16506248,0.14985987,0.28561996,0.00000000
0.37518759,0.64886709,0.13282397,0.00984626,0.01230079,0.03211954,0.16877525,0.15363098,0.28963260,0.00000000
0.38119060,0.66635087,0.13230047,0.01044388,0.01168756,0.03621925,0.17363787,0.15846229,0.29527149,0.00000000
0.38719360,0.68836530,0.13247047,0.01113130,0.01110393,0.04088858,0.17969935,0.16441632,0.30267573,0.00000000
0.39319660,0.71509404,0.13336694,0.01191073,0.01055524,0.04611379,0.18698458,0.17153277,0.31194553,0.00000000
0.39919960,0.74660557,0.13500710,0.01278203,0.01004631,0.05187114,0.19548885,0.17982297,0.32313224,0.00000000
0.40520260,0.78283377,0.13738898,0.01374240,0.00958119,0.05812551,0.20517338,0.18926519,0.33622996,0.00000000
0.41120560,0.82356315,0.14048880,0.01478614,0.00916295,0.06482929,0.21596206,0.19980104,0.35116919,0.00000000
0.41720860,0.86841980,0.14425928,0.01590446,0.00879353,0.07192171,0.22773970,0.21133333,0.36781292,0.00000000
0.42321161,0.91686867,0.14862913,0.01708551,0.00847364,0.07932855,0.24035190,0.22372538,0.38595547,0.00000000
0.42921461,0.96821793,0.15350354,0.01831445,0.00820278,0.08696247,0.25360680,0.23680207,0.40532439,0.00000000
0.43521761,1.02163025,0.15876604,0.01957363,0.00797931,0.09472395,0.26727856,0.25035256,0.42558516,0.00000000
0.44122061,1.07614126,0.16428122,0.02084302,0.00780059,0.10250283,0.28111256,0.26413477,0.44634905,0.00000000
0.44722361,1.13068434,0.16989870,0.02210061,0.00766319,0.11018042,0.29483230,0.27788140,0.46718347,0.00000000
0.45322661,1.18412124,0.17545770,0.02332304,0.00756315,0.11763225,0.30814754,0.29130734,0.48762484,0.00000000
0.45922961,1.23527721,0.18079250,0.02448626,0.00749624,0.12473126,0.32076355,0.30411818,0.50719322,0.00000000
0.46523262,1.28297946,0.18573809,0.02556626,0.00745827,0.13135141,0.33239106,0.31601959,0.52540832,0.00000000
0.47123562,1.32609723,0.19013614,0.02653986,0.00744543,0.13737149,0.34275636,0.32672701,0.54180608,0.00000000
0.47723862,1.36358178,0.19384080,0.02738545,0.00745456,0.14267906,0.35161132,0.33597544,0.55595529,0.00000000
0.48324162,1.39450472,0.19672411,0.02808380,0.00748342,0.14717429,0.35874270,0.34352871,0.56747328,0.00000000
0.48924462,1.41809269,0.19868087,0.02861868,0.00753090,0.15077354,0.36398037,0.34918801,0.57604030,0.00000000
0.49524762,1.43375702,0.19963259,0.02897748,0.00759724,0.15341252,0.36720412,0.35279911,0.58141163,0.00000000
0.50125063,1.44111691,0.19953049,0.02915167,0.00768407,0.15504889,0.36834859,0.35425807,0.58342714,0.00000000
0.50725363,1.44001500,0.19835733,0.02913714,0.00779447,0.15566410,0.36740626,0.35351517,0.58201767,0.00000000
0.51325663,1.43052458,0.19612799,0.02893434,0.00793295,0.15526441,0.36442807,0.35057677,0.57720802,0.00000000
0.51925963,1.41294816,0.19288885,0.02854828,0.00810525,0.15388109,0.35952198,0.34550512,0.56911647,0.00000000
0.52526263,1.38780728,0.18871592,0.02798837,0.00831822,0.15156965,0.35284915,0.33841616,0.55795071,0.00000000
0.53126563,1.35582410,0.18371185,0.02726809,0.00857944,0.14840819,0.34461820,0.32947528,0.54400050,0.00000000
0.53726863,1.31789554,0.17800197,0.02640450,0.00889697,0.14449500,0.33507759,0.31889136,0.52762736,0.00000000
0.54327164,1.27506109,0.17172952,0.02541766,0.00927886,0.13994532,0.32450653,0.30690938,0.50925167,0.00000000
0.54927464,1.22846571,0.16505031,0.02432991,0.00973276,0.13488757,0.31320486,0.29380175,0.48933788,0.00000000
0.55527764,1.17931937,0.15812697,0.02316516,0.01026544,0.12945917,0.30148221,0.27985906,0.46837829,0.00000000
0.56128064,1.12885498,0.15112316,0.02194806,0.01088228,0.12380202,0.28964704,0.26538025,0.44687626,0.00000000
0.56728364,1.07828641,0.14419785,0.02070323,0.01158687,0.11805793,0.27799582,0.25066304,0.42532942,0.00000000
0.57328664,1.02876826,0.13749991,0.01945451,0.01238055,0.11236416,0.26680303,0.23599455,0.40421344,0.00000000
0.57928964,0.98135886,0.13116338,0.01822424,0.01326207,0.10684919,0.25631214,0.22164289,0.38396724,0.00000000
0.58529265,0.93698799,0.12530328,0.01703269,0.01422728,0.10162890,0.24672801,0.20784965,0.36497982,0.00000000
0.59129565,0.89643023,0.12001239,0.01589755,0.01526897,0.09680331,0.23821095,0.19482374,0.34757936,0.00000000
0.59729865,0.86028491,0.11535892,0.01483350,0.01637678,0.09245399,0.23087268,0.18273672,0.33202486,0.00000000
0.60330165,0.82896300,0.11138513,0.01385202,0.01753726,0.08864211,0.22477415,0.17171959,0.31850046,0.00000000
0.60930465,0.80268139,0.10810707,0.01296122,0.01873403,0.08540734,0.21992540,0.16186123,0.30711257,0.00000000
0.61530765,0.78146427,0.10551509,0.01216581,0.01994811,0.08276745,0.21628726,0.15320838,0.29788984,0.00000000
0.62131066,0.76515135,0.10357545,0.01146729,0.02115834,0.08071874,0.21377490,0.14576699,0.29078576,0.00000000
0.62731366,0.75341235,0.10223259,0.01086407,0.02234192,0.07923712,0.21226287,0.13950496,0.28568369,0.00000000
0.63331666,0.74576684,0.10141216,0.01035185,0.02347506,0.07827986,0.21159148,0.13435594,0.28240421,0.00000000
0.63931966,0.74160870,0.10102452,0.00992394,0.02453368,0.07778791,0.21157425,0.13022405,0.28071408,0.00000000
0.64532266,0.74023379,0.10096873,0.00957173,0.02549417,0.07768869,0.21200596,0.12698934,0.28033684,0.00000000
0.65132566,0.74086993,0.10113665,0.00928511,0.02633417,0.07789918,0.21267114,0.12451357,0.28096427,0.00000000
0.65732866,0.74270790,0.10141716,0.00905297,0.02703328,0.07832930,0.21335250,0.12264635,0.28226852,0.00000000
0.66333167,0.74493221,0.10170031,0.00886367,0.02757381,0.07888530,0.21383915,0.12123118,0.28391423,0.00000000
0.66933467,0.74675071,0.10188116,0.00870548,0.02794133,0.07947324,0.21393409,0.12011123,0.28557050,0.00000000
0.67533767,0.74742171,0.10186329,0.00856698,0.02812521,0.08000219,0.21346091,0.11913486,0.28692198,0.00000000
0.68134067,0.74627806,0.10156184,0.00843748,0.02811897,0.08038731,0.21226935,0.11816036,0.28767899,0.00000000
0.68734367,0.74274718,0.10090595,0.00830727,0.02792051,0.08055247,0.21023961,0.11706016,0.28758615,0.00000000
0.69334667,0.73636661,0.09984057,0.00816791,0.02753213,0.08043249,0.20728530,0.11572416,0.28642947,0.00000000
0.69934967,0.72679475,0.09832762,0.00801241,0.02696046,0.07997489,0.20335501,0.11406219,0.28404148,0.00000000
0.70535268,0.71381655,0.09634651,0.00783534,0.02621620,0.07914110,0.19843244,0.11200559,0.28030453,0.00000000
0.71135568,0.69734435,0.09389396,0.00763287,0.02531370,0.07790704,0.19253528,0.10950788,0.27515210,0.00000000
0.71735868,0.67741407,0.09098332,0.00740277,0.02427049,0.07626332,0.18571289,0.10654467,0.26856816,0.00000000
0.72336168,0.65417714,0.08764328,0.00714433,0.02310667,0.07421472,0.17804301,0.10311262,0.26058480,0.00000000
0.72936468,0.62788899,0.08391627,0.00685827,0.02184421,0.07177938,0.16962768,0.09922792,0.25127829,0.00000000
0.73536768,0.59889454,0.07985645,0.00654654,0.02050636,0.06898744,0.16058861,0.09492405,0.24076376,0.00000000
0.74137069,0.56761181,0.07552762,0.00621217,0.01911688,0.06587948,0.15106226,0.09024915,0.22918887,0.00000000
0.74737369,0.53451428,0.07100096,0.00585903,0.01769944,0.06250463,0.14119489,0.08526318,0.21672680,0.00000000
0.75337669,0.50011294,0.06635291,0.00549165,0.01627707,0.05891862,0.13113777,0.08003477,0.20356881,0.00000000
0.75937969,0.46493889,0.06166314,0.00511497,0.01487162,0.05518178,0.12104278,0.07463822,0.18991678,0.00000000
0.76538269,0.42952709,0.05701283,0.00473415,0.01350340,0.05135704,0.11105857,0.06915053,0.17597604,0.00000000
0.77138569,0.39440204,0.05248324,0.00435441,0.01219093,0.04750818,0.10132746,0.06364863,0.16194868,0.00000000
0.77738869,0.36006574,0.04815470,0.00398081,0.01095075,0.04369819,0.09198306,0.05820706,0.14802768,0.00000000
0.78339170,0.32698831,0.04410594,0.00361814,0.00979742,0.03998796,0.08314877,0.05289587,0.13439198,0.00000000
0.78939470,0.29560142,0.04041396,0.00327085,0.00874360,0.03643524,0.07493709,0.04777909,0.12120250,0.00000000
0.79539770,0.26629453,0.03715414,0.00294291,0.00780019,0.03309391,0.06744971,0.04291360,0.10859947,0.00000000
0.80140070,0.23941381,0.03440084,0.00263783,0.00697664,0.03001359,0.06077829,0.03834839,0.09670063,0.00000000
0.80740370,0.21526347,0.03222815,0.00235858,0.00628125,0.02723948,0.05500584,0.03412438,0.08560069,0.00000000
0.81340670,0.19410894,0.03071093,0.00210768,0.00572150,0.02481255,0.05020849,0.03027446,0.07537158,0.00000000
0.81940970,0.17618175,0.02992582,0.00188715,0.00530445,0.02276977,0.04645753,0.02682394,0.06606361,0.00000000
0.82541271,0.16168514,0.02995229,0.00169861,0.00503713,0.02114462,0.04382160,0.02379123,0.05770729,0.00000000
0.83141571,0.15080021,0.03087350,0.00154331,0.00492680,0.01996756,0.04236867,0.02118866,0.05031553,0.00000000
0.83741871,0.14369178,0.03277681,0.00142218,0.00498126,0.01926653,0.04216786,0.01902344,0.04388629,0.00000000
0.84342171,0.14051348,0.03575397,0.00133593,0.00520906,0.01906735,0.04329077,0.01729858,0.03840525,0.00000000
0.84942471,0.14141168,0.03990067,0.00128502,0.00561959,0.01939403,0.04581220,0.01601380,0.03384852,0.00000000
0.85542771,0.14652767,0.04531559,0.00126978,0.00622306,0.02026877,0.04981025,0.01516636,0.03018521,0.00000000
0.86143072,0.15599789,0.05209864,0.00129036,0.00703041,0.02171184,0.05536554,0.01475165,0.02737964,0.00000000
0.86743372,0.16995202,0.06034857,0.00134680,0.00805302,0.02374113,0.06255962,0.01476369,0.02539337,0.00000000
0.87343672,0.18850876,0.07015980,0.00143896,0.00930242,0.02637144,0.07147249,0.01519538,0.02418663,0.00000000
0.87943972,0.21176947,0.08161859,0.00156655,0.01078974,0.02961356,0.08217934,0.01603849,0.02371950,0.00000000
0.88544272,0.23980981,0.09479860,0.00172904,0.01252515,0.03347304,0.09474646,0.01728359,0.02395260,0.00000000
0.89144572,0.27266968,0.10975600,0.00192563,0.01451717,0.03794890,0.10922659,0.01891962,0.02484733,0.00000000
0.89744872,0.31034212,0.12652422,0.00215521,0.01677196,0.04303212,0.12565375,0.02093348,0.02636588,0.00000000
0.90345173,0.35276142,0.14510872,0.00241625,0.01929249,0.04870424,0.14403792,0.02330942,0.02847088,0.00000000
0.90945473,0.39979143,0.16548185,0.00270675,0.02207777,0.05493594,0.16435962,0.02602840,0.03112492,0.00000000
0.91545773,0.45121466,0.18757822,0.00302421,0.02512212,0.06168586,0.18656488,0.02906752,0.03428988,0.00000000
0.92146073,0.50672284,0.21129073,0.00336556,0.02841443,0.06889965,0.21056079,0.03239940,0.03792631,0.00000000
0.92746373,0.56590991,0.23646771,0.00372717,0.03193762,0.07650947,0.23621191,0.03599184,0.04199289,0.00000000
0.93346673,0.62826793,0.26291131,0.00410478,0.03566823,0.08443390,0.26333792,0.03980750,0.04644604,0.00000000
0.93946973,0.69318668,0.29037742,0.00449362,0.03957614,0.09257840,0.29171273,0.04380389,0.05123976,0.00000000
0.94547274,0.75995732,0.31857730,0.00488837,0.04362460,0.10083637,0.32106524,0.04793365,0.05632579,0.00000000
0.95147574,0.82778044,0.34718110,0.00528331,0.04777041,0.10909074,0.35108195,0.05214502,0.06165419,0.00000000
0.95747874,0.89577862,0.37582312,0.00567240,0.05196446,0.11721623,0.38141150,0.05638269,0.06717420,0.00000000
0.96348174,0.96301338,0.40410902,0.00604943,0.05615243,0.12508205,0.41167109,0.06058884,0.07283561,0.00000000
0.96948474,1.02850607,0.43162464,0.00640816,0.06027583,0.13255513,0.44145475,0.06470457,0.07859036,0.00000000
0.97548774,1.09126229,0.45794620,0.00674253,0.06427318,0.13950359,0.47034314,0.06867137,0.08439464,0.00000000
0.98149075,1.15029877,0.48265167,0.00704681,0.06808152,0.14580057,0.49791474,0.07243295,0.09021104,0.00000000
0.98749375,1.20467201,0.50533278,0.00731584,0.07163794,0.15132792,0.52375784,0.07593701,0.09601106,0.00000000
0.99349675,1.25350722,0.52560729,0.00754513,0.07488127,0.15597996,0.54748313,0.07913707,0.10177748,0.00000000
0.99949975,1.29602671,0.54313097,0.00773112,0.07775383,0.15966682,0.56873610,0.08199427,0.10750672,0.00000000
1.00550275,1.33157607,0.55760884,0.00787124,0.08020309,0.16231742,0.58720894,0.08447897,0.11321096,0.00000000
1.01150575,1.35964727,0.56880506,0.00796406,0.08218329,0.16388186,0.60265123,0.08657212,0.11891981,0.00000000
1.01750875,1.37989737,0.57655121,0.00800940,0.08365683,0.16433309,0.61487904,0.08826627,0.12468145,0.00000000
1.02351176,1.39216195,0.58075240,0.00800827,0.08459549,0.16366785,0.62378187,0.08956630,0.13056308,0.00000000
1.02951476,1.39646263,0.58139099,0.00796295,0.08498132,0.16190667,0.62932714,0.09048957,0.13665059,0.00000000
1.03551776,1.39300801,0.57852774,0.00787689,0.08480728,0.15909323,0.63156190,0.09106574,0.14304726,0.00000000
1.04152076,1.38218818,0.57230033,0.00775460,0.08407745,0.15529271,0.63061163,0.09133598,0.14987156,0.00000000
1.04752376,1.36456261,0.56291924,0.00760154,0.08280693,0.15058960,0.62667615,0.09135182,0.15725400,0.00000000
1.05352676,1.34084216,0.55066126,0.00742396,0.08102140,0.14508475,0.62002277,0.09117349,0.16533297,0.00000000
1.05952976,1.31186576,0.53586080,0.00722864,0.07875637,0.13889204,0.61097689,0.09086790,0.17424986,0.00000000
1.06553277,1.27857281,0.51889947,0.00702275,0.07605604,0.13213466,0.59991050,0.09050632,0.18414338,0.00000000
1.07153577,1.24197242,0.50019430,0.00681356,0.07297205,0.12494125,0.58722909,0.09016182,0.19514347,0.00000000
1.07753877,1.20311091,0.48018521,0.00660824,0.06956197,0.11744207,0.57335754,0.08990663,0.20736492,0.00000000
1.08354177,1.16303879,0.45932209,0.00641366,0.06588769,0.10976526,0.55872565,0.08980950,0.22090102,0.00000000
1.08954477,1.12277877,0.43805218,0.00623614,0.06201374,0.10203348,0.54375387,0.08993306,0.23581759,0.00000000
1.09554777,1.08329592,0.41680810,0.00608132,0.05800566,0.09436093,0.52884011,0.09033161,0.25214757,0.00000000
1.10155078,1.04547144,0.39599704,0.00595398,0.05392843,0.08685091,0.51434800,0.09104903,0.26988669,0.00000000
1.10755378,1.01008072,0.37599153,0.00585795,0.04984498,0.07959397,0.50059720,0.09211722,0.28899033,0.00000000
1.11355678,0.97777674,0.35712192,0.00579606,0.04581499,0.07266664,0.48785626,0.09355505,0.30937189,0.00000000
1.11955978,0.94907915,0.33967084,0.00577004,0.04189377,0.06613088,0.47633814,0.09536775,0.33090291,0.00000000
1.12556278,0.92436935,0.32386984,0.00578061,0.03813146,0.06003397,0.46619869,0.09754699,0.35341492,0.00000000
1.13156578,0.90389148,0.30989791,0.00582749,0.03457240,0.05440913,0.45753794,0.10007143,0.37670325,0.00000000
1.13756878,0.88775891,0.29788205,0.00590949,0.03125479,0.04927648,0.45040409,0.10290792,0.40053250,0.00000000
1.14357179,0.87596585,0.28789952,0.00602465,0.02821051,0.04464444,0.44479981,0.10601310,0.42464370,0.00000000
1.14957479,0.86840296,0.27998165,0.00617033,0.02546518,0.04051150,0.44069052,0.10933550,0.44876282,0.00000000
1.15557779,0.86487627,0.27411869,0.00634346,0.02303837,0.03686803,0.43801385,0.11281791,0.47261021,0.00000000
1.16158079,0.86512810,0.27026556,0.00654061,0.02094388,0.03369839,0.43668997,0.11639999,0.49591072,0.00000000
1.16758379,0.86885883,0.26834807,0.00675824,0.01919022,0.03098292,0.43663184,0.12002098,0.51840378,0.00000000
1.17358679,0.87574842,0.26826917,0.00699285,0.01778102,0.02869989,0.43775482,0.12362229,0.53985324,0.00000000
1.17958979,0.88547644,0.26991498,0.00724113,0.01671558,0.02682731,0.43998510,0.12715004,0.56005610,0.00000000
1.18559280,0.89773960,0.27316036,0.00750012,0.01598929,0.02534453,0.44326625,0.13055717,0.57885003,0.00000000
1.19159580,0.91226606,0.27787360,0.00776731,0.01559413,0.02423360,0.44756353,0.13380525,0.59611890,0.00000000
1.19759880,0.92882559,0.28392033,0.00804073,0.01551905,0.02348026,0.45286576,0.13686573,0.61179635,0.00000000
1.20360180,0.94723552,0.29116622,0.00831903,0.01575033,0.02307470,0.45918439,0.13972070,0.62586682,0.00000000
1.20960480,0.96736196,0.29947874,0.00860144,0.01627185,0.02301191,0.46655008,0.14236301,0.63836422,0.00000000
1.21560780,0.98911676,0.30872787,0.00888782,0.01706530,0.02329177,0.47500681,0.14479586,0.64936823,0.00000000
1.22161081,1.01245027,0.31878592,0.00917855,0.01811043,0.02391873,0.48460397,0.14703181,0.65899824,0.00000000
1.22761381,1.03734074,0.32952655,0.00947447,0.01938512,0.02490127,0.49538697,0.14909130,0.66740553,0.00000000
1.23361681,1.06378101,0.34082343,0.00977678,0.02086556,0.02625102,0.50738688,0.15100080,0.67476388,0.00000000
1.23961981,1.09176360,0.35254844,0.01008688,0.02252633,0.02798168,0.52061002,0.15279065,0.68125925,0.00000000
1.24562281,1.12126509,0.36457006,0.01040625,0.02434059,0.03010776,0.53502795,0.15449274,0.68707916,0.00000000
1.25162581,1.15223104,0.37675189,0.01073625,0.02628016,0.03264309,0.55056887,0.15613820,0.69240222,0.00000000
1.25762881,1.18456241,0.38895170,0.01107804,0.02831580,0.03559934,0.56711083,0.15775511,0.69738861,0.00000000
1.26363182,1.21810448,0.40102118,0.01143237,0.03041738,0.03898441,0.58447754,0.15936661,0.70217184,0.00000000
1.26963482,1.25263911,0.41280652,0.01179949,0.03255418,0.04280095,0.60243703,0.16098920,0.70685249,0.00000000
1.27563782,1.28788093,0.42414983,0.01217906,0.03469524,0.04704488,0.62070343,0.16263157,0.71149401,0.00000000
1.28164082,1.32347776,0.43489160,0.01257006,0.03680971,0.05170416,0.63894213,0.16429394,0.71612106,0.00000000
