energy_ev,total_up,Cr_p_up,Cr_d_up,N_s_up,N_p_up,Pd_p_up,Pd_d_up,S_s_up,S_p_up
0.09304652,3.17499961,0.38790313,1.85023176,0.00331808,0.50230635,1.26804623,0.55551296,0.04467528,0.17075024
0.09904952,3.15266788,0.38531608,1.84289422,0.00373735,0.49302552,1.25149911,0.55198578,0.04542944,0.16755733
0.10505253,3.12438095,0.38256483,1.83272161,0.00420309,0.48242940,1.23258533,0.54695701,0.04607468,0.16402860
0.11105553,3.09137511,0.37984836,1.82041707,0.00471826,0.47072221,1.21174741,0.54062627,0.04662428,0.16026915
0.11705853,3.05500057,0.37737828,1.80674520,0.00528591,0.45812569,1.18946118,0.53321968,0.04709330,0.15639117
0.12306153,3.01667477,0.37537278,1.79250675,0.00590926,0.44487083,1.16621627,0.52498078,0.04749780,0.15251094
0.12906453,2.97783531,0.37405049,1.77851305,0.00659163,0.43118975,1.14249692,0.51616140,0.04785410,0.14874570
0.13506753,2.93989506,0.37362444,1.76556142,0.00733654,0.41730794,1.11876405,0.50701283,0.04817800,0.14521071
0.14107054,2.90420131,0.37429637,1.75441291,0.00814773,0.40343744,1.09543958,0.49777772,0.04848421,0.14201634
0.14707354,2.87200112,0.37625158,1.74577331,0.00902918,0.38977107,1.07289375,0.48868313,0.04878574,0.13926548
0.15307654,2.84441387,0.37965450,1.74027811,0.00998516,0.37647805,1.05143599,0.47993497,0.04909349,0.13705134
0.15907954,2.82241210,0.38464506,1.73848205,0.01102027,0.36370113,1.03130958,0.47171398,0.04941606,0.13545551
0.16508254,2.80681055,0.39133608,1.74085312,0.01213941,0.35155522,1.01269022,0.46417330,0.04975952,0.13454652
0.17108554,2.79826332,0.39981150,1.74777091,0.01334778,0.34012754,0.99568828,0.45743761,0.05012750,0.13437880
0.17708854,2.79726798,0.41012560,1.75952872,0.01465086,0.32947905,0.98035427,0.45160373,0.05052132,0.13499199
0.18309155,2.80417555,0.42230308,1.77633866,0.01605428,0.31964715,0.96668699,0.44674231,0.05094018,0.13641071
0.18909455,2.81920448,0.43633987,1.79833875,0.01756373,0.31064908,0.95464351,0.44290045,0.05138150,0.13864463
0.19509755,2.84245701,0.45220458,1.82560093,0.01918480,0.30248603,0.94415025,0.44010491,0.05184127,0.14168885
0.20110055,2.87393583,0.46984043,1.85813892,0.02092277,0.29514747,0.93511422,0.43836550,0.05231440,0.14552454
0.20710355,2.91355955,0.48916744,1.89591492,0.02278239,0.28861538,0.92743371,0.43767842,0.05279503,0.15011973
0.21310655,2.96117522,0.51008485,1.93884436,0.02476756,0.28286819,0.92100763,0.43802918,0.05327686,0.15543036
0.21910955,3.01656693,0.53247334,1.98679792,0.02688112,0.27788414,0.91574296,0.43939502,0.05375335,0.16140131
0.22511256,3.07945975,0.55619729,2.03960079,0.02912447,0.27364382,0.91155991,0.44174648,0.05421793,0.16796761
0.23111556,3.14951857,0.58110652,2.09702876,0.03149729,0.27013191,0.90839458,0.44504828,0.05466405,0.17505569
0.23711856,3.22634241,0.60703787,2.15880184,0.03399726,0.26733779,0.90619905,0.44925929,0.05508525,0.18258460
0.24312156,3.30945454,0.63381617,2.22457554,0.03661975,0.26525540,0.90493906,0.45433184,0.05547510,0.19046735
0.24912456,3.39828984,0.66125488,2.29393107,0.03935759,0.26388201,0.90458967,0.46021042,0.05582715,0.19861224
0.25512756,3.49218057,0.68915629,2.36636511,0.04220091,0.26321638,0.90512924,0.46682998,0.05613487,0.20692413
0.26113057,3.59034232,0.71731143,2.44128061,0.04513699,0.26325620,0.90653249,0.47411407,0.05639155,0.21530586
0.26713357,3.69186195,0.74549975,2.51797953,0.04815021,0.26399523,0.90876292,0.48197310,0.05659022,0.22365960
0.27313657,3.79568908,0.77348880,2.59565890,0.05122207,0.26542022,0.91176566,0.49030281,0.05672369,0.23188825
0.27913957,3.90063284,0.80103403,2.67341112,0.05433133,0.26750791,0.91546097,0.49898340,0.05678452,0.23989687
0.28514257,4.00536529,0.82787896,2.75022932,0.05745419,0.27022231,0.91973916,0.50787928,0.05676518,0.24759412
0.29114557,4.10843226,0.85375595,2.82501838,0.06056463,0.27351254,0.92445733,0.51683984,0.05665816,0.25489371
0.29714857,4.20827241,0.87838767,2.89661189,0.06363472,0.27731133,0.92943826,0.52570102,0.05645623,0.26171582
0.30315158,4.30324455,0.90148951,2.96379485,0.06663516,0.28153437,0.93447158,0.53428800,0.05615272,0.26798849
0.30915458,4.39166262,0.92277304,3.02533176,0.06953575,0.28608065,0.93931740,0.54241878,0.05574185,0.27364901
0.31515758,4.47183769,0.94195060,3.07999920,0.07230605,0.29083375,0.94371211,0.54990872,0.05521910,0.27864512
0.32116058,4.54212527,0.95874087,3.12662179,0.07491593,0.29566417,0.94737628,0.55657568,0.05458157,0.28293617
0.32716358,4.60097640,0.97287549,3.16411017,0.07733633,0.30043256,0.95002415,0.56224575,0.05382834,0.28649406
0.33316658,4.64699016,0.98410649,3.19149930,0.07953981,0.30499379,0.95137429,0.56675928,0.05296083,0.28930394
0.33916958,4.67896538,0.99221416,3.20798536,0.08150127,0.30920165,0.95116090,0.56997679,0.05198308,0.29136476
0.34517259,4.69594901,0.99701517,3.21295954,0.08319851,0.31291399,0.94914507,0.57178477,0.05090194,0.29268942
0.35117559,4.69727875,0.99837046,3.20603695,0.08461279,0.31599808,0.94512550,0.57210075,0.04972726,0.29330463
0.35717859,4.68261773,0.99619243,3.18707917,0.08572923,0.31833585,0.93894811,0.57087768,0.04847190,0.29325045
0.36318159,4.65197918,0.99045118,3.15620903,0.08653722,0.31982885,0.93051391,0.56810708,0.04715170,0.29257941
0.36918459,4.60573967,0.98117908,3.11381683,0.08703060,0.32040256,0.91978485,0.56382109,0.04578530,0.29135539
0.37518759,4.54463986,0.96847365,3.06055731,0.08720781,0.32000992,0.90678728,0.55809302,0.04439392,0.28965199
0.38119060,4.46977221,0.95249818,2.99733719,0.08707188,0.31863372,0.89161284,0.55103636,0.04300095,0.28755081
0.38719360,4.38255601,0.93348011,2.92529377,0.08663027,0.31628791,0.87441677,0.54280246,0.04163148,0.28513933
0.39319660,4.28470032,0.91170699,2.84576503,0.08589464,0.31301754,0.85541368,0.53357658,0.04031184,0.28250869
0.39919960,4.17815631,0.88752017,2.76025264,0.08488050,0.30889743,0.83487103,0.52357281,0.03906889,0.27975135
0.40520260,4.06506080,0.86130631,2.67037909,0.08360683,0.30402953,0.81310070,0.51302772,0.03792944,0.27695876
0.41120560,3.94767330,0.83348723,2.57784083,0.08209554,0.29853913,0.79044896,0.50219327,0.03691948,0.27421913
0.41720860,3.82830913,0.80450825,2.48435922,0.08037101,0.29257005,0.76728536,0.49132903,0.03606355,0.27161531
0.42321161,3.70927124,0.77482578,2.39163123,0.07845952,0.28627904,0.74399114,0.48069419,0.03538396,0.26922295
0.42921461,3.59278366,0.74489460,2.30128188,0.07638879,0.27982967,0.72094757,0.47053956,0.03490020,0.26710900
0.43521761,3.48092889,0.71515533,2.21482012,0.07418744,0.27338596,0.69852466,0.46109999,0.03462825,0.26533055
0.44122061,3.37559183,0.68602279,2.13359979,0.07188460,0.26710608,0.67707089,0.45258734,0.03458009,0.26393402
0.44722361,3.27841203,0.65787564,2.05878695,0.06950948,0.26113639,0.65690410,0.44518448,0.03476324,0.26295482
0.45322661,3.19074588,0.63104776,1.99133456,0.06709106,0.25560604,0.63830394,0.43904032,0.03518037,0.26241738
0.45922961,3.11363974,0.60582167,1.93196503,0.06465778,0.25062256,0.62150605,0.43426619,0.03582918,0.26233547
0.46523262,3.04781449,0.58242418,1.88116106,0.06223731,0.24626827,0.60669806,0.43093350,0.03670221,0.26271294
0.47123562,2.99366155,0.56102437,1.83916452,0.05985637,0.24259810,0.59401749,0.42907299,0.03778699,0.26354464
0.47723862,2.95124989,0.54173382,1.80598300,0.05754050,0.23963842,0.58355131,0.42867518,0.03906615,0.26481753
0.48324162,2.92034313,0.52460895,1.78140332,0.05531393,0.23738732,0.57533728,0.42969234,0.04051787,0.26651201
0.48924462,2.90042550,0.50965519,1.76501119,0.05319941,0.23581598,0.56936670,0.43204151,0.04211626,0.26860317
0.49524762,2.89073531,0.49683265,1.75621580,0.05121798,0.23487122,0.56558839,0.43560868,0.04383202,0.27106219
0.50125063,2.89030417,0.48606293,1.75427826,0.04938885,0.23447896,0.56391378,0.44025378,0.04563309,0.27385762
0.50725363,2.89800040,0.47723663,1.75834276,0.04772915,0.23454855,0.56422277,0.44581628,0.04748551,0.27695666
0.51325663,2.91257478,0.47022116,1.76746915,0.04625369,0.23497764,0.56637013,0.45212131,0.04935421,0.28032630
0.51925963,2.93270722,0.46486846,1.78066589,0.04497480,0.23565741,0.57019230,0.45898594,0.05120389,0.28393437
0.52526263,2.95705259,0.46102240,1.79692241,0.04390205,0.23647792,0.57551431,0.46622538,0.05299998,0.28775055
0.53126563,2.98428462,0.45852536,1.81523978,0.04304211,0.23733348,0.58215664,0.47365915,0.05470941,0.29174719
0.53726863,3.01313645,0.45722404,1.83465914,0.04239857,0.23812758,0.58994188,0.48111665,0.05630152,0.29590013
0.54327164,3.04243697,0.45697412,1.85428711,0.04197183,0.23877743,0.59870101,0.48844235,0.05774872,0.30018929
0.54927464,3.07114209,0.45764394,1.87331761,0.04175908,0.23921789,0.60827908,0.49550019,0.05902721,0.30459931
0.55527764,3.09836040,0.45911698,1.89104989,0.04175430,0.23940451,0.61854026,0.50217723,0.06011745,0.30912000
0.56128064,3.12337258,0.46129333,1.90690235,0.04194844,0.23931580,0.62937197,0.50838634,0.06100456,0.31374665
0.56728364,3.14564454,0.46409015,1.92042204,0.04232953,0.23895456,0.64068809,0.51406808,0.06167858,0.31848026
0.57328664,3.16483398,0.46744140,1.93128986,0.04288303,0.23834814,0.65243109,0.51919144,0.06213459,0.32332755
0.57928964,3.18079050,0.47129672,1.93932136,0.04359213,0.23754783,0.66457290,0.52375375,0.06237264,0.32830082
0.58529265,3.19354939,0.47561991,1.94446351,0.04443816,0.23662727,0.67711454,0.52777955,0.06239759,0.33341752
0.59129565,3.20331955,0.48038691,1.94678747,0.04540107,0.23567998,0.69008454,0.53131862,0.06221881,0.33869965
0.59729865,3.21046593,0.48558354,1.94647782,0.04645986,0.23481609,0.70353592,0.53444315,0.06184976,0.34417288
0.60330165,3.21548712,0.49120313,1.94381866,0.04759311,0.23415836,0.71754208,0.53724418,0.06130750,0.34986535
0.60930465,3.21898898,0.49724404,1.93917702,0.04877948,0.23383773,0.73219150,0.53982748,0.06061209,0.35580634
0.61530765,3.22165495,0.50370728,1.93298418,0.04999811,0.23398831,0.74758154,0.54230891,0.05978600,0.36202461
0.62131066,3.22421434,0.51059417,1.92571553,0.05122912,0.23474230,0.76381149,0.54480948,0.05885340,0.36854663
0.62731366,3.22740933,0.51790420,1.91786970,0.05245398,0.23622469,0.78097521,0.54745024,0.05783953,0.37539467
0.63331666,3.23196207,0.52563301,1.90994750,0.05365583,0.23854809,0.79915353,0.55034721,0.05677001,0.38258484
0.63931966,3.23854279,0.53377067,1.90243156,0.05481974,0.24180789,0.81840687,0.55360638,0.05567020,0.39012518
0.64532266,3.24774016,0.54230010,1.89576720,0.05593296,0.24607777,0.83876834,0.55731913,0.05456459,0.39801383
0.65132566,3.26003484,0.55119577,1.89034532,0.05698502,0.25140583,0.86023759,0.56155804,0.05347621,0.40623749
0.65732866,3.27577714,0.56042267,1.88648775,0.05796780,0.25781148,0.88277580,0.56637336,0.05242614,0.41477008
0.66333167,3.29516968,0.56993561,1.88443556,0.05887556,0.26528317,0.90630191,0.57179012,0.05143306,0.42357183
0.66933467,3.31825550,0.57967871,1.88434087,0.05970486,0.27377705,0.93069043,0.57780611,0.05051286,0.43258882
0.67533767,3.34491220,0.58958530,1.88626213,0.06045439,0.28321670,0.95577086,0.58439068,0.04967832,0.44175297
0.68134067,3.37485214,0.59957814,1.89016323,0.06112486,0.29349388,0.98132884,0.59148452,0.04893891,0.45098258
0.68734367,3.40762884,0.60956997,1.89591629,0.06171865,0.30447036,1.00710897,0.59900028,0.04830064,0.46018335
0.69334667,3.44264929,0.61946442,1.90330797,0.06223961,0.31598075,1.03281926,0.60682417,0.04776600,0.46925002
0.69934967,3.47919158,0.62915732,1.91204900,0.06269260,0.32783641,1.05813714,0.61481845,0.04733402,0.47806834
0.70535268,3.51642747,0.63853828,1.92178657,0.06308322,0.33983006,1.08271666,0.62282469,0.04700038,0.48651761
0.71135568,3.55344881,0.64749270,1.93211893,0.06341731,0.35174128,1.10619692,0.63066782,0.04675766,0.49447345
0.71735868,3.58929699,0.65590402,1.94261164,0.06370058,0.36334250,1.12821119,0.63816077,0.04659566,0.50181092
0.72336168,3.62299436,0.66365627,1.95281483,0.06393817,0.37440545,1.14839662,0.64510963,0.04650179,0.50840772
0.72936468,3.65357641,0.67063681,1.96228069,0.06413430,0.38470775,1.16640418,0.65131913,0.04646154,0.51414747
0.73536768,3.68012360,0.67673926,1.97058056,0.06429187,0.39403954,1.18190842,0.65659835,0.04645908,0.51892292
0.74137069,3.70179175,0.68186642,1.97732084,0.06441220,0.40220984,1.19461692,0.66076645,0.04647781,0.52263899
0.74737369,3.71783980,0.68593331,1.98215719,0.06449482,0.40905252,1.20427899,0.66365824,0.04650101,0.52521547
0.75337669,3.72765415,0.68887004,1.98480650,0.06453735,0.41443158,1.21069338,0.66512940,0.04651248,0.52658942
0.75937969,3.73076862,0.69062449,1.98505609,0.06453547,0.41824561,1.21371478,0.66506125,0.04649716,0.52671708
0.76538269,3.72687946,0.69116479,1.98276998,0.06448301,0.42043126,1.21325881,0.66336482,0.04644173,0.52557526
0.77138569,3.71585498,0.69048141,1.97789205,0.06437217,0.42096563,1.20930544,0.65998418,0.04633515,0.52316223
0.77738869,3.69773961,0.68858879,1.97044604,0.06419379,0.41986742,1.20190061,0.65489876,0.04616910,0.51949799
0.78339170,3.67275228,0.68552654,1.96053259,0.06393780,0.41719683,1.19115598,0.64812477,0.04593835,0.51462406
0.78939470,3.64127952,0.68135998,1.94832356,0.06359360,0.41305432,1.17724696,0.63971550,0.04564097,0.50860267
0.79539770,3.60386354,0.67618013,1.93405405,0.06315069,0.40757802,1.16040875,0.62976053,0.04527849,0.50151550
0.80140070,3.56118605,0.67010299,1.91801262,0.06259912,0.40094022,1.14093091,0.61838394,0.04485587,0.49346199
0.80740370,3.51404840,0.66326818,1.90053010,0.06193011,0.39334275,1.11915025,0.60574145,0.04438133,0.48455726
0.81340670,3.46334898,0.65583685,1.88196776,0.06113650,0.38501166,1.09544257,0.59201672,0.04386611,0.47492978
0.81940970,3.41005876,0.64798892,1.86270524,0.06021329,0.37619125,1.07021340,0.57741682,0.04332408,0.46471874
0.82541271,3.35519575,0.63991968,1.84312875,0.05915796,0.36713776,1.04388799,0.56216713,0.04277125,0.45407138
0.83141571,3.29979933,0.63183576,1.82362002,0.05797077,0.35811279,1.01690109,0.54650574,0.04222521,0.44314010
0.83741871,3.24490514,0.62395054,1.80454631,0.05665491,0.34937684,0.98968667,0.53067761,0.04170450,0.43207964
0.84342171,3.19152124,0.61647917,1.78625168,0.05521658,0.34118305,0.96266799,0.51492866,0.04122797,0.42104419
0.84942471,3.14060592,0.60963315,1.76904973,0.05366486,0.33377126,0.93624835,0.49949992,0.04081409,0.41018465
0.85542771,3.09304772,0.60361475,1.75321773,0.05201154,0.32736275,0.91080270,0.48462205,0.04048030,0.39964588
0.86143072,3.04964780,0.59861136,1.73899213,0.05027077,0.32215555,0.88667042,0.47051016,0.04024240,0.38956413
0.86743372,3.01110484,0.59478990,1.72656535,0.04845870,0.31832042,0.86414933,0.45735930,0.04011400,0.38006461
0.87343672,2.97800261,0.59229158,1.71608366,0.04659298,0.31599779,0.84349108,0.44534057,0.04010603,0.37125922
0.87943972,2.95080013,0.59122710,1.70764594,0.04469220,0.31529530,0.82489792,0.43459790,0.04022637,0.36324453
0.88544272,2.92982449,0.59167261,1.70130327,0.04277542,0.31628622,0.80852081,0.42524579,0.04047960,0.35609998
0.89144572,2.91526628,0.59366650,1.69705916,0.04086154,0.31900862,0.79445893,0.41736767,0.04086682,0.34988646
0.89744872,2.90717774,0.59720739,1.69487036,0.03896882,0.32346528,0.78276029,0.41101521,0.04138567,0.34464516
0.90345173,2.90547358,0.60225327,1.69464831,0.03711438,0.32962418,0.77342347,0.40620839,0.04203040,0.34039690
0.90945473,2.90993456,0.60872214,1.69626126,0.03531383,0.33741971,0.76640032,0.40293630,0.04279211,0.33714195
0.91545773,2.92021406,0.61649404,1.69953711,0.03358087,0.34675446,0.76159945,0.40115872,0.04365907,0.33486031
0.92146073,2.93584739,0.62541468,1.70426716,0.03192711,0.35750148,0.75889044,0.40080827,0.04461715,0.33351258
0.92746373,2.95626417,0.63530036,1.71021084,0.03036186,0.36950713,0.75810854,0.40179316,0.04565034,0.33304141
0.93346673,2.98080348,0.64594440,1.71710149,0.02889211,0.38259434,0.75905984,0.40400043,0.04674125,0.33337348
0.93946973,3.00873166,0.65712450,1.72465327,0.02752256,0.39656631,0.76152681,0.40729949,0.04787172,0.33442200
0.94547274,3.03926232,0.66861106,1.73256898,0.02625567,0.41121055,0.76527389,0.41154601,0.04902340,0.33608963
0.95147574,3.07157810,0.68017594,1.74054881,0.02509191,0.42630332,0.77005336,0.41658585,0.05017826,0.33827182
0.95747874,3.10485349,0.69160130,1.74829955,0.02402995,0.44161412,0.77561101,0.42225907,0.05131910,0.34086023
0.96348174,3.13827785,0.70268821,1.75554408,0.02306691,0.45691048,0.78169173,0.42840377,0.05242994,0.34374636
0.96948474,3.17107766,0.71326440,1.76203050,0.02219869,0.47196264,0.78804480,0.43485973,0.05349637,0.34682495
0.97548774,3.20253716,0.72319089,1.76754059,0.02142022,0.48654812,0.79442871,0.44147165,0.05450571,0.34999716
0.98149075,3.23201626,0.73236716,1.77189692,0.02072578,0.50045608,0.80061547,0.44809202,0.05544711,0.35317338
0.98749375,3.25896504,0.74073437,1.77496835,0.02010923,0.51349121,0.80639417,0.45458331,0.05631154,0.35627542
0.99349675,3.28293390,0.74827665,1.77667328,0.01956425,0.52547719,0.81157380,0.46081975,0.05709165,0.35923802
0.99949975,3.30357918,0.75502024,1.77698063,0.01908452,0.53625937,0.81598521,0.46668836,0.05778161,0.36200972
1.00550275,3.32066371,0.76103045,1.77590823,0.01866386,0.54570693,0.81948213,0.47208954,0.05837678,0.36455293
1.01150575,3.33405270,0.76640668,1.77351867,0.01829633,0.55371407,0.82194138,0.47693700,0.05887349,0.36684327
1.01750875,3.34370504,0.77127570,1.76991298,0.01797625,0.56020060,0.82326221,0.48115732,0.05926871,0.36886830
1.02351176,3.34966101,0.77578346,1.76522220,0.01769827,0.56511169,0.82336499,0.48468915,0.05955984,0.37062572
1.02951476,3.35202698,0.78008593,1.75959764,0.01745729,0.56841702,0.82218925,0.48748217,0.05974450,0.37212115
1.03551776,3.35095836,0.78433943,1.75320016,0.01724843,0.57010929,0.81969146,0.48949600,0.05982046,0.37336576
1.04152076,3.34664196,0.78869088,1.74618935,0.01706701,0.57020244,0.81584249,0.49069910,0.05978561,0.37437380
1.04752376,3.33927884,0.79326856,1.73871309,0.01690842,0.56872939,0.81062522,0.49106790,0.05963814,0.37516029
1.05352676,3.32906872,0.79817373,1.73089822,0.01676815,0.56573984,0.80403228,0.49058613,0.05937673,0.37573905
1.05952976,3.31619702,0.80347367,1.72284288,0.01664168,0.56129791,0.79606416,0.48924449,0.05900092,0.37612104
1.06553277,3.30082501,0.80919629,1.71461085,0.01652448,0.55548002,0.78672791,0.48704062,0.05851145,0.37631338
1.07153577,3.28308366,0.81532669,1.70622828,0.01641203,0.54837289,0.77603634,0.48397948,0.05791075,0.37631876
1.07753877,3.26307126,0.82180581,1.69768284,0.01629981,0.54007183,0.76400783,0.48007390,0.05720338,0.37613557
1.08354177,3.24085465,0.82853107,1.68892531,0.01618341,0.53067936,0.75066679,0.47534537,0.05639643,0.37575844
1.08954477,3.21647366,0.83535913,1.67987335,0.01605856,0.52030398,0.73604457,0.46982492,0.05549986,0.37517937
1.09554777,3.18994815,0.84211043,1.67041720,0.01592122,0.50905925,0.72018072,0.46355388,0.05452668,0.37438909
1.10155078,3.16128684,0.84857550,1.66042683,0.01576772,0.49706299,0.70312453,0.45658453,0.05349309,0.37337872
1.10755378,3.13049717,0.85452248,1.64976009,0.01559487,0.48443646,0.68493666,0.44898033,0.05241830,0.37214150
1.11355678,3.09759524,0.85970570,1.63827129,0.01540003,0.47130360,0.66569057,0.44081582,0.05132431,0.37067444
1.11955978,3.06261508,0.86387499,1.62581984,0.01518127,0.45779004,0.64547375,0.43217602,0.05023539,0.36897981
1.12556278,3.02561666,0.86678507,1.61227843,0.01493741,0.44402201,0.62438854,0.42315519,0.04917751,0.36706635
1.13156578,2.98669206,0.86820505,1.59754037,0.01466813,0.43012498,0.60255249,0.41385518,0.04817749,0.36495011
1.13756878,2.94596959,0.86792728,1.58152593,0.01437398,0.41622201,0.58009807,0.40438324,0.04726221,0.36265484
1.14357179,2.90361575,0.86577557,1.56418735,0.01405644,0.40243198,0.55717189,0.39484938,0.04645759,0.36021201
1.14957479,2.85983518,0.86161237,1.54551269,0.01371790,0.38886757,0.53393338,0.38536354,0.04578771,0.35766042
1.15557779,2.81486887,0.85534462,1.52552828,0.01336160,0.37563326,0.51055287,0.37603257,0.04527387,0.35504543
1.16158079,2.76899105,0.84692828,1.50430009,0.01299162,0.36282323,0.48720940,0.36695727,0.04493379,0.35241794
1.16758379,2.72250526,0.83637126,1.48193401,0.01261280,0.35051955,0.46408819,0.35822967,0.04478099,0.34983325
1.17358679,2.67574013,0.82373489,1.45857533,0.01223063,0.33879059,0.44137790,0.34993059,0.04482427,0.34734978
1.17958979,2.62904523,0.80913367,1.43440748,0.01185113,0.32768982,0.41926786,0.34212786,0.04506750,0.34502782
1.18559280,2.58278741,0.79273359,1.40965025,0.01148078,0.31725511,0.39794537,0.33487502,0.04550956,0.34292844
1.19159580,2.53734793,0.77474898,1.38455746,0.01112639,0.30750859,0.37759309,0.32821081,0.04614459,0.34111256
1.19759880,2.49312017,0.75543793,1.35941423,0.01079494,0.29845712,0.35838663,0.32215936,0.04696238,0.33964013
1.20360180,2.45050808,0.73509662,1.33453374,0.01049347,0.29009335,0.34049235,0.31673103,0.04794898,0.33856967
1.20960480,2.40992487,0.71405254,1.31025334,0.01022901,0.28239730,0.32406535,0.31192386,0.04908754,0.33795782
1.21560780,2.37179150,0.69265681,1.28692999,0.01000836,0.27533841,0.30924769,0.30772560,0.05035909,0.33785908
1.22161081,2.33653449,0.67127584,1.26493464,0.00983804,0.26887795,0.29616666,0.30411592,0.05174351,0.33832554
1.22761381,2.30458231,0.65028244,1.24464561,0.00972413,0.26297161,0.28493320,0.30106889,0.05322041,0.33940650
1.23361681,2.27635994,0.63004660,1.22644061,0.00967212,0.25757209,0.27564025,0.29855532,0.05476995,0.34114783
1.23961981,2.25228093,0.61092623,1.21068750,0.00968681,0.25263163,0.26836109,0.29654490,0.05637349,0.34359115
1.24562281,2.23273677,0.59325786,1.19773368,0.00977214,0.24810416,0.26314754,0.29500797,0.05801416,0.34677245
1.25162581,2.21808347,0.57734773,1.18789427,0.00993105,0.24394709,0.26002808,0.29391659,0.05967711,0.35072039
1.25762881,2.20862542,0.56346342,1.18143946,0.01016531,0.24012254,0.25900587,0.29324516,0.06134961,0.35545414
1.26363182,2.20459726,0.55182625,1.17858129,0.01047543,0.23659796,0.26005673,0.29297017,0.06302085,0.36098086
1.26963482,2.20614439,0.54260471,1.17946059,0.01086043,0.23334615,0.26312719,0.29306945,0.06468161,0.36729287
1.27563782,2.21330322,0.53590919,1.18413463,0.01131778,0.23034470,0.26813283,0.29352068,0.06632374,0.37436484
1.28164082,2.22598262,0.53178832,1.19256635,0.01184330,0.22757488,0.27495694,0.29429957,0.06793943,0.38215103
1.28764382,2.24394793,0.53022697,1.20461595,0.01243103,0.22502019,0.28344978,0.29537775,0.06952052,0.39058294
1.29364682,2.26680910,0.53114635,1.22003559,0.01307327,0.22266462,0.29342868,0.29672059,0.07105773,0.39956762
1.29964982,2.29401429,0.53440616,1.23846801,0.01376058,0.22049087,0.30467912,0.29828520,0.07254005,0.40898690
1.30565283,2.32485048,0.53980896,1.25944957,0.01448187,0.21847868,0.31695683,0.30001893,0.07395415,0.41869768
1.31165583,2.35845163,0.54710675,1.28241813,0.01522456,0.21660342,0.32999136,0.30185840,0.07528407,0.42853363
1.31765883,2.39381532,0.55600961,1.30672582,0.01597482,0.21483516,0.34349071,0.30372936,0.07651113,0.43830823
1.32366183,2.42982757,0.56619623,1.33165670,0.01671782,0.21313826,0.35714745,0.30554754,0.07761409,0.44781926
1.32966483,2.46529556,0.57732593,1.35644866,0.01743815,0.21147159,0.37064585,0.30722033,0.07856959,0.45685465
1.33566783,2.49898708,0.58905182,1.38031891,0.01812018,0.20978952,0.38367004,0.30864952,0.07935288,0.46519946
1.34167084,2.52967516,0.60103449,1.40249201,0.01874854,0.20804340,0.39591291,0.30973482,0.07993878,0.47264378
1.34767384,2.55618580,0.61295563,1.42222914,0.01930856,0.20618369,0.40708525,0.31037808,0.08030279,0.47899114
1.35367684,2.57744649,0.62453098,1.43885716,0.01978681,0.20416257,0.41692495,0.31048791,0.08042240,0.48406699
1.35967984,2.59253293,0.63552191,1.45179614,0.02017149,0.20193673,0.42520566,0.30998457,0.08027832,0.48772689
1.36568284,2.60071130,0.64574491,1.46058354,0.02045292,0.19947038,0.43174455,0.30880461,0.07985585,0.48986383
1.37168584,2.60147378,0.65507863,1.46489406,0.02062384,0.19673804,0.43640879,0.30690518,0.07914596,0.49041425
1.37768884,2.59456492,0.66346786,1.46455368,0.02067977,0.19372715,0.43912030,0.30426763,0.07814630,0.48936248
1.38369185,2.57999737,0.67092411,1.45954716,0.02061913,0.19044014,0.43985861,0.30090009,0.07686191,0.48674322
1.38969485,2.55805575,0.67752284,1.45001848,0.02044336,0.18689587,0.43866150,0.29683893,0.07530559,0.48264177
1.39569785,2.52928826,0.68339722,1.43626394,0.02015693,0.18313040,0.43562353,0.29214899,0.07349802,0.47719219
1.40170085,2.49448610,0.68872874,1.41871834,0.01976717,0.17919691,0.43089223,0.28692240,0.07146740,0.47057316
1.40770385,2.45465186,0.69373508,1.39793487,0.01928404,0.17516477,0.42466243,0.28127622,0.06924892,0.46300188
1.41370685,2.41095828,0.69865592,1.37455959,0.01871984,0.17111786,0.41716868,0.27534872,0.06688373,0.45472628
1.41970985,2.36469940,0.70373732,1.34930203,0.01808878,0.16715218,0.40867635,0.26929484,0.06441775,0.44601584
1.42571286,2.31723683,0.70921554,1.32290325,0.01740650,0.16337277,0.39947164,0.26328067,0.06190027,0.43715155
1.43171586,2.26994355,0.71530126,1.29610307,0.01668959,0.15989026,0.38985112,0.25747755,0.05938234,0.42841547
1.43771886,2.22414831,0.72216496,1.26960826,0.01595508,0.15681702,0.38011114,0.25205585,0.05691517,0.42008042
1.44372186,2.18108309,0.72992430,1.24406303,0.01521987,0.15426324,0.37053767,0.24717876,0.05454845,0.41240013
1.44972486,2.14183621,0.73863429,1.22002342,0.01450029,0.15233293,0.36139694,0.24299650,0.05232881,0.40560055
1.45572786,2.10731307,0.74828064,1.19793674,0.01381160,0.15112024,0.35292719,0.23964102,0.05029842,0.39987239
1.46173087,2.07820603,0.75877684,1.17812674,0.01316764,0.15070593,0.34533197,0.23722144,0.04849368,0.39536531
1.46773387,2.05497447,0.76996494,1.16078525,0.01258043,0.15115441,0.33877495,0.23582050,0.04694429,0.39218395
1.47373687,2.03783545,0.78162017,1.14597018,0.01205998,0.15251122,0.33337654,0.23549189,0.04567245,0.39038574
1.47973987,2.02676470,0.79345899,1.13360986,0.01161406,0.15480111,0.32921222,0.23625877,0.04469243,0.38998059
