energy_ev,total_up,C_s_up,C_p_up,Re_p_up,Re_d_up,Te_p_up,Te_d_up,Zn_p_up,Zn_d_up
-4.98549275,1.37197384,0.03220077,0.28534942,0.57778531,0.54146388,0.52005705,0.00000000,0.29560057,0.01008363
-4.97948974,1.28434839,0.02997354,0.27561540,0.54852212,0.50175169,0.48153691,0.00000000,0.27765048,0.00931415
-4.97348674,1.19986073,0.02770492,0.26553922,0.51909336,0.46448168,0.44442427,0.00000000,0.26038794,0.00856985
-4.96748374,1.11946835,0.02542894,0.25525889,0.48989971,0.42993902,0.40918781,0.00000000,0.24411429,0.00786057
-4.96148074,1.04407774,0.02317735,0.24491453,0.46132421,0.39839073,0.37626020,0.00000000,0.22912212,0.00719557
-4.95547774,0.97453534,0.02097890,0.23464840,0.43372845,0.37008416,0.34603156,0.00000000,0.21569110,0.00658340
-4.94947474,0.91162056,0.01885885,0.22460500,0.40744966,0.34524597,0.31884455,0.00000000,0.20408445,0.00603177
-4.94347174,0.85604026,0.01683855,0.21493080,0.38279867,0.32408110,0.29499088,0.00000000,0.19454582,0.00554748
-4.93746873,0.80842437,0.01493532,0.20577369,0.36005845,0.30677161,0.27470925,0.00000000,0.18729680,0.00513642
-4.93146573,0.76932197,0.01316236,0.19728188,0.33948308,0.29347526,0.25818442,0.00000000,0.18253459,0.00480350
-4.92546273,0.73919732,0.01152888,0.18960232,0.32129689,0.28432352,0.24554718,0.00000000,0.18042992,0.00455267
-4.91945973,0.71842540,0.01004034,0.18287850,0.30569359,0.27941893,0.23687508,0.00000000,0.18112506,0.00438692
-4.91345673,0.70728658,0.00869878,0.17724770,0.29283531,0.27883171,0.23219345,0.00000000,0.18473170,0.00430829
-4.90745373,0.70596034,0.00750319,0.17283783,0.28285134,0.28259559,0.23147678,0.00000000,0.19132876,0.00431790
-4.90145073,0.71451784,0.00644999,0.16976370,0.27583668,0.29070307,0.23465014,0.00000000,0.20096006,0.00441589
-4.89544772,0.73291385,0.00553344,0.16812323,0.27185032,0.30310010,0.24159060,0.00000000,0.21363184,0.00460147
-4.88944472,0.76097821,0.00474618,0.16799347,0.27091337,0.31968065,0.25212865,0.00000000,0.22931022,0.00487290
-4.88344172,0.79840749,0.00407957,0.16942669,0.27300718,0.34028132,0.26604965,0.00000000,0.24791880,0.00522741
-4.87743872,0.84475764,0.00352418,0.17244686,0.27807159,0.36467664,0.28309543,0.00000000,0.26933644,0.00566121
-4.87143572,0.89943827,0.00307008,0.17704657,0.28600351,0.39257522,0.30296611,0.00000000,0.29339550,0.00616945
-4.86543272,0.96170960,0.00270719,0.18318463,0.29665600,0.42361741,0.32532247,0.00000000,0.31988078,0.00674620
-4.85942971,1.03068279,0.00242551,0.19078461,0.30983811,0.45737487,0.34978882,0.00000000,0.34852931,0.00738441
-4.85342671,1.10532434,0.00221533,0.19973429,0.32531557,0.49335226,0.37595669,0.00000000,0.37903119,0.00807594
-4.84742371,1.18446527,0.00206734,0.20988629,0.34281254,0.53099157,0.40338948,0.00000000,0.41103177,0.00881160
-4.84142071,1.26681526,0.00197278,0.22105985,0.36201440,0.56967909,0.43162797,0.00000000,0.44413509,0.00958118
-4.83541771,1.35098201,0.00192347,0.23304378,0.38257180,0.60875507,0.46019697,0.00000000,0.47790885,0.01037358
-4.82941471,1.43549559,0.00191186,0.24560061,0.40410583,0.64752610,0.48861278,0.00000000,0.51189077,0.01117696
-4.82341171,1.51883735,0.00193101,0.25847171,0.42621428,0.68527969,0.51639164,0.00000000,0.54559630,0.01197891
-4.81740870,1.59947262,0.00197459,0.27138342,0.44847884,0.72130095,0.54305872,0.00000000,0.57852760,0.01276666
-4.81140570,1.67588627,0.00203687,0.28405379,0.47047321,0.75489054,0.56815759,0.00000000,0.61018343,0.01352735
-4.80540270,1.74661990,0.00211267,0.29619995,0.49177167,0.78538336,0.59125984,0.00000000,0.64006978,0.01424828
-4.79939970,1.81030933,0.00219734,0.30754558,0.51195808,0.81216725,0.61197447,0.00000000,0.66771096,0.01491725
-4.79339670,1.86572092,0.00228673,0.31782848,0.53063494,0.83470093,0.62995682,0.00000000,0.69266060,0.01552280
-4.78739370,1.91178535,0.00237718,0.32680773,0.54743225,0.85253031,0.64491668,0.00000000,0.71451238,0.01605456
-4.78139070,1.94762741,0.00246549,0.33427037,0.56201585,0.86530256,0.65662521,0.00000000,0.73291004,0.01650347
-4.77538769,1.97259059,0.00254889,0.34003718,0.57409506,0.87277725,0.66492053,0.00000000,0.74755632,0.01686209
-4.76938469,1.98625553,0.00262509,0.34396750,0.58342933,0.87483402,0.66971167,0.00000000,0.75822044,0.01712474
-4.76338169,1.98845137,0.00269220,0.34596282,0.58983363,0.87147650,0.67098073,0.00000000,0.76474406,0.01728772
-4.75737869,1.97925980,0.00274883,0.34596901,0.59318255,0.86283216,0.66878324,0.00000000,0.76704524,0.01734937
-4.75137569,1.95901147,0.00279398,0.34397732,0.59341283,0.84914824,0.66324656,0.00000000,0.76512052,0.01731015
-4.74537269,1.92827494,0.00282715,0.34002383,0.59052444,0.83078382,0.65456654,0.00000000,0.75904485,0.01717261
-4.73936968,1.88783887,0.00284828,0.33418769,0.58457995,0.80819839,0.64300237,0.00000000,0.74896958,0.01694129
-4.73336668,1.83868787,0.00285776,0.32658809,0.57570245,0.78193744,0.62886993,0.00000000,0.73511842,0.01662266
-4.72736368,1.78197331,0.00285642,0.31738023,0.56407196,0.75261569,0.61253373,0.00000000,0.71778169,0.01622484
-4.72136068,1.71898004,0.00284554,0.30675030,0.54992055,0.72089854,0.59439779,0.00000000,0.69730895,0.01575743
-4.71535768,1.65109036,0.00282680,0.29490993,0.53352620,0.68748264,0.57489566,0.00000000,0.67410038,0.01523125
-4.70935468,1.57974654,0.00280229,0.28209010,0.51520583,0.65307613,0.55447989,0.00000000,0.64859715,0.01465802
-4.70335168,1.50641326,0.00277442,0.26853486,0.49530744,0.61837939,0.53361127,0.00000000,0.62127115,0.01405005
-4.69734867,1.43254102,0.00274596,0.25449514,0.47420193,0.58406695,0.51274813,0.00000000,0.59261447,0.01341997
-4.69134567,1.35953190,0.00271992,0.24022265,0.45227450,0.55077102,0.49233591,0.00000000,0.56312881,0.01278041
-4.68534267,1.28870847,0.00269955,0.22596430,0.42991619,0.51906719,0.47279743,0.00000000,0.53331536,0.01214369
-4.67933967,1.22128669,0.00268825,0.21195710,0.40751567,0.48946269,0.45452395,0.00000000,0.50366530,0.01152160
-4.67333667,1.15835349,0.00268954,0.19842374,0.38545140,0.46238733,0.43786729,0.00000000,0.47465122,0.01092512
-4.66733367,1.10084931,0.00270700,0.18556891,0.36408460,0.43818734,0.42313329,0.00000000,0.44671972,0.01036427
-4.66133067,1.04955598,0.00274419,0.17357645,0.34375295,0.41712213,0.41057657,0.00000000,0.42028524,0.00984793
-4.65532766,1.00508986,0.00280458,0.16260720,0.32476531,0.39936378,0.40039689,0.00000000,0.39572526,0.00938373
-4.64932466,0.96790008,0.00289153,0.15279771,0.30739741,0.38499928,0.39273707,0.00000000,0.37337699,0.00897797
-4.64332166,0.93827168,0.00300817,0.14425970,0.29188862,0.37403511,0.38768239,0.00000000,0.35353533,0.00863559
