energy_ev,total_up,total_down,Ag_p_up,Ag_p_down,Ag_d_up,Ag_d_down,Cr_p_up,Cr_p_down,Cr_d_up,Cr_d_down,N_s_up,N_s_down,N_p_up,N_p_down,Te_p_up,Te_p_down,Te_d_up,Te_d_down
-1.16758379,0.27277874,-0.27287295,0.05822772,-0.05826167,0.01603752,-0.01604765,0.06495947,-0.06498520,0.17197990,-0.17201718,0.00000000,-0.00000000,0.00621213,-0.00621544,0.13148226,-0.13154776,0.00000000,-0.00000000
-1.16158079,0.25455960,-0.25463494,0.05323754,-0.05326380,0.01442002,-0.01442882,0.06078137,-0.06080107,0.16316512,-0.16319090,0.00000000,-0.00000000,0.00585704,-0.00585927,0.11950673,-0.11956657,0.00000000,-0.00000000
-1.15557779,0.23920170,-0.23925733,0.04932491,-0.04934357,0.01300032,-0.01300780,0.05760781,-0.05762123,0.15608239,-0.15609593,0.00000000,-0.00000000,0.00565586,-0.00565701,0.10847307,-0.10852698,0.00000000,-0.00000000
-1.14957479,0.22687663,-0.22691186,0.04647413,-0.04648530,0.01177795,-0.01178413,0.05550862,-0.05551547,0.15087412,-0.15087475,0.00000000,-0.00000000,0.00561316,-0.00561322,0.09845458,-0.09850234,0.00000000,-0.00000000
-1.14357179,0.21773324,-0.21774755,0.04466064,-0.04466452,0.01075093,-0.01075585,0.05456155,-0.05456150,0.14766766,-0.14765483,0.00000000,-0.00000000,0.00573371,-0.00573266,0.08951551,-0.08955694,0.00000000,-0.00000000
-1.13756878,0.21189842,-0.21189143,0.04385251,-0.04384936,0.00991610,-0.00991979,0.05485330,-0.05484599,0.14657424,-0.14654751,0.00000000,-0.00000000,0.00602266,-0.00602051,0.08171243,-0.08174739,0.00000000,-0.00000000
-1.13156578,0.20947771,-0.20944918,0.04401159,-0.04400170,0.00926942,-0.00927192,0.05648028,-0.05646533,0.14768788,-0.14764693,0.00000000,-0.00000000,0.00648583,-0.00648256,0.07509556,-0.07512394,0.00000000,-0.00000000
-1.12556278,0.21055568,-0.21050554,0.04509434,-0.04507804,0.00880622,-0.00880758,0.05954910,-0.05952604,0.15108439,-0.15102906,0.00000001,-0.00000000,0.00712972,-0.00712532,0.06971011,-0.06973183,0.00000000,-0.00000000
-1.11955978,0.21519613,-0.21512447,0.04705239,-0.04703008,0.00852143,-0.00852171,0.06417651,-0.06414488,0.15682047,-0.15675072,0.00000001,-0.00000001,0.00796162,-0.00795608,0.06559752,-0.06561248,0.00000000,-0.00000000
-1.11355678,0.22344208,-0.22334913,0.04983295,-0.04980504,0.00840970,-0.00840895,0.07048899,-0.07044827,0.16493285,-0.16484881,0.00000001,-0.00000001,0.00898960,-0.00898290,0.06279641,-0.06280457,0.00000000,-0.00000000
-1.10755378,0.23531548,-0.23520168,0.05337895,-0.05334592,0.00846553,-0.00846379,0.07862153,-0.07857117,0.17543768,-0.17533964,0.00000002,-0.00000002,0.01022234,-0.01021447,0.06134340,-0.06134467,0.00000000,-0.00000000
-1.10155078,0.25081682,-0.25068275,0.05762920,-0.05759155,0.00868327,-0.00868061,0.08871582,-0.08865526,0.18833000,-0.18821840,0.00000003,-0.00000003,0.01166898,-0.01165993,0.06127340,-0.06126772,0.00000000,-0.00000000
-1.09554777,0.26992448,-0.26977090,0.06251850,-0.06247677,0.00905719,-0.00905366,0.10091757,-0.10084624,0.20358348,-0.20345893,0.00000005,-0.00000005,0.01333886,-0.01332862,0.06261961,-0.06260694,0.00000000,-0.00000000
-1.08954477,0.29259401,-0.29242185,0.06797775,-0.06793253,0.00958143,-0.00957709,0.11537303,-0.11529038,0.22115037,-0.22101366,0.00000007,-0.00000007,0.01524119,-0.01522974,0.06541304,-0.06539332,0.00000000,-0.00000000
-1.08354177,0.31875719,-0.31856754,0.07393433,-0.07388622,0.01024991,-0.01024483,0.13222462,-0.13213012,0.24096174,-0.24081378,0.00000011,-0.00000011,0.01738459,-0.01737194,0.06968144,-0.06965465,0.00000000,-0.00000000
-1.07753877,0.34832107,-0.34811519,0.08031247,-0.08026211,0.01105629,-0.01105051,0.15160566,-0.15149884,0.26292784,-0.26276967,0.00000016,-0.00000016,0.01977667,-0.01976283,0.07544787,-0.07541399,0.00000000,-0.00000000
-1.07153577,0.38116691,-0.38094619,0.08703398,-0.08698202,0.01199381,-0.01198740,0.17363434,-0.17351483,0.28693875,-0.28677154,0.00000025,-0.00000025,0.02242346,-0.02240843,0.08272867,-0.08268773,0.00000000,-0.00000000
-1.06553277,0.41714895,-0.41691492,0.09401908,-0.09396618,0.01305522,-0.01304824,0.19840699,-0.19827452,0.31286522,-0.31269023,0.00000037,-0.00000037,0.02532884,-0.02531264,0.09153105,-0.09148312,0.00000000,-0.00000000
-1.05952976,0.45609327,-0.45584756,0.10118746,-0.10113426,0.01423259,-0.01422512,0.22599078,-0.22584523,0.34055954,-0.34037810,0.00000055,-0.00000055,0.02849390,-0.02847658,0.10185030,-0.10179551,0.00000000,-0.00000000
-1.05352676,0.49779647,-0.49754082,0.10845952,-0.10840666,0.01551725,-0.01550934,0.25641610,-0.25625753,0.36985659,-0.36967007,0.00000082,-0.00000082,0.03191637,-0.03189797,0.11366676,-0.11360530,0.00000000,-0.00000000
-1.04752376,0.54202452,-0.54176074,0.11575770,-0.11570578,0.01689958,-0.01689132,0.28966895,-0.28949761,0.40057483,-0.40038462,0.00000120,-0.00000120,0.03558995,-0.03557054,0.12694267,-0.12687483,0.00000000,-0.00000000
-1.04152076,0.58851160,-0.58824156,0.12300792,-0.12295747,0.01836898,-0.01836043,0.32568353,-0.32549993,0.43251731,-0.43232479,0.00000175,-0.00000175,0.03950373,-0.03948339,0.14161905,-0.14154521,0.00000000,-0.00000000
-1.03551776,0.63695922,-0.63668482,0.13014094,-0.13009245,0.01991372,-0.01990495,0.36433555,-0.36414045,0.46547264,-0.46527916,0.00000254,-0.00000253,0.04364167,-0.04362052,0.15761286,-0.15753351,0.00000000,-0.00000000
-1.02951476,0.68703559,-0.68675875,0.13709373,-0.13704762,0.02152088,-0.02151198,0.40543653,-0.40523099,0.49921591,-0.49902276,0.00000365,-0.00000364,0.04798217,-0.04796033,0.17481453,-0.17473027,0.00000000,-0.00000000
-1.02351176,0.73837560,-0.73809826,0.14381069,-0.14376730,0.02317637,-0.02316740,0.44872958,-0.44851494,0.53350957,-0.53331800,0.00000520,-0.00000519,0.05249773,-0.05247536,0.19308617,-0.19299775,0.00000000,-0.00000000
-1.01750875,0.79058145,-0.79030550,0.15024469,-0.15020425,0.02486489,-0.02485593,0.49388700,-0.49366492,0.56810443,-0.56791557,0.00000737,-0.00000736,0.05715484,-0.05713209,0.21226059,-0.21216887,0.00000000,-0.00000000
-1.01150575,0.84322412,-0.84295146,0.15635790,-0.15632055,0.02657005,-0.02656119,0.54051007,-0.54028250,0.60274070,-0.60255560,0.00001036,-0.00001035,0.06191392,-0.06189099,0.23214129,-0.23204724,0.00000000,-0.00000000
-1.00550275,0.89584615,-0.89557860,0.16212241,-0.16208821,0.02827452,-0.02826581,0.58813131,-0.58790050,0.63714936,-0.63696897,0.00001447,-0.00001445,0.06672963,-0.06670673,0.25250361,-0.25240834,0.00000000,-0.00000000
-0.99949975,0.94796559,-0.94770493,0.16752063,-0.16748953,0.02996017,-0.02995170,0.63621945,-0.63598791,0.67105389,-0.67087905,0.00002006,-0.00002003,0.07155129,-0.07152865,0.27309714,-0.27300185,0.00000000,-0.00000000
-0.99349675,0.99908163,-0.99882954,0.17254553,-0.17251741,0.03160842,-0.03160026,0.68418720,-0.68395764,0.70417259,-0.70400404,0.00002761,-0.00002758,0.07632357,-0.07630143,0.29364933,-0.29355530,0.00000000,-0.00000000
-0.98749375,1.04868184,-1.04843990,0.17720073,-0.17717536,0.03320055,-0.03319275,0.73140172,-0.73117703,0.73622152,-0.73605987,0.00003774,-0.00003769,0.08098744,-0.08096605,0.31387050,-0.31377908,0.00000000,-0.00000000
-0.98149075,1.09625117,-1.09602080,0.18150047,-0.18147757,0.03471812,-0.03471075,0.77719777,-0.77698095,0.76691833,-0.76676406,0.00005122,-0.00005115,0.08548133,-0.08546095,0.33345989,-0.33337244,0.00000000,-0.00000000
-0.97548774,1.14128268,-1.14106515,0.18546971,-0.18544891,0.03614348,-0.03613658,0.82089308,-0.82068716,0.79598692,-0.79584039,0.00006901,-0.00006893,0.08974247,-0.08972336,0.35211285,-0.35203073,0.00000000,-0.00000000
-0.96948474,1.18328991,-1.18308625,0.18914413,-0.18912501,0.03746023,-0.03745384,0.86180566,-0.86161363,0.82316308,-0.82302450,0.00009233,-0.00009222,0.09370846,-0.09369088,0.36952880,-0.36945335,0.00000000,-0.00000000
-0.96348174,1.22182052,-1.22163149,0.19257044,-0.19255253,0.03865386,-0.03864800,0.89927229,-0.89909701,0.84820101,-0.84807040,0.00012264,-0.00012249,0.09731893,-0.09730311,0.38541980,-0.38535224,0.00000000,-0.00000000
-0.95747874,1.25647101,-1.25629704,0.19580674,-0.19578952,0.03971229,-0.03970696,0.93266774,-0.93251184,0.87088057,-0.87075777,0.00016173,-0.00016155,0.10051725,-0.10050340,0.39951926,-0.39946072,0.00000000,-0.00000000
-0.95147574,1.28690183,-1.28674296,0.19892324,-0.19890614,0.04062646,-0.04062165,0.96142371,-0.96128953,0.89101520,-0.89089982,0.00021177,-0.00021154,0.10325228,-0.10324059,0.41159065,-0.41154211,0.00000000,-0.00000000
-0.94547274,1.31285248,-1.31270832,0.20200303,-0.20198546,0.04139085,-0.04138653,0.98504705,-0.98493654,0.90845998,-0.90835137,0.00027532,-0.00027502,0.10548001,-0.10547065,0.42143565,-0.42139786,0.00000000,-0.00000000
-0.93946973,1.33415577,-1.33402540,0.20514322,-0.20512452,0.04200400,-0.04200012,1.00313609,-1.00305074,0.92311976,-0.92301697,0.00035538,-0.00035501,0.10716513,-0.10715821,0.42890143,-0.42887496,0.00000000,-0.00000000
-0.93346673,1.35075050,-1.35063245,0.20845596,-0.20843545,0.04246889,-0.04246537,1.01539462,-1.01533541,0.93495663,-0.93485840,0.00045545,-0.00045500,0.10828233,-0.10827790,0.43388686,-0.43387200,0.00000000,-0.00000000
-0.92746373,1.36269187,-1.36258408,0.21206963,-0.21204657,0.04279322,-0.04278996,1.02164277,-1.02161013,0.94399651,-0.94390121,0.00057954,-0.00057899,0.10881733,-0.10881542,0.43634704,-0.43634384,0.00000000,-0.00000000
-0.92146073,1.37015878,-1.37005859,0.21612967,-0.21610327,0.04298958,-0.04298645,1.02182422,-1.02181798,0.95033411,-0.95023976,0.00073218,-0.00073151,0.10876762,-0.10876818,0.43629626,-0.43630449,0.00000000,-0.00000000
-0.91545773,1.37345736,-1.37336148,0.22079913,-0.22076858,0.04307540,-0.04307226,1.01600940,-1.01602878,0.95413602,-0.95404026,0.00091843,-0.00091761,0.10814281,-0.10814577,0.43380887,-0.43382804,0.00000000,-0.00000000
-0.90945473,1.37302007,-1.37292463,0.22625858,-0.22622300,0.04307277,-0.04306946,1.00439437,-1.00443805,0.95564129,-0.95554140,0.00114383,-0.00114286,0.10696459,-0.10696979,0.42901829,-0.42904763,0.00000000,-0.00000000
-0.90345173,1.36940000,-1.36930062,0.23270518,-0.23266366,0.04300810,-0.04300442,0.98729560,-0.98736168,0.95515915,-0.95505209,0.00141440,-0.00141324,0.10526625,-0.10527349,0.42211378,-0.42215231,0.00000000,-0.00000000
-0.89744872,1.36326005,-1.36315190,0.24035076,-0.24030235,0.04291145,-0.04290721,0.96514043,-0.96522653,0.95306373,-0.95294621,0.00173648,-0.00173512,0.10309183,-0.10310087,0.41333545,-0.41338195,0.00000000,-0.00000000
-0.89144572,1.35535695,-1.35523491,0.24941860,-0.24936235,0.04281586,-0.04281087,0.93845397,-0.93855730,0.94978553,-0.94965405,0.00211670,-0.00211512,0.10049491,-0.10050546,0.40296730,-0.40302039,0.00000000,-0.00000000
-0.88544272,1.34652036,-1.34637917,0.26013894,-0.26007392,0.04275635,-0.04275040,0.90784267,-0.90796010,0.94579965,-0.94565068,0.00256178,-0.00255994,0.09753702,-0.09754878,0.39132876,-0.39138691,0.00000000,-0.00000000
-0.87943972,1.33762742,-1.33746187,0.27274293,-0.27266825,0.04276884,-0.04276174,0.87397536,-0.87410353,0.94161117,-0.94144120,0.00307831,-0.00307621,0.09428581,-0.09429844,0.37876492,-0.37882654,0.00000000,-0.00000000
-0.87343672,1.32957356,-1.32937867,0.28745527,-0.28737012,0.04288892,-0.04288049,0.83756247,-0.83769790,0.93773782,-0.93754357,0.00367261,-0.00367022,0.09081300,-0.09082615,0.36563591,-0.36569934,0.00000000,-0.00000000
-0.86743372,1.32324040,-1.32301173,0.30448538,-0.30438909,0.04315056,-0.04314064,0.79933431,-0.79947353,0.93469071,-0.93446928,0.00435039,-0.00434770,0.08719221,-0.08720553,0.35230561,-0.35236924,0.00000000,-0.00000000
-0.86143072,1.31946210,-1.31919592,0.32401751,-0.32390960,0.04358470,-0.04357320,0.76001926,-0.76015889,0.93295380,-0.93270284,0.00511649,-0.00511349,0.08349674,-0.08350990,0.33913037,-0.33919263,0.00000000,-0.00000000
-0.85542771,1.31899123,-1.31868480,0.34620005,-0.34608024,0.04421800,-0.04420482,0.72032264,-0.72045955,0.93296292,-0.93268082,0.00597459,-0.00597127,0.07979740,-0.07981009,0.32644794,-0.32650739,0.00000000,-0.00000000
-0.84942471,1.32246594,-1.32211769,0.37113428,-0.37100261,0.04507145,-0.04505657,0.68090728,-0.68103863,0.93508540,-0.93477143,0.00692685,-0.00692322,0.07616048,-0.07617243,0.31456705,-0.31462241,0.00000000,-0.00000000
-0.84342171,1.33037962,-1.32998939,0.39886340,-0.39872023,0.04615931,-0.04614276,0.64237614,-0.64249952,0.93960124,-0.93925571,0.00797362,-0.00796969,0.07264593,-0.07265689,0.30375813,-0.30380833,0.00000000,-0.00000000
-0.83741871,1.34305489,-1.34262405,0.42936210,-0.42920815,0.04748806,-0.04746993,0.60525799,-0.60537145,0.94668697,-0.94631135,0.00911315,-0.00910894,0.06930576,-0.06931557,0.29424532,-0.29428950,0.00000000,-0.00000000
-0.83141571,1.36062304,-1.36015462,0.46252743,-0.46236383,0.04905569,-0.04903614,0.56999621,-0.57009834,0.95640303,-0.95599999,0.01034131,-0.01033684,0.06618291,-0.06619142,0.28620012,-0.28623770,0.00000000,-0.00000000
-0.82541271,1.38301041,-1.38250910,0.49817165,-0.49799995,0.05085122,-0.05083046,0.53694134,-0.53703128,0.96868556,-0.96825906,0.01165138,-0.01164670,0.06331033,-0.06331747,0.27973698,-0.27976761,0.00000000,-0.00000000
-0.81940970,1.40993251,-1.40940464,0.53601758,-0.53583974,0.05285452,-0.05283285,0.50634723,-0.50642467,0.98334339,-0.98289858,0.01303396,-0.01302911,0.06071060,-0.06071637,0.27491077,-0.27493440,0.00000000,-0.00000000
-0.81340670,1.44089670,-1.44035015,0.57569701,-0.57551540,0.05503656,-0.05501431,0.47837101,-0.47843620,1.00006045,-0.99960365,0.01447683,-0.01447187,0.05839592,-0.05840035,0.27171641,-0.27173323,0.00000000,-0.00000000
-0.80740370,1.47521373,-1.47465774,0.61675265,-0.61657002,0.05735991,-0.05733747,0.45307652,-0.45313020,1.01840404,-1.01794255,0.01596509,-0.01596008,0.05636848,-0.05637166,0.27009054,-0.27010101,0.00000000,-0.00000000
-0.80140070,1.51201801,-1.51146290,0.65864393,-0.65846330,0.05977965,-0.05975745,0.43044102,-0.43048438,1.03783866,-1.03738059,0.01748125,-0.01747626,0.05462129,-0.05462337,0.26991517,-0.26991995,0.00000000,-0.00000000
-0.79539770,1.55029611,-1.54975298,0.70075663,-0.70058128,0.06224463,-0.06222313,0.41036470,-0.41039929,1.05774518,-1.05729919,0.01900555,-0.01900066,0.05313929,-0.05314043,0.27102320,-0.27102315,0.00000000,-0.00000000
-0.78939470,1.58892267,-1.58840301,0.74241645,-0.74224979,0.06469902,-0.06467869,0.39268246,-0.39271010,1.07744456,-1.07701956,0.02051630,-0.02051159,0.05190080,-0.05190119,0.27320557,-0.27320167,0.00000000,-0.00000000
-0.78339170,1.62670219,-1.62621748,0.78290613,-0.78275160,0.06708411,-0.06706541,0.37717736,-0.37720006,1.09622515,-1.09582999,0.02199041,-0.02198597,0.05087920,-0.05087905,0.27621974,-0.27621311,0.00000000,-0.00000000
-0.77738869,1.66241532,-1.66197658,0.82148564,-0.82134658,0.06934027,-0.06932366,0.36359527,-0.36361509,1.11337256,-1.11301570,0.02340396,-0.02339986,0.05004476,-0.05004426,0.27979930,-0.27979108,0.00000000,-0.00000000
-0.77138569,1.69486746,-1.69448479,0.85741472,-0.85729428,0.07140910,-0.07139498,0.35165982,-0.35167879,1.12820061,-1.12788976,0.02473286,-0.02472918,0.04936659,-0.04936592,0.28366418,-0.28365553,0.00000000,-0.00000000
-0.76538269,1.72293778,-1.72261997,0.88997701,-0.88987798,0.07323555,-0.07322428,0.34108728,-0.34110729,1.14008204,-1.13982384,0.02595357,-0.02595038,0.04881454,-0.04881385,0.28753118,-0.28752322,0.00000000,-0.00000000
-0.75937969,1.74562639,-1.74538051,0.91850466,-0.91842940,0.07476998,-0.07476185,0.33160067,-0.33162338,1.14847746,-1.14827719,0.02704384,-0.02704121,0.04836111,-0.04836050,0.29112447,-0.29111822,0.00000000,-0.00000000
-0.75337669,1.76209761,-1.76192867,0.94240253,-0.94235282,0.07597010,-0.07596532,0.32294262,-0.32296935,1.15296123,-1.15282257,0.02798345,-0.02798143,0.04798314,-0.04798265,0.29418549,-0.29418185,0.00000000,-0.00000000
-0.74737369,1.77171728,-1.77162801,0.96117067,-0.96114765,0.07680265,-0.07680135,0.31488652,-0.31491821,1.15324306,-1.15316788,0.02875488,-0.02875351,0.04766333,-0.04766295,0.29648207,-0.29648178,0.00000000,-0.00000000
-0.74137069,1.77408262,-1.77407326,0.97442434,-0.97442842,0.07724481,-0.07724701,0.30724567,-0.30728283,1.14918416,-1.14917243,0.02934394,-0.02934324,0.04739147,-0.04739110,0.29781634,-0.29781994,0.00000000,-0.00000000
-0.73536768,1.76904302,-1.76911126,0.98191036,-0.98194119,0.07728519,-0.07729080,0.29988020,-0.29992289,1.14080734,-1.14085707,0.02974029,-0.02974027,0.04716534,-0.04716481,0.29803112,-0.29803894,0.00000000,-0.00000000
-0.72936468,1.75671110,-1.75685210,0.98351921,-0.98357566,0.07692442,-0.07693328,0.29270156,-0.29274933,1.12830056,-1.12840783,0.02993781,-0.02993845,0.04699125,-0.04699034,0.29701464,-0.29702678,0.00000000,-0.00000000
-0.72336168,1.73746343,-1.73766995,0.97929221,-0.97937233,0.07617534,-0.07618717,0.28567462,-0.28572659,1.11201371,-1.11217276,0.02993485,-0.02993613,0.04688422,-0.04688261,0.29470338,-0.29471974,0.00000000,-0.00000000
-0.71735868,1.71193106,-1.71219367,0.96942341,-0.96952456,0.07506268,-0.07507711,0.27881749,-0.27887231,1.09244898,-1.09265243,0.02973430,-0.02973618,0.04686772,-0.04686503,0.29108307,-0.29110333,0.00000000,-0.00000000
-0.71135568,1.68098031,-1.68128767,0.95425627,-0.95437507,0.07362232,-0.07363892,0.27219907,-0.27225503,1.07024518,-1.07048425,0.02934351,-0.02934594,0.04697310,-0.04696890,0.28618770,-0.28621136,0.00000000,-0.00000000
-0.70535268,1.64568474,-1.64602400,0.93427495,-0.93440746,0.07190019,-0.07191845,0.26593484,-0.26598988,1.04615697,-1.04642179,0.02877403,-0.02877694,0.04723854,-0.04723234,0.28009683,-0.28012320,0.00000000,-0.00000000
-0.69934967,1.60728980,-1.60764699,0.91009101,-0.91023275,0.06995075,-0.06997013,0.26018089,-0.26023269,1.02102985,-1.02130975,0.02804122,-0.02804453,0.04770780,-0.04769910,0.27293123,-0.27295948,0.00000000,-0.00000000
-0.69334667,1.56717159,-1.56753210,0.88242572,-0.88257186,0.06783525,-0.06785516,0.25512672,-0.25517280,0.99577209,-0.99605602,0.02716367,-0.02716729,0.04842860,-0.04841688,0.26484717,-0.26487638,0.00000000,-0.00000000
-0.68734367,1.52679163,-1.52714065,0.85208910,-0.85223452,0.06561972,-0.06563956,0.25098720,-0.25102496,0.97132501,-0.97160184,0.02616262,-0.02616646,0.04945081,-0.04943554,0.25602967,-0.25605885,0.00000000,-0.00000000
-0.68134067,1.48764956,-1.48797254,0.81995624,-0.82009572,0.06337287,-0.06339203,0.24799383,-0.24802068,0.94863261,-0.94889151,0.02506119,-0.02506516,0.05082443,-0.05080512,0.24668498,-0.24671312,0.00000000,-0.00000000
-0.67533767,1.45123553,-1.45151866,0.78694210,-0.78707044,0.06116391,-0.06118183,0.24638596,-0.24639938,0.92861198,-0.92884274,0.02388363,-0.02388765,0.05259756,-0.05257376,0.23703270,-0.23705880,0.00000000,-0.00000000
-0.66933467,1.41898428,-1.41921485,0.75397564,-0.75408776,0.05906043,-0.05907658,0.24640199,-0.24639960,0.91212541,-0.91231873,0.02265455,-0.02265852,0.05481428,-0.05478559,0.22729787,-0.22732095,0.00000000,-0.00000000
-0.66333167,1.39223220,-1.39239897,0.72197414,-0.72206526,0.05712641,-0.05714029,0.24827110,-0.24825077,0.89995517,-0.90010293,0.02139815,-0.02140199,0.05751258,-0.05747871,0.21770329,-0.21772248,0.00000000,-0.00000000
-0.65732866,1.37217892,-1.37227241,0.69181868,-0.69188438,0.05542031,-0.05543151,0.25220555,-0.25216540,0.89278178,-0.89287721,0.02013750,-0.02014116,0.06072250,-0.06068323,0.20846253,-0.20847707,0.00000000,-0.00000000
-0.65132566,1.35985440,-1.35986711,0.66433131,-0.66436770,0.05399352,-0.05400169,0.25839378,-0.25833231,0.89116602,-0.89120387,0.01889398,-0.01889739,0.06446437,-0.06441961,0.19977373,-0.19978297,0.00000000,-0.00000000
-0.64532266,1.35609218,-1.35601876,0.64025469,-0.64025845,0.05288900,-0.05289388,0.26699453,-0.26691062,0.89553527,-0.89551189,0.01768668,-0.01768979,0.06874738,-0.06869716,0.19181437,-0.19181783,0.00000000,-0.00000000
-0.63931966,1.36150922,-1.36134653,0.62023449,-0.62020297,0.05214023,-0.05214165,0.27813190,-0.27802483,0.90617402,-0.90608740,0.01653202,-0.01653480,0.07356845,-0.07351294,0.18473731,-0.18473465,0.00000000,-0.00000000
-0.63331666,1.37649253,-1.37623970,0.60480490,-0.60473619,0.05177051,-0.05176838,0.29189151,-0.29176101,0.92321859,-0.92306835,0.01544346,-0.01544590,0.07891144,-0.07885093,0.17866794,-0.17865899,0.00000000,-0.00000000
-0.62731366,1.40119235,-1.40085073,0.59437738,-0.59427035,0.05179254,-0.05178687,0.30831758,-0.30816383,0.94665582,-0.94644315,0.01443137,-0.01443346,0.08474678,-0.08468172,0.17370254,-0.17368728,0.00000000,-0.00000000
-0.62131066,1.43552160,-1.43509468,0.58923277,-0.58908714,0.05220837,-0.05219925,0.32741110,-0.32723473,0.97632529,-0.97605290,0.01350292,-0.01350467,0.09103152,-0.09096249,0.16990785,-0.16988642,0.00000000,-0.00000000
-0.61530765,1.47916120,-1.47865448,0.58951669,-0.58933299,0.05300955,-0.05299717,0.34912878,-0.34893086,1.01192490,-1.01159684,0.01266224,-0.01266367,0.09770978,-0.09763747,0.16732155,-0.16729424,0.00000000,-0.00000000
-0.60930465,1.53157058,-1.53099140,0.59523810,-0.59501775,0.05417768,-0.05416231,0.37338289,-0.37316493,1.05301914,-1.05264071,0.01191052,-0.01191165,0.10471359,-0.10463883,0.16595375,-0.16592095,0.00000000,-0.00000000
-0.60330165,1.59200289,-1.59136021,0.60627103,-0.60601628,0.05568511,-0.05566707,0.40004176,-0.39980568,1.09904988,-1.09862744,0.01124632,-0.01124720,0.11196419,-0.11188790,0.16578903,-0.16575127,0.00000000,-0.00000000
-0.59729865,1.65952422,-1.65882844,0.62235918,-0.62207310,0.05749586,-0.05747555,0.42893096,-0.42867904,1.14934923,-1.14889005,0.01066589,-0.01066655,0.11937361,-0.11929680,0.16678912,-0.16674699,0.00000000,-0.00000000
-0.59129565,1.73303647,-1.73229917,0.64312340,-0.64280986,0.05956680,-0.05954466,0.45983502,-0.45956989,1.20315417,-1.20266625,0.01016350,-0.01016401,0.12684657,-0.12677029,0.16889580,-0.16884999,0.00000000,-0.00000000
-0.58529265,1.81130312,-1.81053678,0.66807178,-0.66773536,0.06184884,-0.06182536,0.49249967,-0.49222428,1.25962281,-1.25911468,0.00973192,-0.00973231,0.13428262,-0.13420798,0.17203405,-0.17198527,0.00000000,-0.00000000
-0.57928964,1.89297759,-1.89219535,0.69661235,-0.69625828,0.06428839,-0.06426408,0.52663464,-0.52635218,1.31785198,-1.31733254,0.00936275,-0.00936308,0.14157848,-0.14150659,0.17611509,-0.17606411,0.00000000,-0.00000000
-0.57328664,1.97663383,-1.97584918,0.72806804,-0.72770206,0.06682873,-0.06680414,0.56191681,-0.56163068,1.37689619,-1.37637448,0.00904687,-0.00904720,0.14863040,-0.14856235,0.18103940,-0.18098700,0.00000000,-0.00000000
-0.56728364,2.06079861,-2.06002511,0.76169389,-0.76132220,0.06941163,-0.06938728,0.59799401,-0.59770776,1.43578757,-1.43527263,0.00877484,-0.00877520,0.15533665,-0.15527348,0.18669950,-0.18664643,0.00000000,-0.00000000
-0.56128064,2.14398520,-2.14323616,0.79669622,-0.79632526,0.07197875,-0.07195518,0.63448919,-0.63420646,1.49355703,-1.49305762,0.00853719,-0.00853764,0.16159984,-0.16154253,0.19298238,-0.19292941,0.00000000,-0.00000000
-0.55527764,2.22472801,-2.22401620,0.83225336,-0.83188970,0.07447325,-0.07445096,0.67100527,-0.67072973,1.54925604,-1.54878052,0.00832481,-0.00832538,0.16732920,-0.16727865,0.19977184,-0.19971967,0.00000000,-0.00000000
-0.54927464,2.30161769,-2.30095499,0.86753767,-0.86718783,0.07684120,-0.07682067,0.70713047,-0.70686574,1.60197916,-1.60153524,0.00812916,-0.00812988,0.17244266,-0.17239962,0.20695035,-0.20689966,0.00000000,-0.00000000
-0.54327164,2.37333600,-2.37273312,0.90173838,-0.90140861,0.07903299,-0.07901463,0.74244429,-0.74219386,1.65088673,-1.65048127,0.00794250,-0.00794341,0.17686860,-0.17683371,0.21440088,-0.21435227,0.00000000,-0.00000000
-0.53726863,2.43868988,-2.43815606,0.93408452,-0.93378063,0.08100459,-0.08098877,0.77652402,-0.77629121,1.69522736,-1.69486614,0.00775808,-0.00775919,0.18054742,-0.18052117,0.22200839,-0.22196238,0.00000000,-0.00000000
-0.53126563,2.49664385,-2.49618651,0.96386745,-0.96359463,0.08271875,-0.08270576,0.80895186,-0.80873971,1.73435964,-1.73404723,0.00757021,-0.00757154,0.18343268,-0.18341539,0.22966130,-0.22961835,0.00000000,-0.00000000
-0.52526263,2.54634969,-2.54597425,0.99046219,-0.99022481,0.08414588,-0.08413594,0.83932250,-0.83913372,1.76777246,-1.76751197,0.00737439,-0.00737593,0.18549198,-0.18548380,0.23725290,-0.23721335,0.00000000,-0.00000000
-0.51925963,2.58717264,-2.58688221,1.01334677,-1.01314822,0.08526493,-0.08525817,0.86725102,-0.86708789,1.79510303,-1.79489598,0.00716725,-0.00716901,0.18670737,-0.18670829,0.24468267,-0.24464676,0.00000000,-0.00000000
-0.51325663,2.61871276,-2.61850801,1.03211883,-1.03196137,0.08606384,-0.08606030,0.89238100,-0.89224533,1.81615196,-1.81599817,0.00694660,-0.00694856,0.18707550,-0.18708534,0.25185768,-0.25182555,0.00000000,-0.00000000
-0.50725363,2.64082064,-2.64069967,1.04650866,-1.04639333,0.08653991,-0.08653954,0.91439259,-0.91428567,1.83089442,-1.83079190,0.00671134,-0.00671350,0.18660735,-0.18662578,0.25869401,-0.25866563,0.00000000,-0.00000000
