energy_ev,total_up,C_s_up,C_p_up,Fe_p_up,Fe_d_up,Pd_p_up,Pd_d_up,Se_s_up,Se_p_up
-3.19659830,7.46500812,0.00620586,0.20873317,0.35063642,0.91841149,0.94641693,5.32717639,0.05545019,1.20637337
-3.19059530,7.70933375,0.00667952,0.22055012,0.35458896,0.93756642,0.97276904,5.52670399,0.05929725,1.22262086
-3.18459230,7.96196966,0.00719481,0.23297457,0.35877574,0.95903076,1.00095209,5.73028615,0.06315511,1.24114282
-3.17858929,8.22077994,0.00775189,0.24590832,0.36325752,0.98258867,1.03079923,5.93601721,0.06699316,1.26197705
-3.17258629,8.48317176,0.00835090,0.25922681,0.36806606,1.00794098,1.06206086,6.14172085,0.07078093,1.28504996
-3.16658329,8.74609997,0.00899187,0.27277922,0.37320056,1.03470738,1.09440310,6.34495856,0.07448850,1.31017082
-3.16058029,9.00609199,0.00967463,0.28638979,0.37862572,1.06243161,1.12741025,6.54305062,0.07808689,1.33703097
-3.15457729,9.25929417,0.01039872,0.29986041,0.38427149,1.09058967,1.16059130,6.73311057,0.08154839,1.36520812
-3.14857429,9.50153942,0.01116322,0.31297436,0.39003467,1.11860088,1.19339044,6.91209311,0.08484686,1.39417581
-3.14257129,9.72843478,0.01196661,0.32550132,0.39578212,1.14584146,1.22520111,7.07685472,0.08795788,1.42331739
-3.13656828,9.93546668,0.01280663,0.33720329,0.40135559,1.17166030,1.25538319,7.22422566,0.09085891,1.45194427
-3.13056528,10.11812020,0.01368016,0.34784131,0.40657773,1.19539642,1.28328234,7.35109101,0.09352940,1.47931738
-3.12456228,10.27200830,0.01458305,0.35718277,0.41125919,1.21639749,1.30825085,7.45447801,0.09595075,1.50467103
-3.11855928,10.39300581,0.01551000,0.36500882,0.41520622,1.23403887,1.32966890,7.53164632,0.09810634,1.52723815
-3.11255628,10.47738276,0.01645456,0.37112179,0.41822860,1.24774242,1.34696534,7.58017748,0.09998144,1.54627575
-3.10655328,10.52193146,0.01740899,0.37535201,0.42014734,1.25699434,1.35963696,7.59805980,0.10156320,1.56108953
-3.10055028,10.52408192,0.01836438,0.37756401,0.42080195,1.26136162,1.36726548,7.58376473,0.10284056,1.57105667
-3.09454727,10.48200040,0.01931064,0.37766155,0.42005676,1.26050611,1.36953141,7.53631152,0.10380427,1.57564586
-3.08854427,10.39466708,0.02023666,0.37559144,0.41780624,1.25419606,1.36622447,7.45531669,0.10444686,1.57443386
-3.08254127,10.26192914,0.02113051,0.37134581,0.41397893,1.24231436,1.35724984,7.34102648,0.10476273,1.56711809
-3.07653827,10.08452736,0.02197969,0.36496287,0.40854002,1.22486339,1.34263048,7.19433025,0.10474825,1.55352482
-3.07053527,9.86409503,0.02277139,0.35652607,0.40149240,1.20196625,1.32250533,7.01675443,0.10440200,1.53361300
-3.06453227,9.60312961,0.02349290,0.34616170,0.39287639,1.17386423,1.29712367,6.81043721,0.10372494,1.50747369
-3.05852926,9.30493865,0.02413193,0.33403510,0.38276808,1.14091078,1.26683622,6.57808506,0.10272077,1.47532554
-3.05252626,8.97356268,0.02467707,0.32034563,0.37127656,1.10356226,1.23208323,6.32291317,0.10139622,1.43750663
-3.04652326,8.61367865,0.02511812,0.30532074,0.35854032,1.06236572,1.19338056,6.04857234,0.09976142,1.39446337
-3.04052026,8.23048849,0.02544650,0.28920925,0.34472282,1.01794436,1.15130417,5.75906576,0.09783023,1.34673705
-3.03451726,7.82959745,0.02565560,0.27227436,0.33000782,0.97098123,1.10647383,5.45865898,0.09562058,1.29494882
-3.02851426,7.41688728,0.02574104,0.25478649,0.31459438,0.92220183,1.05953671,5.15178694,0.09315474,1.23978372
-3.02251126,6.99838937,0.02570090,0.23701642,0.29869205,0.87235626,1.01115157,4.84296151,0.09045950,1.18197448
-3.01650825,6.58016211,0.02553586,0.21922883,0.28251623,0.82220163,0.96197385,4.53668298,0.08756626,1.12228565
-3.01050525,6.16817670,0.02524920,0.20167660,0.26628396,0.77248539,0.91264227,4.23735817,0.08451101,1.06149859
-3.00450225,5.76821449,0.02484679,0.18459595,0.25021020,0.72393002,0.86376729,3.94922751,0.08133417,1.00039758
-2.99849925,5.38577813,0.02433694,0.16820252,0.23450472,0.67721968,0.81592137,3.67630264,0.07808028,0.93975749
-2.99249625,5.02601786,0.02373012,0.15268856,0.21936952,0.63298911,0.76963143,3.42231528,0.07479756,0.88033296
-2.98649325,4.69367343,0.02303868,0.13822108,0.20499681,0.59181498,0.72537332,3.19067750,0.07153728,0.82284925
-2.98049025,4.39303095,0.02227645,0.12494101,0.19156755,0.55420978,0.68356821,2.98445288,0.06835304,0.76799459
-2.97448724,4.12789353,0.02145832,0.11296323,0.17925024,0.52061823,0.64458081,2.80633738,0.06529991,0.71641402
-2.96848424,3.90156381,0.02059979,0.10237735,0.16820019,0.49141612,0.60871925,2.65864830,0.06243344,0.66870434
-2.96248124,3.71683596,0.01971649,0.09324912,0.15855882,0.46691106,0.57623629,2.54331965,0.05980862,0.62541012
-2.95647824,3.57599481,0.01882376,0.08562225,0.15045319,0.44734514,0.54733163,2.46190188,0.05747872,0.58702039
-2.95047524,3.48081943,0.01793620,0.07952054,0.14399544,0.43289881,0.52215523,2.41556405,0.05549416,0.55396589
-2.94447224,3.43258905,0.01706732,0.07495017,0.13928225,0.42369564,0.50081116,2.40509689,0.05390132,0.52661660
-2.93846923,3.43208925,0.01622923,0.07190197,0.13639410,0.41980760,0.48336204,2.43091540,0.05274140,0.50527949
-2.93246623,3.47961714,0.01543239,0.07035360,0.13539451,0.42126029,0.46983365,2.49306004,0.05204932,0.49019629
-2.92646323,3.57498471,0.01468545,0.07027152,0.13632910,0.42803785,0.46021965,2.59119628,0.05185266,0.48154129
-2.92046023,3.71752016,0.01399514,0.07161279,0.13922464,0.44008723,0.45448634,2.72461269,0.05217078,0.47941928
-2.91445723,3.90606789,0.01336628,0.07432654,0.14408805,0.45732161,0.45257718,2.89221809,0.05301401,0.48386353
-2.90845423,4.13898804,0.01280180,0.07835515,0.15090550,0.47962278,0.45441710,3.09253918,0.05438302,0.49483412
-2.90245123,4.41415722,0.01230287,0.08363528,0.15964168,0.50684251,0.45991647,3.32371988,0.05626838,0.51221671
-2.89644822,4.72897238,0.01186902,0.09009849,0.17023936,0.53880293,0.46897473,3.58352420,0.05865031,0.53582196
-2.89044522,5.08035970,0.01149835,0.09767179,0.18261928,0.57529604,0.48148347,3.86934432,0.06149870,0.56538589
-2.88444222,5.46479059,0.01118775,0.10627799,0.19668061,0.61608258,0.49732910,4.17821557,0.06477327,0.60057130
-2.87843922,5.87830656,0.01093312,0.11583591,0.21230182,0.66089045,0.51639494,4.50683973,0.06842415,0.64097051
-2.87243622,6.31655435,0.01072959,0.12626051,0.22934227,0.70941302,0.53856272,4.85161752,0.07239251,0.68610962
-2.86643322,6.77483226,0.01057178,0.13746295,0.24764438,0.76130759,0.56371344,5.20869108,0.07661168,0.73545426
-2.86043022,7.24814796,0.01045401,0.14935064,0.26703641,0.81619430,0.59172763,5.57399620,0.08100826,0.78841711
-2.85442721,7.73128739,0.01037045,0.16182726,0.28733590,0.87365569,0.62248491,5.94332379,0.08550372,0.84436689
-2.84842421,8.21889389,0.01031537,0.17479281,0.30835353,0.93323733,0.65586291,6.31238955,0.09001598,0.90263899
-2.84242121,8.70555577,0.01028322,0.18814360,0.32989752,0.99444939,0.69173552,6.67691006,0.09446128,0.96254740
-2.83641821,9.18590050,0.01026882,0.20177235,0.35177823,1.05676968,0.72997068,7.03268327,0.09875615,1.02339776
-2.83041521,9.65469277,0.01026738,0.21556829,0.37381293,1.11964786,0.77042757,7.37567121,0.10281938,1.08450115
-2.82441221,10.10693385,0.01027464,0.22941734,0.39583052,1.18251117,0.81295357,7.70208214,0.10657413,1.14518843
-2.81840920,10.53795944,0.01028691,0.24320240,0.41767610,1.24477146,0.85738096,8.00844991,0.10994982,1.20482448
-2.81240620,10.94353312,0.01030107,0.25680368,0.43921506,1.30583352,0.90352375,8.29170795,0.11288408,1.26282211
-2.80640320,11.31993286,0.01031460,0.27009931,0.46033668,1.36510456,0.95117470,8.54925565,0.11532434,1.31865510
-2.80040020,11.66402816,0.01032559,0.28296604,0.48095691,1.42200477,1.00010290,8.77901532,0.11722937,1.37187002
-2.79439720,11.97334574,0.01033275,0.29528021,0.50102046,1.47597853,1.05005206,8.97947806,0.11857036,1.42209631
-2.78839420,12.24612198,0.01033537,0.30691896,0.52050170,1.52650627,1.10073989,9.14973719,0.11933180,1.46905435
-2.78239120,12.48134079,0.01033328,0.31776166,0.53940476,1.57311646,1.15185853,9.28950864,0.11951189,1.51256121
-2.77638819,12.67875562,0.01032688,0.32769167,0.55776235,1.61539745,1.20307644,9.39913728,0.11912264,1.55253377
-2.77038519,12.83889489,0.01031708,0.33659824,0.57563369,1.65300878,1.25404157,9.47958932,0.11818954,1.58898898
-2.76438219,12.96305013,0.01030527,0.34437864,0.59310131,1.68569146,1.30438605,9.53243041,0.11675081,1.62204141
-2.75837919,13.05324646,0.01029329,0.35094042,0.61026698,1.71327679,1.35373205,9.55978975,0.11485633,1.65189763
-2.75237619,13.11219536,0.01028337,0.35620368,0.62724680,1.73569324,1.40169884,9.56431051,0.11256617,1.67884795
-2.74637319,13.14322966,0.01027811,0.36010327,0.64416564,1.75297092,1.44791057,9.54908712,0.10994888,1.70325529
-2.74037019,13.15022133,0.01028038,0.36259084,0.66115112,1.76524314,1.49200464,9.51759032,0.10707948,1.72554165
-2.73436718,13.13748291,0.01029326,0.36363659,0.67832731,1.77274481,1.53363998,9.47358086,0.10403728,1.74617233
-2.72836418,13.10965386,0.01031996,0.36323064,0.69580831,1.77580736,1.57250510,9.42101348,0.10090363,1.76563842
-2.72236118,13.07157392,0.01036367,0.36138391,0.71369210,1.77485004,1.60832524,9.36393284,0.09775953,1.78443806
-2.71635818,13.02814598,0.01042751,0.35812843,0.73205467,1.77036758,1.64086834,9.30636373,0.09468334,1.80305684
-2.71035518,12.98419193,0.01051432,0.35351702,0.75094483,1.76291463,1.66994945,9.25219818,0.09174859,1.82194821
-2.70435218,12.94430552,0.01062658,0.34762242,0.77037978,1.75308712,1.69543337,9.20508279,0.08902192,1.84151439
-2.69834917,12.91270703,0.01076623,0.34053571,0.79034169,1.74150140,1.71723530,9.16830971,0.08656130,1.86208854
-2.69234617,12.89310497,0.01093457,0.33236424,0.81077542,1.72877177,1.73531962,9.14471521,0.08441449,1.88391887
-2.68634317,12.88857032,0.01113209,0.32322898,0.83158753,1.71548750,1.74969675,9.13658980,0.08261793,1.90715544
-2.68034017,12.90142923,0.01135841,0.31326162,0.85264657,1.70219037,1.76041848,9.14560396,0.08119588,1.93184017
-2.67433717,12.93317917,0.01161216,0.30260125,0.87378492,1.68935379,1.76757201,9.17275302,0.08016010,1.95790068
-2.66833417,12.98443382,0.01189100,0.29139103,0.89480181,1.67736470,1.77127326,9.21832462,0.07950986,1.98514839
-2.66233117,13.05490018,0.01219157,0.27977482,0.91546787,1.66650933,1.77165974,9.28189098,0.07923235,2.01328112
-2.65632816,13.14339084,0.01250959,0.26789393,0.93553083,1.65696356,1.76888373,9.36232768,0.07930357,2.04189037
-2.65032516,13.24787240,0.01283995,0.25588425,0.95472228,1.64878875,1.76310606,9.45785914,0.07968951,2.07047311
-2.64432216,13.36554953,0.01317687,0.24387358,0.97276536,1.64193336,1.75449101,9.56613015,0.08034763,2.09844788
-2.63831916,13.49298229,0.01351411,0.23197959,0.98938309,1.63624038,1.74320266,9.68430110,0.08122874,2.12517468
-2.63231616,13.62623253,0.01384522,0.22030814,1.00430703,1.63146050,1.72940290,9.80916349,0.08227886,2.14997799
-2.62631316,13.76103358,0.01416378,0.20895221,1.01728608,1.62727039,1.71325112,9.93727126,0.08344145,2.17217201
-2.62031016,13.89297591,0.01446376,0.19799133,1.02809493,1.62329509,1.69490566,10.06508225,0.08465948,2.19108721
-2.61430715,14.01770052,0.01473975,0.18749145,1.03654199,1.61913359,1.67452669,10.18910363,0.08587756,2.20609703
-2.60830415,14.13109104,0.01498728,0.17750532,1.04247639,1.61438604,1.65228014,10.30603468,0.08704401,2.21664362
-2.60230115,14.22945533,0.01520307,0.16807315,1.04579387,1.60868127,1.62834248,10.41290024,0.08811262,2.22226155
-2.59629815,14.30968789,0.01538521,0.15922357,1.04644107,1.60170303,1.60290552,10.50716859,0.08904424,2.22259828
-2.59029515,14.36940505,0.01553338,0.15097481,1.04441830,1.59321352,1.57618095,10.58684818,0.08980812,2.21743054
-2.58429215,14.40704633,0.01564887,0.14333590,1.03978045,1.58307287,1.54840392,10.65055852,0.09038274,2.20667597
-2.57828914,14.42193698,0.01573463,0.13630796,1.03263603,1.57125355,1.51983527,10.69757217,0.09075645,2.19039912
-2.57228614,14.41430881,0.01579517,0.12988538,1.02314430,1.55784882,1.49076196,10.72782581,0.09092762,2.16881193
-2.56628314,14.38527844,0.01583647,0.12405694,1.01151065,1.54307481,1.46149540,10.74190034,0.09090444,2.14226823
-2.56028014,14.33678444,0.01586571,0.11880672,0.99798038,1.52726609,1.43236763,10.74097129,0.09070437,2.11125284
-2.55427714,14.27148691,0.01589102,0.11411489,0.98283094,1.51086497,1.40372521,10.72673251,0.09035326,2.07636548
-2.54827414,14.19263489,0.01592110,0.10995832,0.96636327,1.49440510,1.37592121,10.70129749,0.08988417,2.03830030
-2.54227114,14.10390873,0.01596490,0.10631104,0.94889227,1.47849024,1.34930541,10.66708344,0.08933598,1.99782197
-2.53626813,14.00924555,0.01603120,0.10314450,0.93073693,1.46376931,1.32421330,10.62668464,0.08875182,1.95573933
-2.53026513,13.91265681,0.01612821,0.10042782,0.91221057,1.45090892,1.30095444,10.58274147,0.08817740,1.91287771
-2.52426213,13.81804712,0.01626321,0.09812795,0.89361151,1.44056483,1.27980079,10.53781186,0.08765931,1.87005119
-2.51825913,13.72904307,0.01644218,0.09620980,0.87521448,1.43335357,1.26097568,10.49425177,0.08724327,1.82803589
-2.51225613,13.64884034,0.01666955,0.09463638,0.85726339,1.42982558,1.24464409,10.45411039,0.08697254,1.78754533
-2.50625313,13.58007585,0.01694795,0.09336906,0.83996534,1.43044112,1.23090493,10.41904494,0.08688642,1.74920894
-2.50025013,13.52473056,0.01727809,0.09236785,0.82348642,1.43554966,1.21978571,10.39025897,0.08701892,1.71355442
-2.49424712,13.48406656,0.01765868,0.09159188,0.80794922,1.44537391,1.21124023,10.36846645,0.08739767,1.68099451
-2.48824412,13.45860030,0.01808650,0.09099986,0.79343223,1.45999862,1.20514928,10.35388278,0.08804299,1.65181865
-2.48224112,13.44811204,0.01855650,0.09055079,0.77997099,1.47936478,1.20132477,10.34624220,0.08896734,1.62618966
-2.47623812,13.45168972,0.01906205,0.09020469,0.76756093,1.50326907,1.19951704,10.34483990,0.09017496,1.60414535
-2.47023512,13.46780379,0.01959521,0.08992340,0.75616168,1.53136841,1.19942511,10.34859598,0.09166176,1.58560477
-2.46423212,13.49440835,0.02014712,0.08967151,0.74570272,1.56318935,1.20070964,10.35613704,0.09341557,1.57037883
-2.45822911,13.52906269,0.02070840,0.08941714,0.73608985,1.59814171,1.20300795,10.36589096,0.09541656,1.55818446
-2.45222611,13.56906671,0.02126962,0.08913288,0.72721244,1.63553579,1.20595046,10.37618935,0.09763789,1.54866174
-2.44622311,13.61160337,0.02182174,0.08879649,0.71895089,1.67460250,1.20917783,10.38537250,0.10004664,1.54139323
-2.44022011,13.65388108,0.02235659,0.08839161,0.71118418,1.71451559,1.21235811,10.39189116,0.10260484,1.53592444
-2.43421711,13.69326947,0.02286729,0.08790827,0.70379697,1.75441509,1.21520289,10.39440026,0.10527064,1.53178480
-2.42821411,13.72742236,0.02334862,0.08734324,0.69668618,1.79343127,1.21748189,10.39184000,0.10799957,1.52850813
-2.42221111,13.75438274,0.02379732,0.08670016,0.68976662,1.83070824,1.21903512,10.38350034,0.11074586,1.52565185
-2.41620810,13.77266522,0.02421230,0.08598950,0.68297559,1.86542648,1.21978203,10.36906622,0.11346373,1.52281419
-2.41020510,13.78131305,0.02459474,0.08522832,0.67627617,1.89682355,1.21972714,10.34864118,0.11610864,1.51964874
-2.40420210,13.77992732,0.02494808,0.08443969,0.66965919,1.92421254,1.21896178,10.32274868,0.11863840,1.51587593
-2.39819910,13.76866785,0.02527788,0.08365207,0.66314374,1.94699756,1.21766174,10.29231087,0.12101421,1.51129094
-2.39219610,13.74822596,0.02559158,0.08289835,0.65677628,1.96468594,1.21608082,10.25860610,0.12320141,1.50576788
-2.38619310,13.71977066,0.02589814,0.08221478,0.65062831,1.97689688,1.21454040,10.22320666,0.12517018,1.49926009
-2.38019010,13.68487087,0.02620753,0.08163976,0.64479279,1.98336631,1.21341542,10.18789982,0.12689583,1.49179683
-2.37418709,13.64539725,0.02653024,0.08121248,0.63937931,1.98394794,1.21311721,10.15459527,0.12835899,1.48347625
-2.36818409,13.60340785,0.02687668,0.08097150,0.63450837,1.97861070,1.21407393,10.12522304,0.12954553,1.47445533
-2.36218109,13.56102259,0.02725648,0.08095328,0.63030478,1.96743253,1.21670921,10.10162620,0.13044626,1.46493708
-2.35617809,13.52029220,0.02767795,0.08119070,0.62689062,1.95059122,1.22142007,10.08545285,0.13105641,1.45515565
-2.35017509,13.48306710,0.02814743,0.08171166,0.62437784,1.92835251,1.22855494,10.07805230,0.13137508,1.44536008
-2.34417209,13.45087237,0.02866879,0.08253773,0.62286104,1.90105614,1.23839276,10.08037980,0.13140441,1.43579733
-2.33816908,13.42479428,0.02924299,0.08368296,0.62241042,1.86910045,1.25112408,10.09291438,0.13114888,1.42669555
-2.33216608,13.40538396,0.02986779,0.08515288,0.62306550,1.83292630,1.26683510,10.11559363,0.13061447,1.41824812
-2.32616308,13.39258278,0.03053755,0.08694365,0.62482970,1.79300089,1.28549541,10.14776896,0.12980798,1.41059942
-2.32016008,13.38567371,0.03124331,0.08904159,0.62766617,1.74980236,1.30695005,10.18818378,0.12873636,1.40383295
-2.31415708,13.38326137,0.03197285,0.09142288,0.63149504,1.70380554,1.33091644,10.23497652,0.12740631,1.39796227
-2.30815408,13.38328282,0.03271110,0.09405367,0.63619232,1.65546965,1.35698639,10.28570929,0.12582393,1.39292542
-2.30215108,13.38304949,0.03344060,0.09689042,0.64159050,1.60522827,1.38463341,10.33742185,0.12399462,1.38858292
-2.29614807,13.37931946,0.03414211,0.09988070,0.64748111,1.55348184,1.41322498,10.38670960,0.12192320,1.38471972
-2.29014507,13.36839776,0.03479531,0.10296423,0.65361894,1.50059291,1.44203962,10.42982317,0.11961419,1.38105084
-2.28414207,13.34626118,0.03537966,0.10607424,0.65972814,1.44688409,1.47028809,10.46278604,0.11707226,1.37723063
-2.27813907,13.30870264,0.03587520,0.10913915,0.66550975,1.39263861,1.49713786,10.48152601,0.11430278,1.37286531
-2.27213607,13.25148937,0.03626338,0.11208448,0.67065064,1.33810308,1.52174017,10.48201526,0.11131249,1.36752810
-2.26613307,13.17052824,0.03652788,0.11483488,0.67483340,1.28349223,1.54325841,10.46041353,0.10811018,1.36077642
-2.26013007,13.06203103,0.03665534,0.11731635,0.67774687,1.22899497,1.56089673,10.41320845,0.10470734,1.35217034
-2.25412706,12.92267265,0.03663593,0.11945841,0.67909686,1.17478141,1.57392784,10.33734721,0.10111869,1.34129139
-2.24812406,12.74973505,0.03646384,0.12119633,0.67861671,1.12101018,1.58171875,10.23035399,0.09736266,1.32776102
-2.24212106,12.54123066,0.03613757,0.12247308,0.67607715,1.06783558,1.58375342,10.09042812,0.09346160,1.31125773
-2.23611806,12.29599988,0.03566004,0.12324124,0.67129508,1.01541413,1.57965144,9.91651894,0.08944180,1.29153218
-2.23011506,12.01377817,0.03503853,0.12346446,0.66414094,0.96391002,1.56918195,9.70837409,0.08533337,1.26841954
-2.22411206,11.69523017,0.03428447,0.12311868,0.65454435,0.91349930,1.55227221,9.46655938,0.08116978,1.24184867
-2.21810905,11.34194941,0.03341299,0.12219291,0.64249770,0.86437247,1.52901060,9.19244958,0.07698721,1.21184756
-2.21210605,10.95642402,0.03244238,0.12068952,0.62805768,0.81673553,1.49964388,8.88819086,0.07282379,1.17854502
-2.20610305,10.54197016,0.03139346,0.11862419,0.61134463,0.77080938,1.46456894,8.55663676,0.06871855,1.14216850
-2.20010005,10.10263682,0.03028877,0.11602526,0.59253974,0.72682781,1.42431938,8.20126073,0.06471036,1.10303819
-2.19409705,9.64308613,0.02915182,0.11293281,0.57188035,0.68503416,1.37954764,7.82604945,0.06083680,1.06155786
-2.18809405,9.16845503,0.02800624,0.10939721,0.54965346,0.64567693,1.33100340,7.43538150,0.05713299,1.01820283
-2.18209105,8.68420430,0.02687498,0.10547750,0.52618791,0.60900471,1.27950920,7.03389678,0.05363052,0.97350568
-2.17608804,8.19596141,0.02577959,0.10123935,0.50184534,0.57526058,1.22593434,6.62636213,0.05035648,0.92804045
-2.17008504,7.70936368,0.02473954,0.09675301,0.47701063,0.54467634,1.17116805,6.21753841,0.04733264,0.88240598
-2.16408204,7.22990788,0.02377168,0.09209112,0.45208193,0.51746684,1.11609309,5.81205430,0.04457484,0.83720916
-2.15807904,6.76281155,0.02288980,0.08732652,0.42746077,0.49382459,1.06156066,5.41429103,0.04209260,0.79304879
-2.15207604,6.31289079,0.02210431,0.08253019,0.40354263,0.47391481,1.00836751,5.02828202,0.03988896,0.75050051
-2.14607304,5.88445797,0.02142216,0.07776941,0.38070813,0.45787112,0.95723612,4.65763007,0.03796059,0.71010349
-2.14007004,5.48124162,0.02084674,0.07310607,0.35931516,0.44579175,0.90879828,4.30544400,0.03629815,0.67234905
-2.13406703,5.10632993,0.02037805,0.06859536,0.33969204,0.43773652,0.86358270,3.97429571,0.03488680,0.63767157
-2.12806403,4.76213757,0.02001294,0.06428478,0.32213178,0.43372438,0.82200668,3.66619746,0.03370700,0.60644161
-2.12206103,4.45039515,0.01974543,0.06021345,0.30688743,0.43373161,0.78437185,3.38259836,0.03273537,0.57896134
-2.11605803,4.17215916,0.01956714,0.05641183,0.29416857,0.43769053,0.75086398,3.12439856,0.03194577,0.55546196
-2.11005503,3.92784001,0.01946781,0.05290171,0.28413862,0.44548871,0.72155628,2.89197861,0.03131032,0.53610297
-2.10405203,3.71724492,0.01943581,0.04969650,0.27691311,0.45696873,0.69641606,2.68524138,0.03080058,0.52097279
-2.09804902,3.53963248,0.01945869,0.04680185,0.27255853,0.47192833,0.67531398,2.50366360,0.03038859,0.51009059
-2.09204602,3.39377537,0.01952375,0.04421632,0.27109185,0.49012108,0.65803550,2.34635381,0.03004794,0.50340884
-2.08604302,3.27802812,0.01961851,0.04193235,0.27248039,0.51125765,0.64429387,2.21211406,0.02975466,0.50081633
-2.08004002,3.19039694,0.01973129,0.03993724,0.27664223,0.53500763,0.63374406,2.09950231,0.02948801,0.50214141
-2.07403702,3.12860906,0.01985154,0.03821414,0.28344690,0.56100213,0.62599717,2.00689355,0.02923113,0.50715540
-2.06803402,3.09017973,0.01997029,0.03674312,0.29271658,0.58883718,0.62063477,1.93253730,0.02897146,0.51557591
-2.06203102,3.07247528,0.02008034,0.03550210,0.30422777,0.61807807,0.61722273,1.87461028,0.02870098,0.52707040
-2.05602801,3.07277132,0.02017657,0.03446775,0.31771360,0.64826470,0.61532423,1.83126312,0.02841632,0.54125980
-2.05002501,3.08830561,0.02025598,0.03361626,0.33286688,0.67891790,0.61451169,1.80066040,0.02811862,0.55772266
-2.04402201,3.11632550,0.02031772,0.03292400,0.34934408,0.70954689,0.61437729,1.78101400,0.02781319,0.57599984
-2.03801901,3.15412996,0.02036308,0.03236808,0.36677032,0.73965752,0.61454204,1.77060977,0.02750911,0.59560010
-2.03201601,3.19910679,0.02039531,0.03192669,0.38474541,0.76876145,0.61466330,1.76782788,0.02721856,0.61600677
-2.02601301,3.24876517,0.02041938,0.03157949,0.40285114,0.79638581,0.61444062,1.77115753,0.02695619,0.63668567
-2.02001001,3.30076419,0.02044176,0.03130773,0.42065955,0.82208319,0.61361996,1.77920655,0.02673826,0.65709429
-2.01400700,3.35293750,0.02046997,0.03109439,0.43774227,0.84544159,0.61199634,1.79070672,0.02658182,0.67669228
-2.00800400,3.40331447,0.02051226,0.03092425,0.45368060,0.86609397,0.60941483,1.80451550,0.02650386,0.69495309
-2.00200100,3.45013783,0.02057713,0.03078382,0.46807614,0.88372707,0.60577021,1.81961475,0.02652042,0.71137651
-1.99599800,3.49187785,0.02067284,0.03066136,0.48056156,0.89808903,0.60100514,1.83510728,0.02664582,0.72550162
-1.98999500,3.52724291,0.02080701,0.03054676,0.49081117,0.90899565,0.59510723,1.85021153,0.02689190,0.73692001
-1.98399200,3.55518637,0.02098609,0.03043154,0.49855086,0.91633488,0.58810497,1.86425503,0.02726741,0.74528832
-1.97798899,3.57490955,0.02121496,0.03030868,0.50356697,0.92006945,0.58006288,1.87666704,0.02777749,0.75034001
-1.97198599,3.58586089,0.02149653,0.03017265,0.50571370,0.92023758,0.57107599,1.88697065,0.02842335,0.75189553
-1.96598299,3.58773128,0.02183143,0.03001932,0.50491875,0.91695176,0.56126394,1.89477491,0.02920204,0.74987040
-1.95997999,3.58044580,0.02221779,0.02984588,0.50118680,0.91039571,0.55076494,1.89976702,0.03010647,0.74428105
-1.95397699,3.56415232,0.02265104,0.02965092,0.49460083,0.90081987,0.53972981,1.90170517,0.03112559,0.73524778
-1.94797399,3.53920741,0.02312394,0.02943430,0.48532096,0.88853562,0.52831638,1.90041208,0.03224468,0.72299481
-1.94197099,3.50616027,0.02362664,0.02919723,0.47358106,0.87390863,0.51668442,1.89576965,0.03344590,0.70784741
-1.93596798,3.46573531,0.02414686,0.02894225,0.45968308,0.85735181,0.50499124,1.88771475,0.03470895,0.69022599
-1.92996498,3.41881410,0.02467021,0.02867322,0.44398939,0.83931805,0.49338818,1.87623630,0.03601176,0.67063755
-1.92396198,3.36641732,0.02518065,0.02839533,0.42691351,0.82029339,0.48201799,1.86137372,0.03733141,0.64966465
-1.91795898,3.30968715,0.02566095,0.02811507,0.40890937,0.80079056,0.47101304,1.84321648,0.03864497,0.62795230
-1.91195598,3.24987035,0.02609329,0.02784019,0.39045979,0.78134334,0.46049443,1.82190466,0.03993038,0.60619326
-1.90595298,3.18830219,0.02645990,0.02757965,0.37206435,0.76250163,0.45057184,1.79763015,0.04116729,0.58511222
-1.89994997,3.12639088,0.02674370,0.02734353,0.35422715,0.74482726,0.44134386,1.77063801,0.04233778,0.56544921
-1.89394697,3.06560232,0.02692896,0.02714285,0.33744489,0.72889028,0.43289884,1.74122755,0.04342699,0.54794289
-1.88794397,3.00744438,0.02700190,0.02698946,0.32219551,0.71526561,0.42531581,1.70975255,0.04442352,0.53331394
-1.88194097,2.95345014,0.02695122,0.02689582,0.30892774,0.70452939,0.41866545,1.67662011,0.04531972,0.52224908
-1.87593797,2.90515947,0.02676857,0.02687475,0.29805172,0.69725499,0.41301089,1.64228770,0.04611168,0.51538589
-1.86993497,2.86409814,0.02644889,0.02693915,0.28993094,0.69400793,0.40840824,1.60725793,0.04679908,0.51329889
-1.86393197,2.83175418,0.02599064,0.02710181,0.28487555,0.69533945,0.40490669,1.57207106,0.04738483,0.51648682
-1.85792896,2.80955120,0.02539587,0.02737501,0.28313705,0.70177852,0.40254837,1.53729495,0.04787453,0.52536160
-1.85192596,2.79881879,0.02467020,0.02777037,0.28490455,0.71382178,0.40136780,1.50351283,0.04827576,0.54023898
-1.84592296,2.80076060,0.02382267,0.02829854,0.29030237,0.73192173,0.40139123,1.47130921,0.04859738,0.56133099
-1.83991996,2.81642076,0.02286543,0.02896906,0.29938915,0.75647294,0.40263595,1.44125446,0.04884865,0.58874048
-1.83391696,2.84665008,0.02181341,0.02979023,0.31215827,0.78779680,0.40510984,1.41388878,0.04903851,0.62245772
