energy_ev,total_up,Ag_p_up,Ag_d_up,C_s_up,C_p_up,Co_p_up,Co_d_up,S_s_up,S_p_up
-2.87843922,3.35912048,0.24864737,0.44770985,0.04253509,0.02087771,0.39967569,2.68851541,0.01788744,0.15140126
-2.87243622,3.28637710,0.24748272,0.42655720,0.04013615,0.02068297,0.40404234,2.63685505,0.01696423,0.14670564
-2.86643322,3.22448500,0.24755305,0.40771712,0.03794242,0.02070661,0.40934027,2.59290448,0.01615988,0.14241405
-2.86043022,3.17241923,0.24875799,0.39096212,0.03592783,0.02094612,0.41533110,2.55603832,0.01546293,0.13848979
-2.85442721,3.12889963,0.25098201,0.37604829,0.03406556,0.02139690,0.42175040,2.52539540,0.01486147,0.13488802
-2.84842421,3.09244274,0.25409846,0.36272552,0.03232932,0.02205238,0.42831527,2.49991486,0.01434364,0.13155796
-2.84242121,3.06141928,0.25797360,0.35074674,0.03069444,0.02290419,0.43473277,2.47837929,0.01389803,0.12844522
-2.83641821,3.03411518,0.26247047,0.33987591,0.02913876,0.02394222,0.44070887,2.45946310,0.01351405,0.12549412
-2.83041521,3.00879389,0.26745270,0.32989465,0.02764324,0.02515481,0.44595769,2.44178417,0.01318216,0.12264993
-2.82441221,2.98375786,0.27278788,0.32060736,0.02619247,0.02652879,0.45021050,2.42395693,0.01289403,0.11986101
-2.81840920,2.95740709,0.27835079,0.31184486,0.02477483,0.02804965,0.45322441,2.40464468,0.01264264,0.11708076
-2.81240620,2.92829286,0.28402617,0.30346660,0.02338260,0.02970168,0.45479019,2.38260929,0.01242233,0.11426924
-2.80640320,2.89516498,0.28971126,0.29536161,0.02201175,0.03146819,0.45473910,2.35675650,0.01222876,0.11139463
-2.80040020,2.85701120,0.29531789,0.28744830,0.02066172,0.03333172,0.45294833,2.32617517,0.01205883,0.10843420
-2.79439720,2.81308770,0.30077434,0.27967324,0.01933502,0.03527434,0.44934503,2.29016921,0.01191063,0.10537508
-2.78839420,2.76293997,0.30602677,0.27200936,0.01803679,0.03727805,0.44390862,2.24828127,0.01178328,0.10221462
-2.78239120,2.70641385,0.31104032,0.26445347,0.01677435,0.03932511,0.43667141,2.20030754,0.01167684,0.09896035
-2.77638819,2.64365653,0.31579992,0.25702354,0.01555668,0.04139852,0.42771749,2.14630329,0.01159222,0.09562972
-2.77038519,2.57510806,0.32031062,0.24975574,0.01439397,0.04348247,0.41717999,2.08657949,0.01153107,0.09224943
-2.76438219,2.50148389,0.32459755,0.24270152,0.01329724,0.04556283,0.40523672,2.02169070,0.01149566,0.08885449
-2.75837919,2.42374936,0.32870540,0.23592473,0.01227795,0.04762753,0.39210451,1.95241507,0.01148888,0.08548709
-2.75237619,2.34308720,0.33269735,0.22949883,0.01134773,0.04966700,0.37803235,1.87972747,0.01151413,0.08219517
-2.74637319,2.26085932,0.33665349,0.22350437,0.01051813,0.05167441,0.36329365,1.80476681,0.01157530,0.07903087
-2.74037019,2.17856423,0.34066855,0.21802656,0.00980050,0.05364588,0.34817783,1.72879904,0.01167671,0.07604885
-2.73436718,2.09779143,0.34484905,0.21315308,0.00920585,0.05558050,0.33298168,1.65317701,0.01182305,0.07330449
-2.72836418,2.02017418,0.34930981,0.20897189,0.00874483,0.05748021,0.31800050,1.57929880,0.01201934,0.07085213
-2.72236118,1.94734202,0.35416986,0.20556925,0.00842765,0.05934950,0.30351964,1.50856575,0.01227084,0.06874328
-2.71635818,1.88087427,0.35954783,0.20302771,0.00826415,0.06119497,0.28980645,1.44234157,0.01258295,0.06702488
-2.71035518,1.82225564,0.36555701,0.20142410,0.00826369,0.06302469,0.27710296,1.38191357,0.01296106,0.06573770
-2.70435218,1.77283505,0.37230004,0.20082753,0.00843520,0.06484748,0.26561953,1.32845718,0.01341041,0.06491493
-2.69834917,1.73378857,0.37986371,0.20129739,0.00878706,0.06667207,0.25552959,1.28300439,0.01393591,0.06458089
-2.69234617,1.70608711,0.38831383,0.20288129,0.00932705,0.06850616,0.24696555,1.24641695,0.01454191,0.06475004
-2.68634317,1.69046960,0.39769053,0.20561313,0.01006215,0.07035556,0.24001617,1.21936459,0.01523197,0.06542621
-2.68034017,1.68742208,0.40800426,0.20951118,0.01099841,0.07222329,0.23472506,1.20230875,0.01600863,0.06660222
-2.67433717,1.69716292,0.41923262,0.21457640,0.01214065,0.07410884,0.23109074,1.19549181,0.01687319,0.06825963
-2.66833417,1.71963453,0.43131826,0.22079094,0.01349219,0.07600752,0.22906785,1.19893184,0.01782538,0.07036900
-2.66233117,1.75450143,0.44416804,0.22811704,0.01505454,0.07791005,0.22856964,1.21242275,0.01886325,0.07289035
-2.65632816,1.80115476,0.45765353,0.23649621,0.01682705,0.07980230,0.22947159,1.23553959,0.01998288,0.07577395
-2.65032516,1.85872290,0.47161278,0.24584903,0.01880656,0.08166534,0.23161593,1.26764862,0.02117829,0.07896137
-2.64432216,1.92608807,0.48585356,0.25607535,0.02098710,0.08347571,0.23481699,1.30792186,0.02244130,0.08238685
-2.63831916,2.00190832,0.50015771,0.26705511,0.02335957,0.08520588,0.23886717,1.35535563,0.02376146,0.08597882
-2.63231616,2.08464464,0.51428664,0.27864970,0.02591154,0.08682501,0.24354326,1.40879252,0.02512613,0.08966155
-2.62631316,2.17259237,0.52798767,0.29070393,0.02862706,0.08829986,0.24861303,1.46694644,0.02652050,0.09335701
-2.62031016,2.26391649,0.54100093,0.30304849,0.03148661,0.08959583,0.25384176,1.52843007,0.02792776,0.09698668
-2.61430715,2.35668985,0.55306662,0.31550291,0.03446718,0.09067814,0.25899861,1.59178431,0.02932937,0.10047342
-2.60830415,2.44893371,0.56393227,0.32787893,0.03754240,0.09151304,0.26386260,1.65550897,0.03070534,0.10374322
-2.60230115,2.53865961,0.57335976,0.33998422,0.04068285,0.09206902,0.26822804,1.71809427,0.03203460,0.10672690
-2.59629815,2.62391172,0.58113180,0.35162623,0.04385643,0.09231792,0.27190932,1.77805257,0.03329542,0.10936156
-2.59029515,2.70280886,0.58705763,0.36261629,0.04702894,0.09223602,0.27474491,1.83394955,0.03446594,0.11159192
-2.58429215,2.77358498,0.59097794,0.37277353,0.05016466,0.09180492,0.27660046,1.88443440,0.03552468,0.11337132
-2.57828914,2.83462750,0.59276855,0.38192881,0.05322704,0.09101225,0.27737108,1.92826832,0.03645104,0.11466256
-2.57228614,2.88451234,0.59234310,0.38992831,0.05617946,0.08985223,0.27698268,1.96435068,0.03722593,0.11543843
-2.56628314,2.92203487,0.58965459,0.39663681,0.05898599,0.08832591,0.27539244,1.99174235,0.03783224,0.11568195
-2.56028014,2.94623606,0.58469577,0.40194052,0.06161218,0.08644135,0.27258842,2.00968560,0.03825538,0.11538640
-2.55427714,2.95642305,0.57749857,0.40574934,0.06402574,0.08421344,0.26858849,2.01761992,0.03848374,0.11455509
-2.54827414,2.95218354,0.56813254,0.40799858,0.06619725,0.08166358,0.26343851,2.01519364,0.03850907,0.11320089
-2.54227114,2.93339375,0.55670254,0.40864997,0.06810073,0.07881923,0.25721004,2.00227064,0.03832676,0.11134562
-2.53626813,2.90021953,0.54334575,0.40769211,0.06971413,0.07571320,0.24999753,1.97893223,0.03793607,0.10901925
-2.53026513,2.85311067,0.52822820,0.40514020,0.07101966,0.07238291,0.24191530,1.94547390,0.03734018,0.10625899
-2.52426213,2.79278850,0.51154090,0.40103516,0.07200407,0.06886949,0.23309418,1.90239704,0.03654621,0.10310827
-2.51825913,2.72022721,0.49349575,0.39544218,0.07265871,0.06521683,0.22367817,1.85039587,0.03556503,0.09961570
-2.51225613,2.63662928,0.47432130,0.38844877,0.07297956,0.06147061,0.21382103,1.79033980,0.03441104,0.09583396
-2.50625313,2.54339589,0.45425855,0.38016234,0.07296713,0.05767729,0.20368296,1.72325184,0.03310176,0.09181874
-2.50025013,2.44209310,0.43355668,0.37070751,0.07262620,0.05388316,0.19342739,1.65028351,0.03165742,0.08762762
-2.49424712,2.33441480,0.41246904,0.36022308,0.07196559,0.05013341,0.18321805,1.57268713,0.03010041,0.08331908
-2.48824412,2.22214344,0.39124919,0.34885893,0.07099783,0.04647120,0.17321612,1.49178608,0.02845468,0.07895152
-2.48224112,2.10710978,0.37014712,0.33677280,0.06973874,0.04293695,0.16357769,1.40894410,0.02674515,0.07458229
-2.47623812,1.99115250,0.34940580,0.32412714,0.06820710,0.03956761,0.15445141,1.32553428,0.02499708,0.07026689
-2.47023512,1.87607892,0.32925775,0.31108600,0.06642422,0.03639605,0.14597639,1.24290858,0.02323541,0.06605820
-2.46423212,1.76362765,0.30992199,0.29781209,0.06441353,0.03345057,0.13828021,1.16236887,0.02148425,0.06200573
-2.45822911,1.65543398,0.29160108,0.28446400,0.06220023,0.03075457,0.13147719,1.08513982,0.01976631,0.05815502
-2.45222611,1.55299872,0.27447847,0.27119368,0.05981089,0.02832622,0.12566675,1.01234454,0.01810245,0.05454707
-2.44622311,1.45766097,0.25871596,0.25814412,0.05727307,0.02617837,0.12093190,0.94498329,0.01651130,0.05121785
-2.44022011,1.37057528,0.24445145,0.24544726,0.05461498,0.02431846,0.11733792,0.88391561,0.01500896,0.04819788
-2.43421711,1.29269337,0.23179688,0.23322216,0.05186510,0.02274860,0.11493106,0.82984617,0.01360883,0.04551182
-2.42821411,1.22475058,0.22083650,0.22157344,0.04905185,0.02146572,0.11373751,0.78331441,0.01232146,0.04317825
-2.42221111,1.16725715,0.21162533,0.21058999,0.04620318,0.02046181,0.11376243,0.74468810,0.01115455,0.04120937
-2.41620810,1.12049414,0.20418807,0.20034388,0.04334627,0.01972426,0.11498927,0.71416066,0.01011298,0.03961088
-2.41020510,1.08451415,0.19851838,0.19088965,0.04050710,0.01923629,0.11737938,0.69175223,0.00919896,0.03838188
-2.40420210,1.05914654,0.19457861,0.18226385,0.03771014,0.01897741,0.12087192,0.67731438,0.00841219,0.03751491
-2.39819910,1.04400707,0.19230008,0.17448494,0.03497800,0.01892400,0.12538419,0.67053819,0.00775009,0.03699603
-2.39219610,1.03851187,0.19158399,0.16755357,0.03233108,0.01904990,0.13081248,0.67096560,0.00720807,0.03680509
-2.38619310,1.04189537,0.19230295,0.16145320,0.02978733,0.01932708,0.13703335,0.67800372,0.00677979,0.03691605
-2.38019010,1.05323221,0.19430326,0.15615114,0.02736200,0.01972635,0.14390560,0.69094201,0.00645751,0.03729747
-2.37418709,1.07146246,0.19740787,0.15159998,0.02506745,0.02021806,0.15127272,0.70897180,0.00623235,0.03791315
-2.36818409,1.09542012,0.20142005,0.14773947,0.02291304,0.02077287,0.15896597,0.73120802,0.00609460,0.03872286
-2.36218109,1.12386406,0.20612779,0.14449860,0.02090514,0.02136242,0.16680798,0.75671258,0.00603405,0.03968325
-2.35617809,1.15551103,0.21130874,0.14179819,0.01904713,0.02196010,0.17461678,0.78451915,0.00604022,0.04074884
-2.35017509,1.18906973,0.21673562,0.13955349,0.01733954,0.02254164,0.18221025,0.81365841,0.00610265,0.04187316
-2.34417209,1.22327535,0.22218203,0.13767712,0.01578027,0.02308577,0.18941065,0.84318363,0.00621114,0.04300990
-2.33816908,1.25692330,0.22742832,0.13608189,0.01436482,0.02357466,0.19604941,0.87219546,0.00635595,0.04411415
-2.33216608,1.28890141,0.23226747,0.13468367,0.01308666,0.02399440,0.20197158,0.89986553,0.00652801,0.04514359
-2.32616308,1.31821922,0.23651065,0.13340395,0.01193756,0.02433523,0.20704014,0.92545794,0.00671906,0.04605968
-2.32016008,1.34403362,0.23999231,0.13217224,0.01090799,0.02459174,0.21113979,0.94834794,0.00692179,0.04682877
-2.31415708,1.36566973,0.24257456,0.13092798,0.00998753,0.02476290,0.21418003,0.96803727,0.00712995,0.04742299
-2.30815408,1.38263617,0.24415064,0.12962202,0.00916526,0.02485194,0.21609753,0.98416534,0.00733842,0.04782108
-2.30215108,1.39463430,0.24464735,0.12821757,0.00843013,0.02486614,0.21685760,0.99651604,0.00754324,0.04800894
-2.29614807,1.40156081,0.24402632,0.12669060,0.00777135,0.02481643,0.21645463,1.00501975,0.00774165,0.04797996
-2.29014507,1.40350380,0.24228404,0.12502967,0.00717860,0.02471698,0.21491166,1.00975042,0.00793205,0.04773508
-2.28414207,1.40073225,0.23945074,0.12323527,0.00664237,0.02458461,0.21227886,1.01091796,0.00811399,0.04728267
-2.27813907,1.39367956,0.23558800,0.12131868,0.00615408,0.02443815,0.20863121,1.00885608,0.00828809,0.04663801
-2.27213607,1.38292170,0.23078544,0.11930044,0.00570623,0.02429786,0.20406538,1.00400611,0.00845597,0.04582265
-2.26613307,1.36915113,0.22515642,0.11720851,0.00529252,0.02418465,0.19869597,0.99689752,0.00862014,0.04486354
-2.26013007,1.35314731,0.21883311,0.11507633,0.00490779,0.02411950,0.19265128,0.98812583,0.00878393,0.04379192
-2.25412706,1.33574535,0.21196114,0.11294071,0.00454805,0.02412278,0.18606882,0.97832888,0.00895129,0.04264212
-2.24812406,1.31780394,0.20469403,0.11083990,0.00421042,0.02421372,0.17909075,0.96816242,0.00912675,0.04145030
-2.24212106,1.30017399,0.19718766,0.10881169,0.00389302,0.02440988,0.17185941,0.95827593,0.00931520,0.04025310
-2.23611806,1.28366905,0.18959509,0.10689188,0.00359488,0.02472680,0.16451311,0.94928975,0.00952182,0.03908636
-2.23011506,1.26903891,0.18206196,0.10511298,0.00331580,0.02517768,0.15718244,0.94177419,0.00975189,0.03798386
-2.22411206,1.25694706,0.17472250,0.10350341,0.00305628,0.02577322,0.14998700,0.93623159,0.01001066,0.03697625
-2.21810905,1.24795302,0.16769654,0.10208698,0.00281739,0.02652160,0.14303283,0.93308182,0.01030320,0.03609003
-2.21210605,1.24249986,0.16108747,0.10088291,0.00260068,0.02742850,0.13641054,0.93265172,0.01063424,0.03534684
-2.20610305,1.24090738,0.15498120,0.09990621,0.00240814,0.02849734,0.13019406,0.93516878,0.01100806,0.03476284
-2.20010005,1.24337094,0.14944627,0.09916848,0.00224218,0.02972957,0.12444013,0.94075918,0.01142832,0.03434843
-2.19409705,1.24996569,0.14453487,0.09867898,0.00210556,0.03112511,0.11918835,0.94945003,0.01189792,0.03410810
-2.18809405,1.26065600,0.14028487,0.09844610,0.00200150,0.03268283,0.11446190,0.96117580,0.01241888,0.03404057
-2.18209105,1.27530935,0.13672264,0.09847885,0.00193366,0.03440117,0.11026862,0.97578821,0.01299226,0.03413914
-2.17608804,1.29371403,0.13386647,0.09878868,0.00190627,0.03627884,0.10660255,0.99306941,0.01361800,0.03439221
-2.17008504,1.31559976,0.13173058,0.09939118,0.00192419,0.03831548,0.10344575,1.01274756,0.01429495,0.03478393
-2.16408204,1.34066026,0.13032929,0.10030777,0.00199304,0.04051248,0.10077034,1.03451415,0.01502074,0.03529512
-2.15807904,1.36857677,0.12968141,0.10156731,0.00211929,0.04287368,0.09854062,1.05804229,0.01579187,0.03590411
-2.15207604,1.39904130,0.12981438,0.10320741,0.00231038,0.04540616,0.09671528,1.08300511,0.01660371,0.03658776
-2.14607304,1.43177877,0.13076826,0.10527549,0.00257478,0.04812086,0.09524952,1.10909342,0.01745059,0.03732246
-2.14007004,1.46656677,0.13259906,0.10782939,0.00292210,0.05103317,0.09409717,1.13603176,0.01832596,0.03808510
-2.13406703,1.50325211,0.13538157,0.11093761,0.00336305,0.05416340,0.09321257,1.16359223,0.01922258,0.03885396
-2.12806403,1.54176321,0.13921125,0.11467894,0.00390947,0.05753701,0.09255235,1.19160527,0.02013267,0.03960958
-2.12206103,1.58211777,0.14420527,0.11914166,0.00457420,0.06118472,0.09207699,1.21996692,0.02104823,0.04033537
-2.11605803,1.62442502,0.15050249,0.12442199,0.00537094,0.06514226,0.09175214,1.24864220,0.02196125,0.04101819
-2.11005503,1.66888234,0.15826240,0.13062207,0.00631402,0.06944993,0.09154967,1.27766431,0.02286399,0.04164870
-2.10405203,1.71576631,0.16766289,0.13784727,0.00741810,0.07415181,0.09144847,1.30712980,0.02374922,0.04222151
-2.09804902,1.76541820,0.17889694,0.14620296,0.00869774,0.07929469,0.09143502,1.33718969,0.02461046,0.04273519
-2.09204602,1.81822456,0.19216826,0.15579078,0.01016697,0.08492667,0.09150360,1.36803714,0.02544216,0.04319204
-2.08604302,1.87459369,0.20768594,0.16670450,0.01183873,0.09109546,0.09165627,1.39989223,0.02623980,0.04359778
-2.08004002,1.93492881,0.22565826,0.17902561,0.01372425,0.09784642,0.09190256,1.43298455,0.02700001,0.04396098
-2.07403702,1.99959946,0.24628575,0.19281869,0.01583241,0.10522045,0.09225891,1.46753459,0.02772055,0.04429246
-2.06803402,2.06891221,0.26975383,0.20812691,0.01816910,0.11325165,0.09274789,1.50373492,0.02840022,0.04460457
-2.06203102,2.14308238,0.29622510,0.22496767,0.02073651,0.12196505,0.09339714,1.54173228,0.02903873,0.04491046
-2.05602801,2.22220815,0.32583161,0.24332862,0.02353249,0.13137424,0.09423821,1.58161141,0.02963656,0.04522323
-2.05002501,2.30624848,0.35866736,0.26316440,0.02654999,0.14147927,0.09530522,1.62338177,0.03019465,0.04555526
-2.04402201,2.39500619,0.39478132,0.28439404,0.02977660,0.15226480,0.09663345,1.66696786,0.03071418,0.04591749
-2.03801901,2.48811715,0.43417117,0.30689947,0.03319412,0.16369851,0.09825784,1.71220366,0.03119627,0.04631882
-2.03201601,2.58504640,0.47677817,0.33052504,0.03677843,0.17573009,0.10021158,1.75883174,0.03164174,0.04676568
-2.02601301,2.68509161,0.52248316,0.35507830,0.04049943,0.18829070,0.10252466,1.80650696,0.03205084,0.04726165
-2.02001001,2.78739379,0.57110421,0.38033211,0.04432126,0.20129309,0.10522260,1.85480468,0.03242309,0.04780730
-2.01400700,2.89095511,0.62239571,0.40602800,0.04820266,0.21463231,0.10832524,1.90323305,0.03275711,0.04840013
-2.00800400,2.99466285,0.67604933,0.43188070,0.05209760,0.22818709,0.11184577,1.95124864,0.03305062,0.04903470
-2.00200100,3.09731852,0.73169671,0.45758394,0.05595616,0.24182187,0.11578993,1.99827469,0.03330039,0.04970283
-1.99599800,3.19767089,0.78891383,0.48281704,0.05972548,0.25538939,0.12015534,2.04372073,0.03350238,0.05039398
-1.98999500,3.29445117,0.84722704,0.50725231,0.06335104,0.26873382,0.12493118,2.08700276,0.03365189,0.05109563
-1.98399200,3.38640886,0.90612063,0.53056296,0.06677795,0.28169418,0.13009791,2.12756260,0.03374381,0.05179379
-1.97798899,3.47234656,0.96504556,0.55243106,0.06995236,0.29410820,0.13562731,2.16488570,0.03377287,0.05247349
-1.97198599,3.55115212,1.02342919,0.57255550,0.07282299,0.30581610,0.14148265,2.19851619,0.03373395,0.05311930
-1.96598299,3.62182675,1.08068569,0.59065945,0.07534247,0.31666459,0.14761897,2.22806868,0.03362242,0.05371583
-1.95997999,3.68350803,1.13622680,0.60649716,0.07746878,0.32651048,0.15398359,2.25323614,0.03343442,0.05424817
-1.95397699,3.73548679,1.18947253,0.61985972,0.07916644,0.33522414,0.16051662,2.27379383,0.03316715,0.05470222
-1.94797399,3.77721769,1.23986166,0.63057972,0.08040757,0.34269251,0.16715170,2.28959895,0.03281910,0.05506509
-1.94197099,3.80832308,1.28686150,0.63853454,0.08117267,0.34882152,0.17381674,2.30058665,0.03239023,0.05532529
-1.93596798,3.82859061,1.32997694,0.64364822,0.08145121,0.35353802,0.18043477,2.30676254,0.03188204,0.05547288
-1.92996498,3.83796519,1.36875826,0.64589188,0.08124183,0.35679097,0.18692490,2.30819263,0.03129762,0.05549961
-1.92396198,3.83653596,1.40280797,0.64528276,0.08055235,0.35855204,0.19320332,2.30499125,0.03064159,0.05539894
-1.91795898,3.82451961,1.43178614,0.64188193,0.07939943,0.35881557,0.19918447,2.29730807,0.02991998,0.05516604
-1.91195598,3.80224106,1.45541459,0.63579085,0.07780789,0.35759784,0.20478220,2.28531486,0.02914002,0.05479773
-1.90595298,3.77011289,1.47347967,0.62714703,0.07580996,0.35493593,0.20991115,2.26919305,0.02830996,0.05429245
-1.89994997,3.72861460,1.48583387,0.61611885,0.07344411,0.35088601,0.21448814,2.24912264,0.02743874,0.05365017
-1.89394697,3.67827300,1.49239623,0.60290004,0.07075388,0.34552132,0.21843367,2.22527331,0.02653571,0.05287233
-1.88794397,3.61964455,1.49315172,0.58770380,0.06778655,0.33892986,0.22167352,2.19779792,0.02561037,0.05196178
-1.88194097,3.55330038,1.48814965,0.57075697,0.06459172,0.33121190,0.22414034,2.16682889,0.02467204,0.05092275
-1.87593797,3.47981463,1.47750124,0.55229439,0.06122000,0.32247741,0.22577530,2.13247741,0.02372964,0.04976076
-1.86993497,3.39975613,1.46137643,0.53255365,0.05772163,0.31284352,0.22652964,2.09483536,0.02279146,0.04848267
-1.86393197,3.31368364,1.43999998,0.51177029,0.05414533,0.30243201,0.22636616,2.05397980,0.02186497,0.04709660
-1.85792896,3.22214416,1.41364703,0.49017374,0.05053723,0.29136694,0.22526052,2.00997940,0.02095675,0.04561195
-1.85192596,3.12567419,1.38263806,0.46798383,0.04693995,0.27977250,0.22320238,1.96290250,0.02007240,0.04403936
-1.84592296,3.02480306,1.34733335,0.44540799,0.04339197,0.26777102,0.22019619,1.91282615,0.01921651,0.04239071
-1.83991996,2.92005799,1.30812707,0.42263928,0.03992707,0.25548126,0.21626171,1.85984543,0.01839274,0.04067902
-1.83391696,2.81196991,1.26544096,0.39985485,0.03657410,0.24301692,0.21143415,1.80408266,0.01760388,0.03891845
-1.82791396,2.70107960,1.21971779,0.37721515,0.03335680,0.23048537,0.20576391,1.74569582,0.01685195,0.03712415
-1.82191096,2.58794346,1.17141466,0.35486357,0.03029395,0.21798668,0.19931593,1.68488575,0.01613835,0.03531219
-1.81590795,2.47313832,1.12099620,0.33292655,0.02739950,0.20561289,0.19216865,1.62190184,0.01546398,0.03349941
-1.80990495,2.35726514,1.06892802,0.31151397,0.02468295,0.19344742,0.18441261,1.55704588,0.01482939,0.03170323
-1.80390195,2.24095104,1.01567028,0.29071991,0.02214974,0.18156480,0.17614871,1.49067404,0.01423493,0.02994157
-1.79789895,2.12484982,0.96167177,0.27062353,0.01980174,0.17003054,0.16748620,1.42319684,0.01368082,0.02823259
-1.79189595,2.00964088,0.90736453,0.25129012,0.01763775,0.15890120,0.15854054,1.35507737,0.01316726,0.02659452
-1.78589295,1.89602659,0.85315914,0.23277226,0.01565401,0.14822468,0.14943105,1.28682779,0.01269447,0.02504554
-1.77988994,1.78472849,0.79944085,0.21511100,0.01384474,0.13804056,0.14027857,1.21900441,0.01226275,0.02360356
-1.77388694,1.67648245,0.74656651,0.19833710,0.01220258,0.12838067,0.13120322,1.15220165,0.01187243,0.02228605
-1.76788394,1.57203312,0.69486250,0.18247221,0.01071900,0.11926971,0.12232218,1.08704521,0.01152387,0.02110996
-1.76188094,1.47212803,0.64462342,0.16753008,0.00938476,0.11072602,0.11374769,1.02418463,0.01121737,0.02009154
-1.75587794,1.37751150,0.59611170,0.15351767,0.00819016,0.10276234,0.10558539,0.96428563,0.01095316,0.01924623
-1.74987494,1.28891869,0.54955792,0.14043628,0.00712535,0.09538668,0.09793277,0.90802246,0.01073121,0.01858862
-1.74387194,1.20706974,0.50516177,0.12828250,0.00618053,0.08860309,0.09087805,0.85607035,0.01055125,0.01813231
-1.73786893,1.13266438,0.46309347,0.11704921,0.00534615,0.08241256,0.08449933,0.80909815,0.01041260,0.01788984
-1.73186593,1.06637661,0.42349556,0.10672636,0.00461299,0.07681373,0.07886406,0.76776136,0.01031416,0.01787266
-1.72586293,1.00884972,0.38648485,0.09730170,0.00397232,0.07180360,0.07402872,0.73269531,0.01025429,0.01809100
-1.71985993,0.96069127,0.35215442,0.08876143,0.00341586,0.06737813,0.07003887,0.70450853,0.01023081,0.01855379
-1.71385693,0.92246785,0.32057555,0.08109063,0.00293589,0.06353273,0.06692927,0.68377610,0.01024097,0.01926860
-1.70785393,0.89469955,0.29179939,0.07427362,0.00252525,0.06026256,0.06472430,0.67103291,0.01028149,0.02024145
-1.70185093,0.87785364,0.26585844,0.06829416,0.00217731,0.05756277,0.06343839,0.66676656,0.01034854,0.02147673
-1.69584792,0.87233757,0.24276762,0.06313552,0.00188596,0.05542850,0.06307661,0.67140979,0.01043787,0.02297699
-1.68984492,0.87849081,0.22252498,0.05878041,0.00164560,0.05385473,0.06363523,0.68533234,0.01054485,0.02474281
-1.68384192,0.89657574,0.20511214,0.05521072,0.00145112,0.05283603,0.06510235,0.70883217,0.01066460,0.02677256
-1.67783892,0.92676748,0.19049425,0.05240722,0.00129785,0.05236610,0.06745851,0.74212611,0.01079209,0.02906225
-1.67183592,0.96914275,0.17861980,0.05034913,0.00118152,0.05243716,0.07067726,0.78534003,0.01092228,0.03160530
-1.66583292,1.02366834,0.16942017,0.04901353,0.00109826,0.05303927,0.07472576,0.83849880,0.01105024,0.03439239
-1.65982991,1.09018928,0.16280902,0.04837484,0.00104451,0.05415956,0.07956533,0.90151645,0.01117131,0.03741132
-1.65382691,1.16841759,0.15868169,0.04840416,0.00101704,0.05578133,0.08515204,0.97418693,0.01128116,0.04064692
-1.64782391,1.25792211,0.15691470,0.04906866,0.00101289,0.05788329,0.09143733,1.05617612,0.01137597,0.04408101
-1.64182091,1.35812037,0.15736537,0.05033105,0.00102932,0.06043869,0.09836869,1.14701565,0.01145247,0.04769246
-1.63581791,1.46827315,0.15987183,0.05214905,0.00106384,0.06341467,0.10589038,1.24609933,0.01150806,0.05145733
-1.62981491,1.58748285,0.16425333,0.05447513,0.00111412,0.06677167,0.11394432,1.35268267,0.01154081,0.05534909
-1.62381191,1.71469607,0.17031116,0.05725625,0.00117800,0.07046308,0.12247099,1.46588636,0.01154957,0.05933902
-1.61780890,1.84871148,0.17783002,0.06043397,0.00125351,0.07443519,0.13141055,1.58470394,0.01153392,0.06339662
-1.61180590,1.98819309,0.18658013,0.06394469,0.00133878,0.07862735,0.14070389,1.70801415,0.01149423,0.06749018
-1.60580290,2.13168931,0.19631988,0.06772023,0.00143214,0.08297252,0.15029394,1.83459812,0.01143156,0.07158746
-1.59979990,2.27765768,0.20679920,0.07168862,0.00153203,0.08739814,0.16012680,1.96316110,0.01134768,0.07565635
-1.59379690,2.42449481,0.21776347,0.07577519,0.00163707,0.09182733,0.17015297,2.09235845,0.01124500,0.07966569
-1.58779390,2.57057078,0.22895797,0.07990394,0.00174606,0.09618045,0.18032843,2.22082517,0.01112647,0.08358604
-1.58179090,2.71426686,0.24013275,0.08399902,0.00185799,0.10037689,0.19061556,2.34720795,0.01099554,0.08739042
-1.57578789,2.85401517,0.25104768,0.08798656,0.00197211,0.10433715,0.20098379,2.47019852,0.01085602,0.09105503
-1.56978489,2.98833856,0.26147762,0.09179639,0.00208790,0.10798499,0.21140993,2.58856690,0.01071201,0.09455984
-1.56378189,3.11588899,0.27121748,0.09536402,0.00220517,0.11124972,0.22187818,2.70119308,0.01056776,0.09788909
-1.55777889,3.23548249,0.28008696,0.09863236,0.00232407,0.11406845,0.23237963,2.80709537,0.01042758,0.10103153
-1.55177589,3.34612887,0.28793467,0.10155354,0.00244513,0.11638816,0.24291133,2.90545424,0.01029572,0.10398061
-1.54577289,3.44705471,0.29464173,0.10409032,0.00256935,0.11816763,0.25347495,2.99563004,0.01017624,0.10673434
-1.53976988,3.53771830,0.30012440,0.10621739,0.00269819,0.11937898,0.26407497,3.07717375,0.01007291,0.10929499
-1.53376688,3.61781557,0.30433572,0.10792229,0.00283369,0.12000894,0.27471653,3.14983013,0.00998911,0.11166857
-1.52776388,3.68727685,0.30726627,0.10920591,0.00297852,0.12005955,0.28540300,3.21353283,0.00992774,0.11386418
-1.52176088,3.74625438,0.30894368,0.11008268,0.00313599,0.11954851,0.29613348,3.26839193,0.00989113,0.11589317
-1.51575788,3.79510160,0.30943132,0.11058027,0.00331021,0.11850901,0.30690022,3.31467441,0.00988101,0.11776818
