energy_ev,total_up,Os_p_up,Os_d_up,Se_s_up,Se_p_up,Sn_p_up,Sn_d_up
-4.30115058,0.01339978,0.00200543,0.00693277,0.00047066,0.00406903,0.00274563,0.00000661
-4.29514757,0.01035821,0.00154072,0.00536093,0.00036476,0.00314908,0.00211970,0.00000509
-4.28914457,0.00795286,0.00117607,0.00411742,0.00028070,0.00242026,0.00162547,0.00000390
-4.28314157,0.00606557,0.00089207,0.00314144,0.00021450,0.00184736,0.00123823,0.00000297
-4.27713857,0.00459676,0.00067259,0.00238171,0.00016278,0.00140057,0.00093724,0.00000224
-4.27113557,0.00346348,0.00050440,0.00179550,0.00012270,0.00105497,0.00070524,0.00000169
-4.26513257,0.00259749,0.00037674,0.00134765,0.00009190,0.00078993,0.00052806,0.00000127
-4.25912956,0.00194338,0.00028097,0.00100961,0.00006844,0.00058861,0.00039424,0.00000095
-4.25312656,0.00145685,0.00021028,0.00075862,0.00005075,0.00043739,0.00029459,0.00000072
-4.24712356,0.00110326,0.00015941,0.00057688,0.00003757,0.00032548,0.00022193,0.00000055
-4.24112056,0.00085626,0.00012442,0.00045093,0.00002792,0.00024445,0.00017076,0.00000044
-4.23511756,0.00069673,0.00010249,0.00037112,0.00002102,0.00018790,0.00013708,0.00000038
-4.22911456,0.00061197,0.00009184,0.00033117,0.00001632,0.00015117,0.00011814,0.00000036
-4.22311156,0.00059513,0.00009158,0.00032792,0.00001341,0.00013110,0.00011238,0.00000038
-4.21710855,0.00064488,0.00010172,0.00036119,0.00001201,0.00012591,0.00011931,0.00000044
-4.21110555,0.00076536,0.00012314,0.00043376,0.00001198,0.00013503,0.00013950,0.00000055
-4.20510255,0.00096638,0.00015765,0.00055152,0.00001332,0.00015912,0.00017464,0.00000072
-4.19909955,0.00126390,0.00020806,0.00072377,0.00001610,0.00020009,0.00022754,0.00000095
-4.19309655,0.00168074,0.00027835,0.00096359,0.00002055,0.00026116,0.00030235,0.00000128
-4.18709355,0.00224756,0.00037384,0.00128840,0.00002700,0.00034702,0.00040472,0.00000172
-4.18109055,0.00300408,0.00050142,0.00172064,0.00003593,0.00046406,0.00054201,0.00000230
-4.17508754,0.00400055,0.00066980,0.00228856,0.00004799,0.00062062,0.00072364,0.00000307
-4.16908454,0.00529944,0.00088989,0.00302711,0.00006401,0.00082733,0.00096139,0.00000406
-4.16308154,0.00697724,0.00117508,0.00397889,0.00008505,0.00109751,0.00126980,0.00000535
-4.15707854,0.00912651,0.00154168,0.00519522,0.00011241,0.00144762,0.00166659,0.00000699
-4.15107554,0.01185787,0.00200932,0.00673712,0.00014772,0.00189776,0.00217315,0.00000907
-4.14507254,0.01530202,0.00260137,0.00867631,0.00019293,0.00247221,0.00281495,0.00001169
-4.13906953,0.01961167,0.00334537,0.01109609,0.00025041,0.00320000,0.00362207,0.00001497
-4.13306653,0.02496316,0.00427339,0.01409199,0.00032296,0.00411546,0.00462961,0.00001903
-4.12706353,0.03155766,0.00542241,0.01777226,0.00041389,0.00525886,0.00587809,0.00002403
-4.12106053,0.03962187,0.00683457,0.02225786,0.00052706,0.00667686,0.00741375,0.00003013
-4.11505753,0.04940791,0.00855731,0.02768210,0.00066692,0.00842299,0.00928876,0.00003752
-4.10905453,0.06119230,0.01064340,0.03418969,0.00083857,0.01055798,0.01156126,0.00004640
-4.10305153,0.07527385,0.01315075,0.04193509,0.00104776,0.01314997,0.01429520,0.00005698
-4.09704852,0.09197027,0.01614202,0.05108029,0.00130089,0.01627442,0.01755991,0.00006951
-4.09104552,0.11161333,0.01968400,0.06179164,0.00160504,0.02001387,0.02142951,0.00008421
-4.08504252,0.13454259,0.02384670,0.07423600,0.00196789,0.02445735,0.02598186,0.00010133
-4.07903952,0.16109757,0.02870210,0.08857607,0.00239766,0.02969941,0.03129731,0.00012110
-4.07303652,0.19160844,0.03432269,0.10496498,0.00290305,0.03583880,0.03745705,0.00014376
-4.06703352,0.22638528,0.04077964,0.12354029,0.00349304,0.04297672,0.04454108,0.00016950
-4.06103052,0.26570631,0.04814070,0.14441747,0.00417673,0.05121461,0.05262591,0.00019852
-4.05502751,0.30980514,0.05646785,0.16768322,0.00496315,0.06065152,0.06178195,0.00023096
-4.04902451,0.35885765,0.06581480,0.19338874,0.00586095,0.07138107,0.07207062,0.00026692
-4.04302151,0.41296898,0.07622430,0.22154337,0.00687812,0.08348803,0.08354133,0.00030644
-4.03701851,0.47216111,0.08772554,0.25210892,0.00802167,0.09704463,0.09622840,0.00034950
-4.03101551,0.53636178,0.10033155,0.28499498,0.00929724,0.11210668,0.11014800,0.00039602
-4.02501251,0.60539538,0.11403682,0.32005577,0.01070877,0.12870962,0.12529533,0.00044582
-4.01900950,0.67897648,0.12881538,0.35708860,0.01225808,0.14686475,0.14164205,0.00049866
-4.01300650,0.75670675,0.14461925,0.39583451,0.01394455,0.16655572,0.15913428,0.00055421
-4.00700350,0.83807567,0.16137759,0.43598118,0.01576481,0.18773551,0.17769125,0.00061207
-4.00100050,0.92246563,0.17899664,0.47716829,0.01771243,0.21032417,0.19720466,0.00067176
-3.99499750,1.00916168,0.19736043,0.51899545,0.01977775,0.23420750,0.21753906,0.00073275
-3.98899450,1.09736605,0.21633256,0.56103250,0.02194782,0.25923676,0.23853318,0.00079443
-3.98299150,1.18621726,0.23575891,0.60283211,0.02420632,0.28522981,0.26000243,0.00085619
-3.97698849,1.27481367,0.25547131,0.64394427,0.02653381,0.31197350,0.28174245,0.00091739
-3.97098549,1.36224060,0.27529227,0.68393219,0.02890792,0.33922769,0.30353376,0.00097739
-3.96498249,1.44760045,0.29504047,0.72238909,0.03130378,0.36673064,0.32514749,0.00103560
-3.95897949,1.53004460,0.31453693,0.75895511,0.03369461,0.39420583,0.34635187,0.00109146
-3.95297649,1.60880580,0.33361168,0.79333366,0.03605234,0.42137003,0.36691947,0.00114449
-3.94697349,1.68322976,0.35211069,0.82530630,0.03834845,0.44794226,0.38663478,0.00119433
-3.94097049,1.75280437,0.36990257,0.85474546,0.04055479,0.47365352,0.40530196,0.00124070
-3.93496748,1.81718492,0.38688499,0.88162417,0.04264455,0.49825660,0.42275233,0.00128348
-3.92896448,1.87621401,0.40299022,0.90602206,0.04459315,0.52153574,0.43885126,0.00132270
-3.92296148,1.92993459,0.41818960,0.92812713,0.04637918,0.54331554,0.45350420,0.00135850
-3.91695848,1.97859520,0.43249657,0.94823292,0.04798521,0.56346858,0.46666128,0.00139123
-3.91095548,2.02264635,0.44596794,0.96673066,0.04939851,0.58192128,0.47832048,0.00142132
-3.90495248,2.06272777,0.45870328,0.98409666,0.05061156,0.59865756,0.48852888,0.00144936
-3.89894947,2.09964621,0.47084226,1.00087497,0.05162248,0.61372004,0.49738186,0.00147604
-3.89294647,2.13434449,0.48255985,1.01765590,0.05243505,0.62720826,0.50502035,0.00150213
-3.88694347,2.16786237,0.49405961,1.03505105,0.05305866,0.63927414,0.51162593,0.00152843
-3.88094047,2.20129084,0.50556514,1.05366583,0.05350794,0.65011454,0.51741405,0.00155576
-3.87493747,2.23572151,0.51731005,1.07407057,0.05380211,0.65996116,0.52262562,0.00158490
-3.86893447,2.27219319,0.52952694,1.09677157,0.05396417,0.66906815,0.52751725,0.00161654
-3.86293147,2.31163835,0.54243582,1.12218324,0.05401994,0.67769811,0.53235072,0.00165128
-3.85692846,2.35483181,0.55623261,1.15060299,0.05399684,0.68610692,0.53738207,0.00168954
-3.85092546,2.40234463,0.57107829,1.18219008,0.05392273,0.69452836,0.54285095,0.00173155
-3.84492246,2.45450553,0.58708949,1.21694959,0.05382462,0.70315923,0.54897073,0.00177734
-3.83891946,2.51137232,0.60433079,1.25472275,0.05372753,0.71214596,0.55592002,0.00182669
-3.83291646,2.57271519,0.62280966,1.29518426,0.05365337,0.72157328,0.56383599,0.00187915
-3.82691346,2.63801340,0.64247409,1.33784712,0.05362003,0.73145593,0.57280993,0.00193400
-3.82091046,2.70646586,0.66321335,1.38207511,0.05364069,0.74173377,0.58288532,0.00199033
-3.81490745,2.77701603,0.68486202,1.42710265,0.05372338,0.75227087,0.59405852,0.00204700
-3.80890445,2.84839001,0.70720705,1.47206139,0.05387082,0.76285863,0.60628217,0.00210271
-3.80290145,2.91914685,0.72999771,1.51601246,0.05408053,0.77322303,0.61947092,0.00215604
-3.79689845,2.98773852,0.75295801,1.55798321,0.05434525,0.78303560,0.63350939,0.00220550
-3.79089545,3.05257715,0.77580088,1.59700657,0.05465358,0.79192786,0.64826176,0.00224957
-3.78489245,3.11210628,0.79824353,1.63216153,0.05499082,0.79950830,0.66358243,0.00228681
-3.77888944,3.16487274,0.82002310,1.66261269,0.05534002,0.80538132,0.67932727,0.00231586
-3.77288644,3.20959562,0.84091190,1.68764716,0.05568308,0.80916697,0.69536458,0.00233556
-3.76688344,3.24522915,0.86073130,1.70670699,0.05600189,0.81052073,0.71158529,0.00234494
-3.76088044,3.27101626,0.87936361,1.71941575,0.05627946,0.80915213,0.72791177,0.00234333
-3.75487744,3.28653046,0.89676135,1.72559807,0.05650090,0.80484142,0.74430462,0.00233035
-3.74887444,3.29170415,0.91295338,1.72529122,0.05665436,0.79745343,0.76076735,0.00230598
-3.74287144,3.28684212,0.92804764,1.71874861,0.05673161,0.78694798,0.77734840,0.00227051
-3.73686843,3.27262009,0.94223030,1.70643491,0.05672855,0.77338629,0.79414065,0.00222463
-3.73086543,3.25006852,0.95576159,1.68901361,0.05664541,0.75693329,0.81127841,0.00216932
-3.72486243,3.22054305,0.96896832,1.66732762,0.05648663,0.73785563,0.82893211,0.00210593
-3.71885943,3.18568331,0.98223369,1.64237408,0.05626068,0.71651561,0.84730103,0.00203605
-3.71285643,3.14736230,0.99598486,1.61527489,0.05597948,0.69336147,0.86660458,0.00196153
-3.70685343,3.10762915,1.01067887,1.58724427,0.05565779,0.66891438,0.88707248,0.00188443
-3.70085043,3.06864777,1.02678759,1.55955496,0.05531239,0.64375299,0.90893449,0.00180693
-3.69484742,3.03263435,1.04478234,1.53350447,0.05496120,0.61849605,0.93241007,0.00173129
-3.68884442,3.00179608,1.06511883,1.51038280,0.05462239,0.59378407,0.95769855,0.00165980
-3.68284142,2.97827339,1.08822290,1.49144247,0.05431348,0.57026056,0.98497007,0.00159474
-3.67683842,2.96408749,1.11447767,1.47787191,0.05405054,0.54855376,1.01435779,0.00153826
-3.67083542,2.96109465,1.14421236,1.47077268,0.05384743,0.52925941,1.04595139,0.00149243
-3.66483242,2.97094791,1.17769313,1.47114065,0.05371525,0.51292521,1.07979215,0.00145910
-3.65882941,2.99506678,1.21511611,1.47985136,0.05366192,0.50003721,1.11586969,0.00143993
-3.65282641,3.03461493,1.25660286,1.49764902,0.05369190,0.49100887,1.15412030,0.00143633
-3.64682341,3.09048545,1.30219823,1.52513917,0.05380612,0.48617255,1.19442690,0.00144946
-3.64082041,3.16329320,1.35187060,1.56278403,0.05400208,0.48577397,1.23662054,0.00148018
-3.63481741,3.25337360,1.40551468,1.61090040,0.05427407,0.48996946,1.28048340,0.00152906
-3.62881441,3.36078696,1.46295658,1.66965934,0.05461356,0.49882591,1.32575312,0.00159639
-3.62281141,3.48532767,1.52396121,1.73908726,0.05500972,0.51232352,1.37212851,0.00168217
-3.61680840,3.62653755,1.58824174,1.81906807,0.05544997,0.53036087,1.41927638,0.00178612
-3.61080540,3.78372263,1.65547099,1.90934609,0.05592062,0.55276224,1.46683950,0.00190767
-3.60480240,3.95597294,1.72529432,2.00952965,0.05640756,0.57928681,1.51444544,0.00204604
-3.59879940,4.14218467,1.79734375,2.11909549,0.05689688,0.60963933,1.56171615,0.00220019
-3.59279640,4.34108429,1.87125258,2.23739385,0.05737555,0.64348193,1.60827805,0.00236889
-3.58679340,4.55125428,1.94667006,2.36365474,0.05783195,0.68044656,1.65377225,0.00255073
-3.58079040,4.77115989,2.02327523,2.49699542,0.05825635,0.72014758,1.69786457,0.00274416
-3.57478739,4.99917638,2.10078915,2.63642948,0.05864131,0.76219397,1.74025502,0.00294749
-3.56878439,5.23361636,2.17898465,2.78087767,0.05898192,0.80620076,1.78068610,0.00315896
-3.56278139,5.47275646,2.25769276,2.92918070,0.05927595,0.85179898,1.81894963,0.00337673
-3.55677839,5.71486268,2.33680502,3.08011411,0.05952382,0.89864389,1.85489157,0.00359894
-3.55077539,5.95821393,2.41627109,3.23240512,0.05972844,0.94642098,1.88841454,0.00382370
-3.54477239,6.20112304,2.49609135,3.38475145,0.05989500,0.99484939,1.91947760,0.00404916
-3.53876938,6.44195486,2.57630418,3.53584170,0.06003052,1.04368278,1.94809337,0.00427348
-3.53276638,6.67914105,2.65696847,3.68437712,0.06014343,1.09270744,1.97432228,0.00449492
-3.52676338,6.91119155,2.73814172,3.82909405,0.06024300,1.14173781,1.99826433,0.00471176
-3.52076038,7.13670266,2.81985486,3.96878675,0.06033879,1.19060985,2.02004861,0.00492241
-3.51475738,7.35436218,2.90208517,4.10232970,0.06044004,1.23917250,2.03982120,0.00512537
-3.50875438,7.56295204,2.98472878,4.22869890,0.06055518,1.28727805,2.05773214,0.00531926
-3.50275138,7.76134911,3.06757484,4.34699134,0.06069134,1.33477198,2.07392231,0.00550282
-3.49674837,7.94852493,3.15028298,4.45644205,0.06085393,1.38148321,2.08851091,0.00567494
-3.49074537,8.12354526,3.23236633,4.55643794,0.06104646,1.42721539,2.10158473,0.00583463
-3.48474237,8.28557015,3.31318139,4.64652797,0.06127035,1.47174017,2.11318955,0.00598109
-3.47873937,8.43385507,3.39192660,4.72642902,0.06152505,1.51479300,2.12332477,0.00611367
-3.47273637,8.56775371,3.46765015,4.79602724,0.06180814,1.55607211,2.13194133,0.00623191
-3.46673337,8.68672243,3.53926774,4.85537445,0.06211572,1.59524079,2.13894348,0.00633553
-3.46073037,8.79032635,3.60558992,4.90467968,0.06244283,1.63193335,2.14419413,0.00642445
-3.45472736,8.87824652,3.66535826,4.94429585,0.06278399,1.66576428,2.14752364,0.00649880
-3.44872436,8.95028759,3.71728881,4.97470198,0.06313377,1.69634052,2.14874148,0.00655891
-3.44272136,9.00638490,3.76012092,4.99648127,0.06348746,1.72327587,2.14765003,0.00660531
-3.43671836,9.04661009,3.79266893,5.01029587,0.06384155,1.74620699,2.14405949,0.00663876
-3.43071536,9.07117394,3.81387398,5.01685911,0.06419433,1.76480986,2.13780309,0.00666016
-3.42471236,9.08042554,3.82285304,5.01690613,0.06454621,1.77881558,2.12875139,0.00667063
-3.41870935,9.07484693,3.81894243,5.01116408,0.06490003,1.78802469,2.11682475,0.00667138
-3.41270635,9.05504262,3.80173321,5.00032306,0.06526110,1.79231880,2.10200306,0.00666377
-3.40670335,9.02172389,3.77109628,4.98500898,0.06563714,1.79166884,2.08433212,0.00664919
-3.40070035,8.97568809,3.72719573,4.96575951,0.06603804,1.78613934,2.06392611,0.00662907
-3.39469735,8.91779374,3.67048947,4.94300424,0.06647537,1.77588830,2.04096602,0.00660480
-3.38869435,8.84893247,3.60171702,4.91704998,0.06696190,1.76116268,2.01569420,0.00657769
-3.38269135,8.76999944,3.52187508,4.88807205,0.06751088,1.74228975,1.98840528,0.00654892
-3.37668834,8.68186385,3.43218225,4.85611190,0.06813537,1.71966476,1.95943417,0.00651947
-3.37068534,8.58534163,3.33403468,4.82108155,0.06884744,1.69373572,1.92914186,0.00649011
-3.36468234,8.48117205,3.22895532,4.78277455,0.06965755,1.66498630,1.89790006,0.00646138
-3.35867934,8.36999994,3.11853921,4.74088319,0.07057388,1.63391769,1.86607565,0.00643352
-3.35267634,8.25236499,3.00439799,4.69502128,0.07160189,1.60103079,1.83401577,0.00640651
-3.34667334,8.12869897,2.88810626,4.64475132,0.07274393,1.56680943,1.80203480,0.00638004
-3.34067034,7.99933123,2.77115247,4.58961506,0.07399913,1.53170583,1.77040362,0.00635357
-3.33466733,7.86450214,2.65489657,4.52916574,0.07536338,1.49612875,1.73934193,0.00632635
-3.32866433,7.72438373,2.54053616,4.46300047,0.07682955,1.46043510,1.70901389,0.00629745
-3.32266133,7.57910588,2.42908227,4.39079121,0.07838784,1.42492488,1.67952718,0.00626583
-3.31665833,7.42878631,2.32134522,4.31231260,0.08002620,1.38983979,1.65093520,0.00623041
-3.31065533,7.27356178,2.21793057,4.22746514,0.08173094,1.35536490,1.62324218,0.00619012
-3.30465233,7.11361833,2.11924438,4.13629256,0.08348726,1.32163309,1.59641044,0.00614396
-3.29864932,6.94921782,2.02550663,4.03899222,0.08527981,1.28873146,1.57036923,0.00609107
-3.29264632,6.78071866,1.93677131,3.93591807,0.08709320,1.25670911,1.54502426,0.00603078
-3.28664332,6.60858881,1.85295126,3.82757575,0.08891234,1.22558527,1.52026715,0.00596262
-3.28064032,6.43340960,1.77384601,3.71461012,0.09072273,1.19535725,1.49598408,0.00588639
-3.27463732,6.25586990,1.69917061,3.59778573,0.09251049,1.16600742,1.47206305,0.00580210
-3.26863432,6.07675055,1.62858380,3.47796133,0.09426230,1.13750882,1.44839921,0.00571003
-3.26263132,5.89689982,1.56171397,3.35605953,0.09596515,1.10982894,1.42489806,0.00561065
-3.25662831,5.71720162,1.49818181,3.23303344,0.09760598,1.08293176,1.40147650,0.00550463
-3.25062531,5.53853831,1.43761888,3.10983180,0.09917123,1.05677794,1.37806177,0.00539276
-3.24462231,5.36175088,1.37968155,2.98736475,0.10064634,1.03132355,1.35458873,0.00527591
-3.23861931,5.18759919,1.32406044,2.86647172,0.10201532,1.00651774,1.33099595,0.00515497
-3.23261631,5.01672524,1.27048558,2.74789336,0.10326037,0.98229983,1.30722119,0.00503080
-3.22661331,4.84962216,1.21872775,2.63224891,0.10436163,0.95859644,1.28319687,0.00490416
-3.22061031,4.68661135,1.16859689,2.52002003,0.10529713,0.93531916,1.25884627,0.00477572
-3.21460730,4.52782949,1.11993829,2.41154192,0.10604300,0.91236332,1.23408090,0.00464595
-3.20860430,4.37322676,1.07262754,2.30700210,0.10657389,0.88960821,1.20879967,0.00451518
-3.20260130,4.22257651,1.02656497,2.20644660,0.10686361,0.86691897,1.18288984,0.00438353
-3.19659830,4.07549608,0.98167041,2.10979307,0.10688609,0.84415036,1.15623029,0.00425100
-3.19059530,3.93147768,0.93787869,2.01684997,0.10661645,0.82115218,1.12869660,0.00411740
-3.18459230,3.78992731,0.89513640,1.92734044,0.10603225,0.79777615,1.10016799,0.00398245
-3.17858929,3.65020969,0.85340008,1.84092958,0.10511479,0.77388399,1.07053553,0.00384583
-3.17258629,3.51169611,0.81263572,1.75725326,0.10385047,0.74935595,1.03971116,0.00370717
-3.16658329,3.37381268,0.77281961,1.67594712,0.10223203,0.72409958,1.00763681,0.00356616
-3.16058029,3.23608577,0.73394017,1.59667397,0.10025963,0.69805789,0.97429302,0.00342257
-3.15457729,3.09818231,0.69600028,1.51914823,0.09794172,0.67121651,0.93970647,0.00327630
-3.14857429,2.95994248,0.65902001,1.44315627,0.09529568,0.64360937,0.90395569,0.00312742
-3.14257129,2.82140315,0.62303902,1.36857177,0.09234807,0.61532245,0.86717474,0.00297621
-3.13656828,2.68281107,0.58811843,1.29536551,0.08913455,0.58649543,0.82955437,0.00282315
-3.13056528,2.54462509,0.55434192,1.22360944,0.08569952,0.55732104,0.79134055,0.00266893
-3.12456228,2.40750790,0.52181568,1.15347515,0.08209533,0.52804221,0.75283053,0.00251448
-3.11855928,2.27230789,0.49066727,1.08522709,0.07838124,0.49894705,0.71436638,0.00236089
-3.11255628,2.14003245,0.46104324,1.01921145,0.07462213,0.47036197,0.67632659,0.00220945
-3.10655328,2.01181440,0.43310573,0.95584119,0.07088693,0.44264326,0.63911592,0.00206154
-3.10055028,1.88887339,0.40702808,0.89557857,0.06724699,0.41616749,0.60315417,0.00191866
-3.09454727,1.77247430,0.38298977,0.83891594,0.06377426,0.39132108,0.56886428,0.00178233
-3.08854427,1.66388461,0.36117082,0.78635585,0.06053959,0.36848958,0.53666034,0.00165407
-3.08254127,1.56433247,0.34174603,0.73839144,0.05761087,0.34804686,0.50693606,0.00153535
-3.07653827,1.47496722,0.32487920,0.69548787,0.05505140,0.33034468,0.48005393,0.00142752
-3.07053527,1.39682345,0.31071770,0.65806541,0.05291831,0.31570288,0.45633567,0.00133182
-3.06453227,1.33078977,0.29938742,0.62648475,0.05126108,0.30440043,0.43605399,0.00124930
-3.05852926,1.27758292,0.29098845,0.60103481,0.05012037,0.29666757,0.41942601,0.00118078
-3.05252626,1.23772762,0.28559149,0.58192336,0.04952687,0.29267904,0.40660830,0.00112687
-3.04652326,1.21154234,0.28323518,0.56927042,0.04950048,0.29254881,0.39769372,0.00108794
-3.04052026,1.19913117,0.28392439,0.56310455,0.05004966,0.29632604,0.39270981,0.00106406
-3.03451726,1.20038145,0.28762955,0.56336197,0.05117100,0.30399273,0.39161890,0.00105507
-3.02851426,1.21496731,0.29428705,0.56988845,0.05284904,0.31546280,0.39431974,0.00106052
-3.02251126,1.24235871,0.30380074,0.58244377,0.05505637,0.33058292,0.40065060,0.00107971
-3.01650825,1.28183588,0.31604451,0.60070885,0.05775394,0.34913509,0.41039380,0.00111170
-3.01050525,1.33250898,0.33086600,0.62429518,0.06089167,0.37084088,0.42328149,0.00115530
-3.00450225,1.39334257,0.34809126,0.65275667,0.06440938,0.39536759,0.43900277,0.00120915
-2.99849925,1.46318472,0.36753049,0.68560346,0.06823796,0.42233602,0.45721182,0.00127171
-2.99249625,1.54079999,0.38898444,0.72231767,0.07230085,0.45132998,0.47753714,0.00134129
-2.98649325,1.62490589,0.41225147,0.76237058,0.07651574,0.48190723,0.49959154,0.00141613
-2.98049025,1.71421164,0.43713496,0.80524087,0.08079661,0.51361150,0.52298277,0.00149439
-2.97448724,1.80745823,0.46345068,0.85043328,0.08505584,0.54598544,0.54732445,0.00157427
-2.96848424,1.90345830,0.49103374,0.89749704,0.08920651,0.57858381,0.57224688,0.00165397
-2.96248124,2.00113424,0.51974483,0.94604329,0.09316475,0.61098647,0.59740744,0.00173181
-2.95647824,2.09955274,0.54947502,0.99576058,0.09685208,0.64281062,0.62250001,0.00180624
-2.95047524,2.19795394,0.58014896,1.04642748,0.10019757,0.67372149,0.64726299,0.00187591
-2.94447224,2.29577336,0.61172587,1.09792159,0.10313984,0.70344116,0.67148543,0.00193967
-2.93846923,2.39265505,0.64419816,1.15022397,0.10562874,0.73175468,0.69501086,0.00199663
-2.93246623,2.48845463,0.67758735,1.20341843,0.10762662,0.75851327,0.71773846,0.00204617
-2.92646323,2.58323130,0.71193725,1.25768519,0.10910918,0.78363419,0.73962143,0.00208798
-2.92046023,2.67722855,0.74730460,1.31328880,0.11006577,0.80709718,0.76066238,0.00212202
-2.91445723,2.77084388,0.78374739,1.37056036,0.11049921,0.82893766,0.78090597,0.00214852
-2.90845423,2.86458842,0.82131139,1.42987457,0.11042510,0.84923675,0.80042894,0.00216799
-2.90245123,2.95903821,0.86001554,1.49162240,0.10987058,0.86810888,0.81932814,0.00218117
-2.89644822,3.05477924,0.89983701,1.55618049,0.10887274,0.88568750,0.83770708,0.00218896
-2.89044522,3.15234912,0.94069690,1.62387865,0.10747666,0.90210967,0.85566177,0.00219245
-2.88444222,3.25217848,0.98244747,1.69496708,0.10573317,0.91750068,0.87326670,0.00219276
-2.87843922,3.35453537,1.02486194,1.76958507,0.10369659,0.93195938,0.89056183,0.00219109
-2.87243622,3.45947607,1.06762768,1.84773287,0.10142232,0.94554542,0.90754143,0.00218860
-2.86643322,3.56680531,1.11034355,1.92924843,0.09896468,0.95826899,0.92414546,0.00218636
-2.86043022,3.67604867,1.15252189,2.01379064,0.09637486,0.97008407,0.94025431,0.00218535
-2.85442721,3.78643934,1.19359551,2.10083022,0.09369923,0.98088541,0.95568707,0.00218636
-2.84842421,3.89692045,1.23292961,2.18964927,0.09097805,0.99050967,0.97020385,0.00219000
-2.84242121,4.00616377,1.26983831,2.27934999,0.08824452,0.99874077,0.98351189,0.00219665
-2.83641821,4.11260428,1.30360530,2.36887274,0.08552442,1.00531907,0.99527540,0.00220650
-2.83041521,4.21448971,1.33350760,2.45702305,0.08283601,1.00995402,1.00512852,0.00221948
-2.82441221,4.30994278,1.35884158,2.54250680,0.08019051,1.01233952,1.01269082,0.00223537
-2.81840920,4.39703390,1.37894977,2.62397252,0.07759281,1.01217117,1.01758453,0.00225374
-2.81240620,4.47386076,1.39324732,2.70005907,0.07504252,1.00916432,1.01945239,0.00227406
-2.80640320,4.53863159,1.40124678,2.76944714,0.07253523,1.00307214,1.01797549,0.00229567
-2.80040020,4.58974817,1.40257992,2.83091234,0.07006386,0.99370237,1.01288977,0.00231793
-2.79439720,4.62588492,1.39701559,2.88337793,0.06762002,0.98093220,1.00400061,0.00234019
-2.78839420,4.64606056,1.38447270,2.92596492,0.06519539,0.96472012,0.99119465,0.00236187
-2.78239120,4.64969916,1.36502773,2.95803750,0.06278290,0.94511446,0.97444821,0.00238255
-2.77638819,4.63667782,1.33891649,2.97924188,0.06037772,0.92225795,0.95383205,0.00240198
-2.77038519,4.60735890,1.30653007,2.98953675,0.05797811,0.89638829,0.92951222,0.00242013
-2.76438219,4.56260532,1.26840530,2.98921403,0.05558587,0.86783459,0.90174707,0.00243724
-2.75837919,4.50377812,1.22521013,2.97890861,0.05320666,0.83701013,0.87088063,0.00245381
-2.75237619,4.43271613,1.17772483,2.95959655,0.05084993,0.80440157,0.83733281,0.00247065
-2.74637319,4.35169835,1.12681974,2.93258124,0.04852871,0.77055538,0.80158690,0.00248885
-2.74037019,4.26339005,1.07343067,2.89946769,0.04625909,0.73606206,0.76417496,0.00250976
-2.73436718,4.17077435,1.01853292,2.86212530,0.04405956,0.70153878,0.72566199,0.00253494
-2.72836418,4.07707143,0.96311491,2.82264017,0.04195021,0.66761127,0.68662930,0.00256617
-2.72236118,3.98564771,0.90815252,2.78325810,0.03995180,0.63489564,0.64765796,0.00260534
-2.71635818,3.89991804,0.85458467,2.74631986,0.03808486,0.60398067,0.60931282,0.00265437
-2.71035518,3.82324379,0.80329113,2.71419086,0.03636869,0.57541138,0.57212778,0.00271518
-2.70435218,3.75883000,0.75507296,2.68918718,0.03482045,0.54967410,0.53659263,0.00278957
-2.69834917,3.70962494,0.71063594,2.67350051,0.03345436,0.52718368,0.50314179,0.00287916
-2.69234617,3.67822511,0.67057737,2.66912440,0.03228095,0.50827298,0.47214537,0.00298527
-2.68634317,3.66678883,0.63537616,2.67778447,0.03130651,0.49318491,0.44390241,0.00310887
-2.68034017,3.67696141,0.60538636,2.70087497,0.03053264,0.48206716,0.41863664,0.00325050
-2.67433717,3.70981428,0.58083397,2.73940418,0.02995600,0.47496967,0.39649443,0.00341023
-2.66833417,3.76580050,0.56181687,2.79395069,0.02956832,0.47184470,0.37754505,0.00358757
-2.66233117,3.84472838,0.54830763,2.86463239,0.02935645,0.47254964,0.36178295,0.00378147
-2.65632816,3.94575440,0.54015907,2.95108971,0.02930275,0.47685219,0.34913195,0.00399034
-2.65032516,4.06739617,0.53711217,3.05248393,0.02938553,0.48443791,0.33945096,0.00421202
-2.64432216,4.20756538,0.53880618,3.16751108,0.02957972,0.49491981,0.33254120,0.00444382
-2.63831916,4.36362013,0.54479058,3.29443126,0.02985765,0.50784974,0.32815439,0.00468259
-2.63231616,4.53243518,0.55453861,3.43111274,0.03018998,0.52273133,0.32600187,0.00492479
-2.62631316,4.71048823,0.56746216,3.57508957,0.03054662,0.53903398,0.32576424,0.00516658
-2.62031016,4.89395955,0.58292753,3.72363085,0.03089780,0.55620776,0.32710131,0.00540391
-2.61430715,5.07884175,0.60027191,3.87381957,0.03121512,0.57369857,0.32966203,0.00563267
-2.60830415,5.26105624,0.61882006,4.02263827,0.03147252,0.59096333,0.33309425,0.00584876
-2.60230115,5.43657251,0.63790092,4.16705872,0.03164725,0.60748466,0.33705401,0.00604828
