energy_ev,total_up,Cd_p_up,Cd_d_up,Cr_p_up,Cr_d_up,N_s_up,N_p_up,Te_p_up,Te_d_up
0.12906453,2.60173638,0.22789729,0.01424870,0.70376567,2.06205225,0.01703386,0.15293561,0.28611929,0.00000000
0.13506753,2.53339940,0.21713952,0.01402280,0.66999628,2.01584465,0.01590208,0.14626162,0.27558428,0.00000000
0.14107054,2.46214477,0.20642383,0.01380763,0.63715154,1.96612798,0.01479926,0.13973527,0.26551280,0.00000000
0.14707354,2.38864940,0.19585645,0.01360572,0.60571105,1.91334551,0.01373749,0.13341350,0.25601060,0.00000000
0.15307654,2.31362661,0.18553677,0.01341942,0.57613086,1.85800143,0.01272727,0.12734389,0.24717222,0.00000000
0.15907954,2.23783510,0.17555819,0.01325100,0.54884226,1.80066725,0.01177754,0.12156560,0.23908299,0.00000000
0.16508254,2.16208612,0.16600894,0.01310276,0.52425200,1.74198569,0.01089577,0.11611053,0.23182119,0.00000000
0.17108554,2.08724792,0.15697299,0.01297714,0.50274359,1.68267152,0.01008810,0.11100469,0.22546030,0.00000000
0.17708854,2.01424655,0.14853076,0.01287684,0.48467918,1.62350896,0.00935945,0.10626960,0.22007102,0.00000000
0.18309155,1.94406262,0.14075965,0.01280480,0.47040178,1.56534527,0.00871366,0.10192366,0.21572301,0.00000000
0.18909455,1.87772360,0.13373417,0.01276427,0.46023728,1.50908070,0.00815366,0.09798345,0.21248610,0.00000000
0.19509755,1.81629180,0.12752576,0.01275877,0.45449589,1.45565488,0.00768155,0.09446475,0.21043093,0.00000000
0.20110055,1.76084810,0.12220221,0.01279200,0.45347263,1.40603012,0.00729875,0.09138345,0.20962895,0.00000000
0.20710355,1.71247215,0.11782666,0.01286778,0.45744657,1.36117204,0.00700598,0.08875605,0.21015171,0.00000000
0.21310655,1.67221941,0.11445632,0.01298991,0.46667861,1.32202831,0.00680337,0.08660000,0.21206948,0.00000000
0.21910955,1.64109602,0.11214081,0.01316201,0.48140754,1.28950608,0.00669046,0.08493366,0.21544930,0.00000000
0.22511256,1.62003224,0.11092043,0.01338732,0.50184438,1.26444893,0.00666611,0.08377608,0.22035234,0.00000000
0.23111556,1.60985526,0.11082421,0.01366860,0.52816511,1.24761384,0.00672854,0.08314642,0.22683100,0.00000000
0.23711856,1.61126239,0.11186802,0.01400783,0.56050178,1.23964912,0.00687522,0.08306327,0.23492547,0.00000000
0.24312156,1.62479538,0.11405275,0.01440613,0.59893231,1.24107365,0.00710284,0.08354372,0.24466030,0.00000000
0.24912456,1.65081654,0.11736276,0.01486358,0.64346949,1.25225806,0.00740722,0.08460228,0.25604073,0.00000000
0.25512756,1.68948751,0.12176453,0.01537903,0.69404929,1.27340833,0.00778327,0.08624974,0.26904931,0.00000000
0.26113057,1.74075125,0.12720576,0.01595006,0.75051936,1.30455211,0.00822496,0.08849194,0.28364259,0.00000000
0.26713357,1.80431770,0.13361492,0.01657285,0.81262808,1.34552825,0.00872530,0.09132854,0.29974839,0.00000000
0.27313657,1.87965389,0.14090127,0.01724220,0.88001491,1.39597970,0.00927638,0.09475180,0.31726347,0.00000000
0.27913957,1.96597873,0.14895546,0.01795147,0.95220275,1.45535016,0.00986935,0.09874544,0.33605200,0.00000000
0.28514257,2.06226301,0.15765059,0.01869266,1.02859275,1.52288476,0.01049458,0.10328358,0.35594475,0.00000000
0.29114557,2.16723502,0.16684392,0.01945651,1.10846259,1.59763492,0.01114172,0.10832995,0.37673927,0.00000000
0.29714857,2.27939205,0.17637903,0.02023259,1.19096829,1.67846770,0.01179983,0.11383713,0.39820096,0.00000000
0.30315158,2.39701803,0.18608847,0.02100950,1.27515042,1.76407978,0.01245761,0.11974625,0.42006530,0.00000000
0.30915458,2.51820738,0.19579679,0.02177503,1.35994474,1.85301607,0.01310351,0.12598688,0.44204109,0.00000000
0.31515758,2.64089505,0.20532399,0.02251644,1.44419750,1.94369314,0.01372602,0.13247727,0.46381478,0.00000000
0.32116058,2.76289263,0.21448913,0.02322069,1.52668525,2.03442707,0.01431382,0.13912504,0.48505583,0.00000000
0.32716358,2.88192982,0.22311419,0.02387471,1.60613892,2.12346557,0.01485606,0.14582827,0.50542305,0.00000000
0.33316658,2.99570085,0.23102784,0.02446572,1.68127163,2.20902388,0.01534254,0.15247696,0.52457167,0.00000000
0.33916958,3.10191478,0.23806936,0.02498148,1.75080944,2.28932360,0.01576396,0.15895498,0.54216116,0.00000000
0.34517259,3.19834833,0.24409216,0.02541064,1.81352419,2.36263364,0.01611210,0.16514240,0.55786341,0.00000000
0.35117559,3.28290006,0.24896721,0.02574297,1.86826716,2.42731221,0.01637999,0.17091814,0.57137115,0.00000000
0.35717859,3.35364398,0.25258599,0.02596969,1.91400250,2.48184844,0.01656207,0.17616290,0.58240627,0.00000000
0.36318159,3.40888096,0.25486298,0.02608364,1.94983890,2.52490234,0.01665433,0.18076232,0.59072769,0.00000000
0.36918459,3.44718586,0.25573762,0.02607954,1.97505840,2.55534165,0.01665433,0.18461016,0.59613873,0.00000000
0.37518759,3.46744880,0.25517560,0.02595412,1.98914084,2.57227401,0.01656129,0.18761150,0.59849327,0.00000000
0.38119060,3.46890849,0.25316956,0.02570626,1.99178293,2.57507317,0.01637610,0.18968568,0.59770088,0.00000000
0.38719360,3.45117633,0.24973898,0.02533701,1.98291101,2.56339813,0.01610123,0.19076899,0.59373029,0.00000000
0.39319660,3.41424993,0.24492944,0.02484967,1.96268664,2.53720396,0.01574069,0.19081692,0.58661128,0.00000000
0.39919960,3.35851527,0.23881119,0.02424963,1.93150470,2.49674399,0.01529992,0.18980581,0.57643476,0.00000000
0.40520260,3.28473701,0.23147709,0.02354434,1.88998391,2.44256286,0.01478563,0.18773392,0.56335090,0.00000000
0.41120560,3.19403721,0.22303990,0.02274311,1.83894990,2.37548054,0.01420560,0.18462174,0.54756549,0.00000000
0.41720860,3.08786305,0.21362921,0.02185687,1.77941149,2.29656791,0.01356852,0.18051157,0.52933454,0.00000000
0.42321161,2.96794454,0.20338790,0.02089790,1.71253098,2.20711470,0.01288372,0.17546637,0.50895728,0.00000000
0.42921461,2.83624402,0.19246835,0.01987953,1.63958963,2.10859103,0.01216100,0.16956790,0.48676784,0.00000000
0.43521761,2.69489916,0.18102857,0.01881582,1.56194957,2.00260409,0.01141035,0.16291421,0.46312587,0.00000000
0.44122061,2.54616194,0.16922828,0.01772115,1.48101386,1.89085161,0.01064172,0.15561664,0.43840659,0.00000000
0.44722361,2.39233570,0.15722515,0.01660993,1.39818595,1.77507408,0.00986484,0.14779635,0.41299041,0.00000000
0.45322661,2.23571293,0.14517126,0.01549618,1.31483032,1.65700742,0.00908898,0.13958069,0.38725273,0.00000000
0.45922961,2.07851604,0.13320999,0.01439328,1.23223572,1.53833805,0.00832277,0.13109939,0.36155420,0.00000000
0.46523262,1.92284324,0.12147324,0.01331359,1.15158224,1.42066187,0.00757407,0.12248084,0.33623182,0.00000000
0.47123562,1.77062138,0.11007930,0.01226827,1.07391355,1.30544856,0.00684985,0.11384860,0.31159113,0.00000000
0.47723862,1.62356729,0.09913118,0.01126699,1.00011487,1.19401238,0.00615608,0.10531819,0.28789989,0.00000000
0.48324162,1.48315838,0.08871557,0.01031787,0.93089757,1.08748996,0.00549769,0.09699440,0.26538321,0.00000000
0.48924462,1.35061345,0.07890236,0.00942732,0.86679049,0.98682580,0.00487855,0.08896914,0.24422051,0.00000000
0.49524762,1.22688329,0.06974475,0.00860003,0.80813805,0.89276514,0.00430148,0.08131979,0.22454410,0.00000000
0.50125063,1.11265112,0.06127975,0.00783897,0.75510482,0.80585415,0.00376829,0.07410834,0.20643946,0.00000000
0.50725363,1.00834179,0.05352925,0.00714551,0.70768617,0.72644660,0.00327984,0.06738097,0.18994714,0.00000000
0.51325663,0.91413877,0.04650134,0.00651949,0.66572395,0.65471633,0.00283614,0.06116834,0.17506599,0.00000000
0.51925963,0.83000747,0.04019194,0.00595943,0.62892659,0.59067430,0.00243642,0.05548630,0.16175757,0.00000000
0.52526263,0.75572341,0.03458660,0.00546267,0.59689237,0.53418910,0.00207927,0.05033715,0.14995156,0.00000000
0.53126563,0.69090360,0.02966243,0.00502564,0.56913482,0.48500980,0.00176276,0.04571115,0.13955167,0.00000000
0.53726863,0.63503943,0.02538993,0.00464403,0.54510912,0.44278977,0.00148451,0.04158831,0.13044202,0.00000000
0.54327164,0.58752972,0.02173488,0.00431304,0.52423842,0.40711050,0.00124186,0.03794039,0.12249351,0.00000000
0.54927464,0.54771232,0.01866002,0.00402759,0.50593897,0.37750429,0.00103194,0.03473285,0.11557001,0.00000000
0.55527764,0.51489328,0.01612652,0.00378252,0.48964334,0.35347515,0.00085179,0.03192682,0.10953416,0.00000000
0.56128064,0.48837261,0.01409534,0.00357279,0.47482078,0.33451707,0.00069842,0.02948099,0.10425247,0.00000000
0.56728364,0.46746583,0.01252821,0.00339358,0.46099423,0.32012931,0.00056890,0.02735320,0.09959970,0.00000000
0.57328664,0.45152108,0.01138847,0.00324045,0.44775362,0.30982853,0.00046042,0.02550197,0.09546228,0.00000000
0.57928964,0.43993166,0.01064153,0.00310943,0.43476516,0.30315749,0.00037034,0.02388762,0.09174087,0.00000000
0.58529265,0.43214389,0.01025523,0.00299702,0.42177663,0.29969073,0.00029622,0.02247323,0.08835188,0.00000000
0.59129565,0.42766087,0.01019986,0.00290028,0.40861877,0.29903724,0.00023584,0.02122529,0.08522813,0.00000000
0.59729865,0.42604254,0.01044806,0.00281678,0.39520318,0.30084065,0.00018724,0.02011407,0.08231859,0.00000000
0.60330165,0.42690257,0.01097457,0.00274458,0.38151699,0.30477738,0.00014870,0.01911388,0.07958746,0.00000000
0.60930465,0.42990296,0.01175582,0.00268218,0.36761495,0.31055324,0.00011876,0.01820294,0.07701252,0.00000000
0.61530765,0.43474705,0.01276950,0.00262845,0.35360947,0.31789914,0.00009622,0.01736331,0.07458316,0.00000000
0.62131066,0.44117162,0.01399410,0.00258256,0.33965926,0.32656630,0.00008014,0.01658050,0.07229795,0.00000000
0.62731366,0.44893894,0.01540841,0.00254389,0.32595718,0.33632150,0.00006984,0.01584316,0.07016218,0.00000000
0.63331666,0.45782927,0.01699121,0.00251196,0.31271794,0.34694295,0.00006488,0.01514262,0.06818534,0.00000000
0.63931966,0.46763451,0.01872086,0.00248636,0.30016616,0.35821684,0.00006508,0.01447246,0.06637873,0.00000000
0.64532266,0.47815319,0.02057516,0.00246668,0.28852525,0.36993514,0.00007052,0.01382810,0.06475339,0.00000000
0.65132566,0.48918733,0.02253128,0.00245249,0.27800760,0.38189456,0.00008155,0.01320641,0.06331830,0.00000000
0.65732866,0.50054108,0.02456584,0.00244326,0.26880625,0.39389680,0.00009878,0.01260536,0.06207904,0.00000000
0.66333167,0.51202128,0.02665514,0.00243837,0.26108824,0.40575017,0.00012311,0.01202377,0.06103690,0.00000000
0.66933467,0.52343968,0.02877552,0.00243711,0.25498980,0.41727218,0.00015575,0.01146109,0.06018845,0.00000000
0.67533767,0.53461670,0.03090388,0.00243871,0.25061330,0.42829309,0.00019820,0.01091723,0.05952555,0.00000000
0.68134067,0.54538624,0.03301825,0.00244232,0.24802583,0.43866012,0.00025232,0.01039247,0.05903575,0.00000000
0.68734367,0.55560127,0.03509848,0.00244708,0.24725940,0.44824186,0.00032027,0.00988741,0.05870311,0.00000000
0.69334667,0.56513956,0.03712692,0.00245218,0.24831234,0.45693274,0.00040459,0.00940297,0.05850914,0.00000000
0.69934967,0.57390933,0.03908912,0.00245685,0.25115178,0.46465703,0.00050812,0.00894033,0.05843407,0.00000000
0.70535268,0.58185408,0.04097445,0.00246046,0.25571697,0.47137219,0.00063405,0.00850102,0.05845814,0.00000000
0.71135568,0.58895644,0.04277663,0.00246257,0.26192305,0.47707122,0.00078586,0.00808688,0.05856286,0.00000000
0.71735868,0.59524046,0.04449414,0.00246290,0.26966508,0.48178376,0.00096728,0.00770009,0.05873218,0.00000000
0.72336168,0.60077231,0.04613042,0.00246142,0.27882212,0.48557580,0.00118225,0.00734315,0.05895360,0.00000000
0.72936468,0.60565889,0.04769387,0.00245836,0.28926110,0.48854793,0.00143479,0.00701886,0.05921884,0.00000000
0.73536768,0.61004464,0.04919768,0.00245417,0.30084027,0.49083194,0.00172897,0.00673022,0.05952444,0.00000000
0.74137069,0.61410623,0.05065935,0.00244955,0.31341226,0.49258612,0.00206871,0.00648041,0.05987184,0.00000000
0.74737369,0.61804550,0.05210001,0.00244540,0.32682646,0.49398913,0.00245769,0.00627263,0.06026732,0.00000000
0.75337669,0.62208079,0.05354360,0.00244279,0.34093077,0.49523269,0.00289919,0.00610999,0.06072145,0.00000000
0.75937969,0.62643699,0.05501576,0.00244289,0.35557277,0.49651356,0.00339590,0.00599536,0.06124835,0.00000000
0.76538269,0.63133476,0.05654266,0.00244694,0.37060026,0.49802485,0.00394976,0.00593122,0.06186462,0.00000000
0.77138569,0.63697933,0.05814974,0.00245616,0.38586124,0.49994722,0.00456182,0.00591947,0.06258811,0.00000000
0.77738869,0.64354948,0.05986042,0.00247169,0.40120352,0.50244030,0.00523204,0.00596132,0.06343650,0.00000000
0.78339170,0.65118718,0.06169486,0.00249450,0.41647405,0.50563473,0.00595918,0.00605708,0.06442586,0.00000000
0.78939470,0.65998843,0.06366887,0.00252537,0.43151810,0.50962525,0.00674069,0.00620610,0.06556915,0.00000000
0.79539770,0.66999593,0.06579293,0.00256478,0.44617852,0.51446515,0.00757269,0.00640661,0.06687493,0.00000000
0.80140070,0.68119385,0.06807162,0.00261291,0.46029518,0.52016247,0.00844991,0.00665570,0.06834606,0.00000000
0.80740370,0.69350535,0.07050319,0.00266957,0.47370487,0.52667826,0.00936579,0.00694926,0.06997883,0.00000000
0.81340670,0.70679290,0.07307960,0.00273420,0.48624171,0.53392699,0.01031259,0.00728202,0.07176222,0.00000000
0.81940970,0.72086178,0.07578692,0.00280588,0.49773824,0.54177930,0.01128156,0.00764757,0.07367765,0.00000000
0.82541271,0.73546671,0.07860608,0.00288334,0.50802725,0.55006717,0.01226323,0.00803854,0.07569901,0.00000000
0.83141571,0.75032150,0.08151404,0.00296497,0.51694447,0.55859123,0.01324770,0.00844668,0.07779312,0.00000000
0.83741871,0.76511156,0.08448528,0.00304893,0.52433194,0.56713021,0.01422502,0.00886311,0.07992061,0.00000000
0.84342171,0.77950871,0.08749358,0.00313318,0.53004218,0.57545210,0.01518559,0.00927855,0.08203711,0.00000000
0.84942471,0.79318789,0.09051399,0.00321555,0.53394287,0.58332668,0.01612058,0.00968356,0.08409481,0.00000000
0.85542771,0.80584505,0.09352491,0.00329387,0.53592192,0.59053879,0.01702237,0.01006887,0.08604427,0.00000000
0.86143072,0.81721528,0.09651018,0.00336601,0.53589272,0.59690194,0.01788496,0.01042564,0.08783641,0.00000000
0.86743372,0.82709059,0.09946101,0.00343004,0.53379915,0.60227149,0.01870431,0.01074580,0.08942456,0.00000000
0.87343672,0.83533623,0.10237771,0.00348427,0.52962029,0.60655684,0.01947861,0.01102229,0.09076659,0.00000000
0.87943972,0.84190475,0.10527100,0.00352733,0.52337432,0.60973185,0.02020856,0.01124936,0.09182686,0.00000000
0.88544272,0.84684698,0.10816294,0.00355829,0.51512144,0.61184313,0.02089736,0.01142277,0.09257799,0.00000000
0.89144572,0.85031909,0.11108716,0.00357665,0.50496547,0.61301535,0.02155077,0.01153996,0.09300233,0.00000000
0.89744872,0.85258535,0.11408862,0.00358244,0.49305410,0.61345335,0.02217691,0.01160017,0.09309307,0.00000000
0.90345173,0.85401586,0.11722261,0.00357617,0.47957743,0.61344066,0.02278596,0.01160448,0.09285492,0.00000000
0.90945473,0.85507926,0.12055309,0.00355889,0.46476496,0.61333423,0.02338982,0.01155580,0.09230425,0.00000000
0.91545773,0.85633039,0.12415044,0.00353210,0.44888085,0.61355536,0.02400151,0.01145879,0.09146881,0.00000000
0.92146073,0.85839300,0.12808860,0.00349774,0.43221778,0.61457708,0.02463462,0.01131966,0.09038694,0.00000000
0.92746373,0.86193819,0.13244174,0.00345809,0.41508937,0.61690810,0.02530258,0.01114599,0.08910623,0.00000000
0.93346673,0.86765911,0.13728059,0.00341573,0.39782166,0.62107410,0.02601799,0.01094648,0.08768196,0.00000000
0.93946973,0.87624295,0.14266861,0.00337339,0.38074377,0.62759678,0.02679189,0.01073058,0.08617498,0.00000000
0.94547274,0.88834124,0.14865806,0.00333387,0.36417820,0.63697154,0.02763303,0.01050817,0.08464953,0.00000000
0.95147574,0.90453969,0.15528631,0.00329991,0.34843124,0.64964474,0.02854733,0.01028925,0.08317082,0.00000000
0.95747874,0.92532888,0.16257250,0.00327412,0.33378370,0.66599135,0.02953728,0.01008353,0.08180260,0.00000000
0.96348174,0.95107716,0.17051464,0.00325881,0.32048254,0.68629410,0.03060160,0.00990013,0.08060482,0.00000000
0.96948474,0.98200692,0.17908753,0.00325597,0.30873371,0.71072504,0.03173500,0.00974730,0.07963145,0.00000000
0.97548774,1.01817567,0.18824141,0.00326713,0.29869638,0.73933053,0.03292807,0.00963211,0.07892860,0.00000000
0.98149075,1.05946276,0.19790160,0.00329333,0.29047907,0.77202033,0.03416747,0.00956036,0.07853301,0.00000000
0.98749375,1.10556278,0.20796917,0.00333508,0.28413759,0.80856164,0.03543620,0.00953638,0.07847091,0.00000000
0.99349675,1.15598615,0.21832259,0.00339232,0.27967511,0.84857855,0.03671404,0.00956304,0.07875742,0.00000000
0.99949975,1.21006721,0.22882049,0.00346447,0.27704423,0.89155712,0.03797828,0.00964177,0.07939645,0.00000000
1.00550275,1.26697995,0.23930533,0.00355042,0.27615102,0.93685632,0.03920441,0.00977270,0.08038101,0.00000000
1.01150575,1.32576082,0.24960792,0.00364862,0.27686091,0.98372446,0.04036709,0.00995485,0.08169415,0.00000000
1.01750875,1.38533809,0.25955266,0.00375712,0.27900616,1.03132083,0.04144103,0.01018638,0.08331015,0.00000000
1.02351176,1.44456674,0.26896326,0.00387370,0.28239448,1.07874168,0.04240206,0.01046494,0.08519624,0.00000000
1.02951476,1.50226748,0.27766877,0.00399594,0.28681873,1.12504975,0.04322804,0.01078797,0.08731453,0.00000000
1.03551776,1.55726849,0.28550962,0.00412138,0.29206687,1.16930612,0.04389985,0.01115311,0.08962415,0.00000000
1.04152076,1.60844804,0.29234346,0.00424758,0.29793206,1.21060317,0.04440215,0.01155855,0.09208352,0.00000000
1.04752376,1.65477614,0.29805050,0.00437230,0.30422229,1.24809712,0.04472412,0.01200334,0.09465251,0.00000000
1.05352676,1.69535355,0.30253812,0.00449354,0.31076902,1.28103895,0.04485996,0.01248776,0.09729462,0.00000000
1.05952976,1.72944608,0.30574460,0.00460969,0.31743460,1.30880214,0.04480921,0.01301347,0.09997879,0.00000000
1.06553277,1.75651283,0.30764163,0.00471957,0.32411790,1.33090598,0.04457688,0.01358367,0.10268094,0.00000000
1.07153577,1.77622683,0.30823566,0.00482249,0.33075799,1.34703350,0.04417331,0.01420314,0.10538512,0.00000000
1.07753877,1.78848714,0.30756777,0.00491829,0.33733556,1.35704295,0.04361385,0.01487819,0.10808408,0.00000000
1.08354177,1.79342169,0.30571232,0.00500733,0.34387207,1.36097240,0.04291831,0.01561640,0.11077941,0.00000000
1.08954477,1.79138074,0.30277414,0.00509045,0.35042648,1.35903724,0.04211025,0.01642637,0.11348110,0.00000000
1.09554777,1.78292116,0.29888458,0.00516891,0.35708991,1.35162055,0.04121601,0.01731726,0.11620650,0.00000000
1.10155078,1.76878216,0.29419640,0.00524435,0.36397819,1.33925685,0.04026379,0.01829831,0.11897884,0.00000000
1.10755378,1.74985377,0.28887793,0.00531862,0.37122296,1.32261006,0.03928246,0.01937820,0.12182531,0.00000000
1.11355678,1.72713936,0.28310654,0.00539373,0.37896146,1.30244659,0.03830049,0.02056445,0.12477473,0.00000000
1.11955978,1.70171406,0.27706188,0.00547166,0.38732578,1.27960484,0.03734480,0.02186277,0.12785506,0.00000000
1.12556278,1.67468112,0.27091906,0.00555426,0.39643201,1.25496275,0.03643972,0.02327642,0.13109075,0.00000000
1.13156578,1.64712817,0.26484224,0.00564312,0.40636995,1.22940458,0.03560607,0.02480564,0.13450020,0.00000000
1.13756878,1.62008555,0.25897878,0.00573941,0.41719398,1.20378879,0.03486035,0.02644718,0.13809340,0.00000000
1.14357179,1.59448855,0.25345430,0.00584385,0.42891555,1.17891827,0.03421420,0.02819398,0.14186992,0.00000000
1.14957479,1.57114549,0.24836884,0.00595655,0.44149795,1.15551432,0.03367395,0.03003494,0.14581741,0.00000000
1.15557779,1.55071284,0.24379434,0.00607703,0.45485354,1.13419550,0.03324057,0.03195501,0.14991072,0.00000000
1.16158079,1.53367857,0.23977350,0.00620416,0.46884387,1.11546209,0.03290970,0.03393532,0.15411169,0.00000000
1.16758379,1.52035439,0.23632006,0.00633621,0.48328269,1.09968688,0.03267200,0.03595366,0.15836977,0.00000000
1.17358679,1.51087697,0.23342047,0.00647087,0.49794181,1.08711239,0.03251371,0.03798509,0.16262337,0.00000000
1.17958979,1.50521791,0.23103693,0.00660536,0.51255970,1.07785445,0.03241738,0.04000276,0.16680200,0.00000000
1.18559280,1.50320180,0.22911150,0.00673655,0.52685234,1.07191175,0.03236276,0.04197889,0.17082902,0.00000000
1.19159580,1.50453130,0.22757112,0.00686109,0.54052600,1.06918080,0.03232781,0.04388589,0.17462510,0.00000000
1.19759880,1.50881769,0.22633339,0.00697559,0.55329118,1.06947512,0.03228978,0.04569753,0.17811198,0.00000000
1.20360180,1.51561552,0.22531255,0.00707676,0.56487717,1.07254791,0.03222627,0.04739016,0.18121657,0.00000000
1.20960480,1.52445924,0.22442570,0.00716161,0.57504642,1.07811665,0.03211634,0.04894391,0.18387509,0.00000000
1.21560780,1.53490024,0.22359866,0.00722761,0.58360801,1.08588863,0.03194143,0.05034380,0.18603703,0.00000000
1.22161081,1.54654209,0.22277136,0.00727285,0.59042957,1.09558588,0.03168624,0.05158065,0.18766881,0.00000000
1.22761381,1.55907264,0.22190244,0.00729614,0.59544689,1.10696841,0.03133942,0.05265190,0.18875689,0.00000000
1.23361681,1.57229099,0.22097288,0.00729715,0.59867081,1.11985454,0.03089406,0.05356207,0.18931008,0.00000000
1.23961981,1.58612830,0.21998841,0.00727644,0.60019088,1.13413731,0.03034801,0.05432302,0.18936111,0.00000000
1.24562281,1.60066126,0.21898076,0.00723550,0.60017558,1.14979631,0.02970396,0.05495384,0.18896714,0.00000000
1.25162581,1.61611755,0.21800751,0.00717674,0.59886900,1.16690405,0.02896932,0.05548049,0.18820924,0.00000000
1.25762881,1.63287289,0.21715072,0.00710342,0.59658399,1.18562678,0.02815589,0.05593501,0.18719092,0.00000000
1.26363182,1.65143989,0.21651423,0.00701956,0.59369207,1.20621950,0.02727937,0.05635459,0.18603550,0.00000000
1.26963482,1.67244879,0.21621996,0.00692978,0.59061042,1.22901532,0.02635874,0.05678015,0.18488269,0.00000000
1.27563782,1.69662105,0.21640318,0.00683920,0.58778654,1.25440949,0.02541544,0.05725490,0.18388424,0.00000000
1.28164082,1.72473671,0.21720705,0.00675320,0.58568103,1.28283888,0.02447258,0.05782256,0.18319906,0.00000000
1.28764382,1.75759685,0.21877667,0.00667722,0.58474946,1.31475748,0.02355402,0.05852558,0.18298773,0.00000000
1.29364682,1.79598274,0.22125274,0.00661659,0.58542381,1.35060915,0.02268354,0.05940324,0.18340687,0.00000000
1.29964982,1.84061323,0.22476529,0.00657626,0.58809443,1.39079865,0.02188392,0.06048984,0.18460338,0.00000000
1.30565283,1.89210240,0.22942753,0.00656067,0.59309318,1.43566234,0.02117621,0.06181297,0.18670898,0.00000000
1.31165583,1.95091921,0.23533015,0.00657352,0.60067857,1.48543974,0.02057898,0.06339202,0.18983501,0.00000000
1.31765883,2.01735090,0.24253633,0.00661763,0.61102334,1.54024747,0.02010781,0.06523690,0.19406796,0.00000000
1.32366183,2.09147211,0.25107748,0.00669482,0.62420530,1.60005677,0.01977477,0.06734717,0.19946569,0.00000000
1.32966483,2.17312093,0.26095010,0.00680580,0.64020155,1.66467584,0.01958812,0.06971141,0.20605469,0.00000000
1.33566783,2.26188345,0.27211369,0.00695017,0.65888656,1.73373807,0.01955217,0.07230721,0.21382833,0.00000000
1.34167084,2.35708760,0.28448993,0.00712637,0.68003410,1.80669691,0.01966718,0.07510141,0.22274624,0.00000000
1.34767384,2.45780698,0.29796309,0.00733174,0.70332305,1.88282798,0.01992948,0.07805090,0.23273488,0.00000000
1.35367684,2.56287479,0.31238169,0.00756262,0.72834681,1.96123860,0.02033171,0.08110378,0.24368927,0.00000000
1.35967984,2.67090767,0.32756147,0.00781441,0.75462603,2.04088477,0.02086306,0.08420097,0.25547578,0.00000000
1.36568284,2.78033869,0.34328940,0.00808178,0.78162406,2.12059486,0.02150974,0.08727805,0.26793597,0.00000000
1.37168584,2.88945847,0.35932874,0.00835882,0.80876458,2.19909958,0.02225544,0.09026747,0.28089121,0.00000000
1.37768884,2.99646278,0.37542498,0.00863924,0.83545064,2.27506687,0.02308184,0.09310083,0.29414802,0.00000000
1.38369185,3.09950497,0.39131236,0.00891658,0.86108438,2.34714041,0.02396919,0.09571128,0.30750392,0.00000000
1.38969485,3.19675104,0.40672088,0.00918445,0.88508661,2.41398032,0.02489692,0.09803589,0.32075343,0.00000000
1.39569785,3.28643523,0.42138349,0.00943668,0.90691541,2.47430415,0.02584419,0.10001787,0.33369419,0.00000000
1.40170085,3.36691387,0.43504321,0.00966757,0.92608311,2.52692673,0.02679049,0.10160856,0.34613281,0.00000000
1.40770385,3.43671534,0.44745994,0.00987206,0.94217097,2.57079699,0.02771619,0.10276915,0.35789026,0.00000000
1.41370685,3.49458414,0.45841679,0.01004583,0.95484099,2.60503033,0.02860301,0.10347197,0.36880667,0.00000000
1.41970985,3.53951742,0.46772564,0.01018548,0.96384447,2.62893538,0.02943454,0.10370134,0.37874526,0.00000000
1.42571286,3.57079267,0.47523175,0.01028856,0.96902717,2.64203392,0.03019654,0.10345399,0.38759530,0.00000000
1.43171586,3.58798549,0.48081735,0.01035364,0.97033085,2.64407352,0.03087731,0.10273900,0.39527408,0.00000000
1.43771886,3.59097727,0.48440405,0.01038029,0.96779146,2.63503241,0.03146790,0.10157728,0.40172772,0.00000000
1.44372186,3.57995251,0.48595406,0.01036907,0.96153409,2.61511680,0.03196223,0.10000058,0.40693089,0.00000000
1.44972486,3.55538648,0.48547011,0.01032145,0.95176515,2.58475090,0.03235715,0.09805027,0.41088551,0.00000000
1.45572786,3.51802397,0.48299432,0.01023969,0.93876223,2.54456056,0.03265237,0.09577565,0.41361852,0.00000000
1.46173087,3.46885045,0.47860588,0.01012676,0.92286225,2.49535121,0.03285034,0.09323225,0.41517880,0.00000000
1.46773387,3.40905711,0.47241782,0.00998619,0.90444838,2.43808165,0.03295601,0.09047982,0.41563354,0.00000000
1.47373687,3.34000148,0.46457305,0.00982187,0.88393661,2.37383458,0.03297652,0.08758047,0.41506414,0.00000000
1.47973987,3.26316554,0.45523965,0.00963798,0.86176227,2.30378555,0.03292084,0.08459675,0.41356194,0.00000000
1.48574287,3.18011294,0.44460596,0.00943877,0.83836723,2.22917143,0.03279932,0.08158989,0.41122396,0.00000000
1.49174587,3.09244715,0.43287527,0.00922844,0.81418826,2.15125962,0.03262328,0.07861830,0.40814886,0.00000000
1.49774887,3.00177207,0.42026071,0.00901104,0.78964677,2.07131918,0.03240453,0.07573627,0.40443331,0.00000000
1.50375188,2.90965633,0.40698020,0.00879031,0.76514040,1.99059468,0.03215490,0.07299292,0.40016890,0.00000000
1.50975488,2.81760234,0.39325183,0.00856964,0.74103648,1.91028329,0.03188580,0.07043155,0.39543981,0.00000000
1.51575788,2.72702075,0.37928976,0.00835200,0.71766743,1.83151578,0.03160788,0.06808919,0.39032115,0.00000000
