energy_ev,total_up,Ag_p_up,Ag_d_up,Ir_p_up,Ir_d_up,N_s_up,N_p_up,S_s_up,S_p_up
-3.25662831,6.23879603,0.33937470,1.36036123,1.06466933,3.02034664,0.04364616,0.47008139,0.08075735,1.39616704
-3.25062531,6.23454307,0.33579164,1.34914030,1.06610707,3.03042069,0.04380418,0.47003800,0.07928315,1.39599907
-3.24462231,6.20818593,0.33056530,1.33304096,1.06347244,3.02904410,0.04418072,0.46840265,0.07754709,1.39106033
-3.23861931,6.15958310,0.32383736,1.31209631,1.05674743,3.01602504,0.04473622,0.46515366,0.07557251,1.38138285
-3.23261631,6.08912018,0.31578400,1.28647006,1.04599735,2.99142661,0.04543160,0.46030397,0.07338937,1.36710929
-3.22661331,5.99769298,0.30660952,1.25644689,1.03136949,2.95556347,0.04622922,0.45390236,0.07103345,1.34848798
-3.22061031,5.88667486,0.29653921,1.22241965,1.01308911,2.90899043,0.04709374,0.44603344,0.06854546,1.32586470
-3.21460730,5.75787010,0.28581159,1.18487397,0.99145312,2.85248375,0.04799293,0.43681622,0.06596999,1.29967156
-3.20860430,5.61345524,0.27467052,1.14437080,0.96682153,2.78701628,0.04889844,0.42640139,0.06335431,1.27041330
-3.20260130,5.45591095,0.26335733,1.10152757,0.93960712,2.71372757,0.04978650,0.41496733,0.06074714,1.23865170
-3.19659830,5.28794723,0.25210346,1.05699852,0.91026366,2.63389034,0.05063853,0.40271505,0.05819743,1.20498867
-3.19059530,5.11242464,0.24112363,1.01145496,0.87927318,2.54887469,0.05144158,0.38986218,0.05575305,1.17004852
-3.18459230,4.93227450,0.23060998,0.96556613,0.84713271,2.46011138,0.05218875,0.37663634,0.05345960,1.13446027
-3.17858929,4.75042049,0.22072729,0.91998103,0.81434106,2.36905536,0.05287934,0.36326815,0.05135931,1.09884031
-3.17258629,4.56970419,0.21160935,0.87531201,0.78138600,2.27715058,0.05351884,0.34998404,0.04948994,1.06377622
-3.16658329,4.39281642,0.20335667,0.83212026,0.74873227,2.18579706,0.05411872,0.33699936,0.04788389,1.02981199
-3.16058029,4.22223595,0.19603539,0.79090374,0.71681078,2.09632078,0.05469591,0.32451196,0.04656747,0.99743519
-3.15457729,4.06017700,0.18967755,0.75208760,0.68600938,2.00994695,0.05527213,0.31269641,0.04556024,0.96706625
-3.14857429,3.90854609,0.18428242,0.71601729,0.65666522,1.92777696,0.05587286,0.30169927,0.04487458,0.93905021
-3.14257129,3.76890881,0.17981893,0.68295433,0.62905904,1.85076919,0.05652619,0.29163536,0.04451543,0.91365078
-3.13656828,3.64246670,0.17622891,0.65307467,0.60341134,1.77972369,0.05726136,0.28258535,0.04448013,0.89104703
-3.13056528,3.53004394,0.17343114,0.62646953,0.57988044,1.71527087,0.05810726,0.27459451,0.04475855,0.87133240
-3.12456228,3.43208369,0.17132573,0.60314839,0.55856246,1.65786402,0.05909071,0.26767278,0.04533329,0.85451610
-3.11855928,3.34865354,0.16979899,0.58304405,0.53949290,1.60777565,0.06023485,0.26179610,0.04618006,0.84052653
-3.11255628,3.27945947,0.16872829,0.56601930,0.52264996,1.56509764,0.06155748,0.25690870,0.04726822,0.82921669
-3.10655328,3.22386780,0.16798688,0.55187499,0.50795912,1.52974520,0.06306957,0.25292657,0.04856150,0.82037126
-3.10055028,3.18093438,0.16744849,0.54035924,0.49529903,1.50146448,0.06477403,0.24974158,0.05001878,0.81371515
-3.09454727,3.14944041,0.16699165,0.53117737,0.48450830,1.47984402,0.06666472,0.24722628,0.05159505,0.80892317
-3.08854427,3.12793418,0.16650337,0.52400237,0.47539311,1.46432972,0.06872586,0.24523916,0.05324244,0.80563075
-3.08254127,3.11477792,0.16588246,0.51848568,0.46773541,1.45424356,0.07093185,0.24363012,0.05491134,0.80344532
-3.07653827,3.10819901,0.16504216,0.51426792,0.46130140,1.44880554,0.07324754,0.24224597,0.05655162,0.80195819
-3.07053527,3.10634455,0.16391210,0.51098952,0.45585022,1.44715878,0.07562898,0.24093581,0.05811383,0.80075668
-3.06453227,3.10733817,0.16243977,0.50830088,0.45114259,1.44839719,0.07802456,0.23955615,0.05955046,0.79943624
-3.05852926,3.10933800,0.16059128,0.50587205,0.44694918,1.45159517,0.08037665,0.23797552,0.06081716,0.79761241
-3.05252626,3.11059422,0.15835160,0.50340164,0.44305848,1.45583850,0.08262355,0.23607859,0.06187388,0.79493220
-3.04652326,3.10950475,0.15572423,0.50062487,0.43928416,1.46025559,0.08470171,0.23376959,0.06268599,0.79108483
-3.04052026,3.10466736,0.15273052,0.49732052,0.43547141,1.46404796,0.08654813,0.23097499,0.06322521,0.78581135
-3.03451726,3.09492650,0.14940840,0.49331670,0.43150235,1.46651881,0.08810288,0.22764542,0.06347041,0.77891310
-3.02851426,3.07941297,0.14581097,0.48849524,0.42730015,1.46709860,0.08931151,0.22375675,0.06340822,0.77025845
-3.02251126,3.05757485,0.14200459,0.48279463,0.42283172,1.46536632,0.09012734,0.21931030,0.06303341,0.75978782
-3.01650825,3.02919816,0.13806688,0.47621125,0.41810891,1.46106553,0.09051349,0.21433225,0.06234902,0.74751654
-3.01050525,2.99441593,0.13408441,0.46879897,0.41318792,1.45411415,0.09044449,0.20887224,0.06136633,0.73353553
-3.00450225,2.95370491,0.13015027,0.46066692,0.40816704,1.44460739,0.08990752,0.20300122,0.06010444,0.71800948
-2.99849925,2.90786935,0.12636152,0.45197554,0.40318262,1.43281333,0.08890309,0.19680859,0.05858972,0.70117261
-2.99249625,2.85801211,0.12281652,0.44293089,0.39840326,1.41916119,0.08744523,0.19039883,0.05685497,0.68332198
-2.98649325,2.80549361,0.11961222,0.43377728,0.39402257,1.40422241,0.08556107,0.18388754,0.05493842,0.66480848
-2.98049025,2.75187996,0.11684148,0.42478850,0.39025039,1.38868525,0.08329000,0.17739723,0.05288255,0.64602570
-2.97448724,2.69888198,0.11459035,0.41625790,0.38730308,1.37332395,0.08068223,0.17105284,0.05073275,0.62739703
-2.96848424,2.64828747,0.11293555,0.40848746,0.38539298,1.35896360,0.07779703,0.16497732,0.04853600,0.60936143
-2.96248124,2.60188933,0.11194204,0.40177644,0.38471764,1.34644241,0.07470059,0.15928715,0.04633943,0.59235834
-2.95647824,2.56141268,0.11166087,0.39640977,0.38544918,1.33657300,0.07146367,0.15408833,0.04418900,0.57681226
-2.95047524,2.52844403,0.11212736,0.39264685,0.38772428,1.33010465,0.06815909,0.14947271,0.04212817,0.56311768
-2.94447224,2.50436565,0.11335963,0.39071105,0.39163541,1.32768832,0.06485922,0.14551492,0.04019680,0.55162492
-2.93846923,2.49029836,0.11535767,0.39078035,0.39722357,1.32984613,0.06163354,0.14227002,0.03843015,0.54262747
-2.93246623,2.48705512,0.11810290,0.39297962,0.40447313,1.33694692,0.05854638,0.13977202,0.03685810,0.53635145
-2.92646323,2.49510803,0.12155834,0.39737477,0.41330913,1.34918920,0.05565489,0.13803323,0.03550463,0.53294753
-2.92046023,2.51457013,0.12566948,0.40396917,0.42359707,1.36659227,0.05300735,0.13704465,0.03438753,0.53248585
-2.91445723,2.54519307,0.13036568,0.41270249,0.43514562,1.38899620,0.05064189,0.13677715,0.03351832,0.53495405
-2.90845423,2.58638101,0.13556226,0.42345198,0.44771201,1.41607055,0.04858556,0.13718373,0.03290245,0.54025867
-2.90245123,2.63722002,0.14116319,0.43603640,0.46101011,1.44733161,0.04685388,0.13820247,0.03253977,0.54822971
-2.89644822,2.69652177,0.14706421,0.45022221,0.47472087,1.48216719,0.04545080,0.13976025,0.03242506,0.55862837
-2.89044522,2.76287950,0.15315633,0.46573204,0.48850465,1.51986775,0.04436907,0.14177700,0.03254889,0.57115754
-2.88444222,2.83473372,0.15932968,0.48225488,0.50201505,1.55966240,0.04359098,0.14417029,0.03289848,0.58547457
-2.87843922,2.91044432,0.16547728,0.49945785,0.51491352,1.60075781,0.04308946,0.14686011,0.03345873,0.60120580
-2.87243622,2.98836585,0.17149882,0.51699865,0.52688412,1.64237815,0.04282946,0.14977356,0.03421320,0.61796227
-2.86643322,3.06692227,0.17730421,0.53453861,0.53764766,1.68380397,0.04276954,0.15284925,0.03514512,0.63535571
-2.86043022,3.14467754,0.18281655,0.55175533,0.54697466,1.72440814,0.04286359,0.15604116,0.03623834,0.65301419
-2.85442721,3.22039875,0.18797465,0.56835458,0.55469632,1.76368705,0.04306272,0.15932177,0.03747814,0.67059675
-2.84842421,3.29310871,0.19273476,0.58408088,0.56071304,1.80128557,0.04331706,0.16268433,0.03885185,0.68780618
-2.84242121,3.36212561,0.19707146,0.59872615,0.56499994,1.83701451,0.04357761,0.16614401,0.04034937,0.70439944
-2.83641821,3.42708792,0.20097776,0.61213612,0.56760917,1.87086011,0.04379792,0.16973791,0.04196341,0.72019523
-2.83041521,3.48796352,0.20446423,0.62421423,0.56866880,1.90298497,0.04393561,0.17352398,0.04368945,0.73507828
-2.82441221,3.54504291,0.20755732,0.63492264,0.56837822,1.93372080,0.04395369,0.17757859,0.04552563,0.74900028
-2.81840920,3.59891705,0.21029698,0.64428062,0.56700045,1.96355344,0.04382160,0.18199319,0.04747219,0.76197740
-2.81240620,3.65044127,0.21273355,0.65236017,0.56485147,1.99310132,0.04351602,0.18686983,0.04953091,0.77408447
-2.80640320,3.70068750,0.21492429,0.65927921,0.56228728,2.02308847,0.04302131,0.19231601,0.05170423,0.78544634
-2.80040020,3.75088729,0.21692955,0.66519280,0.55968923,2.05431374,0.04232972,0.19843897,0.05399438,0.79622677
-2.79439720,3.80236900,0.21880894,0.67028269,0.55744825,2.08761793,0.04144124,0.20533969,0.05640230,0.80661564
-2.78839420,3.85649244,0.22061766,0.67474605,0.55594894,2.12385045,0.04036321,0.21310692,0.05892667,0.81681503
-2.78239120,3.91458448,0.22240308,0.67878369,0.55555421,2.16383726,0.03910974,0.22181164,0.06156298,0.82702516
-2.77638819,3.97787888,0.22420200,0.68258874,0.55659118,2.20835149,0.03770079,0.23150209,0.06430270,0.83743093
-2.77038519,4.04746351,0.22603853,0.68633619,0.55933910,2.25808802,0.03616125,0.24219982,0.06713268,0.84818984
-2.76438219,4.12423740,0.22792275,0.69017402,0.56401988,2.31364303,0.03451977,0.25389693,0.07003481,0.85942206
-2.75837919,4.20887959,0.22985034,0.69421632,0.57079161,2.37549898,0.03280763,0.26655471,0.07298596,0.87120318
-2.75237619,4.30183103,0.23180304,0.69853881,0.57974538,2.44401542,0.03105758,0.28010384,0.07595830,0.88356018
-2.74637319,4.40329000,0.23375000,0.70317704,0.59090554,2.51942554,0.02930266,0.29444610,0.07891988,0.89647072
-2.74037019,4.51322066,0.23564996,0.70812726,0.60423326,2.60183789,0.02757518,0.30945775,0.08183565,0.90986597
-2.73436718,4.63137384,0.23745404,0.71334994,0.61963314,2.69124288,0.02590578,0.32499423,0.08466871,0.92363668
-2.72836418,4.75731819,0.23910909,0.71877564,0.63696246,2.78752294,0.02432263,0.34089615,0.08738185,0.93764219
-2.72236118,4.89047948,0.24056133,0.72431295,0.65604250,2.89046560,0.02285077,0.35699619,0.08993929,0.95172179
-2.71635818,5.03018544,0.24176009,0.72985781,0.67667117,2.99977813,0.02151172,0.37312661,0.09230843,0.96570774
-2.71035518,5.17571308,0.24266150,0.73530383,0.69863635,3.11510308,0.02032308,0.38912693,0.09446171,0.97943909
-2.70435218,5.32633561,0.24323182,0.74055276,0.72172893,3.23603340,0.01929850,0.40485143,0.09637829,0.99277546
-2.69834917,5.48136599,0.24345023,0.74552455,0.74575503,3.36212658,0.01844764,0.42017594,0.09804556,1.00560985
-2.69234617,5.64019444,0.24331107,0.75016634,0.77054644,3.49291697,0.01777632,0.43500366,0.09946023,1.01787960
-2.68634317,5.80231783,0.24282516,0.75445969,0.79596884,3.62792595,0.01728679,0.44926951,0.10062917,1.02957480
-2.68034017,5.96735897,0.24202024,0.75842573,0.82192724,3.76666948,0.01697806,0.46294284,0.10156965,1.04074345
-2.67433717,6.13507497,0.24094056,0.76212768,0.84836832,3.90866314,0.01684624,0.47602824,0.10230909,1.05149306
-2.66833417,6.30535399,0.23964543,0.76567066,0.87527953,4.05342458,0.01688503,0.48856437,0.10288430,1.06198834
-2.66233117,6.47820067,0.23820700,0.76919860,0.90268510,4.20047359,0.01708606,0.50062078,0.10334015,1.07244504
-2.65632816,6.65371102,0.23670715,0.77288848,0.93063904,4.34933020,0.01743932,0.51229297,0.10372774,1.08312028
-2.65032516,6.83203827,0.23523392,0.77694206,0.95921565,4.49951101,0.01793352,0.52369574,0.10410225,1.09429954
-2.64432216,7.01335141,0.23387729,0.78157550,0.98849809,4.65052429,0.01855639,0.53495527,0.10452030,1.10628133
-2.63831916,7.19778875,0.23272486,0.78700743,1.01856568,4.80186419,0.01929494,0.54620035,0.10503725,1.11935994
-2.63231616,7.38540914,0.23185741,0.79344610,1.04948066,4.95300440,0.02013566,0.55755309,0.10570438,1.13380751
-2.62631316,7.57614326,0.23134466,0.80107620,1.08127528,5.10339177,0.02106465,0.56911976,0.10656613,1.14985612
-2.62031016,7.76974789,0.23124144,0.81004603,1.11393989,5.25244014,0.02206772,0.58098210,0.10765755,1.16768101
-2.61430715,7.96576554,0.23158437,0.82045591,1.14741282,5.39952470,0.02313037,0.59318970,0.10900214,1.18738582
-2.60830415,8.16349179,0.23238934,0.83234810,1.18157269,5.54397729,0.02423786,0.60575376,0.11061011,1.20899052
-2.60230115,8.36195239,0.23364988,0.84569912,1.21623359,5.68508300,0.02537514,0.61864264,0.11247723,1.23242294
-2.59629815,8.55989159,0.23533640,0.86041466,1.25114347,5.82207830,0.02652684,0.63177944,0.11458432,1.25751413
-2.59029515,8.75577290,0.23739657,0.87632759,1.28598594,5.95415129,0.02767727,0.64504175,0.11689739,1.28399799
-2.58429215,8.94779288,0.23975654,0.89319903,1.32038542,6.08044429,0.02881041,0.65826361,0.11936844,1.31151522
-2.57828914,9.13390800,0.24232324,0.91072264,1.35391541,6.20005939,0.02990998,0.67123964,0.12193695,1.33962136
-2.57228614,9.31187415,0.24498744,0.92853191,1.38610960,6.31206720,0.03095952,0.68373105,0.12453193,1.36779872
-2.56628314,9.47929789,0.24762759,0.94621018,1.41647518,6.41551921,0.03194256,0.69547346,0.12707441,1.39547149
-2.56028014,9.63369790,0.25011414,0.96330303,1.44450790,6.50946418,0.03284283,0.70618592,0.12948036,1.42202356
-2.55427714,9.77257487,0.25231428,0.97933242,1.46970798,6.59296842,0.03364453,0.71558090,0.13166382,1.44681818
-2.54827414,9.89348762,0.25409680,0.99381201,1.49159635,6.66514018,0.03433263,0.72337475,0.13354010,1.46921854
-2.54227114,9.99413281,0.25533687,1.00626315,1.50973039,6.72515773,0.03489325,0.72929810,0.13502898,1.48860863
-2.53626813,10.07242573,0.25592064,1.01623063,1.52371853,6.77230069,0.03531406,0.73310582,0.13605766,1.50441331
-2.53026513,10.12657921,0.25574935,1.02329781,1.53323311,6.80598377,0.03558460,0.73458610,0.13656340,1.51611701
-2.52426213,10.15517782,0.25474282,1.02710029,1.53802100,6.82579194,0.03569671,0.73356829,0.13649579,1.52328022
-2.51825913,10.15724478,0.25284224,1.02733785,1.53791177,6.83151560,0.03564483,0.72992917,0.13581844,1.52555338
-2.51225613,10.13229874,0.25001216,1.02378399,1.53282290,6.82318431,0.03542631,0.72359748,0.13451011,1.52268764
-2.50625313,10.08039828,0.24624154,1.01629297,1.52276231,6.80109721,0.03504154,0.71455655,0.13256533,1.51454228
-2.50025013,10.00217209,0.24154395,1.00480403,1.50782792,6.76584844,0.03449414,0.70284504,0.12999430,1.50108861
-2.49424712,9.89883308,0.23595691,0.98934276,1.48820469,6.71834553,0.03379090,0.68855575,0.12682234,1.48241055
-2.48824412,9.77217541,0.22954037,0.97001973,1.46415918,6.65981909,0.03294171,0.67183277,0.12308883,1.45870177
-2.48224112,9.62455359,0.22237453,0.94702652,1.43603207,6.59182200,0.03195933,0.65286700,0.11884563,1.43025986
-2.47623812,9.45884349,0.21455699,0.92062937,1.40422903,6.51621688,0.03085911,0.63189039,0.11415525,1.39747784
-2.47023512,9.27838569,0.20619950,0.89116086,1.36921025,6.43515065,0.02965852,0.60916916,0.10908876,1.36083326
-2.46423212,9.08691188,0.19742433,0.85901004,1.33147898,6.35101578,0.02837675,0.58499628,0.10372356,1.32087552
-2.45822911,8.88845593,0.18836044,0.82461129,1.29156962,6.26639810,0.02703411,0.55968355,0.09814106,1.27821167
-2.45222611,8.68725162,0.17913964,0.78843260,1.25003543,6.18401198,0.02565151,0.53355350,0.09242450,1.23349130
-2.44622311,8.48761938,0.16989282,0.75096344,1.20743635,6.10662383,0.02424989,0.50693150,0.08665682,1.18739087
-2.44022011,8.29384545,0.16074640,0.71270282,1.16432701,6.03696625,0.02284965,0.48013823,0.08091882,1.14059784
-2.43421711,8.11005662,0.15181910,0.67414779,1.12124524,5.97764514,0.02147017,0.45348274,0.07528747,1.09379508
-2.42821411,7.94009480,0.14321906,0.63578278,1.07870122,5.93104315,0.02012938,0.42725633,0.06983456,1.04764591
-2.42221111,7.78739543,0.13504149,0.59806993,1.03716734,5.89922315,0.01884335,0.40172730,0.06462567,1.00277996
-2.41620810,7.65487427,0.12736678,0.56144074,0.99706914,5.88383589,0.01762611,0.37713664,0.05971942,0.95978034
-2.41020510,7.54482702,0.12025920,0.52628904,0.95877717,5.88603599,0.01648942,0.35369486,0.05516698,0.91917217
-2.40420210,7.45884592,0.11376611,0.49296541,0.92260025,5.90641089,0.01544273,0.33157972,0.05101186,0.88141293
-2.39819910,7.39775748,0.10791774,0.46177305,0.88878007,5.94492655,0.01449322,0.31093515,0.04728998,0.84688460
-2.39219610,7.36158448,0.10272746,0.43296514,0.85748737,6.00089377,0.01364590,0.29187099,0.04402982,0.81588796
-2.38619310,7.34953494,0.09819263,0.40674344,0.82881998,6.07295786,0.01290384,0.27446376,0.04125276,0.78863897
-2.38019010,7.36001959,0.09429578,0.38325820,0.80280256,6.15911386,0.01226839,0.25875813,0.03897355,0.76526746
-2.37418709,7.39069830,0.09100633,0.36260911,0.77938854,6.25674801,0.01173950,0.24476924,0.03720071,0.74581802
-2.36818409,7.43855457,0.08828255,0.34484715,0.75846395,6.36270517,0.01131601,0.23248545,0.03593702,0.73025312
-2.36218109,7.49999600,0.08607387,0.32997726,0.73985339,6.47338050,0.01099598,0.22187165,0.03517998,0.71845820
-2.35617809,7.57097730,0.08432333,0.31796153,0.72332780,6.58483238,0.01077696,0.21287286,0.03492209,0.71024875
-2.35017509,7.64714107,0.08297026,0.30872276,0.70861412,6.69291225,0.01065630,0.20541800,0.03515123,0.70537885
-2.34417209,7.72397092,0.08195294,0.30214836,0.69540624,6.79340624,0.01063132,0.19942369,0.03585076,0.70355116
-2.33816908,7.79695050,0.08121132,0.29809431,0.68337725,6.88218242,0.01069947,0.19479806,0.03699968,0.70442778
-2.33216608,7.86172158,0.08068962,0.29638917,0.67219214,6.95533710,0.01085847,0.19144422,0.03857264,0.70764171
-2.32616308,7.91423463,0.08033880,0.29683802,0.66152093,7.00933366,0.01110632,0.18926362,0.04053994,0.71280853
-2.32016008,7.95088520,0.08011887,0.29922633,0.65105130,7.04112743,0.01144128,0.18815888,0.04286745,0.71953800
-2.31415708,7.96863063,0.08000088,0.30332376,0.64050062,7.04827095,0.01186180,0.18803635,0.04551661,0.72744506
-2.30815408,7.96508221,0.07996870,0.30888783,0.62962653,7.02899495,0.01236640,0.18880812,0.04844445,0.73616021
-2.30215108,7.93856965,0.08002046,0.31566770,0.61823604,6.98226149,0.01295352,0.19039371,0.05160370,0.74533884
-2.29614807,7.88817587,0.08016967,0.32340786,0.60619254,6.90778752,0.01362137,0.19272127,0.05494304,0.75466942
-2.29014507,7.81374200,0.08044597,0.33185201,0.59342061,6.80603828,0.01436769,0.19572842,0.05840753,0.76388049
-2.28414207,7.71584376,0.08089560,0.34074714,0.57990853,6.67819199,0.01518963,0.19936287,0.06193918,0.77274633
-2.27813907,7.59574196,0.08158151,0.34984769,0.56570844,6.52607835,0.01608354,0.20358266,0.06547774,0.78109141
-2.27213607,7.45531121,0.08258313,0.35892007,0.55093430,6.35209505,0.01704487,0.20835641,0.06896172,0.78879349
-2.26613307,7.29695123,0.08399582,0.36774723,0.53575771,6.15910701,0.01806804,0.21366325,0.07232949,0.79578571
-2.26013007,7.12348652,0.08593002,0.37613340,0.52040209,5.95033419,0.01914638,0.21949286,0.07552067,0.80205739
-2.25412706,6.93805952,0.08851000,0.38390876,0.50513528,5.72923371,0.02027211,0.22584540,0.07847750,0.80765385
-2.24812406,6.74402260,0.09187225,0.39093389,0.49026118,5.49938206,0.02143637,0.23273136,0.08114631,0.81267517
-2.24212106,6.54483371,0.09616355,0.39710382,0.47611052,5.26436272,0.02262930,0.24017145,0.08347901,0.81727386
-2.23611806,6.34395941,0.10153847,0.40235146,0.46303136,5.02766373,0.02384015,0.24819636,0.08543444,0.82165151
-2.23011506,6.14478829,0.10815647,0.40665003,0.45137942,4.79258870,0.02505744,0.25684635,0.08697960,0.82605424
-2.22411206,5.95055669,0.11617849,0.41001449,0.44150870,4.56218373,0.02626913,0.26617071,0.08809068,0.83076710
-2.21810905,5.76428740,0.12576289,0.41250156,0.43376240,4.33918148,0.02746291,0.27622684,0.08875375,0.83610712
-2.21210605,5.58874118,0.13706092,0.41420823,0.42846448,4.12596245,0.02862636,0.28707909,0.08896525,0.84241521
-2.20610305,5.42638018,0.15021157,0.41526874,0.42591187,3.92453266,0.02974726,0.29879710,0.08873197,0.85004685
-2.20010005,5.27934161,0.16533595,0.41584993,0.42636738,3.73651587,0.03081383,0.31145384,0.08807083,0.85936162
-2.19409705,5.14941976,0.18253122,0.41614504,0.43005333,3.56315822,0.03181498,0.32512306,0.08700817,0.87071182
-2.18809405,5.03805437,0.20186432,0.41636622,0.43714603,3.40534242,0.03274057,0.33987650,0.08557880,0.88443041
-2.18209105,4.94632357,0.22336554,0.41673582,0.44777091,3.26360899,0.03358159,0.35578058,0.08382473,0.90081845
-2.17608804,4.87493982,0.24702240,0.41747701,0.46199840,3.13818168,0.03433041,0.37289300,0.08179365,0.92013272
-2.17008504,4.82424797,0.27277390,0.41880396,0.47984065,3.02899518,0.03498085,0.39125898,0.07953731,0.94257363
-2.16408204,4.79422486,0.30050558,0.42091210,0.50124890,2.93572293,0.03552836,0.41090768,0.07710976,0.96827419
-2.15807904,4.78448076,0.33004580,0.42396887,0.52611180,2.85780418,0.03597005,0.43184859,0.07456559,0.99729038
-2.15207604,4.79426319,0.36116340,0.42810545,0.55425454,2.79446938,0.03630470,0.45406821,0.07195832,1.02959343
-2.14607304,4.82246416,0.39356724,0.43340987,0.58543905,2.74476392,0.03653277,0.47752719,0.06933885,1.06506443
-2.14007004,4.86763213,0.42690772,0.43992186,0.61936519,2.70757053,0.03665626,0.50215792,0.06675414,1.10349158
-2.13406703,4.92798997,0.46078066,0.44762962,0.65567317,2.68163083,0.03667868,0.52786279,0.06424619,1.14457037
-2.12806403,5.00145998,0.49473337,0.45646890,0.69394712,2.66556705,0.03660482,0.55451308,0.06185122,1.18790673
-2.12206103,5.08569701,0.52827325,0.46632418,0.73372005,2.65790457,0.03644062,0.58194873,0.05959924,1.23302314
-2.11605803,5.17812978,0.56087840,0.47703211,0.77447997,2.65709608,0.03619295,0.60997877,0.05751383,1.27936766
-2.11005503,5.27601046,0.59201028,0.48838695,0.81567734,2.66154777,0.03586946,0.63838258,0.05561223,1.32632537
-2.10405203,5.37647156,0.62112790,0.50014774,0.85673372,2.66964780,0.03547829,0.66691193,0.05390569,1.37323206
-2.09804902,5.47658878,0.64770297,0.51204694,0.89705143,2.67979669,0.03502795,0.69529368,0.05239997,1.41938956
-2.09204602,5.57344806,0.67123562,0.52379997,0.93602406,2.69043923,0.03452709,0.72323323,0.05109604,1.46408222
-2.08604302,5.66421436,0.69126981,0.53511545,0.97304779,2.70009695,0.03398437,0.75041854,0.04999085,1.50659397
-2.08004002,5.74619970,0.70740798,0.54570535,1.00753294,2.70739996,0.03340831,0.77652475,0.04907813,1.54622540
-2.07403702,5.81692788,0.71932407,0.55529493,1.03891584,2.71111703,0.03280717,0.80121924,0.04834920,1.58231022
-2.06803402,5.87419326,0.72677449,0.56363179,1.06667041,2.71018238,0.03218887,0.82416719,0.04779376,1.61423082
-2.06203102,5.91611147,0.72960634,0.57049390,1.09031938,2.70371819,0.03156091,0.84503751,0.04740054,1.64143225
-2.05602801,5.94116003,0.72776266,0.57569609,1.10944466,2.69105156,0.03093035,0.86350899,0.04715787,1.66343445
-2.05002501,5.94820773,0.72128436,0.57909503,1.12369674,2.67172531,0.03030376,0.87927673,0.04705414,1.67984241
-2.04402201,5.93653199,0.71030866,0.58059243,1.13280272,2.64550213,0.02968717,0.89205863,0.04707810,1.69035401
-2.03801901,5.90582403,0.69506435,0.58013646,1.13657281,2.61236207,0.02908608,0.90160183,0.04721904,1.69476562
-2.03201601,5.85618240,0.67586387,0.57772153,1.13490506,2.57249366,0.02850544,0.90768899,0.04746687,1.69297516
-2.02601301,5.78809578,0.65309277,0.57338645,1.12778820,2.52627950,0.02794960,0.91014422,0.04781210,1.68498294
-2.02001001,5.70241654,0.62719696,0.56721119,1.11530239,2.47427698,0.02742228,0.90883845,0.04824571,1.67089012
-2.01400700,5.60032669,0.59866841,0.55931247,1.09761801,2.41719572,0.02692657,0.90369409,0.04875901,1.65089506
-2.00800400,5.48329819,0.56802996,0.54983853,1.07499223,2.35587254,0.02646482,0.89468874,0.04934347,1.62528764
-2.00200100,5.35304933,0.53581981,0.53896310,1.04776368,2.29124571,0.02603869,0.88185777,0.04999047,1.59444171
-1.99599800,5.21149924,0.50257654,0.52687911,1.01634509,2.22432924,0.02564901,0.86529561,0.05069119,1.55880597
-1.98999500,5.06072195,0.46882494,0.51379225,0.98121429,2.15618861,0.02529581,0.84515562,0.05143639,1.51889334
-1.98399200,4.90290150,0.43506353,0.49991460,0.94290363,2.08791851,0.02497828,0.82164845,0.05221637,1.47526927
-1.97798899,4.74028918,0.40175377,0.48545863,0.90198817,2.02062320,0.02469476,0.79503882,0.05302088,1.42853898
-1.97198599,4.57516360,0.36931150,0.47063166,0.85907296,1.95539991,0.02444273,0.76564084,0.05383916,1.37933431
-1.96598299,4.40979428,0.33810066,0.45563095,0.81477968,1.89332507,0.02421891,0.73381188,0.05466000,1.32830003
-1.95997999,4.24640890,0.30842920,0.44063956,0.76973315,1.83544351,0.02401925,0.69994521,0.05547188,1.27608041
-1.95397699,4.08716440,0.28054725,0.42582293,0.72454796,1.78275997,0.02383908,0.66446162,0.05626320,1.22330604
-1.94797399,3.93412188,0.25464731,0.41132644,0.67981567,1.73623291,0.02367318,0.62780030,0.05702255,1.17058143
-1.94197099,3.78922535,0.23086604,0.39727372,0.63609296,1.69676976,0.02351598,0.59040929,0.05773897,1.11847374
-1.93596798,3.65428413,0.20928763,0.38376587,0.59389100,1.66522363,0.02336166,0.55273585,0.05840235,1.06750283
-1.92996498,3.53095902,0.18994814,0.37088145,0.55366640,1.64239088,0.02320439,0.51521711,0.05900379,1.01813302
-1.92396198,3.42075215,0.17284069,0.35867730,0.51581394,1.62900950,0.02303846,0.47827122,0.05953602,0.97076680
-1.91795898,3.32500063,0.15792109,0.34718993,0.48066132,1.62575818,0.02285853,0.44228951,0.05999377,0.92574054
-1.91195598,3.24487411,0.14511358,0.33643753,0.44846593,1.63325611,0.02265979,0.40762969,0.06037420,0.88332236
-1.90595298,3.18137619,0.13431669,0.32642248,0.41941375,1.65206363,0.02243813,0.37461046,0.06067725,0.84371216
-1.89994997,3.13534976,0.12540869,0.31713414,0.39362039,1.68268383,0.02219029,0.34350753,0.06090596,0.80704371
-1.89394697,3.10748596,0.11825288,0.30855188,0.37113402,1.72556524,0.02191403,0.31455124,0.06106675,0.77338866
