energy_ev,total_up,N_s_up,N_p_up,Te_p_up,Te_d_up,Ti_p_up,Ti_d_up,Y_p_up,Y_d_up
-0.39319660,2.91085243,0.01383535,0.07128148,0.30553817,0.00000000,1.68955509,1.97944831,0.59339617,0.45883038
-0.38719360,3.02941502,0.01437026,0.07072926,0.30908627,0.00000000,1.76597583,2.08440639,0.60293125,0.47150417
-0.38119060,3.14210850,0.01483547,0.07004377,0.31206872,0.00000000,1.83934452,2.18595788,0.61114925,0.48304677
-0.37518759,3.24722869,0.01522334,0.06923190,0.31438803,0.00000000,1.90854485,2.28252199,0.61791750,0.49334618
-0.36918459,3.34306950,0.01552774,0.06829926,0.31595219,0.00000000,1.97242819,2.37249567,0.62310258,0.50230239
-0.36318159,3.42796948,0.01574426,0.06725020,0.31667745,0.00000000,2.02984421,2.45429604,0.62657461,0.50983044
-0.35717859,3.50036144,0.01587036,0.06608800,0.31649097,0.00000000,2.07967491,2.52640580,0.62821219,0.51586334
-0.35117559,3.55882294,0.01590550,0.06481516,0.31533332,0.00000000,2.12087057,2.58741965,0.62790773,0.52035476
-0.34517259,3.60212514,0.01585115,0.06343378,0.31316069,0.00000000,2.15248601,2.63608981,0.62557298,0.52328115
-0.33916958,3.62927764,0.01571076,0.06194600,0.30994665,0.00000000,2.17371544,2.67136839,0.62114426,0.52464314
-0.33316658,3.63956693,0.01548962,0.06035443,0.30568346,0.00000000,2.18392409,2.69244457,0.61458710,0.52446604
-0.32716358,3.63258626,0.01519468,0.05866258,0.30038278,0.00000000,2.18267507,2.69877481,0.60589995,0.52279942
-0.32116058,3.60825535,0.01483433,0.05687523,0.29407570,0.00000000,2.16974998,2.69010445,0.59511673,0.51971558
-0.31515758,3.56682875,0.01441806,0.05499873,0.28681218,0.00000000,2.14516216,2.66647963,0.58230795,0.51530702
-0.30915458,3.50889224,0.01395615,0.05304114,0.27865979,0.00000000,2.10916187,2.62824884,0.56758041,0.50968306
-0.30315158,3.43534739,0.01345931,0.05101231,0.26970189,0.00000000,2.06223297,2.57605395,0.55107527,0.50296568
-0.29714857,3.34738494,0.01293834,0.04892382,0.26003525,0.00000000,2.00508128,2.51081118,0.53296484,0.49528484
-0.29114557,3.24644835,0.01240374,0.04678882,0.24976733,0.00000000,1.93861505,2.43368280,0.51344792,0.48677359
-0.28514257,3.13418922,0.01186546,0.04462171,0.23901310,0.00000000,1.86391856,2.34604096,0.49274431,0.47756323
-0.27913957,3.01241687,0.01133256,0.04243784,0.22789192,0.00000000,1.78221998,2.24942542,0.47108844,0.46777877
-0.27313657,2.88304433,0.01081301,0.04025312,0.21652421,0.00000000,1.69485502,2.14549692,0.44872270,0.45753504
-0.26713357,2.74803338,0.01031350,0.03808354,0.20502832,0.00000000,1.60322804,2.03598844,0.42589074,0.44693361
-0.26113057,2.60934085,0.00983936,0.03594485,0.19351769,0.00000000,1.50877225,1.92265644,0.40283095,0.43606078
-0.25512756,2.46886867,0.00939446,0.03385208,0.18209827,0.00000000,1.41291073,1.80723387,0.37977068,0.42498656
-0.24912456,2.32841925,0.00898127,0.03181926,0.17086641,0.00000000,1.31701983,1.69138694,0.35692119,0.41376493
-0.24312156,2.18965782,0.00860086,0.02985916,0.15990729,0.00000000,1.22239616,1.57667698,0.33447365,0.40243510
-0.23711856,2.05408277,0.00825307,0.02798306,0.14929382,0.00000000,1.13022845,1.46452854,0.31259626,0.39102373
-0.23111556,1.92300433,0.00793663,0.02620065,0.13908607,0.00000000,1.04157482,1.35620454,0.29143251,0.37954799
-0.22511256,1.79753177,0.00764931,0.02452001,0.12933124,0.00000000,0.95734620,1.25278865,0.27110060,0.36801908
-0.21910955,1.67856871,0.00738817,0.02294756,0.12006401,0.00000000,0.87829581,1.15517510,0.25169380,0.35644613
-0.21310655,1.56681572,0.00714968,0.02148824,0.11130740,0.00000000,0.80501469,1.06406535,0.23328172,0.34484012
-0.20710355,1.46277932,0.00692999,0.02014551,0.10307382,0.00000000,0.73793293,0.97997119,0.21591230,0.33321753
-0.20110055,1.36678611,0.00672512,0.01892157,0.09536642,0.00000000,0.67732593,0.90322335,0.19961423,0.32160366
-0.19509755,1.27900080,0.00653105,0.01781746,0.08818062,0.00000000,0.62332496,0.83398465,0.18439970,0.31003519
-0.18909455,1.19944688,0.00634399,0.01683324,0.08150566,0.00000000,0.57593125,0.77226674,0.17026723,0.29856217
-0.18309155,1.12802872,0.00616041,0.01596804,0.07532620,0.00000000,0.53503266,0.71794945,0.15720450,0.28724902
-0.17708854,1.06455419,0.00597723,0.01522028,0.06962384,0.00000000,0.50042220,0.67080163,0.14519094,0.27617481
-0.17108554,1.00875674,0.00579182,0.01458765,0.06437852,0.00000000,0.47181735,0.63050285,0.13420012,0.26543263
-0.16508254,0.96031645,0.00560211,0.01406722,0.05956989,0.00000000,0.44887972,0.59666500,0.12420176,0.25512832
-0.15907954,0.91887945,0.00540660,0.01365548,0.05517835,0.00000000,0.43123421,0.56885336,0.11516342,0.24537845
-0.15307654,0.88407544,0.00520433,0.01334836,0.05118608,0.00000000,0.41848728,0.54660656,0.10705194,0.23630782
-0.14707354,0.85553325,0.00499495,0.01314125,0.04757783,0.00000000,0.41024379,0.52945511,0.09983447,0.22804661
-0.14107054,0.83289416,0.00477860,0.01302903,0.04434153,0.00000000,0.40612225,0.51693822,0.09347938,0.22072724
-0.13506753,0.81582335,0.00455592,0.01300611,0.04146879,0.00000000,0.40576819,0.50861885,0.08795694,0.21448106
-0.12906453,0.80401919,0.00432799,0.01306646,0.03895528,0.00000000,0.40886548,0.50409678,0.08323990,0.20943513
-0.12306153,0.79722084,0.00409626,0.01320367,0.03680091,0.00000000,0.41514564,0.50301962,0.07930395,0.20570896
-0.11705853,0.79521387,0.00386248,0.01341109,0.03500994,0.00000000,0.42439505,0.50509182,0.07612824,0.20341147
-0.11105553,0.79783429,0.00362864,0.01368188,0.03359107,0.00000000,0.43645996,0.51008157,0.07369577,0.20263814
-0.10505253,0.80497072,0.00339690,0.01400918,0.03255728,0.00000000,0.45124957,0.51782549,0.07199379,0.20346842
-0.09904952,0.81656488,0.00316952,0.01438620,0.03192569,0.00000000,0.46873690,0.52823110,0.07101417,0.20596344
-0.09304652,0.83261024,0.00294878,0.01480642,0.03171728,0.00000000,0.48895768,0.54127705,0.07075368,0.21016406
-0.08704352,0.85314877,0.00273692,0.01526369,0.03195651,0.00000000,0.51200707,0.55701092,0.07121409,0.21608923
-0.08104052,0.87826578,0.00253612,0.01575235,0.03267078,0.00000000,0.53803445,0.57554462,0.07240212,0.22373474
-0.07503752,0.90808273,0.00234837,0.01626737,0.03388979,0.00000000,0.56723610,0.59704738,0.07432916,0.23307246
-0.06903452,0.94274807,0.00217550,0.01680440,0.03564474,0.00000000,0.59984579,0.62173625,0.07701064,0.24404988
-0.06303152,0.98242604,0.00201906,0.01735978,0.03796736,0.00000000,0.63612353,0.64986427,0.08046511,0.25659021
-0.05702851,1.02728375,0.00188036,0.01793061,0.04088878,0.00000000,0.67634235,0.68170648,0.08471300,0.27059288
-0.05102551,1.07747648,0.00176040,0.01851463,0.04443821,0.00000000,0.72077343,0.71754394,0.08977491,0.28593461
-0.04502251,1.13313182,0.00165983,0.01911020,0.04864147,0.00000000,0.76966975,0.75764612,0.09566968,0.30247088
-0.03901951,1.19433277,0.00157899,0.01971613,0.05351944,0.00000000,0.82324863,0.80225214,0.10241210,0.32003794
-0.03301651,1.26110046,0.00151786,0.02033158,0.05908632,0.00000000,0.88167352,0.85155141,0.11001046,0.33845524
-0.02701351,1.33337716,0.00147606,0.02095583,0.06534795,0.00000000,0.94503563,0.90566422,0.11846395,0.35752830
-0.02101051,1.41101007,0.00145288,0.02158814,0.07230003,0.00000000,1.01333602,0.96462310,0.12776005,0.37705197
-0.01500750,1.49373681,0.00144726,0.02222758,0.07992655,0.00000000,1.08646883,1.02835572,0.13787211,0.39681391
-0.00900450,1.58117331,0.00145787,0.02287278,0.08819837,0.00000000,1.16420639,1.09666999,0.14875713,0.41659844
-0.00300150,1.67280487,0.00148304,0.02352187,0.09707197,0.00000000,1.24618706,1.16924240,0.16035409,0.43619045
0.00300150,1.76798117,0.00152091,0.02417230,0.10648877,0.00000000,1.33190660,1.24561015,0.17258275,0.45537949
0.00900450,1.86591590,0.00156935,0.02482080,0.11637470,0.00000000,1.42071379,1.32516782,0.18534318,0.47396379
0.01500750,1.96569140,0.00162610,0.02546337,0.12664043,0.00000000,1.51181088,1.40716916,0.19851619,0.49175430
0.02101051,2.06626881,0.00168878,0.02609529,0.13718220,0.00000000,1.60425956,1.49073427,0.21196453,0.50857855
0.02701351,2.16650389,0.00175493,0.02671125,0.14788319,0.00000000,1.69699257,1.57486244,0.22553508,0.52428427
0.03301651,2.26516816,0.00182209,0.02730550,0.15861566,0.00000000,1.78883114,1.65845048,0.23906201,0.53874278
0.03901951,2.36097533,0.00188787,0.02787206,0.16924367,0.00000000,1.87850800,1.74031632,0.25237067,0.55185194
0.04502251,2.45261205,0.00194994,0.02840501,0.17962634,0.00000000,1.96469559,1.81922714,0.26528237,0.56353868
0.05102551,2.53877233,0.00200619,0.02889878,0.18962165,0.00000000,2.04603860,1.89393136,0.27761966,0.57376094
0.05702851,2.61819422,0.00205467,0.02934847,0.19909062,0.00000000,2.12118989,1.96319337,0.28921210,0.58250901
0.06303152,2.68969761,0.00209372,0.02975020,0.20790159,0.00000000,2.18884856,2.02582965,0.29990208,0.58980612
0.06903452,2.75222141,0.00212198,0.03010143,0.21593466,0.00000000,2.24779864,2.08074507,0.30955060,0.59570821
0.07503752,2.80485875,0.00213840,0.03040125,0.22308585,0.00000000,2.29694697,2.12696779,0.31804270,0.60030283
0.08104052,2.84688843,0.00214228,0.03065064,0.22927097,0.00000000,2.33535852,2.16368136,0.32529211,0.60370709
0.08704352,2.87780123,0.00213329,0.03085261,0.23442885,0.00000000,2.36228784,2.19025258,0.33124508,0.60606464
0.09304652,2.89731975,0.00211145,0.03101233,0.23852391,0.00000000,2.37720497,2.20625404,0.33588302,0.60754175
0.09904952,2.90541078,0.00207711,0.03113711,0.24154772,0.00000000,2.37981481,2.21148010,0.33922380,0.60832246
0.10505253,2.90228930,0.00203094,0.03123632,0.24351960,0.00000000,2.37006894,2.20595580,0.34132159,0.60860291
0.11105553,2.88841407,0.00197390,0.03132111,0.24448614,0.00000000,2.34816930,2.18993806,0.34226521,0.60858512
0.11705853,2.86447450,0.00190719,0.03140416,0.24451958,0.00000000,2.31456362,2.16390928,0.34217498,0.60847028
0.12306153,2.83136968,0.00183219,0.03149921,0.24371511,0.00000000,2.26993269,2.12856344,0.34119815,0.60845187
0.12906453,2.79018001,0.00175043,0.03162057,0.24218719,0.00000000,2.21517005,2.08478539,0.33950317,0.60870892
0.13506753,2.74213305,0.00166353,0.03178258,0.24006510,0.00000000,2.15135500,2.03362422,0.33727298,0.60939959
0.14107054,2.68856481,0.00157313,0.03199895,0.23748772,0.00000000,2.07972018,1.97626181,0.33469759,0.61065559
0.14707354,2.63087830,0.00148085,0.03228219,0.23459802,0.00000000,2.00161506,1.91397790,0.33196638,0.61257757
0.15307654,2.57050124,0.00138824,0.03264300,0.23153735,0.00000000,1.91846692,1.84811329,0.32926047,0.61523172
0.15907954,2.50884457,0.00129673,0.03308972,0.22843980,0.00000000,1.83174099,1.78003232,0.32674540,0.61864804
0.16508254,2.44726365,0.00120761,0.03362790,0.22542704,0.00000000,1.74290123,1.71108654,0.32456472,0.62282013
0.17108554,2.38702363,0.00112199,0.03425995,0.22260371,0.00000000,1.65337333,1.64258039,0.32283458,0.62770676
0.17708854,2.32927027,0.00104078,0.03498496,0.22005371,0.00000000,1.56451113,1.57574058,0.32163973,0.63323518
0.18309155,2.27500714,0.00096470,0.03579862,0.21783755,0.00000000,1.47756754,1.51168957,0.32103102,0.63930591
0.18909455,2.22507966,0.00089426,0.03669341,0.21599080,0.00000000,1.39367072,1.45142427,0.32102462,0.64579901
0.19509755,2.18016632,0.00082977,0.03765881,0.21452383,0.00000000,1.31380600,1.39579996,0.32160290,0.65258129
0.20110055,2.14077658,0.00077135,0.03868178,0.21342277,0.00000000,1.23880361,1.34551980,0.32271694,0.65951434
0.20710355,2.10725510,0.00071899,0.03974736,0.21265160,0.00000000,1.16933227,1.30112957,0.32429048,0.66646261
0.21310655,2.07979115,0.00067252,0.04083927,0.21215536,0.00000000,1.10589806,1.26301731,0.32622510,0.67330146
0.21910955,2.05843222,0.00063168,0.04194074,0.21186415,0.00000000,1.04884818,1.23141731,0.32840634,0.67992437
0.22511256,2.04310058,0.00059613,0.04303520,0.21169779,0.00000000,0.99837878,1.20641755,0.33071036,0.68624911
0.23111556,2.03361126,0.00056550,0.04410707,0.21157092,0.00000000,0.95454604,1.18797012,0.33301082,0.69222227
0.23711856,2.02969051,0.00053940,0.04514244,0.21139818,0.00000000,0.91727972,1.17590350,0.33518556,0.69782203
0.24312156,2.03099331,0.00051748,0.04612959,0.21109922,0.00000000,0.88639830,1.16993614,0.33712275,0.70305887
0.24912456,2.03711928,0.00049944,0.04705945,0.21060334,0.00000000,0.86162505,1.16969069,0.33872614,0.70797409
0.25512756,2.04762617,0.00048505,0.04792587,0.20985351,0.00000000,0.84260419,1.17470829,0.33991925,0.71263627
0.26113057,2.06204080,0.00047419,0.04872562,0.20880958,0.00000000,0.82891691,1.18446264,0.34064818,0.71713582
0.26713357,2.07986720,0.00046685,0.04945830,0.20745048,0.00000000,0.82009660,1.19837351,0.34088305,0.72157787
0.27313657,2.10059246,0.00046315,0.05012601,0.20577547,0.00000000,0.81564322,1.21581983,0.34061804,0.72607401
0.27913957,2.12369065,0.00046334,0.05073288,0.20380436,0.00000000,0.81503658,1.23615220,0.33987001,0.73073324
0.28514257,2.14862561,0.00046783,0.05128447,0.20157662,0.00000000,0.81774859,1.25870506,0.33867604,0.73565285
0.29114557,2.17485321,0.00047714,0.05178708,0.19914975,0.00000000,0.82325445,1.28280872,0.33708989,0.74090964
0.29714857,2.20182416,0.00049192,0.05224703,0.19659666,0.00000000,0.83104285,1.30780130,0.33517784,0.74655216
0.30315158,2.22898780,0.00051294,0.05266996,0.19400266,0.00000000,0.84062537,1.33304080,0.33301411,0.75259438
0.30915458,2.25579755,0.00054103,0.05306024,0.19146180,0.00000000,0.85154492,1.35791719,0.33067620,0.75901134
0.31515758,2.28171835,0.00057712,0.05342043,0.18907317,0.00000000,0.86338341,1.38186459,0.32824039,0.76573687
0.32116058,2.30623603,0.00062214,0.05375095,0.18693694,0.00000000,0.87576852,1.40437312,0.32577777,0.77266384
0.32716358,2.32886848,0.00067704,0.05404994,0.18515068,0.00000000,0.88837936,1.42500015,0.32335088,0.77964664
0.33316658,2.34917807,0.00074272,0.05431331,0.18380585,0.00000000,0.90095097,1.44338050,0.32101118,0.78650598
0.33916958,2.36678446,0.00081997,0.05453498,0.18298466,0.00000000,0.91327731,1.45923494,0.31879747,0.79303564
0.34517259,2.38137709,0.00090949,0.05470739,0.18275740,0.00000000,0.92521253,1.47237651,0.31673513,0.79901081
0.35117559,2.39272609,0.00101177,0.05482208,0.18318025,0.00000000,0.93667035,1.48271407,0.31483626,0.80419750
0.35717859,2.40069078,0.00112708,0.05487043,0.18429365,0.00000000,0.94762122,1.49025254,0.31310059,0.80836240
0.36318159,2.40522472,0.00125543,0.05484456,0.18612109,0.00000000,0.95808725,1.49508957,0.31151686,0.81128280
0.36918459,2.40637667,0.00139651,0.05473812,0.18866850,0.00000000,0.96813486,1.49740841,0.31006479,0.81275584
0.37518759,2.40428684,0.00154969,0.05454718,0.19192400,0.00000000,0.97786531,1.49746703,0.30871705,0.81260660
0.38119060,2.39917856,0.00171394,0.05427092,0.19585814,0.00000000,0.98740333,1.49558388,0.30744146,0.81069473
0.38719360,2.39134522,0.00188790,0.05391234,0.20042442,0.00000000,0.99688424,1.49212055,0.30620291,0.80691923
0.39319660,2.38113335,0.00206978,0.05347861,0.20556025,0.00000000,1.00644018,1.48746237,0.30496507,0.80122119
0.39919960,2.36892246,0.00225748,0.05298135,0.21118817,0.00000000,1.01618604,1.48199765,0.30369183,0.79358452
0.40520260,2.35510304,0.00244852,0.05243668,0.21721737,0.00000000,1.02620572,1.47609663,0.30234819,0.78403473
0.41120560,2.34005370,0.00264016,0.05186493,0.22354550,0.00000000,1.03653972,1.47009135,0.30090088,0.77263596
0.41720860,2.32411925,0.00282942,0.05129023,0.23006080,0.00000000,1.04717455,1.46425741,0.29931858,0.75948660
0.42321161,2.30759074,0.00301318,0.05073984,0.23664439,0.00000000,1.05803476,1.45879872,0.29757189,0.74471384
0.42921461,2.29068898,0.00318822,0.05024330,0.24317288,0.00000000,1.06897819,1.45383604,0.29563308,0.72846753
0.43521761,2.27355248,0.00335139,0.04983141,0.24952118,0.00000000,1.07979473,1.44940009,0.29347575,0.71091387
0.44122061,2.25623063,0.00349963,0.04953516,0.25556544,0.00000000,1.09020898,1.44542947,0.29107461,0.69222920
0.44722361,2.23868242,0.00363015,0.04938449,0.26118609,0.00000000,1.09988666,1.44177371,0.28840522,0.67259420
0.45322661,2.22078095,0.00374048,0.04940715,0.26627095,0.00000000,1.10844470,1.43820110,0.28544403,0.65218899
0.45922961,2.20232320,0.00382857,0.04962752,0.27071818,0.00000000,1.11546452,1.43441095,0.28216858,0.63118890
0.46523262,2.18304449,0.00389289,0.05006550,0.27443910,0.00000000,1.12050792,1.43004963,0.27855794,0.60976150
0.47123562,2.16263671,0.00393251,0.05073555,0.27736074,0.00000000,1.12313475,1.42472932,0.27459343,0.58806441
0.47723862,2.14076912,0.00394712,0.05164591,0.27942794,0.00000000,1.12292157,1.41804859,0.27025939,0.56624421
0.48324162,2.11711038,0.00393706,0.05279793,0.28060498,0.00000000,1.11948027,1.40961365,0.26554417,0.54443614
0.48924462,2.09135062,0.00390336,0.05418572,0.28087671,0.00000000,1.11247571,1.39905896,0.26044110,0.52276447
0.49524762,2.06322221,0.00384769,0.05579592,0.28024895,0.00000000,1.10164155,1.38606644,0.25494948,0.50134340
0.50125063,2.03251814,0.00377233,0.05760787,0.27874837,0.00000000,1.08679339,1.37038209,0.24907537,0.48027823
0.50725363,1.99910707,0.00368011,0.05959389,0.27642163,0.00000000,1.06783858,1.35182932,0.24283227,0.45966683
0.51325663,1.96294447,0.00357435,0.06171992,0.27333401,0.00000000,1.04478240,1.33031847,0.23624155,0.43960098
0.51925963,1.92407939,0.00345871,0.06394632,0.26956746,0.00000000,1.01773014,1.30585225,0.22933265,0.42016781
0.52526263,1.88265681,0.00333713,0.06622894,0.26521822,0.00000000,0.98688532,1.27852683,0.22214300,0.40145098
0.53126563,1.83891571,0.00321367,0.06852036,0.26039410,0.00000000,0.95254403,1.24852900,0.21471775,0.38353178
0.53726863,1.79318330,0.00309241,0.07077122,0.25521150,0.00000000,0.91508596,1.21612960,0.20710924,0.36649000
0.54327164,1.74586584,0.00297734,0.07293175,0.24979242,0.00000000,0.87496252,1.18167371,0.19937641,0.35040471
0.54927464,1.69743695,0.00287218,0.07495322,0.24426136,0.00000000,0.83268287,1.14556843,0.19158398,0.33535476
0.55527764,1.64842395,0.00278034,0.07678947,0.23874240,0.00000000,0.78879848,1.10826882,0.18380169,0.32141934
0.56128064,1.59939312,0.00270474,0.07839832,0.23335640,0.00000000,0.74388706,1.07026283,0.17610355,0.30867823
0.56728364,1.55093458,0.00264781,0.07974281,0.22821856,0.00000000,0.69853656,1.03205596,0.16856701,0.29721210
0.57328664,1.50364730,0.00261134,0.08079234,0.22343619,0.00000000,0.65332991,0.99415631,0.16127233,0.28710252
0.57928964,1.45812504,0.00259646,0.08152352,0.21910681,0.00000000,0.60883113,0.95706060,0.15430195,0.27843192
0.58529265,1.41494327,0.00260363,0.08192076,0.21531665,0.00000000,0.56557318,0.92124176,0.14773997,0.27128320
0.59129565,1.37464769,0.00263260,0.08197658,0.21213941,0.00000000,0.52404782,0.88713827,0.14167156,0.26573918
0.59729865,1.33774420,0.00268241,0.08169164,0.20963533,0.00000000,0.48469777,0.85514561,0.13618254,0.26188152
0.60330165,1.30469064,0.00275147,0.08107450,0.20785060,0.00000000,0.44791105,0.82560991,0.13135874,0.25978943
0.60930465,1.27589009,0.00283756,0.08014099,0.20681696,0.00000000,0.41401743,0.79882370,0.12728533,0.25953779
0.61530765,1.25168561,0.00293793,0.07891355,0.20655155,0.00000000,0.38328682,0.77502382,0.12404600,0.26119488
0.62131066,1.23235640,0.00304940,0.07742021,0.20705699,0.00000000,0.35592927,0.75439106,0.12172188,0.26481961
0.62731366,1.21811511,0.00316840,0.07569348,0.20832158,0.00000000,0.33209631,0.73705145,0.12039027,0.27045847
0.63331666,1.20910606,0.00329116,0.07376919,0.21031974,0.00000000,0.31188320,0.72307884,0.12012300,0.27814201
0.63931966,1.20540437,0.00341380,0.07168526,0.21301258,0.00000000,0.29533189,0.71249839,0.12098467,0.28788128
0.64532266,1.20701562,0.00353241,0.06948051,0.21634861,0.00000000,0.28243427,0.70529071,0.12303045,0.29966414
0.65132566,1.21387612,0.00364325,0.06719352,0.22026460,0.00000000,0.27313555,0.70139617,0.12630384,0.31345175
0.65732866,1.22585350,0.00374281,0.06486162,0.22468663,0.00000000,0.26733765,0.70071934,0.13083415,0.32917541
0.66333167,1.24274779,0.00382796,0.06251998,0.22953123,0.00000000,0.26490231,0.70313302,0.13663408,0.34673388
0.66933467,1.26429276,0.00389602,0.06020091,0.23470673,0.00000000,0.26565408,0.70848182,0.14369721,0.36599154
0.67533767,1.29015772,0.00394485,0.05793327,0.24011467,0.00000000,0.26938318,0.71658519,0.15199581,0.38677740
0.68134067,1.31994983,0.00397292,0.05574208,0.24565138,0.00000000,0.27584818,0.72723964,0.16147892,0.40888526
0.68734367,1.35321700,0.00397936,0.05364823,0.25120971,0.00000000,0.28477886,0.74022042,0.17207097,0.43207505
0.69334667,1.38945161,0.00396395,0.05166839,0.25668078,0.00000000,0.29587916,0.75528256,0.18367098,0.45607558
0.69934967,1.42809520,0.00392716,0.04981499,0.26195589,0.00000000,0.30883052,0.77216149,0.19615260,0.48058852
0.70535268,1.46854435,0.00387011,0.04809633,0.26692847,0.00000000,0.32329577,0.79057354,0.20936490,0.50529380
0.71135568,1.51015798,0.00379452,0.04651679,0.27149603,0.00000000,0.33892355,0.81021642,0.22313426,0.52985621
0.71735868,1.55226614,0.00370268,0.04507700,0.27556220,0.00000000,0.35535344,0.83077018,0.23726715,0.55393311
0.72336168,1.59418057,0.00359734,0.04377423,0.27903869,0.00000000,0.37222187,0.85189881,0.25155395,0.57718302
0.72936468,1.63520689,0.00348167,0.04260268,0.28184720,0.00000000,0.38916854,0.87325276,0.26577370,0.59927483
0.73536768,1.67465856,0.00335915,0.04155391,0.28392132,0.00000000,0.40584360,0.89447273,0.27969968,0.61989739
0.74137069,1.71187226,0.00323346,0.04061720,0.28520818,0.00000000,0.42191507,0.91519474,0.29310564,0.63876897
0.74737369,1.74622456,0.00310845,0.03978005,0.28567007,0.00000000,0.43707652,0.93505665,0.30577257,0.65564640
0.75337669,1.77714929,0.00298798,0.03902868,0.28528567,0.00000000,0.45105467,0.95370601,0.31749560,0.67033344
0.75937969,1.80415522,0.00287590,0.03834850,0.28405120,0.00000000,0.46361655,0.97080913,0.32809095,0.68268800
0.76538269,1.82684317,0.00277591,0.03772470,0.28198112,0.00000000,0.47457605,0.98606106,0.33740236,0.69262782
0.77138569,1.84492204,0.00269157,0.03714285,0.27910851,0.00000000,0.48379931,0.99919602,0.34530708,0.70013446
0.77738869,1.85822264,0.00262617,0.03658944,0.27548507,0.00000000,0.49120894,1.00999793,0.35172070,0.70525519
0.78339170,1.86670884,0.00258272,0.03605250,0.27118069,0.00000000,0.49678650,1.01831027,0.35660091,0.70810265
0.78939470,1.87048491,0.00256388,0.03552217,0.26628249,0.00000000,0.50057333,1.02404489,0.35994978,0.70885231
0.79539770,1.86979863,0.00257194,0.03499128,0.26089347,0.00000000,0.50266929,1.02718899,0.36181445,0.70773747
0.80140070,1.86503949,0.00260876,0.03445576,0.25513065,0.00000000,0.50322967,1.02780979,0.36228611,0.70504223
0.80740370,1.85673165,0.00267577,0.03391513,0.24912280,0.00000000,0.50245996,1.02605645,0.36149735,0.70109227
0.81340670,1.84552157,0.00277391,0.03337274,0.24300768,0.00000000,0.50060890,1.02215878,0.35961777,0.69624408
0.81940970,1.83216036,0.00290363,0.03283602,0.23692899,0.00000000,0.49795987,1.01642268,0.35684810,0.69087263
0.82541271,1.81748139,0.00306486,0.03231646,0.23103299,0.00000000,0.49482083,1.00922205,0.35341310,0.68535833
0.83141571,1.80237355,0.00325700,0.03182956,0.22546495,0.00000000,0.49151339,1.00098753,0.34955330,0.68007342
0.83741871,1.78775140,0.00347890,0.03139456,0.22036542,0.00000000,0.48836122,0.99219230,0.34551610,0.67536851
0.84342171,1.77452296,0.00372888,0.03103402,0.21586657,0.00000000,0.48567831,0.98333537,0.34154655,0.67155978
0.84942471,1.76355657,0.00400471,0.03077328,0.21208855,0.00000000,0.48375751,0.97492310,0.33787808,0.66891731
0.85542771,1.75564809,0.00430367,0.03063969,0.20913611,0.00000000,0.48285988,0.96744961,0.33472369,0.66765506
0.86143072,1.75148983,0.00462256,0.03066183,0.20709555,0.00000000,0.48320507,0.96137701,0.33226786,0.66792288
0.86743372,1.75164239,0.00495778,0.03086854,0.20603199,0.00000000,0.48496331,0.95711617,0.33065959,0.66980093
0.87343672,1.75651077,0.00530532,0.03128788,0.20598727,0.00000000,0.48824907,0.95500902,0.33000679,0.67329668
0.87943972,1.76632565,0.00566094,0.03194603,0.20697833,0.00000000,0.49311683,0.95531312,0.33037222,0.67834463
0.88544272,1.78113061,0.00602017,0.03286620,0.20899622,0.00000000,0.49955889,0.95818913,0.33177125,0.68480876
0.89144572,1.80077601,0.00637844,0.03406751,0.21200581,0.00000000,0.50750532,0.96369185,0.33417132,0.69248752
0.89744872,1.82491958,0.00673118,0.03556397,0.21594618,0.00000000,0.51682612,0.97176518,0.33749331,0.70112120
0.90345173,1.85303384,0.00707391,0.03736342,0.22073167,0.00000000,0.52733522,0.98224129,0.34161462,0.71040134
0.90945473,1.88442000,0.00740232,0.03946679,0.22625355,0.00000000,0.53879636,0.99484394,0.34637381,0.71998168
0.91545773,1.91822781,0.00771239,0.04186730,0.23238239,0.00000000,0.55093043,1.00919600,0.35157677,0.72949030
0.92146073,1.95348068,0.00800045,0.04455004,0.23897095,0.00000000,0.56342403,1.02483074,0.35700393,0.73854242
0.92746373,1.98910498,0.00826320,0.04749164,0.24585753,0.00000000,0.57593899,1.04120648,0.36241840,0.74675327
0.93346673,2.02396260,0.00849783,0.05066027,0.25286981,0.00000000,0.58812241,1.05772413,0.36757472,0.75375073
0.93946973,2.05688562,0.00870196,0.05401585,0.25982897,0.00000000,0.59961694,1.07374672,0.37222777,0.75918715
0.94547274,2.08671183,0.00887371,0.05751061,0.26655406,0.00000000,0.61007102,1.08862050,0.37614170,0.76275004
0.95147574,2.11232008,0.00901167,0.06108989,0.27286646,0.00000000,0.61914873,1.10169652,0.37909841,0.76417137
0.95747874,2.13266425,0.00911486,0.06469321,0.27859445,0.00000000,0.62653902,1.11235214,0.38090536,0.76323515
0.96348174,2.14680487,0.00918271,0.06825565,0.28357758,0.00000000,0.63196405,1.12001160,0.38140250,0.75978329
0.96948474,2.15393741,0.00921501,0.07170940,0.28767096,0.00000000,0.63518654,1.12416489,0.38046799,0.75371964
0.97548774,2.15341659,0.00921191,0.07498552,0.29074910,0.00000000,0.63601588,1.12438445,0.37802262,0.74501214
0.98149075,2.14477590,0.00917381,0.07801583,0.29270952,0.00000000,0.63431291,1.12033901,0.37403281,0.73369330
0.98749375,2.12774190,0.00910136,0.08073483,0.29347565,0.00000000,0.62999328,1.11180415,0.36851203,0.71985903
