energy_ev,total_up,C_s_up,C_p_up,Ru_p_up,Ru_d_up,S_s_up,S_p_up,Sc_p_up,Sc_d_up
-3.04052026,0.70968588,0.00004350,0.06428111,0.20518863,0.31515395,0.00048739,0.31604456,0.09539149,0.11598832
-3.03451726,0.70397447,0.00003526,0.06367606,0.20164735,0.30518487,0.00039825,0.32140029,0.09224722,0.11841534
-3.02851426,0.69952172,0.00002840,0.06324855,0.19891847,0.29657297,0.00032332,0.32649806,0.08966007,0.12050533
-3.02251126,0.69563057,0.00002272,0.06292922,0.19677216,0.28896048,0.00026080,0.33108433,0.08750768,0.12218277
-3.01650825,0.69170856,0.00001806,0.06265705,0.19500260,0.28204371,0.00020900,0.33494474,0.08568002,0.12338858
-3.01050525,0.68727919,0.00001426,0.06238056,0.19343248,0.27557761,0.00016640,0.33790958,0.08408151,0.12408160
-3.00450225,0.68198817,0.00001118,0.06205871,0.19191619,0.26937771,0.00013161,0.33985745,0.08263247,0.12423935
-2.99849925,0.67560490,0.00000871,0.06166119,0.19034154,0.26331939,0.00010341,0.34071707,0.08126976,0.12385815
-2.99249625,0.66801898,0.00000674,0.06116851,0.18863010,0.25733494,0.00008071,0.34046706,0.07994679,0.12295254
-2.98649325,0.65923238,0.00000518,0.06057148,0.18673613,0.25140835,0.00006258,0.33913391,0.07863286,0.12155403
-2.98049025,0.64934736,0.00000395,0.05987044,0.18464427,0.24556836,0.00004819,0.33678799,0.07731194,0.11970923
-2.97448724,0.63855116,0.00000300,0.05907411,0.18236613,0.23988013,0.00003686,0.33353797,0.07598096,0.11747747
-2.96848424,0.62709786,0.00000226,0.05819819,0.17993597,0.23443587,0.00002801,0.32952377,0.07464763,0.11492790
-2.96248124,0.61528840,0.00000169,0.05726371,0.17740562,0.22934487,0.00002114,0.32490848,0.07332810,0.11213642
-2.95647824,0.60344964,0.00000125,0.05629532,0.17483901,0.22472353,0.00001584,0.31986941,0.07204437,0.10918227
-2.95047524,0.59191335,0.00000093,0.05531942,0.17230646,0.22068553,0.00001180,0.31458889,0.07082163,0.10614469
-2.94447224,0.58099600,0.00000068,0.05436242,0.16987902,0.21733289,0.00000872,0.30924507,0.06968573,0.10309969
-2.93846923,0.57098020,0.00000049,0.05344902,0.16762312,0.21474798,0.00000641,0.30400318,0.06866073,0.10011699
-2.93246623,0.56209867,0.00000036,0.05260075,0.16559576,0.21298694,0.00000467,0.29900767,0.06776686,0.09725741
-2.92646323,0.55452117,0.00000026,0.05183460,0.16384039,0.21207476,0.00000339,0.29437549,0.06701863,0.09457067
-2.92046023,0.54834504,0.00000018,0.05116211,0.16238377,0.21200210,0.00000244,0.29019094,0.06642356,0.09209384
-2.91445723,0.54358973,0.00000013,0.05058864,0.16123378,0.21272400,0.00000174,0.28650213,0.06598120,0.08985029
-2.90845423,0.54019523,0.00000009,0.05011310,0.16037838,0.21416046,0.00000124,0.28331933,0.06568279,0.08784934
-2.90245123,0.53802467,0.00000006,0.04972790,0.15978567,0.21619885,0.00000088,0.28061524,0.06551126,0.08608658
-2.89644822,0.53687068,0.00000005,0.04941939,0.15940502,0.21869797,0.00000063,0.27832699,0.06544181,0.08454472
-2.89044522,0.53646517,0.00000003,0.04916846,0.15916924,0.22149356,0.00000046,0.27635996,0.06544290,0.08319507
-2.88444222,0.53649211,0.00000002,0.04895158,0.15899760,0.22440499,0.00000035,0.27459306,0.06547749,0.08199935
-2.87843922,0.53660247,0.00000002,0.04874186,0.15879953,0.22724289,0.00000028,0.27288513,0.06550479,0.08091204
-2.87243622,0.53643082,0.00000002,0.04851048,0.15847887,0.22981722,0.00000026,0.27108231,0.06548195,0.07988280
-2.86643322,0.53561261,0.00000002,0.04822804,0.15793839,0.23194569,0.00000027,0.26902589,0.06536610,0.07885915
-2.86043022,0.53380145,0.00000002,0.04786599,0.15708428,0.23346190,0.00000032,0.26656018,0.06511624,0.07778906
-2.85442721,0.53068564,0.00000003,0.04739804,0.15583063,0.23422316,0.00000042,0.26354016,0.06469509,0.07662343
-2.84842421,0.52600322,0.00000004,0.04680141,0.15410337,0.23411748,0.00000057,0.25983851,0.06407086,0.07531841
-2.84242121,0.51955492,0.00000005,0.04605793,0.15184374,0.23306971,0.00000080,0.25535166,0.06321861,0.07383732
-2.83641821,0.51121475,0.00000007,0.04515491,0.14901110,0.23104648,0.00000112,0.25000462,0.06212150,0.07215221
-2.83041521,0.50093760,0.00000011,0.04408580,0.14558479,0.22805989,0.00000157,0.24375448,0.06077158,0.07024502
-2.82441221,0.48876407,0.00000015,0.04285052,0.14156532,0.22417007,0.00000220,0.23659245,0.05917024,0.06810824
-2.81840920,0.47482217,0.00000022,0.04145562,0.13697457,0.21948629,0.00000306,0.22854435,0.05732838,0.06574509
-2.81240620,0.45932641,0.00000031,0.03991409,0.13185523,0.21416702,0.00000422,0.21966972,0.05526616,0.06316935
-2.80640320,0.44257415,0.00000043,0.03824500,0.12626950,0.20841893,0.00000579,0.21005961,0.05301250,0.06040467
-2.80040020,0.42493999,0.00000061,0.03647293,0.12029712,0.20249492,0.00000789,0.19983327,0.05060431,0.05748369
-2.79439720,0.40686831,0.00000084,0.03462721,0.11403302,0.19669146,0.00001067,0.18913396,0.04808555,0.05444676
-2.78839420,0.38886457,0.00000115,0.03274108,0.10758455,0.19134533,0.00001435,0.17812414,0.04550616,0.05134059
-2.78239120,0.37148592,0.00000157,0.03085081,0.10106859,0.18682999,0.00001915,0.16698028,0.04292095,0.04821671
-2.77638819,0.35533130,0.00000213,0.02899469,0.09460865,0.18355162,0.00002539,0.15588766,0.04038843,0.04512996
-2.77038519,0.34103169,0.00000287,0.02721216,0.08833214,0.18194494,0.00003344,0.14503518,0.03796982,0.04213698
-2.76438219,0.32924050,0.00000383,0.02554295,0.08236775,0.18246887,0.00004373,0.13461071,0.03572807,0.03929484
-2.75837919,0.32062455,0.00000509,0.02402623,0.07684339,0.18560210,0.00005680,0.12479673,0.03372704,0.03665974
-2.75237619,0.31585546,0.00000670,0.02269994,0.07188429,0.19183822,0.00007327,0.11576679,0.03203090,0.03428597
-2.74637319,0.31560160,0.00000875,0.02160023,0.06761165,0.20168076,0.00009389,0.10768253,0.03070358,0.03222502
-2.74037019,0.32052043,0.00001136,0.02076086,0.06414167,0.21563755,0.00011948,0.10069143,0.02980844,0.03052481
-2.73436718,0.33125095,0.00001464,0.02021290,0.06158486,0.23421461,0.00015103,0.09492517,0.02940807,0.02922920
-2.72836418,0.34840623,0.00001873,0.01998431,0.06004570,0.25790926,0.00018961,0.09049866,0.02956405,0.02837759
-2.72236118,0.37256551,0.00002380,0.02009974,0.05962240,0.28720228,0.00023643,0.08750944,0.03033689,0.02800461
-2.71635818,0.40426586,0.00003001,0.02058027,0.06040687,0.32254921,0.00029282,0.08603749,0.03178580,0.02813994
-2.71035518,0.44399306,0.00003758,0.02144321,0.06248449,0.36437059,0.00036022,0.08614533,0.03396848,0.02880816
-2.70435218,0.49217164,0.00004672,0.02270193,0.06593388,0.41304119,0.00044014,0.08787812,0.03694068,0.03002858
-2.69834917,0.54915394,0.00005766,0.02436564,0.07082633,0.46887838,0.00053416,0.09126387,0.04075564,0.03181507
-2.69234617,0.61520833,0.00007065,0.02643917,0.07722497,0.53212979,0.00064391,0.09631353,0.04546325,0.03417590
-2.68634317,0.69050672,0.00008596,0.02892281,0.08518349,0.60296050,0.00077099,0.10302097,0.05110898,0.03711339
-2.68034017,0.77511156,0.00010382,0.03181200,0.09474454,0.68144010,0.00091696,0.11136276,0.05773254,0.04062365
-2.67433717,0.86896286,0.00012451,0.03509711,0.10593765,0.76752998,0.00108325,0.12129780,0.06536623,0.04469618
-2.66833417,0.97186544,0.00014824,0.03876325,0.11877675,0.86107142,0.00127112,0.13276679,0.07403316,0.04931343
-2.66233117,1.08347730,0.00017523,0.04279002,0.13325750,0.96177482,0.00148161,0.14569167,0.08374516,0.05445042
-2.65632816,1.20329937,0.00020566,0.04715138,0.14935428,1.06921075,0.00171541,0.15997495,0.09450064,0.06007432
-2.65032516,1.33066754,0.00023963,0.05181555,0.16701725,1.18280318,0.00197288,0.17549917,0.10628240,0.06614410
-2.64432216,1.46474750,0.00027722,0.05674504,0.18616943,1.30182560,0.00225388,0.19212656,0.11905551,0.07261031
-2.63831916,1.60453293,0.00031840,0.06189672,0.20670410,1.42540031,0.00255779,0.20969895,0.13276538,0.07941498
-2.63231616,1.74884785,0.00036308,0.06722212,0.22848268,1.55250146,0.00288342,0.22803809,0.14733608,0.08649171
-2.62631316,1.89635335,0.00041106,0.07266776,0.25133334,1.68196208,0.00322898,0.24694645,0.16266921,0.09376601
-2.62031016,2.04555924,0.00046205,0.07817569,0.27505042,1.81248540,0.00359205,0.26620858,0.17864317,0.10115583
-2.61430715,2.19484076,0.00051564,0.08368418,0.29939494,1.94266051,0.00396959,0.28559315,0.19511327,0.10857243
-2.60830415,2.34246049,0.00057132,0.08912853,0.32409628,2.07098245,0.00435791,0.30485555,0.21191246,0.11592151
-2.60230115,2.48659525,0.00062847,0.09444203,0.34885518,2.19587644,0.00475280,0.32374123,0.22885294,0.12310457
-2.59629815,2.62536767,0.00068639,0.09955708,0.37334800,2.31572603,0.00514948,0.34198967,0.24572868,0.13002063
-2.59029515,2.75688194,0.00074427,0.10440632,0.39723231,2.42890453,0.00554278,0.35933887,0.26231871,0.13656807
-2.58429215,2.87926294,0.00080125,0.10892394,0.42015368,2.53380918,0.00592720,0.37553039,0.27839127,0.14264675
-2.57828914,2.99069772,0.00085640,0.11304693,0.44175356,2.62889716,0.00629702,0.39031461,0.29370870,0.14816019
-2.57228614,3.08947825,0.00090879,0.11671645,0.46167789,2.71272239,0.00664650,0.40345635,0.30803292,0.15301788
-2.56628314,3.17404416,0.00095748,0.11987906,0.47958636,2.78397215,0.00696996,0.41474035,0.32113128,0.15713750
-2.56028014,3.24302393,0.00100154,0.12248795,0.49516179,2.84150220,0.00726198,0.42397666,0.33278271,0.16044710
-2.55427714,3.29527317,0.00104011,0.12450404,0.50811936,2.88436922,0.00751753,0.43100561,0.34278381,0.16288707
-2.54827414,3.32990849,0.00107244,0.12589695,0.51821537,2.91185936,0.00773214,0.43570221,0.35095476,0.16441187
-2.54227114,3.34633557,0.00109784,0.12664575,0.52525498,2.92351169,0.00790200,0.43797981,0.35714464,0.16499139
-2.53626813,3.34427020,0.00111578,0.12673954,0.52909868,2.91913554,0.00802409,0.43779276,0.36123616,0.16461195
-2.53026513,3.32375125,0.00112589,0.12617779,0.52966726,2.89882089,0.00809628,0.43513809,0.36314936,0.16327682
-2.52426213,3.28514482,0.00112795,0.12497044,0.52694483,2.86294111,0.00811737,0.43005598,0.36284427,0.16100624
-2.51825913,3.22913923,0.00112191,0.12313768,0.52097991,2.81214779,0.00808713,0.42262902,0.36032233,0.15783703
-2.51225613,3.15673058,0.00110791,0.12070958,0.51188440,2.74735749,0.00800630,0.41298029,0.35562652,0.15382160
-2.50625313,3.06919941,0.00108623,0.11772534,0.49983051,2.66973076,0.00787657,0.40127026,0.34884020,0.14902659
-2.50025013,2.96807899,0.00105735,0.11423244,0.48504576,2.58064400,0.00770053,0.38769262,0.34008463,0.14353106
-2.49424712,2.85511627,0.00102185,0.11028551,0.46780617,2.48165492,0.00748153,0.37246920,0.32951539,0.13742435
-2.48824412,2.73222686,0.00098047,0.10594500,0.44842807,2.37446293,0.00722365,0.35584417,0.31731778,0.13080366
-2.48224112,2.60144560,0.00093402,0.10127581,0.42725869,2.26086556,0.00693152,0.33807767,0.30370132,0.12377154
-2.47623812,2.46487433,0.00088340,0.09634575,0.40466611,2.14271260,0.00661020,0.31943919,0.28889381,0.11643316
-2.47023512,2.32462883,0.00082952,0.09122402,0.38102880,2.02185945,0.00626505,0.30020081,0.27313488,0.10889375
-2.46423212,2.18278671,0.00077335,0.08597961,0.35672531,1.90012126,0.00590155,0.28063074,0.25666960,0.10125610
-2.45822911,2.04133788,0.00071582,0.08067986,0.33212440,1.77922938,0.00552520,0.26098710,0.23974210,0.09361819
-2.45222611,1.90213941,0.00065781,0.07538901,0.30757596,1.66079162,0.00514137,0.24151242,0.22258970,0.08607126
-2.44622311,1.76687592,0.00060018,0.07016700,0.28340313,1.54625736,0.00475516,0.22242879,0.20543755,0.07869801
-2.44022011,1.63702683,0.00054366,0.06506830,0.25989569,1.43688873,0.00437136,0.20393394,0.18849401,0.07157134
-2.43421711,1.51384114,0.00048894,0.06014107,0.23730497,1.33373845,0.00399430,0.18619823,0.17194689,0.06475338
-2.42821411,1.39832031,0.00043658,0.05542644,0.21584040,1.23763481,0.00362782,0.16936272,0.15596069,0.05829495
-2.42221111,1.29120940,0.00038702,0.05095806,0.19566759,1.14917409,0.00327523,0.15353813,0.14067471,0.05223543
-2.41620810,1.19299634,0.00034064,0.04676187,0.17690801,1.06872022,0.00293929,0.13880484,0.12620219,0.04660291
-2.41020510,1.10391890,0.00029766,0.04285609,0.15964000,0.99641147,0.00262220,0.12521374,0.11263031,0.04141480
-2.40420210,1.02397883,0.00025825,0.03925147,0.14390115,0.93217345,0.00232560,0.11278786,0.10002107,0.03667854
-2.39819910,0.95296201,0.00022245,0.03595161,0.12969162,0.87573787,0.00205063,0.10152467,0.08841283,0.03239272
-2.39219610,0.89046400,0.00019024,0.03295363,0.11697843,0.82666594,0.00179797,0.09139893,0.07782249,0.02854820
-2.38619310,0.83591943,0.00016154,0.03024885,0.10570019,0.78437565,0.00156786,0.08236591,0.06824816,0.02512947
-2.38019010,0.78863436,0.00013619,0.02782361,0.09577235,0.74817157,0.00136019,0.07436482,0.05967209,0.02211602
-2.37418709,0.74782014,0.00011400,0.02566022,0.08709246,0.71727620,0.00117456,0.06732242,0.05206391,0.01948369
-2.36818409,0.71262781,0.00009476,0.02373788,0.07954555,0.69086182,0.00101034,0.06115655,0.04538392,0.01720608
-2.36218109,0.68218158,0.00007821,0.02203367,0.07300907,0.66808151,0.00086674,0.05577953,0.03958631,0.01525581
-2.35617809,0.65561073,0.00006412,0.02052351,0.06735765,0.64809869,0.00074290,0.05110139,0.03462237,0.01360572
-2.35017509,0.63207864,0.00005222,0.01918303,0.06246723,0.63011397,0.00063789,0.04703270,0.03044347,0.01222999
-2.34417209,0.61080846,0.00004227,0.01798837,0.05821870,0.61338880,0.00055085,0.04348713,0.02700372,0.01110508
-2.33816908,0.59110467,0.00003403,0.01691696,0.05450085,0.59726520,0.00048097,0.04038347,0.02426248,0.01021051
-2.33216608,0.57237010,0.00002727,0.01594807,0.05121272,0.58118119,0.00042757,0.03764740,0.02218639,0.00952961
-2.32616308,0.55411824,0.00002179,0.01506329,0.04826521,0.56468164,0.00039017,0.03521264,0.02075109,0.00904997
-2.32016008,0.53598071,0.00001742,0.01424693,0.04558219,0.54742450,0.00036844,0.03302178,0.01994259,0.00876386
-2.31415708,0.51770997,0.00001399,0.01348615,0.04310087,0.52918257,0.00036231,0.03102670,0.01975820,0.00866843
-2.30815408,0.49917767,0.00001137,0.01277110,0.04077180,0.50984091,0.00037191,0.02918859,0.02020698,0.00876585
-2.30215108,0.48036884,0.00000943,0.01209486,0.03855827,0.48939060,0.00039763,0.02747768,0.02130992,0.00906322
-2.29614807,0.46137259,0.00000809,0.01145331,0.03643545,0.46791903,0.00044010,0.02587266,0.02309952,0.00957241
-2.29014507,0.44236991,0.00000728,0.01084487,0.03438913,0.44559769,0.00050013,0.02435991,0.02561906,0.01030977
-2.28414207,0.42361912,0.00000694,0.01027022,0.03241433,0.42266791,0.00057875,0.02293256,0.02892134,0.01129568
-2.27813907,0.40543980,0.00000704,0.00973190,0.03051371,0.39942540,0.00067714,0.02158942,0.03306705,0.01255403
-2.27213607,0.38819587,0.00000756,0.00923391,0.02869595,0.37620422,0.00079659,0.02033388,0.03812272,0.01411159
-2.26613307,0.37227836,0.00000852,0.00878132,0.02697411,0.35336088,0.00093841,0.01917278,0.04415824,0.01599726
-2.26013007,0.35808865,0.00000993,0.00837981,0.02536408,0.33125923,0.00110394,0.01811533,0.05124408,0.01824124
-2.25412706,0.34602272,0.00001183,0.00803526,0.02388313,0.31025655,0.00129440,0.01717206,0.05944824,0.02087424
-2.24812406,0.33645670,0.00001428,0.00775339,0.02254859,0.29069139,0.00151088,0.01635392,0.06883299,0.02392649
-2.24212106,0.32973439,0.00001737,0.00753939,0.02137674,0.27287335,0.00175420,0.01567145,0.07945151,0.02742693
-2.23611806,0.32615678,0.00002119,0.00739764,0.02038188,0.25707508,0.00202490,0.01513415,0.09134456,0.03140225
-2.23011506,0.32597398,0.00002586,0.00733147,0.01957560,0.24352658,0.00232310,0.01474998,0.10453728,0.03587615
-2.22411206,0.32937948,0.00003155,0.00734299,0.01896632,0.23241174,0.00264850,0.01452493,0.11903633,0.04086858
-2.21810905,0.33650688,0.00003841,0.00743294,0.01855889,0.22386706,0.00300027,0.01446289,0.13482745,0.04639511
-2.21210605,0.34742900,0.00004666,0.00760065,0.01835458,0.21798232,0.00337708,0.01456557,0.15187351,0.05246651
-2.20610305,0.36215921,0.00005654,0.00784406,0.01835108,0.21480298,0.00377702,0.01483255,0.17011339,0.05908846
-2.20010005,0.38065470,0.00006831,0.00815974,0.01854272,0.21433402,0.00419765,0.01526149,0.18946152,0.06626142
-2.19409705,0.40282158,0.00008227,0.00854302,0.01892083,0.21654479,0.00463599,0.01584845,0.20980835,0.07398067
-2.18809405,0.42852124,0.00009878,0.00898815,0.01947418,0.22137470,0.00508863,0.01658823,0.23102161,0.08223657
-2.18209105,0.45757780,0.00011822,0.00948847,0.02018950,0.22873923,0.00555175,0.01747481,0.25294854,0.09101490
-2.17608804,0.48978609,0.00014100,0.01003664,0.02105208,0.23853592,0.00602123,0.01850180,0.27541876,0.10029734
-2.17008504,0.52491978,0.00016758,0.01062486,0.02204631,0.25065016,0.00649279,0.01966290,0.29824793,0.11006190
-2.16408204,0.56273919,0.00019844,0.01124510,0.02315630,0.26496030,0.00696209,0.02095232,0.32124184,0.12028352
-2.15807904,0.60299829,0.00023411,0.01188936,0.02436643,0.28134192,0.00742486,0.02236512,0.34420091,0.13093442
-2.15207604,0.64545069,0.00027513,0.01254987,0.02566180,0.29967105,0.00787706,0.02389751,0.36692475,0.14198444
-2.14607304,0.68985398,0.00032206,0.01321928,0.02702866,0.31982614,0.00831496,0.02554697,0.38921668,0.15340120
-2.14007004,0.73597248,0.00037546,0.01389082,0.02845474,0.34168873,0.00873530,0.02731231,0.41088798,0.16514999
-2.13406703,0.78357801,0.00043589,0.01455845,0.02992940,0.36514282,0.00913534,0.02919357,0.43176163,0.17719354
-2.12806403,0.83244882,0.00050389,0.01521687,0.03144378,0.39007300,0.00951296,0.03119170,0.45167552,0.18949146
-2.12206103,0.88236672,0.00057997,0.01586161,0.03299071,0.41636148,0.00986665,0.03330819,0.47048487,0.20199961
-2.11605803,0.93311272,0.00066457,0.01648898,0.03456466,0.44388427,0.01019556,0.03554450,0.48806408,0.21466922
-2.11005503,0.98446147,0.00075807,0.01709601,0.03616145,0.47250673,0.01049943,0.03790143,0.50430765,0.22744610
-2.10405203,1.03617512,0.00086076,0.01768033,0.03777803,0.50207896,0.01077857,0.04037835,0.51913069,0.24026973
-2.09804902,1.08799718,0.00097281,0.01824008,0.03941208,0.53243133,0.01103373,0.04297243,0.53246875,0.25307270
-2.09204602,1.13964693,0.00109426,0.01877375,0.04106178,0.56337057,0.01126605,0.04567789,0.54427735,0.26578025
-2.08604302,1.19081520,0.00122500,0.01928000,0.04272538,0.59467685,0.01147688,0.04848525,0.55453135,0.27831034
-2.08004002,1.24116194,0.00136474,0.01975757,0.04440099,0.62610221,0.01166773,0.05138073,0.56322426,0.29057417
-2.07403702,1.29031636,0.00151302,0.02020513,0.04608640,0.65737066,0.01184006,0.05434586,0.57036770,0.30247721
-2.06803402,1.33787981,0.00166915,0.02062118,0.04777893,0.68818013,0.01199528,0.05735716,0.57599118,0.31392094
-2.06203102,1.38343172,0.00183226,0.02100405,0.04947551,0.71820650,0.01213455,0.06038623,0.58014212,0.32480515
-2.05602801,1.42653866,0.00200125,0.02135185,0.05117278,0.74710958,0.01225881,0.06339997,0.58288634,0.33503075
-2.05002501,1.46676613,0.00217482,0.02166254,0.05286735,0.77454105,0.01236867,0.06636116,0.58430869,0.34450318
-2.04402201,1.50369288,0.00235147,0.02193407,0.05455615,0.80015398,0.01246447,0.06922929,0.58451402,0.35313600
-2.03801901,1.53692683,0.00252950,0.02216447,0.05623685,0.82361363,0.01254626,0.07196164,0.58362797,0.36085470
-2.03201601,1.56612203,0.00270704,0.02235206,0.05790833,0.84460901,0.01261385,0.07451458,0.58179762,0.36760047
-2.02601301,1.59099547,0.00288211,0.02249569,0.05957111,0.86286470,0.01266693,0.07684502,0.57919169,0.37333353
-2.02001001,1.61134287,0.00305258,0.02259492,0.06122774,0.87815226,0.01270511,0.07891199,0.57599987,0.37803610
-2.01400700,1.62705234,0.00321632,0.02265029,0.06288313,0.89030058,0.01272803,0.08067819,0.57243135,0.38171448
-2.00800400,1.63811497,0.00337112,0.02266349,0.06454466,0.89920478,0.01273550,0.08211158,0.56871212,0.38440023
-2.00200100,1.64463160,0.00351485,0.02263760,0.06622220,0.90483291,0.01272751,0.08318672,0.56508098,0.38615023
-1.99599800,1.64681504,0.00364546,0.02257717,0.06792784,0.90723024,0.01270437,0.08388607,0.56178441,0.38704553
-1.98999500,1.64498758,0.00376103,0.02248838,0.06967546,0.90652077,0.01266674,0.08420086,0.55907006,0.38718904
-1.98399200,1.63957355,0.00385986,0.02237903,0.07148009,0.90290592,0.01261563,0.08413184,0.55717936,0.38670198
-1.97798899,1.63108738,0.00394048,0.02225856,0.07335705,0.89666030,0.01255243,0.08368952,0.55633928,0.38571937
-1.97198599,1.62011749,0.00400176,0.02213797,0.07532097,0.88812505,0.01247882,0.08289422,0.55675382,0.38438461
-1.96598299,1.60730711,0.00404286,0.02202971,0.07738468,0.87769877,0.01239677,0.08177568,0.55859548,0.38284355
-1.95997999,1.59333278,0.00406337,0.02194752,0.07955811,0.86582682,0.01230841,0.08037237,0.56199735,0.38123825
-1.95397699,1.57888190,0.00406325,0.02190623,0.08184720,0.85298930,0.01221593,0.07873059,0.56704625,0.37970082
-1.94797399,1.56463056,0.00404289,0.02192157,0.08425295,0.83968855,0.01212148,0.07690327,0.57377747,0.37834769
-1.94197099,1.55122269,0.00400310,0.02200991,0.08677068,0.82643653,0.01202704,0.07494859,0.58217141,0.37727460
-1.93596798,1.53925192,0.00394510,0.02218807,0.08938950,0.81374289,0.01193434,0.07292858,0.59215262,0.37655267
-1.92996498,1.52924680,0.00387051,0.02247306,0.09209215,0.80210401,0.01184475,0.07090762,0.60359136,0.37622569
-1.92396198,1.52166019,0.00378130,0.02288189,0.09485514,0.79199352,0.01175920,0.06895091,0.61630773,0.37630887
-1.91795898,1.51686315,0.00367975,0.02343133,0.09764933,0.78385436,0.01167819,0.06712313,0.63007838,0.37678916
-1.91195598,1.51514326,0.00356841,0.02413765,0.10044077,0.77809266,0.01160173,0.06548705,0.64464545,0.37762699
-1.90595298,1.51670716,0.00345003,0.02501648,0.10319191,0.77507317,0.01152940,0.06410236,0.65972748,0.37875941
-1.89994997,1.52168667,0.00332748,0.02608248,0.10586308,0.77511616,0.01146036,0.06302463,0.67503148,0.38010449
-1.89394697,1.53014755,0.00320369,0.02734910,0.10841409,0.77849534,0.01139346,0.06230439,0.69026592,0.38156655
-1.88794397,1.54209996,0.00308158,0.02882825,0.11080599,0.78543656,0.01132735,0.06198633,0.70515353,0.38304205
-1.88194097,1.55750946,0.00296398,0.03052997,0.11300281,0.79611681,0.01126053,0.06210869,0.71944346,0.38442570
-1.87593797,1.57630739,0.00285356,0.03246201,0.11497312,0.81066304,0.01119151,0.06270266,0.73292191,0.38561644
-1.86993497,1.59839963,0.00275277,0.03462938,0.11669150,0.82915060,0.01111893,0.06379194,0.74542079,0.38652294
-1.86393197,1.62367296,0.00266377,0.03703386,0.11813961,0.85160108,0.01104160,0.06539232,0.75682366,0.38706828
-1.85792896,1.65199838,0.00258841,0.03967353,0.11930700,0.87797926,0.01095864,0.06751141,0.76706882,0.38719369
-1.85192596,1.68323116,0.00252814,0.04254224,0.12019146,0.90818958,0.01086954,0.07014833,0.77614919,0.38686092
-1.84592296,1.71720783,0.00248403,0.04562915,0.12079899,0.94207201,0.01077414,0.07329354,0.78410918,0.38605347
-1.83991996,1.75374022,0.00245676,0.04891836,0.12114338,0.97939793,0.01067271,0.07692875,0.79103859,0.38477641
-1.83391696,1.79260771,0.00244659,0.05238858,0.12124544,1.01986646,0.01056589,0.08102697,0.79706407,0.38305503
-1.82791396,1.83354820,0.00245336,0.05601297,0.12113187,1.06310176,0.01045467,0.08555268,0.80233869,0.38093251
-1.82191096,1.87624929,0.00247656,0.05975921,0.12083399,1.10865201,0.01034036,0.09046215,0.80703025,0.37846661
-1.81590795,1.92034056,0.00251534,0.06358964,0.12038625,1.15599056,0.01022446,0.09570406,0.81130909,0.37572603
-1.80990495,1.96538826,0.00256854,0.06746176,0.11982476,1.20451986,0.01010868,0.10122022,0.81533627,0.37278626
-1.80390195,2.01089328,0.00263480,0.07132888,0.11918584,1.25357844,0.00999479,0.10694665,0.81925271,0.36972566
-1.79789895,2.05629328,0.00271252,0.07514100,0.11850468,1.30245125,0.00988459,0.11281475,0.82317002,0.36662163
-1.79189595,2.10096919,0.00280002,0.07884591,0.11781421,1.35038320,0.00977982,0.11875283,0.82716360,0.36354734
-1.78589295,2.14425640,0.00289556,0.08239051,0.11714416,1.39659576,0.00968215,0.12468767,0.83126819,0.36056902
-1.77988994,2.18546022,0.00299738,0.08572216,0.11652047,1.44030607,0.00959312,0.13054630,0.83547625,0.35774404
-1.77388694,2.22387495,0.00310380,0.08879023,0.11596481,1.48074793,0.00951410,0.13625777,0.83973901,0.35511964
-1.76788394,2.25880568,0.00321324,0.09154755,0.11549453,1.51719367,0.00944632,0.14175498,0.84397004,0.35273241
-1.76188094,2.28959154,0.00332426,0.09395189,0.11512265,1.54897613,0.00939079,0.14697632,0.84805095,0.35060833
-1.75587794,2.31562917,0.00343560,0.09596728,0.11485811,1.57550945,0.00934840,0.15186720,0.85183882,0.34876332
-1.74987494,2.33639483,0.00354619,0.09756516,0.11470611,1.59630789,0.00931983,0.15638133,0.85517461,0.34720411
-1.74387194,2.35146412,0.00365514,0.09872529,0.11466849,1.61100156,0.00930560,0.16048170,0.85789216,0.34592935
-1.73786893,2.36052783,0.00376178,0.09943638,0.11474418,1.61934831,0.00930610,0.16414117,0.85982696,0.34493062
-1.73186593,2.36340342,0.00386557,0.09969640,0.11492956,1.62124134,0.00932152,0.16734278,0.86082438,0.34419359
-1.72586293,2.36004114,0.00396615,0.09951260,0.11521880,1.61671189,0.00935191,0.17007963,0.86074668,0.34369886
-1.71985993,2.35052504,0.00406323,0.09890117,0.11560417,1.60592730,0.00939718,0.17235450,0.85947872,0.34342282
-1.71385693,2.33506866,0.00415662,0.09788666,0.11607629,1.58918433,0.00945704,0.17417909,0.85693202,0.34333823
-1.70785393,2.31400623,0.00424616,0.09650106,0.11662435,1.56689842,0.00953109,0.17557314,0.85304726,0.34341486
-1.70185093,2.28778001,0.00433169,0.09478283,0.11723635,1.53958937,0.00961876,0.17656331,0.84779533,0.34362008
-1.69584792,2.25692491,0.00441301,0.09277560,0.11789939,1.50786445,0.00971939,0.17718203,0.84117717,0.34391967
-1.68984492,2.22205147,0.00448991,0.09052690,0.11860007,1.47239969,0.00983224,0.17746641,0.83322272,0.34427876
-1.68384192,2.18382853,0.00456208,0.08808687,0.11932500,1.43392047,0.00995656,0.17745710,0.82398943,0.34466330
-1.67783892,2.14296653,0.00462918,0.08550697,0.12006150,1.39318220,0.01009164,0.17719741,0.81356069,0.34504178
