energy_ev,total_up,C_s_up,C_p_up,Ir_p_up,Ir_d_up,Sc_p_up,Sc_d_up,Te_p_up,Te_d_up
-3.21460730,2.41305411,0.01109643,0.08220376,0.41515175,1.49568744,0.43893076,0.40810380,0.41479661,0.00000000
-3.20860430,2.30566271,0.01024307,0.07975005,0.40482522,1.42388055,0.40849154,0.39434981,0.40769107,0.00000000
-3.20260130,2.20448158,0.00940664,0.07744696,0.39456799,1.35516765,0.38034172,0.38235544,0.40074535,0.00000000
-3.19659830,2.11061271,0.00859672,0.07532513,0.38445873,1.29034113,0.35476018,0.37224796,0.39400563,0.00000000
-3.19059530,2.02488427,0.00782148,0.07340605,0.37454570,1.23001737,0.33195781,0.36411135,0.38749188,0.00000000
-3.18459230,1.94784849,0.00708769,0.07170188,0.36484925,1.17463511,0.31207626,0.35798539,0.38119961,0.00000000
-3.17858929,1.87978986,0.00640061,0.07021570,0.35536571,1.12446071,0.29518895,0.35386588,0.37510280,0.00000000
-3.17258629,1.82074238,0.00576404,0.06894204,0.34607235,1.07959972,0.28130403,0.35170610,0.36915775,0.00000000
-3.16658329,1.77051453,0.00518037,0.06786770,0.33693312,1.04001354,0.27036928,0.35141930,0.36330750,0.00000000
-3.16058029,1.72872043,0.00465068,0.06697280,0.32790473,1.00554027,0.26227852,0.35288221,0.35748671,0.00000000
-3.15457729,1.69481540,0.00417490,0.06623199,0.31894273,0.97591838,0.25687933,0.35593935,0.35162655,0.00000000
-3.14857429,1.66813430,0.00375188,0.06561579,0.31000723,0.95081205,0.25398167,0.36040814,0.34565949,0.00000000
-3.14257129,1.64793101,0.00337962,0.06509195,0.30106799,0.92983690,0.25336723,0.36608456,0.33952361,0.00000000
-3.13656828,1.63341734,0.00305541,0.06462686,0.29210867,0.91258515,0.25479892,0.37274932,0.33316646,0.00000000
-3.13056528,1.62380016,0.00277599,0.06418693,0.28312988,0.89864905,0.25803048,0.38017436,0.32654817,0.00000000
-3.12456228,1.61831536,0.00253772,0.06373978,0.27415120,0.88764193,0.26281564,0.38812939,0.31964372,0.00000000
-3.11855928,1.61625767,0.00233674,0.06325547,0.26521189,0.87921599,0.26891660,0.39638848,0.31244454,0.00000000
-3.11255628,1.61700542,0.00216910,0.06270746,0.25637040,0.87307651,0.27611160,0.40473632,0.30495911,0.00000000
-3.10655328,1.62003964,0.00203086,0.06207344,0.24770282,0.86899210,0.28420124,0.41297397,0.29721291,0.00000000
-3.10055028,1.62495704,0.00191824,0.06133601,0.23930028,0.86680068,0.29301337,0.42092391,0.28924758,0.00000000
-3.09454727,1.63147656,0.00182766,0.06048305,0.23126552,0.86641149,0.30240633,0.42843419,0.28111944,0.00000000
-3.08854427,1.63943964,0.00175584,0.05950803,0.22370889,0.86780289,0.31227046,0.43538140,0.27289743,0.00000000
-3.08254127,1.64880419,0.00169981,0.05840999,0.21674376,0.87101663,0.32252781,0.44167238,0.26466064,0.00000000
-3.07653827,1.65963280,0.00165698,0.05719335,0.21048188,0.87614865,0.33313002,0.44724460,0.25649545,0.00000000
-3.07053527,1.67207577,0.00162510,0.05586759,0.20502853,0.88333713,0.34405457,0.45206510,0.24849248,0.00000000
-3.06453227,1.68634982,0.00160231,0.05444667,0.20047796,0.89274836,0.35529944,0.45612807,0.24074330,0.00000000
-3.05852926,1.70271337,0.00158706,0.05294835,0.19690910,0.90456101,0.36687662,0.45945124,0.23333726,0.00000000
-3.05252626,1.72143973,0.00157814,0.05139338,0.19438182,0.91894966,0.37880461,0.46207120,0.22635822,0.00000000
-3.04652326,1.74278924,0.00157458,0.04980458,0.19293377,0.93606817,0.39110046,0.46403800,0.21988163,0.00000000
-3.04052026,1.76698198,0.00157564,0.04820590,0.19257803,0.95603377,0.40377183,0.46540928,0.21397172,0.00000000
-3.03451726,1.79417207,0.00158076,0.04662144,0.19330157,0.97891250,0.41680938,0.46624436,0.20867919,0.00000000
-3.02851426,1.82442514,0.00158949,0.04507447,0.19506461,1.00470660,0.43018010,0.46659865,0.20403918,0.00000000
-3.02251126,1.85769990,0.00160144,0.04358662,0.19780090,1.03334450,0.44382201,0.46651868,0.20006992,0.00000000
-3.01650825,1.89383485,0.00161627,0.04217703,0.20141902,1.06467372,0.45764064,0.46603814,0.19677182,0.00000000
-3.01050525,1.93254091,0.00163359,0.04086170,0.20580444,1.09845712,0.47150747,0.46517525,0.19412720,0.00000000
-3.00450225,1.97340030,0.00165300,0.03965301,0.21082253,1.13437250,0.48526074,0.46393146,0.19210067,0.00000000
-2.99849925,2.01587185,0.00167401,0.03855938,0.21632232,1.17201570,0.49870854,0.46229179,0.19064006,0.00000000
-2.99249625,2.05930249,0.00169605,0.03758509,0.22214084,1.21090698,0.51163423,0.46022666,0.18967802,0.00000000
-2.98649325,2.10294452,0.00171847,0.03673031,0.22810802,1.25050038,0.52380400,0.45769515,0.18913403,0.00000000
-2.98049025,2.14597777,0.00174055,0.03599134,0.23405184,1.29019581,0.53497613,0.45464947,0.18891697,0.00000000
-2.97448724,2.18753568,0.00176149,0.03536089,0.23980372,1.32935322,0.54491179,0.45104046,0.18892801,0.00000000
-2.96848424,2.22673413,0.00178047,0.03482859,0.24520375,1.36730837,0.55338658,0.44682358,0.18906369,0.00000000
-2.96248124,2.26270172,0.00179665,0.03438161,0.25010580,1.40338973,0.56020240,0.44196524,0.18921921,0.00000000
-2.95647824,2.29461017,0.00180923,0.03400528,0.25438205,1.43693569,0.56519900,0.43644887,0.18929165,0.00000000
-2.95047524,2.32170359,0.00181746,0.03368377,0.25792710,1.46731167,0.56826456,0.43028056,0.18918313,0.00000000
-2.94447224,2.34332541,0.00182066,0.03340087,0.26066114,1.49392665,0.56934479,0.42349366,0.18880367,0.00000000
-2.93846923,2.35894185,0.00181830,0.03314060,0.26253236,1.51624842,0.56844992,0.41615232,0.18807375,0.00000000
-2.93246623,2.36816129,0.00180999,0.03288788,0.26351840,1.53381739,0.56565933,0.40835349,0.18692647,0.00000000
-2.92646323,2.37074860,0.00179551,0.03262904,0.26362665,1.54625851,0.56112329,0.40022741,0.18530918,0.00000000
-2.92046023,2.36663427,0.00177481,0.03235232,0.26289372,1.55329098,0.55506187,0.39193640,0.18318468,0.00000000
-2.91445723,2.35591793,0.00174806,0.03204817,0.26138371,1.55473577,0.54776079,0.38367200,0.18053179,0.00000000
-2.90845423,2.33886645,0.00171560,0.03170950,0.25918572,1.55052059,0.53956437,0.37565051,0.17734550,0.00000000
-2.90245123,2.31590663,0.00167794,0.03133175,0.25641043,1.54068241,0.53086585,0.36810715,0.17363656,0.00000000
-2.89644822,2.28761294,0.00163580,0.03091291,0.25318603,1.52536744,0.52209536,0.36128901,0.16943068,0.00000000
-2.89044522,2.25469089,0.00158999,0.03045337,0.24965358,1.50482861,0.51370597,0.35544701,0.16476728,0.00000000
-2.88444222,2.21795643,0.00154148,0.02995569,0.24596206,1.47942074,0.50615844,0.35082724,0.15969799,0.00000000
-2.87843922,2.17831231,0.00149130,0.02942434,0.24226319,1.44959330,0.49990517,0.34766201,0.15428488,0.00000000
-2.87243622,2.13672212,0.00144055,0.02886526,0.23870632,1.41588111,0.49537400,0.34616088,0.14859843,0.00000000
-2.86643322,2.09418280,0.00139034,0.02828554,0.23543343,1.37889322,0.49295247,0.34650202,0.14271558,0.00000000
-2.86043022,2.05169659,0.00134176,0.02769291,0.23257457,1.33930001,0.49297326,0.34882435,0.13671756,0.00000000
-2.85442721,2.01024329,0.00129589,0.02709535,0.23024379,1.29781906,0.49570125,0.35322065,0.13068787,0.00000000
-2.84842421,1.97075372,0.00125370,0.02650068,0.22853572,1.25519999,0.50132281,0.35973195,0.12471030,0.00000000
-2.84242121,1.93408523,0.00121611,0.02591614,0.22752297,1.21220874,0.50993778,0.36834353,0.11886708,0.00000000
-2.83641821,1.90100011,0.00118389,0.02534810,0.22725427,1.16961163,0.52155449,0.37898270,0.11323718,0.00000000
-2.83041521,1.87214761,0.00115773,0.02480176,0.22775361,1.12815962,0.53608806,0.39151850,0.10789485,0.00000000
-2.82441221,1.84805007,0.00113819,0.02428100,0.22902018,1.08857327,0.55336209,0.40576346,0.10290834,0.00000000
-2.81840920,1.82909372,0.00112568,0.02378825,0.23102932,1.05152868,0.57311379,0.42147734,0.09833881,0.00000000
-2.81240620,1.81552428,0.00112055,0.02332445,0.23373412,1.01764474,0.59500236,0.43837297,0.09423953,0.00000000
-2.80640320,1.80744742,0.00112301,0.02288913,0.23706791,0.98747206,0.61862031,0.45612384,0.09065528,0.00000000
-2.80040020,1.80483395,0.00113319,0.02248054,0.24094725,0.96148372,0.64350745,0.47437330,0.08762192,0.00000000
-2.79439720,1.80752917,0.00115118,0.02209585,0.24527549,0.94006788,0.66916677,0.49274511,0.08516621,0.00000000
-2.78839420,1.81526589,0.00117701,0.02173137,0.24994655,0.92352245,0.69508181,0.51085484,0.08330580,0.00000000
-2.78239120,1.82768029,0.00121069,0.02138293,0.25484892,0.91205161,0.72073461,0.52832174,0.08204934,0.00000000
-2.77638819,1.84432959,0.00125223,0.02104613,0.25986960,0.90576423,0.74562355,0.54478053,0.08139678,0.00000000
-2.77038519,1.86471065,0.00130166,0.02071672,0.26489783,0.90467385,0.76928036,0.55989276,0.08133978,0.00000000
-2.76438219,1.88827842,0.00135904,0.02039093,0.26982856,0.90870024,0.79128536,0.57335697,0.08186215,0.00000000
-2.75837919,1.91446326,0.00142445,0.02006574,0.27456531,0.91767220,0.81128046,0.58491752,0.08294047,0.00000000
-2.75237619,1.94268636,0.00149802,0.01973920,0.27902262,0.93133145,0.82897913,0.59437141,0.08454469,0.00000000
-2.74637319,1.97237253,0.00157992,0.01941061,0.28312774,0.94933758,0.84417316,0.60157298,0.08663883,0.00000000
-2.74037019,2.00296005,0.00167034,0.01908065,0.28682170,0.97127383,0.85673566,0.60643622,0.08918170,0.00000000
-2.73436718,2.03390728,0.00176947,0.01875154,0.29005967,0.99665367,0.86662045,0.60893458,0.09212761,0.00000000
-2.72836418,2.06469624,0.00187749,0.01842696,0.29281081,1.02492825,0.87385788,0.60909850,0.09542721,0.00000000
-2.72236118,2.09483344,0.00199454,0.01811204,0.29505738,1.05549471,0.87854735,0.60701065,0.09902826,0.00000000
-2.71635818,2.12384853,0.00212070,0.01781323,0.29679358,1.08770533,0.88084713,0.60279928,0.10287642,0.00000000
-2.71035518,2.15129146,0.00225594,0.01753804,0.29802388,1.12087767,0.88096196,0.59663017,0.10691613,0.00000000
-2.70435218,2.17672900,0.00240012,0.01729482,0.29876126,1.15430572,0.87912927,0.58869746,0.11109138,0.00000000
-2.69834917,2.19974139,0.00255295,0.01709247,0.29902522,1.18727199,0.87560480,0.57921402,0.11534658,0.00000000
-2.69234617,2.21991996,0.00271397,0.01694003,0.29883992,1.21906042,0.87064826,0.56840183,0.11962729,0.00000000
-2.68634317,2.23686636,0.00288255,0.01684635,0.29823239,1.24897013,0.86451006,0.55648286,0.12388107,0.00000000
-2.68034017,2.25019372,0.00305787,0.01681972,0.29723089,1.27632959,0.85741948,0.54367093,0.12805806,0.00000000
-2.67433717,2.25953035,0.00323896,0.01686743,0.29586365,1.30051086,0.84957501,0.53016480,0.13211172,0.00000000
-2.66833417,2.26452557,0.00342465,0.01699549,0.29415780,1.32094373,0.84113716,0.51614295,0.13599928,0.00000000
-2.66233117,2.26485779,0.00361366,0.01720821,0.29213871,1.33712899,0.83222397,0.50175993,0.13968217,0.00000000
-2.65632816,2.26024422,0.00380459,0.01750798,0.28982954,1.34865060,0.82290930,0.48714460,0.14312637,0.00000000
-2.65032516,2.25045163,0.00399598,0.01789500,0.28725113,1.35518603,0.81322374,0.47239987,0.14630253,0.00000000
-2.64432216,2.23530748,0.00418632,0.01836710,0.28442215,1.35651451,0.80315789,0.45760415,0.14918606,0.00000000
-2.63831916,2.21471045,0.00437414,0.01891967,0.28135934,1.35252266,0.79266762,0.44281383,0.15175703,0.00000000
-2.63231616,2.18863979,0.00455804,0.01954561,0.27807799,1.34320719,0.78168088,0.42806686,0.15400005,0.00000000
-2.62631316,2.15716250,0.00473671,0.02023543,0.27459240,1.32867453,0.77010555,0.41338687,0.15590400,0.00000000
-2.62031016,2.12043791,0.00490903,0.02097736,0.27091645,1.30913730,0.75783773,0.39878756,0.15746171,0.00000000
-2.61430715,2.07871913,0.00507404,0.02175762,0.26706413,1.28490758,0.74477022,0.38427705,0.15866967,0.00000000
-2.60830415,2.03235109,0.00523103,0.02256074,0.26304996,1.25638743,0.73080040,0.36986193,0.15952766,0.00000000
-2.60230115,1.98176516,0.00537954,0.02336992,0.25888943,1.22405672,0.71583749,0.35555067,0.16003847,0.00000000
-2.59629815,1.92747051,0.00551937,0.02416751,0.25459926,1.18845892,0.69980876,0.34135637,0.16020765,0.00000000
-2.59029515,1.87004253,0.00565060,0.02493551,0.25019766,1.15018533,0.68266448,0.32729869,0.16004327,0.00000000
-2.58429215,1.81010889,0.00577354,0.02565610,0.24570438,1.10985825,0.66438159,0.31340483,0.15955584,0.00000000
-2.57828914,1.74833368,0.00588877,0.02631216,0.24114074,1.06811383,0.64496609,0.29970983,0.15875820,0.00000000
-2.57228614,1.68540066,0.00599709,0.02688784,0.23652956,1.02558523,0.62445412,0.28625596,0.15766556,0.00000000
-2.56628314,1.62199600,0.00609949,0.02736902,0.23189495,0.98288651,0.60291189,0.27309165,0.15629553,0.00000000
-2.56028014,1.55879155,0.00619709,0.02774382,0.22726214,0.94059798,0.58043465,0.26026979,0.15466818,0.00000000
-2.55427714,1.49642903,0.00629116,0.02800293,0.22265716,0.89925332,0.55714470,0.24784582,0.15280612,0.00000000
-2.54827414,1.43550600,0.00638301,0.02813993,0.21810658,0.85932893,0.53318872,0.23587563,0.15073462,0.00000000
-2.54227114,1.37656395,0.00647400,0.02815150,0.21363714,0.82123576,0.50873460,0.22441340,0.14848155,0.00000000
-2.53626813,1.32007890,0.00656550,0.02803752,0.20927551,0.78531366,0.48396778,0.21350971,0.14607746,0.00000000
-2.53026513,1.26645479,0.00665886,0.02780104,0.20504800,0.75182856,0.45908730,0.20320975,0.14355547,0.00000000
-2.52426213,1.21601980,0.00675538,0.02744824,0.20098037,0.72097220,0.43430168,0.19355196,0.14095119,0.00000000
-2.51825913,1.16902554,0.00685636,0.02698818,0.19709771,0.69286442,0.40982465,0.18456701,0.13830249,0.00000000
-2.51225613,1.12564904,0.00696304,0.02643252,0.19342447,0.66755775,0.38587091,0.17627720,0.13564938,0.00000000
-2.50625313,1.08599729,0.00707668,0.02579522,0.18998457,0.64504412,0.36265187,0.16869627,0.13303371,0.00000000
-2.50025013,1.05011408,0.00719855,0.02509212,0.18680164,0.62526316,0.34037148,0.16182964,0.13049890,0.00000000
-2.49424712,1.01798859,0.00733003,0.02434054,0.18389943,0.60811195,0.31922231,0.15567490,0.12808971,0.00000000
-2.48824412,0.98956557,0.00747258,0.02355881,0.18130226,0.59345565,0.29938176,0.15022269,0.12585191,0.00000000
-2.48224112,0.96475629,0.00762786,0.02276590,0.17903562,0.58113854,0.28100861,0.14545769,0.12383203,0.00000000
-2.47623812,0.94345001,0.00779771,0.02198098,0.17712673,0.57099527,0.26423997,0.14135990,0.12207697,0.00000000
-2.47023512,0.92552534,0.00798424,0.02122306,0.17560521,0.56286158,0.24918857,0.13790582,0.12063371,0.00000000
-2.46423212,0.91086096,0.00818983,0.02051066,0.17450355,0.55658433,0.23594070,0.13506972,0.11954887,0.00000000
-2.45822911,0.89934540,0.00841712,0.01986153,0.17385749,0.55203031,0.22455458,0.13282486,0.11886818,0.00000000
-2.45222611,0.89088528,0.00866899,0.01929241,0.17370631,0.54909370,0.21505943,0.13114452,0.11863595,0.00000000
-2.44622311,0.88541182,0.00894853,0.01881885,0.17409269,0.54770166,0.20745521,0.13000290,0.11889427,0.00000000
-2.44022011,0.88288537,0.00925894,0.01845505,0.17506250,0.54781819,0.20171301,0.12937582,0.11968225,0.00000000
-2.43421711,0.88329780,0.00960341,0.01821377,0.17666413,0.54944590,0.19777619,0.12924120,0.12103492,0.00000000
-2.42821411,0.88667270,0.00998504,0.01810627,0.17894760,0.55262583,0.19556221,0.12957935,0.12298224,0.00000000
-2.42221111,0.89306353,0.01040662,0.01814225,0.18196336,0.55743537,0.19496510,0.13037299,0.12554782,0.00000000
-2.41620810,0.90254984,0.01087052,0.01832986,0.18576091,0.56398432,0.19585857,0.13160719,0.12874775,0.00000000
-2.41020510,0.91523178,0.01137848,0.01867566,0.19038711,0.57240946,0.19809958,0.13326910,0.13258937,0.00000000
-2.40420210,0.93122325,0.01193145,0.01918471,0.19588453,0.58286773,0.20153242,0.13534753,0.13707012,0.00000000
-2.39819910,0.95064401,0.01252944,0.01986056,0.20228967,0.59552839,0.20599300,0.13783254,0.14217657,0.00000000
-2.39219610,0.97361107,0.01317136,0.02070532,0.20963124,0.61056443,0.21131334,0.14071492,0.14788372,0.00000000
-2.38619310,1.00022972,0.01385493,0.02171973,0.21792864,0.62814356,0.21732600,0.14398570,0.15415451,0.00000000
-2.38019010,1.03058449,0.01457665,0.02290318,0.22719048,0.64841899,0.22386837,0.14763557,0.16093977,0.00000000
-2.37418709,1.06473037,0.01533171,0.02425383,0.23741352,0.67152039,0.23078662,0.15165451,0.16817853,0.00000000
-2.36818409,1.10268438,0.01611407,0.02576865,0.24858168,0.69754515,0.23793908,0.15603126,0.17579874,0.00000000
-2.36218109,1.14441786,0.01691653,0.02744344,0.26066546,0.72655016,0.24519907,0.16075296,0.18371844,0.00000000
-2.35617809,1.18984938,0.01773086,0.02927290,0.27362149,0.75854437,0.25245683,0.16580480,0.19184729,0.00000000
-2.35017509,1.23883865,0.01854796,0.03125061,0.28739243,0.79348223,0.25962073,0.17116967,0.20008841,0.00000000
-2.34417209,1.29118128,0.01935807,0.03336899,0.30190691,0.83125807,0.26661751,0.17682791,0.20834057,0.00000000
-2.33816908,1.34660476,0.02015104,0.03561926,0.31707971,0.87170178,0.27339161,0.18275708,0.21650050,0.00000000
-2.33216608,1.40476557,0.02091656,0.03799126,0.33281202,0.91457572,0.27990371,0.18893173,0.22446532,0.00000000
-2.32616308,1.46524780,0.02164445,0.04047337,0.34899177,0.95957317,0.28612849,0.19532332,0.23213499,0.00000000
-2.32016008,1.52756334,0.02232493,0.04305227,0.36549408,1.00631842,0.29205181,0.20190016,0.23941467,0.00000000
-2.31415708,1.59115408,0.02294890,0.04571273,0.38218176,1.05436870,0.29766746,0.20862756,0.24621696,0.00000000
-2.30815408,1.65539610,0.02350816,0.04843741,0.39890603,1.10321810,0.30297371,0.21546800,0.25246386,0.00000000
-2.30215108,1.71960639,0.02399570,0.05120665,0.41550739,1.15230368,0.30796984,0.22238164,0.25808853,0.00000000
-2.29614807,1.78305216,0.02440583,0.05399831,0.43181681,1.20101377,0.31265301,0.22932695,0.26303677,0.00000000
-2.29014507,1.84496279,0.02473443,0.05678768,0.44765731,1.24869858,0.31701549,0.23626160,0.26726812,0.00000000
-2.28414207,1.90454462,0.02497902,0.05954745,0.46284596,1.29468297,0.32104257,0.24314362,0.27075677,0.00000000
-2.27813907,1.96099825,0.02513889,0.06224789,0.47719643,1.33828130,0.32471125,0.24993277,0.27349212,0.00000000
-2.27213607,2.01353809,0.02521519,0.06485708,0.49052211,1.37881397,0.32798985,0.25659205,0.27547904,0.00000000
-2.26613307,2.06141363,0.02521092,0.06734133,0.50263974,1.41562517,0.33083844,0.26308939,0.27673800,0.00000000
-2.26013007,2.10393169,0.02513092,0.06966580,0.51337360,1.44810143,0.33321020,0.26939935,0.27730477,0.00000000
-2.25412706,2.14047884,0.02498187,0.07179519,0.52256007,1.47569015,0.33505360,0.27550470,0.27723000,0.00000000
-2.24812406,2.17054284,0.02477213,0.07369466,0.53005248,1.49791735,0.33631510,0.28139783,0.27657849,0.00000000
-2.24212106,2.19373209,0.02451164,0.07533079,0.53572601,1.51440390,0.33694242,0.28708174,0.27542816,0.00000000
-2.23611806,2.20979197,0.02421177,0.07667266,0.53948242,1.52487937,0.33688795,0.29257068,0.27386873,0.00000000
-2.23011506,2.21861696,0.02388502,0.07769293,0.54125434,1.52919273,0.33611213,0.29789003,0.27200002,0.00000000
-2.22411206,2.22025767,0.02354485,0.07836888,0.54100891,1.52731922,0.33458663,0.30307562,0.26992994,0.00000000
-2.21810905,2.21492206,0.02320526,0.07868340,0.53875051,1.51936295,0.33229699,0.30817219,0.26777200,0.00000000
-2.21210605,2.20297039,0.02288055,0.07862581,0.53452227,1.50555486,0.32924457,0.31323123,0.26564252,0.00000000
-2.20610305,2.18490390,0.02258484,0.07819255,0.52840636,1.48624591,0.32544774,0.31830794,0.26365743,0.00000000
-2.20010005,2.16134737,0.02233172,0.07738757,0.52052287,1.46189581,0.32094215,0.32345773,0.26192879,0.00000000
-2.19409705,2.13302630,0.02213380,0.07622249,0.51102723,1.43305750,0.31578007,0.32873219,0.26056111,0.00000000
-2.18809405,2.10073965,0.02200230,0.07471654,0.50010639,1.40035819,0.31002888,0.33417479,0.25964754,0.00000000
-2.18209105,2.06532942,0.02194664,0.07289615,0.48797374,1.36447776,0.30376876,0.33981665,0.25926622,0.00000000
-2.17608804,2.02764860,0.02197408,0.07079435,0.47486308,1.32612548,0.29708986,0.34567251,0.25947680,0.00000000
-2.17008504,1.98852920,0.02208944,0.06844987,0.46102193,1.28601624,0.29008894,0.35173731,0.26031743,0.00000000
-2.16408204,1.94875196,0.02229481,0.06590613,0.44670452,1.24484737,0.28286593,0.35798353,0.26180237,0.00000000
-2.15807904,1.90901947,0.02258950,0.06321004,0.43216477,1.20327725,0.27552049,0.36435964,0.26392048,0.00000000
-2.15207604,1.86993411,0.02296992,0.06041070,0.41764963,1.16190662,0.26814885,0.37078982,0.26663457,0.00000000
-2.14607304,1.83198197,0.02342975,0.05755818,0.40339316,1.12126354,0.26084109,0.37717499,0.26988197,0.00000000
-2.14007004,1.79552361,0.02396011,0.05470219,0.38961155,1.08179259,0.25367909,0.38339530,0.27357614,0.00000000
-2.13406703,1.76079209,0.02454991,0.05189095,0.37649928,1.04384867,0.24673513,0.38931403,0.27760950,0.00000000
-2.12806403,1.72789808,0.02518627,0.04917013,0.36422664,1.00769555,0.24007135,0.39478268,0.28185730,0.00000000
-2.12206103,1.69684182,0.02585512,0.04658194,0.35293852,0.97350899,0.23373987,0.39964706,0.28618249,0.00000000
-2.11605803,1.66753070,0.02654174,0.04416448,0.34275449,0.94138397,0.22778366,0.40375419,0.29044133,0.00000000
-2.11005503,1.63980155,0.02723150,0.04195116,0.33376994,0.91134543,0.22223792,0.40695943,0.29448945,0.00000000
-2.10405203,1.61344580,0.02791048,0.03997037,0.32605818,0.88336159,0.21713185,0.40913374,0.29818815,0.00000000
-2.09804902,1.58823605,0.02856616,0.03824532,0.31967305,0.85735905,0.21249060,0.41017037,0.30141060,0.00000000
-2.09204602,1.56395216,0.02918805,0.03679397,0.31465188,0.83323839,0.20833722,0.40999083,0.30404753,0.00000000
-2.08604302,1.54040525,0.02976817,0.03562911,0.31101836,0.81088959,0.20469432,0.40854966,0.30601216,0.00000000
-2.08004002,1.51745814,0.03030148,0.03475854,0.30878505,0.79020603,0.20158537,0.40583780,0.30724412,0.00000000
-2.07403702,1.49504087,0.03078616,0.03418520,0.30795541,0.77109646,0.19903535,0.40188432,0.30771205,0.00000000
-2.06803402,1.47316062,0.03122368,0.03390743,0.30852481,0.75349429,0.19707085,0.39675643,0.30741479,0.00000000
-2.06203102,1.45190547,0.03161879,0.03391919,0.31048079,0.73736369,0.19571930,0.39055782,0.30638101,0.00000000
-2.05602801,1.43144187,0.03197922,0.03421025,0.31380232,0.72270243,0.19500761,0.38342542,0.30466745,0.00000000
-2.05002501,1.41200645,0.03231536,0.03476636,0.31845808,0.70954152,0.19496011,0.37552477,0.30235566,0.00000000
-2.04402201,1.39389270,0.03263969,0.03556944,0.32440418,0.69794170,0.19559600,0.36704438,0.29954759,0.00000000
-2.03801901,1.37743366,0.03296614,0.03659777,0.33158119,0.68798751,0.19692647,0.35818932,0.29636022,0.00000000
-2.03201601,1.36298199,0.03330936,0.03782613,0.33991114,0.67977936,0.19895166,0.34917450,0.29291952,0.00000000
-2.02601301,1.35088878,0.03368393,0.03922604,0.34929450,0.67342419,0.20165784,0.34021807,0.28935415,0.00000000
-2.02001001,1.34148251,0.03410359,0.04076605,0.35960770,0.66902569,0.20501474,0.33153510,0.28578920,0.00000000
-2.01400700,1.33504964,0.03458046,0.04241208,0.37070146,0.66667451,0.20897364,0.32333216,0.28234033,0.00000000
-2.00800400,1.33181787,0.03512437,0.04412788,0.38240012,0.66643929,0.21346605,0.31580277,0.27910866,0.00000000
-2.00200100,1.33194321,0.03574224,0.04587555,0.39450231,0.66835894,0.21840341,0.30912403,0.27617662,0.00000000
-1.99599800,1.33550125,0.03643764,0.04761624,0.40678308,0.67243662,0.22367774,0.30345443,0.27360500,0.00000000
-1.98999500,1.34248312,0.03721045,0.04931085,0.41899745,0.67863572,0.22916331,0.29893282,0.27143134,0.00000000
-1.98399200,1.35279597,0.03805674,0.05092091,0.43088538,0.68687783,0.23471935,0.29567843,0.26966958,0.00000000
-1.97798899,1.36626768,0.03896873,0.05240940,0.44217804,0.69704276,0.24019369,0.29379165,0.26831111,0.00000000
-1.97198599,1.38265516,0.03993497,0.05374171,0.45260500,0.70897041,0.24542719,0.29335547,0.26732689,0.00000000
-1.96598299,1.40165536,0.04094065,0.05488648,0.46190218,0.72246421,0.25025869,0.29443710,0.26667062,0.00000000
-1.95997999,1.42291810,0.04196803,0.05581648,0.46982004,0.73729578,0.25453040,0.29708961,0.26628264,0.00000000
-1.95397699,1.44605966,0.04299699,0.05650932,0.47613169,0.75321043,0.25809340,0.30135318,0.26609424,0.00000000
-1.94797399,1.47067629,0.04400564,0.05694808,0.48064053,0.76993322,0.26081291,0.30725590,0.26603229,0.00000000
-1.94197099,1.49635667,0.04497103,0.05712178,0.48318695,0.78717512,0.26257333,0.31481372,0.26602359,0.00000000
-1.93596798,1.52269280,0.04586983,0.05702571,0.48365387,0.80463905,0.26328254,0.32402969,0.26599908,0.00000000
-1.92996498,1.54928882,0.04667907,0.05666148,0.48197077,0.82202570,0.26287550,0.33489234,0.26589735,0.00000000
-1.92396198,1.57576768,0.04737680,0.05603703,0.47811620,0.83903883,0.26131694,0.34737340,0.26566758,0.00000000
-1.91795898,1.60177566,0.04794276,0.05516634,0.47211841,0.85539025,0.25860300,0.36142500,0.26527152,0.00000000
-1.91195598,1.62698498,0.04835899,0.05406908,0.46405447,0.87080433,0.25476191,0.37697665,0.26468485,0.00000000
-1.90595298,1.65109521,0.04861034,0.05277006,0.45404771,0.88502225,0.24985367,0.39393236,0.26389757,0.00000000
-1.89994997,1.67383373,0.04868489,0.05129862,0.44226379,0.89780614,0.24396874,0.41216819,0.26291376,0.00000000
-1.89394697,1.69495617,0.04857436,0.04968799,0.42890566,0.90894317,0.23722600,0.43153069,0.26175076,0.00000000
-1.88794397,1.71424723,0.04827431,0.04797449,0.41420763,0.91824966,0.22977000,0.45183649,0.26043783,0.00000000
-1.88194097,1.73152260,0.04778434,0.04619688,0.39842892,0.92557543,0.22176770,0.47287336,0.25901459,0.00000000
-1.87593797,1.74663201,0.04710813,0.04439560,0.38184699,0.93080820,0.21340479,0.49440292,0.25752934,0.00000000
-1.86993497,1.75946397,0.04625341,0.04261211,0.36475091,0.93387802,0.20488190,0.51616508,0.25603731,0.00000000
-1.86393197,1.76995168,0.04523179,0.04088825,0.34743500,0.93476153,0.19641065,0.53788417,0.25459913,0.00000000
-1.85792896,1.77808020,0.04405857,0.03926569,0.33019298,0.93348584,0.18820970,0.55927658,0.25327940,0.00000000
-1.85192596,1.78389395,0.04275232,0.03778530,0.31331273,0.93013164,0.18050095,0.58005966,0.25214552,0.00000000
