energy_ev,total_up,Cu_p_up,Cu_d_up,Fe_p_up,Fe_d_up,N_s_up,N_p_up,Se_s_up,Se_p_up
-3.05852926,3.55159738,0.20563413,2.17723856,0.79150674,0.96733074,0.00088278,0.02283532,0.00520452,0.20743272
-3.05252626,3.39835873,0.19303288,2.09279274,0.74175876,0.92588796,0.00082512,0.02180153,0.00499886,0.19588888
-3.04652326,3.25025433,0.18055164,2.01006748,0.69344945,0.88726141,0.00077217,0.02084692,0.00482085,0.18457679
-3.04052026,3.11001938,0.16835460,1.93073396,0.64711130,0.85223788,0.00072406,0.01999209,0.00467367,0.17368577
-3.03451726,2.98038383,0.15659730,1.85648298,0.60323834,0.82160116,0.00068085,0.01925743,0.00456050,0.16339888
-3.02851426,2.86402028,0.14542382,1.78899032,0.56227948,0.79611809,0.00064254,0.01866256,0.00448433,0.15388980
-3.02251126,2.76349076,0.13496454,1.72988149,0.52463267,0.77652342,0.00060912,0.01822589,0.00444792,0.14532006
-3.01650825,2.68119323,0.12533410,1.68069655,0.49063983,0.76350371,0.00058056,0.01796408,0.00445362,0.13783649
-3.01050525,2.61930890,0.11662997,1.64285563,0.46058266,0.75768059,0.00055682,0.01789169,0.00450334,0.13156900
-3.00450225,2.57975149,0.10893128,1.61762606,0.43467924,0.75959390,0.00053788,0.01802068,0.00459839,0.12662849
-2.99849925,2.56411943,0.10229817,1.60609150,0.41308157,0.76968502,0.00052368,0.01836007,0.00473939,0.12310516
-2.99249625,2.57365224,0.09677141,1.60912401,0.39587397,0.78828107,0.00051421,0.01891565,0.00492625,0.12106690
-2.98649325,2.60919227,0.09237251,1.62735953,0.38307243,0.81558050,0.00050942,0.01968966,0.00515804,0.12055801
-2.98049025,2.67115296,0.08910403,1.66117745,0.37462494,0.85164068,0.00050930,0.02068066,0.00543300,0.12159807
-2.97448724,2.75949469,0.08695024,1.71068491,0.37041285,0.89636808,0.00051380,0.02188337,0.00574855,0.12418109
-2.96848424,2.87370942,0.08587806,1.77570625,0.37025330,0.94951165,0.00052287,0.02328859,0.00610125,0.12827493
-2.96248124,3.01281499,0.08583823,1.85577820,0.37390275,1.01065979,0.00053643,0.02488332,0.00648692,0.13382108
-2.95647824,3.17535989,0.08676663,1.95015109,0.38106158,1.07924160,0.00055440,0.02665077,0.00690068,0.14073473
-2.95047524,3.35943906,0.08858592,2.05779644,0.39137992,1.15453241,0.00057662,0.02857066,0.00733704,0.14890541
-2.94447224,3.56272103,0.09120726,2.17742102,0.40446443,1.23566400,0.00060293,0.03061945,0.00779007,0.15819802
-2.93846923,3.78248635,0.09453221,2.30748734,0.41988622,1.32163938,0.00063312,0.03277075,0.00825353,0.16845447
-2.93246623,4.01567693,0.09845478,2.44624044,0.43718955,1.41135203,0.00066694,0.03499575,0.00872102,0.17949590
-2.92646323,4.25895552,0.10286361,2.59174053,0.45590139,1.50360917,0.00070406,0.03726378,0.00918618,0.19112556
-2.92046023,4.50877393,0.10764418,2.74190092,0.47554142,1.59715842,0.00074417,0.03954291,0.00964281,0.20313222
-2.91445723,4.76144872,0.11268115,2.89453037,0.49563244,1.69071732,0.00078686,0.04180053,0.01008510,0.21529426
-2.90845423,5.01324206,0.11786066,3.04737894,0.51571068,1.78300448,0.00083172,0.04400411,0.01050773,0.22738417
-2.90245123,5.26044561,0.12307260,3.19818615,0.53533594,1.87277152,0.00087830,0.04612181,0.01090603,0.23917356
-2.89644822,5.49946490,0.12821279,3.34473007,0.55410104,1.95883462,0.00092612,0.04812318,0.01127608,0.25043835
-2.89044522,5.72690145,0.13318508,3.48487604,0.57164041,2.04010444,0.00097469,0.04997983,0.01161479,0.26096418
-2.88444222,5.93963004,0.13790310,3.61662341,0.58763742,2.11561332,0.00102350,0.05166603,0.01191992,0.27055168
-2.87843922,6.13486840,0.14229194,3.73814905,0.60183029,2.18453869,0.00107207,0.05315922,0.01219014,0.27902158
-2.87243622,6.31023695,0.14628932,3.84784601,0.61401618,2.24622171,0.00111988,0.05444049,0.01242496,0.28621931
-2.86643322,6.46380668,0.14984659,3.94435633,0.62405359,2.30018048,0.00116646,0.05549495,0.01262466,0.29201900
-2.86043022,6.59413326,0.15292916,4.02659679,0.63186273,2.34611723,0.00121133,0.05631197,0.01279029,0.29632676
-2.85442721,6.70027659,0.15551664,4.09377679,0.63742397,2.38391931,0.00125406,0.05688531,0.01292344,0.29908293
-2.84842421,6.78180508,0.15760250,4.14540803,0.64077455,2.41365400,0.00129423,0.05721320,0.01302623,0.30026338
-2.84242121,6.83878487,0.15919335,4.18130550,0.64200352,2.43555746,0.00133145,0.05729822,0.01310109,0.29987969
-2.83641821,6.87175468,0.16030781,4.20158018,0.64124536,2.45001843,0.00136540,0.05714710,0.01315067,0.29797819
-2.83041521,6.88168770,0.16097506,4.20662375,0.63867243,2.45755742,0.00139577,0.05677051,0.01317768,0.29463801
-2.82441221,6.86994219,0.16123312,4.19708609,0.63448667,2.45880246,0.00142229,0.05618262,0.01318477,0.28996802
-2.81840920,6.83820325,0.16112689,4.17384669,0.62891094,2.45446263,0.00144475,0.05540072,0.01317444,0.28410291
-2.81240620,6.78841822,0.16070609,4.13798115,0.62218030,2.44530031,0.00146298,0.05444470,0.01314894,0.27719862
-2.80640320,6.72272852,0.16002312,4.09072430,0.61453367,2.43210368,0.00147685,0.05333657,0.01311020,0.26942707
-2.80040020,6.64340070,0.15913102,4.03343141,0.60620619,2.41566038,0.00148628,0.05209991,0.01305981,0.26097065
-2.79439720,6.55275957,0.15808143,3.96753902,0.59742252,2.39673353,0.00149122,0.05075933,0.01299900,0.25201651
-2.78839420,6.45312568,0.15692287,3.89452706,0.58839133,2.37604086,0.00149169,0.04933995,0.01292862,0.24275098
-2.78239120,6.34675962,0.15569916,3.81588343,0.57930112,2.35423773,0.00148772,0.04786692,0.01284924,0.23335416
-2.77638819,6.23581464,0.15444821,3.73307249,0.57031743,2.33190438,0.00147942,0.04636497,0.01276112,0.22399512
-2.77038519,6.12229907,0.15320109,3.64750816,0.56158149,2.30953778,0.00146692,0.04485799,0.01266435,0.21482759
-2.76438219,6.00804908,0.15198153,3.56053255,0.55321011,2.28754786,0.00145039,0.04336868,0.01255885,0.20598652
-2.75837919,5.89471216,0.15080565,3.47340028,0.54529681,2.26625805,0.00143006,0.04191828,0.01244452,0.19758542
-2.75237619,5.78374085,0.14968221,3.38726869,0.53791388,2.24590970,0.00140616,0.04052630,0.01232123,0.18971463
-2.74637319,5.67639586,0.14861301,3.30319361,0.53111531,2.22666968,0.00137901,0.03921036,0.01218899,0.18244057
-2.74037019,5.57375738,0.14759367,3.22213001,0.52494007,2.20864060,0.00134893,0.03798607,0.01204792,0.17580588
-2.73436718,5.47674299,0.14661464,3.14493695,0.51941577,2.19187284,0.00131629,0.03686698,0.01189839,0.16983036
-2.72836418,5.38613010,0.14566240,3.07238561,0.51456230,2.17637758,0.00128151,0.03586446,0.01174097,0.16451282
-2.72236118,5.30258111,0.14472069,3.00516931,0.51039516,2.16214004,0.00124504,0.03498780,0.01157655,0.15983339
-2.71635818,5.22666914,0.14377195,2.94391435,0.50692848,2.14913224,0.00120735,0.03424419,0.01140628,0.15575655
-2.71035518,5.15890225,0.14279866,2.88919038,0.50417730,2.13732450,0.00116897,0.03363873,0.01123160,0.15223436
-2.70435218,5.09974444,0.14178461,2.84151925,0.50215923,2.12669521,0.00113043,0.03317453,0.01105421,0.14920995
-2.69834917,5.04963196,0.14071613,2.80138133,0.50089525,2.11723836,0.00109232,0.03285273,0.01087603,0.14662102
-2.69234617,5.00898345,0.13958309,2.76921858,0.50040970,2.10896850,0.00105523,0.03267257,0.01069918,0.14440323
-2.68634317,4.97820353,0.13837968,2.74543382,0.50072947,2.10192299,0.00101978,0.03263137,0.01052592,0.14249328
-2.68034017,4.95767922,0.13710504,2.73038613,0.50188238,2.09616148,0.00098659,0.03272462,0.01035857,0.14083164
-2.67433717,4.94776956,0.13576350,2.72438244,0.50389502,2.09176276,0.00095630,0.03294596,0.01019944,0.13936475
-2.66833417,4.94878904,0.13436467,2.72766576,0.50679002,2.08881916,0.00092951,0.03328719,0.01005081,0.13804665
-2.66233117,4.96098591,0.13292314,2.74040080,0.51058301,2.08742899,0.00090682,0.03373829,0.00991479,0.13684009
-2.65632816,4.98451696,0.13145806,2.76265801,0.51527944,2.08768743,0.00088881,0.03428746,0.00979331,0.13571695
-2.65032516,5.01942047,0.12999237,2.79439717,0.52087149,2.08967649,0.00087598,0.03492114,0.00968804,0.13465819
-2.64432216,5.06558937,0.12855187,2.83545189,0.52733522,2.09345460,0.00086879,0.03562412,0.00960036,0.13365323
-2.63831916,5.12274683,0.12716423,2.88551622,0.53462820,2.09904665,0.00086762,0.03637963,0.00953128,0.13269901
-2.63231616,5.19042600,0.12585773,2.94413485,0.54268779,2.10643500,0.00087277,0.03716955,0.00948147,0.13179862
-2.62631316,5.26795620,0.12466017,3.01069783,0.55143027,2.11555221,0.00088443,0.03797461,0.00945121,0.13095989
-2.62031016,5.35445676,0.12359763,3.08444085,0.56075083,2.12627595,0.00090270,0.03877472,0.00944041,0.13019376
-2.61430715,5.44883991,0.12269344,3.16445169,0.57052462,2.13842660,0.00092755,0.03954933,0.00944866,0.12951283
-2.60830415,5.54982335,0.12196718,3.24968303,0.58060882,2.15176794,0.00095884,0.04027785,0.00947522,0.12892994
-2.60230115,5.65595265,0.12143398,3.33897166,0.59084571,2.16601088,0.00099630,0.04094012,0.00951910,0.12845708
-2.59629815,5.76563295,0.12110397,3.43106356,0.60106674,2.18082044,0.00103957,0.04151694,0.00957912,0.12810454
-2.59029515,5.87716923,0.12098200,3.52464405,0.61109735,2.19582572,0.00108816,0.04199057,0.00965396,0.12788038
-2.58429215,5.98881336,0.12106767,3.61837182,0.62076248,2.21063244,0.00114149,0.04234528,0.00974227,0.12779029
-2.57828914,6.09881621,0.12135553,3.71091559,0.62989248,2.22483768,0.00119893,0.04256783,0.00984269,0.12783775
-2.57228614,6.20548251,0.12183566,3.80099169,0.63832928,2.23804599,0.00125978,0.04264793,0.00995398,0.12802449
-2.56628314,6.30722594,0.12249437,3.88740106,0.64593239,2.24988640,0.00132329,0.04257860,0.01007505,0.12835115
-2.56028014,6.40262204,0.12331514,3.96906387,0.65258467,2.26002917,0.00138873,0.04235645,0.01020500,0.12881811
-2.55427714,6.49045637,0.12427968,4.04505044,0.65819744,2.26820183,0.00145537,0.04198183,0.01034321,0.12942644
-2.54827414,6.56976583,0.12536908,4.11460688,0.66271475,2.27420339,0.00152255,0.04145890,0.01048935,0.13017881
-2.54227114,6.63987103,0.12656493,4.17717453,0.66611666,2.27791623,0.00158966,0.04079553,0.01064336,0.13108027
-2.53626813,6.70039839,0.12785047,4.23240232,0.66842127,2.27931480,0.00165619,0.04000308,0.01080550,0.13213900
-2.53026513,6.75129086,0.12921159,4.28015168,0.66968540,2.27847085,0.00172176,0.03909608,0.01097633,0.13336674
-2.52426213,6.79280678,0.13063769,4.32049377,0.67000390,2.27555468,0.00178610,0.03809180,0.01115664,0.13477902
-2.51825913,6.82550695,0.13212231,4.35369943,0.66950754,2.27083234,0.00184910,0.03700972,0.01134743,0.13639513
-2.51225613,6.85023056,0.13366362,4.38022234,0.66835955,2.26465869,0.00191076,0.03587090,0.01154990,0.13823777
-2.50625313,6.86806083,0.13526449,4.40067623,0.66675098,2.25746665,0.00197127,0.03469744,0.01176533,0.14033250
-2.50025013,6.88028215,0.13693248,4.41580725,0.66489485,2.24975293,0.00203093,0.03351173,0.01199502,0.14270692
-2.49424712,6.88833013,0.13867946,4.42646267,0.66301959,2.24206078,0.00209017,0.03233589,0.01224027,0.14538958
-2.48824412,6.89373701,0.14052097,4.43355729,0.66136176,2.23496047,0.00214953,0.03119112,0.01250224,0.14840892
-2.48224112,6.89807432,0.14247548,4.43803887,0.66015845,2.22902829,0.00220966,0.03009719,0.01278195,0.15179189
-2.47623812,6.90289524,0.14456339,4.44085394,0.65963962,2.22482495,0.00227125,0.02907192,0.01308013,0.15556271
-2.47023512,6.90967886,0.14680596,4.44291526,0.66002070,2.22287419,0.00233507,0.02813083,0.01339724,0.15974155
-2.46423212,6.91977837,0.14922414,4.44507203,0.66149568,2.22364265,0.00240190,0.02728681,0.01373336,0.16434329
-2.45822911,6.93437525,0.15183750,4.44808389,0.66423101,2.22752187,0.00247253,0.02654997,0.01408814,0.16937646
-2.45222611,6.95444092,0.15466310,4.45259940,0.66836048,2.23481300,0.00254775,0.02592745,0.01446082,0.17484227
-2.44622311,6.98070741,0.15771459,4.45913968,0.67398141,2.24571524,0.00262833,0.02542350,0.01485016,0.18073391
-2.44022011,7.01364779,0.16100143,4.46808754,0.68115206,2.26031828,0.00271504,0.02503951,0.01525442,0.18703607
-2.43421711,7.05346698,0.16452835,4.47968228,0.68989061,2.27859919,0.00280859,0.02477417,0.01567145,0.19372472
-2.42821411,7.10010319,0.16829502,4.49402001,0.70017550,2.30042387,0.00290971,0.02462370,0.01609862,0.20076720
-2.42221111,7.15323943,0.17229605,4.51105930,0.71194729,2.32555316,0.00301911,0.02458210,0.01653293,0.20812256
-2.41620810,7.21232455,0.17652118,4.53063160,0.72511174,2.35365303,0.00313751,0.02464149,0.01697107,0.21574221
-2.41020510,7.27660260,0.18095578,4.55245588,0.73954411,2.38430868,0.00326566,0.02479243,0.01740945,0.22357088
-2.40420210,7.34514898,0.18558147,4.57615652,0.75509445,2.41704169,0.00340440,0.02502426,0.01784435,0.23154775
-2.39819910,7.41691169,0.19037704,4.60128373,0.77159342,2.45132946,0.00355462,0.02532547,0.01827201,0.23960782
-2.39219610,7.49075570,0.19531938,4.62733535,0.78885875,2.48662596,0.00371734,0.02568405,0.01868871,0.24768352
-2.38619310,7.56550826,0.20038448,4.65377909,0.80670164,2.52238286,0.00389370,0.02608775,0.01909091,0.25570632
-2.38019010,7.64000318,0.20554847,4.68007420,0.82493304,2.55806994,0.00408503,0.02652444,0.01947538,0.26360844
-2.37418709,7.71312211,0.21078853,4.70569163,0.84336957,2.59319387,0.00429284,0.02698232,0.01983927,0.27132458
-2.36818409,7.78383092,0.21608366,4.73013191,0.86183858,2.62731442,0.00451883,0.02745016,0.02018023,0.27879348
-2.36218109,7.85120983,0.22141530,4.75294004,0.88018247,2.66005740,0.00476496,0.02791743,0.02049648,0.28595939
-2.35617809,7.91447630,0.22676772,4.77371701,0.89826184,2.69112386,0.00503339,0.02837444,0.02078690,0.29277330
-2.35017509,7.97299980,0.23212811,4.79212767,0.91595759,2.72029506,0.00532657,0.02881241,0.02105104,0.29919389
-2.34417209,8.02630861,0.23748652,4.80790493,0.93317182,2.74743337,0.00564718,0.02922352,0.02128916,0.30518822
-2.33816908,8.07408881,0.24283549,4.82085064,0.94982762,2.77247895,0.00599815,0.02960085,0.02150227,0.31073202
-2.33216608,8.11617624,0.24816950,4.83083341,0.96586784,2.79544293,0.00638268,0.02993842,0.02169205,0.31580973
-2.32616308,8.15254266,0.25348433,4.83778406,0.98125301,2.81639729,0.00680423,0.03023105,0.02186090,0.32041412
-2.32016008,8.18327752,0.25877623,4.84168942,0.99595854,2.83546254,0.00726646,0.03047432,0.02201183,0.32454576
-2.31415708,8.20856691,0.26404113,4.84258518,1.00997154,2.85279369,0.00777327,0.03066451,0.02214846,0.32821208
-2.30815408,8.22867147,0.26927385,4.84054868,1.02328739,2.86856564,0.00832876,0.03079844,0.02227491,0.33142644
-2.30215108,8.24390480,0.27446743,4.83569216,1.03590630,2.88295874,0.00893714,0.03087349,0.02239580,0.33420692
-2.29614807,8.25461380,0.27961259,4.82815728,1.04783011,2.89614536,0.00960277,0.03088747,0.02251613,0.33657518
-2.29014507,8.26116213,0.28469739,4.81811106,1.05905954,2.90827809,0.01033000,0.03083861,0.02264124,0.33855536
-2.28414207,8.26391749,0.28970711,4.80574366,1.06959195,2.91948031,0.01112317,0.03072557,0.02277674,0.34017302
-2.27813907,8.26324316,0.29462432,4.79126784,1.07941972,2.92983920,0.01198645,0.03054741,0.02292841,0.34145430
-2.27213607,8.25949366,0.29942919,4.77491988,1.08852937,2.93940166,0.01292373,0.03030365,0.02310219,0.34242525
-2.26613307,8.25301411,0.30409998,4.75696152,1.09690126,2.94817286,0.01393850,0.02999433,0.02330406,0.34311143
-2.26013007,8.24414246,0.30861364,4.73768234,1.10450999,2.95611739,0.01503364,0.02962005,0.02353994,0.34353768
-2.25412706,8.23321354,0.31294652,4.71740181,1.11132518,2.96316260,0.01621129,0.02918208,0.02381565,0.34372816
-2.24812406,8.22056366,0.31707508,4.69647032,1.11731268,2.96920362,0.01747260,0.02868241,0.02413677,0.34370659
-2.24212106,8.20653458,0.32097659,4.67526843,1.12243599,2.97410970,0.01881754,0.02812381,0.02450854,0.34349660
-2.23611806,8.19147559,0.32462973,4.65420376,1.12665769,2.97773113,0.02024471,0.02750988,0.02493574,0.34312225
-2.23011506,8.17574282,0.32801501,4.63370502,1.12994084,2.97990633,0.02175115,0.02684511,0.02542255,0.34260855
-2.22411206,8.15969498,0.33111510,4.61421299,1.13225016,2.98046868,0.02333213,0.02613483,0.02597244,0.34198199
-2.21810905,8.14368542,0.33391486,4.59616847,1.13355292,2.97925265,0.02498104,0.02538519,0.02658802,0.34127105
-2.21210605,8.12805044,0.33640132,4.57999743,1.13381958,2.97609910,0.02668928,0.02460311,0.02727091,0.34050654
-2.20610305,8.11309439,0.33856339,4.56609401,1.13302404,2.97085951,0.02844624,0.02379618,0.02802165,0.33972188
-2.20010005,8.09907253,0.34039148,4.55480201,1.13114370,2.96339925,0.03023931,0.02297253,0.02883957,0.33895318
-2.19409705,8.08617280,0.34187706,4.54639604,1.12815931,2.95360003,0.03205398,0.02214068,0.02972277,0.33823914
-2.18809405,8.07449787,0.34301218,4.54106328,1.12405479,2.94136161,0.03387403,0.02130940,0.03066803,0.33762083
-2.18209105,8.06404907,0.34378909,4.53888716,1.11881707,2.92660313,0.03568178,0.02048752,0.03167083,0.33714126
-2.17608804,8.05471373,0.34419991,4.53983390,1.11243615,2.90926431,0.03745843,0.01968376,0.03272538,0.33684488
-2.17008504,8.04625713,0.34423653,4.54374327,1.10490551,2.88930675,0.03918444,0.01890659,0.03382470,0.33677688
-2.16408204,8.03832041,0.34389072,4.55032408,1.09622280,2.86671554,0.04084000,0.01816403,0.03496069,0.33698248
-2.15807904,8.03042499,0.34315440,4.55915527,1.08639109,2.84150130,0.04240552,0.01746360,0.03612432,0.33750617
-2.15207604,8.02198388,0.34202031,4.56969279,1.07542050,2.81370267,0.04386212,0.01681212,0.03730572,0.33839083
-2.14607304,8.01231981,0.34048276,4.58128226,1.06333023,2.78338916,0.04519216,0.01621572,0.03849443,0.33967702
-2.14007004,8.00068935,0.33853866,4.59317711,1.05015091,2.75066428,0.04637971,0.01567975,0.03967956,0.34140207
-2.13406703,7.98631226,0.33618866,4.60456142,1.03592706,2.71566847,0.04741101,0.01520879,0.04085000,0.34359940
-2.12806403,7.96840432,0.33343835,4.61457664,1.02071959,2.67858174,0.04827480,0.01480662,0.04199460,0.34629771
-2.12206103,7.94621208,0.33029944,4.62235085,1.00460798,2.63962552,0.04896267,0.01447632,0.04310236,0.34952033
-2.11605803,7.91904767,0.32679083,4.62702928,0.98769212,2.59906337,0.04946919,0.01422028,0.04416261,0.35328457
-2.11005503,7.88632164,0.32293947,4.62780463,0.97009335,2.55720026,0.04979206,0.01404031,0.04516514,0.35760110
-2.10405203,7.84757196,0.31878089,4.62394577,0.95195481,2.51438013,0.04993209,0.01393765,0.04610036,0.36247340
-2.09804902,7.80248775,0.31435951,4.61482345,0.93344069,2.47098158,0.04989306,0.01391313,0.04695938,0.36789733
-2.09204602,7.75092615,0.30972833,4.59993192,0.91473444,2.42741164,0.04968157,0.01396720,0.04773416,0.37386066
-2.08604302,7.69292165,0.30494842,4.57890540,0.89603583,2.38409774,0.04930669,0.01409999,0.04841757,0.38034280
-2.08004002,7.62868726,0.30008776,4.55152888,0.87755692,2.34147799,0.04877970,0.01431135,0.04900347,0.38731465
-2.07403702,7.55860763,0.29521984,4.51774279,0.85951699,2.29999023,0.04811364,0.01460090,0.04948686,0.39473847
-2.06803402,7.48322449,0.29042176,4.47764164,0.84213669,2.26006024,0.04732295,0.01496801,0.04986392,0.40256812
-2.06203102,7.40321539,0.28577211,4.43146678,0.82563142,2.22208953,0.04642301,0.01541179,0.05013220,0.41074927
-2.05602801,7.31936693,0.28134866,4.37959391,0.81020442,2.18644348,0.04542983,0.01593104,0.05029068,0.41921999
-2.05002501,7.23254393,0.27722585,4.32251614,0.79603973,2.15344015,0.04435960,0.01652419,0.05033996,0.42791149
-2.04402201,7.14365619,0.27347241,4.26082354,0.78329528,2.12334051,0.04322847,0.01718923,0.05028242,0.43674902
-2.03801901,7.05362455,0.27014899,4.19518024,0.77209661,2.09634036,0.04205224,0.01792360,0.05012232,0.44565307
-2.03201601,6.96334785,0.26730612,4.12630012,0.76253130,2.07256454,0.04084615,0.01872414,0.04986601,0.45454066
-2.02601301,6.87367219,0.26498240,4.05492243,0.75464449,2.05206350,0.03962480,0.01958696,0.04952197,0.46332684
-2.02001001,6.78536388,0.26320316,3.98178794,0.74843566,2.03481244,0.03840199,0.02050739,0.04910094,0.47192618
-2.01400700,6.69908687,0.26197953,3.90761690,0.74385698,2.02071315,0.03719074,0.02147991,0.04861592,0.48025441
-2.00800400,6.61538547,0.26130806,3.83308928,0.74081306,2.00959812,0.03600320,0.02249809,0.04808208,0.48822993
-2.00200100,6.53467257,0.26117084,3.75882792,0.73916253,2.00123702,0.03485075,0.02355463,0.04751666,0.49577529
-1.99599800,6.45722345,0.26153610,3.68538497,0.73872105,1.99534491,0.03374393,0.02464135,0.04693871,0.50281854
-1.98999500,6.38317495,0.26235927,3.61323173,0.73926598,1.99159201,0.03269249,0.02574923,0.04636878,0.50929431
-1.98399200,6.31252945,0.26358449,3.54275194,0.74054238,1.98961432,0.03170541,0.02686860,0.04582845,0.51514478
-1.97798899,6.24516311,0.26514643,3.47423844,0.74227025,1.98902479,0.03079081,0.02798915,0.04533984,0.52032027
-1.97198599,6.18083751,0.26697233,3.40789275,0.74415265,1.98942447,0.02995595,0.02910023,0.04492501,0.52477967
-1.96598299,6.11921396,0.26898423,3.34382759,0.74588455,1.99041325,0.02920713,0.03019095,0.04460532,0.52849053
-1.95997999,6.05986960,0.27110122,3.28207151,0.74716205,1.99159970,0.02854955,0.03125045,0.04440070,0.53142898
-1.95397699,6.00231461,0.27324170,3.22257563,0.74769154,1.99260985,0.02798719,0.03226816,0.04432900,0.53357938
-1.94797399,5.94600970,0.27532542,3.16522176,0.74719872,1.99309460,0.02752265,0.03323401,0.04440530,0.53493381
-1.94197099,5.89038347,0.27727545,3.10983179,0.74543687,1.99273568,0.02715698,0.03413870,0.04464133,0.53549145
-1.93596798,5.83484915,0.27901976,3.05617772,0.74219437,1.99124999,0.02688953,0.03497394,0.04504492,0.53525788
-1.92996498,5.77882032,0.28049261,3.00399221,0.73730098,1.98839262,0.02671779,0.03573264,0.04561960,0.53424432
-1.92396198,5.72172551,0.28163560,2.95297937,0.73063284,1.98395837,0.02663732,0.03640917,0.04636435,0.53246688
-1.91795898,5.66302154,0.28239833,2.90282546,0.72211595,1.97778225,0.02664165,0.03699942,0.04727348,0.52994592
-1.91195598,5.60220560,0.28273892,2.85320940,0.71172812,1.96973889,0.02672233,0.03750102,0.04833667,0.52670539
-1.90595298,5.53882608,0.28262414,2.80381296,0.69949919,1.95974131,0.02686894,0.03791334,0.04953921,0.52277236
-1.89994997,5.47249218,0.28202936,2.75433042,0.68550987,1.94773919,0.02706931,0.03823754,0.05086237,0.51817659
-1.89394697,5.40288237,0.28093837,2.70447764,0.66988887,1.93371681,0.02730966,0.03847657,0.05228394,0.51295023
-1.88794397,5.32975163,0.27934302,2.65400031,0.65280888,1.91769099,0.02757498,0.03863506,0.05377887,0.50712763
-1.88194097,5.25293756,0.27724283,2.60268137,0.63448129,1.89970893,0.02784933,0.03871924,0.05532002,0.50074521
-1.87593797,5.17236499,0.27464455,2.55034736,0.61514998,1.87984621,0.02811630,0.03873680,0.05687897,0.49384136
-1.86993497,5.08804912,0.27156169,2.49687354,0.59508446,1.85820490,0.02835949,0.03869663,0.05842681,0.48645643
-1.86393197,5.00009690,0.26801409,2.44218767,0.57457247,1.83491161,0.02856296,0.03860863,0.05993503,0.47863266
-1.85792896,4.90870621,0.26402748,2.38627215,0.55391243,1.81011559,0.02871176,0.03848345,0.06137620,0.47041407
-1.85192596,4.81416279,0.25963299,2.32916460,0.53340583,1.78398650,0.02879241,0.03833218,0.06272471,0.46184634
-1.84592296,4.71683453,0.25486673,2.27095653,0.51334979,1.75671194,0.02879331,0.03816606,0.06395732,0.45297650
-1.83991996,4.61716288,0.24976922,2.21179017,0.49403009,1.72849435,0.02870513,0.03799613,0.06505358,0.44385260
-1.83391696,4.51565147,0.24438479,2.15185348,0.47571453,1.69954730,0.02852109,0.03783290,0.06599614,0.43452319
-1.82791396,4.41285181,0.23876088,2.09137327,0.45864701,1.67009105,0.02823719,0.03768604,0.06677093,0.42503671
-1.82191096,4.30934646,0.23294713,2.03060683,0.44304219,1.64034729,0.02785223,0.03756406,0.06736712,0.41544071
-1.81590795,4.20572990,0.22699446,1.96983213,0.42908093,1.61053316,0.02736786,0.03747398,0.06777701,0.40578100
-1.80990495,4.10258788,0.22095394,1.90933701,0.41690640,1.58085465,0.02678838,0.03742107,0.06799585,0.39610067
-1.80390195,4.00047581,0.21487554,1.84940782,0.40662106,1.55149960,0.02612056,0.03740861,0.06802149,0.38643917
-1.79789895,3.89989726,0.20880689,1.79031794,0.39828430,1.52263056,0.02537327,0.03743772,0.06785406,0.37683123
-1.79189595,3.80128343,0.20279191,1.73231670,0.39191102,1.49437785,0.02455708,0.03750721,0.06749558,0.36730595
-1.78589295,3.70497471,0.19686961,1.67561925,0.38747095,1.46683325,0.02368385,0.03761356,0.06694961,0.35788598
-1.77988994,3.61120528,0.19107290,1.62039785,0.38488888,1.44004465,0.02276620,0.03775090,0.06622091,0.34858679
-1.77388694,3.52009182,0.18542763,1.56677510,0.38404580,1.41401209,0.02181703,0.03791113,0.06531518,0.33941621
-1.76788394,3.43162688,0.17995188,1.51481937,0.38478102,1.38868559,0.02084908,0.03808411,0.06423883,0.33037422
-1.76188094,3.34567779,0.17465555,1.46454280,0.38689520,1.36396494,0.01987446,0.03825793,0.06299892,0.32145302
-1.75587794,3.26199123,0.16954031,1.41590196,0.39015441,1.33970178,0.01890434,0.03841926,0.06160300,0.31263741
-1.74987494,3.18020357,0.16459995,1.36880119,0.39429525,1.31570397,0.01794861,0.03855378,0.06005925,0.30390553
-1.74387194,3.09985681,0.15982109,1.32309850,0.39903080,1.29174224,0.01701568,0.03864666,0.05837647,0.29522984
-1.73786893,3.02041949,0.15518430,1.27861378,0.40405755,1.26755895,0.01611238,0.03868314,0.05656424,0.28657851
-1.73186593,2.94131177,0.15066551,1.23513885,0.40906296,1.24287871,0.01524393,0.03864903,0.05463303,0.27791693
-1.72586293,2.86193369,0.14623776,1.19244910,0.41373371,1.21742036,0.01441399,0.03853137,0.05259439,0.26920954
-1.71985993,2.78169528,0.14187309,1.15031585,0.41776413,1.19090997,0.01362477,0.03831897,0.05046104,0.26042165
-1.71385693,2.70004724,0.13754465,1.10851913,0.42086486,1.16309408,0.01287727,0.03800296,0.04824696,0.25152139
-1.70785393,2.61651075,0.13322872,1.06686014,0.42277117,1.13375282,0.01217146,0.03757731,0.04596743,0.24248161
-1.70185093,2.53070504,0.12890674,1.02517276,0.42325082,1.10271206,0.01150662,0.03703928,0.04363905,0.23328156
-1.69584792,2.44237146,0.12456716,0.98333376,0.42211100,1.06985421,0.01088157,0.03638971,0.04127963,0.22390844
