energy_ev,total_up,C_s_up,C_p_up,Os_p_up,Os_d_up,S_s_up,S_p_up,Zn_p_up,Zn_d_up
-3.25062531,0.50153742,0.00002078,0.05207635,0.08410859,0.21551414,0.00273619,0.20300546,0.08737688,0.00375146
-3.24462231,0.49494824,0.00001775,0.05180847,0.08324095,0.21191549,0.00273006,0.20131337,0.08427029,0.00372323
-3.23861931,0.48570379,0.00001506,0.05118927,0.08185488,0.20739611,0.00270773,0.19829035,0.08104920,0.00366997
-3.23261631,0.47395449,0.00001271,0.05023667,0.07997405,0.20202518,0.00267059,0.19399442,0.07772735,0.00359277
-3.22661331,0.45991751,0.00001068,0.04897631,0.07763354,0.19590021,0.00262052,0.18851156,0.07432574,0.00349326
-3.22061031,0.44387201,0.00000895,0.04744081,0.07487892,0.18914564,0.00255983,0.18195308,0.07087283,0.00337353
-3.21460730,0.42615217,0.00000749,0.04566884,0.07176495,0.18191053,0.00249124,0.17445209,0.06740424,0.00323607
-3.20860430,0.40713857,0.00000631,0.04370389,0.06835406,0.17436544,0.00241781,0.16615940,0.06396222,0.00308372
-3.20260130,0.38724819,0.00000538,0.04159307,0.06471467,0.16669866,0.00234287,0.15723897,0.06059465,0.00291954
-3.19659830,0.36692362,0.00000469,0.03938568,0.06091937,0.15911202,0.00226996,0.14786312,0.05735391,0.00274673
-3.19059530,0.34662195,0.00000424,0.03713187,0.05704321,0.15181647,0.00220275,0.13820773,0.05429549,0.00256857
-3.18459230,0.32680383,0.00000404,0.03488128,0.05316204,0.14502763,0.00214497,0.12844778,0.05147646,0.00238829
-3.17858929,0.30792311,0.00000410,0.03268177,0.04935103,0.13896150,0.00210030,0.11875308,0.04895394,0.00220903
-3.17258629,0.29041756,0.00000444,0.03057828,0.04568347,0.13383045,0.00207235,0.10928479,0.04678356,0.00203371
-3.16658329,0.27470092,0.00000510,0.02861180,0.04222986,0.12983986,0.00206455,0.10019245,0.04501801,0.00186504
-3.16058029,0.26115652,0.00000611,0.02681859,0.03905730,0.12718518,0.00208011,0.09161187,0.04370569,0.00170544
-3.15457729,0.25013268,0.00000756,0.02522952,0.03622925,0.12604979,0.00212195,0.08366377,0.04288959,0.00155701
-3.14857429,0.24193984,0.00000952,0.02386965,0.03380561,0.12660367,0.00219271,0.07645318,0.04260637,0.00142149
-3.14257129,0.23684958,0.00001208,0.02275800,0.03184310,0.12900268,0.00229463,0.07006968,0.04288560,0.00130034
-3.13656828,0.23509519,0.00001537,0.02190751,0.03039583,0.13338874,0.00242960,0.06458819,0.04374939,0.00119463
-3.13056528,0.23687394,0.00001953,0.02132521,0.02951618,0.13989069,0.00259912,0.06007032,0.04521215,0.00110517
-3.12456228,0.24235046,0.00002474,0.02101248,0.02925563,0.14862571,0.00280432,0.05656624,0.04728067,0.00103248
-3.11855928,0.25166130,0.00003117,0.02096555,0.02966573,0.15970136,0.00304594,0.05411665,0.04995442,0.00097682
-3.11255628,0.26492015,0.00003906,0.02117609,0.03079895,0.17321792,0.00332437,0.05275509,0.05322612,0.00093826
-3.10655328,0.28222338,0.00004864,0.02163189,0.03270938,0.18927103,0.00363967,0.05250999,0.05708245,0.00091670
-3.10055028,0.30365574,0.00006019,0.02231763,0.03545317,0.20795423,0.00399163,0.05340677,0.06150498,0.00091190
-3.09454727,0.32929555,0.00007400,0.02321578,0.03908865,0.22936142,0.00437976,0.05546951,0.06647121,0.00092356
-3.08854427,0.35921926,0.00009037,0.02430743,0.04367601,0.25358887,0.00480340,0.05872225,0.07195567,0.00095129
-3.08254127,0.39350491,0.00010965,0.02557322,0.04927657,0.28073650,0.00526168,0.06318979,0.07793110,0.00099468
-3.07653827,0.43223409,0.00013218,0.02699422,0.05595153,0.31090841,0.00575365,0.06889793,0.08436954,0.00105331
-3.07053527,0.47549234,0.00015830,0.02855278,0.06376021,0.34421218,0.00627823,0.07587312,0.09124336,0.00112674
-3.06453227,0.52336750,0.00018838,0.03023332,0.07275780,0.38075708,0.00683428,0.08414143,0.09852609,0.00121457
-3.05852926,0.57594610,0.00022275,0.03202300,0.08299270,0.42065071,0.00742061,0.09372703,0.10619312,0.00131635
-3.05252626,0.63330759,0.00026177,0.03391228,0.09450344,0.46399438,0.00803595,0.10465006,0.11422201,0.00143167
-3.04652326,0.69551660,0.00030574,0.03589538,0.10731544,0.51087699,0.00867897,0.11692406,0.12259264,0.00156007
-3.04052026,0.76261346,0.00035495,0.03797045,0.12143755,0.56136770,0.00934824,0.13055315,0.13128692,0.00170105
-3.03451726,0.83460316,0.00040968,0.04013967,0.13685870,0.61550753,0.01004219,0.14552893,0.14028824,0.00185402
-3.02851426,0.91144351,0.00047014,0.04240910,0.15354480,0.67330021,0.01075908,0.16182741,0.14958063,0.00201834
-3.02251126,0.99303279,0.00053655,0.04478830,0.17143597,0.73470276,0.01149696,0.17940610,0.15914762,0.00219320
-3.01650825,1.07919773,0.00060906,0.04728983,0.19044445,0.79961620,0.01225360,0.19820144,0.16897092,0.00237769
-3.01050525,1.16968262,0.00068780,0.04992845,0.21045328,0.86787694,0.01302653,0.21812679,0.17902898,0.00257071
-3.00450225,1.26414006,0.00077291,0.05272025,0.23131585,0.93924941,0.01381296,0.23907105,0.18929558,0.00277099
-2.99849925,1.36212430,0.00086450,0.05568163,0.25285661,1.01342048,0.01460984,0.26089816,0.19973843,0.00297709
-2.99249625,1.46308772,0.00096269,0.05882811,0.27487280,1.08999607,0.01541389,0.28344760,0.21031803,0.00318739
-2.98649325,1.56638091,0.00106763,0.06217319,0.29713738,1.16850046,0.01622169,0.30653581,0.22098676,0.00340012
-2.98049025,1.67125680,0.00117953,0.06572715,0.31940305,1.24837848,0.01702979,0.32995866,0.23168839,0.00361334
-2.97448724,1.77687888,0.00129866,0.06949590,0.34140734,1.32900076,0.01783485,0.35349502,0.24235805,0.00382505
-2.96848424,1.88233357,0.00142541,0.07347995,0.36287842,1.40967211,0.01863386,0.37691111,0.25292264,0.00403313
-2.96248124,1.98664635,0.00156026,0.07767353,0.38354177,1.48964269,0.01942435,0.39996568,0.26330173,0.00423549
-2.95647824,2.08880131,0.00170387,0.08206389,0.40312705,1.56812190,0.02020460,0.42241579,0.27340905,0.00443004
-2.95047524,2.18776324,0.00185703,0.08663090,0.42137532,1.64429428,0.02097392,0.44402299,0.28315431,0.00461481
-2.94447224,2.28250172,0.00202073,0.09134682,0.43804594,1.71733710,0.02173285,0.46455958,0.29244542,0.00478795
-2.93846923,2.37201606,0.00219611,0.09617646,0.45292322,1.78643889,0.02248344,0.48381482,0.30119100,0.00494784
-2.93246623,2.45536039,0.00238451,0.10107761,0.46582225,1.85081832,0.02322938,0.50160083,0.30930309,0.00509309
-2.92646323,2.53166770,0.00258739,0.10600177,0.47659396,1.90974271,0.02397615,0.51775781,0.31669978,0.00522262
-2.92046023,2.60017223,0.00280636,0.11089517,0.48512900,1.96254561,0.02473109,0.53215864,0.32330790,0.00533566
-2.91445723,2.66022911,0.00304308,0.11570011,0.49136048,2.00864288,0.02550336,0.54471241,0.32906539,0.00543180
-2.90845423,2.71133095,0.00329927,0.12035647,0.49526544,2.04754673,0.02630385,0.55536704,0.33392344,0.00551101
-2.90245123,2.75312056,0.00357656,0.12480340,0.49686499,2.07887750,0.02714492,0.56411064,0.33784813,0.00557359
-2.89644822,2.78539961,0.00387646,0.12898120,0.49622327,2.10237265,0.02804010,0.57097178,0.34082166,0.00562023
-2.89044522,2.80813302,0.00420023,0.13283317,0.49344524,2.11789311,0.02900361,0.57601863,0.34284298,0.00565191
-2.88444222,2.82144896,0.00454881,0.13630747,0.48867347,2.12542655,0.03004987,0.57935684,0.34392789,0.00566992
-2.87843922,2.82563460,0.00492267,0.13935890,0.48208405,2.12508781,0.03119281,0.58112658,0.34410848,0.00567578
-2.87243622,2.82112773,0.00532172,0.14195043,0.47388179,2.11711643,0.03244518,0.58149843,0.34343212,0.00567122
-2.86643322,2.80850451,0.00574521,0.14405456,0.46429497,2.10187127,0.03381780,0.58066857,0.34195982,0.00565810
-2.86043022,2.78846376,0.00619164,0.14565431,0.45356958,2.07982255,0.03531877,0.57885321,0.33976415,0.00563833
-2.85442721,2.76180806,0.00665866,0.14674379,0.44196355,2.05154126,0.03695271,0.57628243,0.33692678,0.00561384
-2.84842421,2.72942225,0.00714302,0.14732846,0.42974068,2.01768622,0.03872002,0.57319361,0.33353573,0.00558647
-2.84242121,2.69224970,0.00764058,0.14742486,0.41716481,1.97898896,0.04061629,0.56982466,0.32968234,0.00555797
-2.83641821,2.65126706,0.00814626,0.14705994,0.40449402,1.93623677,0.04263179,0.56640707,0.32545823,0.00552987
-2.83041521,2.60745804,0.00865415,0.14626998,0.39197515,1.89025410,0.04475112,0.56315914,0.32095224,0.00550347
-2.82441221,2.56178695,0.00915754,0.14509914,0.37983859,1.84188289,0.04695310,0.56027942,0.31624750,0.00547978
-2.81840920,2.51517272,0.00964904,0.14359769,0.36829357,1.79196205,0.04921085,0.55794070,0.31141874,0.00545948
-2.81240620,2.46846425,0.01012082,0.14182004,0.35752390,1.74130690,0.05149214,0.55628473,0.30653003,0.00544291
-2.80640320,2.42241794,0.01056468,0.13982264,0.34768440,1.69068895,0.05375996,0.55541774,0.30163287,0.00543006
-2.80040020,2.37767812,0.01097240,0.13766187,0.33889792,1.64081670,0.05597334,0.55540720,0.29676487,0.00542053
-2.79439720,2.33476126,0.01133589,0.13539194,0.33125326,1.59231828,0.05808842,0.55627979,0.29194904,0.00541361
-2.78839420,2.29404458,0.01164747,0.13306311,0.32480393,1.54572642,0.06005967,0.55802081,0.28719366,0.00540827
-2.78239120,2.25575969,0.01190015,0.13072010,0.31956786,1.50146637,0.06184131,0.56057515,0.28249285,0.00540320
-2.77638819,2.21999145,0.01208784,0.12840080,0.31552811,1.45984745,0.06338874,0.56384974,0.27782769,0.00539690
-2.77038519,2.18668248,0.01220557,0.12613552,0.31263466,1.42105845,0.06466010,0.56771762,0.27316798,0.00538770
-2.76438219,2.15564293,0.01224970,0.12394659,0.31080712,1.38516727,0.06561774,0.57202330,0.26847445,0.00537386
-2.75837919,2.12656532,0.01221804,0.12184836,0.30993843,1.35212479,0.06622959,0.57658944,0.26370138,0.00535364
-2.75237619,2.09904382,0.01210996,0.11984766,0.30989937,1.32177283,0.06647037,0.58122436,0.25879950,0.00532536
-2.74637319,2.07259700,0.01192642,0.11794464,0.31054375,1.29385600,0.06632256,0.58573025,0.25371898,0.00528752
-2.74037019,2.04669317,0.01166995,0.11613382,0.31171404,1.26803678,0.06577712,0.58991153,0.24841245,0.00523881
-2.73436718,2.02077700,0.01134459,0.11440541,0.31324725,1.24391325,0.06483390,0.59358311,0.24283784,0.00517823
-2.72836418,1.99429616,0.01095576,0.11274673,0.31498080,1.22103868,0.06350167,0.59657792,0.23696090,0.00510508
-2.72236118,1.96672675,0.01051009,0.11114357,0.31675808,1.19894200,0.06179788,0.59875356,0.23075735,0.00501903
-2.71635818,1.93759636,0.01001517,0.10958158,0.31843353,1.17714838,0.05974805,0.59999754,0.22421444,0.00492014
-2.71035518,1.90650357,0.00947939,0.10804741,0.31987692,1.15519885,0.05738493,0.60023091,0.21733199,0.00480882
-2.70435218,1.87313327,0.00891159,0.10652962,0.32097674,1.13266827,0.05474736,0.59941011,0.21012272,0.00468586
-2.69834917,1.83726699,0.00832085,0.10501939,0.32164252,1.10918087,0.05187896,0.59752695,0.20261207,0.00455238
-2.69234617,1.79878809,0.00771624,0.10351082,0.32180600,1.08442273,0.04882671,0.59460671,0.19483725,0.00440976
-2.68634317,1.75768185,0.00710651,0.10200099,0.32142124,1.05815089,0.04563946,0.59070466,0.18684593,0.00425963
-2.68034017,1.71403064,0.00649996,0.10048976,0.32046360,1.03019882,0.04236642,0.58590107,0.17869434,0.00410375
-2.67433717,1.66800479,0.00590416,0.09897928,0.31892785,1.00047834,0.03905578,0.58029524,0.17044511,0.00394399
-2.66833417,1.61985001,0.00532589,0.09747336,0.31682557,0.96897799,0.03575337,0.57399878,0.16216487,0.00378223
-2.66233117,1.56987222,0.00477094,0.09597676,0.31418194,0.93575837,0.03250160,0.56712877,0.15392178,0.00362028
-2.65632816,1.51842081,0.00424413,0.09449434,0.31103231,0.90094483,0.02933852,0.55980109,0.14578308,0.00345985
-2.65032516,1.46587152,0.00374922,0.09303040,0.30741876,0.86471809,0.02629713,0.55212436,0.13781284,0.00330247
-2.64432216,1.41260976,0.00328894,0.09158799,0.30338675,0.82730348,0.02340494,0.54419500,0.13006993,0.00314948
-2.63831916,1.35901537,0.00286504,0.09016848,0.29898228,0.78895936,0.02068376,0.53609346,0.12260644,0.00300195
-2.63231616,1.30544957,0.00247834,0.08877123,0.29424951,0.74996546,0.01814970,0.52788195,0.11546638,0.00286070
-2.62631316,1.25224455,0.00212886,0.08739357,0.28922906,0.71061157,0.01581337,0.51960367,0.10868489,0.00272630
-2.62031016,1.19969600,0.00181590,0.08603088,0.28395701,0.67118725,0.01368022,0.51128358,0.10228793,0.00259906
-2.61430715,1.14805874,0.00153814,0.08467697,0.27846456,0.63197274,0.01175109,0.50293041,0.09629230,0.00247907
-2.60830415,1.09754531,0.00129383,0.08332458,0.27277837,0.59323152,0.01002276,0.49453979,0.09070608,0.00236620
-2.60230115,1.04832706,0.00108082,0.08196594,0.26692129,0.55520451,0.00848860,0.48609820,0.08552942,0.00226018
-2.59629815,1.00053754,0.00089673,0.08059346,0.26091361,0.51810604,0.00713928,0.47758733,0.08075554,0.00216059
-2.59029515,0.95427741,0.00073907,0.07920040,0.25477439,0.48212151,0.00596341,0.46898849,0.07637190,0.00206694
-2.58429215,0.90962037,0.00060527,0.07778149,0.24852290,0.44740654,0.00494821,0.46028681,0.07236148,0.00197869
-2.57828914,0.86661959,0.00049281,0.07633343,0.24217995,0.41408740,0.00408012,0.45147485,0.06870412,0.00189530
-2.57228614,0.82531395,0.00039930,0.07485525,0.23576898,0.38226253,0.00334532,0.44255538,0.06537774,0.00181626
-2.56628314,0.78573377,0.00032248,0.07334854,0.22931676,0.35200485,0.00273022,0.43354325,0.06235957,0.00174109
-2.56028014,0.74790557,0.00026032,0.07181747,0.22285375,0.32336447,0.00222183,0.42446615,0.05962721,0.00166940
-2.55427714,0.71185578,0.00021104,0.07026862,0.21641400,0.29637184,0.00180815,0.41536435,0.05715957,0.00160088
-2.54827414,0.67761322,0.00017313,0.06871067,0.21003463,0.27104079,0.00147836,0.40628950,0.05493770,0.00153530
-2.54227114,0.64521032,0.00014539,0.06715395,0.20375498,0.24737158,0.00122310,0.39730261,0.05294545,0.00147252
-2.53626813,0.61468346,0.00012694,0.06560986,0.19761543,0.22535367,0.00103455,0.38847145,0.05117000,0.00141249
-2.53026513,0.58607237,0.00011724,0.06409031,0.19165609,0.20496824,0.00090658,0.37986753,0.04960244,0.00135523
-2.52426213,0.55941903,0.00011610,0.06260699,0.18591537,0.18619031,0.00083482,0.37156311,0.04823807,0.00130081
-2.51825913,0.53476631,0.00012374,0.06117084,0.18042864,0.16899062,0.00081671,0.36362812,0.04707689,0.00124937
-2.51225613,0.51215664,0.00014077,0.05979146,0.17522699,0.15333718,0.00085147,0.35612767,0.04612389,0.00120106
-2.50625313,0.49163087,0.00016825,0.05847665,0.17033624,0.13919659,0.00094021,0.34911984,0.04538948,0.00115607
-2.50025013,0.47322771,0.00020769,0.05723206,0.16577620,0.12653513,0.00108580,0.34265427,0.04488981,0.00111459
-2.49424712,0.45698364,0.00026112,0.05606099,0.16156035,0.11531976,0.00129293,0.33677137,0.04464716,0.00107684
-2.48824412,0.44293340,0.00033111,0.05496430,0.15769579,0.10551900,0.00156803,0.33150224,0.04469029,0.00104301
-2.48224112,0.43111122,0.00042078,0.05394045,0.15418360,0.09710370,0.00191918,0.32686934,0.04505470,0.00101329
-2.47623812,0.42155229,0.00053388,0.05298573,0.15101943,0.09004778,0.00235606,0.32288759,0.04578284,0.00098787
-2.47023512,0.41429474,0.00067475,0.05209446,0.14819441,0.08432893,0.00288974,0.31956605,0.04692422,0.00096693
-2.46423212,0.40938160,0.00084840,0.05125944,0.14569627,0.07992916,0.00353259,0.31690982,0.04853520,0.00095065
-2.45822911,0.40686268,0.00106045,0.05047236,0.14351051,0.07683530,0.00429796,0.31492204,0.05067874,0.00093919
-2.45222611,0.40679599,0.00131710,0.04972428,0.14162171,0.07503932,0.00519998,0.31360592,0.05342373,0.00093272
-2.44622311,0.40924870,0.00162512,0.04900609,0.14001470,0.07453852,0.00625316,0.31296638,0.05684406,0.00093140
-2.44022011,0.41429715,0.00199172,0.04830908,0.13867572,0.07533551,0.00747204,0.31301147,0.06101735,0.00093538
-2.43421711,0.42202599,0.00242444,0.04762534,0.13759336,0.07743795,0.00887071,0.31375311,0.06602331,0.00094481
-2.42821411,0.43252625,0.00293100,0.04694820,0.13675929,0.08085810,0.01046234,0.31520732,0.07194176,0.00095983
-2.42221111,0.44589229,0.00351905,0.04627258,0.13616870,0.08561216,0.01225866,0.31739368,0.07885028,0.00098055
-2.41620810,0.46221782,0.00419600,0.04559533,0.13582051,0.09171941,0.01426937,0.32033411,0.08682161,0.00100704
-2.41020510,0.48159087,0.00496867,0.04491539,0.13571718,0.09920128,0.01650167,0.32405096,0.09592081,0.00103936
-2.40420210,0.50408817,0.00584297,0.04423397,0.13586434,0.10808020,0.01895967,0.32856445,0.10620228,0.00107747
-2.39819910,0.52976893,0.00682362,0.04355459,0.13627006,0.11837858,0.02164397,0.33388957,0.11770673,0.00112132
-2.39219610,0.55866853,0.00791373,0.04288305,0.13694391,0.13011769,0.02455121,0.34003270,0.13045825,0.00117073
-2.38619310,0.59079237,0.00911446,0.04222734,0.13789582,0.14331677,0.02767383,0.34698788,0.14446159,0.00122546
-2.38019010,0.62611013,0.01042465,0.04159747,0.13913482,0.15799212,0.03099983,0.35473324,0.15969977,0.00128517
-2.37418709,0.66455100,0.01184057,0.04100526,0.14066771,0.17415657,0.03451273,0.36322761,0.17613218,0.00134942
-2.36818409,0.70599999,0.01335556,0.04046399,0.14249776,0.19181901,0.03819170,0.37240758,0.19369329,0.00141764
-2.36218109,0.75029575,0.01495994,0.03998820,0.14462342,0.21098412,0.04201177,0.38218532,0.21229205,0.00148919
-2.35617809,0.79722987,0.01664081,0.03959324,0.14703730,0.23165241,0.04594427,0.39244729,0.23181209,0.00156330
-2.35017509,0.84654815,0.01838212,0.03929497,0.14972528,0.25382018,0.04995733,0.40305401,0.25211272,0.00163913
-2.34417209,0.89795340,0.02016475,0.03910938,0.15266591,0.27747972,0.05401658,0.41384102,0.27303078,0.00171576
-2.33816908,0.95111010,0.02196675,0.03905223,0.15583018,0.30261934,0.05808587,0.42462115,0.29438338,0.00179220
-2.33216608,1.00565048,0.02376375,0.03913874,0.15918156,0.32922337,0.06212811,0.43518797,0.31597125,0.00186744
-2.32616308,1.06118189,0.02552939,0.03938322,0.16267639,0.35727195,0.06610610,0.44532054,0.33758288,0.00194046
-2.32016008,1.11729509,0.02723598,0.03979883,0.16626469,0.38674051,0.06998335,0.45478905,0.35899903,0.00201023
-2.31415708,1.17357305,0.02885516,0.04039729,0.16989115,0.41759897,0.07372486,0.46336143,0.37999767,0.00207578
-2.30815408,1.22959991,0.03035870,0.04118864,0.17349646,0.44981061,0.07729786,0.47081040,0.40035903,0.00213619
-2.30215108,1.28496964,0.03171931,0.04218105,0.17701878,0.48333052,0.08067235,0.47692087,0.41987062,0.00219064
-2.29614807,1.33929406,0.03291145,0.04338067,0.18039540,0.51810384,0.08382156,0.48149719,0.43833201,0.00223840
-2.29014507,1.39220984,0.03391217,0.04479143,0.18356445,0.55406371,0.08672233,0.48437003,0.45555922,0.00227886
-2.28414207,1.44338423,0.03470182,0.04641495,0.18646649,0.59112916,0.08935523,0.48540251,0.47138853,0.00231155
-2.27813907,1.49251940,0.03526469,0.04825040,0.18904619,0.62920293,0.09170468,0.48449526,0.48567957,0.00233615
-2.27213607,1.53935521,0.03558960,0.05029444,0.19125377,0.66816945,0.09375886,0.48159027,0.49831771,0.00235247
-2.26613307,1.58367049,0.03567018,0.05254111,0.19304622,0.70789309,0.09550956,0.47667329,0.50921557,0.00236048
-2.26013007,1.62528281,0.03550519,0.05498172,0.19438840,0.74821683,0.09695204,0.46977465,0.51831369,0.00236026
-2.25412706,1.66404705,0.03509845,0.05760485,0.19525382,0.78896137,0.09808474,0.46096857,0.52558040,0.00235203
-2.24812406,1.69985280,0.03445878,0.06039620,0.19562515,0.82992483,0.09890913,0.45037096,0.53101094,0.00233615
-2.24212106,1.73262096,0.03359963,0.06333860,0.19549456,0.87088315,0.09942945,0.43813587,0.53462596,0.00231306
-2.23611806,1.76229976,0.03253865,0.06641189,0.19486371,0.91159107,0.09965262,0.42445074,0.53646940,0.00228328
-2.23011506,1.78886047,0.03129704,0.06959297,0.19374360,0.95178369,0.09958811,0.40953073,0.53660600,0.00224743
-2.22411206,1.81229301,0.02989890,0.07285572,0.19215417,0.99117877,0.09924794,0.39361246,0.53511847,0.00220617
-2.21810905,1.83260176,0.02837042,0.07617108,0.19012373,1.02947943,0.09864668,0.37694730,0.53210448,0.00216021
-2.21210605,1.84980172,0.02673909,0.07950710,0.18768827,1.06637739,0.09780153,0.35979462,0.52767364,0.00211028
-2.20610305,1.86391520,0.02503286,0.08282912,0.18489058,1.10155666,0.09673236,0.34241522,0.52194440,0.00205716
-2.20010005,1.87496914,0.02327938,0.08609996,0.18177936,1.13469749,0.09546180,0.32506520,0.51504121,0.00200160
-2.19409705,1.88299315,0.02150530,0.08928025,0.17840811,1.16548080,0.09401523,0.30799040,0.50709175,0.00194439
-2.18809405,1.88801843,0.01973560,0.09232889,0.17483413,1.19359279,0.09242071,0.29142159,0.49822452,0.00188629
-2.18209105,1.89007746,0.01799308,0.09520354,0.17111729,1.21872991,0.09070886,0.27557054,0.48856657,0.00182803
-2.17608804,1.88920450,0.01629797,0.09786134,0.16731884,1.24060409,0.08891255,0.26062690,0.47824171,0.00177036
-2.17008504,1.88543692,0.01466760,0.10025966,0.16350024,1.25894825,0.08706652,0.24675598,0.46736887,0.00171395
-2.16408204,1.87881722,0.01311630,0.10235704,0.15972188,1.27352201,0.08520684,0.23409733,0.45606089,0.00165947
-2.15807904,1.86939569,0.01165528,0.10411417,0.15604186,1.28411757,0.08337025,0.22276406,0.44442358,0.00160753
-2.15207604,1.85723350,0.01029277,0.10549497,0.15251482,1.29056565,0.08159344,0.21284276,0.43255501,0.00155870
-2.14607304,1.84240612,0.00903409,0.10646767,0.14919075,1.29274132,0.07991216,0.20439400,0.42054520,0.00151346
-2.14007004,1.82500676,0.00788193,0.10700594,0.14611396,1.29056952,0.07836040,0.19745318,0.40847590,0.00147226
-2.13406703,1.80514973,0.00683662,0.10708991,0.14332206,1.28403001,0.07696944,0.19203173,0.39642065,0.00143544
-2.12806403,1.78297335,0.00589644,0.10670708,0.14084517,1.27316160,0.07576706,0.18811846,0.38444505,0.00140328
-2.12206103,1.75864220,0.00505794,0.10585314,0.13870518,1.25806519,0.07477670,0.18568109,0.37260706,0.00137594
-2.11605803,1.73234854,0.00431633,0.10453247,0.13691534,1.23890544,0.07401681,0.18466788,0.36095752,0.00135353
-2.11005503,1.70431258,0.00366578,0.10275851,0.13547988,1.21591092,0.07350034,0.18500921,0.34954065,0.00133602
-2.10405203,1.67478155,0.00309974,0.10055377,0.13439405,1.18937229,0.07323436,0.18661927,0.33839465,0.00132329
-2.09804902,1.64402747,0.00261124,0.09794956,0.13364422,1.15963872,0.07321990,0.18939770,0.32755226,0.00131515
-2.09204602,1.61234355,0.00219312,0.09498541,0.13320835,1.12711221,0.07345198,0.19323130,0.31704135,0.00131129
-2.08604302,1.58003933,0.00183826,0.09170824,0.13305665,1.09224016,0.07391983,0.19799574,0.30688551,0.00131132
-2.08004002,1.54743477,0.00153974,0.08817117,0.13315246,1.05550609,0.07460732,0.20355732,0.29710448,0.00131479
-2.07403702,1.51485337,0.00129100,0.08443222,0.13345331,1.01741907,0.07549357,0.20977481,0.28771468,0.00132116
-2.06803402,1.48261470,0.00108591,0.08055271,0.13391221,0.97850202,0.07655360,0.21650134,0.27872959,0.00132985
-2.06203102,1.45102668,0.00091890,0.07659565,0.13447902,0.93927934,0.07775926,0.22358639,0.27016009,0.00134027
-2.05602801,1.42037784,0.00078490,0.07262397,0.13510190,0.90026446,0.07908011,0.23087784,0.26201481,0.00135178
-2.05002501,1.39093006,0.00067945,0.06869890,0.13572883,0.86194761,0.08048434,0.23822406,0.25430030,0.00136374
-2.04402201,1.36291197,0.00059866,0.06487830,0.13630905,0.82478438,0.08193980,0.24547607,0.24702129,0.00137555
-2.03801901,1.33651338,0.00053916,0.06121526,0.13679455,0.78918557,0.08341483,0.25248974,0.24018079,0.00138661
-2.03201601,1.31188101,0.00049812,0.05775677,0.13714125,0.75550846,0.08487915,0.25912790,0.23378017,0.00139639
-2.02601301,1.28911555,0.00047314,0.05454277,0.13731026,0.72405004,0.08630460,0.26526257,0.22781923,0.00140439
-2.02001001,1.26827038,0.00046227,0.05160534,0.13726875,0.69504226,0.08766571,0.27077697,0.22229613,0.00141020
-2.01400700,1.24935169,0.00046390,0.04896830,0.13699068,0.66864934,0.08894027,0.27556754,0.21720736,0.00141346
-2.00800400,1.23232029,0.00047670,0.04664697,0.13645735,0.64496732,0.09010959,0.27954583,0.21254763,0.00141389
-2.00200100,1.21709481,0.00049961,0.04464837,0.13565761,0.62402561,0.09115878,0.28264023,0.20830972,0.00141131
-1.99599800,1.20355615,0.00053173,0.04297152,0.13458794,0.60579042,0.09207679,0.28479755,0.20448435,0.00140559
-1.98999500,1.19155318,0.00057229,0.04160810,0.13325224,0.59016993,0.09285638,0.28598435,0.20106003,0.00139670
-1.98399200,1.18090922,0.00062060,0.04054326,0.13166145,0.57702078,0.09349401,0.28618810,0.19802298,0.00138464
-1.97798899,1.17142935,0.00067598,0.03975656,0.12983307,0.56615577,0.09398959,0.28541798,0.19535704,0.00136951
-1.97198599,1.16290798,0.00073774,0.03922309,0.12779042,0.55735226,0.09434622,0.28370542,0.19304375,0.00135146
-1.96598299,1.15513676,0.00080515,0.03891458,0.12556194,0.55036113,0.09456990,0.28110417,0.19106243,0.00133065
-1.95997999,1.14791220,0.00087740,0.03880063,0.12318030,0.54491591,0.09466920,0.27769008,0.18939045,0.00130733
-1.95397699,1.14104309,0.00095356,0.03884980,0.12068153,0.54074171,0.09465486,0.27356020,0.18800357,0.00128173
-1.94797399,1.13435716,0.00103264,0.03903076,0.11810416,0.53756391,0.09453954,0.26883153,0.18687643,0.00125414
-1.94197099,1.12770688,0.00111351,0.03931328,0.11548824,0.53511605,0.09433741,0.26363907,0.18598308,0.00122483
-1.93596798,1.12097411,0.00119496,0.03966908,0.11287451,0.53314698,0.09406386,0.25813330,0.18529760,0.00119411
-1.92996498,1.11407343,0.00127570,0.04007260,0.11030350,0.53142698,0.09373514,0.25247707,0.18479473,0.00116225
-1.92396198,1.10695385,0.00135437,0.04050151,0.10781465,0.52975257,0.09336801,0.24684186,0.18445050,0.00112955
-1.91795898,1.09959893,0.00142959,0.04093714,0.10544547,0.52795018,0.09297939,0.24140350,0.18424271,0.00109629
-1.91195598,1.09202507,0.00150000,0.04136460,0.10323078,0.52587838,0.09258595,0.23633742,0.18415135,0.00106273
-1.90595298,1.08427811,0.00156427,0.04177282,0.10120181,0.52342869,0.09220368,0.23181349,0.18415877,0.00102914
-1.89994997,1.07642815,0.00162117,0.04215436,0.09938553,0.52052507,0.09184745,0.22799068,0.18424965,0.00099575
-1.89394697,1.06856296,0.00166959,0.04250503,0.09780383,0.51712214,0.09153045,0.22501161,0.18441079,0.00096277
-1.88794397,1.06078004,0.00170858,0.04282343,0.09647291,0.51320222,0.09126372,0.22299725,0.18463054,0.00093040
