energy_ev,total_up,C_s_up,C_p_up,Hf_p_up,Hf_d_up,Mn_p_up,Mn_d_up,Se_s_up,Se_p_up
-2.97448724,2.58470387,0.00286748,0.39882370,1.04560120,0.36973397,0.82111064,1.67414876,0.00455689,0.23488473
-2.96848424,2.53734417,0.00280816,0.37098777,0.99412777,0.35382361,0.80012175,1.68076171,0.00463391,0.22973314
-2.96248124,2.49145357,0.00274504,0.34521278,0.94619475,0.33907249,0.77949119,1.68499249,0.00470251,0.22480056
-2.95647824,2.44675854,0.00267829,0.32149382,0.90151918,0.32542158,0.75909402,1.68674362,0.00475904,0.22010978
-2.95047524,2.40307998,0.00260802,0.29981326,0.85983734,0.31281154,0.73884508,1.68602255,0.00480044,0.21568267
-2.94447224,2.36034999,0.00253438,0.28014238,0.82091331,0.30118573,0.71870478,1.68295183,0.00482441,0.21154050
-2.93846923,2.31862507,0.00245754,0.26244281,0.78454537,0.29049283,0.69868375,1.67777646,0.00482944,0.20770443
-2.93246623,2.27809467,0.00237774,0.24666760,0.75056981,0.28068919,0.67884587,1.67086767,0.00481484,0.20419585
-2.92646323,2.23908438,0.00229532,0.23276207,0.71886228,0.27174063,0.65930954,1.66272233,0.00478079,0.20103661
-2.92046023,2.20205301,0.00221073,0.22066429,0.68933670,0.26362365,0.64024682,1.65395760,0.00472832,0.19824916
-2.91445723,2.16758328,0.00212459,0.21030526,0.66194188,0.25632599,0.62188043,1.64530038,0.00465922,0.19585630
-2.90845423,2.13636596,0.00203765,0.20160883,0.63665620,0.24984654,0.60447852,1.63757141,0.00457603,0.19388080
-2.90245123,2.10917778,0.00195081,0.19449149,0.61348065,0.24419449,0.58834723,1.63166418,0.00448191,0.19234466
-2.89644822,2.08685363,0.00186514,0.18886190,0.59243075,0.23938789,0.57382127,1.62851919,0.00438051,0.19126813
-2.89044522,2.07025410,0.00178182,0.18462050,0.57352779,0.23545159,0.56125293,1.62909407,0.00427588,0.19066849
-2.88444222,2.06022939,0.00170215,0.18165913,0.55678996,0.23241471,0.55099961,1.63433066,0.00417226,0.19055865
-2.87843922,2.05758126,0.00162749,0.17986081,0.54222378,0.23030776,0.54341071,1.64512028,0.00407400,0.19094571
-2.87243622,2.06302452,0.00155925,0.17909979,0.52981644,0.22915951,0.53881410,1.66226849,0.00398535,0.19182943
-2.86643322,2.07714978,0.00149881,0.17924197,0.51952936,0.22899387,0.53750286,1.68646083,0.00391033,0.19320085
-2.86043022,2.10038925,0.00144751,0.18014563,0.51129331,0.22982672,0.53972290,1.71823115,0.00385260,0.19504108
-2.85442721,2.13298717,0.00140659,0.18166273,0.50500533,0.23166309,0.54566174,1.75793389,0.00381532,0.19732037
-2.84842421,2.17497628,0.00137713,0.18364055,0.50052762,0.23449461,0.55543925,1.80572181,0.00380104,0.19999750
-2.84242121,2.22616152,0.00136003,0.18592381,0.49768831,0.23829738,0.56910041,1.86153012,0.00381164,0.20301959
-2.83641821,2.28611196,0.00135592,0.18835718,0.49628413,0.24303045,0.58661057,1.92506811,0.00384821,0.20632240
-2.83041521,2.35416119,0.00136523,0.19078804,0.49608466,0.24863482,0.60785342,1.99581874,0.00391108,0.20983106
-2.82441221,2.42941657,0.00138803,0.19306950,0.49683808,0.25503303,0.63263151,2.07304632,0.00399975,0.21346127
-2.81840920,2.51077689,0.00142414,0.19506342,0.49827788,0.26212950,0.66066954,2.15581238,0.00411292,0.21712098
-2.81240620,2.59695785,0.00147303,0.19664343,0.50013037,0.26981132,0.69162012,2.24299882,0.00424853,0.22071240
-2.80640320,2.68652432,0.00153387,0.19769773,0.50212252,0.27794979,0.72507168,2.33333785,0.00440381,0.22413442
-2.80040020,2.77792821,0.00160552,0.19813156,0.50398970,0.28640244,0.76055839,2.42544720,0.00457535,0.22728520
-2.79439720,2.86955020,0.00168658,0.19786928,0.50548319,0.29501555,0.79757143,2.51786931,0.00475923,0.23006495
-2.78839420,2.95974401,0.00177539,0.19685587,0.50637693,0.30362724,0.83557140,2.60911288,0.00495108,0.23237873
-2.78239120,3.04688109,0.00187010,0.19505784,0.50647345,0.31207083,0.87400118,2.69769498,0.00514625,0.23413924
-2.77638819,3.12939431,0.00196870,0.19246354,0.50560862,0.32017861,0.91229893,2.78218203,0.00533990,0.23526933
-2.77038519,3.20581885,0.00206908,0.18908272,0.50365530,0.32778585,0.94991068,2.86122801,0.00552719,0.23570438
-2.76438219,3.27482887,0.00216911,0.18494558,0.50052560,0.33473499,0.98630214,2.93360838,0.00570336,0.23539423
-2.75837919,3.33526870,0.00226668,0.18010109,0.49617195,0.34087986,1.02096935,2.99824854,0.00586390,0.23430465
-2.75237619,3.38617765,0.00235979,0.17461495,0.49058681,0.34608991,1.05344792,3.05424580,0.00600463,0.23241842
-2.74637319,3.42680766,0.00244657,0.16856695,0.48380126,0.35025425,1.08332067,3.10088440,0.00612189,0.22973575
-2.74037019,3.45663366,0.00252538,0.16204819,0.47588249,0.35328539,1.11022347,3.13764322,0.00621256,0.22627422
-2.73436718,3.47535652,0.00259485,0.15515793,0.46693037,0.35512256,1.13384939,3.16419644,0.00627416,0.22206818
-2.72836418,3.48289893,0.00265391,0.14800050,0.45707313,0.35573449,1.15395109,3.18040769,0.00630494,0.21716755
-2.72236118,3.47939493,0.00270181,0.14068215,0.44646249,0.35512141,1.17034163,3.18631834,0.00630388,0.21163626
-2.71635818,3.46517389,0.00273816,0.13330810,0.43526823,0.35331626,1.18289389,3.18213120,0.00627072,0.20555018
-2.71035518,3.44073997,0.00276292,0.12597976,0.42367240,0.35038491,1.19153883,3.16819068,0.00620596,0.19899480
-2.70435218,3.40674821,0.00277640,0.11879236,0.41186346,0.34642536,1.19626278,3.14496090,0.00611079,0.19206270
-2.69834917,3.36397852,0.00277918,0.11183287,0.40003028,0.34156585,1.19710420,3.11300299,0.00598707,0.18485080
-2.69234617,3.31330881,0.00277216,0.10517835,0.38835636,0.33596184,1.19414997,3.07295291,0.00583724,0.17745770
-2.68634317,3.25568821,0.00275643,0.09889479,0.37701428,0.32979192,1.18753163,3.02550092,0.00566423,0.16998108
-2.68034017,3.19211165,0.00273326,0.09303627,0.36616067,0.32325277,1.17742174,2.97137357,0.00547136,0.16251518
-2.67433717,3.12359651,0.00270400,0.08764464,0.35593161,0.31655317,1.16403045,2.91131906,0.00526223,0.15514869
-2.66833417,3.05116205,0.00267007,0.08274953,0.34643889,0.30990739,1.14760256,2.84609619,0.00504062,0.14796285
-2.66233117,2.97581211,0.00263281,0.07836866,0.33776698,0.30352815,1.12841502,2.77646716,0.00481032,0.14102998
-2.65632816,2.89852135,0.00259351,0.07450852,0.32997091,0.29761924,1.10677495,2.70319408,0.00457512,0.13441238
-2.65032516,2.82022512,0.00255327,0.07116517,0.32307523,0.29236835,1.08301807,2.62703877,0.00433860,0.12816172
-2.64432216,2.74181284,0.00251304,0.06832533,0.31707386,0.28794019,1.05750752,2.54876533,0.00410413,0.12231877
-2.63831916,2.66412457,0.00247352,0.06596752,0.31193107,0.28447027,1.03063297,2.46914470,0.00387476,0.11691359
-2.63231616,2.58795053,0.00243517,0.06406326,0.30758348,0.28205969,1.00280965,2.38896035,0.00365317,0.11196606
-2.62631316,2.51403289,0.00239820,0.06257836,0.30394300,0.28077101,0.97447740,2.30901436,0.00344166,0.10748670
-2.62031016,2.44306939,0.00236257,0.06147418,0.30090060,0.28062561,0.94609931,2.23013273,0.00324211,0.10347782
-2.61430715,2.37571815,0.00232802,0.06070885,0.29833090,0.28160256,0.91815977,2.15316940,0.00305600,0.09993478
-2.60830415,2.31260293,0.00229411,0.06023847,0.29609728,0.28363916,0.89116186,2.07900799,0.00288442,0.09684742
-2.60230115,2.25431843,0.00226022,0.06001824,0.29405739,0.28663315,0.86562370,2.00856082,0.00272815,0.09420158
-2.59629815,2.20143482,0.00222565,0.06000352,0.29206887,0.29044651,0.84207379,1.94276462,0.00258765,0.09198052
-2.59029515,2.15450101,0.00218961,0.06015082,0.28999502,0.29491074,0.82104505,1.88257273,0.00246318,0.09016635
-2.58429215,2.11404632,0.00215134,0.06041871,0.28771029,0.29983346,0.80306765,1.82894368,0.00235484,0.08874130
-2.57828914,2.08057990,0.00211010,0.06076866,0.28510525,0.30500596,0.78866052,1.78282614,0.00226265,0.08768879
-2.57228614,2.05458784,0.00206524,0.06116575,0.28209108,0.31021149,0.77832162,1.74514072,0.00218660,0.08699432
-2.56628314,2.03652767,0.00201622,0.06157932,0.27860316,0.31523384,0.77251717,1.71675879,0.00212673,0.08664606
-2.56028014,2.02682032,0.00196268,0.06198350,0.27460390,0.31986589,0.77166996,1.69847917,0.00208321,0.08663518
-2.55427714,2.02583956,0.00190443,0.06235759,0.27008452,0.32391770,0.77614716,1.69100340,0.00205632,0.08695594
-2.54827414,2.03389942,0.00184144,0.06268633,0.26506592,0.32722384,0.78624784,1.69491047,0.00204655,0.08760547
-2.54227114,2.05123980,0.00177390,0.06296003,0.25959846,0.32964951,0.80219086,1.71063205,0.00205457,0.08858327
-2.53626813,2.07801115,0.00170217,0.06317453,0.25376088,0.33109536,0.82410339,1.73842930,0.00208128,0.08989052
-2.53026513,2.11425881,0.00162677,0.06333099,0.24765830,0.33150060,0.85201081,1.77837246,0.00212774,0.09152920
-2.52426213,2.15990799,0.00154836,0.06343554,0.24141940,0.33084442,0.88582841,1.83032415,0.00219517,0.09350099
-2.51825913,2.21475035,0.00146773,0.06349879,0.23519303,0.32914569,0.92535550,1.89392756,0.00228492,0.09580619
-2.51225613,2.27843300,0.00138574,0.06353516,0.22914418,0.32646090,0.97027230,1.96860044,0.00239841,0.09844253
-2.50625313,2.35045111,0.00130332,0.06356213,0.22344962,0.32288056,1.02014022,2.05353543,0.00253704,0.10140401
-2.50025013,2.43014470,0.00122141,0.06359940,0.21829324,0.31852431,1.07440561,2.14770743,0.00270215,0.10467993
-2.49424712,2.51670037,0.00114093,0.06366796,0.21386122,0.31353496,1.13240725,2.24988804,0.00289489,0.10825397
-2.48824412,2.60915842,0.00106279,0.06378918,0.21033719,0.30807183,1.19338751,2.35866697,0.00311623,0.11210353
-2.48224112,2.70642540,0.00098780,0.06398387,0.20789739,0.30230374,1.25650707,2.47248001,0.00336679,0.11619939
-2.47623812,2.80729209,0.00091671,0.06427146,0.20670596,0.29640213,1.32086267,2.58964261,0.00364680,0.12050555
-2.47023512,2.91045616,0.00085017,0.06466912,0.20691039,0.29053438,1.38550742,2.70838808,0.00395604,0.12497953
-2.46423212,3.01454908,0.00078871,0.06519120,0.20863730,0.28485801,1.44947302,2.82690891,0.00429376,0.12957287
-2.45822911,3.11816589,0.00073274,0.06584856,0.21198836,0.27951568,1.51179284,2.94339952,0.00465863,0.13423202
-2.45222611,3.21989680,0.00068256,0.06664826,0.21703667,0.27463138,1.57152522,3.05609898,0.00504873,0.13889956
-2.44622311,3.31835910,0.00063835,0.06759326,0.22382350,0.27030785,1.62777578,3.16333155,0.00546148,0.14351555
-2.44022011,3.41222800,0.00060018,0.06868231,0.23235553,0.26662521,1.67971804,3.26354375,0.00589370,0.14801914
-2.43421711,3.50026500,0.00056800,0.06991001,0.24260256,0.26364084,1.72661138,3.35533620,0.00634156,0.15235037
-2.42821411,3.58134255,0.00054167,0.07126697,0.25449601,0.26139029,1.76781572,3.43748923,0.00680066,0.15645187
-2.42221111,3.65446404,0.00052097,0.07274008,0.26792805,0.25988904,1.80280242,3.50898126,0.00726603,0.16027059
-2.41620810,3.71877839,0.00050560,0.07431288,0.28275168,0.25913498,1.83116108,3.56899968,0.00773227,0.16375948
-2.41020510,3.77358894,0.00049518,0.07596600,0.29878171,0.25911120,1.85260223,3.61694420,0.00819355,0.16687884
-2.40420210,3.81835665,0.00048929,0.07767765,0.31579687,0.25978899,1.86695606,3.65242309,0.00864378,0.16959745
-2.39819910,3.85269801,0.00048747,0.07942412,0.33354298,0.26113063,1.87416760,3.67524328,0.00907670,0.17189343
-2.39219610,3.87637839,0.00048920,0.08118032,0.35173738,0.26309190,1.87428892,3.68539530,0.00948598,0.17375463
-2.38619310,3.88930171,0.00049397,0.08292029,0.37007440,0.26562412,1.86746904,3.68303471,0.00986543,0.17517870
-2.38019010,3.89149773,0.00050123,0.08461773,0.38823205,0.26867554,1.85394249,3.66846133,0.01020905,0.17617274
-2.37418709,3.88310796,0.00051042,0.08624648,0.40587959,0.27219206,1.83401700,3.64209790,0.01051126,0.17675255
-2.36818409,3.86437153,0.00052101,0.08778099,0.42268594,0.27611737,1.80806148,3.60446954,0.01076701,0.17694162
-2.36218109,3.83561199,0.00053245,0.08919678,0.43832866,0.28039251,1.77649464,3.55618520,0.01097191,0.17676976
-2.35617809,3.79722597,0.00054424,0.09047087,0.45250324,0.28495502,1.73977492,3.49792200,0.01112239,0.17627156
-2.35017509,3.74967425,0.00055589,0.09158217,0.46493225,0.28973786,1.69839199,3.43041298,0.01121580,0.17548476
-2.34417209,3.69347554,0.00056695,0.09251183,0.47537425,0.29466829,1.65286008,3.35443840,0.01125052,0.17444855
-2.33816908,3.62920300,0.00057701,0.09324367,0.48363187,0.29966694,1.60371289,3.27082043,0.01122604,0.17320196
-2.33216608,3.55748324,0.00058574,0.09376445,0.48955882,0.30464723,1.55150009,3.18042072,0.01114300,0.17178239
-2.32616308,3.47899713,0.00059285,0.09406420,0.49306559,0.30951544,1.49678487,3.08413986,0.01100321,0.17022439
-2.32016008,3.39448184,0.00059811,0.09413651,0.49412340,0.31417132,1.44014222,2.98291812,0.01080969,0.16855873
-2.31415708,3.30473312,0.00060137,0.09397874,0.49276643,0.31850964,1.38215730,2.87773602,0.01056658,0.16681181
-2.30815408,3.21060705,0.00060256,0.09359224,0.48909196,0.32242245,1.32342352,2.76961400,0.01027909,0.16500540
-2.30215108,3.11302023,0.00060169,0.09298248,0.48325859,0.32580208,1.26453976,2.65961013,0.00995342,0.16315685
-2.29614807,3.01294779,0.00059884,0.09215911,0.47548242,0.32854483,1.20610652,2.54881510,0.00959660,0.16127949
-2.29014507,2.91141847,0.00059418,0.09113599,0.46603143,0.33055506,1.14872059,2.43834407,0.00921638,0.15938346
-2.28414207,2.80950649,0.00058795,0.08993108,0.45521811,0.33174956,1.09296832,2.32932507,0.00882104,0.15747672
-2.27813907,2.70831985,0.00058045,0.08856625,0.44339074,0.33206191,1.03941737,2.22288413,0.00841917,0.15556614
-2.27213607,2.60898528,0.00057207,0.08706700,0.43092343,0.33144652,0.98860732,2.12012733,0.00801953,0.15365875
-2.26613307,2.51262992,0.00056323,0.08546203,0.41820551,0.32988208,0.94103940,2.02212053,0.00763081,0.15176284
-2.26013007,2.42036041,0.00055440,0.08378277,0.40563028,0.32737424,0.89716570,1.92986740,0.00726143,0.14988898
-2.25412706,2.33323981,0.00054610,0.08206270,0.39358383,0.32395721,0.85737848,1.84428683,0.00691935,0.14805079
-2.24812406,2.25226338,0.00053885,0.08033661,0.38243397,0.31969414,0.82200009,1.76619068,0.00661185,0.14626533
-2.24212106,2.17833390,0.00053319,0.07863981,0.37251981,0.31467621,0.79127397,1.69626280,0.00634541,0.14455322
-2.23611806,2.11223767,0.00052962,0.07700717,0.36414215,0.30902033,0.76535731,1.63504051,0.00612550,0.14293829
-2.23011506,2.05462206,0.00052865,0.07547219,0.35755504,0.30286567,0.74431569,1.58289925,0.00595646,0.14144687
-2.22411206,2.00597562,0.00053073,0.07406600,0.35295867,0.29636887,0.72812023,1.54004126,0.00584141,0.14010667
-2.21810905,1.96661161,0.00053623,0.07281643,0.35049383,0.28969843,0.71664726,1.50648887,0.00578214,0.13894540
-2.21210605,1.93665586,0.00054548,0.07174705,0.35023809,0.28302830,0.70968079,1.48208281,0.00577910,0.13798913
-2.20610305,1.91603957,0.00055869,0.07087642,0.35220369,0.27653118,0.70691771,1.46648579,0.00583131,0.13726047
-2.20010005,1.90449764,0.00057601,0.07021736,0.35633744,0.27037165,0.70797565,1.45919131,0.00593647,0.13677682
-2.19409705,1.90157290,0.00059745,0.06977653,0.36252237,0.26469964,0.71240325,1.45953767,0.00609093,0.13654870
-2.18809405,1.90662641,0.00062291,0.06955411,0.37058132,0.25964446,0.71969252,1.46672662,0.00628978,0.13657825
-2.18209105,1.91885376,0.00065218,0.06954376,0.38028227,0.25530981,0.72929293,1.47984642,0.00652702,0.13685820
-2.17608804,1.93730715,0.00068496,0.06973289,0.39134533,0.25176986,0.74062680,1.49789830,0.00679564,0.13737115
-2.17008504,1.96092262,0.00072081,0.07010309,0.40345117,0.24906671,0.75310537,1.51982585,0.00708782,0.13808950
-2.16408204,1.98855175,0.00075921,0.07063089,0.41625072,0.24720934,0.76614514,1.54454616,0.00739513,0.13897579
-2.15807904,2.01899683,0.00079957,0.07128869,0.42937579,0.24617399,0.77918396,1.57098184,0.00770875,0.13998373
-2.15207604,2.05104822,0.00084125,0.07204594,0.44245035,0.24590609,0.79169621,1.59809282,0.00801970,0.14105970
-2.14607304,2.08352271,0.00088354,0.07287038,0.45510204,0.24632349,0.80320666,1.62490679,0.00831906,0.14214472
-2.14007004,2.11530123,0.00092577,0.07372944,0.46697363,0.24732083,0.81330259,1.65054731,0.00859825,0.14317682
-2.13406703,2.14536443,0.00096726,0.07459158,0.47773394,0.24877487,0.82164360,1.67425837,0.00884926,0.14409366
-2.12806403,2.17282481,0.00100740,0.07542765,0.48708784,0.25055040,0.82796903,1.69542463,0.00906483,0.14483527
-2.12206103,2.19695361,0.00104565,0.07621201,0.49478502,0.25250651,0.83210242,1.71358638,0.00923871,0.14534674
-2.11605803,2.21720157,0.00108158,0.07692362,0.50062718,0.25450282,0.83395318,1.72844870,0.00936578,0.14558072
-2.11005503,2.23321228,0.00111490,0.07754672,0.50447333,0.25640533,0.83351520,1.73988417,0.00944221,0.14549964
-2.10405203,2.24482754,0.00114544,0.07807131,0.50624296,0.25809178,0.83086246,1.74792924,0.00946553,0.14507741
-2.09804902,2.25208430,0.00117324,0.07849332,0.50591712,0.25945598,0.82614200,1.75277399,0.00943469,0.14430064
-2.09204602,2.25520320,0.00119846,0.07881443,0.50353713,0.26041124,0.81956429,1.75474585,0.00935003,0.14316913
-2.08604302,2.25456910,0.00122145,0.07904154,0.49920119,0.26089249,0.81139149,1.75428777,0.00921329,0.14169583
-2.08004002,2.25070447,0.00124270,0.07918598,0.49305895,0.26085731,0.80192403,1.75193171,0.00902742,0.13990603
-2.07403702,2.24423684,0.00126286,0.07926253,0.48530424,0.26028561,0.79148608,1.74826861,0.00879655,0.13783602
-2.06803402,2.23586163,0.00128266,0.07928811,0.47616634,0.25917828,0.78041044,1.74391596,0.00852572,0.13553116
-2.06203102,2.22630233,0.00130291,0.07928049,0.46590016,0.25755481,0.76902344,1.73948456,0.00822075,0.13304358
-2.05602801,2.21626979,0.00132447,0.07925687,0.45477569,0.25545019,0.75763055,1.73554579,0.00788800,0.13042948
-2.05002501,2.20642256,0.00134818,0.07923251,0.44306726,0.25291117,0.74650322,1.73260095,0.00753414,0.12774638
-2.04402201,2.19733036,0.00137482,0.07921952,0.43104300,0.24999232,0.73586746,1.73105394,0.00716591,0.12505029
-2.03801901,2.18944226,0.00140510,0.07922577,0.41895489,0.24675197,0.72589474,1.73118875,0.00678995,0.12239306
-2.03201601,2.18306124,0.00143956,0.07925409,0.40702997,0.24324844,0.71669540,1.73315253,0.00641255,0.11981997
-2.02601301,2.17832626,0.00147858,0.07930170,0.39546282,0.23953658,0.70831497,1.73694518,0.00603948,0.11736777
-2.02001001,2.17520279,0.00152233,0.07936009,0.38440978,0.23566503,0.70073342,1.74241593,0.00567590,0.11506311
-2.01400700,2.17348200,0.00157075,0.07941504,0.37398497,0.23167404,0.69386738,1.74926693,0.00532616,0.11292167
-2.00800400,2.17278876,0.00162355,0.07944714,0.36425833,0.22759425,0.68757517,1.75706373,0.00499381,0.11094771
-2.00200100,2.17259779,0.00168018,0.07943254,0.35525555,0.22344609,0.68166427,1.76525213,0.00468150,0.10913434
-1.99599800,2.17225714,0.00173990,0.07934388,0.34695995,0.21924015,0.67590109,1.77318044,0.00439101,0.10746425
-1.98999500,2.17101764,0.00180176,0.07915160,0.33931606,0.21497801,0.67002224,1.78012615,0.00412328,0.10591100
-1.98399200,2.16806694,0.00186465,0.07882520,0.33223476,0.21065382,0.66374700,1.78532575,0.00387848,0.10444067
-1.97798899,2.16256611,0.00192736,0.07833472,0.32559952,0.20625614,0.65679035,1.78800613,0.00365605,0.10301385
-1.97198599,2.15368730,0.00198863,0.07765208,0.31927368,0.20177014,0.64887584,1.78741617,0.00345487,0.10158783
-1.96598299,2.14065036,0.00204723,0.07675249,0.31310807,0.19717975,0.63974793,1.78285714,0.00327332,0.10011887
-1.95997999,2.12275684,0.00210198,0.07561557,0.30694888,0.19246989,0.62918307,1.77371039,0.00310943,0.09856441
-1.95397699,2.09941983,0.00215189,0.07422640,0.30064537,0.18762832,0.61699922,1.75946130,0.00296101,0.09688518
-1.94797399,2.07018836,0.00219616,0.07257625,0.29405687,0.18264730,0.60306334,1.73971846,0.00282574,0.09504709
-1.94197099,2.03476550,0.00223428,0.07066308,0.28705914,0.17752479,0.58729666,1.71422741,0.00270130,0.09302273
-1.93596798,1.99301948,0.00226606,0.06849176,0.27954951,0.17226526,0.56967754,1.68287857,0.00258547,0.09079262
-1.92996498,1.94498784,0.00229168,0.06607396,0.27145089,0.16688000,0.55024189,1.64570928,0.00247620,0.08834596
-1.92396198,1.89087461,0.00231167,0.06342786,0.26271439,0.16138712,0.52908135,1.60290004,0.00237167,0.08568103
-1.91795898,1.83104116,0.00232699,0.06057754,0.25332054,0.15581112,0.50633924,1.55476565,0.00227034,0.08280515
-1.91195598,1.76599141,0.00233893,0.05755224,0.24327924,0.15018224,0.48220470,1.50174169,0.00217099,0.07973430
-1.90595298,1.69635258,0.00234916,0.05438538,0.23262838,0.14453559,0.45690534,1.44436742,0.00207270,0.07649240
-1.89994997,1.62285244,0.00235961,0.05111353,0.22143143,0.13891022,0.43069879,1.38326594,0.00197487,0.07311025
-1.89394697,1.54629454,0.00237245,0.04777534,0.20977405,0.13334811,0.40386349,1.31912278,0.00187720,0.06962437
-1.88794397,1.46753246,0.00238999,0.04441042,0.19776012,0.12789332,0.37668936,1.25266381,0.00177964,0.06607561
-1.88194097,1.38744435,0.00241459,0.04105830,0.18550715,0.12259117,0.34946852,1.18463360,0.00168237,0.06250772
-1.87593797,1.30690878,0.00244855,0.03775743,0.17314165,0.11748761,0.32248652,1.11577497,0.00158575,0.05896592
-1.86993497,1.22678283,0.00249403,0.03454435,0.16079440,0.11262876,0.29601453,1.04681052,0.00149028,0.05549550
-1.86393197,1.14788294,0.00255291,0.03145295,0.14859593,0.10806059,0.27030242,0.97842666,0.00139654,0.05214054
-1.85792896,1.07096910,0.00262672,0.02851392,0.13667248,0.10382880,0.24557330,0.91126044,0.00130516,0.04894279
-1.85192596,0.99673249,0.00271652,0.02575434,0.12514235,0.09997869,0.22201927,0.84588951,0.00121678,0.04594067
-1.84592296,0.92578668,0.00282284,0.02319744,0.11411302,0.09655517,0.19979872,0.78282496,0.00113201,0.04316852
-1.83991996,0.85866209,0.00294562,0.02086246,0.10367881,0.09360267,0.17903486,0.72250719,0.00105138,0.04065600
-1.83391696,0.79580348,0.00308413,0.01876471,0.09391932,0.09116506,0.15981567,0.66530425,0.00097536,0.03842769
-1.82791396,0.73757001,0.00323702,0.01691565,0.08489851,0.08928530,0.14219490,0.61151246,0.00090431,0.03650288
-1.82191096,0.68423735,0.00340224,0.01532311,0.07666439,0.08800505,0.12619412,0.56135884,0.00083848,0.03489551
-1.81590795,0.63600131,0.00357718,0.01399152,0.06924923,0.08736399,0.11180555,0.51500486,0.00077803,0.03361420
-1.80990495,0.59298252,0.00375862,0.01292218,0.06267030,0.08739888,0.09899547,0.47255121,0.00072300,0.03266249
-1.80390195,0.55523173,0.00394288,0.01211357,0.05693082,0.08814249,0.08770801,0.43404298,0.00067332,0.03203899
-1.79789895,0.52273522,0.00412592,0.01156153,0.05202132,0.08962227,0.07786919,0.39947516,0.00062888,0.03173776
-1.79189595,0.49542028,0.00430345,0.01125958,0.04792101,0.09185890,0.06939096,0.36879802,0.00058947,0.03174864
-1.78589295,0.47316026,0.00447105,0.01119906,0.04459931,0.09486480,0.06217513,0.34192228,0.00055485,0.03205755
-1.77988994,0.45577949,0.00462436,0.01136932,0.04201734,0.09864260,0.05611714,0.31872392,0.00052476,0.03264692
-1.77388694,0.44305784,0.00475919,0.01175788,0.04012939,0.10318385,0.05110944,0.29904864,0.00049893,0.03349605
-1.76788394,0.43473510,0.00487170,0.01235048,0.03888428,0.10846783,0.04704455,0.28271597,0.00047714,0.03458144
-1.76188094,0.43051556,0.00495848,0.01313130,0.03822667,0.11446089,0.04381776,0.26952324,0.00045921,0.03587726
-1.75587794,0.43007269,0.00501674,0.01408301,0.03809818,0.12111611,0.04132938,0.25924927,0.00044504,0.03735575
-1.74987494,0.43305447,0.00504433,0.01518701,0.03843858,0.12837369,0.03948664,0.25165832,0.00043465,0.03898766
-1.74387194,0.43908952,0.00503990,0.01642362,0.03918674,0.13616187,0.03820525,0.24650400,0.00042818,0.04074284
-1.73786893,0.44779407,0.00500287,0.01777240,0.04028169,0.14439867,0.03741064,0.24353363,0.00042593,0.04259078
-1.73186593,0.45878016,0.00493349,0.01921254,0.04166361,0.15299436,0.03703893,0.24249293,0.00042836,0.04450132
-1.72586293,0.47166493,0.00483282,0.02072329,0.04327476,0.16185460,0.03703769,0.24313111,0.00043617,0.04644538
-1.71985993,0.48608095,0.00470268,0.02228456,0.04506056,0.17088432,0.03736650,0.24520647,0.00045023,0.04839581
-1.71385693,0.50168747,0.00454560,0.02387750,0.04697056,0.17999208,0.03799733,0.24849223,0.00047168,0.05032824
-1.70785393,0.51818221,0.00436472,0.02548523,0.04895953,0.18909490,0.03891479,0.25278268,0.00050188,0.05222205
-1.70185093,0.53531340,0.00416369,0.02709348,0.05098841,0.19812321,0.04011625,0.25789927,0.00054246,0.05406128
-1.69584792,0.55289133,0.00394655,0.02869137,0.05302532,0.20702581,0.04161178,0.26369654,0.00059529,0.05583551
-1.68984492,0.57079906,0.00371762,0.03027199,0.05504641,0.21577454,0.04342387,0.27006753,0.00066247,0.05754067
-1.68384192,0.58900149,0.00348136,0.03183302,0.05703657,0.22436826,0.04558706,0.27694844,0.00074635,0.05917972
-1.67783892,0.60755221,0.00324227,0.03337713,0.05898993,0.23283615,0.04814717,0.28432210,0.00084944,0.06076307
-1.67183592,0.62659753,0.00300475,0.03491224,0.06091015,0.24123975,0.05116033,0.29222020,0.00097444,0.06230888
-1.66583292,0.64637705,0.00277307,0.03645161,0.06281031,0.24967372,0.05469167,0.30072372,0.00112413,0.06384295
-1.65982991,0.66722052,0.00255118,0.03801359,0.06471257,0.25826513,0.05881363,0.30996165,0.00130133,0.06539830
-1.65382691,0.68954055,0.00234278,0.03962120,0.06664735,0.26717109,0.06360390,0.32010762,0.00150882,0.06701447
-1.64782391,0.71382118,0.00215117,0.04130142,0.06865224,0.27657480,0.06914295,0.33137456,0.00174922,0.06873643
-1.64182091,0.74060246,0.00197927,0.04308420,0.07077052,0.28667997,0.07551128,0.34400739,0.00202494,0.07061307
-1.63581791,0.77046133,0.00182961,0.04500127,0.07304931,0.29770388,0.08278624,0.35827382,0.00233800,0.07269552
-1.62981491,0.80398938,0.00170435,0.04708476,0.07553760,0.30986923,0.09103869,0.37445357,0.00268996,0.07503511
-1.62381191,0.84176828,0.00160526,0.04936561,0.07828396,0.32339511,0.10032950,0.39282644,0.00308178,0.07768119
-1.61780890,0.88434381,0.00153380,0.05187201,0.08133427,0.33848753,0.11070598,0.41365938,0.00351371,0.08067886
-1.61180590,0.93219956,0.00149112,0.05462775,0.08472946,0.35532981,0.12219844,0.43719342,0.00398517,0.08406668
