energy_ev,total_up,Ir_p_up,Ir_d_up,N_s_up,N_p_up,S_s_up,S_p_up,Sc_p_up,Sc_d_up
-3.52676338,0.88188728,0.14970182,0.47194305,0.00020953,0.09873041,0.00133139,0.22467993,0.16519553,0.08476947
-3.52076038,0.87939119,0.14783433,0.47699952,0.00019554,0.09738223,0.00125156,0.22324289,0.15624554,0.08469511
-3.51475738,0.88052135,0.14637340,0.48466105,0.00018118,0.09627640,0.00117550,0.22217292,0.14781595,0.08495447
-3.50875438,0.88527170,0.14534283,0.49484513,0.00016669,0.09542535,0.00110379,0.22150898,0.13998302,0.08554596
-3.50275138,0.89354304,0.14476018,0.50740438,0.00015227,0.09483563,0.00103682,0.22128050,0.13280520,0.08645946
-3.49674837,0.90514202,0.14463498,0.52212836,0.00013810,0.09450730,0.00097482,0.22150502,0.12632207,0.08767599
-3.49074537,0.91978373,0.14496712,0.53874782,0.00012436,0.09443356,0.00091783,0.22218619,0.12055414,0.08916792
-3.48474237,0.93709778,0.14574571,0.55694126,0.00011119,0.09460062,0.00086575,0.22331247,0.11550336,0.09089934
-3.47873937,0.95663781,0.14694837,0.57634354,0.00009870,0.09498789,0.00081833,0.22485645,0.11115427,0.09282679
-3.47273637,0.97789391,0.14854094,0.59655627,0.00008699,0.09556836,0.00077523,0.22677485,0.10747574,0.09490027
-3.46673337,1.00030740,0.15047773,0.61715942,0.00007612,0.09630923,0.00073601,0.22900920,0.10442314,0.09706447
-3.46073037,1.02328749,0.15270217,0.63772380,0.00006613,0.09717287,0.00070018,0.23148727,0.10194087,0.09926028
-3.45472736,1.04622889,0.15514793,0.65782370,0.00005705,0.09811781,0.00066721,0.23412491,0.09996503,0.10142635
-3.44872436,1.06852977,0.15774042,0.67704938,0.00004887,0.09909999,0.00063658,0.23682855,0.09842628,0.10350082
-3.44272136,1.08960927,0.16039853,0.69501861,0.00004157,0.10007403,0.00060778,0.23949794,0.09725249,0.10542300
-3.43671836,1.10892379,0.16303672,0.71138713,0.00003512,0.10099454,0.00058035,0.24202920,0.09637136,0.10713502
-3.43071536,1.12598151,0.16556723,0.72585725,0.00002949,0.10181744,0.00055389,0.24431798,0.09571274,0.10858339
-3.42471236,1.14035459,0.16790228,0.73818467,0.00002461,0.10250114,0.00052806,0.24626253,0.09521060,0.10972039
-3.41870935,1.15168859,0.16995642,0.74818299,0.00002045,0.10300768,0.00050259,0.24776673,0.09480471,0.11050520
-3.41270635,1.15970898,0.17164868,0.75572601,0.00001694,0.10330364,0.00047730,0.24874273,0.09444177,0.11090483
-3.40670335,1.16422460,0.17290463,0.76074781,0.00001404,0.10336090,0.00045209,0.24911337,0.09407631,0.11089479
-3.40070035,1.16512804,0.17365819,0.76324068,0.00001170,0.10315718,0.00042693,0.24881413,0.09367101,0.11045942
-3.39469735,1.16239335,0.17385326,0.76325118,0.00000989,0.10267640,0.00040186,0.24779458,0.09319678,0.10959206
-3.38869435,1.15607116,0.17344500,0.76087457,0.00000859,0.10190881,0.00037697,0.24601941,0.09263239,0.10829486
-3.38269135,1.14628180,0.17240082,0.75624803,0.00000780,0.10085092,0.00035240,0.24346896,0.09196392,0.10657846
-3.37668834,1.13320688,0.17070100,0.74954309,0.00000752,0.09950524,0.00032833,0.24013928,0.09118392,0.10446141
-3.37068534,1.11707969,0.16833907,0.74095759,0.00000780,0.09787994,0.00030495,0.23604176,0.09029045,0.10196950
-3.36468234,1.09817526,0.16532175,0.73070772,0.00000870,0.09598832,0.00028247,0.23120235,0.08928600,0.09913496
-3.35867934,1.07680035,0.16166867,0.71902045,0.00001032,0.09384821,0.00026110,0.22566053,0.08817640,0.09599557
-3.35267634,1.05328399,0.15741171,0.70612679,0.00001281,0.09148131,0.00024105,0.21946792,0.08696979,0.09259381
-3.34667334,1.02796900,0.15259417,0.69225614,0.00001636,0.08891257,0.00022251,0.21268676,0.08567566,0.08897599
-3.34067034,1.00120486,0.14726965,0.67763206,0.00002122,0.08616945,0.00020566,0.20538826,0.08430401,0.08519136
-3.33466733,0.97334222,0.14150071,0.66246960,0.00002769,0.08328134,0.00019067,0.19765082,0.08286471,0.08129144
-3.32866433,0.94472925,0.13535753,0.64697426,0.00003618,0.08027898,0.00017771,0.18955832,0.08136709,0.07732928
-3.32266133,0.91570995,0.12891628,0.63134281,0.00004716,0.07719397,0.00016691,0.18119843,0.07981967,0.07335895
-3.31665833,0.88662444,0.12225762,0.61576562,0.00006121,0.07405835,0.00015843,0.17266106,0.07823019,0.06943503
-3.31065533,0.85781106,0.11546512,0.60043064,0.00007903,0.07090432,0.00015242,0.16403686,0.07660583,0.06561226
-3.30465233,0.82961024,0.10862375,0.58552867,0.00010142,0.06776407,0.00014908,0.15541606,0.07495361,0.06194531
-3.29864932,0.80236963,0.10181851,0.57125970,0.00012935,0.06466964,0.00014860,0.14688735,0.07328102,0.05848857
-3.29264632,0.77645037,0.09513314,0.55783990,0.00016392,0.06165300,0.00015123,0.13853709,0.07159670,0.05529603
-3.28664332,0.75223388,0.08864908,0.54550893,0.00020637,0.05874608,0.00015729,0.13044870,0.06991133,0.05242121
-3.28064032,0.73012863,0.08244453,0.53453699,0.00025812,0.05598095,0.00016714,0.12270220,0.06823851,0.04991708
-3.27463732,0.71057654,0.07659379,0.52523134,0.00032073,0.05339002,0.00018122,0.11537403,0.06659562,0.04783596
-3.26863432,0.69405817,0.07116678,0.51794146,0.00039593,0.05100625,0.00020007,0.10853691,0.06500471,0.04622938
-3.26263132,0.68109627,0.06622867,0.51306264,0.00048558,0.04886330,0.00022430,0.10225987,0.06349324,0.04514782
-3.25662831,0.67225714,0.06183973,0.51103741,0.00059168,0.04699570,0.00025462,0.09660830,0.06209470,0.04464037
-3.25062531,0.66814920,0.05805533,0.51235439,0.00071631,0.04543888,0.00029185,0.09164402,0.06084906,0.04475426
-3.24462231,0.66941843,0.05492590,0.51754420,0.00086163,0.04422914,0.00033689,0.08742523,0.05980295,0.04553416
-3.23861931,0.67674039,0.05249699,0.52717233,0.00102983,0.04340341,0.00039072,0.08400648,0.05900972,0.04702144
-3.23261631,0.69080853,0.05080934,0.54182861,0.00122306,0.04299893,0.00045442,0.08143835,0.05852904,0.04925313
-3.22661331,0.71231900,0.04989877,0.56211356,0.00144339,0.04305270,0.00052909,0.07976706,0.05842643,0.05226085
-3.22061031,0.74195189,0.04979608,0.58862160,0.00169276,0.04360081,0.00061591,0.07903380,0.05877238,0.05606956
-3.21460730,0.78034946,0.05052674,0.62192147,0.00197285,0.04467749,0.00071605,0.07927394,0.05964121,0.06069628
-3.20860430,0.82809173,0.05211041,0.66253449,0.00228507,0.04631418,0.00083066,0.08051595,0.06110969,0.06614866
-3.20260130,0.88567032,0.05456038,0.71091110,0.00263045,0.04853824,0.00096086,0.08278022,0.06325540,0.07242380
-3.19659830,0.95346122,0.05788270,0.76740656,0.00300953,0.05137177,0.00110767,0.08607771,0.06615481,0.07950691
-3.19059530,1.03169765,0.06207536,0.83225673,0.00342236,0.05483021,0.00127196,0.09040854,0.06988125,0.08737035
-3.18459230,1.12044411,0.06712720,0.90555479,0.00386835,0.05892101,0.00145444,0.09576056,0.07450264,0.09597282
-3.17858929,1.21957265,0.07301688,0.98723009,0.00434626,0.06364231,0.00165560,0.10210802,0.08007908,0.10525880
-3.17258629,1.32874268,0.07971180,1.07702999,0.00485413,0.06898176,0.00187563,0.10941033,0.08666045,0.11515842
-3.16658329,1.44738537,0.08716714,1.17450587,0.00538925,0.07491544,0.00211445,0.11761110,0.09428384,0.12558775
-3.16058029,1.57469368,0.09532500,1.27900406,0.00594813,0.08140704,0.00237157,0.12663741,0.10297119,0.13644936
-3.15457729,1.70961891,0.10411389,1.38966264,0.00652651,0.08840735,0.00264615,0.13639955,0.11272685,0.14763351
-3.14857429,1.85087445,0.11344834,1.50541460,0.00711940,0.09585404,0.00293689,0.14679114,0.12353547,0.15901958
-3.14257129,1.99694715,0.12322905,1.62499782,0.00772111,0.10367180,0.00324206,0.15768967,0.13536008,0.17047799
-3.13656828,2.14611658,0.13334337,1.74697195,0.00832531,0.11177290,0.00355947,0.16895773,0.14814057,0.18187241
-3.13056528,2.29648185,0.14366627,1.86974216,0.00892515,0.12005822,0.00388647,0.18044454,0.16179260,0.19306231
-3.12456228,2.44599578,0.15406179,1.99158927,0.00951338,0.12841864,0.00421999,0.19198820,0.17620709,0.20390557
-3.11855928,2.59250553,0.16438499,2.11070558,0.01008244,0.13673682,0.00455654,0.20341829,0.19125034,0.21426140
-3.11255628,2.73379875,0.17448438,2.22523549,0.01062466,0.14488947,0.00489227,0.21455895,0.20676489,0.22399311
-3.10655328,2.86765383,0.18420470,2.33331966,0.01113242,0.15274979,0.00522304,0.22523239,0.22257115,0.23297101
-3.10055028,2.99189301,0.19339014,2.43314131,0.01159832,0.16019032,0.00554447,0.23526254,0.23846991,0.24107502
-3.09454727,3.10443630,0.20188780,2.52297325,0.01201535,0.16708591,0.00585209,0.24447904,0.25424557,0.24819722
-3.08854427,3.20335490,0.20955129,2.60122382,0.01237711,0.17331676,0.00614136,0.25272116,0.26967034,0.25424406
-3.08254127,3.28692192,0.21624436,2.66648035,0.01267795,0.17877150,0.00640785,0.25984172,0.28450906,0.25913831
-3.07653827,3.35365896,0.22184451,2.71754842,0.01291313,0.18335015,0.00664733,0.26571081,0.29852473,0.26282067
-3.07053527,3.40237672,0.22624629,2.75348552,0.01307901,0.18696685,0.00685585,0.27021917,0.31148450,0.26525099
-3.06453227,3.43220829,0.22936428,2.77362791,0.01317312,0.18955230,0.00702993,0.27328115,0.32316595,0.26640915
-3.05852926,3.44263395,0.23113559,2.77760968,0.01319429,0.19105572,0.00716660,0.27483709,0.33336353,0.26629550
-3.05252626,3.43349638,0.23152178,2.76537323,0.01314269,0.19144640,0.00726353,0.27485507,0.34189476,0.26493095
-3.04652326,3.40500597,0.23051012,2.73717091,0.01301987,0.19071467,0.00731909,0.27333193,0.34860606,0.26235663
-3.04052026,3.35773578,0.22811404,2.69355772,0.01282871,0.18887219,0.00733242,0.27029350,0.35337794,0.25863319
-3.03451726,3.29260648,0.22437295,2.63537536,0.01257345,0.18595173,0.00730348,0.26579406,0.35612921,0.25383969
-3.02851426,3.21086155,0.21935118,2.56372829,0.01225950,0.18200626,0.00723303,0.25991500,0.35682013,0.24807212
-3.02251126,3.11403394,0.21313629,2.47995272,0.01189340,0.17710745,0.00712265,0.25276272,0.35545425,0.24144156
-3.01650825,3.00390496,0.20583665,2.38557968,0.01148260,0.17134367,0.00697468,0.24446586,0.35207883,0.23407196
-3.01050525,2.88245719,0.19757853,2.28229360,0.01103532,0.16481743,0.00679217,0.23517188,0.34678375,0.22609770
-3.00450225,2.75182267,0.18850264,2.17188774,0.01056031,0.15764258,0.00657878,0.22504326,0.33969898,0.21766069
-2.99849925,2.61422852,0.17876049,2.05621832,0.01006664,0.14994110,0.00633870,0.21425321,0.33099068,0.20890739
-2.99249625,2.47194141,0.16851042,1.93715856,0.00956347,0.14183979,0.00607651,0.20298133,0.32085594,0.19998559
-2.98649325,2.32721296,0.15791376,1.81655450,0.00905982,0.13346697,0.00579704,0.19140907,0.30951662,0.19104100
-2.98049025,2.18222773,0.14713095,1.69618370,0.00856434,0.12494916,0.00550525,0.17971537,0.29721223,0.18221395
-2.97448724,2.03905530,0.13631806,1.57771818,0.00808510,0.11640800,0.00520608,0.16807255,0.28419240,0.17363606
-2.96848424,1.89960788,0.12562349,1.46269249,0.00762939,0.10795751,0.00490434,0.15664247,0.27070912,0.16542710
-2.96248124,1.76560456,0.11518527,1.35247773,0.00720359,0.09970163,0.00460452,0.14557330,0.25700912,0.15769212
-2.95647824,1.63854301,0.10512879,1.24826195,0.00681301,0.09173226,0.00431076,0.13499673,0.24332666,0.15051899
-2.95047524,1.51967911,0.09556501,1.15103710,0.00646180,0.08412779,0.00402671,0.12502590,0.22987702,0.14397636
-2.94447224,1.41001480,0.08658937,1.06159248,0.00615293,0.07695212,0.00375544,0.11575391,0.21685101,0.13811221
-2.93846923,1.31029392,0.07828104,0.98051439,0.00588810,0.07025417,0.00349944,0.10725310,0.20441059,0.13295302
-2.93246623,1.22100562,0.07070285,0.90819141,0.00566784,0.06406799,0.00326055,0.09957486,0.19268579,0.12850363
-2.92646323,1.14239474,0.06390149,0.84482464,0.00549151,0.05841319,0.00303998,0.09275011,0.18177298,0.12474777
-2.92046023,1.07447821,0.05790814,0.79044199,0.00535739,0.05329585,0.00283831,0.08679031,0.17173449,0.12164924
-2.91445723,1.01706629,0.05273938,0.74491554,0.00526282,0.04870981,0.00265555,0.08168888,0.16259956,0.11915384
-2.90845423,0.96978764,0.04839828,0.70798115,0.00520434,0.04463814,0.00249116,0.07742305,0.15436649,0.11719173
-2.90245123,0.93211678,0.04487561,0.67925909,0.00517779,0.04105485,0.00234417,0.07395588,0.14700570,0.11568040
-2.89644822,0.90340285,0.04215105,0.65827495,0.00517853,0.03792673,0.00221323,0.07123850,0.14046376,0.11452794
-2.89044522,0.88289836,0.04019451,0.64447988,0.00520158,0.03521518,0.00209668,0.06921243,0.13466790,0.11363657
-2.88444222,0.86978694,0.03896724,0.63726959,0.00524179,0.03287803,0.00199270,0.06781184,0.12953093,0.11290627
-2.87843922,0.86320917,0.03842300,0.63600134,0.00529399,0.03087126,0.00189934,0.06696571,0.12495627,0.11223835
-2.87243622,0.86228580,0.03850900,0.64000879,0.00535315,0.02915059,0.00181464,0.06659987,0.12084287,0.11153887
-2.86643322,0.86613778,0.03916687,0.64861439,0.00541451,0.02767281,0.00173672,0.06663881,0.11708979,0.11072169
-2.86043022,0.87390303,0.04033348,0.66113934,0.00547366,0.02639699,0.00166379,0.06700733,0.11360041,0.10971118
-2.85442721,0.88474971,0.04194168,0.67691130,0.00552669,0.02528538,0.00159429,0.06763184,0.11028591,0.10844438
-2.84842421,0.89788636,0.04392114,0.69527016,0.00557019,0.02430408,0.00152686,0.06844159,0.10706819,0.10687259
-2.84242121,0.91256913,0.04619905,0.71557236,0.00560136,0.02342353,0.00146042,0.06936953,0.10388192,0.10496239
-2.83641821,0.92810680,0.04870099,0.73719421,0.00561801,0.02261873,0.00139418,0.07035309,0.10067604,0.10269611
-2.83041521,0.94386396,0.05135181,0.75953478,0.00561859,0.02186927,0.00132762,0.07133481,0.09741436,0.10007166
-2.82441221,0.95926326,0.05407660,0.78201892,0.00560217,0.02115928,0.00126052,0.07226277,0.09407572,0.09710194
-2.81840920,0.97378722,0.05680177,0.80410098,0.00556844,0.02047714,0.00119293,0.07309107,0.09065348,0.09381375
-2.81240620,0.98698018,0.05945625,0.82526939,0.00551769,0.01981519,0.00112514,0.07378009,0.08715463,0.09024641
-2.80640320,0.99845096,0.06197273,0.84505266,0.00545077,0.01916938,0.00105769,0.07429692,0.08359868,0.08645015
-2.80040020,1.00787650,0.06428897,0.86302674,0.00536908,0.01853881,0.00099128,0.07461561,0.08001617,0.08248427
-2.79439720,1.01500660,0.06634907,0.87882360,0.00527451,0.01792542,0.00092680,0.07471753,0.07644729,0.07841536
-2.78839420,1.01966978,0.06810482,0.89214110,0.00516943,0.01733359,0.00086526,0.07459161,0.07294039,0.07431551
-2.78239120,1.02177995,0.06951683,0.90275341,0.00505664,0.01676984,0.00080779,0.07423472,0.06955065,0.07026059
-2.77638819,1.02134363,0.07055559,0.91052170,0.00493933,0.01624259,0.00075560,0.07365182,0.06633880,0.06632872
-2.77038519,1.01846698,0.07120228,0.91540436,0.00482106,0.01576198,0.00070994,0.07285618,0.06337011,0.06259895
-2.76438219,1.01336214,0.07144944,0.91746606,0.00470570,0.01533971,0.00067211,0.07186945,0.06071341,0.05915009
-2.75837919,1.00635213,0.07130122,0.91688495,0.00459739,0.01498898,0.00064344,0.07072159,0.05844038,0.05605968
-2.75237619,0.99787358,0.07077339,0.91395735,0.00450047,0.01472443,0.00062527,0.06945066,0.05662479,0.05340326
-2.74637319,0.98847657,0.06989307,0.90909915,0.00441946,0.01456210,0.00061894,0.06810245,0.05534188,0.05125357
-2.74037019,0.97882115,0.06869808,0.90284372,0.00435889,0.01451939,0.00062576,0.06672985,0.05466763,0.04967990
-2.73436718,0.96966992,0.06723597,0.89583566,0.00432332,0.01461499,0.00064706,0.06539209,0.05467796,0.04874747
-2.72836418,0.96187659,0.06556281,0.88882052,0.00431714,0.01486879,0.00068410,0.06415370,0.05544771,0.04851669
-2.72236118,0.95637029,0.06374174,0.88263028,0.00434451,0.01530171,0.00073812,0.06308335,0.05704940,0.04904236
-2.71635818,0.95413593,0.06184130,0.87816503,0.00440920,0.01593543,0.00081025,0.06225241,0.05955178,0.05037274
-2.71035518,0.95619084,0.05993363,0.87637109,0.00451446,0.01679210,0.00090158,0.06173347,0.06301794,0.05254843
-2.70435218,0.96355838,0.05809262,0.87821626,0.00466289,0.01789393,0.00101305,0.06159865,0.06750331,0.05560121
-2.69834917,0.97723904,0.05639197,0.88466285,0.00485629,0.01926263,0.00114545,0.06191792,0.07305325,0.05955261
-2.69234617,0.99818018,0.05490335,0.89663944,0.00509552,0.02091892,0.00129938,0.06275726,0.07970060,0.06441252
-2.68634317,1.02724516,0.05369461,0.91501213,0.00538039,0.02288182,0.00147524,0.06417701,0.08746301,0.07017775
-2.68034017,1.06518294,0.05282811,0.94055626,0.00570955,0.02516797,0.00167315,0.06623008,0.09634043,0.07683062
-2.67433717,1.11259935,0.05235927,0.97392958,0.00608044,0.02779090,0.00189295,0.06896041,0.10631262,0.08433773
-2.66833417,1.16993082,0.05233517,1.01564768,0.00648923,0.03076032,0.00213414,0.07240154,0.11733706,0.09264905
-2.66233117,1.23742176,0.05279355,1.06606250,0.00693084,0.03408136,0.00239588,0.07657528,0.12934730,0.10169723
-2.65632816,1.31510627,0.05376187,1.12534462,0.00739898,0.03775400,0.00267699,0.08149069,0.14225191,0.11139754
-2.65032516,1.40279503,0.05525665,1.19346989,0.00788625,0.04177240,0.00297591,0.08714327,0.15593411,0.12164816
-2.64432216,1.50006784,0.05728309,1.27021090,0.00838429,0.04612452,0.00329073,0.09351437,0.17025235,0.13233122
-2.63831916,1.60627220,0.05983480,1.35513345,0.00888394,0.05079171,0.00361923,0.10057095,0.18504165,0.14331434
-2.63231616,1.72052822,0.06289383,1.44759839,0.00937547,0.05574866,0.00395891,0.10826558,0.20011602,0.15445293
-2.62631316,1.84173970,0.06643090,1.54676862,0.00984888,0.06096328,0.00430704,0.11653677,0.21527172,0.16559295
-2.62031016,1.96861135,0.07040576,1.65162124,0.01029414,0.06639702,0.00466077,0.12530955,0.23029138,0.17657432
-2.61430715,2.09967171,0.07476788,1.76096461,0.01070150,0.07200522,0.00501717,0.13449647,0.24494895,0.18723471
-2.60830415,2.23330117,0.07945721,1.87345991,0.01106181,0.07773774,0.00537339,0.14399875,0.25901513,0.19741368
-2.60230115,2.36776458,0.08440520,1.98764675,0.01136679,0.08353977,0.00572673,0.15370783,0.27226333,0.20695695
-2.59629815,2.50124752,0.08953596,2.10197224,0.01160930,0.08935282,0.00607476,0.16350713,0.28447570,0.21572070
-2.59029515,2.63189529,0.09476768,2.21482294,0.01178362,0.09511588,0.00641547,0.17327409,0.29544920,0.22357571
-2.58429215,2.75785378,0.10001409,2.32455891,0.01188556,0.10076672,0.00674734,0.18288240,0.30500129,0.23041113
-2.57828914,2.87731105,0.10518617,2.42954910,0.01191268,0.10624332,0.00706950,0.19220442,0.31297518,0.23613777
-2.57228614,2.98853850,0.11019398,2.52820727,0.01186432,0.11148530,0.00738180,0.20111377,0.31924417,0.24069079
-2.56628314,3.08993077,0.11494849,2.61902753,0.01174164,0.11643540,0.00768487,0.20948795,0.32371526,0.24403154
-2.56028014,3.18004295,0.11936361,2.70061865,0.01154758,0.12104103,0.00798025,0.21721098,0.32633149,0.24614868
-2.55427714,3.25762439,0.12335811,2.77173620,0.01128671,0.12525555,0.00827034,0.22417606,0.32707324,0.24705835
-2.54827414,3.32164796,0.12685755,2.83131163,0.01096513,0.12903962,0.00855846,0.23028800,0.32595826,0.24680351
-2.54227114,3.37133388,0.12979608,2.87847747,0.01059024,0.13236225,0.00884882,0.23546553,0.32304057,0.24545237
-2.53626813,3.40616741,0.13211812,2.91258776,0.01017048,0.13520166,0.00914644,0.23964327,0.31840814,0.24309605
-2.53026513,3.42590977,0.13377975,2.93323312,0.00971506,0.13754590,0.00945706,0.24277333,0.31217970,0.23984559
-2.52426213,3.43060180,0.13474985,2.94024977,0.00923370,0.13939315,0.00978703,0.24482654,0.30450060,0.23582832
-2.51825913,3.42056009,0.13501089,2.93372209,0.00873630,0.14075172,0.01014313,0.24579306,0.29553802,0.23118378
-2.51225613,3.39636556,0.13455933,2.91397857,0.00823268,0.14163965,0.01053234,0.24568258,0.28547582,0.22605944
-2.50625313,3.35884474,0.13340565,2.88158095,0.00773231,0.14208410,0.01096167,0.24452385,0.27450897,0.22060615
-2.50025013,3.30904404,0.13157390,2.83730693,0.00724405,0.14212027,0.01143785,0.24236367,0.26283810,0.21497368
-2.49424712,3.24819783,0.12910089,2.78212669,0.00677594,0.14179016,0.01196705,0.23926536,0.25066409,0.20930636
-2.48824412,3.17769125,0.12603496,2.71717411,0.00633505,0.14114095,0.01255465,0.23530664,0.23818305,0.20373903
-2.48224112,3.09901879,0.12243439,2.64371338,0.00592732,0.14022326,0.01320485,0.23057711,0.22558174,0.19839335
-2.47623812,3.01374016,0.11836560,2.56310227,0.00555746,0.13908924,0.01392046,0.22517545,0.21303356,0.19337464
-2.47023512,2.92343479,0.11390104,2.47675317,0.00522891,0.13779063,0.01470259,0.21920623,0.20069529,0.18876923
-2.46423212,2.82965664,0.10911697,2.38609345,0.00494385,0.13637674,0.01555038,0.21277669,0.18870447,0.18464252
-2.45822911,2.73389089,0.10409125,2.29252632,0.00470316,0.13489261,0.01646085,0.20599359,0.17717759,0.18103767
-2.45222611,2.63751412,0.09890111,2.19739387,0.00450653,0.13337734,0.01742871,0.19896002,0.16620899,0.17797502
-2.44622311,2.54175939,0.09362108,2.10194339,0.00435251,0.13186262,0.01844631,0.19177270,0.15587051,0.17545219
-2.44022011,2.44768750,0.08832114,2.00729833,0.00423864,0.13037161,0.01950358,0.18451944,0.14621176,0.17344494
-2.43421711,2.35616554,0.08306508,1.91443478,0.00416156,0.12891819,0.02058819,0.17727724,0.13726108,0.17190861
-2.42821411,2.26785338,0.07790927,1.82416429,0.00411717,0.12750664,0.02168561,0.17011087,0.12902692,0.17078030
-2.42221111,2.18319841,0.07290171,1.73712348,0.00410075,0.12613168,0.02277948,0.16307197,0.12149981,0.16998148
-2.41620810,2.10243877,0.06808153,1.65377062,0.00410716,0.12477901,0.02385186,0.15619885,0.11465456,0.16942115
-2.41020510,2.02561451,0.06347879,1.57438893,0.00413098,0.12342623,0.02488370,0.14951680,0.10845283,0.16899937
-2.40420210,1.95258606,0.05911465,1.49909631,0.00416667,0.12204412,0.02585535,0.14303894,0.10284587,0.16861101
-2.39819910,1.88305906,0.05500189,1.42786073,0.00420873,0.12059826,0.02674706,0.13676754,0.09777731,0.16814967
-2.39219610,1.81661414,0.05114562,1.36052026,0.00425185,0.11905082,0.02753961,0.13069574,0.09318609,0.16751164
-2.38619310,1.75274029,0.04754433,1.29680677,0.00429105,0.11736258,0.02821488,0.12480945,0.08900918,0.16659964
-2.38019010,1.69087015,0.04419090,1.23637190,0.00432178,0.11549494,0.02875645,0.11908949,0.08518439,0.16532644
-2.37418709,1.63041558,0.04107392,1.17881425,0.00434004,0.11341192,0.02915014,0.11351375,0.08165275,0.16361802
-2.36818409,1.57080207,0.03817881,1.12370623,0.00434247,0.11108203,0.02938452,0.10805921,0.07836088,0.16141626
-2.36218109,1.51150023,0.03548910,1.07061971,0.00432639,0.10847991,0.02945131,0.10270388,0.07526297,0.15868113
-2.35617809,1.45205341,0.03298747,1.01914919,0.00428984,0.10558764,0.02934570,0.09742844,0.07232243,0.15539221
-2.35017509,1.39210025,0.03065682,0.96893170,0.00423162,0.10239582,0.02906652,0.09221755,0.06951327,0.15154950
-2.34417209,1.33139145,0.02848103,0.91966282,0.00415124,0.09890411,0.02861639,0.08706083,0.06682110,0.14717366
-2.33816908,1.26980045,0.02644569,0.87110836,0.00404893,0.09512145,0.02800158,0.08195345,0.06424380,0.14230546
-2.33216608,1.20732783,0.02453856,0.82311153,0.00392556,0.09106590,0.02723190,0.07689634,0.06179178,0.13700473
-2.32616308,1.14409969,0.02274988,0.77559570,0.00378258,0.08676404,0.02632041,0.07189607,0.05948796,0.13134862
-2.32016008,1.08036055,0.02107256,0.72856294,0.00362197,0.08225007,0.02528299,0.06696435,0.05736745,0.12542952
-2.31415708,1.01646140,0.01950214,0.68208888,0.00344607,0.07756463,0.02413790,0.06211739,0.05547686,0.11935245
-2.30815408,0.95284390,0.01803666,0.63631442,0.00325757,0.07275339,0.02290525,0.05737497,0.05387340,0.11323235
-2.30215108,0.89002160,0.01667646,0.59143501,0.00305936,0.06786553,0.02160637,0.05275942,0.05262379,0.10719102
-2.29614807,0.82855944,0.01542387,0.54768824,0.00285442,0.06295217,0.02026331,0.04829456,0.05180280,0.10135409
-2.29014507,0.76905234,0.01428281,0.50534050,0.00264576,0.05806477,0.01889818,0.04400464,0.05149186,0.09584805
-2.28414207,0.71210410,0.01325846,0.46467343,0.00243631,0.05325372,0.01753263,0.03991333,0.05177729,0.09079730
-2.27813907,0.65830726,0.01235685,0.42597075,0.00222885,0.04856698,0.01618736,0.03604287,0.05274863,0.08632143
-2.27213607,0.60822492,0.01158450,0.38950618,0.00202597,0.04404900,0.01488171,0.03241335,0.05449674,0.08253281
-2.26613307,0.56237484,0.01094809,0.35553274,0.00182997,0.03973988,0.01363327,0.02904219,0.05711202,0.07953435
-2.26013007,0.52121648,0.01045413,0.32427386,0.00164290,0.03567472,0.01245763,0.02594378,0.06068258,0.07741764
-2.25412706,0.48514101,0.01010878,0.29591647,0.00146646,0.03188338,0.01136824,0.02312937,0.06529244,0.07626152
-2.24812406,0.45446456,0.00991762,0.27060614,0.00130209,0.02839036,0.01037628,0.02060711,0.07101995,0.07613083
-2.24212106,0.42942461,0.00988556,0.24844434,0.00115089,0.02521502,0.00949073,0.01838227,0.07793630,0.07707568
-2.23611806,0.41017929,0.01001674,0.22948760,0.00101371,0.02237199,0.00871836,0.01645760,0.08610434,0.07913107
-2.23011506,0.39680953,0.01031460,0.21374848,0.00089113,0.01987178,0.00806395,0.01483380,0.09557756,0.08231680
-2.22411206,0.38932352,0.01078186,0.20119813,0.00078355,0.01772147,0.00753047,0.01351009,0.10639956,0.08663786
-2.21810905,0.38766329,0.01142068,0.19177004,0.00069115,0.01592553,0.00711927,0.01248478,0.11860373,0.09208514
-2.21210605,0.39171298,0.01223281,0.18536497,0.00061403,0.01448670,0.00683039,0.01175590,0.13221335,0.09863649
-2.20610305,0.40130827,0.01321974,0.18185645,0.00055216,0.01340679,0.00666281,0.01132175,0.14724210,0.10625814
-2.20010005,0.41624671,0.01438296,0.18109691,0.00050548,0.01268747,0.00661471,0.01118138,0.16369480,0.11490640
-2.19409705,0.43629843,0.01572416,0.18292380,0.00047389,0.01233098,0.00668370,0.01133505,0.18156846,0.12452965
-2.18809405,0.46121669,0.01724547,0.18716589,0.00045731,0.01234066,0.00686708,0.01178452,0.20085350,0.13507045
-2.18209105,0.49074813,0.01894964,0.19364909,0.00045567,0.01272132,0.00716195,0.01253314,0.22153495,0.14646786
-2.17608804,0.52464197,0.02084025,0.20220195,0.00046895,0.01347947,0.00756540,0.01358593,0.24359358,0.15865968
-2.17008504,0.56265798,0.02292184,0.21266043,0.00049716,0.01462331,0.00807452,0.01494936,0.26700681,0.17158466
-2.16408204,0.60457288,0.02519992,0.22487193,0.00054033,0.01616254,0.00868649,0.01663102,0.29174911,0.18518446
