energy_ev,total_up,C_s_up,C_p_up,Hg_p_up,Hg_d_up,Sc_p_up,Sc_d_up,Se_s_up,Se_p_up
-3.00450225,1.20128170,0.03622390,0.10238364,0.24155024,0.13285354,0.33285807,0.24720291,0.02364149,0.65378343
-2.99849925,1.17487029,0.03406875,0.09983489,0.23572926,0.12615602,0.32972979,0.24189051,0.02177148,0.65692492
-2.99249625,1.15946534,0.03240623,0.09878410,0.23260735,0.12069424,0.33005987,0.23828034,0.02019934,0.66470429
-2.98649325,1.15543330,0.03123802,0.09932108,0.23232053,0.11650294,0.33398517,0.23640470,0.01893615,0.67727030
-2.98049025,1.16295027,0.03055810,0.10150998,0.23496068,0.11359479,0.34158886,0.23626538,0.01798766,0.69469091
-2.97448724,1.18199855,0.03035275,0.10538813,0.24057393,0.11196081,0.35289797,0.23783399,0.01735459,0.71694938
-2.96848424,1.21236544,0.03060067,0.11096491,0.24915941,0.11157096,0.36788145,0.24105265,0.01703271,0.74394146
-2.96248124,1.25364425,0.03127319,0.11822081,0.26066835,0.11237490,0.38644894,0.24583533,0.01701318,0.77547378
-2.95647824,1.30523772,0.03233467,0.12710674,0.27500350,0.11430308,0.40845009,0.25206942,0.01728277,0.81126369
-2.95047524,1.36636400,0.03374294,0.13754351,0.29201909,0.11726785,0.43367482,0.25961798,0.01782411,0.85094068
-2.94447224,1.43606555,0.03544995,0.14942171,0.31152137,0.12116488,0.46185446,0.26832227,0.01861598,0.89404970
-2.93846923,1.51322117,0.03740249,0.16260203,0.33326988,0.12587471,0.49266404,0.27800481,0.01963359,0.94005638
-2.93246623,1.59656157,0.03954311,0.17691614,0.35697955,0.13126461,0.52572572,0.28847281,0.02084889,0.98835443
-2.92646323,1.68468866,0.04181108,0.19216823,0.38232387,0.13719061,0.56061372,0.29952203,0.02223093,1.03827517
-2.92046023,1.77609845,0.04414357,0.20813734,0.40893919,0.14349991,0.59686047,0.31094088,0.02374626,1.08909917
-2.91445723,1.86920779,0.04647691,0.22458049,0.43643012,0.15003345,0.63396427,0.32251480,0.02535938,1.14006984
-2.90845423,1.96238422,0.04874787,0.24123664,0.46437621,0.15662888,0.67139814,0.33403076,0.02703328,1.19040869
-2.90245123,2.05397863,0.05089510,0.25783152,0.49233964,0.16312364,0.70861989,0.34528172,0.02873002,1.23933195
-2.89644822,2.14235991,0.05286053,0.27408313,0.51987395,0.16935829,0.74508302,0.35607093,0.03041139,1.28606796
-2.89044522,2.22595045,0.05459070,0.28970795,0.54653344,0.17517987,0.78024815,0.36621599,0.03203967,1.32987491
-2.88444222,2.30326153,0.05603811,0.30442750,0.57188311,0.18044530,0.81359470,0.37555239,0.03357832,1.37005820
-2.87843922,2.37292719,0.05716234,0.31797514,0.59550860,0.18502462,0.84463233,0.38393651,0.03499283,1.40598688
-2.87243622,2.43373537,0.05793103,0.33010291,0.61702598,0.18880398,0.87291163,0.39124788,0.03625144,1.43710851
-2.86643322,2.48465511,0.05832065,0.34058794,0.63609079,0.19168831,0.89803380,0.39739072,0.03732588,1.46296175
-2.86043022,2.52485846,0.05831700,0.34923839,0.65240612,0.19360344,0.91965882,0.40229457,0.03819204,1.48318633
-2.85442721,2.55373653,0.05791536,0.35589852,0.66572920,0.19449765,0.93751178,0.40591413,0.03883054,1.49752985
-2.84842421,2.57090855,0.05712048,0.36045267,0.67587643,0.19434262,0.95138718,0.40822823,0.03922716,1.50585110
-2.84242121,2.57622391,0.05594614,0.36282806,0.68272641,0.19313356,0.96115096,0.40923811,0.03937312,1.50811988
-2.83641821,2.56975699,0.05441446,0.36299616,0.68622104,0.19088869,0.96674035,0.40896502,0.03926520,1.50441326
-2.83041521,2.55179495,0.05255502,0.36097266,0.68636446,0.18764801,0.96816148,0.40744732,0.03890575,1.49490835
-2.82441221,2.52281937,0.05040373,0.35681599,0.68322018,0.18347133,0.96548503,0.40473727,0.03830238,1.47987225
-2.81840920,2.48348243,0.04800145,0.35062457,0.67690630,0.17843582,0.95884013,0.40089762,0.03746768,1.45964921
-2.81240620,2.43457889,0.04539270,0.34253276,0.66758929,0.17263298,0.94840691,0.39599825,0.03641864,1.43464606
-2.80640320,2.37701525,0.04262409,0.33270586,0.65547656,0.16616543,0.93440815,0.39011297,0.03517599,1.40531627
-2.80040020,2.31177742,0.03974298,0.32133433,0.64080822,0.15914331,0.91710034,0.38331667,0.03376353,1.37214362
-2.79439720,2.23989853,0.03679605,0.30862751,0.62384851,0.15168080,0.89676474,0.37568291,0.03220726,1.33562599
-2.78839420,2.16242805,0.03382807,0.29480711,0.60487717,0.14389265,0.87369876,0.36728214,0.03053460,1.29626034
-2.78239120,2.08040366,0.03088082,0.28010072,0.58418120,0.13589099,0.84820805,0.35818047,0.02877355,1.25452912
-2.77638819,1.99482676,0.02799214,0.26473570,0.56204744,0.12778245,0.82059958,0.34843906,0.02695192,1.21088903
-2.77038519,1.90664241,0.02519533,0.24893350,0.53875595,0.11966581,0.79117595,0.33811422,0.02509663,1.16576223
-2.76438219,1.81672422,0.02251860,0.23290471,0.51457469,0.11163003,0.76023087,0.32725792,0.02323305,1.11953041
-2.75837919,1.72586421,0.01998485,0.21684501,0.48975541,0.10375296,0.72804616,0.31591884,0.02138454,1.07253170
-2.75237619,1.63476764,0.01761164,0.20093190,0.46453076,0.09610051,0.69488975,0.30414376,0.01957198,1.02506032
-2.74637319,1.54405241,0.01541130,0.18532249,0.43911268,0.08872640,0.66101496,0.29197905,0.01781357,0.97736877
-2.74037019,1.45425224,0.01339122,0.17015211,0.41369186,0.08167234,0.62666053,0.27947239,0.01612459,0.92967202
-2.73436718,1.36582307,0.01155430,0.15553384,0.38843812,0.07496869,0.59205136,0.26667423,0.01451741,0.88215339
-2.72836418,1.27915174,0.00989945,0.14155880,0.36350148,0.06863540,0.55739963,0.25363919,0.01300150,0.83497136
-2.72236118,1.19456591,0.00842216,0.12829703,0.33901376,0.06268321,0.52290603,0.24042707,0.01158358,0.78826689
-2.71635818,1.11234465,0.00711512,0.11579896,0.31509048,0.05711502,0.48876100,0.22710357,0.01026782,0.74217059
-2.71035518,1.03272855,0.00596882,0.10409720,0.29183283,0.05192734,0.45514560,0.21374049,0.00905611,0.69680922
-2.70435218,0.95592912,0.00497215,0.09320865,0.26932955,0.04711167,0.42223211,0.20041553,0.00794830,0.65231117
-2.69834917,0.88213653,0.00411291,0.08313669,0.24765869,0.04265592,0.39018410,0.18721171,0.00694256,0.60881048
-2.69234617,0.81152583,0.00337836,0.07387342,0.22688906,0.03854556,0.35915611,0.17421630,0.00603565,0.56644934
-2.68634317,0.74426116,0.00275559,0.06540188,0.20708133,0.03476474,0.32929279,0.16151953,0.00522327,0.52537888
-2.68034017,0.68049811,0.00223191,0.05769808,0.18828889,0.03129711,0.30072775,0.14921302,0.00450027,0.48575829
-2.67433717,0.62038447,0.00179513,0.05073296,0.17055841,0.02812655,0.27358218,0.13738809,0.00386100,0.44775259
-2.66833417,0.56405940,0.00143375,0.04447408,0.15393015,0.02523765,0.24796327,0.12613402,0.00329945,0.41152900
-2.66233117,0.51165157,0.00113713,0.03888713,0.13843814,0.02261602,0.22396265,0.11553632,0.00280953,0.37725254
-2.65632816,0.46327659,0.00089560,0.03393729,0.12411030,0.02024843,0.20165504,0.10567524,0.00238520,0.34508086
-2.65032516,0.41903393,0.00070048,0.02959028,0.11096854,0.01812292,0.18109704,0.09662432,0.00202062,0.31515897
-2.64432216,0.37900399,0.00054409,0.02581329,0.09902889,0.01622868,0.16232629,0.08844933,0.00171024,0.28761391
-2.63831916,0.34324522,0.00041973,0.02257577,0.08830174,0.01455596,0.14536107,0.08120739,0.00144889,0.26254987
-2.63231616,0.31179187,0.00032163,0.01984995,0.07879222,0.01309590,0.13020023,0.07494639,0.00123186,0.24004392
-2.62631316,0.28465226,0.00024489,0.01761131,0.07050067,0.01184033,0.11682366,0.06970471,0.00105490,0.22014260
-2.62031016,0.26180774,0.00018538,0.01583884,0.06342317,0.01078158,0.10519306,0.06551110,0.00091426,0.20285937
-2.61430715,0.24321240,0.00013968,0.01451516,0.05755217,0.00991231,0.09525320,0.06238483,0.00080669,0.18817322
-2.60830415,0.22879323,0.00010499,0.01362653,0.05287706,0.00922534,0.08693338,0.06033592,0.00072941,0.17602825
-2.60230115,0.21845099,0.00007906,0.01316267,0.04938474,0.00871351,0.08014920,0.05936544,0.00068008,0.16633433
-2.59629815,0.21206129,0.00006014,0.01311646,0.04705999,0.00836957,0.07480453,0.05946594,0.00065682,0.15896875
-2.59029515,0.20947602,0.00004686,0.01348348,0.04588568,0.00818608,0.07079356,0.06062169,0.00065808,0.15377867
-2.58429215,0.21052476,0.00003825,0.01426138,0.04584276,0.00815531,0.06800294,0.06280903,0.00068264,0.15058440
-2.57828914,0.21501634,0.00003366,0.01544916,0.04690992,0.00826925,0.06631392,0.06599649,0.00072956,0.14918333
-2.57228614,0.22274013,0.00003276,0.01704625,0.04906309,0.00851949,0.06560448,0.07014489,0.00079808,0.14935427
-2.56628314,0.23346734,0.00003549,0.01905154,0.05227451,0.00889722,0.06575141,0.07520730,0.00088757,0.15086229
-2.56028014,0.24695211,0.00004212,0.02146232,0.05651175,0.00939322,0.06663231,0.08112898,0.00099745,0.15346368
-2.55427714,0.26293254,0.00005319,0.02427318,0.06173644,0.00999780,0.06812749,0.08784723,0.00112716,0.15691109
-2.54827414,0.28113174,0.00006960,0.02747491,0.06790301,0.01070085,0.07012186,0.09529125,0.00127603,0.16095865
-2.54227114,0.30125900,0.00009263,0.03105350,0.07495743,0.01149180,0.07250667,0.10338216,0.00144329,0.16536690
-2.53626813,0.32301131,0.00012398,0.03498925,0.08283614,0.01235971,0.07518119,0.11203310,0.00162797,0.16990750
-2.53026513,0.34607520,0.00016586,0.03925604,0.09146523,0.01329332,0.07805433,0.12114958,0.00182889,0.17436761
-2.52426213,0.37012933,0.00022105,0.04382093,0.10076004,0.01428114,0.08104618,0.13063016,0.00204461,0.17855375
-2.51825913,0.39484772,0.00029300,0.04864399,0.11062536,0.01531161,0.08408942,0.14036747,0.00227345,0.18229518
-2.51225613,0.41990386,0.00038592,0.05367849,0.12095612,0.01637328,0.08713069,0.15024960,0.00251348,0.18544659
-2.50625313,0.44497576,0.00050489,0.05887151,0.13163884,0.01745507,0.09013181,0.16016206,0.00276254,0.18789016
-2.50025013,0.46975189,0.00065593,0.06416487,0.14255380,0.01854649,0.09307086,0.16998999,0.00301834,0.18953691
-2.49424712,0.49393784,0.00084614,0.06949652,0.15357783,0.01963802,0.09594307,0.17962096,0.00327845,0.19032730
-2.48824412,0.51726378,0.00108374,0.07480217,0.16458777,0.02072142,0.09876152,0.18894797,0.00354044,0.19023106
-2.48224112,0.53949220,0.00137811,0.08001733,0.17546436,0.02179009,0.10155751,0.19787276,0.00380195,0.18924639
-2.47623812,0.56042582,0.00173990,0.08507944,0.18609654,0.02283944,0.10438058,0.20630922,0.00406081,0.18739846
-2.47023512,0.57991508,0.00218090,0.08993019,0.19638580,0.02386721,0.10729821,0.21418672,0.00431512,0.18473729
-2.46423212,0.59786498,0.00271405,0.09451779,0.20625040,0.02487377,0.11039499,0.22145322,0.00456338,0.18133511
-2.45822911,0.61424057,0.00335330,0.09879916,0.21562930,0.02586234,0.11377121,0.22807795,0.00480460,0.17728336
-2.45222611,0.62907082,0.00411336,0.10274177,0.22448532,0.02683907,0.11754096,0.23405346,0.00503833,0.17268927
-2.44622311,0.64245022,0.00500946,0.10632518,0.23280746,0.02781309,0.12182952,0.23939682,0.00526477,0.16767222
-2.44022011,0.65453792,0.00605697,0.10954208,0.24061208,0.02879632,0.12677011,0.24414989,0.00548476,0.16236000
-2.43421711,0.66555400,0.00727093,0.11239869,0.24794280,0.02980323,0.13249996,0.24837846,0.00569984,0.15688502
-2.42821411,0.67577276,0.00866552,0.11491458,0.25486891,0.03085034,0.13915577,0.25217025,0.00591215,0.15138053
-2.42221111,0.68551305,0.01025343,0.11712183,0.26148242,0.03195566,0.14686858,0.25563165,0.00612444,0.14597703
-2.41620810,0.69512578,0.01204519,0.11906343,0.26789365,0.03313793,0.15575820,0.25888343,0.00633990,0.14079888
-2.41020510,0.70497903,0.01404844,0.12079125,0.27422554,0.03441575,0.16592733,0.26205542,0.00656211,0.13596116
-2.40420210,0.71544119,0.01626720,0.12236328,0.28060699,0.03580663,0.17745556,0.26528033,0.00679483,0.13156691
-2.39819910,0.72686303,0.01870111,0.12384069,0.28716534,0.03732602,0.19039354,0.26868710,0.00704188,0.12770475
-2.39219610,0.73955926,0.02134479,0.12528449,0.29401861,0.03898627,0.20475754,0.27239398,0.00730697,0.12444697
-2.38619310,0.75379076,0.02418725,0.12675216,0.30126771,0.04079574,0.22052465,0.27650176,0.00759351,0.12184809
-2.38019010,0.76974829,0.02721142,0.12829449,0.30898912,0.04275794,0.23762907,0.28108746,0.00790449,0.11994398
-2.37418709,0.78753872,0.03039388,0.12995253,0.31722855,0.04487087,0.25595954,0.28619886,0.00824232,0.11875146
-2.36818409,0.80717455,0.03370475,0.13175525,0.32599588,0.04712661,0.27535843,0.29185027,0.00860878,0.11826858
-2.36218109,0.82856765,0.03710790,0.13371758,0.33526186,0.04951105,0.29562250,0.29801973,0.00900491,0.11847533
-2.35617809,0.85152756,0.04056130,0.13583939,0.34495665,0.05200406,0.31650552,0.30464797,0.00943104,0.11933502
-2.35017509,0.87576482,0.04401773,0.13810518,0.35497059,0.05457980,0.33772287,0.31163915,0.00988679,0.12079605
-2.34417209,0.90089937,0.04742571,0.14048463,0.36515714,0.05720742,0.35895803,0.31886359,0.01037116,0.12279425
-2.33816908,0.92647371,0.05073068,0.14293403,0.37533791,0.05985199,0.37987079,0.32616219,0.01088260,0.12525548
-2.33216608,0.95197036,0.05387635,0.14539842,0.38530961,0.06247571,0.40010697,0.33335266,0.01141921,0.12809856
-2.32616308,0.97683290,0.05680630,0.14781439,0.39485268,0.06503921,0.41930937,0.34023703,0.01197885,0.13123833
-2.32016008,1.00048946,0.05946562,0.15011343,0.40374105,0.06750307,0.43712934,0.34661023,0.01255932,0.13458877
-2.31415708,1.02237760,0.06180261,0.15222555,0.41175270,0.06982931,0.45323868,0.35226937,0.01315851,0.13806593
-2.30815408,1.04196926,0.06377044,0.15408300,0.41868030,0.07198286,0.46734116,0.35702306,0.01377455,0.14159067
-2.30215108,1.05879443,0.06532872,0.15562396,0.42434155,0.07393293,0.47918329,0.36070052,0.01440592,0.14509100
-2.29614807,1.07246234,0.06644488,0.15679585,0.42858849,0.07565416,0.48856360,0.36315983,0.01505148,0.14850392
-2.29014507,1.08267899,0.06709533,0.15755825,0.43131545,0.07712749,0.49534018,0.36429499,0.01571053,0.15177669
-2.28414207,1.08926008,0.06726626,0.15788506,0.43246499,0.07834079,0.49943592,0.36404136,0.01638274,0.15486745
-2.27813907,1.09213864,0.06695414,0.15776599,0.43203174,0.07928905,0.50084124,0.36237924,0.01706802,0.15774522
-2.27213607,1.09136705,0.06616587,0.15720717,0.43006365,0.07997433,0.49961417,0.35933536,0.01776644,0.16038926
-2.26613307,1.08711317,0.06491854,0.15623093,0.42666083,0.08040520,0.49587768,0.35498225,0.01847796,0.16278781
-2.26013007,1.07965104,0.06323877,0.15487463,0.42197185,0.08059608,0.48981449,0.34943542,0.01920226,0.16493642
-2.25412706,1.06934661,0.06116185,0.15318886,0.41618765,0.08056609,0.48165948,0.34284866,0.01993844,0.16683591
-2.24812406,1.05663919,0.05873044,0.15123488,0.40953362,0.08033788,0.47169021,0.33540758,0.02068484,0.16849009
-2.24212106,1.04201992,0.05599319,0.14908157,0.40225985,0.07993622,0.46021593,0.32732172,0.02143877,0.16990354
-2.23611806,1.02600812,0.05300307,0.14680203,0.39463045,0.07938661,0.44756554,0.31881578,0.02219632,0.17107936
-2.23011506,1.00912702,0.04981575,0.14447002,0.38691207,0.07871386,0.43407533,0.31012014,0.02295228,0.17201739
-2.22411206,0.99187997,0.04648784,0.14215644,0.37936252,0.07794089,0.42007674,0.30146144,0.02370000,0.17271263
-2.21810905,0.97472840,0.04307527,0.13992597,0.37221976,0.07708763,0.40588499,0.29305338,0.02443146,0.17315438
-2.21210605,0.95807257,0.03963181,0.13783416,0.36569197,0.07617018,0.39178885,0.28508836,0.02513734,0.17332578
-2.20610305,0.94223593,0.03620769,0.13592497,0.35994896,0.07520028,0.37804214,0.27773026,0.02580720,0.17320407
-2.20010005,0.92745385,0.03284856,0.13422892,0.35511548,0.07418504,0.36485709,0.27110862,0.02642970,0.17276141
-2.19409705,0.91386695,0.02959458,0.13276199,0.35126655,0.07312701,0.35240000,0.26531455,0.02699300,0.17196618
-2.18809405,0.90151935,0.02647983,0.13152521,0.34842506,0.07202447,0.34078902,0.26039838,0.02748504,0.17078477
-2.18209105,0.89036166,0.02353205,0.13050498,0.34656171,0.07087204,0.33009429,0.25636922,0.02789401,0.16918369
-2.17608804,0.88025832,0.02077248,0.12967405,0.34559715,0.06966142,0.32034013,0.25319637,0.02820876,0.16713180
-2.17008504,0.87099887,0.01821608,0.12899318,0.34540634,0.06838233,0.31150911,0.25081232,0.02841920,0.16460263
-2.16408204,0.86231240,0.01587187,0.12841329,0.34582472,0.06702352,0.30354778,0.24911742,0.02851676,0.16157656
-2.15807904,0.85388441,0.01374345,0.12787800,0.34665601,0.06557380,0.29637360,0.24798573,0.02849467,0.15804271
-2.15207604,0.84537518,0.01182962,0.12732651,0.34768118,0.06402300,0.28988283,0.24727188,0.02834833,0.15400058
-2.14607304,0.83643883,0.01012512,0.12669655,0.34866830,0.06236291,0.28395879,0.24681855,0.02807547,0.14946112
-2.14007004,0.82674213,0.00862141,0.12592747,0.34938264,0.06058809,0.27848034,0.24646433,0.02767639,0.14444739
-2.13406703,0.81598236,0.00730743,0.12496306,0.34959682,0.05869641,0.27332999,0.24605147,0.02715395,0.13899470
-2.12806403,0.80390341,0.00617035,0.12375424,0.34910042,0.05668958,0.26840152,0.24543337,0.02651362,0.13315023
-2.12206103,0.79030961,0.00519630,0.12226142,0.34770870,0.05457335,0.26360662,0.24448128,0.02576335,0.12697224
-2.11605803,0.77507684,0.00437102,0.12045637,0.34527014,0.05235758,0.25888055,0.24309026,0.02491348,0.12052892
-2.11005503,0.75816054,0.00368040,0.11832368,0.34167255,0.05005618,0.25418645,0.24118387,0.02397645,0.11389688
-2.10405203,0.73960052,0.00311103,0.11586164,0.33684743,0.04768683,0.24951844,0.23871770,0.02296662,0.10715962
-2.09804902,0.71952259,0.00265055,0.11308266,0.33077261,0.04527059,0.24490319,0.23568148,0.02189993,0.10040572
-2.09204602,0.69813706,0.00228803,0.11001310,0.32347301,0.04283148,0.24040032,0.23209981,0.02079362,0.09372724
-2.08604302,0.67573429,0.00201415,0.10669263,0.31501967,0.04039586,0.23610140,0.22803161,0.01966591,0.08721811
-2.08004002,0.65267784,0.00182146,0.10317310,0.30552710,0.03799193,0.23212790,0.22356818,0.01853567,0.08097275
-2.07403702,0.62939529,0.00170441,0.09951712,0.29514911,0.03564911,0.22862812,0.21883030,0.01742217,0.07508484
-2.06803402,0.60636748,0.00165946,0.09579620,0.28407348,0.03339748,0.22577332,0.21396423,0.01634475,0.06964641
-2.06203102,0.58411643,0.00168502,0.09208876,0.27251561,0.03126720,0.22375318,0.20913706,0.01532258,0.06474709
-2.05602801,0.56319240,0.00178145,0.08847789,0.26071146,0.02928807,0.22277086,0.20453149,0.01437444,0.06047358
-2.05002501,0.54416066,0.00195092,0.08504913,0.24891022,0.02748901,0.22303777,0.20034031,0.01351845,0.05690923
-2.04402201,0.52758806,0.00219729,0.08188816,0.23736677,0.02589765,0.22476808,0.19676072,0.01277191,0.05413374
-2.03801901,0.51403000,0.00252592,0.07907865,0.22633441,0.02453999,0.22817337,0.19398878,0.01215112,0.05222285
-2.03201601,0.50401780,0.00294341,0.07670016,0.21605796,0.02344001,0.23345714,0.19221399,0.01167113,0.05124789
-2.02601301,0.49804664,0.00345735,0.07482621,0.20676737,0.02261937,0.24080955,0.19161433,0.01134559,0.05127519
-2.02001001,0.49656435,0.00407598,0.07352259,0.19867217,0.02209706,0.25040214,0.19235154,0.01118654,0.05236530
-2.01400700,0.49996076,0.00480781,0.07284582,0.19195660,0.02188911,0.26238279,0.19456703,0.01120419,0.05457184
-2.00800400,0.50855794,0.00566121,0.07284186,0.18677565,0.02200819,0.27687068,0.19837815,0.01140672,0.05794010
-2.00200100,0.52260109,0.00664393,0.07354506,0.18325187,0.02246335,0.29395142,0.20387497,0.01179998,0.06250523
-1.99599800,0.54225017,0.00776265,0.07497725,0.18147301,0.02325952,0.31367229,0.21111755,0.01238731,0.06829027
-1.98999500,0.56757233,0.00902243,0.07714712,0.18149045,0.02439725,0.33603761,0.22013361,0.01316925,0.07530382
-1.98399200,0.59853523,0.01042622,0.08004978,0.18331828,0.02587222,0.36100442,0.23091669,0.01414333,0.08353769
-1.97798899,0.63500148,0.01197436,0.08366648,0.18693308,0.02767493,0.38847849,0.24342472,0.01530380,0.09296444
-1.97198599,0.67672433,0.01366412,0.08796462,0.19227432,0.02979037,0.41831101,0.25757910,0.01664154,0.10353521
-1.96598299,0.72334515,0.01548930,0.09289794,0.19924539,0.03219773,0.45029595,0.27326437,0.01814387,0.11517771
-1.95997999,0.77439289,0.01743993,0.09840697,0.20771519,0.03487030,0.48416861,0.29032851,0.01979453,0.12779484
-1.95397699,0.82928616,0.01950208,0.10441972,0.21752041,0.03777546,0.51960549,0.30858395,0.02157375,0.14126390
-1.94797399,0.88733816,0.02165780,0.11085275,0.22846845,0.04087480,0.55622581,0.32780952,0.02345838,0.15543666
-1.94197099,0.94776495,0.02388526,0.11761245,0.24034106,0.04412454,0.59359495,0.34775333,0.02542217,0.17014044
-1.93596798,1.00969736,0.02615902,0.12459673,0.25289870,0.04747607,0.63123002,0.36813677,0.02743613,0.18518014
-1.92996498,1.07219663,0.02845049,0.13169705,0.26588564,0.05087677,0.66860765,0.38865957,0.02946910,0.20034153
-1.92396198,1.13427383,0.03072864,0.13880076,0.27903579,0.05427106,0.70517398,0.40900610,0.03148834,0.21539546
-1.91795898,1.19491273,0.03296078,0.14579377,0.29207920,0.05760166,0.74035689,0.42885259,0.03346024,0.23010326
-1.91195598,1.25309579,0.03511363,0.15256353,0.30474910,0.06081101,0.77357996,0.44787546,0.03535115,0.24422293
-1.90595298,1.30783245,0.03715440,0.15900217,0.31678934,0.06384291,0.80427797,0.46576025,0.03712826,0.25751602
-1.89994997,1.35818900,0.03905207,0.16500986,0.32796203,0.06664418,0.83191335,0.48221109,0.03876044,0.26975502
-1.89394697,1.40331870,0.04077865,0.17049810,0.33805512,0.06916645,0.85599286,0.49696021,0.04021918,0.28073084
-1.88794397,1.44249126,0.04231049,0.17539311,0.34688960,0.07136779,0.87608389,0.50977722,0.04147937,0.29026019
-1.88194097,1.47512012,0.04362952,0.17963887,0.35432611,0.07321440,0.89182951,0.52047764,0.04252009,0.29819240
-1.87593797,1.50078646,0.04472440,0.18320002,0.36027054,0.07468198,0.90296161,0.52893035,0.04332526,0.30441548
-1.86993497,1.51925858,0.04559153,0.18606422,0.36467840,0.07575696,0.90931136,0.53506345,0.04388415,0.30886110
-1.86393197,1.53050582,0.04623581,0.18824409,0.36755774,0.07643736,0.91081637,0.53886836,0.04419173,0.31150811
-1.85792896,1.53470594,0.04667121,0.18977847,0.36897025,0.07673335,0.90752419,0.54040161,0.04424884,0.31238464
-1.85192596,1.53224567,0.04692102,0.19073303,0.36903066,0.07666741,0.89959180,0.53978449,0.04406220,0.31156843
-1.84592296,1.52371393,0.04701779,0.19120006,0.36790417,0.07627405,0.88728095,0.53720018,0.04364419,0.30918546
-1.83991996,1.50988797,0.04700302,0.19129757,0.36580200,0.07559919,0.87094971,0.53288861,0.04301253,0.30540688
-1.83391696,1.49171277,0.04692639,0.19116748,0.36297528,0.07469910,0.85104028,0.52713914,0.04218969,0.30044434
-1.82791396,1.47027431,0.04684482,0.19097309,0.35970729,0.07363898,0.82806388,0.52028134,0.04120230,0.29454384
-1.82191096,1.44676774,0.04682106,0.19089574,0.35630444,0.07249122,0.80258320,0.51267422,0.04008033,0.28797848
-1.81590795,1.42246161,0.04692220,0.19113077,0.35308626,0.07133344,0.77519335,0.50469439,0.03885624,0.28104012
-1.80990495,1.39865931,0.04721774,0.19188283,0.35037482,0.07024622,0.74650211,0.49672354,0.03756408,0.27403058
-1.80390195,1.37665915,0.04777755,0.19336060,0.34848389,0.06931077,0.71711035,0.48913593,0.03623855,0.26725238
-1.79789895,1.35771448,0.04866972,0.19577109,0.34770817,0.06860654,0.68759362,0.48228602,0.03491411,0.26099955
-1.79189595,1.34299505,0.04995821,0.19931359,0.34831322,0.06820873,0.65848543,0.47649714,0.03362405,0.25554875
-1.78589295,1.33355089,0.05170056,0.20417338,0.35052611,0.06818599,0.63026302,0.47205120,0.03239972,0.25115095
-1.77988994,1.33027974,0.05394556,0.21051540,0.35452731,0.06859817,0.60333610,0.46917998,0.03126976,0.24802394
-1.77388694,1.33389901,0.05673111,0.21847808,0.36044405,0.06949429,0.57803871,0.46805829,0.03025948,0.24634588
-1.76788394,1.34492286,0.06008216,0.22816738,0.36834531,0.07091082,0.55462452,0.46879894,0.02939028,0.24625008
-1.76188094,1.36364525,0.06400900,0.23965146,0.37823857,0.07287014,0.53326538,0.47144981,0.02867928,0.24782112
-1.75587794,1.39012910,0.06850587,0.25295592,0.39006856,0.07537951,0.51405293,0.47599304,0.02813900,0.25109240
-1.74987494,1.42420201,0.07354989,0.26806007,0.40371788,0.07843035,0.49700307,0.48234606,0.02777719,0.25604518
-1.74387194,1.46545864,0.07910064,0.28489434,0.41900962,0.08199795,0.48206267,0.49036466,0.02759676,0.26260913
-1.73786893,1.51326970,0.08510007,0.30333901,0.43571181,0.08604171,0.46911819,0.49984770,0.02759588,0.27066445
-1.73186593,1.56679753,0.09147318,0.32322452,0.45354374,0.09050580,0.45800561,0.51054349,0.02776816,0.28004534
-1.72586293,1.62501790,0.09812917,0.34433345,0.47218390,0.09532033,0.44852118,0.52215748,0.02810295,0.29054499
-1.71985993,1.68674776,0.10496328,0.36640429,0.49127935,0.10040303,0.44043254,0.53436110,0.02858578,0.30192173
-1.71385693,1.75067825,0.11185916,0.38913702,0.51045637,0.10566133,0.43348970,0.54680158,0.02919885,0.31390642
-1.70785393,1.81541238,0.11869179,0.41220046,0.52933204,0.11099490,0.42743564,0.55911242,0.02992166,0.32621073
-1.70185093,1.87950639,0.12533094,0.43524125,0.54752648,0.11629853,0.42201607,0.57092430,0.03073170,0.33853612
-1.69584792,1.94151367,0.13164484,0.45789425,0.56467531,0.12146529,0.41698827,0.58187611,0.03160522,0.35058343
-1.68984492,2.00003006,0.13750421,0.47979400,0.58044202,0.12638983,0.41212876,0.59162593,0.03251799,0.36206247
-1.68384192,2.05373898,0.14278628,0.50058686,0.59452980,0.13097183,0.40723972,0.59986142,0.03344619,0.37270162
-1.67783892,2.10145482,0.14737879,0.51994337,0.60669229,0.13511926,0.40215414,0.60630957,0.03436717,0.38225682
-1.67183592,2.14216294,0.15118368,0.53757030,0.61674300,0.13875154,0.39673951,0.61074530,0.03526024,0.39051986
-1.66583292,2.17505472,0.15412043,0.55322169,0.62456273,0.14180230,0.39090035,0.61299865,0.03610744,0.39732533
-1.65982991,2.19955578,0.15612873,0.56670861,0.63010483,0.14422172,0.38457930,0.61296028,0.03689409,0.40255624
-1.65382691,2.21534630,0.15717057,0.57790679,0.63339783,0.14597825,0.37775697,0.61058502,0.03760935,0.40614778
-1.64782391,2.22237197,0.15723145,0.58676183,0.63454526,0.14705968,0.37045054,0.60589322,0.03824650,0.40808908
-1.64182091,2.22084488,0.15632071,0.59329169,0.63372250,0.14747345,0.36271124,0.59896982,0.03880314,0.40842298
