energy_ev,total_up,C_s_up,C_p_up,Ni_p_up,Ni_d_up,Sc_p_up,Sc_d_up,Se_s_up,Se_p_up
-3.31665833,0.49950220,0.00647950,0.04509983,0.12811114,0.08313165,0.08981407,0.07455702,0.00269029,0.25662548
-3.31065533,0.46187938,0.00556789,0.03898223,0.12149264,0.08424563,0.07780086,0.06578214,0.00232059,0.24206974
-3.30465233,0.43647322,0.00475222,0.03359628,0.11852372,0.08805885,0.06753934,0.05852858,0.00198796,0.23450567
-3.29864932,0.42340960,0.00402861,0.02891274,0.11927764,0.09473357,0.05893325,0.05275209,0.00169129,0.23407190
-3.29264632,0.42284041,0.00339203,0.02489664,0.12384882,0.10444359,0.05188799,0.04840673,0.00142900,0.24093961
-3.28664332,0.43494382,0.00283665,0.02150903,0.13235104,0.11737055,0.04631249,0.04544654,0.00119907,0.25530978
-3.28064032,0.45991909,0.00235608,0.01870853,0.14491367,0.13369852,0.04212063,0.04382672,0.00099921,0.27740691
-3.27463732,0.49797546,0.00194361,0.01645269,0.16167603,0.15360699,0.03923228,0.04350422,0.00082695,0.30746917
-3.26863432,0.54931562,0.00159244,0.01469916,0.18277993,0.17726221,0.03757391,0.04443781,0.00067971,0.34573519
-3.26263132,0.61411387,0.00129585,0.01340660,0.20836060,0.20480727,0.03707874,0.04658754,0.00055490,0.39242753
-3.25662831,0.69249002,0.00104736,0.01253542,0.23853612,0.23635111,0.03768655,0.04991386,0.00045001,0.44773359
-3.25062531,0.78447989,0.00084083,0.01204830,0.27339575,0.27195694,0.03934318,0.05437617,0.00036260,0.51178431
-3.24462231,0.89000374,0.00067055,0.01191054,0.31298767,0.31163057,0.04199971,0.05993123,0.00029040,0.58463163
-3.23861931,1.00883446,0.00053132,0.01209029,0.35730635,0.35530928,0.04561154,0.06653131,0.00023134,0.66622552
-3.23261631,1.14056691,0.00041843,0.01255869,0.40628047,0.40285187,0.05013731,0.07412230,0.00018351,0.75639180
-3.22661331,1.28459063,0.00032770,0.01328988,0.45976160,0.45403063,0.05553783,0.08264197,0.00014525,0.85481174
-3.22061031,1.44006772,0.00025550,0.01426112,0.51751461,0.50852587,0.06177515,0.09201839,0.00011510,0.96100472
-3.21460730,1.60591755,0.00019868,0.01545281,0.57921011,0.56592377,0.06881178,0.10216881,0.00009180,1.07431501
-3.20860430,1.78081029,0.00015457,0.01684860,0.64441971,0.62571802,0.07661014,0.11299894,0.00007431,1.19390381
-3.20260130,1.96317023,0.00012094,0.01843561,0.71261437,0.68731580,0.08513242,0.12440286,0.00006180,1.31874729
-3.19659830,2.15119012,0.00009596,0.02020466,0.78316635,0.75004827,0.09434071,0.13626358,0.00005359,1.44764149
-3.19059530,2.34285677,0.00007816,0.02215059,0.85535490,0.81318572,0.10419757,0.14845426,0.00004922,1.57921420
-3.18459230,2.53598795,0.00006641,0.02427270,0.92837571,0.87595714,0.11466689,0.16084011,0.00004835,1.71194414
-3.17858929,2.72827976,0.00005986,0.02657517,1.00135411,0.93757385,0.12571517,0.17328097,0.00005082,1.84418697
-3.17258629,2.91736328,0.00005792,0.02906751,1.07336151,0.99725646,0.13731290,0.18563437,0.00005660,1.97420762
-3.16658329,3.10086854,0.00006022,0.03176496,1.14343485,1.05426427,0.14943616,0.19775908,0.00006582,2.10021786
-3.16058029,3.27649349,0.00006661,0.03468883,1.21059823,1.10792604,0.16206822,0.20951897,0.00007870,2.22041803
-3.15457729,3.44207523,0.00007709,0.03786666,1.27388601,1.15767077,0.17520089,0.22078689,0.00009562,2.33304125
-3.14857429,3.59566045,0.00009185,0.04133217,1.33236659,1.20305716,0.18883571,0.23144860,0.00011705,2.43639860
-3.14257129,3.73557201,0.00011118,0.04512498,1.38516594,1.24380037,0.20298455,0.24140636,0.00014361,2.52892347
-3.13656828,3.86046861,0.00013553,0.04928995,1.43148992,1.27979473,0.21766972,0.25058207,0.00017598,2.60921340
-3.13056528,3.96939477,0.00016543,0.05387629,1.47064475,1.31113104,0.23292326,0.25891982,0.00021501,2.67606775
-3.12456228,4.06181862,0.00020149,0.05893617,1.50205458,1.33810763,0.24878549,0.26638764,0.00026159,2.72851988
-3.11855928,4.13765582,0.00024440,0.06452303,1.52527586,1.36123419,0.26530275,0.27297845,0.00031675,2.76586250
-3.11255628,4.19727810,0.00029490,0.07068958,1.54000776,1.38122808,0.28252426,0.27870993,0.00038159,2.78766545
-3.10655328,4.24150616,0.00035373,0.07748537,1.54609854,1.39900274,0.30049827,0.28362362,0.00045728,2.79378543
-3.10055028,4.27158688,0.00042166,0.08495430,1.54354771,1.41564863,0.31926764,0.28778293,0.00054509,2.78436741
-3.09454727,4.28915589,0.00049942,0.09313190,1.53250392,1.43240714,0.33886495,0.29127039,0.00064631,2.75983788
-3.08854427,4.29618705,0.00058769,0.10204260,1.51325896,1.45063829,0.35930752,0.29418417,0.00076226,2.72089068
-3.08254127,4.29493085,0.00068710,0.11169719,1.48623820,1.47178334,0.38059252,0.29663400,0.00089432,2.66846581
-3.07653827,4.28784430,0.00079816,0.12209055,1.45198782,1.49732375,0.40269258,0.29873677,0.00104381,2.60372249
-3.07053527,4.27751522,0.00092127,0.13319976,1.41115955,1.52873778,0.42555210,0.30061190,0.00121206,2.52800750
-3.06453227,4.26658374,0.00105670,0.14498290,1.36449337,1.56745633,0.44908475,0.30237679,0.00140032,2.44281989
-3.05852926,4.25766405,0.00120456,0.15737845,1.31279888,1.61481951,0.47317225,0.30414256,0.00160977,2.34977344
-3.05252626,4.25326914,0.00136483,0.17030566,1.25693590,1.67203541,0.49766483,0.30601018,0.00184150,2.25055796
-3.04652326,4.25574099,0.00153735,0.18366570,1.19779487,1.74014228,0.52238333,0.30806733,0.00209644,2.14690055
-3.04052026,4.26718840,0.00172182,0.19734385,1.13627760,1.81997525,0.54712321,0.31038591,0.00237538,2.04052779
-3.03451726,4.28943409,0.00191786,0.21121259,1.07327872,1.91213848,0.57166026,0.31302056,0.00267896,1.93312976
-3.02851426,4.32397229,0.00212504,0.22513552,1.00966837,2.01698346,0.59575788,0.31600797,0.00300760,1.82632660
-3.02251126,4.37193748,0.00234294,0.23897209,0.94627636,2.13459372,0.61917574,0.31936723,0.00336156,1.72163817
-3.01650825,4.43408466,0.00257118,0.25258288,0.88387803,2.26477640,0.64167940,0.32310098,0.00374089,1.62045733
-3.01050525,4.51078084,0.00280956,0.26583522,0.82318212,2.40706039,0.66305042,0.32719744,0.00414546,1.52402712
-3.00450225,4.60200731,0.00305808,0.27860893,0.76482061,2.56070120,0.68309644,0.33163304,0.00457498,1.43342220
-2.99849925,4.70737173,0.00331703,0.29080192,0.70934084,2.72469192,0.70166076,0.33637559,0.00502898,1.34953462
-2.99249625,4.82612915,0.00358711,0.30233526,0.65719975,2.89778018,0.71863074,0.34138771,0.00550689,1.27306407
-2.98649325,4.95721053,0.00386943,0.31315753,0.60876037,3.07849029,0.73394456,0.34663047,0.00600803,1.20451266
-2.98049025,5.09925753,0.00416563,0.32324813,0.56429049,3.26515016,0.74759584,0.35206678,0.00653169,1.14418418
-2.97448724,5.25066209,0.00447784,0.33261933,0.52396345,3.45592233,0.75963580,0.35766460,0.00707709,1.09218768
-2.96848424,5.40960955,0.00480875,0.34131688,0.48786083,3.64883836,0.77017259,0.36339948,0.00764351,1.04844539
-2.96248124,5.57412368,0.00516156,0.34941905,0.45597716,3.84183579,0.77936781,0.36925654,0.00823022,1.01270443
-2.95647824,5.74211266,0.00553989,0.35703407,0.42822613,4.03279703,0.78743017,0.37523161,0.00883658,0.98455229
-2.95047524,5.91141442,0.00594771,0.36429600,0.40444834,4.21958906,0.79460663,0.38133136,0.00946196,0.96343537
-2.94447224,6.07984055,0.00638917,0.37135920,0.38442027,4.40010339,0.80117118,0.38757264,0.01010581,0.94868029
-2.93846923,6.24521755,0.00686846,0.37839149,0.36786411,4.57229496,0.80741201,0.39398079,0.01076756,0.93951718
-2.93246623,6.40542477,0.00738956,0.38556649,0.35445832,4.73421940,0.81361761,0.40058711,0.01144664,0.93510443
-2.92646323,6.55842831,0.00795598,0.39305527,0.34384845,4.88406751,0.82006248,0.40742561,0.01214235,0.93455407
-2.92046023,6.70231039,0.00857057,0.40101788,0.33565811,5.02019618,0.82699336,0.41452926,0.01285381,0.93695711
-2.91445723,6.83529414,0.00923518,0.40959513,0.32949957,5.14115511,0.83461671,0.42192584,0.01357988,0.94140795
-2.90845423,6.95576363,0.00995047,0.41890107,0.32498394,5.24570849,0.84308828,0.42963378,0.01431905,0.94702740
-2.90245123,7.06227959,0.01071560,0.42901670,0.32173049,5.33285160,0.85250543,0.43765825,0.01506933,0.95298337
-2.89644822,7.15359127,0.01152810,0.43998517,0.31937508,5.40182175,0.86290285,0.44598771,0.01582818,0.95850889
-2.89044522,7.22864515,0.01238368,0.45180903,0.31757741,5.45210406,0.87425211,0.45459132,0.01659243,0.96291692
-2.88444222,7.28659160,0.01327617,0.46444960,0.31602702,5.48343205,0.88646540,0.46341743,0.01735826,0.96561176
-2.87843922,7.32679030,0.01419751,0.47782893,0.31444795,5.49578384,0.89940341,0.47239332,0.01812114,0.96609681
-2.87243622,7.34881577,0.01513782,0.49183407,0.31260220,5.48937470,0.91288745,0.48142643,0.01887592,0.96397881
-2.86643322,7.35246385,0.01608562,0.50632403,0.31029174,5.46464670,0.92671524,0.49040716,0.01961690,0.95896862
-2.86043022,7.33776009,0.01702804,0.52113892,0.30735943,5.42225671,0.94068009,0.49921326,0.02033795,0.95087906
-2.85442721,7.30497066,0.01795121,0.53611117,0.30368882,5.36306344,0.95459257,0.50771562,0.02103273,0.93961987
-2.84842421,7.25461601,0.01884070,0.55107842,0.29920301,5.28811459,0.96830384,0.51578549,0.02169492,0.92519067
-2.84242121,7.18748705,0.01968197,0.56589749,0.29386264,5.19863470,0.98172966,0.52330270,0.02231848,0.90767213
-2.83641821,7.10466315,0.02046091,0.58045880,0.28766332,5.09601407,0.99487396,0.53016457,0.02289803,0.88721611
-2.83041521,7.00753080,0.02116444,0.59470071,0.28063259,4.98179903,1.00785067,0.53629514,0.02342914,0.86403512
-2.82441221,6.89780113,0.02178100,0.60862284,0.27282642,4.85768311,1.02090278,0.54165412,0.02390871,0.83839178
-2.81840920,6.77752414,0.02230107,0.62229774,0.26432564,4.72549882,1.03441733,0.54624521,0.02433526,0.81058835
-2.81240620,6.64909733,0.02271766,0.63588015,0.25523220,4.58720894,1.04893529,0.55012309,0.02470926,0.78095702
-2.80640320,6.51526589,0.02302664,0.64961308,0.24566537,4.44489647,1.06515534,0.55339866,0.02503336,0.74985076
-2.80040020,6.37911192,0.02322701,0.66383024,0.23575808,4.30075187,1.08393073,0.55624210,0.02531254,0.71763517
-2.79439720,6.24403032,0.02332106,0.67895410,0.22565322,4.15705643,1.10625858,0.55888321,0.02555419,0.68468117
-2.78839420,6.11368921,0.02331437,0.69548952,0.21550012,4.01616061,1.13326136,0.56160896,0.02576805,0.65135851
-2.78239120,5.99197353,0.02321566,0.71401242,0.20545109,3.88045638,1.16616031,0.56475784,0.02596611,0.61803004
-2.77638819,5.88291127,0.02303656,0.73515385,0.19565807,3.75234296,1.20624114,0.56871120,0.02616225,0.58504656
-2.77038519,5.79058252,0.02279122,0.75957945,0.18626938,3.63418573,1.25481263,0.57388155,0.02637192,0.55274218
-2.76438219,5.71901281,0.02249578,0.78796486,0.17742659,3.52826870,1.31315880,0.58069813,0.02661157,0.52142999
-2.75837919,5.67205305,0.02216781,0.82096778,0.16926146,3.43674125,1.38248622,0.58959027,0.02689808,0.49139805
-2.75237619,5.65324964,0.02182564,0.85919754,0.16189304,3.36156054,1.46386785,0.60096899,0.02724804,0.46290554
-2.74637319,5.66570915,0.02148770,0.90318329,0.15542495,3.30443150,1.55818536,0.61520767,0.02767706,0.43617921
-2.74037019,5.71196276,0.02117181,0.95334207,0.14994286,3.26674660,1.66607225,0.63262243,0.02819896,0.41141001
-2.73436718,5.79383647,0.02089453,1.00994813,0.14551222,3.24952809,1.78785996,0.65345330,0.02882506,0.38875020
-2.72836418,5.91233306,0.02067055,1.07310501,0.14217638,3.25337547,1.92352962,0.67784684,0.02956350,0.36831088
-2.72236118,6.06753223,0.02051220,1.14272171,0.13995511,3.27842110,2.07267195,0.70584131,0.03041860,0.35016022
-2.71635818,6.25851479,0.02042902,1.21849446,0.13884360,3.32429664,2.23445767,0.73735509,0.03139045,0.33432251
-2.71035518,6.48331614,0.02042746,1.29989529,0.13881207,3.39011286,2.40762070,0.77217905,0.03247452,0.32077813
-2.70435218,6.73891354,0.02051076,1.38616834,0.13980598,3.47445474,2.59045600,0.80997366,0.03366153,0.30946461
-2.69834917,7.02125013,0.02067893,1.47633493,0.14174692,3.57539340,2.78083332,0.85027096,0.03493754,0.30027890
-2.69234617,7.32529746,0.02092887,1.56920742,0.14453422,3.69051563,2.97622766,0.89248184,0.03628416,0.29308067
-2.68634317,7.64515631,0.02125463,1.66341229,0.14804723,3.81697099,3.17376661,0.93590846,0.03767905,0.28769693
-2.68034017,7.97419412,0.02164781,1.75742170,0.15214827,3.95153558,3.37029354,0.97976155,0.03909653,0.28392753
-2.67433717,8.30521515,0.02209797,1.84959294,0.15668623,4.09069108,3.56244553,1.02318218,0.04050845,0.28155165
-2.66833417,8.63065833,0.02259324,1.93821440,0.16150057,4.23071641,3.74674332,1.06526710,0.04188517,0.28033488
-2.66233117,8.94281564,0.02312087,2.02155652,0.16642584,4.36778922,3.91969061,1.10509685,0.04319658,0.28003679
-2.65632816,9.23406311,0.02366784,2.09792572,0.17129633,4.49809334,4.07787889,1.14176545,0.04441332,0.28041856
-2.65032516,9.49709544,0.02422144,2.16571925,0.17595086,4.61792846,4.21809368,1.17441056,0.04550787,0.28125042
-2.64432216,9.72515471,0.02476985,2.22347855,0.18023745,4.72381763,4.33741801,1.20224269,0.04645566,0.28231865
-2.63831916,9.91224394,0.02530263,2.26993892,0.18401768,4.81260859,4.43332859,1.22457238,0.04723613,0.28343173
-2.63231616,10.05331642,0.02581109,2.30407330,0.18717064,4.88156488,4.50378049,1.24083406,0.04783357,0.28442549
-2.62631316,10.14443296,0.02628864,2.32512810,0.18959621,4.92844312,4.54727657,1.25060557,0.04823782,0.28516697
-2.62031016,10.18288042,0.02673093,2.33264955,0.19121761,4.95155369,4.56291846,1.25362250,0.04844472,0.28555690
-2.61430715,10.16724666,0.02713592,2.32649937,0.19198312,4.94980230,4.55043670,1.24978667,0.04845639,0.28553062
-2.60830415,10.09744909,0.02750382,2.30685887,0.19186683,4.92271133,4.51019874,1.23916855,0.04828116,0.28505762
-2.60230115,9.97471610,0.02783692,2.27422159,0.19086848,4.87042039,4.44319433,1.22200329,0.04793329,0.28413948
-2.59629815,9.80152271,0.02813926,2.22937454,0.18901240,4.79366642,4.35099900,1.19868091,0.04743245,0.28280663
-2.59029515,9.58148410,0.02841630,2.17336918,0.18634555,4.69374486,4.23571741,1.16973090,0.04680295,0.28111400
-2.58429215,9.31921239,0.02867440,2.10748335,0.18293492,4.57245401,4.09990919,1.13580212,0.04607281,0.27913578
-2.57828914,9.02014354,0.02892038,2.03317599,0.17886425,4.43202528,3.94650060,1.09763883,0.04527262,0.27695969
-2.57228614,8.69034273,0.02916099,1.95203668,0.17423043,4.27504289,3.77868620,1.05605417,0.04443437,0.27468102
-2.56628314,8.33629686,0.02940237,1.86573232,0.16913963,4.10435654,3.59982463,1.01190203,0.04359022,0.27239688
-2.56028014,7.96470356,0.02964959,1.77595308,0.16370343,3.92299112,3.41333330,0.96604875,0.04277122,0.27020078
-2.55427714,7.58226554,0.02990626,1.68436013,0.15803514,3.73405704,3.22258605,0.91934569,0.04200616,0.26817803
-2.54827414,7.19549858,0.03017418,1.59253705,0.15224649,3.54066495,3.03081800,0.87260390,0.04132053,0.26640222
-2.54227114,6.81056050,0.03045308,1.50194680,0.14644481,3.34584795,2.84104112,0.82657175,0.04073558,0.26493274
-2.53626813,6.43310695,0.03074055,1.41389577,0.14073089,3.15249394,2.65597323,0.78191633,0.04026761,0.26381374
-2.53026513,6.06817843,0.03103201,1.32950594,0.13519749,2.96329018,2.47798260,0.73920921,0.03992754,0.26307447
-2.52426213,5.72012105,0.03132084,1.24969585,0.12992865,2.78068129,2.30904935,0.69891682,0.03972062,0.26273081
-2.51825913,5.39254203,0.03159862,1.17517055,0.12499969,2.60684130,2.15074405,0.66139565,0.03964642,0.26278823
-2.51225613,5.08829899,0.03185542,1.10642042,0.12047794,2.44365960,2.00422310,0.62689206,0.03969912,0.26324557
-2.50625313,4.80952071,0.03208029,1.04372813,0.11642399,2.29274000,1.87023968,0.59554649,0.03986793,0.26409980
-2.50025013,4.55765565,0.03226167,0.98718307,0.11289341,2.15541131,1.74916877,0.56740138,0.04013775,0.26535112
-2.49424712,4.33354335,0.03238797,0.93670183,0.10993875,2.03274779,1.64104372,0.54241249,0.04049005,0.26700828
-2.48824412,4.13750317,0.03244804,0.89205358,0.10761166,1.92559687,1.54560201,0.52046250,0.04090375,0.26909369
-2.48224112,3.96943436,0.03243174,0.85288888,0.10596492,1.83461184,1.46233751,0.50137646,0.04135630,0.27164801
-2.47623812,3.82892114,0.03233038,0.81877029,0.10505428,1.76028665,1.39055626,0.48493804,0.04182472,0.27473380
-2.47023512,3.71533687,0.03213714,0.78920354,0.10493978,1.70299043,1.32943328,0.47090590,0.04228666,0.27843812
-2.46423212,3.62794171,0.03184739,0.76366775,0.10568665,1.66299907,1.27806787,0.45902943,0.04272137,0.28287361
-2.45822911,3.56596874,0.03145893,0.74164355,0.10736550,1.64052180,1.23553516,0.44906323,0.04311061,0.28817807
-2.45222611,3.52869472,0.03097211,0.72263816,0.11005174,1.63572104,1.20093214,0.44077969,0.04343938,0.29451242
-2.44622311,3.51549231,0.03038983,0.70620648,0.11382435,1.64872411,1.17341670,0.43397936,0.04369648,0.30205690
-2.44022011,3.52586206,0.02971743,0.69196780,0.11876379,1.67962607,1.15223872,0.42849879,0.04387491,0.31100570
-2.43421711,3.55944328,0.02896252,0.67961768,0.12494931,1.72848356,1.13676261,0.42421561,0.04397208,0.32156019
-2.42821411,3.61600446,0.02813467,0.66893492,0.13245559,1.79529991,1.12648118,0.42105089,0.04398973,0.33392089
-2.42221111,3.69541467,0.02724504,0.65978385,0.14134898,1.88000246,1.12102110,0.41896893,0.04393374,0.34827851
-2.41620810,3.79759845,0.02630594,0.65211208,0.15168335,1.98241361,1.12014038,0.41797451,0.04381376,0.36480446
-2.41020510,3.92247775,0.02533043,0.64594436,0.16349585,2.10221740,1.12371899,0.41810816,0.04364259,0.38364115
-2.40420210,4.06990478,0.02433181,0.64137307,0.17680272,2.23892388,1.13174350,0.41943962,0.04343557,0.40489257
-2.39819910,4.23959026,0.02332318,0.63854609,0.19159539,2.39183365,1.14428706,0.42206009,0.04320979,0.42861552
-2.39219610,4.43103190,0.02231702,0.63765281,0.20783697,2.56000532,1.16148616,0.42607361,0.04298327,0.45481197
-2.38619310,4.64344768,0.02132480,0.63890907,0.22545948,2.74222824,1.18351542,0.43158820,0.04277421,0.48342280
-2.38019010,4.87571830,0.02035670,0.64254181,0.24436183,2.93700295,1.21056192,0.43870708,0.04260018,0.51432349
-2.37418709,5.12634288,0.01942136,0.64877421,0.26440879,3.14253153,1.24280020,0.44752055,0.04247750,0.54732181
-2.36818409,5.39341107,0.01852569,0.65781185,0.28543106,3.35671930,1.28036917,0.45809879,0.04242063,0.58215787
-2.36218109,5.67459406,0.01767488,0.66983051,0.30722645,3.57718928,1.32335179,0.47048595,0.04244181,0.61850658
-2.35617809,5.96715587,0.01687233,0.68496613,0.32956228,3.80130975,1.37175835,0.48469572,0.04255078,0.65598259
-2.35017509,6.26798541,0.01611981,0.70330693,0.35217887,4.02623492,1.42551371,0.50070863,0.04275471,0.69414763
-2.34417209,6.57364870,0.01541757,0.72488816,0.37479426,4.24895796,1.48444897,0.51847090,0.04305832,0.73252008
-2.33816908,6.88045943,0.01476457,0.74968930,0.39710981,4.46637493,1.54829734,0.53789503,0.04346411,0.77058648
-2.33216608,7.18456536,0.01415877,0.77763360,0.41881672,4.67535772,1.61669429,0.55886188,0.04397277,0.80781476
-2.32616308,7.48204709,0.01359737,0.80858987,0.43960319,4.87283336,1.68918138,0.58122406,0.04458369,0.84366858
-2.32016008,7.76902507,0.01307717,0.84237606,0.45916204,5.05586698,1.76521339,0.60481035,0.04529554,0.87762247
-2.31415708,8.04177041,0.01259483,0.87876436,0.47719848,5.22174519,1.84416810,0.62943099,0.04610691,0.90917712
-2.30815408,8.29681469,0.01214717,0.91748738,0.49343790,5.36805663,1.92535798,0.65488327,0.04701693,0.93787436
-2.30215108,8.53105430,0.01173142,0.95824502,0.50763323,5.49276648,2.00804326,0.68095743,0.04802586,0.96331121
-2.29614807,8.74184466,0.01134545,1.00071169,0.51957176,5.59428206,2.09144548,0.70744225,0.04913560,0.98515246
-2.29014507,8.92708067,0.01098796,1.04454339,0.52908101,5.67150672,2.17476127,0.73413035,0.05035008,1.00314134
-2.28414207,9.08526008,0.01065854,1.08938459,0.53603365,5.72387988,2.25717566,0.76082278,0.05167553,1.01710784
-2.27813907,9.21552746,0.01035778,1.13487454,0.54035096,5.75140178,2.33787472,0.78733290,0.05312062,1.02697430
-2.27213607,9.31769727,0.01008729,1.18065302,0.54200502,5.75464182,2.41605736,0.81348927,0.05469637,1.03275800
-2.26613307,9.39225566,0.00984961,1.22636532,0.54101928,5.73473025,2.49094616,0.83913783,0.05641599,1.03457077
-2.26013007,9.44034146,0.00964819,1.27166672,0.53746761,5.69333372,2.56179740,0.86414302,0.05829451,1.03261538
-2.25412706,9.46370774,0.00948720,1.31622638,0.53147181,5.63261571,2.62791043,0.88838830,0.06034825,1.02717907
-2.24812406,9.46466624,0.00937142,1.35973081,0.52319769,5.55518347,2.68863658,0.91177593,0.06259428,1.01862420
-2.24212106,9.44601744,0.00930606,1.40188717,0.51284986,5.46402354,2.74338790,0.93422633,0.06504968,1.00737665
-2.23611806,9.41096955,0.00929657,1.44242638,0.50066546,5.36242860,2.79164588,0.95567710,0.06773080,0.99391210
-2.23011506,9.36305007,0.00934842,1.48110634,0.48690706,5.25391805,2.83297046,0.97608193,0.07065249,0.97874100
-2.22411206,9.30601344,0.00946697,1.51771517,0.47185493,5.14215542,2.86700911,0.99540953,0.07382732,0.96239257
-2.21810905,9.24374830,0.00965724,1.55207456,0.45579919,5.03086535,2.89350617,1.01364263,0.07726480,0.94539861
-2.21210605,9.18018733,0.00992378,1.58404317,0.43903190,4.92375260,2.91231204,1.03077723,0.08097075,0.92827756
-2.20610305,9.11922251,0.01027049,1.61351985,0.42183953,4.82442570,2.92339193,1.04682198,0.08494661,0.91151956
-2.20010005,9.06462762,0.01070055,1.64044657,0.40449603,4.73632690,2.92683362,1.06179784,0.08918894,0.89557285
-2.19409705,9.01998949,0.01121621,1.66481074,0.38725674,4.66267007,2.92285362,1.07573770,0.09368899,0.88083210
-2.18809405,8.98864859,0.01181877,1.68664655,0.37035330,4.60638744,2.91180112,1.08868605,0.09843237,0.86762892
-2.18209105,8.97364918,0.01250846,1.70603517,0.35398972,4.57008580,2.89415892,1.10069847,0.10339882,0.85622491
-2.17608804,8.97769833,0.01328435,1.72310338,0.33833964,4.55601188,2.87054088,1.11184076,0.10856214,0.84680730
-2.17008504,9.00313313,0.01414427,1.73802052,0.32354479,4.56602690,2.84168524,1.12218765,0.11389019,0.83948720
-2.16408204,9.05189477,0.01508477,1.75099349,0.30971465,4.60158909,2.80844360,1.13182086,0.11934504,0.83430048
-2.15807904,9.12550827,0.01610101,1.76225988,0.29692719,4.66374350,2.77176534,1.14082661,0.12488319,0.83121098
-2.15207604,9.22506662,0.01718670,1.77207939,0.28523051,4.75311782,2.73267785,1.14929243,0.13045597,0.83011592
-2.14607304,9.35121845,0.01833409,1.78072356,0.27464530,4.86992305,2.69226273,1.15730343,0.13601000,0.83085306
-2.14007004,9.50415839,0.01953386,1.78846458,0.26516784,5.01395803,2.65162906,1.16493811,0.14148783,0.83320936
-2.13406703,9.68362020,0.02077517,1.79556333,0.25677353,5.18461688,2.61188441,1.17226404,0.14682861,0.83693069
-2.12806403,9.88887273,0.02204563,1.80225754,0.24942048,5.38089891,2.57410502,1.17933354,0.15196904,0.84173222
-2.12206103,10.11871954,0.02333138,1.80875070,0.24305333,5.60142058,2.53930645,1.18617974,0.15684426,0.84730914
-2.11605803,10.37150343,0.02461717,1.81520231,0.23760686,5.84442970,2.50841595,1.19281340,0.16138904,0.85334733
-2.11005503,10.64511721,0.02588653,1.82172032,0.23300948,6.10782227,2.48224821,1.19922071,0.16553892,0.85953362
-2.10405203,10.93702234,0.02712199,1.82835618,0.22918635,6.38916258,2.46148534,1.20536240,0.16923161,0.86556551
-2.09804902,11.24427690,0.02830535,1.83510299,0.22606225,6.68570749,2.44666241,1.21117433,0.17240826,0.87115993
-2.09204602,11.56357426,0.02941807,1.84189695,0.22356391,6.99443581,2.43815891,1.21656973,0.17501496,0.87606110
-2.08604302,11.89129311,0.03044160,1.84862224,0.22162208,7.31208360,2.43619663,1.22144301,0.17700412,0.88004710
-2.08004002,12.22355905,0.03135789,1.85511888,0.22017308,7.63518611,2.44084377,1.22567509,0.17833584,0.88293523
-2.07403702,12.55631734,0.03214983,1.86119341,0.21916007,7.96012680,2.45202475,1.22913990,0.17897913,0.88458605
-2.06803402,12.88541513,0.03280176,1.86663158,0.21853388,8.28319311,2.46953481,1.23171186,0.17891305,0.88490612
-2.06203102,13.20669121,0.03329997,1.87121220,0.21825360,8.60063874,2.49305828,1.23327373,0.17812754,0.88384927
-2.05602801,13.51607026,0.03363312,1.87472134,0.21828682,8.90875091,2.52218897,1.23372444,0.17662408,0.88141670
-2.05002501,13.80965798,0.03379266,1.87696592,0.21860968,9.20392124,2.55645123,1.23298637,0.17441595,0.87765573
-2.04402201,14.08383319,0.03377317,1.87778558,0.21920670,9.48271785,2.59532009,1.23101149,0.17152822,0.87265741
-2.03801901,14.33533279,0.03357259,1.87706220,0.22007034,9.74195606,2.63823907,1.22778604,0.16799730,0.86655301
-2.03201601,14.56132548,0.03319234,1.87472627,0.22120050,9.97876515,2.68463455,1.22333333,0.16387024,0.85950956
-2.02601301,14.75947086,0.03263732,1.87075972,0.22260384,10.19064790,2.73392576,1.21771439,0.15920354,0.85172462
-2.02001001,14.92796064,0.03191583,1.86519496,0.22429293,10.37553049,2.78553008,1.21102647,0.15406177,0.84342037
-2.01400700,15.06554040,0.03103933,1.85811028,0.22628537,10.53180010,2.83886357,1.20339944,0.14851582,0.83483718
-2.00800400,15.17151050,0.03002207,1.84962194,0.22860280,10.65832854,2.89333724,1.19499019,0.14264104,0.82622710
-2.00200100,15.24570672,0.02888070,1.83987345,0.23126987,10.75448040,2.94834994,1.18597549,0.13651517,0.81784706
-1.99599800,15.28846184,0.02763372,1.82902305,0.23431320,10.82010559,3.00327901,1.17654376,0.13021628,0.80995245
-1.98999500,15.30055065,0.02630094,1.81723014,0.23776028,10.85551642,3.05747015,1.16688618,0.12382071,0.80279083
-1.98399200,15.28312192,0.02490288,1.80464172,0.24163853,10.86145057,3.11022811,1.15718774,0.11740117,0.79659626
-1.97798899,15.23762123,0.02346015,1.79137988,0.24597422,10.83902191,3.16080966,1.14761886,0.11102505,0.79158426
-1.97198599,15.16570934,0.02199296,1.77753126,0.25079165,10.78966176,3.20842039,1.13832784,0.10475292,0.78794740
-1.96598299,15.06918063,0.02052049,1.76313919,0.25611226,10.71505363,3.25221626,1.12943491,0.09863744,0.78585183
-1.95997999,14.94988586,0.01906054,1.74819912,0.26195385,10.61706485,3.29131093,1.12102783,0.09272257,0.78543441
-1.95397699,14.80966341,0.01762907,1.73265772,0.26832993,10.49767828,3.32478911,1.11315944,0.08704317,0.78680079
