energy_ev,total_up,Ag_p_up,Ag_d_up,Se_s_up,Se_p_up,Sn_p_up,Sn_d_up
-4.72136068,1.55298598,0.47332531,1.04869717,0.06875119,0.21626887,0.10714822,0.00048859
-4.71535768,1.53155864,0.47581969,1.02554512,0.06852448,0.21609137,0.10691134,0.00049394
-4.70935468,1.50938496,0.47748244,1.00215604,0.06814545,0.21585128,0.10657132,0.00049891
-4.70335168,1.48610032,0.47819033,0.97833250,0.06761528,0.21544428,0.10609584,0.00050328
-4.69734867,1.46137629,0.47783172,0.95390088,0.06693977,0.21477252,0.10545459,0.00050683
-4.69134567,1.43493035,0.47631065,0.92871582,0.06612915,0.21374732,0.10462055,0.00050937
-4.68534267,1.40653466,0.47355070,0.90266400,0.06519773,0.21229174,0.10357119,0.00051074
-4.67933967,1.37602342,0.46949833,0.87566730,0.06416348,0.21034265,0.10228950,0.00051081
-4.67333667,1.34329860,0.46412563,0.84768519,0.06304750,0.20785255,0.10076485,0.00050948
-4.66733367,1.30833381,0.45743220,0.81871616,0.06187346,0.20479076,0.09899360,0.00050669
-4.66133067,1.27117594,0.44944625,0.78879821,0.06066696,0.20114422,0.09697942,0.00050242
-4.65532766,1.23194459,0.44022453,0.75800826,0.05945484,0.19691760,0.09473342,0.00049667
-4.64932466,1.19082914,0.42985141,0.72646038,0.05826451,0.19213293,0.09227392,0.00048952
-4.64332166,1.14808346,0.41843686,0.69430295,0.05712319,0.18682869,0.08962605,0.00048104
-4.63731866,1.10401856,0.40611357,0.66171471,0.05605723,0.18105827,0.08682106,0.00047136
-4.63131566,1.05899339,0.39303325,0.62889989,0.05509141,0.17488813,0.08389547,0.00046063
-4.62531266,1.01340405,0.37936238,0.59608246,0.05424830,0.16839548,0.08089012,0.00044901
-4.61930965,0.96767214,0.36527751,0.56349996,0.05354776,0.16166577,0.07784904,0.00043667
-4.61330665,0.92223251,0.35096039,0.53139682,0.05300640,0.15478997,0.07481839,0.00042382
-4.60730365,0.87752102,0.33659317,0.50001776,0.05263727,0.14786187,0.07184530,0.00041065
-4.60130065,0.83396296,0.32235385,0.46960132,0.05244964,0.14097541,0.06897686,0.00039733
-4.59529765,0.79196233,0.30841214,0.44037389,0.05244893,0.13422218,0.06625910,0.00038405
-4.58929465,0.75189270,0.29492595,0.41254445,0.05263673,0.12768924,0.06373617,0.00037099
-4.58329165,0.71408964,0.28203859,0.38630009,0.05301104,0.12145718,0.06144959,0.00035829
-4.57728864,0.67884507,0.26987667,0.36180259,0.05356659,0.11559865,0.05943760,0.00034609
-4.57128564,0.64640362,0.25854880,0.33918600,0.05429531,0.11017719,0.05773474,0.00033451
-4.56528264,0.61696078,0.24814499,0.31855527,0.05518686,0.10524654,0.05637142,0.00032365
-4.55927964,0.59066281,0.23873671,0.29998576,0.05622924,0.10085024,0.05537365,0.00031361
-4.55327664,0.56760821,0.23037744,0.28352378,0.05740951,0.09702163,0.05476284,0.00030445
-4.54727364,0.54785026,0.22310369,0.26918767,0.05871438,0.09378408,0.05455565,0.00029623
-4.54127064,0.53140060,0.21693627,0.25696951,0.06013092,0.09115148,0.05476389,0.00028900
-4.53526763,0.51823319,0.21188177,0.24683726,0.06164715,0.08912889,0.05539447,0.00028279
-4.52926463,0.50828872,0.20793406,0.23873703,0.06325260,0.08771328,0.05644938,0.00027762
-4.52326163,0.50147890,0.20507583,0.23259549,0.06493871,0.08689435,0.05792571,0.00027352
-4.51725863,0.49769062,0.20327999,0.22832226,0.06669925,0.08665538,0.05981567,0.00027050
-4.51125563,0.49678983,0.20251106,0.22581216,0.06853051,0.08697404,0.06210681,0.00026856
-4.50525263,0.49862502,0.20272631,0.22494734,0.07043145,0.08782319,0.06478209,0.00026772
-4.49924962,0.50303028,0.20387692,0.22559927,0.07240371,0.08917167,0.06782025,0.00026797
-4.49324662,0.50982808,0.20590892,0.22763059,0.07445152,0.09098499,0.07119611,0.00026929
-4.48724362,0.51883168,0.20876418,0.23089684,0.07658152,0.09322603,0.07488097,0.00027168
-4.48124062,0.52984735,0.21238119,0.23524819,0.07880242,0.09585566,0.07884315,0.00027512
-4.47523762,0.54267642,0.21669592,0.24053116,0.08112468,0.09883337,0.08304851,0.00027957
-4.46923462,0.55711721,0.22164253,0.24659043,0.08355999,0.10211788,0.08746101,0.00028501
-4.46323162,0.57296683,0.22715407,0.25327064,0.08612075,0.10566765,0.09204323,0.00029138
-4.45722861,0.59002294,0.23316305,0.26041841,0.08881944,0.10944140,0.09675695,0.00029864
-4.45122561,0.60808531,0.23960188,0.26788434,0.09166791,0.11339858,0.10156349,0.00030672
-4.44522261,0.62695715,0.24640317,0.27552506,0.09467663,0.11749975,0.10642407,0.00031556
-4.43921961,0.64644620,0.25349977,0.28320525,0.09785386,0.12170690,0.11129999,0.00032507
-4.43321661,0.66636547,0.26082469,0.29079960,0.10120479,0.12598362,0.11615264,0.00033515
-4.42721361,0.68653344,0.26831068,0.29819446,0.10473066,0.13029525,0.12094343,0.00034572
-4.42121061,0.70677397,0.27588973,0.30528930,0.10842790,0.13460884,0.12563354,0.00035665
-4.41520760,0.72691558,0.28349226,0.31199773,0.11228724,0.13889301,0.13018362,0.00036782
-4.40920460,0.74679043,0.29104637,0.31824811,0.11629301,0.14311774,0.13455345,0.00037910
-4.40320160,0.76623292,0.29847697,0.32398360,0.12042249,0.14725411,0.13870162,0.00039034
-4.39719860,0.78507808,0.30570504,0.32916179,0.12464545,0.15127385,0.14258529,0.00040140
-4.39119560,0.80316002,0.31264709,0.33375366,0.12892393,0.15514907,0.14616010,0.00041209
-4.38519260,0.82031045,0.31921492,0.33774223,0.13321226,0.15885192,0.14938027,0.00042227
-4.37918959,0.83635762,0.32531581,0.34112066,0.13745742,0.16235428,0.15219902,0.00043175
-4.37318659,0.85112586,0.33085315,0.34389013,0.14159968,0.16562767,0.15456918,0.00044035
-4.36718359,0.86443575,0.33572763,0.34605748,0.14557362,0.16864323,0.15644414,0.00044790
-4.36118059,0.87610523,0.33983891,0.34763276,0.14930945,0.17137193,0.15777901,0.00045423
-4.35517759,0.88595158,0.34308782,0.34862694,0.15273463,0.17378487,0.15853213,0.00045917
-4.34917459,0.89379436,0.34537895,0.34904971,0.15577576,0.17585389,0.15866656,0.00046257
-4.34317159,0.89945912,0.34662355,0.34890771,0.15836064,0.17755228,0.15815179,0.00046430
-4.33716858,0.90278192,0.34674264,0.34820318,0.16042049,0.17885558,0.15696536,0.00046425
-4.33116558,0.90361433,0.34567004,0.34693302,0.16189212,0.17974260,0.15509435,0.00046233
-4.32516258,0.90182870,0.34335531,0.34508862,0.16272010,0.18019637,0.15253670,0.00045849
-4.31915958,0.89732344,0.33976627,0.34265607,0.16285872,0.18020512,0.14930210,0.00045269
-4.31315658,0.89002804,0.33489114,0.33961704,0.16227369,0.17976316,0.14541260,0.00044495
-4.30715358,0.87990744,0.32873988,0.33595017,0.16094354,0.17887159,0.14090269,0.00043531
