energy_ev,total_up,C_s_up,C_p_up,Cr_p_up,Cr_d_up,Mo_p_up,Mo_d_up,S_s_up,S_p_up
-2.99249625,2.14497387,0.00172579,0.03379800,2.14323229,1.09585566,0.29056663,0.53237577,0.00847647,0.09653647
-2.98649325,2.22128496,0.00179751,0.03244154,2.27278007,1.14322961,0.31014067,0.53331958,0.00867329,0.10118618
-2.98049025,2.30463604,0.00187190,0.03157436,2.40682852,1.19177453,0.33123045,0.53854148,0.00888451,0.10659912
-2.97448724,2.39396729,0.00194873,0.03115378,2.54466541,1.24109675,0.35368796,0.54757613,0.00910446,0.11269648
-2.96848424,2.48806757,0.00202767,0.03113418,2.68538985,1.29074153,0.37733306,0.55991405,0.00932741,0.11938713
-2.96248124,2.58557809,0.00210825,0.03146758,2.82790076,1.34019123,0.40195191,0.57500944,0.00954763,0.12656785
-2.95647824,2.68500101,0.00218989,0.03210423,2.97089305,1.38886632,0.42729638,0.59228862,0.00975944,0.13412398
-2.95047524,2.78471391,0.00227186,0.03299313,3.11286250,1.43612966,0.45308452,0.61115888,0.00995731,0.14193038
-2.94447224,2.88299053,0.00235328,0.03408264,3.25212039,1.48129432,0.47900257,0.63101809,0.01013596,0.14985284
-2.93846923,2.97802794,0.00243312,0.03532096,3.38681789,1.52363507,0.50470827,0.65126471,0.01029037,0.15774996
-2.93246623,3.06797989,0.00251025,0.03665676,3.51498032,1.56240309,0.52983581,0.67130839,0.01041597,0.16547550
-2.92646323,3.15099559,0.00258339,0.03803973,3.63455031,1.59684385,0.55400219,0.69058077,0.01050864,0.17288107
-2.92046023,3.22526286,0.00265122,0.03942124,3.74343878,1.62621725,0.57681494,0.70854640,0.01056483,0.17981918
-2.91445723,3.28905407,0.00271233,0.04075494,3.83958180,1.64981940,0.59788096,0.72471329,0.01058160,0.18614665
-2.90845423,3.34077312,0.00276532,0.04199744,3.92100138,1.66700507,0.61681629,0.73864286,0.01055674,0.19172796
-2.90245123,3.37900157,0.00280883,0.04310894,3.98586754,1.67720968,0.63325633,0.74995886,0.01048876,0.19643885
-2.89644822,3.40254175,0.00284157,0.04405383,4.03255908,1.67997010,0.64686616,0.75835480,0.01037696,0.20016960
-2.89044522,3.41045489,0.00286237,0.04480131,4.05972040,1.67494284,0.65735057,0.76359971,0.01022142,0.20282812
-2.88444222,3.40209250,0.00287023,0.04532586,4.06631156,1.66191910,0.66446337,0.76554174,0.01002299,0.20434264
-2.87843922,3.37711927,0.00286438,0.04560763,4.05164953,1.64083571,0.66801542,0.76410953,0.00978330,0.20466386
-2.87243622,3.33552645,0.00284428,0.04563277,4.01543833,1.61178148,0.66788123,0.75931120,0.00950467,0.20376637
-2.86643322,3.27763500,0.00280966,0.04539358,3.95778678,1.57499851,0.66400356,0.75123100,0.00919008,0.20164949
-2.86043022,3.20408805,0.00276055,0.04488847,3.87921290,1.53087856,0.65639598,0.74002366,0.00884306,0.19833725
-2.85442721,3.11583323,0.00269727,0.04412189,3.78063457,1.47995444,0.64514315,0.72590689,0.00846762,0.19387760
-2.84842421,3.01409541,0.00262044,0.04310397,3.66334692,1.42288684,0.63039885,0.70915208,0.00806814,0.18834092
-2.84242121,2.90034115,0.00253096,0.04185008,3.52898736,1.36044727,0.61238165,0.69007396,0.00764922,0.18181775
-2.83641821,2.77623646,0.00242998,0.04038026,3.37948970,1.29349781,0.59136871,0.66901947,0.00721566,0.17441606
-2.83041521,2.64359960,0.00231887,0.03871853,3.21702956,1.22296845,0.56768762,0.64635636,0.00677225,0.16625789
-2.82441221,2.50435114,0.00219920,0.03689205,3.04396316,1.14983323,0.54170691,0.62246219,0.00632374,0.15747576
-2.81840920,2.36046305,0.00207264,0.03493036,2.86276233,1.07508585,0.51382548,0.59771399,0.00587469,0.14820882
-2.81240620,2.21390912,0.00194099,0.03286440,2.67594813,0.99971594,0.48446143,0.57247908,0.00542943,0.13859903
-2.80640320,2.06661832,0.00180605,0.03072571,2.48602598,0.92468670,0.45404074,0.54710726,0.00499195,0.12878734
-2.80040020,1.92043276,0.00166961,0.02854559,2.29542443,0.85091471,0.42298629,0.52192470,0.00456587,0.11891028
-2.79439720,1.77707148,0.00153341,0.02635425,2.10644001,0.77925256,0.39170749,0.49722947,0.00415439,0.10909673
-2.78839420,1.63810093,0.00139908,0.02418023,1.92118954,0.71047452,0.36059113,0.47328873,0.00376022,0.09946531
-2.78239120,1.50491257,0.00126810,0.02204971,1.74157153,0.64526577,0.32999338,0.45033751,0.00338564,0.09012218
-2.77638819,1.37870784,0.00114178,0.01998610,1.56923717,0.58421503,0.30023352,0.42857875,0.00303243,0.08115951
-2.77038519,1.26049005,0.00102125,0.01800970,1.40557146,0.52781063,0.27158920,0.40818440,0.00270194,0.07265442
-2.76438219,1.15106281,0.00090743,0.01613744,1.25168412,0.47643970,0.24429350,0.38929728,0.00239505,0.06466856
-2.75837919,1.05103409,0.00080104,0.01438287,1.10840984,0.43039020,0.21853363,0.37203327,0.00211224,0.05724820
-2.75237619,0.96082507,0.00070259,0.01275609,0.97631691,0.38985531,0.19445116,0.35648366,0.00185364,0.05042478
-2.74637319,0.88068263,0.00061238,0.01126397,0.85572291,0.35493969,0.17214363,0.34271731,0.00161903,0.04421581
-2.74037019,0.81069454,0.00053057,0.00991029,0.74671634,0.32566722,0.15166740,0.33078242,0.00140790,0.03862617
-2.73436718,0.75080624,0.00045711,0.00869609,0.64918242,0.30198956,0.13304130,0.32070785,0.00121954,0.03364957
-2.72836418,0.70083844,0.00039184,0.00761993,0.56283184,0.28379523,0.11625106,0.31250382,0.00105301,0.02927015
-2.72236118,0.66050463,0.00033448,0.00667834,0.48723081,0.27091875,0.10125411,0.30616216,0.00090726,0.02546420
-2.71635818,0.62942807,0.00028466,0.00586614,0.42183129,0.26314954,0.08798453,0.30165613,0.00078112,0.02220183
-2.71035518,0.60715773,0.00024193,0.00517687,0.36600023,0.26024032,0.07635804,0.29893999,0.00067337,0.01944854
-2.70435218,0.59318299,0.00020582,0.00460310,0.31904681,0.26191482,0.06627671,0.29794854,0.00058277,0.01716677
-2.69834917,0.58694697,0.00017579,0.00413686,0.28024713,0.26787477,0.05763332,0.29859684,0.00050807,0.01531719
-2.69234617,0.58785853,0.00015132,0.00376989,0.24886579,0.27780604,0.05031531,0.30078032,0.00044805,0.01385991
-2.68634317,0.59530307,0.00013191,0.00349391,0.22417400,0.29138398,0.04420813,0.30437560,0.00040156,0.01275544
-2.68034017,0.60865225,0.00011703,0.00330092,0.20546438,0.30827802,0.03919804,0.30924191,0.00036748,0.01196551
-2.67433717,0.62727281,0.00010621,0.00318330,0.19206221,0.32815560,0.03517442,0.31522354,0.00034477,0.01145368
-2.66833417,0.65053471,0.00009900,0.00313402,0.18333366,0.35068544,0.03203142,0.32215308,0.00033247,0.01118579
-2.66233117,0.67781873,0.00009496,0.00314670,0.17869104,0.37554041,0.02966923,0.32985554,0.00032968,0.01113033
-2.65632816,0.70852350,0.00009371,0.00321566,0.17759556,0.40239983,0.02799487,0.33815324,0.00033557,0.01125859
-2.65032516,0.74207222,0.00009488,0.00333598,0.17955806,0.43095159,0.02692259,0.34687114,0.00034937,0.01154477
-2.64432216,0.77791881,0.00009814,0.00350344,0.18413796,0.46089382,0.02637402,0.35584261,0.00037034,0.01196604
-2.63831916,0.81555358,0.00010318,0.00371450,0.19094104,0.49193647,0.02627812,0.36491514,0.00039782,0.01250247
-2.63231616,0.85450821,0.00010971,0.00396619,0.19961628,0.52380262,0.02657089,0.37395576,0.00043114,0.01313693
-2.62631316,0.89436008,0.00011746,0.00425607,0.20985214,0.55622967,0.02719506,0.38285595,0.00046967,0.01385505
-2.62031016,0.93473547,0.00012617,0.00458211,0.22137265,0.58897044,0.02809969,0.39153563,0.00051276,0.01464506
-2.61430715,0.97531194,0.00013560,0.00494253,0.23393340,0.62179415,0.02923979,0.39994603,0.00055980,0.01549761
-2.60830415,1.01581938,0.00014550,0.00533575,0.24731785,0.65448732,0.03057589,0.40807125,0.00061013,0.01640572
-2.60230115,1.05603992,0.00015566,0.00576023,0.26133383,0.68685470,0.03207371,0.41592832,0.00066311,0.01736452
-2.59629815,1.09580656,0.00016585,0.00621440,0.27581057,0.71872001,0.03370382,0.42356579,0.00071807,0.01837114
-2.59029515,1.13500043,0.00017587,0.00669652,0.29059610,0.74992677,0.03544135,0.43106065,0.00077433,0.01942450
-2.58429215,1.17354697,0.00018551,0.00720467,0.30555518,0.78033895,0.03726568,0.43851399,0.00083122,0.02052508
-2.57828914,1.21141086,0.00019457,0.00773665,0.32056764,0.80984158,0.03916022,0.44604517,0.00088804,0.02167474
-2.57228614,1.24858997,0.00020289,0.00829000,0.33552704,0.83834113,0.04111209,0.45378501,0.00094411,0.02287635
-2.56628314,1.28510844,0.00021031,0.00886194,0.35033972,0.86576568,0.04311182,0.46186820,0.00099876,0.02413360
-2.56028014,1.32100904,0.00021667,0.00944944,0.36492392,0.89206475,0.04515304,0.47042513,0.00105135,0.02545058
-2.55427714,1.35634505,0.00022187,0.01004925,0.37920904,0.91720867,0.04723200,0.47957365,0.00110127,0.02683147
-2.54827414,1.39117186,0.00022580,0.01065795,0.39313490,0.94118749,0.04934719,0.48941108,0.00114796,0.02828012
-2.54227114,1.42553848,0.00022839,0.01127203,0.40665083,0.96400919,0.05149873,0.50000676,0.00119090,0.02979969
-2.53626813,1.45947932,0.00022960,0.01188793,0.41971463,0.98569724,0.05368782,0.51139557,0.00122966,0.03139223
-2.53026513,1.49300632,0.00022940,0.01250219,0.43229125,1.00628752,0.05591608,0.52357278,0.00126388,0.03305832
-2.52426213,1.52610191,0.00022781,0.01311143,0.44435127,1.02582444,0.05818490,0.53649041,0.00129326,0.03479673
-2.51825913,1.55871291,0.00022487,0.01371247,0.45586916,1.04435655,0.06049474,0.55005537,0.00131760,0.03660411
-2.51225613,1.59074585,0.00022064,0.01430230,0.46682134,1.06193169,0.06284449,0.56412958,0.00133681,0.03847480
-2.50625313,1.62206378,0.00021520,0.01487813,0.47718417,1.07859183,0.06523089,0.57853210,0.00135087,0.04040066
-2.50025013,1.65248501,0.00020866,0.01543735,0.48693206,1.09436796,0.06764806,0.59304323,0.00135984,0.04237109
-2.49424712,1.68178399,0.00020116,0.01597750,0.49603575,1.10927536,0.07008708,0.60741066,0.00136390,0.04437308
-2.48824412,1.70969443,0.00019284,0.01649620,0.50446091,1.12330951,0.07253587,0.62135727,0.00136329,0.04639144
-2.48224112,1.73591493,0.00018386,0.01699109,0.51216734,1.13644300,0.07497912,0.63459050,0.00135837,0.04840911
-2.47623812,1.76011708,0.00017439,0.01745975,0.51910886,1.14862392,0.07739855,0.64681288,0.00134955,0.05040761
-2.47023512,1.78195584,0.00016462,0.01789959,0.52523396,1.15977583,0.07977327,0.65773331,0.00133733,0.05236756
-2.46423212,1.80108232,0.00015473,0.01830786,0.53048737,1.16979970,0.08208049,0.66707869,0.00132231,0.05426938
-2.45822911,1.81715833,0.00014493,0.01868152,0.53481257,1.17857784,0.08429633,0.67460545,0.00130514,0.05609390
-2.45222611,1.82987239,0.00013540,0.01901730,0.53815521,1.18597990,0.08639684,0.68011037,0.00128657,0.05782314
-2.44622311,1.83895674,0.00012635,0.01931170,0.54046724,1.19187075,0.08835925,0.68344032,0.00126744,0.05944103
-2.44022011,1.84420440,0.00011801,0.01956106,0.54171185,1.19612009,0.09016320,0.68450051,0.00124865,0.06093411
-2.43421711,1.84548589,0.00011057,0.01976167,0.54186867,1.19861329,0.09179212,0.68326067,0.00123122,0.06229214
-2.42821411,1.84276447,0.00010426,0.01990994,0.54093918,1.19926304,0.09323455,0.67975912,0.00121626,0.06350865
-2.42221111,1.83610934,0.00009933,0.02000256,0.53895190,1.19802123,0.09448546,0.67410427,0.00120498,0.06458135
-2.41620810,1.82570594,0.00009601,0.02003673,0.53596713,1.19489024,0.09554735,0.66647357,0.00119873,0.06551234
-2.41020510,1.81186257,0.00009456,0.02001040,0.53208072,1.18993320,0.09643121,0.65710980,0.00119893,0.06630820
-2.40420210,1.79501294,0.00009527,0.01992247,0.52742672,1.18328231,0.09715722,0.64631501,0.00120713,0.06697986
-2.39819910,1.77571405,0.00009842,0.01977303,0.52217850,1.17514479,0.09775515,0.63444204,0.00122501,0.06754230
-2.39219610,1.75463928,0.00010434,0.01956354,0.51654824,1.16580573,0.09826442,0.62188417,0.00125430,0.06801406
-2.38619310,1.73256664,0.00011336,0.01929700,0.51078450,1.15562766,0.09873375,0.60906328,0.00129684,0.06841658
-2.38019010,1.71036234,0.00012583,0.01897801,0.50516796,1.14504631,0.09922047,0.59641692,0.00135452,0.06877343
-2.37418709,1.68896015,0.00014212,0.01861285,0.50000526,1.13456281,0.09978946,0.58438485,0.00142921,0.06910939
-2.36818409,1.66933716,0.00016261,0.01820944,0.49562120,1.12473211,0.10051167,0.57339574,0.00152280,0.06944953
-2.36218109,1.65248671,0.00018767,0.01777723,0.49234936,1.11614810,0.10146230,0.56385436,0.00163707,0.06981819
-2.35617809,1.63938952,0.00021769,0.01732705,0.49052176,1.10942586,0.10271876,0.55612994,0.00177367,0.07023806
-2.35017509,1.63098391,0.00025300,0.01687090,0.49045756,1.10518161,0.10435831,0.55054616,0.00193403,0.07072932
-2.34417209,1.62813645,0.00029394,0.01642163,0.49245166,1.10401109,0.10645560,0.54737307,0.00211932,0.07130887
-2.33816908,1.63161391,0.00034077,0.01599264,0.49676335,1.10646733,0.10908008,0.54682128,0.00233034,0.07198974
-2.33216608,1.64205772,0.00039370,0.01559752,0.50360566,1.11303852,0.11229344,0.54903858,0.00256749,0.07278069
-2.32616308,1.65996186,0.00045285,0.01524966,0.51313584,1.12412711,0.11614711,0.55410901,0.00283065,0.07368601
-2.32016008,1.68565501,0.00051825,0.01496186,0.52544740,1.14003083,0.12068001,0.56205434,0.00311915,0.07470552
-2.31415708,1.71928757,0.00058980,0.01474598,0.54056400,1.16092669,0.12591652,0.57283772,0.00343173,0.07583480
-2.30815408,1.76082408,0.00066727,0.01461255,0.55843563,1.18685852,0.13186480,0.58636915,0.00376647,0.07706560
-2.30215108,1.81004121,0.00075030,0.01457046,0.57893708,1.21772878,0.13851559,0.60251246,0.00412081,0.07838639
-2.29614807,1.86653139,0.00083835,0.01462669,0.60186897,1.25329507,0.14584150,0.62109321,0.00449150,0.07978308
-2.29014507,1.92971180,0.00093073,0.01478604,0.62696127,1.29317162,0.15379682,0.64190710,0.00487471,0.08123975
-2.28414207,1.99883851,0.00102663,0.01505100,0.65387913,1.33683580,0.16231791,0.66472837,0.00526601,0.08273945
-2.27813907,2.07302493,0.00112503,0.01542159,0.68223101,1.38363969,0.17132426,0.68931753,0.00566046,0.08426494
-2.27213607,2.15126417,0.00122481,0.01589534,0.71157855,1.43282615,0.18071997,0.71542833,0.00605275,0.08579939
-2.26613307,2.23245420,0.00132474,0.01646728,0.74144816,1.48354906,0.19039598,0.74281328,0.00643727,0.08732690
-2.26013007,2.31542519,0.00142348,0.01713002,0.77134355,1.53489702,0.20023258,0.77122776,0.00680828,0.08883292
-2.25412706,2.39896788,0.00151964,0.01787386,0.80075905,1.58591956,0.21010252,0.80043247,0.00716006,0.09030444
-2.24812406,2.48186225,0.00161180,0.01868703,0.82919308,1.63565504,0.21987430,0.83019429,0.00748704,0.09173008
-2.24212106,2.56290556,0.00169855,0.01955588,0.85616133,1.68315904,0.22941574,0.86028581,0.00778401,0.09309991
-2.23611806,2.64093886,0.00177855,0.02046518,0.88120918,1.72753233,0.23859762,0.89048361,0.00804623,0.09440519
-2.23011506,2.71487148,0.00185055,0.02139846,0.90392307,1.76794725,0.24729724,0.92056581,0.00826960,0.09563795
-2.22411206,2.78370276,0.00191343,0.02233839,0.92394020,1.80367148,0.25540179,0.95030930,0.00845077,0.09679053
-2.21810905,2.84654053,0.00196624,0.02326711,0.94095658,1.83408836,0.26281147,0.97948705,0.00858725,0.09785504
-2.21210605,2.90261614,0.00200825,0.02416672,0.95473294,1.85871298,0.26944208,1.00786598,0.00867750,0.09882295
-2.20610305,2.95129575,0.00203894,0.02501964,0.96509858,1.87720339,0.27522711,1.03520576,0.00872092,0.09968462
-2.20010005,2.99208773,0.00205802,0.02580903,0.97195296,1.88936664,0.28011921,1.06125898,0.00871794,0.10042908
-2.19409705,3.02464635,0.00206548,0.02651924,0.97526520,1.89515950,0.28409095,1.08577266,0.00866990,0.10104388
-2.18809405,3.04877179,0.00206154,0.02713615,0.97507155,1.89468386,0.28713490,1.10849152,0.00857909,0.10151517
-2.18209105,3.06440667,0.00204666,0.02764755,0.97147106,1.88817725,0.28926296,1.12916262,0.00844858,0.10182796
-2.17608804,3.07162957,0.00202152,0.02804344,0.96461974,1.87599885,0.29050504,1.14754145,0.00828217,0.10196651
-2.17008504,3.07064573,0.00198700,0.02831634,0.95472345,1.85861188,0.29090716,1.16339915,0.00808426,0.10191496
-2.16408204,3.06177553,0.00194415,0.02846142,0.94203001,1.83656311,0.29052899,1.17653031,0.00785964,0.10165807
-2.15807904,3.04544117,0.00189414,0.02847674,0.92682075,1.81046053,0.28944104,1.18676111,0.00761345,0.10118195
-2.15207604,3.02215213,0.00183822,0.02836326,0.90940202,1.78095020,0.28772161,1.19395719,0.00735095,0.10047498
-2.14607304,2.99248995,0.00177770,0.02812489,0.89009688,1.74869336,0.28545361,1.19803084,0.00707739,0.09952857
-2.14007004,2.95709287,0.00171390,0.02776843,0.86923745,1.71434485,0.28272149,1.19894710,0.00679794,0.09833795
-2.13406703,2.91664100,0.00164812,0.02730345,0.84715800,1.67853377,0.27960833,1.19672823,0.00651749,0.09690281
-2.12806403,2.87184244,0.00158159,0.02674212,0.82418923,1.64184708,0.27619334,1.19145657,0.00624066,0.09522773
-2.12206103,2.82342083,0.00151547,0.02609897,0.80065378,1.60481705,0.27254976,1.18327532,0.00597163,0.09332253
-2.11605803,2.77210481,0.00145083,0.02539063,0.77686299,1.56791272,0.26874335,1.17238741,0.00571420,0.09120233
-2.11005503,2.71861959,0.00138861,0.02463552,0.75311511,1.53153577,0.26483147,1.15905226,0.00547167,0.08888746
-2.10405203,2.66368077,0.00132964,0.02385352,0.72969476,1.49602078,0.26086281,1.14358090,0.00524691,0.08640313
-2.09804902,2.60799055,0.00127464,0.02306562,0.70687353,1.46163957,0.25687768,1.12632925,0.00504237,0.08377896
-2.09204602,2.55223603,0.00122423,0.02229360,0.68491160,1.42860929,0.25290886,1.10769022,0.00486008,0.08104835
-2.08604302,2.49708943,0.00117894,0.02155960,0.66406007,1.39710350,0.24898294,1.08808469,0.00470174,0.07824768
-2.08004002,2.44320976,0.00113921,0.02088585,0.64456372,1.36726558,0.24512189,1.06795172,0.00456872,0.07541552
-2.07403702,2.39124541,0.00110545,0.02029429,0.62666399,1.33922350,0.24134496,1.04773838,0.00446216,0.07259174
-2.06803402,2.34183707,0.00107802,0.01980628,0.61060173,1.31310492,0.23767052,1.02788944,0.00438299,0.06981662
-2.06203102,2.29562026,0.00105729,0.01944221,0.59661958,1.28905184,0.23411785,1.00883720,0.00433198,0.06713001
-2.05602801,2.25322694,0.00104361,0.01922127,0.58496353,1.26723361,0.23070868,0.99099159,0.00430978,0.06457059
-2.05002501,2.21528556,0.00103737,0.01916115,0.57588366,1.24785772,0.22746843,0.97473098,0.00431693,0.06217512
-2.04402201,2.18241901,0.00103899,0.01927770,0.56963363,1.23117740,0.22442692,0.96039360,0.00435387,0.05997791
-2.03801901,2.15524032,0.00104893,0.01958475,0.56646900,1.21749572,0.22161873,0.94826994,0.00442095,0.05801031
-2.03201601,2.13434578,0.00106768,0.02009379,0.56664431,1.20716569,0.21908296,0.93859622,0.00451841,0.05630041
-2.02601301,2.12030566,0.00109575,0.02081376,0.57040882,1.20058631,0.21686256,0.93154897,0.00464636,0.05487273
-2.02001001,2.11365268,0.00113370,0.02175084,0.57800116,1.19819458,0.21500330,0.92724107,0.00480476,0.05374817
-2.01400700,2.11486866,0.00118204,0.02290828,0.58964299,1.20045384,0.21355233,0.92571920,0.00499338,0.05294392
-2.00800400,2.12437000,0.00124126,0.02428624,0.60553182,1.20783877,0.21255663,0.92696292,0.00521181,0.05247353
-2.00200100,2.14249254,0.00131179,0.02588170,0.62583337,1.22081779,0.21206132,0.93088540,0.00545940,0.05234700
-1.99599800,2.16947662,0.00139396,0.02768845,0.65067358,1.23983351,0.21210807,0.93733601,0.00573527,0.05257089
-1.98999500,2.20545314,0.00148795,0.02969713,0.68013075,1.26528206,0.21273361,0.94610462,0.00603829,0.05314854
-1.98399200,2.25043123,0.00159378,0.03189529,0.71422797,1.29749218,0.21396855,0.95692766,0.00636712,0.05408015
-1.97798899,2.30428833,0.00171123,0.03426767,0.75292618,1.33670489,0.21583653,0.96949582,0.00672020,0.05536297
-1.97198599,2.36676313,0.00183985,0.03679640,0.79611817,1.38305468,0.21835369,0.98346320,0.00709580,0.05699139
-1.96598299,2.43745175,0.00197892,0.03946140,0.84362372,1.43655290,0.22152856,0.99845760,0.00749205,0.05895699
-1.95997999,2.51580758,0.00212741,0.04224077,0.89518617,1.49707410,0.22536229,1.01409169,0.00790696,0.06124862
-1.95397699,2.60114469,0.00228399,0.04511132,0.95047059,1.56434606,0.22984915,1.02997460,0.00833852,0.06385231
-1.94797399,2.69264489,0.00244702,0.04804903,1.00906376,1.63794383,0.23497724,1.04572352,0.00878468,0.06675128
-1.94197099,2.78936840,0.00261456,0.05102966,1.07047602,1.71728840,0.24072930,1.06097482,0.00924343,0.06992582
-1.93596798,2.89026762,0.00278441,0.05402926,1.13414523,1.80165008,0.24708356,1.07539437,0.00971277,0.07335318
-1.92996498,2.99420401,0.00295412,0.05702467,1.19944278,1.89015690,0.25401445,1.08868642,0.01019080,0.07700753
-1.92396198,3.09996741,0.00312107,0.05999404,1.26568175,1.98180788,0.26149323,1.10060094,0.01067564,0.08085988
-1.91795898,3.20629768,0.00328252,0.06291716,1.33212715,2.07549117,0.26948828,1.11093893,0.01116546,0.08487807
-1.91195598,3.31190793,0.00343566,0.06577582,1.39800816,2.17000658,0.27796517,1.11955568,0.01165841,0.08902687
-1.90595298,3.41550924,0.00357774,0.06855402,1.46253217,2.26409212,0.28688652,1.12636182,0.01215260,0.09326814
-1.89994997,3.51583599,0.00370610,0.07123800,1.52490045,2.35645394,0.29621152,1.13132225,0.01264601,0.09756116
-1.89394697,3.61167165,0.00381829,0.07381630,1.58432499,2.44579867,0.30589534,1.13445304,0.01313648,0.10186304
-1.88794397,3.70187419,0.00391216,0.07627958,1.64004626,2.53086748,0.31588836,1.13581662,0.01362157,0.10612929
-1.88194097,3.78540074,0.00398589,0.07862047,1.69135119,2.61047040,0.32613544,1.13551549,0.01409860,0.11031455
-1.87593797,3.86133056,0.00403813,0.08083324,1.73759106,2.68352004,0.33657520,1.13368486,0.01456451,0.11437343
-1.86993497,3.92888594,0.00406799,0.08291348,1.77819835,2.74906321,0.34713953,1.13048462,0.01501592,0.11826139
-1.86393197,3.98744998,0.00407516,0.08485774,1.81270227,2.80630920,0.35775327,1.12609097,0.01544904,0.12193581
-1.85792896,4.03658072,0.00405985,0.08666319,1.84074193,2.85465353,0.36833431,1.12068820,0.01585979,0.12535700
-1.85192596,4.07602085,0.00402288,0.08832725,1.86207689,2.89369601,0.37879392,1.11446084,0.01624377,0.12848925
-1.84592296,4.10570229,0.00396563,0.08984734,1.87659430,2.92325213,0.38903760,1.10758650,0.01659636,0.13130180
-1.83991996,4.12574530,0.00389003,0.09122066,1.88431227,2.94335711,0.39896615,1.10022971,0.01691284,0.13376978
-1.83391696,4.13645163,0.00379851,0.09244402,1.88537914,2.95426206,0.40847717,1.09253667,0.01718848,0.13587488
-1.82791396,4.13829178,0.00369397,0.09351378,1.88006868,2.95642244,0.41746677,1.08463134,0.01741870,0.13760599
-1.82191096,4.13188635,0.00357969,0.09442589,1.86877093,2.95047870,0.42583152,1.07661253,0.01759922,0.13895955
-1.81590795,4.11798216,0.00345925,0.09517597,1.85197934,2.93723015,0.43347045,1.06855223,0.01772617,0.13993964
-1.80990495,4.09742377,0.00333650,0.09575945,1.83027437,2.91760278,0.44028713,1.06049501,0.01779626,0.14055794
-1.80390195,4.07112144,0.00321541,0.09617174,1.80430428,2.89261249,0.44619164,1.05245837,0.01780693,0.14083333
-1.79789895,4.04001688,0.00310002,0.09640849,1.77476399,2.86332534,0.45110238,1.04443398,0.01775640,0.14079136
-1.79189595,4.00504825,0.00299436,0.09646576,1.74237271,2.83081656,0.45494772,1.03638975,0.01764379,0.14046345
-1.78589295,3.96711606,0.00290235,0.09634025,1.70785161,2.79613017,0.45766737,1.02827247,0.01746915,0.13988601
-1.77988994,3.92705143,0.00282774,0.09602946,1.67190221,2.76024121,0.45921342,1.02001109,0.01723351,0.13909930
-1.77388694,3.88558857,0.00277402,0.09553181,1.63518684,2.72402228,0.45955114,1.01152040,0.01693883,0.13814638
-1.76788394,3.84334255,0.00274436,0.09484677,1.59831169,2.68821592,0.45865945,1.00270512,0.01658795,0.13707187
-1.76188094,3.80079379,0.00274155,0.09397484,1.56181351,2.65341426,0.45653110,0.99346421,0.01618455,0.13592083
-1.75587794,3.75827996,0.00276796,0.09291762,1.52615035,2.62004667,0.45317260,0.98369538,0.01573302,0.13473763
-1.74987494,3.71599564,0.00282544,0.09167772,1.49169670,2.58837610,0.44860394,0.97329970,0.01523832,0.13356497
-1.74387194,3.67399996,0.00291531,0.09025874,1.45874330,2.55850394,0.44285808,0.96218602,0.01470591,0.13244294
-1.73786893,3.63223155,0.00303831,0.08866520,1.42750127,2.53038317,0.43598032,0.95027542,0.01414155,0.13140830
-1.73186593,3.59053007,0.00319456,0.08690250,1.39811027,2.50383878,0.42802751,0.93750508,0.01355119,0.13049390
-1.72586293,3.54866309,0.00338351,0.08497686,1.37065014,2.47859436,0.41906715,0.92383191,0.01294082,0.12972820
-1.71985993,3.50635666,0.00360393,0.08289532,1.34515509,2.45430320,0.40917643,0.90923543,0.01231639,0.12913505
-1.71385693,3.46332795,0.00385393,0.08066578,1.32162950,2.43058214,0.39844116,0.89371997,0.01168364,0.12873351
-1.70785393,3.41931796,0.00413089,0.07829702,1.30006433,2.40704626,0.38695466,0.87731603,0.01104807,0.12853789
-1.70185093,3.37412247,0.00443153,0.07579879,1.28045302,2.38334243,0.37481660,0.86008067,0.01041485,0.12855786
-1.69584792,3.32761946,0.00475194,0.07318186,1.26280571,2.35917986,0.36213174,0.84209700,0.00978875,0.12879864
-1.68984492,3.27979129,0.00508759,0.07045819,1.24716095,2.33435605,0.34900870,0.82347268,0.00917413,0.12926131
-1.68384192,3.23074052,0.00543345,0.06764094,1.23359394,2.30877658,0.33555865,0.80433743,0.00857495,0.12994316
-1.67783892,3.18069828,0.00578406,0.06474455,1.22222070,2.28246788,0.32189394,0.78483987,0.00799472,0.13083800
-1.67183592,3.13002483,0.00613365,0.06178474,1.21319792,2.25558219,0.30812681,0.76514345,0.00743653,0.13193660
-1.66583292,3.07920215,0.00647629,0.05877848,1.20671813,2.22839465,0.29436804,0.74542205,0.00690309,0.13322701
-1.65982991,3.02881897,0.00680599,0.05574389,1.20300062,2.20129259,0.28072563,0.72585511,0.00639671,0.13469496
-1.65382691,2.97954907,0.00711691,0.05270002,1.20227850,2.17475793,0.26730355,0.70662262,0.00591935,0.13632421
-1.64782391,2.93212407,0.00740349,0.04966665,1.20478255,2.14934355,0.25420050,0.68790023,0.00547265,0.13809678
-1.64182091,2.88730211,0.00766064,0.04666398,1.21072299,2.12564513,0.24150886,0.66985464,0.00505793,0.13999333
-1.63581791,2.84583426,0.00788384,0.04371224,1.22027019,2.10427009,0.22931358,0.65263937,0.00467622,0.14199332
-1.62981491,2.80843034,0.00806933,0.04083131,1.23353565,2.08580536,0.21769138,0.63639122,0.00432825,0.14407531
