energy_ev,total_up,N_s_up,N_p_up,S_s_up,S_p_up,Ta_p_up,Ta_d_up
-4.30115058,0.97071337,0.00501341,0.16323162,0.00574129,0.54927176,0.33364932,0.31959906
-4.29514757,0.99714960,0.00548957,0.16143961,0.00554564,0.57178894,0.35539100,0.31690241
-4.28914457,1.03782657,0.00605144,0.16208502,0.00544863,0.60225653,0.38182130,0.31902277
-4.28314157,1.09206090,0.00669372,0.16502565,0.00543929,0.64031967,0.41268116,0.32576457
-4.27713857,1.15894304,0.00740979,0.17008795,0.00550657,0.68548570,0.44762034,0.33686827
-4.27113557,1.23734246,0.00819162,0.17706936,0.00563936,0.73712531,0.48619654,0.35201457
-4.26513257,1.32591845,0.00902967,0.18574120,0.00582644,0.79447727,0.52787706,0.37083000
-4.25912956,1.42313715,0.00991288,0.19585210,0.00605654,0.85665730,0.57204352,0.39289384
-4.25312656,1.52729492,0.01082878,0.20713207,0.00631837,0.92267106,0.61799975,0.41774634
-4.24712356,1.63654822,0.01176351,0.21929710,0.00660077,0.99143152,0.66498303,0.44489818
-4.24112056,1.74894962,0.01270209,0.23205421,0.00689276,1.06178038,0.71217848,0.47384107
-4.23511756,1.86248925,0.01362865,0.24510702,0.00718374,1.13251325,0.75873650,0.50405914
-4.22911456,1.97514059,0.01452673,0.25816154,0.00746361,1.20240786,0.80379262,0.53504094
-4.22311156,2.08490931,0.01537967,0.27093209,0.00772293,1.27025440,0.84648940,0.56629154
-4.21710855,2.18988314,0.01617106,0.28314722,0.00795312,1.33488703,0.88599936,0.59734435
-4.21110555,2.28828106,0.01688513,0.29455534,0.00814661,1.39521501,0.92154827,0.62777212
-4.20510255,2.37849946,0.01750727,0.30492987,0.00829696,1.45025250,0.95243765,0.65719656
-4.19909955,2.45915327,0.01802442,0.31407373,0.00839904,1.49914526,0.97806565,0.68529613
-4.19309655,2.52910994,0.01842549,0.32182297,0.00844906,1.54119324,0.99794517,0.71181150
-4.18709355,2.58751470,0.01870173,0.32804930,0.00844471,1.57586776,1.01171859,0.73654836
-4.18109055,2.63380554,0.01884701,0.33266160,0.00838512,1.60282250,1.01916813,0.75937729
-4.17508754,2.66771734,0.01885802,0.33560613,0.00827089,1.62189761,1.02022155,0.78023066
-4.16908454,2.68927473,0.01873437,0.33686565,0.00810404,1.63311682,1.01495284,0.79909672
-4.16308154,2.69877420,0.01847859,0.33645733,0.00788788,1.63667764,1.00357776,0.81601105
-4.15707854,2.69675640,0.01809604,0.33442977,0.00762695,1.63293532,0.98644478,0.83104587
-4.15107554,2.68397026,0.01759472,0.33085914,0.00732686,1.62238131,0.96402157,0.84429796
-4.14507254,2.66133093,0.01698497,0.32584476,0.00699410,1.60561771,0.93687802,0.85587570
-4.13906953,2.62987407,0.01627910,0.31950426,0.00663592,1.58332894,0.90566663,0.86588623
-4.13306653,2.59070892,0.01549101,0.31196875,0.00626012,1.55625239,0.87110121,0.87442348
-4.12706353,2.54497293,0.01463570,0.30337801,0.00587494,1.52514961,0.83393509,0.88155792
-4.12106053,2.49379027,0.01372883,0.29387605,0.00548887,1.49077960,0.79493990,0.88732864
-4.11505753,2.43823647,0.01278622,0.28360721,0.00511056,1.45387563,0.75488575,0.89173849
-4.10905453,2.37931081,0.01182342,0.27271293,0.00474871,1.41512667,0.71452392,0.89475245
-4.10305153,2.31791760,0.01085528,0.26132920,0.00441202,1.37516415,0.67457251,0.89629954
-4.09704852,2.25485685,0.00989565,0.24958479,0.00410913,1.33455449,0.63570556,0.89627818
-4.09104552,2.19082413,0.00895703,0.23760021,0.00384867,1.29379744,0.59854587,0.89456455
-4.08504252,2.12641890,0.00805036,0.22548731,0.00363918,1.25332962,0.56366138,0.89102358
-4.07903952,2.06215985,0.00718492,0.21334943,0.00348924,1.21353268,0.53156480,0.88552182
-4.07303652,1.99850561,0.00636822,0.20128193,0.00340742,1.17474495,0.50271606,0.87794121
-4.06703352,1.93587854,0.00560598,0.18937303,0.00340237,1.13727526,0.47752677,0.86819306
-4.06103052,1.87468951,0.00490223,0.17770469,0.00348278,1.10141757,0.45636598,0.85623104
-4.05502751,1.81536126,0.00425940,0.16635352,0.00365742,1.06746501,0.43956634,0.84206252
-4.04902451,1.75834829,0.00367848,0.15539150,0.00393505,1.03572192,0.42742969,0.82575729
-4.04302151,1.70415145,0.00315917,0.14488649,0.00432434,1.00651278,0.42023145,0.80745309
-4.03701851,1.65332582,0.00270015,0.13490247,0.00483372,0.98018710,0.41822302,0.78735754
-4.03101551,1.60648103,0.00229924,0.12549941,0.00547119,0.95711959,0.42163158,0.76574624
-4.02501251,1.56427359,0.00195364,0.11673292,0.00624401,0.93770544,0.43065723,0.74295708
-4.01900950,1.52739161,0.00166013,0.10865351,0.00715843,0.92235073,0.44546708,0.71938097
-4.01300650,1.49653252,0.00141530,0.10130580,0.00821930,0.91145842,0.46618671,0.69544955
-4.00700350,1.47237529,0.00121569,0.09472747,0.00942969,0.90541081,0.49288928,0.67162052
-4.00100050,1.45554863,0.00105800,0.08894829,0.01079046,0.90454939,0.52558300,0.64836130
-3.99499750,1.44659744,0.00093920,0.08398911,0.01229985,0.90915346,0.56419769,0.62613210
-3.98899450,1.44594946,0.00085668,0.07986105,0.01395311,0.91941888,0.60857160,0.60536910
-3.98299150,1.45388449,0.00080833,0.07656495,0.01574219,0.93543850,0.65843938,0.58646884
-3.97698849,1.47050839,0.00079268,0.07409103,0.01765543,0.95718563,0.71342240,0.56977453
-3.97098549,1.49573362,0.00080892,0.07241893,0.01967748,0.98450181,0.77302255,0.55556502
-3.96498249,1.52926807,0.00085699,0.07151814,0.02178922,1.01709017,0.83662029,0.54404702
-3.95897949,1.57061315,0.00093761,0.07134872,0.02396796,1.05451493,0.90347790,0.53535085
-3.95297649,1.61907203,0.00105231,0.07186247,0.02618762,1.09620770,0.97274825,0.52952992
-3.94697349,1.67376767,0.00120345,0.07300426,0.02841927,1.14148056,1.04348948,0.52656393
-3.94097049,1.73367049,0.00139421,0.07471378,0.03063166,1.18954569,1.11468532,0.52636541
-3.93496748,1.79763431,0.00162857,0.07692731,0.03279197,1.23954071,1.18527063,0.52878922
-3.92896448,1.86443899,0.00191124,0.07957965,0.03486667,1.29055881,1.25416127,0.53364439
-3.92296148,1.93283766,0.00224760,0.08260606,0.03682249,1.34168209,1.32028728,0.54070757
-3.91695848,2.00160616,0.00264360,0.08594403,0.03862737,1.39201664,1.38262780,0.54973723
-3.91095548,2.06959204,0.00310560,0.08953491,0.04025149,1.44072739,1.44024620,0.56048781
-3.90495248,2.13576042,0.00364019,0.09332529,0.04166826,1.48707096,1.49232376,0.57272300
-3.89894947,2.19923423,0.00425399,0.09726797,0.04285515,1.53042474,1.53819008,0.58622726
-3.89294647,2.25932647,0.00495335,0.10132262,0.04379451,1.57031040,1.57734865,0.60081517
-3.88694347,2.31556269,0.00574411,0.10545595,0.04447410,1.60641058,1.60949622,0.61633781
-3.88094047,2.36769227,0.00663123,0.10964157,0.04488753,1.63857777,1.63453467,0.63268610
-3.87493747,2.41568784,0.00761847,0.11385937,0.04503443,1.66683462,1.65257482,0.64979076
-3.86893447,2.45973283,0.00870803,0.11809458,0.04492036,1.69136573,1.66393168,0.66761917
-3.86293147,2.50019768,0.00990021,0.12233662,0.04455658,1.71250118,1.66911129,0.68616915
-3.85692846,2.53760626,0.01119302,0.12657773,0.04395955,1.73069274,1.66878972,0.70546044
-3.85092546,2.57259413,0.01258196,0.13081148,0.04315022,1.74648389,1.66378508,0.72552410
-3.84492246,2.60586129,0.01405973,0.13503141,0.04215327,1.76047545,1.65502397,0.74639098
-3.83891946,2.63812196,0.01561610,0.13922968,0.04099611,1.77328853,1.64350389,0.76807965
-3.83291646,2.67005432,0.01723780,0.14339607,0.03970794,1.78552703,1.63025339,0.79058493
-3.82691346,2.70225307,0.01890860,0.14751720,0.03831867,1.79774154,1.61629177,0.81386761
-3.82091046,2.73518755,0.02060943,0.15157616,0.03685801,1.81039677,1.60259026,0.83784617
-3.81490745,2.76916770,0.02231868,0.15555251,0.03535453,1.82384422,1.59003633,0.86239106
-3.80890445,2.80431966,0.02401264,0.15942271,0.03383486,1.83830148,1.57940251,0.88732194
-3.80290145,2.84057250,0.02566599,0.16316094,0.03232308,1.85383926,1.57132120,0.91240820
-3.79689845,2.87765649,0.02725251,0.16674021,0.03084019,1.87037673,1.56626601,0.93737278
-3.79089545,2.91511301,0.02874574,0.17013381,0.02940383,1.88768536,1.56454050,0.96189918
-3.78489245,2.95231547,0.03011991,0.17331686,0.02802814,1.90540082,1.56627415,0.98564138
-3.77888944,2.98849989,0.03135069,0.17626805,0.02672373,1.92304236,1.57142564,1.00823607
-3.77288644,3.02280351,0.03241614,0.17897125,0.02549792,1.94003837,1.57979280,1.02931685
-3.76688344,3.05430929,0.03329752,0.18141717,0.02435499,1.95575682,1.59102856,1.04852943
-3.76088044,3.08209396,0.03398009,0.18360465,0.02329659,1.96953893,1.60466182,1.06554731
-3.75487744,3.10527729,0.03445380,0.18554187,0.02232217,1.98073428,1.62012229,1.08008710
-3.74887444,3.12306994,0.03471386,0.18724708,0.02142954,1.98873570,1.63676805,1.09192279
-3.74287144,3.13481791,0.03476120,0.18874909,0.02061533,1.99301221,1.65391452,1.10089829
-3.73686843,3.14004141,0.03460267,0.19008733,0.01987552,1.99313853,1.67086385,1.10693775
-3.73086543,3.13846655,0.03425118,0.19131147,0.01920592,1.98881983,1.68693340,1.11005314
-3.72486243,3.13004853,0.03372555,0.19248078,0.01860255,1.97991074,1.70148234,1.11034872
-3.71885943,3.11498549,0.03305024,0.19366299,0.01806202,1.96642790,1.71393560,1.10802237
-3.71285643,3.09372257,0.03225491,0.19493292,0.01758180,1.94855556,1.72380410,1.10336356
-3.70685343,3.06694610,0.03137373,0.19637072,0.01716044,1.92664422,1.73070097,1.09674803
-3.70085043,3.03556834,0.03044469,0.19805986,0.01679766,1.90120250,1.73435309,1.08862943
-3.69484742,3.00070340,0.02950867,0.20008496,0.01649442,1.87288267,1.73460776,1.07952816
-3.68884442,2.96363534,0.02860847,0.20252934,0.01625289,1.84246044,1.73143445,1.07001772
-3.68284142,2.92577972,0.02778776,0.20547249,0.01607639,1.81081021,1.72492158,1.06070908
-3.67683842,2.88864004,0.02709004,0.20898754,0.01596919,1.77887643,1.71526884,1.05223351
-3.67083542,2.85376059,0.02655746,0.21313862,0.01593639,1.74764253,1.70277521,1.04522450
-3.66483242,2.82267761,0.02622976,0.21797849,0.01598368,1.71809847,1.68782349,1.04029919
-3.65882941,2.79687018,0.02614321,0.22354626,0.01611708,1.69120827,1.67086211,1.03804005
-3.65282641,2.77771296,0.02632958,0.22986549,0.01634272,1.66787859,1.65238491,1.03897723
-3.64682341,2.76643214,0.02681517,0.23694267,0.01666655,1.64892970,1.63291005,1.04357232
-3.64082041,2.76406641,0.02762001,0.24476634,0.01709417,1.63506972,1.61295894,1.05220390
-3.63481741,2.77143421,0.02875703,0.25330676,0.01763053,1.62687320,1.59303622,1.06515532
-3.62881441,2.78910859,0.03023155,0.26251634,0.01827982,1.62476470,1.57361166,1.08260532
-3.62281141,2.81740048,0.03204074,0.27233088,0.01904525,1.62900793,1.55510493,1.10462157
-3.61680840,2.85635097,0.03417337,0.28267156,0.01992900,1.63970078,1.53787371,1.13115740
-3.61080540,2.90573298,0.03660976,0.29344778,0.02093214,1.65677639,1.52220569,1.16205201
-3.60480240,2.96506197,0.03932183,0.30456059,0.02205463,1.68000986,1.50831473,1.19703381
-3.59879940,3.03361533,0.04227354,0.31590678,0.02329530,1.70903052,1.49634097,1.23572709
-3.59279640,3.11045945,0.04542141,0.32738336,0.02465199,1.74333874,1.48635475,1.27766165
-3.58679340,3.19448333,0.04871538,0.33889222,0.02612155,1.78232670,1.47836375,1.32228501
-3.58079040,3.28443704,0.05209985,0.35034473,0.02770003,1.82530192,1.47232269,1.36897689
-3.57478739,3.37897360,0.05551495,0.36166613,0.02938273,1.87151254,1.46814466,1.41706551
-3.56878439,3.47669210,0.05889798,0.37279929,0.03116430,1.92017299,1.46571319,1.46584503
-3.56278139,3.57618056,0.06218498,0.38370774,0.03303880,1.97048910,1.46489424,1.51459381
-3.55677839,3.67605647,0.06531242,0.39437781,0.03499977,2.02168126,1.46554695,1.56259278
-3.55077539,3.77500366,0.06821892,0.40481959,0.03704015,2.07300499,1.46753266,1.60914355
-3.54477239,3.87180406,0.07084694,0.41506677,0.03915226,2.12376784,1.47072150,1.65358569
-3.53876938,3.96536346,0.07314435,0.42517537,0.04132765,2.17334233,1.47499623,1.69531283
-3.53276638,4.05473064,0.07506595,0.43522131,0.04355698,2.22117455,1.48025315,1.73378710
-3.52676338,4.13910958,0.07657461,0.44529706,0.04582983,2.26678848,1.48640032,1.76855175
-3.52076038,4.21786522,0.07764232,0.45550761,0.04813447,2.30978629,1.49335345,1.79924159
-3.51475738,4.29052290,0.07825085,0.46596582,0.05045771,2.34984513,1.50102984,1.82559105
-3.50875438,4.35676265,0.07839207,0.47678761,0.05278474,2.38671115,1.50934140,1.84743977
-3.50275138,4.41640911,0.07806796,0.48808718,0.05509902,2.42019159,1.51818723,1.86473555
-3.49674837,4.46941831,0.07729030,0.49997243,0.05738230,2.45014580,1.52744673,1.87753469
-3.49074537,4.51586245,0.07608003,0.51254095,0.05961466,2.47647611,1.53697404,1.88599952
-3.48474237,4.55591368,0.07446631,0.52587662,0.06177473,2.49911938,1.54659427,1.89039335
-3.47873937,4.58982787,0.07248539,0.54004689,0.06384000,2.51803989,1.55610219,1.89107275
-3.47273637,4.61792911,0.07017929,0.55510089,0.06578725,2.53322404,1.56526356,1.88847737
-3.46673337,4.64059528,0.06759433,0.57106819,0.06759307,2.54467719,1.57381919,1.88311737
-3.46073037,4.65824512,0.06477971,0.58795816,0.06923447,2.55242262,1.58149155,1.87555883
-3.45472736,4.67132661,0.06178596,0.60575977,0.07068955,2.55650242,1.58799358,1.86640727
-3.44872436,4.68030651,0.05866358,0.62444165,0.07193818,2.55698001,1.59303919,1.85628988
-3.44272136,4.68566077,0.05546175,0.64395222,0.07296267,2.55394361,1.59635466,1.84583662
-3.43671836,4.68786529,0.05222717,0.66421975,0.07374837,2.54751015,1.59769038,1.83566096
-3.43071536,4.68738665,0.04900313,0.68515218,0.07428417,2.53782885,1.59683199,1.82634063
-3.42471236,4.68467241,0.04582876,0.70663673,0.07456291,2.52508385,1.59361030,1.81839906
-3.41870935,4.68014080,0.04273849,0.72853916,0.07458160,2.50949522,1.58790926,1.81228808
-3.41270635,4.67416964,0.03976169,0.75070289,0.07434149,2.49131810,1.57967160,1.80837245
-3.40670335,4.66708464,0.03692255,0.77294812,0.07384799,2.47083942,1.56890166,1.80691683
-3.40070035,4.65914752,0.03424008,0.79507104,0.07311042,2.44837237,1.55566527,1.80807563
-3.39469735,4.65054423,0.03172830,0.81684358,0.07214154,2.42424858,1.54008675,1.81188621
-3.38869435,4.64137414,0.02939651,0.83801377,0.07095713,2.39880837,1.52234319,1.81826569
-3.38269135,4.63164086,0.02724966,0.85830715,0.06957528,2.37238951,1.50265633,1.82701154
-3.37668834,4.62124535,0.02528883,0.87742935,0.06801583,2.34531517,1.48128250,1.83780603
-3.37068534,4.60998233,0.02351166,0.89507006,0.06629962,2.31788167,1.45850124,1.85022445
-3.36468234,4.59754028,0.02191293,0.91090840,0.06444794,2.29034671,1.43460321,1.86374681
-3.35867934,4.58350584,0.02048501,0.92461980,0.06248190,2.26291892,1.40987799,1.87777271
-3.35267634,4.56737259,0.01921836,0.93588414,0.06042196,2.23574922,1.38460237,1.89163883
-3.34667334,4.54855443,0.01810201,0.94439489,0.05828762,2.20892464,1.35902977,1.90463857
-3.34067034,4.52640320,0.01712400,0.94986905,0.05609710,2.18246492,1.33338129,1.91604306
-3.33466733,4.50023019,0.01627175,0.95205730,0.05386726,2.15632224,1.30783866,1.92512290
-3.32866433,4.46933081,0.01553244,0.95075398,0.05161356,2.13038404,1.28253958,1.93116999
-3.32266133,4.43301144,0.01489334,0.94580636,0.04935018,2.10447907,1.25757540,1.93351861
-3.31665833,4.39061772,0.01434203,0.93712261,0.04709014,2.07838619,1.23299146,1.93156518
-3.31065533,4.34156287,0.01386671,0.92467826,0.04484554,2.05184583,1.20878976,1.92478609
-3.30465233,4.28535517,0.01345634,0.90852042,0.04262780,2.02457346,1.18493405,1.91275308
-3.29864932,4.22162338,0.01310086,0.88876974,0.04044785,1.99627454,1.16135687,1.89514569
-3.29264632,4.15013916,0.01279126,0.86561986,0.03831639,1.96666044,1.13796840,1.87176055
-3.28664332,4.07083546,0.01251974,0.83933422,0.03624404,1.93546447,1.11466644,1.84251728
-3.28064032,3.98382033,0.01227976,0.81024051,0.03424141,1.90245755,1.09134738,1.80746083
-3.27463732,3.88938540,0.01206608,0.77872278,0.03231918,1.86746269,1.06791736,1.76676043
-3.26863432,3.78800870,0.01187477,0.74521173,0.03048804,1.83036783,1.04430322,1.72070510
-3.26263132,3.68035175,0.01170318,0.71017343,0.02875862,1.79113633,1.02046282,1.66969610
-3.25662831,3.56725079,0.01154995,0.67409710,0.02714133,1.74981480,0.99639396,1.61423646
-3.25062531,3.44970253,0.01141486,0.63748240,0.02564617,1.70653781,0.97214182,1.55491810
-3.24462231,3.32884474,0.01129877,0.60082678,0.02428253,1.66152929,0.94780422,1.49240692
-3.23861931,3.20593236,0.01120349,0.56461338,0.02305897,1.61510061,0.92353462,1.42742630
-3.23261631,3.08230990,0.01113157,0.52929997,0.02198299,1.56764522,0.89954253,1.36073961
-3.22661331,2.95938100,0.01108618,0.49530928,0.02106090,1.51963021,0.87609141,1.29313210
-3.22061031,2.83857609,0.01107082,0.46302104,0.02029765,1.47158502,0.85349390,1.22539297
-3.21460730,2.72131941,0.01108917,0.43276594,0.01969677,1.42408781,0.83210473,1.15829777
-3.20860430,2.60899630,0.01114481,0.40482155,0.01926035,1.37775000,0.81231148,1.09259199
-3.20260130,2.50292189,0.01124098,0.37941036,0.01898910,1.33319956,0.79452348,1.02897598
-3.19659830,2.40431231,0.01138034,0.35669963,0.01888245,1.29106390,0.77915949,0.96809180
-3.19059530,2.31425912,0.01156479,0.33680303,0.01893875,1.25195274,0.76663444,0.91051217
-3.18459230,2.23370796,0.01179522,0.31978387,0.01915549,1.21644184,0.75734583,0.85673181
-3.17858929,2.16344179,0.01207137,0.30565943,0.01952953,1.18505809,0.75166045,0.80716132
-3.17258629,2.10406916,0.01239174,0.29440624,0.02005740,1.15826637,0.74990160,0.76212362
-3.16658329,2.05601759,0.01275347,0.28596597,0.02073556,1.13645859,0.75233759,0.72185288
-3.16058029,2.01953202,0.01315237,0.28025142,0.02156066,1.11994514,0.75917172,0.68649581
-3.15457729,1.99467785,0.01358298,0.27715248,0.02252972,1.10894886,0.77053404,0.65611512
-3.14857429,1.98134816,0.01403865,0.27654165,0.02364028,1.10360137,0.78647518,0.63069471
-3.14257129,1.97927427,0.01451174,0.27827895,0.02489040,1.10394177,0.80696229,0.61014643
-3.13656828,1.98803896,0.01499386,0.28221592,0.02627870,1.10991727,0.83187711,0.59431779
-3.13056528,2.00709138,0.01547610,0.28819870,0.02780409,1.12138563,0.86101627,0.58300046
-3.12456228,2.03576280,0.01594941,0.29607011,0.02946558,1.13811886,0.89409338,0.57593893
-3.11855928,2.07328247,0.01640486,0.30567063,0.03126189,1.15980803,0.93074310,0.57283914
-3.11255628,2.11879286,0.01683403,0.31683851,0.03319094,1.18606877,0.97052677,0.57337667
-3.10655328,2.17136391,0.01722933,0.32940904,0.03524935,1.21644734,1.01293938,0.57720430
-3.10055028,2.23000586,0.01758430,0.34321331,0.03743185,1.25042698,1.05741781,0.58395874
-3.09454727,2.29368072,0.01789387,0.35807649,0.03973063,1.28743468,1.10334999,0.59326651
-3.08854427,2.36131261,0.01815460,0.37381614,0.04213482,1.32684829,1.15008494,0.60474887
-3.08254127,2.43179709,0.01836485,0.39024064,0.04462996,1.36800413,1.19694339,0.61802602
-3.07653827,2.50401038,0.01852480,0.40714821,0.04719759,1.41020537,1.24322901,0.63272063
-3.07053527,2.57681864,0.01863655,0.42432656,0.04981500,1.45273130,1.28824007,0.64846085
-3.06453227,2.64908839,0.01870401,0.44155358,0.05245518,1.49484776,1.33128143,0.66488316
-3.05852926,2.71969837,0.01873282,0.45859914,0.05508694,1.53581889,1.37167688,0.68163519
-3.05252626,2.78755346,0.01873012,0.47522809,0.05767532,1.57492033,1.40878152,0.69837873
-3.04652326,2.85160093,0.01870436,0.49120449,0.06018215,1.61145373,1.44199431,0.71479309
-3.04052026,2.91084911,0.01866499,0.50629693,0.06256692,1.64476253,1.47077043,0.73057896
-3.03451726,2.96438825,0.01862219,0.52028490,0.06478779,1.67424857,1.49463330,0.74546274
-3.02851426,3.01141300,0.01858651,0.53296581,0.06680281,1.69938918,1.51318605,0.75920135
-3.02251126,3.05124593,0.01856859,0.54416239,0.06857122,1.71975400,1.52612208,0.77158732
-3.01650825,3.08336083,0.01857881,0.55373011,0.07005488,1.73502088,1.53323441,0.78245403
-3.01050525,3.10740477,0.01862703,0.56156423,0.07121959,1.74499013,1.53442354,0.79168072
-3.00450225,3.12321741,0.01872229,0.56760595,0.07203650,1.74959613,1.52970326,0.79919711
-2.99849925,3.13084651,0.01887261,0.57184736,0.07248320,1.74891570,1.51920441,0.80498707
-2.99249625,3.13055801,0.01908477,0.57433476,0.07254480,1.74317242,1.50317607,0.80909119
-2.98649325,3.12283993,0.01936417,0.57517007,0.07221464,1.73273647,1.48198403,0.81160784
-2.98049025,3.10839909,0.01971469,0.57451014,0.07149474,1.71811952,1.45610655,0.81269248
-2.97448724,3.08815016,0.02013867,0.57256381,0.07039599,1.69996470,1.42612729,0.81255499
-2.96848424,3.06319710,0.02063682,0.56958674,0.06893798,1.67903168,1.39272551,0.81145510
-2.96248124,3.03480712,0.02120827,0.56587414,0.06714850,1.65617735,1.35666390,0.80969563
-2.95647824,3.00437805,0.02185060,0.56175165,0.06506276,1.63233263,1.31877420,0.80761405
-2.95047524,2.97340017,0.02255991,0.55756472,0.06272240,1.60847646,1.27994113,0.80557228
-2.94447224,2.94341396,0.02333098,0.55366681,0.06017423,1.58560775,1.24108509,0.80394522
-2.93846923,2.91596540,0.02415742,0.55040712,0.05746885,1.56471668,1.20314407,0.80310842
-2.93246623,2.89256074,0.02503183,0.54811818,0.05465916,1.54675632,1.16705537,0.80342535
-2.92646323,2.87462245,0.02594609,0.54710388,0.05179890,1.53261586,1.13373759,0.80523478
-2.92046023,2.86344831,0.02689159,0.54762863,0.04894116,1.52309645,1.10407322,0.80883879
-2.91445723,2.86017508,0.02785953,0.54990783,0.04613705,1.51889058,1.07889240,0.81449195
-2.90845423,2.86574814,0.02884126,0.55410039,0.04343440,1.52056567,1.05895785,0.82239208
-2.90245123,2.88089819,0.02982857,0.56030328,0.04087680,1.52855243,1.04495140,0.83267297
-2.89644822,2.90612546,0.03081409,0.56854862,0.03850268,1.54313799,1.03746198,0.84539940
-2.89044522,2.94169179,0.03179154,0.57880318,0.03634469,1.56446404,1.03697525,0.86056462
-2.88444222,2.98762040,0.03275608,0.59097034,0.03442930,1.59252936,1.04386470,0.87809032
-2.87843922,3.04370270,0.03370456,0.60489439,0.03277659,1.62719648,1.05838427,0.89782914
-2.87243622,3.10951143,0.03463571,0.62036689,0.03140019,1.66820164,1.08066220,0.91956953
-2.86643322,3.18441899,0.03555028,0.63713473,0.03030751,1.71516734,1.11069640,0.94304267
-2.86043022,3.26761974,0.03645104,0.65490950,0.02949995,1.76761652,1.14835093,0.96793125
-2.85442721,3.35815496,0.03734275,0.67337773,0.02897338,1.82498764,1.19335401,0.99387952
-2.84842421,3.45493924,0.03823194,0.69221146,0.02871858,1.88664976,1.24529752,1.02050441
-2.84242121,3.55678694,0.03912668,0.71107876,0.02872185,1.95191702,1.30363816,1.04740701
-2.83641821,3.66243801,0.04003610,0.72965357,0.02896550,2.02006188,1.36770076,1.07418416
-2.83041521,3.77058198,0.04096999,0.74762470,0.02942854,2.09032688,1.43668376,1.10043957
-2.82441221,3.87987979,0.04193813,0.76470343,0.03008717,2.16193454,1.50966741,1.12579411
-2.81840920,3.98898313,0.04294971,0.78062961,0.03091541,2.23409563,1.58562477,1.14989497
-2.81240620,4.09655107,0.04401266,0.79517605,0.03188561,2.30601572,1.66343592,1.17242329
-2.80640320,4.20126430,0.04513295,0.80815110,0.03296896,2.37690050,1.74190523,1.19310024
-2.80040020,4.30183721,0.04631401,0.81939965,0.03413596,2.44596011,1.81978185,1.21169127
-2.79439720,4.39702835,0.04755612,0.82880240,0.03535692,2.51241312,1.89578305,1.22800860
-2.78839420,4.48564984,0.04885600,0.83627389,0.03660234,2.57549043,1.96862007,1.24191196
-2.78239120,4.56657623,0.05020649,0.84175942,0.03784335,2.63443966,2.03702594,1.25330774
-2.77638819,4.63875345,0.05159637,0.84523118,0.03905208,2.68853046,2.09978440,1.26214667
-2.77038519,4.70120821,0.05301046,0.84668403,0.04020208,2.73706083,2.15575914,1.26842042
-2.76438219,4.75305829,0.05442979,0.84613114,0.04126866,2.77936486,2.20392229,1.27215720
-2.75837919,4.79352369,0.05583204,0.84359991,0.04222922,2.81482170,2.24338129,1.27341682
-2.75237619,4.82193886,0.05719216,0.83912844,0.04306361,2.84286572,2.27340279,1.27228547
-2.74637319,4.83776551,0.05848315,0.83276259,0.04375442,2.86299759,2.29343302,1.26887054
-2.74037019,4.84060584,0.05967695,0.82455407,0.04428725,2.87479588,2.30311343,1.26329567
-2.73436718,4.83021559,0.06074546,0.81455936,0.04465090,2.87792867,2.30229116,1.25569638
-2.72836418,4.80651608,0.06166160,0.80283951,0.04483760,2.87216463,2.29102374,1.24621646
-2.72236118,4.76960483,0.06240039,0.78946087,0.04484306,2.85738299,2.26957777,1.23500514
-2.71635818,4.71976368,0.06293999,0.77449636,0.04466654,2.83358177,2.23842175,1.22221525
-2.71035518,4.65746391,0.06326263,0.75802734,0.04431082,2.80088381,2.19821312,1.20800231
-2.70435218,4.58336762,0.06335538,0.74014561,0.04378207,2.75954004,2.14978005,1.19252445
-2.69834917,4.49832481,0.06321086,0.72095547,0.04308967,2.70992976,2.09409879,1.17594318
-2.69234617,4.40336593,0.06282758,0.70057551,0.04224596,2.65255756,2.03226728,1.15842473
-2.68634317,4.29968959,0.06221018,0.67914000,0.04126591,2.58804700,1.96547600,1.14014172
-2.68034017,4.18864559,0.06136938,0.65679950,0.04016669,2.51713098,1.89497727,1.12127508
-2.67433717,4.07171340,0.06032173,0.63372095,0.03896730,2.44063903,1.82205379,1.10201586
-2.66833417,3.95047675,0.05908908,0.61008669,0.03768806,2.35948200,1.74798777,1.08256666
-2.66233117,3.82659470,0.05769789,0.58609280,0.03635014,2.27463455,1.67403127,1.06314254
-2.65632816,3.70177029,0.05617843,0.56194662,0.03497510,2.18711597,1.60137895,1.04397124
-2.65032516,3.57771751,0.05456373,0.53786351,0.03358442,2.09797002,1.53114363,1.02529235
-2.64432216,3.45612767,0.05288856,0.51406312,0.03219905,2.00824443,1.46433551,1.00735573
-2.63831916,3.33863620,0.05118834,0.49076526,0.03083907,1.91897070,1.40184529,0.99041872
-2.63231616,3.22679093,0.04949801,0.46818552,0.02952330,1.83114474,1.34443140,0.97474256
-2.62631316,3.12202271,0.04785102,0.44653092,0.02826909,1.74570901,1.29271160,0.96058796
-2.62031016,3.02561944,0.04627844,0.42599570,0.02709206,1.66353653,1.24715873,0.94820994
-2.61430715,2.93870392,0.04480804,0.40675741,0.02600598,1.58541710,1.20810049,0.93785238
-2.60830415,2.86221639,0.04346373,0.38897349,0.02502266,1.51204604,1.17572282,0.92974231
-2.60230115,2.79690181,0.04226499,0.37277838,0.02415193,1.44401557,1.15007669,0.92408436
