energy_ev,total_up,total_down,C_s_up,C_s_down,C_p_up,C_p_down,Mn_p_up,Mn_p_down,Mn_d_up,Mn_d_down,Na_s_up,Na_s_down,Se_s_up,Se_s_down,Se_p_up,Se_p_down
-3.33466733,2.20362254,-2.40182809,0.01033089,-0.01845288,0.13863315,-0.17942918,0.63548436,-0.70892473,1.56628433,-0.98401330,0.05793558,-0.17975680,0.00772164,-0.00929359,0.63734148,-1.37832879
-3.32866433,2.24323845,-2.32355480,0.01035040,-0.01668880,0.14524704,-0.16741084,0.66179996,-0.67198653,1.58247846,-0.96191200,0.05802690,-0.16695360,0.00728584,-0.00882377,0.65517164,-1.34232622
-3.32266133,2.27898544,-2.24684161,0.01040959,-0.01506471,0.15221961,-0.15651793,0.68764931,-0.63850181,1.59313637,-0.93822145,0.05876090,-0.15423588,0.00692032,-0.00836256,0.67328516,-1.30715472
-3.31665833,2.31019247,-2.17213203,0.01050054,-0.01358275,0.15947192,-0.14679905,0.71256652,-0.60874777,1.59803712,-0.91304768,0.06019759,-0.14173476,0.00662800,-0.00792147,0.69128128,-1.27300880
-3.31065533,2.33630355,-2.09989107,0.01061478,-0.01224342,0.16691638,-0.13829166,0.73609181,-0.58294185,1.59710519,-0.88654790,0.06239206,-0.12957103,0.00641080,-0.00751208,0.70875654,-1.24009666
-3.30465233,2.35689334,-2.03059716,0.01074333,-0.01104580,0.17445886,-0.13102112,0.75778502,-0.56123740,1.59041201,-0.85892883,0.06539256,-0.11785336,0.00626958,-0.00714596,0.72531754,-1.20863561
-3.29864932,2.37167927,-1.96473176,0.01087693,-0.00998788,0.18200132,-0.12500001,0.77723960,-0.54372022,1.57817211,-0.83044305,0.06923870,-0.10667686,0.00620409,-0.00683446,0.74059454,-1.17884584
-3.29264632,2.38052994,-1.90276689,0.01100617,-0.00906667,0.18944464,-0.12022733,0.79409664,-0.53040630,1.56073420,-0.80138347,0.07395988,-0.09612217,0.00621294,-0.00658858,0.75425535,-1.15094308
-3.28664332,2.38346933,-1.84515110,0.01112178,-0.00827842,0.19669182,-0.11668811,0.80805822,-0.52124071,1.53856769,-0.77207597,0.07957400,-0.08625492,0.00629362,-0.00641882,0.76601878,-1.12513021
-3.28064032,2.38067701,-1.79229455,0.01121480,-0.00761873,0.20365123,-0.11435302,0.81889956,-0.51609793,1.51224539,-0.74287055,0.08608631,-0.07712563,0.00644252,-0.00633506,0.77566721,-1.10158841
-3.27463732,2.37248410,-1.74455379,0.01127694,-0.00708265,0.21023977,-0.11317844,0.82647932,-0.51478357,1.48242325,-0.71413124,0.09348857,-0.06877008,0.00665500,-0.00634640,0.78305753,-1.08046832
-3.26863432,2.35936520,-1.70221716,0.01130074,-0.00666472,0.21638596,-0.11310668,0.83074755,-0.51703768,1.44981813,-0.68622524,0.10175846,-0.06120991,0.00692545,-0.00646103,0.78812982,-1.06188166
-3.26263132,2.34192660,-1.66549151,0.01127987,-0.00635904,0.22203265,-0.11406661,0.83175070,-0.52253954,1.41518474,-0.65951168,0.11085923,-0.05445357,0.00724739,-0.00668611,0.79091339,-1.04589398
-3.25662831,2.32089101,-1.63449121,0.01120929,-0.00615932,0.22713927,-0.11597467,0.82963334,-0.53091423,1.37929254,-0.63433045,0.12073961,-0.04849754,0.00761361,-0.00702758,0.79152951,-1.03251883
-3.25062531,2.29707931,-1.60922998,0.01108543,-0.00605885,0.23168360,-0.11873622,0.82463633,-0.54174053,1.34290390,-0.61099173,0.13133403,-0.04332761,0.00801630,-0.00749007,0.79019079,-1.02171398
-3.24462231,2.27138977,-1.58961625,0.01090627,-0.00605057,0.23566279,-0.12224719,0.81709137,-0.55456047,1.30675396,-0.58976652,0.14256306,-0.03892040,0.00844724,-0.00807671,0.78719680,-1.01337988
-3.23861931,2.24477535,-1.57545247,0.01067138,-0.00612708,0.23909369,-0.12639622,0.80741179,-0.56889002,1.27153328,-0.57087857,0.15433416,-0.03524478,0.00889791,-0.00878902,0.78292621,-1.00736067
-3.23261631,2.21821957,-1.56643854,0.01038193,-0.00628068,0.24201246,-0.13106691,0.79608006,-0.58423090,1.23787332,-0.55449823,0.16654270,-0.03226337,0.00935973,-0.00962675,0.77782536,-1.00344763
-3.22661331,2.19271170,-1.56217925,0.01004058,-0.00650342,0.24447333,-0.13614043,0.78363216,-0.60008302,1.20633554,-0.54073818,0.17907330,-0.02993400,0.00982422,-0.01058776,0.77239394,-1.00138521
-3.22061031,2.16922177,-1.56219575,0.00965139,-0.00678716,0.24654670,-0.14149823,0.77063947,-0.61595734,1.17740375,-0.52965135,0.19180128,-0.02821095,0.01028318,-0.01166792,0.76716796,-1.00087915
-3.21460730,2.14867617,-1.56594020,0.00921960,-0.00712363,0.24831648,-0.14702481,0.75768881,-0.63138863,1.15148000,-0.52123100,0.20459455,-0.02704623,0.01072883,-0.01286100,0.76270091,-1.00160651
-3.20860430,2.13193437,-1.57281324,0.00875144,-0.00750458,0.24987688,-0.15261043,0.74536135,-0.64594766,1.12888353,-0.51541283,0.21731555,-0.02639059,0.01115402,-0.01415866,0.75954374,-1.00322706
-3.20260130,2.11976740,-1.58218326,0.00825387,-0.00792182,0.25132869,-0.15815370,0.73421133,-0.65925252,1.10985257,-0.51207901,0.22982348,-0.02619449,0.01155229,-0.01555042,0.75822456,-1.00539544
-3.19659830,2.11283863,-1.59340666,0.00773435,-0.00836736,0.25277525,-0.16356383,0.72474532,-0.67097835,1.09454843,-0.51106371,0.24197662,-0.02640884,0.01191804,-0.01702370,0.75922875,-1.00777348
-3.19059530,2.11168748,-1.60584803,0.00720057,-0.00883353,0.25431816,-0.16876257,0.71740303,-0.68086541,1.08306146,-0.51216006,0.25363477,-0.02698570,0.01224657,-0.01856390,0.76298056,-1.01004220
-3.18459230,2.11671637,-1.61889938,0.00666018,-0.00931307,0.25605305,-0.17368564,0.71254033,-0.68872488,1.07541819,-0.51512781,0.26466172,-0.02787879,0.01253416,-0.02015457,0.76982671,-1.01191273
-3.17858929,2.12818133,-1.63199756,0.00612059,-0.00979922,0.25806541,-0.17828361,0.71041542,-0.69444237,1.07158937,-0.51970170,0.27492774,-0.02904397,0.01277804,-0.02177760,0.78002291,-1.01313583
-3.17258629,2.14618660,-1.64463906,0.00558875,-0.01028587,0.26042684,-0.18252224,0.71117851,-0.69797877,1.07149816,-0.52559981,0.28431195,-0.03043967,0.01297642,-0.02341350,0.79372363,-1.01350944
-3.16658329,2.17068328,-1.65639169,0.00507098,-0.01076754,0.26319167,-0.18638212,0.71486568,-0.69936867,1.07502820,-0.53253181,0.29270458,-0.03202725,0.01312846,-0.02504168,0.81097579,-1.01288416
-3.16058029,2.20147209,-1.66690279,0.00457285,-0.01123946,0.26639425,-0.18985783,0.72139710,-0.69871623,1.08203119,-0.54020666,0.30000901,-0.03377136,0.01323413,-0.02664083,0.83171627,-1.01116635
-3.15457729,2.23821008,-1.67590381,0.00409907,-0.01169759,0.27004705,-0.19295645,0.73057977,-0.69618883,1.09233360,-0.54833961,0.30614355,-0.03564036,0.01329423,-0.02818934,0.85577355,-1.00831895
-3.14857429,2.28042105,-1.68321134,0.00365345,-0.01213855,0.27413945,-0.19569564,0.74211456,-0.69200882,1.10574239,-0.55665831,0.31104294,-0.03760676,0.01331018,-0.02966570,0.88287323,-1.00436004
-3.14257129,2.32750929,-1.68872489,0.00323888,-0.01255963,0.27863758,-0.19810135,0.75560739,-0.68644365,1.12204954,-0.56490793,0.31465945,-0.03964767,0.01328400,-0.03104898,0.91264702,-0.99935951
-3.13656828,2.37877601,-1.69242187,0.00285736,-0.01295864,0.28348498,-0.20020532,0.77058402,-0.67979501,1.14103546,-0.57285525,0.31696360,-0.04174543,0.01321811,-0.03231927,0.94464488,-0.99343396
-3.13056528,2.43343791,-1.69435025,0.00251002,-0.01333385,0.28860425,-0.20204238,0.78650777,-0.67238730,1.16247105,-0.58029185,0.31794448,-0.04388815,0.01311528,-0.03345811,0.97834957,-0.98674031
-3.12456228,2.49064713,-1.69461966,0.00219724,-0.01368385,0.29389947,-0.20364794,0.80279941,-0.66455611,1.18611881,-0.58703635,0.31760967,-0.04607040,0.01297847,-0.03444895,1.01319296,-0.97946858
-3.11855928,2.54951180,-1.69339151,0.00191870,-0.01400739,0.29925946,-0.20505558,0.81885845,-0.65663700,1.21173275,-0.59293588,0.31598476,-0.04829389,0.01281076,-0.03527755,1.04857330,-0.97183405
-3.11255628,2.60911641,-1.69086873,0.00167349,-0.01430330,0.30456164,-0.20629493,0.83408473,-0.64895515,1.23905758,-0.59786691,0.31311241,-0.05056812,0.01261522,-0.03593229,1.08387280,-0.96406931
-3.10655328,2.66854139,-1.68728572,0.00146022,-0.01457031,0.30967635,-0.20739011,0.84789959,-0.64181609,1.26782723,-0.60173556,0.30905120,-0.05291102,0.01239488,-0.03640450,1.11847457,-0.95641650
-3.10055028,2.72688116,-1.68289890,0.00127714,-0.01480694,0.31447153,-0.20835850,0.85976554,-0.63549785,1.29776289,-0.60447744,0.30387405,-0.05534941,0.01215264,-0.03668868,1.15177851,-0.94911988
-3.09454727,2.78326014,-1.67797813,0.00112222,-0.01501148,0.31881749,-0.20921023,0.86920381,-0.63024472,1.32857102,-0.60605718,0.29766648,-0.05791934,0.01189126,-0.03678263,1.18321534,-0.94241894
-3.08854427,2.83684644,-1.67279915,0.00099326,-0.01518185,0.32259160,-0.20994811,0.87580896,-0.62626242,1.35994146,-0.60646766,0.29052460,-0.06066613,0.01161328,-0.03668757,1.21225864,-0.93654214
-3.08254127,2.88686309,-1.66763689,0.00088797,-0.01531568,0.32568273,-0.21056812,0.87926017,-0.62371500,1.39154600,-0.60572891,0.28255305,-0.06364418,0.01132107,-0.03640807,1.23843434,-0.93170126
-3.07653827,2.93259662,-1.66275966,0.00080403,-0.01541027,0.32799524,-0.21106036,0.87932871,-0.62272293,1.42303769,-0.60388671,0.27386281,-0.06691632,0.01101681,-0.03595202,1.26132778,-0.92808621
-3.07053527,2.97340341,-1.65842380,0.00073918,-0.01546273,0.32945249,-0.21141041,0.87588158,-0.62336256,1.45405124,-0.60101083,0.26456900,-0.07055271,0.01070248,-0.03533038,1.28058828,-0.92586037
-3.06453227,3.00871401,-1.65486855,0.00069123,-0.01547002,0.32999952,-0.21160084,0.86888135,-0.62566633,1.48420463,-0.59719282,0.25478869,-0.07462934,0.01037991,-0.03455696,1.29593145,-0.92515619
-3.05852926,3.03803588,-1.65231076,0.00065812,-0.01542918,0.32960507,-0.21161291,0.85838239,-0.62962382,1.51310233,-0.59254326,0.24463882,-0.07922598,0.01005075,-0.03364809,1.30713949,-0.92607096
-3.05252626,3.06095513,-1.65093925,0.00063792,-0.01533741,0.32826279,-0.21142827,0.84452384,-0.63518320,1.54034010,-0.58718846,0.23423422,-0.08442351,0.00971658,-0.03262216,1.31405991,-0.92866280
-3.04652326,3.07713782,-1.65090850,0.00062886,-0.01519231,0.32599164,-0.21103041,0.82752005,-0.64225288,1.56551158,-0.58126657,0.22368576,-0.09030095,0.00937883,-0.03149920,1.31660312,-0.93294675
-3.04052026,3.08633122,-1.65233171,0.00062933,-0.01499206,0.32283549,-0.21040600,0.80764885,-0.65070337,1.58821656,-0.57492304,0.21309864,-0.09693190,0.00903887,-0.03030032,1.31473919,-0.93889101
-3.03451726,3.08836570,-1.65527328,0.00063782,-0.01473554,0.31886213,-0.20954579,0.78523853,-0.66036911,1.60807083,-0.56830566,0.20257094,-0.10438072,0.00869799,-0.02904721,1.30849434,-0.94641359
-3.02851426,3.08315731,-1.65974104,0.00065302,-0.01442253,0.31416160,-0.20844517,0.76065420,-0.67105039,1.62471749,-0.56155909,0.19219234,-0.11269847,0.00835742,-0.02776156,1.29794743,-0.95537948
-3.02251126,3.07071147,-1.66567857,0.00067369,-0.01405380,0.30884411,-0.20710432,0.73428407,-0.68251538,1.63783919,-0.55481917,0.18204303,-0.12191882,0.00801834,-0.02646449,1.28322662,-0.96559871
-3.01650825,3.05112760,-1.67295825,0.00069873,-0.01363120,0.30303762,-0.20552794,0.70652647,-0.69450246,1.64717106,-0.54820732,0.17219289,-0.13205411,0.00768185,-0.02517603,1.26450660,-0.97682553
-3.01050525,3.02460449,-1.68137571,0.00072710,-0.01315764,0.29688515,-0.20372472,0.67777791,-0.70672302,1.65251379,-0.54182507,0.16270099,-0.14309170,0.00734900,-0.02391462,1.24200612,-0.98875917
-3.00450225,2.99144625,-1.69064636,0.00075787,-0.01263715,0.29054207,-0.20170647,0.64842279,-0.71886488,1.65374615,-0.53574926,0.15361518,-0.15499094,0.00702077,-0.02269669,1.21598602,-1.00104644
-2.99849925,2.95206803,-1.70040467,0.00079016,-0.01207472,0.28417336,-0.19948715,0.61882492,-0.73059660,1.65083662,-0.53002804,0.14497211,-0.16768092,0.00669806,-0.02153623,1.18674759,-1.01328636
-2.99249625,2.90700113,-1.71020694,0.00082314,-0.01147624,0.27795095,-0.19708181,0.58932098,-0.74157278,1.64385319,-0.52467800,0.13679746,-0.18105914,0.00638170,-0.02044461,1.15463092,-1.02503720
-2.98649325,2.85689664,-1.71953780,0.00085605,-0.01084833,0.27205126,-0.19450566,0.56021608,-0.75144050,1.63297109,-0.51968273,0.12910638,-0.19499141,0.00607243,-0.01943031,1.12001320,-1.03582572
-2.98049025,2.80252700,-1.72782092,0.00088817,-0.01019814,0.26665285,-0.19177328,0.53178117,-0.75984673,1.61847758,-0.51499289,0.12190425,-0.20931295,0.00577090,-0.01849886,1.08330656,-1.04515875
-2.97448724,2.74478459,-1.73443366,0.00091883,-0.00953315,0.26193425,-0.18889805,0.50425225,-0.76644692,1.60077361,-0.51052797,0.11518768,-0.22383090,0.00547765,-0.01765291,1.04495526,-1.05253662
-2.96848424,2.68467701,-1.73872569,0.00094742,-0.00886098,0.25807191,-0.18589200,0.47783098,-0.77091420,1.58037183,-0.50617970,0.10894563,-0.23832816,0.00519319,-0.01689228,1.00543215,-1.05746829
-2.96248124,2.62331824,-1.74004071,0.00097338,-0.00818912,0.25523824,-0.18276592,0.45268658,-0.77294921,1.55789075,-0.50181709,0.10316076,-0.25256853,0.00491791,-0.01621424,0.96523399,-1.05948739
-2.95647824,2.56191553,-1.73774068,0.00099625,-0.00752475,0.25359958,-0.17952990,0.42895840,-0.77228992,1.53404503,-0.49729289,0.09781088,-0.26630297,0.00465216,-0.01561380,0.92487583,-1.05816862
-2.95047524,2.50175178,-1.73123136,0.00101561,-0.00687455,0.25331412,-0.17619414,0.40675911,-0.76872120,1.50963184,-0.49245112,0.09287047,-0.27927692,0.00439624,-0.01508409,0.88488424,-1.05314375
-2.94447224,2.44416341,-1.71998809,0.00103116,-0.00624458,0.25452959,-0.17277006,0.38617792,-0.76208343,1.48551356,-0.48713554,0.08831218,-0.29123813,0.00415040,-0.01461677,0.84578959,-1.04411648
-2.93846923,2.39051414,-1.70358045,0.00104266,-0.00564008,0.25738073,-0.16927150,0.36728378,-0.75227991,1.46259715,-0.48119843,0.08410827,-0.30194502,0.00391489,-0.01420252,0.80811745,-1.03087521
-2.93246623,2.34216487,-1.68169456,0.00105001,-0.00506545,0.26198640,-0.16571606,0.35012807,-0.73928240,1.44181066,-0.47450942,0.08023193,-0.31117489,0.00368995,-0.01383152,0.77237934,-1.01330332
-2.92646323,2.30044058,-1.65415177,0.00105318,-0.00452416,0.26844637,-0.16212629,0.33474684,-0.72313455,1.42407755,-0.46696388,0.07665849,-0.31873185,0.00347582,-0.01349390,0.73906309,-0.99138616
-2.92046023,2.26659502,-1.62092281,0.00105225,-0.00401876,0.27683773,-0.15853079,0.32116231,-0.70395291,1.41028946,-0.45849047,0.07336630,-0.32445390,0.00327277,-0.01318019,0.70862306,-0.96521443
-2.91445723,2.24177417,-1.58213655,0.00104739,-0.00355090,0.28721109,-0.15496490,0.30938362,-0.68192537,1.40127829,-0.44905753,0.07033742,-0.32821904,0.00308107,-0.01288170,0.68147052,-0.93498371
-2.90845423,2.22697967,-1.53808286,0.00103888,-0.00312136,0.29958655,-0.15147110,0.29940692,-0.65730699,1.39778855,-0.43867798,0.06755803,-0.32994984,0.00290103,-0.01259089,0.65796458,-0.90099016
-2.90245123,2.22303352,-1.48920947,0.00102704,-0.00273015,0.31394969,-0.14809898,0.29121474,-0.63041343,1.40045076,-0.42741259,0.06501852,-0.32961651,0.00273296,-0.01230157,0.63840377,-0.86362252
-2.89644822,2.23054528,-1.43611295,0.00101229,-0.00237659,0.33024770,-0.14490466,0.28477494,-0.60161212,1.40975694,-0.41537145,0.06271332,-0.32723809,0.00257720,-0.01200915,0.62301881,-0.82335088
-2.89044522,2.24988313,-1.37952423,0.00099506,-0.00205941,0.34838594,-0.14194979,0.28003923,-0.57131180,1.42603913,-0.40271373,0.06064045,-0.32288191,0.00243407,-0.01171066,0.61196649,-0.78071268
-2.88444222,2.28115007,-1.32028964,0.00097584,-0.00177688,0.36822518,-0.13930018,0.27694154,-0.53995053,1.44945174,-0.38964574,0.05880087,-0.31666112,0.00230387,-0.01140482,0.60532517,-0.73629679
-2.87843922,2.32416639,-1.25934817,0.00095511,-0.00152692,0.38957979,-0.13702397,0.27539655,-0.50798316,1.47995855,-0.37641745,0.05719758,-0.30873066,0.00218687,-0.01109194,0.60309183,-0.69072623
-2.87243622,2.37845949,-1.19770638,0.00093333,-0.00130717,0.41221703,-0.13518963,0.27529838,-0.47586847,1.51732497,-0.36331784,0.05583471,-0.29928167,0.00208325,-0.01077379,0.60518089,-0.64464061
-2.86643322,2.44326179,-1.13641198,0.00091095,-0.00111515,0.43585794,-0.13386380,0.27651980,-0.44405677,1.56111618,-0.35066914,0.05471639,-0.28853476,0.00199315,-0.01045342,0.61142487,-0.59867891
-2.86043022,2.51751724,-1.07652743,0.00088837,-0.00094830,0.46017967,-0.13310910,0.27891216,-0.41297841,1.61070120,-0.33882043,0.05384573,-0.27673238,0.00191656,-0.01013491,0.62157684,-0.55346336
-2.85442721,2.59989674,-1.01910469,0.00086593,-0.00080406,0.48481969,-0.13298205,0.28230601,-0.38303363,1.66526331,-0.32814081,0.05322378,-0.26413068,0.00185339,-0.00982311,0.63531466,-0.50958519
-2.84842421,2.68882231,-0.96516197,0.00084389,-0.00067998,0.50938170,-0.13353131,0.28651271,-0.35458421,1.72381637,-0.31901235,0.05284864,-0.25099132,0.00180337,-0.00952335,0.65224693,-0.46759258
-2.84242121,2.78249953,-0.91566352,0.00082245,-0.00057369,0.53344329,-0.13479609,0.29132687,-0.32794701,1.78522685,-0.31182315,0.05271462,-0.23757334,0.00176611,-0.00924117,0.67192056,-0.42798138
-2.83641821,2.87895740,-0.87150269,0.00080173,-0.00048300,0.55656522,-0.13680520,0.29652980,-0.30338969,1.84824086,-0.30696052,0.05281176,-0.22412578,0.00174104,-0.00898207,0.69382962,-0.39118846
-2.83041521,2.97609459,-0.83348875,0.00078178,-0.00040589,0.57830199,-0.13957630,0.30189372,-0.28112849,1.91151540,-0.30480446,0.05312533,-0.21088098,0.00172744,-0.00875125,0.71742549,-0.35758811
-2.82441221,3.07173041,-0.80233743,0.00076258,-0.00034055,0.59821338,-0.14311586,0.30718667,-0.26132806,1.97365274,-0.30572137,0.05363578,-0.19804899,0.00172440,-0.00855338,0.74212786,-0.32749094
-2.81840920,3.16365909,-0.77866487,0.00074403,-0.00028533,0.61587665,-0.14741941,0.31217795,-0.24410299,2.03323687,-0.31005807,0.05431872,-0.18581322,0.00173089,-0.00839248,0.76733641,-0.30114533
-2.81240620,3.24970527,-0.76298458,0.00072601,-0.00023880,0.63089872,-0.15247225,0.31664390,-0.22952098,2.08887063,-0.31813593,0.05514531,-0.17432729,0.00174573,-0.00827178,0.79244287,-0.27874080
-2.80640320,3.32777899,-0.75570699,0.00070833,-0.00019969,0.64292806,-0.15825047,0.32037360,-0.21760700,2.13921235,-0.33024501,0.05608265,-0.16371324,0.00176758,-0.00819359,0.81684313,-0.26041310
-2.80040020,3.39592812,-0.75714061,0.00069082,-0.00016692,0.65166550,-0.16472221,0.32317456,-0.20834843,2.18301067,-0.34663827,0.05709454,-0.15406091,0.00179505,-0.00815931,0.83994916,-0.24625019
-2.79439720,3.45238655,-0.76749447,0.00067325,-0.00013956,0.65687375,-0.17184899,0.32487775,-0.20170045,2.21913635,-0.36752552,0.05814228,-0.14542851,0.00182665,-0.00816938,0.86120041,-0.23629894
-2.78839420,3.49561659,-0.78688090,0.00065544,-0.00011679,0.65838497,-0.17958707,0.32534211,-0.19759160,2.24661008,-0.39306726,0.05918558,-0.13784412,0.00186085,-0.00822335,0.88007443,-0.23057184
-2.78239120,3.52434408,-0.81531829,0.00063718,-0.00009796,0.65610611,-0.18788870,0.32445810,-0.19592907,2.26462540,-0.42336840,0.06018362,-0.13130801,0.00189611,-0.00831985,0.89609662,-0.22905332
-2.77638819,3.53758543,-0.85273335,0.00061833,-0.00008249,0.65002184,-0.19670324,0.32215025,-0.19660343,2.27256614,-0.45847193,0.06109608,-0.12579553,0.00193093,-0.00845673,0.90884869,-0.23170541
-2.77038519,3.53466585,-0.89896256,0.00059875,-0.00006990,0.64019479,-0.20597790,0.31837856,-0.19949273,2.27001797,-0.49835278,0.06188424,-0.12126051,0.00196386,-0.00863111,0.91797590,-0.23847233
-2.76438219,3.51522852,-0.95375295,0.00057836,-0.00005981,0.62676324,-0.21565837,0.31313872,-0.20446573,2.25677396,-0.54291212,0.06251195,-0.11763879,0.00199357,-0.00883946,0.92319274,-0.24928384
-2.75837919,3.47923484,-1.01676206,0.00055711,-0.00005188,0.60993624,-0.22568901,0.30646125,-0.21138430,2.23283423,-0.59197245,0.06294665,-0.11485187,0.00201889,-0.00907769,0.92428725,-0.26405730
-2.75237619,3.42695630,-1.08755757,0.00053503,-0.00004585,0.58998647,-0.23601289,0.29840945,-0.22010496,2.19840012,-0.64527388,0.06316023,-0.11281054,0.00203881,-0.00934129,0.92112366,-0.28269827
-2.74637319,3.35895850,-1.16561697,0.00051214,-0.00004150,0.56724128,-0.24657158,0.28907649,-0.23047968,2.15386331,-0.70247197,0.06312978,-0.11141824,0.00205258,-0.00962535,0.91364348,-0.30509992
-2.74037019,3.27607855,-1.25032760,0.00048856,-0.00003866,0.54207205,-0.25730479,0.27858167,-0.24235601,2.09979059,-0.76313762,0.06283819,-0.11057431,0.00205970,-0.00992472,0.90186508,-0.33114117
-2.73436718,3.17939687,-1.34098778,0.00046441,-0.00003718,0.51488270,-0.26815005,0.26706606,-0.25557680,2.03690517,-0.82675914,0.06227467,-0.11017679,0.00205998,-0.01023409,0.88588174,-0.36068381
-2.72836418,3.07020468,-1.43680940,0.00043987,-0.00003695,0.48609759,-0.27904235,0.25468779,-0.26997961,1.96606521,-0.89274706,0.06143498,-0.11012501,0.00205359,-0.01054804,0.86585822,-0.39356891
-2.72236118,2.94996849,-1.53692231,0.00041513,-0.00003788,0.45614943,-0.28991394,0.24161716,-0.28539604,1.88824059,-0.96044147,0.06032163,-0.11032180,0.00204103,-0.01086118,0.84202606,-0.42961264
-2.71635818,2.82029278,-1.64038097,0.00039043,-0.00003991,0.42546769,-0.30069437,0.22803174,-0.30165108,1.80448867,-1.02912221,0.05894380,-0.11067531,0.00202326,-0.01116822,0.81467762,-0.46860185
-2.71035518,2.68288227,-1.74617341,0.00036601,-0.00004298,0.39446787,-0.31131076,0.21411174,-0.31856277,1.71592981,-1.09802142,0.05731720,-0.11110060,0.00200163,-0.01146404,0.78415902,-0.51028977
-2.70435218,2.53950462,-1.85323239,0.00034215,-0.00004706,0.36354207,-0.32168837,0.20003576,-0.33594214,1.62372343,-1.16633842,0.05546364,-0.11152089,0.00197796,-0.01174380,0.75086219,-0.55439192
-2.69834917,2.39195466,-1.96044877,0.00031913,-0.00005211,0.33305104,-0.33175139,0.18597697,-0.35359359,1.52904518,-1.23325628,0.05341064,-0.11186843,0.00195455,-0.01200300,0.71521620,-0.60058276
-2.69234617,2.24202101,-2.06668658,0.00029726,-0.00005809,0.30331792,-0.34142404,0.17210001,-0.37131580,1.43306563,-1.29795946,0.05119078,-0.11208526,0.00193419,-0.01223759,0.67767802,-0.64849318
-2.68634317,2.09145556,-2.17079941,0.00027687,-0.00006499,0.27462385,-0.35063183,0.15855844,-0.38890304,1.33693104,-1.35965195,0.04884100,-0.11212354,0.00192018,-0.01244398,0.63872306,-0.69770919
-2.68034017,1.94194648,-2.27164760,0.00025830,-0.00007275,0.24720523,-0.35930293,0.14549295,-0.40614697,1.24174631,-1.41757513,0.04640189,-0.11194579,0.00191634,-0.01261912,0.59883560,-0.74777191
-2.67433717,1.79509491,-2.36811562,0.00024193,-0.00008133,0.22125285,-0.36736954,0.13303015,-0.42283887,1.14856047,-1.47102451,0.04391682,-0.11152475,0.00192699,-0.01276054,0.55849945,-0.79817930
-2.66833417,1.65239582,-2.45912914,0.00022815,-0.00009068,0.19691237,-0.37476927,0.12128204,-0.43877215,1.05835458,-1.51936490,0.04143120,-0.11084313,0.00195700,-0.01286637,0.51818908,-0.84838949
-2.66233117,1.51522272,-2.54367124,0.00021741,-0.00010073,0.17428637,-0.38144627,0.11034599,-0.45374514,0.97203232,-1.56204316,0.03899160,-0.10989313,0.00201173,-0.01293534,0.47836138,-0.89782603
-2.65632816,1.38481663,-2.62079742,0.00021018,-0.00011139,0.15343732,-0.38735233,0.10030524,-0.46756398,0.89041293,-1.59859833,0.03664504,-0.10867577,0.00209703,-0.01296677,0.43944834,-0.94588505
-2.65032516,1.26227871,-2.68964914,0.00020699,-0.00012255,0.13439158,-0.39244759,0.09122970,-0.48004564,0.81422656,-1.62866862,0.03443824,-0.10720014,0.00221923,-0.01296054,0.40185085,-0.99194427
-2.64432216,1.14856675,-2.74946568,0.00020842,-0.00013410,0.11714390,-0.39670109,0.08317714,-0.49102085,0.74411180,-1.65199546,0.03241700,-0.10548245,0.00238508,-0.01291706,0.36593360,-1.03537375
-2.63831916,1.04449487,-2.79959442,0.00021511,-0.00014588,0.10166233,-0.40009120,0.07619445,-0.50033702,0.68061516,-1.66842436,0.03062560,-0.10354517,0.00260171,-0.01283720,0.33202138,-1.07554824
-2.63231616,0.95073619,-2.83949952,0.00022776,-0.00015776,0.08789327,-0.40260572,0.07031912,-0.50786094,0.62419226,-1.67790315,0.02910640,-0.10141602,0.00287657,-0.01272227,0.30039671,-1.11186085
-2.62631316,0.86782813,-2.86876926,0.00024711,-0.00016955,0.07576644,-0.40424203,0.06558062,-0.51348135,0.57521048,-1.68047777,0.02789940,-0.09912713,0.00321730,-0.01257388,0.27129866,-1.14373759
-2.62031016,0.79617963,-2.88712224,0.00027397,-0.00018107,0.06519961,-0.40500728,0.06200181,-0.51711122,0.53395271,-1.67628622,0.02704194,-0.09671418,0.00363170,-0.01239399,0.24492305,-1.17065243
-2.61430715,0.73607997,-2.89441258,0.00030920,-0.00019215,0.05610299,-0.40491850,0.05960021,-0.51868985,0.50062205,-1.66555126,0.02656853,-0.09421576,0.00412754,-0.01218476,0.22142364,-1.19214231
-2.60830415,0.68770859,-2.89063439,0.00035367,-0.00020259,0.04838311,-0.40400312,0.05838909,-0.51818455,0.47534696,-1.64857228,0.02651062,-0.09167279,0.00471244,-0.01194857,0.20091430,-1.20782154
-2.60230115,0.65114545,-2.87592544,0.00040827,-0.00021221,0.04194620,-0.40229959,0.05837837,-0.51559215,0.45818681,-1.62571710,0.02689652,-0.08912823,0.00539373,-0.01168796,0.18347187,-1.21739508
-2.59629815,0.62638131,-2.85057025,0.00047390,-0.00022084,0.03670096,-0.39985829,0.05957530,-0.51094001,0.44913742,-1.59741388,0.02775129,-0.08662682,0.00617823,-0.01140564,0.16913950,-1.22067000
-2.59029515,0.61332762,-2.81500213,0.00055139,-0.00022834,0.03256076,-0.39674282,0.06198491,-0.50428672,0.44813634,-1.56414375,0.02909662,-0.08421508,0.00707206,-0.01110445,0.15793033,-1.21756465
