energy_ev,total_up,total_down,Li_s_up,Li_s_down,Mn_p_up,Mn_p_down,Mn_d_up,Mn_d_down,N_s_up,N_s_down,N_p_up,N_p_down,Se_s_up,Se_s_down,Se_p_up,Se_p_down
-2.51825913,1.33269590,-1.43440379,0.01237601,-0.00705367,0.06677231,-0.21421143,1.11629624,-0.35151065,0.00071870,-0.00009454,0.04683757,-0.12644587,0.00280085,-0.00155708,0.15298931,-1.08755882
-2.51225613,1.42446078,-1.37996479,0.01300407,-0.00703016,0.07013919,-0.20821379,1.20168853,-0.33648568,0.00080436,-0.00010037,0.04823455,-0.12880727,0.00290328,-0.00163734,0.15728887,-1.03861923
-2.50625313,1.52504720,-1.32639611,0.01358921,-0.00703043,0.07401767,-0.20232343,1.29472623,-0.32166455,0.00089664,-0.00010673,0.04972845,-0.13112750,0.00302033,-0.00172589,0.16266031,-0.99047480
-2.50025013,1.63387122,-1.27451458,0.01412159,-0.00705223,0.07839667,-0.19666296,1.39486607,-0.30725425,0.00099507,-0.00011336,0.05130050,-0.13339112,0.00315088,-0.00181974,0.16910209,-0.94385978
-2.49424712,1.75015031,-1.22504673,0.01459210,-0.00709359,0.08325371,-0.19134810,1.50139911,-0.29343507,0.00109909,-0.00012005,0.05292657,-0.13557534,0.00329342,-0.00191611,0.17658584,-0.89944301
-2.48824412,1.87290311,-1.17861782,0.01499272,-0.00715263,0.08855468,-0.18648592,1.61344976,-0.28035808,0.00120795,-0.00012658,0.05457786,-0.13765048,0.00344610,-0.00201241,0.18505580,-0.85781762
-2.48224112,2.00095462,-1.13574607,0.01531673,-0.00722737,0.09425378,-0.18217354,1.72997920,-0.26814389,0.00132075,-0.00013278,0.05622174,-0.13958090,0.00360672,-0.00210624,0.19442906,-0.81949436
-2.47623812,2.13294684,-1.09684148,0.01555890,-0.00731564,0.10029390,-0.17849720,1.84979346,-0.25688295,0.00143646,-0.00013847,0.05782284,-0.14132638,0.00377279,-0.00219537,0.20459653,-0.78489828
-2.47023512,2.26735519,-1.06220875,0.01571566,-0.00741499,0.10660722,-0.17553170,1.97155636,-0.24663683,0.00155388,-0.00014351,0.05934412,-0.14284387,0.00394154,-0.00227775,0.21542464,-0.75436830
-2.46423212,2.40251062,-1.03205327,0.01578519,-0.00752267,0.11311631,-0.17334007,2.09380751,-0.23744054,0.00167169,-0.00014774,0.06074813,-0.14408943,0.00411003,-0.00235153,0.22675775,-0.72815906
-2.45822911,2.53662716,-1.00648932,0.01576744,-0.00763559,0.11973542,-0.17197328,2.21498498,-0.22930539,0.00178846,-0.00015108,0.06199819,-0.14502033,0.00427513,-0.00241511,0.23842127,-0.70644444
-2.45222611,2.66783458,-0.98554936,0.01566409,-0.00775043,0.12637214,-0.17147013,2.33345275,-0.22222238,0.00190266,-0.00015343,0.06305955,-0.14559710,0.00443366,-0.00246710,0.25022528,-0.68932207
-2.44622311,2.79421555,-0.96919362,0.01547844,-0.00786361,0.13292936,-0.17185688,2.44753217,-0.21616553,0.00201269,-0.00015472,0.06390055,-0.14578540,0.00458246,-0.00250641,0.26196883,-0.67681811
-2.44022011,2.91384653,-0.95731889,0.01521529,-0.00797142,0.13930745,-0.17314691,2.55553695,-0.21109517,0.00211694,-0.00015493,0.06449355,-0.14555771,0.00471840,-0.00253221,0.27344457,-0.66889188
-2.43421711,3.02484136,-0.94976616,0.01488072,-0.00807008,0.14540661,-0.17534009,2.65581086,-0.20696085,0.00221379,-0.00015403,0.06481584,-0.14489456,0.00483853,-0.00254396,0.28444377,-0.66543984
-2.42821411,3.12539650,-0.94632640,0.01448187,-0.00815582,0.15112938,-0.17842203,2.74676708,-0.20370383,0.00230166,-0.00015205,0.06485025,-0.14378544,0.00494014,-0.00254142,0.29476147,-0.66629870
-2.42221111,3.21383655,-0.94674452,0.01402671,-0.00822500,0.15638316,-0.18236317,2.82692812,-0.20125884,0.00237907,-0.00014902,0.06458568,-0.14222914,0.00502081,-0.00252465,0.30420181,-0.67124753
-2.41620810,3.28865864,-0.95072147,0.01352379,-0.00827416,0.16108272,-0.18711778,2.89496504,-0.19955548,0.00244466,-0.00014501,0.06401739,-0.14023376,0.00507850,-0.00249397,0.31258312,-0.68000910
-2.41020510,3.34857426,-0.95791475,0.01298200,-0.00830015,0.16515260,-0.19262305,2.94973461,-0.19851884,0.00249723,-0.00014010,0.06314708,-0.13781612,0.00511157,-0.00244997,0.31974287,-0.69225062
-2.40420210,3.39254698,-0.96793804,0.01241036,-0.00830019,0.16852925,-0.19879834,2.99031307,-0.19806981,0.00253578,-0.00013438,0.06198283,-0.13500092,0.00511892,-0.00239348,0.32554212,-0.70758431
-2.39819910,3.41982473,-0.98036035,0.01181784,-0.00827195,0.17116296,-0.20554469,3.01602532,-0.19812500,0.00255955,-0.00012797,0.06053880,-0.13181952,0.00509990,-0.00232550,0.32986950,-0.72556824
-2.39219610,3.42996528,-0.99470561,0.01121321,-0.00821357,0.17301934,-0.21274491,3.02646815,-0.19859651,0.00256803,-0.00012099,0.05883486,-0.12830850,0.00505447,-0.00224722,0.33264432,-0.74570817
-2.38619310,3.42285391,-1.01045332,0.01060491,-0.00812378,0.17408039,-0.22026417,3.02152666,-0.19939168,0.00256098,-0.00011358,0.05689601,-0.12450810,0.00498310,-0.00215995,0.33381897,-0.76746059
-2.38019010,3.39871237,-1.02704103,0.01000105,-0.00800187,0.17434509,-0.22795140,3.00138309,-0.20041304,0.00253846,-0.00010585,0.05475178,-0.12046065,0.00488686,-0.00206508,0.33338028,-0.79023774
-2.37418709,3.35809877,-1.04386906,0.00940932,-0.00784774,0.17382944,-0.23564135,2.96651751,-0.20155853,0.00250080,-0.00009793,0.05243549,-0.11620901,0.00476733,-0.00196404,0.33134993,-0.81341472
-2.36818409,3.30189813,-1.06030803,0.00883707,-0.00766192,0.17256599,-0.24315764,2.91770029,-0.20272217,0.00244862,-0.00008996,0.04998354,-0.11179526,0.00462666,-0.00185828,0.32778379,-0.83633898
-2.36218109,3.23130397,-1.07570908,0.00829133,-0.00744552,0.17060280,-0.25031641,2.85597647,-0.20379524,0.00238280,-0.00008205,0.04743461,-0.10725946,0.00446745,-0.00174922,0.32277027,-0.85834216
-2.35617809,3.14779149,-1.08941684,0.00777893,-0.00720025,0.16800199,-0.25693078,2.78264263,-0.20466789,0.00230448,-0.00007429,0.04482896,-0.10263881,0.00429277,-0.00163823,0.31642768,-0.87875408
-2.35017509,3.05308338,-1.10078484,0.00730654,-0.00692833,0.16483775,-0.26281586,2.69921707,-0.20523134,0.00221499,-0.00006679,0.04220771,-0.09796697,0.00410608,-0.00152658,0.30890079,-0.89691848
-2.34417209,2.94910950,-1.10919252,0.00688084,-0.00663251,0.16119415,-0.26779404,2.60740445,-0.20538043,0.00211584,-0.00005961,0.03961219,-0.09327377,0.00391117,-0.00141547,0.30035667,-0.91221001
-2.33816908,2.83796197,-1.11406345,0.00650863,-0.00631593,0.15716254,-0.27170055,2.50905618,-0.20501641,0.00200869,-0.00005282,0.03708337,-0.08858506,0.00371211,-0.00130596,0.29097995,-0.92405161
-2.33216608,2.72184737,-1.11488355,0.00619686,-0.00598206,0.15283896,-0.27438878,2.40612808,-0.20404996,0.00189527,-0.00004647,0.03466135,-0.08392290,0.00351320,-0.00119901,0.28096780,-0.93193169
-2.32616308,2.60303770,-1.11121848,0.00595280,-0.00563465,0.14832139,-0.27573532,2.30063688,-0.20240414,0.00177737,-0.00004058,0.03238492,-0.07930589,0.00331887,-0.00109543,0.27052476,-0.93542003
-2.32016008,2.48382191,-1.10272923,0.00578404,-0.00527761,0.14370719,-0.27564430,2.19461699,-0.20001707,0.00165679,-0.00003519,0.03029121,-0.07474960,0.00313366,-0.00099592,0.25985760,-0.93418179
-2.31415708,2.36645936,-1.08918498,0.00569854,-0.00491490,0.13909065,-0.27405096,2.09007890,-0.19684432,0.00153527,-0.00003030,0.02841541,-0.07026718,0.00296215,-0.00090101,0.24917052,-0.92798867
-2.30815408,2.25313674,-1.07047242,0.00570461,-0.00455045,0.13456090,-0.27092406,1.98897059,-0.19286071,0.00141451,-0.00002590,0.02679051,-0.06586987,0.00280891,-0.00081116,0.23866063,-0.91672673
-2.30215108,2.14592934,-1.04660110,0.00581086,-0.00418809,0.13020005,-0.26626725,1.89314265,-0.18806145,0.00129605,-0.00002198,0.02544709,-0.06156756,0.00267843,-0.00072668,0.22851416,-0.90040037
-2.29614807,2.04676742,-1.01770420,0.00602609,-0.00383142,0.12608186,-0.26011902,1.80431796,-0.18246256,0.00118134,-0.00001852,0.02441316,-0.05736930,0.00257514,-0.00064778,0.21890321,-0.87913210
-2.29014507,1.95740812,-0.98403481,0.00635919,-0.00348375,0.12227071,-0.25255155,1.72406614,-0.17610052,0.00107163,-0.00001549,0.02371396,-0.05328365,0.00250328,-0.00057456,0.20998324,-0.85315823
-2.28414207,1.87941285,-0.94595783,0.00681890,-0.00314807,0.11882110,-0.24366820,1.65378295,-0.16903114,0.00096803,-0.00001286,0.02337174,-0.04931899,0.00246693,-0.00050705,0.20189126,-0.82282054
-2.27813907,1.81412991,-0.90393779,0.00741363,-0.00282695,0.11577742,-0.23360003,1.59467436,-0.16132767,0.00087143,-0.00001060,0.02340560,-0.04548363,0.00246992,-0.00044520,0.19474472,-0.78855428
-2.27213607,1.76268190,-0.85852325,0.00815117,-0.00252254,0.11317416,-0.22250132,1.54774487,-0.15307838,0.00078256,-0.00000868,0.02383115,-0.04178590,0.00251583,-0.00038887,0.18864096,-0.75087328
-2.26613307,1.72595713,-0.81032854,0.00903840,-0.00223653,0.11103633,-0.21054439,1.51378953,-0.14438354,0.00070196,-0.00000705,0.02466026,-0.03823405,0.00260789,-0.00033790,0.18365724,-0.71035258
-2.26013007,1.70460433,-0.76001373,0.01008096,-0.00197015,0.10938010,-0.19791405,1.49338893,-0.13535211,0.00062997,-0.00000569,0.02590069,-0.03483609,0.00274897,-0.00029205,0.17985109,-0.66760965
-2.25412706,1.69902990,-0.70826376,0.01128297,-0.00172421,0.10821357,-0.18480173,1.48690665,-0.12609821,0.00056681,-0.00000456,0.02755568,-0.03159960,0.00294150,-0.00025107,0.17726092,-0.62328493
-2.24812406,1.70939696,-0.65576774,0.01264660,-0.00149907,0.10753751,-0.17139977,1.49448841,-0.11673762,0.00051251,-0.00000363,0.02962355,-0.02853146,0.00318737,-0.00021466,0.17590678,-0.57802262
-2.24212106,1.73562580,-0.60319922,0.01417183,-0.00129470,0.10734615,-0.15789593,1.51606262,-0.10738437,0.00046699,-0.00000286,0.03209727,-0.02563759,0.00348793,-0.00018251,0.17579117,-0.53245245
-2.23611806,1.77739528,-0.55119829,0.01585612,-0.00111076,0.10762778,-0.14446845,1.55134193,-0.09814762,0.00043006,-0.00000224,0.03496405,-0.02292269,0.00384384,-0.00015431,0.17689973,-0.48717323
-2.23011506,1.83414529,-0.50035627,0.01769409,-0.00094656,0.10836527,-0.13128183,1.59982596,-0.08912905,0.00040144,-0.00000175,0.03820497,-0.02039003,0.00425501,-0.00012972,0.17920182,-0.44273869
-2.22411206,1.90508034,-0.45120322,0.01967740,-0.00080119,0.10953640,-0.11848334,1.66080501,-0.08042060,0.00038076,-0.00000135,0.04179468,-0.01804128,0.00472053,-0.00010841,0.18265100,-0.39964611
-2.21810905,1.98917480,-0.40419889,0.02179452,-0.00067356,0.11111402,-0.10620046,1.73336553,-0.07210289,0.00036761,-0.00000104,0.04570121,-0.01587639,0.00523857,-0.00009008,0.18718528,-0.35832793
-2.21210605,2.08518040,-0.35972694,0.02403073,-0.00056240,0.11306607,-0.09453927,1.81639752,-0.06424424,0.00036156,-0.00000079,0.04988597,-0.01389355,0.00580635,-0.00007440,0.19272738,-0.31914654
-2.20610305,2.19163673,-0.31809268,0.02636810,-0.00046637,0.11535555,-0.08358369,1.90860477,-0.05690019,0.00036216,-0.00000060,0.05430380,-0.01208925,0.00642006,-0.00006107,0.19918488,-0.28239207
-2.20010005,2.30688558,-0.27952381,0.02878565,-0.00038408,0.11794033,-0.07339560,2.00851835,-0.05011370,0.00036896,-0.00000045,0.05890339,-0.01045831,0.00707481,-0.00004983,0.20645056,-0.24828311
-2.19409705,2.42908984,-0.24417405,0.03125956,-0.00031413,0.12077312,-0.06401569,2.11451420,-0.04391578,0.00038152,-0.00000033,0.06362773,-0.00899406,0.00776470,-0.00004041,0.21440284,-0.21696992
-2.18809405,2.55625754,-0.21212913,0.03376354,-0.00025513,0.12380142,-0.05546493,2.22483517,-0.03832660,0.00039945,-0.00000025,0.06841494,-0.00768853,0.00848278,-0.00003256,0.22290654,-0.18853987
-2.18209105,2.68627159,-0.18341465,0.03626929,-0.00020578,0.12696767,-0.04774657,2.33761780,-0.03335689,0.00042243,-0.00000018,0.07319920,-0.00653263,0.00922115,-0.00002607,0.23181412,-0.16302449
-2.17608804,2.81692504,-0.15800518,0.03874702,-0.00016482,0.13020967,-0.04084848,2.45092397,-0.02900963,0.00045017,-0.00000013,0.07791195,-0.00551648,0.00997103,-0.00002074,0.24096732,-0.14040775
-2.17008504,2.94596191,-0.13583426,0.04116611,-0.00013109,0.13346119,-0.03474570,2.56277710,-0.02528184,0.00048250,-0.00000010,0.08248329,-0.00462957,0.01072294,-0.00001640,0.25019939,-0.12063506
-2.16408204,3.07112266,-0.11680450,0.04349585,-0.00010353,0.13665292,-0.02940307,2.67120232,-0.02216648,0.00051933,-0.00000007,0.08684344,-0.00386107,0.01146684,-0.00001288,0.25933791,-0.10362243
-2.15807904,3.19019353,-0.10079757,0.04570617,-0.00008120,0.13971374,-0.02477784,2.77426963,-0.01965417,0.00056070,-0.00000005,0.09092439,-0.00320003,0.01219237,-0.00001005,0.26820812,-0.08926550
-2.15207604,3.30105824,-0.08768338,0.04776845,-0.00006323,0.14257226,-0.02082212,2.87013901,-0.01773494,0.00060676,-0.00000003,0.09466154,-0.00263563,0.01288905,-0.00000779,0.27663671,-0.07744793
-2.14607304,3.40175046,-0.07732843,0.04965632,-0.00004889,0.14515858,-0.01748514,2.95710586,-0.01639958,0.00065786,-0.00000002,0.09799534,-0.00215736,0.01354658,-0.00000599,0.28445606,-0.06804893
-2.14007004,3.49050517,-0.06960265,0.05134645,-0.00003754,0.14740633,-0.01471519,3.03364530,-0.01564085,0.00071448,-0.00000002,0.10087283,-0.00175513,0.01415507,-0.00000458,0.29150867,-0.06094959
-2.13406703,3.56580693,-0.06438496,0.05281921,-0.00002862,0.14925470,-0.01246132,3.09845353,-0.01545430,0.00077732,-0.00000001,0.10324909,-0.00141949,0.01470536,-0.00000348,0.29765161,-0.05603795
-2.12806403,3.62643320,-0.06156704,0.05405941,-0.00002166,0.15065061,-0.01067457,3.15048465,-0.01583870,0.00084728,-0.00000001,0.10508841,-0.00114163,0.01518923,-0.00000263,0.30276096,-0.05321259
-2.12206103,3.67149070,-0.06105555,0.05505673,-0.00001628,0.15155070,-0.00930901,3.18898134,-0.01679621,0.00092550,-0.00000001,0.10636525,-0.00091349,0.01559969,-0.00000197,0.30673585,-0.05238482
-2.11605803,3.70044333,-0.06277268,0.05580620,-0.00001215,0.15192317,-0.00832236,3.21349809,-0.01833197,0.00101338,-0.00000000,0.10706496,-0.00072779,0.01593119,-0.00000147,0.30950198,-0.05347936
-2.11005503,3.71313038,-0.06665506,0.05630847,-0.00000900,0.15174933,-0.00767634,3.22391587,-0.02045350,0.00111258,-0.00000000,0.10718401,-0.00057801,0.01617975,-0.00000108,0.31101453,-0.05643366
-2.10405203,3.70977407,-0.07265139,0.05656989,-0.00000662,0.15102483,-0.00733672,3.22044763,-0.02316968,0.00122506,-0.00000000,0.10673009,-0.00045841,0.01634315,-0.00000079,0.31126016,-0.06119600
-2.09804902,3.69097607,-0.08071873,0.05660253,-0.00000484,0.14976035,-0.00727319,3.20363419,-0.02648938,0.00135307,-0.00000000,0.10572172,-0.00036396,0.01642098,-0.00000058,0.31025809,-0.06772250
-2.09204602,3.65770310,-0.09081777,0.05642397,-0.00000351,0.14798184,-0.00745900,3.17433087,-0.03041992,0.00149918,-0.00000000,0.10418759,-0.00029034,0.01641465,-0.00000042,0.30806020,-0.07597322
-2.08604302,3.61126208,-0.10290751,0.05605697,-0.00000253,0.14573029,-0.00787047,3.13368507,-0.03496535,0.00166624,-0.00000000,0.10216564,-0.00023383,0.01632735,-0.00000030,0.30475001,-0.08590767
-2.08004002,3.55326582,-0.11693940,0.05552901,-0.00000181,0.14306092,-0.00848643,3.08310595,-0.04012458,0.00185740,-0.00000000,0.09970179,-0.00019131,0.01616398,-0.00000022,0.30044067,-0.09747990
-2.07403702,3.48559060,-0.13285142,0.05487170,-0.00000128,0.14004181,-0.00928756,3.02422731,-0.04588961,0.00207610,-0.00000000,0.09684862,-0.00016014,0.01593097,-0.00000015,0.29527200,-0.11063355
-2.06803402,3.41032725,-0.15056251,0.05412014,-0.00000090,0.13675224,-0.01025573,2.95886494,-0.05224382,0.00232596,-0.00000000,0.09366379,-0.00013814,0.01563613,-0.00000011,0.28940666,-0.12529708
-2.06203102,3.32972751,-0.16996746,0.05331210,-0.00000063,0.13328043,-0.01137346,2.88897031,-0.05916049,0.00261083,-0.00000000,0.09020839,-0.00012351,0.01528836,-0.00000008,0.28302560,-0.14137949
-2.05602801,3.24614754,-0.19093294,0.05248725,-0.00000044,0.12972109,-0.01262326,2.81658189,-0.06660165,0.00293460,-0.00000000,0.08654538,-0.00011477,0.01489747,-0.00000005,0.27632291,-0.15876688
-2.05002501,3.16199043,-0.21329462,0.05168630,-0.00000030,0.12617272,-0.01398729,2.74377589,-0.07451740,0.00330122,-0.00000000,0.08273794,-0.00011074,0.01447383,-0.00000004,0.26950037,-0.17731998
-2.04402201,3.07964941,-0.23685593,0.05095015,-0.00000021,0.12273471,-0.01544693,2.67261787,-0.08284570,0.00371450,-0.00000000,0.07884799,-0.00011045,0.01402813,-0.00000002,0.26276173,-0.19687303
-2.03801901,3.00145337,-0.26138846,0.05031897,-0.00000014,0.11950449,-0.01698261,2.60511636,-0.09151275,0.00417799,-0.00000000,0.07493482,-0.00011312,0.01357109,-0.00000002,0.25630700,-0.21723406
-2.03201601,2.92961594,-0.28663430,0.04983145,-0.00000010,0.11657466,-0.01857377,2.54317980,-0.10043403,0.00469487,-0.00000000,0.07105392,-0.00011814,0.01311319,-0.00000001,0.25032690,-0.23818674
-2.02601301,2.86618916,-0.31231022,0.04952388,-0.00000006,0.11403033,-0.02019893,2.48857750,-0.10951592,0.00526773,-0.00000000,0.06725599,-0.00012503,0.01266439,-0.00000001,0.24499761,-0.25949375
-2.02001001,2.81302263,-0.33811361,0.04942945,-0.00000004,0.11194662,-0.02183594,2.44290528,-0.11865792,0.00589840,-0.00000000,0.06358611,-0.00013342,0.01223395,-0.00000001,0.24047601,-0.28090174
-2.01400700,2.77172842,-0.36373012,0.04957747,-0.00000003,0.11038653,-0.02346232,2.40755620,-0.12775548,0.00658774,-0.00000000,0.06008321,-0.00014300,0.01183018,-0.00000000,0.23689548,-0.30214760
-2.00800400,2.74365239,-0.38884261,0.04999272,-0.00000002,0.10939913,-0.02505576,2.38369650,-0.13670317,0.00733550,-0.00000000,0.05677967,-0.00015358,0.01146029,-0.00000000,0.23436243,-0.32296587
-2.00200100,2.72985171,-0.41314100,0.05069485,-0.00000001,0.10901813,-0.02659466,2.37224700,-0.14539820,0.00814010,-0.00000000,0.05370113,-0.00016500,0.01113028,-0.00000000,0.23295352,-0.34309690
-1.99599800,2.73107879,-0.43633266,0.05169781,-0.00000001,0.10926090,-0.02805878,2.37386967,-0.15374404,0.00899847,-0.00000000,0.05086651,-0.00017719,0.01084477,-0.00000000,0.23271378,-0.36229548
-1.98999500,2.74777152,-0.45815264,0.05300947,-0.00000001,0.11012799,-0.02942980,2.38895947,-0.16165400,0.00990592,-0.00000000,0.04828812,-0.00019009,0.01060703,-0.00000000,0.23365557,-0.38033941
-1.98399200,2.78004956,-0.47837337,0.05463123,-0.00000000,0.11160303,-0.03069200,2.41764124,-0.16905449,0.01085610,-0.00000000,0.04597194,-0.00020374,0.01041888,-0.00000000,0.23575842,-0.39703747
-1.97798899,2.82771678,-0.49681303,0.05655781,-0.00000000,0.11365318,-0.03183273,2.45977144,-0.17588788,0.01184088,-0.00000000,0.04391803,-0.00021819,0.01028071,-0.00000000,0.23896979,-0.41223650
-1.97198599,2.89026946,-0.51334228,0.05877716,-0.00000000,0.11622999,-0.03284289,2.51494478,-0.18211470,0.01285044,-0.00000000,0.04212095,-0.00023358,0.01019151,-0.00000000,0.24320662,-0.42582702
-1.96598299,2.96691033,-0.52788875,0.06127050,-0.00000000,0.11927068,-0.03371726,2.58250546,-0.18771499,0.01387333,-0.00000000,0.04057038,-0.00025007,0.01014895,-0.00000000,0.24835786,-0.43774700
-1.95997999,3.05656801,-0.54043899,0.06401251,-0.00000000,0.12269987,-0.03445461,2.66156291,-0.19268873,0.01489664,-0.00000000,0.03925167,-0.00026788,0.01014947,-0.00000000,0.25428763,-0.44798357
-1.95397699,3.15792189,-0.55103768,0.06697170,-0.00000000,0.12643163,-0.03505777,2.75101191,-0.19705536,0.01590621,-0.00000000,0.03814651,-0.00028729,0.01018838,-0.00000000,0.26083917,-0.45657242
-1.94797399,3.26943188,-0.55978400,0.07011097,-0.00000000,0.13037193,-0.03553342,2.84955682,-0.20085218,0.01688692,-0.00000000,0.03723366,-0.00030867,0.01026002,-0.00000000,0.26783937,-0.46359490
-1.94197099,3.38937267,-0.56682539,0.07338827,-0.00000000,0.13442119,-0.03589178,2.95573950,-0.20413187,0.01782311,-0.00000000,0.03648961,-0.00033242,0.01035791,-0.00000000,0.27510376,-0.46917287
-1.93596798,3.51587195,-0.57234881,0.07675748,-0.00000000,0.13847722,-0.03614613,3.06797052,-0.20695913,0.01869890,-0.00000000,0.03588937,-0.00035904,0.01047499,-0.00000000,0.28244182,-0.47346155
-1.92996498,3.64695160,-0.57657012,0.08016939,-0.00000000,0.14243808,-0.03631218,3.18456309,-0.20940669,0.01949869,-0.00000000,0.03540720,-0.00038914,0.01060372,-0.00000000,0.28966251,-0.47664079
-1.92396198,3.78057119,-0.57972209,0.08357281,-0.00000000,0.14620514,-0.03640748,3.30376882,-0.21155082,0.02020759,-0.00000000,0.03501736,-0.00042343,0.01073641,-0.00000000,0.29657976,-0.47890508
-1.91795898,3.91467241,-0.58204165,0.08691577,-0.00000000,0.14968595,-0.03645062,3.42381455,-0.21346667,0.02081191,-0.00000000,0.03469484,-0.00046274,0.01086534,-0.00000000,0.30301773,-0.48045314
-1.91195598,4.04722337,-0.58375729,0.09014673,-0.00000000,0.15279702,-0.03646059,3.54293922,-0.21522366,0.02129959,-0.00000000,0.03441604,-0.00050810,0.01098305,-0.00000000,0.30881579,-0.48147733
-1.90595298,4.17626150,-0.58507725,0.09321581,-0.00000000,0.15546635,-0.03645606,3.65942975,-0.21688128,0.02166061,-0.00000000,0.03415946,-0.00056071,0.01108251,-0.00000000,0.31383289,-0.48215392
-1.89994997,4.29993368,-0.58617919,0.09607598,-0.00000000,0.15763563,-0.03645487,3.77165485,-0.21848543,0.02188731,-0.00000000,0.03390624,-0.00062201,0.01115734,-0.00000000,0.31795124,-0.48263446
-1.89394697,4.41653246,-0.58720208,0.09868418,-0.00000000,0.15926204,-0.03647358,3.87809583,-0.22006569,0.02197471,-0.00000000,0.03364070,-0.00069371,0.01120201,-0.00000000,0.32107923,-0.48303896
-1.88794397,4.52452737,-0.58824076,0.10100228,-0.00000000,0.16031955,-0.03652719,3.97737352,-0.22163356,0.02192065,-0.00000000,0.03335073,-0.00077785,0.01121200,-0.00000000,0.32315332,-0.48345130
-1.88194097,4.62259032,-0.58934350,0.10299789,-0.00000000,0.16079969,-0.03662905,4.06827053,-0.22318189,0.02172591,-0.00000000,0.03302807,-0.00087681,0.01118389,-0.00000000,0.32413908,-0.48391702
-1.87593797,4.70961463,-0.59051269,0.10464505,-0.00000000,0.16071183,-0.03679091,4.14974840,-0.22468551,0.02139417,-0.00000000,0.03266845,-0.00099337,0.01111555,-0.00000000,0.32403115,-0.48444381
-1.86993497,4.78472736,-0.59170863,0.10592466,-0.00000000,0.16008276,-0.03702323,4.22095940,-0.22610306,0.02093191,-0.00000000,0.03227167,-0.00113077,0.01100614,-0.00000000,0.32285228,-0.48500446
-1.86393197,4.84729488,-0.59285618,0.10682474,-0.00000000,0.15895582,-0.03733546,4.28125284,-0.22737981,0.02034823,-0.00000000,0.03184143,-0.00129269,0.01085616,-0.00000000,0.32065153,-0.48554216
-1.85792896,4.89692200,-0.59385379,0.10734050,-0.00000000,0.15738943,-0.03773663,4.33017623,-0.22845150,0.01965451,-0.00000000,0.03138511,-0.00148329,0.01066749,-0.00000000,0.31750167,-0.48597780
-1.85192596,4.93344524,-0.59458424,0.10747426,-0.00000000,0.15545514,-0.03823582,4.36747166,-0.22924880,0.01886406,-0.00000000,0.03091336,-0.00170719,0.01044331,-0.00000000,0.31349593,-0.48621875
-1.84592296,4.95692092,-0.59492649,0.10723521,-0.00000000,0.15323526,-0.03884276,4.39306790,-0.22970214,0.01799172,-0.00000000,0.03043965,-0.00196945,0.01018808,-0.00000000,0.30874434,-0.48616845
-1.83991996,4.96760894,-0.59476779,0.10663900,-0.00000000,0.15082014,-0.03956827,4.40706902,-0.22974669,0.01705340,-0.00000000,0.02997963,-0.00227549,0.00990742,-0.00000000,0.30336974,-0.48573632
-1.83391696,4.96595334,-0.59401515,0.10570734,-0.00000000,0.14830528,-0.04042469,4.40974028,-0.22932712,0.01606557,-0.00000000,0.02955049,-0.00263105,0.00960804,-0.00000000,0.29750374,-0.48484715
-1.82791396,4.95256042,-0.59260553,0.10446749,-0.00000000,0.14578822,-0.04142604,4.40149194,-0.22840187,0.01504486,-0.00000000,0.02917025,-0.00304198,0.00929760,-0.00000000,0.29128268,-0.48344947
-1.82191096,4.92817553,-0.59051396,0.10295170,-0.00000000,0.14336545,-0.04258808,4.38286175,-0.22694661,0.01400755,-0.00000000,0.02885700,-0.00351417,0.00898461,-0.00000000,0.28484381,-0.48152222
-1.81590795,4.89365913,-0.58775908,0.10119673,-0.00000000,0.14112941,-0.04392801,4.35449681,-0.22495677,0.01296920,-0.00000000,0.02862819,-0.00405328,0.00867827,-0.00000000,0.27832181,-0.47907935
-1.80990495,4.84996305,-0.58440570,0.09924332,-0.00000000,0.13916568,-0.04546404,4.31713513,-0.22244896,0.01194429,-0.00000000,0.02849994,-0.00466456,0.00838836,-0.00000000,0.27184575,-0.47617200
-1.80390195,4.79810715,-0.58056420,0.09713572,-0.00000001,0.13755044,-0.04721464,4.27158748,-0.21946112,0.01094589,-0.00000000,0.02848638,-0.00535256,0.00812515,-0.00000000,0.26553655,-0.47288807
-1.79789895,4.73915715,-0.57638681,0.09492125,-0.00000001,0.13634828,-0.04919756,4.21871960,-0.21605155,0.00998549,-0.00000000,0.02859914,-0.00612090,0.00789920,-0.00000000,0.25950490,-0.46934931
-1.79189595,4.67420344,-0.57206100,0.09264986,-0.00000002,0.13561052,-0.05142869,4.15943506,-0.21229677,0.00907280,-0.00000000,0.02884689,-0.00697194,0.00772135,-0.00000000,0.25384980,-0.46570597
-1.78589295,4.60434134,-0.56780042,0.09037372,-0.00000003,0.13537387,-0.05392082,4.09465884,-0.20828840,0.00821567,-0.00000000,0.02923501,-0.00790652,0.00760251,-0.00000000,0.24865753,-0.46212949
-1.77988994,4.53065268,-0.56383391,0.08814678,-0.00000004,0.13565978,-0.05668231,4.02532161,-0.20412926,0.00742010,-0.00000000,0.02976540,-0.00892374,0.00755363,-0.00000000,0.24400106,-0.45880362
-1.77388694,4.45418879,-0.56039344,0.08602426,-0.00000006,0.13647410,-0.05971582,3.95234483,-0.19992896,0.00669024,-0.00000000,0.03043642,-0.01002068,0.00758550,-0.00000000,0.23993994,-0.45591459
