energy_ev,total_up,C_s_up,C_p_up,Cd_p_up,Cd_d_up,Na_s_up,Se_s_up,Se_p_up
-3.27463732,4.55857801,0.21689862,0.46390610,2.20728359,0.25794059,0.45933293,0.27758280,2.53630431
-3.26863432,4.56138952,0.21355967,0.45608869,2.16967325,0.25818094,0.48858669,0.28655929,2.55311700
-3.26263132,4.55070682,0.20924213,0.44648840,2.12251759,0.25758288,0.51831113,0.29559619,2.56327343
-3.25662831,4.52765605,0.20401605,0.43539448,2.06698070,0.25623619,0.54829218,0.30459447,2.56712356
-3.25062531,4.49355101,0.19797312,0.42312636,2.00436371,0.25424229,0.57827921,0.31344812,2.56509487
-3.24462231,4.44984388,0.19122395,0.41002523,1.93606483,0.25171087,0.60798714,0.32204535,2.55767038
-3.23861931,4.39807565,0.18389467,0.39644567,1.86353862,0.24875647,0.63710076,0.33027015,2.54536708
-3.23261631,4.33982921,0.17612302,0.38274743,1.78825636,0.24549539,0.66528127,0.33800417,2.52871624
-3.22661331,4.27668773,0.16805417,0.36928801,1.71166919,0.24204300,0.69217514,0.34512903,2.50824718
-3.22061031,4.21020047,0.15983645,0.35641595,1.63517544,0.23851145,0.71742479,0.35152915,2.48447515
-3.21460730,4.14185706,0.15161718,0.34446524,1.56009311,0.23500811,0.74068100,0.35709490,2.45789421
-3.20860430,4.07307088,0.14353872,0.33375068,1.48763814,0.23163441,0.76161630,0.36172608,2.42897497
-3.20260130,4.00517093,0.13573496,0.32456437,1.41890856,0.22848531,0.77993879,0.36533560,2.39816685
-3.19659830,3.93940099,0.12832837,0.31717299,1.35487441,0.22564912,0.79540559,0.36785314,2.36590407
-3.19059530,3.87692419,0.12142747,0.31181583,1.29637265,0.22320762,0.80783518,0.36922857,2.33261412
-3.18459230,3.81883054,0.11512510,0.30870328,1.24410634,0.22123632,0.81711777,0.36943491,2.29872723
-3.17858929,3.76614490,0.10949713,0.30801550,1.19864703,0.21980468,0.82322303,0.36847069,2.26468526
-3.17258629,3.71983270,0.10460179,0.30990115,1.16043901,0.21897610,0.82620457,0.36636128,2.23094857
-3.16658329,3.68080106,0.10047952,0.31447572,1.12980470,0.21880761,0.82620067,0.36315929,2.19799926
-3.16058029,3.64989355,0.09715321,0.32181965,1.10694975,0.21934918,0.82343102,0.35894372,2.16633987
-3.15457729,3.62787745,0.09462879,0.33197582,1.09196745,0.22064245,0.81818950,0.35381785,2.13648683
-3.14857429,3.61542300,0.09289609,0.34494674,1.08484175,0.22271913,0.81083311,0.34790600,2.10895833
-3.14257129,3.61307546,0.09192990,0.36069130,1.08544863,0.22559889,0.80176749,0.34134909,2.08425711
-3.13656828,3.62122123,0.09169110,0.37912142,1.09355618,0.22928705,0.79142988,0.33429936,2.06284880
-3.13056528,3.64005027,0.09212798,0.40009889,1.10882351,0.23377212,0.78026999,0.32691428,2.04513728
-3.12456228,3.66951780,0.09317753,0.42343270,1.13079936,0.23902343,0.76873007,0.31935024,2.03143853
-3.11855928,3.70930839,0.09476679,0.44887721,1.15892114,0.24498909,0.75722506,0.31175600,2.02195502
-3.11255628,3.75880606,0.09681433,0.47613167,1.19251549,0.25159444,0.74612388,0.30426658,2.01675261
-3.10655328,3.81707377,0.09923168,0.50484140,1.23080114,0.25874131,0.73573285,0.29699767,2.01574195
-3.10055028,3.88284524,0.10192495,0.53460085,1.27289523,0.26630817,0.72628226,0.29004105,2.01866617
-3.09454727,3.95453164,0.10479645,0.56495897,1.31782365,0.27415136,0.71791655,0.28346114,2.02509643
-3.08854427,4.03024484,0.10774654,0.59542686,1.36453601,0.28210747,0.71068892,0.27729300,2.03443631
-3.08254127,4.10783773,0.11067548,0.62548771,1.41192551,0.28999685,0.70456046,0.27154172,2.04593558
-3.07653827,4.18496143,0.11348545,0.65460902,1.45885342,0.29762826,0.69940389,0.26618346,2.05871333
-3.07053527,4.25913776,0.11608266,0.68225659,1.50417806,0.30480446,0.69501171,0.26116782,2.07178983
-3.06453227,4.32784464,0.11837947,0.70791006,1.54678711,0.31132858,0.69110827,0.25642158,2.08412584
-3.05852926,4.38861093,0.12029650,0.73107940,1.58563244,0.31701102,0.68736514,0.25185356,2.09466782
-3.05252626,4.43911666,0.12176473,0.75132160,1.61976599,0.32167652,0.68341888,0.24736023,2.10239684
-3.04652326,4.47729400,0.12272737,0.76825709,1.64837523,0.32517125,0.67889039,0.24283187,2.10637885
-3.04052026,4.50142409,0.12314157,0.78158495,1.67081645,0.32736932,0.67340473,0.23815891,2.10581370
-3.03451726,4.51022500,0.12297988,0.79109628,1.68664443,0.32817873,0.66661044,0.23323809,2.10008055
-3.02851426,4.50292606,0.12223127,0.79668515,1.69563671,0.32754613,0.65819739,0.22797808,2.08877711
-3.02251126,4.47932477,0.12090185,0.79835631,1.69781128,0.32546040,0.64791247,0.22230449,2.07175055
-3.01650825,4.43982291,0.11901508,0.79622948,1.69343631,0.32195474,0.63557211,0.21616374,2.04911854
-3.01050525,4.38543953,0.11661158,0.79053965,1.68303125,0.31710716,0.62107146,0.20952586,2.02127888
-3.00450225,4.31779955,0.11374844,0.78163332,1.66735875,0.31103932,0.60438965,0.20238603,1.98890704
-2.99849925,4.23909766,0.11049805,0.76996077,1.64740724,0.30391377,0.58559119,0.19476485,1.95294146
-2.99249625,4.15203860,0.10694661,0.75606429,1.62436449,0.29592962,0.56482348,0.18670736,1.91455692
-2.98649325,4.05975544,0.10319212,0.74056300,1.59958282,0.28731688,0.54231078,0.17828100,1.87512678
-2.98049025,3.96570900,0.09934218,0.72413443,1.57453700,0.27832954,0.51834504,0.16957249,1.83617564
-2.97448724,3.87357179,0.09551135,0.70749376,1.55077603,0.26923780,0.49327416,0.16068406,1.79932405
-2.96848424,3.78710093,0.09181847,0.69137115,1.52987065,0.26031963,0.46748833,0.15172903,1.76622744
-2.96248124,3.71000456,0.08838371,0.67648821,1.51335814,0.25185196,0.44140512,0.14282713,1.73851174
-2.95647824,3.64580682,0.08532561,0.66353412,1.50268641,0.24410189,0.41545403,0.13409969,1.71770798
-2.95047524,3.59771626,0.08275803,0.65314250,1.49915944,0.23731808,0.39006117,0.12566502,1.70518868
-2.94447224,3.56850262,0.08078723,0.64586970,1.50388597,0.23172273,0.36563472,0.11763405,1.70210828
-2.93846923,3.56038651,0.07950893,0.64217517,1.51773335,0.22750434,0.34255165,0.11010648,1.70935014
-2.93246623,3.57494598,0.07900563,0.64240485,1.54128838,0.22481151,0.32114605,0.10316759,1.72748219
-2.92646323,3.61304366,0.07934406,0.64677789,1.57482654,0.22374791,0.30169966,0.09688571,1.75672293
-2.92046023,3.67477717,0.08057289,0.65537735,1.61829109,0.22436861,0.28443449,0.09131044,1.79691954
-2.91445723,3.75945479,0.08272082,0.66814519,1.67128290,0.22667793,0.26950780,0.08647170,1.84753872
-2.90845423,3.86559772,0.08579494,0.68488167,1.73306160,0.23062874,0.25700954,0.08237945,1.90767128
-2.90245123,3.99096907,0.08977963,0.70524940,1.80255841,0.23612338,0.24696190,0.07902415,1.97605021
-2.89644822,4.13262899,0.09463591,0.72878174,1.87840039,0.24301603,0.23932118,0.07637792,2.05108206
-2.89044522,4.28701438,0.10030128,0.75489557,1.95894554,0.25111660,0.23398142,0.07439611,2.13089056
-2.88444222,4.45004075,0.10669032,0.78290781,2.04232777,0.26019601,0.23077986,0.07301941,2.21337118
-2.87843922,4.61722291,0.11369580,0.81205536,2.12651032,0.26999254,0.22950384,0.07217636,2.29625473
-2.87243622,4.78381057,0.12119049,0.84151776,2.20934586,0.28021938,0.22989874,0.07178595,2.37717786
-2.86643322,4.94493415,0.12902975,0.87044178,2.28864136,0.29057291,0.23167696,0.07176049,2.45375776
-2.86043022,5.09575582,0.13705464,0.89796727,2.36222525,0.30074147,0.23452734,0.07200853,2.52366856
-2.85442721,5.23162043,0.14509569,0.92325324,2.42801467,0.31041460,0.23812494,0.07243764,2.58471636
-2.84842421,5.34820085,0.15297726,0.94550335,2.48408020,0.31929210,0.24214082,0.07295713,2.63491024
-2.84242121,5.44163267,0.16052221,0.96398998,2.52870580,0.32709296,0.24625153,0.07348065,2.67252647
-2.83641821,5.50863332,0.16755688,0.97807588,2.56044167,0.33356355,0.25014809,0.07392833,2.69616356
-2.83041521,5.54660130,0.17391618,0.98723286,2.57814808,0.33848511,0.25354424,0.07422888,2.70478612
-2.82441221,5.55369218,0.17944861,0.99105671,2.58102866,0.34168000,0.25618364,0.07432108,2.69775596
-2.81840920,5.52886888,0.18402092,0.98927788,2.56865197,0.34301674,0.25784597,0.07415513,2.67484943
-2.81240620,5.47192456,0.18752243,0.98176773,2.54096063,0.34241344,0.25835164,0.07369340,2.63626057
-2.80640320,5.38347803,0.18986856,0.96853997,2.49826800,0.33983975,0.25756517,0.07291097,2.58259030
-2.80040020,5.26494234,0.19100364,0.94974757,2.44124273,0.33531705,0.25539695,0.07179561,2.51482232
-2.79439720,5.11846839,0.19090269,0.92567519,2.37088212,0.32891705,0.25180362,0.07034751,2.43428716
-2.78839420,4.94686638,0.18957227,0.89672763,2.28847555,0.32075885,0.24678686,0.06857857,2.34261596
-2.78239120,4.75350864,0.18705013,0.86341476,2.19555978,0.31100447,0.24039092,0.06651140,2.24168614
-2.77638819,4.54221820,0.18340389,0.82633377,2.09386803,0.29985322,0.23269883,0.06417811,2.13356134
-2.77038519,4.31714736,0.17872859,0.78614929,1.98527503,0.28753502,0.22382758,0.06161874,2.02042791
-2.76438219,4.08265125,0.17314344,0.74357238,1.87174024,0.27430296,0.21392252,0.05887966,1.90453046
-2.75837919,3.84316093,0.16678769,0.69933907,1.75525142,0.26042540,0.20315111,0.05601176,1.78810870
-2.75237619,3.60306030,0.15981589,0.65418940,1.63777053,0.24617787,0.19169635,0.05306869,1.67333761
-2.74637319,3.36657091,0.15239285,0.60884750,1.52118386,0.23183510,0.17975024,0.05010499,1.56227272
-2.74037019,3.13764783,0.14468822,0.56400362,1.40725773,0.21766336,0.16750729,0.04717441,1.45680187
-2.73436718,2.91988939,0.13687128,0.52029835,1.29760115,0.20391346,0.15515857,0.04432824,1.35860453
-2.72836418,2.71646262,0.12910574,0.47830964,1.19363602,0.19081453,0.14288631,0.04161387,1.26911935
-2.72236118,2.53004584,0.12154513,0.43854284,1.09657552,0.17856873,0.13085924,0.03907350,1.18952022
-2.71635818,2.36278864,0.11432861,0.40142385,1.00741068,0.16734708,0.11922896,0.03674310,1.12070096
-2.71035518,2.21628957,0.10757755,0.36729538,0.92690492,0.15728646,0.10812707,0.03465162,1.06326837
-2.70435218,2.09159072,0.10139287,0.33641626,0.85559624,0.14848774,0.09766340,0.03282039,1.01754320
-2.69834917,1.98918833,0.09585323,0.30896354,0.79380616,0.14101513,0.08792519,0.03126291,0.98356853
-2.69234617,1.90905799,0.09101407,0.28503705,0.74165468,0.13489662,0.07897704,0.02998469,0.96112481
-2.68634317,1.85069286,0.08690757,0.26466614,0.69908034,0.13012558,0.07086184,0.02898358,0.94975094
-2.68034017,1.81315306,0.08354329,0.24781805,0.66586410,0.12666316,0.06360218,0.02825008,0.94877041
-2.67433717,1.79512440,0.08090970,0.23440762,0.64165620,0.12444168,0.05720246,0.02776805,0.95732179
-2.66833417,1.79498412,0.07897626,0.22430777,0.62600471,0.12336860,0.05165129,0.02751549,0.97439274
-2.66233117,1.81087177,0.07769598,0.21736037,0.61838476,0.12333110,0.04692419,0.02746544,0.99885648
-2.65632816,1.84076281,0.07700853,0.21338698,0.61822732,0.12420097,0.04298640,0.02758712,1.02950983
-2.65032516,1.88254279,0.07684346,0.21219912,0.62494661,0.12583977,0.03979561,0.02784702,1.06511191
-2.64432216,1.93407976,0.07712362,0.21360768,0.63796504,0.12810398,0.03730466,0.02821006,1.10442211
-2.63831916,1.99329262,0.07776860,0.21743108,0.65673498,0.13084998,0.03546389,0.02864081,1.14623665
-2.63231616,2.05821327,0.07869796,0.22350184,0.68075638,0.13393878,0.03422324,0.02910459,1.18942209
-2.62631316,2.12704046,0.07983424,0.23167154,0.70958980,0.13724020,0.03353395,0.02956857,1.23294512
-2.62031016,2.19818339,0.08110563,0.24181365,0.74286418,0.14063651,0.03334986,0.03000269,1.27589724
-2.61430715,2.27029369,0.08244816,0.25382455,0.78027915,0.14402530,0.03362828,0.03038048,1.31751353
-2.60830415,2.34228451,0.08380742,0.26762229,0.82160174,0.14732152,0.03433041,0.03067976,1.35718475
-2.60230115,2.41333613,0.08513970,0.28314360,0.86665763,0.15045863,0.03542138,0.03088308,1.39446232
-2.59629815,2.48288820,0.08641260,0.30033902,0.91531747,0.15338893,0.03686997,0.03097798,1.42905580
-2.59029515,2.55061898,0.08760508,0.31916657,0.96747874,0.15608292,0.03864791,0.03095715,1.46082331
-2.58429215,2.61641318,0.08870704,0.33958430,1.02304442,0.15852795,0.04072906,0.03081823,1.48975517
-2.57828914,2.68032011,0.08971847,0.36154226,1.08189939,0.16072603,0.04308839,0.03056363,1.51595187
-2.57228614,2.74250485,0.09064819,0.38497421,1.14388613,0.16269127,0.04570081,0.03019998,1.53959741
-2.56628314,2.80319532,0.09151246,0.40978988,1.20878135,0.16444681,0.04854015,0.02973765,1.56092974
-2.56028014,2.86262876,0.09233338,0.43586820,1.27627490,0.16602157,0.05157813,0.02919006,1.58020992
-2.55427714,2.92100088,0.09313735,0.46305212,1.34595287,0.16744712,0.05478353,0.02857295,1.59769193
-2.54827414,2.97842119,0.09395361,0.49114548,1.41728613,0.16875469,0.05812167,0.02790363,1.61359494
-2.54227114,3.03487758,0.09481302,0.51991240,1.48962559,0.16997260,0.06155413,0.02720031,1.62807974
-2.53626813,3.09021255,0.09574714,0.54907944,1.56220504,0.17112432,0.06503885,0.02648140,1.64123095
-2.53026513,3.14411313,0.09678765,0.57834062,1.63415214,0.17222713,0.06853062,0.02576494,1.65304599
-2.52426213,3.19611525,0.09796621,0.60736533,1.70450747,0.17329170,0.07198191,0.02506814,1.66343165
-2.51825913,3.24562259,0.09931461,0.63580879,1.77225108,0.17432225,0.07534406,0.02440701,1.67220839
-2.51225613,3.29193906,0.10086539,0.66332473,1.83633571,0.17531766,0.07856877,0.02379616,1.67912222
-2.50625313,3.33431269,0.10265254,0.68957954,1.89572499,0.17627307,0.08160978,0.02324869,1.68386319
-2.50025013,3.37198831,0.10471252,0.71426730,1.94943481,0.17718211,0.08442473,0.02277621,1.68608946
-2.49424712,3.40426541,0.10708518,0.73712474,1.99657572,0.17803934,0.08697704,0.02238895,1.68545520
-2.48824412,3.43055727,0.10981458,0.75794519,2.03639383,0.17884296,0.08923768,0.02209588,1.68164056
-2.48224112,3.45044711,0.11294954,0.77659065,2.06830798,0.17959724,0.09118685,0.02190497,1.67438153
-2.47623812,3.46373726,0.11654370,0.79300106,2.09194078,0.18031474,0.09281523,0.02182337,1.66349790
-2.47023512,3.47048757,0.12065512,0.80720017,2.10714153,0.18101793,0.09412499,0.02185753,1.64891724
-2.46423212,3.47103994,0.12534515,0.81929716,2.11399953,0.18174015,0.09513028,0.02201340,1.63069342
-2.45822911,3.46602683,0.13067663,0.82948404,2.11284656,0.18252571,0.09585721,0.02229636,1.60901820
-2.45222611,3.45636236,0.13671135,0.83802836,2.10424819,0.18342907,0.09634335,0.02271123,1.58422538
-2.44622311,3.44321602,0.14350691,0.84526170,2.08898406,0.18451318,0.09663672,0.02326205,1.55678681
-2.44022011,3.42796992,0.15111297,0.85156425,2.06801794,0.18584689,0.09679425,0.02395184,1.52730074
-2.43421711,3.41216177,0.15956714,0.85734621,2.04245908,0.18750173,0.09687991,0.02478220,1.49647308
-2.42821411,3.39741660,0.16889065,0.86302695,2.01351678,0.18954800,0.09696251,0.02575295,1.46509252
-2.42221111,3.38537103,0.17908415,0.86901313,1.98245046,0.19205072,0.09711325,0.02686165,1.43400122
-2.41620810,3.37759451,0.19012370,0.87567671,1.95051802,0.19506532,0.09740328,0.02810310,1.40406259
-2.41020510,3.37551208,0.20195751,0.88333448,1.91892501,0.19863361,0.09790126,0.02946901,1.37612799
-2.40420210,3.38033315,0.21450347,0.89222995,1.88877743,0.20278018,0.09867111,0.03094763,1.35100429
-2.39819910,3.39299041,0.22764776,0.90251883,1.86104033,0.20750949,0.09977007,0.03252351,1.32942393
-2.39219610,3.41409257,0.24124489,0.91425908,1.83650451,0.21280388,0.10124717,0.03417749,1.31201898
-2.38619310,3.44389342,0.25511901,0.92740587,1.81576254,0.21862254,0.10314212,0.03588676,1.29930047
-2.38019010,3.48227903,0.26906686,0.94181212,1.79919532,0.22490173,0.10548476,0.03762522,1.29164380
-2.37418709,3.52877356,0.28286215,0.95723437,1.78696922,0.23155611,0.10829500,0.03936389,1.28928060
-2.36818409,3.58256313,0.29626129,0.97334386,1.77904371,0.23848121,0.11158325,0.04107166,1.29229718
-2.36218109,3.64253607,0.30901027,0.98974205,1.77518838,0.24555683,0.11535136,0.04271608,1.30063903
-2.35617809,3.70733691,0.32085258,1.00597987,1.77500815,0.25265140,0.11959376,0.04426435,1.31412086
-2.35017509,3.77543070,0.33153751,1.02157945,1.77797450,0.25962681,0.12429901,0.04568434,1.33244098
-2.34417209,3.84517372,0.34082881,1.03605717,1.78346102,0.26634363,0.12945133,0.04694568,1.35519894
-2.33816908,3.91488631,0.34851304,1.04894672,1.79078071,0.27266640,0.13503216,0.04802085,1.38191518
-2.33216608,3.98292360,0.35440732,1.05982084,1.79922297,0.27846863,0.14102157,0.04888612,1.41205122
-2.32616308,4.04774021,0.35836614,1.06831059,1.80808818,0.28363733,0.14739928,0.04952246,1.44502933
-2.32016008,4.10794556,0.36028674,1.07412109,1.81671813,0.28807684,0.15414544,0.04991620,1.48025057
-2.31415708,4.16234695,0.36011295,1.07704304,1.82452087,0.29171164,0.16124074,0.05005953,1.51711036
-2.30815408,4.20997884,0.35783719,1.07695936,1.83098903,0.29448824,0.16866619,0.04995072,1.55501099
-2.30215108,4.25011740,0.35350068,1.07384689,1.83571128,0.29637586,0.17640217,0.04959411,1.59337095
-2.29614807,4.28228058,0.34719164,1.06777326,1.83837686,0.29736607,0.18442720,0.04899989,1.63163087
-2.29014507,4.30621493,0.33904184,1.05888922,1.83877383,0.29747141,0.19271614,0.04818355,1.66925673
-2.28414207,4.32187112,0.32922152,1.04741732,1.83678185,0.29672307,0.20123818,0.04716524,1.70574052
-2.27813907,4.32937084,0.31793299,1.03363756,1.83236077,0.29516800,0.20995470,0.04596890,1.74059938
-2.27213607,4.32896823,0.30540340,1.01787131,1.82553647,0.29286535,0.21881720,0.04462125,1.77337392
-2.26613307,4.32100927,0.29187674,1.00046431,1.81638541,0.28988286,0.22776538,0.04315075,1.80362661
-2.26013007,4.30589224,0.27760573,0.98177008,1.80501942,0.28629317,0.23672577,0.04158661,1.83094108
-2.25412706,4.28403254,0.26284395,0.96213452,1.79157194,0.28217033,0.24561088,0.03995769,1.85492311
-2.24812406,4.25583427,0.24783831,0.94188272,1.77618697,0.27758680,0.25431914,0.03829164,1.87520377
-2.24212106,4.22167052,0.23282254,0.92130854,1.75901132,0.27261106,0.26273569,0.03661411,1.89144509
-2.23611806,4.18187353,0.21801157,0.90066735,1.74019069,0.26730585,0.27073411,0.03494815,1.90334830
-2.23011506,4.13673496,0.20359720,0.88017222,1.71986961,0.26172722,0.27817902,0.03331372,1.91066439
-2.22411206,4.08651583,0.18974510,0.85999335,1.69819487,0.25592434,0.28492956,0.03172755,1.91320667
-2.21810905,4.03146471,0.17659302,0.84026044,1.67532184,0.24993997,0.29084360,0.03020303,1.91086444
-2.21210605,3.97184228,0.16425030,0.82106768,1.65142280,0.24381155,0.29578254,0.02875038,1.90361695
-2.20610305,3.90794980,0.15279854,0.80248040,1.62669616,0.23757275,0.29961633,0.02737693,1.89154673
-2.20010005,3.84015867,0.14229312,0.78454297,1.60137541,0.23125525,0.30222871,0.02608752,1.87485100
-2.19409705,3.76893829,0.13276556,0.76728686,1.57573669,0.22489067,0.30352210,0.02488502,1.85385022
-2.18809405,3.69487942,0.12422631,0.75073846,1.55010379,0.21851244,0.30342218,0.02377082,1.82899274
-2.18209105,3.61871065,0.11666799,0.73492570,1.52484991,0.21215733,0.30188161,0.02274543,1.80085473
-2.17608804,3.54130593,0.11006852,0.71988315,1.50039526,0.20586669,0.29888289,0.02180890,1.77013473
-2.17008504,3.46368196,0.10439441,0.70565512,1.47720040,0.19968710,0.29444007,0.02096131,1.73764246
-2.16408204,3.38698463,0.09960357,0.69229666,1.45575522,0.19367052,0.28859929,0.02020306,1.70428194
-2.15807904,3.31246482,0.09564801,0.67987238,1.43656379,0.18787380,0.28143799,0.01953515,1.67102906
-2.15207604,3.24144412,0.09247589,0.66845339,1.42012584,0.18235759,0.27306298,0.01895918,1.63890428
-2.14607304,3.17527229,0.09003335,0.65811251,1.40691564,0.17718478,0.26360728,0.01847740,1.60894128
-2.14007004,3.11527832,0.08826574,0.64891842,1.39735943,0.17241847,0.25322611,0.01809251,1.58215282
-2.13406703,3.06271769,0.08711852,0.64092911,1.39181269,0.16811964,0.24209198,0.01780739,1.55949501
-2.12806403,3.01871869,0.08653778,0.63418532,1.39053846,0.16434463,0.23038934,0.01762477,1.54183163
-2.12206103,2.98423068,0.08647057,0.62870442,1.39368806,0.16114267,0.21830896,0.01754683,1.52990008
-2.11605803,2.95997704,0.08686492,0.62447543,1.40128544,0.15855349,0.20604226,0.01757474,1.52428042
-2.11005503,2.94641572,0.08766988,0.62145531,1.41321620,0.15660518,0.19377592,0.01770823,1.52536914
-2.10405203,2.94370931,0.08883542,0.61956711,1.42922198,0.15531256,0.18168695,0.01794523,1.53335895
-2.09804902,2.95170670,0.09031241,0.61869997,1.44890091,0.15467592,0.16993841,0.01828146,1.54822573
-2.09204602,2.96993725,0.09205266,0.61871113,1.47171430,0.15468042,0.15867592,0.01871026,1.56972339
-2.08604302,2.99761832,0.09400899,0.61942966,1.49699953,0.15529611,0.14802503,0.01922240,1.59738738
-2.08004002,3.03367579,0.09613551,0.62066189,1.52398865,0.15647845,0.13808951,0.01980611,1.63054680
-2.07403702,3.07677714,0.09838787,0.62219812,1.55183220,0.15816960,0.12895056,0.02044715,1.66834498
-2.06803402,3.12537556,0.10072370,0.62382015,1.57962725,0.16030012,0.12066682,0.02112912,1.70976802
-2.06203102,3.17776354,0.10310295,0.62530934,1.60644853,0.16279119,0.11327518,0.02183385,1.75368021
-2.05602801,3.23213371,0.10548843,0.62645472,1.63138151,0.16555721,0.10679222,0.02254183,1.79886522
-2.05002501,3.28664439,0.10784615,0.62706065,1.65355598,0.16850866,0.10121616,0.02323287,1.84407149
-2.04402201,3.33948737,0.11014578,0.62695386,1.67217891,0.17155509,0.09652926,0.02388675,1.88806014
-2.03801901,3.38895532,0.11236094,0.62598949,1.68656523,0.17460822,0.09270043,0.02448391,1.92965336
-2.03201601,3.43350604,0.11446944,0.62405593,1.69616537,0.17758483,0.08968797,0.02500616,1.96778171
-2.02601301,3.47182137,0.11645345,0.62107845,1.70058857,0.18040962,0.08744245,0.02543739,2.00152808
-2.02001001,3.50285847,0.11829960,0.61702154,1.69962103,0.18301766,0.08590938,0.02576419,2.03016671
-2.01400700,3.52589175,0.11999893,0.61189005,1.69323836,0.18535658,0.08503188,0.02597639,2.05319571
-2.00800400,3.54054389,0.12154683,0.60572929,1.68161190,0.18738821,0.08475307,0.02606750,2.07036151
-2.00200100,3.54680500,0.12294288,0.59862413,1.66510876,0.18908985,0.08501823,0.02603507,2.08167438
-1.99599800,3.54503929,0.12419068,0.59069740,1.64428559,0.19045491,0.08577668,0.02588079,2.08741416
-1.98999500,3.53597898,0.12529751,0.58210769,1.61987648,0.19149310,0.08698326,0.02561056,2.08812592
-1.98399200,3.52070577,0.12627410,0.57304668,1.59277523,0.19222999,0.08859957,0.02523437,2.08460560
-1.97798899,3.50062032,0.12713421,0.56373609,1.56401285,0.19270606,0.09059468,0.02476603,2.07787593
-1.97198599,3.47740083,0.12789421,0.55442435,1.53473076,0.19297523,0.09294555,0.02422278,2.06915356
-1.96598299,3.45295176,0.12857258,0.54538299,1.50615063,0.19310293,0.09563694,0.02362481,2.05980831
-1.95997999,3.42934439,0.12918937,0.53690259,1.47954178,0.19316367,0.09866098,0.02299470,2.05131610
-1.95397699,3.40875082,0.12976545,0.52928846,1.45618681,0.19323833,0.10201624,0.02235676,2.04520702
-1.94797399,3.39337343,0.13032188,0.52285574,1.43734654,0.19341116,0.10570646,0.02173643,2.04301039
-1.94197099,3.38537174,0.13087900,0.51792394,1.42422508,0.19376649,0.10973890,0.02115959,2.04619869
-1.93596798,3.38678896,0.13145562,0.51481089,1.41793584,0.19438547,0.11412245,0.02065193,2.05613228
-1.92996498,3.39948042,0.13206803,0.51382602,1.41946924,0.19534273,0.11886541,0.02023841,2.07400686
-1.92396198,3.42504597,0.13272915,0.51526304,1.42966306,0.19670321,0.12397326,0.01994272,2.10080544
-1.91795898,3.46476879,0.13344761,0.51939203,1.44917582,0.19851919,0.12944639,0.01978690,2.13725666
-1.91195598,3.51956234,0.13422696,0.52645130,1.47846427,0.20082768,0.13527798,0.01979097,2.18380083
-1.90595298,3.58992766,0.13506501,0.53663899,1.51776510,0.20364825,0.14145205,0.01997278,2.24056505
-1.89994997,3.67592245,0.13595333,0.55010494,1.56708186,0.20698142,0.14794200,0.02034787,2.30734854
-1.89394697,3.77714336,0.13687703,0.56694293,1.62617721,0.21080765,0.15470962,0.02092946,2.38361852
-1.88794397,3.89272255,0.13781476,0.58718397,1.69457105,0.21508698,0.16170465,0.02172853,2.46851739
-1.88194097,4.02133887,0.13873899,0.61079062,1.77154473,0.21975946,0.16886509,0.02275401,2.56088087
-1.87593797,4.16124392,0.13961663,0.63765307,1.85615147,0.22474624,0.17611816,0.02401296,2.65926673
-1.86993497,4.31030238,0.14040989,0.66758706,1.94723306,0.22995135,0.18338195,0.02551087,2.76199348
-1.86393197,4.46604569,0.14107744,0.70033391,2.04344247,0.23526418,0.19056775,0.02725186,2.86718753
-1.85792896,4.62573756,0.14157578,0.73556301,2.14327227,0.24056252,0.19758288,0.02923901,2.97283760
-1.85192596,4.78644919,0.14186076,0.77287654,2.24508811,0.24571603,0.20433398,0.03147453,3.07685432
-1.84592296,4.94514181,0.14188921,0.81181670,2.34716648,0.25059018,0.21073051,0.03395989,3.17713312
-1.83991996,5.09875375,0.14162064,0.85187498,2.44773608,0.25505025,0.21668832,0.03669594,3.27161806
-1.83391696,5.24428882,0.14101884,0.89250347,2.54502128,0.25896551,0.22213306,0.03968280,3.35836446
-1.82791396,5.37890309,0.14005336,0.93312770,2.63728674,0.26221325,0.22700324,0.04291973,3.43559790
-1.82191096,5.49998659,0.13870083,0.97316062,2.72288168,0.26468258,0.23125275,0.04640484,3.50176748
-1.81590795,5.60523728,0.13694601,1.01201714,2.80028233,0.26627788,0.23485270,0.05013466,3.55559155
-1.80990495,5.69272439,0.13478252,1.04912881,2.86813132,0.26692168,0.23779242,0.05410365,3.59609404
-1.80390195,5.76093910,0.13221329,1.08395805,2.92527248,0.26655695,0.24007960,0.05830356,3.62263035
-1.79789895,5.80883080,0.12925061,1.11601134,2.97077990,0.26514876,0.24173950,0.06272281,3.63490201
-1.79189595,5.83582803,0.12591590,1.14485095,3.00398033,0.26268516,0.24281337,0.06734582,3.63295971
-1.78589295,5.84184366,0.12223914,1.17010487,3.02446794,0.25917735,0.24335606,0.07215239,3.61719501
-1.77988994,5.82726479,0.11825804,1.19147448,3.03211111,0.25465914,0.24343308,0.07711717,3.58832142
-1.77388694,5.79292840,0.11401695,1.20873992,3.02705096,0.24918575,0.24311722,0.08220936,3.54734594
-1.76788394,5.74008426,0.10956567,1.22176290,3.00969186,0.24283205,0.24248499,0.08739250,3.49553263
-1.76188094,5.67034735,0.10495813,1.23048712,2.98068433,0.23569032,0.24161315,0.09262462,3.43436002
