energy_ev,total_up,total_down,Fe_p_up,Fe_p_down,Fe_d_up,Fe_d_down,N_s_up,N_s_down,N_p_up,N_p_down,Se_s_up,Se_s_down,Se_p_up,Se_p_down,Ti_p_up,Ti_p_down,Ti_d_up,Ti_d_down
0.18309155,2.73423708,-4.05846425,0.49294498,-0.49145332,1.05987856,-2.07073115,0.05591456,-0.03248554,0.26192089,-0.18570685,0.03471177,-0.04550924,0.20097163,-0.24739913,0.60429904,-0.94669190,0.94381681,-1.25190418
0.18909455,2.77864034,-4.14401077,0.49728049,-0.49880817,1.07294763,-2.11430736,0.05491658,-0.03185806,0.27204436,-0.18882487,0.03668649,-0.04630884,0.20408182,-0.24937912,0.61603031,-0.96228057,0.95950405,-1.28525922
0.19509755,2.82012530,-4.22217336,0.50070629,-0.50462541,1.08446311,-2.15441713,0.05361194,-0.03117111,0.28232258,-0.19126843,0.03875444,-0.04701385,0.20690866,-0.25048170,0.62668316,-0.97443010,0.97472346,-1.31747410
0.20110055,2.85861016,-4.29265331,0.50325710,-0.50891941,1.09438317,-2.19095342,0.05202299,-0.03044149,0.29271371,-0.19305398,0.04090499,-0.04762345,0.20950010,-0.25075227,0.63626691,-0.98308971,0.98939624,-1.34829548
0.20710355,2.89416135,-4.35527968,0.50499362,-0.51172865,1.10273130,-2.22384282,0.05017824,-0.02968643,0.30317961,-0.19421150,0.04312897,-0.04813908,0.21191256,-0.25025145,0.64483122,-0.98828390,1.00349491,-1.37751188
0.21310655,2.92697249,-4.41000124,0.50599811,-0.51311344,1.10958888,-2.25304346,0.04811134,-0.02892317,0.31368419,-0.19478301,0.04541870,-0.04856446,0.21420755,-0.24905255,0.65246128,-0.99010665,1.01703737,-1.40495313
0.21910955,2.95733828,-4.45687631,0.50636901,-0.51315315,1.11508564,-2.27854300,0.04586001,-0.02816853,0.32419165,-0.19482081,0.04776807,-0.04890563,0.21644818,-0.24723873,0.65927134,-0.98871368,1.03007886,-1.43048871
0.22511256,2.98562475,-4.49606088,0.50621471,-0.51194313,1.11938867,-2.30035677,0.04346469,-0.02743852,0.33466473,-0.19438524,0.05017252,-0.04917084,0.21869564,-0.24490005,0.66539688,-0.98431322,1.04270225,-1.45402538
0.23111556,3.01223770,-4.52779558,0.50564692,-0.50959144,1.12269064,-2.31852591,0.04096727,-0.02674797,0.34506313,-0.19354235,0.05262896,-0.04937032,0.22100594,-0.24213044,0.67098572,-0.97715571,1.05500717,-1.47550424
0.23711856,3.03759089,-4.55239219,0.50477400,-0.50621548,1.12519785,-2.33311566,0.03840975,-0.02611021,0.35534218,-0.19236134,0.05513563,-0.04951606,0.22342687,-0.23902477,0.67618864,-0.96752308,1.06709855,-1.49489745
0.24312156,3.06207567,-4.57022006,0.50369462,-0.50193876,1.12711884,-2.34421370,0.03583305,-0.02553681,0.36545192,-0.19091211,0.05769185,-0.04962137,0.22599556,-0.23567619,0.68114985,-0.95571800,1.07907529,-1.51220491
0.24912456,3.08603352,-4.58169301,0.50249207,-0.49688773,1.12865388,-2.35192859,0.03327581,-0.02503738,0.37533661,-0.18926283,0.06029771,-0.04970051,0.22873648,-0.23217363,0.68599789,-0.94205362,1.09101929,-1.52745083
0.25512756,3.10973267,-4.58725706,0.50122949,-0.49118905,1.12998614,-2.35638818,0.03077343,-0.02461944,0.38493478,-0.18747775,0.06295372,-0.04976815,0.23166022,-0.22859982,0.69083730,-0.92684419,1.10298571,-1.54068055
0.26113057,3.13334987,-4.58737928,0.49994631,-0.48496706,1.13127447,-2.35773798,0.02835731,-0.02428835,0.39417982,-0.18561534,0.06566035,-0.04983890,0.23476282,-0.22502956,0.69574151,-0.91039692,1.11499464,-1.55195759
0.26713357,3.15695786,-4.58253781,0.49865604,-0.47834177,1.13264833,-2.35613960,0.02605421,-0.02404729,0.40300109,-0.18372675,0.06841753,-0.04992674,0.23802583,-0.22152851,0.70074727,-0.89300519,1.12702473,-1.56136081
0.27313657,3.18051899,-4.57321346,0.49734544,-0.47142728,1.13420475,-2.35176896,0.02388588,-0.02389730,0.41132547,-0.18185474,0.07122413,-0.05004458,0.24141705,-0.21815235,0.70585097,-0.87494341,1.13900898,-1.56898203
0.27913957,3.20388485,-4.55988243,0.49597513,-0.46433059,1.13600733,-2.34481445,0.02186888,-0.02383738,0.41907939,-0.18003310,0.07407739,-0.05020372,0.24489185,-0.21494634,0.71100685,-0.85646333,1.15083283,-1.57492376
0.28514257,3.22680183,-4.54301048,0.49448153,-0.45715087,1.13808706,-2.33547497,0.02001460,-0.02386464,0.42619113,-0.17828645,0.07697241,-0.05041349,0.24839495,-0.21194519,0.71612737,-0.83779202,1.16233481,-1.57929706
0.29114557,3.24892196,-4.52304820,0.49278009,-0.44997916,1.14044484,-2.32395779,0.01832947,-0.02397443,0.43259324,-0.17663064,0.07990165,-0.05068091,0.25186267,-0.20917332,0.72108563,-0.81913108,1.17330951,-1.58221967
0.29714857,3.26981843,-4.50042724,0.49076941,-0.44289836,1.14305526,-2.31047625,0.01681528,-0.02416055,0.43822512,-0.17507340,0.08285449,-0.05101046,0.25522550,-0.20664521,0.72571970,-0.80065705,1.18351299,-1.58381408
0.30315158,3.28900476,-4.47555742,0.48833634,-0.43598349,1.14587138,-2.29524742,0.01546963,-0.02441541,0.44303545,-0.17361551,0.08581691,-0.05140389,0.25841082,-0.20436611,0.72983881,-0.78252281,1.19267026,-1.58420566
0.30915458,3.30595679,-4.44882465,0.48536143,-0.42930224,1.14883008,-2.27848965,0.01428651,-0.02473027,0.44698444,-0.17225212,0.08877132,-0.05186025,0.26134570,-0.20233279,0.73323096,-0.76485957,1.20048471,-1.58352077
0.31515758,3.32013642,-4.42058933,0.48172486,-0.42291556,1.15185769,-2.26042024,0.01325691,-0.02509540,0.45004574,-0.17097437,0.09169651,-0.05237594,0.26395970,-0.20053441,0.73567178,-0.74777929,1.20664896,-1.58188494
0.32116058,3.33101590,-4.39118557,0.47731225,-0.41687842,1.15487553,-2.24125315,0.01236943,-0.02550031,0.45220794,-0.16977112,0.09456775,-0.05294485,0.26618748,-0.19895349,0.73693413,-0.73137725,1.21085688,-1.57942101
0.32716358,3.33810186,-4.36092094,0.47202028,-0.41124059,1.15780505,-2.22119708,0.01161091,-0.02593389,0.45347551,-0.16863063,0.09735716,-0.05355865,0.26797123,-0.19756693,0.73679806,-0.71573466,1.21281631,-1.57624743
0.33316658,3.34095785,-4.33007702,0.46576186,-0.40604740,1.16057232,-2.20045385,0.01096709,-0.02638465,0.45386927,-0.16754227,0.10003412,-0.05420716,0.26926276,-0.19634705,0.73506081,-0.70092092,1.21226178,-1.57247672
0.33916958,3.33922466,-4.29891069,0.45847065,-0.40134039,1.16311171,-2.17921732,0.01042311,-0.02684086,0.45342615,-0.16649807,0.10256601,-0.05487875,0.27002520,-0.19526274,0.73154625,-0.68699570,1.20896703,-1.56821424
0.34517259,3.33263752,-4.26765636,0.45010473,-0.39715800,1.16536856,-2.15767290,0.00996409,-0.02729079,0.45219841,-0.16549401,0.10491894,-0.05556079,0.27023433,-0.19428055,0.72611347,-0.67401046,1.20275649,-1.56355734
0.35117559,3.32103947,-4.23652906,0.44064939,-0.39353606,1.16730082,-2.13599766,0.00957553,-0.02772283,0.45025232,-0.16453112,0.10705872,-0.05624020,0.26987935,-0.19336590,0.71866407,-0.66200967,1.19351549,-1.55859492
0.35717859,3.30439053,-4.20572844,0.43011887,-0.39050819,1.16887952,-2.11436107,0.00924370,-0.02812575,0.44766623,-0.16361625,0.10895183,-0.05690398,0.26896327,-0.19248428,0.70914796,-0.65103152,1.18119845,-1.55340754
0.36318159,3.28277210,-4.17544341,0.41855700,-0.38810603,1.17008826,-2.09292627,0.00895595,-0.02848891,0.44452828,-0.16276249,0.11056643,-0.05753969,0.26750278,-0.19160248,0.69756729,-0.64110819,1.16583494,-1.54806797
0.36918459,3.25638660,-4.14585732,0.40603688,-0.38635931,1.17092166,-2.07185176,0.00870093,-0.02880244,0.44093366,-0.16198924,0.11187339,-0.05813595,0.26552756,-0.19068984,0.68397837,-0.63226581,1.14753304,-1.54264224
0.37518759,3.22555222,-4.11715321,0.39265948,-0.38529579,1.17138301,-2.05129329,0.00846873,-0.02905752,0.43698177,-0.16132198,0.11284725,-0.05868292,0.26307928,-0.18971938,0.66849156,-0.62452407,1.12647987,-1.53719096
0.38119060,3.19069321,-4.08951860,0.37855125,-0.38494090,1.17148123,-2.03140567,0.00825098,-0.02924657,0.43277307,-0.16079167,0.11346700,-0.05917265,0.26021009,-0.18866894,0.65126906,-0.61789560,1.10293921,-1.53177084
0.38719360,3.15232597,-4.06314946,0.36386092,-0.38531727,1.17122742,-2.01234423,0.00804088,-0.02936351,0.42840614,-0.16043381,0.11371681,-0.05959936,0.25698084,-0.18752214,0.63252076,-0.61238513,1.07724615,-1.52643617
0.39319660,3.11104163,-4.03825260,0.34875560,-0.38644394,1.17063127,-1.99426562,0.00783320,-0.02940395,0.42397472,-0.16028731,0.11358652,-0.05995961,0.25345889,-0.18626921,0.61249819,-0.60798854,1.04979891,-1.52124007
0.39919960,3.06748599,-4.01504611,0.33341617,-0.38833547,1.16969747,-1.97732769,0.00762416,-0.02936539,0.41956512,-0.16039307,0.11307195,-0.06025243,0.24971592,-0.18490753,0.59148708,-0.60469182,1.02104823,-1.51623518
0.40520260,3.02233768,-3.99375735,0.31803236,-0.39100075,1.16842266,-1.96168818,0.00741138,-0.02924739,0.41525398,-0.16079243,0.11217500,-0.06047920,0.24582540,-0.18344194,0.56979855,-0.60247008,0.99148457,-1.51147378
0.41120560,2.97628558,-3.97461820,0.30279749,-0.39444177,1.16679284,-1.94750211,0.00719374,-0.02905168,0.41110648,-0.16152549,0.11090356,-0.06064353,0.24186027,-0.18188479,0.54775954,-0.60128652,0.96162367,-1.50700695
0.41720860,2.93000666,-3.95785765,0.28790317,-0.39865219,1.16478186,-1.93491792,0.00697123,-0.02878220,0.40717518,-0.16262942,0.10927126,-0.06075094,0.23789053,-0.18025555,0.52570273,-0.60109170,0.93199113,-1.50288291
0.42321161,2.88414515,-3.94369180,0.27353409,-0.40361600,1.16235084,-1.92407223,0.00674483,-0.02844516,0.40349940,-0.16413685,0.10729698,-0.06080848,0.23398106,-0.17858026,0.50395644,-0.60182291,0.90310655,-1.49914441
0.42921461,2.83929415,-3.93231188,0.25986306,-0.40930621,1.15944890,-1.91508381,0.00651631,-0.02804897,0.40010522,-0.16607428,0.10500433,-0.06082430,0.23018976,-0.17689060,0.48283496,-0.60340399,0.87546799,-1.49582531
0.43521761,2.79598054,-3.92387094,0.24704655,-0.41568378,1.15601502,-1.90804681,0.00628815,-0.02760415,0.39700614,-0.16846084,0.10242098,-0.06080707,0.22656594,-0.17522268,0.46262951,-0.60574556,0.84953729,-1.49294666
0.44122061,2.75465367,-3.91847024,0.23522075,-0.42269682,1.15198131,-1.90302391,0.00606333,-0.02712316,0.39420422,-0.17130720,0.09957797,-0.06076544,0.22314915,-0.17361575,0.44360046,-0.60874583,0.82572706,-1.49051241
0.44722361,2.71567858,-3.91614642,0.22449839,-0.43028027,1.14727720,-1.90003994,0.00584532,-0.02662019,0.39169173,-0.17461488,0.09650897,-0.06070754,0.21996844,-0.17211070,0.42597085,-0.61229207,0.80438968,-1.48850538
0.45322661,2.67933370,-3.91686064,0.21496636,-0.43835610,1.14183462,-1.89907645,0.00563788,-0.02611092,0.38945317,-0.17837590,0.09324959,-0.06064041,0.21704209,-0.17074856,0.40992163,-0.61626285,0.78580892,-1.48688360
0.45922961,2.64581312,-3.92049090,0.20668426,-0.44683408,1.13559382,-1.90006792,0.00544508,-0.02561224,0.38746750,-0.18257291,0.08983672,-0.06056959,0.21437782,-0.16956911,0.39558856,-0.62053096,0.77019452,-1.48557783
0.46523262,2.61523312,-3.92682839,0.19968385,-0.45561321,1.12850943,-1.90290009,0.00527123,-0.02514194,0.38571047,-0.18717965,0.08630794,-0.06049879,0.21197338,-0.16860953,0.38306117,-0.62496719,0.75767972,-1.48449024
0.47123562,2.58764239,-3.93557876,0.19396942,-0.46458379,1.12055642,-1.90741066,0.00512088,-0.02471835,0.38415695,-0.19216183,0.08270094,-0.06042966,0.20981766,-0.16790333,0.37238340,-0.62944467,0.74832215,-1.48349496
0.47723862,2.56303534,-3.94636861,0.18951914,-0.47363002,1.11173568,-1.91339273,0.00499880,-0.02436001,0.38278300,-0.19747842,0.07905311,-0.06036173,0.20789205,-0.16747954,0.36355616,-0.63384385,0.74210759,-1.48244042
0.48324162,2.54136755,-3.95875726,0.18628716,-0.48263310,1.10207870,-1.92060084,0.00491005,-0.02408535,0.38156775,-0.20308315,0.07540112,-0.06029241,0.20617217,-0.16736219,0.35654146,-0.63805767,0.73895667,-1.48115366
0.48924462,2.52257242,-3.97225320,0.18420653,-0.49147465,1.09165110,-1.92875944,0.00486002,-0.02391228,0.38049477,-0.20892620,0.07178060,-0.06021727,0.20462971,-0.16757007,0.35126794,-0.64199684,0.73873396,-1.47944653
0.49524762,2.50657807,-3.98633458,0.18319269,-0.50004017,1.08055477,-1.93757336,0.00485445,-0.02385784,0.37955305,-0.21495602,0.06822586,-0.06013027,0.20323448,-0.16811678,0.34763757,-0.64559482,0.74125896,-1.47712350
0.50125063,2.49332350,-4.00047217,0.18314741,-0.50822255,1.06892841,-1.94673966,0.00489953,-0.02393785,0.37873746,-0.22112107,0.06476957,-0.06002427,0.20195640,-0.16901111,0.34553310,-0.64881215,0.74631849,-1.47399062
0.50725363,2.48277302,-4.01415351,0.18396303,-0.51592514,1.05694630,-1.95596003,0.00500193,-0.02416653,0.37804875,-0.22737139,0.06144260,-0.05989143,0.20076750,-0.17025746,0.34482597,-0.65163971,0.75367968,-1.46986513
0.51325663,2.47492818,-4.02690630,0.18552682,-0.52306435,1.04481550,-1.96495301,0.00516882,-0.02455610,0.37749298,-0.23365990,0.05827373,-0.05972381,0.19964367,-0.17185644,0.34538430,-0.65410074,0.76310307,-1.46458518
0.51925963,2.46983644,-4.03831939,0.18772515,-0.52957150,1.03277133,-1.97346498,0.00540785,-0.02511639,0.37708069,-0.23994335,0.05528940,-0.05951389,0.19856627,-0.17380555,0.34708045,-0.65625115,0.77435479,-1.45801882
0.52526263,2.46759611,-4.04805965,0.19044752,-0.53539384,1.02107152,-1.98127929,0.00572717,-0.02585447,0.37682566,-0.24618278,0.05251349,-0.05925503,0.19752328,-0.17609967,0.34979799,-0.65817798,0.78721756,-1.45007172
0.53126563,2.46835721,-4.05588334,0.19359002,-0.54049458,1.00998913,-1.98822259,0.00613530,-0.02677422,0.37674350,-0.25234350,0.04996704,-0.05894197,0.19651030,-0.17873150,0.35343747,-0.65999594,0.80149954,-1.44069301
0.53726863,2.47231790,-4.06164094,0.19705828,-0.54485194,0.99980460,-1.99416818,0.00664100,-0.02787601,0.37685007,-0.25839462,0.04766796,-0.05857113,0.19553087,-0.18169175,0.35792094,-0.66184199,0.81704075,-1.42987878
0.54327164,2.47971685,-4.06527502,0.20076965,-0.54845730,0.99079727,-1.99903571,0.00725314,-0.02915629,0.37716003,-0.26430809,0.04563077,-0.05814090,0.19459662,-0.18496913,0.36319477,-0.66386816,0.83371669,-1.41767287
0.54927464,2.49082143,-4.06681102,0.20465467,-0.55131256,0.98323667,-2.00278762,0.00798040,-0.03060734,0.37768535,-0.27005739,0.04386637,-0.05765173,0.19372676,-0.18855008,0.36923073,-0.66623281,0.85143881,-1.40416487
0.55527764,2.50591238,-4.06634173,0.20865762,-0.55342681,0.97737392,-2.00542222,0.00883103,-0.03221702,0.37843404,-0.27561597,0.04238177,-0.05710616,0.19294724,-0.19241821,0.37602516,-0.66909089,0.87015195,-1.38948544
0.56128064,2.52526549,-4.06400646,0.21273633,-0.55481273,0.97343349,-2.00696429,0.00981250,-0.03396864,0.37940920,-0.28095553,0.04117993,-0.05650874,0.19228953,-0.19655359,0.38359632,-0.67258350,0.88982883,-1.37379913
0.56728364,2.54913098,-4.05996651,0.21686124,-0.55548283,0.97160577,-2.00745362,0.01093114,-0.03584093,0.38060818,-0.28604445,0.04025956,-0.05586586,0.19178896,-0.20093191,0.39197996,-0.67682752,0.91046193,-1.35729526
0.57328664,2.57771165,-4.05437894,0.22101372,-0.55544593,0.97204036,-2.00693266,0.01219176,-0.03780817,0.38202217,-0.29084633,0.03961509,-0.05518546,0.19148291,-0.20552361,0.40122335,-0.68190584,0.93205328,-1.34017741
0.57928964,2.61114063,-4.04737064,0.22518398,-0.55470404,0.97484052,-2.00543411,0.01359726,-0.03984050,0.38363598,-0.29531895,0.03923664,-0.05447685,0.19140863,-0.21029296,0.41137808,-0.68785887,0.95460276,-1.32265232
0.58529265,2.64946001,-4.03901485,0.22936857,-0.55325009,0.98005882,-2.00296960,0.01514821,-0.04190431,0.38542805,-0.29941375,0.03911005,-0.05375035,0.19160116,-0.21519746,0.42249201,-0.69467778,0.97809578,-1.30491883
0.59129565,2.69260123,-4.02931218,0.23356768,-0.55106647,0.98769398,-1.99952027,0.01684259,-0.04396292,0.38737071,-0.30307587,0.03921709,-0.05301706,0.19209108,-0.22018738,0.43460079,-0.70230023,1.00249110,-1.28715779
0.59729865,2.74036867,-4.01817771,0.23778258,-0.54812479,0.99768908,-1.99503019,0.01867542,-0.04597733,0.38943053,-0.30624495,0.03953563,-0.05228865,0.19290250,-0.22520567,0.44771950,-0.71060858,1.02770955,-1.26952352
0.60330165,2.79242713,-4.00543539,0.24201319,-0.54438664,1.00993111,-1.98940310,0.02063861,-0.04790723,0.39156881,-0.30885654,0.04004000,-0.05157723,0.19405118,-0.23018833,0.46183490,-0.71943125,1.05362478,-1.25213746
0.60930465,2.84829439,-3.99082052,0.24625609,-0.53980559,1.02425173,-1.98250287,0.02272079,-0.04971199,0.39374209,-0.31084417,0.04070140,-0.05089517,0.19554303,-0.23506515,0.47689871,-0.72854688,1.08005641,-1.23508442
0.61530765,2.90733940,-3.97399027,0.25050309,-0.53433011,1.04042950,-1.97415774,0.02490735,-0.05135190,0.39590273,-0.31214205,0.04148837,-0.05025519,0.19737300,-0.23976103,0.49282257,-0.73769142,1.10676651,-1.21841169
0.62131066,2.96878684,-3.95454191,0.25474045,-0.52790741,1.05819315,-1.96416807,0.02718052,-0.05278934,0.39799941,-0.31268808,0.04236734,-0.04967029,0.19952442,-0.24419764,0.50947485,-0.74656784,1.13345961,-1.20213103
0.62731366,3.03172803,-3.93203737,0.25894880,-0.52048787,1.07722627,-1.95231716,0.02951962,-0.05399001,0.39997776,-0.31242723,0.04330332,-0.04915389,0.20196890,-0.24829553,0.52667981,-0.75485782,1.15978659,-1.18622338
0.63331666,3.09513835,-3.90603295,0.26310384,-0.51202976,1.09717294,-1.93838436,0.03190144,-0.05492407,0.40178088,-0.31131484,0.04426052,-0.04871986,0.20466676,-0.25197656,0.54421915,-0.76223511,1.18535248,-1.17064595
0.63931966,3.15790084,-3.87611189,0.26717773,-0.50250405,1.11764457,-1.92215964,0.03430067,-0.05556717,0.40334997,-0.30931985,0.04520311,-0.04838261,0.20756797,-0.25516652,0.56183609,-0.76837966,1.20972772,-1.15534114
0.64532266,3.21883507,-3.84191789,0.27114102,-0.49189886,1.13822759,-1.90345861,0.03669056,-0.05590137,0.40462507,-0.30642766,0.04609597,-0.04815711,0.21061369,-0.25779784,0.57924186,-0.77299192,1.23246266,-1.14024673
0.65132566,3.27673063,-3.80318720,0.27496510,-0.48022341,1.15849204,-1.88213697,0.03904350,-0.05591575,0.40554587,-0.30264232,0.04690551,-0.04805881,0.21373812,-0.25981228,0.59612440,-0.77580649,1.25310447,-1.12530653
0.65732866,3.33038377,-3.75977726,0.27862495,-0.46751104,1.17800084,-1.85810346,0.04133178,-0.05560690,0.40605267,-0.29798815,0.04760038,-0.04810350,0.21687089,-0.26116345,0.61215889,-0.77660452,1.27121557,-1.11048084
0.66333167,3.37863594,-3.71168998,0.28210193,-0.45382131,1.19631952,-1.83133037,0.04352833,-0.05497903,0.40608761,-0.29251037,0.04815224,-0.04830702,0.21993956,-0.26181904,0.62701967,-0.77522407,1.28639281,-1.09575602
0.66933467,3.42041250,-3.65908801,0.28538648,-0.43924082,1.21302634,-1.80186105,0.04560744,-0.05404387,0.40559602,-0.28627492,0.04853646,-0.04868486,0.22287237,-0.26176260,0.64039305,-0.77156813,1.29828621,-1.08115245
0.67533767,3.45476012,-3.60230312,0.28848053,-0.42388285,1.22772237,-1.76981391,0.04754545,-0.05282029,0.40452803,-0.27936732,0.04873275,-0.04925162,0.22560104,-0.26099493,0.65199019,-0.76560974,1.30661626,-1.06673047
0.68134067,3.48088116,-3.54183603,0.29139932,-0.40788576,1.24004144,-1.73538261,0.04932140,-0.05133362,0.40284028,-0.27189064,0.04872572,-0.05002036,0.22806337,-0.25953482,0.66155973,-0.75739409,1.31118892,-1.05259386
0.68734367,3.49816346,-3.47834768,0.29417258,-0.39141026,1.24965957,-1.69883256,0.05091752,-0.04961483,0.40049784,-0.26396268,0.04850525,-0.05100183,0.23020580,-0.25741922,0.66889925,-0.74703761,1.31190740,-1.03889065
0.69334667,3.50620435,-3.41264245,0.29684494,-0.37463559,1.25630364,-1.66049391,0.05231964,-0.04769941,0.39747605,-0.25571254,0.04806687,-0.05220371,0.23198550,-0.25470289,0.67386507,-0.73472406,1.30878002,-1.02581129
0.69934967,3.50482767,-3.34564438,0.29947542,-0.35775500,1.25975897,-1.62075157,0.05351751,-0.04562621,0.39376243,-0.24727668,0.04741191,-0.05362975,0.23337216,-0.25145733,0.67638001,-0.72069794,1.30192386,-1.01358415
0.70535268,3.49409298,-3.27836757,0.30213603,-0.34097049,1.25987563,-1.58003267,0.05450492,-0.04343618,0.38935829,-0.23879465,0.04654747,-0.05527900,0.23434925,-0.24776927,0.67643840,-0.70525569,1.29156366,-1.00246878
0.71135568,3.47429670,-3.21188258,0.30490951,-0.32448735,1.25657310,-1.53879246,0.05527970,-0.04117102,0.38428018,-0.23040486,0.04548637,-0.05714513,0.23491481,-0.24373862,0.67410843,-0.68873508,1.27802636,-0.99274720
0.71735868,3.44596482,-3.14728048,0.30788631,-0.30850848,1.24984325,-1.49749919,0.05584367,-0.03887201,0.37856077,-0.22224037,0.04424680,-0.05921583,0.23508166,-0.23947607,0.66953134,-0.67150337,1.26173118,-0.98471377
0.72336168,3.40983774,-3.08563637,0.31116089,-0.29322889,1.23975140,-1.45661892,0.05620240,-0.03657876,0.37224940,-0.21442503,0.04285194,-0.06147248,0.23487709,-0.23510028,0.66291774,-0.65394489,1.24317590,-0.97866412
0.72936468,3.36684777,-3.02797417,0.31482757,-0.27883062,1.22643536,-1.41660092,0.05636492,-0.03432824,0.36541186,-0.20707014,0.04132940,-0.06389000,0.23434203,-0.23073494,0.65454102,-0.63644858,1.22291994,-0.97488377
0.73536768,3.31809015,-2.97523428,0.31897606,-0.26547807,1.21010258,-1.37786437,0.05634346,-0.03215390,0.35812959,-0.20027162,0.03971056,-0.06643700,0.23352981,-0.22650558,0.64472833,-0.61939598,1.20156501,-0.97363688
0.74137069,3.26478902,-2.92824530,0.32368701,-0.25331414,1.19102542,-1.34078686,0.05615303,-0.03008498,0.35049818,-0.19410792,0.03802981,-0.06907620,0.23250443,-0.22253646,0.63384931,-0.60315026,1.17973421,-0.97515570
0.74737369,3.20825962,-2.88770091,0.32902763,-0.24245710,1.16953459,-1.30569511,0.05581112,-0.02814612,0.34262517,-0.18863872,0.03632377,-0.07176514,0.23133862,-0.21894735,0.62230333,-0.58804654,1.15805057,-0.97963118
0.75337669,3.14986827,-2.85414253,0.33504777,-0.23299822,1.14601119,-1.27285819,0.05533739,-0.02635707,0.33462725,-0.18390422,0.03463039,-0.07445722,0.23011163,-0.21585058,0.61050561,-0.57438395,1.13711594,-0.98720497
0.75937969,3.09099180,-2.82794813,0.34177653,-0.22500039,1.12087743,-1.24248325,0.05475337,-0.02473272,0.32662696,-0.17992531,0.03298815,-0.07710290,0.22890684,-0.21334816,0.59887295,-0.56241940,1.11749111,-0.99796317
0.76538269,3.03297792,-2.80932709,0.34921965,-0.21849741,1.09458642,-1.21471386,0.05408227,-0.02328321,0.31874891,-0.17670422,0.03143514,-0.07965121,0.22780944,-0.21152921,0.58780965,-0.55236332,1.09967792,-1.01193197
0.77138569,2.97710810,-2.79832097,0.35735777,-0.21349415,1.06761146,-1.18963060,0.05334879,-0.02201428,0.31111594,-0.17422584,0.03000829,-0.08205134,0.22690407,-0.21046772,0.57769423,-0.54437728,1.08410418,-1.02907521
0.77738869,2.92456405,-2.79480949,0.36614563,-0.20996735,1.04043496,-1.16725390,0.05257904,-0.02092774,0.30384504,-0.17245937,0.02874260,-0.08425438,0.22627258,-0.21022061,0.56886745,-0.53857330,1.07111168,-1.04929386
0.78339170,2.87639915,-2.79852121,0.37551236,-0.20786698,1.01353762,-1.14754856,0.05180044,-0.02002201,0.29704363,-0.17136042,0.02767042,-0.08621501,0.22599208,-0.21082632,0.56162212,-0.53501484,1.06094783,-1.07242740
0.78939470,2.83351536,-2.80904800,0.38536269,-0.20711824,0.98738793,-1.13042972,0.05104164,-0.01929274,0.29080600,-0.17087321,0.02682087,-0.08789317,0.22613310,-0.21230370,0.55619500,-0.53371904,1.05376104,-1.09825691
0.79539770,2.79664631,-2.82586252,0.39557912,-0.20762383,0.96243243,-1.11576992,0.05033246,-0.01873344,0.28521039,-0.17093292,0.02621925,-0.08925549,0.22675812,-0.21465160,0.55276108,-0.53466018,1.04959982,-1.12650977
0.80140070,2.76634668,-2.84833786,0.40602503,-0.20926669,0.93908691,-1.10340674,0.04970372,-0.01833607,0.28031669,-0.17146805,0.02588666,-0.09027664,0.22792039,-0.21784877,0.55143032,-0.53777390,1.04841540,-1.15686570
0.80740370,2.74298778,-2.87576853,0.41654836,-0.21191290,0.91772871,-1.09315091,0.04918710,-0.01809170,0.27616493,-0.17240273,0.02583960,-0.09094026,0.22966295,-0.22185444,0.55224689,-0.54296196,1.05006771,-1.18896405
0.81340670,2.72675910,-2.90739214,0.42698592,-0.21541487,0.89869019,-1.08479426,0.04881477,-0.01799091,0.27277463,-0.17365889,0.02608973,-0.09123961,0.23201813,-0.22660935,0.55519066,-0.55009735,1.05433406,-1.22241203
0.81940970,2.71767502,-2.94241096,0.43716805,-0.21961464,0.88225358,-1.07811759,0.04861903,-0.01802429,0.27014496,-0.17515825,0.02664369,-0.09117784,0.23500712,-0.23203735,0.56018093,-0.55902943,1.06092027,-1.25679372
0.82541271,2.71558614,-2.98001310,0.44692338,-0.22434728,0.86864692,-1.07289800,0.04863173,-0.01818274,0.26825583,-0.17682419,0.02750297,-0.09076787,0.23863991,-0.23804748,0.56708184,-0.56958897,1.06947341,-1.29167956
0.83141571,2.72019409,-3.01939240,0.45608359,-0.22944441,0.85804135,-1.06891556,0.04888358,-0.01845765,0.26706964,-0.17858338,0.02866391,-0.09003188,0.24291536,-0.24453641,0.57570936,-0.58159279,1.07959580,-1.32663614
0.83741871,2.73106908,-3.05976697,0.46448787,-0.23473766,0.85054946,-1.06595929,0.04940336,-0.01884104,0.26653377,-0.18036723,0.03011776,-0.08900044,0.24782149,-0.25139132,0.58583920,-0.59484806,1.09085939,-1.36123600
0.84342171,2.74766897,-3.10039573,0.47198703,-0.24006216,0.84622463,-1.06383216,0.05021697,-0.01932556,0.26658348,-0.18211323,0.03185081,-0.08771129,0.25333583,-0.25849299,0.59721542,-0.60915593,1.10282022,-1.39506706
0.84942471,2.76935914,-3.14059275,0.47844695,-0.24525992,0.84506130,-1.06235525,0.05134640,-0.01990439,0.26714519,-0.18376601,0.03384459,-0.08620793,0.25942588,-0.26571902,0.60955919,-0.62431460,1.11503222,-1.42774156
