energy_ev,total_up,Ag_p_up,Ag_d_up,C_s_up,C_p_up,Hg_p_up,Hg_d_up,S_s_up,S_p_up
-3.50875438,1.91760855,0.58195544,0.61234070,0.06629367,0.19627568,0.44733905,0.14908918,0.15543361,0.43794365
-3.50275138,1.88824686,0.57351884,0.59749577,0.06606353,0.19408605,0.43526820,0.14824777,0.15309678,0.43172901
-3.49674837,1.85265997,0.56326639,0.58133919,0.06547680,0.19117429,0.42167112,0.14686032,0.15022368,0.42364553
-3.49074537,1.81131894,0.55122830,0.56407521,0.06453138,0.18758892,0.40669579,0.14495142,0.14686710,0.41378542
-3.48474237,1.76477768,0.53746644,0.54591295,0.06323285,0.18338911,0.39051655,0.14255345,0.14308477,0.40227701
-3.47873937,1.71365194,0.52207325,0.52705990,0.06159442,0.17864206,0.37332785,0.13970499,0.13893742,0.38927934
-3.47273637,1.65859745,0.50516969,0.50771585,0.05963655,0.17342029,0.35533754,0.13644923,0.13448679,0.37497606
-3.46673337,1.60028823,0.48690221,0.48806746,0.05738636,0.16779889,0.33676020,0.13283231,0.12979380,0.35956876
-3.46073037,1.53939596,0.46743893,0.46828370,0.05487678,0.16185305,0.31781066,0.12890177,0.12491686,0.34327022
-3.45472736,1.47657145,0.44696517,0.44851238,0.05214551,0.15565570,0.29869801,0.12470511,0.11991045,0.32629773
-3.44872436,1.41242889,0.42567852,0.42887793,0.04923388,0.14927563,0.27962028,0.12028859,0.11482394,0.30886689
-3.44272136,1.34753341,0.40378380,0.40948034,0.04618558,0.14277596,0.26075997,0.11569619,0.10970086,0.29118608
-3.43671836,1.28239242,0.38148796,0.39039543,0.04304539,0.13621311,0.24228062,0.11096886,0.10457840,0.27345172
-3.43071536,1.21745066,0.35899528,0.37167632,0.03985796,0.12963617,0.22432428,0.10614408,0.09948737,0.25584460
-3.42471236,1.15308911,0.33650302,0.35335589,0.03666664,0.12308682,0.20701017,0.10125563,0.09445237,0.23852717
-3.41870935,1.08962717,0.31419760,0.33545002,0.03351247,0.11659956,0.19043426,0.09633364,0.08949233,0.22164205
-3.41270635,1.02732783,0.29225161,0.31796158,0.03043330,0.11020235,0.17466973,0.09140483,0.08462125,0.20531142
-3.40670335,0.96640511,0.27082148,0.30088459,0.02746312,0.10391751,0.15976827,0.08649294,0.07984905,0.18963747
-3.40070035,0.90703303,0.25004605,0.28420855,0.02463161,0.09776274,0.14576203,0.08161922,0.07518260,0.17470363
-3.39469735,0.84935547,0.23004587,0.26792253,0.02196385,0.09175228,0.13266597,0.07680305,0.07062666,0.16057643
-3.38869435,0.79349611,0.21092320,0.25201891,0.01948031,0.08589806,0.12048052,0.07206255,0.06618486,0.14730786
-3.38269135,0.73956784,0.19276274,0.23649643,0.01719691,0.08021076,0.10919445,0.06741505,0.06186056,0.13493808
-3.37668834,0.68768110,0.17563276,0.22136261,0.01512535,0.07470077,0.09878766,0.06287766,0.05765751,0.12349815
-3.37068534,0.63795072,0.15958668,0.20663531,0.01327349,0.06937886,0.08923382,0.05846755,0.05358044,0.11301284
-3.36468234,0.59050093,0.14466494,0.19234346,0.01164586,0.06425678,0.08050279,0.05420224,0.04963536,0.10350316
-3.35867934,0.54546853,0.13089698,0.17852702,0.01024422,0.05934751,0.07256277,0.05009964,0.04582970,0.09498864
-3.35267634,0.50300410,0.11830324,0.16523622,0.00906815,0.05466537,0.06538196,0.04617804,0.04217234,0.08748920
-3.34667334,0.46327145,0.10689715,0.15253018,0.00811560,0.05022588,0.05893000,0.04245594,0.03867339,0.08102653
-3.34067034,0.42644550,0.09668694,0.14047514,0.00738344,0.04604548,0.05317887,0.03895179,0.03534392,0.07562500
-3.33466733,0.39270885,0.08767728,0.12914227,0.00686786,0.04214109,0.04810358,0.03568362,0.03219556,0.07131204
-3.32866433,0.36224749,0.07987071,0.11860548,0.00656482,0.03852964,0.04368241,0.03266869,0.02924007,0.06811792
-3.32266133,0.33524575,0.07326881,0.10893915,0.00647022,0.03522750,0.03989703,0.02992301,0.02648892,0.06607515
-3.31665833,0.31188108,0.06787315,0.10021599,0.00658008,0.03224993,0.03673229,0.02746101,0.02395286,0.06521733
-3.31065533,0.29231882,0.06368603,0.09250521,0.00689057,0.02961056,0.03417592,0.02529507,0.02164153,0.06557765
-3.30465233,0.27670718,0.06071100,0.08587091,0.00739789,0.02732099,0.03221816,0.02343524,0.01956321,0.06718703
-3.29864932,0.26517277,0.05895333,0.08037096,0.00809810,0.02539037,0.03085133,0.02188895,0.01772455,0.07007203
-3.29264632,0.25781677,0.05842020,0.07605613,0.00898682,0.02382522,0.03006944,0.02066080,0.01613046,0.07425265
-3.28664332,0.25471186,0.05912100,0.07296971,0.01005889,0.02262925,0.02986781,0.01975244,0.01478408,0.07974000
-3.28064032,0.25590006,0.06106749,0.07114739,0.01130798,0.02180339,0.03024292,0.01916255,0.01368678,0.08653414
-3.27463732,0.26139138,0.06427402,0.07061748,0.01272614,0.02134590,0.03119225,0.01888691,0.01283830,0.09462208
-3.26863432,0.27116350,0.06875775,0.07140132,0.01430345,0.02125260,0.03271436,0.01891849,0.01223686,0.10397611
-3.26263132,0.28516229,0.07453894,0.07351389,0.01602764,0.02151716,0.03480912,0.01924772,0.01187935,0.11455255
-3.25662831,0.30330327,0.08164130,0.07696441,0.01788381,0.02213161,0.03747803,0.01986275,0.01176153,0.12629104
-3.25062531,0.32547380,0.09009232,0.08175704,0.01985422,0.02308674,0.04072481,0.02074984,0.01187819,0.13911452
-3.24462231,0.35153604,0.09992365,0.08789143,0.02191822,0.02437269,0.04455597,0.02189377,0.01222336,0.15292979
-3.23861931,0.38133050,0.11117139,0.09536311,0.02405233,0.02597953,0.04898155,0.02327828,0.01279038,0.16762891
-3.23261631,0.41468000,0.12387622,0.10416375,0.02623040,0.02789780,0.05401577,0.02488661,0.01357203,0.18309119
-3.22661331,0.45139383,0.13808332,0.11428105,0.02842400,0.03011911,0.05967777,0.02670195,0.01456057,0.19918591
-3.22061031,0.49127188,0.15384198,0.12569837,0.03060283,0.03263656,0.06599201,0.02870800,0.01574766,0.21577553
-3.21460730,0.53410855,0.17120463,0.13839409,0.03273541,0.03544518,0.07298860,0.03088936,0.01712437,0.23271928
-3.20860430,0.57969595,0.19022548,0.15234049,0.03478969,0.03854218,0.08070322,0.03323199,0.01868099,0.24987705
-3.20260130,0.62782631,0.21095834,0.16750246,0.03673394,0.04192706,0.08917661,0.03572346,0.02040693,0.26711315
-3.19659830,0.67829319,0.23345375,0.18383574,0.03853746,0.04560146,0.09845351,0.03835319,0.02229048,0.28429992
-3.19059530,0.73089135,0.25775530,0.20128504,0.04017149,0.04956892,0.10858115,0.04111248,0.02431866,0.30132083
-3.18459230,0.78541501,0.28389520,0.21978191,0.04160998,0.05383426,0.11960693,0.04399439,0.02647699,0.31807292
-3.17858929,0.84165454,0.31188903,0.23924255,0.04283031,0.05840282,0.13157561,0.04699350,0.02874935,0.33446828
-3.17258629,0.89939160,0.34172996,0.25956564,0.04381390,0.06327943,0.14452581,0.05010543,0.03111781,0.35043463
-3.16658329,0.95839278,0.37338251,0.28063037,0.04454675,0.06846712,0.15848606,0.05332623,0.03356257,0.36591469
-3.16058029,1.01840232,0.40677612,0.30229477,0.04501971,0.07396580,0.17347042,0.05665161,0.03606194,0.38086453
-3.15457729,1.07913403,0.44179898,0.32439456,0.04522870,0.07977069,0.18947389,0.06007607,0.03859244,0.39525088
-3.14857429,1.14026327,0.47829222,0.34674258,0.04517468,0.08587080,0.20646782,0.06359196,0.04112896,0.40904754
-3.14257129,1.20141937,0.51604521,0.36912908,0.04486349,0.09224743,0.22439569,0.06718851,0.04364502,0.42223121
-3.13656828,1.26217942,0.55479207,0.39132284,0.04430552,0.09887285,0.24316926,0.07085093,0.04611313,0.43477693
-3.13056528,1.32206400,0.59420998,0.41307337,0.04351522,0.10570923,0.26266577,0.07455959,0.04850529,0.44665351
-3.12456228,1.38053551,0.63391958,0.43411406,0.04251057,0.11270784,0.28272611,0.07828943,0.05079348,0.45781935
-3.11855928,1.43699973,0.67348778,0.45416647,0.04131236,0.11980880,0.30315444,0.08200954,0.05295030,0.46821882
-3.11255628,1.49081098,0.71243303,0.47294552,0.03994355,0.12694124,0.32371937,0.08568311,0.05494958,0.47777982
-3.10655328,1.54128113,0.75023338,0.49016566,0.03842852,0.13402403,0.34415683,0.08926764,0.05676701,0.48641245
-3.10055028,1.58769237,0.78633693,0.50554762,0.03679233,0.14096709,0.36417468,0.09271554,0.05838081,0.49400924
-3.09454727,1.62931364,0.82017476,0.51882577,0.03506015,0.14767324,0.38345910,0.09597508,0.05977227,0.50044687
-3.08854427,1.66542014,0.85117569,0.52975560,0.03325655,0.15404055,0.40168244,0.09899163,0.06092628,0.50558952
-3.08254127,1.69531514,0.87878260,0.53812120,0.03140511,0.15996516,0.41851243,0.10170925,0.06183166,0.50929351
-3.07653827,1.71835338,0.90246957,0.54374230,0.02952788,0.16534439,0.43362244,0.10407247,0.06248150,0.51141331
-3.07053527,1.73396481,0.92175917,0.54648063,0.02764516,0.17008009,0.44670218,0.10602818,0.06287322,0.51180841
-3.06453227,1.74167764,0.93623909,0.54624535,0.02577521,0.17408200,0.45746867,0.10752768,0.06300857,0.51035065
-3.05852926,1.74113950,0.94557756,0.54299714,0.02393417,0.17727107,0.46567673,0.10852858,0.06289345,0.50693185
-3.05252626,1.73213569,0.94953655,0.53675091,0.02213599,0.17958251,0.47112867,0.10899663,0.06253758,0.50147095
-3.04652326,1.71460344,0.94798236,0.52757687,0.02039244,0.18096846,0.47368263,0.10890733,0.06195406,0.49392057
-3.04052026,1.68864153,0.94089300,0.51559995,0.01871326,0.18140015,0.47325927,0.10824713,0.06115888,0.48427237
-3.03451726,1.65451464,0.92836195,0.50099758,0.01710621,0.18086947,0.46984634,0.10701439,0.06017026,0.47256100
-3.02851426,1.61265222,0.91059819,0.48399581,0.01557731,0.17938990,0.46350109,0.10521983,0.05900803,0.45886640
-3.02251126,1.56364188,0.88792249,0.46486408,0.01413095,0.17699667,0.45435024,0.10288653,0.05769304,0.44331435
-3.01650825,1.50821766,0.86076008,0.44390872,0.01277014,0.17374637,0.44258767,0.10004957,0.05624651,0.42607507
-3.01050525,1.44724362,0.82963009,0.42146551,0.01149666,0.16971578,0.42846989,0.09675513,0.05468957,0.40736018
-3.00450225,1.38169364,0.79513224,0.39789166,0.01031127,0.16500020,0.41230950,0.09305936,0.05304278,0.38741804
-2.99849925,1.31262836,0.75793138,0.37355734,0.00921386,0.15971131,0.39446701,0.08902682,0.05132586,0.36652775
-2.99249625,1.24117019,0.71874056,0.34883735,0.00820367,0.15397459,0.37534140,0.08472876,0.04955747,0.34499209
-2.98649325,1.16847755,0.67830324,0.32410299,0.00727937,0.14792656,0.35535977,0.08024123,0.04775521,0.32312981
-2.98049025,1.09571928,0.63737546,0.29971450,0.00643926,0.14171183,0.33496657,0.07564311,0.04593566,0.30126759
-2.97448724,1.02405018,0.59670846,0.27601438,0.00568140,0.13548005,0.31461282,0.07101421,0.04411456,0.27973196
-2.96848424,0.95458844,0.55703236,0.25332153,0.00500370,0.12938303,0.29474567,0.06643339,0.04230712,0.25884162
-2.96248124,0.88839548,0.51904129,0.23192653,0.00440406,0.12357186,0.27579857,0.06197688,0.04052833,0.23890033
-2.95647824,0.82645866,0.48338024,0.21208800,0.00388049,0.11819424,0.25818235,0.05771677,0.03879336,0.22019058
-2.95047524,0.76967695,0.45063390,0.19403005,0.00343122,0.11339197,0.24227743,0.05371975,0.03711793,0.20296825
-2.94447224,0.71884965,0.42131746,0.17794065,0.00305476,0.10929865,0.22842703,0.05004610,0.03551867,0.18745830
-2.93846923,0.67466783,0.39586929,0.16397105,0.00275004,0.10603759,0.21693168,0.04674883,0.03401340,0.17385142
-2.93246623,0.63770840,0.37464548,0.15223583,0.00251644,0.10371980,0.20804477,0.04387320,0.03262135,0.16230184
-2.92646323,0.60843017,0.35791600,0.14281358,0.00235390,0.10244225,0.20196922,0.04145630,0.03136326,0.15292588
-2.92046023,0.58717182,0.34586230,0.13574810,0.00226292,0.10228616,0.19885511,0.03952689,0.03026135,0.14580147
-2.91445723,0.57415112,0.33857614,0.13104980,0.00224463,0.10331548,0.19879812,0.03810538,0.02933919,0.14096831
-2.90845423,0.56946528,0.33605957,0.12869735,0.00230074,0.10557546,0.20183885,0.03720385,0.02862138,0.13842865
-2.90245123,0.57309206,0.33822589,0.12863943,0.00243354,0.10909142,0.20796279,0.03682627,0.02813314,0.13814853
-2.89644822,0.58489171,0.34490158,0.13079640,0.00264583,0.11386769,0.21710106,0.03696868,0.02789976,0.14005956
-2.89044522,0.60460955,0.35582931,0.13506217,0.00294080,0.11988677,0.22913178,0.03761949,0.02794594,0.14406089
-2.88444222,0.63187945,0.37067197,0.14130589,0.00332192,0.12710886,0.24388231,0.03875977,0.02829504,0.15002174
-2.87843922,0.66622834,0.38901797,0.14937388,0.00379276,0.13547176,0.26113224,0.04036364,0.02896826,0.15778415
-2.87243622,0.70708202,0.41038789,0.15909159,0.00435677,0.14489123,0.28061729,0.04239865,0.02998378,0.16716615
-2.86643322,0.75377266,0.43424262,0.17026576,0.00501708,0.15526192,0.30203423,0.04482624,0.03135591,0.17796536
-2.86043022,0.80554804,0.45999311,0.18268696,0.00577622,0.16645881,0.32504681,0.04760229,0.03309420,0.18996295
-2.85442721,0.86158297,0.48701173,0.19613238,0.00663590,0.17833941,0.34929274,0.05067774,0.03520269,0.20292815
-2.84842421,0.92099290,0.51464516,0.21036904,0.00759671,0.19074644,0.37439172,0.05399925,0.03767922,0.21662305
-2.84242121,0.98284963,0.54222868,0.22515742,0.00865787,0.20351117,0.39995434,0.05751007,0.04051480,0.23080788
-2.83641821,1.04619904,0.56910157,0.24025553,0.00981703,0.21645735,0.42559173,0.06115086,0.04369322,0.24524648
-2.83041521,1.11008057,0.59462321,0.25542320,0.01107006,0.22940541,0.45092575,0.06486076,0.04719084,0.25971203
-2.82441221,1.17354777,0.61818935,0.27042674,0.01241087,0.24217715,0.47559929,0.06857841,0.05097650,0.27399266
-2.81840920,1.23568946,0.63924809,0.28504363,0.01383139,0.25460037,0.49928644,0.07224308,0.05501177,0.28789689
-2.81240620,1.29565077,0.65731479,0.29906721,0.01532150,0.26651361,0.52170207,0.07579581,0.05925134,0.30125867
-2.80640320,1.35265305,0.67198548,0.31231116,0.01686910,0.27777053,0.54261033,0.07918057,0.06364371,0.31394171
-2.80040020,1.40601210,0.68294792,0.32461351,0.01846021,0.28824395,0.56183183,0.08234534,0.06813208,0.32584287
-2.79439720,1.45515369,0.68998996,0.33584017,0.02007924,0.29782918,0.57924892,0.08524316,0.07265544,0.33689454
-2.78839420,1.49962567,0.69300473,0.34588757,0.02170919,0.30644663,0.59480884,0.08783299,0.07714986,0.34706563
-2.78239120,1.53910610,0.69199226,0.35468445,0.02333203,0.31404347,0.60852455,0.09008053,0.08154992,0.35636126
-2.77638819,1.57340688,0.68705751,0.36219264,0.02492905,0.32059431,0.62047297,0.09195873,0.08579020,0.36482088
-2.77038519,1.60247268,0.67840474,0.36840670,0.02648132,0.32610078,0.63079067,0.09344827,0.08980685,0.37251499
-2.76438219,1.62637499,0.66632852,0.37335247,0.02797010,0.33059010,0.63966709,0.09453764,0.09353911,0.37954052
-2.75837919,1.64530164,0.65120165,0.37708450,0.02937728,0.33411262,0.64733548,0.09522317,0.09693078,0.38601489
-2.75237619,1.65954210,0.63346056,0.37968255,0.03068582,0.33673846,0.65406190,0.09550875,0.09993150,0.39206922
-2.74637319,1.66946920,0.61358885,0.38124713,0.03188012,0.33855342,0.66013271,0.09540539,0.10249793,0.39784077
-2.74037019,1.67551811,0.59209957,0.38189449,0.03294641,0.33965426,0.66584105,0.09493057,0.10459463,0.40346503
-2.73436718,1.67816354,0.56951719,0.38175102,0.03387299,0.34014373,0.67147291,0.09410752,0.10619475,0.40906791
-2.72836418,1.67789624,0.54635981,0.38094754,0.03465054,0.34012534,0.67729336,0.09296428,0.10728036,0.41475825
-2.72236118,1.67519986,0.52312247,0.37961357,0.03527223,0.33969844,0.68353366,0.09153274,0.10784264,0.42062118
-2.71635818,1.67052933,0.50026225,0.37787198,0.03573389,0.33895346,0.69037980,0.08984772,0.10788167,0.42671257
-2.71035518,1.66429188,0.47818553,0.37583413,0.03603405,0.33796787,0.69796295,0.08794590,0.10740604,0.43305497
-2.70435218,1.65683141,0.45723802,0.37359585,0.03617396,0.33680292,0.70635248,0.08586494,0.10643229,0.43963519
-2.69834917,1.64841719,0.43769780,0.37123436,0.03615759,0.33550120,0.71555180,0.08364266,0.10498412,0.44640366
-2.69234617,1.63923728,0.41977137,0.36880638,0.03599158,0.33408541,0.72549721,0.08131627,0.10309151,0.45327579
-2.68634317,1.62939698,0.40359286,0.36634731,0.03568516,0.33255807,0.73606003,0.07892181,0.10078975,0.46013512
-2.68034017,1.61892237,0.38922623,0.36387177,0.03525010,0.33090248,0.74705189,0.07649377,0.09811848,0.46683819
-2.67433717,1.60776866,0.37667002,0.36137524,0.03470063,0.32908461,0.75823288,0.07406476,0.09512069,0.47322099
-2.66833417,1.59583275,0.36586448,0.35883673,0.03405336,0.32705602,0.76932236,0.07166547,0.09184179,0.47910662
-2.66233117,1.58296944,0.35670050,0.35622248,0.03332719,0.32475750,0.78001191,0.06932468,0.08832875,0.48431375
-2.65632816,1.56901002,0.34902981,0.35349024,0.03254321,0.32212331,0.78997969,0.06706942,0.08462932,0.48866560
-2.65032516,1.55378248,0.34267601,0.35059397,0.03172458,0.31908581,0.79890571,0.06492525,0.08079132,0.49199883
-2.64432216,1.53713183,0.33744579,0.34748878,0.03089641,0.31558008,0.80648707,0.06291648,0.07686200,0.49417206
-2.63831916,1.51893949,0.33313986,0.34413566,0.03008550,0.31154854,0.81245259,0.06106657,0.07288753,0.49507339
-2.63231616,1.49914050,0.32956316,0.34050576,0.02932011,0.30694506,0.81657589,0.05939830,0.06891253,0.49462677
-2.62631316,1.47773749,0.32653389,0.33658404,0.02862966,0.30173849,0.81868640,0.05793403,0.06497956,0.49279663
-2.62031016,1.45481061,0.32389103,0.33237195,0.02804425,0.29591540,0.81867768,0.05669571,0.06112881,0.48959076
-2.61430715,1.43052261,0.32150021,0.32788911,0.02759417,0.28948190,0.81651248,0.05570488,0.05739763,0.48506108
-2.60830415,1.40511893,0.31925773,0.32317372,0.02730932,0.28246439,0.81222456,0.05498239,0.05382021,0.47930243
-2.60230115,1.37892252,0.31709263,0.31828182,0.02721847,0.27490934,0.80591685,0.05454803,0.05042719,0.47244933
-2.59629815,1.35232381,0.31496712,0.31328540,0.02734850,0.26688198,0.79775630,0.05441996,0.04724532,0.46467089
-2.59029515,1.32576624,0.31287519,0.30826941,0.02772356,0.25846414,0.78796560,0.05461400,0.04429713,0.45616413
-2.58429215,1.29972830,0.31083994,0.30332797,0.02836412,0.24975132,0.77681234,0.05514281,0.04160063,0.44714614
-2.57828914,1.27470294,0.30890972,0.29855988,0.02928615,0.24084908,0.76459601,0.05601502,0.03916909,0.43784532
-2.57228614,1.25117571,0.30715353,0.29406387,0.03050016,0.23186919,0.75163392,0.05723431,0.03701086,0.42849232
-2.56628314,1.22960279,0.30565598,0.28993373,0.03201039,0.22292550,0.73824644,0.05879852,0.03512931,0.41931097
-2.56028014,1.21039027,0.30451216,0.28625371,0.03381412,0.21412994,0.72474274,0.06069893,0.03352284,0.41050986
-2.55427714,1.19387581,0.30382283,0.28309447,0.03590105,0.20558888,0.71140755,0.06291965,0.03218506,0.40227479
-2.54827414,1.18031378,0.30369005,0.28050980,0.03825294,0.19739979,0.69848974,0.06543723,0.03110504,0.39476260
-2.54227114,1.16986483,0.30421367,0.27853435,0.04084340,0.18964876,0.68619338,0.06822058,0.03026772,0.38809657
-2.53626813,1.16259026,0.30548869,0.27718239,0.04363805,0.18240853,0.67467156,0.07123117,0.02965446,0.38236358
-2.53026513,1.15845160,0.30760350,0.27644786,0.04659482,0.17573745,0.66402332,0.07442357,0.02924365,0.37761325
-2.52426213,1.15731539,0.31063919,0.27630543,0.04966465,0.16967918,0.65429369,0.07774627,0.02901142,0.37385877
-2.51825913,1.15896265,0.31466953,0.27671278,0.05279244,0.16426311,0.64547674,0.08114292,0.02893243,0.37107961
-2.51225613,1.16310252,0.31976167,0.27761355,0.05591825,0.15950539,0.63752128,0.08455369,0.02898067,0.36922558
-2.50625313,1.16938906,0.32597712,0.27894118,0.05897880,0.15541054,0.63033870,0.08791701,0.02913029,0.36822219
-2.50025013,1.17744012,0.33337288,0.28062294,0.06190912,0.15197330,0.62381246,0.09117129,0.02935634,0.36797676
-2.49424712,1.18685722,0.34200233,0.28258419,0.06464438,0.14918073,0.61780849,0.09425688,0.02963547,0.36838499
-2.48824412,1.19724496,0.35191565,0.28475243,0.06712179,0.14701425,0.61218575,0.09711786,0.02994655,0.36933759
-2.48224112,1.20822899,0.36315949,0.28706086,0.06928251,0.14545157,0.60680643,0.09970381,0.03027113,0.37072643
-2.47623812,1.21947137,0.37577580,0.28945124,0.07107349,0.14446825,0.60154500,0.10197136,0.03059378,0.37245013
-2.47023512,1.23068254,0.38979970,0.29187595,0.07244915,0.14403896,0.59629572,0.10388543,0.03090227,0.37441855
-2.46423212,1.24162932,0.40525638,0.29429899,0.07337283,0.14413823,0.59097825,0.10542019,0.03118760,0.37655613
-2.45822911,1.25213867,0.42215728,0.29669601,0.07381799,0.14474071,0.58554106,0.10655963,0.03144386,0.37880402
-2.45222611,1.26209726,0.44049572,0.29905336,0.07376906,0.14582111,0.57996271,0.10729770,0.03166805,0.38112080
-2.44622311,1.27144722,0.46024228,0.30136630,0.07322186,0.14735364,0.57425101,0.10763812,0.03185963,0.38348214
-2.44022011,1.28017872,0.48134048,0.30363657,0.07218371,0.14931135,0.56844042,0.10759374,0.03202016,0.38587936
-2.43421711,1.28832022,0.50370309,0.30586949,0.07067305,0.15166523,0.56258806,0.10718568,0.03215276,0.38831734
-2.42821411,1.29592747,0.52720951,0.30807097,0.06871880,0.15438343,0.55676871,0.10644212,0.03226169,0.39081184
-2.42221111,1.30307230,0.55170481,0.31024467,0.06635925,0.15743064,0.55106947,0.10539699,0.03235180,0.39338679
-2.41620810,1.30983226,0.57700059,0.31238948,0.06364073,0.16076775,0.54558443,0.10408848,0.03242816,0.39607168
-2.41020510,1.31628220,0.60287802,0.31449776,0.06061608,0.16435201,0.54040989,0.10255768,0.03249577,0.39889942
-2.40420210,1.32248833,0.62909308,0.31655435,0.05734291,0.16813754,0.53564057,0.10084713,0.03255925,0.40190480
-2.39819910,1.32850555,0.65538401,0.31853653,0.05388182,0.17207656,0.53136695,0.09899961,0.03262281,0.40512377
-2.39219610,1.33437801,0.68148068,0.32041497,0.05029460,0.17612088,0.52767398,0.09705713,0.03269021,0.40859353
-2.38619310,1.34014292,0.70711540,0.32215567,0.04664254,0.18022398,0.52464108,0.09506011,0.03276492,0.41235336
-2.38019010,1.34583711,0.73203478,0.32372256,0.04298482,0.18434331,0.52234335,0.09304681,0.03285028,0.41644605
-2.37418709,1.35150558,0.75601169,0.32508089,0.03937716,0.18844267,0.52085359,0.09105298,0.03294984,0.42091972
-2.36818409,1.35721113,0.77885677,0.32620073,0.03587062,0.19249463,0.52024490,0.08911177,0.03306763,0.42582966
-2.36218109,1.36304385,0.80042853,0.32706071,0.03251074,0.19648260,0.52059326,0.08725373,0.03320845,0.43123991
-2.35617809,1.36912930,0.82064130,0.32765129,0.02933689,0.20040242,0.52197969,0.08550696,0.03337823,0.43722421
-2.35017509,1.37563430,0.83947029,0.32797752,0.02638187,0.20426335,0.52449149,0.08389728,0.03358413,0.44386597
-2.34417209,1.38276920,0.85695335,0.32806088,0.02367184,0.20808815,0.52822220,0.08244838,0.03383468,0.45125709
-2.33816908,1.39078594,0.87318884,0.32794007,0.02122633,0.21191230,0.53326995,0.08118192,0.03413973,0.45949531
-2.33216608,1.39997146,0.88832969,0.32767044,0.01905860,0.21578223,0.53973396,0.08011748,0.03451024,0.46868016
-2.32616308,1.41063635,0.90257369,0.32732227,0.01717604,0.21975258,0.54770938,0.07927236,0.03495795,0.47890753
-2.32016008,1.42309906,0.91615040,0.32697772,0.01558075,0.22388263,0.55728040,0.07866126,0.03549488,0.49026305
-2.31415708,1.43766646,0.92930539,0.32672666,0.01427014,0.22823203,0.56851211,0.07829581,0.03613270,0.50281462
-2.30815408,1.45461181,0.94228256,0.32666169,0.01323765,0.23285600,0.58144154,0.07818393,0.03688203,0.51660451
-2.30215108,1.47415149,0.95530574,0.32687255,0.01247344,0.23780042,0.59606844,0.07832923,0.03775165,0.53164160
-2.29614807,1.49642222,0.96856051,0.32744034,0.01196510,0.24309694,0.61234656,0.07873028,0.03874775,0.54789428
-2.29014507,1.52146024,0.98217753,0.32843192,0.01169832,0.24875854,0.63017608,0.07938008,0.03987316,0.56528466
-2.28414207,1.54918437,0.99621850,0.32989489,0.01165753,0.25477580,0.64939789,0.08026559,0.04112673,0.58368454
-2.27813907,1.57938424,1.01066564,0.33185349,0.01182657,0.26111421,0.66979035,0.08136748,0.04250288,0.60291378
-2.27213607,1.61171502,1.02541558,0.33430580,0.01218920,0.26771266,0.69106907,0.08266017,0.04399126,0.62274123
-2.26613307,1.64569958,1.04027820,0.33722233,0.01272967,0.27448342,0.71288993,0.08411220,0.04557671,0.64288855
-2.26013007,1.68073830,1.05498055,0.34054636,0.01343322,0.28131352,0.73485556,0.08568689,0.04723948,0.66303693
-2.25412706,1.71612660,1.06917597,0.34419581,0.01428655,0.28806762,0.75652525,0.08734333,0.04895563,0.68283653
-2.24812406,1.75107958,1.08245782,0.34806675,0.01527821,0.29459239,0.77742775,0.08903780,0.05069778,0.70191828
-2.24212106,1.78476257,1.09437727,0.35203833,0.01639903,0.30072189,0.79707671,0.09072527,0.05243600,0.71990755
-2.23611806,1.81632628,1.10446414,0.35597878,0.01764243,0.30628412,0.81498790,0.09236122,0.05413896,0.73643903
-2.23011506,1.84494447,1.11224964,0.35975219,0.01900472,0.31110800,0.83069739,0.09390356,0.05577517,0.75117202
-2.22411206,1.86985240,1.11728978,0.36322568,0.02048529,0.31503072,0.84377976,0.09531450,0.05731426,0.76380540
-2.21810905,1.89038356,1.11918814,0.36627649,0.02208677,0.31790496,0.85386543,0.09656240,0.05872841,0.77409126
-2.21210605,1.90600299,1.11761668,0.36879858,0.02381502,0.31960557,0.86065611,0.09762334,0.05999350,0.78184673
-2.20610305,1.91633497,1.11233349,0.37070832,0.02567909,0.32003539,0.86393748,0.09848249,0.06109031,0.78696297
-2.20010005,1.92118371,1.10319652,0.37194906,0.02769097,0.31912996,0.86358867,0.09913508,0.06200545,0.78941107
-2.19409705,1.92054585,1.09017256,0.37249409,0.02986527,0.31686076,0.85958760,0.09958693,0.06273203,0.78924443
-2.18809405,1.91461403,1.07334111,0.37234812,0.03221873,0.31323697,0.85201242,0.09985454,0.06327004,0.78659739
-2.18209105,1.90377145,1.05289293,0.37154696,0.03476956,0.30830559,0.84103849,0.09996472,0.06362653,0.78168031
-2.17608804,1.88857774,1.02912363,0.37015563,0.03753669,0.30214992,0.82693158,0.09995372,0.06381530,0.77477129
-2.17008504,1.86974707,1.00242252,0.36826499,0.04053889,0.29488667,0.81003726,0.09986605,0.06385648,0.76620499
-2.16408204,1.84811965,0.97325776,0.36598709,0.04379374,0.28666169,0.79076750,0.09975280,0.06377570,0.75635927
-2.15807904,1.82462834,0.94215844,0.36344959,0.04731660,0.27764470,0.76958482,0.09966981,0.06360312,0.74564019
-2.15207604,1.80026211,0.90969476,0.36078960,0.05111953,0.26802327,0.74698519,0.09967557,0.06337226,0.73446627
-2.14607304,1.77602825,0.87645733,0.35814729,0.05521013,0.25799639,0.72348026,0.09982909,0.06311872,0.72325290
