energy_ev,total_up,total_down,Co_p_up,Co_p_down,Co_d_up,Co_d_down,Li_s_up,Li_s_down,N_s_up,N_s_down,N_p_up,N_p_down,Te_p_up,Te_p_down,Te_d_up,Te_d_down
-3.56878439,0.89555411,-1.96941330,0.09811169,-0.26048262,0.42659175,-0.92325372,0.08933845,-0.15987566,0.00030541,-0.00091159,0.17196495,-0.35335193,0.30029844,-0.66581773,0.00000000,-0.00000000
-3.56278139,0.84863013,-1.90923275,0.09039086,-0.25147894,0.40672019,-0.89189129,0.08506585,-0.15675658,0.00029517,-0.00087874,0.16295290,-0.34449475,0.28345428,-0.64743615,0.00000000,-0.00000000
-3.55677839,0.80582858,-1.84388784,0.08329332,-0.24157602,0.38890058,-0.85861191,0.08083031,-0.15329929,0.00028793,-0.00084381,0.15436167,-0.33476980,0.26816921,-0.62689637,0.00000000,-0.00000000
-3.55077539,0.76762663,-1.77437050,0.07686630,-0.23091751,0.37338968,-0.82387648,0.07665195,-0.14955754,0.00028389,-0.00080732,0.14623854,-0.32433878,0.25463346,-0.60453549,0.00000000,-0.00000000
-3.54477239,0.73455035,-1.70168079,0.07115184,-0.21965601,0.36048970,-0.78813897,0.07255482,-0.14558311,0.00028329,-0.00076976,0.13863661,-0.31336107,0.24304028,-0.58070429,0.00000000,-0.00000000
-3.53876938,0.70717904,-1.62679831,0.06618783,-0.20794862,0.35055110,-0.75183386,0.06856677,-0.14142436,0.00028642,-0.00073163,0.13161520,-0.30198919,0.23358674,-0.55575692,0.00000000,-0.00000000
-3.53276638,0.68614566,-1.55065657,0.06200900,-0.19595246,0.34397333,-0.71536524,0.06471905,-0.13712486,0.00029360,-0.00069337,0.12523942,-0.29036492,0.22647355,-0.53004115,0.00000000,-0.00000000
-3.52676338,0.67213342,-1.47412128,0.05864767,-0.18382050,0.34120346,-0.67909803,0.06104554,-0.13272253,0.00030520,-0.00065539,0.11957917,-0.27861625,0.22190350,-0.50388976,0.00000000,-0.00000000
-3.52076038,0.66586819,-1.39797381,0.05613430,-0.17169780,0.34273254,-0.64335164,0.05758191,-0.12824904,0.00032157,-0.00061807,0.11470740,-0.26685539,0.22007875,-0.47761348,0.00000000,-0.00000000
-3.51475738,0.66810688,-1.32290011,0.05449777,-0.15971840,0.34908966,-0.60839640,0.05436446,-0.12372969,0.00034309,-0.00058170,0.11069783,-0.25517775,0.22119678,-0.45149561,0.00000000,-0.00000000
-3.50875438,0.67962194,-1.24948556,0.05376525,-0.14800279,0.36083378,-0.57445265,0.05142897,-0.11918357,0.00037011,-0.00054654,0.10762216,-0.24366199,0.22544515,-0.42578868,0.00000000,-0.00000000
-3.50275138,0.70118246,-1.17821548,0.05396188,-0.13665628,0.37854347,-0.54169254,0.04880938,-0.11462426,0.00040297,-0.00051279,0.10554698,-0.23237110,0.23299514,-0.40071306,0.00000000,-0.00000000
-3.49674837,0.73353217,-1.10948101,0.05511007,-0.12576805,0.40280450,-0.51024416,0.04653659,-0.11006065,0.00044192,-0.00048061,0.10453046,-0.22135426,0.24399462,-0.37645742,0.00000000,-0.00000000
-3.49074537,0.77736519,-1.04358941,0.05722854,-0.11541102,0.43419568,-0.48019764,0.04463725,-0.10549813,0.00048718,-0.00045011,0.10461902,-0.21064942,0.25856032,-0.35318100,0.00000000,-0.00000000
-3.48474237,0.83330006,-0.98077802,0.06033115,-0.10564229,0.47327302,-0.45161271,0.04313267,-0.10093992,0.00053885,-0.00042135,0.10584409,-0.20028641,0.27676986,-0.33101719,0.00000000,-0.00000000
-3.47873937,0.90185304,-0.92123064,0.06442558,-0.09650432,0.52055257,-0.42452727,0.04203803,-0.09638837,0.00059693,-0.00039438,0.10821928,-0.19029019,0.29865394,-0.31007830,0.00000000,-0.00000000
-3.47273637,0.98341150,-0.86509521,0.06951186,-0.08802646,0.57649231,-0.39896629,0.04136164,-0.09184636,0.00066127,-0.00036924,0.11173791,-0.18068422,0.32418914,-0.29046095,0.00000000,-0.00000000
-3.46673337,1.07820848,-0.81250148,0.07558104,-0.08022680,0.64147344,-0.37495053,0.04110457,-0.08731851,0.00073161,-0.00034594,0.11637119,-0.17149356,0.35329163,-0.27225177,0.00000000,-0.00000000
-3.46073037,1.18629932,-0.76357768,0.08261376,-0.07311430,0.71578170,-0.35250463,0.04126050,-0.08281219,0.00080750,-0.00032453,0.12206715,-0.16274758,0.38581234,-0.25553300,0.00000000,-0.00000000
-3.45472736,1.30754148,-0.71846516,0.09057915,-0.06669087,0.79958910,-0.33166408,0.04181591,-0.07833833,0.00088836,-0.00030503,0.12875041,-0.15448204,0.42153390,-0.24038752,0.00000000,-0.00000000
-3.44872436,1.44157844,-0.67733010,0.09943390,-0.06095344,0.89293680,-0.31248074,0.04275044,-0.07391189,0.00097343,-0.00028750,0.13632285,-0.14674055,0.46016970,-0.22690316,0.00000000,-0.00000000
-3.44272136,1.58782878,-0.64037179,0.10912172,-0.05589578,0.99571980,-0.29502676,0.04403765,-0.06955210,0.00106180,-0.00027202,0.14466528,-0.13957506,0.50136534,-0.21517586,0.00000000,-0.00000000
-3.43671836,1.74548095,-0.60782707,0.11957311,-0.05151014,1.10767405,-0.27939659,0.04564590,-0.06528226,0.00115243,-0.00025870,0.15363996,-0.13304567,0.54470261,-0.20531159,0.00000000,-0.00000000
-3.43071536,1.91349466,-0.57997078,0.13070570,-0.04778848,1.22836676,-0.26570729,0.04753953,-0.06112937,0.00124413,-0.00024766,0.16309418,-0.12721953,0.58970613,-0.19742681,0.00000000,-0.00000000
-3.42471236,2.09060909,-0.55711221,0.14242500,-0.04472337,1.35719045,-0.25409709,0.04968015,-0.05712346,0.00133564,-0.00023908,0.17286445,-0.12216894,0.63585249,-0.19164760,0.00000000,-0.00000000
-3.41870935,2.27535825,-0.53958799,0.15462558,-0.04230847,1.49336140,-0.24472226,0.05202803,-0.05329666,0.00142560,-0.00023312,0.18278155,-0.11796881,0.68258178,-0.18810732,0.00000000,-0.00000000
-3.41270635,2.46609332,-0.52775170,0.16719283,-0.04053869,1.63592297,-0.23775285,0.05454361,-0.04968223,0.00151262,-0.00022999,0.19267587,-0.11469355,0.72931110,-0.18694297,0.00000000,-0.00000000
-3.40670335,2.66101149,-0.52196085,0.18000508,-0.03940998,1.78375401,-0.23336718,0.05718890,-0.04631339,0.00159533,-0.00022991,0.20238320,-0.11241354,0.77544971,-0.18829040,0.00000000,-0.00000000
-3.40070035,2.85819078,-0.52256196,0.19293606,-0.03891883,1.93558265,-0.23174574,0.05992890,-0.04322218,0.00167238,-0.00023310,0.21175034,-0.11119140,0.82041509,-0.19227867,0.00000000,-0.00000000
-3.39469735,3.05562959,-0.52987441,0.20585767,-0.03906151,2.09000520,-0.23306465,0.06273278,-0.04043830,0.00174251,-0.00023978,0.22064057,-0.11107818,0.86364946,-0.19902365,0.00000000,-0.00000000
-3.38869435,3.25128995,-0.54417410,0.21864293,-0.03983317,2.24551013,-0.23748916,0.06557493,-0.03798808,0.00180455,-0.00025015,0.22893855,-0.11210973,0.90463592,-0.20862132,0.00000000,-0.00000000
-3.38269135,3.44314278,-0.56567747,0.23116887,-0.04122690,2.40050630,-0.24516746,0.06843569,-0.03589354,0.00185753,-0.00026441,0.23655441,-0.11430336,0.94291353,-0.22114101,0.00000000,-0.00000000
-3.37668834,3.62921360,-0.59452706,0.24331948,-0.04323268,2.55335492,-0.25622525,0.07130183,-0.03417159,0.00190061,-0.00028271,0.24342681,-0.11765504,0.97809067,-0.23661890,0.00000000,-0.00000000
-3.37068534,3.80762698,-0.63077915,0.25498836,-0.04583650,2.70240415,-0.27076126,0.07416662,-0.03283343,0.00193320,-0.00030517,0.24952476,-0.12213727,1.00985592,-0.25505220,0.00000000,-0.00000000
-3.36468234,3.97664796,-0.67439439,0.26608102,-0.04901959,2.84602523,-0.28884414,0.07702960,-0.03188418,0.00195491,-0.00033185,0.25484811,-0.12769772,1.03798610,-0.27639424,0.00000000,-0.00000000
-3.35867934,4.13471887,-0.72523207,0.27651682,-0.05275789,2.98264897,-0.31051087,0.07989595,-0.03132262,0.00196558,-0.00036277,0.25942654,-0.13425886,1.06235093,-0.30055089,0.00000000,-0.00000000
-3.35267634,4.28049011,-0.78304847,0.28623027,-0.05702176,3.11080116,-0.33576700,0.08277558,-0.03114124,0.00196530,-0.00039788,0.26331719,-0.14171853,1.08291400,-0.32737849,0.00000000,-0.00000000
-3.34667334,4.41284368,-0.84749985,0.29517185,-0.06177605,3.22913564,-0.36458862,0.08568182,-0.03132638,0.00195436,-0.00043705,0.26660089,-0.14995155,1.09973024,-0.35668356,0.00000000,-0.00000000
-3.34067034,4.53090877,-0.91815009,0.30330811,-0.06698057,3.33646387,-0.39692639,0.08862998,-0.03185867,0.00193329,-0.00048008,0.26937722,-0.15881247,1.11293964,-0.38822443,0.00000000,-0.00000000
-3.33466733,4.63406884,-0.99448319,0.31062120,-0.07259079,3.43177978,-0.43271135,0.09163565,-0.03271353,0.00190277,-0.00052670,0.27175862,-0.16813913,1.12275786,-0.42171494,0.00000000,-0.00000000
-3.32866433,4.72196028,-1.07592025,0.31710779,-0.07855908,3.51427910,-0.47186246,0.09471295,-0.03386191,0.00186367,-0.00057657,0.27386386,-0.17775729,1.12946393,-0.45683009,0.00000000,-0.00000000
-3.32266133,4.79446299,-1.16184050,0.32277745,-0.08483612,3.58337249,-0.51429565,0.09787275,-0.03527108,0.00181695,-0.00062925,0.27581117,-0.18748589,1.13338589,-0.49321361,0.00000000,-0.00000000
-3.31665833,4.85168373,-1.25160566,0.32765066,-0.09137266,3.63869211,-0.55993382,0.10112102,-0.03690559,0.00176369,-0.00068425,0.27771137,-0.19714288,1.13488482,-0.53048725,0.00000000,-0.00000000
-3.31065533,4.89393336,-1.34458666,0.33175646,-0.09812150,3.68009161,-0.60871761,0.10445734,-0.03872828,0.00170500,-0.00074103,0.27966153,-0.20655144,1.13433834,-0.56826139,0.00000000,-0.00000000
-3.30465233,4.92169933,-1.44019145,0.33512995,-0.10503949,3.70763976,-0.66061605,0.10787369,-0.04070138,0.00164199,-0.00079898,0.28173923,-0.21554614,1.13212415,-0.60614670,0.00000000,-0.00000000
-3.29864932,4.93561513,-1.53789258,0.33780977,-0.11208964,3.72160832,-0.71563659,0.11135359,-0.04278754,0.00157578,-0.00085744,0.28399799,-0.22397896,1.12860464,-0.64376618,0.00000000,-0.00000000
-3.29264632,4.93642832,-1.63725308,0.33983570,-0.11924297,3.72245482,-0.77383373,0.11487165,-0.04495097,0.00150741,-0.00091574,0.28646394,-0.23172479,1.12411301,-0.68076732,0.00000000,-0.00000000
-3.28664332,4.92496869,-1.73794892,0.34124648,-0.12648027,3.71080137,-0.83531552,0.11839355,-0.04715848,0.00143786,-0.00097320,0.28913405,-0.23868607,1.11894190,-0.71683338,0.00000000,-0.00000000
-3.28064032,4.90211837,-1.83978664,0.34207806,-0.13379333,3.68741054,-0.90024709,0.12187651,-0.04938041,0.00136800,-0.00102912,0.29197586,-0.24479639,1.11333465,-0.75169365,0.00000000,-0.00000000
-3.27463732,4.86878492,-1.94271467,0.34236227,-0.14118580,3.65315938,-0.96885072,0.12527014,-0.05159157,0.00129860,-0.00108285,0.29492881,-0.25002289,1.10747980,-0.78513181,0.00000000,-0.00000000
-3.26863432,4.82587862,-2.04682717,0.34212598,-0.14867337,3.60901296,-1.04140159,0.12851779,-0.05377190,0.00123031,-0.00113374,0.29790706,-0.25436711,1.10150877,-0.81699205,0.00000000,-0.00000000
-3.26263132,4.77429465,-2.15235940,0.34139086,-0.15628339,3.55599826,-1.11821914,0.13155824,-0.05590704,0.00116364,-0.00118121,0.30080366,-0.25786432,1.09549683,-0.84718246,0.00000000,-0.00000000
-3.25662831,4.71490046,-2.25967420,0.34017363,-0.16405367,3.49517955,-1.19965354,0.13432762,-0.05798873,0.00109901,-0.00122473,0.30349575,-0.26058138,1.08946710,-0.87567552,0.00000000,-0.00000000
-3.25062531,4.64852829,-2.36923946,0.33848683,-0.17203067,3.42763593,-1.28606753,0.13676163,-0.06001493,0.00103672,-0.00126385,0.30585056,-0.26261302,1.08339715,-0.90250547,0.00000000,-0.00000000
-3.24462231,4.57597261,-2.48159706,0.33633994,-0.18026698,3.35444154,-1.37781381,0.13879778,-0.06198974,0.00097697,-0.00129820,0.30773188,-0.26407676,1.07722781,-0.92776264,0.00000000,-0.00000000
-3.23861931,4.49799161,-2.59732418,0.33374088,-0.18881815,3.27664896,-1.47520882,0.14037770,-0.06392310,0.00091987,-0.00132749,0.30900662,-0.26510678,1.07087352,-0.95158495,0.00000000,-0.00000000
-3.23261631,4.41531208,-2.71698855,0.33069767,-0.19773914,3.19527567,-1.57850353,0.14144930,-0.06583025,0.00086548,-0.00135154,0.30955113,-0.26584684,1.06423360,-0.97414686,0.00000000,-0.00000000
-3.22661331,4.32863639,-2.84109939,0.32722009,-0.20708033,3.11129375,-1.68785273,0.14196876,-0.06773098,0.00081379,-0.00137023,0.30925701,-0.26644280,1.05720369,-0.99564646,0.00000000,-0.00000000
-3.22061031,4.23865069,-2.97005658,0.32332136,-0.21688345,3.02562238,-1.80328411,0.14190220,-0.06964862,0.00076475,-0.00138357,0.30803605,-0.26703493,1.04968683,-1.01629115,0.00000000,-0.00000000
-3.21460730,4.14603300,-3.10410041,0.31901953,-0.22717752,2.93912283,-1.92466872,0.14122702,-0.07160902,0.00071829,-0.00139162,0.30582420,-0.26775051,1.04160338,-1.03628278,0.00000000,-0.00000000
-3.20860430,4.05146031,-3.24326478,0.31433862,-0.23797505,2.85259558,-2.05169455,0.13993283,-0.07363921,0.00067434,-0.00139453,0.30258429,-0.26869707,1.03289942,-1.05580292,0.00000000,-0.00000000
-3.20260130,3.95561375,-3.38733653,0.30930935,-0.24926875,2.76677883,-2.18384500,0.13802190,-0.07576610,0.00063279,-0.00139250,0.29830755,-0.26995657,1.02355308,-1.07499918,0.00000000,-0.00000000
-3.19659830,3.85918116,-3.53582349,0.30396936,-0.26102890,2.68234818,-2.32038369,0.13550920,-0.07801511,0.00059356,-0.00138579,0.29301387,-0.27158095,1.01357860,-1.09397312,0.00000000,-0.00000000
-3.19059530,3.76285655,-3.68793342,0.29836298,-0.27320149,2.59991676,-2.46034720,0.13242193,-0.08040881,0.00055656,-0.00137472,0.28675075,-0.27358912,1.00302787,-1.11277070,0.00000000,-0.00000000
-3.18459230,3.66733634,-3.84256573,0.29254055,-0.28570752,2.52003553,-2.60254674,0.12879866,-0.08296563,0.00052173,-0.00135961,0.27959131,-0.27596562,0.99198947,-1.13137551,0.00000000,-0.00000000
-3.17858929,3.57331235,-3.99831714,0.28655719,-0.29844316,2.44319340,-2.74557953,0.12468813,-0.08569869,0.00048898,-0.00134080,0.27163125,-0.27866105,0.98058533,-1.14970538,0.00000000,-0.00000000
-3.17258629,3.48146178,-4.15350179,0.28047128,-0.31128120,2.36981692,-2.88785017,0.12014767,-0.08861475,0.00045827,-0.00131863,0.26298509,-0.28159416,0.96896517,-1.16761249,0.00000000,-0.00000000
-3.16658329,3.39243463,-4.30618560,0.27434253,-0.32407354,2.30026943,-3.02760176,0.11524141,-0.09171346,0.00042952,-0.00129344,0.25378193,-0.28465552,0.95729921,-1.18488699,0.00000000,-0.00000000
-3.16058029,3.30683924,-4.45423395,0.26822993,-0.33665468,2.23484958,-3.16295607,0.11003835,-0.09498670,0.00040270,-0.00126556,0.24416082,-0.28771251,0.94576931,-1.20126407,0.00000000,-0.00000000
-3.15457729,3.22522651,-4.59537102,0.26218958,-0.34884615,2.17378942,-3.29196148,0.10461031,-0.09841832,0.00037774,-0.00123527,0.23426610,-0.29061548,0.93455933,-1.21643394,0.00000000,-0.00000000
-3.14857429,3.14807379,-4.72724840,0.25627256,-0.36046171,2.11725200,-3.41264696,0.09902992,-0.10198404,0.00035458,-0.00120286,0.22424277,-0.29320462,0.92384496,-1.23005447,0.00000000,-0.00000000
-3.14257129,3.07576909,-4.84752024,0.25052292,-0.37131296,2.06532888,-3.52308015,0.09336865,-0.10565168,0.00033316,-0.00116855,0.21423212,-0.29531721,0.91378370,-1.24176560,0.00000000,-0.00000000
-3.13656828,3.00859649,-4.95392157,0.24497598,-0.38121535,2.01803766,-3.62142694,0.08769503,-0.10938167,0.00031340,-0.00113258,0.20436778,-0.29679500,0.90450543,-1.25120509,0.00000000,-0.00000000
-3.13056528,2.94672358,-5.04434654,0.23965695,-0.38999414,1.97531995,-3.70601027,0.08207306,-0.11312777,0.00029522,-0.00109512,0.19477227,-0.29749118,0.89610411,-1.25802459,0.00000000,-0.00000000
-3.12456228,2.89019150,-5.11692300,0.23458002,-0.39749018,1.93703997,-3.77536538,0.07656083,-0.11683807,0.00027854,-0.00105635,0.18555406,-0.29727670,0.88863092,-1.26190548,0.00000000,-0.00000000
-3.11855928,2.83890828,-5.17008012,0.22974785,-0.40356518,1.90298424,-3.82828928,0.07120950,-0.12045618,0.00026324,-0.00101642,0.17680533,-0.29604575,0.88208924,-1.26257366,0.00000000,-0.00000000
-3.11255628,2.79264589,-5.20260621,0.22515162,-0.40810634,1.87286247,-3.86388206,0.06606251,-0.12392259,0.00024922,-0.00097550,0.16860031,-0.29371997,0.87643179,-1.25981259,0.00000000,-0.00000000
-3.10655328,2.75104144,-5.21369414,0.22077159,-0.41103006,1.84631014,-3.88157840,0.06115513,-0.12717615,0.00023637,-0.00093371,0.16099424,-0.29025140,0.87155992,-1.25347427,0.00000000,-0.00000000
-3.10055028,2.71360261,-5.20297261,0.21657807,-0.41228471,1.82289276,-3.88116785,0.05651431,-0.13015568,0.00022456,-0.00089123,0.15402301,-0.28562412,0.86732521,-1.24348742,0.00000000,-0.00000000
-3.09454727,2.67971741,-5.17052207,0.21253286,-0.41185218,1.80211223,-3.86280299,0.05215878,-0.13280157,0.00021369,-0.00084821,0.14770331,-0.27985437,0.86353329,-1.22986288,0.00000000,-0.00000000
-3.08854427,2.64866815,-5.11687490,0.20859098,-0.40974842,1.78341507,-3.82699543,0.04809945,-0.13505739,0.00020362,-0.00080482,0.14203331,-0.27298948,0.85994979,-1.21269588,0.00000000,-0.00000000
-3.08254127,2.61964927,-5.04300006,0.20470275,-0.40602280,1.76620276,-3.77459973,0.04433995,-0.13687149,0.00019425,-0.00076127,0.13699382,-0.26510559,0.85630797,-1.19216536,0.00000000,-0.00000000
-3.07653827,2.59178874,-4.95027337,0.20081587,-0.40075631,1.74984403,-3.70678639,0.04087742,-0.13819843,0.00018546,-0.00071776,0.13254992,-0.25630432,0.85231801,-1.16853029,0.00000000,-0.00000000
-3.07053527,2.56417213,-4.84043491,0.19687775,-0.39405889,1.73368872,-3.62500492,0.03770339,-0.13900032,0.00017715,-0.00067451,0.12865285,-0.24670872,0.84767723,-1.14212342,0.00000000,-0.00000000
-3.06453227,2.53586894,-4.71553560,0.19283764,-0.38606591,1.71708318,-3.53093908,0.03480475,-0.13924799,0.00016923,-0.00063179,0.12524227,-0.23645866,0.84208109,-1.11334260,0.00000000,-0.00000000
-3.05852926,2.50596012,-4.57787554,0.18864869,-0.37693384,1.69938652,-3.42645600,0.03216479,-0.13892187,0.00016162,-0.00058982,0.12224870,-0.22570592,0.83523432,-1.08264023,0.00000000,-0.00000000
-3.05252626,2.47356600,-4.42993664,0.18426981,-0.36683555,1.67998749,-3.31355151,0.02976420,-0.13801268,0.00015423,-0.00054888,0.11959610,-0.21460915,0.82686178,-1.05051112,0.00000000,-0.00000000
-3.04652326,2.43787350,-4.27431238,0.17966716,-0.35595520,1.65832120,-3.19429396,0.02758209,-0.13652184,0.00014702,-0.00050921,0.11720458,-0.20332911,0.81671860,-1.01747932,0.00000000,-0.00000000
-3.04052026,2.39816192,-4.11363730,0.17481540,-0.34448304,1.63388532,-3.07076848,0.02559692,-0.13446157,0.00013994,-0.00047106,0.11499304,-0.19202408,0.80459921,-0.98408433,0.00000000,-0.00000000
-3.03451726,2.35382604,-3.95051872,0.16969848,-0.33261018,1.60625509,-2.94502384,0.02378737,-0.13185466,0.00013295,-0.00043467,0.11288179,-0.18084586,0.79034486,-0.95086710,0.00000000,-0.00000000
-3.02851426,2.30439608,-3.78747296,0.16431017,-0.32052363,1.57509646,-2.81902355,0.02213306,-0.12873400,0.00012604,-0.00040025,0.11079497,-0.16993631,0.77384940,-0.91835627,0.00000000,-0.00000000
-3.02251126,2.24955354,-3.62686772,0.15865406,-0.30840168,1.54017717,-2.69460266,0.02061524,-0.12514180,0.00011919,-0.00036799,0.10866283,-0.15942450,0.75506312,-0.88705500,0.00000000,-0.00000000
-3.01650825,2.18914248,-3.47087227,0.15274340,-0.29640979,1.50137502,-2.57343119,0.01921726,-0.12112847,0.00011242,-0.00033803,0.10642362,-0.14942459,0.73399456,-0.85742870,0.00000000,-0.00000000
-3.01050525,2.12317600,-3.32141623,0.14660053,-0.28469697,1.45868323,-2.45698495,0.01792504,-0.11675135,0.00010572,-0.00031050,0.10402524,-0.14003428,0.71071024,-0.82989401,0.00000000,-0.00000000
-3.00450225,2.05183756,-3.18015766,0.14025608,-0.27339299,1.41221263,-2.34652410,0.01672731,-0.11207320,0.00009912,-0.00028548,0.10142647,-0.13133401,0.68533248,-0.80480919,0.00000000,-0.00000000
-2.99849925,1.97547752,-3.04846053,0.13374804,-0.26260615,1.36219071,-2.24307923,0.01561585,-0.10716053,0.00009266,-0.00026301,0.09859778,-0.12338652,0.65803539,-0.78246616,0.00000000,-0.00000000
-2.99249625,1.89460485,-2.92738148,0.12712067,-0.25242195,1.30895748,-2.14744478,0.01458556,-0.10208184,0.00008636,-0.00024308,0.09552174,-0.11623706,0.62903936,-0.76308439,0.00000000,-0.00000000
-2.98649325,1.80987476,-2.81766520,0.12042338,-0.24290240,1.25295849,-2.06017918,0.01363451,-0.09690580,0.00008027,-0.00022566,0.09219301,-0.10991389,0.59860421,-0.74680657,0.00000000,-0.00000000
-2.98049025,1.72207269,-2.71974797,0.11370954,-0.23408612,1.19473527,-1.98161088,0.01276387,-0.09169956,0.00007444,-0.00021068,0.08861796,-0.10442910,0.56702151,-0.73369639,0.00000000,-0.00000000
-2.97448724,1.63209550,-2.63376824,0.10703551,-0.22598911,1.13491362,-1.91184949,0.01197785,-0.08652695,0.00006892,-0.00019802,0.08481385,-0.09977963,0.53460626,-0.72373817,0.00000000,-0.00000000
-2.96848424,1.54093049,-2.55958331,0.10045952,-0.21860614,1.07419025,-1.85080102,0.01128356,-0.08144706,0.00006375,-0.00018755,0.08080779,-0.09594849,0.50168837,-0.71683851,0.00000000,-0.00000000
-2.96248124,1.44963330,-2.49679110,0.09404089,-0.21191268,1.01331818,-1.79818625,0.01069083,-0.07651282,0.00005898,-0.00017910,0.07663540,-0.09290600,0.46860419,-0.71282982,0.00000000,-0.00000000
-2.95647824,1.35930519,-2.44475601,0.08783923,-0.20586730,0.95309157,-1.75356149,0.01021206,-0.07176994,0.00005466,-0.00017248,0.07233926,-0.09061111,0.43568853,-0.71147556,0.00000000,-0.00000000
-2.95047524,1.27107067,-2.40263772,0.08191384,-0.20041438,0.89433022,-1.71634072,0.00986194,-0.06725611,0.00005085,-0.00016750,0.06796727,-0.08901267,0.40326723,-0.71247713,0.00000000,-0.00000000
-2.94447224,1.18605582,-2.36942214,0.07632321,-0.19548700,0.83786430,-1.68581855,0.00965724,-0.06300043,0.00004759,-0.00016393,0.06357096,-0.08805082,0.37165067,-0.71548217,0.00000000,-0.00000000
-2.93846923,1.10536797,-2.34395369,0.07112461,-0.19101009,0.78451960,-1.66119343,0.00961655,-0.05902326,0.00004491,-0.00016156,0.05920378,-0.08765819,0.34112818,-0.72009398,0.00000000,-0.00000000
-2.93246623,1.03007688,-2.32496815,0.06637373,-0.18690337,0.73510345,-1.64159048,0.00975990,-0.05533627,0.00004286,-0.00016016,0.05491948,-0.08776122,0.31196358,-0.72588193,0.00000000,-0.00000000
-2.92646323,0.96119765,-2.31112548,0.06212442,-0.18308437,0.69039148,-1.62608391,0.01010840,-0.05194286,0.00004147,-0.00015952,0.05077061,-0.08828145,0.28439178,-0.73239249,0.00000000,-0.00000000
-2.92046023,0.89967537,-2.30104211,0.05842832,-0.17947117,0.65111523,-1.61371848,0.01068381,-0.04883874,0.00004077,-0.00015942,0.04680714,-0.08913679,0.25861645,-0.73916057,0.00000000,-0.00000000
-2.91445723,0.84637130,-2.29332230,0.05533456,-0.17598483,0.61795059,-1.60353005,0.01150797,-0.04601284,0.00004077,-0.00015966,0.04307532,-0.09024284,0.23480862,-0.74572099,0.00000000,-0.00000000
-2.90845423,0.80205054,-2.28658817,0.05288922,-0.17255156,0.59150692,-1.59456504,0.01260222,-0.04344833,0.00004149,-0.00016004,0.03961671,-0.09151424,0.21310617,-0.75161958,0.00000000,-0.00000000
-2.90245123,0.76737073,-2.27950807,0.05113489,-0.16910445,0.57231678,-1.58589879,0.01398666,-0.04112374,0.00004295,-0.00016040,0.03646733,-0.09286609,0.19361402,-0.75642395,0.00000000,-0.00000000
-2.89644822,0.74287169,-2.27082304,0.05010987,-0.16558487,0.56082598,-1.57665266,0.01567938,-0.03901428,0.00004513,-0.00016057,0.03365717,-0.09421528,0.17640492,-0.75973324,0.00000000,-0.00000000
-2.89044522,0.72896563,-2.25937108,0.04984738,-0.16194334,0.55738408,-1.56600986,0.01769558,-0.03709299,0.00004802,-0.00016042,0.03120971,-0.09548203,0.16152062,-0.76118709,0.00000000,-0.00000000
-2.88444222,0.72592797,-2.24410891,0.05037458,-0.15814019,0.56223516,-1.55322995,0.02004662,-0.03533205,0.00005161,-0.00015984,0.02914169,-0.09659123,0.14897329,-0.76047322,0.00000000,-0.00000000
-2.87843922,0.73388850,-2.22413097,0.05171145,-0.15414568,0.57550888,-1.53766179,0.02273904,-0.03370391,0.00005586,-0.00015874,0.02746306,-0.09747386,0.13874714,-0.75733368,0.00000000,-0.00000000
-2.87243622,0.75282320,-2.19868545,0.05386955,-0.14993996,0.59721213,-1.51875480,0.02577361,-0.03218234,0.00006074,-0.00015705,0.02617692,-0.09806833,0.13080010,-0.75156968,0.00000000,-0.00000000
-2.86643322,0.78254689,-2.16718696,0.05685080,-0.14551267,0.62722148,-1.49606842,0.02914438,-0.03074335,0.00006619,-0.00015471,0.02527971,-0.09832160,0.12506539,-0.74304471,0.00000000,-0.00000000
-2.86043022,0.82270706,-2.12922581,0.06064621,-0.14086239,0.66527681,-1.46927949,0.03283784,-0.02936596,0.00007215,-0.00015172,0.02476139,-0.09819030,0.12145317,-0.73168613,0.00000000,-0.00000000
-2.85442721,0.87277962,-2.08457348,0.06523468,-0.13599592,0.71097658,-1.43818737,0.03683223,-0.02803277,0.00007855,-0.00014807,0.02460574,-0.09764151,0.11985205,-0.71748519,0.00000000,-0.00000000
-2.84842421,0.93206700,-2.03318435,0.07058199,-0.13092749,0.76377549,-1.40271670,0.04109702,-0.02673041,0.00008530,-0.00014378,0.02479075,-0.09665334,0.12013067,-0.70049538,0.00000000,-0.00000000
-2.84242121,0.99969945,-1.97519364,0.07664003,-0.12567791,0.82298482,-1.36291763,0.04559271,-0.02544979,0.00009232,-0.00013889,0.02528898,-0.09521530,0.12213919,-0.68082949,0.00000000,-0.00000000
-2.83641821,1.07464025,-1.91091144,0.08334632,-0.12027376,0.88777633,-1.31896351,0.05027084,-0.02418620,0.00009949,-0.00013346,0.02606815,-0.09332829,0.12571107,-0.65865521,0.00000000,-0.00000000
-2.83041521,1.15569535,-1.84081332,0.09062400,-0.11474660,0.95719005,-1.27114605,0.05507443,-0.02293931,0.00010672,-0.00012755,0.02709166,-0.09100434,0.13066488,-0.63418967,0.00000000,-0.00000000
-2.82441221,1.24152809,-1.76552754,0.09838222,-0.10913225,1.03014643,-1.21986813,0.05993869,-0.02171299,0.00011388,-0.00012124,0.02831928,-0.08826607,0.13680651,-0.60769300,0.00000000,-0.00000000
