energy_ev,total_up,Pt_p_up,Pt_d_up,Si_p_up,Si_d_up,Te_p_up,Te_d_up
-4.30115058,3.33679611,0.53306492,2.62147371,0.10074521,0.00000000,0.64482355,0.00000000
-4.29514757,3.45768157,0.55163217,2.71966026,0.10571433,0.00000000,0.66509706,0.00000000
-4.28914457,3.57656239,0.57016361,2.81514104,0.11078843,0.00000000,0.68575129,0.00000000
-4.28314157,3.69090665,0.58820243,2.90614371,0.11583942,0.00000000,0.70615453,0.00000000
-4.27713857,3.79814491,0.60528370,2.99086870,0.12073660,0.00000000,0.72566699,0.00000000
-4.27113557,3.89573760,0.62094704,3.06753402,0.12535051,0.00000000,0.74365930,0.00000000
-4.26513257,3.98124515,0.63474942,3.13442289,0.12955669,0.00000000,0.75953086,0.00000000
-4.25912956,4.05239864,0.64627793,3.18993310,0.13323940,0.00000000,0.77272750,0.00000000
-4.25312656,4.10716889,0.65516190,3.23262632,0.13629503,0.00000000,0.78275788,0.00000000
-4.24712356,4.14383130,0.66108407,3.26127571,0.13863527,0.00000000,0.78920797,0.00000000
-4.24112056,4.16102424,0.66379036,3.27490999,0.14018964,0.00000000,0.79175321,0.00000000
-4.23511756,4.15779831,0.66309790,3.27285194,0.14090758,0.00000000,0.79016783,0.00000000
-4.22911456,4.13365451,0.65890092,3.25474971,0.14075975,0.00000000,0.78433104,0.00000000
-4.22311156,4.08856932,0.65117434,3.22059918,0.13973872,0.00000000,0.77422982,0.00000000
-4.21710855,4.02300552,0.63997480,3.17075618,0.13785886,0.00000000,0.75995824,0.00000000
-4.21110555,3.93790775,0.62543919,3.10593774,0.13515552,0.00000000,0.74171328,0.00000000
-4.20510255,3.83468289,0.60778064,3.02721183,0.13168356,0.00000000,0.71978750,0.00000000
-4.19909955,3.71516568,0.58728211,2.93597584,0.12751521,0.00000000,0.69455872,0.00000000
-4.19309655,3.58157076,0.56428798,2.83392440,0.12273746,0.00000000,0.66647717,0.00000000
-4.18709355,3.43643302,0.53919381,2.72300762,0.11744902,0.00000000,0.63605078,0.00000000
-4.18109055,3.28253846,0.51243484,2.60538140,0.11175701,0.00000000,0.60382897,0.00000000
-4.17508754,3.12284835,0.48447362,2.48335168,0.10577353,0.00000000,0.57038586,0.00000000
-4.16908454,2.96041953,0.45578723,2.35931485,0.09961219,0.00000000,0.53630333,0.00000000
-4.16308154,2.79832392,0.42685472,2.23569650,0.09338478,0.00000000,0.50215464,0.00000000
-4.15707854,2.63957019,0.39814505,2.11489087,0.08719821,0.00000000,0.46848920,0.00000000
-4.15107554,2.48703028,0.37010600,1.99920317,0.08115171,0.00000000,0.43581887,0.00000000
-4.14507254,2.34337309,0.34315447,1.89079661,0.07533454,0.00000000,0.40460638,0.00000000
-4.13906953,2.21100736,0.31766824,1.79164581,0.06982411,0.00000000,0.37525586,0.00000000
-4.13306653,2.09203511,0.29397955,1.70349776,0.06468463,0.00000000,0.34810595,0.00000000
-4.12706353,1.98821639,0.27237030,1.62784117,0.05996629,0.00000000,0.32342531,0.00000000
-4.12106053,1.90094579,0.25306921,1.56588458,0.05570490,0.00000000,0.30141057,0.00000000
-4.11505753,1.83124038,0.23625044,1.51854314,0.05192206,0.00000000,0.28218661,0.00000000
-4.10905453,1.77973848,0.22203387,1.48643370,0.04862570,0.00000000,0.26580885,0.00000000
-4.10305153,1.74670817,0.21048655,1.46987755,0.04581104,0.00000000,0.25226739,0.00000000
-4.09704852,1.73206427,0.20162525,1.46890979,0.04346184,0.00000000,0.24149251,0.00000000
-4.09104552,1.73539228,0.19541985,1.48329430,0.04155185,0.00000000,0.23336139,0.00000000
-4.08504252,1.75597771,0.19179721,1.51254319,0.04004648,0.00000000,0.22770561,0.00000000
-4.07903952,1.79283932,0.19064546,1.55593961,0.03890453,0.00000000,0.22431902,0.00000000
-4.07303652,1.84476482,0.19181842,1.61256285,0.03807994,0.00000000,0.22296590,0.00000000
-4.06703352,1.91034784,0.19514002,1.68131490,0.03752355,0.00000000,0.22338898,0.00000000
-4.06103052,1.98802504,0.20040861,1.76094778,0.03718472,0.00000000,0.22531706,0.00000000
-4.05502751,2.07611287,0.20740119,1.85009112,0.03701289,0.00000000,0.22847228,0.00000000
-4.04902451,2.17284322,0.21587735,1.94727967,0.03695895,0.00000000,0.23257670,0.00000000
-4.04302151,2.27639782,0.22558315,2.05098076,0.03697641,0.00000000,0.23735815,0.00000000
-4.03701851,2.38494140,0.23625478,2.15962165,0.03702243,0.00000000,0.24255542,0.00000000
-4.03101551,2.49665353,0.24762227,2.27161688,0.03705861,0.00000000,0.24792258,0.00000000
-4.02501251,2.60975958,0.25941308,2.38539600,0.03705154,0.00000000,0.25323270,0.00000000
-4.01900950,2.72256066,0.27135579,2.49943155,0.03697323,0.00000000,0.25828070,0.00000000
-4.01300650,2.83346293,0.28318388,2.61226753,0.03680131,0.00000000,0.26288567,0.00000000
-4.00700350,2.94100618,0.29463960,2.72254821,0.03651908,0.00000000,0.26689251,0.00000000
-4.00100050,3.04389142,0.30547788,2.82904686,0.03611536,0.00000000,0.27017307,0.00000000
-3.99499750,3.14100723,0.31547039,2.93069399,0.03558432,0.00000000,0.27262674,0.00000000
-3.98899450,3.23145411,0.32440945,3.02660419,0.03492509,0.00000000,0.27418062,0.00000000
-3.98299150,3.31456596,0.33211187,3.11610053,0.03414140,0.00000000,0.27478930,0.00000000
-3.97698849,3.38992777,0.33842252,3.19873540,0.03324110,0.00000000,0.27443415,0.00000000
-3.97098549,3.45738821,0.34321748,3.27430634,0.03223564,0.00000000,0.27312236,0.00000000
-3.96498249,3.51706597,0.34640667,3.34286562,0.03113963,0.00000000,0.27088556,0.00000000
-3.95897949,3.56934870,0.34793578,3.40472220,0.02997029,0.00000000,0.26777809,0.00000000
-3.95297649,3.61488363,0.34778742,3.46043501,0.02874702,0.00000000,0.26387494,0.00000000
-3.94697349,3.65455909,0.34598142,3.51079690,0.02749095,0.00000000,0.25926947,0.00000000
-3.94097049,3.68947683,0.34257407,3.55680878,0.02622453,0.00000000,0.25407071,0.00000000
-3.93496748,3.72091521,0.33765661,3.59964428,0.02497122,0.00000000,0.24840055,0.00000000
-3.92896448,3.75028406,0.33135261,3.64060560,0.02375519,0.00000000,0.24239072,0.00000000
-3.92296148,3.77907270,0.32381470,3.68107197,0.02260110,0.00000000,0.23617967,0.00000000
-3.91695848,3.80879281,0.31522047,3.72244257,0.02153389,0.00000000,0.22990947,0.00000000
-3.91095548,3.84091865,0.30576792,3.76607653,0.02057870,0.00000000,0.22372277,0.00000000
-3.90495248,3.87682740,0.29567058,3.81323264,0.01976077,0.00000000,0.21776005,0.00000000
-3.89894947,3.91774256,0.28515241,3.86501204,0.01910541,0.00000000,0.21215702,0.00000000
-3.89294647,3.96468356,0.27444291,3.92230696,0.01863799,0.00000000,0.20704262,0.00000000
-3.88694347,4.01842438,0.26377243,3.98575853,0.01838394,0.00000000,0.20253735,0.00000000
-3.88094047,4.07946379,0.25336799,4.05572640,0.01836883,0.00000000,0.19875219,0.00000000
-3.87493747,4.14800930,0.24344969,4.13227222,0.01861830,0.00000000,0.19578814,0.00000000
-3.86893447,4.22397596,0.23422784,4.21515842,0.01915818,0.00000000,0.19373626,0.00000000
-3.86293147,4.30700063,0.22590089,4.30386285,0.02001435,0.00000000,0.19267825,0.00000000
-3.85692846,4.39647115,0.21865402,4.39760881,0.02121273,0.00000000,0.19268751,0.00000000
-3.85092546,4.49156894,0.21265854,4.49540917,0.02277910,0.00000000,0.19383050,0.00000000
-3.84492246,4.59132285,0.20807179,4.59612221,0.02473891,0.00000000,0.19616832,0.00000000
-3.83891946,4.69467104,0.20503750,4.69851617,0.02711690,0.00000000,0.19975829,0.00000000
-3.83291646,4.80052718,0.20368639,4.80133865,0.02993672,0.00000000,0.20465539,0.00000000
-3.82691346,4.90784689,0.20413689,4.90338676,0.03322038,0.00000000,0.21091345,0.00000000
-3.82091046,5.01569020,0.20649560,5.00357375,0.03698759,0.00000000,0.21858575,0.00000000
-3.81490745,5.12327597,0.21085754,5.10098781,0.04125499,0.00000000,0.22772513,0.00000000
-3.80890445,5.23002454,0.21730583,5.19493942,0.04603532,0.00000000,0.23838331,0.00000000
-3.80290145,5.33558586,0.22591089,5.28499408,0.05133648,0.00000000,0.25060949,0.00000000
-3.79689845,5.43985092,0.23672891,5.37098818,0.05716056,0.00000000,0.26444819,0.00000000
-3.79089545,5.54294556,0.24979973,5.45302706,0.06350283,0.00000000,0.27993640,0.00000000
-3.78489245,5.64520704,0.26514424,5.53146504,0.07035084,0.00000000,0.29710020,0.00000000
-3.77888944,5.74714444,0.28276125,5.60686876,0.07768349,0.00000000,0.31595096,0.00000000
-3.77288644,5.84938571,0.30262427,5.67996614,0.08547038,0.00000000,0.33648140,0.00000000
-3.76688344,5.95261446,0.32467830,5.75158407,0.09367120,0.00000000,0.35866175,0.00000000
-3.76088044,6.05750090,0.34883689,5.82257893,0.10223547,0.00000000,0.38243635,0.00000000
-3.75487744,6.16463132,0.37497990,5.89376441,0.11110255,0.00000000,0.40772085,0.00000000
-3.74887444,6.27444086,0.40295207,5.96584124,0.12020197,0.00000000,0.43440042,0.00000000
-3.74287144,6.38715427,0.43256276,6.03933338,0.12945410,0.00000000,0.46232915,0.00000000
-3.73686843,6.50273844,0.46358705,6.11453480,0.13877124,0.00000000,0.49133078,0.00000000
-3.73086543,6.62087028,0.49576829,6.19147023,0.14805903,0.00000000,0.52120091,0.00000000
-3.72486243,6.74092200,0.52882218,6.26987234,0.15721825,0.00000000,0.55171069,0.00000000
-3.71885943,6.86196517,0.56244228,6.34917689,0.16614685,0.00000000,0.58261198,0.00000000
-3.71285643,6.98279338,0.59630688,6.42853584,0.17474234,0.00000000,0.61364365,0.00000000
-3.70685343,7.10196224,0.63008697,6.50684792,0.18290418,0.00000000,0.64453898,0.00000000
-3.70085043,7.21784447,0.66345487,6.58280428,0.19053639,0.00000000,0.67503361,0.00000000
-3.69484742,7.32869664,0.69609333,6.65494665,0.19755002,0.00000000,0.70487385,0.00000000
-3.68884442,7.43273361,0.72770447,6.72173426,0.20386556,0.00000000,0.73382467,0.00000000
-3.68284142,7.52820625,0.75801828,6.78161547,0.20941503,0.00000000,0.76167714,0.00000000
-3.67683842,7.61347778,0.78680005,6.83310000,0.21414380,0.00000000,0.78825479,0.00000000
-3.67083542,7.68709448,0.81385650,6.87482748,0.21801196,0.00000000,0.81341848,0.00000000
-3.66483242,7.74784676,0.83904022,6.90562878,0.22099520,0.00000000,0.83706957,0.00000000
-3.65882941,7.79481745,0.86225214,6.92457670,0.22308515,0.00000000,0.85915106,0.00000000
-3.65282641,7.82741500,0.88344198,6.93102406,0.22428925,0.00000000,0.87964680,0.00000000
-3.64682341,7.84539041,0.90260662,6.92462724,0.22463002,0.00000000,0.89857859,0.00000000
-3.64082041,7.84883764,0.91978662,6.90535516,0.22414388,0.00000000,0.91600158,0.00000000
-3.63481741,7.83817850,0.93506100,6.87348373,0.22287955,0.00000000,0.93199806,0.00000000
-3.62881441,7.81413364,0.94854066,6.82957722,0.22089618,0.00000000,0.94667023,0.00000000
-3.62281141,7.77768237,0.96036098,6.77445850,0.21826114,0.00000000,0.96013222,0.00000000
-3.61680840,7.73001437,0.97067391,6.70917060,0.21504782,0.00000000,0.97250211,0.00000000
-3.61080540,7.67247663,0.97964004,6.63493244,0.21133339,0.00000000,0.98389424,0.00000000
-3.60480240,7.60651912,0.98742131,6.55309157,0.20719668,0.00000000,0.99441249,0.00000000
-3.59879940,7.53364247,0.99417447,6.46507687,0.20271626,0.00000000,1.00414481,0.00000000
-3.59279640,7.45535032,1.00004585,6.37235359,0.19796889,0.00000000,1.01315948,0.00000000
-3.58679340,7.37310871,1.00516758,6.27638282,0.19302823,0.00000000,1.02150309,0.00000000
-3.58079040,7.28831389,1.00965532,6.17858706,0.18796401,0.00000000,1.02920051,0.00000000
-3.57478739,7.20226935,1.01360761,6.08032259,0.18284157,0.00000000,1.03625669,0.00000000
-3.56878439,7.11617198,1.01710657,5.98285925,0.17772176,0.00000000,1.04266000,0.00000000
-3.56278139,7.03110670,1.02021984,5.88736703,0.17266115,0.00000000,1.04838695,0.00000000
-3.55677839,6.94804816,1.02300334,5.79490909,0.16771251,0.00000000,1.05340772,0.00000000
-3.55077539,6.86786777,1.02550457,5.70643979,0.16292545,0.00000000,1.05769214,0.00000000
-3.54477239,6.79134411,1.02776598,5.62280657,0.15834712,0.00000000,1.06121553,0.00000000
-3.53876938,6.71917453,1.02982808,5.54475405,0.15402294,0.00000000,1.06396398,0.00000000
-3.53276638,6.65198595,1.03173184,5.47292896,0.14999713,0.00000000,1.06593858,0.00000000
-3.52676338,6.59034315,1.03352024,5.40788453,0.14631316,0.00000000,1.06715830,0.00000000
-3.52076038,6.53475313,1.03523857,5.35008322,0.14301383,0.00000000,1.06766123,0.00000000
-3.51475738,6.48566451,1.03693358,5.29989708,0.14014116,0.00000000,1.06750401,0.00000000
-3.50875438,6.44346182,1.03865120,5.25760527,0.13773586,0.00000000,1.06675961,0.00000000
-3.50275138,6.40845451,1.04043329,5.22338859,0.13583658,0.00000000,1.06551328,0.00000000
-3.49674837,6.38086158,1.04231327,5.19732162,0.13447882,0.00000000,1.06385722,0.00000000
-3.49074537,6.36079280,1.04431113,5.17936276,0.13369360,0.00000000,1.06188413,0.00000000
-3.48474237,6.34822789,1.04642814,5.16934344,0.13350594,0.00000000,1.05968002,0.00000000
-3.47873937,6.34299567,1.04864160,5.16695742,0.13393333,0.00000000,1.05731694,0.00000000
-3.47273637,6.34475477,1.05090008,5.17175152,0.13498414,0.00000000,1.05484582,0.00000000
-3.46673337,6.35297793,1.05311966,5.18311910,0.13665613,0.00000000,1.05229020,0.00000000
-3.46073037,6.36694180,1.05518127,5.20029753,0.13893526,0.00000000,1.04964108,0.00000000
-3.45472736,6.38572360,1.05692985,5.22237065,0.14179464,0.00000000,1.04685333,0.00000000
-3.44872436,6.40820607,1.05817517,5.24827730,0.14519406,0.00000000,1.04384409,0.00000000
-3.44272136,6.43309152,1.05869474,5.27682618,0.14907978,0.00000000,1.04049311,0.00000000
-3.43671836,6.45892535,1.05823873,5.30671752,0.15338498,0.00000000,1.03664541,0.00000000
-3.43071536,6.48412872,1.05653680,5.33657118,0.15803058,0.00000000,1.03211604,0.00000000
-3.42471236,6.50703989,1.05330677,5.36496063,0.16292674,0.00000000,1.02669690,0.00000000
-3.41870935,6.52596274,1.04826466,5.39045173,0.16797471,0.00000000,1.02016538,0.00000000
-3.41270635,6.53922081,1.04113593,5.41164500,0.17306921,0.00000000,1.01229442,0.00000000
-3.40670335,6.54521465,1.03166730,5.42721963,0.17810121,0.00000000,1.00286360,0.00000000
-3.40070035,6.54248013,1.01963871,5.43597724,0.18296091,0.00000000,0.99167080,0.00000000
-3.39469735,6.52974488,1.00487490,5.43688354,0.18754102,0.00000000,0.97854384,0.00000000
-3.38869435,6.50598039,0.98725614,5.42910579,0.19174002,0.00000000,0.96335160,0.00000000
-3.38269135,6.47044725,0.96672753,5.41204411,0.19546547,0.00000000,0.94601411,0.00000000
-3.37668834,6.42273131,0.94330659,5.38535540,0.19863709,0.00000000,0.92651108,0.00000000
-3.37068534,6.36276912,0.91708874,5.34896829,0.20118968,0.00000000,0.90488855,0.00000000
-3.36468234,6.29086145,0.88825054,5.30308882,0.20307558,0.00000000,0.88126334,0.00000000
-3.35867934,6.20767448,0.85705055,5.24819646,0.20426686,0.00000000,0.85582497,0.00000000
-3.35267634,6.11422884,0.82382795,5.18503103,0.20475689,0.00000000,0.82883527,0.00000000
-3.34667334,6.01187742,0.78899894,5.11457144,0.20456154,0.00000000,0.80062540,0.00000000
-3.34067034,5.90227343,0.75305133,5.03800780,0.20371974,0.00000000,0.77159071,0.00000000
-3.33466733,5.78733079,0.71653765,4.95670847,0.20229362,0.00000000,0.74218361,0.00000000
-3.32866433,5.66917912,0.68006703,4.87218446,0.20036812,0.00000000,0.71290482,0.00000000
-3.32266133,5.55011591,0.64429650,4.78605290,0.19805014,0.00000000,0.68429340,0.00000000
-3.31665833,5.43255830,0.60992192,4.70000187,0.19546729,0.00000000,0.65691611,0.00000000
-3.31065533,5.31899676,0.57766891,4.61575830,0.19276623,0.00000000,0.63135638,0.00000000
-3.30465233,5.21195252,0.54828415,4.53506010,0.19011068,0.00000000,0.60820347,0.00000000
-3.29864932,5.11394000,0.52252705,4.45963366,0.18767910,0.00000000,0.58804197,0.00000000
-3.29264632,5.02743491,0.50116192,4.39117671,0.18566211,0.00000000,0.57144210,0.00000000
-3.28664332,4.95484803,0.48495046,4.33134643,0.18425952,0.00000000,0.55895072,0.00000000
-3.28064032,4.89850391,0.47464445,4.28175170,0.18367714,0.00000000,0.55108338,0.00000000
-3.27463732,4.86062322,0.47097824,4.24394835,0.18412323,0.00000000,0.54831703,0.00000000
-3.26863432,4.84330705,0.47466063,4.21943541,0.18580459,0.00000000,0.55108352,0.00000000
-3.26263132,4.84852112,0.48636586,4.20965072,0.18892234,0.00000000,0.55976350,0.00000000
-3.25662831,4.87807781,0.50672310,4.21596364,0.19366731,0.00000000,0.57468055,0.00000000
-3.25062531,4.93361408,0.53630435,4.23966337,0.20021509,0.00000000,0.59609524,0.00000000
-3.24462231,5.01656366,0.57561027,4.28194118,0.20872082,0.00000000,0.62419890,0.00000000
-3.23861931,5.12812257,0.62505411,4.34386579,0.21931371,0.00000000,0.65910696,0.00000000
-3.23261631,5.26920755,0.68494366,4.42635145,0.23209150,0.00000000,0.70085180,0.00000000
-3.22661331,5.44040786,0.75546180,4.53011919,0.24711495,0.00000000,0.74937517,0.00000000
-3.22061031,5.64193194,0.83664607,4.65565210,0.26440260,0.00000000,0.80452031,0.00000000
-3.21460730,5.87355086,0.92836813,4.80314671,0.28392600,0.00000000,0.86602424,0.00000000
-3.20860430,6.13454163,1.03031414,4.97246253,0.30560571,0.00000000,0.93351062,0.00000000
-3.20260130,6.42363365,1.14196730,5.16307281,0.32930820,0.00000000,1.00648368,0.00000000
-3.19659830,6.73896245,1.26259366,5.37401959,0.35484410,0.00000000,1.08432404,0.00000000
-3.19059530,7.07803434,1.39123272,5.60387630,0.38196795,0.00000000,1.16628698,0.00000000
-3.18459230,7.43770621,1.52669383,5.85072119,0.41037955,0.00000000,1.25150391,0.00000000
-3.17858929,7.81418377,1.66755976,6.11212458,0.43972726,0.00000000,1.33898754,0.00000000
-3.17258629,8.20304119,1.81219796,6.38515216,0.46961314,0.00000000,1.42764134,0.00000000
-3.16658329,8.59926408,1.95878044,6.66638641,0.49960002,0.00000000,1.51627351,0.00000000
-3.16058029,8.99731685,2.10531204,6.95196698,0.52922034,0.00000000,1.60361555,0.00000000
-3.15457729,9.39123420,2.24966718,7.23765032,0.55798659,0.00000000,1.68834533,0.00000000
-3.14857429,9.77473526,2.38963412,7.51888759,0.58540309,0.00000000,1.76911411,0.00000000
-3.14257129,10.14135781,2.52296563,7.79091944,0.61097861,0.00000000,1.84457697,0.00000000
-3.13656828,10.48460879,2.64743461,8.04888477,0.63423956,0.00000000,1.91342559,0.00000000
-3.13056528,10.79812631,2.76089259,8.28794046,0.65474310,0.00000000,1.97442241,0.00000000
-3.12456228,11.07584756,2.86132900,8.50338785,0.67208986,0.00000000,2.02643472,0.00000000
-3.11855928,11.31217672,2.94692882,8.69080170,0.68593552,0.00000000,2.06846753,0.00000000
-3.11255628,11.50214640,3.01612632,8.84615689,0.69600097,0.00000000,2.09969360,0.00000000
-3.10655328,11.64156639,3.06765255,8.96594816,0.70208060,0.00000000,2.11947956,0.00000000
-3.10055028,11.72715385,3.10057449,9.04729814,0.70404826,0.00000000,2.12740682,0.00000000
-3.09454727,11.75663962,3.11432422,9.08804969,0.70186083,0.00000000,2.12328623,0.00000000
-3.08854427,11.72884621,3.10871675,9.08683855,0.69555914,0.00000000,2.10716590,0.00000000
-3.08254127,11.64373413,3.08395566,9.04314354,0.68526625,0.00000000,2.07933171,0.00000000
-3.07653827,11.50241460,3.04062648,8.95731197,0.67118323,0.00000000,2.04030033,0.00000000
-3.07053527,11.30712753,2.97967785,8.83055907,0.65358257,0.00000000,1.99080508,0.00000000
-3.06453227,11.06118572,2.90239149,8.66494121,0.63279963,0.00000000,1.93177508,0.00000000
-3.05852926,10.76888678,2.81034219,8.46330355,0.60922232,0.00000000,1.86430857,0.00000000
-3.05252626,10.43539614,2.70534951,8.22920384,0.58327969,0.00000000,1.78964142,0.00000000
-3.04652326,10.06660515,2.58942336,7.96681498,0.55542964,0.00000000,1.70911204,0.00000000
-3.04052026,9.66896941,2.46470541,7.68080964,0.52614640,0.00000000,1.62412419,0.00000000
-3.03451726,9.24933304,2.33340887,7.37623104,0.49590812,0.00000000,1.53610883,0.00000000
-3.02851426,8.81474509,2.19775885,7.05835430,0.46518506,0.00000000,1.44648673,0.00000000
-3.02251126,8.37227439,2.05993525,6.73254332,0.43442876,0.00000000,1.35663284,0.00000000
-3.01650825,7.92882917,1.92202038,6.40410801,0.40406236,0.00000000,1.26784381,0.00000000
-3.01050525,7.49098732,1.78595265,6.07816681,0.37447252,0.00000000,1.18130952,0.00000000
-3.00450225,7.06484268,1.65348771,5.75951904,0.34600289,0.00000000,1.09808954,0.00000000
-2.99849925,6.65587215,1.52616783,5.45253126,0.31894940,0.00000000,1.01909490,0.00000000
-2.99249625,6.26882706,1.40530006,5.16104111,0.29355716,0.00000000,0.94507561,0.00000000
-2.98649325,5.90765183,1.29194318,4.88828137,0.27001915,0.00000000,0.87661392,0.00000000
-2.98049025,5.57543116,1.18690318,4.63682622,0.24847645,0.00000000,0.81412331,0.00000000
-2.97448724,5.27436651,1.09073677,4.40856063,0.22901982,0.00000000,0.75785255,0.00000000
-2.96848424,5.00578091,1.00376196,4.20467293,0.21169258,0.00000000,0.70789474,0.00000000
-2.96248124,4.77015058,0.92607481,4.02566969,0.19649448,0.00000000,0.66420020,0.00000000
-2.95647824,4.56716055,0.85757106,3.87141128,0.18338625,0.00000000,0.62659281,0.00000000
-2.95047524,4.39578089,0.79797155,3.74116556,0.17229489,0.00000000,0.59478881,0.00000000
-2.94447224,4.25435945,0.74684997,3.63367665,0.16311907,0.00000000,0.56841716,0.00000000
-2.93846923,4.14072668,0.70366204,3.54724540,0.15573477,0.00000000,0.54704070,0.00000000
-2.93246623,4.05230784,0.66777460,3.47981771,0.15000086,0.00000000,0.53017728,0.00000000
-2.92646323,3.98623805,0.63849398,3.42907695,0.14576436,0.00000000,0.51732007,0.00000000
-2.92046023,3.93947576,0.61509254,3.39253686,0.14286537,0.00000000,0.50795645,0.00000000
-2.91445723,3.90891076,0.59683281,3.36763145,0.14114152,0.00000000,0.50158493,0.00000000
-2.90845423,3.89146343,0.58298865,3.35179920,0.14043191,0.00000000,0.49772967,0.00000000
-2.90245123,3.88417260,0.57286318,3.34255893,0.14058035,0.00000000,0.49595229,0.00000000
-2.89644822,3.88427011,0.56580324,3.33757582,0.14143809,0.00000000,0.49586091,0.00000000
-2.89044522,3.88924118,0.56121046,3.33471653,0.14286590,0.00000000,0.49711627,0.00000000
-2.88444222,3.89687018,0.55854897,3.33209270,0.14473560,0.00000000,0.49943522,0.00000000
-2.87843922,3.90527232,0.55735017,3.32809339,0.14693106,0.00000000,0.50259152,0.00000000
-2.87243622,3.91291222,0.55721477,3.32140667,0.14934877,0.00000000,0.50641451,0.00000000
-2.86643322,3.91861076,0.55781259,3.31103166,0.15189799,0.00000000,0.51078586,0.00000000
-2.86043022,3.92154203,0.55888053,3.29628203,0.15450064,0.00000000,0.51563489,0.00000000
-2.85442721,3.92122210,0.56021922,3.27678230,0.15709090,0.00000000,0.52093275,0.00000000
-2.84842421,3.91749152,0.56168870,3.25245828,0.15961474,0.00000000,0.52668613,0.00000000
-2.84242121,3.91049296,0.56320359,3.22352266,0.16202922,0.00000000,0.53293066,0.00000000
-2.83641821,3.90064567,0.56472805,3.19045662,0.16430184,0.00000000,0.53972447,0.00000000
-2.83041521,3.88861729,0.56627079,3.15398816,0.16640980,0.00000000,0.54714220,0.00000000
-2.82441221,3.87529409,0.56788026,3.11506733,0.16833932,0.00000000,0.55526960,0.00000000
-2.81840920,3.86174955,0.56964017,3.07483851,0.17008490,0.00000000,0.56419897,0.00000000
-2.81240620,3.84921132,0.57166532,3.03460959,0.17164866,0.00000000,0.57402534,0.00000000
-2.80640320,3.83902639,0.57409764,2.99581770,0.17303961,0.00000000,0.58484350,0.00000000
-2.80040020,3.83262388,0.57710240,2.95999134,0.17427295,0.00000000,0.59674561,0.00000000
-2.79439720,3.83147511,0.58086426,2.92870864,0.17536934,0.00000000,0.60981935,0.00000000
-2.78839420,3.83705079,0.58558323,2.90355190,0.17635399,0.00000000,0.62414640,0.00000000
-2.78239120,3.85077501,0.59147000,2.88605861,0.17725585,0.00000000,0.63980085,0.00000000
-2.77638819,3.87397657,0.59874082,2.87766973,0.17810651,0.00000000,0.65684756,0.00000000
-2.77038519,3.90783811,0.60761149,2.87967631,0.17893915,0.00000000,0.67533999,0.00000000
-2.76438219,3.95334433,0.61829060,2.89316595,0.17978728,0.00000000,0.69531761,0.00000000
-2.75837919,4.01123061,0.63097184,2.91897085,0.18068340,0.00000000,0.71680249,0.00000000
-2.75237619,4.08193404,0.64582561,2.95761968,0.18165767,0.00000000,0.73979537,0.00000000
-2.74637319,4.16554908,0.66298997,3.00929558,0.18273645,0.00000000,0.76427096,0.00000000
-2.74037019,4.26179010,0.68256129,3.07380247,0.18394089,0.00000000,0.79017295,0.00000000
-2.73436718,4.36996332,0.70458488,3.15054218,0.18528557,0.00000000,0.81740866,0.00000000
-2.72836418,4.48895038,0.72904603,3.23850415,0.18677730,0.00000000,0.84584401,0.00000000
-2.72236118,4.61720568,0.75586206,3.33626936,0.18841409,0.00000000,0.87529891,0.00000000
-2.71635818,4.75276891,0.78487568,3.44202959,0.19018433,0.00000000,0.90554374,0.00000000
-2.71035518,4.89329400,0.81585043,3.55362233,0.19206633,0.00000000,0.93629722,0.00000000
-2.70435218,5.03609471,0.84846851,3.66858103,0.19402825,0.00000000,0.96722623,0.00000000
-2.69834917,5.17820642,0.88233147,3.78419954,0.19602838,0.00000000,0.99794786,0.00000000
-2.69234617,5.31646289,0.91696424,3.89760908,0.19801588,0.00000000,1.02803405,0.00000000
-2.68634317,5.44758604,0.95182245,4.00586502,0.19993200,0.00000000,1.05701897,0.00000000
-2.68034017,5.56828571,0.98630331,4.10604051,0.20171168,0.00000000,1.08440915,0.00000000
-2.67433717,5.67536625,1.01975984,4.19532335,0.20328565,0.00000000,1.10969622,0.00000000
-2.66833417,5.76583573,1.05151815,4.27111230,0.20458281,0.00000000,1.13237202,0.00000000
-2.66233117,5.83701368,1.08089720,4.33110888,0.20553289,0.00000000,1.15194557,0.00000000
-2.65632816,5.88663296,1.10723061,4.37340089,0.20606941,0.00000000,1.16796129,0.00000000
-2.65032516,5.91293129,1.12988943,4.39653405,0.20613266,0.00000000,1.18001771,0.00000000
-2.64432216,5.91472880,1.14830515,4.39956886,0.20567261,0.00000000,1.18778603,0.00000000
-2.63831916,5.89148780,1.16199200,4.38212009,0.20465182,0.00000000,1.19102738,0.00000000
-2.63231616,5.84335222,1.17056731,4.34437732,0.20304798,0.00000000,1.18960816,0.00000000
-2.62631316,5.77116466,1.17376929,4.28710563,0.20085606,0.00000000,1.18351255,0.00000000
-2.62031016,5.67645997,1.17147114,4.21162641,0.19809009,0.00000000,1.17285149,0.00000000
-2.61430715,5.56143532,1.16369084,4.11977907,0.19478425,0.00000000,1.15786748,0.00000000
-2.60830415,5.42889751,1.15059610,4.01386515,0.19099337,0.00000000,1.13893488,0.00000000
-2.60230115,5.28218936,1.13250408,3.89657714,0.18679274,0.00000000,1.11655545,0.00000000
