energy_ev,total_up,total_down,Ni_p_up,Ni_p_down,Ni_d_up,Ni_d_down,Sb_p_up,Sb_p_down,Sb_d_up,Sb_d_down,Se_s_up,Se_s_down,Se_p_up,Se_p_down
-3.13056528,1.84215926,-1.84215925,0.17996142,-0.17996142,1.80941107,-1.80941106,0.33241068,-0.33241068,0.01590441,-0.01590441,0.00303406,-0.00303406,0.03022859,-0.03022859
-3.12456228,1.85784518,-1.85784517,0.17686717,-0.17686717,1.82976630,-1.82976629,0.33030714,-0.33030714,0.01588195,-0.01588195,0.00280864,-0.00280864,0.03004277,-0.03004277
-3.11855928,1.88236652,-1.88236651,0.17469738,-0.17469738,1.85858831,-1.85858830,0.32950549,-0.32950549,0.01596293,-0.01596293,0.00259732,-0.00259732,0.03017280,-0.03017280
-3.11255628,1.91518225,-1.91518224,0.17337864,-0.17337864,1.89535164,-1.89535163,0.32990329,-0.32990329,0.01614154,-0.01614154,0.00240111,-0.00240111,0.03062628,-0.03062628
-3.10655328,1.95562641,-1.95562640,0.17282883,-0.17282883,1.93940486,-1.93940484,0.33138561,-0.33138561,0.01641069,-0.01641069,0.00222071,-0.00222071,0.03140684,-0.03140684
-3.10055028,2.00292295,-2.00292294,0.17295911,-0.17295911,1.98998527,-1.98998525,0.33382635,-0.33382635,0.01676219,-0.01676219,0.00205648,-0.00205648,0.03251410,-0.03251410
-3.09454727,2.05620310,-2.05620309,0.17367609,-0.17367609,2.04623621,-2.04623619,0.33709004,-0.33709003,0.01718702,-0.01718702,0.00190847,-0.00190847,0.03394362,-0.03394362
-3.08854427,2.11452484,-2.11452482,0.17488428,-0.17488428,2.10722626,-2.10722624,0.34103405,-0.34103405,0.01767552,-0.01767552,0.00177649,-0.00177649,0.03568704,-0.03568704
-3.08254127,2.17689371,-2.17689369,0.17648862,-0.17648862,2.17196985,-2.17196983,0.34551135,-0.34551135,0.01821767,-0.01821767,0.00166009,-0.00166009,0.03773222,-0.03773222
-3.07653827,2.24228445,-2.24228443,0.17839717,-0.17839717,2.23944847,-2.23944845,0.35037355,-0.35037355,0.01880324,-0.01880324,0.00155862,-0.00155862,0.04006340,-0.04006340
-3.07053527,2.30966263,-2.30966261,0.18052369,-0.18052368,2.30863186,-2.30863184,0.35547432,-0.35547432,0.01942204,-0.01942204,0.00147127,-0.00147127,0.04266154,-0.04266154
-3.06453227,2.37800571,-2.37800569,0.18279020,-0.18279020,2.37849861,-2.37849859,0.36067298,-0.36067298,0.02006407,-0.02006407,0.00139711,-0.00139711,0.04550467,-0.04550467
-3.05852926,2.44632299,-2.44632297,0.18512938,-0.18512937,2.44805556,-2.44805554,0.36583824,-0.36583824,0.02071965,-0.02071965,0.00133514,-0.00133514,0.04856832,-0.04856831
-3.05252626,2.51367394,-2.51367393,0.18748658,-0.18748658,2.51635560,-2.51635558,0.37085181,-0.37085181,0.02137953,-0.02137953,0.00128430,-0.00128430,0.05182602,-0.05182602
-3.04652326,2.57918457,-2.57918455,0.18982166,-0.18982166,2.58251355,-2.58251353,0.37561199,-0.37561198,0.02203496,-0.02203496,0.00124352,-0.00124352,0.05524991,-0.05524991
-3.04052026,2.64206155,-2.64206153,0.19211025,-0.19211025,2.64571998,-2.64571996,0.38003678,-0.38003678,0.02267774,-0.02267773,0.00121175,-0.00121175,0.05881139,-0.05881138
-3.03451726,2.70160405,-2.70160404,0.19434466,-0.19434465,2.70525282,-2.70525281,0.38406672,-0.38406672,0.02330021,-0.02330021,0.00118800,-0.00118800,0.06248175,-0.06248175
-3.02851426,2.75721319,-2.75721318,0.19653412,-0.19653412,2.76048677,-2.76048676,0.38766709,-0.38766709,0.02389528,-0.02389528,0.00117131,-0.00117131,0.06623296,-0.06623296
-3.02251126,2.80839906,-2.80839905,0.19870462,-0.19870461,2.81090065,-2.81090064,0.39082937,-0.39082937,0.02445639,-0.02445639,0.00116081,-0.00116081,0.07003836,-0.07003836
-3.01650825,2.85478553,-2.85478552,0.20089797,-0.20089797,2.85608272,-2.85608271,0.39357206,-0.39357206,0.02497748,-0.02497748,0.00115570,-0.00115570,0.07387337,-0.07387337
-3.01050525,2.89611279,-2.89611278,0.20317043,-0.20317043,2.89573415,-2.89573414,0.39594049,-0.39594049,0.02545302,-0.02545302,0.00115529,-0.00115529,0.07771611,-0.07771611
-3.00450225,2.93223778,-2.93223777,0.20559063,-0.20559063,2.92967063,-2.92967062,0.39800571,-0.39800571,0.02587795,-0.02587795,0.00115896,-0.00115896,0.08154795,-0.08154795
-2.99849925,2.96313249,-2.96313249,0.20823699,-0.20823699,2.95782227,-2.95782226,0.39986245,-0.39986245,0.02624773,-0.02624773,0.00116619,-0.00116619,0.08535396,-0.08535395
-2.99249625,2.98888018,-2.98888017,0.21119459,-0.21119459,2.98023166,-2.98023166,0.40162599,-0.40162599,0.02655835,-0.02655835,0.00117656,-0.00117656,0.08912307,-0.08912307
-2.98649325,3.00966940,-3.00966939,0.21455160,-0.21455159,2.99705017,-2.99705017,0.40342811,-0.40342811,0.02680640,-0.02680640,0.00118972,-0.00118972,0.09284821,-0.09284821
-2.98049025,3.02578589,-3.02578589,0.21839530,-0.21839530,3.00853214,-3.00853213,0.40541211,-0.40541211,0.02698912,-0.02698912,0.00120540,-0.00120540,0.09652607,-0.09652607
-2.97448724,3.03760223,-3.03760223,0.22280795,-0.22280794,3.01502707,-3.01502708,0.40772702,-0.40772702,0.02710449,-0.02710449,0.00122344,-0.00122344,0.10015672,-0.10015672
-2.96848424,3.04556511,-3.04556510,0.22786234,-0.22786234,3.01696961,-3.01696961,0.41052119,-0.41052120,0.02715131,-0.02715131,0.00124371,-0.00124371,0.10374297,-0.10374296
-2.96248124,3.05018050,-3.05018050,0.23361756,-0.23361756,3.01486708,-3.01486708,0.41393545,-0.41393545,0.02712930,-0.02712930,0.00126617,-0.00126617,0.10728951,-0.10728951
-2.95647824,3.05199664,-3.05199664,0.24011475,-0.24011475,3.00928487,-3.00928487,0.41809607,-0.41809607,0.02703918,-0.02703918,0.00129083,-0.00129083,0.11080191,-0.11080191
-2.95047524,3.05158517,-3.05158517,0.24737332,-0.24737331,3.00082951,-3.00082952,0.42310782,-0.42310782,0.02688269,-0.02688269,0.00131774,-0.00131774,0.11428545,-0.11428544
-2.94447224,3.04952081,-3.04952082,0.25538765,-0.25538765,2.99012992,-2.99012993,0.42904752,-0.42904752,0.02666267,-0.02666267,0.00134698,-0.00134698,0.11774381,-0.11774381
-2.93846923,3.04636014,-3.04636014,0.26412453,-0.26412453,2.97781705,-2.97781705,0.43595817,-0.43595817,0.02638302,-0.02638302,0.00137864,-0.00137864,0.12117793,-0.12117793
-2.93246623,3.04262009,-3.04262009,0.27352138,-0.27352138,2.96450262,-2.96450263,0.44384429,-0.44384428,0.02604865,-0.02604865,0.00141284,-0.00141284,0.12458474,-0.12458474
-2.92646323,3.03875705,-3.03875705,0.28348559,-0.28348559,2.95075769,-2.95075769,0.45266842,-0.45266842,0.02566540,-0.02566540,0.00144962,-0.00144962,0.12795617,-0.12795617
-2.92046023,3.03514741,-3.03514741,0.29389491,-0.29389490,2.93709170,-2.93709171,0.46234934,-0.46234934,0.02523988,-0.02523988,0.00148904,-0.00148904,0.13127835,-0.13127835
-2.91445723,3.03207043,-3.03207043,0.30459904,-0.30459903,2.92393317,-2.92393318,0.47276190,-0.47276190,0.02477932,-0.02477932,0.00153105,-0.00153105,0.13453106,-0.13453106
-2.90845423,3.02969440,-3.02969440,0.31542244,-0.31542244,2.91161269,-2.91161270,0.48373877,-0.48373876,0.02429134,-0.02429134,0.00157553,-0.00157553,0.13768759,-0.13768759
-2.90245123,3.02806689,-3.02806689,0.32616833,-0.32616832,2.90034929,-2.90034929,0.49507395,-0.49507395,0.02378369,-0.02378369,0.00162226,-0.00162226,0.14071491,-0.14071491
-2.89644822,3.02710967,-3.02710967,0.33662365,-0.33662364,2.89024087,-2.89024088,0.50652819,-0.50652819,0.02326407,-0.02326407,0.00167089,-0.00167089,0.14357429,-0.14357429
-2.89044522,3.02661892,-3.02661891,0.34656509,-0.34656509,2.88125941,-2.88125941,0.51783578,-0.51783578,0.02273983,-0.02273983,0.00172095,-0.00172095,0.14622226,-0.14622226
-2.88444222,3.02627084,-3.02627084,0.35576571,-0.35576570,2.87325125,-2.87325125,0.52871285,-0.52871285,0.02221772,-0.02221772,0.00177183,-0.00177183,0.14861194,-0.14861194
-2.87843922,3.02563277,-3.02563277,0.36400201,-0.36400201,2.86594285,-2.86594285,0.53886652,-0.53886652,0.02170376,-0.02170376,0.00182276,-0.00182276,0.15069461,-0.15069460
-2.87243622,3.02417942,-3.02417942,0.37106123,-0.37106123,2.85895180,-2.85895180,0.54800465,-0.54800465,0.02120299,-0.02120299,0.00187288,-0.00187288,0.15242157,-0.15242157
-2.86643322,3.02131374,-3.02131374,0.37674841,-0.37674841,2.85180288,-2.85180288,0.55584573,-0.55584572,0.02071941,-0.02071941,0.00192118,-0.00192118,0.15374610,-0.15374610
-2.86043022,3.01639167,-3.01639167,0.38089308,-0.38089308,2.84394863,-2.84394863,0.56212848,-0.56212848,0.02025590,-0.02025590,0.00196660,-0.00196660,0.15462541,-0.15462541
-2.85442721,3.00874976,-3.00874975,0.38335510,-0.38335510,2.83479361,-2.83479361,0.56662074,-0.56662074,0.01981420,-0.01981420,0.00200798,-0.00200798,0.15502258,-0.15502258
-2.84842421,2.99773466,-2.99773466,0.38402965,-0.38402965,2.82372150,-2.82372150,0.56912716,-0.56912716,0.01939502,-0.01939502,0.00204418,-0.00204418,0.15490834,-0.15490834
-2.84242121,2.98273324,-2.98273325,0.38285086,-0.38285086,2.81012400,-2.81012400,0.56949559,-0.56949560,0.01899810,-0.01899810,0.00207407,-0.00207407,0.15426255,-0.15426255
-2.83641821,2.96320222,-2.96320222,0.37979415,-0.37979415,2.79343031,-2.79343031,0.56762176,-0.56762176,0.01862241,-0.01862241,0.00209658,-0.00209658,0.15307539,-0.15307539
-2.83041521,2.93869609,-2.93869610,0.37487719,-0.37487719,2.77313620,-2.77313620,0.56345210,-0.56345210,0.01826638,-0.01826638,0.00211075,-0.00211075,0.15134826,-0.15134826
-2.82441221,2.90889248,-2.90889248,0.36815936,-0.36815936,2.74883148,-2.74883148,0.55698479,-0.55698479,0.01792810,-0.01792810,0.00211581,-0.00211581,0.14909417,-0.14909417
-2.81840920,2.87361385,-2.87361385,0.35973981,-0.35973981,2.72022493,-2.72022494,0.54826898,-0.54826898,0.01760562,-0.01760562,0.00211116,-0.00211116,0.14633780,-0.14633780
-2.81240620,2.83284494,-2.83284495,0.34975440,-0.34975441,2.68716576,-2.68716577,0.53740233,-0.53740234,0.01729722,-0.01729722,0.00209643,-0.00209643,0.14311516,-0.14311516
-2.80640320,2.78674540,-2.78674541,0.33837146,-0.33837147,2.64966081,-2.64966082,0.52452708,-0.52452708,0.01700167,-0.01700167,0.00207155,-0.00207155,0.13947289,-0.13947289
-2.80040020,2.73565713,-2.73565714,0.32578677,-0.32578677,2.60788702,-2.60788703,0.50982489,-0.50982489,0.01671844,-0.01671844,0.00203668,-0.00203668,0.13546728,-0.13546728
-2.79439720,2.68010635,-2.68010637,0.31221793,-0.31221793,2.56219865,-2.56219866,0.49351085,-0.49351085,0.01644796,-0.01644796,0.00199229,-0.00199229,0.13116298,-0.13116298
-2.78839420,2.62080014,-2.62080015,0.29789844,-0.29789845,2.51312899,-2.51312900,0.47582678,-0.47582679,0.01619177,-0.01619177,0.00193915,-0.00193915,0.12663157,-0.12663157
-2.78239120,2.55861775,-2.55861777,0.28307165,-0.28307166,2.46138657,-2.46138658,0.45703432,-0.45703432,0.01595260,-0.01595260,0.00187829,-0.00187829,0.12195003,-0.12195003
-2.77638819,2.49459685,-2.49459686,0.26798485,-0.26798485,2.40784576,-2.40784577,0.43740789,-0.43740790,0.01573447,-0.01573447,0.00181098,-0.00181098,0.11719902,-0.11719902
-2.77038519,2.42991499,-2.42991500,0.25288370,-0.25288370,2.35353205,-2.35353206,0.41722802,-0.41722802,0.01554264,-0.01554264,0.00173872,-0.00173872,0.11246135,-0.11246135
-2.76438219,2.36586680,-2.36586681,0.23800716,-0.23800717,2.29960229,-2.29960230,0.39677491,-0.39677491,0.01538358,-0.01538358,0.00166320,-0.00166320,0.10782025,-0.10782025
-2.75837919,2.30383730,-2.30383731,0.22358300,-0.22358300,2.24732031,-2.24732032,0.37632272,-0.37632273,0.01526478,-0.01526478,0.00158624,-0.00158624,0.10335789,-0.10335789
-2.75237619,2.24527183,-2.24527184,0.20982386,-0.20982387,2.19802832,-2.19802834,0.35613444,-0.35613444,0.01519461,-0.01519461,0.00150975,-0.00150975,0.09915388,-0.09915388
-2.74637319,2.19164327,-2.19164328,0.19692415,-0.19692415,2.15311490,-2.15311491,0.33645741,-0.33645742,0.01518202,-0.01518202,0.00143569,-0.00143569,0.09528390,-0.09528390
-2.74037019,2.14441707,-2.14441708,0.18505736,-0.18505736,2.11397999,-2.11398000,0.31751968,-0.31751969,0.01523627,-0.01523627,0.00136599,-0.00136599,0.09181841,-0.09181841
-2.73436718,2.10501477,-2.10501478,0.17437413,-0.17437413,2.08199797,-2.08199797,0.29952691,-0.29952692,0.01536659,-0.01536659,0.00130255,-0.00130255,0.08882146,-0.08882146
-2.72836418,2.07477682,-2.07477683,0.16500075,-0.16500075,2.05847934,-2.05847935,0.28265998,-0.28265998,0.01558181,-0.01558181,0.00124716,-0.00124716,0.08634961,-0.08634961
-2.72236118,2.05492544,-2.05492544,0.15703807,-0.15703807,2.04463224,-2.04463225,0.26707314,-0.26707314,0.01588998,-0.01588998,0.00120145,-0.00120145,0.08445086,-0.08445086
-2.71635818,2.04652835,-2.04652835,0.15056081,-0.15056081,2.04152457,-2.04152457,0.25289266,-0.25289267,0.01629801,-0.01629801,0.00116690,-0.00116690,0.08316379,-0.08316379
-2.71035518,2.05046446,-2.05046446,0.14561716,-0.14561717,2.05004789,-2.05004789,0.24021596,-0.24021596,0.01681128,-0.01681128,0.00114475,-0.00114475,0.08251661,-0.08251661
-2.70435218,2.06739235,-2.06739235,0.14222860,-0.14222860,2.07088420,-2.07088420,0.22911105,-0.22911105,0.01743328,-0.01743328,0.00113604,-0.00113604,0.08252648,-0.08252648
-2.69834917,2.09772269,-2.09772269,0.14038993,-0.14038993,2.10447668,-2.10447667,0.21961642,-0.21961643,0.01816536,-0.01816536,0.00114155,-0.00114155,0.08319878,-0.08319878
-2.69234617,2.14159568,-2.14159568,0.14006959,-0.14006959,2.15100551,-2.15100550,0.21174129,-0.21174130,0.01900640,-0.01900640,0.00116179,-0.00116179,0.08452666,-0.08452666
-2.68634317,2.19886440,-2.19886439,0.14121014,-0.14121014,2.21036993,-2.21036992,0.20546613,-0.20546613,0.01995269,-0.01995269,0.00119702,-0.00119702,0.08649062,-0.08649062
-2.68034017,2.26908525,-2.26908524,0.14372908,-0.14372908,2.28217742,-2.28217741,0.20074362,-0.20074362,0.02099778,-0.02099778,0.00124724,-0.00124724,0.08905842,-0.08905842
-2.67433717,2.35151619,-2.35151617,0.14751996,-0.14751996,2.36574090,-2.36574089,0.19750001,-0.19750001,0.02213246,-0.02213246,0.00131222,-0.00131222,0.09218511,-0.09218511
-2.66833417,2.44512356,-2.44512354,0.15245400,-0.15245400,2.46008463,-2.46008461,0.19563689,-0.19563689,0.02334481,-0.02334481,0.00139148,-0.00139148,0.09581347,-0.09581347
-2.66233117,2.54859793,-2.54859791,0.15838202,-0.15838202,2.56395926,-2.56395924,0.19503338,-0.19503338,0.02462042,-0.02462042,0.00148434,-0.00148434,0.09987464,-0.09987464
-2.65632816,2.66037910,-2.66037908,0.16513704,-0.16513704,2.67586616,-2.67586614,0.19554884,-0.19554884,0.02594255,-0.02594255,0.00158997,-0.00158997,0.10428918,-0.10428918
-2.65032516,2.77869030,-2.77869028,0.17253729,-0.17253729,2.79409084,-2.79409082,0.19702602,-0.19702602,0.02729258,-0.02729258,0.00170739,-0.00170739,0.10896839,-0.10896839
-2.64432216,2.90158088,-2.90158086,0.18038989,-0.18038989,2.91674498,-2.91674495,0.19929464,-0.19929464,0.02865039,-0.02865039,0.00183550,-0.00183550,0.11381608,-0.11381608
-2.63831916,3.02697682,-3.02697679,0.18849495,-0.18849495,3.04181615,-3.04181612,0.20217537,-0.20217537,0.02999491,-0.02999491,0.00197320,-0.00197320,0.11873056,-0.11873056
-2.63231616,3.15273769,-3.15273767,0.19665019,-0.19665018,3.16722398,-3.16722396,0.20548420,-0.20548420,0.03130469,-0.03130469,0.00211934,-0.00211934,0.12360700,-0.12360700
-2.62631316,3.27671852,-3.27671850,0.20465586,-0.20465586,3.29088119,-3.29088117,0.20903693,-0.20903693,0.03255849,-0.03255849,0.00227285,-0.00227285,0.12833999,-0.12833999
-2.62031016,3.39683461,-3.39683459,0.21231996,-0.21231996,3.41075744,-3.41075741,0.21265391,-0.21265391,0.03373599,-0.03373599,0.00243273,-0.00243273,0.13282624,-0.13282624
-2.61430715,3.51112714,-3.51112712,0.21946343,-0.21946343,3.52494403,-3.52494401,0.21616462,-0.21616462,0.03481837,-0.03481837,0.00259816,-0.00259816,0.13696739,-0.13696739
-2.60830415,3.61782717,-3.61782715,0.22592523,-0.22592523,3.63171702,-3.63171700,0.21941219,-0.21941219,0.03578898,-0.03578898,0.00276847,-0.00276847,0.14067281,-0.14067281
-2.60230115,3.71541561,-3.71541559,0.23156715,-0.23156715,3.72959630,-3.72959628,0.22225754,-0.22225754,0.03663385,-0.03663385,0.00294323,-0.00294323,0.14386220,-0.14386220
-2.59629815,3.80267668,-3.80267666,0.23627796,-0.23627796,3.81739834,-3.81739832,0.22458299,-0.22458299,0.03734225,-0.03734225,0.00312226,-0.00312226,0.14646803,-0.14646803
-2.59029515,3.87874262,-3.87874261,0.23997694,-0.23997694,3.89428032,-3.89428030,0.22629530,-0.22629530,0.03790703,-0.03790703,0.00330563,-0.00330563,0.14843764,-0.14843764
-2.58429215,3.94312759,-3.94312757,0.24261642,-0.24261642,3.95977362,-3.95977361,0.22732790,-0.22732790,0.03832495,-0.03832495,0.00349370,-0.00349370,0.14973483,-0.14973482
-2.57828914,3.99574894,-3.99574894,0.24418328,-0.24418328,4.01380502,-4.01380501,0.22764220,-0.22764221,0.03859681,-0.03859681,0.00368708,-0.00368708,0.15034103,-0.15034103
-2.57228614,4.03693482,-4.03693481,0.24469930,-0.24469930,4.05670439,-4.05670438,0.22722807,-0.22722807,0.03872750,-0.03872750,0.00388660,-0.00388660,0.15025591,-0.15025591
-2.56628314,4.06741708,-4.06741707,0.24422025,-0.24422025,4.08919801,-4.08919801,0.22610318,-0.22610318,0.03872587,-0.03872587,0.00409328,-0.00409328,0.14949728,-0.14949728
-2.56028014,4.08830956,-4.08830956,0.24283382,-0.24283382,4.11238763,-4.11238763,0.22431148,-0.22431148,0.03860446,-0.03860446,0.00430830,-0.00430830,0.14810052,-0.14810052
-2.55427714,4.10107207,-4.10107206,0.24065625,-0.24065625,4.12771527,-4.12771527,0.22192070,-0.22192070,0.03837916,-0.03837916,0.00453284,-0.00453284,0.14611729,-0.14611729
-2.54827414,4.10746098,-4.10746097,0.23782801,-0.23782801,4.13691509,-4.13691509,0.21901901,-0.21901901,0.03806867,-0.03806867,0.00476810,-0.00476810,0.14361375,-0.14361375
-2.54227114,4.10946825,-4.10946825,0.23450849,-0.23450849,4.14195369,-4.14195368,0.21571097,-0.21571097,0.03769392,-0.03769392,0.00501515,-0.00501515,0.14066831,-0.14066831
-2.53626813,4.10925083,-4.10925082,0.23086998,-0.23086998,4.14496091,-4.14496091,0.21211291,-0.21211291,0.03727741,-0.03727741,0.00527482,-0.00527482,0.13736887,-0.13736887
-2.53026513,4.10905298,-4.10905297,0.22709114,-0.22709114,4.14815373,-4.14815373,0.20834800,-0.20834800,0.03684243,-0.03684243,0.00554765,-0.00554765,0.13380991,-0.13380991
-2.52426213,4.11112463,-4.11112462,0.22335027,-0.22335027,4.15375598,-4.15375598,0.20454104,-0.20454104,0.03641237,-0.03641237,0.00583377,-0.00583377,0.13008926,-0.13008926
-2.51825913,4.11763868,-4.11763867,0.21981861,-0.21981861,4.16391700,-4.16391699,0.20081343,-0.20081343,0.03600995,-0.03600995,0.00613279,-0.00613279,0.12630490,-0.12630490
-2.51225613,4.13061068,-4.13061067,0.21665395,-0.21665395,4.18063248,-4.18063247,0.19727827,-0.19727827,0.03565645,-0.03565645,0.00644378,-0.00644378,0.12255183,-0.12255183
-2.50625313,4.15182400,-4.15182399,0.21399477,-0.21399477,4.20567064,-4.20567063,0.19403601,-0.19403601,0.03537114,-0.03537114,0.00676519,-0.00676519,0.11891904,-0.11891904
-2.50025013,4.18276367,-4.18276366,0.21195527,-0.21195527,4.24050667,-4.24050665,0.19117065,-0.19117065,0.03517062,-0.03517062,0.00709483,-0.00709483,0.11548690,-0.11548690
-2.49424712,4.22456154,-4.22456153,0.21062134,-0.21062134,4.28626836,-4.28626835,0.18874673,-0.18874673,0.03506838,-0.03506838,0.00742988,-0.00742988,0.11232486,-0.11232486
-2.48824412,4.27795515,-4.27795513,0.21004772,-0.21004772,4.34369507,-4.34369505,0.18680724,-0.18680724,0.03507442,-0.03507442,0.00776690,-0.00776690,0.10948971,-0.10948971
-2.48224112,4.34326201,-4.34326199,0.21025646,-0.21025646,4.41311180,-4.41311178,0.18537243,-0.18537243,0.03519507,-0.03519507,0.00810192,-0.00810192,0.10702429,-0.10702429
-2.47623812,4.42037054,-4.42037052,0.21123667,-0.21123667,4.49441966,-4.49441963,0.18443968,-0.18443968,0.03543284,-0.03543284,0.00843050,-0.00843050,0.10495685,-0.10495685
-2.47023512,4.50874791,-4.50874788,0.21294567,-0.21294567,4.58710296,-4.58710293,0.18398426,-0.18398426,0.03578650,-0.03578650,0.00874786,-0.00874786,0.10330094,-0.10330094
-2.46423212,4.60746450,-4.60746447,0.21531136,-0.21531136,4.69025278,-4.69025276,0.18396109,-0.18396109,0.03625126,-0.03625126,0.00904902,-0.00904902,0.10205591,-0.10205591
-2.45822911,4.71523393,-4.71523390,0.21823579,-0.21823579,4.80260582,-4.80260578,0.18430726,-0.18430726,0.03681908,-0.03681908,0.00932895,-0.00932895,0.10120793,-0.10120793
-2.45222611,4.83046664,-4.83046660,0.22159970,-0.22159969,4.92259670,-4.92259667,0.18494529,-0.18494529,0.03747907,-0.03747907,0.00958273,-0.00958273,0.10073141,-0.10073141
-2.44622311,4.95133468,-4.95133465,0.22526789,-0.22526788,5.04842149,-5.04842146,0.18578691,-0.18578691,0.03821802,-0.03821802,0.00980573,-0.00980573,0.10059096,-0.10059096
-2.44022011,5.07584465,-5.07584461,0.22909515,-0.22909515,5.17810914,-5.17810910,0.18673723,-0.18673723,0.03902090,-0.03902090,0.00999376,-0.00999376,0.10074348,-0.10074348
-2.43421711,5.20191520,-5.20191516,0.23293251,-0.23293251,5.30959766,-5.30959762,0.18769904,-0.18769904,0.03987151,-0.03987151,0.01014324,-0.01014324,0.10114056,-0.10114056
-2.42821411,5.32745570,-5.32745567,0.23663347,-0.23663347,5.44081137,-5.44081134,0.18857711,-0.18857711,0.04075305,-0.04075305,0.01025132,-0.01025132,0.10173092,-0.10173092
-2.42221111,5.45044221,-5.45044217,0.24006010,-0.24006010,5.56973557,-5.56973553,0.18928231,-0.18928231,0.04164872,-0.04164872,0.01031599,-0.01031599,0.10246279,-0.10246279
-2.41620810,5.56898724,-5.56898720,0.24308856,-0.24308856,5.69448511,-5.69448508,0.18973534,-0.18973535,0.04254222,-0.04254222,0.01033615,-0.01033615,0.10328620,-0.10328620
-2.41020510,5.68140038,-5.68140035,0.24561405,-0.24561405,5.81336390,-5.81336387,0.18986994,-0.18986994,0.04341825,-0.04341825,0.01031170,-0.01031170,0.10415506,-0.10415506
-2.40420210,5.78623703,-5.78623700,0.24755472,-0.24755472,5.92491266,-5.92491263,0.18963544,-0.18963544,0.04426285,-0.04426285,0.01024346,-0.01024346,0.10502885,-0.10502885
-2.39819910,5.88233340,-5.88233337,0.24885469,-0.24885469,6.02794319,-6.02794316,0.18899862,-0.18899862,0.04506369,-0.04506369,0.01013325,-0.01013325,0.10587404,-0.10587404
-2.39219610,5.96882683,-5.96882680,0.24948588,-0.24948588,6.12155806,-6.12155803,0.18794479,-0.18794479,0.04581023,-0.04581023,0.00998375,-0.00998375,0.10666502,-0.10666502
-2.38619310,6.04516114,-6.04516112,0.24944870,-0.24944870,6.20515563,-6.20515560,0.18647809,-0.18647809,0.04649377,-0.04649377,0.00979846,-0.00979846,0.10738462,-0.10738462
-2.38019010,6.11107778,-6.11107776,0.24877163,-0.24877163,6.27842104,-6.27842101,0.18462103,-0.18462103,0.04710744,-0.04710744,0.00958156,-0.00958156,0.10802427,-0.10802427
-2.37418709,6.16659423,-6.16659421,0.24750973,-0.24750973,6.34130480,-6.34130478,0.18241335,-0.18241335,0.04764604,-0.04764604,0.00933780,-0.00933780,0.10858368,-0.10858368
-2.36818409,6.21197198,-6.21197196,0.24574220,-0.24574220,6.39399123,-6.39399121,0.17991028,-0.17991028,0.04810586,-0.04810586,0.00907237,-0.00907237,0.10907022,-0.10907022
-2.36218109,6.24767679,-6.24767677,0.24356921,-0.24356921,6.43685952,-6.43685950,0.17718035,-0.17718035,0.04848443,-0.04848443,0.00879073,-0.00879073,0.10949803,-0.10949803
-2.35617809,6.27433446,-6.27433445,0.24110810,-0.24110810,6.47044062,-6.47044061,0.17430277,-0.17430277,0.04878029,-0.04878029,0.00849850,-0.00849850,0.10988686,-0.10988686
-2.35017509,6.29268544,-6.29268543,0.23848916,-0.23848916,6.49537341,-6.49537339,0.17136469,-0.17136470,0.04899270,-0.04899270,0.00820131,-0.00820131,0.11026085,-0.11026085
-2.34417209,6.30354142,-6.30354141,0.23585131,-0.23585132,6.51236315,-6.51236314,0.16845832,-0.16845832,0.04912141,-0.04912141,0.00790469,-0.00790469,0.11064724,-0.11064724
-2.33816908,6.30774704,-6.30774703,0.23333771,-0.23333771,6.52214544,-6.52214543,0.16567808,-0.16567808,0.04916650,-0.04916650,0.00761402,-0.00761402,0.11107502,-0.11107502
-2.33216608,6.30614898,-6.30614898,0.23109154,-0.23109154,6.52545796,-6.52545795,0.16311797,-0.16311797,0.04912822,-0.04912822,0.00733438,-0.00733438,0.11157381,-0.11157381
-2.32616308,6.29957445,-6.29957444,0.22925220,-0.22925220,6.52302175,-6.52302175,0.16086911,-0.16086912,0.04900695,-0.04900695,0.00707061,-0.00707061,0.11217277,-0.11217277
-2.32016008,6.28881989,-6.28881988,0.22795184,-0.22795184,6.51553325,-6.51553324,0.15901768,-0.15901768,0.04880324,-0.04880324,0.00682719,-0.00682719,0.11289972,-0.11289972
-2.31415708,6.27465040,-6.27465040,0.22731247,-0.22731248,6.50366693,-6.50366693,0.15764309,-0.15764309,0.04851790,-0.04851790,0.00660833,-0.00660833,0.11378043,-0.11378043
-2.30815408,6.25780907,-6.25780907,0.22744358,-0.22744358,6.48808814,-6.48808814,0.15681664,-0.15681664,0.04815212,-0.04815212,0.00641794,-0.00641794,0.11483816,-0.11483816
-2.30215108,6.23903488,-6.23903488,0.22844028,-0.22844028,6.46947447,-6.46947447,0.15660047,-0.15660047,0.04770775,-0.04770775,0.00625973,-0.00625973,0.11609327,-0.11609327
-2.29614807,6.21908722,-6.21908722,0.23038203,-0.23038203,6.44854356,-6.44854355,0.15704680,-0.15704680,0.04718749,-0.04718749,0.00613718,-0.00613718,0.11756305,-0.11756305
-2.29014507,6.19877431,-6.19877431,0.23333171,-0.23333171,6.42608461,-6.42608461,0.15819756,-0.15819756,0.04659517,-0.04659517,0.00605370,-0.00605370,0.11926168,-0.11926168
