energy_ev,total_up,Ag_p_up,Ag_d_up,C_s_up,C_p_up,Ni_p_up,Ni_d_up,Se_s_up,Se_p_up
-2.99849925,4.35711784,0.58502357,0.84056213,0.14359478,0.06587815,0.16055605,2.73861590,0.09857755,0.61596969
-2.99249625,4.32041299,0.58418871,0.84618992,0.14823069,0.06407575,0.15896507,2.70286605,0.09698612,0.60722274
-2.98649325,4.26303116,0.58014252,0.84802874,0.15207985,0.06199138,0.15661276,2.65374294,0.09500336,0.59565664
-2.98049025,4.18534488,0.57292944,0.84583746,0.15505193,0.05965264,0.15353067,2.59180696,0.09263529,0.58139796
-2.97448724,4.08809152,0.56265403,0.83945668,0.15707301,0.05709280,0.14976375,2.51783346,0.08989668,0.56462356
-2.96848424,3.97235655,0.54947869,0.82881437,0.15808824,0.05434979,0.14536963,2.43279280,0.08681044,0.54555620
-2.96248124,3.83954753,0.53361992,0.81392875,0.15806384,0.05146511,0.14041776,2.33782552,0.08340673,0.52445945
-2.95647824,3.69136009,0.51534323,0.79490840,0.15698840,0.04848281,0.13498831,2.23421334,0.07972195,0.50163176
-2.95047524,3.52973661,0.49495704,0.77194954,0.15487334,0.04544840,0.12917096,2.12334713,0.07579762,0.47740019
-2.94447224,3.35681936,0.47280569,0.74533046,0.15175262,0.04240795,0.12306360,2.00669282,0.07167910,0.45211377
-2.93846923,3.17489950,0.44926187,0.71540343,0.14768159,0.03940717,0.11677090,1.88575661,0.06741436,0.42613683
-2.93246623,2.98636386,0.42471876,0.68258442,0.14273509,0.03649079,0.11040285,1.76205054,0.06305268,0.39984231
-2.92646323,2.79364124,0.39958213,0.64734104,0.13700499,0.03370188,0.10407331,1.63705958,0.05864344,0.37360543
-2.92046023,2.59915017,0.37426263,0.61017928,0.13059712,0.03108154,0.09789849,1.51221133,0.05423498,0.34779766
-2.91445723,2.40524971,0.34916860,0.57162951,0.12362788,0.02866852,0.09199554,1.38884925,0.04987353,0.32278131
-2.90845423,2.21419501,0.32469944,0.53223260,0.11622058,0.02649914,0.08648115,1.26821005,0.04560238,0.29890466
-2.90245123,2.02809884,0.30123983,0.49252637,0.10850182,0.02460722,0.08147019,1.15140592,0.04146110,0.27649785
-2.89644822,1.84890017,0.27915477,0.45303327,0.10059793,0.02302415,0.07707446,1.03941191,0.03748508,0.25586939
-2.89044522,1.67834037,0.25878559,0.41424955,0.09263164,0.02177897,0.07340144,0.93305855,0.03370515,0.23730347
-2.88444222,1.51794762,0.24044690,0.37663630,0.08471926,0.02089852,0.07055315,0.83302967,0.03014743,0.22105783
-2.87843922,1.36902920,0.22442436,0.34061274,0.07696816,0.02040753,0.06862500,0.73986512,0.02683342,0.20736230
-2.87243622,1.23267160,0.21097330,0.30655175,0.06947501,0.02032877,0.06770468,0.65396809,0.02378017,0.19641778
-2.86643322,1.10974765,0.20031800,0.27477776,0.06232442,0.02068300,0.06787110,0.57561617,0.02100070,0.18839577
-2.86043022,1.00092979,0.19265152,0.24556686,0.05558831,0.02148903,0.06919329,0.50497582,0.01850447,0.18343807
-2.85442721,0.90670849,0.18813593,0.21914890,0.04932579,0.02276351,0.07172938,0.44211917,0.01629804,0.18165689
-2.84842421,0.82741444,0.18690282,0.19571130,0.04358350,0.02452079,0.07552559,0.38704253,0.01438572,0.18313506
-2.84242121,0.76324340,0.18905394,0.17540414,0.03839648,0.02677257,0.08061523,0.33968572,0.01277027,0.18792637
-2.83641821,0.71428222,0.19466186,0.15834625,0.03378935,0.02952756,0.08701789,0.29995140,0.01145369,0.19605615
-2.83041521,0.68053492,0.20377056,0.14463164,0.02977769,0.03279110,0.09473871,0.26772378,0.01043784,0.20752182
-2.82441221,0.66194756,0.21639594,0.13433600,0.02636962,0.03656462,0.10376783,0.24288583,0.00972507,0.22229372
-2.81840920,0.65843091,0.23252613,0.12752274,0.02356739,0.04084528,0.11408016,0.22533455,0.00931879,0.24031604
-2.81240620,0.66988010,0.25212172,0.12424820,0.02136893,0.04562549,0.12563535,0.21499383,0.00922384,0.26150804
-2.80640320,0.69619043,0.27511578,0.12456575,0.01976924,0.05089258,0.13837823,0.21182444,0.00944671,0.28576552
-2.80040020,0.73726907,0.30141391,0.12852846,0.01876158,0.05662852,0.15223950,0.21583099,0.00999570,0.31296262
-2.79439720,0.79304218,0.33089424,0.13619017,0.01833839,0.06280977,0.16713694,0.22706574,0.01088076,0.34295398
-2.78839420,0.86345751,0.36340752,0.14760494,0.01849189,0.06940729,0.18297693,0.24562926,0.01211327,0.37557716
-2.78239120,0.94848267,0.39877744,0.16282486,0.01921438,0.07638667,0.19965636,0.27166816,0.01370553,0.41065545
-2.77638819,1.04809927,0.43680119,0.18189632,0.02049825,0.08370846,0.21706487,0.30536999,0.01567017,0.44800086
-2.77038519,1.16229361,0.47725041,0.20485495,0.02233561,0.09132869,0.23508729,0.34695595,0.01801936,0.48741724
-2.76438219,1.29104448,0.51987259,0.23171958,0.02471774,0.09919953,0.25360628,0.39667160,0.02076388,0.52870347
-2.75837919,1.43430903,0.56439307,0.26248546,0.02763430,0.10727010,0.27250493,0.45477627,0.02391215,0.57165651
-2.75237619,1.59200751,0.61051760,0.29711727,0.03107240,0.11548747,0.29166937,0.52153178,0.02746912,0.61607426
-2.74637319,1.76400790,0.65793559,0.33554232,0.03501557,0.12379769,0.31099112,0.59719084,0.03143528,0.66175801
-2.74037019,1.95011139,0.70632404,0.37764431,0.03944281,0.13214700,0.33036918,0.68198606,0.03580561,0.70851451
-2.73436718,2.15003980,0.75535218,0.42325837,0.04432767,0.14048298,0.34971172,0.77611975,0.04056867,0.75615745
-2.72836418,2.36342543,0.80468671,0.47216738,0.04963754,0.14875578,0.36893735,0.87975515,0.04570586,0.80450838
-2.72236118,2.58980439,0.85399763,0.52410032,0.05533313,0.15691925,0.38797587,0.99300938,0.05119088,0.85339706
-2.71635818,2.82861358,0.90296457,0.57873254,0.06136833,0.16493202,0.40676857,1.11594821,0.05698947,0.90266131
-2.71035518,3.07919157,0.95128329,0.63568842,0.06769031,0.17275844,0.42526795,1.24858263,0.06305932,0.95214630
-2.70435218,3.34078326,0.99867234,0.69454610,0.07424013,0.18036932,0.44343714,1.39086710,0.06935048,1.00170357
-2.69834917,3.61254783,1.04487947,0.75484445,0.08095356,0.18774249,0.46124879,1.54269908,0.07580591,1.05118967
-2.69234617,3.89356923,1.08968753,0.81609179,0.08776237,0.19486309,0.47868381,1.70391929,0.08236244,1.10046473
-2.68634317,4.18286818,1.13291952,0.87777618,0.09459585,0.20172355,0.49572976,1.87431207,0.08895197,1.14939086
-2.68034017,4.47941447,1.17444252,0.93937658,0.10138259,0.20832333,0.51237917,2.05360519,0.09550292,1.19783067
-2.67433717,4.78213820,1.21417000,1.00037452,0.10805237,0.21466829,0.52862777,2.24146831,0.10194190,1.24564578
-2.66833417,5.08993860,1.25206241,1.06026556,0.11453817,0.22076980,0.54447278,2.43750958,0.10819542,1.29269546
-2.66233117,5.40168936,1.28812565,1.11856999,0.12077795,0.22664350,0.55991113,2.64126981,0.11419173,1.33883533
-2.65632816,5.71623932,1.32240732,1.17484209,0.12671642,0.23230788,0.57493790,2.85221399,0.11986255,1.38391615
-2.65032516,6.03240810,1.35499076,1.22867768,0.13230639,0.23778259,0.58954472,3.06972017,0.12514476,1.42778265
-2.64432216,6.34897654,1.38598684,1.27971933,0.13750978,0.24308661,0.60371845,3.29306611,0.12998184,1.47027236
-2.63831916,6.66467236,1.41552383,1.32765927,0.14229818,0.24823638,0.61743978,3.52141422,0.13432513,1.51121442
-2.63231616,6.97815201,1.44373568,1.37223968,0.14665290,0.25324398,0.63068205,3.75379608,0.13813469,1.55042835
-2.62631316,7.28798034,1.47074922,1.41325074,0.15056452,0.25811531,0.64341022,3.98909756,0.14138000,1.58772295
-2.62031016,7.59261007,1.49667085,1.45052650,0.15403199,0.26284868,0.65557985,4.22604630,0.14404018,1.62289525
-2.61430715,7.89036328,1.52157359,1.48393919,0.15706119,0.26743356,0.66713635,4.46320305,0.14610396,1.65572967
-2.60830415,8.17941772,1.54548510,1.51339234,0.15966335,0.27184986,0.67801439,4.69895859,0.14756937,1.68599772
-2.60230115,8.45780011,1.56837750,1.53881352,0.16185304,0.27606766,0.68813760,4.93153770,0.14844315,1.71345816
-2.59629815,8.72338911,1.59015983,1.56014729,0.16364624,0.28004748,0.69741858,5.15901148,0.14874001,1.73785808
-2.59029515,8.97392946,1.61067361,1.57734892,0.16505832,0.28374124,0.70575937,5.37931874,0.14848169,1.75893488
-2.58429215,9.20705883,1.62969214,1.59037961,0.16610235,0.28709371,0.71305237,5.59029699,0.14769601,1.77641946
-2.57828914,9.42034768,1.64692383,1.59920356,0.16678759,0.29004459,0.71918185,5.78972255,0.14641599,1.79004063
-2.57228614,9.61135179,1.66201963,1.60378729,0.16711848,0.29253118,0.72402598,5.97535911,0.14467885,1.79953089
-2.56628314,9.77767621,1.67458443,1.60410120,0.16709412,0.29449138,0.72745960,6.14501319,0.14252532,1.80463338
-2.56028014,9.91704826,1.68419209,1.60012356,0.16670822,0.29586711,0.72935743,6.29659438,0.13999895,1.80511007
-2.55427714,10.02739676,1.69040350,1.59184644,0.16594972,0.29660793,0.72959800,6.42817801,0.13714560,1.80075077
-2.54827414,10.10693379,1.69278682,1.57928335,0.16480377,0.29667465,0.72806783,6.53806728,0.13401315,1.79138276
-2.54227114,10.15423479,1.69093907,1.56247803,0.16325320,0.29604292,0.72466610,6.62485182,0.13065128,1.77688068
-2.53626813,10.16831293,1.68450786,1.54151360,0.16128039,0.29470649,0.71930932,6.68745986,0.12711133,1.75717616
-2.53026513,10.14868349,1.67321230,1.51652162,0.15886921,0.29268012,0.71193606,6.72520093,0.12344636,1.73226670
-2.52426213,10.09541444,1.65686194,1.48769013,0.15600712,0.29000192,0.70251135,6.73779691,0.11971106,1.70222352
-2.51825913,10.00915995,1.63537274,1.45527009,0.15268720,0.28673501,0.69103063,6.72539948,0.11596179,1.66719767
-2.51225613,9.89117459,1.60877933,1.41957970,0.14890986,0.28296847,0.67752300,6.68859262,0.11225645,1.62742424
-2.50625313,9.74330665,1.57724270,1.38100606,0.14468433,0.27881746,0.66205364,6.62837999,0.10865423,1.58322423
-2.50025013,9.56797027,1.54105312,1.34000391,0.14002969,0.27442257,0.64472513,6.54615719,0.10521535,1.53500391
-2.49424712,9.36809724,1.50062797,1.29709136,0.13497531,0.26994829,0.62567774,6.44367034,0.10200046,1.48325156
-2.48824412,9.14707013,1.45650458,1.25284265,0.12956089,0.26558075,0.60508841,6.32296251,0.09907001,1.42853167
-2.48224112,8.90863964,1.40932844,1.20787815,0.12383586,0.26152476,0.58316863,6.18631076,0.09648343,1.37147662
-2.47623812,8.65682972,1.35983738,1.16285209,0.11785837,0.25800020,0.56016111,6.03615637,0.09429815,1.31277624
-2.47023512,8.39583453,1.30884240,1.11843836,0.11169373,0.25523795,0.53633541,5.87503186,0.09256857,1.25316546
-2.46423212,8.12991173,1.25720599,1.07531521,0.10541264,0.25347537,0.51198271,5.70548774,0.09134493,1.19341056
-2.45822911,7.86327668,1.20581908,1.03414938,0.09908907,0.25295157,0.48740986,5.53002265,0.09067225,1.13429449
-2.45222611,7.60000172,1.15557745,0.99558035,0.09279807,0.25390244,0.46293297,5.35101958,0.09058922,1.07660173
-2.44622311,7.34392466,1.10735868,0.96020544,0.08661355,0.25655566,0.43887071,5.17069095,0.09112726,1.02110314
-2.44022011,7.09856958,1.06200048,0.92856630,0.08060616,0.26112580,0.41553773,4.99103462,0.09230971,0.96854144
-2.43421711,6.86708260,1.02028117,0.90113725,0.07484136,0.26780943,0.39323819,4.81380214,0.09415119,0.91961757
-2.42821411,6.65218412,0.98290296,0.87831592,0.06937780,0.27678053,0.37225980,4.64048010,0.09665714,0.87497832
-2.42221111,6.45613842,0.95047850,0.86041643,0.06426599,0.28818610,0.35286849,4.47228445,0.09982361,0.83520565
-2.41620810,6.28074025,0.92352081,0.84766517,0.05954733,0.30214211,0.33530380,4.31016742,0.10363730,0.80080766
-2.41020510,6.12731769,0.90243681,0.84019919,0.05525361,0.31872977,0.31977516,4.15483552,0.10807575,0.77221153
-2.40420210,5.99674935,0.88752435,0.83806705,0.05140680,0.33799229,0.30645902,4.00677705,0.11310774,0.74975827
-2.39819910,5.88949386,0.87897231,0.84123196,0.04801921,0.35993201,0.29549698,3.86629704,0.11869397,0.73369945
-2.39219610,5.80562907,0.87686365,0.84957681,0.04509401,0.38450819,0.28699469,3.73355720,0.12478770,0.72419553
-2.38619310,5.74489818,0.88118086,0.86291073,0.04262599,0.41163534,0.28102158,3.60861853,0.13133569,0.72131598
-2.38019010,5.70676004,0.89181327,0.88097694,0.04060251,0.44118230,0.27761138,3.49148418,0.13827907,0.72504064
-2.37418709,5.69044127,0.90856582,0.90346136,0.03900464,0.47297212,0.27676314,3.38214043,0.14555437,0.73526259
-2.36818409,5.69498767,0.93116879,0.93000166,0.03780837,0.50678284,0.27844283,3.28059383,0.15309455,0.75179193
-2.36218109,5.71931332,0.95928803,0.96019664,0.03698594,0.54234929,0.28258526,3.18690303,0.16082998,0.77436071
-2.35617809,5.76224583,0.99253526,0.99361538,0.03650706,0.57936593,0.28909638,3.10120396,0.16868957,0.80262858
-2.35017509,5.82256686,1.03047831,1.02980623,0.03634023,0.61749087,0.29785568,3.02372794,0.17660169,0.83618926
-2.34417209,5.89904726,1.07265083,1.06830539,0.03645390,0.65635093,0.30871886,2.95481208,0.18449529,0.87457774
-2.33816908,5.99047680,1.11856149,1.10864500,0.03681759,0.69554794,0.32152047,2.89490222,0.19230089,0.91727806
-2.33216608,6.09568840,1.16770246,1.15036070,0.03740291,0.73466590,0.33607676,2.84454865,0.19995158,0.96373174
-2.32616308,6.21357723,1.21955714,1.19299864,0.03818446,0.77327914,0.35218850,2.80439524,0.20738402,1.01334672
-2.32016008,6.34311492,1.27360713,1.23612184,0.03914055,0.81096108,0.36964395,2.77516279,0.21453943,1.06550692
-2.31415708,6.48335920,1.32933843,1.27931595,0.04025384,0.84729341,0.38822194,2.75762729,0.22136452,1.11958208
-2.30815408,6.63345913,1.38624689,1.32219433,0.04151177,0.88187543,0.40769498,2.75259418,0.22781234,1.17493810
-2.30215108,6.79265616,1.44384290,1.36440236,0.04290686,0.91433310,0.42783258,2.76086937,0.23384313,1.23094743
-2.29614807,6.96028085,1.50165535,1.40562091,0.04443675,0.94432766,0.44840470,2.78322791,0.23942490,1.28699963
-2.29014507,7.13574526,1.55923494,1.44556889,0.04610410,0.97156321,0.46918528,2.82038115,0.24453401,1.34251161
-2.28414207,7.31853094,1.61615666,1.48400474,0.04791623,0.99579318,0.48995585,2.87294306,0.24915541,1.39693754
-2.27813907,7.50817227,1.67202162,1.52072678,0.04988455,1.01682534,0.51050923,2.94139654,0.25328271,1.44977804
-2.27213607,7.70423534,1.72645819,1.55557240,0.05202376,1.03452502,0.53065313,3.02606053,0.25691802,1.50058839
-2.26613307,7.90629264,1.77912236,1.58841589,0.05435082,1.04881663,0.55021360,3.12705848,0.26007141,1.54898556
-2.26013007,8.11389393,1.82969752,1.61916520,0.05688369,1.05968320,0.56903824,3.24428936,0.26276022,1.59465363
-2.25412706,8.32653432,1.87789350,1.64775744,0.05963997,1.06716419,0.58699898,3.37740185,0.26500795,1.63734759
-2.24812406,8.54362060,1.92344516,1.67415342,0.06263529,1.07135146,0.60399431,3.52577291,0.26684306,1.67689507
-2.24212106,8.76443737,1.96611046,1.69833144,0.06588169,1.07238383,0.61995080,3.68849163,0.26829742,1.71319604
-2.23611806,8.98811477,2.00566816,1.72028053,0.06938602,1.07044032,0.63482377,3.86434957,0.26940477,1.74622025
-2.23011506,9.21359954,2.04191534,1.73999353,0.07314832,1.06573248,0.64859700,4.05183850,0.27019898,1.77600250
-2.22411206,9.43963169,2.07466486,1.75746036,0.07716042,1.05849611,0.66128141,4.24915643,0.27071242,1.80263571
-2.21810905,9.66472833,2.10374289,1.77266181,0.08140472,1.04898276,0.67291259,4.45422267,0.27097438,1.82626200
-2.21210605,9.88717659,2.12898672,1.78556424,0.08585338,1.03745134,0.68354726,4.66470230,0.27100966,1.84706201
-2.20610305,10.10503690,2.15024297,1.79611553,0.09046776,1.02416019,0.69325870,4.87804000,0.27083741,1.86524273
-2.20010005,10.31615739,2.16736636,1.80424249,0.09519848,1.00935984,0.70213127,5.09150305,0.27047031,1.88102439
-2.19409705,10.51819984,2.18021924,1.80984998,0.09998586,0.99328679,0.71025420,5.30223245,0.26991405,1.89462669
-2.18809405,10.70867689,2.18867172,1.81282181,0.10476090,0.97615832,0.71771495,5.50730102,0.26916725,1.90625524
-2.18209105,10.88499950,2.19260284,1.81302344,0.10944683,0.95816864,0.72459241,5.70377682,0.26822173,1.91608846
-2.17608804,11.04453336,2.19190248,1.81030640,0.11396106,0.93948627,0.73095027,5.88878967,0.26706315,1.92426585
-2.17008504,11.18466222,2.18647407,1.80451421,0.11821757,0.92025271,0.73683107,6.05959870,0.26567202,1.93087807
-2.16408204,11.30285578,2.17623824,1.79548957,0.12212963,0.90058227,0.74225105,6.21365832,0.26402496,1.93595945
-2.15807904,11.39673962,2.16113696,1.78308243,0.12561274,0.88056307,0.74719642,6.34868024,0.26209620,1.93948347
-2.15207604,11.46416454,2.14113831,1.76715864,0.12858760,0.86025896,0.75162118,6.46268931,0.25985925,1.94136150
-2.14607304,11.50327262,2.11624158,1.74760864,0.13098312,0.83971230,0.75544680,6.55407106,0.25728854,1.94144503
-2.14007004,11.51255765,2.08648249,1.72435594,0.13273914,0.81894731,0.75856383,6.62160944,0.25436120,1.93953163
-2.13406703,11.49091789,2.05193827,1.69736482,0.13380892,0.79797403,0.76083560,6.66451358,0.25105854,1.93537422
-2.12806403,11.43769940,2.01273248,1.66664704,0.13416110,0.77679242,0.76210373,6.68243299,0.24736759,1.92869363
-2.12206103,11.35272883,1.96903912,1.63226723,0.13378117,0.75539684,0.76219539,6.67546118,0.24328220,1.91919378
-2.11605803,11.23633492,1.92108598,1.59434661,0.13267233,0.73378031,0.76093202,6.64412822,0.23880410,1.90657876
-2.11005503,11.08935834,1.86915683,1.55306516,0.13085564,0.71193886,0.75813885,6.58938323,0.23394346,1.89057118
-2.10405203,10.91315023,1.81359235,1.50866181,0.12836954,0.68987553,0.75365501,6.51256802,0.22871930,1.87093065
-2.09804902,10.70955965,1.75478964,1.46143298,0.12526876,0.66760403,0.74734345,6.41538369,0.22315955,1.84747153
-2.09204602,10.48091090,1.69320013,1.41172934,0.12162253,0.64515195,0.73910024,6.29985171,0.21730080,1.82007891
-2.08604302,10.22997141,1.62932586,1.35995098,0.11751243,0.62256347,0.72886264,6.16827134,0.21118778,1.78872191
-2.08004002,9.95991137,1.56371419,1.30654112,0.11302970,0.59990135,0.71661544,6.02317482,0.20487267,1.75346353
-2.07403702,9.67425587,1.49695089,1.25197867,0.10827234,0.57724829,0.70239522,5.86728193,0.19841410,1.71446626
-2.06803402,9.37683076,1.42965186,1.19676978,0.10334207,0.55470749,0.68629216,5.70345480,0.19187603,1.67199329
-2.06203102,9.07170303,1.36245359,1.14143862,0.09834120,0.53240240,0.66844933,5.53465392,0.18532648,1.62640483
-2.05602801,8.76311669,1.29600266,1.08651771,0.09336971,0.51047563,0.64905940,5.36389564,0.17883614,1.57814986
-2.05002501,8.45542514,1.23094462,1.03253801,0.08852240,0.48908709,0.62835897,5.19421168,0.17247683,1.52775352
-2.04402201,8.15302087,1.16791245,0.98001901,0.08388648,0.46841129,0.60662074,5.02861026,0.16632002,1.47580080
-2.03801901,7.86026380,1.10751520,0.92945905,0.07953954,0.44863391,0.58414393,4.87003910,0.16043520,1.42291724
-2.03201601,7.58140923,1.05032699,0.88132614,0.07554789,0.42994777,0.56124355,4.72134994,0.15488831,1.36974774
-2.02601301,7.32053695,0.99687680,0.83604939,0.07196545,0.41254832,0.53823899,4.58526458,0.14974019,1.31693439
-2.02001001,7.08148294,0.94763956,0.79401140,0.06883312,0.39662873,0.51544254,4.46434237,0.14504502,1.26509465
-2.01400700,6.86777535,0.90302854,0.75554161,0.06617859,0.38237489,0.49314847,4.36094956,0.14084899,1.21480071
-2.00800400,6.68257656,0.86338961,0.72091092,0.06401665,0.36996037,0.47162324,4.27723060,0.13718899,1.16656138
-2.00200100,6.52863288,0.82899729,0.69032761,0.06234983,0.35954164,0.45109717,4.21508228,0.13409158,1.12080707
-1.99599800,6.40823368,0.80005287,0.66393475,0.06116940,0.35125370,0.43175814,4.17613105,0.13157213,1.07787874
-1.98999500,6.32318118,0.77668444,0.64180903,0.06045667,0.34520623,0.41374741,4.16171453,0.12963429,1.03802117
-1.98399200,6.27477198,0.75894880,0.62396122,0.06018440,0.34148052,0.39715775,4.17286775,0.12826979,1.00138077
-1.97798899,6.26379073,0.74683502,0.61033805,0.06031841,0.34012715,0.38203385,4.21031467,0.12745859,0.96800792
-1.97198599,6.29051607,0.74026939,0.60082563,0.06081915,0.34116455,0.36837486,4.27446536,0.12716943,0.93786338
-1.96598299,6.35473794,0.73912141,0.59525403,0.06164329,0.34457852,0.35613886,4.36541878,0.12736076,0.91082840
-1.95997999,6.45578524,0.74321037,0.59340318,0.06274524,0.35032248,0.34524882,4.48297091,0.12798205,0.88671779
-1.95397699,6.59256167,0.75231216,0.59500956,0.06407846,0.35831861,0.33559973,4.62662738,0.12897552,0.86529498
-1.94797399,6.76358777,0.76616586,0.59977364,0.06559667,0.36845960,0.32706643,4.79561965,0.13027809,0.84628830
-1.94197099,6.96704615,0.78447983,0.60736775,0.06725483,0.38061107,0.31951168,4.98892343,0.13182362,0.82940754
-1.93596798,7.20082745,0.80693682,0.61744406,0.06900991,0.39461429,0.31279400,5.20527778,0.13354528,0.81435978
-1.92996498,7.46257416,0.83319810,0.62964246,0.07082144,0.41028928,0.30677498,5.44320338,0.13537799,0.80086381
-1.92396198,7.74971991,0.86290635,0.64359811,0.07265185,0.42743802,0.30132567,5.70101869,0.13726079,0.78866245
-1.91795898,8.05952258,0.89568747,0.65894834,0.07446668,0.44584783,0.29633175,5.97685282,0.13913905,0.77753225
-1.91195598,8.38908976,0.93115133,0.67533887,0.07623457,0.46529460,0.29169753,6.26865449,0.14096644,0.76729027
-1.90595298,8.73539660,0.96889183,0.69242922,0.07792720,0.48554613,0.28734839,6.57419685,0.14270651,0.75779792
-1.89994997,9.09529624,1.00848664,0.70989714,0.07951910,0.50636535,0.28323200,6.89107879,0.14433383,0.74896181
-1.89394697,9.46552463,1.04949698,0.72744226,0.08098750,0.52751354,0.27931825,7.21672367,0.14583470,0.74073199
-1.88794397,9.84270165,1.09146806,0.74478886,0.08231210,0.54875362,0.27559804,7.54837728,0.14720721,0.73309789
-1.88194097,10.22333157,1.13393049,0.76168802,0.08347496,0.56985355,0.27208124,7.88310696,0.14846094,0.72608261
-1.87593797,10.60380597,1.17640339,0.77791915,0.08446043,0.59058989,0.26879405,8.21780449,0.14961601,0.71973592
-1.86993497,10.98041248,1.21839914,0.79329114,0.08525517,0.61075165,0.26577597,8.54919512,0.15070178,0.71412681
-1.86393197,11.34935246,1.25943043,0.80764333,0.08584824,0.63014433,0.26307667,8.87385514,0.15175512,0.70933602
-1.85792896,11.70677019,1.29901945,0.82084633,0.08623139,0.64859433,0.26075304,9.18824006,0.15281841,0.70544911
-1.85192596,12.04879543,1.33670906,0.83280288,0.08639932,0.66595345,0.25886655,9.48872470,0.15393740,0.70255063
-1.84592296,12.37160019,1.37207599,0.84344883,0.08635010,0.68210363,0.25748116,9.77165583,0.15515893,0.70071958
-1.83991996,12.67146929,1.40474512,0.85275421,0.08608558,0.69696149,0.25666174,10.03341717,0.15652879,0.70002645
-1.83391696,12.94488318,1.43440473,0.86072437,0.08561185,0.71048276,0.25647328,10.27050521,0.15808964,0.70053193
-1.82791396,13.18861019,1.46082148,0.86740112,0.08493965,0.72266608,0.25698059,10.47961389,0.15987933,0.70228730
-1.82191096,13.39980433,1.48385464,0.87286368,0.08408474,0.73355605,0.25824867,10.65772470,0.16192935,0.70533621
-1.81590795,13.57610394,1.50346839,0.87722928,0.08306811,0.74324525,0.26034348,10.80219856,0.16426389,0.70971774
-1.80990495,13.71572564,1.51974148,0.88065326,0.08191614,0.75187483,0.26333303,10.91086479,0.16689909,0.71547033
-1.80390195,13.81754820,1.53287327,0.88332827,0.08066050,0.75963353,0.26728854,10.98210288,0.16984291,0.72263616
-1.79789895,13.88118061,1.54318554,0.88548256,0.07933795,0.76675482,0.27228562,11.01491212,0.17309527,0.73126566
-1.79189595,13.90700931,1.55111948,0.88737704,0.07798986,0.77351218,0.27840501,11.00896507,0.17664860,0.74142162
-1.78589295,13.89622043,1.55722753,0.88930094,0.07666156,0.78021224,0.28573301,10.96464119,0.18048870,0.75318247
-1.77988994,13.85079371,1.56216001,0.89156609,0.07540153,0.78718599,0.29436110,10.88303781,0.18459578,0.76664447
-1.77388694,13.77346649,1.56664661,0.89449972,0.07426027,0.79477818,0.30438494,10.76595682,0.18894568,0.78192241
-1.76788394,13.66766729,1.57147337,0.89843574,0.07328916,0.80333504,0.31590235,10.61586661,0.19351107,0.79914854
-1.76188094,13.53742030,1.57745564,0.90370491,0.07253911,0.81319086,0.32901043,10.43583978,0.19826270,0.81846966
-1.75587794,13.38722359,1.58540811,0.91062390,0.07205912,0.82465373,0.34380182,10.22946883,0.20317040,0.84004233
-1.74987494,13.22190526,1.59611301,0.91948364,0.07189481,0.83799105,0.36036001,10.00076261,0.20820402,0.86402616
-1.74387194,13.04646303,1.61028775,0.93053739,0.07208699,0.85341536,0.37875410,9.75402779,0.21333400,0.89057542
-1.73786893,12.86589375,1.62855343,0.94398903,0.07267026,0.87107125,0.39903300,9.49373981,0.21853175,0.91982925
-1.73186593,12.68502002,1.65140569,0.95998202,0.07367179,0.89102377,0.42121939,9.22440895,0.22376970,0.95190083
-1.72586293,12.50832144,1.67918922,0.97858955,0.07511027,0.91324926,0.44530377,8.95044666,0.22902110,0.98686602
-1.71985993,12.33977802,1.71207739,0.99980658,0.07699511,0.93762887,0.47123898,8.67603802,0.23425961,1.02475205
-1.71385693,12.18273286,1.75005797,1.02354409,0.07932596,0.96394554,0.49893536,8.40502520,0.23945863,1.06552674
-1.70785393,12.03978041,1.79292604,1.04962614,0.08209256,0.99188453,0.52825715,8.14080686,0.24459066,1.10908918
-1.70185093,11.91268582,1.84028452,1.07779001,0.08527498,1.02103802,0.55902029,7.88625720,0.24962651,1.15526224
-1.69584792,11.80233899,1.89155281,1.10768967,0.08884427,1.05091353,0.59099194,7.64366783,0.25453468,1.20378770
-1.68984492,11.70874602,1.94598323,1.13890269,0.09276343,1.08094628,0.62389204,7.41471421,0.25928085,1.25432449
-1.68384192,11.63105852,2.00268507,1.17094056,0.09698882,1.11051499,0.65739691,7.20044746,0.26382761,1.30645049
-1.67783892,11.56763962,2.06065514,1.20326205,0.10147181,1.13896075,0.69114505,7.00131130,0.26813449,1.35966810
-1.67183592,11.51616380,2.11881378,1.23528935,0.10616079,1.16560820,0.72474502,6.81718240,0.27215836,1.41341376
-1.66583292,11.47374579,2.17604480,1.26642621,0.11100322,1.18978822,0.75778519,6.64743153,0.27585412,1.46707123
-1.65982991,11.43709253,2.23123748,1.29607759,0.11594781,1.21086116,0.78984508,6.49100220,0.27917586,1.51998834
-1.65382691,11.40267080,2.28332884,1.32366972,0.12094667,1.22823975,0.82050787,6.34650226,0.28207821,1.57149662
-1.64782391,11.36688233,2.33134404,1.34866985,0.12595723,1.24141043,0.84937347,6.21230382,0.28451803,1.62093303
-1.64182091,11.32623779,2.37443303,1.37060460,0.13094393,1.24995238,0.87607176,6.08664637,0.28645625,1.66766288
-1.63581791,11.27752113,2.41190150,1.38907616,0.13587943,1.25355313,0.90027515,5.96773789,0.28785970,1.71110285
