energy_ev,total_up,Al_p_up,Al_d_up,Au_p_up,Au_d_up,Se_s_up,Se_p_up
-4.30115058,1.61250895,0.19104824,0.00000000,0.52725103,1.01495647,0.06125804,0.22179511
-4.29514757,1.64753838,0.20083814,0.00000000,0.54476180,1.03513034,0.06499887,0.22302948
-4.28914457,1.68830764,0.21098741,0.00000000,0.56362544,1.05922100,0.06879344,0.22508235
-4.28314157,1.73335798,0.22128375,0.00000000,0.58339329,1.08628176,0.07256933,0.22781424
-4.27713857,1.78109402,0.23149817,0.00000000,0.60357123,1.11528037,0.07624934,0.23106636
-4.27113557,1.82983953,0.24139231,0.00000000,0.62363679,1.14513500,0.07975374,0.23466702
-4.26513257,1.87789646,0.25072642,0.00000000,0.64305766,1.17475199,0.08300262,0.23843846
-4.25912956,1.92360473,0.25926747,0.00000000,0.66131068,1.20306397,0.08591846,0.24220385
-4.25312656,1.96540037,0.26679727,0.00000000,0.67790056,1.22906684,0.08842861,0.24579402
-4.24712356,2.00186979,0.27312008,0.00000000,0.69237753,1.25185409,0.09046768,0.24905380
-4.24112056,2.03179776,0.27806953,0.00000000,0.70435309,1.27064711,0.09197976,0.25184762
-4.23511756,2.05420702,0.28151436,0.00000000,0.71351326,1.28482007,0.09292031,0.25406410
-4.22911456,2.06838800,0.28336301,0.00000000,0.71962859,1.29391842,0.09325764,0.25561952
-4.22311156,2.07391723,0.28356646,0.00000000,0.72256066,1.29767029,0.09297393,0.25645997
-4.21710855,2.07066378,0.28211961,0.00000000,0.72226464,1.29599012,0.09206582,0.25656206
-4.21110555,2.05878351,0.27906087,0.00000000,0.71878801,1.28897472,0.09054438,0.25593227
-4.20510255,2.03870160,0.27447000,0.00000000,0.71226539,1.27689176,0.08843459,0.25460495
-4.19909955,2.01108429,0.26846454,0.00000000,0.70291000,1.26016154,0.08577435,0.25263903
-4.19309655,1.97680137,0.26119473,0.00000000,0.69100201,1.23933284,0.08261305,0.25011383
-4.18709355,1.93688134,0.25283736,0.00000000,0.67687464,1.21505423,0.07900971,0.24712391
-4.18109055,1.89246148,0.24358874,0.00000000,0.66089856,1.18804212,0.07503095,0.24377350
-4.17508754,1.84473538,0.23365727,0.00000000,0.64346549,1.15904726,0.07074870,0.24017071
-4.16908454,1.79490030,0.22325574,0.00000000,0.62497183,1.12882123,0.06623784,0.23642172
-4.16308154,1.74410710,0.21259386,0.00000000,0.60580298,1.09808447,0.06157390,0.23262540
-4.15707854,1.69341464,0.20187134,0.00000000,0.58631919,1.06749738,0.05683088,0.22886858
-4.15107554,1.64375093,0.19127170,0.00000000,0.56684343,1.03763558,0.05207925,0.22522207
-4.14507254,1.59588227,0.18095710,0.00000000,0.54765184,1.00897040,0.04738423,0.22173774
-4.13906953,1.55039162,0.17106439,0.00000000,0.52896688,0.98185524,0.04280443,0.21844668
-4.13306653,1.50766663,0.16170238,0.00000000,0.51095356,0.95651815,0.03839075,0.21535858
-4.12706353,1.46789740,0.15295045,0.00000000,0.49371850,0.93306063,0.03418579,0.21246211
-4.12106053,1.43108347,0.14485849,0.00000000,0.47731173,0.91146233,0.03022344,0.20972648
-4.11505753,1.39704913,0.13744793,0.00000000,0.46173100,0.89159118,0.02652895,0.20710384
-4.10905453,1.36546587,0.13071390,0.00000000,0.44692807,0.87321798,0.02311923,0.20453250
-4.10305153,1.33588037,0.12462827,0.00000000,0.43281653,0.85603460,0.02000336,0.20194062
-4.09704852,1.30774632,0.11914328,0.00000000,0.41928080,0.83967471,0.01718339,0.19925032
-4.09104552,1.28045841,0.11419574,0.00000000,0.40618550,0.82373579,0.01465520,0.19638188
-4.08504252,1.25338667,0.10971133,0.00000000,0.39338498,0.80780138,0.01240948,0.19325782
-4.07903952,1.22590951,0.10560905,0.00000000,0.38073240,0.79146254,0.01043275,0.18980680
-4.07303652,1.19744412,0.10180540,0.00000000,0.36808796,0.77433750,0.00870832,0.18596695
-4.06703352,1.16747299,0.09821831,0.00000000,0.35532612,0.75608884,0.00721731,0.18168871
-4.06103052,1.13556562,0.09477052,0.00000000,0.34234138,0.73643746,0.00593947,0.17693699
-4.05502751,1.10139487,0.09139243,0.00000000,0.32905267,0.71517313,0.00485400,0.17169260
-4.04902451,1.06474761,0.08802437,0.00000000,0.31540618,0.69216125,0.00394018,0.16595292
-4.04302151,1.02552970,0.08461811,0.00000000,0.30137677,0.66734592,0.00317798,0.15973192
-4.03701851,0.98376561,0.08113778,0.00000000,0.28696784,0.64074946,0.00254848,0.15305943
-4.03101551,0.93959310,0.07756019,0.00000000,0.27221018,0.61246874,0.00203422,0.14597995
-4.02501251,0.89325375,0.07387455,0.00000000,0.25715955,0.58266874,0.00161944,0.13855090
-4.01900950,0.84508010,0.07008172,0.00000000,0.24189364,0.55157385,0.00129031,0.13084051
-4.01300650,0.79548040,0.06619309,0.00000000,0.22650829,0.51945764,0.00103498,0.12292555
-4.00700350,0.74492180,0.06222919,0.00000000,0.21111349,0.48663160,0.00084371,0.11488892
-4.00100050,0.69391309,0.05821805,0.00000000,0.19582922,0.45343345,0.00070888,0.10681722
-3.99499750,0.64298772,0.05419356,0.00000000,0.18078144,0.42021577,0.00062502,0.09879854
-3.98899450,0.59268795,0.05019380,0.00000000,0.16609832,0.38733524,0.00058890,0.09092039
-3.98299150,0.54355077,0.04625944,0.00000000,0.15190697,0.35514309,0.00059950,0.08326803
-3.97698849,0.49609618,0.04243232,0.00000000,0.13833078,0.32397709,0.00065811,0.07592308
-3.97098549,0.45081798,0.03875426,0.00000000,0.12548730,0.29415510,0.00076844,0.06896257
-3.96498249,0.40817748,0.03526607,0.00000000,0.11348687,0.26597070,0.00093670,0.06245842
-3.95897949,0.36859999,0.03200684,0.00000000,0.10243194,0.23969042,0.00117174,0.05647729
-3.95297649,0.33247391,0.02901345,0.00000000,0.09241694,0.21555300,0.00148521,0.05108080
-3.94697349,0.30015230,0.02632041,0.00000000,0.08352877,0.19376999,0.00189173,0.04632606
-3.94097049,0.27195632,0.02395978,0.00000000,0.07584769,0.17452789,0.00240902,0.04226644
-3.93496748,0.24818007,0.02196137,0.00000000,0.06944849,0.15799117,0.00305801,0.03895249
-3.92896448,0.22909631,0.02035296,0.00000000,0.06440181,0.14430599,0.00386296,0.03643292
-3.92296148,0.21496229,0.01916067,0.00000000,0.06077544,0.13360410,0.00485142,0.03475546
-3.91695848,0.20602517,0.01840924,0.00000000,0.05863544,0.12600671,0.00605416,0.03396771
-3.91095548,0.20252624,0.01812227,0.00000000,0.05804683,0.12162765,0.00750494,0.03411757
-3.90495248,0.20470350,0.01832244,0.00000000,0.05907390,0.12057578,0.00924015,0.03525343
-3.89894947,0.21279207,0.01903140,0.00000000,0.06177978,0.12295613,0.01129826,0.03742392
-3.89294647,0.22702192,0.02026960,0.00000000,0.06622538,0.12886957,0.01371912,0.04067714
-3.88694347,0.24761292,0.02205586,0.00000000,0.07246756,0.13841096,0.01654301,0.04505944
-3.88094047,0.27476696,0.02440668,0.00000000,0.08055653,0.15166557,0.01980953,0.05061368
-3.87493747,0.30865727,0.02733542,0.00000000,0.09053259,0.16870401,0.02355627,0.05737697
-3.86893447,0.34941537,0.03085115,0.00000000,0.10242224,0.18957557,0.02781736,0.06537807
-3.86293147,0.39711607,0.03495755,0.00000000,0.11623394,0.21430055,0.03262185,0.07463441
-3.85692846,0.45176119,0.03965154,0.00000000,0.13195357,0.24286163,0.03799207,0.08514902
-3.85092546,0.51326304,0.04492205,0.00000000,0.14954006,0.27519509,0.04394192,0.09690740
-3.84492246,0.58142844,0.05074883,0.00000000,0.16892129,0.31118210,0.05047532,0.10987454
-3.83891946,0.65594458,0.05710140,0.00000000,0.18999069,0.35064097,0.05758478,0.12399245
-3.83291646,0.73636778,0.06393840,0.00000000,0.21260484,0.39332074,0.06525025,0.13917814
-3.82691346,0.82211628,0.07120716,0.00000000,0.23658237,0.43889695,0.07343838,0.15532249
-3.82091046,0.91246810,0.07884389,0.00000000,0.26170441,0.48696997,0.08210216,0.17229010
-3.81490745,1.00656487,0.08677430,0.00000000,0.28771689,0.53706648,0.09118119,0.18992024
-3.80890445,1.10342209,0.09491484,0.00000000,0.31433471,0.58864444,0.10060247,0.20802905
-3.80290145,1.20194641,0.10317455,0.00000000,0.34124800,0.64110167,0.11028191,0.22641303
-3.79689845,1.30095960,0.11145742,0.00000000,0.36813018,0.69378812,0.12012644,0.24485381
-3.79089545,1.39922896,0.11966543,0.00000000,0.39464799,0.74602161,0.13003667,0.26312403
-3.78489245,1.49550328,0.12770187,0.00000000,0.42047287,0.79710659,0.13991020,0.28099429
-3.77888944,1.58855309,0.13547513,0.00000000,0.44529357,0.84635524,0.14964522,0.29824081
-3.77288644,1.67721368,0.14290259,0.00000000,0.46882941,0.89311028,0.15914455,0.31465355
-3.76688344,1.76042895,0.14991460,0.00000000,0.49084355,0.93676823,0.16831955,0.33004442
-3.76088044,1.83729403,0.15645821,0.00000000,0.51115592,0.97680229,0.17709418,0.34425527
-3.75487744,1.90709460,0.16250059,0.00000000,0.52965490,1.01278355,0.18540853,0.35716505
-3.74887444,1.96934059,0.16803187,0.00000000,0.54630729,1.04439942,0.19322193,0.36869602
-3.74287144,2.02379247,0.17306721,0.00000000,0.56116604,1.07146831,0.20051530,0.37881845
-3.73686843,2.07047827,0.17764803,0.00000000,0.57437505,1.09394955,0.20729257,0.38755355
-3.73086543,2.10970018,0.18184220,0.00000000,0.58617091,1.11194789,0.21358111,0.39497442
-3.72486243,2.14202974,0.18574315,0.00000000,0.59688101,1.12571216,0.21943097,0.40120498
-3.71885943,2.16829155,0.18946789,0.00000000,0.60691818,1.13562794,0.22491301,0.40641659
-3.71285643,2.18953568,0.19315390,0.00000000,0.61677171,1.14220423,0.23011586,0.41082267
-3.70685343,2.20699979,0.19695507,0.00000000,0.62699489,1.14605488,0.23514194,0.41467147
-3.70085043,2.22206238,0.20103670,0.00000000,0.63818962,1.14787522,0.24010259,0.41823709
-3.69484742,2.23618922,0.20556987,0.00000000,0.65098820,1.14841507,0.24511258,0.42180938
-3.68884442,2.25087524,0.21072526,0.00000000,0.66603318,1.14844931,0.25028426,0.42568288
-3.68284142,2.26758441,0.21666672,0.00000000,0.68395576,1.14874730,0.25572165,0.43014555
-3.67683842,2.28769050,0.22354482,0.00000000,0.70535339,1.15004249,0.26151480,0.43546745
-3.67083542,2.31242127,0.23149071,0.00000000,0.73076747,1.15300377,0.26773466,0.44189023
-3.66483242,2.34280849,0.24061043,0.00000000,0.76066184,1.15820964,0.27442885,0.44961749
-3.65882941,2.37964628,0.25097991,0.00000000,0.79540263,1.16612642,0.28161843,0.45880673
-3.65282641,2.42345912,0.26264099,0.00000000,0.83524049,1.17709144,0.28929593,0.46956293
-3.64682341,2.47448110,0.27559843,0.00000000,0.88029544,1.19130168,0.29742485,0.48193417
-3.64082041,2.53264687,0.28981820,0.00000000,0.93054519,1.20880838,0.30594041,0.49590936
-3.63481741,2.59759452,0.30522694,0.00000000,0.98581725,1.22951760,0.31475175,0.51141801
-3.62881441,2.66867974,0.32171283,0.00000000,1.04578514,1.25319640,0.32374537,0.52833217
-3.62281141,2.74500039,0.33912756,0.00000000,1.10996905,1.27948431,0.33278958,0.54647017
-3.61680840,2.82543002,0.35728960,0.00000000,1.17774106,1.30790914,0.34173974,0.56560211
-3.61080540,2.90865839,0.37598843,0.00000000,1.24833477,1.33790648,0.35044402,0.58545673
-3.60480240,2.99323714,0.39498970,0.00000000,1.32085946,1.36884160,0.35874932,0.60572936
-3.59879940,3.07762836,0.41404106,0.00000000,1.39431829,1.40003285,0.36650707,0.62609061
-3.59279640,3.16025384,0.43287850,0.00000000,1.46763027,1.43077547,0.37357850,0.64619553
-3.58679340,3.23954313,0.45123296,0.00000000,1.53965544,1.46036473,0.37983930,0.66569277
-3.58079040,3.31397844,0.46883701,0.00000000,1.60922263,1.48811758,0.38518323,0.68423361
-3.57478739,3.38213496,0.48543130,0.00000000,1.67515897,1.51339198,0.38952469,0.70148048
-3.56878439,3.44271531,0.50077074,0.00000000,1.73632035,1.53560340,0.39280008,0.71711480
-3.56278139,3.49457733,0.51463003,0.00000000,1.79162185,1.55423814,0.39496799,0.73084402
-3.55677839,3.53675491,0.52680855,0.00000000,1.84006714,1.56886307,0.39600831,0.74240758
-3.55077539,3.56847161,0.53713435,0.00000000,1.88077589,1.57913208,0.39592031,0.75158193
-3.54477239,3.58914743,0.54546723,0.00000000,1.91300808,1.58478907,0.39472001,0.75818435
-3.53876938,3.59839929,0.55170086,0.00000000,1.93618454,1.58566802,0.39243702,0.76207571
-3.53276638,3.59603593,0.55576382,0.00000000,1.94990264,1.58169027,0.38911107,0.76316213
-3.52676338,3.58204813,0.55761965,0.00000000,1.95394672,1.57285970,0.38478859,0.76139561
-3.52076038,3.55659527,0.55726603,0.00000000,1.94829267,1.55925607,0.37951949,0.75677356
-3.51475738,3.51998914,0.55473301,0.00000000,1.93310653,1.54102716,0.37335444,0.74933753
-3.50875438,3.47267602,0.55008051,0.00000000,1.90873706,1.51838008,0.36634274,0.73917099
-3.50275138,3.41521778,0.54339525,0.00000000,1.87570265,1.49157213,0.35853093,0.72639635
-3.49674837,3.34827285,0.53478716,0.00000000,1.83467287,1.46090170,0.34996220,0.71117129
-3.49074537,3.27257751,0.52438552,0.00000000,1.78644576,1.42669928,0.34067647,0.69368450
-3.48474237,3.18892803,0.51233492,0.00000000,1.73192139,1.38931902,0.33071128,0.67415088
-3.47873937,3.09816393,0.49879130,0.00000000,1.67207306,1.34913081,0.32010308,0.65280645
-3.47273637,3.00115248,0.48391806,0.00000000,1.60791718,1.30651298,0.30888897,0.62990285
-3.46673337,2.89877463,0.46788249,0.00000000,1.54048308,1.26184583,0.29710865,0.60570182
-3.46073037,2.79191229,0.45085257,0.00000000,1.47078392,1.21550572,0.28480624,0.58046962
-3.45472736,2.68143689,0.43299421,0.00000000,1.39978978,1.16786003,0.27203201,0.55447158
-3.44872436,2.56819933,0.41446895,0.00000000,1.32840400,1.11926263,0.25884369,0.52796688
-3.44272136,2.45302094,0.39543216,0.00000000,1.25744340,1.07005014,0.24530725,0.50120386
-3.43671836,2.33668581,0.37603177,0.00000000,1.18762308,1.02053874,0.23149721,0.47441569
-3.43071536,2.21993412,0.35640731,0.00000000,1.11954608,0.97102165,0.21749615,0.44781681
-3.42471236,2.10345666,0.33668947,0.00000000,1.05369795,0.92176720,0.20339380,0.42160005
-3.41870935,1.98789045,0.31699988,0.00000000,0.99044628,0.87301756,0.18928543,0.39593453
-3.41270635,1.87381568,0.29745112,0.00000000,0.93004456,0.82498808,0.17526988,0.37096445
-3.40670335,1.76175368,0.27814692,0.00000000,0.87264005,0.77786725,0.16144722,0.34680866
-3.40070035,1.65216632,0.25918241,0.00000000,0.81828495,0.73181723,0.14791625,0.32356109
-3.39469735,1.54545646,0.24064437,0.00000000,0.76694998,0.68697504,0.13477197,0.30129189
-3.38869435,1.44196973,0.22261152,0.00000000,0.71853964,0.64345415,0.12210312,0.28004930
-3.38269135,1.34199726,0.20515466,0.00000000,0.67290833,0.60134665,0.10999010,0.25986199
-3.37668834,1.24577949,0.18833679,0.00000000,0.62987644,0.56072565,0.09850310,0.24074187
-3.37068534,1.15351071,0.17221315,0.00000000,0.58924576,0.52164801,0.08770081,0.22268724
-3.36468234,1.06534420,0.15683119,0.00000000,0.55081355,0.48415713,0.07762956,0.20568596
-3.35867934,0.98139776,0.14223051,0.00000000,0.51438484,0.44828582,0.06832298,0.18971868
-3.35267634,0.90175935,0.12844280,0.00000000,0.47978255,0.41405897,0.05980225,0.17476197
-3.34667334,0.82649273,0.11549181,0.00000000,0.44685521,0.38149605,0.05207667,0.16079113
-3.34067034,0.75564267,0.10339344,0.00000000,0.41548234,0.35061327,0.04514478,0.14778267
-3.33466733,0.68923981,0.09215584,0.00000000,0.38557735,0.32142533,0.03899569,0.13571639
-3.32866433,0.62730478,0.08177974,0.00000000,0.35708831,0.29394675,0.03361069,0.12457697
-3.32266133,0.56985167,0.07225885,0.00000000,0.32999675,0.26819277,0.02896497,0.11435500
-3.31665833,0.51689066,0.06358046,0.00000000,0.30431480,0.24417970,0.02502938,0.10504766
-3.31065533,0.46842973,0.05572610,0.00000000,0.28008106,0.22192498,0.02177211,0.09665868
-3.30465233,0.42447563,0.04867243,0.00000000,0.25735555,0.20144671,0.01916025,0.08919805
-3.29864932,0.38503395,0.04239218,0.00000000,0.23621402,0.18276295,0.01716115,0.08268114
-3.29264632,0.35010844,0.03685512,0.00000000,0.21674202,0.16589074,0.01574349,0.07712753
-3.28664332,0.31969958,0.03202914,0.00000000,0.19902906,0.15084483,0.01487807,0.07255949
-3.28064032,0.29380258,0.02788129,0.00000000,0.18316285,0.13763638,0.01453830,0.06900017
-3.27463732,0.27240467,0.02437875,0.00000000,0.16922411,0.12627154,0.01470035,0.06647158
-3.26863432,0.25548206,0.02148974,0.00000000,0.15728184,0.11674991,0.01534301,0.06499247
-3.26263132,0.24299635,0.01918434,0.00000000,0.14738919,0.10906313,0.01644722,0.06457602
-3.25662831,0.23489076,0.01743506,0.00000000,0.13958005,0.10319341,0.01799545,0.06522760
-3.25062531,0.23108607,0.01621733,0.00000000,0.13386625,0.09911220,0.01997079,0.06694251
-3.24462231,0.23147655,0.01550977,0.00000000,0.13023539,0.09677887,0.02235593,0.06970387
-3.23861931,0.23592597,0.01529415,0.00000000,0.12864931,0.09613963,0.02513206,0.07348070
-3.23261631,0.24426385,0.01555526,0.00000000,0.12904319,0.09712647,0.02827777,0.07822627
-3.22661331,0.25628215,0.01628051,0.00000000,0.13132516,0.09965644,0.03176794,0.08387686
-3.22061031,0.27173261,0.01745926,0.00000000,0.13537652,0.10363106,0.03557285,0.09035089
-3.21460730,0.29032498,0.01908211,0.00000000,0.14105251,0.10893608,0.03965732,0.09754872
-3.20860430,0.31172620,0.02113985,0.00000000,0.14818368,0.11544157,0.04398024,0.10535292
-3.20260130,0.33556102,0.02362245,0.00000000,0.15657778,0.12300236,0.04849423,0.11362932
-3.19659830,0.36141382,0.02651789,0.00000000,0.16602232,0.13145898,0.05314573,0.12222863
-3.19059530,0.38883212,0.02981097,0.00000000,0.17628767,0.14063902,0.05787535,0.13098892
-3.18459230,0.41733163,0.03348219,0.00000000,0.18713078,0.15035901,0.06261854,0.13973862
-3.17858929,0.44640287,0.03750670,0.00000000,0.19829942,0.16042675,0.06730667,0.14830020
-3.17258629,0.47551926,0.04185344,0.00000000,0.20953695,0.17064421,0.07186828,0.15649436
-3.16658329,0.50414663,0.04648445,0.00000000,0.22058742,0.18081071,0.07623069,0.16414455
-3.16058029,0.53175376,0.05135457,0.00000000,0.23120107,0.19072667,0.08032172,0.17108176
-3.15457729,0.55782372,0.05641138,0.00000000,0.24113986,0.20019740,0.08407158,0.17714930
-3.14857429,0.58186566,0.06159553,0.00000000,0.25018306,0.20903729,0.08741476,0.18220741
-3.14257129,0.60342662,0.06684160,0.00000000,0.25813268,0.21707381,0.09029192,0.18613749
-3.13656828,0.62210295,0.07207921,0.00000000,0.26481842,0.22415165,0.09265166,0.18884583
-3.13056528,0.63755090,0.07723463,0.00000000,0.27010226,0.23013643,0.09445202,0.19026651
-3.12456228,0.64949605,0.08223282,0.00000000,0.27388219,0.23491815,0.09566180,0.19036350
-3.11855928,0.65774117,0.08699965,0.00000000,0.27609526,0.23841415,0.09626155,0.18913178
-3.11255628,0.66217218,0.09146453,0.00000000,0.27671964,0.24057142,0.09624410,0.18659738
-3.10655328,0.66276211,0.09556310,0.00000000,0.27577567,0.24136829,0.09561484,0.18281649
-3.10055028,0.65957281,0.09924003,0.00000000,0.27332598,0.24081538,0.09439148,0.17787346
-3.09454727,0.65275445,0.10245172,0.00000000,0.26947453,0.23895569,0.09260356,0.17187803
-3.08854427,0.64254272,0.10516886,0.00000000,0.26436470,0.23586402,0.09029147,0.16496175
-3.08254127,0.62925397,0.10737861,0.00000000,0.25817650,0.23164554,0.08750527,0.15727378
-3.07653827,0.61327836,0.10908642,0.00000000,0.25112299,0.22643368,0.08430320,0.14897638
-3.07053527,0.59507128,0.11031725,0.00000000,0.24344595,0.22038733,0.08075004,0.14024009
-3.06453227,0.57514334,0.11111620,0.00000000,0.23541104,0.21368743,0.07691529,0.13123898
-3.05852926,0.55404902,0.11154838,0.00000000,0.22730243,0.20653311,0.07287138,0.12214604
-3.05252626,0.53237463,0.11169810,0.00000000,0.21941706,0.19913728,0.06869182,0.11312891
-3.04652326,0.51072538,0.11166723,0.00000000,0.21205869,0.19172205,0.06444942,0.10434608
-3.04052026,0.48971231,0.11157284,0.00000000,0.20553162,0.18451375,0.06021471,0.09594361
-3.03451726,0.46993895,0.11154414,0.00000000,0.20013440,0.17773792,0.05605441,0.08805254
-3.02851426,0.45198823,0.11171875,0.00000000,0.19615343,0.17161418,0.05203021,0.08078683
-3.02251126,0.43640963,0.11223851,0.00000000,0.19385651,0.16635117,0.04819765,0.07424205
-3.01650825,0.42370698,0.11324481,0.00000000,0.19348653,0.16214159,0.04460533,0.06849456
-3.01050525,0.41432705,0.11487376,0.00000000,0.19525522,0.15915748,0.04129425,0.06360127
-3.00450225,0.40864906,0.11725118,0.00000000,0.19933723,0.15754580,0.03829747,0.05959984
-2.99849925,0.40697552,0.12048788,0.00000000,0.20586456,0.15742449,0.03563989,0.05650928
-2.99249625,0.40952450,0.12467502,0.00000000,0.21492155,0.15887902,0.03333827,0.05433086
-2.98649325,0.41642366,0.12988017,0.00000000,0.22654061,0.16195963,0.03140143,0.05304925
-2.98049025,0.42770624,0.13614393,0.00000000,0.24069892,0.16667935,0.02983059,0.05263389
-2.97448724,0.44330936,0.14347749,0.00000000,0.25731640,0.17301292,0.02861986,0.05304048
-2.96848424,0.46307479,0.15186112,0.00000000,0.27625505,0.18089672,0.02775691,0.05421261
-2.96248124,0.48675240,0.16124385,0.00000000,0.29732003,0.19022979,0.02722360,0.05608354
-2.95647824,0.51400641,0.17154435,0.00000000,0.32026259,0.20087602,0.02699690,0.05857809
-2.95047524,0.54442458,0.18265307,0.00000000,0.34478501,0.21266751,0.02704972,0.06161462
-2.94447224,0.57753011,0.19443554,0.00000000,0.37054766,0.22540915,0.02735189,0.06510723
-2.93846923,0.61279621,0.20673692,0.00000000,0.39717806,0.23888425,0.02787116,0.06896805
-2.93246623,0.64966289,0.21938751,0.00000000,0.42428190,0.25286117,0.02857421,0.07310965
-2.92646323,0.68755560,0.23220909,0.00000000,0.45145563,0.26710078,0.02942768,0.07744760
-2.92046023,0.72590500,0.24502187,0.00000000,0.47830049,0.28136439,0.03039917,0.08190306
-2.91445723,0.76416728,0.25765175,0.00000000,0.50443718,0.29542209,0.03145815,0.08640546
-2.90845423,0.80184397,0.26993748,0.00000000,0.52952089,0.30906088,0.03257687,0.09089503
-2.90245123,0.83850071,0.28173750,0.00000000,0.55325589,0.32209254,0.03373110,0.09532527
-2.89644822,0.87378381,0.29293609,0.00000000,0.57540908,0.33436066,0.03490076,0.09966515
-2.89044522,0.90743392,0.30344839,0.00000000,0.59582176,0.34574665,0.03607041,0.10390096
-2.88444222,0.93929610,0.31322413,0.00000000,0.61441910,0.35617434,0.03722956,0.10803773
-2.87843922,0.96932568,0.32224984,0.00000000,0.63121667,0.36561297,0.03837276,0.11210022
-2.87243622,0.99758960,0.33054921,0.00000000,0.64632372,0.37407839,0.03949959,0.11613319
-2.86643322,1.02426305,0.33818176,0.00000000,0.65994281,0.38163239,0.04061437,0.12020116
-2.86043022,1.04962149,0.34523965,0.00000000,0.67236584,0.38838017,0.04172577,0.12438749
-2.85442721,1.07402858,0.35184286,0.00000000,0.68396654,0.39446612,0.04284626,0.12879284
-2.84842421,1.09792046,0.35813292,0.00000000,0.69518967,0.40006802,0.04399142,0.13353311
-2.84242121,1.12178724,0.36426545,0.00000000,0.70653746,0.40539001,0.04517920,0.13873684
-2.83641821,1.14615275,0.37040196,0.00000000,0.71855388,0.41065472,0.04642911,0.14454233
-2.83041521,1.17155356,0.37670132,0.00000000,0.73180755,0.41609488,0.04776148,0.15109438
-2.82441221,1.19851834,0.38331128,0.00000000,0.74687397,0.42194489,0.04919669,0.15854105
-2.81840920,1.22754873,0.39036058,0.00000000,0.76431803,0.42843279,0.05075450,0.16703039
-2.81240620,1.25910252,0.39795205,0.00000000,0.78467745,0.43577283,0.05245358,0.17670730
-2.80640320,1.29358008,0.40615710,0.00000000,0.80844796,0.44415926,0.05431105,0.18771066
-2.80040020,1.33131431,0.41501177,0.00000000,0.83607075,0.45376122,0.05634227,0.20017079
-2.79439720,1.37256472,0.42451480,0.00000000,0.86792245,0.46471923,0.05856077,0.21420728
-2.78839420,1.41751521,0.43462758,0.00000000,0.90430809,0.47714295,0.06097824,0.22992713
-2.78239120,1.46627559,0.44527602,0.00000000,0.94545672,0.49111049,0.06360476,0.24742327
-2.77638819,1.51888611,0.45635435,0.00000000,0.99151974,0.50666887,0.06644899,0.26677329
-2.77038519,1.57532416,0.46773038,0.00000000,1.04257139,0.52383544,0.06951855,0.28803833
-2.76438219,1.63551247,0.47925208,0.00000000,1.09861098,0.54260013,0.07282025,0.31126200
-2.75837919,1.69932760,0.49075501,0.00000000,1.15956617,0.56292793,0.07636038,0.33646919
-2.75237619,1.76660779,0.50207012,0.00000000,1.22529678,0.58476150,0.08014487,0.36366468
-2.74637319,1.83715947,0.51303156,0.00000000,1.29559845,0.60802352,0.08417932,0.39283155
-2.74037019,1.91076148,0.52348393,0.00000000,1.37020564,0.63261851,0.08846890,0.42392913
-2.73436718,1.98716671,0.53328872,0.00000000,1.44879368,0.65843401,0.09301806,0.45689073
-2.72836418,2.06610088,0.54232943,0.00000000,1.53097962,0.68534096,0.09783005,0.49162114
-2.72236118,2.14725855,0.55051528,0.00000000,1.61632186,0.71319333,0.10290626,0.52799390
-2.71635818,2.23029686,0.55778326,0.00000000,1.70431893,0.74182719,0.10824548,0.56584877
-2.71035518,2.31482753,0.56409855,0.00000000,1.79440770,0.77105926,0.11384296,0.60498933
-2.70435218,2.40040809,0.56945333,0.00000000,1.88596164,0.80068536,0.11968945,0.64518130
-2.69834917,2.48653344,0.57386413,0.00000000,1.97828988,0.83047898,0.12577024,0.68615147
-2.69234617,2.57262868,0.57736816,0.00000000,2.07063781,0.86019044,0.13206425,0.72758795
-2.68634317,2.65804459,0.58001861,0.00000000,2.16218995,0.88954685,0.13854319,0.76914159
-2.68034017,2.74205652,0.58187964,0.00000000,2.25207575,0.91825322,0.14517097,0.81042898
-2.67433717,2.82386768,0.58302122,0.00000000,2.33937888,0.94599506,0.15190328,0.85103714
-2.66833417,2.90261731,0.58351426,0.00000000,2.42315024,0.97244241,0.15868752,0.89052988
-2.66233117,2.97739408,0.58342635,0.00000000,2.50242495,0.99725553,0.16546294,0.92845583
-2.65632816,3.04725460,0.58281849,0.00000000,2.57624278,1.02009214,0.17216125,0.96435793
-2.65032516,3.11124657,0.58174279,0.00000000,2.64367192,1.04061587,0.17870748,0.99778422
-2.64432216,3.16843601,0.58024155,0.00000000,2.70383501,1.05850591,0.18502118,1.02829950
-2.63831916,3.21793731,0.57834749,0.00000000,2.75593665,1.07346721,0.19101805,1.05549754
-2.63231616,3.25894497,0.57608525,0.00000000,2.79929112,1.08524096,0.19661166,1.07901330
-2.62631316,3.29076556,0.57347384,0.00000000,2.83334907,1.09361472,0.20171555,1.09853471
-2.62031016,3.31284838,0.57052998,0.00000000,2.85772182,1.09843186,0.20624544,1.11381343
-2.61430715,3.32481328,0.56727197,0.00000000,2.87220193,1.09959961,0.21012145,1.12467423
-2.60830415,3.32647412,0.56372370,0.00000000,2.87677894,1.09709549,0.21327043,1.13102240
-2.60230115,3.31785674,0.55991860,0.00000000,2.87164908,1.09097151,0.21562815,1.13284891
