energy_ev,total_up,C_s_up,C_p_up,Cu_p_up,Cu_d_up,Mo_p_up,Mo_d_up,Se_s_up,Se_p_up
-2.88444222,1.42367594,0.00225051,0.02603807,0.41542520,0.78587144,0.16192262,0.23957493,0.01886644,0.21004240
-2.87843922,1.36431618,0.00207975,0.02582107,0.40193616,0.75021901,0.15368970,0.23133333,0.01854119,0.20215071
-2.87243622,1.31038595,0.00191533,0.02574461,0.38987592,0.71688466,0.14612439,0.22479642,0.01822258,0.19527590
-2.86643322,1.26240956,0.00175864,0.02581422,0.37937308,0.68620470,0.13927432,0.22000771,0.01792307,0.18946945
-2.86043022,1.22076130,0.00161083,0.02603360,0.37051440,0.65844273,0.13317234,0.21697233,0.01765362,0.18475803
-2.85442721,1.18565311,0.00147282,0.02640444,0.36333997,0.63378107,0.12783546,0.21565744,0.01742330,0.18114201
-2.84842421,1.15712859,0.00134525,0.02692622,0.35784031,0.61231529,0.12326421,0.21599395,0.01723905,0.17859494
-2.84242121,1.13506357,0.00122853,0.02759625,0.35395550,0.59405218,0.11944277,0.21787960,0.01710546,0.17706405
-2.83641821,1.11917340,0.00112285,0.02840978,0.35157653,0.57891130,0.11633970,0.22118343,0.01702484,0.17647178
-2.83041521,1.10902687,0.00102814,0.02936030,0.35054894,0.56672994,0.11390931,0.22575119,0.01699721,0.17671828
-2.82441221,1.10406601,0.00094416,0.03043993,0.35067847,0.55727150,0.11209372,0.23141185,0.01702061,0.17768487
-2.81840920,1.10363121,0.00087051,0.03163998,0.35173876,0.55023660,0.11082540,0.23798482,0.01709138,0.17923831
-2.81240620,1.10699042,0.00080665,0.03295149,0.35348052,0.54527670,0.11003009,0.24528754,0.01720458,0.18123571
-2.80640320,1.11337117,0.00075195,0.03436594,0.35564205,0.54200946,0.10963010,0.25314332,0.01735449,0.18352983
-2.80040020,1.12199387,0.00070572,0.03587590,0.35796034,0.54003500,0.10954769,0.26138895,0.01753512,0.18597463
-2.79439720,1.13210497,0.00066726,0.03747560,0.36018248,0.53895261,0.10970838,0.26988178,0.01774074,0.18843080
-2.78839420,1.14300826,0.00063586,0.03916147,0.36207674,0.53837681,0.11004414,0.27850597,0.01796634,0.19077090
-2.78239120,1.15409302,0.00061088,0.04093257,0.36344274,0.53795225,0.11049616,0.28717747,0.01820814,0.19288414
-2.77638819,1.16485742,0.00059169,0.04279071,0.36412041,0.53736672,0.11101712,0.29584764,0.01846391,0.19468028
-2.77038519,1.17492640,0.00057781,0.04474052,0.36399712,0.53636171,0.11157286,0.30450512,0.01873324,0.19609271
-2.76438219,1.18406293,0.00056879,0.04678924,0.36301282,0.53474016,0.11214335,0.31317580,0.01901767,0.19708048
-2.75837919,1.19217244,0.00056434,0.04894621,0.36116282,0.53237116,0.11272285,0.32192101,0.01932071,0.19762923
-2.75237619,1.19930018,0.00056422,0.05122226,0.35849824,0.52919139,0.11331943,0.33083370,0.01964767,0.19775096
-2.74637319,1.20562179,0.00056834,0.05362883,0.35512403,0.52520360,0.11395362,0.34003296,0.02000546,0.19748277
-2.74037019,1.21142785,0.00057667,0.05617695,0.35119475,0.52047216,0.11465656,0.34965694,0.02040213,0.19688458
-2.73436718,1.21710319,0.00058927,0.05887613,0.34690828,0.51511621,0.11546754,0.35985464,0.02084645,0.19603604
-2.72836418,1.22310238,0.00060625,0.06173317,0.34249788,0.50930077,0.11643121,0.37077679,0.02134734,0.19503275
-2.72236118,1.22992255,0.00062778,0.06475101,0.33822282,0.50322651,0.11759456,0.38256651,0.02191324,0.19398214
-2.71635818,1.23807539,0.00065404,0.06792776,0.33435829,0.49711868,0.11900392,0.39534994,0.02255156,0.19299905
-2.71035518,1.24805960,0.00068520,0.07125572,0.33118475,0.49121584,0.12070210,0.40922766,0.02326805,0.19220145
-2.70435218,1.26033539,0.00072144,0.07472088,0.32897743,0.48575903,0.12272592,0.42426712,0.02406626,0.19170640
-2.69834917,1.27530233,0.00076286,0.07830247,0.32799627,0.48098180,0.12510421,0.44049666,0.02494718,0.19162645
-2.69234617,1.29328168,0.00080954,0.08197304,0.32847677,0.47710163,0.12785650,0.45790153,0.02590884,0.19206669
-2.68634317,1.31450393,0.00086146,0.08569881,0.33062206,0.47431298,0.13099241,0.47642194,0.02694615,0.19312260
-2.68034017,1.33910205,0.00091853,0.08944039,0.33459641,0.47278217,0.13451186,0.49595360,0.02805086,0.19487865
-2.67433717,1.36711064,0.00098055,0.09315388,0.34052039,0.47264429,0.13840600,0.51635054,0.02921170,0.19740771
-2.66833417,1.39847065,0.00104724,0.09679227,0.34846779,0.47400185,0.14265888,0.53743022,0.03041460,0.20077130
-2.66233117,1.43303919,0.00111822,0.10030706,0.35846420,0.47692523,0.14724976,0.55898067,0.03164308,0.20502048
-2.65632816,1.47060347,0.00119301,0.10365010,0.37048728,0.48145457,0.15215584,0.58076927,0.03287882,0.21019726
-2.65032516,1.51089800,0.00127103,0.10677545,0.38446851,0.48760280,0.15735523,0.60255275,0.03410219,0.21633646
-2.64432216,1.55362356,0.00135163,0.10964127,0.40029632,0.49535943,0.16283006,0.62408785,0.03529295,0.22346761
-2.63831916,1.59846677,0.00143410,0.11221154,0.41782019,0.50469477,0.16856937,0.64514211,0.03643090,0.23161700
-2.63231616,1.64511899,0.00151763,0.11445757,0.43685570,0.51556414,0.17457157,0.66550408,0.03749660,0.24080937
-2.62631316,1.69329308,0.00160143,0.11635917,0.45719007,0.52791182,0.18084639,0.68499252,0.03847193,0.25106924
-2.62031016,1.74273726,0.00168462,0.11790546,0.47858809,0.54167442,0.18741597,0.70346392,0.03934072,0.26242171
-2.61430715,1.79324489,0.00176635,0.11909521,0.50079801,0.55678336,0.19431504,0.72081806,0.04008913,0.27489257
-2.60830415,1.84465989,0.00184576,0.11993668,0.52355744,0.57316657,0.20159020,0.73700117,0.04070607,0.28850766
-2.60230115,1.89687712,0.00192201,0.12044700,0.54659879,0.59074906,0.20929798,0.75200647,0.04118336,0.30329146
-2.59629815,1.94983820,0.00199430,0.12065117,0.56965441,0.60945263,0.21750212,0.76587226,0.04151583,0.31926493
-2.59029515,2.00352259,0.00206188,0.12058050,0.59246101,0.62919463,0.22626982,0.77867734,0.04170132,0.33644276
-2.58429215,2.05793494,0.00212407,0.12027096,0.61476356,0.64988607,0.23566732,0.79053433,0.04174048,0.35483000
-2.57828914,2.11308928,0.00218027,0.11976111,0.63631854,0.67142919,0.24575497,0.80158095,0.04163654,0.37441834
-2.57228614,2.16899111,0.00222997,0.11909005,0.65689651,0.69371474,0.25658202,0.81197004,0.04139500,0.39518228
-2.56628314,2.22561867,0.00227274,0.11829536,0.67628409,0.71661925,0.26818146,0.82185862,0.04102321,0.41707523
-2.56028014,2.28290440,0.00230830,0.11741117,0.69428541,0.74000251,0.28056514,0.83139675,0.04053002,0.44002599
-2.55427714,2.34071786,0.00233645,0.11646648,0.71072311,0.76370554,0.29371951,0.84071677,0.03992530,0.46393572
-2.54827414,2.39885132,0.00235714,0.11548378,0.72543896,0.78754914,0.30760224,0.84992343,0.03921962,0.48867557
-2.54227114,2.45700874,0.00237043,0.11447819,0.73829418,0.81133341,0.32213991,0.85908555,0.03842384,0.51408533
-2.53626813,2.51479929,0.00237652,0.11345692,0.74916966,0.83483813,0.33722703,0.86822966,0.03754880,0.53997317
-2.53026513,2.57173567,0.00237574,0.11241931,0.75796611,0.85782428,0.35272638,0.87733581,0.03660512,0.56611653
-2.52426213,2.62723779,0.00236856,0.11135732,0.76460412,0.88003665,0.36847092,0.88633600,0.03560300,0.59226449
-2.51825913,2.68064183,0.00235557,0.11025645,0.76902453,0.90120757,0.38426710,0.89511506,0.03455212,0.61814131
-2.51225613,2.73121440,0.00233750,0.10909703,0.77118873,0.92106168,0.39989956,0.90351417,0.03346159,0.64345145
-2.50625313,2.77817167,0.00231523,0.10785583,0.77107934,0.93932167,0.41513705,0.91133666,0.03233999,0.66788579
-2.50025013,2.82070251,0.00228975,0.10650791,0.76870106,0.95571489,0.42973941,0.91835591,0.03119544,0.69112894
-2.49424712,2.85799503,0.00226222,0.10502849,0.76408165,0.96998059,0.44346534,0.92432489,0.03003572,0.71286754
-2.48824412,2.88926554,0.00223390,0.10339494,0.75727319,0.98187766,0.45608063,0.92898692,0.02886842,0.73279920
-2.48224112,2.91378878,0.00220622,0.10158859,0.74835344,0.99119259,0.46736665,0.93208721,0.02770109,0.75064195
-2.47623812,2.93092819,0.00218074,0.09959639,0.73742717,0.99774742,0.47712859,0.93338451,0.02654145,0.76614367
-2.47023512,2.94016526,0.00215915,0.09741232,0.72462751,1.00140743,0.48520339,0.93266246,0.02539749,0.77909140
-2.46423212,2.94112655,0.00214329,0.09503850,0.71011699,1.00208823,0.49146680,0.92974016,0.02427773,0.78932001
-2.45822911,2.93360741,0.00213512,0.09248584,0.69408837,0.99976197,0.49583946,0.92448149,0.02319123,0.79672000
-2.45222611,2.91759128,0.00213672,0.08977448,0.67676486,0.99446251,0.49829164,0.91680276,0.02214779,0.80124397
-2.44622311,2.89326374,0.00215026,0.08693368,0.65839982,0.98628896,0.49884657,0.90667854,0.02115796,0.80291158
-2.44022011,2.86102052,0.00217799,0.08400140,0.63927560,0.97540778,0.49758205,0.89414527,0.02023305,0.80181269
-2.43421711,2.82146893,0.00222218,0.08102357,0.61970155,0.96205275,0.49463036,0.87930274,0.01938516,0.79810833
-2.42821411,2.77542243,0.00228510,0.07805300,0.60001099,0.94652307,0.49017637,0.86231324,0.01862703,0.79202966
-2.42221111,2.72388802,0.00236895,0.07514801,0.58055717,0.92917914,0.48445390,0.84339854,0.01797196,0.78387441
-2.41620810,2.66804680,0.00247577,0.07237090,0.56170807,0.91043620,0.47774035,0.82283477,0.01743358,0.77400123
-2.41020510,2.60922788,0.00260743,0.06978623,0.54384018,0.89075582,0.47034980,0.80094541,0.01702567,0.76282169
-2.40420210,2.54887633,0.00276546,0.06745899,0.52733127,0.87063527,0.46262462,0.77809272,0.01676177,0.75079026
-2.39819910,2.48851586,0.00295104,0.06545272,0.51255224,0.85059516,0.45492606,0.75466773,0.01665496,0.73839252
-2.39219610,2.42970741,0.00316486,0.06382766,0.49985827,0.83116554,0.44762375,0.73107938,0.01671736,0.72613176
-2.38619310,2.37400471,0.00340706,0.06263886,0.48957945,0.81287086,0.44108473,0.70774287,0.01695981,0.71451463
-2.38019010,2.32290827,0.00367716,0.06193453,0.48201125,0.79621426,0.43566214,0.68506791,0.01739135,0.70403591
-2.37418709,2.27781916,0.00397396,0.06175437,0.47740498,0.78166181,0.43168394,0.66344690,0.01801882,0.69516328
-2.36818409,2.23999424,0.00429553,0.06212814,0.47595871,0.76962702,0.42944215,0.64324372,0.01884641,0.68832226
-2.36218109,2.21050422,0.00463915,0.06307446,0.47780892,0.76045644,0.42918275,0.62478323,0.01987520,0.68388203
-2.35617809,2.19019618,0.00500133,0.06459983,0.48302331,0.75441679,0.43109671,0.60834192,0.02110281,0.68214255
-2.35017509,2.17966180,0.00537785,0.06669790,0.49159498,0.75168409,0.43531250,0.59413993,0.02252307,0.68332346
-2.34417209,2.17921270,0.00576379,0.06934907,0.50343842,0.75233547,0.44189026,0.58233472,0.02412576,0.68755516
-2.33816908,2.18886373,0.00615363,0.07252041,0.51838753,0.75634378,0.45081787,0.57301652,0.02589646,0.69487249
-2.33216608,2.20832510,0.00654136,0.07616593,0.53619581,0.76357554,0.46200921,0.56620571,0.02781654,0.70521117
-2.32616308,2.23700381,0.00692063,0.08022713,0.55653892,0.77379228,0.47530456,0.56185231,0.02986319,0.71840731
-2.32016008,2.27401449,0.00728491,0.08463400,0.57901969,0.78665531,0.49047335,0.55983732,0.03200970,0.73419989
-2.31415708,2.31819950,0.00762767,0.08930630,0.60317544,0.80173388,0.50721903,0.55997625,0.03422576,0.75223645
-2.30815408,2.36815787,0.00794255,0.09415517,0.62848753,0.81851649,0.52518620,0.56202433,0.03647801,0.77208149
-2.30215108,2.42228205,0.00822358,0.09908501,0.65439292,0.83642502,0.54396949,0.56568357,0.03873060,0.79322775
-2.29614807,2.47880155,0.00846532,0.10399565,0.68029744,0.85483119,0.56312428,0.57061127,0.04094596,0.81510966
-2.29014507,2.53583197,0.00866304,0.10878467,0.70559031,0.87307478,0.58217861,0.57642980,0.04308561,0.83711884
-2.28414207,2.59142784,0.00881286,0.11334984,0.72965953,0.89048302,0.60064617,0.58273729,0.04511108,0.85862093
-2.27813907,2.64363753,0.00891188,0.11759165,0.75190761,0.90639041,0.61803975,0.58911901,0.04698481,0.87897336
-2.27213607,2.69055848,0.00895821,0.12141575,0.77176710,0.92015835,0.63388488,0.59515897,0.04867116,0.89754345
-2.26613307,2.73039073,0.00895106,0.12473535,0.78871546,0.93119373,0.64773301,0.60045157,0.05013726,0.91372616
-2.26013007,2.76148723,0.00889071,0.12747338,0.80228868,0.93896608,0.65917406,0.60461274,0.05135397,0.92696102
-2.25412706,2.78239912,0.00877851,0.12956442,0.81209320,0.94302237,0.66784765,0.60729043,0.05229660,0.93674772
-2.24812406,2.79191449,0.00861679,0.13095628,0.81781586,0.94299929,0.67345286,0.60817408,0.05294558,0.94265968
-2.24212106,2.78908970,0.00840874,0.13161121,0.81923126,0.93863241,0.67575610,0.60700275,0.05328702,0.94435539
-2.23611806,2.77327202,0.00815835,0.13150670,0.81620670,0.92976206,0.67459690,0.60357184,0.05331306,0.94158705
-2.23011506,2.74411325,0.00787023,0.13063582,0.80870417,0.91633578,0.66989149,0.59773800,0.05302201,0.93420633
-2.22411206,2.70157411,0.00754943,0.12900710,0.79677970,0.89840737,0.66163396,0.58942240,0.05241845,0.92216713
-2.21810905,2.64591929,0.00720136,0.12664399,0.78057991,0.87613272,0.64989530,0.57861210,0.05151295,0.90552519
-2.21210605,2.57770393,0.00683156,0.12358390,0.76033612,0.84976262,0.63482008,0.56535956,0.05032184,0.88443486
-2.20610305,2.49775205,0.00644559,0.11987688,0.73635619,0.81963300,0.61662123,0.54978042,0.04886664,0.85914306
-2.20010005,2.40712807,0.00604890,0.11558393,0.70901451,0.78615299,0.59557301,0.53204970,0.04717347,0.82998072
-2.19409705,2.30710259,0.00564668,0.11077515,0.67874046,0.74979142,0.57200254,0.51239642,0.04527227,0.79735215
-2.18809405,2.19911390,0.00524381,0.10552767,0.64600588,0.71106221,0.54628021,0.49109704,0.04319607,0.76172278
-2.18209105,2.08472661,0.00484473,0.09992348,0.61131199,0.67050929,0.51880932,0.46846788,0.04098003,0.72360558
-2.17608804,1.96558895,0.00445345,0.09404727,0.57517616,0.62869155,0.49001536,0.44485670,0.03866063,0.68354695
-2.17008504,1.84339019,0.00407345,0.08798428,0.53811907,0.58616841,0.46033532,0.42063394,0.03627475,0.64211223
-2.16408204,1.71981956,0.00370772,0.08181839,0.50065255,0.54348641,0.43020726,0.39618355,0.03385889,0.59987169
-2.15807904,1.59652785,0.00335872,0.07563026,0.46326850,0.50116713,0.40006063,0.37189401,0.03144834,0.55738714
-2.15207604,1.47509276,0.00302845,0.06949579,0.42642924,0.45969697,0.37030735,0.34814952,0.02907653,0.51519972
-2.14607304,1.35698878,0.00271845,0.06348485,0.39055930,0.41951872,0.34133417,0.32532164,0.02677443,0.47381914
-2.14007004,1.24356215,0.00242985,0.05766030,0.35603901,0.38102518,0.31349618,0.30376166,0.02457006,0.43371468
-2.13406703,1.13601136,0.00216343,0.05207728,0.32319977,0.34455495,0.28711168,0.28379362,0.02248810,0.39530805
-2.12806403,1.03537310,0.00191967,0.04678288,0.29232113,0.31039004,0.26245844,0.26570826,0.02054968,0.35896815
-2.12206103,0.94251374,0.00169882,0.04181600,0.26362943,0.27875554,0.23977134,0.24975793,0.01877217,0.32500793
-2.11605803,0.85812598,0.00150096,0.03720758,0.23729809,0.24982083,0.21924121,0.23615243,0.01716914,0.29368304
-2.11005503,0.78273012,0.00132607,0.03298096,0.21344920,0.22370236,0.20101490,0.22505589,0.01575045,0.26519226
-2.10405203,0.71667968,0.00117408,0.02915248,0.19215630,0.20046756,0.18519637,0.21658465,0.01452230,0.23967954
-2.09804902,0.66017036,0.00104497,0.02573217,0.17344810,0.18013971,0.17184859,0.21080612,0.01348750,0.21723729
-2.09204602,0.61325204,0.00093875,0.02272462,0.15731295,0.16270339,0.16099620,0.20773870,0.01264565,0.19791080
-2.08604302,0.57584284,0.00085563,0.02012974,0.14370378,0.14811038,0.15262867,0.20735258,0.01199352,0.18170340
-2.08004002,0.54774478,0.00079595,0.01794367,0.13254341,0.13628555,0.14670383,0.20957158,0.01152531,0.16858214
-2.07403702,0.52866029,0.00076032,0.01615955,0.12372984,0.12713276,0.14315163,0.21427589,0.01123308,0.15848371
-2.06803402,0.51820910,0.00074959,0.01476821,0.11714159,0.12054031,0.14187790,0.22130576,0.01110708,0.15132027
-2.06203102,0.51594488,0.00076490,0.01375880,0.11264275,0.11638594,0.14276824,0.23046605,0.01113614,0.14698512
-2.05602801,0.52137130,0.00080770,0.01311920,0.11008769,0.11454122,0.14569159,0.24153157,0.01130808,0.14535783
-2.05002501,0.53395705,0.00087971,0.01283638,0.10932534,0.11487517,0.15050375,0.25425321,0.01161009,0.14630873
-2.04402201,0.55314957,0.00098296,0.01289657,0.11020291,0.11725707,0.15705050,0.26836468,0.01202905,0.14970274
-2.03801901,0.57838709,0.00111967,0.01328523,0.11256907,0.12155848,0.16517056,0.28358975,0.01255188,0.15540224
-2.03201601,0.60910898,0.00129226,0.01398702,0.11627647,0.12765434,0.17469808,0.29964978,0.01316590,0.16326911
-2.02601301,0.64476397,0.00150326,0.01498557,0.12118360,0.13542330,0.18546487,0.31627134,0.01385899,0.17316581
-2.02001001,0.68481644,0.00175518,0.01626318,0.12715608,0.14474730,0.19730221,0.33319373,0.01461992,0.18495561
-2.01400700,0.72875048,0.00205040,0.01780056,0.13406723,0.15551041,0.21004239,0.35017603,0.01543842,0.19850197
-2.00800400,0.77607191,0.00239105,0.01957648,0.14179812,0.16759714,0.22351981,0.36700351,0.01630537,0.21366720
-2.00200100,0.82630822,0.00277886,0.02156748,0.15023707,0.18089028,0.23757190,0.38349309,0.01721276,0.23031057
-1.99599800,0.87900674,0.00321498,0.02374770,0.15927869,0.19526844,0.25203961,0.39949758,0.01815372,0.24828587
-1.98999500,0.93373114,0.00369981,0.02608875,0.16882254,0.21060350,0.26676781,0.41490855,0.01912241,0.26743892
-1.98399200,0.99005667,0.00423287,0.02855975,0.17877158,0.22675808,0.28160541,0.42965762,0.02011387,0.28760489
-1.97798899,1.04756458,0.00481262,0.03112751,0.18903047,0.24358328,0.29640536,0.44371608,0.02112380,0.30860589
-1.97198599,1.10583602,0.00543635,0.03375689,0.19950386,0.26091687,0.31102458,0.45709287,0.02214836,0.33024896
-1.96598299,1.16444609,0.00610006,0.03641127,0.21009487,0.27858205,0.32532389,0.46983090,0.02318382,0.35232467
-1.95997999,1.22295844,0.00679841,0.03905324,0.22070382,0.29638702,0.33916799,0.48200192,0.02422633,0.37460651
-1.95397699,1.28092089,0.00752469,0.04164536,0.23122734,0.31412546,0.35242548,0.49370008,0.02527160,0.39685132
-1.94797399,1.33786268,0.00827087,0.04415107,0.24155803,0.33157789,0.36496908,0.50503450,0.02631466,0.41880064
-1.94197099,1.39329344,0.00902766,0.04653558,0.25158461,0.34851416,0.37667605,0.51612121,0.02734962,0.44018335
-1.93596798,1.44670446,0.00978469,0.04876684,0.26119278,0.36469682,0.38742874,0.52707472,0.02836951,0.46071927
-1.92996498,1.49757208,0.01053068,0.05081643,0.27026655,0.37988549,0.39711542,0.53799973,0.02936621,0.48012389
-1.92396198,1.54536346,0.01125370,0.05266038,0.27869022,0.39384195,0.40563129,0.54898321,0.03033038,0.49811398
-1.91795898,1.58954439,0.01194150,0.05427980,0.28635079,0.40633578,0.41287966,0.56008741,0.03125163,0.51441385
-1.91195598,1.62958890,0.01258178,0.05566138,0.29314070,0.41715045,0.41877329,0.57134391,0.03211857,0.52876214
-1.90595298,1.66499031,0.01316264,0.05679766,0.29896078,0.42608941,0.42323583,0.58274908,0.03291913,0.54091869
-1.89994997,1.69527311,0.01367283,0.05768706,0.30372321,0.43298203,0.42620321,0.59426124,0.03364083,0.55067137
-1.89394697,1.72000519,0.01410221,0.05833365,0.30735433,0.43768900,0.42762514,0.60579939,0.03427114,0.55784232
-1.88794397,1.73880969,0.01444203,0.05874671,0.30979710,0.44010709,0.42746638,0.61724391,0.03479789,0.56229360
-1.88194097,1.75137606,0.01468524,0.05894008,0.31101310,0.44017275,0.42570795,0.62843884,0.03520968,0.56393163
-1.87593797,1.75746961,0.01482672,0.05893133,0.31098390,0.43786471,0.42234804,0.63919597,0.03549628,0.56271057
-1.86993497,1.75693926,0.01486350,0.05874075,0.30971177,0.43320514,0.41740272,0.64930035,0.03564903,0.55863415
-1.86393197,1.74972301,0.01479480,0.05839035,0.30721956,0.42625944,0.41090631,0.65851710,0.03566114,0.55175614
-1.85792896,1.73585108,0.01462209,0.05790278,0.30354999,0.41713470,0.40291146,0.66659919,0.03552799,0.54217918
-1.85192596,1.71544650,0.01434906,0.05730034,0.29876413,0.40597678,0.39348879,0.67329597,0.03524733,0.53005229
-1.84592296,1.68872327,0.01398145,0.05660404,0.29293937,0.39296630,0.38272629,0.67836206,0.03481937,0.51556699
-1.83991996,1.65598230,0.01352685,0.05583287,0.28616693,0.37831352,0.37072830,0.68156623,0.03424686,0.49895232
-1.83391696,1.61760533,0.01299447,0.05500323,0.27854904,0.36225259,0.35761418,0.68270005,0.03353495,0.48046891
-1.82791396,1.57404723,0.01239480,0.05412862,0.27019599,0.34503522,0.34351667,0.68158589,0.03269116,0.46040247
-1.82191096,1.52582701,0.01173927,0.05321951,0.26122322,0.32692416,0.32857996,0.67808404,0.03172508,0.43905687
-1.81590795,1.47351794,0.01103991,0.05228351,0.25174854,0.30818670,0.31295760,0.67209871,0.03064816,0.41674712
-1.80990495,1.41773722,0.01030896,0.05132571,0.24188969,0.28908846,0.29681010,0.66358259,0.02947340,0.39379257
-1.80390195,1.35913542,0.00955855,0.05034921,0.23176225,0.26988764,0.28030248,0.65254001,0.02821497,0.37051037
-1.79789895,1.29838601,0.00880032,0.04935580,0.22147800,0.25083003,0.26360174,0.63902838,0.02688791,0.34720960
-1.79189595,1.23617523,0.00804521,0.04834675,0.21114374,0.23214465,0.24687422,0.62315806,0.02550771,0.32418605
-1.78589295,1.17319240,0.00730318,0.04732353,0.20086053,0.21404039,0.23028304,0.60509056,0.02409004,0.30171771
-1.77988994,1.11012067,0.00658301,0.04628865,0.19072332,0.19670344,0.21398561,0.58503514,0.02265035,0.28006117
-1.77388694,1.04762837,0.00589221,0.04524626,0.18082089,0.18029561,0.19813127,0.56324401,0.02120365,0.25944876
-1.76788394,0.98636084,0.00523693,0.04420273,0.17123596,0.16495339,0.18285908,0.54000626,0.01976417,0.24008639
-1.76188094,0.92693269,0.00462194,0.04316699,0.16204547,0.15078776,0.16829584,0.51564077,0.01834523,0.22215211
-1.75587794,0.86992050,0.00405063,0.04215068,0.15332081,0.13788452,0.15455444,0.49048823,0.01695902,0.20579522
-1.74987494,0.81585589,0.00352515,0.04116808,0.14512801,0.12630513,0.14173235,0.46490275,0.01561644,0.19113586
-1.74387194,0.76521896,0.00304644,0.04023584,0.13752775,0.11608781,0.12991055,0.43924322,0.01432707,0.17826488
-1.73786893,0.71843219,0.00261440,0.03937249,0.13057526,0.10724896,0.11915278,0.41386466,0.01309909,0.16724410
-1.73186593,0.67585474,0.00222803,0.03859776,0.12431993,0.09978455,0.10950499,0.38911004,0.01193922,0.15810667
-1.72586293,0.63777751,0.00188558,0.03793181,0.11880483,0.09367170,0.10099532,0.36530262,0.01085279,0.15085766
-1.71985993,0.60441894,0.00158471,0.03739435,0.11406605,0.08887019,0.09363425,0.34273922,0.00984375,0.14547475
-1.71385693,0.57592180,0.00132265,0.03700374,0.11013198,0.08532389,0.08741514,0.32168450,0.00891472,0.14190911
-1.70785393,0.55235126,0.00109632,0.03677605,0.10702258,0.08296228,0.08231507,0.30236655,0.00806708,0.14008639
-1.70185093,0.53369442,0.00090248,0.03672433,0.10474877,0.08170181,0.07829593,0.28497368,0.00730107,0.13990806
-1.69584792,0.51986145,0.00073786,0.03685787,0.10331200,0.08144739,0.07530583,0.26965278,0.00661588,0.14125294
-1.68984492,0.51068859,0.00059919,0.03718173,0.10270408,0.08209387,0.07328063,0.25650891,0.00600981,0.14397914
-1.68384192,0.50594303,0.00048334,0.03769641,0.10290733,0.08352768,0.07214580,0.24560639,0.00548036,0.14792644
-1.67783892,0.50532973,0.00038735,0.03839778,0.10389512,0.08562854,0.07181839,0.23697103,0.00502436,0.15291906
-1.67183592,0.50850010,0.00030849,0.03927725,0.10563281,0.08827143,0.07220908,0.23059355,0.00463814,0.15876899
-1.66583292,0.51506240,0.00024425,0.04032208,0.10807906,0.09132867,0.07322445,0.22643389,0.00431766,0.16527974
-1.65982991,0.52459353,0.00019239,0.04151606,0.11118754,0.09467222,0.07476915,0.22442623,0.00405861,0.17225050
-1.65382691,0.53665199,0.00015092,0.04284016,0.11490890,0.09817610,0.07674819,0.22448449,0.00385659,0.17948068
-1.64782391,0.55079138,0.00011813,0.04427351,0.11919300,0.10171895,0.07906905,0.22650810,0.00370722,0.18677464
-1.64182091,0.56657419,0.00009253,0.04579433,0.12399116,0.10518657,0.08164383,0.23038767,0.00360621,0.19394649
-1.63581791,0.58358509,0.00007287,0.04738098,0.12925848,0.10847445,0.08439103,0.23601043,0.00354955,0.20082482
-1.62981491,0.60144342,0.00005809,0.04901292,0.13495603,0.11149013,0.08723731,0.24326525,0.00353351,0.20725712
-1.62381191,0.61981413,0.00004734,0.05067167,0.14105272,0.11415527,0.09011878,0.25204681,0.00355476,0.21311372
-1.61780890,0.63841685,0.00003992,0.05234159,0.14752679,0.11640745,0.09298210,0.26225912,0.00361044,0.21829108
-1.61180590,0.65703249,0.00003528,0.05401052,0.15436689,0.11820140,0.09578514,0.27381783,0.00369812,0.22271424
-1.60580290,0.67550729,0.00003298,0.05567025,0.16157249,0.11950984,0.09849726,0.28665166,0.00381587,0.22633833
-1.59979990,0.69375380,0.00003272,0.05731665,0.16915369,0.12032364,0.10109918,0.30070262,0.00396223,0.22914897
-1.59379690,0.71174889,0.00003424,0.05894975,0.17713034,0.12065137,0.10358245,0.31592508,0.00413618,0.23116161
-1.58779390,0.72952885,0.00003738,0.06057337,0.18553048,0.12051830,0.10594854,0.33228386,0.00433705,0.23241973
-1.58179090,0.74718157,0.00004202,0.06219471,0.19438810,0.11996475,0.10820753,0.34975123,0.00456449,0.23299198
-1.57578789,0.76483622,0.00004809,0.06382359,0.20374029,0.11904394,0.11037650,0.36830309,0.00481836,0.23296836
-1.56978489,0.78265087,0.00005554,0.06547158,0.21362387,0.11781933,0.11247773,0.38791444,0.00509860,0.23245560
-1.56378189,0.80079845,0.00006435,0.06715101,0.22407163,0.11636167,0.11453659,0.40855425,0.00540511,0.23157189
-1.55777889,0.81945169,0.00007450,0.06887384,0.23510829,0.11474579,0.11657949,0.43018014,0.00573768,0.23044125
-1.55177589,0.83876770,0.00008596,0.07065050,0.24674635,0.11304731,0.11863162,0.45273279,0.00609576,0.22918769
-1.54577289,0.85887283,0.00009871,0.07248878,0.25898202,0.11133935,0.12071495,0.47613075,0.00647843,0.22792946
-1.53976988,0.87984853,0.00011269,0.07439278,0.27179147,0.10968943,0.12284625,0.50026547,0.00688419,0.22677364
-1.53376688,0.90171875,0.00012783,0.07636192,0.28512750,0.10815672,0.12503537,0.52499716,0.00731094,0.22581125
-1.52776388,0.92443969,0.00014405,0.07839019,0.29891692,0.10678962,0.12728390,0.55015160,0.00775583,0.22511310
-1.52176088,0.94789226,0.00016120,0.08046563,0.31305876,0.10562388,0.12958412,0.57551817,0.00821524,0.22472665
